duration_D,app,har,source,t08,t11,Generated_Var_4,Generated_Var_6,Generated_Var_9,effort_D
-0.045688227,0.25581947,0.58727705,0.74249303,-0.21949914,0.53853005,0.33811444,0.27242398,0.57300735,-0.11511613
0.06837948,0.3897728,0.661564,1.1006373,0.08859314,0.47262365,0.26456317,0.32815433,0.28884718,-0.005522211
0.30313823,0.7792135,0.89065593,1.8332202,0.32140526,0.67514896,0.44131923,0.5689662,-0.050215814,0.18992141
0.3286259,0.663895,0.71411806,1.2429096,0.17667583,0.6667624,0.47225705,0.54521924,0.04278834,0.17740014
0.24990326,0.60751665,0.6491382,1.1635151,0.17076248,0.43427697,0.29606953,0.3728381,0.12300923,0.09044996
0.117124364,0.40868917,0.5608192,0.8763336,-0.0092670955,0.41797495,0.25581998,0.2986134,0.30335024,-0.004964347
0.31038436,0.8394535,1.0138851,2.1529183,0.34257272,0.81671697,0.49918336,0.6814755,-0.06216439,0.19891578
0.17273326,0.52044266,0.593877,1.0161859,0.10665526,0.36249635,0.22097105,0.29783428,0.251373,0.033457093
0.3246601,0.75834864,0.850398,1.6878321,0.30635938,0.6487053,0.44169107,0.55878913,-0.054867916,0.18711756
-0.077221766,0.23484887,0.6306397,0.9477061,-0.12391946,0.4519003,0.24421835,0.19839837,0.4668106,-0.10258744
0.26821887,0.70074594,0.73523164,1.4253678,0.24826771,0.42654315,0.28006917,0.3493683,0.08230989,0.1048596
0.053780578,0.3828882,0.5635857,0.87529016,-0.07789115,0.3454447,0.19236365,0.21145843,0.5676669,-0.10668839
0.05540774,0.44877264,0.76010203,1.3850985,0.09496338,0.52738494,0.25178188,0.3102693,0.2952337,-0.024813712
0.06570156,0.38121524,0.5717587,0.8397744,-0.1278306,0.58702326,0.39080963,0.3724946,0.31616816,0.003078389
0.15661599,0.47489846,0.634424,1.0199242,-0.007804341,0.5414359,0.35841745,0.4028842,0.2469813,0.043107748
0.31632033,0.65445906,0.7177659,1.2721331,0.18265182,0.6857403,0.4841157,0.5621392,0.021036074,0.18439305
0.093370244,0.392116,0.56005025,0.90139925,0.0017851484,0.40214524,0.24396284,0.30293012,0.33290783,-0.002239584
0.1705297,0.49807578,0.591438,1.0070552,0.113596156,0.38171944,0.23828308,0.3246456,0.22300822,0.04260764
0.24381214,0.6381396,0.808341,1.5406793,0.263815,0.6325727,0.4042731,0.5328099,0.044212755,0.13743632
0.7163314,1.7524858,1.6425864,3.7717178,0.8068852,1.0910206,0.76811886,0.8696346,-0.1947273,0.41544572
0.33824503,0.8783024,0.9165034,1.8998364,0.3082032,0.5895316,0.3661526,0.46801144,0.03553681,0.14977184
0.36513877,0.68840873,0.7818363,1.3798897,0.1514619,0.86346996,0.6536465,0.66910875,-0.0063175694,0.24541062
0.41220084,0.83621234,0.81529665,1.5003414,0.13578796,0.8918059,0.73548853,0.72942567,0.041191056,0.24398153
-0.05070344,0.22642356,0.55453676,0.69325817,-0.206619,0.543739,0.3454903,0.28710544,0.49013248,-0.06186168
0.42794454,1.0169077,1.0328777,2.2470503,0.36655262,0.820589,0.5731643,0.7186074,-0.22186896,0.27536938
0.3304679,0.71573704,0.75751424,1.4645673,0.22611247,0.6380268,0.44989023,0.55001944,-0.0366306,0.18949834
0.26091552,0.6528595,0.7614088,1.4387746,0.23300791,0.5641287,0.36908,0.46885532,0.043599725,0.13632017
0.20599476,0.55726326,0.8026814,1.5122707,0.25915378,0.6571766,0.40791628,0.5192436,0.08096101,0.119802676
-0.16993849,0.1005981,0.6668538,0.81210864,-0.18110335,0.4874912,0.23851243,0.19750048,0.66616076,-0.18236682
0.24146855,0.5999056,0.6746043,1.2172785,0.0064402726,0.67281216,0.46677625,0.5244711,0.08412076,0.11428904
0.18868871,0.5801545,0.6735215,1.2755198,0.16373993,0.44529396,0.27501312,0.34785765,0.12812889,0.060180247
0.30922803,0.656366,0.81181055,1.4666569,0.25162253,0.7539386,0.51914775,0.6148899,-0.0060428833,0.18989527
-0.033622183,0.29629835,0.5983601,0.8603956,-0.12615815,0.38684887,0.20158648,0.18229029,0.58669966,-0.13277712
-0.0011311173,0.35178232,0.5922452,0.9464469,-0.051943913,0.31248027,0.13409805,0.18385851,0.55121636,-0.11813954
0.32075956,0.66051143,0.74006414,1.3201566,0.1398675,0.7759294,0.5718316,0.61568195,-0.0072568334,0.21093413
0.36275357,0.8395304,0.840676,1.7073059,0.31290936,0.640525,0.45440394,0.5381218,-0.023708686,0.21051894
0.46964335,1.0189618,0.93462294,1.8330805,0.4792432,0.4843813,0.40765125,0.45349225,0.026630737,0.23581581
0.059622042,0.33238313,0.55431306,0.821038,-0.073678,0.4874408,0.31504145,0.305824,0.32618144,-0.015759993
0.3437945,0.73338187,0.99715924,1.6261746,-0.16571775,1.2614415,0.9492753,0.86283696,0.34546718,0.22300386
