size_D,duration_D,har,dba,nlan,telonuse,t03,t04,t05,t06,t07,t08,t11,t12,t13,t15,MI_size_D_duration_D,MI_size_D_t07,MI_size_D_t09,MI_size_D_t11,MI_size_D_nlan,MI_size_D_t08,MI_size_D_t14,MI_size_D_t03,MI_size_D_t10,MI_size_D_app,MI_duration_D_t07,effort_D
-0.0008671237,-0.07975044,0.22799571,0.61539394,0.45171288,0.14864083,0.45830208,0.431529,0.41655028,0.6518535,0.25216538,0.063953966,0.24993898,0.79423547,0.7596679,0.64794886,0.07188831,0.0656428,0.23651709,0.12807578,0.1406202,0.22694498,0.26713425,0.22370766,0.090766236,-0.036750726,0.2041265,0.06814316
0.17232227,-0.050422713,0.54091716,0.674553,0.6822189,0.34592718,0.21717727,0.40700763,0.56216854,0.73424476,0.31451732,0.450184,0.41423768,0.79509044,0.7795182,0.70821214,0.18813287,0.026423015,0.2733,0.16100983,0.23111595,0.1759935,0.13772738,0.119365126,0.06570618,-0.0024675922,0.16868663,0.113757566
-0.0041245986,-0.08582592,0.22285423,0.6444054,0.4608671,0.12234649,0.47646916,0.43275744,0.4291547,0.6632414,0.2534075,0.064627916,0.2535171,0.8238284,0.7854107,0.6872099,0.07806339,0.056598216,0.24499914,0.12757728,0.12646125,0.21727535,0.2746123,0.2321132,0.08553682,-0.041545063,0.22173667,0.092259906
0.05456201,-0.12252829,0.45818055,0.6819568,0.57886446,0.25462064,0.18707496,0.49408954,0.5037262,0.80227244,0.21868199,0.3365737,0.3196479,0.7245765,0.73313314,0.6941505,0.09702939,-0.03607335,0.1586614,0.079155505,0.11023106,0.12798414,0.117071785,0.057752524,0.05002681,-0.08501428,0.10358404,0.092521444
0.07739992,-0.11211536,0.5203393,0.71492225,0.642459,0.3044602,0.1715703,0.5163242,0.53010136,0.85676074,0.24197066,0.40591997,0.35175365,0.7496429,0.72919315,0.711575,0.10968825,-0.016737243,0.17574474,0.06933726,0.1357678,0.121189564,0.11460795,0.055482462,0.04386889,-0.076213345,0.11749969,0.080669895
0.1422592,-0.06776195,0.5607504,0.7222682,0.6879261,0.41298622,0.24588306,0.4224534,0.6362606,0.7828187,0.29709545,0.35181615,0.41474575,0.8502958,0.8538976,0.74387276,0.19412316,0.021080302,0.30424705,0.20205145,0.22434902,0.1795783,0.19034037,0.13449669,0.05969776,-0.031469967,0.13806444,0.15532556
0.10290094,-0.08247219,0.50038004,0.658434,0.6083647,0.2830846,0.17067042,0.46102887,0.52584493,0.7921485,0.26799253,0.38738233,0.35223657,0.7278924,0.7160569,0.6793314,0.10934962,-0.002240738,0.17310351,0.09726277,0.13952947,0.13028903,0.112729006,0.069983035,0.05411299,-0.058011636,0.108680315,0.09237273
0.13301249,-0.07036711,0.5441481,0.6726809,0.65648115,0.3493125,0.15740871,0.46184528,0.5549546,0.7950639,0.2759735,0.3848315,0.388458,0.74359834,0.73897725,0.68617857,0.15047511,0.0072409064,0.20975088,0.12530012,0.18139267,0.13807914,0.11462833,0.07805162,0.056814548,-0.042979524,0.11737541,0.10253154
0.052058645,-0.09839924,0.5008677,0.6891824,0.5838417,0.26152447,0.11197783,0.5124975,0.5088444,0.8572966,0.23758802,0.3930995,0.32250738,0.6829544,0.68143034,0.6831622,0.08438159,-0.028388953,0.11669437,0.045053914,0.08969827,0.06728111,0.07597581,0.02715113,0.048855703,-0.09383929,0.07670802,0.0806358
-0.07654006,0.037078302,-0.041584745,0.88458645,0.50439304,0.03787215,1.1857632,0.5391875,0.46732387,0.7066702,0.5974583,-0.51351,0.29734713,1.3399868,1.1395977,0.8488194,0.0843751,0.3371123,0.54476184,0.24752305,0.2792234,0.41067794,0.68231976,0.7220337,0.19547345,0.057569697,0.6378421,0.14688852
0.06630625,-0.10372267,0.5110111,0.6947367,0.5936285,0.2849578,0.137524,0.50913155,0.5354899,0.84325916,0.2386967,0.37558302,0.3468784,0.7108395,0.72747463,0.6955131,0.07892461,-0.02687891,0.143841,0.07059372,0.10887447,0.094287045,0.086053446,0.025964063,0.043021847,-0.09870308,0.07431894,0.093619764
0.4340819,0.06120272,0.61951244,0.72739995,0.8718453,0.44633126,0.5296035,0.18954635,0.6397609,0.5337889,0.53713775,0.67165935,0.64355683,1.1491978,1.0663681,0.8387054,0.38765395,0.23183583,0.59843534,0.4409781,0.52183896,0.4354694,0.3600443,0.37831134,0.11108616,0.25350076,0.49836066,0.2448048
-0.07415697,-0.0008285509,0.010008834,0.8323409,0.47541243,0.006901186,1.0504825,0.5020859,0.46174976,0.7195918,0.5058154,-0.37802175,0.26884645,1.2275431,1.0665332,0.8345685,0.06937073,0.25132963,0.47340345,0.21061513,0.21789585,0.35628602,0.6017128,0.6086278,0.1638582,0.023927927,0.53954124,0.1219521
0.15916058,-0.036819983,0.49289525,0.6311803,0.6240159,0.2964948,0.27861878,0.3596077,0.52866507,0.65945524,0.31574157,0.3897518,0.36619198,0.8064989,0.7744906,0.68166685,0.14892194,0.046406835,0.23291107,0.17059503,0.21841805,0.21724781,0.16538563,0.14463611,0.062414575,0.01611238,0.18040514,0.13846326
0.38926935,0.03094304,0.61626834,0.73556596,0.8677577,0.46647933,0.48064554,0.23686159,0.68431497,0.58143306,0.5372735,0.59728366,0.6281854,1.0903038,1.0788044,0.8032561,0.35938358,0.17431064,0.5885975,0.4212824,0.49549198,0.391208,0.32966918,0.31693807,0.093934685,0.19716652,0.3901874,0.21489486
0.12753607,-0.069998786,0.5638328,0.6932606,0.67144805,0.3592238,0.15258203,0.480725,0.5632269,0.8305949,0.2871133,0.42578676,0.39955378,0.75052464,0.7186691,0.70866686,0.13898376,0.016948335,0.20518254,0.10580997,0.1697984,0.124542624,0.11069907,0.06896021,0.042607173,-0.041331515,0.12210269,0.09268619
0.06420616,-0.08956478,0.37183768,0.62292385,0.5128931,0.19845575,0.29221213,0.38619006,0.43358308,0.6543916,0.22528404,0.26865786,0.28060162,0.7262241,0.74472004,0.653118,0.09078206,0.017625192,0.20317575,0.112894475,0.13821526,0.18465385,0.18946269,0.12481842,0.050882474,-0.03896228,0.15339655,0.084495835
-0.028212866,-0.02878116,0.095522076,0.66808283,0.4299734,0.07838291,0.72387576,0.43649828,0.40444627,0.6167436,0.36531618,-0.17011905,0.24879,0.95240664,0.85532206,0.6841087,0.06622235,0.17167842,0.33572,0.16371815,0.18053965,0.2770272,0.41416818,0.40698302,0.119257435,0.007109754,0.35785565,0.086969994
-0.010863707,-0.06928119,0.25130284,0.60878676,0.39184943,0.068965375,0.4041112,0.32175553,0.39549786,0.5681228,0.24503955,0.16118065,0.18823262,0.7231618,0.74166954,0.6247947,0.03746334,0.049465895,0.17092972,0.08854577,0.10540782,0.14524361,0.22112145,0.18524125,0.045752678,-0.049905963,0.19032052,0.07320844
-0.005788383,-0.027945466,0.06638378,0.8047261,0.55484647,0.18475892,0.9318348,0.53174174,0.55476207,0.7377749,0.5081192,-0.37397146,0.35704213,1.222098,1.0493076,0.8112634,0.10689644,0.20955268,0.4737305,0.26940215,0.2777223,0.36761615,0.5556531,0.5593342,0.16161925,0.033532992,0.4399357,0.1312244
0.1173869,-0.07944638,0.53435314,0.6840276,0.6561203,0.3279367,0.15355238,0.4778009,0.5335533,0.8146897,0.27166256,0.43119746,0.38431746,0.7399878,0.7120102,0.69913673,0.12586868,0.011058342,0.18811408,0.09633139,0.16340996,0.10841063,0.10418278,0.061914217,0.05194596,-0.044414014,0.12367112,0.08907561
0.21496046,-0.002579752,0.49651253,0.6608604,0.66914463,0.3009651,0.41807216,0.22277138,0.550651,0.55981976,0.36602464,0.47972852,0.408845,0.9418042,0.905197,0.72441024,0.19797519,0.14051269,0.39466926,0.2930993,0.32367104,0.2716514,0.27210194,0.24246405,0.058640268,0.08905232,0.31228626,0.1657871
0.11687168,-0.115309715,0.5701782,0.723718,0.6680909,0.3860166,0.15949437,0.5288176,0.6058762,0.8775614,0.2461805,0.3881681,0.3865437,0.7699976,0.80508053,0.72864634,0.14053242,-0.027016295,0.20647612,0.126883,0.1889524,0.14616014,0.08974513,0.021148678,0.062394794,-0.09778212,0.06536259,0.11845678
1.0048684,0.2947131,1.1859441,1.2459997,1.6184636,0.8643344,1.2348976,-0.031093791,1.2184929,0.59140277,1.2759018,1.3535345,1.3957058,2.2406735,2.150156,1.4007379,0.79218256,0.57355744,1.5391376,1.1064105,1.218938,1.0794502,0.928947,0.9178157,0.21314147,0.72131395,1.1567051,0.51203024
0.13734043,-0.09163764,0.5527203,0.6848816,0.66988766,0.37020972,0.18028112,0.48338592,0.5792124,0.8284757,0.2696474,0.3881787,0.39935082,0.7832004,0.77576745,0.7157555,0.14082105,-0.0029562004,0.2263011,0.14814392,0.20485386,0.15237346,0.11660627,0.05046865,0.06768675,-0.057588708,0.1053341,0.103499636
0.27341172,-0.005799338,0.6147651,0.70307314,0.7879655,0.41742384,0.35835344,0.312195,0.62263614,0.6186392,0.41835883,0.53726673,0.52891564,0.9405585,0.9004733,0.75803846,0.2536708,0.12767428,0.40770927,0.2819357,0.3570804,0.2911772,0.24555391,0.22858088,0.0615397,0.10449474,0.28951332,0.16424373
-0.0549598,-0.102795556,0.24723083,0.63083667,0.40943405,0.08997373,0.3708949,0.41212118,0.39385828,0.657394,0.21066117,0.13438106,0.19587705,0.72494173,0.7398864,0.65299416,0.022693869,0.009276563,0.15339275,0.064012624,0.06005163,0.12615044,0.2056926,0.15716913,0.056032095,-0.08333849,0.15753701,0.069518246
0.36681855,0.03431087,0.6306989,0.7480022,0.872007,0.47795385,0.4741109,0.23555918,0.6895902,0.5897713,0.50348336,0.6367332,0.6441631,1.1180785,1.0281887,0.859036,0.37553075,0.21523702,0.5598727,0.39909416,0.47078627,0.39773753,0.3384084,0.34492564,0.09288013,0.21210548,0.41633192,0.27402586
0.061134957,-0.114574395,0.52238613,0.703592,0.60374975,0.29814935,0.11578103,0.5301722,0.5337185,0.8778927,0.22731537,0.38982686,0.33776528,0.7040326,0.7181926,0.6990377,0.09568096,-0.035800576,0.13369857,0.06271687,0.109199375,0.087761745,0.069105424,0.011507748,0.050407168,-0.108289585,0.06508751,0.09233943
0.02499643,-0.12650533,0.42594773,0.6706203,0.54126585,0.2290829,0.19672169,0.4931196,0.47717893,0.7946749,0.20952514,0.3052272,0.28950706,0.701939,0.71627945,0.6739445,0.07145126,-0.028848423,0.14381397,0.06598398,0.09157035,0.11705191,0.119753204,0.055508383,0.053103745,-0.09446801,0.0943348,0.07334117
0.06315681,-0.12109865,0.44452417,0.68585074,0.5864479,0.24942185,0.2095512,0.48769134,0.49978006,0.7824578,0.23317108,0.33444968,0.3351084,0.73362523,0.7265161,0.69850695,0.10735515,-0.019938605,0.16976054,0.08365536,0.11349231,0.13084908,0.123472,0.080304995,0.04970319,-0.072214365,0.12412465,0.10130824
0.90622944,0.09408389,1.1128763,1.2176692,1.6254805,0.9431788,1.1297594,0.21581723,1.3388152,0.82876045,1.0587628,1.151933,1.2397319,2.209276,2.1553724,1.4052044,0.79698163,0.43057433,1.3943511,1.0214777,1.1630491,0.9446975,0.77658165,0.7468511,0.22501677,0.47709978,0.8531882,0.5190706
0.13096005,-0.09389854,0.56386554,0.68334585,0.6809515,0.3981614,0.1804704,0.50912917,0.5820735,0.8443951,0.28274322,0.3755439,0.42100966,0.7767767,0.7543117,0.71081716,0.12492375,0.016873837,0.2176636,0.14456621,0.18738958,0.16543654,0.13129243,0.052822787,0.06460115,-0.05460128,0.10629849,0.11300811
0.037401717,-0.10107636,0.4981559,0.70159864,0.5709863,0.25123727,0.10836431,0.5135797,0.5098532,0.85357517,0.23191595,0.39423063,0.310098,0.67404556,0.6865667,0.690248,0.0753799,-0.03265442,0.09996326,0.030989543,0.074265376,0.05463385,0.064673275,0.022219203,0.045805678,-0.10681403,0.07164332,0.08657526
1.1845716,0.3981346,1.3102442,1.4142241,1.8684149,1.0287076,1.4201572,-0.07341909,1.3044065,0.6130917,1.4384447,1.6957041,1.6020132,2.5412648,2.395695,1.5818168,0.9702807,0.7595602,1.7177207,1.2355396,1.4286362,1.1875834,1.0151817,1.0905043,0.24772835,0.9174049,1.4722579,0.62800854
0.057639107,-0.12140705,0.41503018,0.6857387,0.5819854,0.24050102,0.2538477,0.48151183,0.4890222,0.7698778,0.2262528,0.31363568,0.31405222,0.757236,0.75897646,0.69466305,0.113609284,-0.009355206,0.1914812,0.09216161,0.12921038,0.15271501,0.15139572,0.10993756,0.05515859,-0.07023575,0.14266893,0.097131565
0.22330219,-0.01849578,0.5480174,0.7126773,0.7207966,0.3771444,0.34182304,0.3434657,0.59945786,0.67379695,0.36179087,0.45839062,0.46336216,0.89867055,0.8778384,0.7543623,0.24039653,0.08358914,0.3782746,0.22708137,0.29962525,0.29210556,0.23216665,0.20914765,0.058928896,0.062227555,0.25424066,0.15299118
0.14887244,-0.06178612,0.55078423,0.6803058,0.68358445,0.36000907,0.17437926,0.46259922,0.57290894,0.7957351,0.29481843,0.3822407,0.40252948,0.76676834,0.77630514,0.6971476,0.17211317,-0.0031521153,0.24084757,0.14092624,0.19972599,0.14347824,0.12581842,0.09068376,0.06554784,-0.03215043,0.11767136,0.10403049
-0.0418749,-0.0965656,0.25539783,0.6490123,0.4260598,0.12306817,0.38870466,0.40564322,0.42181766,0.6413692,0.21953705,0.11746615,0.20863263,0.74487257,0.7795022,0.6696289,0.043255482,0.018739158,0.17723715,0.0801146,0.08446916,0.1450811,0.21040376,0.16246942,0.062801585,-0.08355581,0.16642869,0.08910027
0.04080535,-0.10384961,0.49547046,0.6947289,0.5705388,0.24395435,0.111598924,0.5155817,0.4996749,0.86112905,0.23341933,0.39611062,0.3101884,0.676975,0.6804151,0.684227,0.073556334,-0.032373324,0.104138136,0.033682056,0.07434529,0.057210937,0.072671786,0.022947185,0.04626402,-0.10205637,0.071809776,0.075921096
0.085554816,-0.094674334,0.52154773,0.68944085,0.62355894,0.29997846,0.13247508,0.4986226,0.54115576,0.84479696,0.25281632,0.42066175,0.35301906,0.71612275,0.6959367,0.6948087,0.11305262,-0.016242223,0.1535747,0.06919436,0.128028,0.09506225,0.083972685,0.04214859,0.047371157,-0.0827161,0.088973865,0.086390674
0.021233708,-0.112030335,0.4023608,0.6466009,0.5274178,0.21617243,0.21379022,0.49110723,0.46080193,0.7698591,0.23014015,0.2736057,0.2965042,0.701056,0.68344307,0.65653735,0.070450366,-0.013852829,0.14573975,0.06307748,0.09771609,0.113460235,0.13555373,0.07700821,0.052061554,-0.074761644,0.10647001,0.076658376
1.0054872,0.31434438,1.103201,1.2091368,1.5884246,0.8491939,1.2315154,-0.02697688,1.1456027,0.55292827,1.2210473,1.3660398,1.3335496,2.2148674,2.1084754,1.3694491,0.8432225,0.6106857,1.4707456,1.0794914,1.2262955,1.0279166,0.84081113,0.9049583,0.24023765,0.7363691,1.2146053,0.5182629
-0.01586352,-0.12488262,0.40016353,0.68543214,0.5375431,0.19809054,0.24316263,0.50737864,0.477389,0.8532642,0.20218626,0.23660234,0.27830946,0.742585,0.7447141,0.71499157,0.058362108,-0.013680859,0.15133335,0.068402536,0.06285712,0.08923292,0.16719414,0.09957607,0.036839012,-0.10177745,0.096955895,0.07428489
0.042280085,-0.101728365,0.49951315,0.6949377,0.5774441,0.25346807,0.11355897,0.51697785,0.5062451,0.86442,0.23586479,0.3913192,0.31617892,0.682007,0.6797944,0.6854761,0.07922329,-0.03136661,0.11067473,0.03966759,0.08188077,0.063009866,0.07358882,0.023573942,0.04902345,-0.098269716,0.0745281,0.07983649
0.10392086,-0.08794667,0.5188377,0.6806885,0.6333475,0.3061314,0.14857426,0.48126894,0.5382843,0.82454634,0.2608107,0.42059398,0.3629197,0.73166215,0.71696323,0.6963963,0.12126757,-0.007250786,0.17878473,0.0925588,0.15024585,0.10322333,0.09694264,0.054962393,0.051050223,-0.06343406,0.103683606,0.08893764
-0.042599443,-0.048774526,0.10618131,0.67684203,0.42026854,0.047992863,0.69213796,0.42982608,0.4110602,0.6339456,0.33886117,-0.12912136,0.23671784,0.93552405,0.8496717,0.7111647,0.05546609,0.14140646,0.31258398,0.15002605,0.14561345,0.2534217,0.39405042,0.37059522,0.11572489,-0.013910063,0.33210447,0.09389474
0.54015505,0.13142537,0.707188,0.8226861,0.9753976,0.5329725,0.64227104,0.09829576,0.7370062,0.50269705,0.70458245,0.8144728,0.77565485,1.300131,1.247273,0.90114546,0.4613012,0.30606678,0.7790768,0.5506618,0.6596052,0.5506319,0.4528274,0.45918053,0.12991425,0.34811556,0.6249957,0.28276893
0.07314783,-0.13469785,0.50722003,0.70113564,0.6239627,0.31152263,0.18186323,0.5232058,0.5393616,0.843983,0.21990949,0.3589607,0.3438735,0.74819446,0.77028257,0.6998719,0.11814171,-0.040537633,0.17936154,0.09605296,0.14382938,0.15078282,0.11006452,0.037910808,0.05830412,-0.09251203,0.0851766,0.09383239
0.078644976,-0.12054332,0.54347074,0.7115625,0.6270298,0.32883054,0.12285786,0.5426844,0.55007786,0.89342964,0.22944087,0.39387572,0.35653532,0.7255388,0.7368327,0.71021944,0.10294728,-0.03427829,0.1537866,0.0820478,0.13335109,0.1080348,0.07398936,0.005153614,0.05228062,-0.10647552,0.06235722,0.09626602
0.042192746,-0.10487268,0.48933077,0.68691367,0.5692335,0.24372415,0.117126636,0.50690496,0.49664494,0.8482539,0.22933355,0.3913514,0.3079477,0.67828333,0.6843428,0.6791389,0.07446956,-0.034474723,0.110557586,0.039477687,0.07893613,0.06446946,0.07733833,0.025654353,0.045357972,-0.09957135,0.07435299,0.074419394
0.42061585,-0.02794227,0.75300586,0.84716666,1.0144219,0.60728455,0.5106993,0.38361043,0.8505354,0.7775396,0.55622697,0.67841,0.70059884,1.2575039,1.1854465,0.95018345,0.39424556,0.1568646,0.61324227,0.41285974,0.55111766,0.43324697,0.3444565,0.31703997,0.10752806,0.12359146,0.35545173,0.22875947
0.25645506,-0.0045264116,0.53878796,0.66769737,0.71587074,0.3560965,0.3340384,0.2836718,0.57671916,0.59638584,0.38754076,0.48914674,0.4575889,0.889489,0.8784355,0.7116831,0.23861493,0.08715783,0.3812952,0.26512098,0.32985935,0.27262318,0.2169946,0.20310463,0.07143216,0.08074395,0.26122692,0.1492809
0.44900787,0.021285087,0.687038,0.7791953,0.9723146,0.5562753,0.5465329,0.27960694,0.75092024,0.64793617,0.5584959,0.66859645,0.6854974,1.2126077,1.182215,0.8614086,0.394509,0.21136472,0.6420394,0.45458803,0.5751647,0.43287718,0.36407262,0.35121584,0.11303684,0.19941755,0.41717145,0.22799128
0.07797774,-0.112033024,0.48843968,0.65580887,0.5972388,0.28667784,0.16233896,0.46991026,0.51607084,0.772314,0.24594852,0.3751993,0.3429609,0.7176655,0.7035064,0.69180274,0.11910426,0.00059477985,0.16498141,0.09785788,0.13527201,0.1168089,0.09901659,0.050833613,0.054101992,-0.061233923,0.11108828,0.11735134
0.6072631,0.12753876,0.7700295,0.86782163,1.0985488,0.5813308,0.74748397,0.11181988,0.7974179,0.5259923,0.76420087,0.850817,0.86071634,1.4544243,1.3843536,0.97096765,0.51154596,0.32126698,0.8733081,0.6502587,0.74189013,0.6302884,0.53189945,0.540376,0.14221561,0.38985378,0.6866691,0.31833744
-0.001279233,-0.11856424,0.48270845,0.7218498,0.5598358,0.19442299,0.14741234,0.51758575,0.49829054,0.9211287,0.20601699,0.37984994,0.26485276,0.71093315,0.7319921,0.72215754,0.03852124,-0.04014861,0.09730077,0.027002089,0.039002422,0.03580299,0.09455925,0.040857743,0.021313235,-0.12759683,0.067174464,0.072692245
0.7287718,0.13002324,0.88828737,0.9763182,1.308455,0.71791583,0.90405893,0.12680376,0.9909701,0.61401147,0.8772252,1.0114856,1.0151808,1.7367555,1.6382465,1.1350548,0.62116283,0.3887393,1.0840079,0.7943881,0.9147718,0.76172006,0.6137616,0.61657494,0.15496,0.45199722,0.79352176,0.38404268
0.117858015,-0.08597555,0.5549879,0.7000865,0.6623183,0.39546195,0.13519676,0.5076392,0.556222,0.83881664,0.25594717,0.3827531,0.38616234,0.73651445,0.70641655,0.70125026,0.13771142,0.023237592,0.16939366,0.10390845,0.17506395,0.103459276,0.08121939,0.035712723,0.05316548,-0.060508065,0.08690147,0.114619434
0.6229026,0.14380606,0.74628943,0.85337883,1.0896313,0.5683651,0.7833003,0.080167115,0.8090378,0.49966833,0.7694562,0.8422907,0.86285716,1.4870625,1.414285,0.97634476,0.5322019,0.34804028,0.91396385,0.6846665,0.7636131,0.655943,0.53140855,0.5440048,0.1477025,0.40607142,0.7128819,0.33039472
0.31148377,-0.0048578293,0.5852572,0.69695556,0.8136194,0.4239107,0.3695373,0.29662722,0.60524136,0.6220645,0.4261727,0.54430944,0.5412216,0.97494066,0.9147276,0.770848,0.28697604,0.12202975,0.4390969,0.30673584,0.38882187,0.32328632,0.2530797,0.2363594,0.07601076,0.12484511,0.32368174,0.18355303
0.12699614,-0.09198349,0.55458575,0.6842622,0.66835266,0.3593119,0.17724419,0.46939498,0.58126235,0.8208692,0.27248836,0.4119728,0.39175898,0.7822685,0.7507847,0.7252268,0.14248614,0.0014252551,0.22156425,0.13799895,0.19125608,0.15243244,0.11442365,0.05929382,0.058110993,-0.059019126,0.107594766,0.105326
0.0065117674,-0.06308521,0.17796478,0.6625383,0.4736108,0.18826571,0.62028474,0.4555019,0.4690113,0.6468186,0.34055796,-0.08699534,0.29101318,0.92013174,0.8671839,0.69318795,0.09760846,0.13145189,0.3324186,0.18692268,0.20173745,0.2720854,0.36001676,0.31884748,0.106350735,-0.014346641,0.27098742,0.10963242
0.1662256,-0.06204311,0.5325891,0.67071414,0.67813563,0.35773665,0.1969502,0.45176756,0.56136084,0.773591,0.31009844,0.41699222,0.43010545,0.7818935,0.74932104,0.6986678,0.15494403,0.03601128,0.2345399,0.15025185,0.20334366,0.15125939,0.13256477,0.09647548,0.06320891,-0.016821401,0.14159703,0.10853961
0.41286466,0.038015917,0.6401632,0.75573915,0.8863128,0.50551635,0.51200855,0.2410089,0.73611915,0.6168218,0.56597716,0.565261,0.64749706,1.1490409,1.1535742,0.83587325,0.36956963,0.18063018,0.641084,0.44678396,0.534545,0.4173341,0.34843802,0.32823074,0.119515926,0.18618484,0.38131425,0.21246052
-0.051345054,-0.010412001,0.04653526,0.7573104,0.46545973,0.054135904,0.9164868,0.47955137,0.43112007,0.66157615,0.45001176,-0.27791816,0.26170245,1.1155539,0.9855544,0.74957335,0.07722566,0.22717871,0.42311653,0.19122237,0.22629395,0.33709398,0.5279776,0.5334695,0.14482418,0.017399468,0.46778354,0.09917554
0.100117095,-0.08538645,0.52035636,0.70243824,0.67441314,0.33492497,0.21753708,0.49886435,0.53354084,0.8556544,0.3266906,0.37852928,0.4012015,0.7940396,0.702962,0.68838406,0.12453671,0.084793836,0.21754746,0.10431193,0.1652887,0.13180661,0.1616312,0.12609555,0.04079349,-0.02040763,0.19007844,0.08587167
0.25287262,-0.038683195,0.5774003,0.680565,0.7603106,0.40912822,0.31403983,0.37247598,0.61232746,0.71056443,0.35638288,0.46651345,0.47678453,0.9176438,0.8727309,0.7479446,0.22489265,0.07499327,0.35228464,0.25143054,0.32873818,0.26688683,0.20632116,0.1724882,0.07901572,0.05285838,0.22478965,0.14817813
0.069273025,-0.10338797,0.512248,0.7009436,0.6193849,0.2853662,0.1351234,0.51319677,0.51929325,0.86250687,0.24747947,0.40339434,0.34459752,0.7164603,0.69404566,0.6942828,0.09740612,-0.010276586,0.14566505,0.05359358,0.111140385,0.085708804,0.09650574,0.045439236,0.04378219,-0.07838984,0.10302413,0.07847566
0.1349274,-0.066535816,0.56543356,0.7019127,0.7091775,0.39432222,0.14739671,0.5214177,0.53164357,0.8609971,0.29197615,0.38219437,0.42795587,0.75679153,0.6708688,0.70547104,0.12319186,0.073640674,0.19692878,0.10692388,0.1841999,0.096592195,0.11578315,0.0687983,0.053596277,-0.023799026,0.13944504,0.0831879
0.0956663,-0.07520564,0.56223,0.71554494,0.65780467,0.3465522,0.13088945,0.51017696,0.554312,0.86681634,0.27804306,0.43563578,0.38755852,0.73864716,0.68913966,0.7245956,0.11285926,0.011974009,0.157888,0.06773107,0.13654484,0.08521807,0.09021351,0.04795136,0.039461296,-0.057029907,0.1142394,0.090648994
0.025425095,-0.1214197,0.51619595,0.75805384,0.58691525,0.27774027,0.18423396,0.5026604,0.5808118,0.85489875,0.21099305,0.37065363,0.28054708,0.75090474,0.85468173,0.74835485,0.068768635,-0.048432864,0.13832831,0.06709041,0.10192244,0.071958706,0.06781061,0.015967552,0.0401078,-0.15518408,0.06206543,0.12048595
0.13069817,-0.07905684,0.5435965,0.68614924,0.65860933,0.3531107,0.1724467,0.46650058,0.5798498,0.7937376,0.272668,0.3824338,0.3818484,0.75790864,0.77798826,0.7051888,0.15442647,-0.012040874,0.22204806,0.1285631,0.1895945,0.14136858,0.10896532,0.06559126,0.06391977,-0.055967584,0.101783924,0.1110148
0.46713006,0.09618398,0.65791994,0.7596493,0.87726235,0.47949645,0.5758627,0.13518631,0.7211274,0.542198,0.63429993,0.6641259,0.67476934,1.175722,1.1529951,0.8384568,0.38506645,0.24079344,0.6889975,0.49384287,0.58858156,0.49569738,0.40400028,0.37354785,0.105508775,0.2663362,0.495295,0.23210311
-0.0020657405,0.09482911,-0.08250214,1.008603,0.6078072,0.13720322,1.4129862,0.62964666,0.5444971,0.76485693,0.7299872,-0.7579925,0.40205443,1.5987129,1.2812772,0.9566042,0.1324993,0.4830175,0.6760425,0.3433477,0.39598596,0.5025042,0.8096504,0.90863484,0.26227808,0.120296516,0.7994572,0.19530192
0.86737126,0.2670961,0.994354,1.1050012,1.4021801,0.7929726,1.0803422,0.0022057816,1.1127149,0.5961843,1.0681968,1.1409805,1.1622419,1.9792867,1.9193771,1.232842,0.7313934,0.5256624,1.3117585,0.97257173,1.0896987,0.88850546,0.7345935,0.7480895,0.22230327,0.5907679,0.97670716,0.46488714
-0.019627448,-0.046700146,0.10793097,0.6350757,0.4145915,0.0941566,0.6518494,0.43752337,0.3655423,0.5725646,0.37847364,-0.114915915,0.27529147,0.87776995,0.78554237,0.6296332,0.069994435,0.17471115,0.30093336,0.14852925,0.16974542,0.25385278,0.3762893,0.38073277,0.10803875,0.010593653,0.3347489,0.09443839
1.1206237,0.3679696,1.2068521,1.3439919,1.7792228,0.8754398,1.4929683,-0.1485967,1.4316096,0.6177576,1.3843563,1.4193455,1.4549459,2.5885534,2.5642529,1.510205,0.90854144,0.67607075,1.7937953,1.3269011,1.4115663,1.1887373,1.0042619,1.0470979,0.26092014,0.8034243,1.2768941,0.6222742
0.22639166,-0.07691227,0.62643594,0.7416599,0.7629722,0.44821933,0.3172293,0.4418198,0.7095794,0.8495486,0.36032486,0.41394508,0.47347438,0.9441089,0.97849387,0.7776994,0.22381769,0.026315067,0.396347,0.2683455,0.32391223,0.26281893,0.20516497,0.1271116,0.078022346,-0.016286766,0.14588153,0.1405341
0.30014944,-0.0036613732,0.56369215,0.6682981,0.7805748,0.39660642,0.40384084,0.28058666,0.5914881,0.587194,0.41646296,0.55035627,0.5112629,0.9797035,0.93209356,0.751815,0.2814378,0.13024417,0.44167924,0.32507154,0.39367232,0.32928023,0.25776315,0.24500482,0.08133373,0.12786686,0.32944962,0.18360445
0.51483136,0.18021189,0.65958583,0.81903625,0.9204739,0.43034014,0.7687891,0.0013620052,0.7263401,0.43543512,0.6874181,0.72385436,0.6881709,1.3764648,1.336026,0.8999612,0.41635853,0.3410477,0.8136994,0.5832809,0.6570417,0.5444483,0.5177761,0.5474134,0.12647882,0.36889595,0.6759813,0.3015412
