rely,data,cplx,turn,acap,aexp,pcap,lexp,modp,sced,loc,MI_loc_aexp,MI_loc_data,MI_loc_stor,MI_loc_time,MI_loc_cplx,MI_loc_turn,MI_loc_pcap,actual
0.12084196,-0.2095786,-0.036632895,0.26746798,0.45241138,0.12516207,0.67431813,-0.00057031214,0.5442428,-0.31911737,0.30392745,-0.0028963927,0.07036067,0.18050818,0.32035625,-0.05644476,0.008013539,-0.06750268,0.07118943
0.37949222,-0.18578598,0.14200136,0.37380463,0.3338077,0.1829221,0.51490754,0.20827684,0.5083843,-0.26091236,0.30474082,-0.03488721,0.01723284,0.16524309,0.32420427,-0.10914228,-0.102099314,-0.1702258,0.04757959
0.124508694,-0.45272905,-0.21860392,0.38608122,0.7273992,0.12808466,1.0446054,-0.04357163,0.7774687,-0.62809765,0.5778266,-0.0041121803,0.124563456,0.3176564,0.6586462,-0.101365164,0.0067939684,-0.1932293,0.12487452
0.45374772,-0.20252964,0.10191569,0.40838057,0.3064384,0.18815571,0.49213773,0.26778686,0.45809406,-0.3196736,0.3323558,-0.0061327443,-0.003654942,0.19846517,0.35825273,-0.13009688,-0.108385354,-0.20696911,0.06273469
0.34389943,-0.18651038,0.20356768,0.33933413,0.30878228,0.18363748,0.46358573,0.16401249,0.476076,-0.21574734,0.2202582,-0.011888804,0.016559491,0.13874887,0.25119442,-0.12695853,-0.109536886,-0.14893728,0.0394944
0.18628338,-0.092773184,-0.039507195,0.3580057,0.5173106,0.12941377,0.7579365,-0.025517255,0.6196574,-0.3225634,0.3966722,0.016516676,0.11499564,0.21808514,0.40938303,-0.0323364,0.026273306,-0.06993748,0.09345867
0.14765364,-0.1827097,0.011046112,0.27261436,0.46010193,0.122647196,0.67149585,-0.009534977,0.5670352,-0.29835394,0.30262956,0.00017920136,0.07362593,0.18304613,0.3047938,-0.06735826,0.0031721666,-0.060657214,0.07128307
0.311993,-0.19266224,0.20209804,0.30088454,0.30552408,0.20092773,0.44750607,0.192769,0.44889742,-0.18761097,0.20341323,-0.022590945,-0.00013428647,0.1411706,0.23906267,-0.12913106,-0.07227813,-0.14089306,0.04562447
0.4742054,-0.1216527,0.1143698,0.47198522,0.31633154,0.16890131,0.45230162,0.32834685,0.49213862,-0.34077904,0.34391567,-0.0030823406,0.015455712,0.20695941,0.39699054,-0.13511157,-0.14472322,-0.23572288,0.08145425
0.07603428,0.40959287,-0.68682194,0.5249939,1.099742,-0.021999292,1.772162,-0.36144388,1.0457437,-0.79831463,0.90937144,0.17931573,0.41028187,0.5096446,0.84402496,0.09080877,0.4621489,0.095904216,0.2726409
0.40407526,-0.28980714,0.14103472,0.36480504,0.37104315,0.1579228,0.5518569,0.15171191,0.53664273,-0.3403812,0.3315199,-0.016700374,0.032711744,0.1781801,0.38036114,-0.15394406,-0.13191551,-0.18974708,0.040541764
0.4924334,-0.25180575,0.15036939,0.36637628,0.26470545,0.20609297,0.49632263,0.25919116,0.4321857,-0.2834127,0.33834785,-0.011170452,0.028070057,0.20976473,0.38882995,-0.13290742,-0.10245636,-0.17878847,0.09080711
0.34442872,-0.23408797,0.12718435,0.37359744,0.30671698,0.16013676,0.454996,0.2237955,0.4573074,-0.31844378,0.28810552,-0.018570302,0.007372072,0.17390792,0.35285798,-0.14349459,-0.13465938,-0.18891515,0.04690432
0.372926,-0.15830758,0.13715544,0.38798773,0.28118688,0.18234059,0.4273966,0.2541878,0.4438159,-0.24369022,0.2708087,-0.0105472505,0.0069509503,0.17203942,0.31045076,-0.09935703,-0.106727555,-0.18399498,0.053666394
0.4463708,-0.23055047,0.13735938,0.38364935,0.2760768,0.17873639,0.4271732,0.2719085,0.4432888,-0.3210787,0.33051676,-0.006129477,0.02866053,0.2026275,0.39064428,-0.1329192,-0.13805537,-0.20546496,0.07569578
0.35252458,-0.19029167,0.16267553,0.35509196,0.31045574,0.18316762,0.49517655,0.16159743,0.48284584,-0.24454087,0.2610694,-0.015108718,0.018766802,0.15340583,0.2821776,-0.10424583,-0.110265106,-0.1617789,0.035821225
0.33871466,-0.26528212,0.16168147,0.34837693,0.33748415,0.15669926,0.47143728,0.14859124,0.50512254,-0.27446616,0.28755164,-0.022128152,0.027685387,0.1530617,0.33375064,-0.13709956,-0.13790067,-0.1676369,0.049065884
0.3481102,-0.1852606,0.27591372,0.3109281,0.28274164,0.1994994,0.37703156,0.2019741,0.45548373,-0.13369262,0.19198169,-0.023811819,0.015957855,0.11935,0.22177036,-0.13116267,-0.08862603,-0.12874736,0.060018282
0.44608954,-0.24720615,0.23943552,0.34015417,0.31614837,0.18542108,0.47465158,0.17421007,0.5137732,-0.23744935,0.2711924,-0.017589016,0.038387828,0.17901807,0.32695165,-0.15064408,-0.1167064,-0.17632683,0.04869127
0.17398241,-0.27750528,0.04549045,0.29741067,0.4024922,0.1527301,0.5885363,0.056545787,0.48819834,-0.269812,0.2886454,-0.032580346,0.04594501,0.15015453,0.31928548,-0.09072674,-0.043750353,-0.13001372,0.052914616
0.24447185,-0.20579651,0.1498054,0.29970646,0.31716162,0.16911243,0.4462666,0.1318169,0.4572267,-0.21201597,0.20499381,-0.02133643,0.020051833,0.124390975,0.24717447,-0.10546072,-0.08443226,-0.11240481,0.043641355
0.23715276,-0.21806079,0.104723014,0.30193996,0.39544252,0.16017897,0.5794272,0.05945438,0.53465,-0.25189123,0.26345697,-0.016518353,0.0380394,0.15873572,0.29034406,-0.10040441,-0.050535936,-0.10710238,0.048645783
0.19286871,-0.20593116,0.07405911,0.288449,0.40216878,0.15395334,0.59096307,0.050432935,0.51629883,-0.26016945,0.25632602,-0.008508399,0.043080226,0.16230467,0.27743623,-0.08934211,-0.028242137,-0.08516112,0.05606736
0.52740437,-0.30279768,0.0797421,0.4149214,0.31718087,0.18971895,0.57706857,0.29881644,0.4987588,-0.41087702,0.42658636,-0.041925304,0.04198762,0.22584549,0.48471785,-0.16120099,-0.10866839,-0.24276833,0.08535257
0.31539536,-0.18834576,0.21129072,0.3175955,0.322003,0.18260033,0.46572232,0.145539,0.48536718,-0.18767957,0.20088966,-0.015503326,0.019260598,0.13461323,0.23598492,-0.12482976,-0.08779376,-0.12509054,0.042156767
0.04510697,-0.105803944,-0.26019758,0.28103802,0.66475624,0.058752015,1.0270729,-0.16809309,0.7009543,-0.4907738,0.49006715,0.04516336,0.16935275,0.26243106,0.4612645,0.014110321,0.15417123,0.0009305645,0.115644455
0.34337312,-0.20119447,0.17683303,0.3106065,0.25797495,0.19182718,0.3987456,0.22303608,0.39570397,-0.19626948,0.22461586,-0.02214204,0.0050438717,0.13006899,0.25587258,-0.10000345,-0.08239506,-0.14103714,0.04425976
0.3586635,-0.17545354,0.22927353,0.33618504,0.27033544,0.20948824,0.35720408,0.23368958,0.4394136,-0.16000131,0.2318751,-0.031656846,0.011143247,0.1293937,0.25624904,-0.102775194,-0.09798833,-0.14453873,0.045397874
0.3835308,-0.20918906,0.18886301,0.37513292,0.29158553,0.18978867,0.4383976,0.18585956,0.45333123,-0.22220409,0.26688692,-0.022347437,0.016584871,0.16358593,0.30565333,-0.11733505,-0.101508126,-0.17004667,0.038364973
0.69342756,-0.19215116,0.051685244,0.5158048,0.33621696,0.19880325,0.54683214,0.4485852,0.54695827,-0.54971606,0.51356506,0.03815841,0.061483122,0.3365063,0.6125064,-0.18379742,-0.14468789,-0.29244736,0.17411952
0.43058223,-0.22457287,0.0935812,0.37514114,0.33158365,0.18022594,0.53635424,0.2492654,0.48458648,-0.3208131,0.3295619,-0.024202103,0.009622784,0.18027137,0.36428332,-0.14448057,-0.07713446,-0.20601058,0.056217138
0.17920195,-0.1787796,0.098187804,0.277012,0.3879174,0.15210703,0.5581825,0.053947374,0.51359427,-0.22875425,0.2371674,-0.008751057,0.048781693,0.15152916,0.2448008,-0.07954917,-0.02992865,-0.07381913,0.06078505
0.2661847,-0.18093985,0.010106221,0.34333587,0.40989953,0.12605757,0.6516433,0.098221,0.5348692,-0.34758627,0.33097386,-0.020809675,0.04895369,0.19646497,0.3599849,-0.11232763,-0.046193317,-0.13215278,0.05751459
0.122235276,-0.1310674,-0.032992348,0.26407558,0.4705782,0.114691906,0.7014464,-0.02230335,0.5626477,-0.30777174,0.3207069,0.0060018236,0.09377025,0.1863359,0.30588463,-0.033654332,0.03130235,-0.038530145,0.072835624
0.4672396,-0.2823006,0.1691142,0.36647177,0.40613893,0.13578771,0.5978812,0.09113196,0.5772589,-0.33834895,0.36845154,-0.04104588,0.061499394,0.23053509,0.43257105,-0.12505153,-0.15653849,-0.21807379,0.070258796
0.27151877,-0.15157181,0.20828515,0.31682193,0.2996781,0.19403456,0.43101555,0.13623746,0.46189636,-0.13591577,0.18558933,-0.012877768,0.037720256,0.1229264,0.19638187,-0.08401371,-0.07627884,-0.09773567,0.051481623
0.1306344,-0.13692617,-0.09249024,0.27040645,0.55066854,0.07478052,0.82293427,-0.08851009,0.62291425,-0.39965785,0.40151438,0.01998998,0.11409215,0.21863577,0.3921421,-0.034366682,0.053376686,-0.034738466,0.08856903
0.24336046,-0.23830774,-0.12404032,0.4565634,0.54493874,0.111377,0.8293207,0.05166601,0.65650374,-0.5137033,0.49605206,-0.0013472326,0.071394816,0.27242973,0.5579961,-0.10070131,-0.055897698,-0.19378555,0.10618521
0.29185098,-0.25530565,0.16858624,0.3272431,0.34981346,0.16727932,0.47533184,0.12469937,0.50691015,-0.22755851,0.25049436,-0.034037583,0.029272212,0.1352058,0.28808546,-0.1334713,-0.09957297,-0.1412166,0.04956728
0.48876664,-0.29628494,0.21328247,0.37969434,0.3435771,0.20289645,0.5151122,0.19336188,0.52002084,-0.24633378,0.32505715,-0.026679883,0.023299107,0.19514357,0.36604968,-0.153642,-0.10726912,-0.2006246,0.051035237
0.21750847,-0.24194518,0.029447526,0.2918098,0.4496597,0.142261,0.6816249,0.017474763,0.5505677,-0.3008642,0.32519087,-0.0144923385,0.06586462,0.19220313,0.34224284,-0.08418183,-0.016272044,-0.11328372,0.032650907
0.26070777,-0.18360457,0.20822752,0.30148384,0.33533072,0.19088373,0.4554044,0.12268313,0.48529965,-0.16358556,0.19329542,-0.020583292,0.030894032,0.12994847,0.2111142,-0.11042387,-0.066142365,-0.098747835,0.0483681
0.34918994,-0.23283929,0.084011525,0.3561235,0.4195756,0.15620144,0.6299396,0.032355227,0.58030653,-0.3021954,0.34250858,-0.009711549,0.025621248,0.18788768,0.38387224,-0.064698495,-0.09873711,-0.16618511,0.06168134
0.06576669,-0.010075439,-0.23697023,0.2846195,0.62704015,0.0737484,0.9769303,-0.14441255,0.6733618,-0.43581524,0.46742347,0.048712485,0.17578997,0.2544846,0.4299025,0.02898212,0.15603983,0.018197268,0.10492392
0.2806762,-0.22324675,0.12867011,0.3084388,0.41136277,0.15367953,0.57714814,0.032212768,0.57464564,-0.24798858,0.28292117,-0.016599385,0.04556839,0.16421826,0.32063237,-0.0983507,-0.06982887,-0.11763224,0.05348848
0.41804942,-0.13558552,0.18469152,0.41611022,0.30634058,0.1769743,0.45885193,0.19700482,0.5014678,-0.2544989,0.33528572,-0.016708994,0.04907155,0.17655192,0.36140823,-0.09426351,-0.13580467,-0.18860337,0.068739176
0.26584613,-0.2599852,0.10736105,0.29680908,0.41754434,0.14877018,0.5950344,0.06728348,0.54096675,-0.28280163,0.30671337,-0.014864741,0.057532914,0.18446258,0.34353107,-0.11968336,-0.0419902,-0.10703623,0.06805837
0.54440886,-0.30402407,0.07659341,0.43845397,0.41391882,0.1557454,0.6956044,0.19397329,0.59793764,-0.45173192,0.4585172,-0.011984905,0.030595282,0.23918048,0.49556667,-0.16848871,-0.1516167,-0.2736694,0.06483087
0.36849067,-0.2713479,-0.00070925057,0.33270368,0.358847,0.16564693,0.64382,0.21525165,0.50367075,-0.38551292,0.3993024,-0.017078264,0.033109903,0.2294731,0.43999064,-0.10265967,-0.056705084,-0.17466958,0.08700208
0.03424161,-0.09923831,-0.31799656,0.3053149,0.8045206,0.017018043,1.1968864,-0.25057843,0.81756586,-0.5872081,0.58702135,0.061145477,0.22059003,0.3154475,0.5676728,0.02860167,0.19807631,0.0114682475,0.1425005
0.21210697,-0.13716722,0.04452703,0.3075752,0.3533486,0.14194551,0.5705097,0.08364524,0.4745,-0.22449297,0.2888725,-0.018009024,0.089770615,0.15374859,0.27432352,-0.064552695,-0.014298232,-0.0992451,0.04470009
0.23504448,0.03393304,-0.21646444,0.4524442,0.6155392,0.08351928,0.9594392,0.009411946,0.670557,-0.50739425,0.5609815,0.042973287,0.17081778,0.29705143,0.559625,-0.029609103,0.07094689,-0.08952783,0.15134303
0.4757734,-0.25428617,0.177295,0.40219498,0.40180102,0.16161588,0.58040863,0.107494436,0.5926446,-0.30066505,0.3849606,-0.029338641,0.056548208,0.21171321,0.4401952,-0.101049215,-0.14384238,-0.2151015,0.071517035
0.42127538,-0.228787,0.22784343,0.3367083,0.28240108,0.2049029,0.37625563,0.27349216,0.43965214,-0.229243,0.2649089,-0.029069895,0.018594913,0.15006268,0.31820413,-0.1625686,-0.1135073,-0.18532544,0.077245414
0.1699488,-0.13940753,-0.24620278,0.37785882,0.62256277,0.07053966,0.98515695,-0.059268586,0.6801008,-0.51118636,0.5102422,0.012837155,0.14774193,0.2796309,0.5155805,-0.06932131,0.0850807,-0.10333106,0.11439031
0.23693612,-0.22416273,0.042616546,0.29937744,0.5029119,0.11143245,0.7315453,-0.04664419,0.6379213,-0.3492794,0.3575959,-0.0024380814,0.090985835,0.20398775,0.39288643,-0.092466034,-0.03739445,-0.10817595,0.059288453
0.17946294,-0.082644045,-0.030374348,0.27674848,0.46088743,0.10411023,0.7176694,-0.031502,0.5325493,-0.30969867,0.33403865,0.02499696,0.10727943,0.19767335,0.34040606,-0.029054953,0.026938315,-0.03203996,0.06397618
0.34773564,-0.21361542,0.19495681,0.3390105,0.323254,0.18669572,0.48515558,0.13652653,0.49000043,-0.21797441,0.25172573,-0.011822946,0.03275752,0.14633435,0.27907777,-0.12001705,-0.10190803,-0.1476033,0.042006757
0.33031917,-0.23081943,0.19395101,0.32476407,0.29223493,0.18465811,0.39643252,0.20699975,0.43998736,-0.22416209,0.22016935,-0.03177999,0.006723756,0.13655436,0.26847097,-0.14080341,-0.11518738,-0.15051126,0.03770544
-0.04005748,0.023089409,-0.4945442,0.33270973,0.9532788,0.013117276,1.451152,-0.3377346,0.9087655,-0.6966717,0.7289927,0.119844966,0.32148686,0.39833686,0.67492217,0.084298715,0.3415466,0.06616938,0.18268506
0.13587086,-0.15595555,-0.039750338,0.2656027,0.501268,0.09137374,0.739714,-0.05055166,0.5923136,-0.34752673,0.35158607,0.011008335,0.09716773,0.19774596,0.3442841,-0.049725283,0.027921285,-0.042282525,0.08450815
0.34048474,-0.22929937,0.15329549,0.3420455,0.31953996,0.16788447,0.46736163,0.18831894,0.4695989,-0.27230364,0.2582416,-0.031413108,0.016045142,0.15097755,0.3068757,-0.13922122,-0.1128909,-0.15702535,0.039027628
0.43154675,-0.24549344,0.17556897,0.35619903,0.3015218,0.17414403,0.48425484,0.16798626,0.48521483,-0.24728754,0.30822068,-0.024469817,0.026117282,0.191127,0.3525147,-0.09434784,-0.1265335,-0.17876859,0.05893832
0.2604807,-0.22496834,0.021083087,0.352148,0.54447985,0.11810732,0.7616412,-0.04221704,0.6738726,-0.384042,0.4057503,0.004407105,0.08331928,0.22382624,0.4455967,-0.08550756,-0.036133327,-0.13001087,0.07870054
0.42221022,-0.2973816,0.16919701,0.36820728,0.4408801,0.16873276,0.6370453,0.06824381,0.6459459,-0.31237802,0.35355374,-0.01733976,0.059063658,0.20649019,0.41544354,-0.15635952,-0.11696485,-0.20069602,0.03493266
0.15902722,-0.29911587,-0.014414862,0.3000679,0.45088875,0.14388192,0.6695208,0.06418167,0.5355294,-0.36081445,0.34754136,-0.03277406,0.06895113,0.20682095,0.38356134,-0.10330269,-0.027673222,-0.12191647,0.061471302
0.0743296,-0.080964416,-0.17196222,0.2806402,0.58303046,0.08042339,0.8809025,-0.115481414,0.63487744,-0.39972726,0.42424813,0.040263496,0.15229613,0.23508064,0.39598587,0.0057093794,0.118068084,-0.0012174174,0.10267031
0.18443161,-0.21548298,0.07853996,0.29754362,0.39892694,0.1612832,0.5743427,0.06735353,0.49695772,-0.23094809,0.2894652,0.006637294,0.04747875,0.15321392,0.2994691,-0.06116599,-0.013229644,-0.10147132,0.08194578
0.37910998,-0.24482894,0.1631947,0.35490495,0.31502157,0.1611716,0.4843933,0.1551193,0.48534477,-0.28194004,0.2883403,-0.016247293,0.02446259,0.1613653,0.32923734,-0.13529456,-0.13754943,-0.1747039,0.046101052
0.21690789,-0.26738697,0.09054082,0.29900792,0.38944015,0.15486321,0.56393284,0.07449905,0.514126,-0.2633553,0.2820902,-0.030082477,0.047165096,0.15818445,0.31516516,-0.11565327,-0.061062705,-0.12214844,0.05587456
0.60431325,-0.3669885,0.071068175,0.4744172,0.45296627,0.16699323,0.7441462,0.18314445,0.65537983,-0.49142426,0.5121328,-0.016544184,0.015747663,0.29002467,0.5596904,-0.17305976,-0.16360061,-0.29369545,0.060847316
0.44231483,-0.3357618,0.19219968,0.3821085,0.31958473,0.19700521,0.46851736,0.24822459,0.51491445,-0.2763915,0.34562078,-0.055373132,0.03285876,0.17898288,0.39399242,-0.17672582,-0.13941881,-0.21486369,0.07994856
0.31381768,-0.22613499,0.13018288,0.34387505,0.34203586,0.1882447,0.5144038,0.13119689,0.49914533,-0.22781932,0.28419018,-0.026389034,0.01325693,0.15950857,0.3024054,-0.09454117,-0.07696378,-0.13699305,0.045694437
0.38560566,-0.24432567,0.2542959,0.33766836,0.3235641,0.19650155,0.4551764,0.15875626,0.5075216,-0.17559403,0.24369185,-0.023476338,0.027168544,0.14217581,0.27518976,-0.14794,-0.108008474,-0.15993537,0.037542332
0.4646616,-0.32668182,0.20390756,0.3561287,0.30785805,0.19405463,0.45863622,0.28868315,0.5127652,-0.31611955,0.34301963,-0.06651652,0.056272,0.22183594,0.40833277,-0.184503,-0.12122154,-0.22541428,0.09540272
0.39709613,-0.27392054,0.2024466,0.353352,0.31040898,0.19852379,0.4415797,0.19274661,0.4933424,-0.21835048,0.28777438,-0.031118976,0.011393258,0.16151166,0.32403827,-0.14063725,-0.11663476,-0.17425075,0.050891686
0.4553229,-0.2287587,0.29173464,0.34443003,0.28806546,0.21353877,0.3863132,0.23345405,0.48646015,-0.16902654,0.27920836,-0.02770094,0.031245952,0.15446226,0.31177166,-0.15490727,-0.09007557,-0.15523295,0.07772124
0.26241356,-0.20909494,0.0818003,0.3176719,0.48804066,0.13406816,0.68058574,-0.021693408,0.63451546,-0.30459422,0.3386294,-5.959533e-05,0.06904834,0.19361842,0.37283862,-0.08796684,-0.049736295,-0.11260821,0.06549673
0.34349343,-0.23419887,0.16819426,0.34226325,0.37507126,0.18839571,0.547381,0.10737403,0.5613952,-0.22680828,0.27746776,-0.023017144,0.030671133,0.16398896,0.30982518,-0.12093125,-0.08290083,-0.14450534,0.03533973
0.5461929,-0.20800024,0.16607474,0.4213822,0.30899912,0.2034184,0.4803654,0.30149162,0.47816646,-0.3174912,0.3854727,0.0073683625,0.037498802,0.2419122,0.42998067,-0.11396716,-0.11624572,-0.19944125,0.117565155
0.39428833,-0.2403278,0.10935578,0.40091568,0.34044427,0.1581234,0.5098109,0.22941074,0.48841548,-0.3573674,0.30996552,-0.016677262,0.015246645,0.18733878,0.37858534,-0.14807329,-0.13936897,-0.20638503,0.051675763
0.14420632,0.5608851,-0.6381451,0.5967232,0.9388475,-0.007830024,1.5270826,-0.24875864,0.9157374,-0.6617769,0.8448634,0.16759858,0.41380054,0.49367672,0.7297061,0.049847204,0.43191624,0.06752843,0.26813155
0.13472545,-0.12690514,-0.027121559,0.25591567,0.4479045,0.10854207,0.68685883,-0.012665145,0.5478855,-0.31013292,0.31565717,-0.0010821428,0.098322086,0.18097194,0.29313987,-0.041047905,0.02291648,-0.034360405,0.06861195
0.39601243,-0.23182526,0.1954231,0.3825189,0.3216708,0.18844758,0.4816776,0.1558419,0.505905,-0.2307079,0.28123823,-0.02205767,0.027663706,0.16928573,0.32817423,-0.12964858,-0.10844149,-0.17664649,0.04010721
0.48247868,-0.3405487,0.008497611,0.4634015,0.38090327,0.15617965,0.6244318,0.27319872,0.52955794,-0.5163632,0.430712,-0.017688593,0.010396469,0.25625068,0.522528,-0.17327009,-0.1638803,-0.2856597,0.06758621
0.44846293,-0.23372504,0.20139547,0.31631374,0.29185694,0.16931286,0.49304348,0.21054637,0.49453276,-0.26697132,0.2852414,-0.018278705,0.034406558,0.17540419,0.3346941,-0.13406983,-0.08610153,-0.17226818,0.04953518
-0.04317823,0.23436573,-0.6155824,0.3829497,1.0726377,-0.016270027,1.6137812,-0.40718296,0.9895728,-0.76320416,0.8118354,0.1680965,0.41635823,0.434559,0.7143877,0.11459992,0.449108,0.1142713,0.21596627
0.08577447,-0.17771402,-0.09274642,0.26108527,0.5201219,0.1006852,0.7728786,-0.069624804,0.5871252,-0.3556308,0.3562463,0.019375674,0.09646344,0.20420374,0.35680658,-0.02002434,0.060757253,-0.033487044,0.08637236
0.094238296,0.10595514,-0.33113825,0.39475524,0.7997005,0.027699053,1.2236011,-0.1953387,0.80589825,-0.59746116,0.64804775,0.10337282,0.24171403,0.36903724,0.6188672,0.04296808,0.22227018,-0.0021378826,0.19843782
0.354829,-0.26111498,0.17672049,0.33553335,0.29762143,0.17527825,0.4082995,0.21639794,0.44985437,-0.25216883,0.2599667,-0.029749671,0.016794927,0.15267919,0.3134935,-0.13617334,-0.12543622,-0.16463451,0.04806648
0.19192341,-0.213646,0.11023113,0.28182757,0.38849002,0.15135269,0.55854946,0.029293533,0.49330258,-0.20118909,0.24377485,-0.022821458,0.052159645,0.14354962,0.2517197,-0.07661603,-0.047409207,-0.112556756,0.024231147
0.41241834,-0.17989057,0.23888156,0.33794945,0.2501953,0.19960356,0.3364708,0.25482795,0.42938447,-0.19861586,0.24172543,-0.0129873995,0.024876175,0.1373787,0.29036823,-0.13220866,-0.11375007,-0.16444048,0.07885243
0.279952,-0.23947048,0.08736428,0.32392585,0.39565495,0.16502233,0.5775153,0.13744405,0.5254271,-0.29898044,0.33441994,-0.048623443,0.050724648,0.18023206,0.3596393,-0.1230411,-0.06579085,-0.14245504,0.070130125
0.15522653,-0.10875241,-0.104043245,0.27149737,0.5056715,0.064341486,0.7884149,-0.047127746,0.58962005,-0.39751625,0.3983672,0.002456069,0.12291859,0.210802,0.39271718,-0.02462928,0.062761724,-0.034905445,0.10126524
0.22582549,-0.2603777,0.08103091,0.30057406,0.36245012,0.14880875,0.5173825,0.10541603,0.4880337,-0.28860524,0.27307412,-0.0230203,0.037220098,0.15357397,0.31566355,-0.1087865,-0.0883073,-0.13466781,0.048235636
-0.030627608,-0.050184365,-0.44606984,0.30248258,0.9126524,0.001555711,1.3462731,-0.31634077,0.876651,-0.6832986,0.683382,0.1052512,0.28179953,0.3564612,0.6265275,0.07991448,0.3040276,0.052291475,0.17472337
0.11936425,-0.26202255,-0.12065144,0.30121422,0.6261241,0.09412537,0.89215267,-0.1356588,0.68720967,-0.44101575,0.42035007,0.009268126,0.11324108,0.2443659,0.4433823,-0.025745442,0.032950472,-0.07844122,0.10256153
0.016538784,-0.11889032,-0.43085015,0.31746328,0.9510421,-0.00995519,1.4058802,-0.33045676,0.8924191,-0.74514705,0.708157,0.08892883,0.2680715,0.3629296,0.67651594,0.061649684,0.25890288,0.019485883,0.17324506
0.41725734,-0.21665242,0.22973964,0.35907644,0.34145108,0.18412665,0.49683303,0.11019169,0.5663289,-0.17884013,0.27542797,-0.029319493,0.03560052,0.15128429,0.31216237,-0.115691476,-0.11382659,-0.15892492,0.043114353
0.048423417,-0.10784669,-0.25923514,0.2914563,0.7055939,0.0502826,1.0449831,-0.18905339,0.7340934,-0.5004566,0.5125065,0.049738996,0.1849517,0.27841017,0.4911611,0.013786225,0.16365449,0.009114987,0.12602404
-0.16049749,0.16047719,-0.95773166,0.44958305,1.6443319,-0.121986516,2.4007277,-0.7088312,1.4069401,-1.1896963,1.2560322,0.2326239,0.5702232,0.64253366,1.1206393,0.20848791,0.6816175,0.14113672,0.34792617
0.40361714,-0.19270933,0.13494219,0.38963085,0.31791657,0.15720496,0.47602493,0.22703496,0.46920365,-0.2973696,0.2765655,-0.020507315,0.0058279764,0.1758559,0.32960945,-0.15070975,-0.10935485,-0.19239728,0.047140505
0.30794072,-0.14828005,0.23364381,0.33249074,0.2981008,0.20314941,0.42230356,0.13174397,0.47203332,-0.12890488,0.19616745,-0.01224819,0.030436901,0.119828224,0.20118213,-0.07683337,-0.09643902,-0.11595136,0.039866786
0.42415187,-0.170676,0.18640558,0.41692573,0.3166188,0.19473615,0.46478128,0.25059605,0.52554595,-0.25299856,0.33881333,-0.02588247,0.029969545,0.17053819,0.3702357,-0.10474201,-0.12006155,-0.20324488,0.07647824
0.29587162,-0.23480937,0.09286097,0.2866186,0.3232825,0.16859984,0.5612463,0.1546463,0.46099555,-0.26531926,0.29386404,-0.030285774,0.050604805,0.17129706,0.33441064,-0.100730926,-0.02184819,-0.1342081,0.064670146
-0.040498167,-0.16295412,-0.41410297,0.2862844,0.87740785,0.02898617,1.3053648,-0.28998342,0.8515556,-0.68057,0.653324,0.08080784,0.24770218,0.3476316,0.6022064,0.055324472,0.23553045,0.005623392,0.15669197
0.50481117,-0.3417107,0.1617123,0.41034693,0.36285797,0.209251,0.46970135,0.31552866,0.53521353,-0.36060214,0.41602975,-0.02931966,0.053518638,0.23234339,0.47197524,-0.17037842,-0.14408875,-0.25811806,0.103887856
0.1320562,-0.14934394,-0.056682035,0.2886657,0.5024919,0.11094497,0.73935884,-0.048845343,0.58987844,-0.33938485,0.35260615,0.01596709,0.09583638,0.2025803,0.35129434,-0.03678034,0.03414799,-0.050309736,0.08366445
0.2999918,-0.2336309,0.13548714,0.3132586,0.35401875,0.16593066,0.509003,0.113522515,0.5089403,-0.2544034,0.2990488,-0.020697651,0.05295045,0.15923719,0.33755416,-0.10295221,-0.045549136,-0.12328148,0.0940865
0.22379261,-0.16677338,-0.060551405,0.36394054,0.6206236,0.11263994,0.8547471,-0.09463123,0.701742,-0.4194743,0.46118087,0.020962868,0.12253754,0.23982966,0.4807452,-0.030759307,0.016786613,-0.10406549,0.117050335
1.0164394,-0.083062574,0.058053464,0.50176513,0.34315482,0.26838982,0.70017034,0.62512445,0.5702317,-0.6547335,0.7038352,0.084759824,0.10599522,0.4764659,0.79070634,-0.15549769,-0.09812769,-0.30128688,0.27186665
0.2443853,-0.27002385,0.040228136,0.28570068,0.5136685,0.10579373,0.74038553,-0.039494686,0.65030247,-0.38141477,0.37468025,-0.01011879,0.09899418,0.20764638,0.4091903,-0.092621006,-0.024405954,-0.12523189,0.05683891
0.005798161,-0.094112694,-0.39423686,0.30501842,0.8801814,0.0063527524,1.2817378,-0.2904226,0.85352117,-0.6628238,0.6468912,0.0776588,0.24564818,0.33324304,0.60830873,0.05407942,0.24143197,0.028465696,0.16281095
0.42546943,-0.25984493,0.19790515,0.34935948,0.3415004,0.17950395,0.52191025,0.21057713,0.5045823,-0.28642166,0.30776995,-0.026506184,0.04150653,0.19631396,0.34456807,-0.1774193,-0.10758923,-0.17321564,0.06376508
0.38623717,-0.18644357,0.21385778,0.37205547,0.24424095,0.18989298,0.36898082,0.21897024,0.44225258,-0.19494876,0.24598362,-0.022979038,0.018161248,0.14209916,0.307292,-0.118632175,-0.101777926,-0.16096586,0.05796792
0.36172664,-0.2597016,0.11088684,0.35895318,0.3078777,0.18103978,0.49354422,0.1918664,0.45499164,-0.2902656,0.29077992,-0.023430688,0.0024692127,0.16405275,0.3339385,-0.109661214,-0.112068966,-0.17553288,0.03638692
