AFP,Input,Output,Enquiry,File,Interface,Added,Changed,PDR_AFP,PDR_UFP,NPDR_AFP,NPDU_UFP,Dev.Type,Duration,N_effort,Generated_Var_2,Effort
0.010937739,0.0013497472,0.039641988,0.030363705,0.01980612,0.008004202,0.010122856,0.022829019,0.07109889,0.05915951,0.07234906,0.06626985,-0.0011808379,0.04828466,0.031131525,0.6214719,0.023288747
0.021335736,0.008386185,0.027303241,0.04582774,0.042983122,0.010659204,0.029836588,-0.010520589,0.15230756,0.13951233,0.11941637,0.13032866,-0.0007559117,0.09554609,0.044774283,0.57197237,0.046564505
0.031861056,0.014190799,0.08461474,-0.02780156,0.056376427,0.01833103,0.03437525,0.0066966303,0.06916383,0.053761017,0.061493166,0.06495455,-0.001189583,0.09498744,0.03955832,0.56037194,0.035068866
0.030821528,0.024150828,0.06225526,0.032413673,0.036212593,0.03867143,0.035519533,0.029249273,0.05795711,0.046762075,0.0717649,0.05949843,-0.0013031429,0.08691767,0.04431815,0.6399679,0.03842497
0.022449937,0.013129605,0.042129807,0.049323995,0.009316178,0.024882235,0.021374596,0.019905008,0.16961683,0.1566864,0.16414915,0.16101658,-0.0012766486,0.094126575,0.10007528,0.5886569,0.08969526
0.024606962,0.007633617,0.07778501,0.19338149,-0.044548832,0.021829503,-0.014639927,0.096622996,0.032694876,0.045433242,0.078735456,0.08220099,0.0013963617,0.07643283,0.0922865,0.46768525,0.07271381
0.0061742123,0.00022701733,0.037919357,-0.0068176254,0.0018213447,0.008225082,0.0054729907,0.011014771,0.14153364,0.11931773,0.12797931,0.1209672,-0.00084437896,0.11016197,0.038761,0.59908205,0.03210866
0.012651315,0.009246573,0.021003697,0.07257697,0.006812349,0.019526133,0.007593399,0.0403706,0.017228749,0.02916649,0.035879914,0.03259354,-0.0011202311,0.02326776,0.043658916,0.6445588,0.03398333
0.01906361,0.023447322,0.02315928,0.06349205,-0.01359333,0.036285337,0.0073163724,0.033266842,0.11046179,0.090692654,0.06614895,0.08284722,-0.0027436744,0.10501455,0.016280869,0.6824461,0.031122366
0.025385512,0.015725309,0.08880189,0.033100236,0.0050794203,0.0071567646,0.01869273,0.043788657,0.08522588,0.08092517,0.077643305,0.07499539,-0.00079859886,0.0568515,0.080813244,0.5605733,0.07053985
0.009692198,0.0035860445,-0.009349051,0.037825387,0.02998143,0.0040194932,0.0094838645,0.00070429593,0.44798082,0.40139887,0.4397653,0.4152729,-0.0011280226,0.11480341,0.091273,0.76955116,0.075365186
0.006354904,-0.0075064404,0.040538777,0.015712604,0.012488378,0.02520425,0.009227397,0.00034456328,0.14193942,0.12722881,0.14641517,0.14096206,-0.0013110908,0.1437228,0.037278797,0.5098807,0.028354952
0.024161011,0.013838125,0.080803595,0.028986573,0.026562389,0.012852132,0.026837466,0.0153917745,0.06698034,0.061545514,0.07728576,0.07199802,-0.000686815,0.09803894,0.06396156,0.5743735,0.051726483
9.8729506e-05,0.000442015,0.013865064,-0.0020612348,-0.012146287,-0.004057724,-0.010838087,0.027152635,0.36822543,0.3145926,0.38491237,0.3510909,-0.0013766801,0.050273057,0.057162985,0.7054517,0.039088868
0.0030624662,0.014952345,-0.041047513,0.051594738,0.04138392,-0.017461028,0.0041558077,0.018801011,0.13339674,0.12883452,0.105172895,0.113895684,-0.00036604702,0.071342684,0.026531497,0.65737975,0.028681768
0.008875709,-0.0069831265,0.06377957,0.030452553,-0.004839507,0.014649725,0.003182635,0.018132199,0.11638673,0.10126656,0.11455888,0.113643356,-0.0010991069,0.08809914,0.049785614,0.53542066,0.03811304
0.009136053,0.0010249726,0.04209374,0.0045562917,0.020618383,0.00282679,0.012539528,0.01263592,0.1686267,0.15218663,0.12535255,0.12516451,-0.0013246192,0.11332747,0.058944933,0.6096165,0.0593514
0.018265085,0.010663463,0.06924549,-0.029343953,0.03472847,0.020402508,0.021307703,0.020657279,0.06639336,0.05426168,0.06336659,0.060548004,-0.0011937711,0.08110906,0.02915096,0.6344702,0.02483921
0.0005942993,0.0007950086,0.0058901412,0.010696974,-0.0069705844,0.013345777,0.0014989804,0.009295184,0.09299135,0.082449876,0.08582206,0.084051155,-0.00093759224,0.016277172,0.023018334,0.6926693,0.01967003
0.022750827,0.013858603,0.04806058,0.040739063,0.032233782,0.0050103827,0.024135336,0.017226249,0.10545242,0.09513603,0.07120833,0.07775587,-0.00089524966,0.14817117,0.06920307,0.61004037,0.06724635
0.02247284,0.011976952,0.04776573,0.10656498,0.0136109665,0.012621037,0.014207822,0.039927557,0.07936067,0.08085853,0.08644603,0.09524675,-0.0001563998,0.08593716,0.11531664,0.58891696,0.096796066
0.006527338,0.0012560468,0.014740032,0.032559276,0.0012781806,0.004838609,0.003173897,0.010186214,0.23749587,0.20264864,0.24763408,0.22468683,-0.0013886513,0.06130042,0.031093154,0.630509,0.02422162
0.012959937,0.0059753396,0.010446678,0.050192967,0.020121329,-0.01029471,0.012905564,0.0048127137,0.08324906,0.07127275,0.0799723,0.08250333,6.984081e-05,0.049930416,0.011659101,0.6464255,0.011376647
0.025220225,0.026095202,0.064929724,0.020771157,0.010229472,-0.0018846864,0.00506101,0.07871594,0.12743591,0.13161501,0.10993306,0.12499308,-0.00077963714,0.12853473,0.16145505,0.6573957,0.1371929
0.017118402,0.017266179,0.017073236,0.0400174,0.015440926,0.0042886324,0.011608722,0.044003874,0.090150595,0.10532987,0.08888073,0.09457826,-0.0023369538,0.0983973,0.049830977,0.6498319,0.039213464
0.012777549,0.003827326,0.029206667,-0.004103636,0.0013840962,0.009966463,0.0051779854,0.014243323,0.5162371,0.44395956,0.4776706,0.44569874,-0.00014022551,0.12009287,0.071422055,0.6524242,0.06839126
0.008975221,-0.0045676604,0.06900247,0.007781541,0.004146306,0.012679651,0.014896009,-0.013404619,0.19765441,0.17158327,0.1987944,0.19049793,-6.6822395e-05,0.07916421,0.06288494,0.5760106,0.05350642
0.028341182,0.016498404,0.05876949,0.058697112,0.023840498,0.002605483,0.025008792,0.021218777,0.29148716,0.2801635,0.2158069,0.23317382,0.00018757768,0.20142494,0.19584219,0.58913034,0.18593504
0.010758727,0.010532284,0.008004959,0.05258235,0.013110973,-0.0026293877,0.0085747,0.02839411,0.17463636,0.15158069,0.16270404,0.15160048,-0.0009896429,0.0684386,0.06327677,0.59845173,0.0554166
0.00928567,0.0072377045,-0.02789982,0.047568634,0.03685087,0.009305417,0.013432273,0.0031737871,0.18201295,0.16897786,0.16735134,0.1633909,-0.0015971446,0.14834471,0.04582189,0.66466796,0.043995857
0.022647336,0.016225407,0.02226014,0.025833039,0.0034120958,0.023860706,0.009140287,0.026524968,0.17184179,0.1393423,0.10123215,0.11037405,-0.0012257006,0.17259713,0.05425416,0.53594494,0.0698868
0.0062424596,0.006321596,0.015258499,-0.006597106,0.013904098,-0.007356685,-0.006681105,0.020201243,0.119019225,0.09096205,0.08949968,0.09506437,-0.002095366,0.052425094,0.0046835616,0.6394391,0.008491257
0.018934373,0.009662619,0.059495863,0.11224931,-0.0020954162,0.0026433463,0.019231185,0.011726741,0.13687892,0.13505301,0.1494922,0.15392855,-0.0002836585,0.10924102,0.11438621,0.5606127,0.101273686
0.0171321,0.0030919071,0.04407253,0.06752926,0.0038544592,0.02718699,0.01982487,-0.0019969307,0.19764727,0.17151064,0.16090071,0.15856853,-0.0008803597,0.19521788,0.07674079,0.59498215,0.07920307
0.042226627,0.036224775,0.046938922,0.053648982,0.06290329,0.0032710861,0.039049633,0.026560113,0.18922266,0.18283054,0.15286994,0.1737335,-0.0019967444,0.11481887,0.17723122,0.6218889,0.16726594
0.012332052,0.010901773,0.026216917,0.0052193515,0.009556554,0.001771067,0.004145142,0.019348659,0.113006204,0.09650719,0.09036731,0.09570487,4.9071386e-06,0.12342778,0.029634647,0.6140419,0.033008832
0.0107450355,0.0067877844,0.025337752,-0.0034319046,0.029577091,0.005111665,0.016691055,0.0039551817,0.09758717,0.08359472,0.08297449,0.08096207,-0.000763963,0.0694536,0.014403015,0.63410187,0.0128011815
0.008454174,0.0014478285,0.032223735,0.015196068,0.00079335086,0.0106310025,0.00033751363,0.015653517,0.23324409,0.20041335,0.20658582,0.20304719,-0.0009793714,0.093023196,0.054521397,0.6691226,0.054347176
0.009222776,0.0007924549,0.035562925,-0.00076403003,0.008844342,0.01092399,0.010507392,0.0024067834,0.19111477,0.1623497,0.18040699,0.17169139,-0.0009762002,0.092339374,0.04126987,0.6405976,0.036185782
0.013766633,0.0057340376,0.036926266,0.0001761294,0.009947572,0.016145082,0.014164454,0.005184047,0.15630448,0.13396321,0.122525565,0.12925062,-0.0016998146,0.12556912,0.0402557,0.53809905,0.0433199
0.012982263,0.0051764008,0.007194423,0.014925666,0.035148766,0.014121151,0.013920353,-0.0015298463,0.16535717,0.14901155,0.15401696,0.16028118,-0.00094695855,0.07428092,0.046803813,0.5456562,0.036728956
0.012420545,0.008447187,0.013967491,0.030100517,0.024553262,0.010499623,0.019498631,0.00043508783,0.111669466,0.09600274,0.0944141,0.094628915,-0.0016722474,0.13493632,0.03677599,0.5824436,0.038651314
0.01255611,0.014623562,0.013362016,0.017754605,0.016607944,0.01033053,0.0074970378,0.025134154,0.13223897,0.12219621,0.10651458,0.10871891,-0.0012738584,0.11677186,0.040521268,0.60827804,0.041083924
0.018900251,0.009014649,0.011868647,0.036923703,0.03485182,0.023252735,0.019307788,0.00034843758,0.18453303,0.16413823,0.16863675,0.17302126,7.549953e-05,0.14079066,0.090260446,0.68718374,0.08016313
0.012332539,0.0070083644,0.018215183,0.099062085,0.01934798,0.007842194,0.012196471,0.015473977,0.06528382,0.067527756,0.09370708,0.09798923,-0.0011831205,0.057867616,0.05022166,0.59522104,0.03907293
0.006963702,0.0036044512,-0.015350064,0.05146029,0.025734238,0.0076958616,0.006769728,0.0029945709,0.07376504,0.070679225,0.07591753,0.0846546,-0.0017002411,0.06883799,0.03072844,0.5787962,0.023166718
0.003750706,-0.0017865784,0.014896571,0.053191483,-0.012522608,0.0038499278,-0.0015446711,0.019699462,0.26660445,0.22119027,0.2837619,0.25146422,-2.742745e-05,0.025509091,0.05560872,0.6219468,0.041201882
0.040820207,0.04689067,0.047125816,0.008632902,0.07487466,0.023400059,0.052815013,0.03891819,0.14820021,0.14755993,0.12707269,0.13220325,-0.0027641319,0.080317326,0.21369937,0.73308396,0.19014527
0.008693695,0.0035171937,0.02034564,0.017906135,0.00025842153,0.008468301,0.005414699,0.016666189,0.1610064,0.1357347,0.11639599,0.10408713,-0.0014237491,0.1913427,0.031569734,0.55313194,0.03700808
0.030954715,0.017232941,0.06478762,0.07268798,0.033361353,0.038554985,0.020429501,0.053888865,0.012160794,0.008076198,0.03343374,0.024857625,-0.0011628745,0.04118783,0.053149827,0.5957558,0.039618086
0.036425784,0.014143182,0.09450465,0.10194834,0.022645302,0.03490643,0.02738665,0.038794167,0.035942316,0.03165832,0.053348266,0.055566594,-0.0014341222,0.08758575,0.059618484,0.5604661,0.05117873
0.021441823,0.005264621,0.10456109,-0.0015857946,0.01621664,0.037785925,0.036775313,-0.031212788,0.19252267,0.17722923,0.16157626,0.16783178,-3.2437965e-06,0.22214368,0.054213304,0.5598774,0.058119647
0.018511858,0.017336765,0.009023766,0.059214175,0.026608724,0.012175177,0.025121683,-0.0033977106,0.07790469,0.06726565,0.041097626,0.05659584,-0.0008371724,0.06117574,0.026384288,0.6609285,0.029149989
0.015558839,0.014793104,0.013043816,0.075681016,0.0185791,0.0015149459,0.0047982554,0.04202558,0.05801322,0.054266345,0.07017433,0.07339774,-0.00086016767,0.03502438,0.04278846,0.6119635,0.032129046
0.004126122,0.0037737228,-0.010775332,0.03285783,0.020476297,-0.012002753,0.0021357166,0.013765737,0.3578752,0.31573394,0.3465953,0.32667893,-0.001272548,0.055062518,0.07250006,0.685956,0.061152227
0.0125296535,0.013035743,0.026128434,-0.011971267,0.013487648,0.014813219,0.008221548,0.020755604,0.069099,0.054691955,0.06188298,0.05994218,-0.0011927979,0.12090023,0.016083015,0.61206055,0.015041502
0.008587744,0.016222434,0.021232583,-0.030000994,0.00039976463,0.018590808,-0.0001316159,0.032038316,0.08983907,0.08274724,0.07678847,0.081443995,-0.0007553715,0.121128745,0.013968419,0.6351248,0.017350947
0.01721207,0.023058875,-0.03775514,0.08349133,0.045737363,-0.008353709,0.013166408,0.03524831,0.12030074,0.128997,0.098313846,0.114223495,-0.0013648337,0.096310414,0.07591203,0.63793397,0.06759781
0.010577931,0.0011526234,0.014299753,0.09991421,-0.005012105,0.011635238,0.0034439703,0.015077427,0.08434662,0.08110777,0.11376112,0.1154355,-0.0018625585,0.059804507,0.046047244,0.574666,0.03282224
0.015206851,0.01635,-0.015889365,0.05556754,0.038324624,6.872392e-05,0.017737865,0.010759875,0.082980454,0.07050352,0.07618359,0.06538937,-0.0015266128,0.102824695,0.01976055,0.6315594,0.020125631
0.0034978967,-0.001707131,-0.022423577,0.04714992,0.037547525,-0.008306161,0.0043207426,0.0035576113,0.17805168,0.1629717,0.14012524,0.15561704,-0.0022772094,0.081323646,0.024005705,0.56248415,0.02356739
0.041306812,0.026125604,0.08595105,0.1273692,0.040075395,0.02608955,0.043021247,0.022707365,0.088368654,0.090877146,0.07585272,0.08206995,8.370727e-06,0.18736592,0.15707195,0.54055524,0.14330226
0.021570642,0.014329778,0.06112506,-0.035361987,0.03255155,0.019091379,0.026091622,0.008558389,0.066308886,0.057231463,0.071343794,0.072578296,-0.00080165453,0.05045601,0.031757675,0.6741867,0.028148664
0.008326493,0.00053709,0.006277333,0.0530572,0.02317528,0.0028380952,0.012111798,0.0013064034,0.14984807,0.14840138,0.121311836,0.1328071,-0.0014935732,0.119681016,0.030855041,0.5651233,0.03323919
0.033980314,0.026805935,0.052557793,0.071008824,0.042755414,0.012034646,0.029810308,0.03487084,0.083585545,0.08028288,0.06609998,0.07290444,-0.00018786173,0.11595645,0.10854082,0.64912605,0.09974162
0.0032234285,-0.007805612,-0.0014651893,0.03973985,0.0041419286,0.011282362,-0.00047839992,0.014015384,0.18105611,0.15817812,0.1535911,0.15399829,-0.0027066022,0.16177621,0.033873573,0.490367,0.03185027
0.008695381,0.009023387,0.013063454,0.020864604,0.011565823,0.016372163,0.01325368,0.0064754896,0.07954988,0.061832618,0.055069596,0.058056608,-0.0013688235,0.106339514,0.018333279,0.63686794,0.021285573
0.0063508935,0.010087879,-0.009131919,0.038932595,0.009324415,-0.018336585,0.00010413211,0.026571222,0.119503826,0.10364998,0.09786571,0.09957051,-0.0015364839,0.09407148,0.019582318,0.59969544,0.0184071
0.010237221,0.0036876388,0.036789298,0.13087492,-0.025532229,0.008066029,-0.009377211,0.064982116,0.094750375,0.09778905,0.14844258,0.14828649,-0.0016667563,0.03665686,0.057918075,0.5632582,0.038066477
0.026359562,0.011985162,0.042420812,0.038596023,0.060166307,0.032221615,0.036010213,0.00026308373,0.046360493,0.04141481,0.034719225,0.03653623,-0.0013628528,0.11647582,0.038058348,0.56965506,0.038765326
0.050714135,0.0315426,0.11075451,0.13390361,0.05524917,0.026406467,0.06322072,0.0069812573,0.07018159,0.073349155,0.08182424,0.088367656,8.2173385e-05,0.12660895,0.1866573,0.5670299,0.16195075
0.022968883,0.016098337,0.056412768,0.068082705,0.026812434,0.015971972,0.032027446,0.013874192,0.070598364,0.063563004,0.09708059,0.09151833,-0.0018221131,0.059858847,0.058400378,0.6018375,0.046018288
0.007988069,0.0048031844,0.020117223,0.033987615,0.0011519659,0.009071844,0.0116091,0.0019138008,0.16870756,0.15046394,0.17353263,0.16661301,-0.0010960437,0.11959365,0.03940274,0.57026076,0.034409434
0.0015952773,-0.0022307876,0.031169053,-0.019763555,-0.014267735,0.022660773,-0.012152886,0.05449614,0.11283001,0.08943452,0.08923426,0.07316297,-0.001254119,0.14897487,0.0068702623,0.6442579,0.008639775
0.010997051,0.005249748,0.08746017,-0.027588708,-0.014701269,0.020590967,-0.00029556453,0.041252464,0.24540995,0.20711157,0.26934493,0.24879661,-0.00081202853,0.0009936683,0.10767566,0.68720675,0.08053843
0.00011741929,-0.0036993995,0.0033506276,0.020395953,0.008623775,0.006575061,0.0044151326,-0.0026593134,0.14642437,0.12094599,0.13885547,0.121493004,-0.0013075527,0.14689662,0.017540079,0.6020096,0.018698523
0.0053758174,0.00803289,-0.025001826,0.08381139,-0.010218846,0.014429912,-0.008992774,0.025995448,0.4337438,0.3954088,0.40649047,0.40860948,-0.00067987666,0.058670364,0.14180481,0.5481303,0.12715785
0.0071892515,0.0067362096,-0.0039475225,0.017347177,0.02010744,0.0019676564,0.00373925,0.012639441,0.16354917,0.14291894,0.16058283,0.15928152,-0.0010762,0.054803595,0.037682883,0.6073667,0.029921224
0.014642143,0.01036085,0.014648975,0.061632674,0.022690173,0.004110326,0.019339204,0.0044854023,0.11474018,0.103502765,0.10969799,0.10186955,-0.00082699955,0.10340372,0.03990868,0.6092942,0.036902264
0.016490618,0.010347152,0.05398726,-0.006265408,0.023902696,0.018816508,0.014244811,0.030850902,0.05970973,0.05161503,0.059595793,0.054590598,-0.00058296975,0.07578789,0.026991194,0.6493876,0.02212772
0.0037305001,-0.00022337027,0.015760534,0.026761208,0.002273228,0.0021419758,-0.0007085628,0.01410922,0.075963095,0.07396299,0.07797305,0.08473939,-0.00017321482,0.083836645,0.020044334,0.5738673,0.014617365
0.013912145,0.006036518,0.06608376,-0.0057548205,0.01551282,0.0045841006,0.014399842,0.019229881,0.19545108,0.18036494,0.15848611,0.15873745,-0.00078922976,0.06810684,0.10994671,0.5825129,0.10382285
0.00635536,-0.006356937,0.038299736,-0.0012186384,0.0013316646,0.011850866,0.0022790956,0.005840957,0.24299806,0.20302024,0.21734925,0.20347205,-0.00024228822,0.05889198,0.017938193,0.6336208,0.02212645
0.013470936,0.008183343,0.0029145647,0.035314634,0.046720557,0.001590857,0.017978024,-0.0016562492,0.117514074,0.10277136,0.09343177,0.10320352,-0.0010650046,0.048152737,0.02298649,0.63263446,0.022674095
0.00078547373,0.0047758557,-0.0006540138,-0.0076122615,0.0064561926,-0.00076494657,-0.004752172,0.024041653,0.086495936,0.07041908,0.062332768,0.0590664,-0.0015841145,0.086855866,0.005184006,0.6742251,0.004504332
0.01282471,0.0051461197,0.042148717,-0.016897926,0.023771353,0.011129252,0.015907492,0.0071904287,0.10352996,0.08773035,0.10076992,0.09758437,-0.0008293623,0.06956739,0.02450893,0.626734,0.01987588
0.001302097,-0.0060583763,0.046080936,-0.0013903151,-0.032898307,-0.0036794003,-0.013357254,0.020690948,0.3557033,0.29181778,0.35387304,0.31419438,-0.0013614735,-0.006371458,0.03958319,0.68262506,0.034523837
0.019759106,0.010917539,0.05997489,-0.005309736,0.024227478,0.03259781,0.02823011,0.0036117174,0.038006812,0.032500476,0.054533966,0.046247542,-0.0010031397,0.12345749,0.022613103,0.56648034,0.017988084
0.0032914318,0.0023395345,0.010287161,0.07826111,-0.026499514,0.017054142,-0.018170549,0.065824024,0.12635991,0.113939404,0.11758092,0.10765074,-0.00032850076,0.10030541,0.059450746,0.54062,0.047644004
-0.0008051768,0.0037746932,-0.008631886,0.01764031,0.009068182,-0.011061969,-0.006276342,0.018002272,0.23344183,0.21118242,0.21097578,0.20840856,-0.0006177714,0.053009376,0.031457543,0.69809985,0.033034895
0.004717281,0.012129454,-0.01300415,0.015212305,0.016177703,-0.00019313069,0.008978598,0.0113876015,0.12987366,0.10624298,0.0930112,0.0872121,-0.0012010643,0.044111077,0.00326512,0.688643,0.008243965
0.009683305,0.013282398,0.04850579,-0.035717987,-0.0076583307,0.02720974,0.004287213,0.030859873,0.117820576,0.10585372,0.12905815,0.11706947,-0.002091038,0.02298077,0.04845997,0.702157,0.04163964
0.010797305,0.00084614195,0.021371003,0.04027149,0.021034237,0.0007443195,0.014170027,-0.009364415,0.21172544,0.19193202,0.18903553,0.19570923,-0.00036842655,0.09744688,0.06549738,0.54405266,0.059461124
0.005322816,0.0036847088,0.0053023854,-0.0032654186,0.0048752446,0.0051293275,-0.0041664755,0.021256149,0.17773293,0.15683988,0.14541754,0.1406783,-0.00055296347,0.17604937,0.028827736,0.6245173,0.02824481
0.01123528,0.012603091,0.008092782,0.013487134,0.018895246,0.002820438,0.0068140104,0.022337474,0.21560483,0.19564176,0.20290606,0.19838557,-0.0012171511,0.014809162,0.09065157,0.6200763,0.07843283
0.0053259563,0.005137477,0.015029992,-0.010889001,0.0040472355,0.0013285062,0.00018650526,0.009046353,0.15664156,0.13198696,0.15645415,0.15031172,5.914271e-05,0.024941549,0.009468038,0.6379837,0.007199981
0.016987093,0.008392457,0.029157411,0.03245896,0.033467777,-0.0014839306,0.012890794,0.014276989,0.1543758,0.13857459,0.12863396,0.13437963,-0.0001671398,0.035778213,0.055849172,0.61984545,0.051329482
0.012114586,0.00014108978,0.049993113,-0.0148867,0.0035820846,0.0192186,0.010347405,-0.0039765313,0.32323655,0.27431998,0.27603942,0.2617137,-0.0007418478,0.2298858,0.058091708,0.58344245,0.058685645
0.017914213,0.010187952,6.4970925e-05,0.07581646,0.023103468,0.0119261,0.019252166,0.0011200048,0.39203137,0.34569696,0.3662314,0.35727152,-0.0007055849,0.12429899,0.09887324,0.6298119,0.09317475
0.0007136911,0.0075821728,-0.03768161,0.028363178,0.0319402,-0.020725366,-0.011994831,0.036786087,0.19057654,0.15194316,0.16292721,0.15575995,-0.0031415094,-0.0034744383,0.014696363,0.75148,0.021723574
0.01721568,0.011946244,0.066209175,0.075676434,-0.017004274,0.006267849,0.009177568,0.045340933,0.19041733,0.19051802,0.17624213,0.18477267,3.2642856e-05,0.051163767,0.20021437,0.5783024,0.17799802
0.0008091498,-0.00047003664,0.04259634,0.014145957,-0.05539654,0.0031638402,-0.017593883,0.027097888,0.26983923,0.23023382,0.29261416,0.27270773,-0.001774108,0.07568299,0.02046272,0.6309233,0.015668642
-0.0017581433,-0.002946183,0.050187077,-0.037555967,-0.01984751,-0.0029976722,-0.010693365,0.03230814,0.22742677,0.19582605,0.25923312,0.24003711,-0.0017656889,-0.066763595,0.04342582,0.7164016,0.022231342
0.012438245,0.0056207553,0.046237815,-0.013883352,0.001956096,0.020563057,0.006421262,0.011728,0.13962872,0.12938717,0.10181883,0.12169678,-0.0010541184,0.10904022,0.031796157,0.5717772,0.03586506
0.0069697015,0.002167128,0.031800203,0.040873796,-0.012983652,0.0030700862,0.0009208666,0.02499497,0.3344546,0.30555063,0.28841144,0.28650594,-0.00034032296,0.09590872,0.13859227,0.5994948,0.12786007
0.0080580525,0.0065343864,0.038028415,-0.010018641,-0.0037741158,0.009647107,-0.0046047037,0.047687195,0.08968903,0.07809611,0.07448758,0.07363771,-0.0012285626,0.10365856,0.020985136,0.64434206,0.01930614
0.0181247,0.011621783,0.01594764,0.03947156,0.018089037,0.01359106,0.01708633,0.0028496645,0.36436725,0.3235145,0.3438288,0.3375398,0.0001776442,0.101169445,0.094907545,0.6281884,0.08698271
0.009344883,0.0010350477,0.012628908,0.024969041,0.019826628,0.005905345,0.008447658,0.0011024065,0.17894009,0.16311526,0.1573068,0.16492248,-0.00038009696,0.055671282,0.034821775,0.60413736,0.0341912
0.0054087117,0.003313033,0.0022076974,0.041604254,0.013788614,0.004029981,0.003604302,0.024201483,0.06898901,0.060247004,0.08431414,0.0753222,-0.002087717,0.045796193,0.022454847,0.61309326,0.011240413
0.0070996955,0.006252855,0.0009049792,0.015413016,0.0048621222,0.010104472,0.004226629,0.013547573,0.25321308,0.23204902,0.20260355,0.19675967,-0.00079673994,0.20851311,0.06421905,0.5691751,0.06691561
0.02039583,0.015917597,-0.013080774,0.07501358,0.030916553,-0.003802367,0.012580376,0.012389403,0.09990482,0.08502676,0.051354185,0.07063213,-0.0012779422,0.115143836,0.015490476,0.598367,0.029000787
0.013791156,0.012109371,0.020130191,0.016500067,0.0054445527,0.0062633636,-0.0012260294,0.04021395,0.11892906,0.095654726,0.06142986,0.061977163,-0.0014021024,0.15131617,0.02898773,0.5939109,0.03823667
0.011402571,0.004429573,0.055537943,0.03178777,0.0028035678,0.023473527,0.009720193,0.038934566,0.11071649,0.08580724,0.117424354,0.09487696,-0.00035240594,0.123493254,0.053816024,0.55819094,0.04609943
0.026339607,0.023434458,0.022087347,0.08537365,0.030258752,0.004047823,0.0141294785,0.032289304,0.034299903,0.043706845,0.045664158,0.06635579,-0.00033026747,-0.01519948,0.027050525,0.64488995,0.016896477
0.027945744,0.019540766,0.033753492,0.086480446,0.031935032,0.021864899,0.02613348,0.014514532,0.18478797,0.17692226,0.16151008,0.17615277,0.000115966424,0.14648192,0.14086273,0.6444577,0.12812029
0.0061946623,9.0926886e-05,0.029108878,0.0015022708,0.01414486,0.008845346,0.005212037,0.009569034,0.13903701,0.112762466,0.12387084,0.11566331,-0.00053620804,0.08830518,0.025161762,0.64966106,0.022994505
0.008531595,-3.5135075e-05,0.05921128,-0.043999795,0.0023845583,0.02684299,0.012723103,0.0044278465,0.15496027,0.12821789,0.13606715,0.1253261,-0.00019719731,0.1657324,0.035113867,0.5578987,0.03170638
0.02154593,0.018811958,0.023397822,0.05361856,0.04676775,-0.004127109,0.024711011,0.0058517978,0.09969765,0.0891929,0.07560134,0.083465554,-0.0033871867,0.07080138,0.030145591,0.6412437,0.035535187
0.009645812,0.0070180744,-0.014809573,0.047698524,0.021028161,-0.0028503612,0.0061525074,0.012651596,0.21951056,0.21295667,0.18043558,0.19122297,-0.0014322372,0.11317844,0.045858238,0.5760747,0.047957998
0.010290869,0.0024789143,0.0052585574,0.04900602,0.021734413,0.013184381,0.017239053,-0.008780014,0.20414826,0.17986879,0.18360119,0.17413071,-0.00040784106,0.14860767,0.048582647,0.61063063,0.04789485
0.006342588,0.0053226817,-0.009521478,0.0579678,0.011722034,-0.013896837,0.0063745575,0.019606628,0.15331347,0.14628097,0.11481208,0.11808348,-0.0004860144,0.12875527,0.042343013,0.60528904,0.04604663
0.032578196,0.019112246,0.07363283,0.04704008,0.01779912,0.025291307,0.032453276,0.014903173,0.076037005,0.0542535,0.05652942,0.05021882,-0.0018607127,0.18092592,0.052972563,0.5647074,0.0605712
0.006201051,0.0011549797,0.013369993,0.008455799,0.009827612,-0.0032623624,0.0025543189,0.0031279959,0.39140928,0.3462118,0.38272983,0.36128205,-0.0004874654,0.028656278,0.040395517,0.6337266,0.032069065
0.009830553,0.013799818,0.06354224,-0.07168298,-0.0065459823,0.02335481,-0.0014288011,0.07113741,0.15296166,0.13831493,0.13859108,0.1302956,-0.0012716074,0.004079655,0.07933557,0.6910932,0.06433524
0.03370401,0.021125315,0.047578204,0.05443015,0.0630597,0.014298854,0.042919256,-0.008960228,0.069202855,0.057737734,0.04508052,0.05086544,-0.0012957677,0.088591255,0.04768089,0.60328674,0.04558509
0.01163083,0.0060733277,0.01004476,0.045283783,0.02311328,0.009093915,0.015583511,0.0011859499,0.1392228,0.1300385,0.12999877,0.12901217,-1.42985955e-05,0.1008814,0.05505789,0.57120633,0.045554608
0.008758398,0.006356219,0.04221634,-0.027124288,0.0048473105,0.011780853,-0.0027368232,0.046189204,0.07642929,0.06776693,0.07216363,0.07109945,-0.0002696477,0.066185914,0.020110225,0.66516614,0.014318606
0.00643917,2.3588538e-05,0.02615678,0.016054902,0.018014532,-0.002434364,0.009578329,0.0069032013,0.15278044,0.13931844,0.13884455,0.13720003,-0.0012655901,0.024078568,0.042789295,0.7517189,0.032956548
0.045554653,0.035296246,0.06705151,0.092018135,0.0666688,0.016230263,0.05347707,0.012527626,0.09209636,0.089365624,0.090377085,0.10135742,-0.0006047534,0.080038816,0.1204065,0.5968399,0.10637251
0.02615365,0.019996,0.08064913,-0.003499013,0.016211681,0.032005,0.022106148,0.04973334,0.125392,0.10987338,0.11948138,0.109941475,-0.001384194,0.077078275,0.10804671,0.6415337,0.09364642
