size_D,duration_D,har,telonuse,t01,t04,t07,t09,t11,Generated_Var_1,Generated_Var_3,Generated_Var_5,Generated_Var_6,Generated_Var_9,Generated_Var_10,Generated_Var_11,Generated_Var_13,Generated_Var_14,Generated_Var_15,Generated_Var_16,Generated_Var_17,effort_D
-0.16227497,0.34821907,0.9921227,0.22900352,0.29024807,0.7990894,0.28572297,0.69029915,0.58098847,0.76718974,0.5633413,0.57330734,0.5281281,0.43012124,0.40426838,1.1553423,0.7059049,0.6207425,1.1713206,1.1377685,0.6209914,-0.14935392
-0.14087081,0.16643248,0.34140182,-0.22311474,0.30031008,0.18692361,0.17004462,0.3777915,0.1463978,0.4323437,0.19652353,0.013150551,0.23521721,0.5404921,0.4548384,0.48730153,0.22415197,0.59161454,0.7828126,0.81315345,0.49586055,-0.092882484
-0.08062672,0.09266261,0.45903867,0.20842229,0.2717942,0.46666795,0.29947978,0.49402198,0.42949724,0.37250513,0.41369715,0.34070674,0.29188424,0.32128474,0.27922586,0.59614015,0.43472892,0.32391647,0.5338683,0.47569954,0.29534203,-0.002021145
-0.01768298,0.113431744,0.3498776,0.20714106,0.43739232,0.4026543,0.29834467,0.5003178,0.5221302,0.09053237,0.4453206,0.26266533,0.4072719,0.21337996,0.16992128,0.6403384,0.45150134,0.31642097,0.42342398,0.36632952,0.21919087,-0.04903356
0.15219328,0.48666257,0.82367927,0.29264832,0.47887596,0.7472661,0.36346135,0.6865071,0.58298737,0.24125805,0.6801952,0.7596362,0.76591045,0.052077144,-0.047616705,1.0863713,0.80567575,0.1894727,0.4844864,0.4284539,0.2578344,0.12908211
-0.03881978,0.050223768,0.305596,0.19772199,0.34935358,0.28124702,0.25700635,0.4663968,0.38854492,0.19094345,0.3634942,0.22773737,0.33035862,0.3408652,0.2621438,0.50262463,0.36373335,0.3244112,0.4283311,0.39148095,0.23788747,-0.04261612
-0.09527369,0.10156836,0.38517612,0.09227565,0.26155502,0.36730045,0.2501667,0.42235306,0.35338324,0.3369718,0.3364423,0.2172736,0.2686917,0.34481382,0.3007454,0.53244257,0.35972846,0.37498632,0.5644208,0.52533394,0.32572287,-0.048570868
-0.1763016,0.25693235,0.80132675,-0.01976771,0.2630173,0.58359313,0.34148872,0.537068,0.41347092,0.7283008,0.40737268,0.39092797,0.3991077,0.45480922,0.41657645,0.91346085,0.55464137,0.5464333,1.0162685,1.0034775,0.60736436,-0.14656854
-0.109357856,0.14121853,0.5257645,0.18307929,0.26188725,0.45936397,0.28531218,0.5110835,0.40863216,0.50167876,0.39343664,0.3176052,0.3061936,0.39878184,0.3893484,0.59059894,0.4386323,0.44713366,0.6816019,0.63753986,0.37058207,-0.033558257
-0.026080113,0.075543776,0.44127363,0.33810347,0.31622016,0.43928584,0.31000477,0.520605,0.5094805,0.2791204,0.44071648,0.35657877,0.36735457,0.27351385,0.23924105,0.5664189,0.46556202,0.28580183,0.45973018,0.401974,0.20697902,0.006774742
0.039118066,0.08203213,0.4560141,0.5378703,0.46100688,0.4889691,0.35907888,0.59290075,0.7383191,0.031365152,0.54495287,0.46523508,0.48867762,0.18719766,0.15135513,0.7264091,0.580207,0.23139639,0.32838437,0.25100282,0.15067288,0.0046115182
0.041052494,0.18029317,0.54573566,0.45115077,0.38677928,0.5323906,0.3363714,0.58419585,0.6193854,0.14718312,0.49881667,0.49500856,0.48755017,0.15211125,0.1259534,0.727522,0.5778482,0.17951623,0.34438974,0.28063676,0.13929541,0.059643764
0.18957873,0.1767946,0.667929,0.7380758,0.86248285,0.6913109,0.5810902,1.050282,1.2056017,-0.15232123,0.89660746,0.7752131,0.92328507,0.104984626,-0.013045453,1.2178171,0.9777112,0.25078058,0.2962066,0.2124846,0.12650087,0.05236822
0.08838236,0.33337677,0.6810938,0.37619808,0.4016646,0.64447606,0.3252672,0.6257868,0.56628793,0.23462142,0.5934715,0.61022073,0.5616053,0.121321395,0.04050892,0.8397249,0.6633784,0.17975344,0.40457278,0.3342797,0.19734918,0.112865925
0.48333833,0.85427,1.1406153,0.55765057,0.8917497,0.99708915,0.5124774,1.0972527,0.9557593,-0.071000814,1.084035,1.235181,1.3066725,-0.14567135,-0.31933552,1.5766151,1.1982847,0.10293901,0.3494272,0.27430803,0.20976827,0.3111821
-0.15541635,0.19324017,0.67976326,-0.0046330597,0.24010745,0.4872118,0.3075871,0.5148405,0.37153554,0.708083,0.37556493,0.33044592,0.35342103,0.47172788,0.47456658,0.7396563,0.4874318,0.5790822,0.94648504,0.9253197,0.55833596,-0.12394303
0.03981962,0.13943154,0.5582307,0.6773373,0.68944144,0.6048572,0.45020646,0.8533194,1.0771681,-0.118609995,0.7650536,0.59675854,0.6831467,0.1606146,0.089715846,1.0826875,0.78141016,0.2974569,0.41450068,0.28689855,0.1712578,-0.017567214
-0.08666658,0.08058572,0.36573416,0.13088,0.25523245,0.34438527,0.21285594,0.3964779,0.3270697,0.30159724,0.31934357,0.18619707,0.2370306,0.33922988,0.28506726,0.4847371,0.34439534,0.35860318,0.5446513,0.49009427,0.27779368,-0.04751164
0.20398179,0.18081552,0.65787446,0.7629253,0.7287946,0.6588112,0.53143275,0.905753,1.0570806,-0.062125906,0.76908314,0.76074237,0.81978714,0.1066879,0.069473416,1.0404425,0.8592867,0.21839881,0.29855442,0.20452806,0.150099,0.06356864
-0.063310124,0.11716034,0.54229265,0.4696212,0.34351933,0.561342,0.28002152,0.57440794,0.65221596,0.26367912,0.51362973,0.39114904,0.3941797,0.28472203,0.26091325,0.7216482,0.52598214,0.31955075,0.54568726,0.4621095,0.23926856,-0.01993705
-0.013693817,0.2217848,0.6124674,0.30066165,0.32736993,0.56215096,0.34638366,0.55274487,0.49427843,0.33138585,0.50383633,0.4881195,0.42228863,0.22270453,0.16933484,0.71790886,0.5705769,0.25335535,0.48236585,0.41318765,0.23862964,0.0740297
0.079997376,0.21062765,0.54791856,0.42985675,0.39035425,0.55050796,0.34394875,0.5855688,0.59356815,0.12399881,0.53068775,0.53265846,0.5373724,0.12410572,0.06340602,0.7425519,0.6054243,0.16675435,0.30295822,0.25543848,0.13436262,0.085370496
-0.14225204,0.14338247,0.44070864,-0.07946615,0.24146132,0.30082715,0.23177657,0.4009463,0.24872649,0.50739986,0.2638999,0.14325422,0.23754421,0.47835308,0.4467951,0.50823855,0.32331535,0.54980373,0.772696,0.77119523,0.4638568,-0.08605918
-0.07094382,0.07110277,0.48077726,0.26221004,0.2733234,0.46891424,0.32481605,0.54411197,0.47526562,0.43729022,0.44625103,0.39263022,0.2985301,0.37888873,0.35180545,0.5520896,0.43836892,0.3571656,0.5424001,0.47569034,0.3014359,0.0034188516
0.054813396,0.2916756,0.69529337,0.47631484,0.38982952,0.6579841,0.30832896,0.6561576,0.6625953,0.22294983,0.5867917,0.5798811,0.5738266,0.1525801,0.096975245,0.89000046,0.6715632,0.24213502,0.5005665,0.43411854,0.20169973,0.065694705
0.005603952,0.10526303,0.5180496,0.4462088,0.34533474,0.5281553,0.34453505,0.57828736,0.59622914,0.26766828,0.5012002,0.45851904,0.39761275,0.25192207,0.21778266,0.6301602,0.5225159,0.24585661,0.41228196,0.3382027,0.20520204,0.038884554
0.080978096,0.06971626,0.39282978,0.45459262,0.71035326,0.37444514,0.42491958,0.7833692,0.76852775,-0.15018116,0.5883905,0.44945595,0.67901003,0.2361425,0.15365952,0.9008962,0.65617645,0.35836643,0.37591535,0.29157314,0.22843494,-0.048273608
-0.17108957,0.21610503,0.7348465,-0.009167928,0.23367551,0.55888724,0.33865383,0.5040386,0.36054796,0.6523387,0.39057606,0.38972157,0.35072988,0.42855203,0.37678438,0.83841467,0.52686346,0.48978022,0.9273087,0.8929765,0.5445376,-0.13556741
0.51555055,0.9145427,1.2082555,0.52317244,0.9153024,1.0491462,0.53779936,1.1381494,0.9650604,-0.01420493,1.1189511,1.2821288,1.3470944,-0.14684673,-0.32617718,1.6357218,1.2291031,0.10416037,0.37840274,0.31214067,0.27093807,0.3211558
-0.030008024,0.09441019,0.5150642,0.41701367,0.3151048,0.51493335,0.33616897,0.5359814,0.58338135,0.28805825,0.48244882,0.43737623,0.38749123,0.25389916,0.24388099,0.6449878,0.5174659,0.2704921,0.46296915,0.4019412,0.21272092,0.004584864
-0.1919939,0.22120331,0.576701,-0.202875,0.26865366,0.37370595,0.22184296,0.46469575,0.23964877,0.6849382,0.27372167,0.13322622,0.28760177,0.60608655,0.5570354,0.67549753,0.3247593,0.6809606,1.0492516,1.0574104,0.67573595,-0.15283537
0.39713287,0.79528373,1.0953023,0.44127342,0.7669442,0.94777143,0.47752404,1.0238816,0.8807733,0.061485376,0.9598482,1.111153,1.1987365,-0.116073,-0.228451,1.5178983,1.0835338,0.12200166,0.41934413,0.39232615,0.2771769,0.253695
-0.07261576,0.11065771,0.5398067,0.29451942,0.2900668,0.50713015,0.3397716,0.5829809,0.4895581,0.47565654,0.4756173,0.430894,0.31789967,0.370515,0.3376592,0.58396995,0.47355217,0.35833317,0.5555377,0.48708537,0.2996229,0.033069674
0.08376878,0.13113378,0.57314503,0.72590643,0.7473972,0.587062,0.4814827,0.9236684,1.0801853,-0.12134087,0.7549551,0.62630194,0.78676355,0.15780927,0.108433,1.0949327,0.79951584,0.30950972,0.40556288,0.27142775,0.17460923,-0.012485646
-0.12029732,0.11087636,0.44923586,-0.034522492,0.24301805,0.35120603,0.2561078,0.43419978,0.2913068,0.52110296,0.31701338,0.22528088,0.247953,0.44039133,0.42848706,0.5299263,0.331068,0.4785849,0.7086538,0.6802517,0.44162196,-0.057572275
0.2319684,0.26480797,0.69008535,0.69743335,0.759554,0.68490386,0.5284394,0.97480774,1.0620714,-0.14795013,0.82488817,0.78234214,0.92986786,0.04379945,-0.060343668,1.1541431,0.93015677,0.20749293,0.2717337,0.17738071,0.10213591,0.08418417
-0.13873763,0.20804244,0.7091351,0.20160353,0.25248307,0.6073346,0.29012638,0.57199526,0.46115768,0.60378695,0.45611125,0.42445934,0.38263255,0.39611265,0.36497313,0.8120967,0.5471962,0.47406575,0.8403045,0.7783841,0.42963144,-0.059598163
-0.14760922,0.14568835,0.4721979,-0.07130259,0.24185073,0.34828842,0.25231075,0.44125572,0.26350805,0.54399526,0.2892852,0.19229412,0.23745996,0.47423562,0.43925238,0.53589404,0.33831424,0.51256,0.7639499,0.740859,0.46402895,-0.07089308
0.12538874,0.10228931,0.5228548,0.61292434,0.5864401,0.5250058,0.44615775,0.7258549,0.8573967,-0.016015515,0.6309409,0.5893563,0.63756704,0.14993058,0.101125985,0.8383353,0.69659233,0.20857634,0.27309763,0.21093354,0.14207014,0.04082598
-0.086178556,0.23369579,0.728431,0.2546692,0.26881072,0.63860315,0.32859817,0.59342897,0.53364056,0.5622842,0.48502436,0.4808655,0.4451617,0.3279886,0.30950674,0.85437584,0.5952655,0.4077684,0.76114106,0.7343375,0.39981213,-0.026765298
-0.11339346,0.09328775,0.385526,-0.016837806,0.25313038,0.30638534,0.24916565,0.44183475,0.2778203,0.45785445,0.30239242,0.19227135,0.2289133,0.4559525,0.40402144,0.46342817,0.3070467,0.45773876,0.6416011,0.6189186,0.39485008,-0.043146838
-0.16287346,0.17082296,0.62103474,0.36150536,0.2858854,0.5868406,0.21578512,0.6006594,0.58925974,0.4330145,0.48501664,0.33612242,0.35646027,0.4316723,0.38930106,0.815694,0.4671829,0.5038022,0.81091297,0.72534806,0.39785266,-0.08947924
-0.070013806,0.097810976,0.51571393,0.3262099,0.2687351,0.5053394,0.31022286,0.5538864,0.49687397,0.42474055,0.4575308,0.39173302,0.30749682,0.3589237,0.3344453,0.5815561,0.45775533,0.3408026,0.55526614,0.47983506,0.3020883,0.006189484
-0.11482748,0.10658767,0.49546754,0.11329067,0.24792047,0.40819964,0.2961731,0.49525845,0.36180174,0.49514577,0.36401105,0.31190875,0.2573703,0.42431644,0.38543707,0.55601,0.40413812,0.42363018,0.6484368,0.5960562,0.3672909,-0.021637779
-0.17168655,0.2051396,0.6185601,-0.11858551,0.24317427,0.43065265,0.2475175,0.45928195,0.27452528,0.64021575,0.3205746,0.23153216,0.2731075,0.51603574,0.4630214,0.71126795,0.39462453,0.57724684,0.9649563,0.92661345,0.6058857,-0.16128446
-0.13201205,0.149255,0.622584,0.2655465,0.21897493,0.54187727,0.27198642,0.5306934,0.44308424,0.5017388,0.42897496,0.3689755,0.33552843,0.37736708,0.34274238,0.70275664,0.50163424,0.45448557,0.7622906,0.6961623,0.35785082,-0.04723066
0.43942696,0.82107764,1.1153839,0.510007,0.82087326,0.9783862,0.48587602,1.0360328,0.91395384,-0.0044513447,1.0291307,1.1779104,1.2437296,-0.12474047,-0.28531647,1.5244166,1.1485676,0.099710226,0.37552863,0.30310553,0.24124667,0.29845762
-0.1397466,0.15219073,0.27536145,-0.33660892,0.33419132,0.12006828,0.1527811,0.3527312,0.10108544,0.3283152,0.15172847,-0.069540076,0.2215684,0.51843214,0.42583513,0.50811976,0.17231491,0.61276895,0.78810716,0.8387884,0.51281714,-0.13668251
-0.035781592,0.07712877,0.46669418,0.3684297,0.3153802,0.48104712,0.33175135,0.5352853,0.5328635,0.31253982,0.4498209,0.40812883,0.32981446,0.29436612,0.26861417,0.5703883,0.46570158,0.27925417,0.4428367,0.38586116,0.22916381,0.027928632
0.02027643,0.3561017,0.71532154,0.2211794,0.35365623,0.6545416,0.3147097,0.56521416,0.46743327,0.29373688,0.5642622,0.57782966,0.55569696,0.14308146,0.05770666,0.9197023,0.66048265,0.24906403,0.56972456,0.47918376,0.2671137,0.04719657
-0.16348894,0.19712384,0.68423474,0.100662455,0.21538475,0.5360532,0.25950882,0.51538396,0.3794362,0.627483,0.40344787,0.35160092,0.30848387,0.44309136,0.40467322,0.7602837,0.49377215,0.510631,0.8997861,0.81579286,0.5013687,-0.098207146
0.4462571,0.9636991,1.2757928,0.39211422,0.8701218,1.0909407,0.5610395,1.0916344,0.8766838,0.09681617,1.1019137,1.2611527,1.3705873,-0.13761888,-0.30877447,1.7393074,1.2757385,0.15961885,0.5331283,0.49773663,0.32819182,0.2941312
-0.12102323,0.14600731,0.34244353,-0.1798152,0.28506082,0.19843325,0.17413099,0.37935454,0.17335501,0.44197932,0.21004517,0.043642677,0.22650728,0.50385004,0.45827824,0.45987958,0.21557994,0.53950477,0.74541116,0.75761944,0.48793617,-0.089906424
0.12193553,0.38658223,0.7261353,0.363516,0.42944854,0.6894014,0.33055997,0.6559508,0.60546535,0.20007902,0.628562,0.6642173,0.6519275,0.072808534,0.0032621697,0.9354873,0.7113211,0.18121596,0.41835693,0.37664506,0.21446805,0.11453712
-0.14821213,0.2503066,0.8041474,0.24200939,0.2666434,0.6910553,0.28665465,0.6257237,0.5436405,0.66242397,0.49069002,0.46067318,0.42326817,0.42413798,0.41786617,0.92113495,0.58649576,0.5321978,0.95942104,0.90071493,0.49080437,-0.087440476
-0.13279378,0.17729096,0.55591744,-0.026267853,0.26896614,0.4638071,0.27898708,0.46426144,0.3419749,0.49552035,0.35623997,0.27196118,0.2901033,0.39872244,0.33432275,0.6907767,0.40181813,0.42582062,0.73852825,0.7197123,0.45987967,-0.069155596
-0.16286118,0.16954234,0.6659171,0.18066275,0.1688263,0.579108,0.24873997,0.48651555,0.41328,0.4593748,0.40531683,0.36602756,0.29229233,0.33477858,0.2834559,0.8138784,0.51291656,0.4093155,0.8123212,0.733187,0.39254424,-0.12421985
0.119236246,0.13127562,0.57825905,0.65125424,0.6412028,0.6225267,0.46629724,0.8103149,0.98453766,-0.010639931,0.72116745,0.6242831,0.6794574,0.12497723,0.06698593,0.95866835,0.76109695,0.21943152,0.32178372,0.22752574,0.14861958,0.035297062
0.08732121,0.10526057,0.4777453,0.528187,0.697244,0.463969,0.44993752,0.82923007,0.895789,-0.15032826,0.6698673,0.533048,0.7089176,0.17453443,0.08943984,0.9753301,0.74100167,0.30700117,0.33961108,0.25007164,0.176547,-0.010672748
-0.102629155,0.16008212,0.53854024,0.15283203,0.2767204,0.4486535,0.29902962,0.51644814,0.40339732,0.516982,0.3950755,0.32380748,0.32562545,0.39494902,0.38335502,0.59869075,0.45637414,0.45077485,0.6950669,0.64631575,0.38246527,-0.028320294
-0.12918012,0.15356009,0.4066577,-0.033291522,0.27007425,0.3108064,0.19499478,0.43259823,0.2491445,0.4655693,0.27494648,0.12437801,0.21898997,0.48224926,0.4170298,0.499179,0.29377943,0.49813002,0.7195605,0.68443286,0.431651,-0.060693145
0.2344933,0.67403483,1.0217016,0.2921344,0.61027944,0.88031214,0.4307887,0.8121439,0.66890275,0.26543215,0.8133696,0.9304988,0.9896904,-0.015183441,-0.12672271,1.3438891,0.98659277,0.20446874,0.5862244,0.5285358,0.3129036,0.15588324
-0.092059426,0.1094992,0.5207117,0.29442438,0.26811,0.47843197,0.2851204,0.53381526,0.47370452,0.4340112,0.42843848,0.34000456,0.32304245,0.3688736,0.3430134,0.5997641,0.4581623,0.40022904,0.6298659,0.5854277,0.30014485,-0.010800727
-0.022107024,0.09176713,0.21698576,0.014033884,0.477193,0.16856354,0.22922127,0.45505226,0.33928096,-0.014526575,0.3030376,0.13003045,0.39540905,0.30399013,0.2085483,0.589643,0.33881125,0.38731155,0.4156352,0.41846833,0.25787437,-0.074860215
0.022769125,0.093608126,0.47855198,0.47832948,0.3942518,0.49249014,0.33702648,0.5690295,0.6349121,0.15759814,0.4927509,0.44290295,0.4140675,0.20927276,0.16691303,0.64079285,0.52752554,0.21359302,0.34962708,0.27620807,0.16079307,0.024889704
0.5036002,0.93976104,1.272211,0.6920505,0.9802558,1.1389985,0.5413294,1.2218386,1.1510421,-0.1300422,1.2155898,1.3524231,1.4580742,-0.20096697,-0.35441172,1.8203422,1.3501166,0.075647086,0.41300738,0.34018883,0.20528138,0.3325823
0.3067272,0.60352004,0.9141962,0.5303017,0.68113863,0.82080597,0.42054546,0.8802781,0.7997817,0.015050813,0.87897515,0.94071794,0.9879724,-0.036496516,-0.18183376,1.2430956,0.9609053,0.107756436,0.32649118,0.2530523,0.16926558,0.21956119
-0.1298428,0.13216272,0.3033036,-0.220838,0.28771713,0.16876994,0.18644956,0.3603966,0.15827948,0.4083532,0.19055352,0.020972466,0.22021514,0.5030013,0.44588643,0.43940696,0.22059701,0.55075526,0.7227632,0.7507912,0.46827513,-0.099222906
0.1577416,0.40103996,0.72345394,0.42937812,0.47657382,0.6884387,0.33676165,0.672876,0.6483915,0.102708735,0.6748577,0.7050989,0.69121665,0.050564665,-0.059205264,0.971562,0.75231165,0.14464493,0.33836573,0.274233,0.15750265,0.14505193
-0.1364081,0.1465332,0.47320497,0.07607093,0.24728395,0.38528994,0.21627945,0.46741822,0.3359242,0.48070994,0.3309602,0.19251323,0.26967505,0.45701218,0.41625136,0.5557914,0.35901672,0.52722365,0.7673769,0.7401183,0.4041589,-0.08127439
-0.11710374,0.19829848,0.6322328,0.16115218,0.2779073,0.5212164,0.30290014,0.5445653,0.43458164,0.57233256,0.4189392,0.3651102,0.3755466,0.3935016,0.3782339,0.70868385,0.51791763,0.47945845,0.79216564,0.74038595,0.42061514,-0.05698414
-0.07994585,0.0677619,0.46932292,0.24481106,0.27309576,0.4511671,0.30892897,0.5410355,0.45004094,0.4672218,0.42951033,0.36370027,0.28340912,0.40042445,0.3641883,0.5243162,0.41960827,0.37098438,0.5522923,0.48814854,0.31203178,0.013827313
-0.077578686,0.11521566,0.5345541,0.34048256,0.25105956,0.5255909,0.28553206,0.51864403,0.49278957,0.35071796,0.43472853,0.3915945,0.3225042,0.28836304,0.26040345,0.6456953,0.49530682,0.27939796,0.54033816,0.45980346,0.25597706,-0.01213631
0.113176,0.5124193,0.9274008,0.41063312,0.4558495,0.8022136,0.3482634,0.76265454,0.7611991,0.3427263,0.6609491,0.7653257,0.75389355,0.104032144,0.09335791,1.1879486,0.8116965,0.24148577,0.6360636,0.6256366,0.34973842,0.09083949
0.20272537,0.18025568,0.6581768,0.77332795,0.69751054,0.65611285,0.51815844,0.89333034,1.0481251,-0.035998207,0.77065265,0.754999,0.79464597,0.11606543,0.06477413,1.0113425,0.85073704,0.21056022,0.2986316,0.19943759,0.15363632,0.0637615
-0.14068632,0.1677302,0.30710372,-0.32958865,0.33640397,0.13922861,0.14786804,0.3469833,0.09618932,0.37793958,0.14959455,-0.05959388,0.22305882,0.54158443,0.45740288,0.5154512,0.16590272,0.6276403,0.8328552,0.8612325,0.5406584,-0.13583146
0.050612703,0.15171406,0.49415398,0.4215661,0.36830986,0.51723313,0.32725334,0.54306114,0.5787498,0.12658061,0.51197726,0.47819197,0.468787,0.15667911,0.084923975,0.67744744,0.562454,0.17807339,0.30298966,0.24127185,0.12901917,0.061606113
-0.20477867,0.19767451,0.698604,-0.07043719,0.19603771,0.4885371,0.24356684,0.47775567,0.29158348,0.687986,0.32658225,0.2879356,0.2882417,0.52466327,0.47754014,0.7907908,0.43842,0.6345262,1.0742999,1.0282146,0.62480474,-0.19535407
0.091517024,0.08051946,0.449782,0.49737254,0.5315812,0.46998146,0.39666262,0.6650499,0.75322366,-0.0017272225,0.5684813,0.48994973,0.5662162,0.13880971,0.091538005,0.7691593,0.6209747,0.2076346,0.2739604,0.2102381,0.14827521,0.020744842
0.0065887556,0.13899153,0.5443272,0.4199597,0.35293996,0.5335759,0.37102854,0.578217,0.6060363,0.24533099,0.5180348,0.47585103,0.40986186,0.2264755,0.19300038,0.6536398,0.55752766,0.21083003,0.36703378,0.32406437,0.17866743,0.069370046
-0.05373684,0.0735272,0.49027008,0.3783013,0.30610347,0.49196374,0.31443247,0.5518222,0.53928375,0.35775664,0.4657059,0.39429852,0.32348034,0.34177288,0.3071782,0.57763326,0.465459,0.3137958,0.48985854,0.42010528,0.2534552,0.020272408
0.016873566,0.061975736,0.43780118,0.42545477,0.36747214,0.45019802,0.34088257,0.5357485,0.58486843,0.17605099,0.46425226,0.42797372,0.39124742,0.23628259,0.20457935,0.58563626,0.49258366,0.21985972,0.3362803,0.27519548,0.1668013,0.026792217
0.25811785,0.15199612,0.71690834,0.90905136,0.96249306,0.6798806,0.6538719,1.1228771,1.3138331,-0.1784794,0.91124713,0.9005344,1.0249445,0.15692677,0.08862517,1.2842438,1.0497339,0.30333012,0.3551963,0.21471977,0.19995467,0.035363723
0.53446037,0.8689086,1.2113906,0.76802284,1.1245797,1.0873702,0.6381116,1.3663284,1.3015494,-0.23706844,1.2550273,1.3644035,1.5795171,-0.17640325,-0.36712492,1.858844,1.4237299,0.08917092,0.2758928,0.22717366,0.16150121,0.31431228
-0.19005647,0.21806031,0.5491118,-0.27458248,0.27533683,0.29217404,0.20469606,0.423965,0.17866991,0.6623876,0.24422383,0.06577511,0.25729975,0.6204602,0.5621966,0.63621294,0.29942438,0.7149277,1.076784,1.0904928,0.69756305,-0.17902307
-0.10973157,0.11708232,0.25467533,-0.20680785,0.29581532,0.14430048,0.1638919,0.34939703,0.14114448,0.29972044,0.17002362,-0.004622858,0.21576485,0.45562643,0.3812707,0.4406315,0.19487521,0.51004034,0.65420425,0.68349886,0.41408235,-0.10256046
0.2548972,0.50430286,0.8252934,0.50561357,0.6137129,0.7635353,0.40058455,0.79859555,0.7626011,0.04418983,0.8030326,0.85176766,0.8836272,0.010464516,-0.1153823,1.1377977,0.9012402,0.12496205,0.31427035,0.251306,0.15648368,0.18721803
-0.15723668,0.1551978,0.45481777,-0.16984975,0.22505186,0.2988861,0.20677257,0.3878072,0.19441742,0.5330281,0.2383431,0.11014755,0.21727726,0.50150114,0.44788408,0.53802854,0.29297668,0.55722773,0.8488729,0.83293647,0.5188566,-0.12752248
0.011813216,0.39147598,0.87298065,0.47699,0.39322308,0.7893687,0.31223485,0.75690734,0.7353663,0.4367893,0.61544955,0.64529204,0.6488846,0.22189337,0.1958805,1.0806446,0.7509476,0.38639143,0.77938104,0.74070114,0.3644912,0.0067038126
-0.15028115,0.1705355,0.38467038,-0.2730052,0.28159335,0.20427936,0.20932046,0.3794027,0.14758548,0.50224584,0.19012627,0.030404184,0.22878727,0.5481662,0.49915266,0.4858264,0.238695,0.6198169,0.84637547,0.87316203,0.55896753,-0.117254674
-0.10134184,0.13200822,0.57384557,0.18575843,0.23969993,0.50354135,0.32427698,0.53778255,0.41850513,0.52999896,0.44090623,0.42167807,0.3324933,0.37789702,0.36507386,0.66347754,0.49072382,0.42026532,0.6825131,0.6246352,0.3696997,-0.018975157
-0.036811467,0.10500764,0.23409599,-0.019932617,0.42035076,0.2024054,0.2114577,0.43927392,0.3334629,0.047751088,0.30357888,0.13276288,0.33937883,0.29485545,0.22163574,0.5840219,0.34198356,0.39019948,0.46744356,0.4307588,0.28865215,-0.06968929
0.11599706,0.6901972,1.1266552,0.15995319,0.56467724,0.9634597,0.47104952,0.77819777,0.6165848,0.38123462,0.82815593,0.92477304,0.94559085,0.08032541,-0.08720711,1.5187951,1.0069039,0.306712,0.83845115,0.74925524,0.46568698,0.06447926
0.09380257,0.0815008,0.45556676,0.49405047,0.54524434,0.46183947,0.4025932,0.6790019,0.7488344,-0.029431399,0.56991935,0.49282104,0.5828616,0.1516092,0.095041215,0.77303874,0.62448263,0.22270207,0.27072477,0.21099651,0.1344689,0.015728053
-0.111370265,0.107314475,0.36264986,-0.05907735,0.24257432,0.2778171,0.20889044,0.39568913,0.22945409,0.41466203,0.2539998,0.13279761,0.20792037,0.43399146,0.38252532,0.46254948,0.27232003,0.44458863,0.6505724,0.6266591,0.39406046,-0.06569883
-0.09374201,0.12858011,0.20104928,-0.23742795,0.42914537,0.084889695,0.14418158,0.37070635,0.1444734,0.19558218,0.18437983,-0.030762166,0.29621643,0.48836875,0.3920765,0.4960925,0.17813762,0.5552419,0.6389159,0.69538224,0.45366693,-0.1034888
-0.07693411,0.09518804,0.5251401,0.28045872,0.28713936,0.48705468,0.3502664,0.57747316,0.4762771,0.4905955,0.4654246,0.41824555,0.31838652,0.38702768,0.3706097,0.56975234,0.4718094,0.38007525,0.5771674,0.5202021,0.3168711,0.021861102
0.0820126,0.16149944,0.53420687,0.55891687,0.44775835,0.5381708,0.3704599,0.6149366,0.69176483,0.1007672,0.56235313,0.5428469,0.5529288,0.15070473,0.09717454,0.73485196,0.63621247,0.1601339,0.31618148,0.2185255,0.11186279,0.061450627
-0.08088317,0.105134666,0.27139327,-0.118645415,0.2846104,0.18715456,0.17909001,0.3597897,0.20327896,0.28615212,0.21876195,0.07193811,0.2196446,0.40088084,0.33904845,0.46335924,0.23448525,0.42254755,0.57075715,0.575845,0.37530777,-0.068479106
-0.12180636,0.14095695,0.5004301,0.012833713,0.24675524,0.4262979,0.27117297,0.45499605,0.32684952,0.4803071,0.33764327,0.26958033,0.26236495,0.39363623,0.3557166,0.5992651,0.37204278,0.41217443,0.67689526,0.6454299,0.41637385,-0.047621608
-0.11603492,0.09730726,0.49507445,0.16138168,0.24978405,0.44843742,0.3033126,0.53072584,0.4003232,0.5278576,0.40302476,0.33396706,0.2714512,0.44083285,0.41613585,0.55111134,0.41084337,0.44411132,0.6535772,0.60520315,0.38374805,-0.016394868
-0.14638497,0.14278698,0.47536016,-0.027512413,0.22815262,0.3655599,0.21266302,0.4344006,0.2780533,0.535982,0.28890878,0.18788826,0.23965132,0.47387573,0.4572668,0.5695462,0.31006342,0.4979775,0.78835857,0.76604295,0.49845132,-0.06992656
-0.026300283,0.10507659,0.49454266,0.38813645,0.31683454,0.49820268,0.33730987,0.5482408,0.54842037,0.30052412,0.4619851,0.41807395,0.38895038,0.25961804,0.2478575,0.6199119,0.5025394,0.27336374,0.46229017,0.41296753,0.22869696,0.027607363
-0.06708489,0.106346086,0.53521764,0.31323203,0.298925,0.49784487,0.3508817,0.58330405,0.50180817,0.46800238,0.47761354,0.4316024,0.33642465,0.36447662,0.34934425,0.58631957,0.4863319,0.3607622,0.5592818,0.49859738,0.30088377,0.030266535
