data,turn,acap,aexp,pcap,modp,sced,loc,Generated_Var_2,Generated_Var_4,Generated_Var_5,Generated_Var_7,Generated_Var_8,Generated_Var_9,actual
0.97451603,0.7603818,0.54827195,0.72770673,0.587776,0.60676014,0.19578037,0.34774482,0.6219085,0.2537783,0.7790136,0.45116138,0.18149789,0.5948911,0.23559295
-0.018816866,0.11490936,-0.0006509051,0.18127999,-0.14261638,0.29697478,0.2122707,0.07991244,0.5307795,0.24266449,0.4463851,0.07970181,0.11136329,0.31013328,0.03483598
-0.07717806,0.0839852,-0.09003061,0.019665007,-0.1613793,0.18341488,0.11396904,0.06535302,0.29444388,0.024317745,0.3226108,-0.15616572,-0.1528398,0.108877376,-0.017472332
0.014995303,0.16121505,-0.028937686,0.24331242,-0.18870237,0.28886175,0.27463362,0.12208728,0.60375005,0.36671957,0.5861357,0.21182428,0.24276245,0.37181783,0.114277154
0.31672534,0.3060208,0.14713773,0.30298203,0.13009152,0.21377368,0.08090871,0.14473501,0.37223268,0.19660103,0.4671172,0.12062796,0.107523054,0.28172547,0.08727394
0.09774777,0.22034977,0.06248425,0.34727174,-0.035728797,0.41212738,0.2996383,0.13224699,0.69418335,0.46439138,0.64269906,0.32084423,0.36186844,0.4761673,0.17669688
-0.019352645,0.1365675,-0.063572995,0.18063311,-0.2123245,0.2551501,0.23572111,0.11948359,0.53948045,0.2575357,0.54154015,0.08926335,0.11530207,0.30201834,0.08935037
0.059009634,0.16201371,0.004906958,0.19192746,-0.07879135,0.20757283,0.1916073,0.06707165,0.44834048,0.2522174,0.44501078,0.097126216,0.12815215,0.26615736,0.03244232
0.11397077,0.21602489,0.019940514,0.30029443,-0.071878806,0.30289766,0.25418764,0.110491924,0.59592724,0.39807,0.5685984,0.26064095,0.29904944,0.39394066,0.116406545
0.43643126,0.43413132,0.34523997,0.61951596,0.2827838,0.7442503,0.2866711,0.29005426,0.7689284,0.45895782,0.7667903,0.40805832,0.39269498,0.65236986,0.31538817
0.03401814,0.21707158,-0.024297524,0.42358568,-0.17821342,0.53785205,0.4530418,0.19905134,0.95528954,0.5813088,0.91950643,0.42542756,0.45034364,0.6476296,0.27135256
0.53304446,0.50098926,0.40488452,0.5582778,0.3785395,0.63158536,0.15813121,0.2771991,0.5474787,0.28162646,0.5967216,0.26869544,0.18133579,0.47045124,0.22915444
0.07762847,0.21123664,0.043155514,0.29075462,-0.034447208,0.3287698,0.237227,0.1013996,0.5802234,0.40570277,0.52416986,0.26312298,0.3013195,0.38831112,0.11144626
0.45514497,0.38643664,0.18535876,0.36026075,0.21266414,0.17366521,0.084597625,0.14067718,0.39712787,0.2085076,0.47120702,0.20226632,0.12484273,0.3098982,0.085689515
0.074110426,0.17854552,0.036422413,0.16168404,-0.017111674,0.20201807,0.11554825,0.07736654,0.36488557,0.19257122,0.37201977,0.035840232,0.059798352,0.2115137,0.01641498
-0.06521511,0.07886715,-0.07001191,0.037533514,-0.12933266,0.14309916,0.09796545,0.06187227,0.21565513,0.0072828904,0.29284614,-0.16611852,-0.1511885,0.076920725,-0.049146935
0.09718322,0.21170776,0.02571588,0.36026165,-0.053841397,0.4272516,0.29829466,0.123714894,0.73543364,0.45896733,0.64584035,0.32214078,0.35007876,0.4838733,0.1656262
0.0526736,0.17624709,-0.019186549,0.25499344,-0.15148816,0.290591,0.26446286,0.11478722,0.6103253,0.3731364,0.5865722,0.21681042,0.24442326,0.37880287,0.11657758
0.005605854,0.117212415,-0.05944003,0.16139638,-0.15615375,0.21676683,0.19209702,0.06400041,0.46439886,0.22868112,0.46474147,0.056037586,0.09716648,0.27010125,0.037123233
-0.051299505,0.075807355,-0.023549553,0.019599237,-0.07833505,0.19566888,0.09828429,0.06259002,0.28994757,0.039538354,0.29625243,-0.10550495,-0.10344529,0.12955663,-0.039925516
0.041561227,0.17988756,-0.044593804,0.3553553,-0.19461814,0.3826602,0.3614988,0.14172629,0.7835054,0.44610435,0.750931,0.2884289,0.32599664,0.50482285,0.18844125
-0.033266,0.12692156,-0.0014282838,-0.026292592,0.025869574,0.19362378,0.043389294,0.02852672,0.17495054,-0.044852853,0.22581926,-0.18217143,-0.20677197,0.067321554,-0.08598243
0.002462007,0.13122243,-0.04241933,0.17987132,-0.16073972,0.20001015,0.1785699,0.08165915,0.43450493,0.23490247,0.459257,0.06662368,0.09882425,0.24281985,0.048026152
1.3740463,1.2372624,1.1308993,1.1473458,1.1694456,1.5766433,0.34122056,0.6573583,0.8992381,0.38621664,1.1255049,0.6236471,0.2627449,0.91643584,0.5136783
0.003933847,0.16431817,-0.10962825,0.3186818,-0.27569494,0.37907782,0.36881825,0.17286827,0.80834454,0.44405392,0.8060605,0.27076608,0.29132932,0.50412595,0.20810193
0.07270594,0.2425815,0.021392968,0.4005839,-0.1189041,0.4569577,0.3859087,0.1629322,0.8126186,0.54290116,0.7958337,0.39192837,0.42727613,0.5586566,0.22075208
0.47730866,0.35039443,0.22130692,0.3163531,0.25822568,0.17621298,0.075930335,0.15858978,0.37390852,0.13836956,0.46947986,0.11774118,0.04001284,0.3010757,0.08355515
0.17471673,0.25096822,0.14442167,0.15818939,0.16587067,0.29407492,0.039931413,0.10567975,0.2040984,0.03257459,0.3028571,-0.041119542,-0.08507259,0.1623336,0.0072036893
0.1740104,0.27581567,0.10011807,0.30172175,0.043680705,0.30605486,0.15478222,0.121630006,0.46548438,0.28264812,0.46354747,0.17421192,0.17665856,0.31545955,0.08878335
0.8100322,0.6169169,0.42727283,0.5605395,0.4848142,0.45538637,0.13247997,0.2929018,0.5286921,0.20969588,0.68448734,0.3165757,0.10420984,0.49078873,0.184481
0.00378301,0.11370664,0.0075076483,0.032339025,0.015585341,0.16607219,0.06314324,0.035158645,0.2158521,0.044390287,0.2553119,-0.08486757,-0.073459014,0.10976007,-0.06644645
-0.05966997,0.13754249,-0.089552276,0.17893502,-0.26132867,0.30620793,0.2905492,0.1548903,0.6262619,0.27062243,0.6040673,0.09703997,0.10962522,0.34245023,0.11328398
0.09725278,0.219315,0.03649377,0.26592028,-0.03877428,0.27302653,0.19269589,0.09590394,0.5157553,0.35404533,0.48280203,0.21584564,0.2330885,0.3287969,0.07859388
0.11361723,0.22399634,0.04777635,0.26841345,-0.02996543,0.24542834,0.18113174,0.08252479,0.4965964,0.32338658,0.47309214,0.20449714,0.21987255,0.3105362,0.059626512
1.4327095,1.2721733,1.2950743,1.4880055,1.3465947,2.0733318,0.4919429,0.7680267,1.2672706,0.7860784,1.4231497,0.9756361,0.6700943,1.3270509,0.8096299
0.7804736,0.7424512,0.6739259,0.75698924,0.7080482,1.0076545,0.23468235,0.4246626,0.62229383,0.33558157,0.7495048,0.3884676,0.22862178,0.6305971,0.36354455
0.10265422,0.22842933,0.059709273,0.27691513,-0.03185367,0.27383202,0.19140796,0.08166443,0.51110476,0.32200924,0.48609656,0.18006852,0.20390794,0.3071369,0.0685657
0.2780596,0.3369609,0.22597426,0.4090153,0.17798895,0.44707942,0.16474617,0.16266008,0.50376266,0.30259478,0.5056057,0.21158238,0.20275936,0.38422197,0.15926833
1.6264963,1.3776172,1.392536,1.470516,1.4603683,2.0673673,0.47986066,0.82307565,1.1728486,0.636734,1.4075792,0.8940765,0.51639384,1.2330397,0.76512086
0.466335,0.42887038,0.32243538,0.4989492,0.3358021,0.53890586,0.16370116,0.25512475,0.56550103,0.3259588,0.5785783,0.31843096,0.24306494,0.46215382,0.20803684
0.0754393,0.14493452,0.0060820803,0.14778239,-0.06409928,0.15171681,0.09394995,0.07148898,0.27070433,0.09647284,0.37158704,-0.035829656,-0.015929464,0.1447291,-0.0055323504
1.4411442,1.2445252,1.2588985,1.390658,1.350141,1.926577,0.4708684,0.7851688,1.0938438,0.6751133,1.3058271,0.8592121,0.5544996,1.2090724,0.7564363
0.008691691,0.116123855,-0.021254025,0.08789763,-0.0785525,0.16382684,0.10283171,0.05237243,0.28997898,0.118294746,0.32377076,-0.04477146,-0.019456655,0.14632234,-0.013071928
0.31696928,0.402941,0.24468786,0.6498,0.20613526,0.88283753,0.38941133,0.30134535,1.0044533,0.61373246,0.944673,0.50173897,0.4880785,0.7858014,0.38547465
0.87435156,0.8327102,0.7304819,0.7623548,0.7677703,1.0298159,0.21478139,0.42571515,0.63703245,0.297304,0.76586944,0.39312148,0.18830097,0.61977494,0.34548885
0.03846452,0.12998039,0.03380025,0.016666308,0.061091967,0.18567705,0.017580695,0.044169553,0.15730175,-0.02521833,0.22594395,-0.16284211,-0.16409457,0.08083783,-0.06596883
0.12011671,0.21194375,0.073094286,0.19155848,0.04409913,0.2280454,0.091204315,0.08257607,0.31828773,0.17432567,0.3699484,0.055958223,0.06408505,0.21413182,0.025828619
0.13280103,0.2373436,0.078913994,0.29305124,0.013503447,0.3069275,0.19099206,0.11421554,0.50663173,0.31674314,0.5041709,0.17399584,0.19545633,0.3321124,0.0805468
0.09577143,0.20847103,0.02900032,0.28619972,-0.06604318,0.28463843,0.23235813,0.09361294,0.56465733,0.3490268,0.5225724,0.21315949,0.24377076,0.3514709,0.0910857
0.2242734,0.30168784,0.15026477,0.33246452,0.090956934,0.3455547,0.14798011,0.13229972,0.46824998,0.25676355,0.4700716,0.16264538,0.14877899,0.32613993,0.097689465
0.605494,0.42368823,0.27498537,0.43902725,0.31561297,0.2743059,0.101730876,0.21066123,0.46501446,0.17962465,0.5559855,0.20718592,0.09029326,0.38617462,0.14873478
0.8170617,0.64399266,0.51507574,0.6473465,0.5156449,0.62530005,0.15201098,0.36787808,0.5489409,0.20898613,0.70535487,0.2766435,0.10760966,0.5385777,0.24102853
-0.081073314,0.08488588,-0.07670667,0.03912741,-0.18238547,0.20678416,0.13573979,0.072717234,0.34423167,0.07452694,0.35181534,-0.10104193,-0.08655444,0.14210035,-0.011118559
0.0063729584,0.17081091,-0.014127716,0.27226326,-0.15135175,0.38882208,0.28669935,0.14156908,0.66442996,0.38954878,0.636514,0.23249681,0.27870914,0.42624402,0.16111349
0.6793523,0.65325606,0.61689836,0.9089862,0.6510402,1.2821652,0.39202574,0.46194655,1.0424737,0.6607061,1.0408194,0.67606586,0.565483,0.94172347,0.5374539
0.2809729,0.3041466,0.14338961,0.33314237,0.10274433,0.28929564,0.12892948,0.14004362,0.4579084,0.26702824,0.47553593,0.20196794,0.18505447,0.32289463,0.09632489
0.5880118,0.5497055,0.46574372,0.55627036,0.48614115,0.68615603,0.15724403,0.30288953,0.51095206,0.26504853,0.59824663,0.2872526,0.18146372,0.47219503,0.24038187
0.1082229,0.22311153,0.011665216,0.34978378,-0.07681224,0.39674833,0.30613703,0.13301352,0.7332372,0.47568613,0.6734477,0.3343135,0.37052426,0.48523808,0.17538531
0.3697859,0.31960216,0.05953172,0.43033168,0.035613626,0.2677529,0.23136894,0.160508,0.6578403,0.34606308,0.67717695,0.26262298,0.243041,0.4598257,0.1624417
0.17539637,0.2765804,0.10273643,0.2974204,0.047051128,0.29302987,0.1413327,0.11687093,0.4483682,0.26687548,0.4461347,0.15991901,0.15806116,0.3020854,0.08251271
-0.0068122223,0.1421141,0.011683036,0.23187706,-0.10424423,0.38896513,0.25354692,0.105964534,0.6009767,0.35160917,0.5403683,0.21360701,0.25723583,0.39345032,0.11086863
0.056933977,0.16407874,0.0104222745,0.16139933,-0.062253073,0.18851396,0.14371765,0.06361749,0.38526553,0.21399513,0.38845068,0.061052464,0.09037494,0.21965708,0.011668696
0.032772247,0.12188707,-0.03542407,0.18163994,-0.10054663,0.19359815,0.14000751,0.07567298,0.3847282,0.17815551,0.42853057,0.028631087,0.07609972,0.22528404,0.023302231
0.47588053,0.52317095,0.4224323,0.55681586,0.41222388,0.7125428,0.1551542,0.2937991,0.48634183,0.22227636,0.57411724,0.18890703,0.08242765,0.44287956,0.24575625
0.9777871,0.8415519,0.755193,0.8390552,0.7694357,1.0637223,0.24334067,0.47913677,0.7064071,0.344674,0.8576214,0.47626138,0.26846388,0.70225644,0.41035366
0.5560317,0.5247486,0.40238503,0.51966995,0.38687477,0.589504,0.12230241,0.2920373,0.4680671,0.19906285,0.5571429,0.21957843,0.115099445,0.42065445,0.21411881
0.79894334,0.7515712,0.61108416,0.7042422,0.6237682,0.86784065,0.2012261,0.37508482,0.62382203,0.31054327,0.7552956,0.3950705,0.22520599,0.59083176,0.31917796
0.021959003,0.1819872,-0.10808582,0.40463904,-0.2568905,0.48931962,0.46200755,0.20878558,0.99813354,0.5455226,0.947517,0.37344477,0.38432318,0.61656415,0.27965167
0.30057386,0.38159978,0.2638759,0.50765985,0.20101832,0.6204754,0.21191442,0.21071006,0.62243086,0.33554038,0.6063993,0.25048396,0.2166795,0.49302217,0.22898701
0.05908655,0.18350698,0.005709585,0.3469466,-0.16680871,0.3614033,0.32586923,0.16230458,0.69484586,0.41483593,0.6933635,0.27441552,0.31104782,0.46039844,0.16356726
0.7289323,0.74364537,0.6630251,0.7302762,0.67673796,0.97782457,0.20145734,0.407148,0.5881579,0.3098994,0.72008723,0.34794053,0.18075448,0.5880805,0.33806512
0.3014241,0.29696095,0.10303698,0.27522522,0.10172027,0.14619103,0.09321155,0.095525205,0.37025768,0.20621127,0.430223,0.14582007,0.11745225,0.26822746,0.050559435
0.33010212,0.36143172,0.24124423,0.4565737,0.18103948,0.50002,0.1788476,0.2235644,0.5204276,0.26222828,0.56110454,0.18377635,0.15782852,0.41475642,0.20453109
0.14898129,0.15291192,0.08408047,0.01836184,0.12515448,0.13096723,0.03141238,0.061301917,0.1498736,-0.06041278,0.25984335,-0.14258225,-0.1735749,0.09904451,-0.040185273
0.112039715,0.2209058,0.01161254,0.3212088,-0.07173392,0.33895358,0.2655089,0.11966803,0.6590864,0.43620598,0.6139802,0.29239532,0.32957825,0.4325408,0.13732825
0.1988906,0.30711496,0.16643578,0.3686845,0.093575716,0.4133297,0.17155047,0.14610252,0.5055971,0.26211894,0.50841916,0.15128961,0.13759209,0.3532556,0.13275868
0.2966193,0.32583445,0.20782954,0.42205,0.1565867,0.43617705,0.1792348,0.18727459,0.5260433,0.31811184,0.5339919,0.24765521,0.23855126,0.41224727,0.18363185
0.29817474,0.3514402,0.21132049,0.398081,0.17917442,0.4014926,0.1348035,0.17794652,0.48285556,0.278215,0.4891088,0.2036694,0.17515697,0.37046942,0.14691971
0.08130031,0.19566432,0.028574977,0.28403288,-0.09844294,0.25750375,0.23144567,0.098267905,0.56514525,0.3526979,0.5496608,0.21951711,0.23917355,0.34732822,0.09554285
0.07169106,0.2097494,0.00010200776,0.3482605,-0.1472007,0.32949427,0.3332151,0.105380036,0.720835,0.42641863,0.6771258,0.27467757,0.31803086,0.4573537,0.14610001
0.2562224,0.30034664,0.12867467,0.32997292,0.091167964,0.2932572,0.14177185,0.13252884,0.4748972,0.3065799,0.47637612,0.23440748,0.22172187,0.33388948,0.08762081
0.7675313,0.7186399,0.65093446,0.7243099,0.6700566,0.95988464,0.20229812,0.40384746,0.59641194,0.31957883,0.72731787,0.37486997,0.22374295,0.5974237,0.3512039
1.4133687,1.2189369,1.2036324,1.2416012,1.1939622,1.7266904,0.3798204,0.7369051,0.9912554,0.50534564,1.1786811,0.6879007,0.370857,1.036273,0.62439907
0.06578356,0.14207381,0.035458673,0.11741806,0.005020976,0.16908595,0.093738295,0.043468513,0.26883605,0.14350176,0.3356641,0.0013999157,0.025755914,0.16045189,-0.014444301
0.61086184,0.61754125,0.5378727,0.6236051,0.58207124,0.82823575,0.17240451,0.345509,0.5504096,0.3003088,0.64325,0.33161315,0.20640641,0.5405209,0.30704504
-0.080090314,0.10858141,-0.025107991,-0.032993563,-0.057400256,0.23029277,0.064482234,0.029910596,0.19803974,-0.021470733,0.24730638,-0.17029254,-0.1923103,0.0637818,-0.08419247
0.6432817,0.6362583,0.54650235,0.59261626,0.53940284,0.77987564,0.13083746,0.3554864,0.47948998,0.17863518,0.6162943,0.2241619,0.06323136,0.48512623,0.25823456
0.14679465,0.24136694,0.13023224,0.182473,0.12704709,0.26856777,0.046066124,0.11311995,0.24556457,0.053412933,0.29824176,-0.06442611,-0.09223524,0.1688965,0.019612378
0.7217804,0.72047484,0.62125766,0.6806187,0.66264975,0.91538453,0.17675398,0.38721043,0.5686625,0.27662385,0.69011253,0.3330031,0.1632465,0.5537473,0.3120874
0.90051454,0.5898023,0.48321614,0.50715786,0.56357837,0.46502537,0.103858255,0.31397676,0.4881342,0.0777236,0.6957028,0.15218394,-0.06898858,0.4600606,0.16158953
-0.06459032,0.092167124,-0.11340364,0.1443069,-0.29220292,0.25834665,0.23685786,0.11246608,0.55615073,0.18628603,0.5339309,-0.008835417,0.019056242,0.27729583,0.052528244
0.8118379,0.73754764,0.6771347,0.7877128,0.6310496,1.0402926,0.22541876,0.44395798,0.7136998,0.33830872,0.82894826,0.38896093,0.22380126,0.6565379,0.41088432
0.10618502,0.23054564,0.08398497,0.1671387,0.04230593,0.25573936,0.074355595,0.08317377,0.30272487,0.14589599,0.3584379,-0.008330827,-0.002030477,0.17496401,0.004243107
0.04394374,0.1803568,0.007194979,0.30328977,-0.1348358,0.36785904,0.31012365,0.12777501,0.67788196,0.4186621,0.6311557,0.26335242,0.30255735,0.43384054,0.15217845
0.23159854,0.20358667,0.11586239,0.20167568,0.11318727,0.14534444,0.07008243,0.115166105,0.26014048,0.08180259,0.39160287,0.0027307207,-0.042567942,0.18633819,-0.0123593565
0.06222304,0.18900838,-0.0082466975,0.3076483,-0.15541631,0.3065449,0.285402,0.13597271,0.6601842,0.40535983,0.6486322,0.25593486,0.27981836,0.4192592,0.15203424
0.09567291,0.22309096,0.014771983,0.3859371,-0.07001512,0.49538866,0.36464214,0.16269629,0.84916896,0.54260683,0.7686687,0.39858285,0.42562547,0.5674753,0.23145324
0.27063265,0.2818216,0.032069266,0.43311673,-0.023750864,0.3686212,0.29325712,0.161585,0.76368934,0.42903823,0.74967456,0.30117097,0.31884995,0.5035829,0.19245413
0.43111813,0.39070934,0.239606,0.3617618,0.22987355,0.25610954,0.08807598,0.19283025,0.36461633,0.16098133,0.4873466,0.13222396,0.055306703,0.31813028,0.11831626
0.67411727,0.55178916,0.40346545,0.57007515,0.4251454,0.5964345,0.15296282,0.32965714,0.5485599,0.2598669,0.64383423,0.28570282,0.206865,0.5216411,0.26162097
-0.054801002,0.08647565,-0.07220572,0.051002655,-0.14588133,0.17913933,0.10814973,0.05384852,0.29483277,0.07045404,0.31866065,-0.11985124,-0.100804135,0.13092846,-0.018825509
0.12209868,0.22426996,0.054760564,0.23259303,-0.0035689622,0.23131907,0.13579284,0.084819525,0.4094556,0.25438124,0.41378015,0.12819648,0.14020476,0.26423898,0.04150557
0.008576199,0.1028859,-0.049406692,0.08899977,-0.1151889,0.18152674,0.12562399,0.06520996,0.37072974,0.12147377,0.38220805,-0.028531473,-0.001141537,0.20130807,0.011199594
0.092621386,0.2121029,0.021172356,0.28584945,-0.06957027,0.28284568,0.24379629,0.08921177,0.5704187,0.37761396,0.53010505,0.23134507,0.26689133,0.36328015,0.09017435
0.058115162,0.13409714,0.018484343,0.06887788,0.016472891,0.14881176,0.07117588,0.05429908,0.23845641,0.06842249,0.29160184,-0.06636429,-0.05146187,0.13327494,-0.032483604
0.7569663,0.7508264,0.5940169,0.61042684,0.58408016,0.7853135,0.1587452,0.308572,0.5034801,0.21885687,0.66649437,0.28880495,0.10965173,0.51333123,0.23298246
0.08246621,0.20049185,0.05437003,0.368331,-0.049827285,0.50009876,0.35967886,0.1659134,0.7784281,0.5081263,0.7133431,0.3581208,0.4080153,0.53558636,0.21563447
0.1637224,0.2439057,0.12454068,0.29513308,0.07604428,0.33225814,0.15124747,0.13230693,0.46245682,0.2573084,0.4657892,0.15348573,0.16093211,0.33816397,0.09310894
0.9118044,0.7488989,0.60802054,0.7936574,0.6155659,0.8994285,0.24673289,0.4520151,0.73214155,0.3688088,0.8800801,0.4421732,0.2885142,0.71143997,0.3790577
-0.08456956,0.08154559,-0.033414774,-0.092101134,0.007644035,0.21217126,0.02040499,0.016847754,0.1073033,-0.123477586,0.18209687,-0.29545873,-0.33428213,-0.0048710704,-0.11085276
0.1459545,0.27576953,0.14611763,0.48237464,0.028445773,0.6470884,0.35705137,0.18915859,0.823143,0.4624157,0.74681026,0.340693,0.3620318,0.5704529,0.25529596
0.06843844,0.20086476,0.02987204,0.24956736,-0.044372253,0.27122283,0.19263463,0.06907104,0.48911178,0.30820075,0.44163197,0.16083199,0.18539953,0.29309553,0.050278015
0.0069527626,0.16656455,-0.01738076,0.35493234,-0.16212796,0.5418074,0.39057302,0.18151562,0.91669923,0.5058401,0.78611636,0.35692775,0.37954703,0.5866096,0.21647425
-0.01932042,0.12708586,-0.07899222,0.2553786,-0.19878668,0.40692735,0.32942265,0.15096527,0.7615591,0.3952517,0.6986429,0.21835995,0.2572364,0.45789453,0.16254066
0.1603224,0.21963368,0.014026832,0.29494652,-0.07901108,0.235456,0.22296353,0.11299558,0.5703969,0.3408317,0.5804426,0.21172781,0.22324228,0.36194193,0.11124542
0.03793652,0.12565741,0.011826178,0.095403366,-0.023783945,0.16242197,0.097330846,0.040307857,0.2904776,0.11345435,0.31279746,-0.030486915,-0.011755183,0.15140548,-0.02710449
-0.018078782,0.08129505,-0.027162824,0.028600097,-0.069144964,0.1715143,0.08167818,0.048737273,0.26755846,0.011954054,0.28402042,-0.1418745,-0.14115836,0.13241921,-0.050901525
0.019837558,0.11622693,-0.013906963,0.075705215,-0.06362702,0.15061271,0.10577232,0.05749347,0.2878653,0.09292431,0.32385126,-0.05176814,-0.036719497,0.14411698,-0.016051045
0.16975683,0.22127089,0.056253485,0.33243594,-0.054733954,0.31208345,0.22052215,0.15114427,0.5967501,0.33447385,0.60941464,0.21021256,0.23467295,0.39170736,0.14230321
0.31228578,0.35701376,0.2387895,0.39937544,0.22038835,0.4272924,0.12985651,0.18532853,0.44236207,0.24700645,0.4636523,0.17986701,0.14735325,0.36649615,0.15670958
0.014180437,0.14841388,-0.006884072,0.1327058,-0.10984108,0.2203551,0.14824022,0.068473816,0.4066342,0.20608717,0.3944221,0.033442482,0.06791869,0.22487557,0.021809977
0.023407407,0.14358276,0.020370228,0.21718857,-0.06693305,0.33764523,0.21299057,0.103528775,0.5389345,0.33098918,0.4761154,0.1783719,0.21217278,0.33442992,0.07427277
0.6367031,0.6291417,0.55968624,0.66884685,0.58483547,0.88395286,0.19608498,0.34520453,0.6011432,0.32711932,0.6719324,0.34380898,0.21967505,0.56610537,0.32964498
0.023698956,0.16045493,-0.04169149,0.2415357,-0.18896505,0.29336816,0.27645117,0.13443604,0.6247642,0.3479512,0.61096305,0.1859909,0.21361195,0.37773722,0.13057528
-0.05288595,0.08570789,-0.092507996,0.12878624,-0.2096881,0.2506206,0.1683513,0.10330212,0.45870876,0.16386619,0.46563262,-0.021718234,0.0023822095,0.2266163,0.052685294
-0.0033063218,0.16977187,-0.088211715,0.37610415,-0.24912074,0.5099273,0.4647109,0.21106131,0.98996544,0.54609466,0.90367055,0.3633794,0.38577577,0.60730827,0.26488537
0.17010754,0.25841576,0.06951399,0.32253382,0.015900787,0.27841863,0.20370199,0.11017735,0.5260497,0.36224788,0.51707727,0.24181928,0.2712633,0.36535552,0.114708394
1.3683522,1.1703814,1.1384685,1.1751087,1.1928717,1.63343,0.3895987,0.68264085,0.9466227,0.49265203,1.1545604,0.70138294,0.39649716,0.9852004,0.607497
-0.0074693933,0.12058316,-0.019085739,0.07866199,-0.08772282,0.19772176,0.11769305,0.06194818,0.33173364,0.13391793,0.34277004,-0.026837707,-0.0051229447,0.1715306,-0.006951349
0.048520707,0.20752364,-0.013857745,0.36151552,-0.18440872,0.34993967,0.37486753,0.11377001,0.7664304,0.4399968,0.7176736,0.28956822,0.33080128,0.48546165,0.16056113
1.2046535,0.99378043,0.88006955,0.9577821,0.9033681,1.1733521,0.28708816,0.52821815,0.7573748,0.32570252,0.9658574,0.5099771,0.23987983,0.7755499,0.42230374
0.188816,0.29732162,0.098076455,0.49088323,0.0737647,0.6313188,0.39087355,0.21697216,0.95071113,0.6157568,0.86865467,0.4981607,0.51024896,0.6734209,0.30425724
0.63502955,0.5810763,0.5725343,0.7578335,0.56659377,1.0090842,0.27603796,0.3828715,0.6921501,0.39354387,0.76020974,0.41045415,0.30675748,0.67210853,0.4031963
0.8803487,0.83729535,0.75195813,0.8049439,0.778932,1.0825447,0.23186292,0.45576435,0.6482229,0.31892577,0.7908896,0.39887574,0.20723404,0.64560616,0.38652122
0.07312225,0.1557816,0.026200444,0.10785809,0.012953728,0.17223106,0.08190775,0.052085817,0.2763542,0.12769046,0.31694004,-0.011933378,0.006719228,0.15798126,-0.023030054
0.23414932,0.2967443,0.13119766,0.3468811,0.029150821,0.32220468,0.170578,0.14084786,0.49596292,0.25620523,0.5233854,0.16379663,0.16116047,0.32753053,0.12739405
0.03673671,0.18450376,0.0116924215,0.14864188,-0.04230187,0.27544057,0.15407062,0.07325423,0.44028836,0.2600765,0.41426927,0.111443944,0.12557928,0.26189315,0.011901331
-0.07486734,0.10341401,-0.07649843,0.078844294,-0.2049376,0.2332027,0.1933023,0.097130656,0.45124584,0.15239917,0.4340794,-0.018453602,-0.0036662184,0.21220674,0.029156383
0.17105207,0.24790877,0.14963663,0.33270139,0.079199135,0.41417557,0.20654929,0.1467853,0.5188249,0.32538962,0.5042606,0.21731907,0.22524431,0.3823703,0.146839
0.37811875,0.36535525,0.23596317,0.40994352,0.2325029,0.42515424,0.12869678,0.19869438,0.4780786,0.25516665,0.4951858,0.22816059,0.17861614,0.37011862,0.13810137
0.23123306,0.31033123,0.15285212,0.50168556,0.09982552,0.6631683,0.36373863,0.23941527,0.90712756,0.56498,0.8451835,0.4529999,0.48146665,0.66228056,0.3138417
-0.0058529377,0.104422376,-0.013458502,0.014319092,-0.043959863,0.14470705,0.08751248,0.052720852,0.23316075,0.008367799,0.28267103,-0.13843921,-0.14612179,0.104928344,-0.04536628
0.58403134,0.5051345,0.3217733,0.6484655,0.30102232,0.6391083,0.2652329,0.3305031,0.82616514,0.46557456,0.8655181,0.47055182,0.38902834,0.647488,0.35164213
0.06989339,0.20531744,0.032189883,0.30208313,-0.0900248,0.32612574,0.2765224,0.09195234,0.61749214,0.3817906,0.55055165,0.22315179,0.26034075,0.38835102,0.09899472
0.102552965,0.20587328,0.03146676,0.229855,-0.033012107,0.22411436,0.17155243,0.0768421,0.45546317,0.294676,0.44325262,0.16361521,0.18488376,0.28734672,0.043971922
0.046829313,0.19668987,-0.020888705,0.3927608,-0.1448452,0.57085645,0.42661774,0.20427433,0.9683624,0.57901496,0.86541665,0.41840664,0.44843364,0.6282177,0.2605852
0.02652198,0.15792821,0.008121455,0.22955483,-0.10252537,0.28370255,0.20351729,0.09071921,0.50874263,0.31075996,0.4854939,0.16063537,0.19374903,0.31447908,0.0820404
0.49575534,0.46597558,0.37464216,0.579682,0.30132374,0.63688934,0.19800052,0.2911234,0.6220091,0.30364257,0.6662311,0.2634753,0.1806785,0.50743556,0.23041959
0.2781122,0.3210963,0.19241673,0.42305169,0.12156904,0.4600373,0.19900185,0.19912207,0.55629367,0.31432408,0.57681775,0.21783835,0.21044071,0.41165105,0.19015819
0.020504307,0.17246494,-0.03718096,0.3410492,-0.19267854,0.46742746,0.3883038,0.18388186,0.84734446,0.5035426,0.7926932,0.34555775,0.376326,0.5594015,0.21354131
0.19889922,0.17316154,0.06232005,0.19002217,0.047398333,0.17705718,0.0584352,0.08642165,0.34598207,0.1502114,0.411426,0.02766877,0.047929034,0.2450824,0.043128707
0.18055952,0.24960762,0.1544649,0.42265528,0.10122305,0.54937136,0.27846193,0.17501,0.71338075,0.46257028,0.63793826,0.36315906,0.39746502,0.53126013,0.20663935
