size_D,duration_D,app,har,dba,nlan,telonuse,t01,t03,t05,t06,t07,t08,t09,t10,t11,t12,t13,t14,t15,Generated_Var_4,Generated_Var_5,effort_D
0.44815052,-0.030300349,0.897674,0.8258139,0.7118218,0.85835665,0.061315298,0.6420173,0.21209276,0.55093974,0.62070787,0.6104963,0.6889138,0.983389,0.81685066,0.88825667,1.0017357,0.2768093,0.62174547,0.50820285,1.0666794,0.6525878,0.14970739
0.87437135,0.026624631,1.005058,1.2253267,0.76822317,1.6480896,0.65418303,0.85024756,0.5289041,0.6665552,0.8155491,0.87804276,0.8413444,1.3421407,1.1070207,1.4898854,1.5578667,0.36134964,0.77512985,0.8455954,1.5611444,0.74742,0.29943302
0.32880312,-0.03701748,0.9083079,0.7230847,0.73453474,0.62088794,-0.09826508,0.60572433,0.09352594,0.5696951,0.564115,0.55565125,0.68012553,0.8488766,0.7336568,0.70248276,0.86121327,0.2347661,0.56632066,0.38985884,0.9762372,0.6205455,0.10413602
0.46129772,-0.042005364,0.9365956,0.8643698,0.75576085,0.8753322,0.4053011,0.6633584,0.14811668,0.5895641,0.7857552,0.68284774,0.7415597,1.0073547,0.7286033,1.0099727,1.0421902,0.22714421,0.5716752,0.3814224,1.252958,0.65129983,0.116854355
0.9311716,-0.14881003,1.8412523,1.4977086,1.522258,1.184336,-0.1336748,1.2025093,0.1345428,1.2606093,1.0936795,1.1714815,1.456835,1.9084074,1.5165713,1.4120206,1.9091574,0.31517252,1.0854139,0.62198544,2.1036708,1.2574005,0.27306765
0.9599971,0.046236336,0.9462224,1.394429,0.8054216,2.073769,1.930147,0.9124101,0.5488093,0.64024323,1.3074081,0.96157116,0.8175211,1.3466053,0.86080015,2.095646,1.6727507,0.22359835,0.6052821,0.691244,1.8917807,0.56283164,0.27894497
0.79161143,0.1719069,0.6510836,0.52082074,0.67508346,0.9623133,-0.5143235,0.96838915,0.7182857,0.5008624,0.39179406,0.94212997,0.9452961,1.2193496,0.96217835,0.6129176,1.4534134,0.24275169,0.8321115,0.7479248,1.1049159,1.38447,0.24262697
0.5615167,-0.019728389,0.8845821,0.9678334,0.68230027,1.1276889,0.4945485,0.6850994,0.29322326,0.55384004,0.7204772,0.6944297,0.6993965,1.0703202,0.81814545,1.148607,1.1446236,0.2826526,0.61803037,0.55852246,1.271876,0.6275256,0.16077314
0.8884316,0.008667743,0.94082636,1.2986698,0.7952811,1.8839769,1.5974978,0.8706281,0.46539745,0.6231706,1.1670308,0.891363,0.79633623,1.27521,0.8581342,1.8759087,1.5566078,0.20401207,0.59681827,0.6518488,1.7403927,0.5524715,0.26456082
1.1799464,0.033667106,1.0727817,1.6167697,0.9929506,2.4823136,2.5115826,1.0813893,0.6597516,0.8093114,1.6762093,1.1420916,0.98320097,1.5971717,0.96657115,2.6117535,2.0183294,0.21757409,0.67583317,0.7531716,2.2663488,0.65079683,0.33882335
0.35849947,-0.07642199,1.0385631,0.6420953,0.88877857,0.42894006,-0.22275065,0.70119756,-0.06364111,0.7771358,0.68354166,0.61987686,0.8468815,0.7954732,0.77764106,0.62200063,0.908356,0.084566236,0.57012355,0.23791052,1.0397766,0.7565074,0.1405532
0.46772492,-0.07196912,1.1173102,0.91873115,0.8407242,0.85869503,-0.1338467,0.6946344,0.18164805,0.7004582,0.6199948,0.6987647,0.82196534,1.1206456,0.98846924,0.88633364,1.1323141,0.2733053,0.7123782,0.58495253,1.2259883,0.74599004,0.16289507
0.5063609,0.08053813,0.8048752,0.4134268,0.7734255,0.4600342,-0.5511713,0.8206626,0.24745858,0.5932113,0.49417347,0.7445277,0.831744,0.9158876,0.78470814,0.405082,1.0341651,0.10987701,0.6638306,0.44322723,0.91945666,1.1125011,0.15853292
0.4495434,-0.07696693,1.0956657,0.8919658,0.8414713,0.7886378,-0.16519287,0.6860631,0.15002462,0.6966871,0.60842294,0.69197226,0.81281453,1.0873191,0.95739853,0.8280342,1.0970159,0.25685918,0.6877326,0.5521539,1.2006146,0.751525,0.15319341
0.33978164,-0.018314522,0.8038725,0.6986209,0.6202369,0.6824493,0.0028846487,0.5658576,0.1970653,0.47272658,0.527537,0.5421809,0.60657364,0.8291627,0.6959642,0.71045595,0.84904796,0.25910068,0.55258876,0.44344276,0.9193654,0.60938925,0.11025727
0.5316108,0.057030722,0.69932026,0.4877454,0.6706555,0.6264107,-0.43951172,0.78850865,0.40954307,0.48477083,0.4324376,0.7421223,0.7963871,0.9660566,0.7748907,0.53064656,1.0582448,0.18460381,0.6482426,0.502208,0.9480321,1.0791805,0.13843392
0.24550891,-0.022177208,0.8189475,0.5136561,0.71005934,0.36192238,-0.17143391,0.5654273,-0.014013693,0.57878107,0.5741888,0.49668792,0.66523427,0.6123284,0.6181786,0.52117044,0.7107554,0.13692561,0.49470583,0.25963932,0.76189214,0.60376734,0.106405795
0.39883307,-0.000803113,0.7596622,0.7667408,0.56451184,0.86075556,0.20715433,0.56686974,0.24876237,0.45287338,0.5546534,0.56855977,0.5872476,0.8362648,0.709318,0.84795445,0.9175352,0.29915312,0.53981936,0.5092686,0.97440875,0.55382204,0.13454957
0.35515788,-0.05190538,1.0437136,0.74379385,0.87011147,0.5979182,-0.16682266,0.670066,0.045097515,0.6980739,0.6852634,0.61381626,0.78039974,0.93969065,0.8052301,0.6984533,0.92923445,0.23508132,0.605452,0.34268844,1.0386966,0.6761496,0.09713507
0.4229273,-0.109631084,1.0095303,0.8643222,0.81249595,0.75626516,0.013455713,0.6401228,0.049814105,0.65616435,0.67100334,0.6447304,0.78665185,1.0099723,0.8395897,0.87885934,1.0361654,0.19373156,0.64993644,0.425107,1.1434779,0.67615706,0.13854448
0.39590773,-0.0072644996,1.0701965,0.642113,0.9428459,0.5296913,-0.45122707,0.7904986,0.01793366,0.71911407,0.63019085,0.67637295,0.876144,0.95582455,0.89239055,0.55477214,1.0073905,0.15066895,0.71299726,0.41395938,1.0338418,0.94250506,0.17371735
0.43025294,-0.042089146,0.9623145,0.8268332,0.7521682,0.7354953,0.08496438,0.68856823,0.14568208,0.57594144,0.66018254,0.68447995,0.7596874,1.0145724,0.76020944,0.85903573,1.0136311,0.2499117,0.63105714,0.3992653,1.1735805,0.72838545,0.09832059
0.43981117,-0.09313064,1.0337877,0.88473195,0.7935671,0.804945,0.022212654,0.64726424,0.13636681,0.6666682,0.6267823,0.6408832,0.7768126,1.0252514,0.87311053,0.89140654,1.0496787,0.25435668,0.6107175,0.48797446,1.1573101,0.6648914,0.12940253
0.43350342,0.016670251,1.0149566,0.92820656,0.77714217,0.9188873,-0.0018463805,0.6693507,0.19611162,0.60739136,0.61478,0.66254836,0.7360176,1.0402781,0.88235486,0.84312683,1.0567565,0.32409072,0.7060536,0.5863009,1.1573064,0.67550236,0.16162664
0.76805794,0.0041999593,1.0804781,1.1731436,0.8980428,1.4166152,1.0597153,0.85940886,0.28500378,0.6790519,1.0929176,0.8953574,0.8998194,1.280237,0.832206,1.5319152,1.4038228,0.21930595,0.64230186,0.49286872,1.7020322,0.7091916,0.21068835
0.36736742,-0.020716578,0.982507,0.743271,0.795315,0.6220026,0.006087642,0.5861835,0.07119794,0.6443496,0.6905356,0.6081965,0.78981423,0.93729925,0.73194593,0.78673714,0.87452394,0.23721245,0.6205336,0.36015493,1.0402132,0.66890866,0.08789058
0.38646176,-0.021329049,0.86562604,0.7472556,0.67403215,0.72031844,-0.03870602,0.60494596,0.19707507,0.52303016,0.5353392,0.5752576,0.6520173,0.8825919,0.7558241,0.7475715,0.9111975,0.27095672,0.57223547,0.48226708,0.98511165,0.6337559,0.12228572
0.82384425,0.097714886,1.0003786,1.0628716,0.87308276,1.4607586,-0.2078027,0.9716816,0.6371298,0.650113,0.59595,0.88967013,0.97511023,1.4904027,1.253451,1.0653752,1.6659349,0.48119438,1.0081272,0.9726519,1.4242996,1.104464,0.34571895
0.46913397,0.02029951,0.85564756,0.8359896,0.657496,0.95904857,-0.0009666309,0.6517655,0.34654954,0.51987386,0.53068084,0.6462324,0.68882865,1.0425041,0.8800914,0.83757436,1.0893133,0.31739658,0.70255715,0.6606929,1.0777586,0.7074944,0.19990303
0.47125584,0.014827048,0.7485437,0.8173369,0.59586406,1.0621027,0.69587296,0.60480106,0.18907511,0.460479,0.7517554,0.60784686,0.58310944,0.81001395,0.6134063,1.0846572,0.9688339,0.19844499,0.48200202,0.42433482,1.1032164,0.46233737,0.13427752
0.47162062,-0.018965945,0.9569776,0.7550418,0.7781613,0.68477136,-0.1439067,0.7486966,0.1965619,0.5945622,0.58040994,0.7214653,0.8157268,1.0604231,0.822588,0.7415181,1.0690619,0.24054587,0.66954064,0.43627787,1.1459955,0.8634655,0.11577572
0.38129646,-0.026351206,0.78176224,0.750165,0.601678,0.78170365,0.29501724,0.57197636,0.16279209,0.48305726,0.60382456,0.5517639,0.59819853,0.7970333,0.6559966,0.855984,0.88477176,0.2502955,0.478377,0.4088394,1.0029745,0.52993095,0.10512242
0.40990266,0.025057146,0.7559184,0.4477326,0.70313364,0.41734052,-0.3894484,0.70036584,0.20076075,0.5269796,0.4931028,0.6674345,0.74902,0.8387525,0.70128465,0.46772397,0.8649636,0.15415566,0.5735841,0.35718215,0.87628883,0.903453,0.08457221
0.3789118,0.029503264,0.7459536,0.42841718,0.6870004,0.3701507,-0.39975047,0.6840506,0.13546568,0.5203904,0.4430364,0.59121484,0.7098547,0.7185835,0.6634843,0.39581278,0.8243723,0.121885404,0.5466039,0.32118154,0.80393064,0.8837023,0.10620277
0.41488475,-0.053692244,1.0013069,0.7859337,0.8046354,0.64082634,-0.18128903,0.71044534,0.107436836,0.6155187,0.59568924,0.65621537,0.78530586,0.9847738,0.81344646,0.7442093,0.9874548,0.23462015,0.6273123,0.41662866,1.1111033,0.78021246,0.11382608
0.8192825,0.033314522,0.94618356,1.3000587,0.82261556,1.7361137,1.4196353,0.87793326,0.3977074,0.6519261,1.1173459,0.92286915,0.8295867,1.2980464,0.8558925,1.7605604,1.5316279,0.24330747,0.63801783,0.5802555,1.7511044,0.58421975,0.20020735
0.6078684,-0.062821254,1.074826,1.0442767,0.8674124,1.0825028,0.16284515,0.80020094,0.23257232,0.6571195,0.7580206,0.77842087,0.8557032,1.2832487,0.96425235,1.119891,1.2641797,0.29084203,0.7996396,0.5636996,1.3875206,0.8210172,0.16992716
0.7292642,-0.05122423,1.2009609,0.8820326,1.093094,0.7633578,-0.5536154,0.9901626,0.17524588,0.82200736,0.71860373,0.9279941,1.1068321,1.3602934,1.1244204,0.7900976,1.4012893,0.17642274,0.89289206,0.5426028,1.4379705,1.2727227,0.19815081
0.3085376,-0.009720796,0.8075751,0.6808786,0.6052922,0.61187875,0.03048063,0.54339105,0.15567175,0.4759739,0.53215444,0.51032776,0.58767354,0.7496828,0.650055,0.68077815,0.7846924,0.26954997,0.501647,0.39378577,0.87695926,0.55745244,0.09347069
0.5219838,0.026872642,0.9102523,0.850241,0.7100489,0.9710645,-0.13726233,0.7168633,0.3845213,0.5695993,0.509894,0.6917339,0.74582094,1.101335,0.95105267,0.8344359,1.16492,0.3388745,0.735378,0.70845735,1.1237489,0.7847611,0.21513347
0.50541985,-0.04301028,1.1487528,0.9037859,0.89380085,0.7260335,-0.08459706,0.78492415,0.12734756,0.7247798,0.674179,0.7752578,0.91552895,1.13349,0.89806914,0.8624771,1.148385,0.2758903,0.6687481,0.4128179,1.2986346,0.84261495,0.11285354
0.37139064,-0.01567179,0.72219515,0.7093082,0.5583013,0.7814831,0.08276586,0.5631852,0.24909556,0.43012175,0.500418,0.53876203,0.571642,0.81752115,0.6975613,0.7552629,0.8865294,0.2883664,0.54462934,0.49861795,0.90924793,0.57381415,0.13150403
0.85103744,0.04051972,1.0953212,1.2665246,0.83930147,1.5667447,0.24578829,0.882664,0.58323807,0.69755226,0.7040405,0.8684069,0.8969377,1.4074323,1.2128834,1.3246342,1.612851,0.4992607,0.8959801,0.95633876,1.5263346,0.82292265,0.31778562
0.4391898,-0.055453844,0.9753121,0.8394191,0.78466994,0.7603553,0.150534,0.66731393,0.12805714,0.61465096,0.71549153,0.65803736,0.7632221,1.0123764,0.7720902,0.9123009,0.98970175,0.23148027,0.6058399,0.39133716,1.1747446,0.68442935,0.10998458
0.6237979,-0.0024594227,0.9237608,0.59298533,0.8584296,0.57443905,-0.5642307,0.8830469,0.22363892,0.6634529,0.5591174,0.8544374,0.9764641,1.0873945,0.9195608,0.5657051,1.2005014,0.09592791,0.7203489,0.44180733,1.1410918,1.2205665,0.1527551
0.6195459,-0.06615851,1.1770701,0.9315781,0.96424025,0.8721031,-0.34587687,0.8372715,0.25224897,0.77573186,0.63666284,0.8217552,0.9746579,1.3059279,1.109642,0.86894447,1.3254007,0.2249322,0.846345,0.6340995,1.3580049,1.0092151,0.1978121
0.35221058,-0.023772582,0.852104,0.70840216,0.6598923,0.6417359,0.0674814,0.5793575,0.13217467,0.52954614,0.5824906,0.5503241,0.63044184,0.79545784,0.6754736,0.7298568,0.84281427,0.2504465,0.49488854,0.38249266,0.9687932,0.58269787,0.10170758
0.560641,0.05658844,0.8099343,0.85273004,0.6184411,1.0440062,-0.016613591,0.6859643,0.46574402,0.50016993,0.48507062,0.65827274,0.6803513,1.0280235,0.90807927,0.85300624,1.1686459,0.39793083,0.69579065,0.73649395,1.044462,0.7055658,0.23880343
0.5314604,-0.07002325,1.1340344,0.90677243,0.9390343,0.7786731,-0.012778882,0.765036,0.10240664,0.8006441,0.74177307,0.71086425,0.9043909,1.1089793,0.9374684,0.93422115,1.1357331,0.1788714,0.63676405,0.4366545,1.3180182,0.80497223,0.1669557
0.39465222,-0.023929745,0.9546784,0.8139525,0.7031402,0.7601711,-0.02873537,0.61262834,0.19108474,0.5739662,0.5488067,0.6047261,0.67978656,0.9278955,0.808896,0.77566695,0.9560228,0.2796271,0.61358947,0.5144188,1.051678,0.6265706,0.13599223
0.29601687,-0.047150012,0.9297064,0.6303697,0.7679995,0.45424795,-0.17846155,0.62985146,-0.015255071,0.63111603,0.5914034,0.54713154,0.72616,0.74999464,0.704532,0.59023434,0.8065668,0.15502045,0.5470054,0.29698724,0.923862,0.66279507,0.11327255
0.37270692,-0.025095727,0.86021584,0.7655825,0.6647032,0.75415885,0.088306256,0.58263916,0.1762667,0.51334107,0.60672146,0.57681376,0.64437383,0.8981516,0.7289236,0.81291723,0.9009944,0.26447308,0.5800152,0.43841875,0.99777997,0.61180925,0.11496617
0.33723044,-0.04708694,0.9758143,0.6076981,0.8352853,0.443101,-0.31876707,0.6597827,0.030815288,0.6724257,0.6160054,0.61503375,0.782379,0.8744297,0.77643645,0.55798817,0.87575006,0.15852527,0.61833984,0.34617645,0.94690096,0.78922445,0.11414242
0.737025,0.050627436,0.9233065,0.92382526,0.7833502,1.2188611,-0.22298379,0.86491036,0.57205373,0.62250924,0.5317441,0.84133434,0.90024054,1.3316771,1.1306993,0.93650424,1.4690651,0.36635712,0.8840771,0.8624657,1.2833582,1.0352819,0.2888698
0.5939373,0.073684074,0.746124,0.5792699,0.6867302,0.76165545,-0.42096978,0.81112945,0.47683725,0.52036136,0.44129625,0.77491814,0.8044668,1.0635434,0.8690534,0.5985131,1.1905866,0.21929824,0.7178538,0.6096163,1.0216669,1.0828444,0.17643657
0.41284823,-0.03298691,1.0828356,0.8189478,0.84915787,0.63385874,-0.09434651,0.7050144,0.038158424,0.69430745,0.65256524,0.6746118,0.82898283,0.9422148,0.81090856,0.75444365,0.9986078,0.23821515,0.5915609,0.35134006,1.1441394,0.7262328,0.12339279
0.4443353,0.008073159,0.82308024,0.79097795,0.6266964,0.8555181,0.0054011997,0.62220335,0.2925582,0.46935418,0.5246914,0.59224623,0.64239454,0.92772865,0.7861561,0.8035952,0.97169924,0.32781807,0.61447734,0.5597496,0.98155177,0.6398936,0.15201928
0.38714656,0.0043692323,0.7444123,0.696909,0.5829786,0.73948383,-0.05675669,0.59670347,0.28278667,0.44896597,0.46876508,0.56140536,0.5963431,0.8534246,0.7271758,0.68262076,0.9060524,0.2875106,0.58489823,0.52572995,0.9017742,0.6453145,0.14437369
0.6548503,0.13847822,0.60529083,0.32626656,0.6606174,0.62955177,-0.6469066,0.9174709,0.53327477,0.451466,0.3683445,0.85747105,0.9022342,1.0129908,0.796051,0.4258535,1.2071357,0.12603751,0.6959263,0.5389677,0.9384003,1.3631394,0.15368472
0.49431753,-0.13333806,1.2858278,0.8322486,1.1452255,0.6406599,-0.18537804,0.8663948,-0.059619732,0.9664998,0.9327653,0.7663159,1.0781682,1.1427469,1.0034646,0.91816956,1.1744143,0.09449805,0.7132435,0.30358112,1.3813311,0.9075,0.17911358
0.47264466,-0.11740387,1.2115613,0.8204111,1.0238253,0.5619119,-0.24207808,0.775348,-0.089123316,0.8960544,0.76327217,0.700563,0.97384655,1.0149509,0.92280984,0.7516756,1.0634961,0.119352095,0.6566469,0.28325623,1.2379808,0.81891084,0.16477326
0.5553614,0.041309454,0.7855363,0.4872948,0.73297906,0.51920485,-0.48501956,0.78179294,0.29973832,0.55483425,0.45728818,0.7396186,0.8274506,0.93029517,0.78745687,0.468421,1.0285006,0.12452856,0.6372781,0.43391144,0.95722556,1.0781162,0.123138174
0.31895304,-0.067181,0.86773187,0.7140271,0.7302112,0.682438,0.20581223,0.5646986,0.08394952,0.5570871,0.7301472,0.5643927,0.62328213,0.83502334,0.6782871,0.7978107,0.85521895,0.23089257,0.4963723,0.34899694,0.9859016,0.5614598,0.11325362
0.3461644,0.0014541103,0.8093021,0.63790506,0.6493157,0.6107446,-0.21528761,0.6253394,0.22139889,0.49299967,0.46979818,0.58925307,0.64213115,0.87143826,0.73411393,0.6048179,0.8766372,0.2333084,0.5886918,0.49412322,0.9184724,0.7260688,0.12358254
0.4535082,-0.0017630067,0.94964665,0.899603,0.75368524,0.9445925,0.0697284,0.6550965,0.20897561,0.5695029,0.6253312,0.6306092,0.7153199,1.004396,0.8530373,0.88952595,1.0324099,0.32150024,0.6528158,0.5484003,1.1083299,0.61677146,0.1539611
0.3880098,-0.028970871,0.8016734,0.7647496,0.5985246,0.8475243,0.22400808,0.5703332,0.21484917,0.4727243,0.60058165,0.5803916,0.6210575,0.86402977,0.70427245,0.8866589,0.90709203,0.2588319,0.5173986,0.49513364,1.0080063,0.551865,0.13685307
0.5237811,0.06687572,0.69353,0.49713516,0.65085375,0.6352387,-0.38456768,0.7630596,0.40613362,0.46794948,0.4084888,0.71896255,0.77080387,0.9310952,0.7543453,0.51982415,1.0438873,0.19931987,0.6379312,0.51046646,0.9298349,1.032263,0.14664726
0.32129455,-0.034922805,0.8715979,0.6879999,0.69488853,0.6333059,0.12301047,0.5381388,0.10896444,0.5554846,0.66645694,0.56538916,0.66113544,0.8750075,0.6738657,0.7697505,0.83172035,0.23691067,0.5449004,0.3659442,0.9762874,0.6087858,0.09279153
0.7075574,0.025155235,0.80655026,1.0383362,0.63021487,1.4418725,0.6990474,0.7202219,0.46029553,0.53376234,0.7635394,0.7382111,0.69220924,1.1130023,0.900674,1.3301461,1.3231887,0.3440621,0.64690644,0.70159864,1.3179637,0.6209034,0.24272726
0.32608297,0.0031940439,0.7424949,0.5530228,0.6158222,0.51243734,-0.25174874,0.61184096,0.2267138,0.45768723,0.43619952,0.56469965,0.62521106,0.78681,0.6701318,0.52903837,0.81320953,0.21742117,0.5417447,0.42608762,0.83935076,0.74354887,0.09277664
0.3018954,-0.037244674,0.77106166,0.65108293,0.6154005,0.6925119,0.24552992,0.54152536,0.06465747,0.48616797,0.6151258,0.49912027,0.5576021,0.6885243,0.5852874,0.75782615,0.78335154,0.18728435,0.4538141,0.3249205,0.9104539,0.48424384,0.09496391
0.3839852,-0.093763195,1.1062952,0.74924463,0.95355445,0.53669745,-0.22940798,0.7084658,-0.127462,0.835586,0.7255776,0.6455734,0.8968278,0.90933686,0.85630965,0.683225,0.9391535,0.10901201,0.62951416,0.2789085,1.1031868,0.74643093,0.16258767
0.69528794,0.051519092,0.91031015,0.77139074,0.8781515,1.0536284,-0.41122282,0.92968285,0.48086444,0.61139643,0.58199567,0.8637819,0.9609625,1.3413309,1.0685128,0.83341104,1.4298731,0.3254985,0.8783243,0.7155723,1.268453,1.2099435,0.22857252
0.6977719,0.07081128,0.89750344,0.5095683,0.89471495,0.7100283,-0.74223125,1.0186977,0.38459492,0.6340221,0.51228344,0.91654056,1.0401559,1.204109,1.0100553,0.54762185,1.3759353,0.09777076,0.8444482,0.5844655,1.1719753,1.4551704,0.18018126
0.40864277,0.0029279124,0.98389304,0.8405417,0.75607705,0.82614404,-0.092866525,0.6649001,0.21954262,0.591852,0.56810224,0.6470573,0.7214932,1.007743,0.8773927,0.8043503,1.0313754,0.3140487,0.6751256,0.5867225,1.1025075,0.69425696,0.16659838
0.45585167,0.053628076,0.7747796,0.5413658,0.70247424,0.6090882,-0.40165627,0.74916995,0.30049008,0.4935818,0.43627962,0.6818887,0.74360263,0.9241596,0.7760885,0.5178572,0.99771786,0.20472994,0.6334943,0.49808908,0.9437856,0.95998174,0.1303522
0.4540676,0.06438999,0.7103387,0.45431504,0.6341032,0.5100043,-0.40345007,0.71909195,0.33812958,0.4664513,0.40322512,0.6649566,0.7174464,0.84095085,0.7064685,0.45444286,0.93240833,0.1784783,0.5910727,0.44583488,0.8556622,0.95923823,0.10865286
0.5998672,-0.021932464,0.86557806,1.0470395,0.70924175,1.2965924,1.0929202,0.69871885,0.27378297,0.5306921,1.0087008,0.7339415,0.6827,1.0656564,0.70387036,1.4152529,1.1953818,0.24304992,0.5563284,0.45200497,1.4059168,0.56722045,0.18459247
0.5196537,-0.045380555,1.0323461,0.68415356,0.90103316,0.52239996,-0.39590514,0.80732006,0.07738543,0.7252582,0.6236307,0.75330305,0.9064826,1.0060089,0.88167083,0.6095342,1.0686154,0.12963137,0.67628783,0.3571365,1.1563585,0.9895657,0.13286991
0.26896894,-0.024140853,0.93478787,0.5428033,0.8131004,0.37066945,-0.27823424,0.64585775,-0.04416024,0.6616837,0.61802524,0.5503144,0.7555578,0.6922012,0.7129343,0.51692784,0.80519056,0.123135865,0.5572548,0.26100838,0.8509997,0.7135335,0.13557377
0.415666,0.018339643,0.8836385,0.4295463,0.8396653,0.3451178,-0.5513036,0.7903639,0.05648021,0.6463095,0.5452207,0.68755066,0.8728767,0.79864055,0.7708777,0.38976824,0.9416811,0.06426342,0.6209882,0.2903371,0.87523866,1.0455317,0.128155
0.67240536,0.026755225,1.1547488,1.0343945,0.90963864,1.1290146,-0.21470927,0.8414143,0.39761516,0.75397414,0.61285436,0.8384274,0.9096184,1.3423294,1.16416,0.94757926,1.414349,0.35424283,0.862383,0.8028077,1.3788997,0.882622,0.2659754
0.30935526,-0.020413656,0.78277767,0.6542272,0.63082874,0.6361731,0.12547049,0.5464413,0.09160599,0.45543972,0.59422624,0.512827,0.5686245,0.690939,0.6047865,0.71253425,0.7732206,0.23206809,0.47993937,0.35136044,0.86284024,0.4992715,0.0957382
0.44849852,0.055949975,0.68982977,0.46960625,0.6205021,0.5723219,-0.37958694,0.70883536,0.34847522,0.44837418,0.39661592,0.6577974,0.70419097,0.8707072,0.7257409,0.49321908,0.94879013,0.18788919,0.5981004,0.4821843,0.86066025,0.940073,0.12035617
0.3475969,-0.069820054,0.9549794,0.68985784,0.798614,0.52910763,-0.1523562,0.63069457,0.024217285,0.6594471,0.617676,0.56255037,0.7425922,0.8392075,0.7491543,0.6715032,0.8714331,0.15667428,0.5587685,0.32674408,0.99409443,0.6631255,0.116362035
0.65141785,-0.13841803,1.2942632,1.0610734,1.1686277,1.0730126,0.753958,0.9771142,-0.037315495,0.9887517,1.2618675,0.9213129,1.1257744,1.3333659,0.9086881,1.4380739,1.495097,0.044727765,0.6860985,0.24925038,1.8054148,0.87359476,0.21564892
0.40229625,-0.048897043,0.9986647,0.8138847,0.76516354,0.65520746,-0.06809271,0.65151155,0.117571294,0.6198882,0.58780205,0.6156691,0.74905217,0.9203907,0.78630245,0.7609272,0.9511716,0.27547458,0.5786109,0.4092582,1.0750939,0.67621404,0.10966723
0.2865422,0.002688997,0.7884836,0.6246507,0.5964323,0.53018147,-0.06111002,0.54140246,0.16735378,0.46006468,0.4925793,0.50711656,0.5828465,0.7153011,0.6295503,0.6056877,0.75398535,0.26483375,0.4977364,0.38801688,0.817253,0.5717777,0.08772275
0.27680486,-0.03916303,0.9327646,0.61034924,0.79693824,0.464352,-0.19291604,0.6201367,-0.053890526,0.65577084,0.6233342,0.5381491,0.7273257,0.71844864,0.7137933,0.5847869,0.78987026,0.15354794,0.5385284,0.28789514,0.8968437,0.6426996,0.13679944
0.3984045,-0.040128805,0.93958133,0.75418514,0.7261596,0.6810049,-0.12701635,0.6332443,0.18657643,0.57726055,0.5476062,0.6057469,0.7065491,0.9310931,0.8027771,0.73431075,0.9461822,0.25198436,0.603475,0.47815388,1.0206466,0.6891109,0.12275413
0.5212666,-0.0555034,1.1224263,0.85200596,0.9657619,0.81000495,0.23496221,0.79875326,-0.08927079,0.81530505,0.8793957,0.7563849,0.9399669,1.0242715,0.8174812,0.96687526,1.1707752,0.05291086,0.65595275,0.2378236,1.3946155,0.7683604,0.1808893
0.5297103,-0.048473503,1.1044208,0.9592001,0.8552049,0.87390685,0.1729446,0.762667,0.1088551,0.7103137,0.7158365,0.7499522,0.8619357,1.0819293,0.85763574,0.98116666,1.1726496,0.25750697,0.60810673,0.409334,1.3416901,0.7312499,0.1304848
0.6749132,-0.10048469,1.5120773,1.0920941,1.2625748,0.7490583,-0.17688915,0.97499317,-0.059077375,1.0826839,0.937901,0.93599695,1.2195979,1.3742532,1.128724,0.9688702,1.4200255,0.16993712,0.7911363,0.33086443,1.660224,1.0235486,0.20773993
0.42916736,-0.03396284,0.79421103,0.82960665,0.63613075,0.9424723,0.61021656,0.5919046,0.18399307,0.49920386,0.7815466,0.59553456,0.6127542,0.87631536,0.65521103,1.0490775,0.9576029,0.24264228,0.4927808,0.40123904,1.1216048,0.53084123,0.1257403
1.0120456,0.17266984,0.83773774,0.93447495,0.7849255,1.5506886,-0.29439592,1.08119,0.91201174,0.6427925,0.53462124,1.0851902,1.0667399,1.5994829,1.2997583,1.0242784,1.8876077,0.42867136,1.0751189,1.0849727,1.4580814,1.3856142,0.3986311
0.2507137,-0.014180894,0.8301854,0.561798,0.68819094,0.4212485,-0.14589238,0.5645002,0.027622908,0.5469769,0.5498284,0.49194977,0.64822096,0.653985,0.63604844,0.54724866,0.7439626,0.17943516,0.50950223,0.30702,0.80693936,0.60901344,0.11081551
0.410267,-0.039541423,0.9184396,0.7900311,0.7160852,0.75030917,6.970763e-05,0.6208171,0.16526449,0.5629496,0.59349,0.5867245,0.6896086,0.92256093,0.7850176,0.818642,0.9381675,0.26617706,0.575827,0.465289,1.0318828,0.6395065,0.12517238
0.4013754,-0.0075386604,0.9125524,0.7314998,0.7103282,0.7014289,-0.18958111,0.65554667,0.25279593,0.55510026,0.5202403,0.6239789,0.69968694,0.96182525,0.81833947,0.7027295,0.9635985,0.26192507,0.6418417,0.52813166,1.0084139,0.7334248,0.13831148
1.1512568,-0.022416748,1.1431233,1.6797001,1.0415125,2.4345317,2.5594642,1.0916232,0.5820831,0.835213,1.781534,1.1454797,1.0681258,1.6491203,0.9815145,2.7058487,2.0415194,0.21736589,0.7323676,0.73618996,2.3358223,0.7193145,0.37152496
0.68138117,0.021785868,0.77975273,1.0179802,0.61588657,1.4283979,0.9621712,0.6948562,0.39297104,0.5071776,0.842069,0.7357758,0.6687021,1.0477084,0.78164786,1.4145877,1.2532473,0.25207287,0.54481375,0.6002902,1.3355539,0.53812027,0.21569337
