size_D,har,nlan,t01,t03,t06,t07,t08,t09,t10,t11,t12,t14,t15,Generated_Var_4,effort_D
0.6749132,1.0920941,0.7490583,0.97499317,-0.059077375,0.937901,0.93599695,1.2195979,1.3742532,1.128724,0.9688702,1.4200255,0.7911363,0.33086443,1.660224,0.20773993
0.42916736,0.82960665,0.9424723,0.5919046,0.18399307,0.7815466,0.59553456,0.6127542,0.87631536,0.65521103,1.0490775,0.9576029,0.4927808,0.40123904,1.1216048,0.1257403
1.0120456,0.93447495,1.5506886,1.08119,0.91201174,0.53462124,1.0851902,1.0667399,1.5994829,1.2997583,1.0242784,1.8876077,1.0751189,1.0849727,1.4580814,0.3986311
0.2507137,0.561798,0.4212485,0.5645002,0.027622908,0.5498284,0.49194977,0.64822096,0.653985,0.63604844,0.54724866,0.7439626,0.50950223,0.30702,0.80693936,0.11081551
0.410267,0.7900311,0.75030917,0.6208171,0.16526449,0.59349,0.5867245,0.6896086,0.92256093,0.7850176,0.818642,0.9381675,0.575827,0.465289,1.0318828,0.12517238
0.4013754,0.7314998,0.7014289,0.65554667,0.25279593,0.5202403,0.6239789,0.69968694,0.96182525,0.81833947,0.7027295,0.9635985,0.6418417,0.52813166,1.0084139,0.13831148
1.1512568,1.6797001,2.4345317,1.0916232,0.5820831,1.781534,1.1454797,1.0681258,1.6491203,0.9815145,2.7058487,2.0415194,0.7323676,0.73618996,2.3358223,0.37152496
0.68138117,1.0179802,1.4283979,0.6948562,0.39297104,0.842069,0.7357758,0.6687021,1.0477084,0.78164786,1.4145877,1.2532473,0.54481375,0.6002902,1.3355539,0.21569337
0.45577025,0.8269225,0.8653144,0.643728,0.17320192,0.68950975,0.62621725,0.6745492,0.9075914,0.7150346,0.94071406,0.96765196,0.51810896,0.4165144,1.1354114,0.116858035
0.4204185,0.8202843,0.8231156,0.6561108,0.18458828,0.61326003,0.6219765,0.70340866,0.96285325,0.7857465,0.87692344,0.98286206,0.62744415,0.4902938,1.0902978,0.12989952
0.2981175,0.6262979,0.54285747,0.56422627,0.16874412,0.47141847,0.5201218,0.59025943,0.7593319,0.65294385,0.5913316,0.77486444,0.5202905,0.41689348,0.84885055,0.09796806
0.44969156,0.79357696,0.92698413,0.59633946,0.23081774,0.62822765,0.58843005,0.6095747,0.8589872,0.71585965,0.95646536,0.95678586,0.5005926,0.48922575,1.032379,0.14161721
0.46404248,0.9067093,0.8562394,0.7360598,0.16929764,0.6405962,0.6474982,0.79591346,1.0807914,0.8999797,0.89722365,1.0798101,0.6732685,0.48871946,1.1848615,0.12283957
0.7428906,1.1901307,1.2034028,0.9278231,0.30563647,0.75710547,0.8641226,1.0032089,1.3992729,1.1402531,1.2183784,1.4868189,0.8111543,0.65838605,1.5530055,0.21748377
0.61701536,0.8509068,0.83577067,0.8707385,0.28813127,0.6599516,0.8659257,0.9580291,1.2734665,1.0058798,0.8923926,1.2750418,0.80419964,0.5648567,1.3512769,0.172015
0.31611007,0.71672946,0.64163095,0.56615627,0.1381867,0.5556605,0.5371115,0.617687,0.79855335,0.68759,0.7135319,0.83001333,0.5153178,0.4012723,0.9419945,0.093852684
0.46498933,0.41436487,0.31807375,0.81614506,0.080825195,0.59401953,0.7414747,0.9176838,0.84522766,0.77317953,0.38163596,0.9659998,0.6300477,0.26986358,0.89945483,0.10372798
0.2993703,0.6668115,0.5565147,0.5645385,0.10048176,0.53610724,0.51963985,0.6317716,0.77231234,0.6760587,0.64556795,0.7965196,0.52578926,0.36969078,0.89297026,0.094674945
0.42383894,0.8293381,0.9057648,0.57238954,0.18993711,0.63208747,0.5813122,0.6273967,0.87766254,0.71495634,0.93104297,0.9255259,0.5287993,0.48175764,1.0556251,0.13866344
0.33014384,0.69707674,0.53470457,0.7222106,-0.11445662,0.74854887,0.61727667,0.8962266,0.89319545,0.85329044,0.682761,0.94313735,0.63487077,0.2612546,1.0564938,0.15492973
0.27049375,0.63883346,0.50841457,0.5933373,-0.005929053,0.59615356,0.5180097,0.6950527,0.725337,0.70411915,0.611202,0.80647284,0.55282295,0.33683926,0.88661957,0.12958919
0.29621044,0.6897615,0.5173294,0.62930095,-0.042810105,0.67071813,0.5702745,0.76054764,0.8295248,0.75104445,0.6755959,0.8601888,0.55745906,0.29251105,0.99225825,0.12452115
0.49957487,0.6108382,0.62987983,0.7546671,0.2772476,0.4841054,0.71639866,0.8029774,0.9955237,0.81091523,0.5999176,1.0633006,0.6568399,0.4693256,1.0176903,0.13921127
0.27720726,0.57020766,0.47235394,0.5690318,0.005635679,0.58272576,0.49709487,0.6410948,0.6544646,0.61768705,0.60185057,0.74577236,0.4871147,0.27406695,0.85455793,0.10523237
0.36775008,0.7346689,0.73889387,0.56409276,0.1823355,0.5480304,0.5426409,0.59894633,0.81202185,0.69126856,0.7801104,0.8606006,0.52508926,0.44941396,0.9549019,0.112439245
0.4835876,0.6776188,0.67548954,0.7690082,0.23910844,0.54713506,0.7204682,0.80274045,1.0445751,0.8496231,0.67624587,1.0706371,0.697374,0.49858743,1.0928444,0.14810559
0.9401381,1.3032523,1.9551017,0.8681604,0.5619556,1.1192484,0.94283116,0.8367932,1.3053424,0.92451715,1.9609127,1.6484839,0.6292198,0.7794809,1.7453617,0.29619795
0.24965206,0.5588706,0.41259855,0.5596665,0.06262534,0.522518,0.49624702,0.6208249,0.679566,0.6296037,0.52801895,0.72232985,0.5002644,0.30889252,0.79769737,0.08830251
0.5228107,0.8067324,0.6775176,0.82796806,0.023204371,0.70655954,0.78905714,0.988186,1.1586918,1.0493928,0.72909665,1.211378,0.8035695,0.48843497,1.277654,0.20758267
0.3047823,0.6496623,0.6226887,0.58127624,-0.030996993,0.82742816,0.55424166,0.7090117,0.8045385,0.60499865,0.8544687,0.88021,0.5521991,0.20679444,1.0420465,0.10494499
0.4015365,0.4734952,0.5291324,0.65868956,0.32158405,0.39543024,0.6102641,0.6515466,0.7956256,0.66083986,0.4730546,0.87066543,0.5582305,0.4281391,0.8154603,0.10283144
0.45231864,0.8233898,0.8606006,0.63306653,0.16048492,0.6441257,0.62233925,0.67519265,0.87671804,0.70192444,0.92812645,0.9866116,0.5055951,0.40829498,1.1205205,0.114029154
0.5944818,1.075663,1.0906732,0.78311366,0.2567357,0.78149354,0.79259187,0.91315186,1.3159178,1.0229292,1.1422226,1.2660207,0.77652436,0.58961433,1.4076142,0.1731632
0.6041113,0.70675296,0.9756664,0.7669975,0.5178786,0.4602985,0.746326,0.7628652,1.1176407,0.90444857,0.7590895,1.2377473,0.749073,0.70783526,1.0548242,0.22386274
0.2703245,0.51197004,0.3391937,0.61330706,0.014907893,0.557513,0.5268303,0.6994226,0.6778349,0.66047126,0.49171168,0.7574511,0.5285323,0.2723085,0.81285787,0.10616724
0.51595885,0.8558852,1.0947485,0.60488635,0.27951494,0.70043284,0.6127518,0.60099083,0.89425087,0.70461446,1.1193663,1.0425923,0.49614257,0.503728,1.1311308,0.15768988
0.40288106,0.78968585,0.64697164,0.65276307,0.04551997,0.6157261,0.6330728,0.77933234,0.95930296,0.8600075,0.7203054,0.9630855,0.6371033,0.42104477,1.0889441,0.14514692
0.29199493,0.66668123,0.53215986,0.6085183,0.02865528,0.5720402,0.53730047,0.6944435,0.7651727,0.71872044,0.625709,0.8348544,0.5813668,0.37384164,0.92568684,0.13109124
0.5421116,0.5936379,0.72437125,0.7608441,0.36951742,0.471854,0.7397039,0.81026244,1.0526503,0.87796426,0.63436896,1.1352867,0.69064945,0.5645579,1.0280128,0.15989302
0.7390648,1.0762949,1.4222491,0.7588075,0.5475905,0.69165295,0.7591997,0.7476701,1.2166688,1.019447,1.2464988,1.3851453,0.72659665,0.8279415,1.3075271,0.2778005
0.58327276,1.0024537,1.3381461,0.6817326,0.28338078,1.0485058,0.6906011,0.6632279,1.0204481,0.6835664,1.4667575,1.2021278,0.49834085,0.4535277,1.3838246,0.18282278
1.1058416,1.6173623,2.2185736,1.1022111,0.58057886,1.280631,1.2275867,1.0906258,1.6545869,1.1041722,2.2352495,1.9473405,0.881315,0.82223827,2.227445,0.2424365
0.37977394,0.6507087,0.45614356,0.72780156,-0.0249995,0.70558655,0.6404619,0.87929213,0.8796223,0.83203053,0.64289325,0.9620989,0.6259116,0.28205526,1.0722977,0.14693762
0.39049903,0.76465535,0.79281324,0.56999344,0.1695691,0.5645674,0.5469919,0.61018836,0.8237619,0.6925415,0.83372176,0.8880342,0.5065937,0.44033033,0.9880217,0.10855721
0.4291708,0.87468237,0.8519814,0.651846,0.14918014,0.6530502,0.6460951,0.70496017,0.9684128,0.774702,0.8950492,1.0031147,0.59307384,0.43304884,1.1409479,0.108597994
0.4135547,0.7779401,0.89675766,0.5713646,0.19764379,0.6063748,0.5661796,0.57978743,0.8227329,0.68252724,0.897262,0.9105101,0.5221907,0.46105283,1.0150605,0.123399705
0.38659033,0.7916116,0.69954175,0.6382578,0.10106443,0.60874945,0.6130432,0.7328941,0.901836,0.73897725,0.80332965,0.94746196,0.55412805,0.4083959,1.0806723,0.11561194
0.5055842,0.98402214,1.1140169,0.67740196,0.1916821,0.7080275,0.6876315,0.72945136,1.0481251,0.8670119,1.093204,1.1326401,0.61707014,0.5503762,1.2779697,0.15411535
0.40859756,0.7923872,0.6936632,0.6313885,0.1456182,0.60239595,0.6047791,0.71272,0.9121136,0.77617985,0.7808895,0.94509095,0.54717445,0.4250691,1.0767697,0.116015956
0.34846532,0.7293067,0.7453488,0.5514843,0.15253806,0.5859966,0.53816676,0.58445317,0.78581935,0.6627491,0.8042374,0.84408426,0.49024546,0.41680908,0.9656325,0.1042541
0.41784686,0.80508983,0.65032476,0.6837679,0.06530237,0.6138789,0.66278374,0.7805666,0.93414986,0.761255,0.7476487,0.96550035,0.58974874,0.35948855,1.1284513,0.11719188
0.8139388,1.2960726,1.5251452,0.90672123,0.27684128,1.1143736,0.90940315,0.93459,1.4287847,0.98499554,1.6886065,1.562666,0.77384895,0.59787595,1.7525257,0.24678889
0.65585524,0.45500055,0.6244017,0.8946029,0.42384177,0.4402847,0.8431189,0.91689616,1.0609981,0.8571079,0.4936433,1.2124727,0.71943295,0.5143617,1.0295091,0.1540697
0.80924106,0.77071285,1.211265,0.91688204,0.7080048,0.47056141,0.9009196,0.898316,1.3094568,1.0582411,0.83736765,1.508801,0.8806419,0.85411215,1.2057014,0.28906175
0.29470402,0.6780388,0.56471527,0.6765393,-0.108076446,0.8466034,0.6094797,0.8374558,0.88569957,0.7730161,0.7737072,0.8980499,0.59364134,0.23427492,1.0573624,0.1541292
0.46268743,0.83701354,0.9643231,0.5910284,0.3073961,0.5651715,0.58956206,0.6050953,0.8760968,0.7618442,0.9013754,0.9893297,0.5671998,0.5584191,1.029774,0.15697303
0.5129053,0.9127281,1.1199615,0.61429405,0.24697953,0.853263,0.64659005,0.63357586,0.951099,0.68669003,1.2410824,1.07397,0.5106478,0.45033067,1.2247604,0.1641496
0.8192014,1.2466598,1.7148099,0.8512337,0.41300234,1.1213964,0.85742,0.7609199,1.2414861,0.8476791,1.7422595,1.4486115,0.623869,0.5805599,1.655579,0.22350371
0.30950075,0.6646935,0.55492914,0.5669468,0.09360852,0.5584468,0.5335581,0.660725,0.80504507,0.6856274,0.6545959,0.79982746,0.5438659,0.36423725,0.9203884,0.08929612
0.38403943,0.76391053,0.60074794,0.6819234,-0.005376704,0.6601092,0.61495817,0.8276286,0.9564155,0.84402865,0.7380651,0.97936857,0.61376584,0.34150773,1.1107042,0.1266779
0.49231318,0.85746247,1.0588151,0.60155916,0.30476254,0.5918725,0.61202145,0.60003287,0.9069848,0.7727293,0.97707844,1.033186,0.58685386,0.57507044,1.079656,0.1757161
0.38417092,0.77210265,0.6874357,0.6271722,0.1333018,0.63052726,0.6120314,0.7347994,0.9663857,0.79277426,0.7956202,0.9284177,0.6034341,0.42702627,1.0756257,0.10354473
0.50917405,0.8970626,1.0354861,0.65050554,0.21939135,0.7126441,0.65894943,0.6638654,0.959197,0.7437239,1.060476,1.0385449,0.5507535,0.474249,1.1916107,0.13212064
0.40157953,0.82007253,0.90655226,0.5784254,0.15745902,0.7374652,0.5927624,0.63741213,0.9016422,0.7059842,1.010279,0.9616055,0.5122129,0.42887825,1.110897,0.12293017
0.5508172,1.0345104,0.909808,0.86650836,0.040427513,0.8135823,0.822716,1.08037,1.403627,1.1900561,0.99366957,1.3355341,0.91048163,0.5589558,1.4460938,0.18695949
0.31244054,0.6562587,0.6973364,0.5392115,0.08240999,0.64223844,0.4976592,0.5668555,0.6975035,0.5774479,0.8084955,0.804987,0.45038953,0.33130056,0.927227,0.10195322
0.28039896,0.5943208,0.43532175,0.6254112,-0.06746889,0.6630991,0.55151397,0.78319144,0.757091,0.729057,0.59211695,0.81215096,0.57125205,0.2749126,0.89793956,0.11559695
0.29788882,0.6770521,0.5923229,0.5506769,0.116944425,0.5250049,0.52623206,0.5960333,0.7655454,0.6505656,0.6514943,0.78245735,0.51282966,0.38565886,0.8978477,0.09672409
0.425045,0.8188352,0.8624591,0.6028827,0.23936403,0.56244636,0.5822787,0.6444978,0.92477596,0.7883432,0.83687174,0.9614769,0.60495037,0.530393,1.0171536,0.14862677
0.43734378,0.7856617,0.9600397,0.5645383,0.21708849,0.6477331,0.5684503,0.5532731,0.7932573,0.62090653,0.9763718,0.9037935,0.4592681,0.43382746,1.0306222,0.113957
0.33421364,0.71813816,0.68051064,0.5578001,0.14198412,0.61540234,0.5317713,0.6015961,0.8017942,0.6734659,0.76983297,0.8355173,0.5012964,0.39135492,0.9464265,0.10876736
0.69968927,0.86000454,0.9475499,0.8671174,0.34172752,0.5882095,0.8613806,0.9970362,1.3439714,1.137453,0.8390004,1.4027815,0.87551963,0.7047391,1.3362488,0.23587146
0.52015835,0.8782956,0.82761586,0.7636403,0.05676436,0.7803206,0.71296495,0.8730953,1.0314898,0.85545945,0.96226513,1.1333952,0.5999141,0.37927228,1.3249407,0.17205687
0.63884187,1.0483093,1.2153989,0.7956653,0.39542583,0.61377275,0.74111015,0.8293159,1.2582582,1.0712531,1.0478026,1.311872,0.8189732,0.74726295,1.3006095,0.21873435
0.36823872,0.74716145,0.6679764,0.5909554,0.16427886,0.54520583,0.56119037,0.65407383,0.8536003,0.72745496,0.73792154,0.87809485,0.53847015,0.43567413,0.9831275,0.10493833
0.59476775,0.97081095,1.224453,0.700463,0.2718623,0.84018594,0.6654616,0.66467994,0.9776612,0.7518692,1.2665133,1.1339519,0.53581923,0.5031273,1.2811307,0.1708749
0.2599173,0.5918489,0.476485,0.5294027,0.05965139,0.51826745,0.47741744,0.59718204,0.6684,0.6131127,0.575047,0.71533763,0.48488405,0.32218242,0.80524236,0.096585914
0.3810059,0.7925115,0.818192,0.5922942,0.091256045,0.91872156,0.5691538,0.6714794,0.8971965,0.65255356,1.0477958,0.9698382,0.47939947,0.31124377,1.1414486,0.15416676
0.44223467,0.8612415,0.84273267,0.6085401,0.20429942,0.6496722,0.62928396,0.7057303,1.0003303,0.7802436,0.9198211,0.97898537,0.6274726,0.4666558,1.106973,0.12751943
0.4605698,0.8193671,1.0009507,0.58277386,0.21138969,0.72348845,0.57401925,0.57553375,0.8294063,0.6324719,1.0560536,0.94745505,0.46365452,0.4285401,1.0814067,0.138349
0.77943075,1.2108968,1.5693262,0.86439854,0.33402538,1.0218523,0.90556,0.8828296,1.2704225,0.8317712,1.6524918,1.5194451,0.6279197,0.57823586,1.7257887,0.19739786
0.4313447,0.90152377,0.80738384,0.6712528,0.09534478,0.6460535,0.6646768,0.82457405,1.0859969,0.91547585,0.8941166,1.0828559,0.6504468,0.47995263,1.2048559,0.13339314
0.45387855,0.7595409,0.8655537,0.63175523,0.33579224,0.4806851,0.5963321,0.6436156,0.93563473,0.8090966,0.7662679,1.010683,0.62321335,0.59472567,0.9595965,0.17549068
0.25030273,0.5211746,0.388291,0.5522942,0.0964023,0.48628333,0.48800415,0.5996206,0.64936376,0.5994209,0.49964267,0.6994092,0.49270818,0.31231624,0.7585837,0.08040938
0.5737623,0.9674642,1.1182644,0.7265224,0.23064247,0.79112905,0.7179255,0.75712407,1.053938,0.7782128,1.2219094,1.2021581,0.54775274,0.48190194,1.3469546,0.14964259
0.6980326,1.0708238,1.2220862,0.8360318,0.14087376,0.91382885,0.8378835,0.9065444,1.171736,0.8801375,1.2873806,1.3519664,0.62610817,0.46449292,1.5559825,0.22191542
0.4658657,0.90107805,0.78155535,0.6877995,0.13812846,0.6152437,0.6831886,0.8068072,1.0298867,0.8665137,0.8634738,1.0751928,0.62124616,0.45744735,1.2000448,0.12251216
0.81372917,1.3287332,1.8382533,0.913302,0.29944202,1.412711,0.9293598,0.84295815,1.3739431,0.8619715,1.8986274,1.5854539,0.67936563,0.5071088,1.855812,0.27919853
0.78573966,1.0239828,1.3647442,0.85388035,0.6326709,0.5580175,0.8461255,0.86677474,1.3571368,1.1703124,1.031671,1.5538452,0.9136942,0.9233148,1.3299206,0.32650748
0.7126293,0.8736007,1.2255799,0.8206973,0.6208091,0.48922834,0.79673433,0.8191679,1.2575618,1.058387,0.8966937,1.4193885,0.848102,0.8674908,1.1861236,0.2986464
0.5394035,0.93553746,1.0667979,0.6793543,0.19449079,0.7714046,0.6728012,0.6990493,0.9869677,0.74365747,1.1157753,1.1063049,0.52525645,0.43883723,1.2619311,0.1475663
0.29891387,0.6426881,0.59697825,0.5335152,0.046751,0.6542717,0.51663184,0.63923484,0.7429637,0.61719024,0.75736415,0.7950537,0.51171553,0.31582755,0.9255811,0.098099366
0.3446334,0.6363057,0.65357184,0.5738424,0.24862152,0.45613897,0.54320526,0.59424233,0.81113833,0.6953861,0.6343186,0.8526503,0.55146444,0.48305577,0.8609817,0.124028355
0.354603,0.5638949,0.4008081,0.7617284,-0.075746186,0.722203,0.66756505,0.8967316,0.8194254,0.82367706,0.52237874,0.9387855,0.65047425,0.28030348,0.94523436,0.16379888
0.30365756,0.6940925,0.7800514,0.66917413,-0.08656772,0.93585926,0.5904765,0.76271135,0.8168124,0.6700712,0.9723774,0.95435,0.5513978,0.2570593,1.1151382,0.17209776
0.31601104,0.6895178,0.63840234,0.5478247,0.1545955,0.5457152,0.5149738,0.58521503,0.75898033,0.6539132,0.7021948,0.79585713,0.50264955,0.3941025,0.8918713,0.095623344
0.45926785,0.8876692,0.9690438,0.6230989,0.12831189,0.72547734,0.6320076,0.71808755,0.97300375,0.7725105,1.0574661,1.0470186,0.55837274,0.46420974,1.1889441,0.16645636
0.41079542,0.82263047,0.7066156,0.66583425,0.11931709,0.6252999,0.65954894,0.7728369,0.9448627,0.7651595,0.82226026,0.9943906,0.56447136,0.41186678,1.1300411,0.11371675
0.614066,1.115545,1.2604731,0.7863783,0.17511585,1.0116814,0.8215155,0.8595384,1.2057493,0.8075481,1.4098803,1.3764753,0.60498536,0.4476987,1.6034857,0.18976262
0.31056193,0.6066132,0.46867734,0.7045275,-0.122143395,0.8172532,0.6011964,0.8721532,0.79820544,0.7930349,0.68575966,0.890025,0.6031125,0.2274154,1.0053077,0.16975254
0.4476622,0.87363464,0.7473772,0.7031264,0.13470197,0.61778307,0.68303496,0.7954606,0.99147666,0.8136667,0.8356675,1.047266,0.59423757,0.41706872,1.1782843,0.11243734
0.36382738,0.6069827,0.58305895,0.62621105,0.23511475,0.46141595,0.58794475,0.6505752,0.8322533,0.70224345,0.5930957,0.8728026,0.56394625,0.43811083,0.8920197,0.10977958
0.45112056,0.7493816,0.5753989,0.73264354,0.057157807,0.57727283,0.69737566,0.8337977,0.9807078,0.8281606,0.6476474,0.9966288,0.64310896,0.37750703,1.1150831,0.12645532
0.85137856,0.4636416,0.78448117,1.0963392,0.5942594,0.4692934,1.0373554,1.1104562,1.3004546,0.9789543,0.56720847,1.5163481,0.8475392,0.60936093,1.2029376,0.211143
0.6121873,0.9786339,1.0501155,0.77926993,0.3005862,0.6292645,0.78667647,0.9179887,1.2974738,1.1156002,0.98547,1.3410567,0.8285133,0.71539,1.354755,0.23306085
1.1489369,1.288531,2.0030036,1.112077,0.9401137,0.76427776,1.1817571,1.1336272,1.8298746,1.4760159,1.5016006,2.165492,1.231689,1.264654,1.8095276,0.47514844
0.40306884,0.6680055,0.7333057,0.63335216,0.31966013,0.45905608,0.60418713,0.64677286,0.91023904,0.7716227,0.67015475,0.9564083,0.61806744,0.55319977,0.932022,0.15410447
0.30182737,0.67845315,0.6280183,0.532791,0.14465396,0.55619586,0.5058192,0.5781879,0.74632496,0.6391856,0.7088559,0.78939635,0.48778453,0.38659626,0.8836214,0.09595211
0.44469967,0.83545715,0.84731174,0.63984776,0.1044929,0.7071048,0.6270162,0.70508665,0.9506083,0.7816254,0.9119462,0.98418105,0.5478787,0.40565288,1.1824006,0.14020026
1.2361284,1.7972393,2.6474137,1.1547647,0.6297511,1.8958282,1.2321584,1.1759406,1.7750473,1.0891551,2.9146385,2.192822,0.77899003,0.8210851,2.519643,0.40346676
0.34957463,0.7663813,0.61264104,0.67248344,0.00029290468,0.64150363,0.6262239,0.7781639,0.914352,0.83960724,0.69796777,0.9515119,0.61360043,0.38755447,1.0819736,0.14051785
0.68511814,0.2767964,0.3319577,1.0140139,0.3229774,0.47536227,0.88703465,1.043015,0.8966642,0.74521905,0.29877156,1.151226,0.6574043,0.28305942,0.93876606,0.11304058
0.54713684,0.9796556,1.1067759,0.7506506,0.21139097,0.7193399,0.7881632,0.8549807,1.1927662,0.9055201,1.1175667,1.2899036,0.74504673,0.6110196,1.3897,0.19059208
1.0772462,1.5746058,2.2703815,1.0222538,0.5496096,1.6634722,1.0947083,1.0128777,1.5678571,0.9201221,2.510157,1.9127337,0.70559996,0.67504704,2.1992116,0.35580835
0.7241789,1.153606,1.5340236,0.77260166,0.35375068,1.1399038,0.8307731,0.7823008,1.185515,0.7847734,1.7118192,1.3913754,0.59960055,0.5463544,1.5929747,0.22099194
0.33477122,0.74359024,0.65117544,0.59055245,0.13683195,0.5518855,0.56220305,0.6537292,0.84040916,0.726271,0.7234238,0.86653614,0.53884757,0.4182955,0.97791994,0.097157255
0.40963995,0.7736269,0.7706384,0.61047244,0.14569981,0.58813286,0.5914705,0.65625453,0.90090406,0.7634032,0.805832,0.9349491,0.58043903,0.45753765,1.0387863,0.1220891
0.39329278,0.4153377,0.31034446,0.74384856,0.08707096,0.49437332,0.649537,0.7833078,0.72106475,0.66003877,0.3769953,0.83504677,0.5527197,0.25371814,0.8251657,0.08875388
0.52653646,0.89433384,1.0411773,0.66068995,0.1856592,0.95955586,0.650304,0.7167856,0.9888733,0.6910887,1.2505924,1.1168027,0.5045533,0.38968492,1.2988112,0.17082779
0.38170898,0.7734889,0.785073,0.57723844,0.09943926,0.76163083,0.5801463,0.6776202,0.8772562,0.6780356,0.9589442,0.92085886,0.5409206,0.36516577,1.0847474,0.119350895
0.5840788,0.5771327,0.7363753,0.81846607,0.41934577,0.45737475,0.7980347,0.85525906,1.099908,0.9112803,0.60528946,1.196506,0.7272671,0.60503733,1.070841,0.17012636
0.44503364,0.7862946,0.88565624,0.5887589,0.24099386,0.6172166,0.56891394,0.60097826,0.85255563,0.7135915,0.894309,0.91744757,0.5160191,0.49613476,1.0002271,0.13624601
0.84398615,1.2706585,1.8313257,0.8273252,0.45197445,1.1684703,0.87796736,0.83865464,1.263702,0.8366089,1.9065871,1.5336306,0.61710125,0.66174334,1.7335204,0.27852055
0.48651475,0.70339274,0.51575434,0.77687967,0.0073662885,0.6818224,0.73257244,0.92434186,0.99811316,0.91702867,0.61245316,1.0538516,0.6954151,0.35114354,1.1503892,0.16328521
0.30093724,0.6798072,0.60022676,0.55405164,0.030157428,0.7510997,0.5335858,0.66352785,0.8037266,0.64315814,0.7928273,0.8176145,0.5106524,0.29933226,0.968694,0.108492464
0.5510479,1.0568297,0.9119352,0.7731588,0.11883166,0.69829756,0.7754602,0.9623532,1.2774342,1.1296637,0.973535,1.2830999,0.81263715,0.6013941,1.4049366,0.18508004
0.4827904,0.8310639,0.64939564,0.805088,-0.016080782,0.8065263,0.7122415,0.988255,1.0490879,0.97648656,0.83902425,1.1401863,0.67269665,0.34208792,1.3095529,0.1859259
0.63210815,1.0394847,1.4869198,0.7058559,0.32414854,1.060309,0.72627723,0.6479219,1.0356219,0.6832453,1.5474823,1.2639389,0.5206423,0.49369073,1.4256388,0.19112948
0.5839327,1.0824392,0.9676218,0.8323371,0.030279934,0.8276662,0.8476285,0.9885021,1.2124202,0.92480063,1.061664,1.2898536,0.6861655,0.37852985,1.4953862,0.14805049
0.44395003,0.87241733,0.9090936,0.63121736,0.18326071,0.6398004,0.62725127,0.7265718,0.99801457,0.8152555,0.94119734,1.0082595,0.5960553,0.531537,1.1261925,0.14744037
0.78805834,1.1550573,1.6880995,0.85692763,0.31660768,1.3249729,0.8694658,0.8492322,1.1992391,0.75648415,1.8732711,1.5171697,0.571941,0.50563705,1.6916512,0.25009185
0.6318864,1.1014909,1.4186884,0.7493326,0.28576878,1.1411394,0.75642014,0.7537919,1.1262932,0.7348903,1.5893732,1.3272351,0.53863,0.47670454,1.5366645,0.20489426
0.6520961,1.0199085,1.3300049,0.69555455,0.33237022,0.8937129,0.7188276,0.68783414,1.0630697,0.78234905,1.3803532,1.2290096,0.5500077,0.54497266,1.3575394,0.20440403
0.57881856,1.0169345,1.026313,0.7948146,0.16166349,0.82765996,0.78428364,0.873814,1.1730182,0.85044765,1.1900866,1.2478833,0.62272894,0.44633913,1.4510834,0.14228822
0.5286489,0.95687693,0.90973973,0.7908871,0.24537691,0.6414963,0.786568,0.8890746,1.2490398,1.0728818,0.88371116,1.2626411,0.8141222,0.66073656,1.3249097,0.18661775
0.46765387,0.81767285,0.7956308,0.6569748,0.18606892,0.58240145,0.65308475,0.7554037,1.0668354,0.85664713,0.8414752,1.0562359,0.68911844,0.51820123,1.10991,0.148338
0.5038981,0.9394913,1.0045445,0.67127836,0.2485188,0.5975782,0.68680966,0.7287467,1.0449827,0.9144426,0.94400305,1.1161711,0.6864202,0.6297635,1.2187227,0.184139
0.30036288,0.62292325,0.48557466,0.5816432,0.09131439,0.52780145,0.5301454,0.6413223,0.73400265,0.6604642,0.58935654,0.78647655,0.518839,0.34293926,0.87862515,0.09673025
0.6407861,0.99502504,0.7146884,1.0371249,-0.079765625,0.88703483,0.92821854,1.2352604,1.307076,1.1533434,0.8270856,1.3856466,0.85469675,0.36749142,1.5449854,0.21620578
0.42488512,0.7742494,0.61625886,0.6872542,0.058203623,0.63668936,0.64659095,0.79751945,0.9711142,0.8537757,0.72277933,0.9827226,0.62790877,0.4054941,1.1102192,0.14273389
0.5498849,0.990874,1.1179678,0.6842028,0.16210665,0.8255343,0.7049228,0.7502068,1.0116792,0.7076439,1.2221702,1.1419344,0.5503503,0.43477505,1.3365247,0.17933904
0.7575964,0.2647144,0.62392,1.0233525,0.62675,0.35274976,0.94149876,0.9941645,1.0535214,0.8076124,0.3637697,1.3001994,0.7492017,0.5446502,0.969437,0.15868725
0.7390161,1.055297,1.3567567,0.89467645,0.564765,0.5855586,0.84458435,0.9455336,1.4337934,1.2338856,1.082853,1.5529169,0.94017,0.91043717,1.3962669,0.30395305
0.7436227,1.1536283,1.610409,0.7639583,0.39418346,1.0307213,0.80409807,0.8174237,1.1573697,0.8325518,1.71272,1.3997558,0.593132,0.6437527,1.5696696,0.26497906
0.32360312,0.71249807,0.7365846,0.52741355,0.17375106,0.5671854,0.5341928,0.5770259,0.80177736,0.65210634,0.79307693,0.84179574,0.5235922,0.42547077,0.93416226,0.10149348
0.5008169,0.9003974,0.6957217,0.7537591,0.0576618,0.6496228,0.7368678,0.8971715,1.0725228,0.88755363,0.80292284,1.0930809,0.6516965,0.39894003,1.2574655,0.13990636
