data,cplx,time,stor,virt,acap,lexp,loc,Generated_Var_1,Generated_Var_3,actual
0.52550524,0.3054207,-0.03493014,0.012715284,0.21282259,0.26840016,0.16767973,0.108654864,0.6072741,0.6916028,-0.079886846
0.78378904,0.47895765,0.11712833,-0.12648897,0.22356781,-0.2762125,0.78325546,-0.11846836,0.66288835,0.99115384,-0.20432359
0.60971606,0.4121806,0.118628114,-0.07059918,0.22844629,-0.1499262,0.6387243,-0.059424378,0.5509972,0.8254719,-0.11997091
0.46644416,0.47769147,0.20087102,0.19455467,0.5351769,-0.07295681,0.60529304,0.14609374,0.3642617,0.5043457,-0.040732287
1.0998546,0.051087514,-0.36441305,-0.37011898,-0.09868443,0.81878746,-0.30657446,-0.029200265,1.1816494,1.4751246,-0.40155002
0.8431038,0.2065546,-0.123900674,-0.2295723,0.03455262,0.33475736,0.10209907,-0.049867667,0.8589984,1.1045585,-0.2926494
0.4528015,0.42178535,0.09544377,0.10335874,0.4283088,0.052505404,0.46277913,0.1604294,0.512047,0.5663791,-0.008499168
0.31701377,0.43936235,0.17962253,0.20250562,0.57064664,-0.030193567,0.55664945,0.164325,0.4369745,0.46038342,0.0037006661
0.57719934,0.38431376,0.11093798,0.010972463,0.30139998,-0.0849015,0.57158625,0.0371629,0.4119901,0.58724415,-0.08853797
0.49126548,0.48506588,0.18562558,0.13066728,0.4743566,-0.11609804,0.6410154,0.122764915,0.42984363,0.57535374,-0.028851949
1.1615436,-0.0101455,-0.43915138,-0.45889038,-0.110829204,0.91293734,-0.3774559,-0.04196287,1.2341001,1.4981204,-0.43115124
0.42962897,0.4260463,0.11779644,0.14507559,0.41630712,0.038119785,0.44846287,0.16129321,0.5081518,0.57452095,-0.0024774745
0.5101128,0.3562525,0.029405933,0.033495154,0.28377026,0.19547221,0.30132025,0.117025234,0.52590233,0.6189493,-0.06453552
0.5760394,0.25875688,-0.05193703,-0.06661993,0.24328917,0.33982605,0.17088877,0.100925855,0.5870777,0.6463161,-0.09080166
0.4779333,0.479055,0.19653052,0.17609458,0.53046644,-0.11382191,0.6610693,0.13842487,0.31611544,0.47675657,-0.04521265
0.6713619,0.484832,0.1827845,-0.020241946,0.31040174,-0.25298053,0.79291856,-0.037491553,0.48323593,0.8166344,-0.110143
0.4253628,0.48397064,0.21146345,0.24844804,0.5658667,-0.08314619,0.58710396,0.14940031,0.40135136,0.504841,0.004214108
0.59597075,0.27829707,-0.03168582,-0.03231404,0.21812837,0.2503105,0.1732797,0.100236334,0.70225066,0.7815165,-0.14318785
0.55160713,0.4242152,0.1231759,0.06029503,0.33028555,-0.10785291,0.5917081,0.06573115,0.38124335,0.5385034,-0.06922848
0.5262054,0.4194386,0.12629965,0.08836848,0.31720322,-0.10154635,0.56511384,0.06227602,0.4133737,0.5717861,-0.037012644
0.981005,0.045581415,-0.31724867,-0.33003727,-0.044727623,0.7466198,-0.24638748,-0.0008931253,0.9955116,1.1758996,-0.315708
0.5978489,0.498623,0.1922259,0.047380976,0.35829657,-0.20448633,0.7383305,0.02866409,0.4374972,0.75668013,-0.07011188
0.50141615,0.42520654,0.091517106,0.051166944,0.29432786,-0.0027334634,0.48693392,0.07867809,0.49705738,0.67108047,-0.015652917
0.5577028,0.36405617,0.052077733,-0.047059976,0.19069153,0.031008866,0.41421625,0.009849766,0.55839086,0.78190416,-0.09312276
0.56103086,0.31717056,0.016554259,-0.00401666,0.1926261,0.19365092,0.23998202,0.08191083,0.5854183,0.7371037,-0.08900597
1.0701934,0.052560247,-0.31773052,-0.3284115,-0.050310507,0.76435536,-0.28450042,-0.02139805,1.0747471,1.3056178,-0.3640758
0.5758884,0.38660038,0.09791836,0.057137616,0.29080868,-0.08592293,0.5499214,0.043100603,0.4410743,0.6021723,-0.06004917
0.46431386,0.40668535,0.12093384,0.08948735,0.32521218,-0.0025251163,0.43887395,0.11248501,0.4605562,0.60312057,-0.022253565
0.9266907,0.6767912,0.2231006,-0.1654011,0.34517434,-0.45798433,1.2005211,-0.18151872,0.7079249,1.2566214,-0.23726511
0.51077646,0.37114513,0.08515671,-0.0133885965,0.26284197,0.0034175022,0.46910802,0.0692842,0.46321124,0.63086355,-0.050121225
0.5803651,0.28290826,-0.059242986,-0.029640295,0.15686011,0.3222099,0.109593615,0.10137412,0.65345424,0.78114355,-0.10594957
0.39553452,0.45725358,0.15459982,0.17896494,0.50834453,0.007160335,0.5138948,0.17513017,0.49103096,0.5396055,0.0019482821
0.4949002,0.36840487,0.051621404,0.048316002,0.27464783,0.15559484,0.2982201,0.13034813,0.4906726,0.60525554,-0.04421299
0.5308977,0.4094416,0.110365376,-0.008736499,0.2578442,-0.06723536,0.54435456,0.009861636,0.49811667,0.71500593,-0.06798556
0.5251796,0.35298318,0.056571003,-0.0022412091,0.20851043,0.07239559,0.36977106,0.06089989,0.5425867,0.7006304,-0.07005123
0.64738864,0.22546849,-0.109017275,-0.19946268,0.16203788,0.29556945,0.24456756,-0.0020731706,0.64866275,0.79261076,-0.13838303
0.49382925,0.43827766,0.13225397,0.10155587,0.3422684,-0.0754896,0.536299,0.09108636,0.47590363,0.63712174,-0.015578739
0.32278386,0.38635784,0.14911216,0.14148396,0.6341294,-0.00095144194,0.61970925,0.10113656,0.348207,0.35786155,-0.046317734
0.38440317,0.4465506,0.16016053,0.21328408,0.5203344,-0.010199391,0.50241137,0.16789894,0.44631755,0.51037186,0.021249034
0.42810592,0.36680603,0.049150966,0.08220999,0.36970824,0.1268477,0.35389787,0.13378125,0.5520508,0.5680876,-0.053084172
0.3857235,0.4544683,0.1627971,0.22432087,0.52051556,-0.013723698,0.5033529,0.17353764,0.46923113,0.5304886,0.022282422
0.43750754,0.39223856,0.14045963,0.13947968,0.38393605,0.003588575,0.42244896,0.14021379,0.44538355,0.5453373,-0.002588451
0.5922415,0.16915536,-0.066493176,-0.112939075,0.46041724,0.2980427,0.31725004,0.053561755,0.47099605,0.47100958,-0.17039943
0.31618065,0.5417009,0.2520076,0.28200388,0.72609437,-0.13050294,0.741426,0.15813307,0.4400409,0.47788638,0.0053840727
0.9474316,0.030892286,-0.31824046,-0.3129784,-0.0074086636,0.73456275,-0.23682228,-0.001967378,0.9648772,1.1192379,-0.301667
0.7062318,0.17698196,-0.16040203,-0.1437391,0.062788755,0.4792888,-0.034352854,0.057808794,0.74212307,0.8865654,-0.18152314
0.3558885,0.45505142,0.19576553,0.22316343,0.6162604,-0.05932137,0.5834796,0.155424,0.40117154,0.4458408,0.005717285
0.4944806,0.39101428,0.04776527,0.056334898,0.2719496,0.121725194,0.33929366,0.13368191,0.5515888,0.6826248,-0.036788203
0.37726793,0.4807855,0.19621876,0.2518568,0.5614326,-0.051895928,0.53087866,0.17292827,0.47920573,0.52377105,0.020836204
0.5466207,0.16980064,-0.08664625,-0.09763503,0.38656,0.28236887,0.27780914,0.036949985,0.49576372,0.49991226,-0.1347942
0.3619756,0.39747655,0.13342375,0.1628167,0.49011993,0.018800631,0.47557187,0.15123497,0.39319888,0.43874645,0.0016161576
0.35690153,0.39591438,0.116370335,0.12325757,0.50983894,0.03757457,0.507809,0.118095264,0.3739801,0.41525796,-0.028468065
0.6114691,0.2966503,0.017328218,-0.07725279,0.14872615,0.072845645,0.3469388,0.01774647,0.5810941,0.8030173,-0.13152587
0.5835297,0.508957,0.211606,0.19598427,0.5447699,-0.13563327,0.7185466,0.09997768,0.3266862,0.54953253,-0.0663292
0.513748,0.29076472,-0.032338247,-0.0030720904,0.25356126,0.26501647,0.19588888,0.11712998,0.5729041,0.6419044,-0.07559908
0.44703308,0.40445495,0.12873423,0.14386782,0.39970472,0.032481525,0.44237703,0.13238408,0.4001657,0.49363416,-0.012895435
0.4280974,0.28851414,0.050868317,0.030105095,0.45571217,0.15224023,0.3902576,0.113427654,0.406473,0.46438897,-0.06556911
0.7488594,0.17222743,-0.1679076,-0.13914204,0.011897914,0.5008168,-0.11273666,0.050390422,0.8027976,1.0100101,-0.21785256
0.98918587,0.09343302,-0.2960215,-0.2944761,-0.10024524,0.7077689,-0.279191,0.011461824,1.0394717,1.3149458,-0.36735916
0.7556865,0.03961256,-0.25093952,-0.29348192,0.15441698,0.54812324,-0.008229032,0.0030617686,0.73355645,0.77305365,-0.26631376
0.6709898,0.50909644,0.1691848,-0.032051444,0.30687094,-0.27849174,0.82163453,-0.0338749,0.5055731,0.85360205,-0.14229599
0.36598104,0.34929043,0.119037725,0.056627188,0.71369886,0.07223404,0.6733376,0.09630134,0.31001192,0.32165557,-0.09814558
0.8127134,0.15742034,-0.19937399,-0.16874504,-0.0099993795,0.5557023,-0.1474734,0.043472074,0.85906094,1.0777329,-0.25171146
0.6492452,0.21972369,-0.1065451,-0.08070856,0.10369682,0.3855552,0.049380854,0.064455844,0.6854055,0.83425033,-0.15028092
0.42187086,0.35169506,0.09285529,0.10282244,0.3953614,0.09116329,0.3781105,0.14916456,0.4247874,0.48402998,-0.016728513
0.38552776,0.3017324,0.08290167,0.058087803,0.5626898,0.101378754,0.46699485,0.12414088,0.33783972,0.35072196,-0.044384398
0.6633974,0.19421205,-0.124784864,-0.11498782,0.08919241,0.43167478,-0.0094807,0.068421334,0.6872753,0.8393376,-0.16226777
0.35828128,0.48101842,0.18500826,0.19946562,0.6136185,-0.06806344,0.66681314,0.12256378,0.38849363,0.453027,-0.00023194402
0.32554173,0.4581915,0.15226388,0.16060565,0.5633827,-0.014246684,0.6067825,0.11261684,0.39194775,0.4200617,-0.013209604
0.43651277,0.56727666,0.2120485,0.19553936,0.5913249,-0.09135303,0.67165065,0.17897189,0.51874334,0.57205385,-0.037259005
0.61131287,0.26022536,-0.08912396,-0.11213121,0.24265042,0.3279068,0.21248043,0.0952861,0.5976646,0.648497,-0.09454716
0.5108401,0.44950426,0.14361125,0.119275734,0.3906732,-0.062089358,0.5650737,0.105085336,0.47241074,0.6119155,-0.013903767
0.6477565,0.5506126,0.2153677,0.14880127,0.45668414,-0.20246302,0.7887858,0.06740206,0.45043027,0.7159914,-0.084044226
0.62848943,0.49390185,0.17327458,-0.024054915,0.31094652,-0.2749287,0.8355627,-0.058826923,0.5150737,0.88592756,-0.116928436
0.39260894,0.41836143,0.17396568,0.18340975,0.51658106,-0.024419269,0.5227295,0.15549687,0.35452637,0.43113387,-0.012897298
0.6415023,0.12836498,-0.14411372,-0.1860742,0.2046992,0.44497916,0.058585674,0.06074352,0.5977516,0.6065926,-0.14164418
0.5023583,0.40237015,0.07898222,0.03967751,0.29360607,0.07967191,0.40432653,0.10669951,0.49428767,0.633714,-0.023470394
0.5523685,0.48097056,0.17732866,0.07587912,0.3393068,-0.15705173,0.65853953,0.04252287,0.4462053,0.6851856,-0.052335344
0.76768243,0.19655982,-0.111109994,-0.20267352,0.004371159,0.2994572,0.085451595,-0.0037534349,0.77804786,0.9321522,-0.23247829
0.42961672,0.4583969,0.17194182,0.24104805,0.55888104,-0.038115535,0.533953,0.14945677,0.41244596,0.52482396,0.02237621
0.4681934,0.45486593,0.12597933,0.11277999,0.37017035,-0.02351908,0.49536502,0.13378944,0.5102814,0.63516915,-0.0031370446
0.76154584,0.15439355,-0.17650121,-0.1677544,0.00027529895,0.50318205,-0.12769485,0.038244255,0.80178136,1.0162234,-0.24311426
0.7210006,0.24557704,-0.07722526,-0.1731934,0.042678468,0.25226486,0.14369175,0.00694991,0.7470512,1.0073,-0.22938797
0.70692676,0.1572867,-0.17067552,-0.15931933,0.06895233,0.46707842,-0.03486365,0.041813836,0.74444044,0.8903209,-0.19886714
0.566617,0.34380627,0.061904654,0.012812141,0.22267368,-0.022620425,0.44687766,0.050008304,0.4847505,0.64904416,-0.066362314
0.7431558,0.09620416,-0.22124547,-0.27938202,0.09048368,0.52216554,-0.07086897,0.031667832,0.7517895,0.855279,-0.23420337
0.78316605,0.11026199,-0.21545717,-0.21218449,0.05799754,0.57566714,-0.11032301,0.040664874,0.789535,0.90119517,-0.21163967
0.44622722,0.50514793,0.23008803,0.24827701,0.5950806,-0.09545221,0.6307188,0.15051216,0.37753686,0.50420517,-0.023636453
0.47031766,0.24910097,0.004146822,-0.06478611,0.4793748,0.21976417,0.3567575,0.12942672,0.39726162,0.42072982,-0.06298364
0.9292505,0.08219443,-0.28460544,-0.27284065,-0.03364858,0.7021703,-0.23106909,0.0058224453,0.9840615,1.1918591,-0.30004376
0.46020055,0.4318692,0.09050635,0.1056117,0.3706864,0.06770266,0.42277384,0.160993,0.52032226,0.614729,-0.005776204
0.8045513,0.15237287,-0.1673742,-0.27564234,0.035678953,0.40719318,0.09271774,-0.050047316,0.88454145,1.1215885,-0.2594715
