rely,data,virt,acap,pcap,modp,actual
0.16626894,0.4682701,0.61465156,0.33832473,0.7526511,0.5070057,0.601726260172626
0.21688932,0.45205948,0.5765039,0.12173349,0.70996666,0.42785323,0.33338943333894333
0.53926504,0.8642167,0.03424114,0.4616353,0.42561886,0.20496185,0.7559104755910476
0.41636723,0.37041947,0.5603915,0.3302521,0.5458952,0.49292648,0.3764019676401968
0.14586633,0.5245901,0.8444033,0.1208449,0.73832285,0.4331972,0.46293817629381767
0.041506708,0.5767471,0.74437875,0.06643802,0.9850675,0.64589614,0.5392717539271754
0.0,0.595282,0.9047274,0.10023844,0.92326105,0.5036532,0.5530965553096555
0.1723249,0.48781174,0.51627773,0.14485341,0.73279774,0.24798426,0.4640817464081746
0.14552563,0.4508614,0.60188377,0.2744093,0.76915544,0.4777447,0.5304573130457314
0.29622495,0.5433097,0.7017544,0.1048066,0.5044606,0.3276922,0.4676754967675497
0.1957491,0.47128636,0.5699697,0.19572705,0.65692115,0.26928735,0.5343580134358014
0.13532531,0.38271576,0.57074535,0.1485647,0.87997836,0.546062,0.45541872554187257
0.28878325,0.3905436,0.61258155,0.04750192,0.75250703,0.7196765,0.2598753259875326
0.11294049,0.56352174,0.61550283,0.17860907,0.79408395,0.4228207,0.5410737541073755
0.38968486,0.1738138,0.48837224,0.21134478,0.6649501,0.54816633,0.2273319727331973
0.16488034,0.4428406,0.78014725,0.16855228,0.8145947,0.50989556,0.5807221580722158
0.26480496,0.4053947,0.8519412,0.25692725,0.55129564,0.33521366,0.46100090610009065
0.5567384,0.72926,0.09775877,0.5193074,0.6072978,0.58187515,0.6759973675997368
0.19564384,0.5145532,0.5381928,0.36914855,0.78917915,0.55090547,0.5991895599189561
0.20990974,0.44790944,0.9030828,0.234963,0.64683586,0.39075142,0.5167903816790381
0.64592254,0.56579155,0.17455027,0.6643307,0.5902593,0.6768994,0.47240534724053473
0.19315612,0.44762883,0.69299465,0.16176403,0.74199826,0.53863496,0.399366239936624
0.14620703,0.6783312,0.61494017,0.12964702,0.8645918,0.49839193,0.58837049883705
0.6534059,0.20508943,0.35198334,0.72521913,0.41385248,0.5263725,0.25398030539803057
0.064251214,0.4769337,0.81543165,0.10076803,0.85371333,0.4408322,0.5242710024271002
0.26101428,0.46678603,0.41233873,0.3939491,0.72155607,0.47383112,0.6477306647730665
0.2556919,0.18101397,0.64573103,0.17281008,0.78353804,0.61636925,0.35444021544402154
0.22225106,0.617324,0.5163599,0.27348852,0.63976955,0.2653905,0.7106177710617771
0.32073617,0.59217095,0.27024642,0.38322735,0.7205356,0.5250012,0.6223643622364362
0.48494238,0.52183473,0.47545573,0.33787876,0.67004454,0.83136386,0.39755639975564
0.44311285,0.19088396,0.7540993,0.14984566,0.562653,0.66858774,0.2485097848509785
0.1400224,0.70593184,0.5016556,0.1148231,0.8127554,0.4154594,0.6485636248563625
0.21877384,0.55142605,0.440625,0.34218538,0.8077647,0.5880945,0.5533988553398855
0.1458506,0.4847865,0.9346229,0.20117027,0.712801,0.36616755,0.5869711586971159
0.4080783,0.6813395,0.19884971,0.44145036,0.60293823,0.4204842,0.7052685705268571
0.34458494,0.61865664,0.34656757,0.37135357,0.67299473,0.52653104,0.5881462588146259
0.2653451,0.4376155,0.5360803,0.4355985,0.7104526,0.46062768,0.7139795713979572
0.3190614,0.27564606,0.5474241,0.33831173,0.74129593,0.6251867,0.46454040645404066
0.5988756,0.51365566,0.3220846,0.3021832,0.4740191,0.6641603,0.3527576652757665
0.3184784,0.58053255,0.6136122,0.10339546,0.6152981,0.49186963,0.5212758521275852
0.06966406,0.64421666,0.5771488,0.0772779,0.8932734,0.42824495,0.5779962577996258
0.2808391,0.30878952,0.72541654,0.36549574,0.53260034,0.3139423,0.29284832928483295
0.053037494,0.5103145,0.8565815,0.09008974,0.8156997,0.3989169,0.5261679526167953
0.43752825,0.26445824,0.45228136,0.35444152,0.6636843,0.6463843,0.22461398246139827
0.19177556,0.52940434,0.5813592,0.2194292,0.6928871,0.37809512,0.6036208303620831
0.5459263,0.8106071,0.056111157,0.65375423,0.5818229,0.59821266,0.8703702870370287
0.3722338,0.34941316,0.60916024,0.43577784,0.54972565,0.42893386,0.46430479643047967
0.08980021,0.5279629,0.9052851,0.11557889,0.89612883,0.6336328,0.4638845763884577
0.15945935,0.5912585,0.46120092,0.14271986,0.77931494,0.36869293,0.5564555556455556
0.06188166,0.46886945,0.72357726,0.038274646,0.7482708,0.21195637,0.4172331817233182
0.40471804,0.45288634,0.58668447,0.30101728,0.60392296,0.56202203,0.3526988652698866
0.060717136,0.543879,0.76084083,0.104365945,0.84819806,0.4766119,0.5807076080707608
0.24367213,0.35722426,0.571424,0.31996518,0.69872606,0.4445628,0.4587322458732246
0.3249426,0.2486612,0.72066295,0.20927316,0.69006777,0.6672657,0.2674230867423087
0.3625,0.38923857,0.54899186,0.30393732,0.73565143,0.71061665,0.39310655931065597
0.5427432,0.0044748485,0.5162008,0.3538701,0.5799984,0.6786874,0.21498642149864217
0.010723025,0.58632356,0.8739338,0.117231786,0.9266023,0.52333146,0.5618142561814257
0.3626753,0.8887129,0.2887706,0.3632586,0.7027685,0.468261,0.7282013728201374
0.35496897,0.50350785,0.5146706,0.31059086,0.5837279,0.41670322,0.5260740526074054
0.15148497,0.51007175,0.6518927,0.13458836,0.6932316,0.28203717,0.5207556520755652
0.26416516,0.75195086,0.3854033,0.25935417,0.8135411,0.62794524,0.5423822542382255
0.08500266,0.69765204,0.68437517,0.06201029,0.9103042,0.54141724,0.5929939192993919
0.4007516,0.40078014,0.8219007,0.13827497,0.60726225,0.67113125,0.37294599729459976
0.14120716,0.56984603,0.47864422,0.20925963,0.8176242,0.5035863,0.6085155608515561
0.2557773,0.640952,0.34244576,0.3442605,0.8142468,0.61252546,0.5761551276155128
0.3291251,0.38457048,0.5222744,0.30830127,0.667773,0.49226683,0.5649862564986257
0.16282505,0.4746433,0.6484073,0.23747718,0.673656,0.28833517,0.6479386147938615
0.43428636,0.27154258,0.41831344,0.19114828,0.66634583,0.66752577,0.21736704173670418
0.41339058,0.16613965,0.741134,0.22766793,0.57767445,0.6458606,0.17679256767925677
0.10021147,0.44726026,0.7569234,0.119237125,0.8514136,0.48374867,0.41744406174440624
0.17064446,0.5550143,0.39716274,0.16006196,0.7719311,0.3591242,0.5709928270992828
0.3203557,0.34808254,0.3684024,0.29513776,0.75908804,0.350147,0.3810766681076669
0.16067344,0.6693269,0.59503347,0.14500505,0.81503403,0.51059824,0.6125034612503462
0.26468778,0.50545216,0.7977145,0.2534421,0.540488,0.265334,0.4689598468959847
0.13866252,0.6400497,0.647323,0.09453696,0.824577,0.4816931,0.5265051026505103
0.27732712,0.29016286,0.63407654,0.25800014,0.7875677,0.521766,0.40395644039564405
0.08237806,0.46404544,0.7288501,0.058578134,0.85290706,0.48496944,0.494247249424725
0.25352156,0.39116985,0.5256015,0.30577832,0.7096422,0.4817506,0.45520310552031057
0.38424492,0.19300757,0.6228815,0.26173168,0.659129,0.67075866,0.300505630050563
0.42086208,0.4792478,0.2921812,0.717672,0.6328471,0.54391587,0.6461207346120734
0.38860613,0.44537696,0.4176629,0.6940234,0.59098077,0.547573,0.7696541769654177
0.3902526,0.3153742,0.60726434,0.16446239,0.68767995,0.6917157,0.31192347119234715
0.16210794,0.69515145,0.5160019,0.18012124,0.7077268,0.2763064,0.697894269789427
0.25411302,0.30969778,0.50152314,0.30262655,0.7783733,0.585742,0.49002508900250896
0.24252445,0.44323567,0.83313334,0.17816257,0.66834843,0.39932004,0.6029084902908491
0.3427109,0.3780138,0.6638792,0.28518564,0.5942138,0.5552345,0.3281476828147683
0.25554127,0.8840499,0.342719,0.1788016,0.7990138,0.4753691,0.7697233169723318
0.14767498,0.5225261,0.68942726,0.08298576,0.8263233,0.5281884,0.5377505937750594
0.1670562,0.44114262,0.6102482,0.24803573,0.8445189,0.5838157,0.5087486508748651
0.33831334,0.31081635,0.7628907,0.15911049,0.6623633,0.6900634,0.20510187051018705
0.21758169,0.42387035,0.65353703,0.16475719,0.7638484,0.5413301,0.47661100766110076
0.06736076,0.5900554,0.6548397,0.04389161,0.7838088,0.33069238,0.5627663562766357
0.05543393,0.5356364,0.82842726,0.09458083,0.8253168,0.3932136,0.5191433519143351
0.20001698,0.47276357,0.46935368,0.36735392,0.74183214,0.48264045,0.5918509591850959
0.31566572,0.48580486,0.7922151,0.35974407,0.5241795,0.32485557,0.7020454702045471
0.245314,0.6227592,0.52861106,0.23763049,0.7841989,0.67509776,0.4333893433389343
0.36085564,0.5331477,0.27490374,0.6295054,0.7227493,0.62401336,0.6336957233695724
0.24622983,0.52094364,0.3908231,0.29335117,0.85042644,0.68310666,0.5181592018159202
0.23953551,0.3491982,0.80488044,0.06977683,0.76498175,0.6885983,0.3282641828264183
0.20577288,0.43461162,0.6526628,0.3878613,0.6976267,0.5343274,0.5492319549231955
0.3743617,0.2812579,0.47514933,0.31438702,0.6352303,0.55506337,0.28398617839861784
0.16142267,0.5243107,0.8721323,0.118674874,0.70412093,0.4687512,0.5390849039084904
0.40482694,0.7283142,0.37965003,0.46710223,0.4505277,0.2711588,0.8514167851416786
0.19280273,0.59998095,0.66712236,0.10754669,0.5878298,0.28771514,0.595517759551776
0.15670747,0.5762981,0.80277336,0.15901887,0.82494134,0.5196562,0.5327119132711914
0.4169317,0.52326244,0.63579327,0.31526726,0.52329993,0.3839735,0.5367982536798254
0.41589868,0.20283659,0.7343273,0.344496,0.49665022,0.51305574,0.23516097351609738
0.5027677,0.32607725,0.27169487,0.5053792,0.614367,0.6584406,0.3281101928110193
0.349764,0.53595984,0.8404966,0.43065023,0.3948508,0.27058405,0.5852515585251559
0.3024907,0.46434486,0.34283024,0.45316315,0.71468514,0.5041812,0.5684768568476857
0.14289135,0.41706467,0.728068,0.13620442,0.7988338,0.4665283,0.45797286579728663
0.25413275,0.45840105,0.39169985,0.32854939,0.74655247,0.46373367,0.4824853982485398
0.2940554,0.317559,0.6033835,0.2200244,0.77223593,0.70321137,0.3301440530144053
0.26102346,0.49496594,0.55727077,0.34142977,0.7567121,0.52006215,0.6502270150227015
0.0816564,0.62115,0.63953346,0.057493746,0.90227896,0.5418849,0.5503868550386855
0.23901069,0.7490319,0.5075988,0.20938599,0.84220886,0.6288985,0.5817074181707419
0.114156246,0.6530702,0.54579145,0.10390955,0.8867367,0.53035265,0.59197109919711
0.3031354,0.7624346,0.26075396,0.2965337,0.5552461,0.16841407,0.7564402356440236
0.47016728,0.3536288,0.36527565,0.39802873,0.6254643,0.74143213,0.3478937747893775
0.31253552,0.47109145,0.49900612,0.4572636,0.6450053,0.45022535,0.7923049792304979
0.11395961,0.6056336,0.64342624,0.061543703,0.8923825,0.60386735,0.5532754553275455
0.30060065,0.5646341,0.7493646,0.253034,0.5584692,0.30621654,0.5571372557137256
0.03807786,0.5287395,0.7854335,0.07556194,0.97765416,0.6278413,0.5206994520699453
0.27367604,0.53767043,0.44783393,0.26741803,0.8521628,0.7377492,0.4478888947888895
0.8515024,0.25986823,0.43479154,0.64017487,0.0,0.28105447,0.18363943836394384
0.31649882,0.25475064,0.68659353,0.22054648,0.73607504,0.6325306,0.294666109466611
0.4776016,0.7948867,0.16484407,0.38806742,0.63206524,0.5766861,0.6358113335811334
0.04362163,0.5932617,1.0,0.11016446,0.9090443,0.60088384,0.5416483541648354
0.5463368,0.052605003,0.6136587,0.31279427,0.45501494,0.62344307,0.09371212337121235
0.08354187,0.48316282,0.82879627,0.061615944,0.842306,0.49669975,0.5206268520626852
0.2364459,0.47214597,0.6519158,0.3974567,0.6554875,0.41976684,0.7413106741310674
0.51856387,0.60244703,0.25530282,0.5939901,0.4576186,0.31251603,0.6173618617361861
0.071513385,0.4656805,0.84638566,0.09011823,0.92126375,0.6210472,0.494641649464165
0.29412907,0.22500892,0.62035793,0.12107456,0.75477725,0.68270123,0.2517471551747155
0.3635918,0.60002315,0.4407807,0.35336018,0.53804183,0.29384306,0.5969498596949859
0.13496125,0.497091,0.6927006,0.18710852,0.8335817,0.47509652,0.4486179248617925
0.38191593,0.3337156,0.51960546,0.34206432,0.65278256,0.509667,0.3148448814844882
0.18253523,0.48457146,0.79765713,0.12886626,0.79146475,0.575453,0.500797550079755
0.25799483,0.79388285,0.56981725,0.13621843,0.73106056,0.5683957,0.5857770585777059
0.023038715,0.5595802,0.89109576,0.11033434,0.88246447,0.42238814,0.5280502928050294
0.09308928,0.67348707,0.49191606,0.054064512,0.87493855,0.45959854,0.6455636045563605
0.089674056,0.4431612,0.7285945,0.08173579,0.94132423,0.6404888,0.503684390368439
0.40362948,0.53657216,0.21617284,0.5291301,0.6442707,0.45194834,0.6764081176408119
0.36122668,0.2723242,0.72469395,0.42201447,0.5420345,0.45263863,0.45017384501738456
0.36115628,0.29018474,0.5077201,0.39345527,0.59706414,0.48984015,0.3385371638537164
0.32010794,0.3337705,0.73164207,0.29208136,0.45612577,0.2988931,0.2932901693290169
0.28036135,0.50086397,0.4559205,0.51657367,0.6755944,0.48416477,0.5923953592395359
0.17187959,0.46790922,0.7323399,0.14203978,0.81603914,0.64531106,0.4508270450827045
0.18028218,0.41114637,0.79511666,0.16741389,0.70059144,0.39421916,0.5482648548264855
0.21463996,0.53850526,0.7388909,0.18667644,0.7608928,0.5738215,0.4446583244658325
0.20741975,0.3688911,0.5375079,0.26861066,0.91247445,0.63788545,0.5294248529424853
0.13156599,0.44274214,0.76218134,0.10882497,0.92869735,0.5933358,0.4316713031671303
0.116464674,0.58959043,0.77170503,0.090954304,0.76993245,0.4225418,0.5153208915320892
0.4519533,0.2705413,0.37313986,0.53803825,0.6230835,0.6748011,0.5142893114289311
0.21100831,0.42091587,0.51645553,0.27050072,0.7877517,0.5037577,0.5125969512596952
0.33912492,0.683965,0.30820516,0.35688037,0.6776896,0.534235,0.611907961190796
0.13403976,0.45929766,0.8424857,0.06492418,0.6759306,0.3327855,0.5240944524094452
0.14167756,0.61059225,0.5578084,0.03331369,0.8127337,0.4990046,0.5789436578943659
0.2353118,0.35737306,0.69785154,0.21810329,0.7208481,0.5800866,0.398130669813067
0.09350595,0.50171685,0.8884185,0.107498944,0.81256324,0.42781872,0.5798343979834398
0.06267339,0.60975736,0.801926,0.088569045,0.940363,0.61908823,0.5348972534897254
0.29684454,0.3967181,0.49762237,0.17425716,0.6937873,0.49055785,0.27179935717993575
0.39612967,0.20123157,0.43595225,0.35676754,0.6061193,0.44956452,0.3338503533850353
0.20271403,0.39232054,0.6110307,0.2817366,0.6749147,0.38238508,0.4468699246869925
0.10397494,0.63924634,0.5263409,0.09484023,0.8030816,0.3791886,0.5220324522032452
0.2293958,0.36169946,0.5194376,0.24245042,0.73359364,0.44453716,0.4229146622914663
0.4022541,0.3946945,0.7737141,0.22509253,0.530838,0.52033347,0.3484553148455315
0.24220616,0.5831953,0.68969315,0.356754,0.62785155,0.23753366,0.7345770734577074
0.12998497,0.51188695,0.86288774,0.17546558,0.6901755,0.2807368,0.5397880539788055
0.26094216,0.3057778,0.79409045,0.22843975,0.56832445,0.36570877,0.29002034900203494
0.27619135,0.71376914,0.40409207,0.20381749,0.7479147,0.55279297,0.5818847981884798
0.3423347,0.41123673,0.46786723,0.42783672,0.65448266,0.5751031,0.43839864383986443
0.417867,0.24978393,0.55170053,0.16398299,0.7202839,0.8127535,0.16111752611175262
0.38620365,0.36090168,0.8151046,0.38890034,0.4028654,0.28860688,0.298813459881346
0.58262444,0.27329937,0.47586352,0.66604495,0.42673627,0.30235505,0.8116374211637422
0.08494693,0.4732715,0.9776546,0.17413592,0.81529236,0.46113437,0.6340364634036464
0.21532798,0.40227205,0.7793322,0.24060065,0.6409298,0.3673097,0.5280095828009582
0.12271714,0.63770133,0.5384327,0.103155434,0.7814833,0.40400898,0.6071419607141961
0.18956548,0.48869583,0.7103614,0.26619422,0.70752513,0.3644642,0.6719952271995228
0.0896689,0.43454885,0.78514737,0.08156788,0.89722514,0.5702645,0.45533184553318456
0.17376828,0.5213756,0.68566847,0.12562197,0.77651334,0.52376527,0.4064210806421081
0.33072358,0.33629173,0.64157856,0.26170594,0.64591795,0.572277,0.40415244041524406
0.19942838,0.562162,0.43385565,0.2865389,0.74407536,0.39896345,0.6174827217482721
0.20269829,0.4759419,0.6433111,0.23359644,0.7287762,0.441648,0.4218677121867712
0.3143366,0.58616364,0.16044816,0.37815273,0.69617224,0.37172475,0.6347364234736423
0.31642443,0.39883515,0.45030516,0.2592309,0.73002493,0.5746731,0.36363700636370067
0.15019417,0.4511026,0.6314277,0.2024383,0.82515144,0.5346562,0.6084433608443361
0.45094323,0.27524275,0.5941169,0.21948153,0.53550255,0.6745607,0.24467086446708647
0.2722237,0.44229946,0.42610103,0.465626,0.7435515,0.5804559,0.5920817292081729
0.15494502,0.5233631,0.6842169,0.21826369,0.87968445,0.6044319,0.4883397688339769
0.1575253,0.540151,0.5039207,0.113288045,0.78191686,0.47449195,0.5036437503643751
0.4932447,0.36637458,0.52908736,0.16785741,0.41872945,0.6020702,0.23084200308420033
0.034466267,0.60893416,0.7141179,0.05498582,0.91293633,0.5058361,0.495794349579435
0.32271302,0.28777555,0.49944347,0.3182649,0.68049896,0.55890787,0.3844858184485819
0.10160741,0.51833355,0.7102682,0.11750251,0.7704287,0.37278706,0.5177134217713422
0.31315553,0.63583297,0.25015315,0.40017277,0.7262723,0.5270722,0.5953878195387821
0.25465035,0.3402533,0.89054024,0.2654668,0.6669285,0.5069289,0.3360931936093194
0.19252849,0.36879662,0.7815077,0.22095233,0.7202145,0.46669066,0.3280248628024863
0.28331488,0.37726375,0.52443665,0.37066442,0.74485254,0.6165327,0.48125254812525486
0.31782937,0.31911913,0.68964857,0.20328051,0.66463375,0.60627073,0.299889179988918
0.29377115,0.26510522,0.5974395,0.29243702,0.66356486,0.4716205,0.4529211452921146
0.19934696,0.6202375,0.3974114,0.27062178,0.8584111,0.6393566,0.5401986540198654
0.3628971,0.3174312,0.5933512,0.21267956,0.64136696,0.67706573,0.2932340293234029
0.4715389,0.14007573,0.5301157,0.21174079,0.6726973,0.82137597,0.037358183735818375
0.11891419,0.49993047,0.79590905,0.12415022,0.7052954,0.33750942,0.5238421523842153
0.18340898,0.6286197,0.7038126,0.098860204,0.7447544,0.467278,0.48060797806079786
0.121513724,0.5919299,0.7020934,0.04683411,0.9068092,0.66357267,0.5158103015810303
0.16820335,0.4361889,0.59072167,0.24333674,0.8328483,0.60269904,0.5143803914380392
0.33560574,0.276591,0.6480488,0.20633596,0.73127663,0.70058227,0.2527862752786275
0.06264737,0.54341817,0.67400056,0.13231987,0.880518,0.42413408,0.5372868537286853
0.41522175,0.2385499,0.68399036,0.32367808,0.4966628,0.39692235,0.49470560947056097
0.34440964,0.2701645,0.5433739,0.34375262,0.70405775,0.63448733,0.39478859947885997
0.39338267,0.22527122,0.67539257,0.21537292,0.70785487,0.8246259,0.18068756806875683
0.28424168,0.27993253,0.47322857,0.27500755,0.81262124,0.69496274,0.39987326998732703
0.1035012,0.6683916,0.599093,0.13477755,0.76742744,0.32281518,0.5998746199874619
0.18846124,0.48005772,0.68378514,0.16822535,0.7049982,0.43731093,0.5311576531157653
0.16912347,0.44203538,0.83292675,0.14707434,0.72268903,0.3946796,0.5518099051809906
0.034963876,0.494902,0.85759246,0.06296682,0.84644437,0.3946361,0.5173790517379052
0.21200758,0.48295814,0.45138657,0.30577475,0.70814335,0.42366982,0.5639243063924306
0.1031751,0.7618488,0.49669045,0.038206995,0.9192496,0.5416523,0.7118749111874911
0.36502707,0.23080237,0.43487048,0.3447793,0.7439685,0.69463325,0.35345951534595155
0.28047156,0.39670813,0.66598105,0.11694008,0.6678977,0.6221875,0.36365441636544166
0.18863082,0.42493087,0.5494007,0.14233166,0.8897476,0.64610296,0.4607258260725826
0.070399374,0.46491683,0.8593035,0.09007043,0.9018763,0.561995,0.5319144031914403
0.38387328,0.31709033,0.76332724,0.30789173,0.4280029,0.45558512,0.15185873518587353
0.18658721,0.62108266,0.6221938,0.20262659,0.6299972,0.21451591,0.6520081252008125
0.0565207,0.6546063,0.7516791,0.06510806,0.860571,0.47612685,0.608930260893026
0.1316837,0.36059934,0.65667546,0.105876446,0.87985396,0.51319015,0.4650560465056047
0.3391118,0.47417492,0.31059134,0.4439929,0.7666446,0.6949077,0.5109981810998182
0.24427706,0.52663517,0.7104691,0.03007394,0.60062134,0.49256516,0.36287910628791065
0.2793097,0.5909513,0.5403709,0.08272129,0.6269146,0.5107944,0.4658688165868817
0.3565948,0.32819042,0.43298233,0.26261282,0.68782556,0.599115,0.22631243263124326
0.49633563,0.28858912,0.31130093,0.5265751,0.5852587,0.628429,0.4096028009602801
0.18607491,0.46338528,0.7889613,0.18672949,0.7366449,0.4480924,0.5448877144887715
0.21894068,0.44403845,0.77756196,0.27004546,0.6805503,0.3349471,0.3821981082198108
0.039764702,0.44580382,0.77733696,0.060648203,0.9272315,0.523113,0.5114701511470152
0.2157886,0.4276614,0.8190425,0.12980783,0.7867919,0.63988316,0.33995059399505945
0.17636544,0.5745048,0.66594446,0.24630982,0.64095336,0.28064477,0.6869713686971368
0.33190536,0.48646578,0.47739953,0.26195896,0.668787,0.44592816,0.42243504224350426
0.13169456,0.5992707,0.559,0.20163316,0.7278762,0.38924858,0.690212169021217
0.092387706,0.53573525,0.6779321,0.15095866,0.91759664,0.62285864,0.5079312507931252
0.2870326,0.37819442,0.6742605,0.17281407,0.6343558,0.58792335,0.21131628113162812
0.121028185,0.52582157,0.7364502,0.23991352,0.7562186,0.39378554,0.7064939706493971
0.16055763,0.36067554,0.73813015,0.13272971,0.8271756,0.54008096,0.4325132832513284
0.833171,0.16556312,0.18310493,0.7116666,0.42882696,0.8158245,0.2891706489170649
0.5372816,0.39982113,0.57382184,0.35987484,0.36928412,0.35434896,0.24279203427920346
0.09667751,0.5457955,0.8135723,0.1362521,0.77125365,0.39205354,0.5523496252349626
0.38162774,0.33032936,0.83770025,0.42699045,0.40287986,0.3224231,0.29949542994954303
0.2570873,0.5695556,0.3998968,0.36457473,0.74443024,0.53190196,0.6588187258818726
0.09213132,0.5110544,0.77760625,0.18886387,0.8275685,0.44024038,0.6316346631634664
0.27794194,0.58674634,0.27162,0.39529765,0.7533164,0.52349895,0.6032000603200061
0.32131225,0.29981458,0.4786443,0.38102853,0.66031104,0.4952541,0.5557649555764956
0.25053596,0.3325496,0.7228652,0.10643166,0.76735294,0.65317273,0.3298060929806093
0.21694684,0.41727436,0.5816754,0.2898774,0.63231754,0.29980803,0.44399289439928946
0.12987691,0.52534974,0.91092014,0.101192474,0.8724118,0.64618045,0.46132777613277764
0.15370071,0.4721332,0.51083875,0.24913532,0.85472655,0.56567377,0.5233461223346123
0.26548415,0.65411854,0.3098099,0.34948677,0.7203275,0.51044977,0.6777251677725168
0.3276102,0.4308184,0.60947907,0.16037941,0.7852368,0.77570295,0.35094607509460757
0.35595715,0.378621,0.3919701,0.32715136,0.68519133,0.57173455,0.39356908935690893
0.25861365,0.37385124,0.8364997,0.2667138,0.62877536,0.4963529,0.26528357652835766
0.07298881,0.62739015,0.7135173,0.13671726,0.86745715,0.51066065,0.5642302564230257
0.29468536,0.40113452,0.49171692,0.42882258,0.71763706,0.58006203,0.5177038517703852
0.3762986,0.6587725,0.21436706,0.36700094,0.70258254,0.6432444,0.5092375509237551
0.2301879,0.8199576,0.43695366,0.18014264,0.8114502,0.44888818,0.6576640057664006
0.092608064,0.64059305,0.7947568,0.10763222,0.9459329,0.60896534,0.5088160508816052
0.14547879,0.4524682,0.741786,0.17608863,0.78444177,0.51132107,0.49500577950057795
0.16918713,0.67359805,0.55946696,0.21137679,0.83491325,0.5782448,0.5618676561867657
0.022004932,0.57739,0.8455301,0.062242508,0.97164744,0.6167282,0.5591888959188897
0.040982276,0.5717389,0.7520311,0.06578612,0.9242119,0.5444235,0.5349191534919153
0.34293032,0.4383885,0.4342907,0.47947276,0.60076827,0.436127,0.7327363032736304
0.06329769,0.5421108,0.8181332,0.07949203,0.9115362,0.5042911,0.4691897469189747
0.121589065,0.39020476,0.6048861,0.069556,0.88040656,0.4478659,0.44919617491961755
0.22180116,0.5357203,0.8183644,0.27084285,0.55223864,0.18061179,0.5726458572645857
0.11019468,0.4737007,0.64384854,0.13794678,0.88497144,0.55415356,0.4750825675082568
0.17487425,0.65040654,0.5296433,0.12031245,0.76555324,0.4434011,0.597780959778096
0.5147577,0.46462676,0.68377805,0.1517002,0.3366981,0.44408804,0.294701609470161
0.19087613,0.24687287,0.63456887,0.12497288,0.8687928,0.64722884,0.4043512704351271
0.29844618,0.45957795,0.77663064,0.40850013,0.5471464,0.2801207,0.6830574383057438
0.30499667,0.7782644,0.3061918,0.3251074,0.84759563,0.7340109,0.5185200518520052
0.3447389,0.31549537,0.5658412,0.09934354,0.71340847,0.7287267,0.22482327248232725
0.27256197,0.39302486,0.43160892,0.29995698,0.8175212,0.6856239,0.4784658478465848
0.40319926,0.20775782,0.56351054,0.19316316,0.64032197,0.731112,0.1789415178941518
0.17616028,0.5825012,0.73917586,0.13880807,0.6782066,0.37114686,0.6105228110522811
0.5235183,0.34470618,0.6338431,0.39075714,0.42839018,0.53916824,0.12243442224344223
0.3275271,0.53264606,0.6872064,0.12662989,0.60428107,0.5892778,0.33400145340014536
0.42843932,0.7327895,0.042325497,0.49161565,0.6329349,0.5202096,0.694292469429247
0.62131953,0.31987408,0.41625893,0.16573828,0.46600437,0.85759324,0.06107651310765132
0.11511946,0.5171342,0.76784724,0.0961777,0.88357925,0.5581978,0.5155077515507752
0.32250357,0.40434825,0.49132273,0.4356926,0.6202802,0.48664123,0.4464108746410875
0.2552331,0.3097913,0.56374115,0.2036305,0.78424114,0.6532827,0.36322686632268664
0.39463246,0.22821939,0.53257775,0.25422025,0.8028398,0.8527148,0.2527833252783325
0.16529232,0.7458533,0.50540495,0.13409239,0.83209175,0.44867873,0.6733395673339567
0.47128057,0.3577102,0.4399945,0.6334853,0.49740794,0.35110217,0.4846654484665449
0.13389522,0.6157745,0.58043927,0.108985424,0.7407067,0.42314667,0.6171307617130762
0.2840553,0.32548186,0.822762,0.28857428,0.5805546,0.45325696,0.300961430096143
0.1518423,0.5842032,0.7516568,0.20312148,0.6509847,0.16277844,0.501140750114075
0.15606165,0.73606503,0.39739674,0.13460791,0.80864537,0.3585263,0.6779027077902708
0.18428701,0.43071562,0.68282205,0.07316393,0.79743063,0.5640872,0.4472447747244775
0.16979712,0.4110844,0.61179096,0.17396963,0.8630583,0.61800814,0.4775220077522008
0.2652359,0.5310935,0.4160713,0.3386721,0.7194314,0.48681927,0.7158395215839523
0.17709345,0.57433355,0.57373065,0.21422619,0.8024273,0.5061268,0.5834152583415259
0.2781353,0.61071724,0.78192097,0.21935451,0.7205503,0.54172474,0.4344907434490744
0.4464172,0.032643974,0.52732635,0.25033164,0.69662964,0.72787374,0.16373935637393566
0.34391922,0.32510433,0.48458606,0.1929065,0.7324774,0.65380394,0.32849106284910634
0.24950933,0.33614802,0.780521,0.2416277,0.6150643,0.4437775,0.2527605552760555
0.08192766,0.5220922,0.8422452,0.16541094,0.757191,0.28703272,0.592659859265986
0.27838308,0.4483703,0.7577889,0.097740054,0.74594414,0.73434687,0.3554658055465806
0.15968269,0.48698813,0.6308348,0.16011149,0.778455,0.544994,0.41292576129257613
0.16389483,0.4301927,0.48519284,0.1410358,0.9007821,0.5852554,0.48494856849485685
0.10503858,0.44731414,0.6976649,0.1741218,0.79609394,0.39209527,0.5649330564933057
0.2279368,0.34924713,0.6536411,0.091757596,0.82354474,0.67787594,0.3357527635752764
0.15134746,0.4758326,0.57646227,0.20289838,0.7605586,0.4294998,0.4785609678560968
0.060108334,0.51730156,0.8280956,0.08717972,0.90874934,0.5758671,0.4781003478100348
