ID,AFP,Input,Output,Enquiry,File,Interface,Added,Changed,Deleted,PDR_AFP,Resource,Dev.Type,Duration,N_effort,Effort
0.26710165,0.211438,0.2672505,0.20151875209112513,0.40109998,0.11673586,0.31250829,0.29122698,0.09106609,0.4481516,0.4855931,0.0127803655,0.24168208,0.33581232014873924,0.25045434,0.26592267
0.37332183,0.21473724,0.24892983,0.40259250415555026,0.16428553,0.1456107,0.21622922,0.24004316,0.18276784,0.42341933,0.09306752,0.017883472,0.4457238,0.15796873947812437,0.09645471,0.10211295
0.5934066,0.14247203,0.21822907,0.22888565373313924,0.21530448,0.075929895,0.25528157,0.12851717,0.2116578,0.5408291,0.09057113,0.037924007,0.5519647,0.14418243865094632,0.04745864,0.060909994
0.34162784,0.14149988,0.24538139,0.21336837280210239,0.20009223,0.10985922,0.27097613,0.1572158,0.19153666,0.35672855,0.084413275,0.2657872,0.6182493,0.16809951008597063,0.024526635,0.03886782
0.43761885,0.2441798,0.3076372,0.1918397315103839,0.35795373,0.15236422,0.28040743,0.21706736,0.2468706,0.44485602,0.062482007,0.02944279,0.6218944,0.17050127023007622,0.043299533,0.057529323
0.29309952,0.13242666,0.24162313,0.22938027376281644,0.14690804,0.10158933,0.234429,0.18776953,0.11924441,0.35629585,0.0855321,0.028955454,0.65755254,0.11539731092383866,0.03780359,0.042652838
0.26926208,0.1117515,0.13989966,0.1960402817624169,0.18457356,0.18173057,0.28145552,0.22164601,0.053707194,0.29058278,0.11803321,0.012911177,0.6207055,0.12435923746155425,0.031718023,0.028976558
0.45079505,0.2197133,0.18398668,0.4229404253764255,0.19571827,0.14442965,0.42358777,0.29774693,0.101595916,0.44664004,0.14625195,0.024906715,0.5732608,0.20372913222374794,0.11523281,0.12984373
0.44833642,0.23244393,0.41967016,0.2382606742956405,0.283973,0.03062595,0.2968457,0.16255078,0.329075,0.46389154,0.08294331,0.03486589,0.6500927,0.20336104220166254,0.07093631,0.06984957
0.39108956,0.24514517,0.19040929,0.3411565204693912,0.28516787,0.217115,0.418787,0.36640763,0.03692851,0.36196482,0.1420013,0.021521408,0.54060805,0.11618909697134581,0.12853998,0.14050743
0.68901396,0.1301809,0.2096363,0.14337093860225633,0.17149587,0.15108207,0.24217105,0.19102417,0.081300065,0.45253572,0.5050652,0.12105348,0.03702402,0.2149874428992466,0.19338207,0.1867169
0.29985178,0.1331926,0.2413908,0.21432885285973116,0.18411988,0.09913887,0.26366073,0.16265915,0.16951859,0.4483997,0.07124849,0.029915892,0.5871035,0.17671519060291144,0.028434025,0.037424386
0.21498546,0.18876284,0.2819462,0.12303756738225405,0.30142802,0.14425863,0.50612146,0.30963472,0.057911154,0.34624717,0.09652313,0.017663129,0.58967507,0.23673437420406246,0.09391771,0.08313071
0.2967745,0.10278177,0.20771258,0.16941164016469842,0.17835645,0.103780024,0.30417067,0.1675273,0.107897,0.4643356,0.33948255,0.030698087,0.35745025,0.27569408654164523,0.09040256,0.09083263
0.1509696,0.16045845,0.25612086,0.28868265732095943,0.1739507,0.12247455,0.21473776,0.20449366,0.15504935,0.34299242,0.06132631,0.024902875,0.58020467,0.1601135796068148,0.05345195,0.049464215
0.33018184,0.1809751,0.20223276,0.27740816664449003,0.19680622,0.14309597,0.32323873,0.18479425,0.17570946,0.42314053,0.3256005,0.024949405,0.58620036,0.14293073857584432,0.17277485,0.17145918
0.4448272,0.16312508,0.29544377,0.19307166158429973,0.20603465,0.097193934,0.23477356,0.21883662,0.1272836,0.39550123,0.16364157,0.022884473,0.61022294,0.15574935934496156,0.06688098,0.07114421
0.29134387,0.117804274,0.19332913,0.1967633818058029,0.21207413,0.11351331,0.34603477,0.21421863,0.070910014,0.4670063,0.3066126,0.029490069,0.40040338,0.3304905798294348,0.085051686,0.092926085
0.37614596,0.09913395,0.18141048,0.18684898121093887,0.20184869,0.10382044,0.28735387,0.16620263,0.10618077,0.46371034,0.26790622,0.09294531,0.39365318,0.26806588608395315,0.08641659,0.091522664
0.5324266,0.1177513,0.17262018,0.1943883716633023,0.17318472,0.12438649,0.3668292,0.21125346,0.053972833,0.46979153,0.26384938,0.031346638,0.35267758,0.09697928081875686,0.10133982,0.109157994
0.1550031,0.24934885,0.31892353,0.21015081260904875,0.23969004,0.26733744,0.21901889,0.24421917,0.20202066,0.43398052,0.14305837,0.029052308,0.54191077,0.3521977911318675,0.15235688,0.15795682
0.4453361,0.07052435,0.05356957,0.1973728518423711,0.20585096,0.094276235,0.41873896,0.12707245,0.08313168,0.4301361,0.2943938,0.019209528,0.41240442,0.1680493600829616,0.04709889,0.052049294
0.3750177,0.14712071,0.22396128,0.24103811446228687,0.19852798,0.082475476,0.2748999,0.12210743,0.21948746,0.50691533,0.11366648,0.030594286,0.43501022,0.07793207467592449,0.06423411,0.081123516
0.37242997,0.124097124,0.19956356,0.19800913188054792,0.22824356,0.10471204,0.3264767,0.21539307,0.07679777,0.48300323,0.31038648,0.022925884,0.29857782,0.32002289920137394,0.117116064,0.11978744
0.2927506,0.12441149,0.21454974,0.23628851417731087,0.16586487,0.09313626,0.25072235,0.1373665,0.17407663,0.4877834,0.10254408,0.03697283,0.51860785,0.1404625884277553,0.052217968,0.06699172
0.20222588,0.21434598,0.24615446,0.26206673572400413,0.24010497,0.23566553,0.27496532,0.31138748,0.07644792,0.3540935,0.10299799,0.026166467,0.58769286,0.1406171384370283,0.07452728,0.08126435
0.72552663,0.75162387,0.85159856,0.4692002481520149,0.6884291,0.19467816,0.4276943,0.21031669,1.0,0.5021231,0.052997276,0.03135202,0.34786952,0.4105525846331551,0.2680638,0.27258068
0.3982681,0.12228775,0.17441328,0.282182016930921,0.15919575,0.08869698,0.39566588,0.24549384,0.029236244,0.42892206,0.2693125,0.025029445,0.38290212,0.23087178385230706,0.11280401,0.11445293
0.25526372,0.14162543,0.18893772,0.09069632544177952,0.29831177,0.18245506,0.33009845,0.23310143,0.061761085,0.38188285,0.066228904,0.025723206,0.47234228,0.032757313965438836,0.035998285,0.054313637
0.31237894,0.098453164,0.1787608,0.17308087038485223,0.19629773,0.08587553,0.3128399,0.17144904,0.078684874,0.41276276,0.23311657,0.02622299,0.5903981,0.14745894884753694,0.068899676,0.07062533
0.36535406,0.22166887,0.26366267,0.2471641048298463,0.2513991,0.13417192,0.5158267,0.25645658,0.16210915,0.4824857,0.10170494,0.035188638,0.49093467,0.42798447567906855,0.104040205,0.12251265
0.5034641,0.11825907,0.23743916,0.1930887215853233,0.13226098,0.09453799,0.29080606,0.21160166,0.06568082,0.37108645,0.20031993,0.020439642,0.55726826,0.12374577742474666,0.06359473,0.054773256
0.2615084,0.14382486,0.2250712,0.20032598201955892,0.2561527,0.106436364,0.28433722,0.19283168,0.14134762,0.40699494,0.1078834,0.020832302,0.60777456,0.21964110317846622,0.052454695,0.05624359
0.28971207,0.30735055,0.32847476,0.2514590150875409,0.2925048,0.21366146,0.6851106,0.38764775,0.119174,0.36080208,0.064532556,0.034024708,0.6570358,0.5215605312936319,0.15683869,0.14668094
0.051156342,0.37366202,0.41575986,0.45126352707581163,0.18897775,0.3382237,0.18769738,0.43576276,0.13406505,0.2643949,0.051690087,0.04004973,0.4087189,0.18057920083475207,0.1095919,0.08789956
0.3628472,0.46192527,0.58754253,0.28428871705732306,0.5160032,0.15072061,0.18799323,0.026897259,0.841089,0.5465963,0.16849591,0.0075027086,0.15569016,0.3625503217530193,0.2639148,0.27154195
0.21165405,0.26828688,0.24290323,0.11037967262278037,0.40002626,0.2966185,0.4935274,0.3774818,0.032184374,0.31010893,0.07088465,0.03205239,0.58885056,0.1992109219526553,0.113446,0.1272427
0.5852475,0.1808591,0.29915634,0.2279953536797212,0.22138369,0.09007444,0.25824103,0.15622108,0.24896625,0.5607584,0.12843592,0.03128717,0.40118042,0.1619412297164738,0.0845118,0.092669435
0.3400008,0.07752776,0.30875564,0.06806011408360683,0.13909955,0.04351455,0.25963926,0.12880054,0.12216194,0.36339462,0.49794593,0.039065678,0.50105256,0.3529016011740961,0.1563877,0.1346801
0.38263994,0.15371653,0.23310319,0.20892116253526977,0.18683548,0.118052766,0.3456928,0.15766202,0.1951109,0.48396417,0.10530229,0.03348074,0.5520245,0.14399977863998673,0.022279449,0.03739571
0.30436033,0.14444381,0.2490763,0.17125822027549323,0.19314723,0.13780686,0.21754912,0.18810026,0.12343672,0.49560001,0.31219742,0.028518232,0.3645903,0.1611056896663414,0.14298631,0.14913023
0.3729021,0.2779158,0.38530147,0.32066483923989036,0.2328678,0.19673878,0.3349061,0.2956824,0.21070918,0.7440574,0.42170435,0.03394697,0.31406564,0.28534837712090266,0.52796084,0.5360915
0.52142274,0.51019907,0.54285026,0.42512982550778955,0.40944406,0.2948264,0.25070888,0.41149616,0.33452505,0.4178537,0.04200891,0.03624797,0.7213647,0.31040871862452313,0.15162264,0.15711151
0.2709326,0.13331997,0.20959587,0.19991461199487673,0.17844345,0.13159615,0.2745175,0.19664884,0.10181673,0.38920775,0.17194195,0.026354842,0.5737067,0.0814203598852216,0.057168487,0.06376341
0.51669383,0.1484442,0.17839155,0.1666142899968574,0.3357721,0.0688276,0.45882154,0.18504848,0.13167234,0.39921176,0.45645976,0.00933806,0.381218,0.3752662725159764,0.1695937,0.16282906
0.6292939,0.26347604,0.16238877,0.39711409382684565,0.234572,0.19991907,0.56160414,0.2885393,0.15468319,0.42395428,0.14473593,0.30433208,0.5068034,0.12939979776398786,0.15697286,0.18612154
0.116980515,0.44059885,0.52408314,0.37936684276201055,0.4676262,0.11784421,0.3844121,0.13752119,0.65921223,0.487721,0.106703006,0.017681643,0.5106884,0.2454172547250353,0.2576267,0.25535765
0.17833263,0.25530705,0.25098193,0.27220721633243294,0.23932628,0.2890002,0.3556505,0.2790472,0.17099784,0.39907748,0.07765375,0.035179462,0.45115662,0.4031200941872057,0.0941367,0.096914686
0.37106907,0.22947592,0.28588912,0.28303801698228104,0.30643365,0.17572342,0.16252294,0.2429967,0.1974237,0.5195639,0.2076599,0.014696609,0.49035266,0.30129723807783426,0.23134844,0.23946245
0.36991417,0.13373695,0.18586478,0.23438258406295506,0.2066665,0.11344132,0.4101731,0.18951303,0.13637131,0.5251779,0.1971647,0.02896325,0.28596252,0.4648483678909021,0.078177094,0.08635141
0.26007462,0.27009165,0.32469594,0.3895018233701094,0.22384436,0.09720197,0.28305063,0.03724329,0.5344608,0.45320803,0.14169236,0.024775079,0.5657854,0.14649737878984273,0.15567984,0.1646526
0.38046342,0.19282849,0.22268468,0.1954485017269101,0.3819844,0.12707832,0.3610509,0.20042232,0.18847139,0.54395384,0.14035642,0.02795518,0.29458743,0.3016055680963341,0.12718765,0.13256156
0.3011132,0.21343946,0.22661585,0.2676157560569454,0.32685655,0.14447914,0.3120186,0.27717614,0.092956975,0.42220134,0.5178108,0.027250113,0.50182414,0.3754762225285733,0.2687579,0.292098
0.3130557,0.09311378,0.18886216,0.15507860930471656,0.18286069,0.11246026,0.28309458,0.17916904,0.06993562,0.489642,0.3295766,0.030218547,0.32195258,0.18308700098522007,0.08548626,0.09218762
0.35037285,0.21001333,0.115891926,0.3571235214274113,0.23376736,0.22662535,0.44813263,0.2807987,0.09695515,0.5874208,0.17479528,0.14167619,0.5423955,0.41973125518387533,0.14528847,0.17064397
0.11372258,0.16090904,0.28167355,0.22913055374783323,0.2637632,0.067876674,0.28114486,0.16843459,0.19982491,0.5477843,0.11395682,0.02508497,0.29295284,0.09032437541946253,0.07705112,0.07811454
0.18397917,0.33542135,0.32946667,0.36475476188528577,0.24533904,0.3562305,0.24013211,0.3746194,0.16431335,0.29311073,0.044433467,0.026000323,0.46990103,0.21197356271841378,0.11118704,0.09531818
0.37527472,0.09304764,0.15587239,0.17468141048088462,0.19486731,0.11143231,0.30498543,0.15353957,0.10639614,0.4335063,0.17444418,0.024262194,0.4687129,0.13153675789220548,0.037056167,0.043742396
0.20124719,0.16912717,0.23620445,0.21207453272447196,0.23625295,0.14901793,0.3405242,0.17989978,0.19625343,0.5385534,0.16568543,0.031062342,0.4318732,0.3870917232255034,0.14404036,0.15033361
0.48848164,0.12870058,0.16317078,0.20086364205181853,0.22334972,0.118505485,0.30857322,0.13463719,0.17003627,0.48198652,0.18416138,0.029958727,0.5253682,0.15075550904533053,0.067277834,0.08083972
0.14096318,0.39892003,0.4307341,0.34240272054416326,0.27706686,0.39881366,0.2951956,0.50606024,0.076720886,0.3302869,0.076126084,0.03619415,0.38815168,0.42950105577006337,0.1576613,0.1486767
0.123806044,0.15897474,0.26387435,0.23636011418160685,0.26180887,0.07825378,0.14225344,0.11275232,0.25541773,0.6337614,0.33868688,0.04576606,0.58147615,0.2753608965216538,0.23469155,0.24960808
0.5225535,0.17197318,0.13620132,0.3879268232756094,0.24287432,0.103457555,0.34100854,0.19416386,0.16731252,0.5956091,0.26836944,0.02318701,0.15740234,0.13281149796868988,0.13788195,0.15223308
0.63849825,0.36692917,0.4211076,0.3073550384413023,0.33690685,0.23662136,0.22962192,0.2605443,0.3641873,0.5400316,0.049613327,0.027624674,0.36874533,0.23261047395662843,0.12909697,0.13867714
0.36147165,0.14832966,0.22201589,0.1945719716743183,0.21702299,0.12159379,0.38467857,0.21270531,0.11381711,0.47415546,0.16526291,0.03889167,0.4788851,0.4725545583532735,0.08310706,0.099218324
0.3240233,0.1340428,0.22964351,0.159518399571104,0.22804138,0.12030184,0.27285513,0.19132186,0.12265998,0.40851182,0.11507831,0.024925869,0.61992085,0.12797937767876266,0.042533025,0.052028738
0.4877631,0.2790667,0.27270895,0.2743033964582038,0.31467995,0.25156897,0.3538078,0.38501972,0.060117424,0.4517711,0.13791597,0.024767024,0.44198143,0.264386465863188,0.13946694,0.1527215
0.31211895,0.49539602,0.46011305,0.1860408011624481,0.6845237,0.30848658,0.73553014,0.6124055,0.07384206,0.32077283,0.047100633,0.024956059,0.47772163,0.3812102928726176,0.23985901,0.22427939
0.43967664,0.10437228,0.18132189,0.16115507966930478,0.19955176,0.10864594,0.30012262,0.16227378,0.107540935,0.49096546,0.3026969,0.015789025,0.27423674,0.19897396193843772,0.09434466,0.09163666
0.3268258,0.2889719,0.26487213,0.39149820348989217,0.27996933,0.2031868,0.45753145,0.36842275,0.10418554,0.57652926,0.15045182,0.032494746,0.27117914,0.703776582226595,0.16248186,0.18663222
0.37629843,0.14009029,0.24275357,0.23068292384097544,0.17755216,0.10855265,0.25388795,0.15093791,0.19894889,0.5219343,0.08230022,0.031842303,0.43228295,0.17690022061401325,0.03259206,0.044154555
0.28503788,0.08508031,0.1877943,0.17274002036440123,0.1946299,0.078002065,0.42625314,0.18613493,0.07790141,0.4487448,0.31504044,0.033385668,0.37272495,0.4557274273436457,0.072086364,0.07038528
0.67748857,0.2100495,0.19987768,0.34069346044160764,0.23308516,0.1517792,0.31892067,0.2969548,0.08225591,0.4643724,0.15940161,0.024660004,0.5168694,0.11825214309512859,0.13704501,0.14454223
0.4707039,0.39778844,0.45832014,0.38318410299104616,0.3199072,0.22731732,0.33744878,0.3882162,0.22684036,0.51878846,0.06681388,0.039180502,0.503929,0.2948981176938871,0.1321107,0.14160231
0.3825708,0.2653127,0.34271264,0.17986437079186227,0.30996156,0.20231387,0.22211763,0.14139293,0.3602112,0.6510576,0.26223132,0.035139613,0.29541272,0.3521112711266763,0.21940668,0.23652537
0.3064568,0.2838488,0.36070746,0.20154191209251474,0.4002603,0.14586009,0.44770682,0.23543143,0.30712104,0.39705175,0.059415758,0.028629469,0.64881283,0.27120131627207894,0.12055507,0.12053983
0.4093451,0.11113763,0.26959524,0.19662441179746473,0.15802558,0.06631057,0.2798983,0.13374273,0.18939945,0.5370252,0.08644078,0.050525077,0.54992324,0.1392397083543825,0.016844064,0.02437068
0.4124335,0.1471587,0.23751886,0.23296596397795785,0.18177697,0.07449189,0.33864135,0.14971268,0.18623489,0.54160583,0.09350964,0.0450563,0.50495934,0.2964764377885863,0.040569276,0.061764553
0.593442,0.14867902,0.13739078,0.31535284892117094,0.21537149,0.13255909,0.28455317,0.1644554,0.17229462,0.54398376,0.1904002,0.031336956,0.4776726,0.13029501781770106,0.10351148,0.114831224
0.18296689,0.17232431,0.20539384,0.1969847818190869,0.19208722,0.25341052,0.3307917,0.15971705,0.2314751,0.42170322,0.1551353,0.054737512,0.28446925,0.6121452867287172,0.07176103,0.07420759
0.28096488,0.22477789,0.21514395,0.4363473961808438,0.18028885,0.19858365,0.23805849,0.32654458,0.08604727,0.3613016,0.17620261,0.018967697,0.6158704,0.20606087236365236,0.18990396,0.18711351
0.25575754,0.27982855,0.20545271,0.40733640444018426,0.29879844,0.22303936,0.46337047,0.38367313,0.060379505,0.4622015,0.14380234,0.039524604,0.56414324,0.5885393953123637,0.12755553,0.15190664
0.39389795,0.25327408,0.33882844,0.1653237899194274,0.35793447,0.22655709,0.16211388,0.25908232,0.1925063,0.61897177,0.32830158,0.02874313,0.3901677,0.3193730891623853,0.30204365,0.31100723
0.5466259,0.240903,0.35615623,0.2825811969548718,0.21506912,0.10541091,0.2494633,0.1987766,0.2542073,0.53026783,0.072950445,0.037947644,0.54403454,0.18555428113325687,0.06848651,0.08197447
0.55138105,0.074542806,0.12807027,0.1660341099620466,0.1613181,0.08389282,0.3825603,0.164305,0.039924085,0.40907276,0.44189206,0.020149179,0.23197706,0.15046492902789574,0.08847806,0.08001226
0.30203444,0.13491277,0.22930887,0.23272226396333584,0.2025423,0.09978622,0.19906084,0.16116557,0.17168416,0.4175104,0.0821347,0.017471695,0.51310164,0.12761353765681227,0.051630672,0.05706794
0.27422523,0.10378726,0.20109566,0.1330555579833335,0.2622597,0.07349415,0.35598978,0.18154714,0.08902423,0.50547934,0.34881756,0.021819517,0.31369233,0.14252955855177352,0.0948817,0.09378742
0.29003072,0.21578243,0.34572858,0.268633316117999,0.1389586,0.20423049,0.14856279,0.14956114,0.3146233,0.37725732,0.038896013,0.17896411,0.3346827,0.33628975017738505,0.027471168,0.02551305
0.41517693,0.30634487,0.28748354,0.10926219655573179,0.5082085,0.2974305,0.34815052,0.33774647,0.15510133,0.4961539,0.0883491,0.032193244,0.42292163,0.26310838578650314,0.11080088,0.13477194
0.6755743,0.17291296,0.24358985,0.280152366809142,0.1597693,0.07936798,0.31134203,0.22635482,0.09934601,0.4578757,0.20404492,0.030042944,0.52883065,0.121926933315616,0.10330151,0.10814658
0.56773067,0.14195855,0.23779312,0.17883299072997946,0.20751762,0.112994306,0.2848255,0.17872569,0.15131605,0.4855605,0.16730182,0.025629675,0.43911782,0.11928302715698164,0.061293308,0.067594215
0.402637,0.19261572,0.26371515,0.2153417029205022,0.22115499,0.16975756,0.2722589,0.2274684,0.14158118,0.59130704,0.4478792,0.035681598,0.26204824,0.5793173647590418,0.26052198,0.2701511
0.6541802,0.2130818,0.2230587,0.38690277321416644,0.1823541,0.11991607,0.37873757,0.27677998,0.122742444,0.55886024,0.12998323,0.03465952,0.4053968,0.07131705427902327,0.12220399,0.13743141
0.15670104,0.11898449,0.23027655,0.23878984432739067,0.15213308,0.1131656,0.20844334,0.17645341,0.13240808,0.402045,0.054333836,0.026997194,0.42710286,0.10742602644556158,0.032832187,0.033850376
0.61731076,0.1615549,0.16006292,0.34825982089558927,0.15770258,0.12146723,0.40988165,0.2433901,0.083735384,0.53187746,0.22448531,0.03261041,0.3921439,0.06520329391219763,0.11677158,0.1261525
0.11730084,0.13087943,0.25035182,0.20567019234021156,0.18401237,0.13494787,0.25930813,0.20123154,0.11946897,0.46065307,0.14886682,0.031153217,0.38699764,0.20575998234559895,0.077392444,0.081945166
0.12033198,0.11890781,0.1790853,0.19825215189512913,0.18077773,0.14742005,0.2928319,0.16508189,0.12666173,0.37761277,0.1694171,0.032150045,0.58098936,0.15416208924972535,0.031017186,0.042279504
0.2200497,0.09617524,0.18209955,0.12852680771160846,0.20511696,0.11681177,0.28795654,0.18498781,0.04975078,0.42281824,0.22652519,0.030816786,0.37021106,0.015521072931264377,0.055072576,0.07166001
0.3717385,0.14292513,0.19675496,0.2533590152015409,0.19414583,0.10247291,0.2551792,0.13327357,0.19346969,0.5032114,0.11252371,0.031156708,0.4646284,0.07032596021955762,0.068963245,0.087001055
0.374058,0.19308911,0.28173286,0.25336505520190333,0.1863117,0.11200921,0.3190982,0.18174748,0.21577118,0.39009142,0.059452616,0.03233898,0.66885155,0.269544616172677,0.048623443,0.048728462
0.31810492,0.1687838,0.20241925,0.18227083093624985,0.24530295,0.23356688,0.22942416,0.19718894,0.16302033,0.21560934,0.14228374,0.51262623,0.5652645,0.27530606651836403,0.08007687,0.095198855
0.3118444,0.2388634,0.20857753,0.25620711537242696,0.22739556,0.2717067,0.44030702,0.18679892,0.2627898,0.33256543,0.1323512,0.321666,0.5566383,0.6308824778529487,0.07302849,0.10000041
0.40118176,0.17873046,0.16715795,0.3262835195770112,0.20268586,0.17993002,0.3336413,0.20940013,0.16315676,0.50649357,0.12878534,0.22116674,0.335546,0.2494516249670975,0.09997113,0.12334052
0.21768512,0.18137604,0.20684096,0.30857251851435114,0.17458628,0.20376898,0.20532942,0.20547757,0.16704145,0.3526859,0.062996104,0.024349632,0.5062563,0.22651319359079164,0.063004576,0.06403661
0.056682937,0.3382757,0.37405866,0.34138065048283905,0.30205888,0.17631152,0.3361041,0.15120016,0.4420663,0.29678681,0.040277466,0.033508882,0.7145487,0.22839461370367684,0.135458,0.12360443
0.18109927,0.68085855,0.6260697,0.168752100125126,0.72958124,0.6989176,0.33421433,0.7562023,0.09413077,0.5225415,0.17783576,0.068409085,0.49552014,0.23186371391182284,0.4626815,0.48003474
0.4807288,0.18870118,0.244317,0.3315912698954762,0.19106446,0.056461684,0.29792735,0.16888064,0.21037863,0.40398005,0.08326133,0.034048807,0.78907704,0.18156079089364746,0.048313975,0.059541166
0.4465766,0.20107666,0.34406823,0.2277953436677206,0.19271885,0.09616219,0.25150374,0.1627609,0.26847476,0.4755497,0.054941975,0.035626143,0.57424176,0.22981401378884084,0.0,0.0073770713
0.45553273,0.122140124,0.16033582,0.1904305914258355,0.18799111,0.1296174,0.35034484,0.18993416,0.07951926,0.45485672,0.26209235,0.026572825,0.4508879,0.07716899463013968,0.09041877,0.09572182
0.5329647,0.1630535,0.30553204,0.276946216616773,0.14522943,0.022278622,0.23868647,0.1729222,0.1735507,0.43485972,0.09636745,0.03330683,0.67257214,0.16213709972822601,0.053285778,0.05593413
0.47312665,0.578205,0.685079,0.5058039703482382,0.6124033,0.05397904,0.5024024,0.17509444,0.81952107,0.61616516,0.037520718,0.046724774,0.30579597,0.36771365206281914,0.23831633,0.24545251
0.09185083,0.35709378,0.37220258,0.2937272376236343,0.28851074,0.39003938,0.33398893,0.42537594,0.11965135,0.33615586,0.08916265,0.031580586,0.39066347,0.24150453449027207,0.16472346,0.15146375
0.39746577,0.1454573,0.21289128,0.31724597903475876,0.15143651,0.11730906,0.28276655,0.2165949,0.1287276,0.4838078,0.10912953,0.026830884,0.4415583,0.15137741908264513,0.07406748,0.07707104
0.5381525,0.14300019,0.1984215,0.219256383155383,0.22181424,0.12357732,0.25989082,0.15063965,0.19531064,0.4954374,0.08180757,0.10097332,0.5341423,0.15440434926426097,0.049934134,0.061479427
0.20118056,0.31394562,0.3476612,0.22826921369615283,0.31287432,0.3318298,0.25660357,0.3833522,0.09935336,0.3681123,0.09378868,0.030433733,0.62212384,0.2991319179479151,0.12301065,0.12683114
0.08734082,0.27182844,0.22756943,0.289666967380018,0.29843673,0.14917028,1.0,0.40148652,0.052540075,0.27773136,0.096944906,0.03507017,0.7882205,0.6048745862924753,0.21006076,0.19754085
0.45338666,0.22281033,0.26691085,0.2237100134226008,0.23710018,0.1934883,0.5127375,0.33367473,0.053757537,0.24192652,0.3080924,1.0,0.5785541,0.47954362877261775,0.21833362,0.26513776
0.290164,0.15157455,0.1715366,0.36527260191635613,0.13601014,0.14424166,0.32144058,0.2501343,0.080227405,0.48365554,0.17182185,0.024993552,0.27025133,0.2513215150792909,0.12648773,0.13031632
0.36763346,0.5132316,0.57857,0.3863395231803714,0.6100335,0.08895574,0.2945186,0.07925029,0.81204355,0.5372169,0.15272453,0.021025598,0.30796143,0.3419974205198453,0.29959998,0.32571277
0.5100973,0.16216865,0.30460018,0.20311002218660135,0.1907965,0.08142602,0.22570664,0.15574011,0.20990436,0.49239483,0.09819435,0.034503736,0.5467416,0.164470649868239,0.05487337,0.062315144
0.114930645,0.2191999,0.22870591,0.3186787591207256,0.1509129,0.268885,0.30485868,0.25046542,0.16147101,0.31503612,0.11505573,0.03154552,0.36210734,0.3275017596501056,0.09524457,0.09370209
0.16170265,0.098688915,0.27865034,0.11668667200120032,0.18179151,0.09412677,0.44911885,0.20718808,0.07710248,0.43837023,0.42865375,0.2855268,0.33526838,0.6541644392498663,0.15547402,0.16399848
0.3352993,0.12982859,0.24430853,0.1640734098444046,0.19776744,0.09622173,0.28980336,0.15902896,0.15183723,0.46206662,0.07886236,0.037706017,0.6336365,0.10271582616294957,0.024374258,0.041488275
0.312845,0.364872,0.31832874,0.47225672833540366,0.24382555,0.35850227,0.35115355,0.49187893,0.068909824,0.47323698,0.13216892,0.027040984,0.1754578,0.288289717297383,0.19727628,0.20456707
0.48200053,0.12966698,0.2474559,0.16978131018687861,0.2007834,0.07012233,0.29537535,0.20273091,0.08074279,0.42193556,0.23452903,0.023381624,0.46375015,0.1337366180241971,0.07305293,0.07683411
0.5500104,0.37360725,0.4390201,0.27709116662547,0.4964665,0.121270046,0.35805357,0.23219705,0.40170273,0.4763062,0.09411663,0.030191492,0.40144232,0.23822109429326566,0.14190903,0.1433903
0.4501511,0.12513004,0.12819198,0.3246431794785908,0.16538307,0.09026195,0.37441173,0.19201538,0.09473763,0.47239482,0.3100913,0.019831007,0.2451463,0.11629323697759422,0.10945058,0.111801356
0.5159308,0.12000008,0.1634638,0.1935509716130583,0.21371868,0.104563184,0.3402664,0.1692408,0.10209566,0.44009012,0.5940728,0.02735141,0.26732898,0.2999905179994311,0.19777893,0.18963064
0.39495432,0.28779358,0.28759283,0.19843827190629632,0.46899447,0.24628265,0.315477,0.3676564,0.09812932,0.45585284,0.14015138,0.03228136,0.55935323,0.16921654015299242,0.18759865,0.20308025
0.54960424,0.29855704,0.21690911,0.554032233241934,0.20751543,0.22559802,0.2749837,0.23829083,0.29722485,0.67691886,0.28393674,0.02900682,0.35164544,0.12398384743903085,0.34387967,0.35965568
0.16048032,0.24697375,0.25605193,0.3760934725656084,0.17216711,0.28021628,0.1792977,0.3004911,0.14038812,0.35681027,0.07816304,0.026914125,0.28821504,0.18888341133300468,0.064788595,0.06438495
0.10330006,0.1161291,0.1535071,0.2487402149244129,0.16713373,0.15668409,0.43381077,0.22985812,0.045171972,0.19838116,0.22341286,0.48921138,0.6667783,0.43093222585593355,0.08594311,0.1122341
0.6164743,0.16146035,0.3000525,0.16259720975583258,0.16225131,0.13788398,0.27469844,0.24152823,0.104007125,0.4791443,0.14218022,0.029256605,0.5060193,0.10328332219699933,0.081811935,0.078297704
0.6059081,0.15293045,0.2062573,0.3181668690900122,0.14939654,0.08007664,0.3316431,0.19299471,0.13170592,0.5531242,0.15853667,0.039065067,0.4556202,0.08588456515307391,0.10443184,0.11576609
0.36366993,0.13957731,0.2053195,0.21755917305355038,0.16002303,0.14019111,0.2774176,0.21581571,0.092135094,0.23155324,0.13214318,0.020711033,1.0,0.12757874765472485,0.024693362,0.01774139
0.16606367,0.14264095,0.22610429,0.21239881274392877,0.19251177,0.13281406,0.25330853,0.16795245,0.15769604,0.49074993,0.27762946,0.031867284,0.40285224,0.11357252681435161,0.13251717,0.13986905
0.7946729,0.09597184,0.13084508,0.14534055872043353,0.18839602,0.14492579,0.35976714,0.1818478,0.05883425,0.37398475,0.35098377,0.2635151,0.2503311,0.09106930146415808,0.11326538,0.11133194
