rely,data,modp,tool,actual
0.21365982,0.19106078,0.59229285,0.19647907,0.47876194
0.25973397,0.10191376,0.5676503,0.2329439,0.48442692
0.5309419,0.1793823,0.8062261,0.44897592,0.726185
0.07955536,0.36403444,0.52732617,0.13108881,0.6303816
0.45663524,0.14652935,0.6329241,0.43357784,0.4766134
0.34597725,0.12564965,0.59428734,0.26556474,0.4783761
0.097750634,0.43919358,0.2912983,0.19823028,0.5955859
0.16940668,0.42019242,0.4865127,0.19213517,0.59597087
0.28336722,0.21371537,0.57407933,0.1767328,0.44879192
0.12578994,0.2839201,0.5700184,0.15672301,0.53835195
0.068642616,0.48982105,0.3656766,0.116813436,0.6867274
0.20397654,0.44948882,0.55724555,0.2431608,0.69147265
0.33598202,0.1588971,0.6352674,0.24435721,0.4894528
0.2619357,0.29763344,0.73365617,0.16005178,0.7643076
0.08064842,0.44351375,0.58858556,0.19632281,0.76170856
0.41249126,0.14846519,0.6217817,0.38874137,0.3879973
0.23609325,0.35119602,0.7019465,0.16128202,0.59770006
0.13241395,0.23384112,0.5010392,0.1463931,0.38843405
0.0430851,0.69978464,0.18304598,0.27186328,0.62237275
0.28270322,0.15455428,0.6856279,0.20471902,0.49241868
0.2579286,0.13356088,0.5910738,0.2527011,0.31330666
0.33887523,0.21634123,0.6587439,0.2101392,0.5751376
0.03368652,0.5538387,0.27067295,0.17831345,0.6214888
0.26589936,0.26092136,0.64032054,0.14970855,0.6326523
0.39225483,0.05565477,0.64409494,0.33329934,0.40302196
0.47933722,0.13931635,0.7688852,0.37800604,0.5151535
0.19290805,0.1597467,0.6385144,0.22882105,0.4930398
0.30055493,0.16032669,0.5622362,0.23939003,0.3940285
0.2559479,0.16482669,0.59326226,0.22587009,0.50919276
1.0,0.093404114,1.0,0.7735204,0.6315997
0.13111633,0.3818823,0.5288522,0.0830508,0.7264907
0.06191054,0.34807095,0.5322232,0.16996445,0.622376
0.58372766,0.102040604,0.5724574,0.54452425,0.4860392
0.23288208,0.14080028,0.55921906,0.22852851,0.3705052
0.67964625,0.1195323,0.61396474,0.598988,0.500896
0.2988547,0.15981913,0.57404727,0.17101808,0.5152157
0.39239234,0.15994285,0.64685225,0.35982955,0.522446
0.15674266,0.29760882,0.4026746,0.25562513,0.49852443
0.029452324,0.5438267,0.3501695,0.16301318,0.71938837
0.071712464,0.65132266,0.2549284,0.112162694,0.78257906
0.2780199,0.19768605,0.6836783,0.24916793,0.5129241
0.23072231,0.2467894,0.686291,0.19804452,0.52304447
0.10734683,0.3850943,0.48562256,0.12581865,0.68169683
0.3581928,0.2533948,0.7498377,0.2514555,0.63022834
0.2152496,0.21780372,0.64126414,0.2113591,0.47151616
0.19284871,0.15558656,0.60659647,0.20445962,0.45606935
0.2257284,0.20834157,0.6322466,0.23540087,0.49769247
0.62934804,0.103139296,0.65714115,0.52153146,0.75720954
0.03725475,0.7408215,0.18155997,0.19628419,0.80196
0.18244123,0.3536712,0.56945246,0.18677501,0.7094264
0.10757002,0.40243915,0.4179548,0.19621344,0.67066383
0.11462563,0.2742185,0.51669186,0.16332878,0.5366199
0.28016227,0.21948344,0.6423872,0.2539562,0.51937985
0.12505427,0.24867368,0.65316266,0.20518403,0.61364365
0.15555829,0.3758075,0.650719,0.17235081,0.6189758
0.49467748,0.097851075,0.6252719,0.41604584,0.2629909
0.29019457,0.26811913,0.71179837,0.28437072,0.44560495
0.09600231,0.5969243,0.4618936,0.18051575,0.84787416
0.09029594,0.37969398,0.38233632,0.12266378,0.62778753
0.3532607,0.3679098,0.689344,0.3219157,0.5061644
0.23432887,0.22990274,0.6372147,0.22746842,0.5309968
0.5493121,0.11534226,0.67008746,0.5673233,0.5405229
0.18992534,0.24638772,0.6198179,0.20099325,0.5752732
0.56647503,0.09930309,0.6536396,0.45821708,0.44640994
0.3352549,0.14497589,0.5684986,0.22578032,0.4688607
0.15098166,0.24793199,0.7250864,0.23973145,0.61259085
0.32867074,0.14553875,0.6572906,0.281933,0.38491195
0.24522382,0.2003699,0.62842023,0.16432686,0.4560888
0.11430192,0.35530362,0.4867927,0.035679176,0.61229277
0.28330272,0.124774784,0.54527986,0.22901107,0.41882685
0.15592122,0.42359096,0.43768132,0.2066323,0.5932519
0.16823596,0.3273602,0.5601231,0.09593256,0.48101503
0.3614655,0.12259236,0.6231488,0.26658285,0.597378
0.08695838,0.41903615,0.33187425,0.10924311,0.7285187
0.09158179,0.3320405,0.3887304,0.11905368,0.5712074
0.26019096,0.17561784,0.6316362,0.1896766,0.57624316
0.22888994,0.17344773,0.59090155,0.17874448,0.5678713
0.2769413,0.1467278,0.5658456,0.18843515,0.46828616
0.27437437,0.19217277,0.5876731,0.15423559,0.4965126
0.1428259,0.27596855,0.66305125,0.2077211,0.5982519
0.35241348,0.19490522,0.5808796,0.2585684,0.5234111
0.096158296,0.37589982,0.54130405,0.1431988,0.5553614
0.09135288,0.39498773,0.416605,0.085638985,0.67835075
0.24134004,0.14244701,0.6066721,0.20844577,0.38710934
0.43763298,0.14672956,0.619151,0.45849705,0.28594497
0.028027862,0.43570065,0.39063555,0.16477855,0.6870551
0.16496211,0.26300645,0.6503102,0.18453808,0.5638858
0.44373316,0.074283406,0.6387716,0.30712348,0.46108305
0.046094656,0.5987042,0.21209371,0.15894048,0.57794505
0.41927928,0.1404069,0.5610603,0.27346945,0.5409174
0.8398197,0.15396464,0.7619914,0.86184746,0.21145374
0.16859725,0.31554586,0.5945808,0.16502182,0.58425546
0.06477687,0.39148512,0.43280798,0.11639096,0.51810855
0.06604323,0.3193951,0.6148865,0.19585015,0.6478456
0.051974,0.5016322,0.4257811,0.17497535,0.7177992
0.31959558,0.06501451,0.5996508,0.3035642,0.35486326
0.24694312,0.19061515,0.67920095,0.20098536,0.51582766
0.44218856,0.12779528,0.51691836,0.3521065,0.5969746
0.15986297,0.2455186,0.511721,0.14348696,0.49716753
0.08285782,0.43531355,0.5425682,0.16853674,0.6390674
0.6683162,0.14209968,0.62797606,0.58076876,0.57109565
0.055311978,0.4310759,0.35331553,0.110445574,0.6395049
0.22402698,0.26722202,0.74613667,0.19582953,0.658929
0.037373275,0.4368857,0.41682023,0.11881606,0.69048375
0.24939829,0.14996867,0.5945241,0.2252727,0.46376207
0.23795393,0.25646088,0.6665085,0.117338195,0.57388186
0.035912663,0.6030665,0.36189985,0.21158503,0.69446254
0.5005725,0.11855771,0.58071655,0.46646369,0.31506562
0.3389938,0.13893464,0.55799675,0.23855563,0.52837753
0.3945198,0.1294091,0.55847305,0.26198095,0.49591964
0.06660208,0.5536523,0.49460033,0.19299679,0.87503356
0.040356427,0.45938393,0.33443153,0.1582328,0.6884572
0.6714335,0.0,0.69930804,0.6775016,0.37909913
0.077168375,0.41186672,0.47547653,0.096896365,0.78559375
0.21064088,0.16139218,0.61887604,0.19031338,0.52755606
0.60558146,0.09508239,0.63391495,0.5177275,0.42318094
0.47757673,0.14668146,0.6092654,0.41544014,0.43652007
0.17846724,0.35662997,0.5344749,0.15062805,0.6843805
0.28491068,0.18615049,0.5918595,0.22312813,0.44998935
0.093607634,0.9728944,0.032604072,0.3367477,0.9116901
0.4565887,0.12404692,0.5794274,0.39087772,0.550429
0.27744865,0.1926221,0.49409184,0.17557748,0.52174747
0.5472324,0.12550816,0.6619534,0.48549044,0.50679284
0.064905316,0.45972535,0.38624138,0.06960128,0.6417513
0.41220725,0.123428345,0.6005718,0.36015064,0.594581
0.13254508,0.30813932,0.56530154,0.02969198,0.7131968
0.2886601,0.19137622,0.62681884,0.19353981,0.5869182
0.32118267,0.19830835,0.601576,0.12485327,0.63223815
0.025801748,0.4724557,0.41911423,0.19187741,0.760075
0.17888677,0.30629474,0.68180597,0.21620344,0.5349342
0.074545264,0.37387928,0.38953513,0.1701533,0.7303557
0.21115384,0.22747967,0.6941025,0.2404557,0.55789995
0.23375687,0.24350241,0.698867,0.19052427,0.60264224
0.30269706,0.16266082,0.6241277,0.2591359,0.37022433
0.33587253,0.17385498,0.70869946,0.3283326,0.5638901
0.15928814,0.28375405,0.6554237,0.15623094,0.7821618
0.1452972,0.26999986,0.6103973,0.19243579,0.6122257
0.056760132,0.39291352,0.46047303,0.109828696,0.6324794
0.18229166,0.29836228,0.73369074,0.22365235,0.6258453
0.03946948,0.62378836,0.197113,0.14390539,0.6340001
0.21300659,0.33402595,0.70818037,0.16375999,0.7433913
0.12065536,0.5419916,0.5153242,0.19726409,0.73007756
0.15012184,0.23283812,0.51814395,0.15008272,0.46479094
0.029809803,0.4863738,0.22200793,0.18239753,0.5990899
0.20082238,0.2155014,0.5856761,0.19184576,0.58489287
0.13200825,0.39850822,0.6176737,0.18449719,0.54899085
0.18240964,0.24036303,0.6692378,0.18353708,0.5320678
0.343704,0.26645598,0.8471046,0.21482499,0.7088309
0.041246325,0.6840375,0.16566633,0.2765072,0.8267318
0.11683631,0.24394548,0.6896882,0.2189373,0.60109675
0.09249851,0.35896015,0.55666184,0.12922193,0.60007054
0.3786248,0.12738103,0.5771002,0.3253702,0.37255177
0.058886886,0.506818,0.38088983,0.107835636,0.72308904
0.014143735,0.51127946,0.25290167,0.15799095,0.6392568
0.1783664,0.24603131,0.7372808,0.24782754,0.5795112
0.5655324,0.101296395,0.66467977,0.53358424,0.30745143
0.46006602,0.1437502,0.66593295,0.44931924,0.31200024
0.06643504,0.38272777,0.41789526,0.17929836,0.5648615
0.4647559,0.19978684,0.6857715,0.44152957,0.48627165
0.16036054,0.29147214,0.5964548,0.13605951,0.55541754
0.17664802,0.3434934,0.61942583,0.24104048,0.6163664
0.05039814,0.56326544,0.34467077,0.14487626,0.717276
0.26713353,0.18153864,0.62725747,0.20426081,0.48279977
0.08966759,0.3859842,0.39608657,0.14903332,0.65567625
0.066144854,0.64565855,0.16166747,0.20996197,0.6701811
0.26066524,0.247212,0.707741,0.19436751,0.5153448
0.038425267,0.48717418,0.35141757,0.16208886,0.6414964
0.281901,0.24256289,0.73610157,0.2378089,0.47444522
0.24074623,0.20428753,0.6438851,0.21927638,0.5395278
0.6777399,0.09080766,0.69321907,0.46643907,0.5492413
0.41027915,0.14787143,0.69170505,0.3208955,0.46264768
0.1043888,0.29203358,0.51865745,0.1693088,0.5520512
0.13528061,0.280363,0.553661,0.19952898,0.4695587
0.46251553,0.115893885,0.59309214,0.39977956,0.37942913
0.19957927,0.23880726,0.59237283,0.16630407,0.5854724
0.17629501,0.22655019,0.71439856,0.23772134,0.5536697
0.17665991,0.20636791,0.6350216,0.15802942,0.49338984
0.23263985,0.15235503,0.6246728,0.21449523,0.4580834
0.45749712,0.14158626,0.61536765,0.29187822,0.596595
0.011995435,0.5026993,0.2574828,0.1658106,0.5938773
0.7757731,0.04332033,0.6388654,0.71588635,0.31428355
0.036280155,0.4301555,0.40611008,0.16300072,0.6892167
0.49699676,0.20085713,0.8472992,0.4196123,0.4995932
0.07816273,0.46602306,0.4639832,0.13299234,0.6714834
0.13567576,0.26034522,0.5156877,0.16287096,0.42218697
0.23882502,0.29257664,0.6736398,0.22257172,0.7588375
0.42727715,0.14494291,0.67339104,0.36183542,0.50495666
0.4489658,0.093425795,0.57596725,0.36904126,0.40737796
0.8767527,0.1312345,0.6885952,0.67131805,0.45198768
0.37909818,0.13361442,0.6205653,0.32269335,0.5091499
0.21568754,0.19832852,0.59595644,0.1603501,0.55974704
0.15668282,0.30941182,0.47005174,0.14247619,0.49890456
0.28022873,0.18478936,0.5794615,0.20315348,0.5468863
0.08113167,0.4881719,0.4408835,0.15055571,0.7636169
0.06713298,0.48833632,0.5363036,0.2165351,0.6860131
0.20900556,0.27496263,0.7162285,0.25675684,0.53671384
0.35155368,0.113982484,0.5612032,0.28735256,0.57377493
0.06842762,0.32913184,0.5982243,0.1900758,0.63581276
0.27533454,0.20747513,0.6191043,0.18686263,0.581939
0.27871293,0.20228797,0.72038496,0.26234812,0.43010664
0.18797359,0.18123475,0.62323296,0.1907724,0.5461188
0.18927228,0.22548094,0.60958034,0.11649068,0.53869677
0.3009507,0.18083306,0.6775866,0.31830567,0.3303396
0.12342021,0.27823234,0.6324001,0.16105188,0.63445896
0.34840888,0.20578298,0.7614253,0.3132516,0.4926191
0.039244026,0.6316851,0.17767371,0.15490235,0.71954274
0.055880994,0.5774626,0.3817281,0.18018408,0.62011075
0.42129356,0.15200558,0.6221621,0.2982362,0.405348
0.78131884,0.045118734,0.68741715,0.76247793,0.27328727
0.59693193,0.05405789,0.62300664,0.58561075,0.1969443
0.118484676,0.939407,0.050200973,0.08462618,0.7176732
0.40839857,0.09111373,0.5815913,0.33329833,0.57857126
0.16689691,0.2395277,0.6186809,0.16811599,0.53772104
0.20493433,0.21671402,0.54602563,0.14804767,0.54407763
0.054710418,0.5480874,0.2823245,0.09335424,0.7640658
0.22546941,0.29514807,0.59911793,0.15261339,0.6203426
0.0806056,0.5559104,0.3157001,0.10701488,0.77279335
0.034646064,0.62802106,0.3122565,0.20539995,0.72593385
0.32802808,0.13894078,0.62047446,0.26286674,0.43644112
0.27175176,0.29130495,0.5812489,0.30587065,0.31275055
0.0911634,0.86860377,0.24480987,0.28465587,0.98643667
0.058233738,0.7156255,0.2502126,0.2434211,0.7177124
0.43260682,0.14968306,0.6291226,0.3143229,0.45487782
0.084804386,0.30873442,0.5420215,0.17072864,0.6004956
0.08365595,0.6629863,0.4028415,0.26677626,0.6621888
0.30413353,0.15030773,0.68274903,0.26858008,0.53139806
0.22528946,0.17300385,0.5804132,0.20910932,0.480095
0.073536545,0.7477472,0.4077267,0.27397817,0.8652691
0.10427138,0.39207187,0.43309656,0.05160843,0.63577855
0.20253459,0.19752559,0.6442248,0.20632367,0.518656
0.33309054,0.119471386,0.5800618,0.25996673,0.61243075
0.3271278,0.10529439,0.5822882,0.25651067,0.4415575
0.1735605,0.33777785,0.47441015,0.09753452,0.54787284
0.8816026,0.13339113,0.76139456,0.9620846,0.4505467
0.13608733,0.27722016,0.61294895,0.11100505,0.6135466
0.3185528,0.13287227,0.58623457,0.31081563,0.3383932
0.09693372,0.47915494,0.48834726,0.11223738,0.66535825
0.33123595,0.08846961,0.5845253,0.29863405,0.3937052
0.30066603,0.15885365,0.5818834,0.24383067,0.47375387
0.22737616,0.21857136,0.6654563,0.17571522,0.54305166
0.43179607,0.19566095,0.65077335,0.39787734,0.31979054
0.3308602,0.10036638,0.58798283,0.23900782,0.505262
0.23065737,0.32090372,0.564871,0.18851767,0.6599483
0.12716374,0.28881395,0.51706815,0.15763102,0.4632631
0.057554424,0.7097487,0.22963646,0.1986952,0.8761808
0.15487626,0.23374975,0.5762399,0.18902414,0.49228993
0.024472088,0.48054332,0.2944908,0.13588752,0.67447853
0.049229532,0.5748085,0.29903567,0.16221626,0.6976305
0.18339291,0.32221437,0.71301055,0.18391113,0.5779239
0.47076225,0.19411671,0.6936993,0.5038009,0.26289883
0.12533152,0.27915883,0.5296032,0.14412318,0.54895556
0.043868273,0.6242565,0.14842822,0.18011777,0.7392676
0.04541847,0.7417248,0.1749814,0.27922767,0.67072135
0.053105474,0.40145782,0.42375177,0.12329583,0.66154623
0.42724228,0.083492175,0.5867617,0.3522799,0.5149251
0.57396066,0.1357373,0.6420649,0.639724,0.41298783
0.14128006,0.2850104,0.5812749,0.15652247,0.57157266
0.0507724,0.74865574,0.13555013,0.32620865,0.67227423
0.16441613,0.26295215,0.649148,0.20303212,0.59481674
0.3559556,0.15865785,0.6681955,0.26997298,0.49677825
0.123275936,0.29112825,0.6460332,0.20152895,0.63491166
0.09873861,0.38187572,0.46156672,0.1421019,0.63551956
0.42827064,0.14134768,0.6359458,0.32581103,0.3680709
0.5947073,0.16163096,0.6785629,0.6030286,0.408086
0.48340994,0.15240729,0.6315986,0.40823394,0.5254838
0.033353627,0.42166302,0.41297182,0.1441768,0.6770076
0.33601892,0.16936046,0.65148443,0.2452343,0.5410099
0.30746555,0.13349603,0.571147,0.27945364,0.4543346
0.5487318,0.1908958,0.6849715,0.46957088,0.47714782
0.1750871,0.27695942,0.6123186,0.15319477,0.53551465
0.03824827,0.6601016,0.22039062,0.23434912,0.593121
0.30123115,0.22581097,0.786184,0.2511865,0.57446945
0.20788422,0.22109771,0.64458907,0.08587052,0.60951877
0.4002152,0.107280396,0.63525563,0.3164726,0.3595134
0.22803578,0.25753078,0.62558955,0.072973624,0.7603551
0.12472057,0.27273586,0.53793913,0.1623076,0.56146944
0.66382074,0.13105616,0.7852909,0.51772153,0.3451829
0.1775544,0.1782788,0.62828934,0.21703486,0.47143245
0.23879543,0.20046875,0.5076853,0.20609735,0.61145
0.4142974,0.057403874,0.604951,0.345998,0.3082942
0.20106006,0.17420805,0.62704945,0.22405814,0.49969494
0.2758776,0.13028985,0.6044566,0.2211117,0.4482125
0.09313744,0.33895925,0.4738321,0.17843236,0.5710291
0.15028313,0.31511965,0.5820031,0.098307684,0.6988231
0.2042396,0.20671996,0.563624,0.17362987,0.5006728
0.24277225,0.20561248,0.5871601,0.20712267,0.33210352
0.06974989,0.36355758,0.5400479,0.16648798,0.62065136
0.43370312,0.1360062,0.5695417,0.30831552,0.6502169
0.23152533,0.13256109,0.5556036,0.21848129,0.44320458
0.028193593,0.58413696,0.2136836,0.18725158,0.6152955
0.38630193,0.106512144,0.57960796,0.31464458,0.5663866
0.37804288,0.25118065,0.7548063,0.20780177,0.58383274
0.5959486,0.0221951,0.6988718,0.44856566,0.3219783
0.047876865,0.59211236,0.21646264,0.14944674,0.72068
0.375942,0.15535592,0.6640249,0.37936395,0.34455103
0.16257876,0.34188017,0.61768544,0.17428537,0.5439944
0.07730386,0.40155962,0.48010555,0.16167141,0.5314082
0.318025,0.15455431,0.66779065,0.25757682,0.5206554
0.67797554,0.112840146,0.61338115,0.65236855,0.48046336
0.3251117,0.16210817,0.5831167,0.24462853,0.47850895
0.49243265,0.08867486,0.62715936,0.54108685,0.72432256
0.27901894,0.19478576,0.7153305,0.28312582,0.43284196
0.04114756,0.5063731,0.29174045,0.054893836,0.6206428
0.1111632,0.8741698,0.29179147,0.29711068,0.7689001
0.034973025,0.646641,0.31295052,0.2303627,0.78843796
0.0334194,0.47850916,0.27544793,0.09521021,0.67902356
0.49027485,0.433779,0.70825624,0.46315306,0.1614883
0.20818996,0.29850864,0.5319315,0.18729989,0.61867845
0.28981948,0.08139229,0.566498,0.2861588,0.34798816
0.07987487,0.8876578,0.055579748,0.2794041,0.70120364
0.11972317,0.31968078,0.60517025,0.15361015,0.60707664
0.248308,0.28439593,0.65627617,0.2292052,0.48717284
0.70699227,0.061870113,0.6858753,0.72516847,0.28877747
