size_D,duration_D,app,nlan,t02,t08,effort_D
0.3086827,0.3807894,0.23846129,0.2062737,0.23304403,0.4008764,0.5794555847673352
0.4336989,0.5295007,0.13203874,0.27185324,0.06537786,0.4368522,0.7655053459303208
0.4346225,0.5350021,0.12057516,0.26466817,0.06322798,0.44006866,0.7760304065618244
0.5003133,0.60866255,0.1172252,0.3240078,0.019794405,0.4812687,0.828490949709457
0.46097755,0.551117,0.11109236,0.29629773,0.045593947,0.4449479,0.817146749028805
0.3263181,0.26719794,0.45525202,0.4321163,0.30081177,0.22309814,0.5906318754379125
0.2095767,0.28961337,0.38007566,0.10828336,0.42136633,0.40794381,0.479784098787046
0.42675334,0.52592814,0.13339838,0.26546678,0.07319686,0.43361977,0.7652593159155591
0.39115077,0.48481435,0.1165058,0.24000485,0.09607473,0.41808164,0.7349367440962047
0.52188414,0.6259333,0.16554198,0.3645692,0.035148352,0.5064543,0.7840415470424928
0.5620734,0.6386042,0.18783292,0.38533327,0.018979937,0.5168565,0.817122249027335
0.41315824,0.498989,0.18219277,0.27206033,0.11836183,0.4313294,0.7157003429420206
0.2671479,0.25053644,0.4185935,0.33930176,0.33556676,0.26299384,0.4915945294956718
0.38866222,0.4352437,0.23828396,0.28366056,0.15851772,0.3853597,0.671103100266186
0.25030556,0.4070198,0.1164839,0.14094414,0.26759,0.49676135,0.5858627951517678
0.5276649,0.6602791,0.1182538,0.33864272,0.016384304,0.5428705,0.807975698478542
0.44832304,0.51928115,0.19109711,0.33683133,0.088039845,0.40491608,0.7614094456845668
0.340396,0.42461646,0.22598442,0.19618733,0.20152617,0.4398525,0.6108981366538883
0.35181203,0.43617067,0.16616479,0.24851185,0.15122753,0.39847484,0.6790699407441965
0.42951202,0.5298234,0.106655,0.26008862,0.05859694,0.43518484,0.7993658479619509
0.23529339,0.332514,0.3016928,0.1670526,0.33792615,0.38409692,0.568462534107752
0.43373027,0.39802778,0.3372272,0.45660466,0.16863066,0.27112034,0.7105399826323989
0.4421403,0.5305218,0.11057836,0.27953532,0.04769498,0.42392462,0.7895805073748305
0.6099432,0.66114026,0.23496458,0.4513641,0.014255881,0.53164506,0.8341712900502775
0.49861443,0.5893726,0.12287104,0.30805853,0.02401641,0.47185177,0.8372424502345471
0.4093418,0.51517206,0.10967249,0.23448557,0.08281088,0.43917257,0.7410327444619647
0.44886217,0.41836888,0.30512443,0.44349092,0.11957705,0.28161603,0.7659397459563848
0.4780783,0.55475324,0.15758404,0.2985252,0.06301111,0.45179084,0.7854612471276748
0.31812173,0.4427814,0.12646794,0.17778757,0.17263344,0.42982978,0.6904785414287125
0.35195577,0.34613326,0.32444605,0.3178808,0.24295032,0.3563646,0.5712768342766101
0.3955624,0.54353,0.12723377,0.22193009,0.12218523,0.51401675,0.6471300388278023
0.46042055,0.5897563,0.11056197,0.26544344,0.054749727,0.5048379,0.7667775060066504
0.40414464,0.37411273,0.3583856,0.3977012,0.2120893,0.2938982,0.640079298404758
0.5329678,0.4597663,0.4324884,0.5075988,0.17833728,0.37269127,0.6272341376340483
0.12622067,0.12139657,0.7191254,0.22124991,0.7030845,0.29554015,0.20972527258351636
0.49439582,0.50842,0.2330189,0.42981112,0.05689156,0.351924,0.9383684963021098
0.51367396,0.5945671,0.16189322,0.33403152,0.034214348,0.4720142,0.815420198925212
0.4358424,0.5347042,0.13331535,0.26902315,0.0650917,0.44077966,0.7658054059483244
0.41919148,0.55953175,0.18999824,0.26923528,0.14444104,0.5268026,0.6308874378532463
0.76994264,0.8008724,0.44029078,0.64593667,0.08166584,0.7396532,0.7646981458818888
0.6285266,0.721088,0.22711751,0.48262525,0.0058418214,0.6101184,0.8289773997386439
0.4408123,0.48492438,0.18758246,0.31422952,0.09028357,0.40199533,0.7214940032896402
0.3868395,0.48962367,0.12668157,0.23391797,0.10021162,0.42428237,0.7338229840293791
0.24205352,0.24314538,0.54221964,0.31808218,0.4349516,0.24756423,0.41784086507045193
0.47356397,0.5522522,0.20581773,0.33738393,0.083927244,0.43975818,0.7264866035891963
0.27009726,0.38426912,0.20172164,0.14275226,0.2591908,0.41094837,0.6349652380979143
0.6184361,0.74065685,0.20282874,0.4524199,0.017438829,0.6337737,0.7966841478010489
0.31020182,0.3987803,0.17079619,0.18379246,0.18722767,0.39885804,0.6570792394247543
0.23285769,0.31725344,0.34867802,0.13653192,0.38018566,0.41198993,0.5204979312298759
0.26876712,0.30559486,0.42200306,0.20359065,0.40001762,0.37934917,0.41493382489602954
0.71954167,0.6872879,0.42994604,0.60288453,0.078234255,0.6067014,0.7640369458422168
0.34336555,0.41226453,0.18356201,0.24666087,0.16280943,0.39063597,0.6615229096913746
0.28516057,0.3457228,0.30490437,0.18972473,0.30279642,0.39422205,0.5176503310590199
0.5470887,0.6134516,0.2059367,0.34793437,0.0543212,0.48850095,0.8157244789434687
0.33450565,0.4591548,0.11917281,0.1943641,0.14705017,0.4479345,0.717218083033085
0.37507913,0.4541114,0.2418339,0.24820009,0.17828858,0.43212375,0.6046457362787442
0.40967107,0.5091998,0.13160607,0.24993576,0.086380094,0.4299928,0.7368837442130247
0.56692827,0.6818256,0.15793642,0.3865471,0.007733166,0.55856115,0.813468448808107
0.6643436,0.7338767,0.32422897,0.50586796,0.051731586,0.63270074,0.7228332433699945
0.4368374,0.52875024,0.14626452,0.27789092,0.07043004,0.4314292,0.7748287464897249
0.40999082,0.51882064,0.07868585,0.23370184,0.06401014,0.43293577,0.785114817106889
0.28580737,0.40418595,0.17322966,0.14592907,0.22748828,0.41276368,0.6574238394454304
0.41549554,0.5166701,0.12911871,0.2541404,0.07970375,0.43366033,0.7383530443011828
0.3090918,0.4256726,0.14978418,0.16191393,0.18637681,0.40709132,0.6921298415277906
0.6793576,0.6570741,0.39622775,0.5635812,0.0863626,0.55709696,0.7492544449552667
0.39641637,0.47124404,0.20490018,0.2860464,0.13424796,0.40285617,0.6895772413746345
0.7622252,0.632812,0.5924462,0.7460593,0.15504354,0.5482085,0.7523062051383723
0.5678474,0.6928655,0.15543285,0.38206643,0.017672062,0.58035696,0.7925224775513486
0.37019932,0.22961247,0.69486964,0.53596056,0.46567386,0.1650711,0.4935881796152908
0.3545272,0.44748807,0.18130586,0.21649382,0.15900606,0.42212605,0.647771398866284
0.3544036,0.4353636,0.22593728,0.23242113,0.18354669,0.423612,0.6087321365239282
0.44209534,0.5283932,0.13713363,0.28156376,0.059544265,0.425564,0.7761177865670672
0.5237114,0.6054581,0.14974251,0.33977818,0.027651668,0.48697138,0.8182471890948314
0.327012,0.31201693,0.35753885,0.34027857,0.28575355,0.31588513,0.5385994323159659
0.6672839,0.66139114,0.3410116,0.56849384,0.054758012,0.5605492,0.7812664468759869
0.28013915,0.33445555,0.3994809,0.19477299,0.34940815,0.42290694,0.4424874465492468
0.79874736,0.88612425,0.43401882,0.6749547,0.103685975,0.8382206,0.7413892044833523
0.44708627,0.3911829,0.4069974,0.53973174,0.17017862,0.21786772,0.7278525036711503
0.23311375,0.2924416,0.42877474,0.13154067,0.4341578,0.4171613,0.40460862427651745
0.2736318,0.38174605,0.19445989,0.1548494,0.22913593,0.42060977,0.6104368366262102
0.32302135,0.438609,0.12860325,0.16925396,0.15939924,0.41437715,0.6996586719795203
0.41383612,0.42314863,0.2812923,0.36079055,0.13824221,0.34079185,0.6953112917186776
0.50712395,0.48334494,0.3081247,0.44844916,0.10979274,0.386143,0.7176865730611944
0.67685354,0.5219155,0.80571437,0.87602496,0.19133112,0.31025034,1.0
0.4903788,0.592188,0.11650464,0.30820847,0.0206832,0.47125223,0.8164262489855749
0.21526322,0.29583037,0.43442562,0.0995943,0.45146984,0.42051888,0.4179404050764243
0.35742423,0.35824618,0.5046456,0.32124376,0.36230892,0.37791127,0.39872292392337544
0.4073794,0.54887724,0.18490496,0.26782715,0.1589371,0.55355525,0.6338630380317822
0.31100738,0.34647882,0.2965285,0.27666247,0.25039536,0.3719759,0.5884702353082142
0.43704954,0.545957,0.098958194,0.2605747,0.059003025,0.4559335,0.7861237971674279
0.23474617,0.28538248,0.36085823,0.20635632,0.3825301,0.3516282,0.5056642303398539
0.27662563,0.3923592,0.24850968,0.16955878,0.27987325,0.41028407,0.6237266374235982
0.41192448,0.50807357,0.15116617,0.26786035,0.10348961,0.4321975,0.7423485445409127
0.28228992,0.35263127,0.25111225,0.22650647,0.2601444,0.37157553,0.6027865761671946
0.46259907,0.5655851,0.10761896,0.27761474,0.04023719,0.4463688,0.8306454898387293
0.35825184,0.4399068,0.18995705,0.24622858,0.15087312,0.39444327,0.6852825111169507
0.43256035,0.5429921,0.0993467,0.24838182,0.05717051,0.44548172,0.8038307482298449
0.37890312,0.45956823,0.19177166,0.23763883,0.14128786,0.42620263,0.6831524809891488
0.2344405,0.30430928,0.4794912,0.12644815,0.44918656,0.45396474,0.3164212889852773
0.38013166,0.47074673,0.19392607,0.26279628,0.14570197,0.4222369,0.6602197096131827
0.39318573,0.49821445,0.102255225,0.22703664,0.08967519,0.42865026,0.7431475945888557
0.5803236,0.5836691,0.31695613,0.5403964,0.084456384,0.45811433,0.7781658466899508
0.43380767,0.53844947,0.1113258,0.28281498,0.05771205,0.43293965,0.8002509980150599
0.40285578,0.35101485,0.4345427,0.51212466,0.19974852,0.20284653,0.7013785020827101
0.14045525,0.1750634,0.6982465,0.15837294,0.66306204,0.32254335,0.31297191877831515
0.6621297,0.67147386,0.31617555,0.52654463,0.04045564,0.5515374,0.8125468487528109
0.20016572,0.26932707,0.4750552,0.1232828,0.4845512,0.40854704,0.39374462362467744
0.5322015,0.61706406,0.14904204,0.36211318,0.010335207,0.49300686,0.8057054183423251
0.33010945,0.43817583,0.16227469,0.20464556,0.1771361,0.41018322,0.6492607389556444
0.7478187,0.81960714,0.38401785,0.58567846,0.08169976,0.75036424,0.758535315512119
0.36507925,0.4482113,0.23229358,0.24882317,0.17670158,0.42702672,0.6098847365930842
0.72993726,0.7700558,0.39864585,0.63607746,0.07965651,0.6862049,0.7752787965167278
0.89257514,0.8989624,0.6013198,0.8122772,0.14323044,0.8687358,0.7529703851782231
0.3207291,0.36478835,0.28903583,0.23109543,0.2602973,0.38308024,0.5285855817151349
0.40588352,0.51302683,0.10184434,0.25406992,0.07549018,0.42982048,0.770436516226191
0.38498348,0.52551043,0.044401735,0.20403604,0.0746167,0.48432088,0.7368476842108611
0.5917282,0.46734422,0.5501833,0.6356152,0.18326321,0.33581272,0.7341385440483127
0.37603062,0.4748234,0.15205196,0.23162325,0.12745097,0.4237828,0.6950010417000625
0.23130113,0.2990259,0.4104956,0.13219093,0.425717,0.41718385,0.41641225498473533
0.69434625,0.7368058,0.32753167,0.6528512,0.06437421,0.65394807,0.857024751421485
0.38804874,0.4092207,0.30303767,0.36578998,0.1948475,0.31679982,0.6877545412652726
0.28201443,0.3849865,0.20982018,0.1648467,0.23607183,0.4159502,0.6191853371511203
0.30768132,0.39434475,0.22603789,0.18821356,0.2265541,0.415167,0.5919783355187002
0.4398698,0.5484458,0.09136063,0.2631985,0.042527974,0.44128728,0.811418948685137
0.85061467,0.9144865,0.50748646,0.789932,0.11325914,0.88233685,0.7438384446303067
0.7367531,0.75692606,0.41544154,0.6310308,0.1000756,0.66817707,0.8156049189362952
0.43717244,0.45468023,0.37821832,0.33545226,0.23442292,0.41725534,0.5735077044104623
0.6533763,0.7369753,0.2501488,0.52922356,0.017944276,0.64015806,0.8411515904690955
0.42722446,0.5528759,0.10518679,0.24113975,0.06891599,0.47277734,0.7371743442304606
0.3554077,0.4027123,0.22016218,0.267888,0.17002648,0.37882742,0.6519235791154148
0.46852148,0.50068283,0.31714675,0.42118466,0.15442434,0.39921924,0.6388239083294345
0.67620134,0.59492004,0.519277,0.6493218,0.15090382,0.49164408,0.6841191410471484
0.4528108,0.40225616,0.41602328,0.43682078,0.22322637,0.34598807,0.5726921343615281
0.23661923,0.1306796,0.74545836,0.4869235,0.57015765,0.16469404,0.333740550024433
0.2545358,0.3476334,0.3092166,0.1315729,0.34031564,0.4118408,0.538919482335169
0.33016333,0.36208823,0.33254537,0.2543974,0.2649213,0.38136578,0.5312722318763339
0.34183714,0.4142107,0.15504405,0.23630531,0.15530568,0.3869395,0.6827262409635745
0.54971355,0.6483669,0.1495851,0.36951604,0.014745355,0.5265546,0.826354649581279
0.51200175,0.646662,0.08576551,0.32609716,0.00044226646,0.52071136,0.8433121905987314
0.53988254,0.6039431,0.16491029,0.382351,0.012157559,0.46484324,0.8525215511512931
0.44814587,0.5507051,0.11764136,0.27248943,0.049384832,0.44330055,0.8014600480876028
0.3150107,0.37233922,0.3112757,0.21742322,0.26012993,0.39727092,0.542053732523224
0.5347605,0.59585327,0.236285,0.32786903,0.08810976,0.49621582,0.7719433763166026
0.6558678,0.7050883,0.31281832,0.5207658,0.03739232,0.606459,0.7817142469028548
0.49117902,0.5407018,0.16957024,0.35292387,0.032188833,0.4027789,0.8418883505133011
0.3576824,0.3093421,0.4407681,0.3757152,0.33247328,0.28539646,0.48815896928953817
0.4123782,0.5055634,0.18520942,0.2635309,0.11030379,0.438519,0.6872820112369207
0.46686858,0.584197,0.112074316,0.2742763,0.049633592,0.48207134,0.7933625476017528
0.5084594,0.60131925,0.1413236,0.31879503,0.029286742,0.48414934,0.8185692891141574
0.50318843,0.49812898,0.24233368,0.4273156,0.055358738,0.3547827,0.8139496888369814
0.51295465,0.5737849,0.15808126,0.34328955,0.039169103,0.46294475,0.7742336464540188
0.27876237,0.35637107,0.23564067,0.19123384,0.26056558,0.3923942,0.5974233358454002
0.50550854,0.5812379,0.1874027,0.34060845,0.051280767,0.47167444,0.7801835468110129
0.3166899,0.35412562,0.2843617,0.25273654,0.24251705,0.38177225,0.5514374330862459
0.22993523,0.29862323,0.40116385,0.14331743,0.41166168,0.4141277,0.4411310864678652
0.36445084,0.39595866,0.2270501,0.2921465,0.16756457,0.36859658,0.6478025388681523
0.29622835,0.40385747,0.19795445,0.17583509,0.21666753,0.4259459,0.6162068369724103
0.25241357,0.3186591,0.39105776,0.13756126,0.3802716,0.4168116,0.45210244712614683
0.4505187,0.5497036,0.12151155,0.269226,0.06704852,0.445817,0.8075582484534949
0.45252842,0.54581743,0.11065969,0.28454044,0.03849551,0.42795888,0.8212519192751152
0.4223297,0.51435673,0.0987421,0.25854975,0.061324716,0.42255116,0.7760703465642208
0.55467093,0.55891716,0.27250168,0.43743998,0.063871026,0.4394247,0.7527537751652266
0.38315153,0.4832765,0.12215677,0.22772738,0.10436961,0.4237066,0.7342231440533887
0.5324346,0.616414,0.14441058,0.37555405,0.018944472,0.5157883,0.7938995476339729
0.67737055,0.73422766,0.30583587,0.53721434,0.03319645,0.6341083,0.818117249087035
0.4117026,0.5473541,0.07564595,0.24512418,0.06468588,0.46402693,0.7575418854525132
0.36546615,0.44902107,0.16954002,0.27628726,0.13828346,0.39399588,0.6979693418781605
0.51859474,0.6215275,0.15221354,0.32276306,0.040198,0.5141843,0.7878599472715968
0.51775736,0.61937183,0.13813707,0.3385531,0.02211821,0.49537158,0.814906548894393
0.29532057,0.2808925,0.45858362,0.34312028,0.34471947,0.29212636,0.4356618761397126
0.7882012,0.6878029,0.65717626,0.77702606,0.1467149,0.5628855,0.9035313542118814
0.3913378,0.45653206,0.15406188,0.26296547,0.10971993,0.40154737,0.7022445021346702
0.6111324,0.65281016,0.24659637,0.45802018,0.031644374,0.5304048,0.7872016472320988
0.66513455,0.741449,0.27202907,0.5270779,0.03716749,0.66111445,0.8045905082754305
0.30960515,0.41358933,0.16049436,0.17775682,0.18642008,0.40593675,0.672187900331274
0.45996428,0.45119002,0.30777666,0.41151303,0.1299079,0.33443296,0.7395452143727128
0.34935445,0.45422667,0.13453522,0.19526023,0.14316005,0.42364573,0.692741201564472
0.3490582,0.5048654,0.11381945,0.19958816,0.1621427,0.45982227,0.6946132416767946
0.7302901,0.8528967,0.32738456,0.5976156,0.07308,0.78554344,0.7569799854187992
0.7169568,0.7132981,0.4280825,0.5983139,0.10435477,0.6267793,0.7193821431629286
0.4227034,0.5266524,0.07935685,0.24879795,0.056257218,0.4355303,0.7981592478895548
0.35054728,0.35901457,0.32007197,0.3512797,0.21701103,0.28965905,0.6237554974253299
0.46970505,0.5694051,0.10937342,0.28829417,0.028589576,0.4502465,0.8200558892033534
0.45853478,0.49879414,0.2531716,0.33824387,0.08965927,0.37498063,0.8677086520625192
0.55699277,0.6298993,0.19201627,0.36272478,0.047747195,0.51292485,0.8124766787486007
0.7678554,0.7141174,0.55619705,0.7074791,0.10608402,0.5891535,0.8830757529845452
0.39228278,0.49630424,0.21188065,0.24946105,0.15574375,0.4501341,0.6258541675512501
0.3969254,0.39446735,0.30684277,0.40148258,0.16561297,0.3051324,0.6703544102212646
0.3329618,0.33466977,0.44216165,0.27449015,0.3352483,0.38836575,0.3940727236443634
0.7063614,0.90415126,0.26648602,0.5446472,0.13605607,0.9015931,0.6771482406288944
0.31520495,0.3959418,0.22444996,0.19296262,0.21802336,0.41530788,0.6010216860613011
0.28045344,0.29254493,0.48348978,0.30003417,0.3591904,0.33394235,0.41321274479276465
0.39523703,0.465755,0.2913119,0.2980094,0.17028502,0.42796755,0.6051801763108106
0.51809496,0.5374162,0.27095506,0.3917155,0.09584597,0.43600386,0.7302494438149667
0.4786119,0.5889619,0.11223441,0.28572658,0.03383404,0.46792677,0.8189824091389446
0.5432833,0.6585246,0.13034698,0.36291713,0.0043207407,0.5358157,0.826465649587939
0.46782175,0.46758398,0.27285358,0.37610137,0.123214364,0.38745934,0.6829168009750081
0.44418904,0.5506173,0.08693427,0.2672819,0.036314905,0.44045255,0.820388049223283
0.24836239,0.32476592,0.33537647,0.14802717,0.35029256,0.4012399,0.5164796309887779
0.3030767,0.38229448,0.19138876,0.19954084,0.20400709,0.3948089,0.6219131373147883
0.8973743,0.8071884,0.69613516,0.85049665,0.153462,0.7305996,0.7936397476183848
0.51571995,0.54890627,0.20088848,0.37928727,0.04393673,0.4377173,0.7658437459506248
0.44703817,0.5473722,0.11389744,0.27368885,0.046660483,0.43946046,0.8069760084185605
0.46013516,0.54637706,0.14138797,0.26961812,0.062009662,0.43704715,0.7949965476997929
0.5276314,0.64438015,0.12086773,0.33693117,0.008675754,0.5046891,0.822542599352556
0.33410472,0.44326523,0.13393566,0.17946824,0.1557939,0.42159587,0.7063557423813446
0.51976335,0.59204745,0.14439097,0.35463858,0.01138106,0.4529044,0.8548887512933251
0.70912975,0.76581925,0.3662583,0.5658003,0.058865875,0.68391645,0.7802153068129184
0.4888376,0.5856358,0.121204615,0.3041987,0.020831019,0.45740217,0.8229588493775309
0.45425928,0.29891664,0.62521946,0.5479599,0.34775043,0.23568211,0.47278668836720134
0.3537793,0.4667311,0.09943727,0.1949622,0.11800951,0.42821428,0.7325852939551176
0.44884276,0.5579572,0.09905499,0.2679262,0.04006955,0.4474439,0.8120598087235885
0.34048995,0.24993518,0.58267426,0.55649734,0.33309478,0.12574293,0.5386970923218255
0.6157968,0.68954164,0.27583674,0.4737562,0.03773865,0.58980817,0.7863880871832852
0.66021454,0.6789465,0.31271347,0.52232647,0.042996287,0.567223,0.833159949989597
0.4045753,0.62939346,0.0,0.2522199,0.11730233,0.6404377,0.713421982805319
0.46973908,0.57000405,0.12746081,0.28895572,0.038410515,0.4612589,0.8002426480145589
0.67027533,0.7634109,0.26760802,0.52280384,0.027263612,0.665586,0.827701149662069
0.3428874,0.4953357,0.121067375,0.17564495,0.19817823,0.49737328,0.6727014403620865
0.61410904,0.6391786,0.26453218,0.48322332,0.032161742,0.52104825,0.8007055980423359
0.44092327,0.45916992,0.24527559,0.34994146,0.11047089,0.36549526,0.6999044419942665
0.51799154,0.6096635,0.18238643,0.3482353,0.038339585,0.49937874,0.7594266455655987
0.35090667,0.42774308,0.2782131,0.23100802,0.21415442,0.43158734,0.568254934095296
0.5341815,0.57284504,0.2029539,0.382104,0.03544438,0.4566058,0.7784913067094784
0.41628474,0.5123023,0.15414253,0.2950694,0.096459925,0.42071664,0.7767406466044389
0.51875174,0.5323272,0.25084075,0.40188104,0.07770696,0.42962992,0.7352013441120806
0.3252121,0.39998412,0.21477076,0.1968352,0.19906062,0.4040411,0.6250515375030923
0.27876008,0.40441912,0.17503843,0.13584585,0.25266117,0.441445,0.5843578350614702
0.30435565,0.3831914,0.26015148,0.18689163,0.24602222,0.41820595,0.5643095338585721
0.35613373,0.46071914,0.11979103,0.20276299,0.121969074,0.4101238,0.7323036439382187
0.31455338,0.2980837,0.3589116,0.31904465,0.30051947,0.31732234,0.530265131815908
0.4138704,0.50675887,0.16486046,0.26398218,0.09829107,0.43517047,0.7080014424800866
0.40955284,0.5208723,0.11279604,0.23669091,0.07810956,0.43458116,0.7697879461872768
0.2902628,0.3942268,0.23782465,0.14337365,0.2555936,0.41119128,0.6266421375985283
0.39946485,0.4927028,0.16996434,0.28388515,0.10679847,0.4082205,0.7316994439019666
0.420851,0.5031244,0.18390015,0.29334813,0.101774186,0.42511976,0.7058790723527443
0.3755006,0.4442406,0.32243958,0.2697296,0.2221846,0.43832773,0.556869533412172
0.38629946,0.42966,0.22085968,0.3062787,0.14417043,0.35050184,0.7105261426315687
0.35829088,0.449494,0.23490044,0.25136518,0.19381535,0.42848933,0.6118924367135462
0.48499438,0.5817788,0.11393124,0.29508483,0.02641052,0.46332407,0.8315877798952668
0.54877913,0.59326935,0.26568207,0.3504166,0.09544012,0.4938616,0.7661394959683698
0.4749624,0.5670203,0.13078931,0.3107261,0.041626215,0.45323604,0.8054946483296789
0.4636887,0.5597775,0.09682652,0.27989998,0.031032681,0.44787866,0.8334771900086314
0.31246704,0.3088239,0.32333478,0.2906725,0.26290077,0.34259447,0.546604932796296
0.48423702,0.5935492,0.097759336,0.30980736,0.016303182,0.46236476,0.8268324496099471
0.4722213,0.5533775,0.19028834,0.31906,0.06869003,0.4500568,0.7703804462228268
0.5661944,0.6428832,0.17867044,0.3990581,0.0042775273,0.51760525,0.8361965901717954
0.3940463,0.41312414,0.31604865,0.37066993,0.17571259,0.34966832,0.6131209367872562
0.09027296,0.1559287,0.7027422,0.06337767,0.7385879,0.43190002,0.20024634201478053
0.5133571,0.47732875,0.31592354,0.46181524,0.11232036,0.37533438,0.7300773138046388
0.55362105,0.6325398,0.17506167,0.37136748,0.017682254,0.5067271,0.825139099508346
0.7909254,0.8029964,0.48196194,0.7105073,0.08690107,0.72433263,0.8095715485742929
0.4385845,0.535357,0.12488034,0.2662015,0.06452593,0.44262072,0.7791341467480489
0.35144868,0.42580938,0.17259356,0.24298333,0.15101299,0.39691982,0.6744536404672185
0.6579473,0.72468495,0.26506516,0.5285124,0.013182074,0.6140248,0.833312249998735
0.33238548,0.31950903,0.41617474,0.3085909,0.33539236,0.3447768,0.4462814567768874
0.6071084,0.6849605,0.2570139,0.5202872,0.046872497,0.5941019,0.7446627446797647
0.75840807,0.54273224,0.8814782,0.8797498,0.31678838,0.43017244,0.5666017839961071
0.26546866,0.39392602,0.23101136,0.13602749,0.29340553,0.41544703,0.6209638372578302
0.45773855,0.55434644,0.22087476,0.2706839,0.1182583,0.48767054,0.6300058778003528
0.36084428,0.37300923,0.3471978,0.34755883,0.21848041,0.33848917,0.5788777347326641
0.42067787,0.4559506,0.17639896,0.3208458,0.09311384,0.37380448,0.7271264036275842
0.46100986,0.46439427,0.23997197,0.36545599,0.10452697,0.36157504,0.7572681454360888
0.3159179,0.36457807,0.31417164,0.27262926,0.2609763,0.3798027,0.5332473819948429
0.50433385,0.6007697,0.13220075,0.32555613,0.023020267,0.4745223,0.805031348301881
0.49692237,0.34808177,0.5738578,0.666589,0.21735,0.17246689,0.7702469062148144
0.21452864,0.25943956,0.4350885,0.20559508,0.44751495,0.34667838,0.4506039870362393
0.5825223,0.6363566,0.22200176,0.3953785,0.03996545,0.5186039,0.829938099796286
0.294665,0.381906,0.21306977,0.18298973,0.22480226,0.40553445,0.6199288771957326
0.8779545,0.8555989,0.63770294,0.7877065,0.15689889,0.7964363,0.767764616065877
0.43392757,0.5132908,0.15667936,0.28328204,0.078374416,0.4247826,0.7672581460354888
0.2901923,0.19332817,0.64755607,0.5019846,0.45661807,0.15690272,0.4074771644486299
0.29792002,0.15283081,0.7645693,0.57673335,0.50911874,0.08931607,0.3719101723146103
0.23158115,0.31327224,0.3526108,0.18127926,0.3764742,0.36322057,0.531486231889174
0.6229293,0.69550925,0.23948154,0.4716179,0.012009829,0.5800394,0.818737199124232
0.3850875,0.45601478,0.19412622,0.3046533,0.13461313,0.38761598,0.6858348111500887
0.30758387,0.3986737,0.21221468,0.17103241,0.2219457,0.41566828,0.5956148357368901
0.41346708,0.50217056,0.19525525,0.2710091,0.11665651,0.4369166,0.6780841806850508
0.40824425,0.51706773,0.09011069,0.23069455,0.07213411,0.43149537,0.7817098469025908
0.50965756,0.25645313,0.91872144,0.8175745,0.42932838,0.08625221,0.4924071695444302
0.6117374,0.679735,0.25982764,0.45568392,0.05572501,0.57928157,0.7575614454536868
0.4270815,0.53721565,0.106407404,0.24626172,0.063990295,0.4365281,0.7976852478611148
0.45767158,0.5613651,0.095368266,0.27699116,0.03376156,0.4463758,0.827607849656471
0.34295928,0.4018804,0.35886356,0.25937665,0.2637819,0.41956195,0.5367793322067599
0.433501,0.53780806,0.110369414,0.24939877,0.06294355,0.44157302,0.7931758475905508
0.3443879,0.44530302,0.14514932,0.19819038,0.14718369,0.41861868,0.6926495815589749
0.5204245,0.5955659,0.13162127,0.3620454,0.0117819905,0.4613577,0.8667686520061192
0.3918725,0.5014286,0.090293884,0.220816,0.084225625,0.42827165,0.7655624459337468
0.31199756,0.42964494,0.15163532,0.16935945,0.18266627,0.42917812,0.6602932396175945
0.67844605,0.7551669,0.30551335,0.51707274,0.045293897,0.6691538,0.7728715463722928
0.3929869,0.41958243,0.26467368,0.32444564,0.15156409,0.35046324,0.6629970397798224
0.65621245,0.6006969,0.44967726,0.5784509,0.1156095,0.49144703,0.754606115276367
0.44972926,0.5588853,0.112344414,0.27782485,0.06141928,0.4491642,0.800833648050019
0.44475976,0.5113037,0.17599007,0.30214572,0.075421035,0.40836728,0.804587048275223
0.4557852,0.35528293,0.5192802,0.5167442,0.2668984,0.26083508,0.5669131040147862
0.33517456,0.38564527,0.26277986,0.27191284,0.20862097,0.38243315,0.6396171383770284
0.5218271,0.5478873,0.2715682,0.38517475,0.08806881,0.44548702,0.7002937420176245
0.38224494,0.493276,0.101373315,0.20701726,0.09358066,0.4268701,0.7656965459417928
0.4456662,0.47552413,0.24786976,0.3539608,0.107501775,0.36932117,0.7129291427757486
0.56018895,0.5868939,0.21341512,0.4059906,0.038940012,0.4786548,0.7976186178571171
0.5653697,0.5857953,0.2601042,0.4450675,0.050129414,0.4672826,0.7869380472162829
0.45041645,0.54753685,0.12159142,0.28453547,0.053307205,0.44097686,0.7995251879715113
0.42751214,0.45463857,0.2834204,0.38307393,0.1433759,0.33531275,0.6943132116587928
0.63170505,0.6969554,0.2367039,0.48601222,0.003846109,0.57715243,0.831884449913067
0.29418623,0.30267093,0.44495317,0.27081534,0.35216743,0.36690554,0.4131633847898031
0.8389222,0.8062819,0.57816935,0.7557318,0.1247628,0.7305149,0.7979402478764149
0.4287735,0.33895582,0.5634264,0.5801493,0.25668037,0.16262339,0.6328635379718123
0.27945602,0.3399403,0.29057607,0.22233945,0.28053397,0.37880757,0.5492667929560076
0.24729717,0.22409108,0.5725627,0.2760585,0.49459696,0.33390093,0.3266179195970752
0.29516235,0.40620482,0.15170637,0.17274871,0.20485002,0.4032634,0.6625289397517364
0.481716,0.60679626,0.22274867,0.31595156,0.10830513,0.54623353,0.6989262419355746
0.3102512,0.22598773,0.6254883,0.5946162,0.37246436,0.08446479,0.541687032501222
