size_D,duration_D,app,har,ifc,nlan,telonuse,t01,t04,t06,t07,t09,t10,t11,Generated_Var_1,Generated_Var_3,Generated_Var_4,Generated_Var_5,Generated_Var_6,Generated_Var_7,Generated_Var_8,Generated_Var_9,Generated_Var_10,Generated_Var_11,Generated_Var_12,Generated_Var_13,Generated_Var_14,Generated_Var_15,Generated_Var_16,Generated_Var_17,Generated_Var_18,effort_D
-0.061528154,0.12082039,0.64430904,0.54378825,0.9770289,0.36966503,0.3281667,0.30123004,0.5008795,0.59272385,0.34960964,0.5800272,0.45916998,0.50718135,0.44714582,0.48012614,0.4324491,0.42767462,0.36165386,0.11625504,0.29082087,0.33756685,0.33005583,0.6094272,0.39044714,0.5056915,0.35203508,0.568936,0.50920784,0.2929062,0.6111127,0.024730835
0.16590995,0.17238659,0.27537352,0.61362565,0.7043769,1.0039108,0.66802365,0.6674997,0.62954414,0.94426435,0.4958163,0.8229474,0.72648036,0.9868285,-0.06960254,0.7179577,0.45032632,0.6829006,0.7383165,0.82658225,0.75033015,0.09454326,0.049258444,0.9982563,-0.023801666,0.81085646,0.19336079,0.28178033,0.20079866,0.11951171,0.5811851,0.053599272
-0.094075695,0.0949813,0.59862876,0.513707,0.9539785,0.3130964,0.2643994,0.26821718,0.48332542,0.5671434,0.320211,0.5614362,0.47999713,0.45355475,0.49917346,0.44076014,0.46253058,0.38093436,0.28658146,0.09280705,0.28070655,0.4122149,0.37743324,0.54965734,0.3983429,0.4448792,0.38580006,0.59434444,0.5277632,0.32219878,0.62709385,0.016783264
0.20175906,0.25647265,0.41793543,0.6620033,0.8056923,0.9667214,0.6729929,0.69663763,0.66302687,0.9153076,0.4888927,0.8662553,0.7273793,0.96517736,-0.082553074,0.76117074,0.4475194,0.74551356,0.8236654,0.78819555,0.70308095,0.0667016,-0.008922391,1.0580863,0.0050147865,0.8552952,0.18044198,0.2569276,0.20710409,0.09476222,0.59088826,0.0994619
0.008961875,0.112632826,0.10860676,0.4985873,0.6229798,0.95944405,0.5973689,0.57646775,0.51623166,0.865191,0.3599681,0.7211337,0.7422017,0.85712653,0.004354614,0.62175953,0.6049026,0.44726947,0.59365433,0.7668906,0.79185367,0.19608174,0.17622644,0.9181341,0.1490455,0.6176205,0.31907266,0.4717462,0.33189943,0.22783525,0.7303444,-0.031205952
-0.15175185,0.17641331,0.6199573,0.5057133,0.89921063,0.18337381,-0.19471405,0.2619505,0.32784614,0.39828855,0.2547155,0.42427528,0.432607,0.22955005,0.60245013,0.2874908,0.7653102,0.16250867,0.26263115,-0.075337246,0.19776683,0.5257705,0.47290862,0.583217,0.6031212,0.33457702,0.57943255,0.8708483,0.86950123,0.5547389,0.8321378,-0.1119369
0.25306213,0.3430299,0.4793073,0.74101585,0.87382436,1.0508739,0.6686531,0.78534174,0.72710824,0.988461,0.54024285,0.9855757,0.7975998,1.0396402,-0.12960632,0.84229267,0.4705737,0.824002,0.9653307,0.8808169,0.7627822,0.008466251,-0.095004335,1.1854026,-0.016898215,0.9796447,0.1551205,0.22433499,0.19205351,0.079968125,0.6061413,0.13970815
0.16269279,0.5039313,0.96766555,0.82005334,1.0912832,0.45091477,0.3741022,0.5010868,0.7637623,0.5562656,0.343366,0.70821905,0.5350958,0.61309326,0.11237333,0.7311928,0.44620526,0.7684754,0.78382844,0.24043527,0.34220198,0.020839114,-0.113614574,1.1128278,0.24531692,0.82783335,0.15392017,0.4326173,0.34738728,0.199282,0.6143747,0.14798446
-0.16076191,0.17014867,0.33551946,0.4324472,0.7272544,0.36086187,-0.010530807,0.2815962,0.3353636,0.46857226,0.16212784,0.43094587,0.46422085,0.30930007,0.4095424,0.3174451,0.7768112,0.11202848,0.2783014,0.13205244,0.38280424,0.48349094,0.4203686,0.5835502,0.5710349,0.3056396,0.5540297,0.79260755,0.7742571,0.4627689,0.8712789,-0.1255658
-0.12196967,0.13902187,0.6665101,0.5610776,0.97323066,0.2709483,0.13235718,0.24247654,0.47243714,0.5226496,0.30422354,0.50380003,0.43827006,0.39524645,0.547032,0.38799873,0.57735413,0.3288544,0.29340312,-0.010718809,0.22267203,0.4119095,0.39848524,0.61435676,0.50026983,0.45047855,0.45111224,0.71377516,0.6754967,0.39576617,0.6955892,-0.036181495
-0.078046076,0.13791505,0.713572,0.5789015,1.0427322,0.32452297,0.2877175,0.297966,0.5231247,0.5789424,0.35477257,0.58481455,0.47390777,0.4832586,0.4954414,0.4910405,0.450119,0.44768667,0.3696515,0.06860026,0.25076717,0.3570956,0.33237076,0.6353458,0.41727358,0.5175587,0.36687228,0.6079376,0.53229254,0.31484646,0.6274221,0.023586016
-0.14123976,0.14127952,0.6439016,0.5238432,0.9043319,0.18794909,0.0045491243,0.2233833,0.4238857,0.4319427,0.27279693,0.45523524,0.40958226,0.31241316,0.5169398,0.32160178,0.6173389,0.26288438,0.25638086,-0.06439086,0.17291866,0.4192633,0.37189025,0.61223686,0.5026431,0.39481646,0.4516403,0.73878276,0.70513695,0.43090552,0.7155044,-0.06618309
0.15642452,0.14319587,0.18958233,0.5380797,0.65688205,0.95202994,0.54956174,0.6742018,0.5311754,0.9158673,0.48029175,0.8324964,0.7303064,0.88223916,-0.07667793,0.6692438,0.44520083,0.6101821,0.7402942,0.83133155,0.7514323,0.11270565,0.035702016,0.93548334,-0.02743423,0.7658732,0.22434677,0.26206377,0.19395204,0.13128074,0.5523212,0.034329716
0.13338006,0.49121848,1.0234852,0.81655806,1.12694,0.36103392,0.27720362,0.46327218,0.73960733,0.5000747,0.3461756,0.6631551,0.52045375,0.5389017,0.19697767,0.68732476,0.45715725,0.7334946,0.7458633,0.124947086,0.26547474,0.042486772,-0.07909262,1.080549,0.28620923,0.79542464,0.18279974,0.4936752,0.40128046,0.24161592,0.6280468,0.12460737
-0.08040291,0.06920742,0.32146522,0.35102516,0.6695551,0.34820846,0.12407726,0.2878852,0.31533903,0.46568227,0.23476142,0.4447408,0.4744685,0.33291656,0.348362,0.3299899,0.47902435,0.20893553,0.24178946,0.20581417,0.33667803,0.4032023,0.3436604,0.45804584,0.2989622,0.31428987,0.37193838,0.5315901,0.48276967,0.3102067,0.6201585,-0.023458797
0.20938392,0.17907508,0.25005096,0.6775038,0.8237403,1.2090335,0.8079323,0.8117747,0.69282025,1.142466,0.5715928,1.0274343,0.88108814,1.1909046,-0.12756,0.86515707,0.5735312,0.7939402,0.9220327,1.0450622,0.9516549,0.09471003,0.020790793,1.1748672,-0.037407715,0.95916224,0.25396523,0.3392613,0.20930615,0.13471438,0.65895855,0.034281146
-0.1171295,0.11614919,0.32861003,0.35741597,0.6760027,0.29901516,-0.04303068,0.25003037,0.27295738,0.4023769,0.176127,0.40804276,0.42443782,0.23702177,0.41044515,0.26203614,0.6458353,0.1093531,0.23415723,0.09558903,0.31224284,0.46025982,0.40317267,0.46690145,0.44005033,0.2552745,0.48915893,0.6842054,0.6730213,0.41270977,0.7416887,-0.07830258
-0.09529856,0.24959387,0.9156618,0.6966285,1.1057063,0.22979541,0.12570941,0.27734363,0.62728053,0.49574703,0.33731,0.53333557,0.4478055,0.4629528,0.5322289,0.44866666,0.57364374,0.45820186,0.413469,-0.08011963,0.17445013,0.3030552,0.2628352,0.8716508,0.51122904,0.56008387,0.36617926,0.74214625,0.7125446,0.41791832,0.7281916,-0.037265755
-0.06419398,0.14063327,0.6529149,0.56994766,0.98025006,0.39575544,0.3421498,0.3022213,0.5190673,0.59725773,0.34013855,0.58186185,0.46164766,0.51900625,0.44017625,0.48106813,0.4586459,0.4234626,0.38019946,0.10982889,0.30589432,0.32363403,0.3162958,0.6405283,0.42018923,0.5253997,0.359515,0.5939884,0.53950334,0.28928408,0.63793075,0.01853611
-0.123880066,0.14789297,0.30616406,0.34549993,0.6278867,0.28818738,-0.20486325,0.27896455,0.2022731,0.33726346,0.16335121,0.3689349,0.44488674,0.15691134,0.45449135,0.20602943,0.74497366,0.018585281,0.20534876,0.084302686,0.3140047,0.5129426,0.46275562,0.46242464,0.5035617,0.20118469,0.5479605,0.7787403,0.77920717,0.50962573,0.827958,-0.10624356
0.042798866,0.08311017,0.26351577,0.42243886,0.60581756,0.59334826,0.41522637,0.41133502,0.4494833,0.62918085,0.34587878,0.561887,0.52505535,0.62101454,0.086046614,0.49151608,0.3191898,0.42981014,0.45570105,0.46209618,0.44752064,0.16512765,0.11978663,0.6520976,0.07605612,0.5331223,0.19027005,0.28060865,0.23105821,0.13383503,0.4745406,0.030756932
-0.13747314,0.13248597,0.58805203,0.49094117,0.89791054,0.22790484,0.033953257,0.23590994,0.39394453,0.4648949,0.26931554,0.4757547,0.41917402,0.31282663,0.53380907,0.32835656,0.59577405,0.256332,0.24373618,-0.01759856,0.22086363,0.454323,0.41999298,0.5468607,0.49364606,0.37692913,0.4853245,0.7184217,0.67828053,0.42140678,0.7121825,-0.048972186
0.047502857,0.11857068,0.36983368,0.5347417,0.7650002,0.6630944,0.6074786,0.4397546,0.56308746,0.7212033,0.36366364,0.6246722,0.5564295,0.7476655,0.16644283,0.56015444,0.37024453,0.5122803,0.46015188,0.4866584,0.50017214,0.21814713,0.18034713,0.71646833,0.15731579,0.58446777,0.19298296,0.37374577,0.28840724,0.16419253,0.5530571,0.028366793
0.07537724,0.10706934,0.28358933,0.5107082,0.6859868,0.8045534,0.59598714,0.53096706,0.5597676,0.8029855,0.39782083,0.68020546,0.6163572,0.84529334,0.022456476,0.6197623,0.42123702,0.5460297,0.5711469,0.6417758,0.6169793,0.1512227,0.12385219,0.8365476,0.07611989,0.6624363,0.20678014,0.32567298,0.25447103,0.15056416,0.56446815,0.022793982
-0.07610898,0.0715003,0.46521738,0.45308977,0.83395004,0.3661932,0.28704584,0.27148372,0.4317533,0.5467084,0.29949087,0.52191615,0.47399747,0.4618404,0.3807517,0.41809657,0.42869964,0.34932807,0.3067567,0.17598537,0.3186466,0.35051605,0.31671607,0.5497154,0.3043648,0.41726106,0.32222325,0.5220016,0.45335206,0.28085664,0.5818047,0.0105031915
-0.11211672,0.11712837,0.6027278,0.55580693,0.9781532,0.36698294,0.30624974,0.26221567,0.52669203,0.57035613,0.29547858,0.567423,0.4607412,0.4883288,0.49905434,0.45290348,0.53211945,0.38460132,0.32505846,0.077267185,0.3039854,0.4079876,0.38620806,0.63327813,0.4524392,0.46215037,0.4090431,0.6467352,0.5907508,0.3347599,0.70131505,-0.00054130703
-0.10342537,0.119628936,0.5563817,0.54917526,0.92042553,0.35839903,0.30240294,0.23454124,0.5286424,0.55401707,0.28249758,0.5387526,0.44143853,0.4732172,0.45082557,0.43889663,0.5119511,0.36623922,0.30942816,0.06228581,0.29355958,0.3637399,0.3378902,0.63558483,0.4328317,0.47219822,0.38473618,0.6300485,0.55976194,0.31558305,0.6829077,-0.015090559
-0.059378646,0.098742776,0.5131651,0.5218234,0.85828394,0.40145558,0.36682567,0.29238495,0.5115901,0.5709944,0.3053233,0.57241046,0.48262677,0.5403243,0.3861909,0.47564226,0.41904795,0.40559518,0.317071,0.18876527,0.32681438,0.3238434,0.27629226,0.6058978,0.32633734,0.47694984,0.290434,0.51206875,0.4272186,0.26028153,0.58591217,0.030839581
-0.124632806,0.10613931,0.60224557,0.5333975,0.9499744,0.31006002,0.2033747,0.24246363,0.48260477,0.5358136,0.27947122,0.5265585,0.43938106,0.42029536,0.5231816,0.41345778,0.5597412,0.3307508,0.2854543,0.025913514,0.2643824,0.4365884,0.41053665,0.59597063,0.48287287,0.432885,0.45123422,0.6783521,0.6314758,0.36583114,0.7069217,-0.028287033
0.32013094,0.74217993,1.3727556,1.0826732,1.4519254,0.5425198,0.34122366,0.67618066,0.93322444,0.6523222,0.45494658,0.90994596,0.64828324,0.7685712,0.2087101,0.883536,0.5626183,1.0230154,1.0941905,0.18271905,0.3759967,-0.07373753,-0.16258217,1.4316103,0.42326143,1.0513945,0.1808915,0.53881407,0.50061303,0.31230935,0.7405052,0.19612606
0.033931617,0.39206585,0.87392783,0.8506757,1.182907,0.5394389,0.47971225,0.40832782,0.82434285,0.6558747,0.3017053,0.7391716,0.53322643,0.73999643,0.32606396,0.6710485,0.5903907,0.68877846,0.6640551,0.10858854,0.38224146,0.16389866,0.10745354,1.0989287,0.49354562,0.7733204,0.30728412,0.63878036,0.59200037,0.30061224,0.7913058,0.048279185
-0.03824065,0.18731062,0.7599907,0.5977337,1.0136282,0.27943492,0.22601588,0.2996695,0.5482508,0.52122617,0.35736975,0.54612494,0.4570199,0.46645945,0.43353096,0.4922937,0.40530157,0.47780892,0.40603334,0.042320002,0.20164038,0.27862144,0.24251306,0.68311393,0.34769842,0.5535517,0.31226128,0.5402852,0.48363084,0.28281224,0.56861603,0.04589283
-0.1209943,0.18840602,-0.01759477,0.19034722,0.43408954,0.5311285,-0.52334994,0.5247508,0.002271928,0.40495753,0.14482838,0.40453646,0.6850815,0.087092794,0.23175174,0.1293725,0.98707116,-0.15723738,0.3155494,0.41291353,0.6471629,0.6178849,0.4834965,0.6174283,0.48448113,0.1445368,0.751787,0.8488871,0.9645331,0.6219755,1.0369508,-0.15154023
-0.11853579,0.13693002,0.6506189,0.5742608,0.99898773,0.30392534,0.19751562,0.23690411,0.4941349,0.5441762,0.29399663,0.5279145,0.44796094,0.42875636,0.54562956,0.4074641,0.57465446,0.34776625,0.3054001,0.0193876,0.26385504,0.40668672,0.3914864,0.63457334,0.5008331,0.4488202,0.4362927,0.7153324,0.67408264,0.39489213,0.71618855,-0.02357201
-0.1740417,0.17036527,0.5887835,0.5149049,0.8639477,0.1799899,-0.10903522,0.21419007,0.3501476,0.40247762,0.21619388,0.4051929,0.39800394,0.22659333,0.5599394,0.25166616,0.77722144,0.15878686,0.22819436,-0.08049025,0.19945557,0.500785,0.4473576,0.59504175,0.62510455,0.3390975,0.5623862,0.8731526,0.85238904,0.52902466,0.84595513,-0.12621592
-0.18606135,0.2105715,0.893252,0.72239256,1.1452594,0.14767846,-0.008830076,0.22347225,0.55720496,0.50357157,0.31177807,0.49930748,0.43552196,0.35986334,0.6544811,0.37153488,0.7837048,0.34792694,0.32864428,-0.17776373,0.14416634,0.44679904,0.3916601,0.82972753,0.669077,0.49852082,0.5090325,0.94524527,0.91242296,0.5591295,0.84552944,-0.14163193
-0.066051066,0.17891817,0.7452179,0.60920954,1.0195609,0.33306125,0.26862323,0.28951702,0.54337555,0.54954964,0.33984315,0.5484565,0.46276683,0.47574294,0.4553066,0.4703431,0.46942297,0.4400877,0.40992093,0.042842843,0.24342115,0.29984352,0.2731558,0.7002257,0.4199426,0.55779314,0.34459347,0.6170565,0.56706834,0.29175606,0.6329957,0.011895243
-0.16752085,0.21036305,0.5023335,0.55314547,0.9055516,0.3727539,-0.0041052364,0.26831603,0.4205192,0.4746756,0.17440191,0.5084256,0.51444423,0.33428854,0.5924343,0.33166957,0.86319935,0.15571275,0.28087837,0.04842612,0.36495057,0.56741333,0.5119031,0.66624486,0.67799926,0.3361686,0.6169844,0.9469676,0.9185901,0.5673873,1.003158,-0.11466791
-0.047356527,0.087463684,0.20239905,0.30102623,0.5299139,0.41870946,0.0699431,0.33146808,0.25413907,0.46958137,0.23295034,0.4448204,0.49983832,0.31958467,0.20435004,0.30657032,0.4871901,0.17396733,0.30246648,0.29424742,0.40725112,0.33977664,0.26492536,0.51024544,0.22290808,0.338666,0.3569373,0.46859017,0.45650485,0.2735128,0.617797,-0.03857398
-0.15692797,0.184554,0.75375175,0.6397879,1.0838262,0.2523805,0.07209052,0.23472531,0.47665524,0.52248204,0.25688457,0.4997009,0.41855618,0.36475372,0.62373054,0.3693897,0.77641445,0.2987295,0.31674832,-0.118863165,0.19958729,0.46020222,0.44605494,0.70235014,0.6918935,0.45947683,0.57255656,0.91933656,0.8804496,0.5049733,0.8770454,-0.11791837
-0.15181376,0.12542926,0.6531459,0.59370464,0.9936986,0.27066833,0.21109189,0.19467239,0.5317453,0.51560843,0.25866932,0.51579726,0.42740193,0.4104721,0.5315735,0.39727885,0.6064412,0.34407943,0.27874687,-0.042515077,0.22030216,0.4161625,0.38912064,0.6719556,0.51813364,0.45319873,0.43622166,0.7443447,0.67114884,0.37599772,0.74776876,-0.057524927
0.20361893,0.4420237,0.7176094,0.7719216,0.9989724,0.7071729,0.55471873,0.5545237,0.7569965,0.7083461,0.38063607,0.8040974,0.5710049,0.79736316,-0.0065377867,0.74593985,0.44833273,0.7608228,0.8344333,0.40908083,0.5012764,-0.020179752,-0.102610216,1.09045,0.1926952,0.8484519,0.13352634,0.3381577,0.29315978,0.13279776,0.6330198,0.14322485
-0.04505443,0.1261539,-0.19281702,0.20406005,0.33287847,0.8125993,-0.072711855,0.61910427,0.11503018,0.66816384,0.21616825,0.56132877,0.7780416,0.3475753,-0.092947975,0.31177053,0.77898425,0.06941946,0.46798187,0.7316773,0.8574118,0.3902134,0.24061403,0.72884214,0.15484923,0.341905,0.52998495,0.5412884,0.54937446,0.35402232,0.84595203,-0.11749248
-0.15981083,0.23383668,0.03992704,0.23237307,0.5567059,0.5313643,-0.61343867,0.5630059,-0.010397129,0.4018286,0.1265674,0.42120904,0.72030413,0.03444059,0.3574339,0.11636542,1.169352,-0.20765978,0.32373655,0.38164607,0.6899016,0.7561543,0.62756556,0.6459434,0.6552258,0.10740998,0.8932207,1.0396018,1.1898332,0.7805425,1.2038552,-0.16660328
-0.08506711,0.12394943,0.5941099,0.5307955,0.884672,0.29017705,0.25665244,0.2533157,0.4926585,0.5111165,0.29693788,0.5164181,0.42564496,0.42740893,0.40620387,0.4312064,0.45173556,0.3810378,0.3071482,0.06221293,0.2484267,0.32297608,0.2892941,0.61142004,0.36783046,0.4714219,0.33758858,0.57030785,0.4932226,0.29647672,0.6147001,0.011131417
0.060598988,0.1406567,0.34853756,0.5632568,0.7358819,0.7404438,0.6211126,0.48847407,0.5830084,0.7624679,0.3889307,0.66011953,0.6047069,0.7983556,0.12973222,0.59153104,0.38952512,0.5383733,0.5285169,0.5588688,0.54875964,0.18521652,0.14266329,0.7884958,0.12030986,0.63569415,0.19544905,0.37286696,0.2754883,0.14018512,0.5591929,0.028100792
-0.1698896,0.17289567,0.79113483,0.6807435,1.1435775,0.2068322,0.06682656,0.19814222,0.5323571,0.5180791,0.24608982,0.5047307,0.42869967,0.35892195,0.64386165,0.39291877,0.79343396,0.34294277,0.2988755,-0.15685323,0.15990227,0.46324444,0.43615925,0.7574481,0.67714524,0.47282478,0.56775385,0.9480591,0.8736186,0.5227137,0.88617206,-0.12874016
-0.19298208,0.26091367,0.7595105,0.7117315,1.1700621,0.35555205,0.030248653,0.28269568,0.50814474,0.56596375,0.20670393,0.5599012,0.4975827,0.40443438,0.73046136,0.3917225,0.99869627,0.25978336,0.3409182,-0.10408731,0.30832714,0.590419,0.5679799,0.7872331,0.88989365,0.44185892,0.7301267,1.1294093,1.1065851,0.6476566,1.1341149,-0.16350348
0.06811071,0.28311476,0.63791907,0.5967514,0.828367,0.42427582,0.31160828,0.37358665,0.59904414,0.49640554,0.348749,0.54891294,0.4541767,0.54882455,0.1573016,0.5335591,0.34552217,0.5376232,0.5394337,0.19727191,0.2980857,0.101043984,0.03955901,0.81700325,0.18985118,0.61621535,0.15847944,0.35574567,0.34168252,0.18352474,0.5189081,0.08943717
0.20676987,0.22162868,0.34849873,0.6948151,0.83750355,1.119448,0.8587973,0.7357206,0.68072104,1.0551133,0.53040045,0.94330335,0.78945327,1.1316823,-0.06554323,0.8132058,0.51494277,0.7899289,0.8651174,0.92138857,0.8597758,0.073961005,0.03927629,1.0953026,0.034987405,0.9130985,0.19996245,0.34727222,0.21618897,0.151091,0.6669953,0.060778756
-0.1216783,0.12125897,0.41251743,0.36408168,0.721328,0.23945026,-0.10313451,0.2583235,0.26236528,0.39015728,0.21639894,0.4104904,0.41653496,0.22530146,0.46260053,0.2583129,0.62062216,0.13138673,0.22047704,0.046990663,0.26783112,0.4772401,0.4306547,0.4519245,0.44890806,0.26260588,0.49578282,0.6879417,0.6812426,0.43875805,0.7150115,-0.06156685
-0.07910215,0.07988373,0.59033144,0.50143605,0.9317627,0.3162054,0.27215055,0.28155228,0.4764471,0.5651385,0.3334778,0.56548214,0.47420827,0.46768987,0.45886275,0.45646903,0.42985255,0.4019964,0.29272392,0.11530934,0.27466458,0.39220983,0.35427153,0.5611827,0.35822523,0.44587642,0.360573,0.54484993,0.48600367,0.30859095,0.59337616,0.025127348
-0.12321862,0.098273255,0.5963341,0.49867755,0.94312567,0.25999352,0.16793253,0.23097159,0.44857273,0.5160125,0.28456166,0.5071294,0.42890668,0.38141876,0.5040487,0.3864023,0.53396386,0.32404625,0.26248327,0.013288213,0.23785865,0.42139056,0.3938595,0.56536704,0.44871867,0.41614905,0.44306314,0.6648259,0.6045982,0.36482185,0.6736772,-0.022684565
-0.1658119,0.181594,0.770453,0.67993504,1.1060971,0.17872772,0.066750616,0.18079503,0.5261821,0.49231315,0.25118724,0.49638277,0.41874516,0.3454491,0.57522327,0.37486163,0.7732117,0.3383935,0.27032703,-0.15140004,0.15431233,0.432188,0.38125306,0.773394,0.6397367,0.47918075,0.51097184,0.9220604,0.8237234,0.4989803,0.8560802,-0.13584429
-0.20333157,0.21060662,0.85626996,0.6671046,1.0888953,0.12216906,-0.16508758,0.23208709,0.4456746,0.44546252,0.28038839,0.45508692,0.42232713,0.2635491,0.6945962,0.3032035,0.90023434,0.24646178,0.28642407,-0.2081207,0.12964813,0.53530777,0.49148953,0.7592621,0.7619355,0.42541295,0.6166674,1.0444523,1.0185083,0.6461709,0.95888877,-0.18934476
-0.12368733,0.14558893,0.23465034,0.33945924,0.6042755,0.35598725,-0.129605,0.2876392,0.22265756,0.38051218,0.13873832,0.39633116,0.4694091,0.19279039,0.38219428,0.22742073,0.7341777,0.02319015,0.23016906,0.16440277,0.37973452,0.50041914,0.42338735,0.49460417,0.47260842,0.21472496,0.5359822,0.7384503,0.7476295,0.46526766,0.83889425,-0.11426143
0.102609135,0.108798645,0.062797576,0.4425875,0.5191453,0.9297389,0.42947695,0.6418815,0.421479,0.83824027,0.42586094,0.7373122,0.74179614,0.772619,-0.13101445,0.58084285,0.4884483,0.49168536,0.6681195,0.8278716,0.76892316,0.15289077,0.0718895,0.87150884,-0.02995709,0.67848957,0.26199293,0.27974653,0.228991,0.15136741,0.57769203,0.007128004
-0.12059868,0.14489925,0.31276134,0.3357488,0.61118835,0.3019607,-0.163011,0.29228774,0.20302492,0.35578245,0.16931139,0.3755914,0.44775817,0.17129984,0.41198406,0.21192828,0.6925237,0.044901,0.21868455,0.124938935,0.33470958,0.47817054,0.44367427,0.475866,0.4528121,0.2258522,0.51827896,0.72068834,0.7248657,0.46748883,0.78966856,-0.08511804
-0.103461586,0.08699683,0.52654815,0.436325,0.8538584,0.2667197,0.1035098,0.26357326,0.37077242,0.49294508,0.29082397,0.50337017,0.44303688,0.36284804,0.4785237,0.36127394,0.495606,0.28088582,0.240765,0.07944328,0.26633638,0.44270623,0.39875853,0.49005386,0.3960967,0.3650034,0.42934734,0.6054776,0.5681314,0.35556093,0.63723123,-0.010930419
-0.11589126,0.14731033,-0.0009901151,0.20470457,0.41519248,0.4714173,-0.25019512,0.43197054,0.078843325,0.405636,0.12251025,0.38002485,0.56864524,0.14855364,0.1882006,0.18135706,0.78685445,-0.058316424,0.28639442,0.3880295,0.56149554,0.51034397,0.3941741,0.5303029,0.37576404,0.17600358,0.5879846,0.68131137,0.7325819,0.46718884,0.8551736,-0.12347269
-0.15319273,0.14561555,0.4032005,0.37034786,0.71406543,0.2384306,-0.14600556,0.25124127,0.23124436,0.3774858,0.1892868,0.3757132,0.4196293,0.1797378,0.47170806,0.21686746,0.7325828,0.08157554,0.2245385,0.037289906,0.29416037,0.50873995,0.44928223,0.47328553,0.53461033,0.25788754,0.55979,0.7806692,0.78983766,0.4821832,0.8013015,-0.08489845
-0.1571493,0.18915088,0.73803043,0.6350112,0.9438945,0.19932455,-0.0012722239,0.25625852,0.49067342,0.44465715,0.2776828,0.4787779,0.4511228,0.35621256,0.550947,0.36432928,0.69031245,0.29599944,0.30458757,-0.09523165,0.19321239,0.41884437,0.3413627,0.74331915,0.5676795,0.4535199,0.45694914,0.83622813,0.7917707,0.47086158,0.79442084,-0.083109334
-0.15772784,0.18313064,0.70357215,0.60252005,0.96517396,0.21935959,0.008524086,0.2432099,0.4675343,0.46853036,0.27708793,0.48676816,0.44073218,0.34830266,0.60054946,0.3378119,0.70789254,0.27371898,0.28993136,-0.067629874,0.1949637,0.46085495,0.42724377,0.6766857,0.59883446,0.42221248,0.5003597,0.83169365,0.79972064,0.4999026,0.78427076,-0.08847514
-0.15395851,0.23186794,0.17869599,0.34906447,0.6314049,0.45469302,-0.45987225,0.42576265,0.11471205,0.37687242,0.11165618,0.41625693,0.59908044,0.101446845,0.47537884,0.18112698,1.0957729,-0.14870894,0.26498038,0.22090994,0.5325421,0.69615495,0.60491574,0.60208917,0.7011359,0.1356964,0.7944096,1.0417401,1.1241323,0.7552426,1.1703391,-0.19259395
-0.16227497,0.34821907,1.1616701,0.9921227,1.5380976,0.33669037,0.22900352,0.29024807,0.7990894,0.6691189,0.28572297,0.69029915,0.5286617,0.58098847,0.76718974,0.5633413,0.9758563,0.57330734,0.5281281,-0.2325889,0.2348158,0.43012124,0.40426838,1.1553423,0.9390608,0.7059049,0.6207425,1.1713206,1.1377685,0.6209914,1.1455969,-0.14935392
-0.14087081,0.16643248,0.31683674,0.34140182,0.6303609,0.29122198,-0.22311474,0.30031008,0.18692361,0.36269814,0.17004462,0.3777915,0.47161028,0.1463978,0.4323437,0.19652353,0.76939887,0.013150551,0.23521721,0.11666065,0.36186218,0.5404921,0.4548384,0.48730153,0.52501786,0.22415197,0.59161454,0.7828126,0.81315345,0.49586055,0.8396907,-0.092882484
-0.08062672,0.09266261,0.5072713,0.45903867,0.81612736,0.3238782,0.20842229,0.2717942,0.46666795,0.50791776,0.29947978,0.49402198,0.45044336,0.42949724,0.37250513,0.41369715,0.43913427,0.34070674,0.29188424,0.10926744,0.2642196,0.32128474,0.27922586,0.59614015,0.32113993,0.43472892,0.32391647,0.5338683,0.47569954,0.29534203,0.57225895,-0.002021145
-0.01768298,0.113431744,0.16689803,0.3498776,0.5133619,0.5878391,0.20714106,0.43739232,0.4026543,0.5990252,0.29834467,0.5003178,0.5502916,0.5221302,0.09053237,0.4453206,0.46856335,0.26266533,0.4072719,0.46747884,0.47915432,0.21337996,0.16992128,0.6403384,0.17430648,0.45150134,0.31642097,0.42342398,0.36632952,0.21919087,0.58474386,-0.04903356
0.15219328,0.48666257,1.0493513,0.82367927,1.1617935,0.38463628,0.29264832,0.47887596,0.7472661,0.5298334,0.36346135,0.6865071,0.5268165,0.58298737,0.24125805,0.6801952,0.44588235,0.7596362,0.76591045,0.12117175,0.27167356,0.052077144,-0.047616705,1.0863713,0.31166753,0.80567575,0.1894727,0.4844864,0.4284539,0.2578344,0.6116556,0.12908211
-0.03881978,0.050223768,0.19412439,0.305596,0.56208265,0.4595697,0.19772199,0.34935358,0.28124702,0.5357004,0.25700635,0.4663968,0.51868635,0.38854492,0.19094345,0.3634942,0.44211832,0.22773737,0.33035862,0.3645179,0.44181162,0.3408652,0.2621438,0.50262463,0.19743109,0.36373335,0.3244112,0.4283311,0.39148095,0.23788747,0.56874126,-0.04261612
-0.09527369,0.10156836,0.37497786,0.38517612,0.6759494,0.31314057,0.09227565,0.26155502,0.36730045,0.45459992,0.2501667,0.42235306,0.43305147,0.35338324,0.3369718,0.3364423,0.51503193,0.2172736,0.2686917,0.13683957,0.28636226,0.34481382,0.3007454,0.53244257,0.35936305,0.35972846,0.37498632,0.5644208,0.52533394,0.32572287,0.6242441,-0.048570868
