rely,data,time,virt,turn,acap,aexp,pcap,lexp,modp,tool,sced,loc,Generated_Var_2,Generated_Var_4,Generated_Var_5,Generated_Var_6,Generated_Var_7,Generated_Var_8,Generated_Var_9,Generated_Var_12,actual
0.68189627,0.1255114,0.41034746,0.5040143,0.19184244,-0.0012755655,0.2309519,-0.08269715,0.32608923,0.19963826,0.31550765,0.19308089,0.10483964,0.48986375,0.27753836,0.51166874,0.4760959,0.14086403,0.1569278,0.3117728,0.38668978,0.07909994
0.28834793,0.8227494,0.13745707,-0.013518944,0.60239494,0.39520195,0.54659575,0.44036964,-0.061435957,0.35525814,0.24924096,0.123190746,0.27551293,0.53719527,0.21035436,0.6821096,0.5648515,0.29763603,0.105681404,0.4814109,0.49703258,0.174399
0.6695747,0.16422144,0.43853843,0.5287055,0.21729203,0.031269822,0.29495713,-0.045044348,0.34977576,0.26023188,0.35341972,0.20580243,0.11787244,0.56238794,0.34911823,0.56452066,0.4454632,0.21298303,0.23487477,0.36009377,0.34584042,0.10644321
0.6529814,-0.07770987,0.2699709,0.41690907,0.07113639,-0.06645814,-0.010014981,-0.096466705,0.16608135,0.15919584,0.24172737,0.06979834,0.045910276,0.19447318,-0.036866874,0.25362474,0.7921338,-0.20544444,-0.21434188,0.046113968,0.716024,-0.049688097
0.015123736,0.50001156,0.061012264,0.11234232,0.45365465,0.36249164,0.53852737,0.33005956,0.0037805028,0.6029552,0.275569,0.18542922,0.3006543,0.52113914,0.27533486,0.59271926,0.34815627,0.23773938,0.17763732,0.47888786,0.26506194,0.27137804
0.92294455,0.047991507,0.6734395,0.7586163,0.18851751,-0.004615668,0.3607551,-0.15270601,0.53179765,0.4341983,0.45633543,0.34741062,0.16129251,0.7847044,0.45710948,0.7315609,0.4212505,0.30327937,0.33927822,0.51286757,0.30264342,0.20463121
0.15403885,0.53268766,0.075434245,0.05778182,0.4788087,0.29395047,0.4141711,0.33500728,-0.0072209686,0.3802345,0.22702916,0.0860835,0.2108091,0.4109686,0.20306158,0.50705063,0.42401612,0.21688528,0.10709785,0.36092654,0.35614088,0.13467605
1.0683042,-0.11363828,0.5935512,0.7898178,0.087646626,-0.13473642,0.08001149,-0.28904665,0.42236114,0.27649704,0.3898983,0.25389868,0.13874191,0.56335896,0.1160095,0.52802354,0.7562376,-0.052336812,-0.05562422,0.25609612,0.6565882,0.057822
0.5050043,0.05079516,0.17555615,0.32499734,0.11856519,0.013680855,0.08086035,0.009962454,0.13655815,0.14694677,0.2461019,0.073904276,0.04350401,0.23404701,0.078841,0.28121793,0.65746313,-0.059960246,-0.03865252,0.12349744,0.581969,-0.03879357
0.6716855,0.07433295,0.3936876,0.5454347,0.19294025,0.017963443,0.2541172,-0.08232689,0.35664827,0.2584326,0.3833511,0.21857983,0.08661893,0.53224,0.3393421,0.4980955,0.5050738,0.19698964,0.22010727,0.32284778,0.43064326,0.072822936
0.7312993,0.23784497,0.6074143,0.6680656,0.31106555,0.14558484,0.51419634,0.062377334,0.48884884,0.61423016,0.46168935,0.3504153,0.18692587,0.87569153,0.5577081,0.7917768,0.3911217,0.4218178,0.4475863,0.63818705,0.2323367,0.2659591
0.6234556,0.25311357,0.5808453,0.62578934,0.3602913,0.21142966,0.56519467,0.21715727,0.49955592,0.77779734,0.46510178,0.37845024,0.25040329,0.9619365,0.6500505,0.84571457,0.2811246,0.56097436,0.55895686,0.7566161,0.12190586,0.33461416
0.4971677,0.15369773,0.39483237,0.50699794,0.24252425,0.16229397,0.38366672,0.10126002,0.3655545,0.55902314,0.37501544,0.29483357,0.17328368,0.6976956,0.4796367,0.61646545,0.3616922,0.3625752,0.3915565,0.5230715,0.209644,0.20325463
0.07555654,0.36405262,0.042082198,0.14861329,0.3930651,0.28123844,0.41573742,0.26732415,0.03267051,0.4549679,0.26773742,0.11769892,0.20370443,0.43064022,0.23345217,0.46989596,0.3943003,0.1809119,0.1342672,0.3694978,0.32793602,0.16957502
0.49130848,0.14129874,0.32681602,0.45079455,0.25950235,0.1111104,0.32266465,0.048882097,0.30320144,0.36171615,0.35391212,0.19536863,0.1208921,0.53843504,0.35820103,0.5016508,0.41548863,0.23907122,0.2669275,0.3860581,0.3281139,0.12020947
1.1771357,0.03807809,0.86722374,0.9664189,0.21501017,-0.02140506,0.45275807,-0.1570414,0.7197247,0.58110905,0.57138544,0.481896,0.1569775,1.0136111,0.59857345,0.8867665,0.494528,0.42355952,0.47386685,0.6551068,0.31458756,0.27899432
0.40313387,0.1473922,0.15305458,0.26134568,0.22536586,0.08412297,0.16477077,0.07322438,0.10534686,0.20338437,0.23278552,0.070748694,0.08526272,0.27970564,0.12271889,0.34919372,0.5841597,0.0075006927,0.008355601,0.1890141,0.521639,0.007720367
-0.23318563,0.68597776,-0.15677546,-0.09876481,0.6191243,0.5296635,0.61776316,0.53452015,-0.17094924,0.743857,0.30107135,0.17300668,0.33921766,0.530104,0.25822365,0.63643056,0.38669807,0.30648246,0.17898153,0.50220037,0.33804,0.26673847
0.53957593,0.18851808,0.28239948,0.3770805,0.2375113,0.054152668,0.23682588,0.012747142,0.2265283,0.16655146,0.28841805,0.13263366,0.082414076,0.40398228,0.24158454,0.43466783,0.52161515,0.13388082,0.13580458,0.26280448,0.44047135,0.037318796
0.2081321,0.30199194,0.14498378,0.2555961,0.33648086,0.21779379,0.4197549,0.15474783,0.08824961,0.44523147,0.29043466,0.16047908,0.19667871,0.48885775,0.2475023,0.51445436,0.40588754,0.16922297,0.14898132,0.37844083,0.34376022,0.17820431
0.88650477,-0.009850457,0.5708622,0.690764,0.13003016,-0.08192618,0.19667783,-0.23373777,0.42739856,0.25151846,0.3701961,0.25580218,0.109165184,0.56604445,0.2748706,0.5726616,0.50788844,0.097665034,0.13422035,0.33472118,0.4272573,0.08713651
0.89053166,0.035195086,0.63566506,0.6930771,0.15371463,-0.06031861,0.2957903,-0.18171823,0.4586348,0.29676735,0.39995533,0.2731151,0.12141731,0.63908696,0.34818035,0.6432493,0.45036778,0.18347505,0.23069142,0.39628822,0.3422549,0.13687189
0.5776092,0.15076724,0.33345103,0.4456606,0.23187138,0.05023982,0.27304095,-0.020776004,0.27971995,0.22113135,0.33915967,0.17110962,0.08583194,0.47716075,0.30545506,0.47947854,0.49178946,0.18375598,0.19817433,0.30324328,0.4177186,0.06267823
0.46429238,0.14426517,0.24935353,0.41392425,0.24607359,0.1000941,0.29871505,0.021520227,0.21019122,0.3096431,0.33080393,0.17338987,0.10504362,0.47518367,0.26068896,0.45293522,0.4983587,0.13461918,0.13942407,0.3118914,0.44557074,0.07536031
0.54909146,0.20819464,0.46270287,0.54594284,0.2787662,0.16175848,0.45750898,0.12771465,0.38215274,0.59832335,0.38585728,0.2946799,0.21793173,0.780305,0.4963229,0.7024269,0.2775392,0.4029407,0.42725012,0.58911574,0.14107247,0.2553092
0.13114136,0.6394467,0.05006385,-0.01560913,0.5180289,0.35056812,0.4749632,0.3835861,-0.09121488,0.38781452,0.22995123,0.10772338,0.24780712,0.44185996,0.17970727,0.5752468,0.44978645,0.23568197,0.08637096,0.39994594,0.40511492,0.1533166
0.5210696,0.2907319,0.20714346,0.18437703,0.22088493,0.14968497,0.1447714,0.16346455,0.031438425,0.13915667,0.19772233,0.068953775,0.113699876,0.23915964,0.0059246346,0.3940999,0.7106442,-0.053719275,-0.11809605,0.1947034,0.6321428,-0.0003005499
0.9344571,0.0759787,0.6467513,0.7519518,0.19436467,-0.023481343,0.33783442,-0.1497029,0.5409842,0.3762336,0.4486918,0.32885098,0.14663938,0.74773926,0.46492267,0.7163597,0.43246025,0.31493062,0.3465824,0.49222937,0.3140382,0.18147731
0.77137333,-0.022495925,0.4993506,0.6478374,0.13389657,-0.03294816,0.21835113,-0.2052331,0.40947458,0.32677117,0.38782817,0.25809,0.11054372,0.603254,0.3259825,0.55307126,0.5036455,0.1582188,0.20270139,0.35528994,0.39090845,0.09288429
0.5088383,0.1226418,0.2989055,0.407705,0.20388614,0.061818756,0.2498306,-0.019852474,0.21763808,0.23857406,0.3260913,0.14834361,0.089267224,0.4264874,0.25648662,0.45796746,0.48597336,0.12592483,0.15497784,0.26605862,0.42743233,0.054819256
0.75504506,0.114368945,0.49626887,0.6195448,0.21633233,0.014594959,0.32020995,-0.06827791,0.45464224,0.34343296,0.40997082,0.27836916,0.123071894,0.65621686,0.43603736,0.6183021,0.4261413,0.29692924,0.33352464,0.43537572,0.3252642,0.13359822
1.1998993,0.06503924,0.92865986,0.9981456,0.22997992,0.022328041,0.4644856,-0.06271286,0.78242075,0.7194625,0.5566141,0.50405276,0.23076648,1.1202464,0.70862603,0.98791665,0.45695546,0.53789395,0.5726865,0.757226,0.22990869,0.3379857
-0.27082524,0.62992024,-0.18790564,-0.092806205,0.62182206,0.5399323,0.614753,0.5629437,-0.17442934,0.7825668,0.3078575,0.18002109,0.32948244,0.5238925,0.2727647,0.62560683,0.42421263,0.28256074,0.16497889,0.5004883,0.3796414,0.28119028
0.38210246,0.6151926,0.17551269,0.07453419,0.45789307,0.27268395,0.383485,0.32933813,0.023338262,0.19167931,0.22144166,0.08843964,0.17716038,0.4071799,0.16621193,0.5356633,0.5830699,0.20176649,0.06200563,0.36532602,0.49781606,0.10132708
0.567559,0.045224495,0.20416974,0.34406823,0.11232402,0.01382277,0.036791347,0.00787051,0.13551717,0.13369676,0.23586527,0.07169618,0.050071627,0.22147292,0.0052403286,0.27481496,0.72778285,-0.1271791,-0.12304887,0.11111054,0.6521412,-0.044507377
-0.27261782,0.66871023,-0.14731586,-0.066754594,0.63754225,0.5639725,0.68414956,0.5897793,-0.11518456,0.8447871,0.32851595,0.20619747,0.36822617,0.5692522,0.3335133,0.671196,0.38997623,0.34661642,0.2183124,0.57279885,0.3094709,0.33596796
0.73423135,-0.015115112,0.41171825,0.57580733,0.12531632,-0.03309813,0.1529836,-0.15175864,0.34542722,0.23743589,0.33607262,0.2045434,0.09697175,0.47943062,0.23838323,0.46569204,0.547926,0.0832483,0.1149552,0.2716443,0.45059887,0.059087656
0.6104342,-0.0531255,0.1905956,0.38323918,0.09491523,-0.033348307,-0.038856722,-0.04278417,0.14766587,0.19316988,0.24851532,0.05574829,0.033466063,0.20299721,-0.046878554,0.23880926,0.8255051,-0.19112943,-0.21604988,0.072129905,0.7388802,-0.067882195
0.7528548,-0.122823715,0.2056449,0.40360346,0.05057191,-0.056804046,-0.12223738,-0.01619099,0.101095185,0.23001331,0.27406484,0.01298686,0.0063508525,0.09722239,-0.18036824,0.17251581,1.1545968,-0.3631842,-0.4081327,-0.033512972,1.0653815,-0.12864845
0.5542125,0.11195023,0.29764193,0.46002173,0.21548723,0.050849743,0.24561584,-0.018918894,0.27954116,0.24579361,0.35145527,0.15982287,0.08792591,0.4535148,0.3014953,0.45239854,0.5192537,0.16420561,0.18573605,0.2910216,0.45306605,0.0501177
0.56991506,0.1026213,0.4013598,0.5300522,0.20625615,0.08267595,0.3319556,-0.011832774,0.31815976,0.40551266,0.37626123,0.23620373,0.13062239,0.62808526,0.3571539,0.55449027,0.40641207,0.2179818,0.25223342,0.41269323,0.30917704,0.14345361
0.7197116,0.07568102,0.4682848,0.59179854,0.2061171,0.011524789,0.2831566,-0.12172879,0.39716205,0.28823858,0.39684403,0.2665853,0.12260223,0.59216267,0.37241173,0.5843221,0.4358551,0.23596577,0.27221403,0.39619,0.37038156,0.11492124
0.57561135,-0.01925993,0.1897808,0.36091208,0.11434048,-0.010443654,0.0042907894,-0.026704133,0.15871575,0.17231439,0.24508591,0.06778779,0.046456248,0.21257699,0.004906796,0.26156557,0.76445216,-0.13747264,-0.14786696,0.08973499,0.6885877,-0.052854653
0.54432124,0.26811832,0.4928462,0.5597022,0.33841926,0.22670785,0.5623003,0.17219345,0.41770667,0.742496,0.41972107,0.37062564,0.23099291,0.8738221,0.5716189,0.79937845,0.3088983,0.4746843,0.4845744,0.6901413,0.14746244,0.31771377
0.6542254,0.049129106,0.40090215,0.55922896,0.18122998,0.026909782,0.2443895,-0.062237784,0.37498385,0.33229002,0.3695777,0.22111756,0.10027816,0.56683636,0.3655939,0.5047372,0.47746876,0.21970017,0.24260917,0.36150202,0.36856255,0.09033607
0.5298341,0.08000493,0.20262773,0.34497204,0.16693479,0.031509645,0.099435285,0.038840063,0.18156931,0.18289652,0.26796502,0.08044302,0.05875261,0.27806342,0.12646517,0.31849483,0.6494826,-0.006337897,0.007756209,0.1671148,0.56949085,-0.026866738
0.19660874,0.310911,0.09696072,0.15686193,0.3193544,0.1728907,0.32227713,0.16050118,0.022827113,0.2934507,0.21106227,0.09694566,0.1544492,0.33851218,0.16239399,0.42551154,0.44300324,0.10414732,0.08303876,0.28539848,0.37314403,0.10968438
0.30598792,0.53495413,0.04331327,0.014519688,0.41737348,0.33300063,0.2812124,0.38355842,-0.07825355,0.33730453,0.22140765,0.050107338,0.20911834,0.3022201,0.019893106,0.47359204,0.7859465,0.015291005,-0.09886694,0.29119045,0.70248884,0.086633846
1.2053393,0.09291305,0.962768,0.9717235,0.28367317,0.049138725,0.52936566,-0.047768854,0.76953155,0.740402,0.5823885,0.5378554,0.23260209,1.1616879,0.71941936,1.0376532,0.4318463,0.56819415,0.59987456,0.7961652,0.20845504,0.35612375
-0.9806653,1.6932938,-0.5829732,-0.64240986,1.442178,1.3634022,1.3862079,1.3640463,-0.62356263,1.8724408,0.5270636,0.43956962,0.7736897,1.0929028,0.5011385,1.3843261,0.5314904,0.8182129,0.40914398,1.1337603,0.45815513,0.6853078
0.7430926,0.066060506,0.53326744,0.64122933,0.18951705,0.039175875,0.3519701,-0.08753508,0.43010226,0.41615096,0.4183197,0.30958787,0.12845787,0.71111596,0.42334935,0.6320987,0.4076417,0.26938826,0.3172801,0.46172717,0.2963067,0.16642877
0.9469262,0.014715787,0.6405602,0.77707946,0.15413927,-0.03404434,0.27905655,-0.16029412,0.5391493,0.4270329,0.43273753,0.3174643,0.15952127,0.7643654,0.41759318,0.6817472,0.5052,0.2676425,0.28890842,0.47801763,0.34401146,0.16430812
1.1535263,0.050822623,0.8159835,0.91461843,0.20398432,-0.05133567,0.38576606,-0.22340512,0.6512485,0.4046525,0.5165505,0.3888233,0.19032134,0.8532637,0.50929976,0.8438603,0.48479128,0.3488927,0.3533625,0.55467653,0.371947,0.22430822
0.5129714,0.077014506,0.24940866,0.37045246,0.15355632,0.017343163,0.15610601,-0.029715754,0.20477505,0.16429374,0.26041704,0.11018478,0.07030905,0.33441764,0.16351913,0.36291516,0.55455565,0.05129268,0.05768173,0.19503066,0.4770273,0.0033983383
0.48914778,0.37411365,0.35485083,0.2541855,0.26949617,0.14566533,0.34585983,0.0990794,0.11011541,0.17904514,0.22964667,0.14697686,0.17757133,0.43206352,0.14341818,0.5256998,0.48457605,0.087350495,0.048271373,0.31284863,0.38176838,0.08366184
0.72600865,0.09922983,0.47417384,0.59178257,0.19563779,0.0117443185,0.28958866,-0.08044255,0.3901445,0.27677336,0.38550836,0.25736237,0.103771515,0.5940629,0.38296303,0.5855908,0.4290431,0.2398297,0.2761565,0.3891216,0.36571556,0.10651077
0.13857472,0.43628708,0.13855061,0.14923632,0.41718918,0.29437163,0.46449244,0.25210893,0.01582216,0.43820122,0.25177044,0.11021313,0.2286386,0.4771288,0.24830702,0.5322482,0.34748858,0.21958753,0.15171848,0.36659145,0.2863879,0.17402695
0.6566394,0.016936481,0.4221053,0.57820857,0.15286082,0.023601554,0.23871824,-0.083512664,0.39196402,0.36398947,0.37348443,0.24696046,0.10442022,0.597845,0.36913872,0.51522434,0.45847225,0.22982916,0.26226744,0.3851557,0.33093354,0.09652987
-1.1496089,1.6383965,-0.5089686,-0.44870403,1.38618,1.4132904,1.5671557,1.4008297,-0.43555757,2.1718085,0.57480276,0.49609908,0.84742045,1.3233163,0.75582546,1.5086981,0.36444524,0.99445415,0.6228199,1.3743355,0.22256519,0.8380633
0.85627747,0.066654414,0.5734869,0.689698,0.19148326,-0.0048211627,0.3147774,-0.1403987,0.4653213,0.322296,0.44435644,0.30506605,0.109496765,0.6858299,0.40426174,0.6360892,0.46928614,0.25494826,0.29113194,0.42548668,0.3735382,0.13516816
0.93704206,0.06182534,0.6530476,0.7598022,0.18963069,-0.019502878,0.33124584,-0.16134012,0.5353339,0.36292666,0.44883555,0.31903717,0.15526578,0.73561364,0.44446632,0.71012104,0.45122415,0.29665002,0.31701136,0.47406864,0.3372051,0.17832111
0.6340408,0.082995206,0.35823387,0.47410765,0.14605397,-0.0040004626,0.18330792,-0.0722916,0.27967137,0.18498757,0.29241914,0.15614341,0.0858448,0.42887557,0.21353897,0.452295,0.4922608,0.07695076,0.09105692,0.26944995,0.417639,0.060150046
0.31424046,0.3772411,0.17486136,0.22519395,0.36523038,0.18633795,0.3635678,0.18347594,0.118485436,0.28949064,0.2640763,0.10473146,0.15993679,0.42990607,0.24104065,0.4722256,0.41797864,0.22022094,0.16751598,0.3264168,0.35296908,0.10428476
0.1529782,0.41955107,0.12568036,0.1711151,0.38271248,0.24459079,0.41606814,0.20870078,0.043383148,0.41287366,0.2591532,0.12218982,0.22211346,0.4341256,0.21151608,0.50207007,0.3834222,0.16189373,0.12850143,0.36554047,0.31097743,0.18349877
0.6888139,0.2620539,0.5763065,0.62480146,0.31592894,0.15819806,0.5298736,0.08754498,0.46188557,0.61198556,0.41732484,0.35637268,0.25955856,0.84087676,0.53640246,0.8368084,0.28834525,0.42672262,0.43463328,0.6330271,0.18052068,0.30698416
1.0857867,0.022417005,0.81559604,0.9351579,0.18565683,0.010677664,0.42607883,-0.13197109,0.6827021,0.65062225,0.5334746,0.45581385,0.20434906,1.0338557,0.5849639,0.8655395,0.4802952,0.43477356,0.47169042,0.6731489,0.2772227,0.26269987
0.0013358891,0.4395887,0.06083771,0.13917825,0.4234982,0.37772352,0.5452704,0.3447471,0.06734511,0.6515757,0.28390154,0.2239588,0.27844512,0.54422814,0.33251348,0.6145736,0.32821393,0.2972217,0.2430981,0.50075567,0.22974055,0.2974794
-0.09635241,0.7256171,-0.08062308,-0.13069507,0.63491577,0.48689377,0.5891571,0.48957008,-0.18295024,0.6153935,0.25944322,0.16670397,0.31132656,0.46590698,0.23384771,0.6487434,0.45964965,0.27240017,0.106080145,0.49422485,0.41555524,0.21427818
0.92228335,0.08548026,0.6589152,0.72398734,0.18044251,-0.02650379,0.33534843,-0.13343796,0.5002603,0.34697878,0.43041623,0.31626993,0.13037315,0.71868324,0.42616174,0.7000381,0.42722926,0.27370688,0.31288654,0.46806955,0.32097945,0.16865483
0.39393547,0.1904412,0.20422879,0.35917807,0.2871752,0.117173314,0.3091185,0.071284436,0.18696316,0.30900696,0.31526846,0.1394732,0.1254079,0.44862127,0.26702082,0.44492805,0.47161415,0.16487835,0.15907015,0.3102697,0.41129297,0.08725695
0.34073085,0.6042854,0.1286287,0.04581347,0.44860375,0.29488686,0.35129136,0.3533533,-0.012973279,0.23521395,0.21195322,0.07117342,0.19089863,0.3726281,0.12233396,0.51578456,0.61847603,0.14367329,0.010595126,0.33920893,0.5517516,0.105406106
-1.1792628,1.9044158,-0.7510623,-0.77699417,1.6110588,1.5145876,1.5124999,1.5492498,-0.72754765,2.0825582,0.576775,0.47674426,0.87128735,1.162271,0.49912328,1.4629672,0.74786115,0.86926734,0.3676851,1.2008992,0.61563885,0.7136699
0.54083914,0.13731548,0.3785094,0.50008297,0.25455946,0.10982069,0.3567496,0.05255217,0.35223538,0.40015757,0.36767513,0.23769268,0.12683888,0.6066328,0.41590613,0.5455584,0.38996512,0.2981526,0.3219471,0.43966356,0.28257462,0.14719754
-0.02319086,0.4883724,0.02616375,0.08248715,0.47799695,0.37080595,0.52017814,0.33903754,-0.02924997,0.5716827,0.26575014,0.13690835,0.25931537,0.5134307,0.2683019,0.5724437,0.31795654,0.24207559,0.17088988,0.4397779,0.26307353,0.23802403
0.8018102,0.18560553,0.5390959,0.61116385,0.23249282,0.01609017,0.3438917,-0.10580422,0.38561654,0.26946527,0.38525182,0.24892923,0.1283615,0.6410876,0.36135477,0.63966393,0.45325604,0.21173099,0.22454745,0.40257376,0.34161955,0.14033033
0.7099136,0.09945402,0.45915836,0.5755181,0.21055888,0.018225772,0.29305056,-0.10894023,0.38013715,0.2738132,0.3974772,0.2514626,0.11426929,0.5874607,0.35344896,0.5744457,0.4311972,0.23017967,0.26239598,0.3821664,0.36558565,0.11023311
0.39932647,0.22650087,0.2481881,0.3878303,0.28760013,0.1509905,0.37506145,0.08156865,0.20705964,0.38686827,0.3383593,0.18612291,0.14295639,0.53553355,0.29557762,0.5037029,0.4377526,0.19679686,0.18749717,0.37061906,0.3810817,0.1204232
0.55603814,-0.0050430074,0.15618151,0.30875805,0.13136664,-0.0061682314,-0.024908647,0.027189698,0.111401066,0.21211603,0.23741001,0.03917236,0.02949059,0.16337523,-0.03706582,0.24949786,0.83783513,-0.16950354,-0.19769606,0.06607331,0.7447849,-0.07434167
-0.5406609,0.8607669,-0.27090055,-0.16424905,0.78926784,0.75519735,0.8910262,0.7859055,-0.19709301,1.1899647,0.37616235,0.27849302,0.4758721,0.73633695,0.42823815,0.8474928,0.35937908,0.48292837,0.31096122,0.7549441,0.2799854,0.45475712
0.8945016,0.07430941,0.64417356,0.7347657,0.2010447,0.0045814253,0.3539617,-0.10329686,0.5202685,0.43336606,0.45199943,0.32863352,0.1377312,0.77749014,0.47071898,0.7089647,0.4372843,0.3281828,0.3539431,0.508775,0.29493082,0.18850952
0.6298056,-0.054848984,0.31900448,0.45017588,0.10729128,-0.07683546,0.05072557,-0.16338605,0.21122958,0.16127512,0.25703073,0.10210998,0.06495703,0.27476296,0.07634257,0.33202168,0.62731224,-0.1145718,-0.10631819,0.109575994,0.5715817,-0.019367274
-0.19776319,0.6054938,-0.1041058,-0.04374004,0.5906287,0.49512076,0.5991731,0.4748355,-0.1510841,0.7491754,0.31836027,0.16997689,0.34561837,0.530495,0.23438218,0.6371037,0.41844735,0.2566403,0.14517745,0.49890587,0.35747832,0.29213086
-0.596892,1.1197779,-0.053006776,-0.011307292,1.0120257,1.019202,1.343333,1.0464036,-0.014157962,1.826318,0.533009,0.51025367,0.6725005,1.2713948,0.8385651,1.3452529,0.25726292,0.88775927,0.6855873,1.286708,0.057781447,0.77113837
0.60088325,0.117912315,0.33773142,0.49665248,0.23036619,0.03850211,0.26915288,-0.030913286,0.3302803,0.2596779,0.36349356,0.19278067,0.09222241,0.5026443,0.34286433,0.48129416,0.49320495,0.21468668,0.23559986,0.3271766,0.423948,0.06937572
0.6844206,-0.049172573,0.33310264,0.4868247,0.086141706,-0.06684683,0.054659292,-0.1396654,0.2339247,0.19366771,0.2759745,0.10878577,0.065427765,0.31392646,0.05845472,0.33369714,0.6979146,-0.115331404,-0.09864725,0.131771,0.6024716,-0.0049661547
-0.15501715,0.60805434,-0.064834654,0.013203327,0.56204206,0.48201165,0.6019357,0.44692624,-0.11965965,0.7158109,0.32309115,0.1690481,0.31422877,0.5331902,0.26545787,0.63395846,0.44621158,0.23505051,0.15508407,0.47420052,0.40158787,0.29468885
0.42175323,0.15473962,0.2895382,0.36851436,0.23158772,0.091392085,0.29621768,-0.00053699315,0.193896,0.30140004,0.3089434,0.15139401,0.13052824,0.43325078,0.23316872,0.47076625,0.39548,0.12677753,0.1516063,0.29171258,0.34984422,0.10069533
0.20411374,0.27753496,0.13610876,0.2966801,0.3487867,0.2408841,0.45176762,0.19024894,0.11186428,0.5218488,0.32746744,0.19141354,0.1836052,0.558125,0.2964313,0.53505284,0.43753055,0.19784833,0.16346689,0.4244522,0.36627904,0.1803306
0.8322933,0.08761969,0.56538224,0.67259896,0.20199504,0.009399569,0.33984625,-0.12548669,0.4413007,0.31871378,0.44655776,0.2963964,0.09998102,0.6824992,0.4031523,0.63526934,0.47761524,0.24572928,0.27744642,0.42496705,0.38122195,0.13301434
0.3938761,0.22032936,0.31417608,0.41407755,0.25014096,0.17172378,0.41781163,0.079199634,0.24062495,0.50517285,0.3153351,0.24230829,0.22321528,0.61668706,0.3361668,0.6049673,0.35569897,0.24283445,0.2512266,0.4634779,0.25718617,0.23231313
0.71132505,0.12953176,0.42852187,0.5571722,0.21099156,0.022140995,0.26871857,-0.031576253,0.36705554,0.29512727,0.36918068,0.18910535,0.102939695,0.5726301,0.33822805,0.53293866,0.50282663,0.2036524,0.22501081,0.36323982,0.38388476,0.09821254
0.80738765,0.0808876,0.5527875,0.64771116,0.21041115,0.022370275,0.32721192,-0.11266816,0.4525159,0.31972212,0.43418992,0.29402944,0.122564204,0.6616207,0.421347,0.6416692,0.43711597,0.2820652,0.31811965,0.43557158,0.35452768,0.14295658
0.86774045,0.09546797,0.58640087,0.700913,0.20347741,-0.007980548,0.32470128,-0.11695522,0.50296515,0.35357472,0.42958492,0.2947267,0.13546899,0.70679677,0.44683614,0.66856086,0.43978187,0.3002253,0.33123043,0.45735484,0.3223034,0.1604498
0.9162217,0.061640967,0.6398477,0.73383415,0.17418016,-0.016444981,0.33670127,-0.14719388,0.52869165,0.39263847,0.4335801,0.32914418,0.15655965,0.73847073,0.46613196,0.71376336,0.45900175,0.3078649,0.35446885,0.49264008,0.3248885,0.17434853
-0.042216945,0.5811159,-0.048700303,-0.018934287,0.5261666,0.3848599,0.4914947,0.39962965,-0.106377885,0.52371013,0.25849968,0.11476557,0.2647969,0.4483297,0.19730172,0.5426491,0.40281597,0.24002455,0.1188325,0.40157953,0.35394976,0.17441927
0.5539449,-0.029721625,0.24464957,0.37225443,0.08549797,-0.036699474,0.035465848,-0.08506997,0.13343589,0.1433188,0.2340385,0.06242001,0.047600433,0.19678319,0.015543956,0.26262814,0.7211751,-0.16742703,-0.15340663,0.057974987,0.6479947,-0.052876037
0.43954027,0.065828376,0.12585236,0.28632012,0.15990531,0.053339355,0.072022825,0.062503695,0.094112694,0.18444933,0.23236589,0.051408507,0.060012348,0.21900116,0.037905153,0.26474094,0.6984223,-0.10175865,-0.10405587,0.11567293,0.63392085,-0.037516646
-0.0040084757,0.5238272,0.10162712,0.11366955,0.50732744,0.40289322,0.6024645,0.36392432,0.010634422,0.6781868,0.29462606,0.18368262,0.31939483,0.6021403,0.31439903,0.684317,0.26662114,0.29476777,0.22444099,0.51900506,0.19851765,0.32672343
0.054484583,0.97451603,0.020135574,-0.12201974,0.7603818,0.54827195,0.72770673,0.587776,-0.1711256,0.60676014,0.29451257,0.19578037,0.34774482,0.6219085,0.2537783,0.7790136,0.46795446,0.45116138,0.18149789,0.5948911,0.44416797,0.23559295
0.66417617,-0.018816866,0.3731063,0.5569293,0.11490936,-0.0006509051,0.18127999,-0.14261638,0.3132102,0.29697478,0.34221345,0.2122707,0.07991244,0.5307795,0.24266449,0.4463851,0.5480278,0.07970181,0.11136329,0.31013328,0.42642707,0.03483598
0.7209919,-0.07717806,0.34366876,0.49716473,0.0839852,-0.09003061,0.019665007,-0.1613793,0.22724743,0.18341488,0.27317894,0.11396904,0.06535302,0.29444388,0.024317745,0.3226108,0.7251728,-0.15616572,-0.1528398,0.108877376,0.6396602,-0.017472332
0.8189879,0.014995303,0.52076817,0.666327,0.16121505,-0.028937686,0.24331242,-0.18870237,0.45035693,0.28886175,0.40891248,0.27463362,0.12208728,0.60375005,0.36671957,0.5861357,0.48515332,0.21182428,0.24276245,0.37181783,0.39745104,0.114277154
0.3556766,0.31672534,0.20048484,0.24059518,0.3060208,0.14713773,0.30298203,0.13009152,0.09965545,0.21377368,0.24980311,0.08090871,0.14473501,0.37223268,0.19660103,0.4671172,0.48945946,0.12062796,0.107523054,0.28172547,0.414586,0.08727394
