AFP,PDR_UFP,NPDU_UFP,N_effort,Effort
0.15927501,0.3502864550286455,0.302267,0.122661695,0.12931854
0.1782272,0.5256403025640303,0.49063984,0.18040171,0.18154027
0.52500504,0.03387631838763184,0.043407567,0.23521145,0.19944152
0.27822524,0.11752126775212679,0.08431326,0.14975159,0.15960619
0.13062672,0.45321036532103653,0.41005188,0.14446132,0.14149769
0.49416843,0.12325864732586475,0.07883385,0.22054951,0.23954308
0.13044602,0.10385157038515704,0.045951948,0.020230634,0.040665925
0.12773941,0.21382742138274216,0.18505138,0.08322617,0.07958116
0.09636149,0.22507224250722424,0.17751673,0.049239766,0.057762817
0.12959617,0.10271636027163603,0.064954214,0.056171983,0.0631548
0.14096309,0.37007803700780373,0.3119423,0.1742965,0.17450184
0.16713361,0.09315499931549993,0.04325351,0.045238413,0.062473483
0.17363453,0.08128587812858781,0.038104735,0.031010212,0.03901667
0.10091281,0.20808946080894608,0.15118638,0.0711098,0.08443057
0.13717724,0.1476809647680965,0.111406885,0.07085447,0.07443748
0.16164187,0.11817265181726519,0.070388004,0.04742099,0.05581814
0.19033383,0.3769823376982338,0.33154497,0.24740145,0.25607872
0.13518392,0.06767429676742968,0.03208935,0.02936157,0.036351033
0.1580958,0.6097073609707361,0.5711511,0.21116504,0.20532282
0.3363094,0.1880378288037829,0.14065987,0.31221664,0.33029094
0.18872173,0.11161630116163013,0.060429804,0.07008895,0.08776351
0.14266486,0.5006451500645149,0.47579512,0.15386559,0.1396725
0.12899213,0.11213484121348413,0.060603812,0.049678743,0.06653401
0.3265516,0.41382811138281117,0.38732392,0.44726557,0.4449007
0.123451635,0.17430169743016974,0.12793222,0.05930996,0.061471995
0.14020322,0.5444764544476455,0.51809925,0.2084161,0.20002006
0.08835294,0.08325021832502184,0.041577913,0.02344874,0.028367093
0.21185787,0.4137199613719962,0.37737256,0.2862982,0.282436
0.15631144,0.10890494589049458,0.06365288,0.05324606,0.061101265
0.23516011,0.18161594816159485,0.1417433,0.13432701,0.15042537
0.13441306,0.15064865506486552,0.10031884,0.041688196,0.05857883
0.08244016,0.41051287105128714,0.37362728,0.10423112,0.09940849
0.14894414,0.45913548591354864,0.40831155,0.21053869,0.21912275
0.11569899,0.13439109343910935,0.090851136,0.033528056,0.037325613
0.13104245,0.24596899459689947,0.19086087,0.08248991,0.09531811
0.13432083,0.1274345527434553,0.084725745,0.096006945,0.10252118
0.15012363,0.26258086625808663,0.2218006,0.13110235,0.13321002
0.21434729,0.18158331815833184,0.11245435,0.13126604,0.17126197
0.18569294,0.04856563085656309,0.007284913,0.018542893,0.03735286
0.14358637,0.292888369288837,0.25150716,0.08579965,0.08856459
0.094111204,0.23652031365203138,0.17146039,0.06732637,0.07668942
0.11586039,0.1785130078513008,0.14077058,0.06608491,0.062296838
0.14657146,0.14339268433926844,0.10097257,0.05037305,0.06009039
0.19409844,0.11433843143384315,0.06033399,0.0739993,0.09869796
0.11375582,0.20168609016860903,0.15162721,0.06956409,0.08194682
0.34088525,0.10343378034337804,0.07397467,0.12181006,0.12515165
0.108086124,0.22321469232146926,0.17936254,0.062547386,0.07020708
0.18282202,0.22443511244351125,0.16883036,0.15088946,0.1708462
0.13088514,0.2786986778698678,0.23973447,0.071900055,0.0737679
0.16619028,0.08486758848675885,0.048186556,0.057908528,0.06373703
0.16306849,0.07506734150673415,0.039339058,0.053775333,0.05423549
0.20346653,0.0889659238965924,0.05016224,0.068684146,0.07522805
0.15936653,0.4572159757215976,0.42978653,0.2280036,0.22202182
0.13581815,0.1499630349963035,0.12088395,0.115917176,0.11515255
0.15845467,0.25179422517942257,0.20262596,0.116135985,0.13774024
0.090758204,0.3206130920613092,0.27127188,0.06935157,0.07428093
0.30421862,0.08201119820111982,0.055798143,0.11617352,0.114890054
0.17206676,0.098949659894966,0.059637807,0.04976736,0.05757066
0.1269794,0.13572080357208038,0.10207491,0.01669795,0.02006625
0.11323111,0.7420010142001016,0.7221541,0.24736717,0.22674477
0.20365283,0.2607423060742306,0.22299129,0.20219436,0.20728298
0.09197141,0.2181259618125962,0.16713521,0.068894945,0.08223988
0.12604114,0.3231732023173203,0.27877685,0.13832527,0.14402804
0.19802839,0.13629592362959236,0.103435926,0.09466475,0.10068162
0.13146544,0.11546578154657816,0.07632961,0.061626628,0.06505143
0.11052367,0.4624930762493077,0.43381944,0.10942541,0.096728414
0.18371235,0.17258731725873172,0.12913406,0.05699539,0.06564383
0.15109673,0.303207930320793,0.26086563,0.1152181,0.122559234
0.14973013,0.498405089840509,0.4620237,0.19353084,0.19720718
0.11399837,0.11303093130309314,0.056967936,0.056608442,0.07778257
0.1313235,0.12399567239956724,0.09382989,0.075872526,0.07378431
0.09515588,0.07809073780907379,0.044267952,0.009639977,0.011332044
0.15059151,0.1012436551243655,0.064340755,0.041461803,0.047023334
0.1658498,0.07884639788463979,0.058275893,0.0994432,0.097940266
0.15562518,0.1098484809848481,0.072894186,0.054831825,0.057427883
0.16780952,0.10416179441617944,0.057789803,0.06362833,0.07922201
0.1095117,0.1562002656200266,0.116223164,0.04485777,0.052785896
0.17918901,0.36287308628730863,0.32949108,0.13215047,0.12735812
0.13631202,0.12492180249218027,0.07003292,0.04761123,0.06857362
0.2127482,0.18292814829281484,0.14021567,0.116800874,0.12357661
0.21841514,0.05588126358812637,0.039223813,0.10761978,0.09170464
0.091286466,0.21122857112285712,0.1548675,0.0576255,0.07496352
0.35865363,0.24005698400569841,0.19922885,0.27099696,0.29059976
0.1700224,0.28652005865200586,0.25182772,0.123279914,0.13221353
0.06798334,0.19673307967330797,0.14994153,0.041607454,0.042550955
0.181447,0.08137381813738183,0.032851234,0.05391374,0.0724825
0.16048977,0.14462909446290945,0.10006259,0.07786703,0.08544487
0.0957445,0.17776170777617079,0.1244378,0.05115646,0.059301443
0.098244004,0.1684826168482617,0.12379711,0.07534827,0.08270751
0.20071006,0.3455866645586665,0.31825745,0.2709694,0.2661686
0.0950139,0.24479952447995246,0.20455301,0.055956706,0.054867245
0.13038681,0.09253145925314593,0.047591947,0.054021124,0.06783176
0.14424612,0.06561443156144316,0.027126923,0.027558861,0.034376357
0.09384792,0.45944441594444163,0.4005755,0.17272422,0.17852464
0.0905066,0.2392578539257854,0.20183223,0.04416568,0.04404427
0.17643803,0.15281008528100853,0.112502076,0.1211063,0.11437087
0.12317729,0.21836128183612818,0.16626072,0.1000265,0.1044157
0.13939513,0.4046151104615111,0.374607,0.16080073,0.15993272
0.14994743,0.15502902550290254,0.12624535,0.07738219,0.07615248
0.12321405,0.09069155906915591,0.04154624,0.047128048,0.064694375
0.15995152,0.14367546436754644,0.0989253,0.111408934,0.115484774
0.31514564,0.11089204108920411,0.06092064,0.108440906,0.1234867
0.35056445,0.23498041349804139,0.19861814,0.3204894,0.3276313
0.15332264,0.08263005826300583,0.044293687,0.022031173,0.027897872
0.11156106,0.15187345518734552,0.09958614,0.054363508,0.06482588
0.16884807,0.2880851288085129,0.24701396,0.14615756,0.14988382
0.34194633,0.11029873102987311,0.065619856,0.145306,0.1613157
0.107920736,0.35019937501993753,0.31274238,0.10827838,0.10731748
0.13930297,0.10135915413591541,0.057067163,0.033948593,0.043961525
0.20704846,0.198177159817716,0.14878523,0.14424507,0.16085584
0.25025743,0.2080430708043071,0.16255715,0.27276164,0.2796919
0.045264427,0.30506417050641704,0.26797244,0.038144033,0.027402502
0.180278,0.09701233570123358,0.057970755,0.06450899,0.07632666
0.16257982,0.1481779148177915,0.10430347,0.076475374,0.08382588
0.2427588,0.5308583530858353,0.49118748,0.3918305,0.38498944
0.098296314,0.14458148445814845,0.09919814,0.058793303,0.067387104
0.12065016,0.09067408906740891,0.05206853,0.044191062,0.050385654
0.16014624,0.16447491644749165,0.10778607,0.09047611,0.10605249
0.47409055,0.15335297533529754,0.10980443,0.22370633,0.23864564
0.26885554,0.0692628019262802,0.048624717,0.06780672,0.060714606
0.14919126,0.6852035685203568,0.65919524,0.25015137,0.22501422
0.12433207,0.19358707935870795,0.13262746,0.08300784,0.09769513
0.13007024,0.1792894979289498,0.13822472,0.10246579,0.10943127
0.1724814,0.31017709101770913,0.27090955,0.12210171,0.12612185
0.10287717,0.5565655556565556,0.52459145,0.14782035,0.13144621
0.14567631,0.16630314663031467,0.118073605,0.087221116,0.10532704
0.075243965,0.39419100941910096,0.3465514,0.09716347,0.0966145
0.3662105,0.07594869759486976,0.041832976,0.10485253,0.1190131
0.113793984,0.22424508242450825,0.18250886,0.05903979,0.06624146
0.3502763,0.12110300811030082,0.08484849,0.12811054,0.13554937
0.26600927,0.28400948840094886,0.23975185,0.23382373,0.23237586
0.2698993,0.05064329306432931,0.051353574,0.06896257,0.056800596
0.11361146,0.2280384228038423,0.19620925,0.06560774,0.061835017
0.33034068,0.08491016849101685,0.05241739,0.08647029,0.08899963
0.16580321,0.5763456576345658,0.5409234,0.23742554,0.23232278
0.15897521,0.099190529919053,0.04625821,0.04439154,0.06253324
0.17048103,0.5738225573822557,0.5381167,0.3470534,0.34879622
0.21719933,0.24552198455219848,0.21570641,0.14729697,0.15112406
0.17413819,0.16231505623150563,0.12099395,0.088665485,0.0985771
0.13734362,0.20678959067895908,0.15245152,0.12836401,0.13241075
0.33093998,0.12262728226272823,0.09551422,0.15062325,0.15564674
0.11577548,0.10234610023461004,0.060236394,0.043486014,0.0513053
0.12437692,0.20169375016937502,0.1625354,0.064375594,0.06402792
0.09867035,0.15624246562424657,0.11719943,0.048523247,0.051284082
0.25863707,0.3649306064930607,0.30762956,0.3972975,0.41212496
0.18664429,0.10572072457207246,0.060799234,0.034938622,0.043589115
0.20177452,0.10986820098682011,0.07723947,0.06648463,0.06643796
0.15367363,0.1771942377194238,0.1258407,0.06857759,0.08426382
0.094898015,0.201797090179709,0.16135108,0.04880656,0.051116437
0.2158887,0.3872246787224679,0.33997986,0.2426361,0.24518323
0.12600496,0.11296135529613555,0.079972394,0.034731973,0.03342959
0.36983252,0.35568130556813055,0.30650976,0.46528998,0.4863996
0.28104144,0.395653589565359,0.3549295,0.35157993,0.35257804
0.18419184,0.15459072545907254,0.0815229,0.09395966,0.13214383
0.12943399,0.08553773255377325,0.0461651,0.023987386,0.030166809
0.28954664,0.1276717027671703,0.0796003,0.101971984,0.118273556
0.17167257,0.499459949945995,0.46568927,0.21275404,0.20801921
0.10576077,0.7038278103827811,0.6996085,0.17616299,0.14298896
0.09481591,0.24614211461421148,0.20475408,0.058007985,0.055279464
0.23686446,0.07718082771808277,0.047726385,0.093576536,0.09724152
0.15229915,0.11550977155097716,0.08530813,0.0270232,0.02349676
0.18504463,0.302127430212743,0.25038317,0.2243741,0.23125984
0.34614486,0.2086522808652281,0.15259364,0.2547662,0.27262202
0.34909177,0.0899497489949749,0.054484054,0.122926116,0.14345011
0.16468635,0.2295980829598083,0.1803604,0.09921436,0.11173135
0.1540609,0.4384589638458964,0.41886482,0.17063646,0.16445719
0.15687795,0.1497275549727555,0.10567512,0.05060608,0.062239245
0.13728368,0.09067296906729691,0.06632297,0.034848895,0.03101157
0.2650097,0.38705346870534685,0.33378765,0.29729813,0.31143323
0.12868047,0.15330944533094454,0.11820421,0.059195932,0.06380393
0.14849125,0.1391587539158754,0.100173794,0.03455862,0.042698413
1.0,0.199282819928282,0.20877856,0.8005615,0.7941
0.15504017,0.10717753071775307,0.06840739,0.084333345,0.094423324
0.21660769,0.6181002318100232,0.5787293,0.37474957,0.36832413
0.11757851,0.17816148781614877,0.1397599,0.08020583,0.08544481
0.1950261,0.46427754642775465,0.44499907,0.2032879,0.18774664
0.14305206,0.12312809231280925,0.0763695,0.0715204,0.079833955
0.15652573,0.09345692934569294,0.04975488,0.03835044,0.048310697
0.15434511,0.1202027820202782,0.071944036,0.068185255,0.08675511
0.28839687,0.27864157786415783,0.22636387,0.2711048,0.2900084
0.09708494,0.2074087507408751,0.18568525,0.054373845,0.040573705
0.19844337,0.2606722660672266,0.22635123,0.15905635,0.16271767
0.25984257,0.18297361829736183,0.14855081,0.19034244,0.1864174
0.08226767,0.31499713149971315,0.27510306,0.034361824,0.035318334
0.21612737,0.15201634520163454,0.11142903,0.12112963,0.12737729
0.39042506,0.13521794352179434,0.116208784,0.14367978,0.1449456
0.115724236,0.17446966744696676,0.13871083,0.052946568,0.0480041
0.17454243,0.10332129033212904,0.059539214,0.039618865,0.04463619
0.1368329,0.24520945452094547,0.21030301,0.09905499,0.10633342
0.17160933,0.4273127427312743,0.35957712,0.17142682,0.18805638
0.26339167,0.17584714758471476,0.13255993,0.1539303,0.15464301
0.15889764,0.3118348111834811,0.270618,0.18606456,0.19372907
0.09988561,0.5053874205387421,0.48002616,0.12240827,0.10492359
0.42055935,0.297155769715577,0.24074548,0.3403335,0.35375473
0.13351132,0.18278393827839381,0.15322098,0.08788283,0.08715083
0.13500938,0.07237590723759073,0.04431735,0.018382998,0.020930149
0.12175898,0.10570672457067246,0.05810541,0.035480145,0.05008456
0.13945211,0.5653254565325456,0.54197586,0.18136786,0.16731316
0.16690506,0.09359375935937594,0.059726574,0.057416435,0.06340854
0.28735256,0.06692383669238368,0.035372145,0.10734734,0.10555485
0.33035523,0.20250099025009904,0.1563333,0.18656334,0.19844107
0.1247738,0.14335060433506044,0.09306962,0.05477844,0.06523267
0.14024957,0.21855850185585018,0.16588241,0.080029845,0.097904176
0.24961483,0.3391239039123904,0.3014203,0.20807861,0.22026607
0.11279662,0.08269883826988383,0.04939457,0.03415107,0.03319012
0.4400501,0.3189108318910832,0.27491948,0.487209,0.49594837
0.18582343,0.1291866629186663,0.08764101,0.08730398,0.09465402
0.1607411,0.17615418761541876,0.13443303,0.13814442,0.14758345
0.13437408,0.08596775859677586,0.056831412,0.036302164,0.030378826
0.50610155,0.21526126152612615,0.14691713,0.27279013,0.32278642
0.12838805,0.17919355791935582,0.13013422,0.07518551,0.088011146
0.10966882,0.13971279397127942,0.09232459,0.04153329,0.05133282
0.10865277,0.2678446467844647,0.23238382,0.05984235,0.05238313
0.20822744,0.2769439276943928,0.20625582,0.19576667,0.22900476
0.16279712,0.3223971322397132,0.28570503,0.12419103,0.13286474
0.18953077,0.13732250373225038,0.08514705,0.09842643,0.120258704
0.21451077,0.46269600626960067,0.4136894,0.31664884,0.3190768
0.1089361,0.15957551595755162,0.11508723,0.047438458,0.050424375
0.15616319,0.0902364290236429,0.04928513,0.017380688,0.02414488
0.38766146,0.26419266641926664,0.23508698,0.26901922,0.2671043
0.12883237,0.197040679704068,0.15672112,0.089114964,0.09318132
0.09390872,0.40503977050397705,0.37321624,0.08168839,0.076194406
0.22021927,0.0789275078927508,0.044831686,0.13147831,0.12721775
0.19893295,0.3287011728701173,0.28828466,0.26314586,0.27695498
0.17810501,1.0,1.0,0.42691085,0.3878219
0.16289428,0.3732046873204688,0.32719773,0.13660191,0.14606786
0.15451124,0.2476569047656905,0.18634439,0.114654645,0.13052687
0.26403838,0.0889173588917359,0.047327764,0.07943417,0.093237
0.21253453,0.4764070476407048,0.4462222,0.23645383,0.23106994
0.1336398,0.06786425678642569,0.030680228,0.0458523,0.052166335
0.15268442,0.492840249284025,0.44496998,0.24358924,0.24700218
0.17629732,0.398005559800556,0.37143695,0.14973432,0.14729951
0.18049577,0.11526690152669015,0.07781561,0.084602654,0.08148447
0.10166147,0.29133697913369794,0.24208999,0.11687729,0.10705949
0.17183915,0.5850685585068559,0.5633317,0.25749743,0.25105017
0.17180263,0.09625141562514157,0.052163355,0.055827364,0.06863705
0.22547479,0.18468378846837885,0.14020923,0.11890125,0.12723336
0.13833863,0.1492361449236145,0.10871091,0.11294575,0.11905883
0.14881887,0.17524576752457677,0.12787479,0.07854918,0.09024081
0.11615534,0.22164055216405523,0.17870858,0.06779568,0.07026611
0.14001915,0.04691874469187447,0.030680157,0.04574741,0.03880461
0.63907593,0.07530752753075276,0.0690577,0.2357755,0.22430415
0.3404825,0.10980874098087409,0.071318954,0.11942954,0.12934917
0.19144805,0.41866256186625617,0.38950327,0.14126143,0.14666381
0.28981233,0.09208378420837843,0.050996304,0.09278205,0.100865215
0.12079835,0.2566323256632326,0.22173128,0.06468906,0.063491136
0.133834,0.43369241336924136,0.41248363,0.18131305,0.1561169
0.24131487,0.10526359052635906,0.061718307,0.08634819,0.103660524
0.2996685,0.296855729685573,0.23788503,0.3344921,0.35341838
0.10444066,0.24466920446692048,0.1959902,0.06877214,0.08262169
0.24098375,0.041715041171504125,0.044820584,0.06397653,0.045729913
0.16009694,0.5369890536989055,0.4615162,0.24203493,0.2638262
0.14432083,0.08024117402411741,0.041369922,0.016092006,0.020642843
0.19880466,0.08232997423299743,0.04867045,0.092828766,0.09833793
0.08209667,0.47368712736871277,0.43962082,0.10567403,0.097116135
0.093654335,0.3379942337994234,0.29505882,0.045430556,0.04685583
0.18956731,0.21609068160906816,0.18047974,0.10257153,0.108285785
0.14033887,0.5305001530500154,0.49380222,0.24471004,0.23957893
0.093968034,0.30233955023395503,0.26074395,0.07785824,0.07642579
0.21747121,0.20488444048844406,0.14971048,0.19518444,0.2160685
0.1585705,0.5044196204419621,0.4159553,0.19646077,0.22404094
0.12746105,0.1485727248572725,0.107768364,0.06495544,0.07030921
0.13870518,0.11651097665109766,0.06715307,0.04848604,0.062244646
0.21295345,0.6786849678684969,0.6437857,0.3752283,0.36274585
0.25250334,0.03379045337904534,0.011805769,0.1390835,0.12445384
0.0607168,0.24379190437919043,0.20192358,0.03434063,0.029983662
0.14228937,0.1787026378702638,0.14352435,0.070400566,0.075489104
0.21319735,0.5046848004684801,0.48071936,0.2221723,0.21268399
0.15470555,0.09763042976304298,0.054748654,0.05220554,0.06261037
0.19851509,0.2058143705814371,0.15506423,0.126548,0.13777061
0.25726452,0.08845486884548688,0.060910493,0.05816187,0.054623246
0.12499502,0.08156993315699332,0.04846952,0.024970256,0.02690484
0.16106017,0.0893838289383829,0.044827648,0.038693696,0.05203188
0.14943403,0.09696686469668647,0.061801814,0.05489673,0.0580655
0.15677764,0.05633115563311557,0.02803658,0.0088729765,0.006336665
0.14552085,0.09356558535655854,0.05167479,0.078517765,0.07966828
0.23129812,0.07011604301160432,0.034387283,0.04761895,0.06264858
0.30288213,0.36065558606555864,0.3056597,0.39293408,0.4023568
0.1783577,0.3122175912217591,0.2829933,0.17554082,0.16676669
0.18192606,0.15740150574015058,0.118601,0.12926911,0.13249089
0.1581336,0.12600098260009826,0.08034343,0.06713638,0.07745634
0.1309549,0.17550344755034475,0.13550714,0.06602538,0.06901379
0.13011244,0.15209040520904052,0.113765694,0.072860956,0.07826209
0.2696641,0.10797466679746669,0.068311706,0.0827274,0.09140574
0.11711255,0.35528055552805554,0.3277795,0.1388332,0.13381904
0.17437772,0.1291560529156053,0.07668917,0.09205103,0.110760644
0.21234025,0.07139953213995322,0.03284092,0.083739415,0.087859064
0.11129682,0.25728562572856256,0.2297853,0.07101361,0.058497816
0.15281916,0.2678684567868457,0.2379972,0.110831305,0.109673545
0.1455506,0.17749236774923677,0.132761,0.11867425,0.12869693
0.19445585,0.2839400283940029,0.24470398,0.17065142,0.17345248
0.18500255,0.07619460761946077,0.040712476,0.05898385,0.06377599
0.11341439,0.22074764207476422,0.16241118,0.06119209,0.0680419
0.24411193,0.07312574231257424,0.0364646,0.09338687,0.09428825
0.21288699,0.33576443357644337,0.3233165,0.29227036,0.28508332
0.30066347,0.05638045263804527,0.022443343,0.06565324,0.07471239
0.09532209,0.3126460312646031,0.27199984,0.08558798,0.08725344
0.14112899,0.11694557169455717,0.06017988,0.052362345,0.0686357
0.119404346,0.11251015125101513,0.063734226,0.05800409,0.066279665
0.53169435,0.25273689527368953,0.20398769,0.3883664,0.41261083
0.67964345,0.05253335525333553,0.03248149,0.20307203,0.21100369
0.28991437,0.17895546789554678,0.12849844,0.13896522,0.16269472
0.12546037,0.11352623135262314,0.07324995,0.018382212,0.022639677
0.13707553,0.20317609031760903,0.1561993,0.08120065,0.094731666
0.17882481,0.1774494677449468,0.13494626,0.093100205,0.094710186
0.17993365,0.14374296437429646,0.09631071,0.10471459,0.116071284
0.21290486,0.8017900201790021,0.7788097,0.44893497,0.44138715
0.37615803,0.1298670429867043,0.07352555,0.15859357,0.1878367
0.104791254,0.3762196976219698,0.33622557,0.06593505,0.060349658
0.13662894,0.21408839140883915,0.16515714,0.0795418,0.08341886
0.11327344,0.28398682839868283,0.24201146,0.08564302,0.08575174
0.22625336,0.1467834246783425,0.105136596,0.09194811,0.10060643
0.16917358,0.10731487073148707,0.0458425,0.029292053,0.056653563
0.20071384,0.0891924739192474,0.057053052,0.033594318,0.04248055
0.11600125,0.0996742349674235,0.06241651,0.014360193,0.01181932
0.15123357,0.1607837160783716,0.12003297,0.08520952,0.08592935
0.17076838,0.13815982381598238,0.10382766,0.1069552,0.10781199
0.11651574,0.35044828504482856,0.3054362,0.111186504,0.11327861
0.18567537,0.07251997725199773,0.028988097,0.0497815,0.06407146
0.12642781,0.2194170919417092,0.17877373,0.063698,0.06888147
0.24004854,0.08450198845019885,0.052212477,0.10620773,0.107452124
0.16863406,0.49908609990861,0.44710305,0.23965564,0.25139195
0.15086181,0.1595340659534066,0.10701928,0.07435377,0.09571963
0.29200938,0.2783369978336998,0.24119532,0.21526334,0.22541706
0.365908,0.2604446060444606,0.20956206,0.35420153,0.37481987
0.119880244,0.13945335394533542,0.095540464,0.044264466,0.05396238
0.13556565,0.27168610716861075,0.22793677,0.10127261,0.10698083
0.185641,0.2292625829262583,0.17617416,0.102263585,0.112096116
0.12040345,0.21526243152624316,0.17110911,0.02304011,0.024073754
0.23255149,0.4069860106986011,0.3677259,0.22738297,0.2305861
0.23939991,0.2909826290982629,0.22281632,0.22189198,0.25047487
0.15700118,0.38804787880478786,0.34729648,0.16333544,0.16093865
0.10379322,0.13856913385691338,0.105991684,0.04992819,0.0490244
0.19468406,0.39451659945165996,0.35901418,0.2523087,0.25227666
0.37775466,0.18799065879906587,0.162245,0.17222121,0.1759213
0.27284196,0.12588265258826525,0.08846188,0.14744529,0.15744261
0.20531538,0.28622027862202787,0.23594382,0.14002612,0.14682111
0.15783364,0.11760825176082519,0.07474855,0.03367198,0.039860442
0.12588055,0.3222624722262472,0.28338534,0.15760776,0.14754738
0.24081953,0.20152389015238903,0.17417517,0.18459524,0.19164367
0.32835323,0.06796295179629518,0.04690679,0.17854935,0.15811218
0.065067284,0.2829751082975108,0.22871032,0.08830728,0.082142144
0.21747401,0.43558581355858134,0.4042982,0.3096185,0.29168782
0.12156351,0.22322053232205324,0.19284025,0.079882234,0.06819935
0.10189708,0.1415706441570644,0.089732744,0.037054062,0.054345585
0.13296312,0.2499623249962325,0.19068262,0.110697836,0.12690517
0.1890314,0.05050512505051251,0.028369583,0.024236668,0.02635499
0.08280528,0.3849645684964569,0.3407463,0.073977366,0.06950336
0.15648195,0.12411591241159124,0.07742273,0.06414533,0.07785027
0.23959638,0.14419280441928042,0.10513616,0.1035558,0.09798244
0.22657004,0.1889636388963639,0.12966797,0.15558308,0.18607606
0.34313107,0.10853716085371609,0.07764935,0.14244376,0.14347705
0.11316694,0.39573339957334,0.3570769,0.108492136,0.10674919
0.17955558,0.11288965128896514,0.078858204,0.09583588,0.096478134
0.20327242,0.08596047859604786,0.05265057,0.084228255,0.08710307
0.14556722,0.2195988119598812,0.17105487,0.15211159,0.16030204
0.2862831,0.08136378813637882,0.043718614,0.10060823,0.11042297
0.11826427,0.10373593437359344,0.06355846,0.040685374,0.04999143
0.10306446,0.28670072867007285,0.27931824,0.07800703,0.062389724
0.06485486,0.16849713684971368,0.12634817,0.039951645,0.037818268
0.11028597,0.18552637855263787,0.14604378,0.054705713,0.060452588
0.17462847,0.07782229778222978,0.04415624,0.02304577,0.029699378
0.12198061,0.4067724706772471,0.3727989,0.123799056,0.11089741
0.16658548,0.0808035740803574,0.048239075,0.114348084,0.12144785
0.17462887,0.08532339853233986,0.043251246,0.063174754,0.07457976
0.21582225,0.13969814396981442,0.09606067,0.12327121,0.1394598
0.12489343,0.400116440011644,0.35408542,0.13762416,0.1476019
0.287007,0.08230413823041383,0.048183836,0.10995549,0.110909075
0.37380245,0.2781867278186728,0.19858682,0.4189238,0.4624873
0.15995863,0.6126910612691061,0.58416784,0.27587214,0.265508
0.17585023,0.04511328851132885,0.02055199,0.013179172,0.013693474
0.11864145,0.3299692629969263,0.29819465,0.07144587,0.07068318
0.09624959,0.28409239840923983,0.23117897,0.07399632,0.08085132
0.14692752,0.20427378042737807,0.13772133,0.09728658,0.118508235
0.4106688,0.1679518167951817,0.124983884,0.21319509,0.23169608
0.19735375,0.1788869578886958,0.1485321,0.145228,0.14917928
0.1232346,0.24320323432032345,0.20758557,0.069576,0.0678331
0.17590505,0.02369560236956024,0.0138817355,0.057756416,0.042116944
0.40795854,0.1517616851761685,0.11761334,0.25062978,0.25741446
0.12138115,0.14670340467034046,0.10675793,0.024808643,0.028179916
0.22842129,0.11913893791389381,0.08461433,0.116861805,0.1254185
0.1581257,0.16383789638378965,0.112325005,0.06714283,0.078313276
0.12546231,0.07834330783433079,0.04415483,0.06349348,0.06208609
0.1908853,0.29419129941912997,0.25433668,0.13145024,0.13150385
0.14429155,0.1388861338886134,0.09041746,0.055561867,0.068186454
0.1803433,0.1901236790123679,0.14674124,0.1257087,0.13393222
0.23324072,0.16070207607020762,0.11199177,0.17204303,0.18813664
0.12439996,0.22463978246397825,0.18138507,0.107807755,0.11273919
0.37538087,0.14545793454579345,0.102143414,0.19277592,0.20647135
0.15174635,0.11698594169859418,0.07243056,0.054386884,0.06397132
0.10904162,0.36288786628878666,0.30248097,0.1329543,0.1362611
0.13094708,0.3537835853783586,0.32028186,0.10164863,0.09848085
0.29382902,0.06635920663592065,0.026950028,0.12986425,0.14161265
0.24756247,0.12719319271931925,0.074942045,0.06691989,0.08865698
0.18743832,0.11428274142827415,0.08343142,0.08584991,0.06899999
0.13317746,0.36407641640764166,0.30385178,0.151598,0.1587629
0.0,0.25841107584110756,0.2127479,0.04433149,0.028088512
0.11875175,0.2488745848874585,0.20682243,0.07118437,0.072702825
0.24541207,0.28550675855067587,0.25825146,0.19785833,0.19406779
0.25780123,0.0895659639565964,0.051108077,0.04460864,0.055512838
0.37041602,0.30703878070387813,0.28142545,0.55082566,0.54174167
0.11172444,0.12016987201698721,0.072708376,0.04098558,0.053856798
0.09128743,0.16536733653673366,0.10770828,0.050437853,0.06271687
