rely,data,cplx,stor,virt,turn,acap,aexp,modp,sced,loc,MI_loc_data,MI_loc_rely,actual
0.3758548,-0.08166689,0.44186482,-0.18152657,0.078886524,0.19373643,0.28286096,0.1610188,0.57144934,0.19945799,-0.042934705,0.032632064,0.057539593,0.11279988
0.9122699,-0.47308722,0.7662026,0.1224884,0.36299342,0.09236503,0.5096192,0.14315476,0.89405423,-0.5084022,-0.48342714,0.052584123,0.07004689,0.5081143
0.54846674,-0.14491424,0.56834763,0.06586009,0.17550658,0.02469756,0.33320728,0.19929942,0.36462113,-0.41967458,-0.23949397,0.032811902,-0.010363273,0.23662893
0.41996688,-0.18180123,0.4742286,-0.05392652,0.19508287,0.08351824,0.28671765,0.16546749,0.571735,-0.009341367,-0.08967848,0.022085618,-0.018787418,0.15301858
0.37172183,-0.055150803,0.4386327,0.00059442036,0.1067507,0.07713796,0.3197616,0.24210593,0.37975964,-0.14828202,-0.108981475,0.017067058,-0.034933593,0.118615046
0.8032503,-0.3111442,0.6645814,0.03797999,0.29273376,0.20889369,0.41283417,0.05378494,0.9279644,-0.071617216,-0.2775619,0.05219291,0.16431631,0.38548508
0.34353837,-0.014087327,0.4046685,-0.010872129,0.11763426,0.11718255,0.31461662,0.25938755,0.34674174,-0.108006135,-0.065473646,0.024505604,-0.041796565,0.09540345
0.48776114,-0.112652004,0.45679197,0.0641222,0.15964228,0.08465489,0.26411435,0.15157257,0.3718399,-0.13453384,-0.15375145,0.024781093,0.013732936,0.17813036
0.47189394,-0.18143311,0.47837365,-0.083484024,0.17766756,0.09728742,0.28576955,0.15009665,0.51301533,0.031879492,-0.13305208,0.03619909,0.04448833,0.192784
0.49407393,-0.052257266,0.5334964,-0.38222498,0.102221064,0.34161156,0.3776642,0.14555173,0.8696955,0.5102438,-0.024762925,0.07211903,0.12755547,0.17249107
0.49031284,-0.05314916,0.5465668,-0.30168393,0.08229476,0.1521518,0.2664025,0.13048203,0.6636812,0.303538,-0.03413375,0.091863535,0.084686145,0.20123383
0.65944725,-0.10969412,0.4929001,0.23611,0.25561023,0.18528637,0.33308896,0.06889251,0.59236914,-0.15894231,-0.21504569,0.030782044,0.15068258,0.2771856
0.59772503,-0.11930421,0.46474895,-0.06459918,0.19498213,0.308177,0.32131568,0.07096726,0.6638378,0.17614305,-0.084111705,0.061190266,0.1420263,0.20755242
0.44988012,-0.060736675,0.40916285,0.073806204,0.13662207,0.08131585,0.31239846,0.20138666,0.3056259,-0.3053408,-0.17099433,0.026188334,-0.021847185,0.15583916
0.35115942,-0.0103494525,0.37582237,0.009056615,0.1220908,0.13056833,0.2819073,0.20562962,0.38165322,-0.053139947,-0.04989336,0.023194473,-0.005491089,0.099401474
0.79897434,-0.30656365,0.66895777,-0.47904727,0.1876452,0.46329853,0.4260889,0.035894245,1.1549819,0.46727666,-0.1813466,0.09822413,0.19428734,0.29026833
0.39747265,-0.046919074,0.41251576,0.10438151,0.17888008,0.070251316,0.29839832,0.21077353,0.34550524,-0.20849007,-0.13792141,0.010723095,-0.020359468,0.14354703
0.4272339,-0.08252701,0.4681818,0.047092523,0.16260344,0.072080985,0.28811288,0.21526602,0.34923053,-0.19077852,-0.11428578,0.020875687,-0.042629756,0.14820594
0.38840157,-0.10219103,0.47351545,-0.019207098,0.1444425,0.0876259,0.30326086,0.21600193,0.4730624,-0.043353416,-0.10672873,0.01608174,-0.0023933277,0.15955375
0.47343743,-0.13284494,0.50465655,0.07088996,0.14979121,0.02950747,0.32067978,0.1983976,0.36675397,-0.303128,-0.19273606,0.015758997,-0.024332456,0.19734053
0.33362883,-0.022487123,0.41398752,-0.0064024553,0.1011187,0.10542871,0.3125744,0.26135892,0.3737829,-0.10170658,-0.073555216,0.021632878,-0.04168137,0.088707656
0.7877418,-0.28243932,0.81611514,-0.024667349,0.08924324,-0.043352574,0.37868547,0.19688019,0.5214735,-0.4524767,-0.3284759,0.035873577,-0.047210824,0.32659024
0.46843114,-0.12071495,0.51200956,-0.06365914,0.11778272,0.0627217,0.27341,0.16717619,0.44307238,-0.0049853697,-0.10670276,0.025024243,0.020653073,0.16823636
0.33358577,-0.11192754,0.41436383,-0.11600164,0.12462405,0.11272524,0.2919045,0.20190412,0.5044792,0.08451124,-0.04235966,0.019887758,-0.010237414,0.1324943
0.30213505,-0.038500514,0.4130772,-0.03644938,0.10592545,0.07423143,0.26377407,0.24250837,0.38847178,-0.04594405,-0.052326713,0.012977575,-0.042656466,0.09638201
0.49397552,-0.15347894,0.5608482,-0.011841562,0.11049588,0.049072914,0.33963445,0.21637134,0.45653686,-0.21217772,-0.17861225,0.024571432,-0.032691013,0.1936036
0.77320105,-0.010059908,0.69465715,-0.62727636,0.21364671,0.58720756,0.51774865,0.14625987,1.3985248,0.8519777,-0.008358598,0.12843397,0.30106628,0.35149172
0.5210367,-0.12789524,0.52263105,-0.3267864,0.0691845,0.27820224,0.30429006,0.09085167,0.7810329,0.3344392,-0.07143365,0.0627861,0.11006886,0.17876811
0.52775264,-0.15774673,0.6224612,-0.04760068,0.20050839,-0.050750725,0.28301358,0.21729398,0.41192293,-0.21401814,-0.16409434,0.032182887,-0.047536504,0.23081906
0.3469003,-0.057098452,0.4237763,0.0067494195,0.13404451,0.090556026,0.2900516,0.23907584,0.40579134,-0.06670247,-0.07761429,0.020279735,-0.025455419,0.11444585
0.41897157,-0.08657937,0.49424535,-0.16120219,0.11380776,0.09090632,0.28572237,0.23073442,0.46272302,0.06602604,-0.047480192,0.05458509,-0.009413432,0.14481883
0.59088373,-0.026914116,0.5696258,-0.4738812,0.14540572,0.33612868,0.35994747,0.14569226,0.88224345,0.52578485,-0.040904712,0.10210403,0.1515612,0.23113632
0.7242013,-0.23617952,0.7566964,-0.069137275,0.19920805,-0.044402733,0.32116717,0.19553398,0.4577696,-0.47255412,-0.30971053,0.0686425,-0.029994352,0.3088905
0.403534,-0.060512017,0.445114,0.021640023,0.12111662,0.0906533,0.32151467,0.24644268,0.32358927,-0.2272428,-0.11814265,0.029742645,-0.027836066,0.12491171
0.5708816,-0.20820954,0.55213636,0.018831223,0.12130758,0.042268805,0.35916957,0.19298196,0.48226026,-0.26222304,-0.25076392,0.027746761,-0.011357367,0.23872761
0.35254586,-0.13688788,0.4474745,-0.06434415,0.14863515,0.061228722,0.30901667,0.23116855,0.46742946,-0.038534775,-0.08112563,0.025457025,-0.038135175,0.16033062
0.3813365,-0.057774935,0.45697588,-0.055060208,0.12264624,0.05184926,0.26363444,0.24470368,0.31638983,-0.06705946,-0.0716504,0.018720035,-0.048644602,0.1306127
0.77607995,-0.30171707,0.71604246,0.13257898,0.33102536,0.04499989,0.39762044,0.15082079,0.73151207,-0.46989498,-0.38174814,0.04789808,0.04915237,0.43688896
0.58719456,-0.16185765,0.46262032,-0.19200835,0.17554422,0.31534335,0.3437842,0.0763711,0.668648,0.21370932,-0.12287629,0.05098081,0.13285835,0.20297715
0.33993873,-0.017027799,0.42231497,-0.032912962,0.101866044,0.092673734,0.3011298,0.25507277,0.37379727,-0.061192244,-0.073451295,0.02004062,-0.040950507,0.09973945
0.47186533,-0.07893738,0.45778942,0.05114104,0.13131629,0.07062123,0.3406482,0.22548169,0.32795087,-0.36915043,-0.1916181,0.037730835,0.0011553653,0.1889767
0.3635849,-0.052542735,0.45205873,-0.010139454,0.14966896,0.08550054,0.34549645,0.26962036,0.44791514,-0.09476471,-0.0919687,0.036347527,-0.04820154,0.1559005
0.40437105,-0.053981308,0.4870933,-0.0027155094,0.14219597,0.029113175,0.26492745,0.20889336,0.33742476,-0.19953433,-0.118091494,0.016875206,-0.041810296,0.13786604
0.55555964,-0.11468135,0.57459253,0.009631056,0.18703629,0.029949129,0.31959125,0.21833505,0.35731587,-0.39573234,-0.22524253,0.044435494,-0.017072093,0.22112527
0.38779098,-0.113582656,0.48715588,-0.03288174,0.16644336,0.036995254,0.24632022,0.1925556,0.42968076,-0.06761505,-0.09053801,0.020089764,-0.035648167,0.1536369
0.41751513,-0.09066312,0.46594736,-0.050767116,0.08599027,0.0504907,0.3295161,0.25619674,0.31559655,-0.23377353,-0.1339975,0.041483,-0.028078105,0.15474944
0.59911996,-0.14745189,0.6791042,-0.015774667,0.16452284,-0.06737,0.2954279,0.2021502,0.3794659,-0.2975796,-0.2065683,0.030369714,-0.038733672,0.25252962
0.3534769,-0.039584238,0.40530932,0.015414307,0.13502985,0.09242086,0.3131116,0.25692922,0.3543831,-0.111617565,-0.09683192,0.022091161,-0.032859832,0.114509284
0.36426106,-0.06857242,0.4092555,-0.045729615,0.14421143,0.1248304,0.26947135,0.21539837,0.41143978,0.04558194,-0.07187398,0.029357783,-0.0069407932,0.12432842
0.362503,-0.050408956,0.4568469,-0.15849948,0.07535383,0.16547684,0.29453042,0.21875629,0.49554104,0.16201055,-0.045465212,0.026910998,0.026843611,0.12526302
0.40511355,-0.035370838,0.5075416,0.0050189495,0.1399388,0.0049317926,0.2601918,0.2102961,0.34151524,-0.22270223,-0.117645934,0.013688743,-0.03899532,0.14303446
0.33690172,-0.11351131,0.44318455,-0.07199038,0.11860372,0.038115356,0.30162287,0.21745911,0.47980437,-0.011205137,-0.06692773,0.025394375,-0.02841586,0.16605447
0.7327398,-0.267213,0.6181584,-0.005039677,0.14612025,0.07925194,0.32843474,0.15355289,0.52441406,-0.24688599,-0.2777777,0.04695609,0.043133054,0.29197994
0.7127935,-0.36823496,0.7441545,-0.068096675,0.22874093,-0.045997262,0.38925356,0.21840443,0.6373738,-0.31497008,-0.30861616,0.05802655,-0.03179902,0.316808
0.45686483,-0.10139793,0.5420114,0.03732857,0.19133651,0.01511484,0.28750852,0.20722738,0.39559093,-0.24418035,-0.14774069,0.017760249,-0.04079455,0.1913988
0.43355802,-0.110144064,0.54339004,-0.018617533,0.19268379,-0.025736213,0.2745747,0.2205145,0.4279874,-0.13309056,-0.11870016,0.0265983,-0.048811197,0.20467147
0.464438,-0.13427867,0.54626256,-0.087670244,0.15290776,0.00050766766,0.3034189,0.2630666,0.36705086,-0.20295945,-0.14021909,0.051885646,-0.038063455,0.19037658
0.38501367,-0.07703921,0.41187307,-0.19007635,0.094598845,0.20318675,0.2901979,0.17338471,0.54605335,0.20762694,-0.036576252,0.03275478,0.046576846,0.11597389
0.6263023,-0.23026122,0.5418009,0.02082175,0.17426682,0.07588084,0.2769373,0.12547106,0.4580296,-0.15241545,-0.22150677,0.04647799,0.038969394,0.26838544
0.5308654,-0.22731172,0.61971885,-0.09522653,0.20286009,0.020335779,0.33923542,0.19251058,0.68108153,-0.061539978,-0.16602015,0.04214012,0.0022500232,0.28474227
0.47525588,-0.15468042,0.49706006,-0.008348811,0.12679073,0.100316614,0.3606769,0.21024276,0.49995333,-0.1761718,-0.18502617,0.024986405,-0.022367205,0.17706214
0.68382674,-0.21339227,0.7038093,0.10028962,0.2254695,-0.07126828,0.3364878,0.16165356,0.4524493,-0.3765036,-0.2851035,0.017661965,-0.039149966,0.32014638
0.31343743,-0.0019607097,0.40400973,-0.005270183,0.11726184,0.11551214,0.30123731,0.26315516,0.38478854,-0.054707326,-0.05374718,0.019397317,-0.042185485,0.08081819
0.3228619,-0.045100216,0.42597687,-0.037360862,0.102558084,0.043599665,0.30163628,0.26183933,0.36977175,-0.068474606,-0.08863689,0.029325413,-0.046664856,0.14112692
0.5443091,-0.14298724,0.5810022,0.019074878,0.1976116,0.031115001,0.2734032,0.17810358,0.4146519,-0.16631542,-0.16599694,0.033539087,-0.021372247,0.22494055
0.5560292,-0.14982681,0.5912344,-0.02218923,0.10573008,-0.006316539,0.26871657,0.17489007,0.35109305,-0.22384968,-0.16628602,0.017779015,-0.049371354,0.2212288
0.5308687,-0.08829534,0.61377174,0.03942832,0.18086872,-0.019229531,0.2800716,0.18641457,0.3841196,-0.35650095,-0.1930944,0.019877598,-0.0268201,0.20494193
0.49544287,-0.17082103,0.47544894,-0.054293595,0.11704882,0.12568995,0.3162198,0.1540205,0.56421185,-0.029846996,-0.14665551,0.030411448,0.048406634,0.20441276
0.45402414,-0.114378974,0.50573665,-0.056372926,0.059080407,0.04715693,0.32588068,0.21585602,0.42057198,-0.16338985,-0.14838974,0.019969393,-0.03130807,0.1479773
0.54582036,-0.16741534,0.53534305,-0.048804708,0.13981512,0.17942378,0.34672982,0.15416892,0.6362676,0.04997253,-0.11536057,0.02522754,0.08491507,0.2063385
0.51481855,-0.26795748,0.6419071,-0.08719929,0.21788384,-0.046092346,0.38627875,0.2515633,0.68490094,-0.17468126,-0.21036634,0.061033007,-0.020253804,0.3028629
0.4621161,-0.110290274,0.4943125,0.014969906,0.07245143,0.026552701,0.29465717,0.20071241,0.35548124,-0.18083563,-0.1404412,0.009721788,-0.051745273,0.16226284
0.48687115,-0.13315536,0.5609065,-0.080076165,0.16553517,0.03575656,0.2703772,0.17505835,0.51579905,0.047547363,-0.1043994,0.040131457,0.00661787,0.18377797
0.33325535,-0.04259931,0.41699365,0.023093538,0.0970941,0.07287052,0.28866738,0.23506688,0.35517305,-0.13486448,-0.09301439,0.010226345,-0.03331712,0.09714933
0.6920182,-0.30316395,0.8010282,-0.2616964,0.25796467,0.024294693,0.4699205,0.27606708,1.0478839,0.06991588,-0.19076873,0.090832084,0.06171198,0.4124431
0.51623064,-0.15346819,0.5385239,-0.2338601,0.118236385,0.17877263,0.30481133,0.1467254,0.6702708,0.17947233,-0.10944155,0.05599576,0.042630207,0.1888105
0.6261971,-0.29723638,0.635572,0.02094116,0.22682258,0.019822754,0.41742063,0.20864075,0.64722914,-0.32382527,-0.29425418,0.049942847,0.00064234063,0.3368871
0.4903251,-0.04660559,0.40137985,0.1680218,0.19718294,0.10301821,0.30455947,0.16705582,0.31987172,-0.33968586,-0.19961675,0.021411797,0.027535785,0.17140847
0.41346526,-0.16121437,0.52325124,-0.060595937,0.11014388,0.015556749,0.28807136,0.19987854,0.4820135,-0.108294144,-0.14669952,0.017753236,-0.04810417,0.16578653
0.44232115,-0.13035065,0.5120867,-0.07093783,0.1711872,0.060628016,0.2664671,0.19206113,0.44237056,-0.0092292875,-0.09742528,0.034499742,-0.010449901,0.17002814
0.39538234,-0.09470163,0.482383,-0.08265166,0.09799144,0.042015042,0.29075652,0.20552987,0.44568425,-0.07390697,-0.123375654,0.027660962,-0.032593228,0.14404605
0.33376175,-0.03804415,0.39258516,-0.010189362,0.12017779,0.117647134,0.30217832,0.2460692,0.37529066,-0.073446944,-0.058443617,0.029015176,-0.028379614,0.096293464
0.4298765,-0.105114326,0.49454728,-0.15059838,0.12883323,0.11708172,0.2596053,0.17275482,0.5392894,0.14343546,-0.06663366,0.046758235,0.013348807,0.14414495
0.48893473,-0.12857233,0.4413637,0.022637025,0.12551486,0.06368169,0.32525262,0.18146664,0.39894167,-0.269373,-0.21180907,0.029955616,-0.021308862,0.19143572
0.4061448,-0.12615459,0.46442688,0.0077927355,0.15708534,0.060123846,0.28145167,0.2097063,0.4063339,-0.11291538,-0.111409724,0.029789012,-0.02508498,0.15551431
0.57623667,-0.09624094,0.64117104,-0.18497989,0.19178288,0.10078581,0.28162304,0.16381678,0.58815706,0.14417496,-0.10091849,0.07561128,0.029257488,0.23280932
0.57802665,-0.23481126,0.6309789,0.04072462,0.20588742,0.013973117,0.36359775,0.19535744,0.56086534,-0.28730047,-0.24203345,0.032164127,-0.013339996,0.29274538
0.47834048,-0.07020877,0.44906667,0.13399738,0.18609196,0.05688123,0.30611038,0.1878405,0.33621404,-0.3062666,-0.19756618,0.017648498,-0.009186409,0.18017815
0.44857186,-0.19092682,0.52919483,-0.056096725,0.12954703,0.028399603,0.319297,0.18791005,0.5710028,-0.0986138,-0.15179338,0.028580386,-0.021972962,0.17898664
0.65159756,-0.21589212,0.6892032,-0.12031012,0.21335295,-0.05779531,0.26943016,0.19623455,0.4440227,-0.18161432,-0.19777814,0.07543592,-0.0132726915,0.2778022
0.42526245,-0.07480301,0.4710755,0.04517287,0.1579421,0.06682773,0.27248815,0.21146193,0.3493179,-0.15467706,-0.11005287,0.016782137,-0.042449925,0.13688713
0.32044172,0.009786345,0.3802984,-0.048659414,0.10375348,0.13241361,0.30902833,0.25844485,0.3546916,-0.038971633,-0.04445873,0.031631753,-0.036232132,0.08552688
0.9427333,-0.34539145,0.64056283,0.018490184,0.29802048,0.3542017,0.40177098,-0.01199235,0.92139417,-0.0014033988,-0.32856974,0.076599516,0.24047138,0.38867465
0.5731958,-0.03481965,0.55099666,-0.3854182,0.11204265,0.37024733,0.35248524,0.090191126,0.9373347,0.5193337,-0.027175274,0.07768237,0.16892183,0.21233767
0.62708265,-0.20562287,0.6542138,0.07281193,0.2125094,-0.03882713,0.3194027,0.16451138,0.45916322,-0.40774268,-0.26588935,0.037277542,-0.013471294,0.30348542
0.48330224,-0.1341053,0.5264727,0.054352507,0.1630338,0.048589617,0.32488126,0.20875376,0.41570857,-0.23776245,-0.1762232,0.019542592,-0.03710393,0.19280644
0.5507913,-0.16028468,0.6761971,-0.011137992,0.19363126,-0.09494112,0.26820517,0.17272586,0.47098124,-0.20231214,-0.17929362,0.021324735,-0.05305172,0.2556292
0.51168084,-0.18178917,0.48509365,0.057614405,0.19303831,0.068232834,0.33133516,0.19571644,0.45704627,-0.2316185,-0.19472934,0.033112604,-0.0044069625,0.21758105
0.53460145,-0.096202955,0.62382835,-0.2391487,0.15754035,0.0023982674,0.23268548,0.12563467,0.5235119,0.097048745,-0.10114312,0.08124641,0.014175031,0.23880062
0.49929535,-0.15076569,0.47731397,0.04799488,0.15073267,0.062164184,0.2672912,0.1529094,0.36884698,-0.13201493,-0.17768192,0.019464165,0.008581068,0.19390717
0.40140584,-0.11348528,0.4876697,-0.08890159,0.11925243,0.018976517,0.31118488,0.2619099,0.37415496,-0.11261977,-0.11257866,0.04527872,-0.04562605,0.17358354
0.6702162,-0.22270961,0.58168286,0.16999748,0.32898188,0.05464091,0.35983276,0.13743648,0.5862167,-0.42259523,-0.33774522,0.04239124,0.056505997,0.3683527
0.374831,-0.062275346,0.47363904,-0.032293536,0.11763968,0.035756625,0.26387906,0.2173547,0.38510525,-0.08496381,-0.08768402,0.01696164,-0.032928325,0.14081886
1.1676996,-0.5981154,0.9200924,0.028863298,0.3293286,0.18609628,0.6604007,0.15195382,1.1396483,-0.5430573,-0.6252631,0.07278452,0.09429635,0.59969425
0.6043023,-0.23727478,0.5181474,-0.073640235,0.1765982,0.10547906,0.27919102,0.10407813,0.5525174,-0.083936185,-0.20302264,0.074357904,0.05518676,0.25971457
0.5226956,-0.10557337,0.44250247,0.1827451,0.2323275,0.11572631,0.30617467,0.13214983,0.47315627,-0.23029312,-0.20120086,0.019509442,0.059144374,0.2275519
0.52298653,-0.1538566,0.59174037,0.019808438,0.13811833,-0.012519576,0.30756864,0.21439844,0.38159934,-0.20787638,-0.17428955,0.0070118485,-0.053745292,0.20993474
0.4193407,-0.08658691,0.49628738,0.030908259,0.1461753,0.03493716,0.28602737,0.21450669,0.3740629,-0.17787634,-0.12091638,0.009116558,-0.044860877,0.14592718
0.40785247,-0.06838183,0.45516467,-0.010013919,0.13820103,0.09717485,0.24812925,0.19243528,0.38960296,-0.05901192,-0.0749353,0.024088617,-0.009532962,0.13400304
0.5518317,-0.17686023,0.58919847,0.03157435,0.13094193,0.046369478,0.35843477,0.20752732,0.45321745,-0.35098138,-0.23329443,0.040220194,-0.0049258247,0.23108613
1.0887976,-0.6329233,1.1825199,-0.29419237,0.38821155,-0.016070068,0.68008405,0.26739186,1.5621071,-0.2088092,-0.44431353,0.10604508,0.12275407,0.67047733
0.3219857,0.002699431,0.40066358,-0.009805229,0.11757416,0.12920046,0.31345242,0.27282035,0.37222543,-0.06216851,-0.056080792,0.022742458,-0.04610671,0.08460176
0.35176048,-0.025465455,0.4491204,-0.0024581142,0.12410022,0.047093946,0.2717169,0.24385436,0.32749784,-0.14764296,-0.079927295,0.01250378,-0.044461403,0.10801308
0.56710136,-0.2017666,0.5037921,0.11506801,0.27094436,0.083904594,0.35138413,0.13202348,0.5850252,-0.27908328,-0.24099845,0.027489342,0.053591084,0.31177154
0.7965894,-0.0066321045,0.7099107,-0.5135563,0.042412262,0.5103379,0.45010602,0.099426635,1.1024619,0.6464052,-0.05197909,0.12391028,0.27414808,0.29418007
0.61329186,-0.25659424,0.63158125,-0.37790594,0.24184819,0.23906979,0.41607445,0.19376197,0.942989,0.29738137,-0.1258001,0.07793687,0.07816008,0.3047439
0.36853474,-0.06849405,0.4431207,0.004985988,0.16371001,0.0710773,0.34812674,0.2571386,0.45974538,-0.111459106,-0.10937476,0.034265988,-0.03694114,0.17504628
0.44383276,-0.07713233,0.40717223,0.08572222,0.1782161,0.10061336,0.29509905,0.19080652,0.35171098,-0.22143397,-0.14640124,0.029287053,-0.012895115,0.16153711
0.4073633,-0.061606396,0.49060625,0.03619068,0.16723602,0.01466912,0.25848222,0.20762976,0.35430682,-0.20713529,-0.113756865,0.01148984,-0.04213979,0.14934477
0.47029963,-0.10676649,0.525189,-0.016989153,0.16480446,0.037072,0.25783417,0.18079326,0.39588326,-0.06668396,-0.12169476,0.02801014,-0.019393183,0.17840259
0.5432209,-0.24211733,0.5931996,-0.083366096,0.16279618,0.055230245,0.3032834,0.1729601,0.5556444,-0.09755327,-0.19091429,0.046392575,-0.022170462,0.21107315
0.41007057,-0.07484682,0.47966054,-0.03764782,0.14439723,0.07452971,0.2874556,0.22502735,0.42288598,-0.007530056,-0.08686656,0.02866039,-0.016233407,0.1428307
0.39800963,-0.050914016,0.4714133,-0.030715968,0.1244661,0.037426513,0.2590973,0.2126386,0.31476232,-0.17537837,-0.10537246,0.021806883,-0.040761426,0.12867789
0.41053894,-0.044029143,0.44798833,0.051585473,0.16287549,0.054462444,0.2884079,0.22333238,0.31063515,-0.25155318,-0.1352846,0.017414019,-0.025842309,0.14752042
0.481669,-0.0704914,0.55254066,-0.38576874,0.110797584,0.2786614,0.3419173,0.1102085,0.91701084,0.4493905,-0.038383033,0.06745021,0.12934771,0.16145578
0.48353174,-0.17908031,0.5545277,-0.06201861,0.11642822,0.035613693,0.31079823,0.19896986,0.46507382,-0.17195168,-0.17730498,0.028291518,-0.045470454,0.1887478
0.7178909,-0.45605943,0.77554864,-0.14561567,0.25346175,-0.024816066,0.453885,0.20816764,0.88338083,-0.26322117,-0.32201794,0.0777536,-0.017529514,0.36792412
0.3185617,-0.08381462,0.404038,-0.10707729,0.08928119,0.14591788,0.25078073,0.16569889,0.48385134,0.09765149,-0.03845262,0.022290416,0.025981974,0.08434048
0.76511174,-0.17555097,0.6707008,-0.4570789,0.14042166,0.43095374,0.45444873,0.12255804,1.0508097,0.46782652,-0.12818885,0.08354282,0.16982116,0.27297604
0.39628026,-0.101058856,0.47983286,-0.040757276,0.087308854,0.04743996,0.31641164,0.2084217,0.45629182,-0.121255994,-0.13713467,0.016602283,-0.036895964,0.14779952
0.36705366,-0.0014632344,0.4024218,-0.023631644,0.098194435,0.14197749,0.34067532,0.2821514,0.3005,-0.17412345,-0.074325845,0.035965458,-0.0343399,0.10712062
0.372834,-0.1513355,0.5479805,-0.06682017,0.18967253,-0.006671503,0.2975689,0.21474239,0.6118332,-0.024065748,-0.09461628,0.033481438,-0.01293914,0.23112658
0.61471236,-0.2706832,0.693074,-0.049705677,0.19386688,-0.025849402,0.3728513,0.2285567,0.5449789,-0.314156,-0.25902638,0.04818526,-0.041910313,0.2873735
0.312813,-0.008621991,0.40526566,-0.02364441,0.10695524,0.086576395,0.28040105,0.255014,0.3477385,-0.070173636,-0.057551052,0.0136266025,-0.041107185,0.08727048
0.42053297,-0.07744634,0.47547352,-0.13407195,0.071054906,0.07239712,0.29163748,0.19697517,0.42330015,0.0071820877,-0.110773936,0.029553764,-0.012337584,0.16129343
0.37731326,-0.09614046,0.46908766,-0.035573147,0.09374474,0.084404424,0.3197828,0.22823325,0.45138603,-0.10508123,-0.11326423,0.020089224,-0.03771236,0.12284006
0.32371858,-0.027728986,0.4347624,-0.011569969,0.1188434,0.07010046,0.27969855,0.25616974,0.37181512,-0.05963189,-0.069825575,0.01058243,-0.042326964,0.099827066
0.70114297,-0.33758572,0.6623025,-0.005691115,0.15581694,0.016882557,0.39765614,0.18692793,0.5433333,-0.39251503,-0.29376382,0.064742684,-0.024084713,0.3015209
0.32302707,0.00606291,0.40129837,-0.008951519,0.11556729,0.121987194,0.31161582,0.27281517,0.3638896,-0.072406575,-0.057504904,0.021360947,-0.04603398,0.086190365
0.42165792,-0.059867743,0.51501966,0.052009318,0.17540862,0.0060282983,0.26468566,0.20658165,0.37286204,-0.20505488,-0.12580808,0.0020671114,-0.04488711,0.15682451
0.6903186,-0.34075078,0.72452307,-0.051012613,0.23710918,0.020440463,0.4949332,0.2450913,0.78698707,-0.33339125,-0.3480566,0.062445614,0.0011417195,0.3921473
0.40548617,-0.06000371,0.4255155,0.10672442,0.17709963,0.06251842,0.2720195,0.17691484,0.37876496,-0.19596887,-0.13294013,0.0077863866,-0.0020325705,0.15476848
0.4140466,-0.07843199,0.4644931,0.0378715,0.12862816,0.06100335,0.30840313,0.22230868,0.37078592,-0.18486054,-0.12496948,0.016185977,-0.040746905,0.14168999
0.2968393,-0.02979036,0.40707356,-0.100067504,0.06858389,0.110288225,0.28217065,0.24349588,0.39222255,0.045215745,-0.040235136,0.02272443,-0.016759299,0.103047356
0.73439413,-0.07436295,0.66398007,-0.4789084,0.09866232,0.51943797,0.4415039,0.07366841,1.060581,0.5984272,-0.08483553,0.07863943,0.25781366,0.24616593
0.88478315,-0.010748461,0.7386889,-0.6099802,0.16137432,0.6872666,0.50314724,0.037527777,1.3489621,0.859421,-0.04831167,0.11546136,0.3392021,0.3150246
0.46544656,-0.13536343,0.5636057,0.05050143,0.22364464,-0.028715588,0.3082703,0.20408715,0.4583497,-0.22895375,-0.1801794,0.018347828,-0.03484459,0.24638538
0.33357146,-0.021517586,0.42075527,0.0060068853,0.124129266,0.08183313,0.28735018,0.24642025,0.35025468,-0.15091006,-0.084508136,0.019103857,-0.039966635,0.103904784
0.48415712,-0.062365394,0.5529658,-0.017806932,0.16716614,-0.016264282,0.26897442,0.20558245,0.33183464,-0.27853146,-0.15715797,0.02954768,-0.028146597,0.19342291
0.4176683,-0.087762386,0.5012934,-0.066818215,0.17063195,0.012097016,0.27494973,0.2306535,0.4183728,-0.050177343,-0.08665784,0.038840905,-0.038451023,0.16820784
0.41214845,-0.032364693,0.4963892,-0.052750878,0.105800904,0.03157705,0.2779935,0.21638241,0.3148913,-0.2794137,-0.13970856,0.03279741,-0.029897043,0.14478262
0.46265605,-0.11546463,0.50038123,-0.0799702,0.11333627,0.066877164,0.2538243,0.15132555,0.449373,0.038683206,-0.094969526,0.042745274,0.025799397,0.16788584
0.36171526,-0.043488633,0.44044828,0.013626177,0.104885586,0.06248173,0.28805232,0.22624755,0.34406638,-0.13505839,-0.08924821,0.005558758,-0.048926797,0.11151667
0.513449,-0.16552702,0.5786879,-0.034849353,0.095556065,0.05070645,0.36007735,0.22230062,0.46495986,-0.25620246,-0.19863921,0.037998103,-0.020933878,0.19793124
0.54592216,-0.16285416,0.63578665,-0.101558454,0.2002723,-0.04852417,0.29520664,0.22515929,0.48367882,-0.12068246,-0.15202866,0.04882045,-0.036416113,0.23509674
0.37008104,-0.08253242,0.45657995,-0.047133483,0.123398334,0.08577889,0.2721167,0.21576162,0.4302073,0.020449668,-0.06721082,0.017569818,-0.0133141205,0.124796286
0.618855,-0.2599393,0.65136874,0.0060205776,0.1596645,0.0005621202,0.3687811,0.20627294,0.51793784,-0.28910226,-0.23973927,0.036231536,-0.04385703,0.26388508
0.6918957,-0.27763274,0.73802406,-0.15576607,0.21761164,-0.028466709,0.3571002,0.26931894,0.48942167,-0.3740743,-0.26708248,0.08962453,-0.028297333,0.28811246
