size_D,duration_D,app,har,dba,ifc,source,nlan,telonuse,t01,t02,t03,t04,t05,t07,t08,t13,MI_size_D_duration_D,MI_size_D_t02,effort_D
-0.024902295,0.2520088,0.8723645,0.9495054,0.90524435,0.7400151,0.7453603,0.32820594,0.21353173,0.39921477,0.41181296,0.63822377,0.45676476,0.41408032,0.74265623,0.6899044,0.56190675,0.07378417,0.0035626292,0.06116037
-0.06863184,0.21651922,0.7004729,0.8997451,0.9230828,0.70988107,0.6856495,0.30055043,0.15254442,0.4477474,0.39186662,0.5438873,0.42418212,0.41115838,0.7655132,0.74625975,0.6205838,0.07912145,-0.0015329774,0.04078123
-0.009534087,0.20155893,0.8316284,0.92859966,0.83416665,0.71435666,0.75189984,0.40082985,0.30856943,0.35595357,0.39094627,0.51776403,0.46958148,0.44082028,0.633844,0.56221586,0.5170228,0.05493645,0.011485759,0.04950895
-0.09203603,-0.38434833,1.4761719,0.9691129,0.9220444,0.7576087,0.9559836,0.47858417,0.3289778,0.26452935,0.71231824,-0.15614477,0.9330954,0.8214569,0.2835634,-0.1401848,0.17457093,-0.045343053,0.06978053,-0.0014289692
-0.010018652,0.31495833,0.8488804,0.9861359,0.87890744,0.722244,0.7419747,0.4799079,0.306307,0.4137046,0.37069774,0.67553073,0.43273526,0.46317315,0.84228027,0.7145309,0.6055393,0.123212725,-0.022413462,0.084612854
-0.013871895,0.24922672,0.83705735,0.9260816,0.86880267,0.74391705,0.7362403,0.339367,0.2358151,0.382017,0.40961808,0.62532836,0.43903333,0.40228444,0.7172228,0.6679925,0.56009704,0.07028032,0.0023615751,0.05650238
-0.06933361,0.14401893,0.40341544,0.8464657,0.9495096,0.6747147,0.67687863,0.18274811,0.07135415,0.44796547,0.35659307,0.29923964,0.4229282,0.46762973,0.66544497,0.73545027,0.67262566,0.03014925,-0.00040366128,-0.055372782
0.020752605,0.2619463,0.8019528,0.9304963,0.790555,0.6731553,0.72379917,0.49290767,0.38533798,0.34725618,0.3271566,0.5892543,0.4210539,0.4490258,0.7200719,0.5996439,0.53051573,0.11027393,-0.0056690965,0.07678276
-0.016791798,0.20167872,0.8613547,0.9219466,0.89479065,0.73706657,0.75955206,0.27593333,0.17909929,0.36890516,0.42372733,0.56178457,0.4714514,0.42180055,0.659719,0.6176898,0.52808243,0.04107131,0.02351845,0.04521902
-0.012834052,0.3400336,0.9458946,1.0853658,0.98127484,0.7905451,0.7886012,0.4316245,0.24779189,0.45922583,0.42636752,0.79369384,0.45860022,0.47066438,0.9119749,0.85324794,0.66107076,0.12734103,0.0036757514,0.09302584
-0.0046962015,0.050501935,1.0321107,0.9504598,0.7529199,0.70039546,0.79133296,0.64057946,0.5754801,0.2877757,0.37894946,0.37434024,0.5647667,0.56866896,0.5485753,0.3400753,0.38728756,0.088887334,0.039977785,0.054019988
-0.106061496,-0.55718124,1.7156686,1.0858431,1.0476677,0.78420436,1.0729102,0.5597328,0.36111423,0.3120474,0.8243114,-0.37644902,1.1493331,0.9991059,0.26201293,-0.2762815,0.15034351,-0.0463286,0.08298519,-0.006931979
-0.02306067,0.14372078,0.7997839,0.87373054,0.8740226,0.711689,0.75037426,0.23658589,0.13001403,0.34797996,0.4469024,0.43638742,0.48108536,0.42972177,0.56444764,0.51458573,0.51057416,0.014452975,0.016979627,0.009989738
-0.008493522,0.059706703,0.36382335,0.65527236,0.77483773,0.59642726,0.62228763,0.14203343,-0.00791961,0.38603905,0.38907617,0.08927724,0.39887595,0.43884355,0.44577843,0.45522827,0.53192693,0.0052190386,-0.0011648796,-0.0703353
-0.032211743,0.035436504,0.90420467,0.85681194,0.8401412,0.684548,0.7726041,0.26325056,0.17748003,0.30974084,0.4687239,0.32037398,0.54937345,0.48116553,0.48232046,0.34906596,0.40770465,0.00074122474,0.02741003,0.011694942
-0.020197831,0.12777118,0.42483976,0.74422723,0.8325435,0.6324421,0.64055365,0.15710434,0.04517433,0.3764137,0.3769999,0.2507628,0.3956846,0.40219218,0.54032826,0.5801544,0.56922334,0.019026157,-0.0048648845,-0.045925982
0.015887138,0.05589405,-0.12041465,0.5894164,0.8377869,0.6163737,0.59414667,0.12114094,-0.10195209,0.52191645,0.35879773,-0.17754194,0.32235414,0.5288322,0.49534598,0.54082143,0.70312244,0.0013835318,-0.022560338,-0.14347003
0.057403803,0.3526001,0.7627933,0.9875775,0.78838277,0.6685945,0.7070667,0.5806906,0.32659483,0.46417937,0.31800202,0.69884086,0.38715982,0.47529793,0.9017577,0.76278436,0.62080485,0.19964404,0.015133925,0.12104861
0.47297654,0.44416004,0.3224425,1.1997335,0.6472727,0.2886127,0.87758505,1.4773508,0.33256716,0.99944395,0.17920648,0.56564313,0.4627905,0.9485481,1.3786532,0.6890649,0.95943254,0.5793192,0.21623537,0.39084095
-0.019738281,0.13135853,0.79781836,0.841139,0.7785262,0.68953794,0.7587729,0.3323388,0.25062573,0.30725053,0.37081665,0.41386077,0.46100497,0.45336515,0.54256463,0.42552033,0.46745765,0.05927304,0.031699803,0.015948918
-0.032364886,0.04095658,0.45533332,0.73198634,0.81444335,0.6383814,0.668752,0.16739394,0.03998881,0.35779455,0.41043758,0.11847723,0.43810493,0.45313555,0.45525065,0.42748287,0.5194767,-0.004038915,-0.006455496,-0.06574785
0.0255353,0.24776615,0.76308435,0.9528862,0.7806152,0.6804042,0.72039264,0.57258797,0.47173083,0.365052,0.31190565,0.57382315,0.44125485,0.46187896,0.7163427,0.6180425,0.5400992,0.11521518,-0.0034567956,0.08067085
-0.010256467,0.012999516,0.31996748,0.6650088,0.80703676,0.6072739,0.6335118,0.13546422,-0.032467134,0.40802917,0.41723472,-0.0025844462,0.42182815,0.4809999,0.43570068,0.4256028,0.5507765,-0.00449197,0.001259217,-0.08771968
-0.03588197,0.2029153,0.7900641,0.8903552,0.8734939,0.71814424,0.73057044,0.2801669,0.18073736,0.36773732,0.40849167,0.54493314,0.444776,0.4143024,0.66630864,0.6011814,0.5470645,0.050508797,0.0011419505,0.026618555
-0.0372472,-0.015225373,0.8629941,0.80861163,0.81460714,0.6486295,0.73875755,0.25489056,0.13610387,0.31129673,0.4735461,0.2254129,0.55532265,0.49540865,0.43099076,0.29445753,0.37303004,-0.014243018,0.03717207,-0.005277116
0.053854607,0.22155447,0.8638603,1.0338173,0.78050494,0.7385598,0.81130654,0.7323029,0.67709506,0.3443534,0.32040992,0.5464351,0.48798448,0.54347265,0.7124418,0.5578255,0.53895277,0.123009175,0.0018641073,0.10099245
0.023296792,0.27687433,0.74881744,0.8902532,0.77658594,0.6605768,0.6791723,0.5071139,0.33646166,0.39857972,0.32682168,0.60755587,0.40328616,0.42458218,0.768733,0.6519585,0.5614474,0.13454318,-0.00017069466,0.08478964
-0.03258761,0.10258996,-0.19567475,0.70462656,0.9734523,0.6425789,0.63882,0.17577355,-0.06384161,0.61245537,0.31687373,-0.073068775,0.3283993,0.57130426,0.649564,0.7439637,0.8691996,0.017198559,-0.012122734,-0.15751421
-0.00026741996,0.16855636,0.7614706,0.8709114,0.85086536,0.7270803,0.7583495,0.2540475,0.16966014,0.34465566,0.42478102,0.46183228,0.4654526,0.41439772,0.5773392,0.5429867,0.51881087,0.016685374,0.030879758,0.008535199
0.036222912,0.081634715,-0.5438405,0.62379473,1.0162244,0.692632,0.6639642,0.13981962,-0.17744862,0.7227907,0.32903358,-0.33976734,0.30228233,0.6776796,0.6462331,0.76161563,1.0004158,4.3965876e-05,-0.016016215,-0.22044104
-0.065386094,0.14242497,0.530046,0.8402275,0.91023195,0.6644385,0.668215,0.1906609,0.08961386,0.40406138,0.38028884,0.3686021,0.42884707,0.41465646,0.6365957,0.65472317,0.60303324,0.032968223,-0.014735397,-0.016288074
-0.01471605,0.113680005,0.8527598,0.88587636,0.84636104,0.7191125,0.79295886,0.292463,0.21977864,0.3219417,0.4405554,0.40508235,0.5158808,0.44902825,0.533625,0.44326687,0.4770202,0.014537923,0.029563546,0.015845448
-0.022601608,0.098833255,0.82851255,0.865815,0.8452982,0.7281803,0.7827317,0.24981648,0.17099872,0.32847446,0.44252664,0.38252524,0.5088473,0.45841706,0.5196389,0.44506243,0.4745608,0.0039965548,0.027945165,0.0014551058
-0.07767372,-0.15818037,1.2175399,0.91799414,0.84843636,0.70508116,0.8202703,0.4458988,0.35361075,0.27139348,0.5349762,0.124081545,0.71694577,0.6563273,0.3957393,0.11861518,0.28175083,0.00034787878,0.043577828,0.019969076
-0.02636544,0.1434481,0.71866876,0.86183465,0.84304166,0.72310036,0.7465074,0.2606729,0.19437404,0.33694336,0.4076755,0.4087543,0.46324307,0.43809617,0.57245344,0.50295126,0.5381331,0.021868352,0.00047636963,-0.005931992
-0.010520734,0.2893904,0.8794337,0.96157956,0.92091846,0.78015566,0.7582558,0.36609834,0.22753465,0.40048188,0.4390961,0.6851856,0.44041342,0.40978575,0.7870418,0.7461245,0.6210176,0.0861423,0.011433575,0.07127381
-0.043403238,0.048415624,0.9911902,0.9227284,0.8291018,0.7460008,0.81693625,0.3903895,0.3199911,0.30099988,0.439308,0.36060643,0.56849504,0.51611525,0.52375853,0.38632277,0.41088167,0.026885845,0.040793188,0.029373974
-0.023394732,0.0099911615,0.9314557,0.8555384,0.81859434,0.6714935,0.7850851,0.3141785,0.24481186,0.28228173,0.46660155,0.26392844,0.57413936,0.5053015,0.43696985,0.27338445,0.38341126,-0.0031703524,0.036150806,-0.0031493008
-0.015147729,0.17890728,0.74254054,0.87859035,0.8495598,0.70031416,0.7276722,0.27145258,0.20390372,0.35578144,0.38982666,0.47588652,0.44834328,0.41902983,0.6234447,0.5572101,0.5318364,0.030002624,0.007742822,0.008220069
-0.006746942,0.26134655,0.84412766,0.925614,0.8873732,0.7461745,0.75175375,0.38761848,0.2596787,0.37046054,0.4022395,0.6185993,0.439115,0.4326203,0.7273556,0.6651957,0.57734823,0.067470655,0.01651514,0.066224135
0.0068176426,0.09738315,0.029788546,0.6545163,0.85321164,0.63573694,0.623797,0.114929006,-0.06233111,0.47506094,0.3743447,-0.026182845,0.33791423,0.4709893,0.51449895,0.59429955,0.68913215,0.001801867,-0.018091839,-0.113099165
-0.024772972,0.23504876,0.84520745,0.9133665,0.84802043,0.7435982,0.7379341,0.33471847,0.24129832,0.37337795,0.40914655,0.6045817,0.4380228,0.4111145,0.6829921,0.6297945,0.54367346,0.07157661,0.012390252,0.055557325
-0.015405215,0.27433535,0.83036584,0.9419917,0.89513767,0.7464411,0.7218847,0.35618973,0.21486671,0.41756582,0.4103434,0.6693716,0.42848593,0.39360815,0.7718853,0.733308,0.58926606,0.091099486,0.019655436,0.065963306
-0.021176588,0.15285183,0.845827,0.8813605,0.86216295,0.7135423,0.7387931,0.2698062,0.16779344,0.3532528,0.42625797,0.49049446,0.47914845,0.42821378,0.60399985,0.536121,0.48744076,0.031405035,0.023600914,0.03239418
-0.021257434,0.08868146,0.78146434,0.85785687,0.8483994,0.7093977,0.7864185,0.2338523,0.15049663,0.32904106,0.44542307,0.33966297,0.5095122,0.45436507,0.50337285,0.42583147,0.48859015,-0.0021907575,0.015327711,-0.014904745
-0.024871245,0.05471141,0.9118906,0.8686364,0.7750392,0.59472847,0.6773721,0.4659573,0.36554274,0.30274305,0.38936776,0.35051814,0.5270277,0.5216096,0.5427019,0.36578837,0.36805096,0.07746839,0.004665548,0.033095874
0.011685528,0.30320454,0.84224457,0.97597355,0.82612646,0.72404957,0.7231529,0.5165396,0.3852612,0.40772837,0.35226732,0.6925942,0.41800433,0.44015342,0.8203887,0.7059972,0.58169395,0.13144174,-0.022069475,0.09668825
-0.04508497,-0.078803584,1.1221728,0.9225801,0.8303977,0.7007483,0.8236675,0.45132408,0.38657418,0.2658806,0.4904344,0.19455793,0.65861344,0.6070962,0.4304387,0.18403728,0.32399344,0.010260928,0.041456945,0.015221331
-0.08857912,-0.41296375,1.4755777,0.9817098,0.9574026,0.7373589,0.9687999,0.46915242,0.30522296,0.272145,0.72303295,-0.22178072,0.9704609,0.84605795,0.27280334,-0.15347025,0.18638134,-0.054457355,0.069209866,-0.005209502
-0.083928436,-0.29327583,1.4020625,0.958394,0.8978728,0.70540285,0.91048944,0.4449699,0.29157966,0.27602446,0.63969666,-0.033609353,0.84580296,0.75141007,0.3201686,-0.03970559,0.20811796,-0.036907416,0.057562836,0.014504716
-0.020402629,0.19036178,0.8205246,0.90313745,0.8768399,0.72590727,0.76008934,0.25892922,0.17436075,0.3601902,0.41812623,0.5210124,0.46924633,0.41421992,0.6311101,0.57962626,0.5321419,0.035162993,0.012878951,0.02556669
0.33028597,0.39532,0.45671967,1.1860174,0.6807798,0.4117362,0.84426063,1.3277587,0.5736469,0.7990773,0.16979021,0.57285607,0.4479748,0.84337884,1.1763978,0.6610369,0.8190671,0.45019424,0.11223126,0.33181274
0.11719408,0.3477013,0.61511374,0.95435303,0.70454574,0.52745,0.6733579,0.70171595,0.3183897,0.50922173,0.25333083,0.59262615,0.37499082,0.53661925,0.8926296,0.68570673,0.6190015,0.25944814,0.016979408,0.15613422
0.10401044,0.008888848,-0.83884627,0.68678087,1.2570183,0.775497,0.7871367,0.1640181,-0.28938013,0.9669017,0.40193772,-0.72953254,0.3790115,0.9195233,0.8000425,0.860691,1.2427738,0.0024360158,-0.020958506,-0.29142585
0.12590331,0.30537796,0.46220526,0.84990305,0.61822045,0.47655958,0.63787603,0.71814406,0.24958926,0.5314553,0.24363582,0.49311835,0.34691876,0.52612597,0.822145,0.6192419,0.6087846,0.25948042,0.04133685,0.14358309
-0.05681879,-0.3066615,1.6148458,1.1357111,0.96829283,0.76137716,0.9244094,0.77978206,0.70216453,0.27510065,0.6238625,0.0031492375,0.9334205,0.93211615,0.4470147,-0.008356892,0.21083382,0.055531994,0.053157657,0.018792082
-0.02863934,0.05934608,0.9248601,0.89071786,0.86167574,0.7235398,0.79363865,0.3296437,0.23129125,0.3198097,0.46933377,0.35189527,0.55307025,0.49631077,0.5269666,0.38986093,0.4383435,0.017066631,0.036905013,0.023014098
-0.02189135,0.07436964,0.38151297,0.72211903,0.8289139,0.6389732,0.6538889,0.13520145,0.00788172,0.3871897,0.40115625,0.14386281,0.41382527,0.43541116,0.49273163,0.5105598,0.5773965,-0.0021979697,-0.014513014,-0.069168806
-0.04032017,0.15031809,0.65206647,0.8120421,0.8458158,0.6691589,0.68242365,0.2081078,0.11180455,0.35968548,0.39653468,0.39188042,0.433349,0.39437318,0.57500803,0.5537709,0.53855646,0.029373826,-0.0013370328,-0.0013519488
-0.04097555,0.31131127,0.97373116,1.0721098,1.0016415,0.8040334,0.78763455,0.38271812,0.221872,0.4673681,0.43846273,0.77917814,0.4857055,0.45035744,0.8876101,0.8433933,0.6296912,0.10151373,0.0031021181,0.08879552
0.2331123,0.30399865,0.502113,1.0589887,0.6339693,0.47519422,0.77343893,1.1427854,0.6165352,0.64382297,0.19777256,0.50304425,0.44206834,0.73135877,0.9595405,0.6242843,0.70259494,0.35011554,0.08387634,0.25327215
-0.06157434,0.064527616,0.7906183,0.87482363,0.88517475,0.69218147,0.75053227,0.21520132,0.11061162,0.34869686,0.43838155,0.32029563,0.5231734,0.4748739,0.5275861,0.45608506,0.49625722,0.0022039525,0.0036739279,-0.008896317
-0.02956295,0.11999733,0.21408531,0.7387762,0.86882603,0.632606,0.6267486,0.14594838,0.015260316,0.42696786,0.3606575,0.15910241,0.3713116,0.44052082,0.5613909,0.642582,0.65563387,0.0074247904,-0.018195292,-0.08347976
0.31097803,0.5434796,0.7574505,1.4004399,0.90191436,0.5906068,0.95594037,1.3057159,0.5307704,0.8501376,0.24214828,0.85918933,0.52404594,0.9080302,1.4818174,0.9414066,0.94647115,0.4953029,0.09370069,0.35472193
-0.051709343,-0.09405556,0.7930607,0.7760311,0.8138604,0.61140764,0.72303283,0.22774994,0.08771007,0.32087845,0.48034424,0.04872351,0.5800641,0.53362566,0.375069,0.2239653,0.36754772,-0.022158135,0.021564834,-0.032907046
-0.07897063,-0.30470616,1.2549285,0.9007864,0.89797854,0.6830812,0.8869054,0.38010684,0.23239264,0.27775812,0.6349432,-0.11791248,0.83653826,0.7280109,0.3009742,-0.050342947,0.2222183,-0.046595145,0.051859893,-0.011144139
-0.0937347,-0.4446984,1.5844442,0.99856645,0.9439119,0.7644323,0.99385357,0.56404585,0.3749222,0.28170472,0.74956673,-0.22060025,1.0105541,0.8899167,0.26074892,-0.20209727,0.15590084,-0.043052178,0.08376281,-0.0052674636
-0.022304451,0.17174432,0.6753011,0.85275376,0.84273696,0.70692444,0.7131428,0.2699654,0.17774986,0.3430362,0.4025123,0.43206668,0.43672574,0.41457647,0.5943428,0.5504384,0.53153867,0.030544158,0.013633039,-0.0021995194
-0.061444618,-0.21797024,1.2914723,0.9180606,0.82527614,0.69629145,0.8466085,0.5367719,0.44158828,0.24822977,0.5338361,0.053069085,0.7687989,0.6988982,0.34625584,0.03788507,0.22967851,0.00827359,0.061032593,0.0063971244
-0.020522228,0.06442549,0.86799693,0.86899596,0.845116,0.7000757,0.79225,0.2546672,0.18026027,0.31192434,0.46159267,0.34026155,0.5374356,0.4670562,0.49131557,0.38636982,0.43910605,-0.00094690174,0.027146574,0.0048870333
0.0661591,0.08929409,-0.60120827,0.60224956,1.0092418,0.6832811,0.6673613,0.1364531,-0.1975111,0.7366598,0.32731873,-0.38981774,0.29657957,0.6949922,0.6430807,0.77738065,1.019787,0.009486806,-0.018760445,-0.2258915
-0.06672392,-0.20858257,1.1483291,0.8721487,0.8494891,0.66060865,0.8294403,0.3649782,0.23338817,0.27518925,0.5686825,-0.0035430193,0.73955745,0.6522485,0.3269546,0.05197949,0.2517103,-0.032016646,0.04824628,-0.0045542903
0.10557342,0.29576167,0.6897073,0.99273556,0.70967746,0.64623237,0.74871147,0.80347407,0.56859815,0.4520999,0.25929254,0.5776677,0.42139137,0.5614675,0.81619275,0.639072,0.60207206,0.20552891,0.01683252,0.14347291
0.0033577383,0.262272,0.85515124,1.0255052,0.8908533,0.73729616,0.7652848,0.4623288,0.3845949,0.38636938,0.36976725,0.62073284,0.476039,0.47743845,0.7580162,0.6834056,0.5640342,0.082129195,-0.015553752,0.071524195
-0.017805934,0.08691503,0.6850686,0.801631,0.8270818,0.6818657,0.7306863,0.21708481,0.10285733,0.33105955,0.43982208,0.30051434,0.47765613,0.438352,0.4831978,0.43858364,0.48781377,-0.006228473,0.020308472,-0.023764228
-0.112503774,0.20910877,0.46372634,1.0063591,1.0928919,0.75603086,0.74431765,0.24730292,0.09383078,0.54711044,0.37002575,0.45059484,0.4484831,0.51984227,0.8321967,0.9107234,0.8131576,0.056392144,-0.0038327817,-0.051699303
-0.077769935,-0.2541123,1.2901067,0.9138945,0.8530475,0.6959192,0.8764706,0.441846,0.31285647,0.2525713,0.60097086,-0.02612136,0.8007715,0.71097314,0.3072415,-0.0041907206,0.22297549,-0.029633578,0.05988913,0.005435586
-0.06983708,-0.31807917,1.359899,0.9255943,0.8911817,0.69175416,0.9129349,0.43123135,0.28584173,0.26283836,0.6566458,-0.1143082,0.87043,0.75477266,0.2823606,-0.0891303,0.18749706,-0.051120836,0.06141793,-0.0021859035
-0.05436696,-0.21717487,1.241278,0.91114336,0.87293077,0.69377196,0.8478638,0.43332842,0.32001907,0.2528585,0.5869459,0.005476713,0.7759987,0.69734216,0.33788452,0.030117337,0.2384673,-0.020294745,0.046224557,-0.0030271225
-0.062985525,-0.10220115,0.71179503,0.780111,0.85547423,0.62351674,0.71633285,0.2051444,0.058392547,0.35725763,0.46777678,0.014414784,0.5699885,0.5457831,0.41048875,0.27051717,0.43180835,-0.022362325,0.0077113826,-0.044207025
-0.023233451,0.22091426,0.8540936,0.9554583,0.9157684,0.7556141,0.76024336,0.2825843,0.18701711,0.36808145,0.42696327,0.58199066,0.46065176,0.4328745,0.70246625,0.65515393,0.5621814,0.048332416,-0.00087787956,0.044213817
-0.012776632,0.27888432,0.81143427,0.9387061,0.8568306,0.70498556,0.7096823,0.3989652,0.26293287,0.38654646,0.37674683,0.6442991,0.42296374,0.4247473,0.75984585,0.6923301,0.56342155,0.10069214,-0.0083249975,0.06511759
-0.024960432,0.10607666,0.011672441,0.6909688,0.8870201,0.62300056,0.61383843,0.15698162,-0.023776606,0.50076455,0.33824492,0.022053171,0.34805924,0.492967,0.572224,0.6575414,0.73577476,0.015441287,-0.015094348,-0.12955889
-0.04954695,-0.0013939366,1.0490378,0.9192815,0.8374096,0.63956517,0.7351193,0.43075824,0.3572817,0.3111802,0.436922,0.32420242,0.6030762,0.55878633,0.52664316,0.3262418,0.34049177,0.047760583,0.013043828,0.03324894
-0.04370224,-0.39992332,0.79813784,0.8717374,1.0335592,0.68177766,0.87699896,0.34344444,0.061746545,0.49488476,0.6613439,-0.5528782,0.8492909,0.8739871,0.3765574,0.04346288,0.4484151,-0.050655294,0.044279516,-0.10906602
-0.049174003,0.19995499,0.6985025,0.91261095,0.9302465,0.72204643,0.6998971,0.24021581,0.13118425,0.39701375,0.40312475,0.50758207,0.43438452,0.43883467,0.69422877,0.7128962,0.58492285,0.04745905,0.019326378,0.0034811087
-0.05602246,0.04406035,0.9515022,0.929811,0.8900838,0.6802136,0.8027558,0.2632125,0.16764265,0.33383727,0.46660936,0.33461016,0.58306175,0.5216222,0.5163723,0.39088488,0.4344621,0.0024545714,0.012892015,0.012681227
0.024819136,0.30021256,0.8089631,0.9770041,0.7970916,0.72177404,0.72953963,0.52381337,0.42047745,0.3830929,0.33718854,0.6652061,0.40523958,0.43962032,0.7795,0.6704097,0.5655613,0.11459893,-0.023501597,0.092288636
-0.05159222,0.31435907,0.9918225,1.0951321,1.0183446,0.803743,0.79518694,0.3883414,0.22280195,0.48754814,0.44122493,0.79112566,0.49270576,0.46429098,0.907115,0.85968375,0.6338656,0.10555875,0.0006565824,0.093258165
-0.020731492,0.1947436,0.8568924,0.9236088,0.891014,0.7233937,0.7715281,0.26959854,0.17251244,0.3670526,0.42447358,0.5235345,0.48494852,0.42507553,0.6343366,0.5949796,0.5296017,0.039552703,0.019414019,0.035686374
-0.05213315,-0.01730387,0.75825703,0.79437727,0.8205818,0.6529802,0.73264414,0.22429693,0.09916416,0.32084885,0.45736104,0.16696927,0.53629696,0.48493993,0.4199556,0.31874707,0.4254599,-0.012568545,0.019788936,-0.028984198
-0.054208044,-0.023138992,0.9850142,0.858601,0.8404722,0.6639618,0.7704956,0.2889385,0.1862302,0.30328268,0.49125254,0.27125952,0.59396505,0.52023405,0.46112466,0.2732634,0.35603085,-0.0014446005,0.030811459,0.016050328
0.010581385,0.2626776,0.86826545,0.9913389,0.92733467,0.78703463,0.77518636,0.36064523,0.24167034,0.37194756,0.43925434,0.6564063,0.445975,0.435723,0.7364392,0.7126158,0.5945164,0.04749757,0.018245406,0.05230309
-0.03772743,-0.08007155,0.9776126,0.84058976,0.8233919,0.6625152,0.7928914,0.28735238,0.18508202,0.28577122,0.511388,0.15349486,0.6235222,0.5513314,0.38575736,0.188153,0.3270541,-0.02493697,0.03952489,-0.008884039
0.069759354,0.36799282,0.92920583,1.191225,0.8873042,0.77968013,0.8285957,0.7976202,0.6448567,0.46000472,0.3192344,0.7748644,0.47166884,0.57618445,0.98046684,0.82099426,0.6483294,0.1965995,-0.01848868,0.17074096
-0.014950577,0.15125608,0.59620434,0.77107596,0.8366754,0.66478294,0.668797,0.18090379,0.08154616,0.35626152,0.40037745,0.34863573,0.42010635,0.383141,0.5523674,0.56271005,0.54202217,0.02535311,0.009829503,-0.013926394
-0.037618328,0.23006077,0.78155214,0.9062351,0.8568131,0.6991957,0.6817111,0.4117395,0.26812226,0.39979377,0.38146615,0.5750371,0.42459458,0.4195794,0.7277833,0.65011805,0.55473524,0.08858759,-0.0029496886,0.054102786
0.064551435,0.04641965,-0.62084025,0.6195399,1.0565127,0.66506404,0.65653986,0.1335442,-0.23772347,0.79481137,0.32599097,-0.49363875,0.34249932,0.7719365,0.6916977,0.77247196,1.0418087,0.030748885,-0.013212645,-0.23464742
0.018554863,0.3115552,0.7452287,0.91593575,0.80071485,0.64646137,0.686838,0.47842398,0.2546401,0.42644402,0.34444767,0.6570329,0.40178466,0.43879467,0.82019854,0.7028483,0.59397507,0.15374953,-0.020973887,0.08910369
-0.033777777,0.0031348914,0.92131704,0.8528058,0.8309958,0.68610215,0.7960085,0.28272626,0.19517528,0.30073056,0.48149574,0.26162234,0.57288367,0.51456785,0.4426936,0.285531,0.39101666,-0.00811867,0.027677905,-0.0012233146
-0.012664938,0.11288437,0.8864992,0.8749695,0.8256749,0.7011201,0.75888187,0.32246017,0.23787348,0.31965154,0.41629362,0.41933593,0.5113775,0.45743406,0.53865457,0.4539552,0.45413828,0.02173457,0.0431984,0.021217778
0.008447826,0.09958462,0.9781955,0.9160731,0.7815347,0.68504924,0.7550002,0.61445713,0.53584105,0.30559435,0.38535345,0.40630704,0.5403188,0.5362194,0.58841574,0.40374064,0.42222777,0.09033938,0.008594131,0.039894752
0.054500163,0.049431253,-0.45676407,0.60191584,0.9769021,0.68043715,0.65777767,0.11980451,-0.2042343,0.689818,0.35500777,-0.3837988,0.32493746,0.6779481,0.60889685,0.6955211,0.93899965,0.0063456446,-0.0233595,-0.19894981
-0.047167633,0.19893828,0.50291574,0.7982788,0.80872965,0.6410448,0.62023556,0.30588993,0.17274684,0.38808218,0.33769214,0.42409655,0.36374903,0.39511168,0.64676714,0.6516542,0.5775247,0.06780894,-0.0013729297,-0.005733773
-0.00032041594,0.28085884,0.90622205,1.0000954,0.86086345,0.7347721,0.7602216,0.51427794,0.41782025,0.38081378,0.34895563,0.66312915,0.46009332,0.47881663,0.77792585,0.67257077,0.5720393,0.11514492,-0.017576963,0.08168267
-0.07909461,-0.372631,1.4998312,0.988377,0.93211544,0.73412114,0.9671747,0.481464,0.3425519,0.25522697,0.70452887,-0.1490593,0.94221056,0.8230698,0.27311957,-0.1425007,0.17755869,-0.055883314,0.06699552,0.0051690303
0.0074388087,0.23680948,0.78844863,0.8907201,0.8222772,0.7142874,0.7360034,0.39208466,0.3015707,0.34772047,0.38689834,0.5586617,0.43854284,0.4042545,0.66432345,0.58775276,0.55304027,0.06366007,0.014613237,0.04135073
-0.03198918,0.053910065,0.99996966,0.8958217,0.7621336,0.617684,0.67015344,0.5564784,0.46123293,0.3250304,0.38040835,0.39301154,0.5283295,0.56021214,0.5804367,0.38495505,0.36702704,0.111467674,0.011678021,0.04179217
-0.045021437,-0.13825111,1.0492971,0.8439297,0.827265,0.6488994,0.8030258,0.31115398,0.19311823,0.27851284,0.53358686,0.08060904,0.67200994,0.5915737,0.35473037,0.11278992,0.28485057,-0.03242105,0.041868776,-0.008186281
0.0095277205,0.2177813,0.7829538,0.90568197,0.8303975,0.7255106,0.76546067,0.36321563,0.306806,0.3421927,0.38191378,0.5238937,0.45211542,0.4278546,0.6349844,0.5604544,0.5431404,0.043407038,0.013547052,0.033231266
-0.06622279,-0.13768603,1.0758417,0.8750943,0.85989726,0.65045965,0.8048123,0.29417384,0.16346592,0.30528906,0.5354923,0.10460942,0.68470985,0.60528916,0.3892666,0.15589966,0.29503253,-0.026450682,0.04124374,0.0058344826
0.02417868,0.23838493,0.8105411,0.92966473,0.78180206,0.6818873,0.71512395,0.5338514,0.45252818,0.3515956,0.32784924,0.5814708,0.4396456,0.44323957,0.71069884,0.5947963,0.53190863,0.108290985,0.0015533175,0.07148463
-0.028737668,0.16531785,0.75510687,0.8670792,0.85924053,0.71077,0.7462841,0.23682761,0.15665244,0.35212052,0.41602606,0.45052207,0.4615786,0.41276604,0.5905014,0.53596646,0.5356026,0.025350317,0.0007265974,0.0061679706
