TeamExp,ManagerExp,YearEnd,Transactions,Entities,PointsAdjust,Envergure,Language,MI_PointsAdjust_Transactions,MI_PointsAdjust_ManagerExp,Effort
0.61253333,0.51502776,0.43184695,0.10356066,0.101048544,0.053894665,0.4616744,0.9604467,0.009966194,0.00307839,0.06956433
0.004230804,0.6599645,0.7627982,0.064653516,0.23079015,0.10653767,0.35816294,0.8098376,0.006396736,0.076888695,0.11079286
0.6333247,0.80347335,0.71196836,0.27107492,0.2551274,0.26805282,0.7414778,1.223453,0.05660769,0.19290797,0.2800311
0.021022204,0.51302695,0.4574393,0.12299824,0.23691484,0.14554453,0.41610974,0.9595118,0.016496029,0.07240519,0.14728895
0.70796114,0.95287913,0.68738884,0.11324179,0.9343524,0.3781719,0.44648826,0.7684639,0.031457014,0.3217972,0.27059844
0.7216808,1.0068836,0.36903536,0.099815175,0.14716935,0.0825298,0.36628664,1.0886654,-2.3831613e-05,0.0602616,0.04719371
0.13219889,1.024636,0.7409907,0.15029292,0.22142895,0.1707885,0.015393488,0.5689209,0.01742787,0.121956065,0.1219107
0.18634646,0.3279457,0.55079937,0.28902316,0.1462773,0.25283343,0.51172054,0.9755756,0.056733985,0.0679876,0.19707286
0.75076246,0.92551297,0.4007252,0.16527885,0.31953886,0.2432746,0.6252515,0.97760373,0.025073897,0.20250158,0.2998233
0.3225995,0.5299194,0.68467987,0.16063249,0.5490912,0.2778284,0.5272756,1.019416,0.009440246,0.08721587,0.0644974
0.66310644,0.80035937,0.3347439,0.3267172,0.458162,0.454126,0.7399934,0.7387629,0.1713479,0.31891856,0.6287406
0.3316673,0.5125439,0.7848932,0.12820572,0.13083312,0.072110444,0.40252495,0.9709939,-0.0023586014,0.023154512,0.053322274
0.80247414,0.8250254,0.8293759,0.29965848,0.28973556,0.31006697,0.51345485,0.82179785,0.05574278,0.24603944,0.2378428
0.3137278,0.3038393,0.49740082,0.31341103,0.17121074,0.24967079,0.6453157,1.1772892,0.06786586,0.079852924,0.23335984
0.68241256,0.8998538,0.533257,0.26050612,0.638361,0.4281802,0.51269644,0.6793262,0.1285842,0.38362375,0.41819653
0.30319402,0.31647903,0.6931234,0.24418436,0.16173896,0.21318254,0.5733808,1.0462159,0.04763639,0.06673383,0.18099241
0.23120017,0.36436576,0.47109604,0.09507679,0.22828296,0.10073516,0.41376913,1.0100441,0.0074065784,0.022016168,0.05567252
0.08993455,1.0479198,0.4065559,0.08340578,0.0989714,0.066687144,0.29709646,0.7934371,-0.003430156,0.043872897,0.09835895
0.5428095,0.92907286,0.716834,0.22823612,0.28072026,0.24201353,0.56186885,0.91192776,0.039552853,0.19726484,0.19409947
0.01740807,0.408209,0.5924823,0.20430116,0.24331695,0.23169804,0.5876808,0.90545714,0.0279838,0.08493236,0.16265345
0.7763412,0.45192233,0.596348,0.17674059,0.43812308,0.25482544,0.6835971,1.0708666,0.022027235,0.09847501,0.15702356
0.7547831,1.007499,0.25126582,0.11604065,0.14293167,0.1129259,0.4902799,1.0298281,0.008981367,0.0649488,0.1436136
0.81184214,0.8688942,0.3928727,0.12116821,0.1653697,0.12022687,0.5044645,1.0497218,-0.0012604538,0.12160976,0.18524688
0.6199648,1.0143977,0.30910647,0.12771371,0.19903019,0.13014942,0.5486243,1.1063399,0.019621443,0.11536634,0.1383563
0.3045333,0.905043,0.6693835,0.1674085,0.21811706,0.18627726,0.042498507,0.584509,0.010466923,0.12487659,0.076201506
0.51022124,0.2715888,0.32363433,0.12501472,0.4608172,0.21311146,0.6789922,0.9534316,-0.002069381,0.056097597,0.13416691
-1.937244e-05,0.3553234,0.63042194,0.07527474,0.23134354,0.11192073,0.24908324,0.9860862,0.0024027703,0.022285052,0.14429422
0.07839787,0.25256178,0.70263195,0.10058484,0.12099695,0.09278144,0.43237352,0.9452,0.0046478556,0.018278737,0.085492
-0.01683208,0.7032441,0.39560613,0.14187944,0.24277699,0.15867387,0.55042154,0.92853093,0.024282765,0.12618175,0.1499339
0.21532682,0.13155863,0.89094555,0.16940233,0.014811458,0.1013263,0.4681269,0.82434857,0.0024283268,0.0062349327,0.118409075
0.4573321,0.13891695,0.53103995,0.102246016,0.12956643,0.069744736,0.36292434,0.8712537,0.0035469579,-0.038847238,0.04889426
-0.023189863,0.333094,0.85240036,0.08184655,0.17379712,0.123570815,0.37558728,0.8384456,-0.005248056,0.010633391,0.057963833
0.6641097,0.8969652,0.5745288,0.34910178,0.38433465,0.40837428,0.71560943,0.9308132,0.083976254,0.28898364,0.41301596
0.75179267,0.12768546,1.0630524,0.23443744,0.06391263,0.15862182,0.57537824,0.72362083,0.04846141,0.00882761,0.12645634
0.066803746,0.38289776,0.8107689,0.23680602,0.19837713,0.22243597,0.501073,1.0361971,0.026667267,0.07945245,0.12852588
0.0028572166,0.4372209,0.469716,0.17327066,0.22584724,0.19289061,0.47150916,1.0635363,0.020692036,0.06522324,0.18739875
0.08323902,0.37951684,0.285726,0.13722807,0.16699082,0.09668879,0.45903283,0.9745517,0.01063094,0.017634656,0.11242261
0.5844609,0.19378644,0.33633882,0.08509738,0.12957431,0.048895776,0.4016841,0.9359876,-0.002814347,-0.04787114,0.07831873
0.37792006,0.081843875,1.0025606,0.18086205,-0.029214647,0.07114331,0.7719796,0.34958553,0.016610686,-0.018389173,0.076410405
0.063254535,0.43034545,0.71284115,0.13086197,0.2909587,0.18508871,0.47448856,0.98950696,0.011776476,0.043401726,0.07224891
0.44291386,0.8855919,0.70247495,0.30713147,0.42690435,0.34970832,0.08258272,0.45584136,0.12736376,0.29958826,0.20374693
0.43406498,0.98203874,0.09633379,0.11785226,0.120349064,0.09486939,0.5277867,1.1851809,0.018991157,0.029421695,0.11833165
0.8393445,0.7038795,0.59449553,0.2970984,0.4574433,0.39323646,0.80051225,0.9563935,0.089284964,0.25802812,0.5057548
0.7246327,0.9678644,0.4908811,0.49033177,0.559164,0.5736351,0.7658495,0.6574024,0.2636315,0.5200472,0.73643327
0.42713916,-0.020537108,0.14127505,0.22031772,0.13736601,0.1445475,0.4916045,0.83114195,0.011685652,-0.03921909,0.20090786
0.6393265,0.96793747,0.5707675,0.3108113,0.31846613,0.31652617,0.37162483,0.63854,0.08129962,0.25996056,0.19861564
0.8338087,0.8764704,0.74904865,0.40455317,0.39652693,0.4413342,0.7058114,0.935519,0.119845904,0.34274098,0.46281323
0.5304183,0.7443702,0.66920054,0.11658095,0.11178522,0.07078085,0.4080332,0.79507756,-0.0107543925,0.041069,0.07631954
0.5803299,0.86384803,0.47436577,0.38327932,0.31784654,0.39877558,0.324701,0.6210206,0.13922393,0.32350084,0.26339567
0.2501943,0.4043805,0.65123045,0.1968871,0.39464843,0.26216117,0.55792725,0.9248568,0.0125981355,0.071587384,0.09453412
0.81718785,0.88034403,0.3295985,0.100433424,0.48648116,0.25769612,0.66530806,0.91214913,0.017010517,0.15862612,0.24800663
0.80659145,0.9411241,0.3577907,0.13000703,0.3065158,0.20366582,0.5055148,1.0273198,0.018611033,0.13538884,0.16512185
0.29123622,0.34572208,0.5309059,0.20245498,0.39133,0.26473564,0.67183906,1.0012783,0.0116809895,0.04066746,0.11600319
0.09822347,0.30018288,1.007093,0.12194146,0.10815075,0.093498014,0.43297625,0.8554903,0.014830687,0.01124985,0.06904202
0.77230155,0.9320061,0.49007803,0.13386817,0.17033163,0.12062073,0.396815,0.9436469,-0.0021634307,0.1314858,0.11956362
0.73875594,0.72563815,0.739348,0.18757255,0.63158464,0.33271736,0.40641046,0.8273045,0.04727788,0.1955556,0.18046881
0.5607043,0.4450903,0.5883584,0.11001162,0.2006994,0.09971904,0.38018936,1.0261401,0.013361656,0.034689005,0.058917873
0.61084884,0.8831407,0.4382231,0.3518743,0.34036016,0.39803097,0.49663585,0.6908738,0.14811179,0.3623314,0.4221877
0.80653536,0.46522665,0.500588,0.07990096,0.7927011,0.28609782,0.63980645,0.8617048,0.003306402,0.13683149,0.13863818
0.7899489,0.90337163,0.49422768,0.1782766,0.3380195,0.25565815,0.5057851,0.9703703,0.031637862,0.21909308,0.23227522
0.48341432,0.53518903,0.48467037,0.15617827,0.17531635,0.1302944,0.5475218,1.0652492,0.030301519,0.06972998,0.16560572
0.81616694,0.9659367,0.85467046,0.598489,0.4751666,0.5469767,0.7276337,0.6634837,0.25647366,0.49207553,0.45609128
0.0021650447,0.27103597,0.30038255,0.19215521,0.14990972,0.14770839,0.46888918,0.9834859,0.025894746,0.038235776,0.14651683
0.66958576,0.85846144,0.46237275,0.14305556,0.30661517,0.21581872,0.46126795,0.87621665,0.015306027,0.1977683,0.21662652
-0.028287843,1.046046,0.8233664,0.11429159,0.14995283,0.11987284,0.44380516,0.39926374,-0.0032178294,0.11742754,0.11552718
0.7637812,0.9674621,0.58300745,0.44384742,0.54751414,0.5372653,0.76367044,0.7257397,0.19474986,0.44149762,0.610342
0.07519257,0.909775,0.62855583,0.09145284,0.55335927,0.24899942,0.3275382,0.5840849,0.028795786,0.22100325,0.29123893
0.23594241,0.93726647,0.6541076,0.11371939,0.154323,0.11289456,0.17569867,0.79300433,0.00585943,0.09568332,0.076708026
0.34049365,1.0164118,0.47721764,0.2336323,0.3187757,0.26037765,0.70076567,0.8994636,0.03281701,0.22060555,0.29329288
0.21249123,0.92149657,0.4414993,0.21194826,0.30966356,0.24321409,0.80294245,0.7563418,0.03823882,0.19368178,0.3465459
0.694579,0.08312513,0.28029978,0.2075484,0.29553092,0.22991052,0.70405626,0.9530114,0.03373749,0.01470397,0.24278007
0.77126086,0.69220376,0.5915121,0.10790002,0.8383186,0.3183616,0.44577873,0.7939517,0.0034664702,0.20971699,0.14875984
-0.008736435,0.6971591,0.41924345,0.1695138,0.20795496,0.17525837,0.57380414,0.9017812,0.026164703,0.13710508,0.16446613
0.4139307,0.96061486,0.570456,0.3492219,0.4000265,0.393266,0.8434881,0.8282322,0.09284797,0.2872765,0.46563318
-0.010594106,0.8598234,0.87489057,0.1261816,0.20867376,0.1330622,0.55250204,0.6589779,0.010880959,0.12737621,0.13901472
0.23229226,0.9706547,0.23694223,0.15327361,0.24222502,0.17075598,0.6572909,0.8841592,0.0149762975,0.12810941,0.2522225
0.77524734,0.8943591,0.6492114,0.21578859,0.41382343,0.3006243,0.28477925,0.8585904,0.033493076,0.21958086,0.14012994
0.47539636,0.4461535,1.0035057,0.42760968,0.22529545,0.3790469,0.74589854,1.162913,0.0940464,0.15972401,0.28003
0.82605416,0.49685398,0.62119824,0.10901782,0.9116211,0.33516467,0.66503656,0.887631,0.02289481,0.16953243,0.18529207
0.5718686,0.8819072,0.60030246,0.35869282,0.43033722,0.4101308,0.8519932,0.8021172,0.10554969,0.28469712,0.5531786
0.31185,0.37653401,0.445053,0.15642793,0.51788646,0.23535778,0.66510844,0.930976,-0.0013133194,0.07298948,0.12335237
0.7781999,0.9652392,0.32726797,0.075821064,0.11282629,0.065375395,0.24221022,0.9987149,-0.0060411273,0.039305523,0.029929243
0.14121433,0.35512856,0.4592808,0.12791613,0.45625153,0.20300181,0.51647687,0.81040657,0.0008013686,0.054096535,0.12959336
