har,t02,t03,t05,t07,t09,t10,t11,t12,t13,t15,MI_size_D_t09,MI_size_D_t11,MI_size_D_nlan,MI_duration_D_t07,effort_D
0.40157267,0.7539969,0.52284336,0.6986451,0.6760406,0.6640312,0.703706,0.5044951,0.8531473,0.4650966,0.78190064,0.12927726,0.26714832,0.09454159,0.0020161644,0.34538588
0.43814504,0.71783674,0.48944736,0.6346687,0.69973046,0.66720784,0.72356904,0.580592,0.8223207,0.525709,0.7619517,0.15375894,0.22350603,0.14752617,0.04978396,0.3548654
0.38099197,0.6311365,0.42719933,0.5805636,0.60162145,0.59240127,0.64832383,0.51821905,0.7199189,0.43641305,0.68244046,0.13656577,0.19832312,0.11248504,0.02748885,0.27955952
0.5987819,0.81269926,0.7767723,0.8284073,0.9013119,0.88226205,0.86210567,0.7625834,1.1169195,0.6167044,1.0403123,0.20954105,0.41730458,0.2428642,0.05190567,0.522614
0.58808964,0.6870943,0.53032464,0.6184605,0.99754936,0.9112368,0.8370702,1.0025762,0.93355405,0.54259753,0.81300724,0.3216168,0.45969594,0.44146523,0.2126843,0.47688353
0.4674177,0.7356126,0.5198922,0.63893783,0.649403,0.68153137,0.65258557,0.5578597,0.824584,0.5081013,0.7597704,0.14918216,0.24520877,0.12511748,0.028203413,0.3429026
0.46367306,0.62820226,0.42294416,0.5265804,0.74214184,0.7196483,0.7025742,0.73407906,0.75462407,0.47258234,0.6764773,0.21941052,0.27258417,0.25197372,0.102190524,0.3402259
0.5433187,0.6361,0.5779538,0.59364593,0.84278876,0.79533136,0.7778883,0.77842504,0.89582235,0.50818914,0.8111277,0.24649447,0.35503682,0.33519876,0.13943735,0.46048874
0.39344713,0.63951445,0.37495548,0.57774144,0.5506835,0.58677244,0.5953251,0.48346806,0.69241744,0.46237195,0.6522935,0.12074663,0.13921097,0.09084963,0.012692444,0.22232257
0.43447322,0.6806351,0.42998743,0.59562093,0.61434764,0.6353361,0.64978987,0.54581356,0.74374396,0.5011971,0.70407027,0.14733069,0.19526115,0.12747091,0.02310703,0.30159816
0.4248608,0.6765779,0.4901879,0.54879475,0.6824609,0.58035576,0.6858954,0.49635443,0.757262,0.46251884,0.6756185,0.16329096,0.20769286,0.15076384,0.052568175,0.37866905
0.47891495,0.718042,0.523317,0.6034094,0.74562365,0.6158984,0.7192159,0.49667558,0.82283133,0.49146712,0.7325091,0.17632969,0.21404013,0.14371726,0.10384235,0.40263516
0.51365155,0.6685532,0.4779355,0.614182,0.60940003,0.67907834,0.61404955,0.56898487,0.7631051,0.509869,0.724109,0.156274,0.23150775,0.14914793,0.028267056,0.313246
0.65483165,0.8705134,0.68143225,0.78101265,0.9650121,0.89727384,0.87346405,0.8415906,1.1006163,0.6757793,0.99902606,0.27649438,0.4317985,0.2874029,0.10967475,0.551182
0.4699509,0.6877509,0.5027934,0.64219624,0.72456723,0.72160655,0.73160094,0.6305715,0.8632066,0.53919584,0.799068,0.17749995,0.23434314,0.18784139,0.042578645,0.37091768
0.41456968,0.6631689,0.43556753,0.6048543,0.59190494,0.6258273,0.6459067,0.5256762,0.73026466,0.47544083,0.68665785,0.12412466,0.19372989,0.11035774,0.022387214,0.28804985
0.4555049,0.6298333,0.41250938,0.53235334,0.7275255,0.717595,0.6855811,0.71404,0.75106657,0.47583243,0.68302065,0.20590734,0.25537956,0.25456765,0.115583,0.32013026
0.4112719,0.64693725,0.4062073,0.60414654,0.56782836,0.60957164,0.6211059,0.4908036,0.71702844,0.46548223,0.6778682,0.11343253,0.15616547,0.09191457,0.0110755935,0.25102198
0.4625418,0.7314152,0.56645715,0.6573553,0.7787338,0.7130739,0.7968258,0.66532874,0.91634595,0.5386063,0.83760256,0.18482068,0.2884221,0.22391793,0.053711973,0.43124744
0.4320466,0.6550336,0.43946436,0.5883207,0.5957563,0.61055243,0.6220439,0.4828691,0.7046174,0.48873356,0.6743602,0.1504167,0.18958406,0.16545008,0.022582784,0.3038547
0.5838659,0.68736017,0.50536907,0.58031654,0.93253946,0.8981779,0.77733845,0.97516525,0.8790539,0.5757058,0.76649237,0.3076105,0.3899729,0.3767947,0.2237367,0.3894811
0.83199304,0.80150557,0.8013324,0.7883742,1.461283,1.2816076,1.158248,1.479514,1.2975116,0.7198883,1.0854503,0.4907861,0.7885807,0.7489617,0.4167301,0.7519655
0.43968305,0.63750666,0.43026823,0.5522308,0.5539347,0.6353296,0.5770371,0.5217322,0.69782096,0.45176956,0.6547716,0.1339051,0.18268277,0.13878977,0.016151574,0.2608049
0.39297938,0.6364125,0.43449494,0.5680097,0.59832436,0.6242022,0.6415922,0.5044665,0.7310236,0.43987405,0.6453968,0.14063476,0.20396286,0.11986596,0.06806006,0.30216563
0.6056884,0.6769159,0.66482645,0.68326557,1.0008519,0.95234555,0.8813718,0.9944514,1.0220885,0.59371823,0.88835347,0.2993384,0.48928833,0.43799356,0.19733529,0.54157275
0.5275767,0.6949729,0.6164631,0.6794558,0.80825835,0.80566657,0.7770856,0.7430293,0.92455727,0.53744686,0.8580734,0.22115019,0.34724122,0.2798126,0.08826473,0.4310977
0.5027541,0.7068612,0.5303479,0.61282474,0.6519174,0.70801723,0.664645,0.5717577,0.80073,0.5103508,0.75566626,0.16726056,0.25057647,0.18533556,0.045891024,0.34182328
0.49164978,0.70547044,0.4867105,0.6269373,0.6832901,0.6850654,0.679449,0.6183226,0.80497783,0.53944016,0.7476179,0.18715334,0.25842994,0.14607838,0.04192052,0.35455814
0.8287689,0.78166413,0.77029437,0.7329244,1.4467989,1.2483966,1.1347694,1.4479021,1.2308475,0.6782745,1.0248635,0.48244894,0.7675739,0.7428125,0.4461102,0.7335512
0.7139297,0.7119063,0.73674095,0.6416222,1.1960104,1.0523592,1.0029685,1.1797893,1.1369331,0.59990144,0.9781307,0.41498268,0.62483644,0.59054863,0.35211232,0.66329974
0.4591396,0.65336955,0.4447783,0.59708464,0.6221412,0.65351313,0.6547565,0.53973466,0.75150496,0.49243048,0.7149723,0.13748387,0.18691134,0.117388375,0.044561222,0.29717976
0.5126904,0.78263867,0.58034384,0.7228942,0.7925297,0.75061476,0.79455143,0.67303336,0.9312317,0.5765768,0.8544154,0.17970116,0.31456771,0.15847042,0.06789356,0.42815992
0.65547335,0.73014086,0.7079125,0.6041241,1.163959,0.97939485,1.0096617,1.106932,1.1361171,0.57148767,0.9418485,0.39616996,0.6312518,0.5484534,0.33489335,0.6863597
0.41390383,0.6840645,0.49694481,0.60618544,0.6485239,0.5779558,0.6631621,0.4674822,0.7656864,0.41128036,0.70145005,0.17088102,0.22789988,0.11849677,0.07782485,0.36216012
0.45594466,0.62255156,0.35069388,0.54618627,0.57646865,0.63301426,0.5776665,0.5307472,0.6770847,0.47296584,0.64113784,0.14840887,0.12891462,0.15249749,0.042060196,0.23479782
0.53813934,0.88765275,0.65290624,0.79267514,0.77758974,0.79329705,0.7757463,0.67065555,1.0194026,0.59160626,0.943583,0.17317702,0.35234857,0.15677218,0.038077712,0.4048205
0.51654977,0.7998343,0.6975521,0.6337532,0.93347657,0.74860114,0.9057818,0.66648686,1.0161246,0.5009999,0.8862581,0.26472458,0.36551178,0.27144185,0.13992095,0.56285006
0.49933136,0.68194366,0.62763715,0.6505252,0.91676664,0.851847,0.8582056,0.86681104,0.90730464,0.5536323,0.844216,0.27796257,0.40024027,0.31519237,0.14006819,0.4968117
0.706182,1.1762347,0.97677845,0.99486184,1.1753472,0.9645731,1.0693419,0.7591101,1.334774,0.6631489,1.2586899,0.29085678,0.62098193,0.24369226,0.25612003,0.73296505
0.5499855,0.7979975,0.55754966,0.7046319,0.91430897,0.84611183,0.84094906,0.8779997,0.98120654,0.59787846,0.8767366,0.27697814,0.40187582,0.29700938,0.1254881,0.4641307
0.49457172,0.7184934,0.45596018,0.60886884,0.7323877,0.71335465,0.7055477,0.66057676,0.8165417,0.5387334,0.75141555,0.20927766,0.24487391,0.20048395,0.064673014,0.3599156
0.49368694,0.6616265,0.5158193,0.5539046,0.84876895,0.72858346,0.8028399,0.76086944,0.8532282,0.48538303,0.7385489,0.2717279,0.42599535,0.38264665,0.1721253,0.48985282
0.477093,0.6744964,0.5211867,0.6200611,0.64179856,0.69734865,0.6646812,0.57574785,0.80964863,0.50379807,0.7599149,0.15527721,0.23296556,0.16272457,0.03347206,0.32598934
0.4723469,0.66781574,0.48252752,0.63309234,0.6424759,0.65648866,0.67558956,0.5276708,0.7881681,0.48844492,0.73396593,0.14119592,0.19755098,0.1052698,0.058289476,0.3180969
0.44037527,0.6926499,0.4583528,0.58771104,0.7077921,0.7164769,0.7038245,0.7084434,0.78168136,0.51485133,0.7366753,0.18998402,0.2641278,0.21962327,0.070144676,0.31898478
0.44632986,0.7383065,0.53069556,0.67365426,0.6947904,0.6660468,0.712278,0.57208586,0.85714424,0.51240635,0.79293996,0.15278076,0.24862075,0.11723467,0.0352695,0.358626
1.0131617,1.2595457,1.095609,1.0367926,1.454833,1.0698106,1.3048552,0.77492946,1.4288207,0.7988087,1.2628603,0.35799956,0.61547816,0.31626597,0.44074783,0.92219085
0.4402275,0.65090925,0.46967822,0.5842371,0.6049335,0.64320654,0.6335977,0.54709566,0.7500077,0.4784217,0.70521176,0.15056095,0.21325395,0.15486439,0.01984714,0.310314
0.6432644,0.83043754,0.62495595,0.7525111,0.8478021,0.8055064,0.7854428,0.71411383,1.0036243,0.6534083,0.9220634,0.22401549,0.35123727,0.19696964,0.086032555,0.4659511
0.5201297,0.7360454,0.4876409,0.6542749,0.7435785,0.7011226,0.7417272,0.5914371,0.87114936,0.5660301,0.817728,0.18166292,0.207329,0.16595356,0.07066111,0.37452555
0.4008974,0.5921197,0.46808866,0.4269297,0.64461136,0.51336735,0.64244384,0.42006823,0.62964976,0.33045974,0.48141605,0.21923879,0.20688221,0.14976646,0.1517615,0.3796696
0.5739825,0.68539655,0.46317172,0.590932,0.8300783,0.82804435,0.70903367,0.88479257,0.8309103,0.5303609,0.7492193,0.28678575,0.35095468,0.34235308,0.15972205,0.37214932
0.45929566,0.64218485,0.45504057,0.56152153,0.7635354,0.75191605,0.7152116,0.7460004,0.8089685,0.49572474,0.72368187,0.20928586,0.29750037,0.26256683,0.11476001,0.3518672
1.2508162,1.5489805,1.3323717,1.1819602,1.8502387,1.3053492,1.8091649,0.93203026,1.6647357,0.79646033,1.4059883,0.5108255,0.87580085,0.43368664,0.7332815,1.2021134
0.6063042,0.73793733,0.5865211,0.6793545,0.9683277,0.9015314,0.85169417,0.94365317,0.9978031,0.57892597,0.88939375,0.2959994,0.4532997,0.40230152,0.1496039,0.51023895
0.46964508,0.67014307,0.5430288,0.5271086,0.71879953,0.5996725,0.70247483,0.48268455,0.7117722,0.3591824,0.6077687,0.22100091,0.2396456,0.16705292,0.1667791,0.431998
0.57612216,0.74764764,0.6150185,0.6131695,0.81871873,0.67610747,0.83136386,0.4987515,0.822907,0.41387823,0.72184134,0.22173291,0.3019881,0.18688783,0.2235946,0.5055224
0.44098273,0.68530995,0.45184565,0.59984654,0.77806324,0.73790264,0.75063264,0.730682,0.8297087,0.489023,0.7693633,0.20521398,0.28257218,0.24180643,0.11316717,0.34656146
0.491378,0.6382261,0.38405424,0.53928214,0.64974254,0.68283474,0.5900702,0.6490732,0.7103589,0.48200956,0.6520904,0.2103913,0.21233311,0.21389776,0.076839246,0.27139446
0.54697907,0.7940411,0.6375263,0.66705096,0.8012464,0.66511667,0.751585,0.50723946,0.9014241,0.4703651,0.80164796,0.19449557,0.32478568,0.16406283,0.179023,0.45046043
0.40809202,0.5887685,0.3869533,0.5172062,0.5450343,0.5589043,0.5822092,0.46480656,0.6440254,0.45498353,0.6178319,0.1358663,0.14723673,0.13768323,0.03262832,0.27098915
0.71776855,0.7672864,0.6427478,0.6974252,1.1770588,1.0792433,0.94466436,1.2201563,1.0581352,0.6283314,0.90597427,0.3915937,0.6119854,0.5713254,0.29403973,0.5719287
0.8236832,1.0925545,0.94227546,0.89014167,1.2970033,0.93499583,1.2076734,0.738225,1.254098,0.6748898,1.0841697,0.33233675,0.48714745,0.30167648,0.37751436,0.80969197
0.8741461,0.9331718,1.0372555,1.0441852,1.7793031,1.5487647,1.4452518,1.7532586,1.6314791,0.9018662,1.4076773,0.5604666,0.9591206,0.806968,0.42321262,0.96087587
0.48516405,0.8094907,0.65332484,0.66286916,0.7881891,0.7128068,0.738964,0.5451166,0.9054298,0.45532173,0.78930265,0.22974865,0.35861397,0.15616386,0.15161079,0.46717033
0.4331185,0.61351144,0.4676518,0.56391764,0.60164666,0.604595,0.6241839,0.5003824,0.7379753,0.45256403,0.6896994,0.14807299,0.18423438,0.13469706,0.02132295,0.31499666
0.50739545,0.6898294,0.4462888,0.6109495,0.63210535,0.65706223,0.6370105,0.55788827,0.7658019,0.53135103,0.72051543,0.16605777,0.20552999,0.13230035,0.030248836,0.3168619
0.50067234,0.71448404,0.63491195,0.6840282,0.7806486,0.7442316,0.801584,0.66009015,0.95937467,0.53546757,0.8808235,0.18630813,0.30146423,0.21329378,0.062997796,0.4474113
0.49011976,0.7238287,0.50582707,0.6616052,0.7104417,0.69745165,0.7203716,0.6142474,0.8398813,0.54459494,0.7778842,0.1682819,0.25483844,0.1414146,0.048571013,0.36638376
0.5329227,0.70982444,0.5672534,0.6480795,0.9959075,0.93270916,0.9029454,0.99281,0.9958506,0.5796312,0.8569486,0.2927376,0.44425246,0.39569306,0.18193175,0.49463603
0.5402345,0.6830385,0.4769166,0.5743393,0.8898131,0.8531762,0.7918636,0.9033785,0.8563345,0.5262122,0.74864274,0.26973313,0.38990223,0.3582443,0.16025992,0.41519555
0.4748265,0.6126853,0.5094162,0.55078363,0.7288748,0.72215647,0.694003,0.6834981,0.78861374,0.47764963,0.7300861,0.21653901,0.25756893,0.23493297,0.09380075,0.3607367
0.4388177,0.64710546,0.3776512,0.52137375,0.61704934,0.6668213,0.61048704,0.6348218,0.68707186,0.4835723,0.64896494,0.17464983,0.19245066,0.1934585,0.058512203,0.25800076
0.4981828,0.7496996,0.5767875,0.68651146,0.65851647,0.713109,0.6521046,0.5487,0.857069,0.5060375,0.79569006,0.15180232,0.28910494,0.14212634,0.028941624,0.3562417
0.43134746,0.63329726,0.4111094,0.53539145,0.5896356,0.60528535,0.6135966,0.529849,0.69395155,0.46527252,0.65259176,0.15394707,0.17934544,0.1258602,0.038937777,0.28774703
0.42931062,0.6262873,0.45283693,0.5651987,0.6186329,0.6350673,0.64734334,0.54653084,0.7483731,0.47032747,0.70374566,0.15595232,0.19573967,0.16301058,0.030217446,0.31300667
0.5234538,0.7862194,0.6201789,0.6986279,0.7623768,0.75396377,0.7405112,0.6480729,0.93794066,0.55630076,0.8596668,0.17469591,0.33880675,0.1577004,0.067140795,0.43098447
0.69660294,0.7572687,0.6179889,0.6778687,1.1839168,1.0855122,0.9740654,1.2346072,1.0507491,0.64086986,0.9124619,0.37208164,0.5696935,0.5207609,0.3045086,0.5273995
0.5376363,0.7377154,0.5161096,0.67399484,0.73768115,0.72677445,0.7255043,0.6313153,0.8752493,0.57481754,0.8238666,0.19306184,0.26161662,0.17517075,0.045932665,0.38970974
0.68991977,0.71778244,0.6840752,0.7003999,1.2287662,1.0788782,0.99502444,1.2293985,1.1198719,0.621011,0.9555504,0.39251512,0.62693477,0.5914792,0.30372646,0.62743163
0.44935375,0.6162462,0.39008975,0.55595976,0.58602726,0.63625425,0.603565,0.54359424,0.70660454,0.48987165,0.67256093,0.14757204,0.14306842,0.15927975,0.029409148,0.25898427
0.7943946,0.827877,0.8104139,0.7528491,1.4654672,1.246403,1.195419,1.4752735,1.3203752,0.69035995,1.1099383,0.4885327,0.81604934,0.7248746,0.42101064,0.7925964
0.60007155,0.76715666,0.620758,0.7487012,0.82704735,0.82394326,0.7742317,0.7326143,0.9867074,0.61360246,0.91234404,0.23942946,0.36044636,0.24775462,0.06085515,0.4600182
0.6641647,0.72778034,0.63552725,0.67866015,1.1138421,0.99806213,0.92246634,1.1156065,1.0557253,0.59556156,0.9010874,0.3634372,0.577512,0.52142775,0.24292397,0.57724065
0.45810378,0.70153993,0.4747646,0.58606434,0.72247744,0.64328647,0.70470595,0.58214474,0.81026065,0.51144075,0.7275644,0.19772404,0.23098165,0.16549721,0.06671592,0.37860575
0.5463362,0.67467296,0.5182624,0.6071945,0.92744577,0.881029,0.8209208,0.9253885,0.9086067,0.54129356,0.8069934,0.27969587,0.40645412,0.38169107,0.15529864,0.44988978
0.54055065,0.70408463,0.5174223,0.6242064,0.60796773,0.7170829,0.5994635,0.56859654,0.7996873,0.510612,0.7402275,0.15217337,0.24533981,0.14749461,0.03563831,0.3214888
0.4590365,0.64861375,0.49539044,0.6188042,0.7170148,0.7057428,0.6862798,0.6477445,0.82338595,0.4950732,0.7407751,0.19288915,0.26657158,0.22473797,0.06767403,0.35257816
0.42074502,0.6664658,0.43906853,0.60516983,0.5833177,0.6091819,0.6302433,0.48891854,0.7120761,0.4875401,0.6932643,0.14019568,0.18448777,0.13888165,0.010733187,0.29106393
0.48586464,0.7698293,0.6054297,0.728294,0.70433336,0.74730885,0.7123453,0.6436269,0.9216421,0.5233513,0.84555894,0.1613007,0.32168558,0.15945256,0.024295345,0.34527284
0.5084044,0.7213009,0.66028,0.69146436,0.8532328,0.8331405,0.8038037,0.7875711,0.9744209,0.5491735,0.88619775,0.23769261,0.39454916,0.26848224,0.09383704,0.44303286
0.55013967,0.67902505,0.4895307,0.61959654,0.64212215,0.7019044,0.6154479,0.60433865,0.78269774,0.5230112,0.73094743,0.18099704,0.25973633,0.17707607,0.035368077,0.3336093
0.4009146,0.6592949,0.47648543,0.6249558,0.608436,0.5925945,0.6518451,0.5063229,0.7573994,0.45878008,0.71953297,0.12668006,0.20843506,0.1021039,0.0073498674,0.30308813
0.45967892,0.7437571,0.55450326,0.6851047,0.86959034,0.8217725,0.8478972,0.80574316,0.9720898,0.5820445,0.84024775,0.23699354,0.34193158,0.28017616,0.09637034,0.4498877
0.48890582,0.67586005,0.4927664,0.5999666,0.7455965,0.77336794,0.69495624,0.7693144,0.80539614,0.50937986,0.74220544,0.21915935,0.31167987,0.27519572,0.085890025,0.34436154
0.4058093,0.65607715,0.3983295,0.5912493,0.5502399,0.60079396,0.60453016,0.5022464,0.6967952,0.46485975,0.66351175,0.12081964,0.16030842,0.10079778,0.0072188117,0.23606572
0.46445382,0.6226364,0.39853466,0.5286099,0.704039,0.69391257,0.6699419,0.68133205,0.7335859,0.47390676,0.6887081,0.20359185,0.22734106,0.24307613,0.09050459,0.30893958
0.46118203,0.61595255,0.33951658,0.5349931,0.5695019,0.6284007,0.5665105,0.5279022,0.66707385,0.47060862,0.6289677,0.14764628,0.12165524,0.1577482,0.04303305,0.22803107
0.7886557,1.0926409,0.91602707,1.0225048,1.1492728,0.9975423,1.0100932,0.8971283,1.3919636,0.8109273,1.2666594,0.26892835,0.56770885,0.22388954,0.1301153,0.66008615
0.40838745,0.62311995,0.43583483,0.55306554,0.5876124,0.6115378,0.6151209,0.5136234,0.7156006,0.45255655,0.6567965,0.14894077,0.19204924,0.09799908,0.046162397,0.28475928
0.4263765,0.6377983,0.4375892,0.5716447,0.6153818,0.6436753,0.618986,0.58764106,0.72313887,0.45691514,0.6583161,0.162843,0.2317915,0.18843453,0.056386665,0.27821583
0.5244086,0.75519174,0.6428196,0.72311777,0.7581417,0.7831466,0.76391995,0.6671666,0.9509905,0.5533893,0.8902713,0.17491463,0.33395275,0.20199388,0.04706329,0.4154996
0.6910551,0.94632924,0.7573906,0.7947137,1.059661,0.7908276,0.9992593,0.5996991,1.0828125,0.5955031,0.95422614,0.25830576,0.38050213,0.2320357,0.26394486,0.6180616
0.45932776,0.6152373,0.39261252,0.5033176,0.68900985,0.66841847,0.65831906,0.6811535,0.7196377,0.44446352,0.6460854,0.21403414,0.24486402,0.2370634,0.09019609,0.32383618
0.43687606,0.6460633,0.41098148,0.6048384,0.6481145,0.66329956,0.6631976,0.5586462,0.7570635,0.48515263,0.7196733,0.16031396,0.17594855,0.14704983,0.062381998,0.28027606
0.41641247,0.5883026,0.4326169,0.5040225,0.55131793,0.582026,0.58133036,0.49893892,0.6577902,0.43626863,0.62261236,0.14582795,0.17309465,0.13192558,0.01808963,0.28760284
0.46262833,0.70546055,0.5341667,0.5739899,0.67947656,0.66862077,0.67308474,0.5645819,0.8023602,0.5037149,0.72854793,0.16011637,0.26380977,0.174098,0.04620698,0.3859382
0.661725,0.9168914,0.7108299,0.7884089,0.8578969,0.848162,0.77679425,0.7246343,1.0839449,0.67005414,0.9872328,0.21060702,0.40851244,0.20327611,0.076986745,0.5036747
0.36867824,0.5993367,0.40530166,0.5135011,0.5993579,0.55608267,0.6326249,0.47615317,0.68564,0.38677573,0.60215855,0.16389327,0.19955936,0.13239694,0.09031999,0.3078879
0.43415752,0.6075386,0.42671415,0.549406,0.5938099,0.6137237,0.62145907,0.52193725,0.72524434,0.46540263,0.681436,0.14772552,0.16438934,0.15182392,0.028776921,0.29005033
0.5699811,0.7922688,0.7248938,0.78462356,0.8475416,0.83924127,0.8194807,0.7075186,1.0486971,0.58367974,0.97815263,0.19533916,0.37652364,0.22191256,0.05033461,0.48114607
0.54519737,0.7653722,0.61577326,0.72172064,0.8061779,0.7933945,0.7927538,0.6899771,0.98040974,0.5941542,0.91228336,0.2012475,0.332125,0.2136212,0.057357714,0.45569614
0.5258505,0.8356586,0.6552721,0.807253,0.77729905,0.7509607,0.77091044,0.58816177,0.9803403,0.5794919,0.91032046,0.16354136,0.34788612,0.16446058,0.03881923,0.42633063
0.6100985,0.89832747,0.80763394,0.8703487,1.0645181,0.96530855,1.0277708,0.9142567,1.2616116,0.7079322,1.1270641,0.279443,0.48433828,0.323239,0.11366986,0.64091927
0.50173897,0.71561885,0.6539633,0.62495166,0.8170616,0.71722996,0.8053658,0.6354801,0.95728046,0.49277437,0.84888446,0.2313665,0.3026216,0.2177737,0.09558715,0.4938205
0.59760374,0.93649673,0.7972697,0.780053,1.04213,0.77539027,0.95793265,0.6538901,1.0736109,0.5464537,0.94611835,0.27794707,0.42787945,0.22641037,0.25909072,0.6311978
0.4170801,0.6192953,0.39638752,0.55982,0.5656535,0.5772341,0.61448276,0.46535826,0.681388,0.4652187,0.65217507,0.1362825,0.14140655,0.122691326,0.029304594,0.2634675
0.43687648,0.6550737,0.40847525,0.5837101,0.69278955,0.6879678,0.67313397,0.64281106,0.7637727,0.48151767,0.72363394,0.18988106,0.21184352,0.19504441,0.083176404,0.29902646
0.4151316,0.6733421,0.49237916,0.5819054,0.6503553,0.61790144,0.6837018,0.54155177,0.76054794,0.46837676,0.7014067,0.1442298,0.2230477,0.13818474,0.036421888,0.3503711
0.49517766,0.73906577,0.53704095,0.6632024,0.6501302,0.71525395,0.65878737,0.5786333,0.8464094,0.51585376,0.7835286,0.15282236,0.26303065,0.14802113,0.02712217,0.34089106
0.4236688,0.6504485,0.5479511,0.55737686,0.6840755,0.63049716,0.6794768,0.54427934,0.8200432,0.44078824,0.7187521,0.19220044,0.24158871,0.17271256,0.07631858,0.38341773
0.41974336,0.68794996,0.4421897,0.59925854,0.63690245,0.6420064,0.67924345,0.56720525,0.76091486,0.5014592,0.715751,0.14902024,0.2042942,0.14090489,0.043321185,0.3103951
0.44726938,0.6342631,0.3867269,0.5440812,0.60283405,0.6576006,0.5844915,0.595828,0.6974074,0.46679923,0.647998,0.16654286,0.17951033,0.19054325,0.04112438,0.24768473
0.64752394,0.8730803,0.6973508,0.78442216,0.8349236,0.8325608,0.761782,0.7207243,1.0526222,0.651319,0.96095645,0.2080201,0.39293638,0.1836137,0.07479107,0.47476387
0.43144944,0.6543777,0.41932607,0.5831638,0.62266827,0.61721164,0.6604739,0.5199739,0.73896503,0.49620798,0.70220256,0.14563876,0.1559477,0.12094664,0.037727788,0.29390427
0.46997344,0.64073974,0.46911806,0.5567768,0.6477041,0.6471013,0.6298681,0.5672723,0.7569891,0.4771149,0.6997773,0.1818287,0.2271559,0.19014023,0.05240044,0.33677003
0.40906045,0.6485756,0.39277196,0.5911323,0.5591296,0.6034061,0.61543626,0.49147028,0.70019525,0.4633376,0.6759979,0.118109986,0.14709076,0.09816383,0.012606215,0.24255422
0.6185849,0.83406335,0.74927795,0.7707583,0.9669557,0.8502636,0.9076949,0.8036763,1.1238275,0.6507815,1.0287354,0.25796142,0.42489865,0.26749498,0.10989897,0.5843273
0.4592132,0.6281206,0.4749855,0.59717435,0.6378263,0.6563006,0.6519657,0.53800136,0.7773454,0.48360482,0.73291844,0.16754273,0.19442202,0.15657397,0.03650347,0.32815737
0.56576467,0.87337565,0.68407565,0.7445118,0.8854463,0.7284398,0.83164,0.56474537,0.9935006,0.5382086,0.8927525,0.22568674,0.36199704,0.17331783,0.15831737,0.51956445
0.79318583,1.0617182,0.94808835,0.85317624,1.2952837,0.92946833,1.2235616,0.7922236,1.1844093,0.5843715,1.0271138,0.3606449,0.52791417,0.31455204,0.3936549,0.81778455
0.47173762,0.70981956,0.6322939,0.58943504,0.812774,0.676846,0.7884812,0.5936512,0.87319064,0.432104,0.7756699,0.23569286,0.3077796,0.22482428,0.12972125,0.4904898
0.4504985,0.63004774,0.4007055,0.57611674,0.6464752,0.6659436,0.61629003,0.60332704,0.7294486,0.47384796,0.6723301,0.18938763,0.19982152,0.19408813,0.06513205,0.27872434
0.52189714,0.72163075,0.58468693,0.66665554,0.8514511,0.78873676,0.8244081,0.7692996,0.96631545,0.55590665,0.8697033,0.24999975,0.3642593,0.32114232,0.09161335,0.48357704
0.40133333,0.6464987,0.48803616,0.6043819,0.6315587,0.63986826,0.64532495,0.5848528,0.7744221,0.45973435,0.6916055,0.15492953,0.24436426,0.16781393,0.025076851,0.3168257
0.42772087,0.7689123,0.54805046,0.632639,0.672536,0.65965223,0.6608577,0.4850586,0.8233832,0.43586928,0.748454,0.17400357,0.2871837,0.11959917,0.077884674,0.38970605
0.539091,0.8889083,0.7275247,0.7873812,0.89774835,0.77387816,0.8456001,0.65201205,1.0796115,0.59411633,0.98574185,0.20927227,0.37461847,0.17794786,0.11705439,0.508967
0.4427845,0.66635007,0.41464084,0.5745079,0.53258836,0.6313985,0.5632403,0.4962429,0.7011373,0.45707268,0.65099096,0.124827,0.16995293,0.12576795,0.008582953,0.23912525
0.43585846,0.6325052,0.3564618,0.51022106,0.64867234,0.678668,0.6405013,0.64021295,0.7019633,0.47445133,0.6367567,0.17929003,0.18536341,0.19786935,0.06687436,0.27124316
0.5221732,0.6777797,0.57800585,0.6846524,0.72581536,0.7554742,0.73447096,0.6370732,0.883488,0.5364452,0.84369695,0.17337519,0.27191374,0.20608348,0.04161778,0.390016
0.5207594,0.744558,0.59110016,0.64533776,0.78917295,0.67074025,0.74296457,0.58843803,0.9058344,0.5305736,0.8155126,0.21502301,0.29579931,0.16137815,0.09643188,0.4566359
0.4632351,0.74150723,0.5497181,0.6679885,0.76430935,0.7128172,0.7596839,0.6465607,0.88574636,0.529889,0.79912895,0.16791566,0.29563046,0.1592683,0.06991023,0.41186014
0.4757749,0.7672322,0.56253856,0.6713601,0.7033326,0.69827706,0.7175927,0.6049882,0.8528777,0.55512315,0.78982353,0.16306743,0.30422613,0.18796834,0.044713736,0.39013654
0.6883001,0.807625,0.7429828,0.7947023,0.86650264,0.8845543,0.7774949,0.7903353,1.0613229,0.641791,0.98027647,0.22661643,0.45037133,0.26781386,0.09538996,0.4964851
0.6012771,0.8888065,0.7546033,0.80993396,1.0301056,0.87906295,0.97013235,0.8392848,1.1798397,0.6753499,1.0591364,0.27367446,0.43584365,0.29151148,0.1199688,0.6069827
0.40904877,0.6074254,0.44807363,0.5260972,0.564197,0.549739,0.5948336,0.45573646,0.6764556,0.43348083,0.6154112,0.14458196,0.16434763,0.12906066,0.02227541,0.29582503
