rely,data,cplx,time,stor,acap,pcap,MI_loc_aexp,MI_loc_stor,MI_aexp_data,actual
0.23819944,0.090681784,0.4461819,0.26297143,0.37857056,0.14728054,0.14548855,-0.06611421,0.1165615,-0.029649531,-0.027662333
0.23424569,-0.06940572,0.49264896,0.4028899,0.601163,0.21893637,0.09198256,-0.14218104,0.18064363,-0.14434396,-0.09197782
0.23130377,-0.040612414,0.41370377,0.2827913,0.45352125,0.17343248,0.13771784,-0.09093063,0.12533972,-0.07381183,-0.03255825
0.21758677,0.04808387,0.4520562,0.2991443,0.42089912,0.107599914,0.049539536,-0.10718923,0.15658312,-0.09264082,-0.09211767
0.35470098,-0.14210269,0.46328145,0.3881093,0.62385184,0.1660884,0.10957888,-0.14605534,0.16801272,-0.15441726,-0.082704484
0.19825533,-0.047047168,0.41866884,0.32031912,0.48069862,0.23291662,0.16280052,-0.10320228,0.14062336,-0.08187497,-0.04804614
0.3274783,-0.08669244,0.5514604,0.39135897,0.55955774,-0.02143193,-0.017660033,-0.15495929,0.23608525,-0.22953665,-0.08396329
0.41655642,-0.14965278,0.45000964,0.36963752,0.5880932,0.022507245,0.058250546,-0.16024059,0.19214387,-0.19102494,-0.08326794
0.52450293,-0.2955569,0.73161334,0.53938854,0.75136095,-0.1022208,0.020289494,-0.24433528,0.39103332,-0.36519322,-0.16984136
0.35563362,-0.102780126,0.5259932,0.3777703,0.5350045,-0.020589828,-0.022373501,-0.15063833,0.24578783,-0.20964758,-0.114335075
-0.013706312,0.18524663,0.51838,0.25325722,0.23859501,0.20478694,0.13042286,-0.037830982,0.13195384,-0.048948262,-0.09266734
0.22611381,0.09417807,0.44189245,0.24902694,0.3700152,0.1709235,0.18034488,-0.047330186,0.10553467,-0.017648596,-0.010445688
0.37101573,-0.065908074,0.44414872,0.31900245,0.48033035,0.04735375,0.086989895,-0.13155743,0.17030327,-0.13586232,-0.06718083
0.19171393,0.089739114,0.4310824,0.23569648,0.37040386,0.23283817,0.23068735,-0.040225904,0.114252895,-0.004058957,-0.010783073
0.20832497,0.02268141,0.40894452,0.23537444,0.3903691,0.14300215,0.1426785,-0.06758267,0.1252399,-0.037512977,-0.03287286
0.059444465,0.09598259,0.45737335,0.28745425,0.34313542,0.23543185,0.15429212,-0.05098573,0.11187874,-0.06709601,-0.040016335
0.13117826,0.060315594,0.41214854,0.23613487,0.35354638,0.18089992,0.16190907,-0.051809177,0.10915691,-0.03431612,-0.045818847
0.3334068,-0.12406818,0.45834115,0.38166702,0.6113141,0.19388194,0.12676035,-0.13835049,0.15671583,-0.13206892,-0.0645473
0.11568509,-0.034743875,0.4429916,0.25734943,0.3933694,0.15323055,0.086064726,-0.10388314,0.15013313,-0.080784954,-0.05447576
0.8265382,-0.52928656,0.71711355,0.74062335,1.1466051,-0.15263894,0.013184056,-0.36005276,0.44574848,-0.5047218,-0.27250007
0.18631415,0.07857026,0.4484978,0.33943778,0.43407953,0.16004469,0.0894022,-0.1156066,0.14839604,-0.09428627,-0.11384958
0.39178455,-0.16979067,0.45255405,0.3554679,0.6135896,0.04376298,0.029439025,-0.1553608,0.19973503,-0.19411223,-0.10397205
0.29515362,-0.0071204603,0.42411754,0.2841415,0.4483021,0.135602,0.16214983,-0.09279362,0.1431656,-0.06572326,-0.041795302
0.20504385,0.015693782,0.40760532,0.20408136,0.32136652,0.120628715,0.10170792,-0.0882457,0.12486617,-0.08522799,-0.02378365
0.23923068,0.10273931,0.44809243,0.27374196,0.39908686,0.20048146,0.20726162,-0.05493854,0.107912436,-0.019751012,-0.015066136
0.38615745,-0.07175447,0.472644,0.37838373,0.55768853,0.015580919,0.068485685,-0.1599534,0.19594117,-0.17605846,-0.1035977
0.7272278,-0.3407118,0.6495404,0.64901245,1.0175706,-0.07675569,-0.035882715,-0.28547797,0.3762037,-0.38814566,-0.31635594
0.28291467,0.022108035,0.5470605,0.32243192,0.46201542,0.04916158,0.008939657,-0.13198051,0.2174095,-0.17859258,-0.11474337
0.30575693,-0.15657066,0.42740363,0.35437697,0.53884345,0.11138075,0.10036631,-0.1333891,0.17531985,-0.15235937,-0.066738084
0.113202795,0.1466743,0.4199681,0.21236701,0.27210674,0.26201153,0.24362133,-0.026811607,0.09801933,0.025861723,-0.021640029
0.2913409,-0.06911377,0.3972613,0.27750266,0.4881468,0.15104426,0.13618353,-0.10260563,0.14788447,-0.068641536,-0.06478697
0.049278744,0.16241138,0.3872736,0.20367347,0.21574694,0.2540577,0.23215476,-0.015155764,0.09436071,0.02467711,-0.04094642
-0.026359327,0.2323957,0.5130415,0.25324872,0.18499723,0.2944498,0.19598879,-0.015693868,0.107804,-0.038820695,-0.07481836
0.3920201,-0.03764537,0.45082438,0.34171483,0.5228997,0.0837736,0.10854472,-0.13242628,0.16959693,-0.105200276,-0.08987826
0.19476253,-0.049285725,0.47246373,0.34559515,0.48116598,0.12952042,0.07426971,-0.098999254,0.14318283,-0.13238408,-0.040117245
0.2805324,-0.13395073,0.46009207,0.39668682,0.6015314,0.19075435,0.12320708,-0.14952268,0.18190126,-0.13433029,-0.09417084
0.25010866,0.06619945,0.44444835,0.265393,0.38722268,0.16424708,0.21038598,-0.06502218,0.12609537,-0.028687174,-0.025423955
0.22760196,0.020864898,0.46315616,0.26924184,0.37498474,0.07967278,0.046568725,-0.0897168,0.15277618,-0.11223495,-0.07193749
0.22228223,-0.054135576,0.43521553,0.3405551,0.5169619,0.20238993,0.120079294,-0.112961374,0.1548661,-0.09422182,-0.081422985
0.37250316,-0.20417248,0.5182964,0.44407487,0.7323057,0.09915322,0.053859748,-0.20142445,0.24446099,-0.2239121,-0.15513231
0.82302904,-0.43555793,0.7050036,0.6363867,1.050869,-0.28054917,-0.044494484,-0.3800616,0.4676208,-0.5371295,-0.25970617
0.20219816,0.06956561,0.48456752,0.253912,0.3711512,0.08747792,0.031657644,-0.09237406,0.14736775,-0.09848088,-0.08080831
0.15717301,0.026908698,0.45171934,0.2784345,0.416669,0.097006515,0.041446008,-0.10161594,0.19160868,-0.1405669,-0.107480764
0.24664235,0.030889114,0.44230413,0.2967098,0.41562575,0.117939554,0.102837145,-0.09410548,0.1332476,-0.104799956,-0.074318185
0.06010884,0.03204319,0.45175925,0.3570571,0.41121855,0.29644847,0.16241814,-0.08251346,0.15040024,-0.10605532,-0.07002625
0.15717596,0.074461624,0.5607004,0.2949748,0.40209052,0.08081964,0.027817037,-0.107039854,0.18262073,-0.1546652,-0.08381075
0.5563473,-0.21946871,0.57580936,0.4596014,0.69640416,-0.12935355,0.011151221,-0.22172672,0.3168042,-0.30456558,-0.14217381
0.3603267,-0.16745046,0.5331914,0.43509045,0.7138881,0.19362634,0.07437099,-0.15416011,0.20285656,-0.18072504,-0.12335557
0.3298887,-0.04610344,0.43144318,0.29832512,0.43677706,0.060807455,0.09203009,-0.12132259,0.15058035,-0.12466894,-0.03232063
0.18992978,0.057536833,0.41829604,0.23870581,0.37153244,0.21840313,0.20695016,-0.044210225,0.11602548,-0.015905691,-0.014619354
0.35844457,0.018195042,0.46360782,0.31283316,0.46012065,0.12066327,0.18906264,-0.09676245,0.14443326,-0.07208337,-0.03564756
0.10758244,0.15239425,0.430468,0.24350029,0.27981773,0.20976236,0.17477784,-0.04278011,0.100140914,-0.009881981,-0.03685726
0.10692666,0.08389771,0.44413802,0.20718011,0.29601026,0.1513837,0.08032413,-0.069193184,0.111782685,-0.080301344,-0.04658622
0.59485924,-0.3472793,0.67783535,0.5388656,0.79915607,-0.17460373,-0.023933206,-0.2868931,0.3927532,-0.43306014,-0.17071608
0.27409324,-0.08626316,0.47430193,0.3450668,0.5465217,0.14121196,0.057479903,-0.11318477,0.16537504,-0.13760097,-0.07390243
1.1427404,-0.614612,0.8582317,0.8680484,1.3229674,-0.36389935,-0.025217514,-0.45413548,0.59052974,-0.64977795,-0.37642023
0.0131854545,0.18206018,0.41283834,0.24551609,0.25301713,0.29847342,0.21038581,-0.023498565,0.088623464,0.0046788957,-0.071257606
0.42369258,-0.30351403,0.5975667,0.55426127,0.88294655,0.18988366,0.06871462,-0.21700571,0.26743928,-0.27936774,-0.18040039
0.12038498,0.02216393,0.4703557,0.28788114,0.36825147,0.15343216,0.05146617,-0.08997735,0.14322326,-0.13785581,-0.05584414
0.41103083,-0.10601599,0.64727473,0.4517622,0.64445084,-0.026586294,0.0076720417,-0.16462232,0.2905649,-0.23423909,-0.13460745
0.3130722,-0.1037306,0.42648667,0.31339517,0.4504673,0.0296872,0.103550136,-0.12607574,0.16831236,-0.13147998,-0.039273556
0.26195347,-0.14598978,0.4595851,0.40942603,0.6048304,0.21198608,0.12408061,-0.14298935,0.19296698,-0.15345035,-0.09064072
0.10897861,0.14103325,0.43995735,0.31164265,0.38539496,0.2493211,0.14008427,-0.085354276,0.120315775,-0.055177614,-0.108532235
0.33005965,-0.14298868,0.44510573,0.33705065,0.5474201,0.07244876,0.09063561,-0.1490988,0.1921251,-0.16003056,-0.10158099
0.0064588226,0.21816766,0.5553969,0.2672978,0.27814114,0.26646358,0.122680366,-0.053779,0.1507572,-0.092518434,-0.12557995
0.62367904,-0.36176732,0.5869137,0.5477345,0.8707769,-0.113542125,-0.050621707,-0.28251085,0.34751844,-0.39008626,-0.22342715
0.32897943,-0.13668235,0.48044017,0.4011169,0.63296866,0.1822325,0.10229662,-0.14116521,0.1739274,-0.15715198,-0.08484563
0.3345965,-0.16126004,0.46618772,0.37059337,0.61027104,0.12902378,0.07232091,-0.1616814,0.18289435,-0.17805155,-0.08633834
0.48156577,-0.12471198,0.6052803,0.46564484,0.68143183,-0.044413775,-0.025723618,-0.1936493,0.30943775,-0.25411648,-0.17516631
0.14567403,0.106516436,0.47446382,0.2610553,0.35221902,0.122092694,0.05803739,-0.076453775,0.14182486,-0.074199,-0.07468513
0.8343212,-0.4226778,0.66431475,0.6345563,1.0192584,-0.22507693,-0.028084245,-0.33421683,0.42307922,-0.43813518,-0.31668395
0.7325674,-0.35915372,0.63557965,0.5725292,0.9219188,-0.2601366,-0.06396927,-0.3100585,0.40443358,-0.484706,-0.23441088
0.46776897,-0.19765511,0.5059153,0.48908994,0.67111593,-0.020526327,0.06688673,-0.22342652,0.2669836,-0.24761455,-0.1751951
0.6174461,-0.33753955,0.55535215,0.50922614,0.84044063,-0.12978199,-0.0232029,-0.23535627,0.3318167,-0.3765565,-0.1895328
0.5445642,-0.08110694,0.937014,0.670121,0.92898256,-0.045039833,-0.086954966,-0.25373793,0.44783616,-0.45678928,-0.31605878
0.415708,-0.21968281,0.56459516,0.51726884,0.7969976,0.13139309,0.08089182,-0.19298016,0.2415288,-0.27481604,-0.15848309
0.3228733,0.007015001,0.4507021,0.3539074,0.48540133,0.10640004,0.06403908,-0.13698961,0.18285803,-0.1214543,-0.12136656
0.2305403,0.098804675,0.44870737,0.2283103,0.34430042,0.18959762,0.19631132,-0.04844607,0.10176098,-0.019692514,0.000946451
0.3909933,-0.13845721,0.4416445,0.3246683,0.51879585,-0.024603963,0.015880506,-0.13632579,0.19554281,-0.19749138,-0.08980346
0.3787489,-0.107906826,0.47947264,0.45474193,0.61937755,0.06251806,0.049914386,-0.18708208,0.25243786,-0.21619008,-0.19355547
0.47026557,-0.121040866,0.72011596,0.5211187,0.7258818,-0.07665672,-0.026791196,-0.23371468,0.3679768,-0.3949637,-0.20441777
0.20045093,-0.006652927,0.45998082,0.27395964,0.3854045,0.041904982,0.016815022,-0.093867995,0.15877904,-0.12442987,-0.057096023
0.3074538,0.0021751225,0.4594744,0.32967156,0.4390563,0.081830606,0.12837003,-0.11356072,0.15799515,-0.11659883,-0.066332504
0.21605691,-0.036805477,0.38407448,0.2534745,0.40069336,0.11067409,0.12920031,-0.090921335,0.15178448,-0.068423,-0.03863583
0.13046703,0.05378378,0.40060315,0.23460014,0.36550108,0.24691232,0.20846117,-0.05667202,0.11539514,-0.0051244553,-0.034230243
0.3154562,-0.06452851,0.43176827,0.3137256,0.48514035,0.06149894,0.062228236,-0.12032872,0.17105354,-0.13324775,-0.059542347
0.7159729,-0.36214238,0.5867387,0.5413805,0.83934516,-0.19299616,-0.038631063,-0.26667213,0.36656722,-0.38482866,-0.20695728
0.14863378,0.050074607,0.4439241,0.21065056,0.2785619,0.13242365,0.10820748,-0.080189504,0.120984346,-0.0892023,-0.03509185
0.42813164,-0.094585784,0.47714993,0.41647598,0.6194933,0.04628171,0.09374259,-0.16453063,0.20156226,-0.18465663,-0.11517945
0.46734607,-0.17825253,0.50782454,0.39231345,0.6036213,-0.07125869,0.028187046,-0.1760412,0.25360397,-0.2618226,-0.13817991
0.5577236,-0.24869864,0.54680276,0.45030698,0.7173186,-0.06534364,0.060346887,-0.22456305,0.2732378,-0.2911647,-0.13791692
0.15235236,0.09604754,0.49758765,0.26771522,0.34834188,0.11683833,0.053493783,-0.07415848,0.1339936,-0.090553194,-0.067307085
0.10175525,0.116898015,0.514038,0.2457092,0.31007633,0.13217996,0.053866155,-0.06774925,0.13499075,-0.10841476,-0.063242435
0.4666543,-0.16607259,0.6314413,0.43102583,0.66387814,-0.0954524,-0.022470836,-0.20351426,0.30093697,-0.3268839,-0.16381706
0.29185134,-0.020443253,0.4273917,0.31613645,0.4990813,0.18827336,0.14982201,-0.09580908,0.12498282,-0.071011595,-0.0367116
0.16066012,0.07517053,0.6064428,0.38366053,0.49261945,0.11340697,0.0171242,-0.103159525,0.20555367,-0.13733108,-0.12878692
0.49365908,-0.15262583,0.66486853,0.5407536,0.8065144,-0.045857765,-0.05228137,-0.19227445,0.31949136,-0.30694303,-0.17954014
0.2747038,-0.18146007,0.56627995,0.45805335,0.6824528,0.104013294,0.0038153492,-0.13989389,0.22094668,-0.24725278,-0.10273184
0.54054034,-0.2859489,0.5961307,0.61541474,0.8884629,0.07783593,0.10797086,-0.25919554,0.29923445,-0.3200938,-0.22817564
0.13800627,0.067133434,0.42444897,0.19563664,0.2894564,0.17964394,0.12969445,-0.077934965,0.10611525,-0.0656044,-0.026842479
0.08147621,0.16193597,0.43292406,0.29361248,0.35447267,0.26471603,0.16276608,-0.06815053,0.114705324,-0.028526008,-0.097656205
0.57805294,-0.30103493,0.55914855,0.4644755,0.69977224,-0.07152553,0.022849098,-0.22901158,0.31184784,-0.31092235,-0.20291892
0.17555468,0.07583748,0.4270484,0.21527657,0.27199352,0.15362528,0.13915199,-0.06646597,0.10195263,-0.07391055,-0.026668143
