AFP,Input,Output,Enquiry,File,Interface,Added,PDR_AFP,PDR_UFP,NPDR_AFP,NPDU_UFP,Duration,N_effort,Resource_4,MI_N_effort_AFP,MI_N_effort_PDR_AFP,MI_N_effort_NPDU_UFP,MI_N_effort_Added,MI_AFP_PDR_AFP,Effort
266.0,101.0,70.0,26.0,56.0,5.0,258.0,17.7,18.2,21.3,21.9,8.0,5657.0,0.0,1504762.0,100128.9,123888.3,1459506.0,4708.2,4695
237.0,114.0,11.0,44.0,42.0,0.0,181.0,13.5,15.2,16.3,18.3,9.0,3857.0,0.0,914109.0,52069.5,70583.1,698117.0,3199.5,3201
1243.0,555.0,15.0,245.0,394.0,10.0,1219.0,9.2,9.4,11.1,11.4,9.0,13843.0,0.0,17206849.0,127355.6,157810.2,16874617.0,11435.6,11490
666.0,138.0,233.0,124.0,105.0,5.0,605.0,1.1,1.2,1.1,1.2,13.0,752.0,0.0,500832.0,827.2,902.4,454960.0,732.6,752
1810.0,349.0,423.0,377.0,457.0,10.0,1616.0,16.2,18.2,16.2,18.2,35.0,29399.0,0.0,53212190.0,476263.8,535061.7999999999,47508784.0,29322.0,29399
88.0,56.0,7.0,15.0,7.0,0.0,9.0,26.1,27.0,31.5,32.6,6.0,2770.0,0.0,243760.0,72297.0,90302.0,24930.0,2296.8,2299
62.0,19.0,8.0,9.0,15.0,0.0,51.0,14.2,17.3,15.3,18.6,5.0,949.0,0.0,58838.0,13475.8,17651.4,48399.0,880.4,883
305.0,59.0,102.0,19.0,60.0,21.0,138.0,28.5,33.3,34.4,40.2,10.0,10484.0,0.0,3197620.0,298794.0,421456.8000000001,1446792.0,8692.5,8702
349.0,107.0,93.0,97.0,52.0,0.0,286.0,10.6,10.6,10.6,10.6,8.0,3703.0,0.0,1292347.0,39251.8,39251.8,1059058.0,3699.4,3703
156.0,0.0,133.0,0.0,10.0,0.0,143.0,4.5,4.9,5.4,5.9,4.0,849.0,0.0,132444.0,3820.5,5009.1,121407.0,702.0,705
100.0,24.0,76.0,3.0,7.0,0.0,40.0,14.3,13.0,14.3,13.0,15.0,1434.0,0.0,143400.0,20506.2,18642.0,57360.0,1430.0,1434
222.0,20.0,5.0,93.0,73.0,0.0,47.0,11.0,12.8,13.3,15.5,4.0,2952.0,0.0,655344.0,32472.0,45756.0,138744.0,2442.0,2450
506.0,54.0,161.0,43.0,173.0,80.0,511.0,6.9,6.8,6.9,6.8,9.0,3500.0,0.0,1771000.0,24150.0,23800.0,1788500.0,3491.4,3500
123.0,28.0,0.0,47.0,15.0,25.0,115.0,15.4,16.5,17.7,18.9,3.0,2179.0,0.0,268017.0,33556.6,41183.1,250585.0,1894.2,1896
252.0,0.0,109.0,143.0,0.0,0.0,109.0,27.1,27.1,27.1,27.1,11.0,6821.0,0.0,1718892.0,184849.1,184849.1,743489.0,6829.200000000001,6821
258.0,186.0,40.0,19.0,10.0,0.0,0.0,5.4,5.5,6.5,6.6,4.0,1678.0,0.0,432924.0,9061.2,11074.8,0.0,1393.2,1393
166.0,67.0,88.0,6.0,0.0,0.0,37.0,15.7,16.2,18.9,19.5,7.0,3137.0,0.0,520742.0,49250.9,61171.5,116069.0,2606.2,2604
181.0,45.0,39.0,38.0,42.0,5.0,169.0,20.1,21.5,22.6,24.2,10.0,4088.0,0.0,739928.0,82168.8,98929.6,690872.0,3638.1,3638
284.0,99.0,112.0,26.0,28.0,0.0,220.0,11.4,12.2,11.4,12.2,4.0,3234.0,0.0,918456.0,36867.6,39454.8,711480.0,3237.6,3234
52.0,0.0,60.0,0.0,0.0,0.0,0.0,4.8,4.2,5.8,5.1,3.0,304.0,0.0,15808.0,1459.2,1550.4,0.0,249.6,252
102.0,72.0,0.0,18.0,0.0,7.0,0.0,10.1,10.6,12.1,12.8,3.0,1239.0,0.0,126378.0,12513.9,15859.2,0.0,1030.2,1028
58.0,26.0,29.0,3.0,0.0,0.0,22.0,11.9,11.9,14.4,14.4,5.0,833.0,0.0,48314.0,9912.7,11995.2,18326.0,690.2,691
1196.0,626.0,108.0,56.0,413.0,5.0,1208.0,6.5,6.5,6.5,6.5,15.0,7824.0,1.0,9357504.0,50856.0,50856.0,9451392.0,7774.0,7824
38.0,30.0,0.0,8.0,0.0,0.0,32.0,6.5,6.5,6.5,6.5,4.0,247.0,0.0,9386.0,1605.5,1605.5,7904.0,247.0,247
84.0,33.0,0.0,21.0,27.0,0.0,61.0,32.6,33.8,39.3,40.7,10.0,3299.0,0.0,277116.0,107547.4,134269.30000000002,201239.0,2738.4,2738
73.0,18.0,14.0,8.0,44.0,0.0,40.0,15.4,13.3,18.5,16.1,6.0,1351.0,0.0,98623.0,20805.4,21751.1,54040.0,1124.2,1121
449.0,352.0,12.0,12.0,52.0,0.0,0.0,35.7,37.5,43.0,45.2,8.0,19328.0,0.0,8678272.0,690009.6000000001,873625.6000000001,0.0,16029.3,16042
551.0,188.0,116.0,52.0,114.0,5.0,223.0,4.4,5.1,5.3,6.2,13.0,2934.0,0.0,1616634.0,12909.6,18190.8,654282.0,2424.4,2435
194.0,48.0,47.0,28.0,27.0,35.0,185.0,7.4,7.8,7.4,7.8,8.0,1440.0,0.0,279360.0,10656.0,11232.0,266400.0,1435.6,1440
185.0,36.0,14.0,50.0,32.0,10.0,142.0,34.7,45.2,34.7,45.2,16.0,6416.0,0.0,1186960.0,222635.2,290003.2,911072.0,6419.500000000001,6416
134.0,43.0,0.0,77.0,36.0,0.0,156.0,9.1,7.8,10.9,9.4,5.0,1461.0,0.0,195774.0,13295.1,13733.4,227916.0,1219.4,1213
1241.0,575.0,45.0,319.0,301.0,0.0,1240.0,8.2,8.2,8.2,8.2,15.0,10222.0,0.0,12685502.0,83820.4,83820.4,12675280.0,10176.2,10222
99.0,81.0,0.0,3.0,15.0,0.0,6.0,2.4,2.4,2.4,2.4,3.0,241.0,0.0,23859.0,578.4,578.4,1446.0,237.6,241
1285.0,685.0,67.0,133.0,620.0,7.0,1512.0,0.9,0.8,0.9,0.8,16.5,1200.0,0.0,1542000.0,1080.0,960.0,1814400.0,1156.5,1200
466.0,164.0,212.0,12.0,66.0,7.0,461.0,3.7,3.7,4.4,4.5,10.0,2058.0,0.0,959028.0,7614.6,9261.0,948738.0,1724.2,1708
77.0,30.0,0.0,20.0,22.0,0.0,7.0,27.4,29.3,33.0,35.3,4.0,2540.0,0.0,195580.0,69596.0,89662.0,17780.0,2109.8,2108
81.0,11.0,22.0,0.0,20.0,21.0,64.0,5.6,6.1,6.8,7.4,1.0,547.0,0.0,44307.0,3063.2,4047.8,35008.0,453.6,454
694.0,61.0,164.0,168.0,145.0,60.0,598.0,5.9,6.8,5.9,6.8,8.0,4086.0,1.0,2835684.0,24107.4,27784.8,2443428.0,4094.6,4086
62.0,18.0,7.0,6.0,10.0,17.0,7.0,32.7,34.9,39.4,42.1,5.0,2442.0,0.0,151404.0,79853.40000000001,102808.2,17094.0,2027.4,2027
56.0,0.0,42.0,0.0,0.0,15.0,57.0,5.2,5.1,5.2,5.1,3.0,293.0,0.0,16408.0,1523.6,1494.3,16701.0,291.2,293
753.0,289.0,13.0,0.0,363.0,7.0,672.0,5.7,6.4,5.7,6.4,12.0,4301.0,0.0,3238653.0,24515.7,27526.4,2890272.0,4292.1,4301
421.0,177.0,22.0,217.0,0.0,5.0,421.0,39.9,39.9,39.9,39.9,15.5,16788.0,0.0,7067748.0,669841.2,669841.2,7067748.0,16797.899999999998,16788
59.0,30.0,11.0,3.0,21.0,0.0,65.0,9.6,8.7,11.6,10.5,3.0,682.0,0.0,40238.0,6547.2,7161.0,44330.0,566.4,566
409.0,42.0,201.0,39.0,67.0,60.0,409.0,6.5,6.5,6.5,6.5,11.0,2672.0,0.0,1092848.0,17368.0,17368.0,1092848.0,2658.5,2672
115.0,21.0,90.0,4.0,0.0,0.0,94.0,16.3,16.3,16.3,16.3,12.0,1869.0,0.0,214935.0,30464.7,30464.7,175686.0,1874.5,1869
93.0,58.0,20.0,4.0,10.0,0.0,22.0,8.6,8.7,10.4,10.5,3.0,967.0,0.0,89931.0,8316.199999999999,10153.5,21274.0,799.8,803
71.0,30.0,15.0,12.0,7.0,5.0,0.0,56.6,58.2,68.2,70.2,7.0,4842.0,0.0,343782.0,274057.2,339908.4,0.0,4018.6,4019
971.0,345.0,42.0,249.0,150.0,10.0,796.0,5.0,6.1,6.0,7.4,14.0,5864.0,0.0,5693944.0,29320.0,43393.6,4667744.0,4855.0,4867
74.0,15.0,7.0,42.0,0.0,10.0,74.0,42.3,42.3,42.3,42.3,17.0,3132.0,0.0,231768.0,132483.59999999998,132483.59999999998,231768.0,3130.2,3132
81.0,18.0,4.0,25.0,21.0,10.0,25.0,1.1,1.1,1.3,1.4,1.0,107.0,0.0,8667.0,117.7,149.79999999999998,2675.0,89.10000000000001,89
106.0,6.0,33.0,19.0,0.0,55.0,113.0,10.6,10.0,12.8,12.0,7.0,1357.0,0.0,143842.0,14384.2,16284.0,153341.0,1123.6,1126
1168.0,516.0,240.0,176.0,314.0,10.0,1256.0,1.3,1.2,1.3,1.2,8.0,1538.0,0.0,1796384.0,1999.4,1845.6,1931728.0,1518.4,1538
1093.0,392.0,119.0,235.0,166.0,47.0,959.0,6.6,7.6,6.6,7.6,11.0,7263.0,0.0,7938459.0,47935.8,55198.8,6965217.0,7213.799999999999,7263
67.0,10.0,18.0,31.0,0.0,0.0,0.0,57.5,65.3,69.3,78.7,2.0,4642.0,0.0,311014.0,266915.0,365325.4,0.0,3852.5,3853
1256.0,270.0,121.0,450.0,90.0,50.0,981.0,23.0,29.4,41.0,52.5,28.0,51527.0,0.0,64717912.0,1185121.0,2705167.5,50547987.0,28888.0,28855
72.0,67.0,5.0,0.0,0.0,0.0,6.0,17.3,17.3,20.9,20.9,15.0,1504.0,0.0,108288.0,26019.2,31433.6,9024.0,1245.6,1248
777.0,287.0,159.0,38.0,147.0,45.0,676.0,19.4,22.2,22.2,25.6,13.0,17286.0,0.0,13431222.0,335348.4,442521.6,11685336.0,15073.8,15039
131.0,30.0,33.0,18.0,35.0,12.0,128.0,37.8,38.6,45.5,46.6,13.0,5960.0,0.0,780760.0,225288.0,277736.0,762880.0,4951.799999999999,4947
134.0,78.0,0.0,0.0,63.0,0.0,141.0,15.1,14.3,18.2,17.3,8.0,2433.0,0.0,326022.0,36738.3,42090.9,343053.0,2023.4,2019
826.0,255.0,295.0,72.0,157.0,0.0,779.0,6.5,6.9,6.5,6.9,42.0,5400.0,0.0,4460400.0,35100.0,37260.0,4206600.0,5369.0,5400
3180.0,916.0,538.0,295.0,969.0,0.0,2718.0,10.4,12.2,10.4,12.2,36.0,33028.0,1.0,105029040.0,343491.2,402941.6,89770104.0,33072.0,33028
324.0,175.0,108.0,29.0,17.0,5.0,334.0,15.7,15.2,15.7,15.2,13.0,5078.0,0.0,1645272.0,79724.59999999999,77185.59999999999,1696052.0,5086.8,5078
220.0,132.0,45.0,30.0,7.0,0.0,49.0,3.2,3.3,3.2,3.3,3.0,701.0,0.0,154220.0,2243.2000000000003,2313.3,34349.0,704.0,701
258.0,34.0,89.0,6.0,63.0,49.0,241.0,2.9,3.1,2.9,3.1,12.0,736.0,0.0,189888.0,2134.4,2281.6,177376.0,748.1999999999999,736
139.0,25.0,19.0,6.0,29.0,60.0,139.0,7.0,7.0,7.0,7.0,7.0,976.0,0.0,135664.0,6832.0,6832.0,135664.0,973.0,976
274.0,70.0,123.0,57.0,28.0,30.0,308.0,4.3,3.8,4.3,3.8,4.0,1167.0,0.0,319758.0,5018.099999999999,4434.599999999999,359436.0,1178.2,1167
231.0,0.0,86.0,0.0,50.0,130.0,266.0,16.3,14.1,16.3,14.1,12.0,3762.0,1.0,869022.0,61320.600000000006,53044.2,1000692.0,3765.3,3762
126.0,58.0,15.0,6.0,21.0,40.0,22.0,4.9,4.4,4.9,4.4,5.0,619.0,0.0,77994.0,3033.1000000000004,2723.6000000000004,13618.0,617.4000000000001,619
93.0,0.0,70.0,0.0,15.0,10.0,0.0,11.8,11.6,14.3,14.0,8.0,1327.0,0.0,123411.0,15658.6,18578.0,0.0,1097.4,1101
1825.0,594.0,569.0,192.0,259.0,60.0,1674.0,0.7,0.7,0.7,0.7,15.0,1210.0,0.0,2208250.0,847.0,847.0,2025540.0,1277.5,1210
500.0,229.0,31.0,130.0,60.0,0.0,170.0,11.8,13.1,14.2,15.7,8.0,7080.0,0.0,3540000.0,83544.0,111156.0,1203600.0,5900.0,5876
373.0,129.0,96.0,21.0,105.0,50.0,389.0,6.4,6.0,6.4,6.0,10.0,2395.0,0.0,893335.0,15328.0,14370.0,931655.0,2387.2000000000003,2395
330.0,179.0,26.0,64.0,110.0,0.0,379.0,3.2,2.8,3.2,2.8,10.0,1050.0,0.0,346500.0,3360.0,2940.0,397950.0,1056.0,1050
57.0,27.0,28.0,0.0,0.0,0.0,0.0,30.5,31.7,36.8,38.1,4.0,2098.0,0.0,119586.0,63989.0,79933.8,0.0,1738.5,1741
127.0,61.0,0.0,20.0,44.0,0.0,13.0,12.4,12.6,15.0,15.2,4.0,1902.0,0.0,241554.0,23584.8,28910.4,24726.0,1574.8,1579
1362.0,579.0,291.0,171.0,378.0,0.0,1419.0,2.3,2.3,2.3,2.3,11.0,3193.0,0.0,4348866.0,7343.9,7343.9,4530867.0,3132.6,3193
1463.0,780.0,119.0,223.0,371.0,0.0,1493.0,24.6,24.1,24.6,24.1,23.0,36046.0,1.0,52735298.0,886731.6000000001,868708.6000000001,53816678.0,35989.8,36046
148.0,12.0,49.0,36.0,28.0,15.0,140.0,23.2,24.6,28.0,29.6,3.0,4141.0,0.0,612868.0,96071.2,122573.6,579740.0,3433.6,3437
474.0,71.0,24.0,343.0,21.0,15.0,41.0,3.9,3.9,3.9,3.9,6.0,1829.0,0.0,866946.0,7133.099999999999,7133.099999999999,74989.0,1848.6,1829
77.0,24.0,18.0,21.0,14.0,0.0,18.0,5.3,5.3,6.4,6.4,10.0,492.0,0.0,37884.0,2607.6,3148.8,8856.0,408.1,408
213.0,105.0,67.0,41.0,0.0,0.0,52.0,3.8,3.8,3.8,3.8,2.5,801.0,0.0,170613.0,3043.8,3043.8,41652.0,809.4,801
175.0,22.0,53.0,0.0,100.0,0.0,59.0,3.4,3.4,3.4,3.4,7.0,597.0,0.0,104475.0,2029.8,2029.8,35223.0,595.0,597
360.0,122.0,98.0,54.0,62.0,0.0,336.0,2.1,2.3,2.1,2.3,18.0,763.0,0.0,274680.0,1602.3,1754.9,256368.0,756.0,763
331.0,84.0,0.0,12.0,0.0,284.0,156.0,3.7,3.3,3.7,3.3,5.0,1238.0,0.0,409778.0,4580.6,4085.4,193128.0,1224.7,1238
285.0,48.0,187.0,15.0,35.0,25.0,310.0,4.4,4.0,4.4,4.0,7.0,1249.0,0.0,355965.0,5495.6,4996.0,387190.0,1254.0,1249
187.0,72.0,32.0,10.0,44.0,5.0,4.0,73.5,84.4,84.5,97.0,3.0,15807.0,0.0,2955909.0,1161814.5,1533279.0,63228.0,13744.5,13752
502.0,120.0,32.0,89.0,83.0,120.0,444.0,18.5,20.9,18.5,20.9,14.0,9296.0,0.0,4666592.0,171976.0,194286.4,4127424.0,9287.0,9296
303.0,0.0,266.0,0.0,0.0,25.0,0.0,1.1,1.1,1.3,1.4,1.0,396.0,0.0,119988.0,435.6,554.4,0.0,333.3,329
174.0,105.0,83.0,0.0,0.0,5.0,98.0,17.7,16.0,17.7,16.0,17.0,3088.0,0.0,537312.0,54657.6,49408.0,302624.0,3079.8,3088
44.0,14.0,0.0,16.0,17.0,5.0,49.0,8.6,7.3,8.6,7.3,2.0,380.0,1.0,16720.0,3268.0,2774.0,18620.0,378.4,380
387.0,88.0,221.0,37.0,34.0,0.0,18.0,6.0,6.1,7.3,7.4,7.0,2811.0,0.0,1087857.0,16866.0,20801.4,50598.0,2322.0,2333
406.0,18.0,374.0,27.0,0.0,0.0,21.0,5.2,5.0,5.2,5.0,19.0,2109.0,0.0,856254.0,10966.8,10545.0,44289.0,2111.2000000000003,2109
496.0,198.0,109.0,67.0,90.0,60.0,524.0,20.3,19.2,23.4,22.1,14.0,11586.0,0.0,5746656.0,235195.8,256050.6,6071064.0,10068.8,10080
116.0,34.0,38.0,4.0,30.0,0.0,33.0,4.8,5.2,4.8,5.2,2.0,553.0,0.0,64148.0,2654.4,2875.6,18249.0,556.8,553
53.0,17.0,17.0,0.0,24.0,5.0,63.0,6.7,5.6,6.7,5.6,16.0,354.0,0.0,18762.0,2371.8,1982.4,22302.0,355.1,354
209.0,42.0,145.0,10.0,43.0,0.0,225.0,0.9,0.8,0.9,0.8,2.5,190.0,0.0,39710.0,171.0,152.0,42750.0,188.1,190
903.0,336.0,134.0,158.0,148.0,100.0,387.0,6.1,6.3,7.3,7.5,11.0,6605.0,0.0,5964315.0,40290.5,49537.5,2556135.0,5508.299999999999,5482
469.0,71.0,170.0,15.0,67.0,96.0,419.0,6.8,7.6,8.2,9.2,11.0,3845.0,0.0,1803305.0,26146.0,35374.0,1611055.0,3189.2,3191
1894.0,187.0,1241.0,143.0,156.0,10.0,966.0,2.1,2.3,2.1,2.3,12.0,3986.0,0.0,7549484.0,8370.6,9167.8,3850476.0,3977.4,3986
215.0,108.0,0.0,94.0,7.0,0.0,76.0,2.6,2.7,2.6,2.7,7.0,560.0,0.0,120400.0,1456.0,1512.0,42560.0,559.0,560
82.0,38.0,9.0,20.0,14.0,0.0,29.0,1.0,1.0,1.2,1.2,2.0,96.0,0.0,7872.0,96.0,115.2,2784.0,82.0,80
1694.0,391.0,469.0,385.0,210.0,85.0,1540.0,4.6,5.1,4.6,5.1,16.0,7816.0,0.0,13240304.0,35953.6,39861.6,12036640.0,7792.4,7816
81.0,24.0,22.0,20.0,10.0,0.0,64.0,24.7,26.3,29.8,31.7,5.0,2412.0,0.0,195372.0,59576.4,76460.4,154368.0,2000.7,2002
297.0,150.0,7.0,132.0,0.0,0.0,13.0,5.2,5.4,5.2,5.4,6.0,1557.0,0.0,462429.0,8096.400000000001,8407.800000000001,20241.0,1544.4,1557
280.0,161.0,91.0,0.0,10.0,0.0,262.0,5.1,5.4,5.1,5.4,7.0,1417.0,1.0,396760.0,7226.7,7651.8,371254.0,1428.0,1417
56.0,19.0,5.0,16.0,10.0,0.0,29.0,22.3,24.9,26.8,30.0,5.0,1501.0,0.0,84056.0,33472.3,45030.0,43529.0,1248.8,1246
492.0,114.0,97.0,157.0,49.0,75.0,248.0,8.5,8.5,8.5,8.5,11.0,4158.0,0.0,2045736.0,35343.0,35343.0,1031184.0,4182.0,4158
426.0,127.0,122.0,54.0,87.0,20.0,31.0,1.5,1.6,1.8,1.9,2.0,778.0,0.0,331428.0,1167.0,1478.1999999999998,24118.0,639.0,646
499.0,262.0,42.0,60.0,90.0,0.0,155.0,4.6,5.1,4.6,5.1,10.0,2310.0,0.0,1152690.0,10626.0,11781.0,358050.0,2295.4,2310
60.0,9.0,32.0,12.0,7.0,0.0,60.0,16.5,16.5,18.4,18.4,5.0,1102.0,0.0,66120.0,18183.0,20276.8,66120.0,990.0,992
362.0,152.0,68.0,41.0,72.0,15.0,348.0,19.6,20.4,23.6,24.5,6.0,8543.0,0.0,3092566.0,167442.80000000002,209303.5,2972964.0,7095.200000000001,7091
363.0,169.0,23.0,115.0,42.0,0.0,82.0,9.5,9.8,11.4,11.8,5.0,4134.0,0.0,1500642.0,39273.0,48781.2,338988.0,3448.5,3431
53.0,24.0,0.0,24.0,0.0,0.0,0.0,19.0,21.0,22.9,25.3,3.0,1213.0,0.0,64289.0,23047.0,30688.9,0.0,1007.0,1007
17518.0,9404.0,1221.0,0.0,2955.0,0.0,13580.0,3.1,4.0,3.1,4.0,14.0,54620.0,0.0,956833160.0,169322.0,218480.0,741739600.0,54305.8,54620
199.0,82.0,92.0,13.0,10.0,0.0,20.0,4.4,4.4,5.3,5.3,2.0,1049.0,0.0,208751.0,4615.6,5559.7,20980.0,875.6,871
2171.0,534.0,319.0,323.0,87.0,0.0,209.0,9.1,15.6,9.1,15.6,8.0,19699.0,0.0,42766529.0,179260.9,307304.4,4117091.0,19756.1,19699
220.0,90.0,19.0,64.0,39.0,0.0,12.0,8.8,9.1,10.6,11.0,4.0,2325.0,0.0,511500.0,20460.0,25575.0,27900.0,1936.0,1930
1355.0,535.0,428.0,58.0,224.0,10.0,1255.0,5.5,6.0,5.5,6.0,26.0,7505.0,0.0,10169275.0,41277.5,45030.0,9418775.0,7452.5,7505
374.0,170.0,4.0,88.0,126.0,10.0,398.0,0.8,0.8,1.0,0.9,2.0,363.0,0.0,135762.0,290.40000000000003,326.7,144474.0,299.2,300
62.0,51.0,0.0,0.0,10.0,5.0,66.0,5.6,5.3,6.8,6.4,3.0,420.0,0.0,26040.0,2352.0,2688.0,27720.0,347.2,349
311.0,11.0,217.0,3.0,36.0,57.0,324.0,6.6,6.3,7.9,7.6,6.0,2455.0,0.0,763505.0,16203.0,18658.0,795420.0,2052.6,2038
132.0,32.0,15.0,13.0,31.0,45.0,136.0,4.6,4.4,5.5,5.3,6.0,724.0,0.0,95568.0,3330.4,3837.2,98464.0,607.1999999999999,601
135.0,60.0,17.0,0.0,70.0,0.0,0.0,4.9,4.5,4.9,4.5,15.0,667.0,0.0,90045.0,3268.3,3001.5,0.0,661.5,667
79.0,16.0,34.0,0.0,28.0,10.0,81.0,45.4,40.7,54.7,49.1,5.0,4319.0,0.0,341201.0,196082.6,212062.9,349839.0,3586.6,3585
155.0,75.0,28.0,10.0,29.0,0.0,14.0,12.4,13.5,14.9,16.3,4.0,2308.0,0.0,357740.0,28619.2,37620.4,32312.0,1922.0,1916
965.0,433.0,234.0,148.0,245.0,0.0,1060.0,3.8,3.4,4.1,3.7,30.0,3930.0,0.0,3792450.0,14934.0,14541.0,4165800.0,3667.0,3655
296.0,27.0,166.0,48.0,21.0,50.0,312.0,18.4,17.4,18.4,17.4,10.0,5432.0,0.0,1607872.0,99948.8,94516.8,1694784.0,5446.4,5432
56.0,3.0,19.0,10.0,24.0,0.0,56.0,3.0,3.0,3.0,3.0,3.0,170.0,0.0,9520.0,510.0,510.0,9520.0,168.0,170
206.0,88.0,23.0,31.0,35.0,0.0,73.0,8.8,10.3,10.7,12.4,8.0,2196.0,0.0,452376.0,19324.800000000003,27230.4,160308.0,1812.8,1823
651.0,104.0,385.0,16.0,49.0,27.0,581.0,5.5,6.2,6.7,7.5,4.0,4352.0,0.0,2833152.0,23936.0,32640.0,2528512.0,3580.5,3612
2323.0,804.0,332.0,0.0,947.0,240.0,636.0,1.7,1.7,1.7,1.7,6.0,3981.0,0.0,9247863.0,6767.7,6767.7,2531916.0,3949.1,3981
146.0,46.0,0.0,50.0,41.0,0.0,44.0,13.6,14.5,16.4,17.4,6.0,2390.0,0.0,348940.0,32504.0,41586.0,105160.0,1985.6,1984
284.0,49.0,83.0,75.0,51.0,5.0,80.0,12.8,13.9,15.5,16.7,5.0,4393.0,0.0,1247612.0,56230.4,73363.09999999999,351440.0,3635.2,3646
249.0,47.0,26.0,80.0,84.0,0.0,237.0,15.3,16.0,15.3,16.0,9.0,3800.0,0.0,946200.0,58140.0,60800.0,900600.0,3809.7,3800
32.0,4.0,7.0,0.0,0.0,30.0,41.0,15.6,12.1,15.6,12.1,3.0,498.0,0.0,15936.0,7768.8,6025.8,20418.0,499.2,498
1908.0,401.0,1216.0,155.0,107.0,10.0,1889.0,14.2,14.3,14.2,14.3,48.0,27000.0,0.0,51516000.0,383400.0,386100.0,51003000.0,27093.6,27000
253.0,56.0,149.0,0.0,24.0,24.0,76.0,6.7,6.7,6.7,6.7,7.0,1694.0,0.0,428582.0,11349.8,11349.8,128744.0,1695.1,1694
184.0,53.0,21.0,43.0,38.0,15.0,170.0,16.0,17.4,18.4,20.0,4.0,3393.0,0.0,624312.0,54288.0,67860.0,576810.0,2944.0,2952
76.0,60.0,12.0,0.0,0.0,0.0,0.0,4.9,5.2,5.9,6.3,1.0,451.0,0.0,34276.0,2209.9,2841.3,0.0,372.4,374
276.0,108.0,5.0,75.0,56.0,0.0,177.0,1.1,1.2,1.1,1.2,4.0,300.0,0.0,82800.0,330.0,360.0,53100.0,303.6,300
3471.0,1327.0,257.0,534.0,995.0,42.0,3155.0,2.2,2.4,2.2,2.4,17.0,7575.0,1.0,26292825.0,16665.0,18180.0,23899125.0,7636.200000000001,7575
380.0,67.0,103.0,77.0,98.0,20.0,365.0,8.7,9.1,10.5,11.0,9.0,4002.0,0.0,1520760.0,34817.399999999994,44022.0,1460730.0,3305.9999999999995,3322
155.0,18.0,0.0,69.0,14.0,47.0,148.0,33.5,35.1,33.5,35.1,8.0,5196.0,0.0,805380.0,174066.0,182379.6,769008.0,5192.5,5196
327.0,64.0,142.0,21.0,0.0,100.0,327.0,7.8,7.8,7.8,7.8,16.0,2566.0,0.0,839082.0,20014.8,20014.8,839082.0,2550.6,2566
193.0,82.0,80.0,50.0,14.0,0.0,41.0,8.7,7.5,10.5,9.0,5.0,2031.0,0.0,391983.0,17669.699999999997,18279.0,83271.0,1679.1,1686
1108.0,279.0,20.0,314.0,273.0,30.0,916.0,22.6,27.4,24.3,29.4,6.0,26940.0,0.0,29849520.0,608844.0,792036.0,24677040.0,25040.800000000003,25054
363.0,168.0,10.0,92.0,77.0,5.0,0.0,0.3,0.3,0.4,0.4,10.0,141.0,0.0,51183.0,42.3,56.400000000000006,0.0,108.9,117
249.0,144.0,104.0,6.0,14.0,0.0,268.0,2.0,1.9,2.0,1.9,3.0,500.0,0.0,124500.0,1000.0,950.0,134000.0,498.0,500
769.0,265.0,195.0,235.0,52.0,0.0,178.0,16.3,16.8,16.3,16.8,8.0,12551.0,0.0,9651719.0,204581.3,210856.8,2234078.0,12534.7,12551
137.0,54.0,42.0,30.0,7.0,0.0,97.0,2.9,3.0,2.9,3.0,3.0,399.0,0.0,54663.0,1157.1,1197.0,38703.0,397.3,399
579.0,215.0,81.0,109.0,112.0,0.0,517.0,1.4,1.5,1.4,1.5,7.0,784.0,0.0,453936.0,1097.6,1176.0,405328.0,810.5999999999999,784
133.0,39.0,0.0,41.0,24.0,20.0,124.0,15.9,17.0,18.3,19.6,6.0,2428.0,0.0,322924.0,38605.2,47588.8,301072.0,2114.7000000000003,2112
78.0,7.0,34.0,6.0,21.0,0.0,22.0,7.7,8.8,8.8,10.1,3.0,690.0,0.0,53820.0,5313.0,6969.0,15180.0,600.6,600
101.0,12.0,31.0,3.0,50.0,0.0,65.0,4.5,4.7,4.5,4.7,1.5,450.0,0.0,45450.0,2025.0,2115.0,29250.0,454.5,450
1222.0,503.0,333.0,173.0,150.0,5.0,1164.0,4.7,5.0,4.7,5.0,20.0,5800.0,0.0,7087600.0,27260.0,29000.0,6751200.0,5743.400000000001,5800
1093.0,486.0,277.0,126.0,147.0,5.0,788.0,2.3,2.5,2.3,2.5,7.0,2565.0,0.0,2803545.0,5899.499999999999,6412.5,2021220.0,2513.9,2565
222.0,41.0,57.0,0.0,99.0,25.0,222.0,10.7,10.6,10.7,10.6,4.0,2385.0,0.0,529470.0,25519.5,25281.0,529470.0,2375.4,2385
2067.0,1056.0,658.0,45.0,303.0,5.0,1510.0,5.0,5.0,5.0,5.0,21.0,10398.0,0.0,21492666.0,51990.0,51990.0,15700980.0,10335.0,10398
175.0,65.0,31.0,22.0,38.0,0.0,141.0,19.6,22.0,23.6,26.5,10.0,4137.0,0.0,723975.0,81085.20000000001,109630.5,583317.0,3430.0000000000005,3434
230.0,180.0,12.0,41.0,14.0,0.0,247.0,1.7,1.6,6.0,5.6,3.0,1379.0,0.0,317170.0,2344.3,7722.4,340613.0,391.0,400
104.0,32.0,5.0,40.0,28.0,10.0,115.0,3.3,2.9,4.9,4.5,2.0,512.0,1.0,53248.0,1689.6,2304.0,58880.0,343.2,338
