size_D,duration_D,app,har,dba,ifc,source,t01,t02,t03,t04,t05,t06,t07,t08,t09,t12,t14,t15,Generated_Var_2,Generated_Var_4,Generated_Var_6,effort_D
0.55315924,0.5743452,0.23585173,0.2529986,0.16689718,0.12718415763104945,0.19897044,0.13839592616040736,0.056012154,0.4997265,0.14150327,0.12968934,0.29948598,0.45403197,0.4651608,0.20179647,0.1641593098495586,0.10297687029768704,0.18920933,0.24669682466968249,0.23280066396803983,0.20625678,0.76217365
0.36057964,0.4010228,0.27900216,0.26698297,0.2153945,0.2176822530609352,0.1980676,0.2409029059097094,0.20344132,0.3510216,0.31855464,0.20998159,0.47277188,0.25353354,0.3849018,0.22830635,0.26270265576215934,0.2749505574950558,0.2265657,0.38264103826410384,0.26184251571055095,0.2284514,0.5907662
0.6125485,0.76437795,0.19359472,0.15057518,0.2753725,0.3483400509004031,0.3814379,0.16545464345453564,0.054192543,0.649879,0.0043495297,0.12552837,0.13961369,0.4971845,0.7014109,0.27314252,0.13172507790350468,0.018151329815132983,0.12362979,0.20717750071775007,0.13310711798642708,0.39722785,0.78789866
0.37603462,0.41570127,0.30490866,0.26111513,0.22726631,0.2218301433098086,0.21276802,0.2575889242411075,0.2057144,0.383715,0.30628282,0.22829017,0.45772982,0.28802234,0.3892848,0.2531197,0.29398651763919104,0.2707998270799827,0.24832769,0.36849776684977675,0.26184917571095057,0.2346271,0.5557276
0.25077915,0.36214757,0.30088928,0.3098141,0.24192697,0.26158078569484716,0.21274906,0.26320857367914263,0.3376534,0.20649517,0.29449427,0.2642319,0.6010001,0.22023317,0.41253102,0.23248559,0.1906290814377449,0.3867089386708939,0.14884888,0.5882565588256559,0.1661274399676464,0.30631867,0.59318113
0.49620193,0.59274036,0.1233148,0.13405545,0.0568552,0.06244433374666002,0.10279819,0.04471021552897845,0.024589807,0.48752874,0.056665123,0.026918888,0.30054182,0.39100033,0.4730983,0.06837118,0.03212464192747852,0.07846454784645479,0.07428317,0.29034950903495094,0.12567022754021365,0.10083598,0.8297171
0.597929,0.6885741,0.19574788,0.19837295,0.16973001,0.1564891393893484,0.24076492,0.11189289881071011,0.00376302,0.59609497,0.054255247,0.100513846,0.20384459,0.49074838,0.56632876,0.21894354,0.09257609555456574,0.024281176428117644,0.1404273,0.200111690011169,0.14772893886373634,0.22112438,0.8092609
0.30766562,0.34514058,0.40337005,0.34013146,0.31426573,0.32275421936525317,0.25541115,0.35599536440046353,0.34481066,0.3400004,0.4119948,0.3359525,0.5670851,0.18423232,0.3785213,0.3659683,0.3643865218631913,0.3804335680433568,0.2859943,0.45588874558887454,0.3438806706328403,0.3355131,0.4355319
0.49446413,0.45316118,0.38881728,0.39548075,0.33805484,0.2703231762193906,0.31493688,0.31339090866090913,0.19528484,0.38713735,0.3733263,0.29616192,0.43501878,0.4056536,0.40085495,0.35593325,0.3814203228852194,0.2730544273054427,0.33569574,0.31219468121946814,0.3849916230994974,0.32650807,0.57974863
0.48396453,0.6079685,0.10045576,0.11147444,0.059532106,0.0807420048445203,0.115718216,0.028222707177729282,0.018128395,0.49181813,0.04266727,0.013917059,0.2892709,0.3899243,0.487747,0.055119693,0.02743598964615938,0.07434358743435876,0.062640265,0.2880857288085729,0.10753797645227858,0.11847964,0.82729435
0.5551702,0.59729606,0.2478458,0.25638545,0.20741439,0.17897821073869266,0.23770612,0.1633329536667046,0.05977574,0.51567745,0.18045273,0.15256092,0.29033986,0.45405054,0.4852296,0.23523396,0.20537461232247672,0.10458107045810705,0.20093517,0.23260607326060734,0.2435778146146689,0.2488257,0.74060583
0.278371,0.4102304,0.1765348,0.18388157,0.15163761,0.20613063236783793,0.14848346,0.14524801547519844,0.23311967,0.27970606,0.19689888,0.1369504,0.50789034,0.23599783,0.44246268,0.1051203,0.0836186450171187,0.26460366646036665,0.082476035,0.503213950321395,0.0789480547368833,0.26675746,0.6218842
0.4460298,0.5155045,0.18023536,0.17306875,0.07283372,0.07170403430224206,0.10401335,0.10233272976672703,0.07333812,0.4368453,0.14618483,0.08492419,0.34235,0.33433312,0.4192075,0.11671209,0.10535866632152,0.13529853352985335,0.12885632,0.30047610004761,0.1409297084557825,0.10211229,0.76039517
0.5229328,0.53882325,0.2155678,0.25343955,0.12012023,0.06447989386879363,0.14231336,0.12650682734931726,0.045372874,0.48282844,0.12809476,0.12776488,0.32280886,0.42947528,0.42327014,0.17722791,0.15023476901408614,0.1189471918947192,0.20146309,0.25315054531505454,0.217400433044026,0.14881313,0.77831006
0.4897689,0.58292717,0.13255051,0.13652249,0.07905197,0.0858053651483219,0.115488976,0.055301690469830946,0.040040642,0.47431755,0.09592059,0.040154845,0.31210905,0.38211098,0.45959115,0.088154495,0.06938803416328206,0.09207198920719892,0.080736265,0.2937339493733949,0.1416217084973025,0.11715007,0.79181564
0.22739865,0.32163957,0.40760657,0.2827462,0.3880102,0.4374488862469332,0.32329434,0.3744009025599097,0.41342247,0.26298043,0.40691745,0.33455154,0.5633724,0.13957131,0.45627096,0.36009258,0.35053905103234306,0.41364069136406917,0.21148942,0.5728152972815297,0.10110261106615666,0.4213154,0.37896973
0.4689734,0.5500145,0.13732919,0.14391832,0.03041637,0.0363282581796955,0.060439914,0.06561132343886765,0.0363383,0.4800759,0.09415218,0.039441794,0.32785493,0.37926787,0.41296828,0.07741332,0.04178405050704303,0.10609961660996167,0.09433974,0.29266270926627097,0.14368819862129192,0.055434525,0.84673256
0.2909742,0.26555014,0.47194192,0.44068533,0.350928,0.283744467024668,0.2547136,0.45812378418762156,0.34757882,0.3438453,0.48775232,0.45115092,0.5844272,0.19220577,0.2687025,0.4432711,0.45814904748894286,0.44549174454917445,0.44519478,0.40053080005308,0.4640895978453759,0.28549317,0.45540035
0.6475372,0.66327226,0.3880073,0.30499274,0.26846206,0.2729372563762354,0.3113584,0.3090268390973161,0.13054341,0.57571477,0.11338833,0.1850461,0.23675688,0.53040254,0.58002746,0.4215439,0.20454813227288796,0.08629212862921287,0.19306032,0.23541916354191636,0.2463658447819507,0.31522122,0.7780651
0.42696795,0.5324204,0.10906094,0.12534879,0.046405435,0.06372666382359983,0.08006972,0.05719863828013617,0.064753085,0.40998465,0.111833036,0.03386095,0.36267385,0.32395744,0.44032246,0.040987134,0.045565905733954346,0.1274845127484513,0.05790539,0.34138277413827744,0.10583265634995938,0.107129306,0.7738006
0.36617282,0.48027885,0.117334604,0.13480459,0.06502724,0.09792376187542572,0.083560705,0.08110266188973381,0.114477575,0.35457262,0.13671443,0.057099044,0.4132399,0.27784783,0.433857,0.045591235,0.04684826981089619,0.1694477369447737,0.045870885,0.39636785963678595,0.08291130497467829,0.1461344,0.7065954
0.4506298,0.5508945,0.095800936,0.12321524,0.037582457,0.05258900315534019,0.07463148,0.037523236247676374,0.04517889,0.4403772,0.082942545,0.019744903,0.34865054,0.35617965,0.4499678,0.034105837,0.021125586267535176,0.1088197308819731,0.054024205,0.3316450731645073,0.12458390747503445,0.094533175,0.8192362
0.54410183,0.6054585,0.24741557,0.24258555,0.14842719,0.13303077798184668,0.1739127,0.14833994516600546,0.06385589,0.555874,0.1050939,0.13242888,0.2855269,0.4411094,0.47534966,0.24991715,0.12233478734008725,0.08168891816889183,0.19619726,0.2390607339060734,0.19575965174557913,0.16864184,0.76989424
0.4224829,0.4983235,0.22857383,0.15013067,0.12829232,0.15006244900374693,0.13437253,0.17165924283407571,0.11720854,0.44963303,0.21188006,0.102595955,0.36340556,0.32015878,0.4269449,0.16218251,0.1685701101142066,0.17524461752446177,0.13206299,0.3306481530648153,0.15419875925192555,0.12936306,0.6986208
0.3865665,0.46823737,0.16231391,0.18334775,0.09197682,0.11851555711093342,0.10136002,0.12583918741608127,0.12236002,0.38707095,0.19231918,0.081291944,0.4258067,0.2826286,0.41582975,0.102410674,0.1021317301279038,0.17766321776632177,0.11364226,0.36249867624986765,0.18177756090665367,0.1768072,0.7409586
0.34998667,0.31312954,0.53279984,0.41714603,0.38602847,0.3411746804704809,0.3126421,0.4822015017798498,0.339463,0.4176296,0.49279165,0.44913247,0.53124493,0.27315983,0.30473554,0.49732178,0.5319602319176139,0.41136504113650413,0.47114778,0.3551273055127306,0.47011807820708473,0.31397918,0.39349264
0.3682903,0.47272032,0.13246885,0.15464975,0.07906461,0.10492200629532038,0.09493351,0.09700238029976196,0.11857617,0.35804063,0.17457733,0.0677636,0.42323112,0.2873725,0.42195952,0.06354165,0.06467444388046663,0.18622244862224488,0.0573128,0.393396059339606,0.12411438744686325,0.14019871,0.73180383
0.53644377,0.5774772,0.1756182,0.21022503,0.07052857,0.04212647952758877,0.10932559,0.07895686210431378,0.022241056,0.5286604,0.09226167,0.091368735,0.292755,0.44690812,0.43758535,0.1432206,0.07093638425618305,0.07618584761858477,0.17933096,0.22702981270298128,0.18758660125519608,0.11210844,0.86895823
0.47302043,0.51065284,0.23610964,0.250736,0.08911979,0.06663984399839065,0.096068054,0.1516223648377635,0.09222031,0.509479,0.15848204,0.14966258,0.3706766,0.39413342,0.37817448,0.19473118,0.15026706901602416,0.15487207548720755,0.24800698,0.2688393868839387,0.2745794864747692,0.13209781,0.7791549
0.417557,0.46436435,0.21549836,0.21836226,0.14883554,0.14975280898516855,0.1581378,0.15556903444309653,0.12262675,0.39559662,0.25209117,0.13594109,0.41144174,0.34259975,0.39571518,0.15635258,0.1913145914788755,0.20377999037799904,0.16914152,0.33457315345731536,0.23496362409781743,0.18748227,0.6922861
0.51984984,0.6423646,0.10933274,0.11799516,0.08556157,0.10566867034012022,0.15520108,0.03723957627604237,0.012230009,0.5296812,0.01318267,0.030456424,0.2401613,0.40665585,0.5268394,0.099199414,0.02222108933326536,0.040924954092495414,0.06781529,0.2566181056618106,0.09363729561823773,0.16182175,0.82141733
0.2538235,0.29391074,0.39670673,0.370076,0.35051495,0.3448214706892882,0.29366982,0.37537806246219374,0.36393273,0.24326746,0.44262743,0.3566735,0.59542495,0.16590452,0.38348353,0.35258913,0.3590163215409793,0.4220702222070223,0.26993978,0.5194932519493252,0.2729262863755772,0.34488377,0.46028
0.6527597,0.6447773,0.394883,0.3462096,0.33162522,0.2704724862283492,0.3466223,0.28690934130906587,0.09096497,0.65441334,0.18937558,0.22848007,0.23198374,0.571666,0.5470575,0.429218,0.287495567249734,0.08509712850971285,0.2947836,0.17684033768403376,0.30266405815984354,0.32706544,0.74575144
0.5587873,0.65828276,0.16266546,0.16714661,0.11318654,0.09823483589409016,0.17176914,0.07753729224627078,0.0077804923,0.5550053,0.019334316,0.06742215,0.23170772,0.4354126,0.5289463,0.14055568,0.04661232479673949,0.03734024373402437,0.100885674,0.2380990238099024,0.1319907279194437,0.16666317,0.8544138
0.61762524,0.70910203,0.21963456,0.22344588,0.226547,0.20700295242017716,0.2940958,0.1504386849561315,0.019177377,0.618932,0.0607239,0.13047901,0.18576047,0.5080254,0.5947648,0.2547819,0.13322824799369487,0.018460156846015683,0.16669272,0.18107433810743384,0.1922407715344463,0.31009993,0.8112222
0.4460241,0.46308285,0.2257097,0.2339703,0.1332252,0.11667830700069842,0.1407988,0.15458030454196953,0.09430438,0.4238084,0.2482233,0.14591306,0.39899495,0.36947978,0.36701575,0.16194582,0.20416875225012512,0.20274763027476303,0.21511604,0.305310230531023,0.2779785566787134,0.16260579,0.72762203
0.5902989,0.7008705,0.18362269,0.1766213,0.16385001,0.1653161699189702,0.24087232,0.10714917328508265,0.012027681,0.61346,0.029606283,0.082825124,0.1955416,0.4827502,0.5774013,0.20433146,0.07586247455174848,0.011214451121445113,0.122795716,0.20085490008549003,0.13250856795051408,0.24112979,0.8158854
0.30333135,0.33083755,0.27276173,0.33678812,0.23804104,0.1958860317531619,0.2127974,0.2542266245773375,0.25422043,0.24618879,0.32984763,0.27858433,0.55454576,0.24617335,0.3507703,0.23314953,0.27035297622117854,0.3566975656697566,0.24989037,0.45270098527009855,0.2946269176776151,0.2652844,0.5675984
0.85088384,0.68971026,0.7289827,0.73470604,0.6391537,0.5076313904578834,0.65740883,0.5848537115146288,0.1949454,0.79846144,0.3652585,0.53791094,0.22135043,0.8889911,0.6103591,0.81463945,0.5804414348264861,0.19204433920443392,0.63325363,0.061431206143120615,0.620975467258528,0.6472336,0.77298
0.3151464,0.41519243,0.15077433,0.17282166,0.11129278,0.12533820752029246,0.10870916,0.12006323299367669,0.17871752,0.3028881,0.1800445,0.11803922,0.47015268,0.24192405,0.41303393,0.0850476,0.0727345983640759,0.23675086367508638,0.07477756,0.4551472455147246,0.10293950617637038,0.18022081,0.6572206
0.80390394,0.78136855,0.52068114,0.4790073,0.502604,0.41467847488070847,0.5460142,0.40786288921371106,0.092971206,0.75485575,0.17338955,0.33501127,0.14682542,0.7345643,0.69815874,0.6101788,0.36500694190041655,0.06282072628207262,0.3667367,0.11253176125317613,0.3807530028451802,0.53478074,0.78032076
0.18072814,0.10472718,0.72672546,0.65957004,0.64861166,0.532759281965557,0.5022499,0.7197257780274221,0.58608526,0.22215924,0.7534766,0.7440692,0.7435031,0.14236134,0.25733528,0.7155622,0.7529908451794507,0.7143476714347672,0.6327572,0.5481130548113055,0.6058147863488872,0.4728422,0.23892719
0.650713,0.5340396,0.6126176,0.5620868,0.34640658,0.1946783816807029,0.29973567,0.4518473548152645,0.15082419,0.7374636,0.32036018,0.46865246,0.29174757,0.64575636,0.3689531,0.6182755,0.4124573247474395,0.23319017331901737,0.58966416,0.11591966159196616,0.538189982291399,0.24945149,0.8622148
0.33805335,0.40252373,0.2982656,0.25559825,0.22633505,0.2694839961690398,0.20386994,0.25640070435992957,0.25158185,0.33942783,0.305457,0.2002128,0.5006255,0.2110335,0.42864794,0.24202287,0.21794982307698937,0.27588706758870674,0.17833637,0.4516375251637525,0.21049779262986756,0.2762939,0.54465383
0.29273444,0.38697106,0.2204248,0.2194307,0.1856451,0.1937872916272375,0.16422409,0.1902441509755849,0.24232072,0.27380553,0.24313655,0.18550238,0.5088273,0.20756441,0.4150558,0.15684938,0.1422947085376825,0.29624545962454596,0.11117683,0.497327749732775,0.12717890763073447,0.23176315,0.5880028
0.37511668,0.34334818,0.42818055,0.37674266,0.31875724,0.26342703580562216,0.2627564,0.3821375917862408,0.2545185,0.3817862,0.44768727,0.35817352,0.49070692,0.2945845,0.31078985,0.38891965,0.42703892562233553,0.3767742576774258,0.40499657,0.3505792350579235,0.42018994521139674,0.23437217,0.5554398
0.018785536,0.0,1.0,0.8318067,0.9674529,0.9026988541619313,0.754678,1.0,0.9921779,0.016379625,1.0,0.99945986,1.0,0.0,0.32187554,0.99416554,0.9545172572710354,1.0,0.6706256,0.895570249557025,0.5623295337397721,0.84174895,0.011532962
0.55720043,0.6330621,0.16616204,0.18617694,0.10910356,0.0830003049800183,0.1600421,0.07627149637285036,0.006775975,0.5368817,0.04658273,0.069687754,0.24632205,0.4444063,0.50830686,0.14905202,0.05472928628375717,0.049213904921390494,0.11893998,0.23429980342998036,0.14413868864832133,0.14808121,0.8338386
0.52186096,0.5709647,0.1897895,0.21571605,0.073688865,0.0490245249414715,0.10705757,0.09235676076432392,0.037217587,0.5364522,0.09160906,0.09833184,0.3009458,0.43479246,0.43068534,0.1568178,0.08859873531592412,0.09392187939218795,0.1905651,0.24118515411851543,0.20104876206292574,0.10899314,0.8460462
0.4354508,0.5370158,0.13150045,0.14757179,0.057926774,0.08329374099762446,0.08302668,0.06185635381436461,0.07627401,0.38714153,0.0936228,0.03545013,0.3730619,0.31688517,0.4447264,0.056115806,0.029356451761387105,0.1291120729112073,0.03879817,0.3607948160794816,0.10473064228383855,0.11909416,0.776477
0.6177497,0.69208765,0.24074957,0.23179387,0.19901824,0.1694313401658804,0.26077783,0.15392406460759353,0.01833278,0.59966075,0.05405557,0.124102384,0.20491156,0.5077498,0.57432485,0.25166768,0.11984664719079884,0.029068352906835293,0.16272847,0.19308591930859195,0.18237549094252947,0.2600306,0.79554313
0.31363514,0.35771054,0.3140215,0.27721357,0.26615667,0.26073165564389933,0.23628974,0.28320235167976476,0.26296163,0.30107284,0.35014868,0.25583288,0.50533015,0.2257686,0.3926593,0.2622149,0.28801491728089507,0.3269392026939203,0.2182477,0.44539980453998046,0.2196062531763752,0.24571106,0.54108894
0.49709195,0.59425724,0.14890745,0.13039823,0.08763993,0.10335308620118518,0.13028395,0.06739454826054517,0.04499021,0.52252567,0.07602641,0.045992732,0.29153484,0.39285612,0.48351067,0.121202946,0.058023456481407394,0.07454986145498615,0.093650535,0.27424372742437275,0.12265234735914085,0.13941717,0.7628799
0.0,0.06752899,0.9434022,0.76107174,1.0,1.0,0.7831433,0.9480263051973694,1.0,0.0,0.91832554,0.8949617,0.99026555,0.0070942044,0.44524866,0.9284625,0.8573445014406702,0.9665232966523297,0.52744293,1.0,0.4132617947957077,0.94942737,0.017487645
0.45726526,0.5567316,0.097887635,0.11209212,0.0336712,0.047879817872789075,0.07157177,0.03232332676766732,0.03469327,0.4626717,0.08520341,0.013878077,0.3365464,0.37061003,0.44557595,0.033363044,0.03018471781108307,0.10345147034514704,0.06315307,0.3169770516977052,0.12731183763871026,0.084248066,0.82754266
0.5162998,0.61905533,0.13970402,0.14445363,0.06905556,0.07287872437272346,0.12530762,0.05229809477019052,0.012896031,0.515204,0.037167907,0.031617194,0.2686014,0.41428825,0.49372882,0.09513426,0.03221324193279451,0.06124763812476382,0.08543895,0.2640747664074766,0.11560802693648163,0.12279552,0.8272428
0.3086827,0.3807894,0.23846129,0.23393826,0.18311375,0.18989904139394248,0.15939987,0.20874256912574307,0.23304403,0.31530708,0.25892282,0.19564274,0.50436145,0.2289169,0.4008764,0.1863026,0.18346471100788267,0.28345220834522084,0.16007401,0.4527635752763576,0.18289539097372345,0.22619453,0.57945555
0.4336989,0.5295007,0.13203874,0.11858778,0.06045735,0.07825297469517849,0.08874592,0.07504253849574614,0.06537786,0.43815205,0.13391855,0.04000166,0.3542965,0.34074104,0.4368522,0.06405699,0.07595968455758108,0.13378624337862435,0.08154784,0.32919123291912333,0.12238102734286163,0.1037516,0.7655053
0.4346225,0.5350021,0.12057516,0.11942144,0.049663305,0.07411498444689907,0.07675493,0.0606731119326888,0.06322798,0.44710702,0.111575425,0.034852594,0.35927495,0.34624606,0.44006866,0.057389677,0.058458719507523176,0.12687279268727927,0.07981421,0.33307675330767533,0.12639211758352706,0.10496357,0.77603036
0.5003133,0.60866255,0.1172252,0.14170839,0.06015736,0.07042760422565626,0.11448747,0.044326509567349036,0.019794405,0.49211413,0.05949697,0.030119002,0.29393092,0.39841366,0.4812687,0.086443245,0.031608851896531114,0.06373684637368464,0.073416725,0.2805627580562758,0.11982590718955444,0.1182484,0.8284909
0.46097755,0.551117,0.11109236,0.1544096,0.06133753,0.07921982475318948,0.10062307,0.03791167920883208,0.045593947,0.43095854,0.107379615,0.036094934,0.36166203,0.37553322,0.4449479,0.056499124,0.055491273329476405,0.12011532201153222,0.093933985,0.3238004723800473,0.1680841100850466,0.11450422,0.8171467
0.3263181,0.26719794,0.45525202,0.50291234,0.3178696,0.1958208817492529,0.2243486,0.4420555557944444,0.30081177,0.3476594,0.46854675,0.44998452,0.5622105,0.29701266,0.22309814,0.41490543,0.43630495617829734,0.45220960522096054,0.47293532,0.3703258370325837,0.528998731739924,0.22690144,0.59063184
0.2095767,0.28961337,0.38007566,0.3601796,0.36038953,0.36540176192410573,0.3012306,0.3661830333816966,0.42136633,0.20208108,0.42250806,0.36092094,0.63197994,0.1557295,0.40794381,0.32802248,0.2985626179137571,0.46848578684857867,0.21038367,0.6171643117164312,0.2147682028860922,0.39142004,0.47978407
0.42675334,0.52592814,0.13339838,0.12319471,0.077570796,0.10473299628397978,0.10158044,0.07643067235693277,0.07319686,0.4388908,0.16086593,0.04336828,0.3611271,0.35197026,0.43361977,0.07363975,0.0830112749806765,0.13595385359538537,0.07061656,0.32693788269378826,0.13383482803008967,0.122213036,0.76525927
0.39115077,0.48481435,0.1165058,0.14211877,0.064318836,0.0830434049826043,0.08699,0.07442151755784825,0.09607473,0.37968275,0.14948589,0.05575183,0.39632067,0.30984622,0.41808164,0.054231107,0.06072187764331266,0.1592484859248486,0.06406231,0.3641161064116107,0.12516150750969046,0.12761736,0.7349367
0.52188414,0.6259333,0.16554198,0.1546975,0.15584403,0.15485013929100835,0.19400686,0.09581475441852455,0.035148352,0.5323256,0.107905746,0.084257364,0.2609281,0.40524393,0.5064543,0.15609312,0.11888111713286703,0.0685193308519331,0.110070035,0.2482674248267425,0.1657916899475014,0.20803949,0.7840415
0.5620734,0.6386042,0.18783292,0.19035141,0.11951184,0.10808039648482379,0.17327672,0.08730515126948488,0.018979937,0.5466713,0.039111644,0.07436061,0.24355397,0.44751218,0.5168565,0.16076887,0.06368822382129344,0.05138978913897892,0.118892595,0.23250743325074333,0.13978626838717612,0.16776428,0.8171222
0.41315824,0.498989,0.18219277,0.18532582,0.11049008,0.12554520753271245,0.11420366,0.13818253618174636,0.11836183,0.41385707,0.1684185,0.10269049,0.41010898,0.31388846,0.4313294,0.12994778,0.11872214712332883,0.17611412761141276,0.13264881,0.3522008352200835,0.1949723316983399,0.16755271,0.7157003
0.2671479,0.25053644,0.4185935,0.4319625,0.3144108,0.23068173384090404,0.23936212,0.40868305913169406,0.33556676,0.2980396,0.45011163,0.4345496,0.5988711,0.22126356,0.26299384,0.37809718,0.40502662430159747,0.4612683261268326,0.4151703,0.43112364311236434,0.43327924599675477,0.27464977,0.4915945
0.38866222,0.4352437,0.23828396,0.22996683,0.16799015,0.17607642056458522,0.16008037,0.18777467122253286,0.15851772,0.38930622,0.290722,0.15590549,0.43786088,0.28918558,0.3853597,0.18136632,0.20912803254768195,0.2309130930913093,0.17622079,0.3490653349065335,0.25646735538804133,0.21440193,0.67110306
0.25030556,0.4070198,0.1164839,0.11500822,0.1755659,0.2974487678469261,0.21294475,0.09906502609349738,0.26759,0.31158292,0.17842752,0.11582968,0.49262744,0.2452217,0.49676135,0.07706708,0.0837579450254767,0.28565352856535287,0.04698713,0.5268551526855153,0.036444949186696954,0.34667125,0.58586276
0.5276649,0.6602791,0.1182538,0.11203395,0.106944025,0.1367480882048853,0.17966282,0.051257634874236506,0.016384304,0.54679006,0.0212757,0.03585872,0.22778481,0.4204632,0.5428705,0.12309611,0.03625723917543435,0.036786693678669366,0.07086344,0.2518542051854205,0.09397155563829335,0.1737248,0.80797565
0.44832304,0.51928115,0.19109711,0.20788975,0.0812636,0.07272977436378647,0.09738335,0.11939610806038918,0.088039845,0.46665457,0.13933182,0.10851821,0.37528792,0.36420095,0.40491608,0.13806051,0.12292731737563904,0.1486300648630065,0.17785494,0.29994078999407897,0.2157152529429152,0.14259642,0.7614094
0.340396,0.42461646,0.22598442,0.2050169,0.17016041,0.19945527196731633,0.1600483,0.16668285333171468,0.20152617,0.32883936,0.20111316,0.15357497,0.45666048,0.2360873,0.4398525,0.16316533,0.12946850776811045,0.23599695359969536,0.10065131,0.4519160851916086,0.14492775869566552,0.23866615,0.6108981
0.35181203,0.43617067,0.16616479,0.19753869,0.10471964,0.11127120667627241,0.106512606,0.13728548627145137,0.15122753,0.35112664,0.18901774,0.12000117,0.45481315,0.28387344,0.39847484,0.10555297,0.11741877304512638,0.21662258166225817,0.12900488,0.39469623946962396,0.18065184083911046,0.17481312,0.6790699
0.42951202,0.5298234,0.106655,0.122963294,0.040303588,0.0621843967310638,0.069467485,0.05615430438456956,0.05859694,0.4375759,0.11304638,0.029692858,0.3641365,0.33547643,0.43518484,0.04426974,0.049074712944482776,0.1269526026952603,0.07369833,0.33348543334854336,0.1321380979282859,0.101624906,0.7993658
0.23529339,0.332514,0.3016928,0.30226105,0.24141812,0.2478552648713159,0.21207958,0.2868680413131958,0.33792615,0.22885825,0.34577155,0.27791247,0.5843839,0.20008783,0.38409692,0.23126233,0.20477344228640654,0.3910774091077409,0.16487484,0.5489376148937616,0.1860347911620875,0.2855836,0.5684625
0.43373027,0.39802778,0.3372272,0.3962106,0.16470736,0.0857439651446379,0.12842971,0.2855752114424788,0.16863066,0.45207906,0.30950052,0.3063793,0.4655303,0.38484815,0.27112034,0.29467952,0.3013399380803963,0.2860161686016168,0.40715808,0.27977340797734085,0.45024659701479586,0.18906197,0.71053994
0.4421403,0.5305218,0.11057836,0.12773065,0.05055505,0.062213423732805424,0.08347952,0.0505086149491385,0.04769498,0.4352948,0.12564278,0.035072386,0.35866162,0.3627165,0.42392462,0.044933736,0.06728968403738105,0.1294917329491733,0.08836745,0.32086206208620627,0.14852841891170515,0.10250762,0.78958046
0.6099432,0.66114026,0.23496458,0.23478673,0.158741,0.11927664715659883,0.20853621,0.1317430268256973,0.014255881,0.5977185,0.046004474,0.10604316,0.22149771,0.49801344,0.53164506,0.22785974,0.09691674081500445,0.03847356384735638,0.1536492,0.19542689954268996,0.18413949104836946,0.20200816,0.83417124
0.49861443,0.5893726,0.12287104,0.14319466,0.059662282,0.060417298625037925,0.10584018,0.042653138734686125,0.02401641,0.4830376,0.059369534,0.033005297,0.30272868,0.39312792,0.47185177,0.07270324,0.03073698484421909,0.08015770801577081,0.075543955,0.29081078908107894,0.1380556082833365,0.10263255,0.8372424
0.4093418,0.51517206,0.10967249,0.11926852,0.05288446,0.0834624250077455,0.08228463,0.06437721356227864,0.08281088,0.40278915,0.12510625,0.039322704,0.37562573,0.30741447,0.43917257,0.05058247,0.05110395306623719,0.1375090337509034,0.052994326,0.3559133755913376,0.09498155569889334,0.11764935,0.7410327
0.44886217,0.41836888,0.30512443,0.32086766,0.14358377,0.0820465149227909,0.12490153,0.21808147819185217,0.11957705,0.4817867,0.29832357,0.2539644,0.42658395,0.39681035,0.28161603,0.25637513,0.271632266297936,0.26177548617754864,0.37391776,0.2585173258517326,0.4213066252783975,0.13990918,0.7659397
0.4780783,0.55475324,0.15758404,0.17442675,0.0702337,0.07683432461005947,0.10410693,0.08270328172967183,0.06301111,0.4380028,0.08829558,0.043637216,0.33959347,0.36816394,0.45179084,0.09836429,0.062013569720814184,0.10415930641593064,0.09654777,0.3103635610363561,0.13397825803869548,0.13564885,0.7854612
0.31812173,0.4427814,0.12646794,0.16036226,0.09327489,0.1377117682627061,0.09812942,0.09336244066375593,0.17263344,0.302141,0.1472475,0.08098072,0.4749916,0.261897,0.42982978,0.053182364,0.02487397349243841,0.21243023124302315,0.05711265,0.4610605661060566,0.0810116848607011,0.20639494,0.6904785
0.35195577,0.34613326,0.32444605,0.3479346,0.27917045,0.2484722849083371,0.25777692,0.27438503256149677,0.24295032,0.29210585,0.38894928,0.2835829,0.52343005,0.29363415,0.3563646,0.27572525,0.332145649928739,0.3507953350795335,0.2888561,0.41383086138308617,0.3301677198100632,0.2722524,0.5712768
0.3955624,0.54353,0.12723377,0.09050338,0.12580341,0.2204982132298928,0.17951638,0.08363603663639634,0.12218523,0.3996208,0.11599761,0.060393542,0.3547747,0.2914161,0.51401675,0.10092801,0.10218752013125121,0.1504214250421425,0.03648895,0.37615237761523773,0.03900946934056816,0.24224392,0.64713
0.46042055,0.5897563,0.11056197,0.09616013,0.09414178,0.1410989284659357,0.14913124,0.050817722918227705,0.054749727,0.45597267,0.067086995,0.033914953,0.2937193,0.33834165,0.5048379,0.07980573,0.0544937882696273,0.09408397440839746,0.037995547,0.3187302918730292,0.08672428520345711,0.16565841,0.76677746
0.40414464,0.37411273,0.3583856,0.36985904,0.24671465,0.18825943129556588,0.19755912,0.31498431850156816,0.2120893,0.38313267,0.3967147,0.3092369,0.5039929,0.31274292,0.2938982,0.30386555,0.3604913016294781,0.3352077935207794,0.37434143,0.3286828728682873,0.45954259757255583,0.25245985,0.64007926
