ID,AFP,Output,Enquiry,Interface,Changed,Deleted,PDR_AFP,Duration,N_effort,Resource_1,Resource_2,Resource_3,Resource_4,Dev.Type_0,Generated_Var_1,Generated_Var_2,Generated_Var_5,Generated_Var_8,Generated_Var_9,Generated_Var_10,Generated_Var_11,Generated_Var_13,Generated_Var_14,Effort
291,166,0,38,0,164,0,17.9,13.0,3580,1,0,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,2971
292,354,34,174,25,0,0,16.5,10.0,5841,1,0,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,5841
293,615,0,74,0,0,0,1.5,8.0,941,0,1,0,0,1,-1.2529813,4.1442175,-1.5465785,-0.90511465,0.117990114,2.9839664,-0.29906395,0.62100303,2.8808718,941
294,126,7,18,15,0,0,8.2,8.0,1035,0,1,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,1035
295,1390,377,133,170,0,0,4.0,13.0,5597,0,0,1,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,5597
296,129,59,10,0,44,0,23.2,8.0,3600,1,0,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,2988
297,203,48,6,100,0,0,15.9,5.0,3219,1,0,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,3219
298,758,312,132,58,0,0,6.1,15.0,4630,1,0,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,4630
299,558,116,57,0,0,0,7.4,6.0,4112,1,0,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,4112
300,25,0,4,0,0,3,23.2,6.0,580,1,0,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,580
301,850,348,205,74,446,0,12.9,5.0,13183,1,0,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,10942
302,235,10,123,0,82,184,4.0,9.0,1129,1,0,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,937
303,58,0,19,0,30,0,43.4,8.0,3030,1,0,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,2515
304,316,118,14,0,151,11,8.2,8.0,2600,0,1,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,2600
305,7633,2455,135,1572,5193,565,3.3,19.0,25217,0,1,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,25217
306,119,118,0,0,19,4,1.5,2.0,212,1,0,0,0,1,1.4298042,11.132344,-8.07863,-1.280661,-4.3532424,4.811215,1.7219312,5.263957,9.199755,176
307,55,17,6,10,0,0,6.2,3.0,411,1,0,0,0,1,-0.76699376,0.6452688,-0.34329903,0.24522361,-1.3863094,1.7805115,-0.47578833,1.1206546,1.8884169,341
308,1644,858,177,115,0,0,9.9,38.0,16357,1,0,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,16357
309,1193,667,149,54,485,180,2.5,12.0,3622,1,0,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,3006
310,605,231,91,0,0,0,2.8,8.0,2041,1,0,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,1694
311,389,94,77,10,166,0,2.9,6.0,1134,0,1,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,1134
312,132,0,27,7,0,0,9.0,8.0,1429,1,0,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,1186
313,132,50,22,0,27,60,10.5,9.0,1666,1,0,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,1383
314,286,36,44,55,0,0,6.0,6.0,1727,1,0,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,1727
315,305,87,39,10,0,0,14.8,7.0,4504,0,0,1,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,4504
316,268,105,0,0,0,0,17.9,8.0,5517,0,1,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,4800
317,110,15,0,10,0,0,23.2,24.0,2553,0,1,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,2553
318,3963,616,952,42,0,0,4.3,11.0,16921,0,1,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,16921
319,397,252,16,0,0,0,18.8,7.0,8987,1,0,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,7459
320,254,39,3,0,100,30,15.3,11.0,3877,0,1,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,3877
321,134,0,22,0,76,0,15.6,8.0,2516,1,0,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,2088
322,266,70,26,5,0,0,17.7,8.0,5657,1,0,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,4695
323,237,11,44,0,30,0,13.5,9.0,3857,1,0,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,3201
324,1243,15,245,10,0,0,9.2,9.0,13843,1,0,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,11490
325,666,233,124,5,0,0,1.1,13.0,752,1,0,0,0,1,2.4909403,17.01083,-11.851165,-2.7034574,-4.669138,5.7703137,3.3462417,9.289768,11.304424,752
326,1810,423,377,10,0,0,16.2,35.0,29399,0,0,1,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,29399
327,88,7,15,0,76,0,26.1,6.0,2770,1,0,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,2299
328,62,8,9,0,0,0,14.2,5.0,949,1,0,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,883
329,305,102,19,21,123,0,28.5,10.0,10484,1,0,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,8702
330,349,93,97,0,63,0,10.6,8.0,3703,1,0,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,3703
331,156,133,0,0,0,0,4.5,4.0,849,1,0,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,705
332,100,76,3,0,70,0,14.3,15.0,1434,1,0,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,1434
333,222,5,93,0,144,0,11.0,4.0,2952,1,0,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,2450
334,506,161,43,80,0,0,6.9,9.0,3500,1,0,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,3500
335,123,0,47,25,0,0,15.4,3.0,2179,0,1,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,1896
336,252,109,143,0,143,0,27.1,11.0,6821,0,1,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,6821
337,258,40,19,0,255,0,5.4,4.0,1678,1,0,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,1393
338,166,88,6,0,120,4,15.7,7.0,3137,1,0,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,2604
339,181,39,38,5,0,0,20.1,10.0,4088,0,1,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,3638
340,284,112,26,0,27,18,11.4,4.0,3234,1,0,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,3234
341,52,60,0,0,55,5,4.8,3.0,304,1,0,0,0,1,-0.4319829,3.217228,-2.1942663,-0.5279748,-1.7474759,1.6208307,0.3302367,2.752221,3.8373082,252
342,102,0,18,7,97,0,10.1,3.0,1239,1,0,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,1028
343,58,29,3,0,36,0,11.9,5.0,833,1,0,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,691
344,1196,108,56,5,0,0,6.5,15.0,7824,0,0,0,1,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,7824
345,38,0,8,0,0,6,6.5,4.0,247,1,0,0,0,1,0.9722567,7.089816,-5.470316,0.3926871,-3.9329822,4.5068007,2.0443606,5.235794,8.804085,247
346,84,0,21,0,20,0,32.6,10.0,3299,1,0,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,2738
347,73,14,8,0,44,0,15.4,6.0,1351,1,0,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,1121
348,449,12,12,0,428,0,35.7,8.0,19328,1,0,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,16042
349,551,116,52,5,231,21,4.4,13.0,2934,1,0,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,2435
350,194,47,28,35,0,0,7.4,8.0,1440,0,1,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,1440
351,185,14,50,10,0,0,34.7,16.0,6416,1,0,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,6416
352,134,0,77,0,0,0,9.1,5.0,1461,1,0,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,1213
353,1241,45,319,0,0,0,8.2,15.0,10222,1,0,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,10222
354,99,0,3,0,93,0,2.4,3.0,241,1,0,0,0,1,-0.90239483,4.417754,-3.656949,0.9509676,-3.1679583,2.982136,0.24243805,3.892759,5.1147223,241
355,1285,67,133,7,0,0,0.9,16.5,1200,1,0,0,0,1,3.4615831,17.268475,-13.327727,-0.7211046,-11.668573,7.6750383,1.5699455,11.788767,15.730277,1200
356,466,212,12,7,0,0,3.7,10.0,2058,1,0,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,1708
357,77,0,20,0,65,0,27.4,4.0,2540,1,0,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,2108
358,81,22,0,21,10,0,5.6,1.0,547,1,0,0,0,1,-0.73575085,0.6190535,-0.32560512,0.2269252,-1.3281215,1.7120739,-0.44685987,1.0775642,1.8091758,454
359,694,164,168,60,0,0,5.9,8.0,4086,0,0,0,1,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,4086
360,62,7,6,17,51,0,32.7,5.0,2442,1,0,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,2027
361,56,42,0,15,0,0,5.2,3.0,293,1,0,0,0,1,0.97803307,7.565284,-5.7111483,-0.046085536,-3.675489,4.185734,2.0072055,4.820264,8.329766,293
362,753,13,0,7,0,0,5.7,12.0,4301,1,0,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,4301
363,421,22,217,5,0,0,39.9,15.5,16788,1,0,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,16788
364,59,11,3,0,0,0,9.6,3.0,682,1,0,0,0,1,-0.4479365,0.37693065,-0.16157472,0.060164474,-0.79572004,1.0854852,-0.18311507,0.6819479,1.0856516,566
365,409,201,39,60,0,0,6.5,11.0,2672,0,1,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,2672
366,115,90,4,0,21,0,16.3,12.0,1869,0,1,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,1869
367,93,20,4,0,70,0,8.6,3.0,967,1,0,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,803
368,71,15,12,5,69,0,56.6,7.0,4842,1,0,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,4019
369,971,42,249,10,0,0,5.0,14.0,5864,1,0,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,4867
370,74,7,42,10,0,0,42.3,17.0,3132,1,0,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,3132
371,81,4,25,10,30,23,1.1,1.0,107,1,0,0,0,1,1.9022096,13.267654,-10.358409,0.9925241,-6.0527544,6.4662557,2.6355054,9.122951,12.330971,89
372,106,33,19,55,0,0,10.6,7.0,1357,1,0,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,1126
373,1168,240,176,10,0,0,1.3,8.0,1538,0,0,1,0,1,1.0103583,11.157519,-6.9186244,-2.4624736,-2.4402056,3.724832,1.7521224,5.1254807,6.4723706,1538
374,1093,119,235,47,0,0,6.6,11.0,7263,1,0,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,7263
375,67,18,31,0,59,0,57.5,2.0,4642,1,0,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,3853
376,1256,121,450,50,0,0,23.0,28.0,51527,1,0,0,0,1,-77.21737,-85.4695,9.342258,-77.75008,-0.37751532,16.460196,-12.572868,16.302055,6.933562,28855
377,72,5,0,0,66,0,17.3,15.0,1504,1,0,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,1248
378,777,159,38,45,0,0,19.4,13.0,17286,0,1,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,15039
379,131,33,18,12,0,0,37.8,13.0,5960,1,0,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,4947
380,134,0,0,0,0,0,15.1,8.0,2433,1,0,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,2019
381,826,295,72,0,0,0,6.5,42.0,5400,1,0,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,5400
382,3180,538,295,0,0,0,10.4,36.0,33028,0,0,0,1,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,33028
383,324,108,29,5,0,0,15.7,13.0,5078,1,0,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,5078
384,220,45,30,0,165,0,3.2,3.0,701,1,0,0,0,1,-0.72685194,0.6115867,-0.3205654,0.22171333,-1.3115481,1.692581,-0.43862048,1.0652909,1.7866062,701
385,258,89,6,49,0,0,2.9,12.0,736,1,0,0,0,1,-0.16650154,0.2281771,-0.008580085,-0.07573493,-0.37621307,0.60737413,0.08859091,0.38678783,0.539892,736
386,139,19,6,60,0,0,7.0,7.0,976,0,1,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,976
387,274,123,57,30,0,0,4.3,4.0,1167,0,1,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,1167
388,231,86,0,130,0,0,16.3,12.0,3762,0,0,0,1,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,3762
389,126,15,6,40,118,0,4.9,5.0,619,0,1,0,0,1,-0.63359964,0.5333406,-0.26775342,0.16709736,-1.1378728,1.4883131,-0.35227704,0.93667793,1.5500926,619
390,93,70,0,10,95,0,11.8,8.0,1327,1,0,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,1101
391,1825,569,192,60,0,0,0.7,15.0,1210,1,0,0,0,1,-2.3701963,43.08007,-23.652359,-10.073976,-20.882595,17.815039,1.4438803,12.187908,20.784067,1210
392,500,31,130,0,227,53,11.8,8.0,7080,1,0,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,5876
393,373,96,21,50,12,0,6.4,10.0,2395,0,1,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,2395
394,330,26,64,0,0,0,3.2,10.0,1050,1,0,0,0,1,-0.349816,0.3184127,-0.120090514,0.016199373,-0.65293187,0.91995287,-0.09767652,0.5850297,0.8950151,1050
395,57,28,0,0,55,0,30.5,4.0,2098,1,0,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,1741
396,127,0,20,0,98,14,12.4,4.0,1902,1,0,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,1579
397,1362,291,171,0,0,0,2.3,11.0,3193,0,0,1,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,3193
398,1463,119,223,0,0,0,24.6,23.0,36046,0,0,0,1,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,36046
399,148,49,36,15,0,0,23.2,3.0,4141,1,0,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,3437
400,474,24,343,15,433,0,3.9,6.0,1829,1,0,0,0,1,-0.18837734,0.23478988,-0.035977785,-0.058687553,-0.41281605,0.64300615,0.062409285,0.41143984,0.5840693,1829
401,77,18,21,0,59,0,5.3,10.0,492,1,0,0,0,1,-1.3175548,1.1107049,-0.6674528,0.5514954,-2.4229887,2.9731884,-0.9911454,1.8742527,3.2603517,408
402,213,67,41,0,161,0,3.8,2.5,801,1,0,0,0,1,-0.421184,0.35966063,-0.14943564,0.047596596,-0.7549395,1.0380187,-0.15974182,0.6535808,1.0310681,801
403,175,53,0,0,116,0,3.4,7.0,597,0,1,0,0,1,-1.3252188,1.1172544,-0.67192173,0.555628,-2.4370944,2.9895284,-0.9982898,1.8844892,3.2789524,597
404,360,98,54,0,0,0,2.1,18.0,763,1,0,0,0,1,0.7132318,4.92215,-3.5967672,-0.23555014,-2.3996816,2.549568,1.3130687,3.7875967,4.801635,763
405,331,0,12,284,96,128,3.7,5.0,1238,0,1,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,1238
406,285,187,15,25,0,0,4.4,7.0,1249,0,1,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,1249
407,187,32,10,5,159,0,73.5,3.0,15807,0,1,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,13752
408,502,32,89,120,0,0,18.5,14.0,9296,1,0,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,9296
409,303,266,0,25,291,0,1.1,1.0,396,1,0,0,0,1,0.22817762,-0.022587981,-0.6191215,0.16323474,-1.5659447,0.19076587,-0.028014444,1.4016187,1.3885682,329
410,174,83,0,5,35,60,17.7,17.0,3088,0,1,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,3088
411,44,0,16,5,3,0,8.6,2.0,380,0,0,0,1,1,0.44412532,5.854697,-4.4724245,0.40211675,-3.890667,4.381587,1.430584,4.994405,7.7539806,380
412,387,221,37,0,362,0,6.0,7.0,2811,1,0,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,2333
413,406,374,27,0,398,0,5.2,19.0,2109,0,1,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,2109
414,496,109,67,60,0,0,20.3,14.0,11586,0,1,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,10080
415,116,38,4,0,73,0,4.8,2.0,553,1,0,0,0,1,-1.1680399,0.984218,-0.57922983,0.46865276,-2.1414027,2.6496322,-0.8511076,1.6698039,2.8884034,553
416,53,17,0,5,0,0,6.7,16.0,354,0,1,0,0,1,0.9325485,7.3477135,-5.6510234,0.34914273,-4.1467357,4.6896286,2.1016612,5.5175915,9.093742,354
417,209,145,10,0,15,0,0.9,2.5,190,1,0,0,0,1,2.859027,22.216621,-16.650219,-2.5135372,-9.167235,9.620408,4.0904026,10.470924,19.209942,190
418,903,134,158,100,303,186,6.1,11.0,6605,1,0,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,5482
419,469,170,15,96,0,0,6.8,11.0,3845,1,0,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,3191
420,1894,1241,143,10,696,75,2.1,12.0,3986,0,1,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,3986
421,215,0,94,0,133,0,2.6,7.0,560,1,0,0,0,1,-1.944387,1.6463995,-1.0329794,0.8895137,-3.5767229,4.3097014,-1.5754961,2.711491,4.7817407,560
422,82,9,20,0,52,0,1.0,2.0,96,1,0,0,0,1,1.0789787,17.585258,-13.329361,1.0621557,-6.437721,7.8468127,1.715127,10.740674,13.40139,80
423,1694,469,385,85,0,0,4.6,16.0,7816,1,0,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,7816
424,81,22,20,0,4,8,24.7,5.0,2412,1,0,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,2002
425,297,7,132,0,264,12,5.2,6.0,1557,1,0,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,1557
426,280,91,0,0,0,0,5.1,7.0,1417,0,0,0,1,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,1417
427,56,5,16,0,21,0,22.3,5.0,1501,1,0,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,1246
428,492,97,157,75,244,0,8.5,11.0,4158,1,0,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,4158
429,426,122,54,20,352,27,1.5,2.0,778,1,0,0,0,1,-1.3782219,1.1625515,-0.70282966,0.5842101,-2.5346513,3.1025412,-1.0477011,1.955284,3.4075978,646
430,499,42,60,0,299,0,4.6,10.0,2310,1,0,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,2310
431,60,32,12,0,0,0,16.5,5.0,1102,1,0,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,992
432,362,68,41,15,0,0,19.6,6.0,8543,1,0,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,7091
433,363,23,115,0,267,0,9.5,5.0,4134,1,0,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,3431
434,53,0,24,0,48,0,19.0,3.0,1213,1,0,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,1007
435,17518,1221,0,0,0,0,3.1,14.0,54620,1,0,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,54620
436,199,92,13,0,100,77,4.4,2.0,1049,1,0,0,0,1,-0.1390612,0.2829538,0.069688104,-0.19394416,-0.24350002,0.5237483,0.104397945,0.28375438,0.3574208,871
