stor,acap,lexp,modp,tool,actual
0.39760733,0.22252569,0.5814833948890037,0.361554,0.37535977,0.4440604
0.46504152,0.22597693,0.545209682712581,0.3516576,0.36032864,0.41770613
0.6653818,0.1045042,0.570884934253096,0.21337952,0.24974403,0.65288436
0.522737,0.2010967,0.6259578875574733,0.33135456,0.3676833,0.35966647
0.45106182,0.26603326,0.5097923305875398,0.36750817,0.33319944,0.4808199
0.5076022,0.15941057,0.651809199108552,0.30434546,0.3215333,0.5428426
0.33171123,0.28586248,0.548012132880728,0.43060848,0.4551127,0.38453245
0.5063892,0.209935,0.654022199241332,0.34851536,0.355977,0.57172525
0.42425287,0.22744825,0.5773120846387251,0.37905312,0.36719817,0.5273986
0.56535834,0.13905184,0.6264157375849443,0.2930423,0.30998963,0.6388307
0.4402385,0.32192352,0.4961439697686382,0.45545322,0.44956696,0.43746442
0.6517518,0.08388078,0.7200263432015807,0.1859344,0.1389855,0.56292045
0.31465843,0.3752545,0.40933012455980744,0.49027818,0.50415146,0.4268198
0.3742839,0.30366018,0.5695113341706801,0.42018253,0.4289871,0.52575827
0.7185607,0.10672763,0.6475708388542504,0.1907318,0.21234968,0.5643774
0.6027925,0.08448315,0.765129015907741,0.22126095,0.1847925,0.63452876
0.64670134,0.15639788,0.5467723928063435,0.2383804,0.21827832,0.45747316
0.47267976,0.17636703,0.6282674376960463,0.31049904,0.2846049,0.67086136
0.58757573,0.16697584,0.6142532368551943,0.26614583,0.26908976,0.43441212
0.5663198,0.15909722,0.7021308421278506,0.31155616,0.3286365,0.56166065
0.4924059,0.32188004,0.3767829226069753,0.415275,0.4257093,0.41909617
0.5482794,0.17865165,0.6356254381375264,0.32126915,0.32365924,0.6529881
0.64182675,0.17764956,0.7944940776696446,0.30276075,0.29493245,0.64821684
0.8365748,0.10593471,0.9037473542248413,0.16146433,0.1510402,0.54031694
0.53088284,0.17284802,0.6816163408969804,0.31954613,0.3075686,0.508724
0.48621336,0.29374853,0.5198802711928163,0.4436553,0.43860257,0.4920083
0.50926983,0.17597592,0.6079295364757722,0.3058747,0.32356578,0.45378774
0.53700244,0.14736462,0.6358432381505944,0.28274035,0.2829499,0.4679789
0.5127673,0.150468,0.6633643398018604,0.30955458,0.29653573,0.45287773
0.8642608,0.057487596,0.6618552397113144,0.073010504,0.09249413,0.5146773
0.69808203,0.07634133,0.6781831806909909,0.18358172,0.20119941,0.6183
0.5901985,0.1822855,0.6605543396332605,0.32629526,0.33452657,0.40457416
0.56980497,0.13906099,0.6625039397502365,0.2710119,0.29986092,0.4732605
0.5539182,0.18608624,0.6324541979472519,0.33295453,0.34433576,0.4413668
0.69255126,0.06523454,0.6778702406722145,0.16134225,0.12535974,0.6540853
0.47931716,0.30071205,0.44710686682641204,0.4142045,0.43916357,0.40979087
0.79687846,0.1283143,0.9002895940173757,0.2112946,0.1938658,0.6551393
0.6800469,0.050944846,0.8515648510938911,0.19615233,0.21402082,0.6343049
0.587289,0.14981309,0.6896912913814774,0.2816136,0.31907117,0.55547667
0.6044331,0.11094256,0.6866066411963985,0.26772973,0.28269947,0.6014711
0.6581954,0.17208551,0.4346031460761888,0.24974355,0.27811837,0.60202086
0.54522866,0.17643464,0.6113997366839842,0.31657863,0.33283332,0.6622677
0.33352,0.361208,0.4875017692501062,0.46240973,0.47675246,0.42091554
0.26683778,0.40885368,0.493393899603634,0.54142845,0.5075638,0.641829
0.68981075,0.051926326,0.8425686905541214,0.19286303,0.19773808,0.6225889
0.602193,0.17546445,0.582558484953509,0.27584633,0.29405707,0.46335736
0.5608175,0.14110342,0.6763650005819001,0.29067704,0.30581743,0.59633696
0.6645377,0.09732935,0.8126880987612859,0.21150084,0.20687187,0.5982981
0.62947977,0.23578459,0.5708491342509481,0.33220443,0.34979078,0.43767267
0.49963677,0.16448958,0.6986290419177424,0.33372357,0.35298604,0.52417797
0.53540975,0.22016479,0.6751738405104305,0.32928127,0.31179413,0.7067498
0.518951,0.21571751,0.5114574706874483,0.33361375,0.3509146,0.5669561
0.48333302,0.21023002,0.613130066787804,0.33538252,0.3465548,0.4178021
0.6867964,0.061750095,0.7606332456379947,0.17178771,0.18187548,0.54882705
0.31328472,0.38314125,0.4464527067871624,0.50336164,0.5233572,0.45285204
0.752445,0.03680717,0.8539957912397476,0.14040327,0.11569085,0.6503372
0.542025,0.1263271,0.6891670413500225,0.28900123,0.28408462,0.6553923
0.6633174,0.055929985,0.6667063000023781,0.17151624,0.17616014,0.6417842
0.77854085,0.038983587,0.6348023780881428,0.11175387,0.10637994,0.5903233
0.6291567,0.10788289,0.7773603466416208,0.2558864,0.2542526,0.65387416
0.3758456,0.26670325,0.6005835360350122,0.41787326,0.42891198,0.46276194
0.47224972,0.17828986,0.5773719846423191,0.31297538,0.3391304,0.5288875
0.5321394,0.14124276,0.7250833435050006,0.2979525,0.32025766,0.49956203
0.78379214,0.14080209,0.5095530305731819,0.20672859,0.2220065,0.4540492
0.6602464,0.21855286,0.6003467360208042,0.27910793,0.2915813,0.60075355
0.7966639,0.09613657,0.8020203481212209,0.164287,0.14952958,0.61713016
0.4820693,0.17275916,0.6236906974214418,0.32430932,0.30158812,0.64799154
0.8025903,0.1270179,0.8991334939480096,0.21521412,0.20509267,0.65770054
0.32025605,0.3065868,0.49934926996095624,0.4565462,0.44873834,0.63396776
0.5840299,0.12699485,0.6981525418891525,0.2724994,0.25564206,0.6860639
0.48310825,0.18787262,0.6543473392608403,0.3592173,0.35468256,0.5628315
0.9435,0.07529056,0.7957941477476489,0.071659684,0.072616346,0.43568993
0.8542707,0.102716744,0.9721007883260473,0.16601586,0.1293569,0.681523
0.2800125,0.38555706,0.3811260728675644,0.47768185,0.5324774,0.29780978
0.7820851,0.122945786,0.7721363463281808,0.18830469,0.16886254,0.62729007
0.60815173,0.15637596,0.6459761387585684,0.27592698,0.22595277,0.8983965
0.87510335,0.044163857,0.6104591366275482,0.08953166,0.11288661,0.49486688
0.48847172,0.20762111,0.5745164344709861,0.32701775,0.2771553,0.8062676
0.48472387,0.15505013,0.6913007914780476,0.33477002,0.3456195,0.6018417
0.6221465,0.10623671,0.7191594431495666,0.21837164,0.21775353,0.6462232
0.51226425,0.18406068,0.5187120311227218,0.2699895,0.2858457,0.42121196
0.4392864,0.19982281,0.6242550374553023,0.357205,0.37480947,0.52812636
0.5845665,0.18085626,0.5421288325277299,0.30705395,0.34069002,0.5604139
0.3160836,0.52481693,0.3256892795413568,0.6093714,0.60094136,0.33932614
0.34488764,0.29421678,0.5147192808831569,0.4294642,0.4177215,0.580423
0.5058703,0.17115259,0.6483655389019324,0.33001208,0.33057088,0.5471052
0.5740562,0.11082348,0.7150607429036446,0.22543132,0.2085867,0.5808703
0.59382534,0.14006408,0.7729723963783438,0.29341945,0.3028196,0.5891495
0.47617847,0.27858898,0.41249442474966547,0.38524732,0.41639465,0.5122724
0.63502795,0.10633689,0.6320083379205003,0.2406067,0.22944936,0.60761034
0.3415588,0.365236,0.541301432478086,0.5163958,0.47935456,0.6782045
0.40114576,0.3173746,0.488515049310903,0.44658908,0.44747442,0.40181398
0.6527692,0.14644726,0.6810813908648835,0.2521239,0.2562915,0.57953584
0.6904382,0.09011702,0.7606386956383218,0.22015665,0.23227921,0.60560745
0.7954657,0.087014526,0.7638876458332587,0.16130018,0.18501154,0.57620287
0.4856258,0.16010295,0.4982051898923114,0.2779718,0.24404721,0.68959033
0.6118486,0.13232082,0.6416115384966923,0.27130628,0.3035023,0.59333014
0.21293145,0.51639676,0.4287208857232531,0.62310785,0.6422386,0.36933327
0.43668523,0.3077495,0.278401066704064,0.36071813,0.3896672,0.6373657
0.45728344,0.22737432,0.5998357359901442,0.3662672,0.36607945,0.45769113
0.70198524,0.08106139,0.7387087743225266,0.20453142,0.2256163,0.58834827
0.50364333,0.19808355,0.6047520962851258,0.33239365,0.35602352,0.45256004
0.5407492,0.1897722,0.5893839953630398,0.3306151,0.341713,0.5476979
0.63894117,0.080532596,0.7371884442313067,0.21975812,0.22254467,0.61527073
0.5231472,0.1559475,0.6877351412641085,0.31055287,0.29198223,0.4382581
0.6920961,0.20581225,0.4958822297529338,0.2553542,0.2896203,0.47657707
0.46987188,0.20818338,0.5964991857899511,0.35544243,0.38795382,0.44433713
0.40070802,0.2604812,0.5205746012344761,0.3758881,0.3892169,0.2667066
0.5841136,0.10116778,0.7929337475760249,0.2751006,0.3041808,0.6325289
0.23296738,0.43672588,0.39347737360864243,0.54835534,0.56823844,0.47102106
0.54519176,0.25502875,0.37970974278258457,0.33445758,0.37965417,0.5072003
0.73928195,0.17313348,0.5947560356853621,0.24528669,0.24134162,0.39448804
0.4753295,0.2888745,0.5222462313347739,0.42662442,0.4520858,0.32644713
0.83317125,0.040179294,0.8318405099104306,0.0971079,0.101865284,0.46471
0.70869625,0.14976583,0.7606133456368008,0.24310239,0.18442975,0.74551785
0.37656534,0.28635225,0.5279822316789339,0.41917574,0.42938924,0.39263415
0.42613745,0.25228623,0.533280131996808,0.38835073,0.39188445,0.36851823
0.8207903,0.051886898,0.82710199962612,0.11579348,0.099307165,0.6145438
0.4488989,0.2465128,0.530738981844339,0.3686338,0.4001295,0.4207911
0.58093673,0.12887324,0.7136840428210426,0.2778696,0.28677964,0.64559734
0.54992825,0.18139012,0.6578948894736935,0.32319078,0.3514886,0.46217018
0.6158781,0.10546589,0.6623200397392024,0.23036955,0.19909322,0.59943545
0.47247654,0.22922072,0.5292280617536836,0.3661431,0.36850262,0.5897299
0.56167537,0.15671709,0.5940259356415561,0.30546147,0.32198697,0.60621285
0.64055157,0.09686965,0.776807116608427,0.22997814,0.20644757,0.76092273
0.21557392,0.5124251,0.3284033397042004,0.6116756,0.61946315,0.45489877
0.5847081,0.067638755,0.7186302931178177,0.21213904,0.16003355,0.6116445
0.59648496,0.25223997,0.42725382563522957,0.3130107,0.3435678,0.5207911
0.6424935,0.06679487,0.7715896462953787,0.21685526,0.22461817,0.6241472
0.7486363,0.117215216,0.8537806512268391,0.23335281,0.24228483,0.64976454
0.35975695,0.38265857,0.3767557926053476,0.46608064,0.45628524,0.3585921
0.5397855,0.15378378,0.7354653441279206,0.31013036,0.3377999,0.539291
0.51958245,0.18951209,0.5358344621500677,0.32786322,0.35117525,0.65369153
0.5271762,0.15280494,0.6486174889170494,0.31097525,0.3200371,0.624611
0.20910296,0.5184655,0.16328162979689778,0.56530714,0.61302793,0.12931621
0.48081988,0.27628076,0.34447232066833927,0.33911377,0.33980048,0.5004158
0.47225657,0.22702464,0.5731835743910145,0.35648245,0.38777852,0.33296895
0.33767495,0.3351124,0.4110622946637377,0.4233088,0.4820367,0.23719126
0.44684663,0.2202538,0.6446380986782859,0.3779871,0.38384962,0.50744253
0.4820278,0.21267137,0.5791257947475478,0.36337528,0.37740642,0.53962183
0.6409773,0.21634063,0.7018388421103305,0.3068553,0.33452857,0.46611875
0.46566162,0.26651284,0.4655864279351857,0.38240606,0.41007537,0.42912906
0.7299391,0.15553053,0.444127766647666,0.18354556,0.22405624,0.5994961
0.45909682,0.18710536,0.6542641392558484,0.34386826,0.344104,0.5040591
0.49930704,0.2002685,0.5443376326602579,0.32408005,0.35335192,0.46145397
0.5722503,0.19315551,0.6260151075609065,0.31919524,0.32369623,0.4021098
0.65391576,0.20178801,0.32149867928992076,0.22809562,0.2368899,0.6557679
0.51800025,0.21869157,0.5368063722083823,0.33241913,0.34903574,0.47655118
0.67727387,0.20916915,0.7503915450234927,0.28139412,0.30035228,0.37013024
0.5883094,0.16713436,0.5263798315827899,0.2613601,0.29420042,0.5307783
0.40422338,0.24541163,0.49640672978440376,0.38109225,0.39032012,0.52281874
0.5950917,0.15311523,0.5089266305355978,0.2547822,0.26141173,0.6963346
0.55167013,0.14292021,0.6310835378650123,0.26942265,0.28426343,0.6436436
0.4427203,0.28103524,0.47281664836899895,0.39481765,0.41207922,0.15876174
0.6034351,0.12297197,0.6386902383214144,0.25490707,0.27850872,0.57198954
0.75780904,0.04287273,0.6790650907439054,0.13260931,0.15449768,0.56384456
0.23966089,0.44132468,0.3602552216153133,0.53453124,0.5684668,0.1931867
0.58274496,0.14445393,0.7073403424404207,0.2882568,0.3199646,0.57484233
0.48131615,0.23191261,0.5353514321210859,0.3533628,0.39001662,0.34413004
0.53922963,0.18739052,0.5931626355897581,0.29808992,0.3269319,0.48340192
0.64962524,0.10989429,0.6958816417528986,0.22987592,0.2158454,0.7370597
0.5413875,0.22942477,0.48889848933390934,0.32167208,0.36253732,0.33526927
0.53194714,0.16181202,0.6581099394865965,0.31855753,0.34905833,0.49944097
0.5527152,0.12647273,0.7307270038436203,0.2758257,0.29218394,0.59959495
0.5474427,0.14121541,0.7110139426608365,0.30713072,0.33652633,0.53252476
0.5731787,0.2239291,0.5884263853055831,0.32836014,0.27040657,0.7550589
0.549312,0.16291806,0.6674693400481605,0.3130364,0.320266,0.5318797
0.26928085,0.38576192,0.4466743768004626,0.50002974,0.52942413,0.4807439
0.5311632,0.14212477,0.6628970897738254,0.29519016,0.3027271,0.75757194
0.6389649,0.07589148,0.7897889473873368,0.22832087,0.26046032,0.66401756
0.8196913,0.10949436,0.876445582586735,0.17436892,0.1432901,0.5768559
0.78784704,0.12087111,0.5715279942916797,0.18298344,0.19278389,0.39601094
0.69028795,0.10836887,0.8164219189853151,0.2289599,0.23622912,0.58626413
0.5680813,0.10629341,0.6962105417726325,0.2555373,0.2709376,0.5870994
0.51507604,0.17337666,0.6839365810361949,0.33504376,0.3580662,0.46841103
0.38189477,0.27189884,0.5937256356235381,0.41687095,0.43587244,0.36893654
0.5433323,0.2253891,0.6898229413893765,0.33765972,0.32923257,0.6355779
0.349986,0.3904839,0.35365232121913925,0.47972792,0.44980425,0.44020152
0.6713351,0.0947267,0.836129350167761,0.23688175,0.24456106,0.64684355
0.5330826,0.19960459,0.46234705774082346,0.30856186,0.31263137,0.5988741
0.48462224,0.19755118,0.55808683348521,0.31792498,0.32327345,0.5339201
0.6354827,0.1506776,0.6241945974516758,0.2864133,0.30761707,0.5280396
0.599676,0.08928317,0.6928803715728223,0.24280237,0.24057345,0.68623453
0.84974957,0.05033129,0.836648250198895,0.09742679,0.06325129,0.49649063
0.71917814,0.08323695,0.8477773508666411,0.19470587,0.18406369,0.63211346
0.43868777,0.2623124,0.550832483049949,0.40591407,0.4102245,0.54722536
0.52528083,0.21288083,0.5761932345715941,0.33290976,0.36698255,0.46020517
0.29843682,0.3754531,0.5188662311319739,0.5196943,0.51998514,0.4592584
0.68157136,0.06368576,0.8072405484344329,0.20058069,0.19220175,0.6742338
0.7433343,0.029428601,0.7411270444676227,0.13064307,0.13080609,0.6158803
0.4470358,0.21328345,0.5391672023500322,0.36055845,0.36837828,0.58265376
0.65796316,0.08605014,0.7836192170171531,0.22458239,0.2602579,0.57772595
0.35315302,0.38441858,0.4688920081335205,0.50717247,0.5122709,0.31112164
0.17750141,0.81664085,0.01854437711266263,0.8088119,0.78243273,0.23874158
0.64551705,0.091819,0.7340497440429847,0.2332224,0.26517576,0.6003094
0.71058637,0.12301396,0.4655789979347399,0.17322591,0.19267374,0.6983939
0.41844317,0.25539634,0.566824434009466,0.40556294,0.4115616,0.34904546
0.5163357,0.185217,0.6386030683161841,0.33308935,0.35139048,0.3781768
0.84929514,0.031059943,0.7770036966202218,0.08347325,0.08753683,0.4697892
0.67288435,0.16238861,0.5243760614625637,0.2479301,0.22961116,0.6462393
0.45778793,0.21511737,0.5926089055565343,0.34715945,0.38013196,0.4325831
0.38210833,0.3009439,0.525451231527074,0.41730088,0.41290128,0.24998927
0.5524437,0.12738566,0.6801789808107389,0.2529804,0.24145111,0.63081855
0.4416599,0.2226587,0.6092452365547143,0.3709132,0.37562007,0.46668807
0.46978867,0.2163538,0.5782025346921521,0.36312652,0.3767485,0.5830581
0.6848684,0.10073519,0.7138334928300095,0.22128434,0.22950217,0.6026629
0.34305596,0.37526637,0.39575621374537284,0.48209786,0.4967788,0.3320477
0.62672704,0.11167945,0.7301400438084027,0.2462325,0.25515336,0.58624864
0.5897194,0.10392788,0.6804907708294463,0.23819327,0.24590802,0.5657532
0.43071306,0.22495152,0.552755633165338,0.35760182,0.3587166,0.47346964
0.5349224,0.20010932,0.5941003356460202,0.34419495,0.3492939,0.4449606
0.58674383,0.15297128,0.7020493021229581,0.28793237,0.2974608,0.5992284
0.6386289,0.097240925,0.6756781405406884,0.21706387,0.25351816,0.5754894
0.36505368,0.39447263,0.3291249197474952,0.46672693,0.428392,0.55241966
0.40878928,0.195398,0.6481823688909422,0.36876005,0.37039185,0.58402926
0.6252959,0.19057715,0.6278750376725022,0.3032577,0.32770243,0.46925807
0.65260726,0.064694524,0.6751804405108265,0.19495088,0.19538009,0.6423304
0.3777984,0.4455028,0.35356202121372127,0.54632336,0.50759906,0.5502273
0.42278084,0.23980868,0.6091428365485702,0.39410156,0.3999548,0.4425047
0.5714626,0.15807809,0.540996132459768,0.25883943,0.25922084,0.70336294
0.5932935,0.14742959,0.5714778342886702,0.27579206,0.2815218,0.65073025
0.40340698,0.23923069,0.5339124320347459,0.3722751,0.3701246,0.5324515
0.88351035,0.065753445,0.826188549571313,0.09760274,0.09377141,0.51066357
0.2924797,0.36265418,0.454303467258208,0.4742928,0.5040347,0.33134097
0.44602686,0.21862118,0.49860592991635583,0.35506618,0.31886646,0.6591458
0.3980701,0.24082032,0.6080294064817644,0.40539563,0.41847908,0.490179
0.5656071,0.1921415,0.6528091791685507,0.32435042,0.33803406,0.62622166
0.55758995,0.1833112,0.6547252892835174,0.31240106,0.3478546,0.43189228
0.5063209,0.22166029,0.5296485717789142,0.31584272,0.31410015,0.45920205
0.36992073,0.29566705,0.5085679305140758,0.433383,0.39424115,0.6641551
0.7444618,0.066782355,0.8518196811091809,0.18721578,0.19139212,0.6402473
0.30817497,0.34645066,0.4409951864597112,0.4572744,0.48349607,0.27467757
0.6286809,0.06410101,0.7984009879040592,0.20328973,0.1727713,0.6410887
0.6100632,0.21653312,0.37688865261331916,0.2682902,0.32099646,0.5367871
0.56573766,0.13740093,0.7108111426486686,0.28122267,0.3030638,0.5384452
0.58560085,0.17664492,0.5900522354031341,0.26999766,0.28345883,0.5847961
0.47587997,0.23479462,0.5425564925533896,0.379787,0.3691579,0.46933037
0.50090325,0.17482692,0.6592870395572223,0.2969204,0.29101515,0.5291171
0.6349262,0.10239813,0.6977521418651286,0.23323555,0.2520885,0.5824766
0.81445265,0.046003092,0.7589906955394418,0.087727696,0.06191293,0.550308
0.58045137,0.16870552,0.6534033792042028,0.3244205,0.33717233,0.51223695
0.41255775,0.28391397,0.4334393060063584,0.38314015,0.43671626,0.39540052
0.8147203,0.016775895,0.8798535527912131,0.114625275,0.1160572,0.55291736
0.55375224,0.13170241,0.7367224442033466,0.2960109,0.28850043,0.5812975
0.32491902,0.42991242,0.3626157817569469,0.5338265,0.5480612,0.38421893
0.4431985,0.19922987,0.5818902349134142,0.33506882,0.28209627,0.6878369
0.41782182,0.22223282,0.5703218942193137,0.37400317,0.38369805,0.52363396
0.36784166,0.29230368,0.4830222989813379,0.4267099,0.41442978,0.66559446
0.5143863,0.19346075,0.6398030383881823,0.3549989,0.3735414,0.53065753
0.66158175,0.14692836,0.6785318107119086,0.28324237,0.29657862,0.5328206
0.62835735,0.20586188,0.6985266019115961,0.30832976,0.33454767,0.4396758
0.7434719,0.0938126,0.6899400813964048,0.17693236,0.15568584,0.55128735
0.4566118,0.19802852,0.5697754941865297,0.3345354,0.32932588,0.45901886
0.5959702,0.06684515,0.7690698461441908,0.23558563,0.22779012,0.7137058
0.6778703,0.08577998,0.8848677230920634,0.22904098,0.22275782,0.6286527
0.2955289,0.36396343,0.4596369575782175,0.49204057,0.49761897,0.4914633
0.5479988,0.15956213,0.6485714389142864,0.32371485,0.32118726,0.66503453
0.59075457,0.20480421,0.5267285316037119,0.30549946,0.3231609,0.6438037
0.6275527,0.16400106,0.6936748416204905,0.27779505,0.2748782,0.6855222
0.5576037,0.109032035,0.7513128950787737,0.2563004,0.23644277,0.6044573
0.66987735,0.2041526,0.598813565928814,0.27478504,0.2559743,0.8050865
0.38395688,0.2858313,0.5355885921353155,0.4316219,0.4136243,0.62174654
0.61050826,0.132806,0.6634238398054304,0.2607852,0.29431176,0.5502501
0.33417162,0.39131457,0.4088713245322795,0.49760598,0.5083844,0.5194222
0.46002108,0.3058583,0.4497289269837356,0.41101027,0.44986463,0.27255577
0.23788518,0.53954947,0.2452098547125913,0.61863095,0.65596956,0.3833763
0.57489955,0.17696455,0.3910324534619472,0.26671493,0.25688374,0.43823087
0.29224652,0.40326154,0.4340141260408476,0.52695334,0.52699244,0.44870076
0.5086143,0.17285551,0.5315118318907099,0.3153964,0.2811786,0.29732686
0.8528947,0.12695095,0.8883218532993112,0.17421019,0.14274651,0.6645415
0.4376129,0.29727158,0.490641449438487,0.42812362,0.41461873,0.5458132
0.56282675,0.12659751,0.6215062372903742,0.2266623,0.2289766,0.47452652
0.76504725,0.07276349,0.6332130779927847,0.158645,0.19134209,0.5495521
0.478696,0.2238577,0.634143268048596,0.3653903,0.37446547,0.42169917
0.61214864,0.14946613,0.5276288316577299,0.22466166,0.24593502,0.608868
0.65678746,0.14345407,0.7938161976289719,0.28263655,0.30600703,0.58436
0.6744396,0.09176481,0.8807577528454652,0.21419197,0.19969715,0.5617066
0.7503822,0.07921851,0.8392605103556307,0.18992876,0.16461773,0.6240876
0.73117197,0.1745943,0.8285571497134291,0.28263882,0.2927131,0.5313561
0.5775682,0.1552073,0.5239867314392039,0.28660452,0.29357958,0.6826018
0.44747406,0.2085655,0.559815033588902,0.35260057,0.34649104,0.2938478
0.4239303,0.23115805,0.5308278318496699,0.35837203,0.3911804,0.45178646
0.76781964,0.0702187,0.6797392407843544,0.16366674,0.19021657,0.53794575
0.56865406,0.13156612,0.6585612395136744,0.2727713,0.2951569,0.5658846
0.53542674,0.26235452,0.5572879634372778,0.38070804,0.3939429,0.44056302
0.44396237,0.3374337,0.38356729301403764,0.4174567,0.45761597,0.31942636
0.59084076,0.11225894,0.7229333933760037,0.23743269,0.2512089,0.54466623
0.41319734,0.24602452,0.5801884348113061,0.40962952,0.40799516,0.6235182
0.24475697,0.48270246,0.3319144199148652,0.5756529,0.61126465,0.43354893
0.32226607,0.343919,0.3852961631177698,0.44237804,0.46152318,0.6400982
0.28441522,0.50433284,0.3106683986401039,0.58736074,0.5931859,0.2616713
0.6773514,0.06707166,0.8362403501744211,0.18532233,0.17000519,0.63418293
0.6050707,0.16009721,0.7590931455455887,0.3015903,0.313025,0.60831046
0.62139094,0.06426525,0.7916568974994138,0.21411923,0.2262282,0.6136791
0.3151567,0.29199114,0.541142032468522,0.43275777,0.44677645,0.47511312
0.11967546,0.65010524,0.24911151494669093,0.7192545,0.7478148,0.19536722
0.67234254,0.05503272,0.7455900447354027,0.18874305,0.18689507,0.611071
0.49350256,0.18308589,0.6213776372826583,0.3274114,0.32766694,0.40204996
0.36717647,0.37412986,0.4715043882902633,0.50319755,0.48068058,0.44028568
0.6043426,0.16700412,0.6251316375078982,0.28270727,0.26956093,0.63804543
0.5795367,0.11428057,0.6858804411528264,0.26293415,0.26305878,0.719858
0.8130863,0.083145425,0.8554422513265352,0.15034881,0.087862745,0.681988
0.19077963,0.6214848,0.0801953748117225,0.6593329,0.7034602,0.13862902
0.65233415,0.14426722,0.7133457428007446,0.2537258,0.29425222,0.53013
0.35702673,0.31633252,0.4627745677664741,0.4220754,0.4486056,0.26374817
0.6348828,0.11074038,0.6737152404229144,0.22534205,0.18738317,0.55492604
0.5714712,0.11563291,0.726716083602965,0.2607433,0.24901074,0.6496252
0.51572233,0.17146929,0.6141937768516267,0.3110689,0.34366637,0.49475783
0.34801823,0.33416727,0.5495638029738282,0.48606807,0.45329535,0.6282935
0.34172344,0.36168167,0.42769509566170577,0.48020124,0.47630727,0.34156716
0.67983264,0.13442244,0.7821479469288769,0.2547902,0.23682652,0.61381906
0.6142562,0.10344711,0.7687250861235052,0.25491756,0.27475607,0.65045834
0.7556995,0.14450978,0.5189652311379139,0.20750163,0.23469952,0.4589018
0.6677132,0.05419459,0.8316460198987612,0.19945733,0.20156372,0.65406907
0.43957397,0.23441344,0.5322960919377655,0.37045437,0.3807258,0.54975414
0.25639224,0.37897912,0.42930194575811675,0.48476988,0.5205725,0.2682265
0.3260749,0.26927605,0.5341176320470579,0.4056102,0.41311508,0.44647956
0.41439936,0.30693546,0.5235313314118799,0.4438063,0.43327034,0.5995932
0.49639076,0.15569623,0.6665390399923424,0.30197328,0.32267773,0.5350901
0.55856365,0.17770022,0.7370272442216347,0.31210712,0.31251287,0.6415845
0.39066216,0.29996553,0.45122065707323944,0.4119474,0.42238224,0.42651623
0.6266029,0.10306974,0.6782160406929625,0.23613785,0.25420624,0.64179456
0.42216375,0.30569872,0.48849340930960455,0.42312175,0.461424,0.38167632
0.9178383,0.13369416,0.9617610577056634,0.18824217,0.15650411,0.661587
0.3815481,0.23771024,0.5452037827122269,0.37196115,0.36647177,0.31778836
0.60893846,0.13281149,0.795007097700426,0.2883711,0.30438972,0.5772319
0.3875209,0.3225214,0.3631135717868143,0.4157812,0.42258883,0.48269358
0.72282934,0.09389715,0.5534936332096181,0.17047557,0.20030805,0.58306396
0.18074536,0.52191657,0.31259755875585354,0.6123018,0.640757,0.24286723
0.6576212,0.11430976,0.841163450469807,0.26168287,0.28050083,0.64157844
0.60191315,0.23050147,0.6418070385084224,0.30477208,0.33537078,0.42980254
0.587381,0.15512641,0.6724293403457604,0.3201472,0.32646722,0.6282327
0.6227767,0.11355634,0.6209084372545063,0.23337503,0.2553155,0.593979
0.61226094,0.15726669,0.5818124749087485,0.23477523,0.19726893,0.4508977
0.6115791,0.13898952,0.6240799774447987,0.28569034,0.2983263,0.66903865
0.6170671,0.17546009,0.5396756823805409,0.2744335,0.30507392,0.52862835
0.43616748,0.24109691,0.5945486356729182,0.36837524,0.3405908,0.3114974
0.59935755,0.16005681,0.6834387410063244,0.31392163,0.3357831,0.51165426
0.50333595,0.22911683,0.6035838362150302,0.35586113,0.39514542,0.30678225
0.6466406,0.16939683,0.7583157454989448,0.2826888,0.28962627,0.48478875
0.46832705,0.18934336,0.5654828839289731,0.3351391,0.30708277,0.5255368
0.578718,0.26912612,0.5045895902753754,0.37410772,0.36154485,0.49927253
0.6524367,0.08715266,0.8636804118208248,0.24351178,0.23454064,0.67341757
0.60506976,0.14326951,0.6964585017875101,0.270342,0.23189378,0.8169136
0.5662731,0.17230926,0.665503899930234,0.29211682,0.2798127,0.6310367
0.5317627,0.16448891,0.6905115114306907,0.3124563,0.29376572,0.62286925
0.4083721,0.31219518,0.45034322702059365,0.43481016,0.41876566,0.6410058
0.48596424,0.17733066,0.6498922389935344,0.34366557,0.36593693,0.47882405
0.47017732,0.24048087,0.5820893349253602,0.37373158,0.38175237,0.48058516
0.34771588,0.32610357,0.5124010707440643,0.46858108,0.4298932,0.6372421
0.62942755,0.18295105,0.5090901305454079,0.26211601,0.26207852,0.7347368
0.6364506,0.07595876,0.7351369441082166,0.21827361,0.22270909,0.62255865
0.5091975,0.3143993,0.4286911457214687,0.42158377,0.4342252,0.33327383
0.46831283,0.23314041,0.5794061747643705,0.36285943,0.3791228,0.2527544
0.43824935,0.3106686,0.41897832513869954,0.42495036,0.43419433,0.492468
0.59118545,0.0808887,0.772670316360219,0.21641736,0.21316934,0.5671897
0.50791675,0.16312362,0.558417133505028,0.29441273,0.26446235,0.7118874
0.46724418,0.22956672,0.5510495630629738,0.36726522,0.37137341,0.50944567
0.5803097,0.21080719,0.46392449783546985,0.2998582,0.34216803,0.533641
0.93608534,0.0114861615,0.8704352922261176,0.02114813,0.0,0.50990033
0.5038722,0.17684978,0.6877688412661305,0.34055886,0.3539733,0.5261148
