ID,AFP,Input,Output,Enquiry,File,Interface,Added,Changed,Deleted,PDR_AFP,PDR_UFP,NPDR_AFP,NPDU_UFP,Duration,N_effort,Resource_1,Resource_2,Resource_3,Resource_4,Dev.Type_0,MI_N_effort_AFP,MI_N_effort_PDR_AFP,MI_N_effort_NPDU_UFP,MI_N_effort_Added,MI_AFP_PDR_AFP,Effort
349,551,188,116,52,114,5,223,231,21,4.4,5.1,5.3,6.2,13.0,2934,1,0,0,0,1,1616634,12909.6,18190.8,654282,2424.4,2435
350,194,48,47,28,27,35,185,0,0,7.4,7.8,7.4,7.8,8.0,1440,0,1,0,0,1,279360,10656.0,11232.0,266400,1435.6000000000001,1440
351,185,36,14,50,32,10,142,0,0,34.7,45.2,34.7,45.2,16.0,6416,1,0,0,0,1,1186960,222635.2,290003.2,911072,6419.500000000001,6416
352,134,43,0,77,36,0,156,0,0,9.1,7.8,10.9,9.4,5.0,1461,1,0,0,0,1,195774,13295.1,13733.4,227916,1219.3999999999999,1213
353,1241,575,45,319,301,0,1240,0,0,8.2,8.2,8.2,8.2,15.0,10222,1,0,0,0,1,12685502,83820.4,83820.4,12675280,10176.199999999999,10222
354,99,81,0,3,15,0,6,93,0,2.4,2.4,2.4,2.4,3.0,241,1,0,0,0,1,23859,578.4,578.4,1446,237.6,241
355,1285,685,67,133,620,7,1512,0,0,0.9,0.8,0.9,0.8,16.5,1200,1,0,0,0,1,1542000,1080.0,960.0,1814400,1156.5,1200
356,466,164,212,12,66,7,461,0,0,3.7,3.7,4.4,4.5,10.0,2058,1,0,0,0,1,959028,7614.6,9261.0,948738,1724.2,1708
357,77,30,0,20,22,0,7,65,0,27.4,29.3,33.0,35.3,4.0,2540,1,0,0,0,1,195580,69596.0,89662.0,17780,2109.7999999999997,2108
358,81,11,22,0,20,21,64,10,0,5.6,6.1,6.8,7.4,1.0,547,1,0,0,0,1,44307,3063.2,4047.8,35008,453.59999999999997,454
359,694,61,164,168,145,60,598,0,0,5.9,6.8,5.9,6.8,8.0,4086,0,0,0,1,1,2835684,24107.4,27784.8,2443428,4094.6000000000004,4086
360,62,18,7,6,10,17,7,51,0,32.7,34.9,39.4,42.1,5.0,2442,1,0,0,0,1,151404,79853.40000000001,102808.2,17094,2027.4,2027
361,56,0,42,0,0,15,57,0,0,5.2,5.1,5.2,5.1,3.0,293,1,0,0,0,1,16408,1523.6000000000001,1494.3,16701,291.2,293
362,753,289,13,0,363,7,672,0,0,5.7,6.4,5.7,6.4,12.0,4301,1,0,0,0,1,3238653,24515.7,27526.4,2890272,4292.1,4301
363,421,177,22,217,0,5,421,0,0,39.9,39.9,39.9,39.9,15.5,16788,1,0,0,0,1,7067748,669841.2,669841.2,7067748,16797.899999999998,16788
364,59,30,11,3,21,0,65,0,0,9.6,8.7,11.6,10.5,3.0,682,1,0,0,0,1,40238,6547.2,7161.0,44330,566.4,566
365,409,42,201,39,67,60,409,0,0,6.5,6.5,6.5,6.5,11.0,2672,0,1,0,0,1,1092848,17368.0,17368.0,1092848,2658.5,2672
366,115,21,90,4,0,0,94,21,0,16.3,16.3,16.3,16.3,12.0,1869,0,1,0,0,1,214935,30464.7,30464.7,175686,1874.5,1869
367,93,58,20,4,10,0,22,70,0,8.6,8.7,10.4,10.5,3.0,967,1,0,0,0,1,89931,8316.199999999999,10153.5,21274,799.8,803
368,71,30,15,12,7,5,0,69,0,56.6,58.2,68.2,70.2,7.0,4842,1,0,0,0,1,343782,274057.2,339908.4,0,4018.6,4019
369,971,345,42,249,150,10,796,0,0,5.0,6.1,6.0,7.4,14.0,5864,1,0,0,0,1,5693944,29320.0,43393.6,4667744,4855.0,4867
370,74,15,7,42,0,10,74,0,0,42.3,42.3,42.3,42.3,17.0,3132,1,0,0,0,1,231768,132483.59999999998,132483.59999999998,231768,3130.2,3132
371,81,18,4,25,21,10,25,30,23,1.1,1.1,1.3,1.4,1.0,107,1,0,0,0,1,8667,117.7,149.79999999999998,2675,89.10000000000001,89
372,106,6,33,19,0,55,113,0,0,10.6,10.0,12.8,12.0,7.0,1357,1,0,0,0,1,143842,14384.199999999999,16284.0,153341,1123.6,1126
373,1168,516,240,176,314,10,1256,0,0,1.3,1.2,1.3,1.2,8.0,1538,0,0,1,0,1,1796384,1999.4,1845.6,1931728,1518.4,1538
374,1093,392,119,235,166,47,959,0,0,6.6,7.6,6.6,7.6,11.0,7263,1,0,0,0,1,7938459,47935.799999999996,55198.799999999996,6965217,7213.799999999999,7263
375,67,10,18,31,0,0,0,59,0,57.5,65.3,69.3,78.7,2.0,4642,1,0,0,0,1,311014,266915.0,365325.4,0,3852.5,3853
376,1256,270,121,450,90,50,981,0,0,23.0,29.4,41.0,52.5,28.0,51527,1,0,0,0,1,64717912,1185121.0,2705167.5,50547987,28888.0,28855
377,72,67,5,0,0,0,6,66,0,17.3,17.3,20.9,20.9,15.0,1504,1,0,0,0,1,108288,26019.2,31433.6,9024,1245.6000000000001,1248
378,777,287,159,38,147,45,676,0,0,19.4,22.2,22.2,25.6,13.0,17286,0,1,0,0,1,13431222,335348.39999999997,442521.60000000003,11685336,15073.8,15039
379,131,30,33,18,35,12,128,0,0,37.8,38.6,45.5,46.6,13.0,5960,1,0,0,0,1,780760,225287.99999999997,277736.0,762880,4951.799999999999,4947
380,134,78,0,0,63,0,141,0,0,15.1,14.3,18.2,17.3,8.0,2433,1,0,0,0,1,326022,36738.299999999996,42090.9,343053,2023.3999999999999,2019
381,826,255,295,72,157,0,779,0,0,6.5,6.9,6.5,6.9,42.0,5400,1,0,0,0,1,4460400,35100.0,37260.0,4206600,5369.0,5400
382,3180,916,538,295,969,0,2718,0,0,10.4,12.2,10.4,12.2,36.0,33028,0,0,0,1,1,105029040,343491.2,402941.6,89770104,33072.0,33028
383,324,175,108,29,17,5,334,0,0,15.7,15.2,15.7,15.2,13.0,5078,1,0,0,0,1,1645272,79724.59999999999,77185.59999999999,1696052,5086.8,5078
384,220,132,45,30,7,0,49,165,0,3.2,3.3,3.2,3.3,3.0,701,1,0,0,0,1,154220,2243.2000000000003,2313.2999999999997,34349,704.0,701
385,258,34,89,6,63,49,241,0,0,2.9,3.1,2.9,3.1,12.0,736,1,0,0,0,1,189888,2134.4,2281.6,177376,748.1999999999999,736
386,139,25,19,6,29,60,139,0,0,7.0,7.0,7.0,7.0,7.0,976,0,1,0,0,1,135664,6832.0,6832.0,135664,973.0,976
387,274,70,123,57,28,30,308,0,0,4.3,3.8,4.3,3.8,4.0,1167,0,1,0,0,1,319758,5018.099999999999,4434.599999999999,359436,1178.2,1167
388,231,0,86,0,50,130,266,0,0,16.3,14.1,16.3,14.1,12.0,3762,0,0,0,1,1,869022,61320.600000000006,53044.2,1000692,3765.3,3762
389,126,58,15,6,21,40,22,118,0,4.9,4.4,4.9,4.4,5.0,619,0,1,0,0,1,77994,3033.1000000000004,2723.6000000000004,13618,617.4000000000001,619
390,93,0,70,0,15,10,0,95,0,11.8,11.6,14.3,14.0,8.0,1327,1,0,0,0,1,123411,15658.6,18578.0,0,1097.4,1101
391,1825,594,569,192,259,60,1674,0,0,0.7,0.7,0.7,0.7,15.0,1210,1,0,0,0,1,2208250,847.0,847.0,2025540,1277.5,1210
392,500,229,31,130,60,0,170,227,53,11.8,13.1,14.2,15.7,8.0,7080,1,0,0,0,1,3540000,83544.0,111156.0,1203600,5900.0,5876
393,373,129,96,21,105,50,389,12,0,6.4,6.0,6.4,6.0,10.0,2395,0,1,0,0,1,893335,15328.0,14370.0,931655,2387.2000000000003,2395
394,330,179,26,64,110,0,379,0,0,3.2,2.8,3.2,2.8,10.0,1050,1,0,0,0,1,346500,3360.0,2940.0,397950,1056.0,1050
395,57,27,28,0,0,0,0,55,0,30.5,31.7,36.8,38.1,4.0,2098,1,0,0,0,1,119586,63989.0,79933.8,0,1738.5,1741
396,127,61,0,20,44,0,13,98,14,12.4,12.6,15.0,15.2,4.0,1902,1,0,0,0,1,241554,23584.8,28910.399999999998,24726,1574.8,1579
397,1362,579,291,171,378,0,1419,0,0,2.3,2.3,2.3,2.3,11.0,3193,0,0,1,0,1,4348866,7343.9,7343.9,4530867,3132.6,3193
398,1463,780,119,223,371,0,1493,0,0,24.6,24.1,24.6,24.1,23.0,36046,0,0,0,1,1,52735298,886731.6000000001,868708.6000000001,53816678,35989.8,36046
399,148,12,49,36,28,15,140,0,0,23.2,24.6,28.0,29.6,3.0,4141,1,0,0,0,1,612868,96071.2,122573.6,579740,3433.6,3437
400,474,71,24,343,21,15,41,433,0,3.9,3.9,3.9,3.9,6.0,1829,1,0,0,0,1,866946,7133.099999999999,7133.099999999999,74989,1848.6,1829
401,77,24,18,21,14,0,18,59,0,5.3,5.3,6.4,6.4,10.0,492,1,0,0,0,1,37884,2607.6,3148.8,8856,408.09999999999997,408
402,213,105,67,41,0,0,52,161,0,3.8,3.8,3.8,3.8,2.5,801,1,0,0,0,1,170613,3043.7999999999997,3043.7999999999997,41652,809.4,801
403,175,22,53,0,100,0,59,116,0,3.4,3.4,3.4,3.4,7.0,597,0,1,0,0,1,104475,2029.8,2029.8,35223,595.0,597
404,360,122,98,54,62,0,336,0,0,2.1,2.3,2.1,2.3,18.0,763,1,0,0,0,1,274680,1602.3,1754.8999999999999,256368,756.0,763
405,331,84,0,12,0,284,156,96,128,3.7,3.3,3.7,3.3,5.0,1238,0,1,0,0,1,409778,4580.6,4085.3999999999996,193128,1224.7,1238
406,285,48,187,15,35,25,310,0,0,4.4,4.0,4.4,4.0,7.0,1249,0,1,0,0,1,355965,5495.6,4996.0,387190,1254.0,1249
407,187,72,32,10,44,5,4,159,0,73.5,84.4,84.5,97.0,3.0,15807,0,1,0,0,1,2955909,1161814.5,1533279.0,63228,13744.5,13752
408,502,120,32,89,83,120,444,0,0,18.5,20.9,18.5,20.9,14.0,9296,1,0,0,0,1,4666592,171976.0,194286.4,4127424,9287.0,9296
409,303,0,266,0,0,25,0,291,0,1.1,1.1,1.3,1.4,1.0,396,1,0,0,0,1,119988,435.6,554.4,0,333.3,329
410,174,105,83,0,0,5,98,35,60,17.7,16.0,17.7,16.0,17.0,3088,0,1,0,0,1,537312,54657.6,49408.0,302624,3079.7999999999997,3088
411,44,14,0,16,17,5,49,3,0,8.6,7.3,8.6,7.3,2.0,380,0,0,0,1,1,16720,3268.0,2774.0,18620,378.4,380
412,387,88,221,37,34,0,18,362,0,6.0,6.1,7.3,7.4,7.0,2811,1,0,0,0,1,1087857,16866.0,20801.4,50598,2322.0,2333
413,406,18,374,27,0,0,21,398,0,5.2,5.0,5.2,5.0,19.0,2109,0,1,0,0,1,856254,10966.800000000001,10545.0,44289,2111.2000000000003,2109
414,496,198,109,67,90,60,524,0,0,20.3,19.2,23.4,22.1,14.0,11586,0,1,0,0,1,5746656,235195.80000000002,256050.6,6071064,10068.800000000001,10080
415,116,34,38,4,30,0,33,73,0,4.8,5.2,4.8,5.2,2.0,553,1,0,0,0,1,64148,2654.4,2875.6,18249,556.8,553
416,53,17,17,0,24,5,63,0,0,6.7,5.6,6.7,5.6,16.0,354,0,1,0,0,1,18762,2371.8,1982.3999999999999,22302,355.1,354
417,209,42,145,10,43,0,225,15,0,0.9,0.8,0.9,0.8,2.5,190,1,0,0,0,1,39710,171.0,152.0,42750,188.1,190
418,903,336,134,158,148,100,387,303,186,6.1,6.3,7.3,7.5,11.0,6605,1,0,0,0,1,5964315,40290.5,49537.5,2556135,5508.299999999999,5482
419,469,71,170,15,67,96,419,0,0,6.8,7.6,8.2,9.2,11.0,3845,1,0,0,0,1,1803305,26146.0,35374.0,1611055,3189.2,3191
420,1894,187,1241,143,156,10,966,696,75,2.1,2.3,2.1,2.3,12.0,3986,0,1,0,0,1,7549484,8370.6,9167.8,3850476,3977.4,3986
421,215,108,0,94,7,0,76,133,0,2.6,2.7,2.6,2.7,7.0,560,1,0,0,0,1,120400,1456.0,1512.0,42560,559.0,560
422,82,38,9,20,14,0,29,52,0,1.0,1.0,1.2,1.2,2.0,96,1,0,0,0,1,7872,96.0,115.19999999999999,2784,82.0,80
423,1694,391,469,385,210,85,1540,0,0,4.6,5.1,4.6,5.1,16.0,7816,1,0,0,0,1,13240304,35953.6,39861.6,12036640,7792.4,7816
424,81,24,22,20,10,0,64,4,8,24.7,26.3,29.8,31.7,5.0,2412,1,0,0,0,1,195372,59576.4,76460.4,154368,2000.7,2002
425,297,150,7,132,0,0,13,264,12,5.2,5.4,5.2,5.4,6.0,1557,1,0,0,0,1,462429,8096.400000000001,8407.800000000001,20241,1544.4,1557
426,280,161,91,0,10,0,262,0,0,5.1,5.4,5.1,5.4,7.0,1417,0,0,0,1,1,396760,7226.7,7651.8,371254,1428.0,1417
427,56,19,5,16,10,0,29,21,0,22.3,24.9,26.8,30.0,5.0,1501,1,0,0,0,1,84056,33472.3,45030.0,43529,1248.8,1246
428,492,114,97,157,49,75,248,244,0,8.5,8.5,8.5,8.5,11.0,4158,1,0,0,0,1,2045736,35343.0,35343.0,1031184,4182.0,4158
429,426,127,122,54,87,20,31,352,27,1.5,1.6,1.8,1.9,2.0,778,1,0,0,0,1,331428,1167.0,1478.1999999999998,24118,639.0,646
430,499,262,42,60,90,0,155,299,0,4.6,5.1,4.6,5.1,10.0,2310,1,0,0,0,1,1152690,10626.0,11781.0,358050,2295.3999999999996,2310
431,60,9,32,12,7,0,60,0,0,16.5,16.5,18.4,18.4,5.0,1102,1,0,0,0,1,66120,18183.0,20276.8,66120,990.0,992
432,362,152,68,41,72,15,348,0,0,19.6,20.4,23.6,24.5,6.0,8543,1,0,0,0,1,3092566,167442.80000000002,209303.5,2972964,7095.200000000001,7091
433,363,169,23,115,42,0,82,267,0,9.5,9.8,11.4,11.8,5.0,4134,1,0,0,0,1,1500642,39273.0,48781.200000000004,338988,3448.5,3431
434,53,24,0,24,0,0,0,48,0,19.0,21.0,22.9,25.3,3.0,1213,1,0,0,0,1,64289,23047.0,30688.9,0,1007.0,1007
435,17518,9404,1221,0,2955,0,13580,0,0,3.1,4.0,3.1,4.0,14.0,54620,1,0,0,0,1,956833160,169322.0,218480.0,741739600,54305.8,54620
436,199,82,92,13,10,0,20,100,77,4.4,4.4,5.3,5.3,2.0,1049,1,0,0,0,1,208751,4615.6,5559.7,20980,875.6,871
437,2171,534,319,323,87,0,209,984,70,9.1,15.6,9.1,15.6,8.0,19699,1,0,0,0,1,42766529,179260.9,307304.39999999997,4117091,19756.1,19699
438,220,90,19,64,39,0,12,200,0,8.8,9.1,10.6,11.0,4.0,2325,1,0,0,0,1,511500,20460.0,25575.0,27900,1936.0000000000002,1930
439,1355,535,428,58,224,10,1255,0,0,5.5,6.0,5.5,6.0,26.0,7505,1,0,0,0,1,10169275,41277.5,45030.0,9418775,7452.5,7505
440,374,170,4,88,126,10,398,0,0,0.8,0.8,1.0,0.9,2.0,363,1,0,0,0,1,135762,290.40000000000003,326.7,144474,299.2,300
441,62,51,0,0,10,5,66,0,0,5.6,5.3,6.8,6.4,3.0,420,1,0,0,0,1,26040,2352.0,2688.0,27720,347.2,349
442,311,11,217,3,36,57,324,0,0,6.6,6.3,7.9,7.6,6.0,2455,1,0,0,0,1,763505,16203.0,18658.0,795420,2052.6,2038
443,132,32,15,13,31,45,136,0,0,4.6,4.4,5.5,5.3,6.0,724,1,0,0,0,1,95568,3330.3999999999996,3837.2,98464,607.1999999999999,601
444,135,60,17,0,70,0,0,147,0,4.9,4.5,4.9,4.5,15.0,667,0,1,0,0,1,90045,3268.3,3001.5,0,661.5,667
445,79,16,34,0,28,10,81,7,0,45.4,40.7,54.7,49.1,5.0,4319,1,0,0,0,1,341201,196082.6,212062.9,349839,3586.6,3585
446,155,75,28,10,29,0,14,128,0,12.4,13.5,14.9,16.3,4.0,2308,1,0,0,0,1,357740,28619.2,37620.4,32312,1922.0,1916
447,965,433,234,148,245,0,1060,0,0,3.8,3.4,4.1,3.7,30.0,3930,1,0,0,0,1,3792450,14934.0,14541.0,4165800,3667.0,3655
448,296,27,166,48,21,50,312,0,0,18.4,17.4,18.4,17.4,10.0,5432,0,1,0,0,1,1607872,99948.79999999999,94516.79999999999,1694784,5446.4,5432
449,56,3,19,10,24,0,56,0,0,3.0,3.0,3.0,3.0,3.0,170,0,1,0,0,1,9520,510.0,510.0,9520,168.0,170
450,206,88,23,31,35,0,73,104,0,8.8,10.3,10.7,12.4,8.0,2196,1,0,0,0,1,452376,19324.800000000003,27230.4,160308,1812.8000000000002,1823
451,651,104,385,16,49,27,581,0,0,5.5,6.2,6.7,7.5,4.0,4352,1,0,0,0,1,2833152,23936.0,32640.0,2528512,3580.5,3612
452,2323,804,332,0,947,240,636,1552,135,1.7,1.7,1.7,1.7,6.0,3981,0,1,0,0,1,9247863,6767.7,6767.7,2531916,3949.1,3981
453,146,46,0,50,41,0,44,93,0,13.6,14.5,16.4,17.4,6.0,2390,1,0,0,0,1,348940,32504.0,41586.0,105160,1985.6,1984
454,284,49,83,75,51,5,80,183,0,12.8,13.9,15.5,16.7,5.0,4393,1,0,0,0,1,1247612,56230.4,73363.09999999999,351440,3635.2000000000003,3646
455,249,47,26,80,84,0,237,0,0,15.3,16.0,15.3,16.0,9.0,3800,0,1,0,0,1,946200,58140.0,60800.0,900600,3809.7000000000003,3800
456,32,4,7,0,0,30,41,0,0,15.6,12.1,15.6,12.1,3.0,498,1,0,0,0,1,15936,7768.8,6025.8,20418,499.2,498
457,1908,401,1216,155,107,10,1889,0,0,14.2,14.3,14.2,14.3,48.0,27000,0,0,1,0,1,51516000,383400.0,386100.0,51003000,27093.6,27000
458,253,56,149,0,24,24,76,177,0,6.7,6.7,6.7,6.7,7.0,1694,1,0,0,0,1,428582,11349.800000000001,11349.800000000001,128744,1695.1000000000001,1694
459,184,53,21,43,38,15,170,0,0,16.0,17.4,18.4,20.0,4.0,3393,0,1,0,0,1,624312,54288.0,67860.0,576810,2944.0,2952
460,76,60,12,0,0,0,0,72,0,4.9,5.2,5.9,6.3,1.0,451,1,0,0,0,1,34276,2209.9,2841.2999999999997,0,372.40000000000003,374
461,276,108,5,75,56,0,177,53,14,1.1,1.2,1.1,1.2,4.0,300,1,0,0,0,1,82800,330.0,360.0,53100,303.6,300
462,3471,1327,257,534,995,42,3155,0,0,2.2,2.4,2.2,2.4,17.0,7575,0,0,0,1,1,26292825,16665.0,18180.0,23899125,7636.200000000001,7575
463,380,67,103,77,98,20,365,0,0,8.7,9.1,10.5,11.0,9.0,4002,1,0,0,0,1,1520760,34817.399999999994,44022.0,1460730,3305.9999999999995,3322
464,155,18,0,69,14,47,148,0,0,33.5,35.1,33.5,35.1,8.0,5196,1,0,0,0,1,805380,174066.0,182379.6,769008,5192.5,5196
465,327,64,142,21,0,100,327,0,0,7.8,7.8,7.8,7.8,16.0,2566,0,1,0,0,1,839082,20014.8,20014.8,839082,2550.6,2566
466,193,82,80,50,14,0,41,182,3,8.7,7.5,10.5,9.0,5.0,2031,1,0,0,0,1,391983,17669.699999999997,18279.0,83271,1679.1,1686
467,1108,279,20,314,273,30,916,0,0,22.6,27.4,24.3,29.4,6.0,26940,1,0,0,0,1,29849520,608844.0,792036.0,24677040,25040.800000000003,25054
468,363,168,10,92,77,5,0,352,0,0.3,0.3,0.4,0.4,10.0,141,1,0,0,0,1,51183,42.3,56.400000000000006,0,108.89999999999999,117
469,249,144,104,6,14,0,268,0,0,2.0,1.9,2.0,1.9,3.0,500,1,0,0,0,1,124500,1000.0,950.0,134000,498.0,500
470,769,265,195,235,52,0,178,557,12,16.3,16.8,16.3,16.8,8.0,12551,1,0,0,0,1,9651719,204581.30000000002,210856.80000000002,2234078,12534.7,12551
471,137,54,42,30,7,0,97,36,0,2.9,3.0,2.9,3.0,3.0,399,1,0,0,0,1,54663,1157.1,1197.0,38703,397.3,399
472,579,215,81,109,112,0,517,0,0,1.4,1.5,1.4,1.5,7.0,784,1,0,0,0,1,453936,1097.6,1176.0,405328,810.5999999999999,784
473,133,39,0,41,24,20,124,0,0,15.9,17.0,18.3,19.6,6.0,2428,0,1,0,0,1,322924,38605.200000000004,47588.8,301072,2114.7000000000003,2112
474,78,7,34,6,21,0,22,46,0,7.7,8.8,8.8,10.1,3.0,690,0,1,0,0,1,53820,5313.0,6969.0,15180,600.6,600
475,101,12,31,3,50,0,65,28,3,4.5,4.7,4.5,4.7,1.5,450,1,0,0,0,1,45450,2025.0,2115.0,29250,454.5,450
476,1222,503,333,173,150,5,1164,0,0,4.7,5.0,4.7,5.0,20.0,5800,1,0,0,0,1,7087600,27260.0,29000.0,6751200,5743.400000000001,5800
477,1093,486,277,126,147,5,788,253,0,2.3,2.5,2.3,2.5,7.0,2565,0,1,0,0,1,2803545,5899.499999999999,6412.5,2021220,2513.8999999999996,2565
478,222,41,57,0,99,25,222,0,0,10.7,10.6,10.7,10.6,4.0,2385,0,1,0,0,1,529470,25519.5,25281.0,529470,2375.3999999999996,2385
479,2067,1056,658,45,303,5,1510,557,0,5.0,5.0,5.0,5.0,21.0,10398,0,1,0,0,1,21492666,51990.0,51990.0,15700980,10335.0,10398
480,175,65,31,22,38,0,141,15,0,19.6,22.0,23.6,26.5,10.0,4137,1,0,0,0,1,723975,81085.20000000001,109630.5,583317,3430.0000000000005,3434
481,230,180,12,41,14,0,247,0,0,1.7,1.6,6.0,5.6,3.0,1379,1,0,0,0,1,317170,2344.2999999999997,7722.4,340613,391.0,400
482,104,32,5,40,28,10,115,0,0,3.3,2.9,4.9,4.5,2.0,512,0,0,0,1,1,53248,1689.6,2304.0,58880,343.2,338
483,177,24,79,6,42,60,211,0,0,16.0,13.4,16.0,13.4,17.0,2835,0,1,0,0,1,501795,45360.0,37989.0,598185,2832.0,2835
484,62,33,0,12,10,0,22,33,0,9.6,10.8,11.5,13.0,2.0,716,1,0,0,0,1,44392,6873.599999999999,9308.0,15752,595.1999999999999,594
485,487,146,238,53,24,12,45,428,0,2.1,2.2,2.1,2.2,6.0,1017,1,0,0,0,1,495279,2135.7000000000003,2237.4,45765,1022.7,1017
486,177,40,12,27,38,60,177,0,0,4.5,4.5,5.4,5.4,8.0,951,1,0,0,0,1,168327,4279.5,5135.400000000001,168327,796.5,789
487,105,34,66,10,37,15,162,0,0,7.4,4.8,7.4,4.8,3.0,774,1,0,0,0,1,81270,5727.6,3715.2,125388,777.0,774
488,140,43,68,3,57,0,171,0,0,4.6,3.7,4.6,3.7,1.5,640,0,0,0,1,1,89600,2944.0,2368.0,109440,644.0,640
489,230,81,49,37,58,0,225,0,0,2.2,2.2,2.2,2.2,4.0,500,1,0,0,0,1,115000,1100.0,1100.0,112500,506.00000000000006,500
490,236,102,84,52,0,0,238,0,0,2.5,2.5,2.8,2.8,10.0,668,1,0,0,0,1,157648,1670.0,1870.3999999999999,158984,590.0,601
491,846,322,56,112,234,5,729,0,0,19.1,22.2,19.1,22.2,13.0,16179,1,0,0,0,1,13687434,309018.9,359173.8,11794491,16158.6,16179
492,139,18,21,30,70,0,139,0,0,17.6,17.6,17.6,17.6,6.0,2446,0,1,0,0,1,339994,43049.600000000006,43049.600000000006,339994,2446.4,2446
493,51,12,27,0,0,7,7,39,0,6.6,7.3,6.6,7.3,3.0,338,1,0,0,0,1,17238,2230.7999999999997,2467.4,2366,336.59999999999997,338
494,195,57,32,12,140,0,241,0,0,9.2,7.4,11.0,8.9,9.0,2152,1,0,0,0,1,419640,19798.399999999998,19152.8,518632,1793.9999999999998,1786
495,51,32,0,16,7,0,0,55,0,17.6,16.3,21.2,19.7,3.0,1083,1,0,0,0,1,55233,19060.800000000003,21335.1,0,897.6,899
496,1106,410,267,108,152,25,962,0,0,15.0,17.2,17.2,19.8,20.0,19034,0,1,0,0,1,21051604,285510.0,376873.2,18310708,16590.0,16560
497,99,13,32,3,42,5,95,0,0,5.3,5.5,6.4,6.7,4.0,634,1,0,0,0,1,62766,3360.2,4247.8,60230,524.6999999999999,526
498,56,24,0,9,14,0,47,0,0,7.9,9.4,7.9,9.4,6.0,440,0,1,0,0,1,24640,3476.0,4136.0,20680,442.40000000000003,440
499,213,123,91,28,0,0,36,206,0,10.3,9.0,10.3,9.0,7.0,2185,1,0,0,0,1,465405,22505.5,19665.0,78660,2193.9,2185
