rely,data,time,stor,turn,aexp,pcap,lexp,modp,loc,Generated_Var_1,Generated_Var_2,Generated_Var_3,Generated_Var_5,Generated_Var_6,Generated_Var_7,Generated_Var_8,Generated_Var_9,Generated_Var_10,Generated_Var_11,Generated_Var_12,actual
0.1422237,0.06867465812047949,0.16247569,0.11174859,0.1725872,0.09366377,0.23586678358667837,0.20053837,0.23463896,0.10062848603770917,0.48627818,0.7577918,0.121102035,0.40231162,0.009109452,0.008069798,0.017937135,0.45543522,0.017341812040508723,0.021065786,0.013875939,0.16590264
0.14650409,0.15561074933664495,0.20221984,0.19818929,0.3277018,0.12734993,0.28378876837887684,0.23542687,0.373568,0.2419049745142985,0.29246205,0.62086755,0.08216652,0.214065,0.077727616,0.09181847,0.073963515,0.27603135,0.062387190743231444,0.072182536,0.07517204,0.2152135
0.042830147,0.32228724933723496,0.06602654,0.123469375,0.53891146,0.35821545,0.498197429819743,0.06813303,0.6973213,0.3539891212393473,0.34749293,0.6382262,0.3800103,0.24236418,0.09323548,0.1626996,0.11745384,0.31911752,0.060207530612451834,0.05910459,0.10431467,0.30753243
0.095035166,0.3767782926066976,0.122238845,0.17238365,0.5689068,0.29591846,0.501537150153715,0.11626955,0.671217,0.4033190841991451,0.2519941,0.51684576,0.36500788,0.14915112,0.17103653,0.19404148,0.17593467,0.21654539,0.13472535808352148,0.11559555,0.17586076,0.31089008
0.124907404,0.06143297668597861,0.16615525,0.12776445,0.21237762,0.085328445,0.2214534821453482,0.19577816,0.26112977,0.10448617626917059,0.41656727,0.72362995,0.06276351,0.34682834,0.013640355,0.017647654,0.020477753,0.39299154,0.010633696638021798,0.016941324,0.008132242,0.17451316
0.088112116,0.32005365920321954,0.13183081,0.17638415,0.51941705,0.2640832,0.4559190455919046,0.12744245,0.6235147,0.3584745415084725,0.25717276,0.5507902,0.31198275,0.16101637,0.13513964,0.17305918,0.15158209,0.23163673,0.10384506623070398,0.09272623,0.13995329,0.29340255
0.2123109,0.03998624039917443,0.22203478,0.10740171,0.14635071,0.070606634,0.12234550223455024,0.28967184,0.18950963,0.10077423604645418,0.5152812,0.76445806,0.036975935,0.44252646,0.014443334,0.018893033,0.0040439777,0.48914734,0.02267814936068896,0.04655558,0.020789996,0.2351358
0.46397907,0.6218860373131623,0.5070569,0.48393112,0.7591697,0.42526227,0.6622930262293028,0.46349022,0.71185285,0.6254918375295103,0.06207446,0.23764715,0.5336996,0.013119645,0.527435,0.4872253,0.46972704,0.049622256,0.4860334691620081,0.47379708,0.51948524,0.57396746
0.079771265,0.09839927990395679,0.13262907,0.14435758,0.24663132,0.06933655,0.24421806442180646,0.21228747,0.29851788,0.1338200480292029,0.35501122,0.660478,0.062269717,0.26502025,0.024100136,0.01230903,0.020429794,0.3094918,0.011481125688867541,0.007839046,0.021292858,0.19844794
0.19855036,0.031222516873351012,0.21687488,0.11538009,0.14532095,0.07357098,0.15374793537479356,0.25367886,0.17545371,0.0823388449403307,0.49941605,0.76078796,0.04021482,0.4292341,0.015891995,0.022830114,0.017127078,0.4767311,0.023617928417075707,0.043886766,0.01548662,0.20639281
0.19335414,0.23512594410755666,0.2831629,0.30741733,0.4135995,0.22086681,0.37300059730005974,0.28291413,0.4738385,0.3283199596991976,0.16112524,0.5011518,0.10953897,0.080954194,0.1773034,0.19586469,0.17162292,0.1518825,0.1587071695224302,0.159137,0.17785813,0.256335
0.27181673,0.21711535302692117,0.33984235,0.28250927,0.345657,0.29609585,0.32382807238280725,0.38611692,0.38052782,0.19908016194480974,0.27891368,0.55610645,0.14101744,0.23396634,0.16231114,0.16011454,0.14933473,0.26948163,0.15486327929179675,0.1780356,0.18842115,0.20567724
0.090288386,0.09427988565679314,0.14135715,0.14985399,0.23513119,0.07502155,0.2474958847495885,0.20505741,0.30889505,0.1368637782118267,0.3605591,0.67187005,0.059858978,0.27812034,0.02311926,0.015702426,0.02184207,0.3214663,0.012102407226144434,0.014024243,0.017832309,0.19003192
0.18711941,0.4264202955852177,0.221214,0.24705473,0.6002944,0.26447248,0.4868035486803549,0.21411732,0.6323647,0.47640069858404194,0.1525099,0.40936863,0.34021145,0.059122838,0.26823676,0.238916,0.23300003,0.12106782,0.220385683223141,0.19678558,0.2590695,0.3786289
0.056183234,0.2698678861920732,0.08376119,0.12702072,0.48180944,0.27669024,0.4386231438623144,0.098636314,0.60353136,0.3029382381762943,0.3521577,0.65254325,0.3120826,0.25538093,0.07459548,0.12974475,0.09382665,0.3274682,0.045386410723184646,0.044366404,0.08164418,0.26242834
0.2892894,0.32346569940794195,0.3467133,0.38000685,0.45724624,0.2826987,0.4120416712041671,0.36320272,0.51978964,0.4169278950156737,0.15180743,0.4422728,0.22004324,0.080689296,0.2595594,0.28374833,0.26528352,0.12647934,0.2495510749730645,0.23860116,0.2524131,0.36163104
0.23924647,0.2984123179047391,0.3110315,0.30668408,0.4546513,0.19704936,0.395927709592771,0.3222644,0.48632902,0.3307334198440052,0.17190857,0.4481843,0.22028515,0.109081164,0.22659649,0.20968412,0.21306731,0.15103135,0.19611759176705554,0.19058786,0.23302849,0.2850902
0.12588356,0.06553043793182628,0.15788771,0.12613137,0.22932978,0.09857498,0.21264200126420016,0.21253024,0.25440308,0.12125543727532624,0.43964922,0.7288907,0.08131343,0.35423398,0.01091148,0.019389495,0.015776407,0.40529513,0.010717016643020999,0.008338235,0.018958203,0.19207968
0.07204695,0.12713027762781665,0.1089447,0.1236649,0.28479648,0.15666138,0.2812026981202698,0.16798902,0.37308726,0.14228578853714732,0.38857615,0.6929044,0.14560306,0.31004184,0.020017635,0.029629663,0.036146514,0.35969314,0.00599860065991604,0.003840983,0.025429338,0.18323448
0.15967068,0.3816254928975296,0.20475717,0.23401502,0.5666099,0.22368334,0.45667994566799464,0.2035318,0.6052469,0.4292718457563108,0.16308707,0.43402332,0.2942891,0.06618048,0.23528893,0.20912279,0.20739464,0.12870668,0.18877817132669028,0.16528748,0.22604464,0.35571152
0.29368705,0.31866569911994197,0.35272017,0.38397408,0.45410204,0.3056121,0.4094743409474341,0.3695145,0.50510585,0.4106240846374451,0.15292193,0.44274813,0.2213426,0.08436926,0.25672922,0.27821118,0.2654944,0.12922919,0.2495993849759631,0.23866127,0.2564001,0.3466792
0.03389559,0.35923638155418286,0.051132016,0.116928145,0.5747772,0.37212753,0.5335621533562154,0.051273905,0.7242826,0.3679157720749463,0.35274577,0.61532724,0.4337433,0.24331923,0.10538027,0.16858764,0.13347496,0.3138587,0.07117060427023626,0.061948165,0.122966245,0.32177743
0.16123794,0.04262066255723975,0.19238004,0.1233658,0.16760865,0.05877115,0.1776907877690788,0.23036204,0.2094184,0.10970166658210001,0.43969786,0.72919285,0.04004997,0.36849368,0.014441606,0.01948902,0.015718486,0.4185344,0.017574524054471446,0.028149217,0.01941362,0.20176296
0.09273581,0.25660391539623495,0.14054923,0.17505734,0.46944928,0.2391138,0.39222339922233995,0.15243936,0.5440032,0.31590567895434074,0.28651914,0.5958904,0.21391088,0.1822545,0.1075528,0.15301843,0.103789285,0.2580015,0.07206120032367201,0.07011418,0.10080415,0.24586178
0.14965574,0.2430541945832517,0.20900014,0.24130248,0.42173606,0.20436956,0.3494184949418495,0.22759815,0.5021814,0.34814565088873906,0.21592185,0.5352062,0.1353414,0.10795361,0.1422257,0.16200002,0.14041556,0.1802327,0.11343941680636502,0.10941671,0.12333955,0.28406787
0.14031348,0.3238723794323428,0.21318966,0.23580977,0.5176806,0.17115141,0.4296373229637323,0.21035142,0.5442816,0.3716633222997993,0.17100105,0.4497549,0.25523195,0.078823656,0.20297639,0.18455197,0.19732636,0.1408257,0.1656063899363834,0.14091808,0.19428898,0.32224414
0.21172099,0.02519472451168347,0.22848023,0.12340625,0.11735918,0.048040405,0.15534424553442455,0.2726246,0.169112,0.07272649436358967,0.4915684,0.7441969,0.025059521,0.43876326,0.018029433,0.032654494,0.015365139,0.46883187,0.02753041465182488,0.05408217,0.017967448,0.23845804
0.3327338,0.02506802750408165,0.2887,0.076807246,0.09064267,0.116169885,0.0696566469656647,0.3499685,0.11159673,0.07523096051385764,0.6876389,0.8521849,0.08718893,0.62979954,0.033619624,0.040413156,0.017326899,0.6712707,0.0549513632970818,0.09534268,0.050439067,0.2954996
0.029219694,0.37269436236166176,0.0434959,0.111452654,0.58618766,0.3769464,0.5473073047307305,0.04581914,0.7431425,0.36396044183762655,0.35303503,0.6094026,0.46035224,0.24933524,0.11064607,0.16560076,0.14351536,0.31762215,0.07581919854915192,0.062392205,0.13000315,0.3249872
0.49200332,0.4662655279759317,0.5770902,0.51761264,0.56997,0.5518113,0.5631330563133057,0.57372236,0.6105886,0.3519765011185901,0.124322146,0.34998712,0.43557864,0.11358093,0.42430565,0.41088843,0.4336173,0.15406717,0.4186893051213583,0.43657148,0.47232765,0.36043018
0.22839688,0.2697181861830912,0.28516373,0.30151096,0.411133,0.25673896,0.3818424081842408,0.295545,0.45376116,0.35118826107129564,0.19226235,0.48106495,0.1609447,0.09162861,0.19333611,0.19513677,0.17899393,0.15500225,0.17879052072743126,0.17211638,0.18828143,0.29599494
0.17589326,0.3099534385972063,0.23659807,0.27203608,0.4938079,0.21013235,0.398219439821944,0.23160245,0.5571274,0.384612583076755,0.15708596,0.48328668,0.21218142,0.07971011,0.19918643,0.21035479,0.19144031,0.1482888,0.16598096995885822,0.15950121,0.19514264,0.30786103
0.051204607,0.3820323029219382,0.06293807,0.12207778,0.5875009,0.391055,0.5372427037242704,0.06348567,0.7566458,0.373590282415417,0.34374857,0.60283655,0.43757302,0.22602327,0.12156059,0.18421994,0.14643708,0.3110511,0.08259049495542971,0.07357371,0.1359053,0.34824798
0.08915146,0.37445082246704936,0.12144007,0.18492404,0.5425981,0.36355948,0.501692880169288,0.11742396,0.6940146,0.4114944846896691,0.2536286,0.53693837,0.3446703,0.13840586,0.15981388,0.20370604,0.15886734,0.21161462,0.12878594772715685,0.12109779,0.1682492,0.3663082
0.24150558,0.3517959611077576,0.30571783,0.33505994,0.5182954,0.25827968,0.43903379390337943,0.2958627,0.57500744,0.40121412407284746,0.12677224,0.44157702,0.24147826,0.05876477,0.2598797,0.26380122,0.24674962,0.12453748,0.22720058363203502,0.22080202,0.263515,0.35546863
0.1224882,0.11996902719814163,0.1865679,0.15825866,0.2781417,0.12248294,0.25764309576430955,0.22580937,0.34093776,0.13337125800227548,0.3304359,0.63171697,0.07153818,0.25239843,0.056409482,0.04673828,0.04786463,0.30322775,0.032019106921146415,0.036555707,0.052073866,0.103728965
0.45383155,0.3744022724641364,0.4738826,0.42251325,0.46771234,0.472906,0.44545821454582146,0.54372025,0.4898327,0.31077013864620834,0.2528301,0.42404094,0.35174286,0.19317429,0.32871926,0.34645402,0.32012397,0.21456133,0.33284206997052423,0.34219265,0.35326564,0.36054423
0.43631268,0.4223690553421433,0.52417475,0.52025867,0.5355306,0.46418345,0.5268862226886223,0.5238085,0.5692173,0.46435257786115464,0.11760592,0.38554257,0.34076184,0.08026649,0.38409552,0.41336668,0.39283383,0.13092993,0.3932057535923452,0.39949048,0.41150713,0.43617028
0.16416085,0.24025689441541367,0.2361458,0.2207374,0.45677543,0.28947103,0.3788388778838878,0.24610004,0.49314326,0.2500070450004227,0.25170642,0.5605796,0.20388728,0.16471057,0.15055662,0.15427895,0.15249285,0.24293499,0.1085836965150218,0.1163235,0.15238851,0.15048496
0.16482997,0.2415009244900555,0.22288543,0.23727366,0.38906968,0.26333898,0.36912966691296667,0.23376864,0.46921343,0.37708262262495734,0.22957231,0.5675135,0.1542705,0.14292063,0.13667692,0.16658743,0.1266869,0.22116204,0.11823942709436562,0.11383155,0.1344453,0.22899136
0.09360278,0.25380931522855893,0.14405993,0.16928549,0.48489696,0.26696998,0.396787239678724,0.15305641,0.56182903,0.32245133934708037,0.30031693,0.61668164,0.24172226,0.2051187,0.102045685,0.15690146,0.10763323,0.2808116,0.06898867013932021,0.076360494,0.09928189,0.2788877
0.1511876,0.06173046370382782,0.17595968,0.122304305,0.17282501,0.06490193,0.17335487733548774,0.22865525,0.19971785,0.13220084793205086,0.4534599,0.72064406,0.058398157,0.35269028,0.002945669,0.022676617,0.0,0.40990087,0.016264793975887638,0.015222199,0.012754396,0.22255656
0.728558,0.654368799262128,0.7973408,0.77283543,0.6905507,0.7600439,0.7192468219246823,0.809916,0.7425082,0.6174506870470412,0.0897198,0.22953594,0.6241731,0.08230612,0.6469729,0.66740596,0.6746512,0.10340302,0.6717771403066285,0.6874787,0.6846377,0.6285743
0.17285222,0.3415318204919092,0.23290604,0.26643574,0.5213461,0.1969826,0.4274785627478563,0.22514367,0.56930506,0.4043886942633217,0.14296246,0.44788894,0.2481974,0.06005194,0.21876244,0.21461026,0.2098409,0.12871175,0.18262675095760508,0.16380419,0.2155719,0.30953956
0.20205708,0.03454159407249565,0.21853173,0.11709743,0.15129596,0.08400212,0.16636717663671766,0.25396377,0.17037368,0.08523500511410032,0.50202227,0.7650681,0.054700524,0.43741125,0.01852439,0.028415382,0.018883117,0.48433384,0.025705834542350075,0.042006597,0.021116048,0.19680765
0.47894758,0.6043169362590163,0.53891826,0.5056153,0.7155468,0.45741594,0.6594143659414367,0.49841312,0.7207006,0.5774493346469601,0.057866238,0.24553049,0.51751935,0.025936157,0.518529,0.4823985,0.4800874,0.066409975,0.485811199148672,0.47725773,0.5368196,0.55812335
0.071297616,0.20352034221122053,0.105610706,0.12720974,0.4119754,0.24389912,0.3511790951179095,0.15310378,0.47946984,0.2716953363017202,0.3786768,0.6667962,0.20396993,0.2548322,0.05007646,0.09338711,0.04823102,0.3271847,0.028927636735658204,0.026804775,0.055064842,0.27929536
0.0966254,0.3625544217532653,0.12632701,0.18515308,0.54756105,0.34296262,0.49232800923280096,0.116852894,0.6759576,0.42391424543485473,0.2606638,0.5423797,0.3545419,0.14578009,0.15277822,0.21204726,0.15975912,0.22779594,0.11959563717573823,0.11282523,0.15929143,0.31648308
0.1251233,0.06818680409120825,0.16476244,0.12550229,0.20930676,0.0921499,0.22212817221281722,0.19917768,0.26992568,0.10081256004875361,0.42795235,0.73519796,0.062352,0.35558146,0.0105054565,0.0140354335,0.022064514,0.3989269,0.0113347366800842,0.01992204,0.006662786,0.17854083
0.035360657,0.17553545053212702,0.06517801,0.10502534,0.30990413,0.20881163,0.37241828724182874,0.12083541,0.44919783,0.16710178002610682,0.40734458,0.7002449,0.25990564,0.3251912,0.019792233,0.036815092,0.05168873,0.37785524,0.01335661580139695,0.0046824142,0.034367472,0.222439
0.10816461,0.26000401560024095,0.15903758,0.1964334,0.46910983,0.24458309,0.395009859500986,0.16177715,0.5585879,0.33800309028018544,0.26521146,0.5889601,0.21161065,0.15722062,0.11706036,0.16291247,0.12025274,0.24224384,0.08802301528138091,0.091111496,0.112167016,0.272987
0.5193757,0.5365404821924289,0.6030899,0.592283,0.6349893,0.5455948,0.6219779621977962,0.5794232,0.6604274,0.526905131614308,0.072812654,0.30192882,0.47660083,0.045173183,0.50140435,0.5188598,0.50960416,0.09210707,0.5006800300408019,0.507309,0.52544296,0.5103488
0.091114014,0.07552156453129387,0.13552767,0.120841384,0.21366797,0.08860926,0.22322426232242623,0.19164394,0.3023803,0.08083788085027285,0.39549097,0.70689434,0.083418876,0.32270324,0.009122558,0.0031974465,0.022228308,0.37098938,0.0,0.0068743676,0.010585241,0.16522492
0.13968249,0.37527697251661835,0.17219503,0.22387405,0.5524327,0.33746356,0.47866420786642083,0.16714777,0.6777745,0.43104782586286955,0.2146964,0.50783896,0.31640583,0.10143463,0.19261691,0.23536648,0.18512093,0.1877481,0.15800714948042896,0.15505211,0.20132495,0.364743
0.0301117,0.33230151993809126,0.048150413,0.1052504,0.50967824,0.34282434,0.497642949764295,0.07111523,0.6695154,0.31907479914448794,0.37132716,0.6286433,0.39914352,0.2634803,0.083783865,0.12930919,0.11171971,0.3355249,0.05574998934499936,0.040332407,0.10212678,0.31777754
0.08064665,0.1657267899436074,0.12536122,0.14896986,0.3703307,0.15150826,0.28596117859611786,0.18103354,0.4400568,0.273845116430707,0.32782,0.64386487,0.10967514,0.22933687,0.054689,0.06547445,0.052956313,0.29128757,0.022777488366649303,0.024568424,0.045279846,0.2012418
0.08522037,0.28713379722802784,0.124037385,0.1666561,0.49559116,0.26804912,0.42310746231074625,0.12979677,0.5994593,0.33952265037135904,0.28258908,0.5955045,0.26787728,0.18100509,0.11337735,0.15700878,0.12192847,0.2614824,0.08163084489785069,0.0802145,0.115639225,0.28097394
0.38888323,0.4559847073590824,0.42633122,0.47472376,0.554534,0.37151808,0.5132686513268652,0.44651502,0.6228854,0.5653614739216885,0.12590435,0.3640738,0.37265205,0.06707473,0.3916999,0.39555377,0.38607395,0.09638789,0.3634753718085223,0.34890532,0.3676203,0.48108017
0.068179995,0.3823529729411784,0.09278766,0.14276521,0.5723128,0.3209365,0.5196574519657453,0.10076598,0.7023118,0.38178956290737376,0.28134307,0.5404395,0.40832633,0.1795859,0.15246321,0.17089255,0.17342788,0.24828286,0.12017612721056764,0.09466721,0.16633514,0.3183731
0.27584273,0.45643372738602367,0.3121302,0.34044385,0.59614366,0.34671628,0.5316478531647854,0.29217628,0.6826651,0.47126622827597375,0.117305055,0.37345254,0.37639487,0.05087904,0.3351883,0.3163224,0.30592293,0.09958592,0.29429411765764707,0.28039616,0.33285147,0.45139715
0.15149337,0.19899348193960892,0.20957536,0.16950431,0.40055057,0.27563983,0.33158296315829633,0.25916514,0.43960994,0.18446923106815385,0.3543928,0.6265098,0.18473178,0.25344527,0.10970512,0.09617092,0.09959446,0.3209778,0.06637329398239765,0.06723215,0.11647037,0.05049316
0.10266855,0.08978584938715096,0.13307719,0.11637397,0.18525387,0.15575738,0.26753034675303466,0.186705,0.26766732,0.10369390622163438,0.46731094,0.73465526,0.16502237,0.3948297,0.005161144,0.011166692,0.021969862,0.43763775,0.014605615876336953,0.01345817,0.018166438,0.17976567
0.024370618,0.3956104237366254,0.029692069,0.104696356,0.59825957,0.42062098,0.5760042076004208,0.027466182,0.78050995,0.3947229036833742,0.3755417,0.62049836,0.49188274,0.26063645,0.11061874,0.17959462,0.14066623,0.33165798,0.07621385457283128,0.06554812,0.13270946,0.34413803
0.21344824,0.14397174863830492,0.25744396,0.23428908,0.27904212,0.19709922,0.24571127457112746,0.32272688,0.3027041,0.22472143348328602,0.32454187,0.619173,0.06453845,0.24735503,0.10340987,0.106279746,0.08774708,0.28114554,0.10116416606984997,0.11127181,0.10164611,0.27965367
0.06117128,0.2792957867577472,0.09524893,0.13813706,0.49215174,0.26558685,0.4364929936492994,0.11279468,0.5946799,0.29855899791353985,0.32446957,0.6203392,0.3044182,0.23343547,0.090816244,0.13034831,0.11387752,0.2986724,0.06001108860066531,0.054554373,0.09923549,0.26428285
0.12687342,0.09863172591790356,0.18766692,0.1532663,0.26917636,0.13396801,0.2526527852652785,0.23407064,0.303285,0.12019082121144928,0.3653464,0.67264533,0.0672856,0.2904144,0.04135364,0.039046466,0.042898588,0.3422302,0.02506593350395601,0.03193903,0.047245085,0.1230309
0.1885239,0.4172772250366335,0.23207608,0.25766066,0.56311154,0.28266835,0.4882921188292119,0.22702807,0.6472997,0.4327035459622128,0.13895376,0.4026704,0.33072448,0.048562817,0.2646761,0.23701443,0.2543189,0.119800195,0.2244051234643074,0.19945355,0.25539005,0.3731521
0.25739193,0.03660024219601453,0.24396375,0.10105915,0.075391315,0.101751044,0.13539110353911035,0.30545485,0.10008992,0.06396539883792393,0.63041306,0.824584,0.119235635,0.55864626,0.0155385025,0.021791026,0.02530234,0.6114659,0.04229082753744965,0.0679805,0.0406762,0.25490415
0.020325355,0.4555513273330796,0.010291718,0.08960855,0.6509598,0.47786456,0.6332874633287463,0.013347333,0.859743,0.42321490539289436,0.4045224,0.6113714,0.5834354,0.2852015,0.13196638,0.19498034,0.1694051,0.3547557,0.09544152572649155,0.07861225,0.15592076,0.3954591
0.25555843,0.30640809838448596,0.33606178,0.3733611,0.45099348,0.25603575,0.4203739920373992,0.33425927,0.5166386,0.4165003249900195,0.1256802,0.44603926,0.19874159,0.06884006,0.24390529,0.2583475,0.24631377,0.12044868,0.23422284405337065,0.23044659,0.24212505,0.3512538
0.309447,0.39335807360148445,0.38609624,0.3976921,0.54496694,0.27531964,0.4922934492293449,0.368102,0.55287033,0.4329214259752856,0.09842571,0.38053548,0.29370582,0.04581643,0.32358566,0.3235935,0.3091883,0.09623112,0.3032253881935233,0.2948773,0.32903355,0.38442862
0.034907117,0.39993550399613026,0.04374247,0.10890064,0.59196764,0.41275615,0.5597258159725816,0.051868744,0.7823046,0.3710602722636163,0.3539465,0.5998317,0.47807062,0.23774971,0.12044066,0.17256577,0.15396996,0.31863055,0.0833206949992417,0.06871526,0.13889632,0.35858607
0.11800279,0.07850585471035129,0.15255697,0.12413715,0.23644727,0.10674064,0.2316768731676873,0.19325481,0.2892565,0.12082695224961715,0.42331174,0.7301097,0.08605069,0.3525564,0.016462442,0.022377327,0.023387767,0.39604753,0.010529440631766437,0.013839111,0.015895203,0.17337036
0.23551913,0.041351745481104735,0.20933622,0.09091703,0.12998247,0.10991503,0.12357050235705025,0.2951078,0.15663686,0.09733650584019037,0.58001614,0.79995567,0.097596586,0.5022867,0.01583824,0.028137311,0.008984938,0.5534818,0.028672119720327183,0.05884461,0.037899047,0.22000033
0.057869792,0.28838039730282383,0.0921403,0.14114383,0.47827655,0.25159985,0.4215764221576422,0.11872855,0.58694166,0.3274755696485342,0.28845996,0.57433176,0.2827373,0.19456632,0.099706605,0.113882825,0.11905351,0.25360632,0.06751059405063564,0.054898053,0.10328685,0.2418431
0.36321682,0.020736591244195475,0.30545375,0.06474133,0.080993325,0.16238867,0.06168392916839292,0.37608916,0.08911109,0.06922045415322725,0.7568419,0.8794154,0.10696378,0.6852343,0.0401449,0.051945016,0.015837975,0.721921,0.06363326381799583,0.107431814,0.056715727,0.28599623
0.060565397,0.165134649908079,0.10363562,0.124111235,0.33107144,0.18270354,0.3371299337129934,0.13805681,0.44636756,0.18330361099821668,0.3692819,0.6824791,0.18106064,0.2792169,0.030452851,0.058776572,0.043109506,0.34190527,0.013555240813314448,0.01799427,0.032598965,0.21967417
0.152564,0.2932858675971521,0.22201651,0.25967094,0.4782908,0.2815867,0.4210477021047702,0.21184808,0.5859754,0.3502076210124573,0.18351313,0.52598745,0.21172091,0.09354222,0.17238289,0.20952772,0.17689572,0.17770366,0.14592749875564992,0.1506794,0.17083803,0.29094642
0.19571392,0.28368936702136205,0.24924794,0.28478137,0.445872,0.24720974,0.38634178863417884,0.25879395,0.52320373,0.4012182040730922,0.18608698,0.49986073,0.17157945,0.085113615,0.1865299,0.21282093,0.1721348,0.1631311,0.16195299971717997,0.15517025,0.17562687,0.27742633
0.06923093,0.3598233715894023,0.09785688,0.14174515,0.56413114,0.34766233,0.4914609991460999,0.1072869,0.68330586,0.37904086274245175,0.29758728,0.5690828,0.37600988,0.18258145,0.13322404,0.16637649,0.15005021,0.26428765,0.09678689580721375,0.08582015,0.1432008,0.32572263
0.16024347,0.06625597397535844,0.20969772,0.14166984,0.22269978,0.11645101,0.21335526133552615,0.25049126,0.25813037,0.09479474068768445,0.41108683,0.69798195,0.042219773,0.33575386,0.040710267,0.03428583,0.0356538,0.38444376,0.0266591815995509,0.037378833,0.043338038,0.10706012
0.3474586,0.022543729352623762,0.28588378,0.06506382,0.086662576,0.1243705,0.05389991238999124,0.3673653,0.09623948,0.07970872978252379,0.73290706,0.87128866,0.10278472,0.6527651,0.038338665,0.046011433,0.018248614,0.7055076,0.05564752933885177,0.10477726,0.056788445,0.2862177
0.1689264,0.04313442258806536,0.201694,0.120319754,0.15532443,0.08451812,0.17130823713082374,0.23793267,0.20872316,0.07523708451422507,0.47314146,0.75012696,0.041255653,0.39709395,0.013050307,0.019140452,0.017986644,0.44441146,0.017738503064310185,0.035501376,0.0085633695,0.2036227
0.11525643,0.34587659075259547,0.14035898,0.20987852,0.50933534,0.29779184,0.4554958755495876,0.1634531,0.6398248,0.43251487595089255,0.24554391,0.50585586,0.2927636,0.12622285,0.17386556,0.18724217,0.18673718,0.19239856,0.13463196807791808,0.11075227,0.1567527,0.3337847
0.32664055,0.405767884346073,0.37766594,0.41649872,0.52192754,0.3595513,0.49653498965349896,0.36856213,0.5798416,0.4986773299206398,0.12839726,0.3915885,0.29255643,0.040303268,0.33099666,0.34729242,0.31798732,0.10177532,0.3165551189933071,0.31061786,0.32016617,0.43622708
0.2370799,0.4871250292275017,0.2520061,0.29342136,0.63675976,0.34532815,0.5485709548570955,0.25063998,0.71298534,0.4998557299913438,0.12677953,0.36103746,0.413454,0.05053346,0.32877374,0.29275542,0.30726886,0.11068879,0.28081451684887104,0.2559054,0.3183564,0.43626627
0.12846208,0.05674549540472973,0.17558077,0.13385372,0.19965452,0.07678045,0.21838282183828217,0.20634833,0.2532296,0.09964220597853236,0.39959958,0.71105766,0.04528384,0.33528173,0.013736773,0.018993646,0.020015474,0.38069537,0.012040678722440724,0.022252321,0.0073355213,0.18040922
0.10338493,0.37724464263467855,0.13730593,0.16239928,0.5697944,0.30714983,0.4748366974836698,0.16370437,0.6797301,0.39573207374392444,0.25073212,0.51119566,0.36766654,0.15511829,0.17708741,0.16906588,0.18379709,0.22736295,0.13352564801153888,0.11508539,0.18812536,0.31764072
0.12765013,0.2178495630709738,0.17396101,0.19733125,0.41865107,0.19815816,0.3396925339692534,0.20348096,0.4579717,0.3011545380692723,0.2750918,0.6014239,0.15399775,0.1808698,0.09697476,0.13243882,0.09849338,0.25522316,0.07663043459782608,0.077059075,0.099695966,0.2539093
0.51559776,0.6030348861820932,0.56676984,0.56624216,0.67855275,0.5277101,0.6535154053515406,0.54341316,0.7074277,0.6123800367428023,0.05865225,0.25844252,0.538639,0.03257688,0.5322357,0.51464784,0.51804465,0.06373523,0.5134165308049919,0.5079318,0.53835666,0.5557456
0.13836657,0.3035268982116139,0.20658424,0.23762494,0.48764753,0.20618649,0.4185638218563822,0.19835174,0.5576359,0.3484121209047273,0.17386696,0.48994735,0.23046327,0.08905342,0.17556156,0.18427776,0.18278226,0.15941152,0.1454702687282161,0.13142739,0.17287591,0.29584026
0.05436644,0.40612759436765566,0.058475852,0.124883994,0.6060604,0.4057107,0.5606499560649957,0.053673927,0.7544346,0.42087226525233595,0.33802012,0.5853778,0.46060747,0.21456982,0.13470459,0.20180224,0.1516725,0.2930945,0.10130522607831358,0.091047555,0.15319356,0.3429502
0.0764921,0.26244549574672976,0.12297508,0.14570382,0.4963011,0.2952137,0.41414244141424417,0.13235232,0.5839799,0.30402709824162594,0.33797854,0.63591653,0.2764657,0.2302923,0.090814844,0.14439197,0.099406004,0.31071782,0.051989957119397426,0.060501933,0.09124373,0.25182837
0.06928927,0.39200922352055345,0.08503663,0.13636674,0.5795408,0.39000934,0.5254321525432153,0.08664432,0.7438617,0.388716183322971,0.31478107,0.57011074,0.42639655,0.19020997,0.13810539,0.19140123,0.15843193,0.28130636,0.1005230900313854,0.09070958,0.15011807,0.34542924
0.384152,0.004872799292367958,0.30967233,0.067393295,0.03903328,0.11650734,0.05303686530368653,0.37839088,0.036136866,0.07574838854490332,0.80205953,0.89201677,0.13101792,0.7229236,0.027781527,0.049537525,0.0063737184,0.7692365,0.06624801897488114,0.10448226,0.049036816,0.30358052
0.15022895,0.15012482900748975,0.22077993,0.16785303,0.339468,0.2462358,0.299104959910496,0.26417452,0.3994329,0.16184446971066818,0.35300645,0.6475401,0.1307784,0.26598382,0.08832131,0.07730958,0.08937596,0.3320511,0.050524503031470186,0.06561948,0.093206644,0.083497666
