rely,data,cplx,time,pcap,vexp,lexp,tool,loc,MI_loc_aexp,MI_loc_stor,MI_loc_time,MI_loc_pcap,MI_loc_acap,actual
0.5304725,-0.20247877,0.59061944,0.28056374,0.51841515,0.8343919,0.4785543,0.54223025,-0.20286234,0.3663531,0.21412449,0.10675875,0.17415261,0.3029165,0.21649188
0.56400263,-0.2338246,0.58761406,0.34131107,0.5185138,0.8372465,0.55601025,0.58776224,-0.1922403,0.4187801,0.20439833,0.1109067,0.19182639,0.34666616,0.23848914
0.386662,-0.042414892,0.458242,0.26678482,0.3874977,0.56311214,0.36898044,0.45455283,-0.049399752,0.22342308,0.1522253,0.08639491,0.09961106,0.24411929,0.16724311
0.3266467,0.006602872,0.39997324,0.11267661,0.39231813,0.45247898,0.26206917,0.42504874,-0.059914272,0.13959436,0.09763448,0.007199742,0.050042782,0.11841264,0.08754316
0.5751532,-0.1704234,0.5953033,0.34216616,0.52690184,0.9924095,0.64567494,0.60649186,-0.22881773,0.454074,0.20931645,0.12748137,0.1620427,0.32788658,0.33033538
0.38751355,-0.067628756,0.4688869,0.18355456,0.41037795,0.5978624,0.34002748,0.4615344,-0.09457292,0.20464401,0.12364228,0.042062894,0.0626919,0.15953664,0.14143741
0.87915146,-0.30043423,0.7657517,0.4763173,0.6412944,1.2206801,0.5995413,0.65379065,-0.35733914,0.55448675,0.30434352,0.2614115,0.20493256,0.40693128,0.35574037
0.74746424,-0.117478475,0.69535637,0.4069124,0.6299425,0.91407424,0.81104124,0.8898383,-0.063698694,0.4921565,0.26544696,0.19705907,0.29659173,0.6543269,0.33779427
0.3493242,-0.06483072,0.42839643,0.19880478,0.3528938,0.4806894,0.3551818,0.48170274,-0.04101977,0.17598696,0.15035957,0.05133243,0.061988253,0.18816543,0.11616278
0.37471467,-0.0474394,0.4405166,0.16302769,0.39655328,0.5415594,0.29001302,0.4354461,-0.085618824,0.17868116,0.124354616,0.034828298,0.06606193,0.15001169,0.1152471
0.34812126,-0.036203254,0.4080933,0.18909933,0.35190597,0.4646517,0.28130126,0.4204047,-0.098300785,0.15897726,0.11752708,0.02354177,0.042949248,0.1449133,0.10616577
0.3930673,-0.075608686,0.44725126,0.2444134,0.3973066,0.52362555,0.34486717,0.45216122,-0.10562973,0.22882311,0.15660651,0.04515571,0.07425167,0.19936804,0.15054016
0.3758548,-0.08166689,0.44186482,0.21789157,0.37580943,0.45545474,0.32725298,0.53298485,-0.042934705,0.2301774,0.16279206,0.0493406,0.08445872,0.25819594,0.11279988
0.9122699,-0.47308722,0.7662026,0.61513734,0.6796852,1.4778196,1.0222069,0.783114,-0.48342714,0.81021094,0.34272388,0.22287169,0.3401745,0.56774455,0.5081143
0.54846674,-0.14491424,0.56834763,0.2964957,0.48561394,0.87813103,0.4587526,0.5515576,-0.23949397,0.38867223,0.1660716,0.117106564,0.114854306,0.26199162,0.23662893
0.41996688,-0.18180123,0.4742286,0.29355794,0.42626482,0.6927803,0.48651478,0.5161991,-0.08967848,0.3115122,0.19374898,0.08395649,0.12397818,0.25684965,0.15301858
0.37172183,-0.055150803,0.4386327,0.17286205,0.41793022,0.5064378,0.28886673,0.4415707,-0.108981475,0.20237653,0.12528193,0.021034777,0.06397924,0.16001143,0.118615046
0.8032503,-0.3111442,0.6645814,0.5993637,0.57628185,1.145575,0.86357534,0.7515418,-0.2775619,0.7155083,0.3236656,0.14453405,0.32304624,0.5451225,0.38548508
0.34353837,-0.014087327,0.4046685,0.12664151,0.39529607,0.47505447,0.26019543,0.42118642,-0.065473646,0.15164632,0.10546562,0.019054707,0.061482575,0.13230315,0.09540345
0.48776114,-0.112652004,0.45679197,0.29043174,0.3752316,0.6130745,0.36346346,0.4647576,-0.15375145,0.2692671,0.1735736,0.08342845,0.0753364,0.22000982,0.17813036
0.47189394,-0.18143311,0.47837365,0.30268118,0.36536673,0.65628463,0.45148802,0.5541036,-0.13305208,0.3044854,0.19240603,0.107595704,0.08674064,0.30494124,0.192784
0.49407393,-0.052257266,0.5334964,0.274123,0.47375658,0.592697,0.52272385,0.72454435,-0.024762925,0.29912627,0.1705501,0.10915663,0.17987402,0.45138666,0.17249107
0.49031284,-0.05314916,0.5465668,0.3203416,0.449232,0.60140496,0.41685236,0.61669326,-0.03413375,0.31496188,0.19497557,0.13410693,0.12913124,0.38734153,0.20123383
0.65944725,-0.10969412,0.4929001,0.4785119,0.39484808,0.72174484,0.5376967,0.5620111,-0.21504569,0.44850367,0.21993679,0.097555436,0.15912266,0.31392455,0.2771856
0.59772503,-0.11930421,0.46474895,0.35360909,0.40504768,0.614401,0.4824668,0.5890667,-0.084111705,0.38021863,0.22878394,0.10058836,0.1474152,0.35384437,0.20755242
0.44988012,-0.060736675,0.40916285,0.214831,0.38592434,0.59173626,0.33031282,0.4263233,-0.17099433,0.26755306,0.124442264,0.051362306,0.06294268,0.16593908,0.15583916
0.35115942,-0.0103494525,0.37582237,0.15886107,0.3611286,0.40699074,0.27748954,0.44185394,-0.04989336,0.17827897,0.11828044,0.033196278,0.038324725,0.13798691,0.099401474
0.79897434,-0.30656365,0.66895777,0.47258565,0.63089794,1.0251143,0.7737707,0.8569798,-0.1813466,0.6114441,0.32427648,0.18424243,0.32274747,0.6914027,0.29026833
0.39747265,-0.046919074,0.41251576,0.21202093,0.36953142,0.5583081,0.32607964,0.4349761,-0.13792141,0.21036829,0.13459863,0.041624874,0.04878402,0.1571274,0.14354703
0.4272339,-0.08252701,0.4681818,0.20996821,0.40162435,0.62636685,0.3444325,0.46127212,-0.11428578,0.22857128,0.13805525,0.052087426,0.06346592,0.17007728,0.14820594
0.38840157,-0.10219103,0.47351545,0.2112076,0.41327643,0.5852923,0.3884118,0.49618033,-0.10672873,0.22462232,0.14862643,0.055690825,0.08426343,0.20969945,0.15955375
0.47343743,-0.13284494,0.50465655,0.25264415,0.43648595,0.72202486,0.38702253,0.49873886,-0.19273606,0.30918902,0.15892422,0.07615753,0.08945617,0.21381415,0.19734053
0.33362883,-0.022487123,0.41398752,0.13254291,0.39447197,0.46513796,0.27116874,0.43413046,-0.073555216,0.16747698,0.10809839,0.014491316,0.054216657,0.1250594,0.088707656
0.7877418,-0.28243932,0.81611514,0.44356534,0.6749166,1.1262447,0.58389103,0.6521976,-0.3284759,0.5561951,0.28244424,0.21601892,0.24811468,0.40413007,0.32659024
0.46843114,-0.12071495,0.51200956,0.3004081,0.4182528,0.58868235,0.34980264,0.48303607,-0.10670276,0.24470119,0.17766225,0.08657489,0.084363505,0.28593913,0.16823636
0.33358577,-0.11192754,0.41436383,0.18391836,0.36736134,0.52840567,0.37511915,0.5025126,-0.04235966,0.21290989,0.13991512,0.050308757,0.07579562,0.20024404,0.1324943
0.30213505,-0.038500514,0.4130772,0.14502248,0.35899875,0.46462643,0.27975208,0.43328267,-0.052326713,0.14828695,0.12816262,0.01986513,0.042866867,0.13690984,0.09638201
0.49397552,-0.15347894,0.5608482,0.24808201,0.4978119,0.6844595,0.39424685,0.51390857,-0.17861225,0.31584585,0.17346644,0.064164385,0.12753543,0.25285846,0.1936036
0.77320105,-0.010059908,0.69465715,0.44768578,0.70264983,0.9067738,0.8995036,0.9943204,-0.008358598,0.5351515,0.26220474,0.20122945,0.36108288,0.7771114,0.35149172
0.5210367,-0.12789524,0.52263105,0.3057459,0.4757567,0.59740025,0.44367287,0.632249,-0.07143365,0.32806283,0.20603718,0.09479069,0.16553614,0.40756497,0.17876811
0.52775264,-0.15774673,0.6224612,0.31435966,0.47966635,0.92618716,0.5052335,0.5415641,-0.16409434,0.3472602,0.20996782,0.1361376,0.14099233,0.2685418,0.23081906
0.3469003,-0.057098452,0.4237763,0.16709453,0.3837668,0.5111439,0.31822732,0.44496724,-0.07761429,0.1705644,0.12792195,0.032329828,0.060937557,0.15115246,0.11444585
0.41897157,-0.08657937,0.49424535,0.21504974,0.4060795,0.6202324,0.370887,0.52165943,-0.047480192,0.23249644,0.15170415,0.08659326,0.10806571,0.25192964,0.14481883
0.59088373,-0.026914116,0.5696258,0.36236474,0.5258405,0.720439,0.59859204,0.73301804,-0.040904712,0.3506272,0.18999031,0.15854838,0.17516139,0.5431134,0.23113632
0.7242013,-0.23617952,0.7566964,0.42716855,0.6154592,1.2315837,0.64669025,0.6722485,-0.30971053,0.53600544,0.2686813,0.215098,0.20592365,0.40043554,0.3088905
0.403534,-0.060512017,0.445114,0.1658108,0.40327135,0.57225853,0.2947846,0.44829437,-0.11814265,0.23183696,0.114880785,0.042795047,0.07071024,0.1620703,0.12491171
0.5708816,-0.20820954,0.55213636,0.32060006,0.49055517,0.7735784,0.46296257,0.51194847,-0.25076392,0.38586426,0.21024173,0.10029899,0.1614766,0.29627505,0.23872761
0.35254586,-0.13688788,0.4474745,0.1973355,0.37822953,0.61434793,0.41511938,0.50243485,-0.08112563,0.24823509,0.1532486,0.059261687,0.074706644,0.18886326,0.16033062
0.3813365,-0.057774935,0.45697588,0.17109862,0.38269985,0.5616196,0.30591014,0.43553066,-0.0716504,0.18321289,0.12821011,0.057413295,0.07148084,0.15469696,0.1306127
0.77607995,-0.30171707,0.71604246,0.53175795,0.6282611,1.2986535,0.8693067,0.7110886,-0.38174814,0.64336884,0.2737856,0.18382081,0.23204759,0.43357155,0.43688896
0.58719456,-0.16185765,0.46262032,0.3414119,0.4064493,0.6320974,0.4850833,0.61802983,-0.12287629,0.39747164,0.2161952,0.10991549,0.1468759,0.41001976,0.20297715
0.33993873,-0.017027799,0.42231497,0.139925,0.3980494,0.45933557,0.2784127,0.42807582,-0.073451295,0.16299064,0.10942702,0.01531839,0.054192778,0.13987899,0.09973945
0.47186533,-0.07893738,0.45778942,0.2426368,0.42560813,0.6800005,0.35875776,0.4691124,-0.1916181,0.32453752,0.12299459,0.07650556,0.08667311,0.22003967,0.1889767
0.3635849,-0.052542735,0.45205873,0.16170262,0.43192044,0.6013344,0.38913587,0.48190543,-0.0919687,0.21989684,0.12723064,0.041754074,0.07559514,0.17615354,0.1559005
0.40437105,-0.053981308,0.4870933,0.22481349,0.4034109,0.6336094,0.3366254,0.45224416,-0.118091494,0.22954427,0.14001651,0.06579222,0.072335795,0.1823326,0.13786604
0.55555964,-0.11468135,0.57459253,0.29032502,0.48774964,0.9054117,0.48341492,0.5521887,-0.22524253,0.37727883,0.1687801,0.13305742,0.11654025,0.27605674,0.22112527
0.38779098,-0.113582656,0.48715588,0.2376095,0.3804547,0.6566212,0.37862146,0.5013252,-0.09053801,0.22630048,0.16348228,0.08004523,0.06263046,0.21218228,0.1536369
0.41751513,-0.09066312,0.46594736,0.20197728,0.41801712,0.64322704,0.30983347,0.44489008,-0.1339975,0.26842886,0.1168419,0.079984635,0.105922535,0.24042806,0.15474944
0.59911996,-0.14745189,0.6791042,0.36907718,0.5290474,0.9708927,0.48970446,0.56488144,-0.2065683,0.37889403,0.20248641,0.1641356,0.1493077,0.31219715,0.25252962
0.3534769,-0.039584238,0.40530932,0.16003531,0.3771902,0.5060945,0.2970869,0.4280832,-0.09683192,0.17207757,0.11617564,0.028588966,0.055887546,0.15253106,0.114509284
0.36426106,-0.06857242,0.4092555,0.18004659,0.33004507,0.48820347,0.33336273,0.4715556,-0.07187398,0.17244667,0.13301115,0.046745226,0.052951988,0.17664349,0.12432842
0.362503,-0.050408956,0.4568469,0.18065077,0.381505,0.4532879,0.31811523,0.5398712,-0.045465212,0.18033558,0.11687751,0.057178006,0.081380665,0.23590028,0.12526302
0.40511355,-0.035370838,0.5075416,0.23498988,0.41384968,0.6489621,0.34733328,0.4610638,-0.117645934,0.24172935,0.13489497,0.06935435,0.06446466,0.18606988,0.14303446
0.33690172,-0.11351131,0.44318455,0.2179999,0.37881216,0.5755633,0.39041707,0.47140694,-0.06692773,0.2411188,0.16650648,0.052537426,0.06640881,0.20321672,0.16605447
0.7327398,-0.267213,0.6181584,0.4284315,0.5207949,0.90873444,0.57830787,0.5908109,-0.2777777,0.47888756,0.26220673,0.17271838,0.18959306,0.38956907,0.29197994
0.7127935,-0.36823496,0.7441545,0.45676535,0.6085224,1.2103193,0.7414601,0.68761265,-0.30861616,0.57978934,0.28400037,0.20434743,0.25074285,0.43682912,0.316808
0.45686483,-0.10139793,0.5420114,0.2499443,0.4480541,0.76980126,0.43377903,0.51236975,-0.14774069,0.28026006,0.15811107,0.08438178,0.08767189,0.21129309,0.1913988
0.43355802,-0.110144064,0.54339004,0.27643764,0.42362183,0.7542367,0.46386367,0.48668244,-0.11870016,0.27782983,0.17535336,0.09501193,0.09898788,0.21983212,0.20467147
0.464438,-0.13427867,0.54626256,0.25247845,0.44032994,0.8252172,0.44273368,0.50086033,-0.14021909,0.32474592,0.17662437,0.12585542,0.14249805,0.27237424,0.19037658
0.38501367,-0.07703921,0.41187307,0.1929473,0.37055165,0.44650546,0.33479348,0.51790714,-0.036576252,0.19889063,0.14566824,0.056598157,0.076113224,0.25981802,0.11597389
0.6263023,-0.23026122,0.5418009,0.38316932,0.43221202,0.82766306,0.5016303,0.55180144,-0.22150677,0.39977327,0.23434858,0.15893456,0.13145256,0.33134294,0.26838544
0.5308654,-0.22731172,0.61971885,0.35748738,0.51502407,0.90037036,0.6431246,0.6058369,-0.16602015,0.42048246,0.23918445,0.13664675,0.19184017,0.33776233,0.28474227
0.47525588,-0.15468042,0.49706006,0.24289936,0.4757698,0.6471795,0.39913964,0.49546444,-0.18502617,0.30910167,0.17505373,0.048871115,0.12919748,0.24457799,0.17706214
0.68382674,-0.21339227,0.7038093,0.4461491,0.5738996,1.0806891,0.58241963,0.6000012,-0.2851035,0.43837067,0.24429892,0.17356947,0.15033226,0.35388115,0.32014638
0.31343743,-0.0019607097,0.40400973,0.12304336,0.38186398,0.4415274,0.2727877,0.43747988,-0.05374718,0.14262377,0.10528764,0.008839365,0.044211563,0.11174498,0.08081819
0.3228619,-0.045100216,0.42597687,0.17261012,0.3826585,0.5669667,0.33593,0.4353806,-0.08863689,0.18902114,0.14226872,0.052677892,0.06983358,0.19091506,0.14112692
0.5443091,-0.14298724,0.5810022,0.30614933,0.45132583,0.8176084,0.4520554,0.5446588,-0.16599694,0.30095765,0.18424183,0.12211887,0.09298006,0.27008447,0.22494055
0.5560292,-0.14982681,0.5912344,0.314132,0.47396964,0.7861663,0.36991978,0.50716925,-0.16628602,0.32649708,0.19295405,0.13713923,0.122311145,0.24210657,0.2212288
0.5308687,-0.08829534,0.61377174,0.31078747,0.49117136,0.8897858,0.46126166,0.54835916,-0.1930944,0.3446468,0.17094111,0.12171481,0.10293786,0.25275654,0.20494193
0.49544287,-0.17082103,0.47544894,0.2870561,0.4437724,0.6346406,0.4446551,0.5141667,-0.14665551,0.33402532,0.21251191,0.083147906,0.14261337,0.30006033,0.20441276
0.45402414,-0.114378974,0.50573665,0.22993228,0.46296185,0.57637626,0.314991,0.45723027,-0.14838974,0.2606305,0.16601491,0.056517147,0.12547629,0.23943302,0.1479773
0.54582036,-0.16741534,0.53534305,0.33770463,0.47037822,0.6657927,0.45438278,0.5573862,-0.11536057,0.34350243,0.2166538,0.08751362,0.14950743,0.35858065,0.2063385
0.51481855,-0.26795748,0.6419071,0.36018115,0.54062486,1.0498768,0.72287476,0.6322933,-0.21036634,0.4786483,0.26554987,0.16235918,0.20576271,0.3795998,0.3028629
0.4621161,-0.110290274,0.4943125,0.24622631,0.4244127,0.58198446,0.2984746,0.4449074,-0.1404412,0.2514128,0.15423672,0.06962084,0.08043851,0.20888883,0.16226284
0.48687115,-0.13315536,0.5609065,0.3271346,0.4090492,0.6957237,0.4266012,0.5336335,-0.1043994,0.2910224,0.1880427,0.114774965,0.09434533,0.29287487,0.18377797
0.33325535,-0.04259931,0.41699365,0.16867465,0.37121156,0.47082275,0.26384038,0.42743033,-0.09301439,0.1707985,0.119283974,0.016913984,0.044491578,0.12933144,0.09714933
0.6920182,-0.30316395,0.8010282,0.5307631,0.697913,1.2979965,0.98962414,0.7852797,-0.19076873,0.6758347,0.32478023,0.23322576,0.33707723,0.5643552,0.4124431
0.51623064,-0.15346819,0.5385239,0.2842019,0.4594615,0.6799066,0.4797574,0.5867702,-0.10944155,0.32545954,0.20123324,0.10203453,0.16221358,0.34888464,0.1888105
0.6261971,-0.29723638,0.635572,0.39736554,0.5571283,1.0671353,0.70860326,0.62724805,-0.29425418,0.52890337,0.25146964,0.14656672,0.21722314,0.3961778,0.3368871
0.4903251,-0.04660559,0.40137985,0.2782871,0.37879372,0.6189539,0.36128628,0.44377777,-0.19961675,0.2990681,0.13386938,0.072157614,0.058367316,0.17289965,0.17140847
0.41346526,-0.16121437,0.52325124,0.25335672,0.43331268,0.6621771,0.40001416,0.50525266,-0.14669952,0.27638885,0.18718585,0.07187538,0.11071211,0.24037698,0.16578653
0.44232115,-0.13035065,0.5120867,0.2555228,0.3954863,0.6612688,0.40649617,0.52690697,-0.09742528,0.24605112,0.16045655,0.0962551,0.08082344,0.23880416,0.17002814
0.39538234,-0.09470163,0.482383,0.22191966,0.42429972,0.5629272,0.3517133,0.45477384,-0.123375654,0.24801184,0.15324873,0.042270683,0.101565,0.21444578,0.14404605
0.33376175,-0.03804415,0.39258516,0.14772558,0.3707866,0.4547795,0.26825786,0.4240384,-0.058443617,0.16922842,0.10913879,0.019157529,0.057665695,0.14047843,0.096293464
0.4298765,-0.105114326,0.49454728,0.24389309,0.38081253,0.5701868,0.40269735,0.5321624,-0.06663366,0.23540062,0.15825899,0.07964796,0.09917827,0.25820106,0.14414495
0.48893473,-0.12857233,0.4413637,0.25827935,0.4214408,0.6425526,0.3924728,0.45329118,-0.21180907,0.3125546,0.1633849,0.057163402,0.10873361,0.21747904,0.19143572
0.4061448,-0.12615459,0.46442688,0.2354986,0.380087,0.63256973,0.37654224,0.45373183,-0.111409724,0.24167919,0.16156252,0.066640444,0.09021182,0.19861591,0.15551431
0.57623667,-0.09624094,0.64117104,0.3334872,0.48391715,0.78525907,0.51784325,0.645095,-0.10091849,0.31771722,0.17590515,0.14761811,0.13006108,0.35844824,0.23280932
0.57802665,-0.23481126,0.6309789,0.36345685,0.53646034,0.9509068,0.60836744,0.58962345,-0.24203345,0.431316,0.21236077,0.11900801,0.16600673,0.31830826,0.29274538
0.47834048,-0.07020877,0.44906667,0.26106876,0.40364754,0.66057354,0.37765545,0.463363,-0.19756618,0.28397313,0.14569935,0.07061118,0.06564118,0.1893899,0.18017815
0.44857186,-0.19092682,0.52919483,0.31118965,0.45829654,0.6988979,0.4643508,0.50935626,-0.15179338,0.33044356,0.21211219,0.08089962,0.14095865,0.2669171,0.17898664
0.65159756,-0.21589212,0.6892032,0.3880264,0.509786,1.0521339,0.6087203,0.6217834,-0.19777814,0.42636395,0.26210603,0.2107695,0.16450211,0.3509285,0.2778022
0.42526245,-0.07480301,0.4710755,0.21185821,0.3844256,0.5935583,0.33168963,0.45272824,-0.11005287,0.21019524,0.1328107,0.049267046,0.054914583,0.16910222,0.13688713
0.32044172,0.009786345,0.3802984,0.10636994,0.37751016,0.4065444,0.25006968,0.41804692,-0.04445873,0.1369428,0.09408453,0.011829637,0.04700276,0.12168626,0.08552688
0.9427333,-0.34539145,0.64056283,0.61090744,0.51801395,1.061782,0.8415278,0.77560836,-0.32856974,0.7095048,0.3477726,0.18617326,0.28899226,0.5818078,0.38867465
0.5731958,-0.03481965,0.55099666,0.35841456,0.5164522,0.61840594,0.54761016,0.71524435,-0.027175274,0.3771611,0.21914308,0.11207531,0.20757526,0.49596676,0.21233767
0.62708265,-0.20562287,0.6542138,0.39889207,0.53389937,1.0444981,0.58536863,0.5803277,-0.26588935,0.45461136,0.23575169,0.16102752,0.15713076,0.30707684,0.30348542
0.48330224,-0.1341053,0.5264727,0.25453043,0.4548599,0.71258336,0.414583,0.5038309,-0.1762232,0.3004439,0.15658933,0.067026146,0.091200754,0.21730676,0.19280644
0.5507913,-0.16028468,0.6761971,0.38298458,0.49476808,0.9580373,0.508357,0.568161,-0.17929362,0.35208398,0.23408422,0.14652401,0.12867747,0.29914573,0.2556292
0.51168084,-0.18178917,0.48509365,0.3056198,0.43013155,0.7492602,0.46968946,0.49111474,-0.19472934,0.3391074,0.18465209,0.09549292,0.122697264,0.2635969,0.21758105
0.53460145,-0.096202955,0.62382835,0.37515864,0.47535148,0.8058695,0.4832396,0.5691637,-0.10114312,0.35749295,0.23955348,0.18420613,0.14256488,0.36565048,0.23880062
0.49929535,-0.15076569,0.47731397,0.3203258,0.34181386,0.6407038,0.36240777,0.48081568,-0.17768192,0.26405317,0.17323478,0.09957843,0.084761396,0.24886782,0.19390717
0.40140584,-0.11348528,0.4876697,0.20410722,0.41346952,0.69180334,0.39455163,0.45739022,-0.11257866,0.25369322,0.17066841,0.082461104,0.11587264,0.22811046,0.17358354
0.6702162,-0.22270961,0.58168286,0.4671388,0.50066465,1.0948036,0.724856,0.61725056,-0.33774522,0.5268417,0.24367638,0.14678627,0.15554076,0.3439926,0.3683527
0.374831,-0.062275346,0.47363904,0.214894,0.3749745,0.56432766,0.3263758,0.45942667,-0.08768402,0.20300673,0.14401731,0.062294386,0.04528595,0.19550516,0.14081886
1.1676996,-0.5981154,0.9200924,0.6771306,0.88719434,1.7073282,1.2024622,0.906677,-0.6252631,1.0089688,0.4522359,0.25225693,0.496422,0.7316455,0.59969425
0.6043023,-0.23727478,0.5181474,0.38914764,0.42488936,0.8486228,0.55755997,0.5636463,-0.20302264,0.42784864,0.24445401,0.14736867,0.1451237,0.3482968,0.25971457
0.5226956,-0.10557337,0.44250247,0.35858664,0.3832639,0.6848698,0.46099785,0.48931938,-0.20120086,0.3455644,0.18521364,0.07883638,0.10456328,0.23903495,0.2275519
0.52298653,-0.1538566,0.59174037,0.31378558,0.48169595,0.7662166,0.40908125,0.50628793,-0.17428955,0.29136485,0.17587155,0.11667646,0.112231955,0.25759268,0.20993474
0.4193407,-0.08658691,0.49628738,0.21929225,0.41721636,0.6219941,0.35094097,0.46672094,-0.12091638,0.22652833,0.14696386,0.053721108,0.07292023,0.18540399,0.14592718
0.40785247,-0.06838183,0.45516467,0.20659342,0.37856963,0.53456974,0.33140725,0.48273107,-0.0749353,0.20210738,0.1314144,0.059565976,0.04157461,0.17126241,0.13400304
0.5518317,-0.17686023,0.58919847,0.30027428,0.5086736,0.8240657,0.47093326,0.5427528,-0.23329443,0.40122905,0.18356682,0.10414895,0.1507422,0.27803212,0.23108613
1.0887976,-0.6329233,1.1825199,0.84518206,1.0399822,2.0915596,1.537568,1.127348,-0.44431353,1.1850133,0.5161313,0.39556512,0.6004364,0.8884951,0.67047733
0.3219857,0.002699431,0.40066358,0.11138993,0.38828704,0.44709533,0.26384586,0.4295384,-0.056080792,0.1381439,0.0987882,0.0072924234,0.050428566,0.1161285,0.08460176
0.35176048,-0.025465455,0.4491204,0.1728442,0.38280544,0.53260624,0.29069033,0.43335092,-0.079927295,0.18198931,0.10913707,0.034016676,0.04915708,0.14284784,0.10801308
0.56710136,-0.2017666,0.5037921,0.43000093,0.4370036,0.89602476,0.629143,0.57380164,-0.24099845,0.47072572,0.19167526,0.09935891,0.13500938,0.31502196,0.31177154
0.7965894,-0.0066321045,0.7099107,0.40560484,0.6438464,0.6805638,0.5824652,0.8744635,-0.05197909,0.47003463,0.2631268,0.15201268,0.271541,0.6909665,0.29418007
0.61329186,-0.25659424,0.63158125,0.37700886,0.5618417,0.9715918,0.7722293,0.78094023,-0.1258001,0.49895868,0.24887198,0.17975461,0.23880881,0.5017655,0.3047439
0.36853474,-0.06849405,0.4431207,0.18679589,0.4196827,0.6182631,0.4141972,0.48692617,-0.10937476,0.24456912,0.14179629,0.047323674,0.07344079,0.18695645,0.17504628
0.44383276,-0.07713233,0.40717223,0.23826993,0.376438,0.613864,0.35704717,0.45776993,-0.14640124,0.26816455,0.1439785,0.056048907,0.05650748,0.17426777,0.16153711
0.4073633,-0.061606396,0.49060625,0.22597969,0.39972773,0.6553209,0.36250147,0.4712287,-0.113756865,0.23255117,0.14141251,0.065801844,0.054188494,0.16978876,0.14934477
0.47029963,-0.10676649,0.525189,0.26337367,0.41793817,0.6770028,0.3961391,0.5020772,-0.12169476,0.2472982,0.15950026,0.100958355,0.08103895,0.24226159,0.17840259
0.5432209,-0.24211733,0.5931996,0.31745726,0.4792034,0.8168889,0.49912903,0.5783843,-0.19091429,0.35973698,0.20880379,0.11987471,0.15312503,0.30481347,0.21107315
0.41007057,-0.07484682,0.47966054,0.22124594,0.38682568,0.55900335,0.3449679,0.478099,-0.08686656,0.20974912,0.13361384,0.0655406,0.06840329,0.21750887,0.1428307
0.39800963,-0.050914016,0.4714133,0.20892534,0.3975341,0.61397016,0.30976582,0.44385856,-0.10537246,0.22136673,0.12957858,0.068257846,0.08105242,0.17902265,0.12867789
0.41053894,-0.044029143,0.44798833,0.19812378,0.39550582,0.61655974,0.33076498,0.44898945,-0.1352846,0.24078287,0.12098436,0.05036588,0.056926508,0.16541311,0.14752042
0.481669,-0.0704914,0.55254066,0.38028294,0.5121588,0.68699324,0.5426376,0.6908813,-0.038383033,0.3929895,0.22686239,0.10910567,0.19430688,0.5055536,0.16145578
0.48353174,-0.17908031,0.5545277,0.27038202,0.47205186,0.7356652,0.41377565,0.5150918,-0.17730498,0.33007592,0.19110623,0.08439418,0.13465357,0.25902718,0.1887478
0.7178909,-0.45605943,0.77554864,0.4947291,0.66149414,1.3441403,0.93914664,0.763073,-0.32201794,0.70901126,0.34001476,0.21772492,0.333517,0.5183382,0.36792412
0.3185617,-0.08381462,0.404038,0.17626286,0.35420695,0.42561606,0.29396495,0.47384503,-0.03845262,0.1865161,0.14400806,0.030893594,0.060517248,0.17745928,0.08434048
0.76511174,-0.17555097,0.6707008,0.38579005,0.61088014,0.8410704,0.6483128,0.8028665,-0.12818885,0.48712194,0.28930745,0.16463506,0.28164712,0.60468537,0.27297604
0.39628026,-0.101058856,0.47983286,0.22007063,0.45008355,0.56747514,0.33657268,0.46497852,-0.13713467,0.25387162,0.16319536,0.04008414,0.106275275,0.21837918,0.14779952
0.36705366,-0.0014632344,0.4024218,0.1260045,0.40089577,0.50423825,0.2371782,0.42378786,-0.074325845,0.19827673,0.07988021,0.037299015,0.0668408,0.15126854,0.10712062
0.372834,-0.1513355,0.5479805,0.29350185,0.45258805,0.79252493,0.5653268,0.54980564,-0.09461628,0.31484666,0.22059639,0.10387566,0.12928186,0.27149987,0.23112658
0.61471236,-0.2706832,0.693074,0.35365242,0.5741208,1.0657568,0.63955176,0.6288965,-0.25902638,0.46576837,0.24826483,0.16004321,0.21065527,0.36807737,0.2873735
0.312813,-0.008621991,0.40526566,0.12878275,0.37594342,0.4552289,0.25438756,0.41872042,-0.057551052,0.14265536,0.107514754,0.016277757,0.051997963,0.12861171,0.08727048
0.42053297,-0.07744634,0.47547352,0.23857796,0.43283886,0.5282392,0.31854117,0.43190408,-0.110773936,0.24323474,0.16340396,0.057437137,0.11991033,0.24999768,0.16129343
0.37731326,-0.09614046,0.46908766,0.18354012,0.43912652,0.5405098,0.32049796,0.4659162,-0.11326423,0.22579502,0.15032423,0.022953756,0.093156755,0.18346244,0.12284006
0.32371858,-0.027728986,0.4347624,0.14645362,0.38525006,0.4994267,0.29707626,0.4377996,-0.069825575,0.15589239,0.12037283,0.025848113,0.05159832,0.13928421,0.099827066
0.70114297,-0.33758572,0.6623025,0.38168764,0.57873875,1.0555303,0.60811186,0.6267954,-0.29376382,0.5434907,0.25606716,0.16467303,0.23482025,0.40460992,0.3015209
0.32302707,0.00606291,0.40129837,0.11422149,0.39036542,0.4498595,0.2610482,0.42501408,-0.057504904,0.13960831,0.09902829,0.009024583,0.050290372,0.11842802,0.086190365
