har,nlan,telonuse,t03,t09,t10,t11,t12,MI_size_D_duration_D,MI_size_D_t07,MI_size_D_t09,MI_size_D_t11,MI_size_D_nlan,MI_size_D_t08,MI_size_D_t03,MI_size_D_t10,MI_size_D_app,MI_size_D_t15,MI_size_D_telonuse,MI_size_D_har,MI_size_D_ifc,effort_D
1.0885131,0.86948514,0.6466911,0.6224125,1.2030969,1.0543407,1.176608,0.7386169,0.21316148,0.21146134,0.18911499,0.2460714,0.32099265,0.4406853,0.3139796,0.18945132,0.32386303,0.12386668,0.46642783,0.14137515,0.45484197,0.17172396
0.8927858,0.3219899,0.24522853,0.54395807,0.92865556,0.688294,0.5860824,0.60503143,0.050810885,-0.01551891,-0.0230949,0.02625801,0.040185407,0.18774462,0.10751073,0.00087656826,0.13362458,-0.1363261,0.24220434,-0.044132452,0.20163222,0.02999857
0.8600059,0.24008387,0.13751692,0.4189969,0.8430503,0.6634721,0.46218857,0.6021949,0.020465627,-0.043968022,-0.055282522,-0.012019559,-0.0101662725,0.14977562,0.05498663,-0.0140035525,0.084167674,-0.18872559,0.1870954,-0.0554067,0.15388332,0.018668775
0.834164,0.39321318,0.25938135,0.54196584,0.8959155,0.70254195,0.6306119,0.5804512,0.09398615,0.043795664,0.01075279,0.06794317,0.08014186,0.23136953,0.13638835,0.021972876,0.15380625,-0.073853955,0.25214937,-0.005043354,0.2579322,0.045789592
0.86532354,0.25110507,0.1425284,0.4967433,0.8946172,0.6879318,0.47744787,0.6135881,0.05402385,-0.019130725,-0.045341138,0.02870908,-0.011372196,0.20219725,0.09459829,-0.059782084,0.08579445,-0.17859167,0.24129698,-0.06806913,0.19029616,0.020954818
0.81270933,0.6284367,0.31886315,0.46083227,0.8906727,0.83222276,0.8571843,0.60092974,0.20311043,0.19763902,0.15859541,0.19142623,0.25664955,0.35333678,0.2634411,0.15649477,0.23482801,0.089107916,0.32802016,0.1118056,0.33518344,0.1147526
0.9283012,0.9771613,0.47777435,0.41759786,1.0570393,1.1175294,1.2442819,0.6808294,0.28880113,0.35723665,0.3475139,0.32559037,0.45439786,0.5050496,0.4350622,0.34393314,0.36746645,0.27957475,0.45686197,0.2458123,0.44512314,0.19722968
0.8195443,0.2613002,0.11409542,-0.055869043,0.66990757,0.7340217,0.3534689,0.61943585,-0.031543944,-0.05003225,-0.06684116,-0.0862288,-0.018636402,0.07177368,-0.010692617,0.06839311,0.0003743805,-0.24398325,0.11932862,0.030763207,0.10388158,-0.032713305
0.9408072,0.4606496,0.42018473,0.429711,0.93685037,0.7862845,0.69770175,0.63547766,0.052273314,-0.004370206,-0.014241897,0.023843966,0.0780842,0.1892689,0.09850219,0.06345858,0.1618517,-0.102386214,0.27163956,0.01783575,0.21948774,0.032500587
0.6471975,0.1297266,-0.037828796,0.01689646,0.49852222,0.42444623,0.10335466,0.46125174,0.005447626,-0.0065418137,-0.08165733,-0.033092164,-0.02977838,0.124917716,-0.01269912,-0.07056333,-0.07385905,-0.17060298,0.11598392,-0.07419631,0.09553316,-0.10596789
0.9554386,0.3350137,0.22309723,0.6514166,1.035141,0.76250166,0.6388235,0.6453065,0.069060646,-0.008332186,-0.015854578,0.056087617,0.035639957,0.23404619,0.14807394,-0.025427777,0.15560904,-0.15281312,0.27570808,-0.049278136,0.24980733,0.063758925
0.87970936,0.4207254,0.2595021,0.5935084,0.956856,0.7327248,0.67310435,0.62283206,0.11634758,0.058971837,0.026458897,0.0971344,0.1055236,0.25954548,0.17674443,0.028598374,0.17845273,-0.06266195,0.27014703,0.0029574577,0.27886972,0.07798881
1.0542567,0.44833735,0.2903909,0.7769708,1.2006267,0.89594287,0.7753522,0.72760445,0.11623049,0.038651343,0.029436022,0.12734906,0.07186003,0.31571302,0.2128609,-0.022627473,0.20868176,-0.12262344,0.341763,-0.039595496,0.36925092,0.09253367
0.8426692,0.22677581,0.1337804,0.3255965,0.77626246,0.6085703,0.41327235,0.57256025,-0.0037437677,-0.046403892,-0.054627724,-0.039883226,-0.011675114,0.1123151,0.017319936,-0.013347898,0.062009472,-0.18165103,0.165331,-0.046230976,0.121478215,-0.0241202
0.7478996,0.21660426,0.030481389,-0.20533657,0.54121244,0.63301116,0.21133038,0.5606612,-0.036523957,-0.029569361,-0.082307294,-0.0824399,-0.017933257,0.06652713,-0.030948885,0.046868104,-0.06742075,-0.23259392,0.09374595,0.014479537,0.092663914,-0.089143604
0.8890535,0.28846633,0.22912933,0.4394739,0.85571146,0.6817765,0.53969866,0.6035524,0.027660133,-0.031503893,-0.04914326,-0.018516216,0.03195309,0.1508089,0.059165884,0.020190313,0.11272861,-0.15092266,0.19815947,-0.034646366,0.15936217,0.022282444
0.85473794,0.25247252,0.16880126,0.42348105,0.81694084,0.5995349,0.46444803,0.57045996,0.012217142,-0.039119247,-0.043344077,-0.016122935,0.0034352392,0.13474181,0.049632628,-0.02092817,0.08450961,-0.15321046,0.18622483,-0.05472062,0.13972121,-0.011746388
0.6098703,0.12423188,-0.19876894,-0.40147108,0.30393454,0.38385046,-0.18972486,0.49345207,0.00088851154,0.03867241,-0.103019506,-0.030561127,-0.012169505,0.15899314,-0.028031351,-0.08939651,-0.20841822,-0.12449469,0.08329436,-0.102662474,0.11460777,-0.21193844
0.96175426,0.4649639,0.30300528,-0.18008834,0.78721386,0.9741862,0.52852994,0.7627513,-0.061623964,-0.04229113,-0.025624037,-0.0995501,0.04100521,0.06537944,0.011832092,0.1991381,0.07106657,-0.22124422,0.0985169,0.14407423,0.1502482,-0.0061756
0.87715673,0.2638417,0.18249685,0.467129,0.86259353,0.6546588,0.5064207,0.5992893,0.020489529,-0.033242088,-0.045286845,-0.013312647,0.021388479,0.14451446,0.06265187,-0.0014528465,0.10913862,-0.15866703,0.19270144,-0.041177634,0.15080959,0.016424652
0.984224,0.42495015,0.29598296,0.67036265,1.0942222,0.82657963,0.7321002,0.67755973,0.106381506,0.041291483,0.02046068,0.10648586,0.06798317,0.2869398,0.1744349,-0.0022591036,0.19266656,-0.111728,0.31559247,-0.019523215,0.32861543,0.07586018
0.90118444,0.37047273,0.2747129,0.6092564,0.98195523,0.73551154,0.6387439,0.62881804,0.07932328,0.005705925,-0.011955526,0.056694377,0.056343116,0.22673282,0.13833004,0.0014777333,0.15743975,-0.12398293,0.261543,-0.03686935,0.24660179,0.05208332
0.8902789,0.42064336,0.23859513,0.58872485,0.97935045,0.77391285,0.66773134,0.64803225,0.12287013,0.051869433,0.020150974,0.10147913,0.08525524,0.27369487,0.17118064,-0.016984113,0.16343316,-0.089257866,0.28024173,-0.017086484,0.29380998,0.063407585
0.86644214,0.25362056,0.17287125,0.37732968,0.80690396,0.6247529,0.46543545,0.58529294,-0.00211557,-0.041845206,-0.050560452,-0.038257137,0.01237401,0.1158472,0.030142795,0.005663995,0.08484694,-0.16595095,0.17063712,-0.032191943,0.1262379,-0.0049595274
0.8246861,0.19871184,0.11774625,0.3640857,0.77938473,0.5813587,0.40461868,0.56132954,0.0077088103,-0.03626128,-0.055119466,-0.03061461,-0.0043314304,0.12295118,0.032095697,-0.026120517,0.064855695,-0.16868657,0.17240828,-0.061439697,0.12461657,-0.02465987
0.8609445,0.31039363,0.2231088,0.32827416,0.8224823,0.7234816,0.50576246,0.6189094,0.011734266,-0.04252365,-0.0441178,-0.025914652,0.016366888,0.13965464,0.05182899,0.047473107,0.10402338,-0.16499087,0.17799966,0.00071348995,0.15770471,0.014231715
1.0977088,0.6019404,0.3849007,-0.38499808,0.8654742,1.1763505,0.6006242,0.8987052,-0.0767135,-0.012846931,0.00067941844,-0.098946735,0.050341047,0.0685201,0.022780605,0.2791651,0.063785106,-0.23702976,0.086277544,0.2163653,0.1844265,-0.0152944755
1.2412525,0.73923826,0.42824396,0.8945688,1.5139266,1.2027276,1.1777413,0.9095758,0.27015826,0.24303013,0.21769276,0.32915252,0.2818817,0.5154618,0.44623232,0.069084644,0.3909904,0.04005865,0.53838116,0.08907618,0.629738,0.20605856
0.9495054,0.32820594,0.21353173,0.63822377,1.0232698,0.7662384,0.6342788,0.65938574,0.07378417,-0.0010526981,-0.016855653,0.050381456,0.032564975,0.2300876,0.13890481,-0.02887499,0.15594701,-0.15578583,0.26682487,-0.05496799,0.2512284,0.06116037
0.8997451,0.30055043,0.15254442,0.5438873,0.97046953,0.76374716,0.51968193,0.6724663,0.07912145,0.008675524,-0.03410229,0.053431,-0.0031885859,0.23715141,0.12639207,-0.06357396,0.10350256,-0.17989299,0.27121273,-0.05908538,0.2298266,0.04078123
0.92859966,0.40082985,0.30856943,0.51776403,0.9338409,0.73449343,0.64219964,0.6265437,0.05493645,-0.004979347,-0.02996699,0.0201101,0.043376416,0.19151801,0.099691465,0.014754659,0.13706137,-0.11648794,0.2439079,-0.024229147,0.21303621,0.04950895
0.9691129,0.47858417,0.3289778,-0.15614477,0.81538594,0.9851845,0.53582406,0.76799846,-0.045343053,-0.042093206,-0.022954222,-0.09836234,0.025338806,0.07975373,0.014085125,0.19844323,0.0638378,-0.22215566,0.10112366,0.12928486,0.14842777,-0.0014289692
0.9861359,0.4799079,0.306307,0.67553073,1.1089647,0.8648341,0.77820283,0.689007,0.123212725,0.06951007,0.0392171,0.14225861,0.10065608,0.3191591,0.20534304,0.011110272,0.20595008,-0.08400012,0.3387199,-0.010886092,0.3692678,0.084612854
0.9260816,0.339367,0.2358151,0.62532836,0.9911378,0.7361849,0.6201945,0.63926727,0.07028032,0.000381222,-0.025332384,0.04593573,0.0406081,0.21559727,0.12670034,-0.017279813,0.1555236,-0.14001137,0.25485307,-0.04885019,0.23422149,0.05650238
0.8464657,0.18274811,0.07135415,0.29923964,0.82668126,0.65407676,0.35489288,0.5769007,0.03014925,-0.02444784,-0.062132414,0.037569847,-0.03351325,0.21070924,0.07634355,-0.09882343,-0.008038383,-0.20763656,0.26555568,-0.078647956,0.17235062,-0.055372782
0.9304963,0.49290767,0.38533798,0.5892543,1.0152106,0.80427563,0.76939267,0.6360376,0.11027393,0.054419905,0.030517466,0.10366371,0.11468406,0.27095953,0.16441539,0.04910373,0.1947668,-0.05113164,0.3171095,0.017706659,0.2990362,0.07678276
0.9219466,0.27593333,0.17909929,0.56178457,0.960348,0.7108738,0.5569814,0.623081,0.04107131,-0.028644338,-0.033481173,0.020239558,0.016602516,0.18032461,0.10438421,-0.022999454,0.12992726,-0.16633055,0.2314061,-0.050965454,0.18863416,0.04521902
1.0853658,0.4316245,0.24779189,0.79369384,1.2311879,0.91387475,0.7809514,0.74667215,0.12734103,0.04181585,0.03437227,0.1394472,0.0910625,0.33440432,0.2505966,-0.037411314,0.22316386,-0.1227656,0.35983703,-0.033531424,0.38022137,0.09302584
0.9504598,0.64057946,0.5754801,0.37434024,0.96508324,0.90904146,0.81049633,0.68729657,0.088887334,0.03116373,0.026344843,0.06199963,0.13870317,0.22599861,0.13441826,0.12482877,0.19850224,-0.043122068,0.30526376,0.08159907,0.24631657,0.054019988
1.0858431,0.5597328,0.36111423,-0.37644902,0.877204,1.1596168,0.5864905,0.88820606,-0.0463286,-0.023935135,-0.010263711,-0.09447074,0.04783205,0.07959518,0.03939906,0.2573082,0.051476013,-0.2474745,0.09031984,0.18286054,0.1800069,-0.006931979
0.87373054,0.23658589,0.13001403,0.43638742,0.8397935,0.6466014,0.46531928,0.5850574,0.014452975,-0.039131362,-0.053668007,-0.021445192,0.00094520673,0.14454767,0.051178243,-0.0127629135,0.08759135,-0.17240041,0.17822564,-0.051667254,0.15631287,0.009989738
0.65527236,0.14203343,-0.00791961,0.08927724,0.556048,0.4592526,0.18392062,0.467529,0.0052190386,-0.023029495,-0.07006421,-0.04564383,-0.03211332,0.10182316,-0.0068206824,-0.03703553,-0.028710678,-0.18965402,0.10780126,-0.04977427,0.09332938,-0.0703353
0.85681194,0.26325056,0.17748003,0.32037398,0.7968271,0.67554736,0.46701086,0.59828687,0.00074122474,-0.05022134,-0.060854122,-0.043135926,0.0071486793,0.11825913,0.030071426,0.029378593,0.081318095,-0.18195105,0.1578727,-0.019963622,0.12704563,0.011694942
0.74422723,0.15710434,0.04517433,0.2507628,0.6993889,0.5313558,0.2998872,0.50343007,0.019026157,-0.023462832,-0.06822623,-0.018057905,-0.031215468,0.14133486,0.024732392,-0.061010163,0.0035682954,-0.18637484,0.17402342,-0.06954242,0.120489255,-0.045925982
0.5894164,0.12114094,-0.10195209,-0.17754194,0.37433448,0.38242343,-0.020934626,0.4448493,0.0013835318,0.00096495263,-0.10041134,-0.04647966,-0.025317784,0.11681649,-0.03503623,-0.06791082,-0.13025093,-0.16150837,0.075666666,-0.08184552,0.084661655,-0.14347003
0.9875775,0.5806906,0.32659483,0.69884086,1.1315035,0.9261498,0.92603785,0.73385,0.19964404,0.15239258,0.10738777,0.19929856,0.2204035,0.3873564,0.2963774,0.059046842,0.27428958,-0.00040655583,0.37212747,0.0486838,0.41774556,0.12104861
1.1997335,1.4773508,0.33256716,0.56564313,1.4812683,1.6855779,1.861567,1.032354,0.5793192,0.74009436,0.7767602,0.727861,0.9301897,0.8607682,0.94434434,0.59457177,0.71409583,0.6782101,0.70280266,0.46030864,0.8338449,0.39084095
0.841139,0.3323388,0.25062573,0.41386077,0.86209196,0.6993955,0.5434061,0.61572105,0.05927304,-0.012088626,-0.010461308,0.022532638,0.04263281,0.15107048,0.08171207,0.021966834,0.13637702,-0.108485356,0.2291563,-0.012353636,0.16781686,0.015948918
0.73198634,0.16739394,0.03998881,0.11847723,0.61952704,0.5287652,0.24948993,0.5110211,-0.004038915,-0.036391255,-0.07714687,-0.044484876,-0.036753956,0.09772899,-0.014073945,-0.0354322,-0.015774276,-0.20393147,0.13627598,-0.05063996,0.09708257,-0.06574785
0.9528862,0.57258797,0.47173083,0.57382315,1.0235487,0.8232251,0.83287174,0.64064443,0.11521518,0.058664024,0.026282668,0.09773667,0.13827084,0.2683134,0.1594809,0.07065224,0.19166167,-0.04048599,0.33194584,0.032611508,0.28629914,0.08067085
0.6650088,0.13546422,-0.032467134,-0.0025844462,0.5264922,0.47438484,0.13834506,0.48535222,-0.00449197,-0.028015371,-0.09082715,-0.05999487,-0.031724766,0.09025923,-0.022114575,-0.03884371,-0.05405154,-0.20699288,0.09748529,-0.059030224,0.0842287,-0.08771968
0.8903552,0.2801669,0.18073736,0.54493314,0.9412604,0.70022887,0.5391359,0.6206771,0.050508797,-0.031102147,-0.02851869,0.031519067,0.008218195,0.18473285,0.10662784,-0.02356477,0.12704073,-0.16206777,0.23500796,-0.06214447,0.19931653,0.026618555
0.80861163,0.25489056,0.13610387,0.2254129,0.725105,0.646793,0.40203887,0.5725047,-0.014243018,-0.055494174,-0.061147116,-0.05300051,-0.005068997,0.100544736,0.017711185,0.024674907,0.053911004,-0.20026752,0.12781554,-0.00813695,0.11200017,-0.005277116
1.0338173,0.7323029,0.67709506,0.5464351,1.086572,0.9127981,0.9653144,0.677895,0.123009175,0.077034585,0.054671533,0.1211793,0.20045237,0.2963139,0.17387731,0.109054,0.23932652,0.0062053353,0.38922262,0.08408788,0.32111087,0.10099245
0.8902532,0.5071139,0.33646166,0.60755587,1.0083294,0.8184425,0.7914031,0.6545269,0.13454318,0.08252911,0.044828594,0.11867869,0.13897389,0.29665375,0.19955927,0.049190383,0.20833904,-0.04215075,0.3148672,0.0186434,0.31392774,0.08478964
0.70462656,0.17577355,-0.06384161,-0.073068775,0.52476275,0.53655773,0.03876164,0.56369925,0.017198559,0.008638235,-0.09907177,0.012604045,-0.04225982,0.19145304,0.017328102,-0.09920025,-0.13226596,-0.15834478,0.18689731,-0.08853567,0.13439704,-0.15751421
0.8709114,0.2540475,0.16966014,0.46183228,0.8525771,0.62495095,0.49267,0.58013535,0.016685374,-0.036677904,-0.043804497,-0.012105714,0.014833447,0.14140537,0.06392871,-0.013313893,0.09866646,-0.156513,0.19421671,-0.047274563,0.1431756,0.008535199
0.62379473,0.13981962,-0.17744862,-0.33976734,0.33051357,0.41510633,-0.16937038,0.52402407,4.3965876e-05,0.041653216,-0.104995415,-0.005886308,-0.02344167,0.17468673,-0.013495489,-0.09921226,-0.20844829,-0.11477411,0.114062935,-0.10302688,0.120841436,-0.22044104
0.8402275,0.1906609,0.08961386,0.3686021,0.8384916,0.66346973,0.3909715,0.5881567,0.032968223,-0.028024066,-0.06785396,0.014246333,-0.041912228,0.18583211,0.061820697,-0.07429902,0.03713933,-0.21239829,0.23786688,-0.07620354,0.15688883,-0.016288074
0.88587636,0.292463,0.21977864,0.40508235,0.8374771,0.6689524,0.52199453,0.60400075,0.014537923,-0.038318913,-0.05016941,-0.030238848,0.022647679,0.13140601,0.044404414,0.01811329,0.10102619,-0.15453863,0.18693785,-0.031654876,0.14201216,0.015845448
0.865815,0.24981648,0.17099872,0.38252524,0.83409166,0.64824355,0.46736997,0.5899344,0.0039965548,-0.048763555,-0.056737963,-0.03321954,-0.0011539087,0.11860078,0.038021315,-0.000853071,0.08719967,-0.17583817,0.17441188,-0.040603083,0.12645517,0.0014551058
0.91799414,0.4458988,0.35361075,0.124081545,0.8464346,0.88973993,0.577443,0.6901033,0.00034787878,-0.03700172,-0.02972928,-0.03594313,0.024559628,0.12523404,0.0522207,0.11326948,0.099703625,-0.17988333,0.18040231,0.064081125,0.17187169,0.019969076
0.86183465,0.2606729,0.19437404,0.4087543,0.84458405,0.64048785,0.48566398,0.5880627,0.021868352,-0.03642657,-0.04301794,-0.0064903535,0.0060054027,0.14417398,0.060739268,-0.018451938,0.086891055,-0.14982222,0.20791236,-0.05507173,0.15335543,-0.005931992
0.96157956,0.36609834,0.22753465,0.6851856,1.066943,0.7842792,0.66994286,0.6779842,0.0861423,0.015387446,0.0005980544,0.06887695,0.06185502,0.24903798,0.16077058,-0.025001261,0.18129863,-0.13564222,0.2871779,-0.045692626,0.2868073,0.07127381
0.9227284,0.3903895,0.3199911,0.36060643,0.8888459,0.76842326,0.5876061,0.6603113,0.026885845,-0.034011513,-0.041545376,-0.012674531,0.017234895,0.15758842,0.0707982,0.041384198,0.12773114,-0.14167574,0.2150737,0.0010788478,0.17661273,0.029373974
0.8555384,0.3141785,0.24481186,0.26392844,0.7725236,0.68963784,0.5047239,0.59178936,-0.0031703524,-0.046820223,-0.045645207,-0.055545777,0.027619828,0.10693022,0.027585343,0.05574465,0.08701068,-0.1656071,0.16394284,0.0017493311,0.13448648,-0.0031493008
0.87859035,0.27145258,0.20390372,0.47588652,0.89526385,0.6676786,0.5293662,0.584226,0.030002624,-0.03615352,-0.031517804,0.008920783,0.014808588,0.16938964,0.089866385,-0.016181272,0.10502136,-0.15349135,0.22844379,-0.053985815,0.17701778,0.008220069
0.925614,0.38761848,0.2596787,0.6185993,1.0120115,0.76472133,0.6681378,0.6371441,0.067470655,0.004913439,-0.015385639,0.046779994,0.073338225,0.2256792,0.14081764,-0.008894356,0.15959282,-0.11947395,0.27721274,-0.04508749,0.27095923,0.066224135
0.6545163,0.114929006,-0.06233111,-0.026182845,0.47893456,0.42677322,0.064622946,0.4736821,0.001801867,-0.0028088298,-0.090803295,-0.039466698,-0.0261909,0.12733947,-0.023929872,-0.07274574,-0.08466428,-0.16970241,0.114625365,-0.082237124,0.09153793,-0.113099165
0.9133665,0.33471847,0.24129832,0.6045817,0.97195584,0.72472316,0.59666634,0.6384319,0.07157661,-0.004341903,-0.024282828,0.043584358,0.03730709,0.20482056,0.121606424,-0.016090143,0.153333,-0.1302951,0.24111569,-0.047042284,0.22475898,0.055557325
0.9419917,0.35618973,0.21486671,0.6693716,1.0292234,0.772579,0.6524983,0.6755879,0.091099486,0.010936867,-0.0063500106,0.0687781,0.055652104,0.24420261,0.1621605,-0.033698738,0.17023489,-0.1479812,0.27025566,-0.046670217,0.25664416,0.065963306
0.8813605,0.2698062,0.16779344,0.49049446,0.900498,0.68686444,0.5199219,0.6065173,0.031405035,-0.039458636,-0.04747782,0.0007238649,0.009166021,0.15958866,0.082324386,-0.010051494,0.11047153,-0.17509708,0.20290644,-0.047650855,0.16213493,0.03239418
0.85785687,0.2338523,0.15049663,0.33966297,0.79116845,0.6259451,0.4404642,0.58490247,-0.0021907575,-0.047010567,-0.052697703,-0.04169294,-0.0037497655,0.109332375,0.024728902,-0.0019060252,0.07816011,-0.17654064,0.16902499,-0.0426134,0.12075252,-0.014904745
0.8686364,0.4659573,0.36554274,0.35051814,0.89547366,0.81560147,0.6721638,0.6259486,0.07746839,0.016366053,0.019440696,0.05053546,0.08246271,0.21422514,0.115201876,0.09943162,0.16282739,-0.09720268,0.27149406,0.0546832,0.23901604,0.033095874
0.97597355,0.5165396,0.3852612,0.6925942,1.1007184,0.8549378,0.81365705,0.6806646,0.13144174,0.06491241,0.023724452,0.11832024,0.12560557,0.30942538,0.19954495,0.029057877,0.2195866,-0.06344064,0.33089176,-0.006366264,0.33490446,0.09668825
0.9225801,0.45132408,0.38657418,0.19455793,0.8402083,0.8230948,0.6130019,0.6543065,0.010260928,-0.037009567,-0.026316185,-0.03538277,0.045067772,0.13419023,0.053505,0.11047755,0.11489922,-0.15812632,0.20836712,0.052567825,0.1805744,0.015221331
0.9817098,0.46915242,0.30522296,-0.22178072,0.8013547,1.0072137,0.52968603,0.782429,-0.054457355,-0.038263585,-0.022854436,-0.09572084,0.03539364,0.06854198,0.014078673,0.20088798,0.05843467,-0.22859265,0.10477185,0.14499886,0.15543216,-0.005209502
0.958394,0.4449699,0.29157966,-0.033609353,0.8368954,0.962572,0.53245187,0.7442345,-0.036907416,-0.045800086,-0.029788356,-0.060777966,0.026575625,0.09484549,0.045383293,0.15252791,0.099109605,-0.21976203,0.13536194,0.099511266,0.17052104,0.014504716
0.90313745,0.25892922,0.17436075,0.5210124,0.916258,0.68135285,0.53493136,0.6117986,0.035162993,-0.031429995,-0.03936038,0.007370012,0.012658082,0.1669942,0.085862964,-0.016298773,0.11971152,-0.16438378,0.21800566,-0.055894885,0.17316762,0.02556669
1.1860174,1.3277587,0.5736469,0.57285607,1.3863397,1.4706451,1.6705593,0.91228396,0.45019424,0.57789993,0.5934695,0.5777095,0.72623956,0.72926855,0.6872764,0.48593858,0.56646436,0.5030893,0.66570467,0.38589415,0.7083441,0.33181274
0.95435303,0.70171595,0.3183897,0.59262615,1.0909963,0.9760456,1.0080272,0.70468146,0.25944814,0.2574989,0.21947277,0.27974382,0.31803805,0.45437855,0.36963132,0.15610582,0.31188816,0.12078853,0.40000916,0.12763038,0.48337153,0.15613422
0.68678087,0.1640181,-0.28938013,-0.72953254,0.27564165,0.4672698,-0.3474642,0.5993391,0.0024360158,0.07253049,-0.099423185,-0.022387158,-0.0006736964,0.1876333,-0.015428469,-0.09816791,-0.27834836,-0.115253,0.088485405,-0.11097844,0.15651946,-0.29142585
0.84990305,0.71814406,0.24958926,0.49311835,0.9571932,0.91595167,0.96312904,0.67118627,0.25948042,0.2789366,0.25486195,0.27761734,0.32949018,0.43430647,0.375549,0.19104151,0.30656046,0.1613086,0.35982886,0.15754181,0.4287251,0.14358309
1.1357111,0.77978206,0.70216453,0.0031492375,1.0805713,1.2366794,0.9025137,0.8669084,0.055531994,0.025802419,0.08310699,0.06108327,0.13791104,0.25250626,0.15041192,0.2540602,0.2289535,-0.09596117,0.31052822,0.20858175,0.32618985,0.018792082
0.89071786,0.3296437,0.23129125,0.35189527,0.8429709,0.71455246,0.53532755,0.6352674,0.017066631,-0.05225847,-0.05130109,-0.032251615,0.017241415,0.12892413,0.04987919,0.032376185,0.0995653,-0.1707933,0.18261208,-0.021363508,0.14744502,0.023014098
0.72211903,0.13520145,0.00788172,0.14386281,0.6229216,0.5022475,0.2209217,0.5054012,-0.0021979697,-0.032181334,-0.08181888,-0.04030452,-0.03662705,0.11302493,-0.003996061,-0.058001492,-0.022323111,-0.20405456,0.1424949,-0.069089025,0.101788186,-0.069168806
0.8120421,0.2081078,0.11180455,0.39188042,0.79877067,0.61593896,0.4165671,0.57262295,0.029373826,-0.031207565,-0.059876584,-0.012025585,-0.01550841,0.14551175,0.04827554,-0.036394067,0.06344207,-0.1757069,0.18494505,-0.069027156,0.14312726,-0.0013519488
1.0721098,0.38271812,0.221872,0.77917814,1.195167,0.8896712,0.723089,0.7527176,0.10151373,0.014189451,0.013495736,0.10691115,0.043940887,0.3000284,0.21061458,-0.058168467,0.19141698,-0.1659029,0.32804397,-0.056830887,0.32779828,0.08879552
1.0589887,1.1427854,0.6165352,0.50304425,1.2063286,1.2517298,1.4240819,0.7924554,0.35011554,0.42733973,0.42718238,0.41640967,0.5576603,0.5810205,0.5078029,0.37728462,0.45369598,0.35367018,0.54741204,0.31199363,0.55016804,0.25327215
0.87482363,0.21520132,0.11061162,0.32029563,0.8340247,0.68448204,0.43213034,0.60165566,0.0022039525,-0.055216976,-0.05671579,-0.019187998,-0.03203403,0.13253516,0.04290917,-0.029786233,0.062026527,-0.21503547,0.1903276,-0.052583467,0.14228074,-0.008896317
0.7387762,0.14594838,0.015260316,0.15910241,0.64890736,0.5198889,0.22353575,0.49566573,0.0074247904,-0.018560834,-0.08161887,-0.0072845416,-0.045088038,0.16604513,0.01899083,-0.086060375,-0.045550454,-0.18957318,0.19236366,-0.07945472,0.119808994,-0.08347976
1.4004399,1.3057159,0.5307704,0.85918933,1.7211758,1.6750884,1.8249818,1.0678375,0.4953029,0.60092014,0.59956783,0.6350583,0.7164666,0.8535235,0.8104414,0.38387144,0.6458518,0.43288022,0.746934,0.31668565,0.9031718,0.35472193
0.7760311,0.22774994,0.08771007,0.04872351,0.64762187,0.6434348,0.3235167,0.5699219,-0.022158135,-0.04559836,-0.0640848,-0.069397226,-0.026831988,0.07813601,-0.008940013,0.033369202,0.008806393,-0.2257812,0.12204516,0.0067041386,0.10014558,-0.032907046
0.9007864,0.38010684,0.23239264,-0.11791248,0.7432766,0.88170797,0.46615574,0.7073179,-0.046595145,-0.050804555,-0.043703552,-0.09166443,0.015617125,0.068228334,0.0037053488,0.14498611,0.045402225,-0.23160988,0.10956243,0.096807554,0.12892756,-0.011144139
0.99856645,0.56404585,0.3749222,-0.22060025,0.8414251,1.0772357,0.5886683,0.8140318,-0.043052178,-0.03931862,-0.004962623,-0.09111802,0.048657298,0.071771264,0.03628098,0.22717308,0.081655666,-0.21806948,0.09304708,0.15507306,0.16939782,-0.0052674636
0.85275376,0.2699654,0.17774986,0.43206668,0.8385668,0.62975967,0.4761841,0.5747515,0.030544158,-0.032743562,-0.03408078,0.0071555953,0.0014821701,0.15530865,0.06484488,-0.023196455,0.08085753,-0.14239712,0.20768885,-0.047662932,0.16561303,-0.0021995194
0.9180606,0.5367719,0.44158828,0.053069085,0.85091007,0.928375,0.6431143,0.69830614,0.00827359,-0.026307676,-0.0010477267,-0.036953874,0.06027115,0.12807317,0.06654546,0.15481047,0.1271644,-0.14699975,0.19109496,0.10593544,0.17881607,0.0063971244
0.86899596,0.2546672,0.18026027,0.34026155,0.79725796,0.65017545,0.4727511,0.59237045,-0.00094690174,-0.04733228,-0.056870364,-0.046902627,0.010210689,0.11229765,0.02666846,0.022213351,0.08552714,-0.17257026,0.16421512,-0.026017435,0.12337798,0.0048870333
0.60224956,0.1364531,-0.1975111,-0.38981774,0.31092545,0.3765167,-0.18990824,0.496597,0.009486806,0.05946815,-0.093004085,-0.0003466811,-0.015169146,0.17974053,-0.0025558602,-0.090917096,-0.21749058,-0.09027652,0.1006722,-0.09130488,0.12747951,-0.2258915
0.8721487,0.3649782,0.23338817,-0.0035430193,0.7375695,0.8060351,0.47208726,0.6570088,-0.032016646,-0.046506483,-0.043492224,-0.07691324,0.0035841465,0.07568276,0.008697197,0.11724919,0.059070367,-0.21623984,0.12671542,0.07453581,0.12258743,-0.0045542903
