size_D,duration_D,app,har,dba,source,nlan,telonuse,t02,t03,t05,t07,t08,t13,Generated_Var_1,Generated_Var_2,Generated_Var_4,effort_D
-0.035781592,0.07712877,0.45534703,0.46669418,0.6131913,0.88548505,0.41707188,0.3684297,0.4618193,0.13584141,0.5165015,0.33175135,0.4450094,0.47622055,0.31253982,0.2463582,0.37719238,0.027928632
0.02027643,0.3561017,0.90450037,0.71532154,0.7459339,0.96382284,0.2764837,0.2211794,0.625366,0.3325429,0.4177976,0.3147097,0.5757214,0.5448174,0.29373688,0.074279,0.46969885,0.04719657
-0.16348894,0.19712384,0.78371584,0.68423474,0.8814084,1.2887838,0.23038451,0.100662455,0.7764681,0.18650343,0.5502453,0.25950882,0.67576855,0.69609284,0.627483,0.17801026,0.7515901,-0.098207146
0.4462571,0.9636991,1.6243176,1.2757928,1.2844466,1.0710282,0.69411564,0.39211422,0.84203494,0.8344001,0.55526435,0.5610395,0.88132536,0.7849566,0.09681617,0.28502482,0.6702771,0.2941312
-0.12102323,0.14600731,0.3301635,0.34244353,0.66193515,0.68487763,0.28156778,-0.1798152,0.5652387,0.3352558,0.55137366,0.17413099,0.48856604,0.5922875,0.44197932,0.4365871,0.7167512,-0.089906424
0.12193553,0.38658223,0.80912817,0.7261353,0.76148325,0.8671502,0.44505548,0.363516,0.5567851,0.30934912,0.44990018,0.33055997,0.50414515,0.5158294,0.20007902,0.19340995,0.40350327,0.11453712
-0.14821213,0.2503066,0.9228009,0.8041474,1.0418283,1.4633832,0.36096328,0.24200939,0.887788,0.21811818,0.61223495,0.28665465,0.74321955,0.77676386,0.66242397,0.19305511,0.7830185,-0.087440476
-0.13279378,0.17729096,0.6761869,0.55591744,0.71817845,1.0392175,0.20507485,-0.026267853,0.6468815,0.27593595,0.48584715,0.27898708,0.58915454,0.6245354,0.49552035,0.17293732,0.6241465,-0.069155596
-0.16286118,0.16954234,0.69461584,0.6659171,0.8531423,1.1931095,0.24640349,0.18066275,0.6767337,0.16598785,0.53930384,0.24873997,0.6203905,0.6221754,0.4593748,0.09550179,0.6834443,-0.12421985
0.119236246,0.13127562,0.23855492,0.57825905,0.7715456,0.6978158,0.9678167,0.65125424,0.36199868,0.4504856,0.7693619,0.46629724,0.4398238,0.6013535,-0.010639931,0.4997722,0.45122528,0.035297062
0.08732121,0.10526057,0.032516345,0.4777453,0.7918819,0.43190247,1.0585623,0.528187,0.35611266,0.62505364,0.8622153,0.44993752,0.42702693,0.6690234,-0.15032826,0.6997713,0.56166023,-0.010672748
-0.102629155,0.16008212,0.64624655,0.53854024,0.73580575,1.0769233,0.3024451,0.15283203,0.64296585,0.14470473,0.4956206,0.29902962,0.57347834,0.58849585,0.516982,0.2428525,0.55942684,-0.028320294
-0.12918012,0.15356009,0.38359904,0.4066577,0.6831092,0.7985145,0.31099755,-0.033291522,0.58856285,0.24884923,0.54224175,0.19499478,0.50097793,0.5974309,0.4655693,0.38263762,0.6554552,-0.060693145
0.2344933,0.67403483,1.3452603,1.0217016,1.0131862,1.1182681,0.45569032,0.2921344,0.79193467,0.59733135,0.458529,0.4307887,0.75328434,0.699493,0.26543215,0.1421476,0.55413556,0.15588324
-0.092059426,0.1094992,0.55261815,0.5207117,0.7440888,1.0512462,0.38849846,0.29442438,0.5933938,0.08913214,0.52188605,0.2851204,0.53517,0.541312,0.4340112,0.27192676,0.52100945,-0.010800727
-0.022107024,0.09176713,-0.03769269,0.21698576,0.5671206,0.21696702,0.6151916,0.014033884,0.33754894,0.55935645,0.6705546,0.22922127,0.33889562,0.55811214,-0.014526575,0.62180626,0.5477021,-0.074860215
0.022769125,0.093608126,0.31115815,0.47855198,0.601024,0.74994254,0.58500636,0.47832948,0.36796167,0.23147756,0.56917703,0.33702648,0.39109153,0.47063223,0.15759814,0.3165385,0.35315013,0.024889704
0.5036002,0.93976104,1.3492953,1.272211,1.3460945,0.9184742,1.0072211,0.6920505,0.737804,0.78969526,0.68122107,0.5413294,0.80725765,0.75244147,-0.1300422,0.4553795,0.6859372,0.3325823
0.3067272,0.60352004,0.9523108,0.9141962,0.92051184,0.7807151,0.66449654,0.5303017,0.55772835,0.5067598,0.5087922,0.42054546,0.60002166,0.5559035,0.015050813,0.33893567,0.4398997,0.21956119
-0.1298428,0.13216272,0.2989914,0.3033036,0.62881684,0.6203462,0.25641206,-0.220838,0.5421856,0.35657996,0.547419,0.18644956,0.47338516,0.57076174,0.4083532,0.44620615,0.70419866,-0.099222906
0.1577416,0.40103996,0.7592108,0.72345394,0.7439418,0.7633033,0.50913227,0.42937812,0.5038828,0.33200443,0.4530856,0.33676165,0.487176,0.49460292,0.102708735,0.24262176,0.37583852,0.14505193
-0.1364081,0.1465332,0.4777313,0.47320497,0.77690995,0.95680726,0.32598194,0.07607093,0.63152754,0.16013014,0.5506455,0.21627945,0.5484636,0.59951985,0.48070994,0.34596294,0.6870829,-0.08127439
-0.11710374,0.19829848,0.7650871,0.6322328,0.82713175,1.2159473,0.30680284,0.16115218,0.7254476,0.17724463,0.51675177,0.30290014,0.64570373,0.6592428,0.57233256,0.21264401,0.64121985,-0.05698414
-0.07994585,0.0677619,0.5466702,0.46932292,0.6465844,0.9779993,0.31779552,0.24481106,0.5434457,0.09445894,0.49116153,0.30892897,0.5078338,0.5068325,0.4672218,0.24589764,0.436891,0.013827313
-0.077578686,0.11521566,0.5404657,0.5345541,0.67594475,0.99392223,0.3493101,0.34048256,0.51641846,0.12154549,0.5018308,0.28553206,0.49802035,0.5118065,0.35071796,0.18181199,0.43646213,-0.01213631
0.113176,0.5124193,1.0217257,0.9274008,1.0681409,1.223794,0.55690914,0.41063312,0.761988,0.38288814,0.5754821,0.3482634,0.6494068,0.6901049,0.3427263,0.2431983,0.58414644,0.09083949
0.20272537,0.18025568,0.33128163,0.6581768,0.81272054,0.75456893,1.0444922,0.77332795,0.33908683,0.49308914,0.8025437,0.51815844,0.489124,0.6059315,-0.035998207,0.52676976,0.47449628,0.0637615
-0.14068632,0.1677302,0.19872856,0.30710372,0.7259043,0.5488816,0.3199751,-0.32958865,0.566486,0.48950988,0.65226805,0.14786804,0.5068496,0.65127575,0.37793958,0.5324926,0.85149544,-0.13583146
0.050612703,0.15171406,0.4310291,0.49415398,0.59020257,0.701813,0.47363964,0.4215661,0.36922792,0.20738794,0.49079496,0.32725334,0.38781357,0.4288468,0.12658061,0.24129438,0.29578954,0.061606113
-0.20477867,0.19767451,0.81803644,0.698604,0.94992286,1.3142459,0.15618321,-0.07043719,0.8464059,0.2510425,0.5890204,0.24356684,0.73932695,0.7558091,0.687986,0.1754858,0.9388346,-0.19535407
0.091517024,0.08051946,0.18123142,0.449782,0.62033796,0.56807804,0.788754,0.49737254,0.3141753,0.39451838,0.6679545,0.39666262,0.37144363,0.5055537,-0.0017272225,0.43298537,0.37875184,0.020744842
0.0065887556,0.13899153,0.49820125,0.5443272,0.6338922,0.8558631,0.47323552,0.4199597,0.4479604,0.17336744,0.53055215,0.37102854,0.45554435,0.4697421,0.24533099,0.26486796,0.32163465,0.069370046
-0.05373684,0.0735272,0.45742476,0.49027008,0.65629834,0.93242073,0.42856273,0.3783013,0.49192196,0.12362436,0.5332339,0.31443247,0.47060597,0.49630558,0.35775664,0.2649191,0.42655534,0.020272408
0.016873566,0.061975736,0.33907738,0.43780118,0.553714,0.7391014,0.5132012,0.42545477,0.3626671,0.20468152,0.53201544,0.34088257,0.39877766,0.43848124,0.17605099,0.29259,0.33040068,0.026792217
0.25811785,0.15199612,0.15413064,0.71690834,0.9727662,0.6620958,1.4433887,0.90905136,0.3826285,0.8009291,1.0719686,0.6538719,0.58349544,0.8385417,-0.1784794,0.84295076,0.70080817,0.035363723
0.53446037,0.8689086,1.1071894,1.2113906,1.3142089,0.7441813,1.212301,0.76802284,0.62202,0.89539784,0.79000324,0.6381116,0.7584487,0.75877017,-0.23706844,0.6505349,0.6700606,0.31431228
-0.19005647,0.21806031,0.5804335,0.5491118,0.95349705,1.0187963,0.21455209,-0.27458248,0.8142946,0.39709228,0.6595932,0.20469606,0.68340415,0.7887694,0.6623876,0.41344976,1.0018108,-0.17902307
-0.10973157,0.11708232,0.17187117,0.25467533,0.594568,0.47653183,0.30862698,-0.20680785,0.46441355,0.388,0.5542101,0.1638919,0.4202394,0.54364073,0.29972044,0.4743613,0.6699231,-0.10256046
0.2548972,0.50430286,0.8663957,0.8252934,0.8496688,0.77480197,0.6272111,0.50561357,0.5258254,0.44429845,0.49936026,0.40058455,0.5619421,0.5345649,0.04418983,0.3167116,0.4087446,0.18721803
-0.15723668,0.1551978,0.51632535,0.45481777,0.7243572,0.8998885,0.1820891,-0.16984975,0.64565206,0.27260542,0.5221456,0.20677257,0.5636722,0.62230444,0.5330281,0.28904545,0.76081634,-0.12752248
0.011813216,0.39147598,0.90517557,0.87298065,1.140236,1.3605181,0.58431816,0.47699,0.8133361,0.24550493,0.62422436,0.31223485,0.6988442,0.73539436,0.4367893,0.30712765,0.6846376,0.0067038126
-0.15028115,0.1705355,0.41854006,0.38467038,0.7226124,0.76130795,0.21440037,-0.2730052,0.6206475,0.36669052,0.5625734,0.20932046,0.54434,0.644394,0.50224584,0.4228931,0.810037,-0.117254674
-0.10134184,0.13200822,0.7275803,0.57384557,0.71451056,1.1593423,0.23427707,0.18575843,0.6652818,0.14876325,0.49856526,0.32427698,0.5939279,0.5929681,0.52999896,0.16088751,0.5363842,-0.018975157
-0.036811467,0.10500764,0.025403671,0.23409599,0.58268523,0.2880525,0.5769087,-0.019932617,0.35603175,0.52882195,0.6480781,0.2114577,0.3285578,0.5661234,0.047751088,0.54817414,0.5562918,-0.06968929
0.11599706,0.6901972,1.5632787,1.1266552,1.1553932,1.3734486,0.3221294,0.15995319,0.9478094,0.7187326,0.5110369,0.47104952,0.90967476,0.82330114,0.38123462,0.031083344,0.7027169,0.06447926
0.09380257,0.0815008,0.17122318,0.45556676,0.6288381,0.5439656,0.8013743,0.49405047,0.29731724,0.40872878,0.66369635,0.4025932,0.37604916,0.50782174,-0.029431399,0.44516176,0.40068266,0.015728053
-0.111370265,0.107314475,0.37765297,0.36264986,0.5953883,0.7411758,0.2440728,-0.05907735,0.51533437,0.22761141,0.48671514,0.20889044,0.45621824,0.5188631,0.41466203,0.30998456,0.5846068,-0.06569883
-0.09374201,0.12858011,0.029362915,0.20104928,0.62960017,0.29354644,0.46637538,-0.23742795,0.43728215,0.57959014,0.66259176,0.14418158,0.4019977,0.605351,0.19558218,0.66677266,0.7294268,-0.1034888
-0.07693411,0.09518804,0.65252936,0.5251401,0.6692558,1.0796361,0.32069623,0.28045872,0.5900385,0.09512374,0.48608002,0.3502664,0.551123,0.52086633,0.4905955,0.22643062,0.43575144,0.021861102
0.0820126,0.16149944,0.38933447,0.53420687,0.61398757,0.7313287,0.6288134,0.55891687,0.36513594,0.27517557,0.54658824,0.3704599,0.41936696,0.4864889,0.1007672,0.3193887,0.32703483,0.061450627
-0.08088317,0.105134666,0.22108923,0.27139327,0.5534144,0.52703285,0.3124885,-0.118645415,0.43286186,0.3364432,0.5284472,0.17909001,0.37649333,0.5109624,0.28615212,0.39071137,0.56353724,-0.068479106
-0.12180636,0.14095695,0.6044152,0.5004301,0.658715,0.9680767,0.21082117,0.012833713,0.59807736,0.21483617,0.4687437,0.27117297,0.53057647,0.5645859,0.4803071,0.19054152,0.5631706,-0.047621608
-0.11603492,0.09730726,0.60945415,0.49507445,0.6949554,1.049675,0.27203065,0.16138168,0.6169864,0.11532601,0.485346,0.3033126,0.5504833,0.54943967,0.5278576,0.23778448,0.5203663,-0.016394868
-0.14638497,0.14278698,0.51166236,0.47536016,0.7646245,0.94107497,0.26631266,-0.027512413,0.6501312,0.21703771,0.5329693,0.21266302,0.5136463,0.60410666,0.535982,0.30440223,0.67539775,-0.06992656
-0.026300283,0.10507659,0.49765912,0.49454266,0.6520856,0.92538106,0.4401062,0.38813645,0.48783752,0.1384731,0.5136065,0.33730987,0.4635811,0.48838258,0.30052412,0.24737412,0.38576576,0.027607363
-0.06708489,0.106346086,0.63899684,0.53521764,0.6735738,1.0681767,0.34748083,0.31323203,0.58334154,0.09425892,0.48883352,0.3508817,0.53621715,0.52117985,0.46800238,0.22532208,0.42576241,0.030266535
-0.115671314,0.10638151,0.57433856,0.4871363,0.68681854,1.0182425,0.28339505,0.16244905,0.60195374,0.0961598,0.48404053,0.29134142,0.54019594,0.54612124,0.4982045,0.2544391,0.51697236,-0.018190429
-0.14530507,0.15657039,0.72917473,0.6088539,0.7481538,1.1234411,0.19309121,0.09257586,0.6660338,0.16355729,0.47930163,0.27870136,0.59172916,0.6041995,0.53295773,0.13009876,0.62392133,-0.07985434
0.053382136,0.15350303,0.42043772,0.5264333,0.6478288,0.7755585,0.5904131,0.47438532,0.39209843,0.26543468,0.55295116,0.3627159,0.4165805,0.4841628,0.13495006,0.29253834,0.33158314,0.04768957
-0.087022655,0.17630547,0.61617446,0.6146348,0.7706556,1.11427,0.31817642,0.27020144,0.62931585,0.15761495,0.5347711,0.272664,0.58512723,0.59466124,0.4628982,0.20412919,0.5688638,-0.033971258
-0.12429645,0.23153058,0.93103397,0.6924886,0.7852576,1.2174847,0.1554877,0.02871694,0.75965685,0.27833483,0.46894124,0.3494269,0.6942797,0.6659324,0.59635174,0.10753314,0.6441138,-0.061021373
-0.10121004,0.09434801,0.4480495,0.42132312,0.6479504,0.8628174,0.28290614,0.094946116,0.5370459,0.1473147,0.491965,0.2501969,0.4845931,0.52513677,0.42965287,0.26909727,0.533933,-0.038631354
-0.03446783,0.13199833,0.47391427,0.54609215,0.73462915,0.98561597,0.5101349,0.49042895,0.515328,0.15497798,0.5638269,0.30635667,0.50317776,0.53861135,0.3170584,0.30876446,0.4673192,0.011432108
-0.11203925,0.16347158,0.6873559,0.610734,0.75197214,1.1122249,0.3042994,0.25518033,0.6516112,0.13266146,0.4951306,0.28658053,0.5650094,0.58366174,0.47840968,0.17316553,0.544552,-0.007928655
-0.13147543,0.13786112,0.6273787,0.60951984,0.87355787,1.1899837,0.3734106,0.27033982,0.7032847,0.11859092,0.57048315,0.26225916,0.58727187,0.6374738,0.5603721,0.2663811,0.6361895,-0.033309165
-0.117276706,0.09315528,0.5315917,0.51056623,0.7352612,1.0499077,0.35776094,0.3140301,0.57572955,0.08322223,0.5330124,0.27848786,0.5160699,0.54141194,0.45014668,0.2476542,0.5317617,-0.015103735
-0.13252088,0.19833153,0.72250414,0.67386,0.9505327,1.283984,0.37964264,0.22766781,0.78371114,0.15687451,0.5754158,0.282471,0.6339652,0.694948,0.6161511,0.26781625,0.7072291,-0.05876338
-0.17127448,0.19749223,0.6953138,0.7326501,1.074613,1.3774512,0.4344999,0.32104358,0.8322879,0.13236961,0.67257947,0.22949578,0.6799867,0.7625263,0.6216084,0.3139283,0.81040144,-0.073991634
-0.105591886,0.12467738,0.6479546,0.5408963,0.6786564,1.035529,0.24332277,0.19974865,0.5916533,0.12139533,0.46267068,0.29154712,0.54570234,0.5340874,0.464092,0.17644015,0.48617095,-0.01061805
-0.12579781,0.13396423,0.72400165,0.5914937,0.7480775,1.145112,0.23177966,0.18208882,0.65442854,0.13862571,0.48982093,0.29214013,0.5981757,0.5894814,0.51679796,0.17066133,0.5646056,-0.036853448
-0.07792952,0.06459695,0.44410187,0.38758063,0.5839039,0.80420077,0.28259522,0.08661522,0.50534856,0.1718366,0.47772762,0.26961285,0.4517126,0.49333674,0.39980096,0.26366353,0.46431848,-0.019026574
-0.095680565,0.12536462,0.6874323,0.57755446,0.74636257,1.1483943,0.32527855,0.2703098,0.6471714,0.10543311,0.49697044,0.32427266,0.59460264,0.56640375,0.50193983,0.20929268,0.5080079,-0.010076661
-0.03613859,0.10830083,0.075661905,0.28209448,0.5987157,0.39152527,0.54746306,0.06334765,0.35493547,0.440045,0.6339543,0.24336363,0.35085446,0.5441903,0.04743965,0.48363692,0.4978365,-0.057538986
0.056723166,0.1045189,0.31214806,0.48690283,0.62712437,0.72827065,0.6462939,0.5167892,0.3375182,0.25397047,0.58093613,0.36946908,0.3865524,0.46649167,0.09515711,0.3312748,0.34242636,0.024270158
-0.19292578,0.22566414,0.9015745,0.708278,0.9044589,1.2880856,0.1314407,-0.1260772,0.84599304,0.33346254,0.5516638,0.30838495,0.76686627,0.77278,0.69340324,0.15711832,0.857373,-0.15655689
-0.050179847,0.099532224,-0.024156183,0.19978124,0.5839525,0.22248504,0.5264405,-0.1140324,0.36944556,0.5469702,0.64000297,0.1696189,0.34357846,0.5588678,0.06412613,0.61933845,0.61029744,-0.084070124
0.04481397,0.07592305,0.16044974,0.40087527,0.59483546,0.5208099,0.6887299,0.39221808,0.30711073,0.35216445,0.60748667,0.34904382,0.35435927,0.48129973,0.005541113,0.41161078,0.37648436,0.0013859347
0.2379669,0.52765065,0.93636215,0.83696866,0.8420923,0.82352877,0.5613888,0.41274267,0.57056826,0.4239599,0.46510303,0.38187253,0.54387,0.5522403,0.10721474,0.24136335,0.4345746,0.1827575
-0.12485915,0.13131246,0.6197573,0.5480312,0.73404795,1.0865593,0.29571503,0.14909184,0.6591232,0.13267931,0.500641,0.28880027,0.5785604,0.60963786,0.55931324,0.24769914,0.57491344,-0.016911287
-0.2185838,0.24877493,0.78310573,0.64811033,1.0166348,1.1906649,0.17658085,-0.3632105,0.90200174,0.48569882,0.6963913,0.26515457,0.78961736,0.8785209,0.7535615,0.34580803,1.1170477,-0.22232501
0.08790091,0.07442791,0.122104466,0.427594,0.6326953,0.48660052,0.83175254,0.49331385,0.31057382,0.48472762,0.7011193,0.3998779,0.40016764,0.53807306,-0.060097314,0.54973817,0.4609743,-0.001409635
-0.1071158,0.09413467,0.5690969,0.48960817,0.6895163,1.0352308,0.2771827,0.17210944,0.58779424,0.10023577,0.49313673,0.28483695,0.5483858,0.5450973,0.50702125,0.24215452,0.5162105,-0.015355457
-0.07244836,0.1565397,0.6364069,0.56858104,0.7729277,1.1072247,0.3950255,0.2978305,0.62218666,0.10766487,0.5084667,0.30936563,0.5618938,0.5672446,0.44930768,0.2561785,0.5243729,-0.012261111
-0.021105768,0.34546354,0.93679416,0.7375792,0.77018446,1.050157,0.20682742,0.18616053,0.66212475,0.33641517,0.42173272,0.319665,0.6421685,0.5645785,0.35087556,0.07496105,0.50324637,0.02121814
0.0005530757,0.1522196,0.48077932,0.54316014,0.6278142,0.85636723,0.46439478,0.43917125,0.42748517,0.18849528,0.51128113,0.3204615,0.44725168,0.48058635,0.18982609,0.2144877,0.33192778,0.037307817
-0.17012675,0.1986273,0.86206067,0.68376464,0.87235266,1.2872591,0.20277607,0.023431707,0.81395084,0.2297954,0.51458246,0.32338762,0.6979508,0.71157545,0.68332535,0.17441358,0.730269,-0.08036075
-0.027158916,0.06267273,0.13370329,0.35036278,0.5896116,0.57286614,0.5641706,0.34649333,0.3427897,0.29165637,0.5924695,0.25606042,0.35954183,0.459619,0.089484885,0.4283458,0.4462676,-0.03587254
-0.088201076,0.07863368,0.6325431,0.5031759,0.6546056,1.056924,0.2925135,0.23881377,0.58046615,0.09991562,0.48311284,0.34389782,0.55366755,0.5144835,0.50915974,0.23430255,0.44721666,0.01595072
-0.12220833,0.1415459,0.30955976,0.35144204,0.66909635,0.6823553,0.32055253,-0.10002497,0.5537653,0.2880153,0.5501442,0.17626204,0.46733803,0.5808221,0.4194391,0.42471957,0.6711384,-0.083957866
-0.13899833,0.19285193,0.71727216,0.5887316,0.797597,1.1173078,0.2287342,-0.02382218,0.7295631,0.2395589,0.52484256,0.2834788,0.6223493,0.68784094,0.60535413,0.23298584,0.69818586,-0.0763457
-0.07580803,0.21735719,0.67656314,0.59823406,0.68990296,0.99531686,0.28120756,0.17551014,0.59976214,0.21361813,0.46176592,0.28818312,0.5254111,0.5669959,0.38631347,0.15282236,0.47484204,0.008219302
-0.004149766,0.42150214,1.119039,0.8781316,0.9647212,1.2707783,0.2320485,0.23004127,0.803499,0.38713622,0.49749574,0.3480658,0.75624806,0.6907311,0.37663868,0.024057169,0.653933,-0.03039724
-0.13259591,0.1092267,0.39593315,0.43139362,0.7016769,0.8641274,0.2944016,0.1321002,0.5306491,0.1309206,0.5042766,0.20816979,0.45666897,0.5209374,0.38737884,0.27066648,0.57327944,-0.06124355
0.0013171826,0.1228746,0.30283988,0.44797283,0.61645365,0.70916116,0.5618278,0.39145422,0.3805643,0.2594272,0.57899296,0.32880867,0.37683934,0.49343494,0.122108124,0.31211454,0.3702273,0.014389578
0.13446403,0.09804783,0.07944384,0.4948902,0.7308667,0.42853808,1.0415711,0.515421,0.3213705,0.6052971,0.819719,0.47418296,0.41047406,0.6270398,-0.14643691,0.6142927,0.50587267,0.011367492
-0.09469048,0.0785525,0.40047476,0.40326792,0.6129247,0.83172524,0.32814205,0.15805747,0.51168644,0.15346622,0.49058843,0.24915163,0.45290488,0.49705687,0.39657328,0.28929073,0.4886282,-0.019779108
-0.1614652,0.15777558,0.76238406,0.6487804,0.8566408,1.2450781,0.23320536,0.11117923,0.7534736,0.16009432,0.53087884,0.26678428,0.6581374,0.67047465,0.60809004,0.17551589,0.7116451,-0.098284975
-0.20858145,0.3148152,0.15529054,0.35144395,1.2102569,0.5260445,0.5347142,-0.71809024,0.86377114,0.93460757,1.0415348,0.15054381,0.74570924,1.0742508,0.5449579,1.0329887,1.4167601,-0.2320127
-0.036820427,0.19725053,0.7000438,0.60384566,0.7127539,1.0384858,0.36446932,0.31485057,0.59950775,0.16094714,0.46891,0.3432203,0.5394664,0.5341288,0.40400207,0.19988087,0.42829093,0.04669829
0.06290959,0.057997,0.0730837,0.3620665,0.57838756,0.39925388,0.7475816,0.36445028,0.30519447,0.45787042,0.6610786,0.3513909,0.3477205,0.513259,-0.040906,0.51054436,0.41595563,-0.01203974
-0.05579646,0.18046576,0.69037795,0.5675909,0.64235556,0.96614456,0.2753914,0.22559258,0.56712985,0.16606244,0.43756744,0.32205242,0.5229428,0.50039905,0.4049636,0.16607119,0.41882947,0.03863397
-0.042055476,0.19694614,0.69087565,0.60448986,0.7413382,1.0578288,0.37195903,0.2867359,0.5977089,0.15864164,0.47736806,0.32674998,0.55140376,0.5520734,0.39144468,0.1817581,0.4496835,0.021413136
-0.07486997,0.10741318,0.49952474,0.5511341,0.7431807,1.0208292,0.4469272,0.38351223,0.56893164,0.12705329,0.550063,0.29133704,0.5002624,0.56302845,0.40271005,0.26612437,0.47419277,0.015342806
-0.17381278,0.22843899,0.73001146,0.67989254,0.9990139,1.2951298,0.36804792,0.12786406,0.8433844,0.19646701,0.63570154,0.23311149,0.6752415,0.76904756,0.66427755,0.309474,0.83694625,-0.10615465
0.009405388,0.21149181,0.56334746,0.5838165,0.6543281,0.835454,0.41682738,0.32283396,0.49173516,0.21017121,0.4800646,0.30071402,0.4241522,0.4911304,0.22192208,0.19593398,0.38017848,0.07142463
0.024365991,0.21142131,0.5766758,0.5912435,0.6743962,0.8659942,0.40913695,0.4428903,0.4749071,0.16718331,0.47025654,0.28529173,0.47728735,0.46533486,0.19816168,0.19469996,0.3608354,0.07272649
-0.097848065,0.07992782,0.6054586,0.50012106,0.6616422,1.0478405,0.28507686,0.24875514,0.572382,0.08760007,0.4846065,0.32318288,0.5418895,0.512091,0.48364335,0.22845514,0.46261048,0.006553676
-0.087958865,0.09817067,0.21201111,0.26248604,0.5317167,0.51912534,0.33187577,-0.05650154,0.43256786,0.31440288,0.5185119,0.18090953,0.39089423,0.48048642,0.2717749,0.43079656,0.55443925,-0.064612456
-0.12058197,0.14049824,0.55768967,0.4929247,0.67181396,0.97463,0.2528592,0.06233269,0.59437317,0.18779534,0.48366168,0.26625413,0.51371,0.57290983,0.46159664,0.2117592,0.5573423,-0.040362198
-0.054601215,0.15558134,0.52504635,0.6070523,0.8487824,1.0623225,0.5387333,0.49013093,0.56864464,0.14376292,0.6078439,0.30894002,0.5365768,0.58214706,0.31216136,0.31469882,0.5512042,-0.008262027
-0.112207405,0.1354841,0.4166345,0.5601582,0.852336,1.0171618,0.52242893,0.39304486,0.5806201,0.18481381,0.61552423,0.23310685,0.4907741,0.5978016,0.35426277,0.3499385,0.5959096,-0.032333072
-0.10184299,0.119108796,0.14414074,0.2906536,0.6207474,0.5144372,0.39754662,-0.002951812,0.42224747,0.33041286,0.57338506,0.16935544,0.38550818,0.5130058,0.23564823,0.45962423,0.6003361,-0.09121255
0.06478091,0.0860506,-0.17054076,0.33155686,0.78556836,0.15519854,1.1240463,0.3280658,0.3832501,0.8509746,0.95442003,0.4132302,0.43688357,0.7873001,-0.23372445,0.94756657,0.73051095,-0.06244505
-0.12255144,0.15105642,0.13221121,0.2348529,0.686956,0.40933374,0.36026707,-0.3745858,0.53225625,0.55728984,0.6592864,0.13348936,0.47349733,0.65093005,0.33351874,0.62564707,0.8292717,-0.122588664
0.13388854,0.1266426,0.088881776,0.54217476,0.79484034,0.47280827,1.1062229,0.5609541,0.34059674,0.6275662,0.8604677,0.5040872,0.4359696,0.66772723,-0.14797994,0.6702503,0.53372294,0.017089013
-0.13824205,0.14753942,0.32743946,0.44840115,0.77096224,0.8184774,0.43949628,0.12246825,0.55526054,0.27440345,0.6068897,0.16511995,0.46492273,0.59395164,0.368574,0.43902504,0.70276076,-0.101116896
-0.1656621,0.17191762,0.6944237,0.6246261,0.8807331,1.2204859,0.31934237,0.15780738,0.74475515,0.16630912,0.5605109,0.24837148,0.6180828,0.6805446,0.61851734,0.24348214,0.713272,-0.07285746
-0.11740996,0.108836375,0.70325756,0.5624032,0.7180654,1.1360625,0.24287729,0.21327476,0.643497,0.11389935,0.4832402,0.3132922,0.5981027,0.56476516,0.5198397,0.1819161,0.5302748,-0.021115001
-0.11377961,0.08732379,0.54282594,0.49880606,0.7016736,1.0212042,0.2980771,0.25273252,0.5724527,0.07286734,0.4921813,0.2772591,0.506674,0.5245799,0.44568154,0.21072695,0.49183443,-0.021274896
-0.0438836,0.12321005,0.4529157,0.47837925,0.69773734,0.900735,0.4404292,0.30007896,0.50961727,0.18485682,0.52311474,0.29560488,0.43708146,0.50665766,0.30307522,0.26078805,0.44830784,-0.0074336417
0.25204715,0.3292132,0.43507013,0.71910226,0.8665334,0.580515,1.0517706,0.6927502,0.36446682,0.5907997,0.76920784,0.5183569,0.5052211,0.62334216,-0.15551513,0.55605745,0.48897782,0.11614983
-0.1272504,0.10654847,0.4878118,0.44105995,0.68128556,0.90624106,0.2841155,0.09146026,0.5762155,0.16283138,0.49814937,0.2378211,0.46651548,0.5367632,0.45044446,0.25485432,0.5490487,-0.033222962
0.098710254,0.11839367,0.23517495,0.5102687,0.71482706,0.6373952,0.8681574,0.5768266,0.33025378,0.41401327,0.7190796,0.4250935,0.39880532,0.5438408,-0.0391706,0.45553553,0.4276031,0.026518393
-0.08938878,0.20484902,0.62603235,0.63120455,0.85734993,1.1148266,0.4223412,0.303947,0.68072426,0.17608343,0.55458283,0.27939355,0.5194402,0.62679845,0.46122694,0.2731235,0.5745734,-0.0056909993
-0.18058006,0.18807246,0.7881957,0.6446518,0.8316996,1.1941962,0.15994069,-0.040872045,0.75742376,0.26163626,0.53775185,0.2611395,0.67771274,0.6900526,0.6369848,0.15803176,0.79120547,-0.15172547
0.4723647,1.0923979,1.8699677,1.4483755,1.4230417,1.2645998,0.701532,0.3924976,1.0016047,0.9192775,0.55815315,0.5803254,0.9944314,0.8994157,0.18373415,0.2578988,0.75544894,0.29663005
0.004855068,0.06972326,0.3053541,0.43983382,0.5866175,0.74172187,0.5462573,0.42764446,0.37058872,0.20600152,0.55717885,0.32030788,0.38865787,0.4568647,0.18879704,0.30939627,0.3516362,0.018644985
