size_D,duration_D,app,har,dba,ifc,t02,t03,t06,t14,MI_size_D_t02,effort_D
0.03276233,-0.12295817,0.63660955,0.44796526,0.67667425,0.987086,0.55844563,0.17940338,0.8180198,0.61481345,-0.10114274,0.07584044
0.037731644,-0.11987839,0.63965046,0.4800567,0.69059753,1.024883,0.57213837,0.14476453,0.84610283,0.6410212,-0.09551519,0.07911527
-0.0021331348,-0.08804754,0.67861134,0.2395562,0.606119,0.71699196,0.51536375,0.40443444,0.64931846,0.480144,-0.118009694,0.07605512
0.55069494,0.08170766,0.46450582,0.7421762,0.83836335,0.96511286,0.4463519,0.68301445,0.5765915,0.50654805,-0.13799489,0.28600055
0.3328173,0.014381916,0.52863634,0.67963696,0.77314407,1.0127085,0.5369553,0.34525466,0.74005586,0.5494817,-0.113664865,0.16871637
0.12994811,0.0004981627,0.57372725,0.46378547,0.6626187,0.8512993,0.4955027,0.36473024,0.6300285,0.47760877,-0.13857445,0.16760254
0.077063285,-0.09323026,0.62548345,0.53472954,0.70115376,1.0504396,0.59682655,0.11767565,0.8680209,0.64142543,-0.09377755,0.0763082
0.047259916,-0.10086134,0.64438194,0.5010011,0.6945159,1.0413406,0.5908848,0.110437974,0.86164135,0.65249586,-0.08580769,0.080003746
-0.0072927964,-0.040796015,0.7607047,0.26466608,0.6999168,0.7683431,0.55616385,0.47757828,0.59218097,0.43862322,-0.13059816,0.12178546
-0.019314602,0.00017767726,1.1472964,0.03160514,0.79353803,0.5658486,0.6766225,1.0119728,0.69465375,0.46858582,-0.16290468,0.11356871
0.0806383,-0.093552485,0.67031187,0.43335545,0.7147379,0.96427935,0.5908653,0.32178682,0.7986117,0.57408834,-0.11942805,0.08939284
0.014108351,-0.11246981,0.6419381,0.35569453,0.6318963,0.85229427,0.5301856,0.27128,0.7346072,0.5513675,-0.10545468,0.06798696
0.028704427,-0.11287565,0.6476975,0.4853766,0.7029125,1.0439215,0.58160776,0.124223694,0.8400792,0.6416156,-0.096748635,0.08955784
0.037076887,-0.10941042,0.65477955,0.49958724,0.7003037,1.052899,0.59253114,0.118787445,0.872954,0.6557249,-0.08956891,0.08290489
0.45523196,0.097465195,0.4451916,0.6278764,0.7338614,0.8365663,0.3908564,0.5530272,0.50744945,0.44142103,-0.09639126,0.22400597
0.10362506,-0.13871427,0.6289209,0.5663175,0.7240486,1.095111,0.62637097,0.19952904,0.9069338,0.65400064,-0.10669368,0.13086317
-0.099034846,0.007350306,1.5513239,0.0049645193,1.0558381,0.7105239,0.90953976,1.3987467,0.9319018,0.55683225,-0.24256098,0.17355545
0.49267563,0.095449455,0.44234538,0.664986,0.77278835,0.90269196,0.38402656,0.5977549,0.5025377,0.48012903,-0.10956018,0.2845187
0.18192637,-0.07083297,0.5138986,0.4942218,0.6612748,0.93570685,0.47615117,0.28964752,0.6639859,0.5504001,-0.11534317,0.13854116
0.39953744,0.05287595,0.42557868,0.5876823,0.6927549,0.8380118,0.3938074,0.50664794,0.5109133,0.4638732,-0.10414338,0.2120817
-0.022489231,-0.07089262,0.7355592,0.16918477,0.60571206,0.6418357,0.52486175,0.5019172,0.61197287,0.4477945,-0.12082765,0.07663976
0.010380623,-0.1004527,0.6476962,0.29927975,0.610916,0.7677385,0.510341,0.32997364,0.6837704,0.5230891,-0.10205788,0.07933091
0.080578305,-0.081275254,0.60348594,0.52601117,0.6878411,1.0221237,0.5661939,0.11080402,0.8245108,0.6199338,-0.08426439,0.09572163
1.1675158,0.34190753,0.6531075,1.2815372,1.3863871,1.348176,0.4464572,1.4755889,0.6177478,0.59434897,-0.216842,0.6508257
0.03994498,-0.11229378,0.64070505,0.49107683,0.6936944,1.0383389,0.5820124,0.12257577,0.85502964,0.64773977,-0.093556926,0.07989548
0.09437561,-0.084532775,0.56946254,0.51652044,0.66823816,0.99199843,0.5555139,0.1630235,0.8004597,0.6027313,-0.08551333,0.10567236
0.2356584,-0.023339987,0.57226694,0.6023409,0.72295666,0.93776274,0.5262201,0.36014855,0.7635469,0.5087779,-0.09971251,0.16570409
-0.01894283,-0.030863538,0.88542175,0.09872325,0.6740831,0.5728396,0.5687634,0.72262543,0.61947864,0.4421692,-0.14083144,0.093603276
0.37369457,-0.017459966,0.46407458,0.66573703,0.7560579,0.9822607,0.5015364,0.46355295,0.65099424,0.5347173,-0.14019886,0.21019533
0.11461424,-0.12496868,0.6561406,0.5778813,0.76215386,1.153816,0.6319681,0.2065123,0.8897133,0.6561568,-0.12197626,0.14088757
-0.014964202,-0.07809781,0.71603477,0.20992148,0.62972367,0.7141375,0.5397641,0.48244578,0.64763314,0.47223803,-0.13761082,0.08045295
-0.009814552,-0.07644277,0.7517624,0.16412657,0.6268542,0.62386626,0.5422557,0.56129014,0.6223326,0.4616498,-0.13232142,0.07794741
0.034987353,-0.11790015,0.6541258,0.49124312,0.7007219,1.0503168,0.5859861,0.13241869,0.87368476,0.64983666,-0.09760321,0.0812717
0.013655721,-0.09515214,0.6678823,0.46359158,0.6935008,1.0032177,0.5856975,0.13557597,0.80603236,0.60500205,-0.1062828,0.08170834
0.11391721,-0.08987552,0.5914211,0.516632,0.6838575,0.94720495,0.5253832,0.22997776,0.7461213,0.5984017,-0.096626624,0.120891005
0.4050734,0.07178578,0.47090495,0.62400955,0.72421277,0.855389,0.43526453,0.6065295,0.52437776,0.45680982,-0.15026385,0.25326198
0.17518002,-0.044382747,0.56693316,0.5401659,0.68993825,0.9835904,0.5305693,0.24100058,0.7595222,0.5582366,-0.087306984,0.11845869
0.8823367,0.26565084,0.5925267,0.9977178,1.0804694,1.0841131,0.43679523,1.0996678,0.5611353,0.517088,-0.1413361,0.44481057
-0.0021431511,-0.11923551,0.6866418,0.355801,0.6685677,0.90814793,0.5576416,0.28089455,0.75785047,0.5375602,-0.12815592,0.08150918
1.1105082,0.37128672,0.6694603,1.2242668,1.2967474,1.2944102,0.459974,1.3692775,0.5963785,0.58185166,-0.20076576,0.57879645
-0.080708794,0.021239314,1.3220325,-0.014953919,0.8975319,0.5736637,0.76492304,1.1987256,0.7473453,0.47612035,-0.18916354,0.13145615
0.015619836,-0.104387596,0.6313455,0.40197134,0.641817,0.8901008,0.54137635,0.20362514,0.7564918,0.5902226,-0.09373892,0.08009201
1.3780555,0.52446234,0.8295115,1.4381245,1.547583,1.3785383,0.45050836,1.7159493,0.6080318,0.5598239,-0.18817353,0.7319401
0.20295648,-0.034804184,0.50977397,0.53728545,0.6731348,0.9505751,0.48740047,0.24733117,0.68824595,0.543304,-0.08808627,0.12525319
0.45124248,-0.026156433,0.5558841,0.7821272,0.89560914,1.1436067,0.62043077,0.55717134,0.81228906,0.592095,-0.16433477,0.27196318
0.8156379,0.16255619,0.59648204,0.9691306,1.0485331,1.1689723,0.55024105,1.0396066,0.7167887,0.5836953,-0.2211664,0.43903935
0.002245062,-0.09611463,0.6786948,0.24151264,0.60915565,0.7016997,0.51533747,0.41112942,0.6517872,0.49721995,-0.111508474,0.08205859
0.0452619,-0.101648636,0.6469841,0.50103086,0.69697773,1.042988,0.5930822,0.11013855,0.86341465,0.65549767,-0.085391164,0.07968479
-0.032641146,0.005368407,1.0409398,0.050417017,0.7324431,0.54827356,0.61561227,0.87648934,0.6412003,0.43690303,-0.14483386,0.10322964
-0.04849387,-0.09967751,0.67582995,0.28991365,0.61580336,0.79301494,0.5465345,0.32249635,0.6876613,0.5172553,-0.11830863,0.07104508
0.5148187,0.08750802,0.45000562,0.6779084,0.77976656,0.90224665,0.39454812,0.63144416,0.5139453,0.4757958,-0.11703928,0.27414542
0.026430022,-0.09874543,0.710357,0.33966333,0.6639655,0.835705,0.5540288,0.37120175,0.76243144,0.5724825,-0.09004943,0.11679441
0.119162776,-0.093443096,0.5857254,0.54758894,0.6856379,1.0314529,0.57209873,0.1497099,0.8369568,0.60894907,-0.09051532,0.10325317
-0.057952154,0.005202954,1.1011466,0.014297638,0.76308495,0.5282992,0.6471389,0.95111114,0.64783275,0.43909943,-0.15940061,0.10867472
0.073333725,-0.092993096,0.6442823,0.50901216,0.6822292,1.0351683,0.5835985,0.13458139,0.8659218,0.6225422,-0.09116486,0.08212123
-0.0021732934,0.006016119,1.0215297,0.04948052,0.7251272,0.5119667,0.59197855,0.8516802,0.60913587,0.43966302,-0.11955447,0.115897045
0.17373733,-0.04234216,0.52877414,0.52232283,0.6468822,0.91570294,0.5041602,0.24811703,0.69759685,0.51891804,-0.096314356,0.10130355
-0.05384659,0.028038297,1.4178555,-0.043944947,0.9582775,0.5596232,0.7895113,1.2521966,0.7441512,0.52649575,-0.16549021,0.17757012
0.05920098,-0.12776081,0.65498537,0.48707664,0.711643,1.0398657,0.6045132,0.2037833,0.8521544,0.62902355,-0.122438796,0.11121674
0.20663702,-0.03766808,0.54112256,0.55990124,0.6776343,0.96402,0.49818468,0.24316494,0.7132921,0.54984134,-0.09168982,0.12954047
1.2561691,0.42903957,0.7755368,1.3235568,1.4363401,1.3432728,0.46237803,1.5314717,0.6564891,0.57184005,-0.17011675,0.6580215
0.4533868,0.07849402,0.5038544,0.7473975,0.82540184,1.0499924,0.50577986,0.52664024,0.6595975,0.53134805,-0.12795602,0.21578111
0.043253273,-0.10260906,0.6480055,0.4990719,0.6969136,1.040675,0.592916,0.110479966,0.8624193,0.6548551,-0.08622474,0.07845241
0.4686552,0.092862144,0.48111674,0.6367407,0.7489556,0.858648,0.38360888,0.5691851,0.53706753,0.45921275,-0.09284597,0.26145333
0.005168357,-0.011630856,0.92688954,0.0851887,0.6781053,0.5294192,0.5651001,0.7694104,0.60885507,0.4323766,-0.11818329,0.100387156
0.12626573,-0.0930566,0.57080245,0.47546214,0.67146134,0.9392947,0.5202689,0.29892796,0.7406892,0.56329656,-0.09878139,0.10862239
-0.094471686,0.002506321,1.3972147,-0.031505488,0.9501794,0.60542226,0.7842053,1.2372105,0.7935747,0.50289583,-0.19326627,0.16486484
0.0084376475,-0.109227076,0.65914106,0.29567346,0.6279623,0.8010023,0.5380681,0.3622539,0.6937122,0.5191046,-0.13062337,0.07338765
-0.0061263638,-0.08125563,0.6938378,0.22803864,0.6083354,0.70686644,0.51995075,0.43164068,0.64618343,0.4732173,-0.12124849,0.07255499
0.0452619,-0.101648636,0.6469841,0.50103086,0.69697773,1.042988,0.5930822,0.11013855,0.86341465,0.65549767,-0.085391164,0.07968479
0.093616426,-0.07674679,0.60906494,0.48404354,0.6628909,0.94704664,0.53174275,0.18175447,0.76740575,0.5510019,-0.09427913,0.08643364
0.098327324,-0.05558766,0.82157326,0.2691858,0.7126166,0.77306336,0.5993919,0.5889355,0.7490255,0.55476564,-0.10071761,0.137627
0.18093506,-0.053088956,0.56551003,0.55886966,0.6791997,0.9826497,0.5311356,0.2095688,0.74920887,0.5565102,-0.0816946,0.11315149
0.03423983,-0.0859624,0.67140603,0.39100462,0.65834814,0.86354685,0.52256626,0.27447435,0.6805226,0.5821119,-0.052811503,0.11963028
0.037454292,-0.11758991,0.6391746,0.4859966,0.6928993,1.0359762,0.57764536,0.13132924,0.8507378,0.64393115,-0.09726376,0.079817064
-0.072999,0.030174524,1.308541,-0.045858428,0.87948865,0.50916773,0.7272148,1.165302,0.6866538,0.45887214,-0.16654268,0.1544937
0.04933946,-0.109313,0.6579002,0.38742077,0.67435384,0.9133233,0.55830985,0.30547297,0.7318264,0.5441305,-0.120786116,0.11486116
0.41644096,0.079532064,0.4635902,0.5842316,0.6955313,0.78245014,0.376934,0.55336154,0.47920507,0.43479607,-0.09872013,0.21187712
-0.008083434,-0.056984913,0.80839604,0.14244148,0.6696091,0.631701,0.55069035,0.63245183,0.6275742,0.45586106,-0.14840057,0.107938156
0.07030414,-0.1003611,0.6206269,0.5044644,0.6797588,1.0217631,0.5790835,0.13826695,0.8334463,0.61028653,-0.10116573,0.08785792
0.05246208,-0.099792145,0.64081264,0.50447625,0.6929975,1.0399983,0.58644307,0.11150849,0.85737973,0.64890856,-0.0847469,0.08183603
0.08844026,-0.11798528,0.60866654,0.5281323,0.70352167,1.0618412,0.5811625,0.15379892,0.8441508,0.62906563,-0.09677808,0.11031787
0.058780827,-0.07004448,0.74351233,0.2745651,0.67691237,0.7304208,0.56149566,0.49122363,0.6937647,0.5193239,-0.09194994,0.10281673
-0.043295667,-0.122035325,0.8032868,0.45052868,0.7536209,1.0736653,0.65857434,0.21037766,0.93906754,0.63182527,-0.13189754,0.07999509
0.18230553,-0.042124536,0.5108917,0.49241114,0.63246953,0.8575338,0.4626224,0.30389565,0.6308765,0.512526,-0.10778428,0.12064935
0.04624715,-0.0981668,0.7067484,0.30460417,0.68468255,0.78494436,0.5792445,0.51255465,0.700296,0.518817,-0.14468595,0.10329461
-0.09629196,-0.102344684,0.723094,0.37726665,0.6812803,0.890184,0.6175968,0.24234682,0.7789484,0.5789597,-0.13385935,0.062204383
0.0077164723,-0.098061524,0.7521631,0.4584496,0.713869,1.0458337,0.6059163,0.1989797,0.88780546,0.60595495,-0.11257356,0.076295316
0.61881447,0.15590338,0.48884347,0.7482689,0.8602812,0.9014684,0.38239452,0.76747024,0.4848104,0.44262046,-0.10173059,0.30962217
0.1727278,-0.06644902,0.50303364,0.52847207,0.64035714,0.92390823,0.4956795,0.23746242,0.6830581,0.5404052,-0.09512518,0.15764514
-0.08823198,0.050313838,1.5006948,-0.07837933,0.9866519,0.55710316,0.82841176,1.3610352,0.77049273,0.492014,-0.19344246,0.1761597
0.087887645,-0.015106986,0.729269,0.4450469,0.72866136,0.9070434,0.53798103,0.40491897,0.6915126,0.48515671,-0.14777392,0.14791167
0.0505526,-0.108742245,0.63832414,0.51111615,0.70302534,1.0595764,0.59434855,0.11123238,0.8658708,0.6507624,-0.09282619,0.09066324
0.37411103,0.024384048,0.47809952,0.61131537,0.73407245,0.87488675,0.4271754,0.54086715,0.54946345,0.4641116,-0.1229245,0.23981315
1.1089125,0.33835974,0.6556439,1.22548,1.2867817,1.2991835,0.5140085,1.3776963,0.6700725,0.5742702,-0.1982019,0.54770225
0.28936628,0.0039530857,0.5369742,0.61437005,0.75250614,0.9726219,0.49383187,0.33101892,0.69080704,0.5478011,-0.06696893,0.17153813
0.07305796,-0.09378488,0.5743828,0.50366026,0.6820117,1.0266814,0.5866606,0.1392211,0.7936862,0.61597687,-0.10835983,0.13184088
0.10280186,-0.116627574,0.65124756,0.50856304,0.69759715,1.0233126,0.5983627,0.20131804,0.8860517,0.6327029,-0.09172212,0.10902773
-0.075522594,0.02151411,1.333766,-0.037464425,0.8995069,0.5435803,0.75065494,1.1763343,0.72359157,0.48830882,-0.17792481,0.15044065
-0.10671094,-0.07196602,0.8948744,0.18028024,0.7294031,0.74501574,0.62594056,0.56310064,0.70162755,0.49408498,-0.16351482,0.08805258
0.06025163,-0.09092447,0.62794995,0.48628414,0.67379653,0.99172604,0.5585263,0.13651992,0.79576486,0.5954221,-0.09676219,0.07904272
-0.031259656,-0.11689733,0.7111221,0.34220088,0.7033064,0.9086373,0.5685088,0.30178392,0.6911428,0.52243495,-0.14044507,0.11271882
0.08620905,-0.093090005,0.61423624,0.53189826,0.7005488,1.0525377,0.5911372,0.12585105,0.85742044,0.6376951,-0.09506563,0.08241305
-0.004437173,-0.085708216,0.6744263,0.23776606,0.59968597,0.7073747,0.5069279,0.39534903,0.6418098,0.4782323,-0.11249644,0.075760156
0.017482653,-0.09176379,0.6268117,0.3300938,0.6305891,0.82666385,0.5310996,0.29842618,0.69503766,0.5305032,-0.10165673,0.09074946
0.055356294,0.020042084,1.021214,0.09433554,0.723732,0.5220539,0.57223225,0.82604355,0.607288,0.45695174,-0.070078835,0.12648493
0.6597951,0.061125066,0.5233073,0.85561645,0.94711,1.100758,0.5203738,0.81482106,0.6774482,0.5630973,-0.19179174,0.35221878
-0.06122884,-0.0959162,0.67706406,0.29029545,0.61418897,0.7780618,0.53671,0.31873134,0.6754797,0.49663478,-0.12583694,0.0607505
0.6790945,0.17084348,0.5414969,0.807382,0.90401363,0.93939,0.43202674,0.85458547,0.574253,0.46613228,-0.114177965,0.3405615
0.015692167,-0.051598735,0.7522313,0.19328886,0.618747,0.6483414,0.5256449,0.52333367,0.6304427,0.45959753,-0.10225157,0.08274481
0.71693087,0.19080876,0.51443064,0.8535996,0.9562366,0.99186087,0.40586144,0.86843264,0.52238953,0.4690501,-0.12152604,0.36678067
0.0032242676,-0.104546405,0.68605334,0.4644969,0.68708086,0.97568256,0.60403126,0.15153043,0.8455446,0.61904234,-0.10678632,0.076031394
0.016825207,-0.10735893,0.66657877,0.46840268,0.6858021,1.0080087,0.588636,0.14389779,0.84275997,0.6152589,-0.10852481,0.07113655
0.06756506,-0.10826974,0.6256918,0.5267855,0.70289916,1.0572426,0.60575753,0.15276328,0.85462123,0.62229645,-0.11238942,0.106128275
0.03953157,-0.136268,0.6987843,0.51987636,0.7515141,1.0959879,0.65389097,0.17965342,0.9020788,0.644257,-0.1423252,0.10844755
0.040146273,-0.10186416,0.64990306,0.50012517,0.7010776,1.0484807,0.59013826,0.108294904,0.85595286,0.6527905,-0.08555129,0.08685946
0.00970514,-0.11735378,0.65668464,0.4606557,0.6954077,1.0091187,0.5752889,0.13500701,0.81503016,0.62732476,-0.10480371,0.08201688
-0.047426872,-0.036177613,0.84421617,0.103018194,0.65027016,0.5772261,0.5425036,0.64147896,0.58750397,0.42536682,-0.13392158,0.093366444
0.4716087,0.09505595,0.45345706,0.6370953,0.75024515,0.8415399,0.38230193,0.5838309,0.49957985,0.4440061,-0.092504695,0.24608839
-0.03475614,-0.030785061,0.89881104,0.06865422,0.66718006,0.52601266,0.57102895,0.7562515,0.59077203,0.42484283,-0.1409711,0.08436929
0.079928815,-0.09621498,0.6168621,0.51697487,0.69808,1.0301813,0.58406144,0.13055739,0.8500792,0.6441438,-0.084078364,0.08805528
0.6819987,0.15381147,0.50149924,0.85896164,0.9436375,1.0576504,0.45347935,0.8201401,0.5891982,0.51213264,-0.14431569,0.3446517
