size_D,t04,t07,Generated_Var_3,Generated_Var_5,Generated_Var_6,Generated_Var_9,Generated_Var_10,Generated_Var_13,Generated_Var_14,effort_D
-0.14979146,0.026682809,0.14742057,0.11739743,-0.1575948,0.2703254,0.7107283,0.6099501,0.119661756,0.82855004,-0.16143739
0.0076924,0.5734198,0.32827103,0.51525146,0.5066117,0.4489209,0.20897137,0.15472764,0.58211815,0.25851992,0.06586219
0.043634836,0.5297084,0.35655648,0.5437302,0.5001992,0.46579182,0.20825496,0.159945,0.57549775,0.20250343,0.050050046
-0.0944936,0.4090418,0.29788822,0.3916945,0.32529536,0.27889347,0.39558926,0.3797211,0.38268983,0.38686004,0.0006378107
0.37707543,0.88571817,0.7089069,1.1620911,1.1176918,1.3760304,-0.004138246,-0.19848199,1.3292224,0.24002598,0.1436686
-0.08132939,0.4940449,0.27293628,0.41421148,0.3515588,0.28960034,0.28473228,0.26330546,0.44697225,0.31153658,-0.015899874
-0.034375355,0.22590065,0.22278653,0.31656715,0.15860337,0.32470703,0.32543913,0.22970404,0.33452347,0.36471105,-0.05371323
-0.054048225,0.46326628,0.34124315,0.44962847,0.40745223,0.30348548,0.36492583,0.33907157,0.44381756,0.33749095,0.031373147
-0.11264955,0.49034864,0.2815969,0.40825358,0.33865,0.30662274,0.40349108,0.3918115,0.42903498,0.43320638,-0.019706821
-0.11034931,0.29738012,0.1873942,0.30268958,0.13364375,0.26210383,0.43563682,0.35489446,0.29186726,0.46747467,-0.08739048
-0.092458636,0.46908167,0.28606316,0.4224883,0.3478378,0.31330374,0.37176952,0.34470153,0.42394713,0.3492961,0.0015448295
-0.06828561,0.50687397,0.3101168,0.4454442,0.40678093,0.33599424,0.29640052,0.26022777,0.47892126,0.29154226,0.02337559
-0.059879612,0.47738925,0.27271363,0.4778237,0.35822955,0.36254808,0.32880685,0.27183694,0.47973573,0.32679325,-0.015156258
-0.039937805,0.1888169,0.18341383,0.27388445,0.10223222,0.31007916,0.34343573,0.2628462,0.27591717,0.3745422,-0.07273457
0.031795733,0.6245378,0.33029276,0.55198973,0.5624956,0.54960763,0.1751082,0.12622663,0.64347607,0.25676706,0.06787808
0.06973385,0.58098865,0.32029814,0.5467966,0.54960364,0.500217,0.13213192,0.041144006,0.603382,0.1885721,0.10001472
0.048527338,0.57413477,0.37784484,0.5805677,0.5211114,0.5322572,0.15858789,0.14372677,0.6361125,0.20860979,0.026504423
-0.073094405,0.49843597,0.31531537,0.46037668,0.39117768,0.297679,0.35331413,0.30865014,0.46061277,0.32707098,0.0263387
-0.1250807,0.08926857,0.15163302,0.1351766,-0.08963889,0.22564888,0.57365686,0.5082524,0.14050798,0.6522216,-0.12967068
-0.13273999,0.48039195,0.3261026,0.391449,0.35133865,0.2859699,0.40497336,0.3687023,0.44677466,0.4181619,-0.029371489
-0.10197853,0.51815856,0.28818056,0.4275891,0.35623765,0.30698654,0.35264993,0.32728714,0.46710092,0.39707926,-0.021898877
-0.09383936,0.56110054,0.27215084,0.4629855,0.42210552,0.3519495,0.29392803,0.23028693,0.5381571,0.29785004,0.019885916
-0.029037718,0.5428462,0.3112099,0.4770097,0.44201854,0.42542955,0.24607943,0.21627367,0.5505134,0.306486,0.035299044
-0.21598463,0.308988,0.16162552,0.25250387,0.021643475,0.28298897,0.7173941,0.64200705,0.2510715,0.8221364,-0.23174568
-0.16562767,0.5173846,0.31426078,0.37756577,0.36511207,0.32049876,0.42415938,0.37714684,0.48929498,0.4906843,-0.10505654
-0.10347264,0.16785616,0.18801165,0.19286585,0.02595806,0.21877155,0.46077445,0.411103,0.20974031,0.50144255,-0.094521016
-0.14612566,0.71428376,0.3073584,0.502497,0.5271753,0.4745848,0.35975647,0.31065607,0.6545602,0.49998468,-0.11556111
-0.19196355,0.41077822,0.21587771,0.29766712,0.18892068,0.27334887,0.5502035,0.5046862,0.36558902,0.6371061,-0.1702687
-0.050652396,0.32315296,0.25366706,0.35703728,0.23486373,0.27829778,0.35297418,0.29091364,0.34741938,0.33740863,-0.02570436
-0.12421514,0.6100184,0.24724776,0.48474756,0.38628733,0.32243305,0.35669693,0.3251451,0.5193275,0.40156084,-0.029563917
-0.1229592,0.5080086,0.2758542,0.42045924,0.34506732,0.293544,0.43622994,0.40598762,0.42977598,0.43772894,-0.017244332
-0.14463803,0.49388185,0.2844938,0.3726831,0.3181862,0.29671657,0.433997,0.42719322,0.45149523,0.48875666,-0.08374672
-0.15908377,0.21670955,0.20414463,0.19400527,0.02691223,0.22510704,0.56361383,0.5030423,0.23331797,0.6311365,-0.13899346
-0.14272763,0.47550094,0.25098944,0.36740083,0.30471835,0.25490353,0.43350348,0.41226012,0.4123432,0.48494595,-0.06867376
-0.09985847,0.47610486,0.34342694,0.44560838,0.40322518,0.29159176,0.4147337,0.3782552,0.44843107,0.39402744,0.011419315
0.018101446,0.53475255,0.32817742,0.4979034,0.4561166,0.4280668,0.18748139,0.1197885,0.54827714,0.20617294,0.06145039
-0.071011655,0.57002336,0.30877015,0.46107507,0.44907257,0.41464478,0.29974493,0.28319654,0.55811894,0.37380278,-5.1356852e-05
-0.09894514,0.5039401,0.3207183,0.44508713,0.391123,0.2917361,0.4118819,0.3705759,0.45543283,0.3826062,0.010574963
-0.028393019,0.49190828,0.3499249,0.46773595,0.42523065,0.3497159,0.2931927,0.2702974,0.48671758,0.27423015,0.045716327
-0.11378592,0.42917645,0.27026296,0.38716444,0.2942908,0.26074547,0.4500609,0.41266418,0.3848745,0.44530448,-0.01817507
0.005320545,0.4668392,0.32633254,0.47027066,0.41274595,0.3664558,0.26444292,0.22873434,0.4753877,0.2458645,0.025044132
-0.09026276,0.47359163,0.32813978,0.43925938,0.39122728,0.281841,0.41309297,0.3824128,0.43983382,0.39159164,0.014006536
-0.062201712,0.5459601,0.31310767,0.45686457,0.43469733,0.37207457,0.28648368,0.2361312,0.51883245,0.30921277,0.024738256
-0.113370284,0.43054277,0.27795666,0.3594109,0.28545105,0.2567245,0.40845466,0.35809755,0.4062224,0.41803843,-0.021114308
-0.055115264,0.43649554,0.2589025,0.4216223,0.24617189,0.32242483,0.24730644,0.21301174,0.409612,0.3292223,-0.04334524
-0.097383685,0.51302576,0.28843218,0.45807087,0.37131432,0.31758353,0.37622944,0.35046637,0.4675186,0.37498322,-0.0022112466
0.19508193,0.7635979,0.35616735,0.72137344,0.7890082,0.7814304,0.009842332,-0.089741364,0.82517767,0.15074089,0.16589437
-0.13459967,0.55117404,0.29553634,0.4140772,0.3801312,0.34451252,0.41158745,0.38232517,0.47863436,0.46612093,-0.06016931
-0.13110216,0.6428538,0.27568758,0.4599894,0.43545577,0.38653103,0.38120812,0.36536896,0.5212945,0.42777342,-0.02977193
-0.056923077,0.5305328,0.32785738,0.49609473,0.42432573,0.32772994,0.3629848,0.32658547,0.48044187,0.3149812,0.030486804
-0.09918676,0.25491878,0.21722597,0.26629388,0.13363543,0.21920437,0.40802777,0.36047012,0.27370507,0.42320833,-0.054465763
0.05922966,0.55570793,0.3501773,0.5422883,0.5023776,0.5252181,0.15011945,0.09955404,0.61595094,0.19662212,0.053291146
0.30453852,0.8832272,0.4211627,0.89609766,0.9792855,1.0290232,-0.07488164,-0.23916464,0.9932847,0.120710224,0.23040831
-0.19269723,0.26781362,0.19272354,0.20912388,0.05073417,0.23479313,0.5926156,0.52870697,0.27058166,0.68563205,-0.1857279
0.25473508,0.7014744,0.46416596,0.80909115,0.789386,0.90807474,0.009513559,-0.10975008,0.89642817,0.1347072,0.13459027
0.6353858,1.1855905,0.6575595,1.3506716,1.5194017,1.7245923,-0.24670282,-0.45442003,1.5397329,0.08190434,0.38484725
-0.052267443,0.51358956,0.35542265,0.48158267,0.45048138,0.37750474,0.3365693,0.33383536,0.5088793,0.34787753,0.035116006
-0.08468999,0.17358108,0.16853155,0.23609823,0.041441247,0.28325272,0.37477794,0.30468372,0.2569576,0.4457808,-0.08915641
-0.038448717,0.5458386,0.3427976,0.5004964,0.4643826,0.4485242,0.27044088,0.24216694,0.57816964,0.32557362,0.03992485
0.056713905,0.4538287,0.3629241,0.49217784,0.44971138,0.45992628,0.17070012,0.13115066,0.5454285,0.18495192,0.0353746
-0.10183027,0.51103306,0.3116445,0.43398535,0.38397434,0.34267592,0.35856938,0.34758103,0.4922597,0.38119248,-0.024289282
0.064866215,0.5446437,0.3338549,0.55836356,0.52359813,0.49221182,0.17487335,0.0964401,0.60132796,0.18286064,0.07083292
0.11342998,0.6238,0.334941,0.58870673,0.61163783,0.5994979,0.10002896,0.03340953,0.66878134,0.18401884,0.113927305
-0.18688785,0.18650219,0.14527819,0.17383765,-0.0680145,0.24029994,0.65846723,0.5631588,0.18159695,0.76998,-0.19080031
-0.1323096,0.02406589,0.1342072,0.12350099,-0.13982692,0.302555,0.60571295,0.4953503,0.1385606,0.7234996,-0.14278612
-0.08696201,0.47787902,0.30868918,0.43761355,0.37970772,0.31500554,0.35056657,0.31817272,0.44301245,0.32565436,0.015924495
0.15835498,0.6104094,0.40685073,0.68713623,0.6358162,0.7617723,0.04380645,-0.055045232,0.7709081,0.15878864,0.08667372
0.5542939,1.1798427,0.9941659,1.6160356,1.6402383,1.8740921,0.052279547,-0.1565701,1.8450267,0.34435076,0.17744415
0.028419863,0.401991,0.3335966,0.47691151,0.3987669,0.4304241,0.23215297,0.1798619,0.49737772,0.223437,0.009458259
-0.01196434,0.45417085,0.3103104,0.47062284,0.3679801,0.37521893,0.23298948,0.18327804,0.49508238,0.25418243,-0.0010340661
0.2239689,0.68046004,0.37806907,0.7061249,0.75606984,0.78219676,0.008264162,-0.09731053,0.793805,0.12374693,0.1740464
0.16810125,0.68193984,0.36342716,0.6502399,0.70441663,0.7139075,0.049003724,-0.018345088,0.748753,0.16741431,0.13606568
-0.10118269,0.0775366,0.13938071,0.1935712,-0.051816955,0.29194108,0.49053094,0.3635763,0.1937359,0.5639348,-0.12311797
-0.22792603,0.27741453,0.16838163,0.21976416,0.024391038,0.2606935,0.6884212,0.59924406,0.25148898,0.79966116,-0.20588177
-0.12168456,0.47631148,0.2865976,0.38847056,0.33424065,0.29340214,0.39783305,0.37005085,0.43601972,0.41997048,-0.013291422
-0.14962405,0.50662065,0.21284963,0.41976205,0.28830633,0.286972,0.46910328,0.4187321,0.4131271,0.4935884,-0.05018579
-0.17462243,0.4374739,0.19499288,0.3238447,0.21190888,0.23960966,0.522959,0.48215884,0.37902254,0.5891526,-0.11532107
-0.113959506,0.26774782,0.1892888,0.26089314,0.09933394,0.20930195,0.48369378,0.43670517,0.2577771,0.49489847,-0.068458654
0.05022653,0.63972205,0.30857486,0.5694829,0.5764414,0.5444102,0.14868954,0.09584482,0.6523377,0.23042607,0.08532578
-0.1500129,0.52641404,0.3292054,0.384214,0.38002256,0.31979612,0.39727327,0.3521881,0.49783418,0.43824565,-0.09448068
-0.048928324,0.5471083,0.30559272,0.4817551,0.4204128,0.39746124,0.2786612,0.25556377,0.53600323,0.321801,0.015829798
0.16636221,0.62223846,0.47708622,0.75027186,0.69847,0.78285307,0.13414894,0.058036495,0.8180709,0.21984221,0.056240063
-0.2066114,0.21044129,0.22204407,0.2265743,0.010671457,0.29771456,0.7478528,0.63774776,0.28674796,0.8653264,-0.15300953
-0.10567889,0.535381,0.28633666,0.46616688,0.3790261,0.30942056,0.42452613,0.38571894,0.45729515,0.40254846,-0.0029445142
-0.112096444,0.51319814,0.29234183,0.424328,0.3599604,0.3046225,0.36791745,0.34091306,0.46366638,0.3762103,-0.015111156
0.018245438,0.49643737,0.34196502,0.47987503,0.43008226,0.43497452,0.18473373,0.1587915,0.53280175,0.21646202,0.031809967
-0.047334343,-0.03535062,0.21406212,0.3105222,-0.04971718,0.7038762,0.777964,0.48888177,0.3279429,0.9717288,-0.17395379
0.10790044,0.5876575,0.45798853,0.6620608,0.5752128,0.6367123,0.13822941,0.10467909,0.70912325,0.22337316,0.015397292
