AFP,Input,Output,Enquiry,Added,PDR_UFP,Dev.Type,N_effort,Effort
0.017928947,0.013642931,-0.019261245,0.085920736,0.019089377,0.1959934,-0.00096757896,0.09069528,0.08102465
-0.00023313612,-0.010924475,0.054059844,0.038704693,-0.009649898,0.17855886,-0.0014045397,0.07789111,0.05539298
0.0106593715,0.009347735,0.0148696685,0.05931022,0.008049097,0.085050784,-0.0015042564,0.033003442,0.0337924
0.0070143323,0.008136481,0.023300957,-0.021183357,0.003179574,0.17273894,-0.00024090614,0.05815134,0.06005791
0.000247946,-0.0017154571,-0.034962144,0.055977035,-0.0007530004,0.239252,-0.0011763843,0.034335453,0.031402864
0.01374706,0.0061058253,0.025884766,0.037435617,0.014836778,0.12978542,0.00042381976,0.05128312,0.050305918
0.007095905,0.0053757858,0.027958669,0.013756584,-0.0024654195,0.12503254,-0.00031116605,0.043184184,0.037567552
0.020986496,0.014633546,0.03745479,0.043921378,0.0107002035,0.08616029,-0.0006455844,0.024977226,0.033895068
0.04740858,0.037184022,0.07918417,0.06375284,0.04651884,0.036015484,-0.0009473413,0.10951138,0.10242185
0.0093548745,0.0017510261,0.011042844,0.03454033,0.009092869,0.26348776,-0.000386063,0.075807735,0.06409026
-0.010012707,-0.000660209,0.014516334,-0.004006946,-0.020955412,0.09443386,-0.0026490353,0.0019429214,0.006477509
-0.0009661466,0.0013023578,0.024493892,-0.026984734,-0.0058587184,0.08747654,-0.002834877,0.023108304,0.021516027
0.028964259,0.00279738,0.08604296,0.052296788,0.04290419,0.10340068,-0.0013121245,0.04976283,0.054021157
0.015100943,0.0070751086,0.05567981,0.025099035,0.0067809187,0.10178749,-0.00034126453,0.06943647,0.055066638
0.011284188,0.007883418,0.019260038,0.012143101,0.007637785,0.08506151,-0.0014330056,0.04892046,0.040971167
0.01534171,0.009065431,0.051536743,0.03472025,0.011795783,0.06436441,-4.1985884e-05,0.07667973,0.061300203
0.03593289,0.013309715,0.1123816,-0.0069825356,0.048419096,0.03587704,-0.0021012835,0.035847183,0.040583443
0.0061496086,0.0052256007,0.041708086,-0.021774458,-0.011518026,0.16381057,-0.00043727644,0.02739096,0.042173967
0.03189916,0.025087433,0.042338558,0.18531272,0.011589555,0.10090192,-0.00033576228,0.10401129,0.111006334
