data,cplx,time,stor,virt,acap,vexp,lexp,tool,loc,MI_loc_aexp,MI_loc_cplx,MI_loc_turn,MI_loc_rely,actual
0.12896332,0.20071343,0.29440317,0.3519749,0.2206888079311192,0.51155746,0.3784135978413598,0.2857569,0.09906846990684699,0.65919524,0.37056166,0.76035225,0.20136326208179572,0.1736666,0.4676364
0.17694645,0.25502992,0.27797592,0.36242658,0.23224355677564432,0.4767445,0.3721624972162497,0.30711728,0.17141036714103672,0.6750101,0.35668212,0.76178366,0.2228591533715492,0.2018938,0.30622205
0.18880004,0.1526936,0.24787283,0.36312413,0.17566353243364674,0.6441273,0.3095025709502571,0.22227377,0.11659751165975119,0.898214,0.529582,0.8340632,0.2907616974457019,0.13007617,0.36464474
0.23332636,0.32952076,0.30217665,0.44255787,0.2509447749055225,0.58499163,0.4434641143464114,0.3534317,0.2606003860600386,0.5483191,0.3828345,0.618173,0.268415466104928,0.3369947,0.4603061
0.16604376,0.38191742,0.4184767,0.46836695,0.3141066685893331,0.3300601,0.5295015529501553,0.46705106,0.32538963253896325,0.6408167,0.34347594,0.50687337,0.20670677240240634,0.34247822,0.502228
0.10833584,0.30032343,0.34963313,0.4199862,0.304237039576296,0.50881827,0.4301504430150443,0.35087886,0.21504062150406217,0.6603501,0.39750457,0.7071083,0.21287463277247795,0.25649852,0.38425967
0.18343821,0.51710105,0.4610061,0.60126334,0.39716854028314597,0.47797492,0.5888614588861459,0.48447436,0.4277194827719483,0.41604626,0.31621957,0.4774063,0.14514157870849473,0.42249787,0.39443082
0.36519146,0.08665797,0.07509518,0.21779026,0.058924177107582285,0.7333179,0.16727939672793968,0.08165737,0.03852388685238869,0.91675127,0.5686562,0.9445827,0.4496321269779276,0.1237794,0.16421893
0.15588196,0.39492083,0.39676768,0.5345298,0.41237635876236406,0.53498864,0.5205984520598452,0.4119161,0.27263074726307474,0.5776948,0.3925323,0.6793725,0.21347607280856437,0.29730704,0.43115318
0.42928106,0.20108816,0.15908092,0.3157073,0.12583908741609126,0.66314524,0.23849173384917338,0.17284724,0.18725775872577588,0.7741799,0.4375056,0.8323362,0.41895212513712754,0.20454594,0.12643212
0.40550202,0.15039894,0.15987632,0.25322807,0.16640985335901465,0.6416125,0.2291329029132903,0.14046916,0.19392745939274594,0.946952,0.67189133,0.84232676,0.5064044903842694,0.20266196,0.18513256
0.07225906,0.33607966,0.41925144,0.49091026,0.3763809423619057,0.37162396,0.4635589263558927,0.40122506,0.24244409424440944,0.77945894,0.32288215,0.7011523,0.21819159309149558,0.23671827,0.39432773
0.1996812,0.34931666,0.3610753,0.49490866,0.29683343031665693,0.6095327,0.47415916741591674,0.37458298,0.3242265624226563,0.7537973,0.38672805,0.59469724,0.22753173365190402,0.28298774,0.4786842
0.19207832,0.21662748,0.3075913,0.38244122,0.22989322701067727,0.58740443,0.3681369768136977,0.28747305,0.17176501717650172,0.7898365,0.38393772,0.76837957,0.22867095372025723,0.15228413,0.43624604
0.26303878,0.13893849,0.17798224,0.35319042,0.11517816848218315,0.6537646,0.28128808812880884,0.18660314,0.1288141428814143,0.97835493,0.56918097,0.80363566,0.3497420209845213,0.18534343,0.31355685
0.1687114,0.1519447,0.284909,0.37959084,0.19782394021760596,0.58373815,0.3264618826461883,0.24070928,0.12466250246625026,0.8282188,0.4663561,0.796615,0.25490501529430093,0.12160589,0.40492743
0.39934182,0.2820242,0.2925894,0.45763835,0.16654875334512467,0.7833871,0.29300525930052596,0.19954701,0.27283066728306676,0.76817673,0.52863026,0.7714348,0.3769017426141046,0.3002067,0.009050608
0.18383877,0.3146881,0.34661785,0.4752059,0.3245642475435752,0.6770173,0.4455962045596205,0.34314078,0.2646920664692067,0.6669542,0.4095459,0.6498968,0.2542021752521305,0.25382745,0.5576386
0.18482816,0.26707035,0.3675696,0.44257286,0.22794871720512827,0.65204793,0.3573446957344696,0.2886483,0.21790682179068221,0.8319806,0.5341207,0.7450601,0.21089413265364795,0.17377356,0.34016487
0.23010485,0.36610603,0.37113613,0.56587344,0.3930955106904489,0.6259661,0.49245728924572896,0.36640513,0.3240261724026173,0.60135525,0.49458438,0.6516254,0.2550469153028149,0.2915372,0.3483691
0.602522,0.07845223,0.13083625,0.13862887,0.06343179365682063,0.59054214,0.1483234948323495,0.13672115,0.1597907959790796,0.6999793,0.18526274,0.82603943,0.5997038859822332,0.20038271,0.3925222
0.1938898,0.39654404,0.40957594,0.5013856,0.3642892435710756,0.7139863,0.45888624588862464,0.38516617,0.33271140327114035,0.8666208,0.5144996,0.73316467,0.20064695203881713,0.21191305,0.35565028
0.21364158,0.3058557,0.29617915,0.4600638,0.30012991998700794,0.5951912,0.4415702941570294,0.34216434,0.2369800136980014,0.5994259,0.4324386,0.6549436,0.26526387591583256,0.28031123,0.39566347
0.18421456,0.32039976,0.32981554,0.43877894,0.21348442865155712,0.38307318,0.48390667839066787,0.38671446,0.2905021290502129,0.6640028,0.2563696,0.48802772,0.2793770567626234,0.38660383,0.5529506
0.18738557,0.12979478,0.22759223,0.37085968,0.13323792667620732,0.5977345,0.3172935317293532,0.21811199,0.10242713524271352,0.7948585,0.39107305,0.7704756,0.2637508658250519,0.10730931,0.4595049
0.17188928,0.27782947,0.30988604,0.37326443,0.23890950610904937,0.3939274,0.402441270244127,0.33567378,0.19265858926585894,0.6610473,0.28049815,0.69550526,0.19656534179392052,0.22635692,0.31940082
0.29312533,0.56130934,0.42680198,0.64203507,0.39849790015020997,0.5706085,0.6012643001264301,0.5097056,0.5514586551458656,0.36728787,0.35084838,0.3967747,0.23098382385902946,0.5639911,0.31306747
0.25108936,0.18597656,0.21743193,0.34289962,0.16711091328890865,0.6362355,0.297301629730163,0.22129852,0.14509330450933047,0.7932085,0.45060217,0.87614197,0.31321271879276313,0.118508965,0.2506703
0.187856,0.12957188,0.20976794,0.3489587,0.19522127047787294,0.6688619,0.2927632592763259,0.20120104,0.06806553080655309,0.7911449,0.46227443,0.89212424,0.26378781582726896,0.02487557,0.338385
0.16105607,0.1644601,0.2808582,0.41778257,0.19410383058961692,0.66381454,0.32430401243040125,0.23569445,0.12491260249126027,0.79492223,0.4773331,0.7464567,0.2387655843259351,0.14506578,0.5133178
0.19272998,0.97579503,0.9521827,0.72964704,0.8561576143842385,0.0,1.0,1.0,0.7347722734772274,0.10263026,0.1309914,0.12399781,0.07594565055673905,0.87887895,0.9046808
0.15777342,0.18523389,0.22002026,0.35247952,0.200998149900185,0.6298782,0.2904150290415029,0.20416284,0.0894483989448399,0.7933615,0.50006247,0.8874404,0.21022605261356317,0.07341316,0.12199134
0.27180684,0.11778879,0.16151744,0.2905152,0.10162872583712741,0.57214755,0.2603977560397756,0.19075078,0.0900724890072489,0.80188257,0.38250053,0.8708358,0.3590284815417089,0.093384355,0.293207
0.14039023,0.50385326,0.46712416,0.5811961,0.4765522523447747,0.54321265,0.5538783553878356,0.47120592,0.37331383733138374,0.8001616,0.48814803,0.7159612,0.20617055237023316,0.300814,0.31329367
0.25685203,0.16109657,0.19543958,0.3314831,0.16542017345798263,0.6884053,0.27236884723688476,0.17832996,0.10111035011103503,0.77841526,0.4501298,0.8868166,0.31232096873925813,0.07116884,0.19227757
0.22854406,0.18806192,0.24726635,0.36820018,0.19779965022003498,0.6617206,0.3113105611310561,0.23533228,0.1374058537405854,0.8444752,0.4711219,0.8596534,0.280871416852285,0.093411386,0.31150514
0.4421507,0.4640181,0.5877222,0.6464109,0.34148391585160837,1.0,0.4593845159384516,0.36905587,0.5496825549682555,0.785563,0.6756971,0.4843105,0.25434784526087073,0.38704786,0.33822748
0.25099275,0.45878375,0.42219788,0.5817147,0.3853110914688908,0.5090451,0.5612996561299657,0.4706511,0.394712039471204,0.62943906,0.30960584,0.5597373,0.27346248640774923,0.40480125,0.5459433
0.2738489,0.25873417,0.3214118,0.38184458,0.198862040113796,0.5173749,0.37292165729216575,0.3172995,0.23507594350759436,0.68633026,0.35240915,0.7240996,0.23928457435707448,0.22096342,0.38903365
0.23618501,0.101804495,0.19411093,0.27336314,0.13404819659518033,0.5815119,0.23125789312578932,0.16342455,0.07161313716131372,0.9131223,0.5343259,0.9441033,0.37125485227529115,0.122422904,0.31830046
0.10710578,0.39067388,0.42593902,0.49937296,0.3841715115828488,0.44014516,0.5092276809227682,0.4291505,0.2883915288391529,0.64230525,0.35132265,0.6417957,0.18427316105638966,0.30170235,0.4352193
0.24850324,0.33026797,0.35881662,0.5257524,0.33276626672337334,0.6883254,0.4602263460226346,0.34380144,0.2813528781352878,0.76961803,0.4512313,0.6925696,0.3021108981266539,0.23810261,0.4812834
0.22266869,0.21616977,0.24336913,0.4170307,0.27805963219403673,0.59865487,0.3682701668270167,0.2764351,0.16507600650760065,0.7329032,0.3995955,0.7958606,0.27440328646419715,0.074333385,0.3210935
0.20168522,0.2492196,0.36197498,0.4234176,0.25471660452833955,0.74409556,0.39133528913352894,0.2871109,0.2102249810224981,0.85781467,0.52396464,0.7361568,0.2508809150528549,0.16896963,0.47898957
0.12179113,0.21235424,0.30848464,0.38406837,0.26597545340245465,0.60839945,0.36143833614383364,0.2704929,0.08624429362442937,0.7235981,0.5297778,0.868061,0.18544337112660228,0.14062181,0.3664194
0.20524114,0.17258379,0.2261157,0.4156563,0.20821376917862308,0.6253533,0.3376026337602634,0.23137806,0.13355891335589135,0.7956727,0.44060776,0.77542746,0.28321824699309484,0.0900899,0.32565042
0.09333612,0.7002269,0.71557146,0.67614037,0.6851491814850819,0.19973111,0.7737915073791507,0.73259205,0.5223788522378853,0.4868202,0.2567177,0.41683954,0.11667542700052562,0.5485524,0.6422919
0.13497938,0.3573947,0.48199517,0.4424973,0.37206491279350873,0.4364267,0.47520156752015674,0.41655383,0.2168427016842702,0.6408353,0.4359352,0.709663,0.15323564919413896,0.19775125,0.52217084
0.19258234,0.14880666,0.20451,0.34296745,0.14848589515141047,0.62958753,0.3052733305273331,0.2088409,0.0691806769180677,0.73442173,0.39495912,0.86944294,0.25794063547643814,0.0918798,0.36418527
0.23551723,0.23230934,0.24585515,0.40970698,0.22428612757138722,0.5745127,0.3636215063621507,0.26914382,0.18331168833116884,0.7749882,0.40219277,0.8186179,0.3034525982071559,0.12097658,0.30787283
0.16621467,0.55051214,0.5343938,0.6866449,0.5275786472421352,0.51417017,0.6200799620079962,0.5037493,0.4565656456565646,0.52838516,0.35753873,0.53604805,0.18243190094591408,0.4735877,0.50986844
0.1908214,0.40229964,0.38866228,0.60090107,0.4371832162816784,0.49395493,0.5015980501598051,0.41469604,0.3137107513710751,0.76228344,0.5496546,0.78246367,0.3228635393718124,0.27589133,0.36811918
0.14800365,0.45010906,0.5354307,0.6024946,0.408567759143224,0.5792923,0.5322331532233153,0.42987046,0.398283789828379,0.63167804,0.47716132,0.5362749,0.13653266819196008,0.33266768,0.39996266
0.2850874,0.9575367,0.82561773,0.660798,0.712350628764937,0.088286415,0.99016949901695,0.94703996,0.803722820372282,0.10406315,0.0,0.013140142,0.13062488783749326,1.0,0.99999994
0.16873193,0.31028253,0.38912463,0.5027222,0.32156922784307723,0.6160832,0.45187522518752254,0.34138572,0.2578830057883006,0.808445,0.4719091,0.7277845,0.2479507748770465,0.20792165,0.37750795
0.47112787,0.19120827,0.19045758,0.31498003,0.1737217026278297,0.6642175,0.2599122759912276,0.17646542,0.2587791058779106,0.8443092,0.5456437,0.748616,0.4728329283699757,0.23079526,0.122596055
0.34945303,0.3220263,0.30391842,0.44629872,0.16327548367245162,0.55167615,0.3808238580823858,0.30364427,0.31134349113434917,0.6885502,0.47006103,0.6305485,0.31646458898787533,0.4164276,0.2455977
0.2866727,0.3274536,0.2647325,0.47966206,0.3144204885579511,0.5994419,0.3876002787600279,0.3021397,0.28059279805927984,0.796197,0.5966683,0.7613143,0.3627241517634491,0.23855215,0.09768535
0.2161721,0.20343992,0.26402465,0.38998795,0.20457078954292102,0.72401786,0.32389781238978127,0.23752527,0.15243826524382653,0.76694024,0.550513,0.8230191,0.23183676391020586,0.09544481,0.29103807
0.3062021,0.25793183,0.22854817,0.479486,0.297849330215067,0.70901376,0.3717337871733787,0.25945136,0.22677927267792727,0.7194667,0.41127244,0.7220598,0.30905999854359995,0.15241782,0.20819226
0.17392012,0.22560143,0.30734298,0.39371538,0.24408026559197343,0.56624955,0.35128027512802756,0.29436615,0.16062198606219863,0.8474589,0.4338169,0.8409693,0.2458225647493539,0.12914574,0.34329703
0.2760598,0.11602795,0.15852156,0.26627523,0.12522992747700726,0.62986517,0.2378634437863444,0.16688056,0.07383904738390473,0.844725,0.45563242,0.90921277,0.3458916207534973,0.07110573,0.27002913
0.52623594,0.1621683,0.11293267,0.24948697,0.11042195895780409,0.7222568,0.19121141912114192,0.13697487,0.18607311860731185,0.77381676,0.38239482,0.810352,0.5258073315484398,0.18903741,0.14882758
0.30980557,0.06631869,0.091963276,0.21973802,0.06840480315951968,0.6674788,0.16679666667966667,0.09397264,0.01088366008836601,0.86214644,0.47625592,0.98368824,0.4083618745017125,0.07212263,0.24172223
0.29806513,0.29523283,0.3503653,0.54576486,0.2505740249425975,0.9527471,0.37733503773350374,0.2513524,0.2841530984153099,0.77208495,0.68761456,0.6762172,0.2493595449615727,0.27903262,0.27309474
0.29122734,0.10203248,0.1601581,0.31229603,0.08939305506069448,0.66514313,0.22729387272938728,0.14233454,0.06335172633517264,0.7937963,0.39918298,0.8959098,0.3622703517362211,0.11354549,0.30654183
0.40218925,0.24927247,0.22849569,0.44813284,0.3123080387691961,0.7002149,0.32715903271590324,0.24845693,0.30572891057289103,0.6990839,0.56924415,0.66286314,0.44811099688665984,0.27570364,0.11305232
0.18169582,0.7104595,0.7973056,0.84835607,0.7378336262166374,0.67417634,0.7224449722444972,0.6167968,0.6797921179792118,0.52038264,0.60021985,0.4348665,0.08893037533582251,0.54114604,0.5555375
0.4940096,0.20747662,0.19163567,0.32416013,0.16829034317096567,0.72856414,0.2506667050666705,0.17055927,0.25859182585918256,0.67970383,0.4634787,0.7625267,0.4857664691459882,0.23594338,0.08041644
0.210829,0.17202756,0.23655951,0.39028093,0.21321879867812013,0.6624677,0.3103124310312431,0.22119734,0.10855375085537508,0.79971695,0.44213328,0.8665735,0.278613466716808,0.06241821,0.29994416
0.39889896,0.24023598,0.26903078,0.45508358,0.18808504119149586,0.770877,0.2899441289944129,0.20149231,0.2787811278781128,0.8300038,0.76776606,0.78814566,0.4337840260270416,0.2933819,0.10902752
0.10123897,0.9334284,0.856611,0.65245265,0.8209902179009781,0.051842794,0.9417839941783994,0.94617,0.7334058733405874,0.120790064,0.09439637,0.11567515,0.0819391049163463,0.8727224,0.8108592
0.18485361,0.27927244,0.32627738,0.4581264,0.28810457118954286,0.55699146,0.40095344009534406,0.31064248,0.19981525998152602,0.7011829,0.44414917,0.8035069,0.22541163352469804,0.14658909,0.28972128
0.17534962,0.33438152,0.33559138,0.5105936,0.3672451632754836,0.553782,0.46081350608135063,0.35905105,0.24699073469907348,0.7437927,0.49944946,0.7712286,0.2685200761112046,0.20104548,0.3622249
0.123171724,0.1483379,0.27341792,0.35116914,0.20905514909448508,0.5655548,0.30472203047220303,0.23517534,0.05646303864630387,0.7876031,0.44292462,0.8648837,0.217598933055936,0.06579909,0.33493736
0.18691513,0.45718348,0.48092753,0.6341624,0.43064458693554125,0.5660853,0.5569226056922606,0.45092753,0.3848384084838409,0.6479741,0.5167245,0.62363076,0.23778407426704445,0.41090474,0.5092977
0.21568361,0.17587388,0.22656643,0.3608833,0.20455559954444003,0.6271676,0.31271520127152014,0.2258414,0.12647490264749028,0.81515896,0.4674677,0.86374,0.2933272175996331,0.083575934,0.26732248
0.6778202,0.05651921,0.050923795,0.07978156,0.20352896964710301,0.76856613,0.09527914452791446,0.050797917,0.23506170350617037,0.9154538,0.8039025,0.8270791,0.7528611851716712,0.25957456,0.23957905
0.1805917,0.15106726,0.25622997,0.35408,0.17711019228898076,0.520313,0.33670735367073534,0.25836453,0.12725721272572127,0.83890617,0.4176414,0.7897786,0.2794400367664022,0.09650856,0.37671864
0.19774765,0.46077013,0.5123502,0.56522363,0.40967489903251003,0.7993814,0.506615810661581,0.42255846,0.41693456169345616,0.88746154,0.6190059,0.63302934,0.1959319517559171,0.28902438,0.3938665
0.23186153,0.35103983,0.31447998,0.47887728,0.3067805493219451,0.5345339,0.45459552545955256,0.37550363,0.299789189978919,0.6277606,0.32453567,0.6494869,0.27430666645839996,0.31912115,0.35530406
0.1630667,0.29951954,0.36484495,0.45166153,0.2762396723760327,0.45517156,0.45350278535027855,0.37016147,0.2578415257841526,0.6992917,0.31384012,0.6316082,0.2184101031046062,0.26804522,0.4772818
0.23110661,0.30877995,0.33044246,0.46315926,0.20682530931746906,0.6515581,0.41422284142228416,0.3018527,0.28107976810797686,0.70898473,0.34606174,0.6185187,0.24836771490206289,0.26333576,0.2830721
0.1707918,0.16127765,0.29509342,0.40860465,0.19727942027205797,0.65251386,0.35843921584392163,0.24691497,0.13612894361289438,0.80870605,0.47516406,0.708846,0.26540969592458175,0.12718192,0.4892605
0.19847949,0.21498299,0.2528063,0.42941874,0.23715080628491936,0.70005935,0.3575278857527886,0.24249357,0.15362475536247555,0.75586313,0.4572146,0.8068964,0.2788065567283934,0.10194515,0.26072532
0.15583025,0.1915304,0.2722624,0.37441918,0.22743316725668328,0.5752398,0.34234405423440545,0.2593563,0.12758229275822927,0.83252645,0.44055283,0.8271536,0.273907316434439,0.11281672,0.3784187
0.2731766,0.31907147,0.31721994,0.53641295,0.3910532208946779,0.68231136,0.43361334336133434,0.33321428,0.2847750784775078,0.657945,0.38689327,0.6905661,0.3014593580875615,0.1854249,0.2519466
0.49611324,0.0653719,0.08312255,0.19250649,0.01892588810741119,0.84120256,0.098589229858923,0.03681053,0.061432876143287615,0.9104557,0.5732299,0.96261007,0.5710452342627141,0.23105073,0.16343105
0.82214123,0.2718796,0.21175477,0.3459625,0.15253228474677152,0.90060365,0.1801516780151678,0.14457346,0.46421274642127464,0.7909018,0.6706922,0.7030796,0.7220291433217486,0.49344867,0.020961225
0.52651995,0.18411928,0.16086471,0.33390647,0.13448986655101333,0.79073614,0.19512291951229194,0.12340726,0.25173860517386054,0.8173705,0.7349895,0.77883565,0.5876874352612461,0.3264857,0.022910237
0.37395227,0.08654785,0.14469579,0.1969374,0.10607490339250966,0.626258,0.19571721957172197,0.13156581,0.09640551564055157,0.8768814,0.4705462,0.9012691,0.42453246547194795,0.095127866,0.28309813
0.18412709,0.24359268,0.30779663,0.4342553,0.27447997255200274,0.6159924,0.35942107594210765,0.28856418,0.18363617836361784,0.8685462,0.5614494,0.84467083,0.2919459475167569,0.15819941,0.31198984
0.37646657,0.3375278,0.28882682,0.4898826,0.29203077079692286,0.62662166,0.38203406820340685,0.29051262,0.3323456632345663,0.6247473,0.46977267,0.7034842,0.3447103706826222,0.27756172,0.066122115
0.33313394,0.31367207,0.2656727,0.44036078,0.17977061202293879,0.70633936,0.3515991651599165,0.2657208,0.28481375848137586,0.69788146,0.4516424,0.66741323,0.3497423409845405,0.36437756,0.10010718
0.33804727,0.18631628,0.22366309,0.37917835,0.11601853839814615,0.85822517,0.2406662940666294,0.15006013,0.15170525517052552,0.80893046,0.6078064,0.8344902,0.33592900015574,0.1817547,0.1356059
0.15420467,0.08401701,0.21884292,0.32458684,0.17558580244141975,0.59132314,0.2816255281625528,0.19284624,0.03148940514894052,0.8115659,0.4812758,0.8932101,0.276628016597681,0.041055363,0.44249848
0.16050121,0.14424223,0.24823958,0.36974978,0.17393478260652173,0.656455,0.3062604306260431,0.20731121,0.0693422629342263,0.7876804,0.52360857,0.80733633,0.21589557295373438,0.11573896,0.38667557
0.13813658,0.53888655,0.506568,0.66850525,0.5598270940172906,0.49481845,0.6246997624699763,0.5174759,0.4403349440334944,0.6411561,0.38000944,0.6223648,0.1870125912207555,0.36606723,0.49503046
0.33446825,0.30525815,0.2846167,0.514231,0.30782922921707706,0.83475524,0.38094085809408584,0.2508328,0.298260029826003,0.7241715,0.51761854,0.6919573,0.3095664585739875,0.23861563,0.12063372
0.29692113,0.1675938,0.18100095,0.34884092,0.13536259646374033,0.810076,0.2566491656649166,0.15580247,0.12298874229887424,0.84495926,0.58666027,0.86086416,0.3271511196290672,0.15213408,0.16904065
0.33712447,0.10828048,0.10622746,0.25837556,0.08192064180793582,0.5962674,0.2191827119182712,0.1294151,0.08602828860282886,0.88001555,0.48809153,0.8745645,0.4162057849723471,0.15122706,0.25470328
0.13572358,0.39084685,0.4304629,0.58455753,0.44828863517113643,0.64961755,0.499995429999543,0.37640288,0.26599872659987267,0.6813493,0.49131548,0.7160754,0.22821813369308802,0.24918374,0.34355208
0.06411409,0.44455165,0.4891004,0.48771608,0.5184469481553051,0.32701185,0.5352735535273553,0.50423235,0.2599072459907246,0.73391443,0.33721423,0.80222887,0.20647150238829015,0.2693061,0.3759384
0.010391861,0.42036456,0.481875,0.48612425,0.49666447033355293,0.21584058,0.5404798940479895,0.493422,0.26453672645367265,0.77093893,0.3084902,0.6514951,0.2161883429713006,0.32414234,0.4139094
0.47271162,0.084644794,0.102937296,0.18063621,0.0705284129471587,0.76821446,0.13120450312045032,0.06286639,0.08318278831827883,0.86031973,0.55361205,0.9094822,0.5202157812129469,0.14759324,0.16121113
0.18089119,0.22560877,0.29019606,0.44711456,0.23718367628163237,0.7396392,0.3484610048461005,0.23719195,0.14080767408076741,0.7518635,0.5390729,0.7978541,0.20169217210153034,0.11336872,0.26737702
0.23342232,0.4607275,0.6250591,0.5719255,0.37520274247972574,0.7250275,0.5308107530810753,0.42201388,0.4200604120060412,0.69001716,0.6089057,0.500445,0.1455025887301553,0.27068985,0.4311519
0.3889488,0.036042392,0.10419828,0.13270888,0.06680115331988466,0.57808024,0.15831768583176858,0.10914743,0.054877495487749554,0.737509,0.38633847,0.89300936,0.4680962280857737,0.086136654,0.33443588
0.17456159,0.236045,0.344392,0.4320693,0.2428495757150424,0.6444198,0.3551918655191866,0.27405366,0.18319116831911683,0.8238724,0.4711206,0.74391884,0.21134004268040257,0.14442508,0.34165785
0.25544924,0.26281828,0.25945583,0.47349286,0.2729871727012827,0.60092133,0.4062542406254241,0.30790594,0.2176395017639502,0.7106166,0.34270108,0.7036141,0.2967991378079483,0.18136142,0.37204203
0.1857198,0.7283174,0.7262338,0.7112092,0.601650839834916,0.30433646,0.793990929399093,0.7458182,0.6472881647288166,0.46896335,0.14263897,0.20393407,0.035702916142174974,0.6162238,0.7559173
0.145501,0.11056563,0.20052302,0.37023166,0.15806511419348857,0.5310878,0.3067443106744311,0.20535298,0.053937410393741045,0.80478567,0.42421216,0.8114637,0.2879637372778242,0.08059485,0.43437856
0.21414119,0.14675334,0.19815457,0.33327976,0.15799576420042358,0.6459543,0.27790179779017976,0.18977682,0.0696519669651967,0.7798346,0.45817858,0.906343,0.28025816681549,0.0537703,0.24243703
0.3574105,0.016827911,0.10704279,0.15068878,0.09239109076089091,0.6122778,0.12694725269472526,0.086688004,0.04107618710761871,0.84330577,0.47953683,0.9552238,0.49829115989746964,0.12681608,0.35508043
0.24413647,0.3392496,0.3349551,0.5434132,0.3450632354936764,0.68349457,0.4529548752954875,0.34374705,0.29310380931038094,0.67606294,0.43000078,0.6577622,0.30476106828566407,0.2625698,0.38194582
0.3225977,0.18316168,0.16997054,0.34626877,0.16848155315184468,0.5970891,0.30020830002083004,0.21413402,0.17111979711197972,0.7556853,0.41847676,0.8288604,0.3804295628257738,0.19680104,0.25720936
0.23704152,0.28896362,0.34315172,0.48257017,0.2821497017850298,0.644667,0.4178363417836342,0.3248209,0.2554766455476646,0.7020159,0.46577927,0.6969639,0.25470251528215093,0.18393502,0.45958334
0.663363,0.012065709,0.02915372,0.036012888,0.07774881222511877,0.8080726,0.02300305230030523,0.009773262,0.08760819876081988,0.8035564,0.36512604,1.0,0.7031543421892605,0.16173469,0.2872764
0.20511906,0.14313039,0.21930513,0.32099372,0.16656735334326464,0.53724456,0.31396893139689314,0.2431987,0.08146253814625383,0.73490524,0.38297608,0.8572333,0.2763036965782218,0.089192525,0.43660238
0.1331553,0.16305777,0.2645066,0.35215905,0.2231414776858522,0.49284527,0.3365485736548574,0.24747665,0.08794150879415089,0.75675285,0.3992836,0.8006705,0.2243355034601302,0.10123719,0.3544525
0.15021539,0.13979566,0.27322957,0.35774782,0.20247097975290201,0.5262462,0.30435103043510303,0.23535545,0.07461286346128636,0.8227354,0.46026003,0.9136615,0.2715507562930454,0.114774674,0.3428233
0.16599038,0.17267713,0.250805,0.35628775,0.22674955732504426,0.5930054,0.3194436319443632,0.24537562,0.10259176025917603,0.7985477,0.42911857,0.87259924,0.2469265348155921,0.03756195,0.32676002
0.09832357,0.2765863,0.34417567,0.4488359,0.28954347104565287,0.46099773,0.42509217250921727,0.3325711,0.1874151687415169,0.7932996,0.40228242,0.7243934,0.25194401511664094,0.22317475,0.41881478
0.2064942,0.35881668,0.3692999,0.52680665,0.3422828657717134,0.5872489,0.47657884765788483,0.37377998,0.30052227005222704,0.7410991,0.39525762,0.6707312,0.25692923541575413,0.2633943,0.44037926
0.24104582,0.18119964,0.2406519,0.3530893,0.16290685370931463,0.61499983,0.3059352905935291,0.23164941,0.18456934845693485,0.9320848,0.4871654,0.8203845,0.3364064201843852,0.15599518,0.38183367
0.13046539,0.3182791,0.3363059,0.4743272,0.33103546689645325,0.49176392,0.45112608511260854,0.3531424,0.2102492410249241,0.6676908,0.44968456,0.7629998,0.2565588853935331,0.22378486,0.39567375
0.2218127,0.34930444,0.35168913,0.51485956,0.2846696115330388,0.5303007,0.4905293790529379,0.39309993,0.3196827819682782,0.7479912,0.3390704,0.549989,0.2651362559081754,0.29851416,0.59718513
0.19826001,0.2587915,0.30273417,0.47230357,0.2897211710278829,0.65549403,0.3780531078053108,0.28269055,0.1908368390836839,0.76231575,0.48823804,0.79765695,0.25987844559270673,0.112089455,0.27331305
0.19435874,0.17460418,0.2602121,0.41343102,0.1905445109455489,0.74463546,0.31970999197099925,0.21022573,0.11362264736226474,0.7775052,0.57171744,0.8078904,0.23440133406408004,0.13071786,0.36302325
0.447995,0.2353788,0.2244536,0.38977087,0.17732623226737676,0.6390201,0.3262952326295233,0.23788375,0.29318212931821297,0.7807606,0.49710795,0.6983585,0.437612266256736,0.29203075,0.23666853
0.20236045,0.17589018,0.30517593,0.39957523,0.15346875465312454,0.6591249,0.3412989741298974,0.25191683,0.17899094789909478,0.8421172,0.44506606,0.7577746,0.26989905619394333,0.18029833,0.4842739
0.5541778,0.04746297,0.11036062,0.15019986,0.029589859041014095,0.77356315,0.10534588553458857,0.06128507,0.07982466398246639,0.8200988,0.51006794,0.938857,0.5872122952327378,0.25003186,0.24690068
0.4081797,0.09103879,0.05898133,0.19783294,0.07891749210825079,0.6752311,0.15678392567839258,0.08693293,0.0796667419666742,0.8967296,0.56521547,0.8791515,0.4918579295114758,0.1461556,0.1318387
0.20153406,0.5254331,0.5419538,0.71054184,0.5234000176599982,0.6490977,0.5858389585838959,0.4835263,0.46423204642320465,0.6676835,0.5710093,0.6183861,0.2460526147631569,0.40341908,0.4270493
0.14145628,0.16227609,0.25303876,0.33929864,0.22602688739731125,0.53772175,0.3094789109478911,0.24446741,0.0805192680519268,0.8073435,0.41665226,0.89613473,0.2542745652564739,0.058026176,0.32540908
0.1455974,0.36061215,0.37516123,0.5051977,0.4456539354346064,0.4789462,0.47485014748501475,0.39950252,0.23362415336241535,0.69126976,0.40314183,0.79666364,0.2253587535215252,0.16248898,0.3653847
0.3980487,0.107800126,0.14623874,0.2023063,0.11243450875654912,0.6530894,0.19430945943094596,0.12301117,0.12449090244909025,0.9063644,0.51184475,0.888078,0.44416388664983325,0.1064527,0.23027317
