size_D,duration_D,app,dba,ifc,t01,t02,t03,t04,t05,t06,t07,t12,t14,Generated_Var_2,effort_D
0.5160612,0.5998273,0.14166668,0.0730117,0.06265390375923423,0.05854674414532558,0.024071842,0.49557573,0.050857812,0.046960026,0.28329396,0.40575308,0.03562730813763849,0.07035555703555571,0.2731916573191658,0.83463895
0.44431034,0.5354326,0.15723726,0.07396883,0.09700412182024731,0.10266722973327702,0.07450387,0.44834164,0.13731664,0.050106764,0.34995222,0.34433687,0.08805484128329048,0.1297231429723143,0.32740411274041126,0.7699798
0.40729156,0.5107967,0.11423543,0.048609257,0.057741049464462964,0.07556345244365475,0.076823354,0.40571415,0.1296567,0.050734043,0.3904568,0.32551894,0.05696475841788551,0.15168131516813152,0.3462247046224705,0.77321064
0.46794575,0.45761085,0.26452413,0.122149706,0.0801221148073269,0.19730539026946095,0.104803115,0.46244228,0.24045146,0.1890488,0.40566865,0.39260274,0.19755537185332234,0.20379775037977507,0.2753221275322128,0.7768035
0.8189432,0.8219713,0.5197824,0.5261574,0.5056141303368478,0.4237094376290562,0.1121265,0.7597811,0.14581865,0.3243309,0.10419139,0.7326485,0.3572547014352821,0.04340000934000093,0.10803912080391208,0.7412525
0.3334932,0.16753191,0.8001288,0.58188736,0.3963524937811497,0.7547203745279625,0.4994759,0.41181317,0.78545225,0.78629756,0.70681775,0.33710355,0.8565695213941714,0.6757323175732318,0.3331838033183803,0.35603637
0.30718076,0.412453,0.17517433,0.12117666,0.12107402726444165,0.1498748850125115,0.19821024,0.28812817,0.208116,0.1487687,0.5040785,0.2462528,0.09164316049858964,0.2695299269529927,0.46384754638475467,0.6781046
0.55315924,0.5743452,0.23585173,0.16689718,0.12718415763104945,0.13839592616040736,0.056012154,0.4997265,0.14150327,0.12968934,0.29948598,0.45403197,0.1641593098495586,0.10297687029768704,0.24669682466968249,0.76217365
0.36057964,0.4010228,0.27900216,0.2153945,0.2176822530609352,0.2409029059097094,0.20344132,0.3510216,0.31855464,0.20998159,0.47277188,0.25353354,0.26270265576215934,0.2749505574950558,0.38264103826410384,0.5907662
0.6125485,0.76437795,0.19359472,0.2753725,0.3483400509004031,0.16545464345453564,0.054192543,0.649879,0.0043495297,0.12552837,0.13961369,0.4971845,0.13172507790350468,0.018151329815132983,0.20717750071775007,0.78789866
0.37603462,0.41570127,0.30490866,0.22726631,0.2218301433098086,0.2575889242411075,0.2057144,0.383715,0.30628282,0.22829017,0.45772982,0.28802234,0.29398651763919104,0.2707998270799827,0.36849776684977675,0.5557276
0.25077915,0.36214757,0.30088928,0.24192697,0.26158078569484716,0.26320857367914263,0.3376534,0.20649517,0.29449427,0.2642319,0.6010001,0.22023317,0.1906290814377449,0.3867089386708939,0.5882565588256559,0.59318113
0.49620193,0.59274036,0.1233148,0.0568552,0.06244433374666002,0.04471021552897845,0.024589807,0.48752874,0.056665123,0.026918888,0.30054182,0.39100033,0.03212464192747852,0.07846454784645479,0.29034950903495094,0.8297171
0.597929,0.6885741,0.19574788,0.16973001,0.1564891393893484,0.11189289881071011,0.00376302,0.59609497,0.054255247,0.100513846,0.20384459,0.49074838,0.09257609555456574,0.024281176428117644,0.200111690011169,0.8092609
0.30766562,0.34514058,0.40337005,0.31426573,0.32275421936525317,0.35599536440046353,0.34481066,0.3400004,0.4119948,0.3359525,0.5670851,0.18423232,0.3643865218631913,0.3804335680433568,0.45588874558887454,0.4355319
0.49446413,0.45316118,0.38881728,0.33805484,0.2703231762193906,0.31339090866090913,0.19528484,0.38713735,0.3733263,0.29616192,0.43501878,0.4056536,0.3814203228852194,0.2730544273054427,0.31219468121946814,0.57974863
0.48396453,0.6079685,0.10045576,0.059532106,0.0807420048445203,0.028222707177729282,0.018128395,0.49181813,0.04266727,0.013917059,0.2892709,0.3899243,0.02743598964615938,0.07434358743435876,0.2880857288085729,0.82729435
0.5551702,0.59729606,0.2478458,0.20741439,0.17897821073869266,0.1633329536667046,0.05977574,0.51567745,0.18045273,0.15256092,0.29033986,0.45405054,0.20537461232247672,0.10458107045810705,0.23260607326060734,0.74060583
0.278371,0.4102304,0.1765348,0.15163761,0.20613063236783793,0.14524801547519844,0.23311967,0.27970606,0.19689888,0.1369504,0.50789034,0.23599783,0.0836186450171187,0.26460366646036665,0.503213950321395,0.6218842
0.4460298,0.5155045,0.18023536,0.07283372,0.07170403430224206,0.10233272976672703,0.07333812,0.4368453,0.14618483,0.08492419,0.34235,0.33433312,0.10535866632152,0.13529853352985335,0.30047610004761,0.76039517
0.5229328,0.53882325,0.2155678,0.12012023,0.06447989386879363,0.12650682734931726,0.045372874,0.48282844,0.12809476,0.12776488,0.32280886,0.42947528,0.15023476901408614,0.1189471918947192,0.25315054531505454,0.77831006
0.4897689,0.58292717,0.13255051,0.07905197,0.0858053651483219,0.055301690469830946,0.040040642,0.47431755,0.09592059,0.040154845,0.31210905,0.38211098,0.06938803416328206,0.09207198920719892,0.2937339493733949,0.79181564
0.22739865,0.32163957,0.40760657,0.3880102,0.4374488862469332,0.3744009025599097,0.41342247,0.26298043,0.40691745,0.33455154,0.5633724,0.13957131,0.35053905103234306,0.41364069136406917,0.5728152972815297,0.37896973
0.4689734,0.5500145,0.13732919,0.03041637,0.0363282581796955,0.06561132343886765,0.0363383,0.4800759,0.09415218,0.039441794,0.32785493,0.37926787,0.04178405050704303,0.10609961660996167,0.29266270926627097,0.84673256
0.2909742,0.26555014,0.47194192,0.350928,0.283744467024668,0.45812378418762156,0.34757882,0.3438453,0.48775232,0.45115092,0.5844272,0.19220577,0.45814904748894286,0.44549174454917445,0.40053080005308,0.45540035
0.6475372,0.66327226,0.3880073,0.26846206,0.2729372563762354,0.3090268390973161,0.13054341,0.57571477,0.11338833,0.1850461,0.23675688,0.53040254,0.20454813227288796,0.08629212862921287,0.23541916354191636,0.7780651
0.42696795,0.5324204,0.10906094,0.046405435,0.06372666382359983,0.05719863828013617,0.064753085,0.40998465,0.111833036,0.03386095,0.36267385,0.32395744,0.045565905733954346,0.1274845127484513,0.34138277413827744,0.7738006
0.36617282,0.48027885,0.117334604,0.06502724,0.09792376187542572,0.08110266188973381,0.114477575,0.35457262,0.13671443,0.057099044,0.4132399,0.27784783,0.04684826981089619,0.1694477369447737,0.39636785963678595,0.7065954
0.4506298,0.5508945,0.095800936,0.037582457,0.05258900315534019,0.037523236247676374,0.04517889,0.4403772,0.082942545,0.019744903,0.34865054,0.35617965,0.021125586267535176,0.1088197308819731,0.3316450731645073,0.8192362
0.54410183,0.6054585,0.24741557,0.14842719,0.13303077798184668,0.14833994516600546,0.06385589,0.555874,0.1050939,0.13242888,0.2855269,0.4411094,0.12233478734008725,0.08168891816889183,0.2390607339060734,0.76989424
0.4224829,0.4983235,0.22857383,0.12829232,0.15006244900374693,0.17165924283407571,0.11720854,0.44963303,0.21188006,0.102595955,0.36340556,0.32015878,0.1685701101142066,0.17524461752446177,0.3306481530648153,0.6986208
0.3865665,0.46823737,0.16231391,0.09197682,0.11851555711093342,0.12583918741608127,0.12236002,0.38707095,0.19231918,0.081291944,0.4258067,0.2826286,0.1021317301279038,0.17766321776632177,0.36249867624986765,0.7409586
0.34998667,0.31312954,0.53279984,0.38602847,0.3411746804704809,0.4822015017798498,0.339463,0.4176296,0.49279165,0.44913247,0.53124493,0.27315983,0.5319602319176139,0.41136504113650413,0.3551273055127306,0.39349264
0.3682903,0.47272032,0.13246885,0.07906461,0.10492200629532038,0.09700238029976196,0.11857617,0.35804063,0.17457733,0.0677636,0.42323112,0.2873725,0.06467444388046663,0.18622244862224488,0.393396059339606,0.73180383
0.53644377,0.5774772,0.1756182,0.07052857,0.04212647952758877,0.07895686210431378,0.022241056,0.5286604,0.09226167,0.091368735,0.292755,0.44690812,0.07093638425618305,0.07618584761858477,0.22702981270298128,0.86895823
0.47302043,0.51065284,0.23610964,0.08911979,0.06663984399839065,0.1516223648377635,0.09222031,0.509479,0.15848204,0.14966258,0.3706766,0.39413342,0.15026706901602416,0.15487207548720755,0.2688393868839387,0.7791549
0.417557,0.46436435,0.21549836,0.14883554,0.14975280898516855,0.15556903444309653,0.12262675,0.39559662,0.25209117,0.13594109,0.41144174,0.34259975,0.1913145914788755,0.20377999037799904,0.33457315345731536,0.6922861
0.51984984,0.6423646,0.10933274,0.08556157,0.10566867034012022,0.03723957627604237,0.012230009,0.5296812,0.01318267,0.030456424,0.2401613,0.40665585,0.02222108933326536,0.040924954092495414,0.2566181056618106,0.82141733
0.2538235,0.29391074,0.39670673,0.35051495,0.3448214706892882,0.37537806246219374,0.36393273,0.24326746,0.44262743,0.3566735,0.59542495,0.16590452,0.3590163215409793,0.4220702222070223,0.5194932519493252,0.46028
0.6527597,0.6447773,0.394883,0.33162522,0.2704724862283492,0.28690934130906587,0.09096497,0.65441334,0.18937558,0.22848007,0.23198374,0.571666,0.287495567249734,0.08509712850971285,0.17684033768403376,0.74575144
0.5587873,0.65828276,0.16266546,0.11318654,0.09823483589409016,0.07753729224627078,0.0077804923,0.5550053,0.019334316,0.06742215,0.23170772,0.4354126,0.04661232479673949,0.03734024373402437,0.2380990238099024,0.8544138
0.61762524,0.70910203,0.21963456,0.226547,0.20700295242017716,0.1504386849561315,0.019177377,0.618932,0.0607239,0.13047901,0.18576047,0.5080254,0.13322824799369487,0.018460156846015683,0.18107433810743384,0.8112222
0.4460241,0.46308285,0.2257097,0.1332252,0.11667830700069842,0.15458030454196953,0.09430438,0.4238084,0.2482233,0.14591306,0.39899495,0.36947978,0.20416875225012512,0.20274763027476303,0.305310230531023,0.72762203
0.5902989,0.7008705,0.18362269,0.16385001,0.1653161699189702,0.10714917328508265,0.012027681,0.61346,0.029606283,0.082825124,0.1955416,0.4827502,0.07586247455174848,0.011214451121445113,0.20085490008549003,0.8158854
0.30333135,0.33083755,0.27276173,0.23804104,0.1958860317531619,0.2542266245773375,0.25422043,0.24618879,0.32984763,0.27858433,0.55454576,0.24617335,0.27035297622117854,0.3566975656697566,0.45270098527009855,0.5675984
0.85088384,0.68971026,0.7289827,0.6391537,0.5076313904578834,0.5848537115146288,0.1949454,0.79846144,0.3652585,0.53791094,0.22135043,0.8889911,0.5804414348264861,0.19204433920443392,0.061431206143120615,0.77298
0.3151464,0.41519243,0.15077433,0.11129278,0.12533820752029246,0.12006323299367669,0.17871752,0.3028881,0.1800445,0.11803922,0.47015268,0.24192405,0.0727345983640759,0.23675086367508638,0.4551472455147246,0.6572206
0.80390394,0.78136855,0.52068114,0.502604,0.41467847488070847,0.40786288921371106,0.092971206,0.75485575,0.17338955,0.33501127,0.14682542,0.7345643,0.36500694190041655,0.06282072628207262,0.11253176125317613,0.78032076
0.18072814,0.10472718,0.72672546,0.64861166,0.532759281965557,0.7197257780274221,0.58608526,0.22215924,0.7534766,0.7440692,0.7435031,0.14236134,0.7529908451794507,0.7143476714347672,0.5481130548113055,0.23892719
0.650713,0.5340396,0.6126176,0.34640658,0.1946783816807029,0.4518473548152645,0.15082419,0.7374636,0.32036018,0.46865246,0.29174757,0.64575636,0.4124573247474395,0.23319017331901737,0.11591966159196616,0.8622148
0.33805335,0.40252373,0.2982656,0.22633505,0.2694839961690398,0.25640070435992957,0.25158185,0.33942783,0.305457,0.2002128,0.5006255,0.2110335,0.21794982307698937,0.27588706758870674,0.4516375251637525,0.54465383
0.29273444,0.38697106,0.2204248,0.1856451,0.1937872916272375,0.1902441509755849,0.24232072,0.27380553,0.24313655,0.18550238,0.5088273,0.20756441,0.1422947085376825,0.29624545962454596,0.497327749732775,0.5880028
0.37511668,0.34334818,0.42818055,0.31875724,0.26342703580562216,0.3821375917862408,0.2545185,0.3817862,0.44768727,0.35817352,0.49070692,0.2945845,0.42703892562233553,0.3767742576774258,0.3505792350579235,0.5554398
0.018785536,0.0,1.0,0.9674529,0.9026988541619313,1.0,0.9921779,0.016379625,1.0,0.99945986,1.0,0.0,0.9545172572710354,1.0,0.895570249557025,0.011532962
0.55720043,0.6330621,0.16616204,0.10910356,0.0830003049800183,0.07627149637285036,0.006775975,0.5368817,0.04658273,0.069687754,0.24632205,0.4444063,0.05472928628375717,0.049213904921390494,0.23429980342998036,0.8338386
0.52186096,0.5709647,0.1897895,0.073688865,0.0490245249414715,0.09235676076432392,0.037217587,0.5364522,0.09160906,0.09833184,0.3009458,0.43479246,0.08859873531592412,0.09392187939218795,0.24118515411851543,0.8460462
0.4354508,0.5370158,0.13150045,0.057926774,0.08329374099762446,0.06185635381436461,0.07627401,0.38714153,0.0936228,0.03545013,0.3730619,0.31688517,0.029356451761387105,0.1291120729112073,0.3607948160794816,0.776477
0.6177497,0.69208765,0.24074957,0.19901824,0.1694313401658804,0.15392406460759353,0.01833278,0.59966075,0.05405557,0.124102384,0.20491156,0.5077498,0.11984664719079884,0.029068352906835293,0.19308591930859195,0.79554313
0.31363514,0.35771054,0.3140215,0.26615667,0.26073165564389933,0.28320235167976476,0.26296163,0.30107284,0.35014868,0.25583288,0.50533015,0.2257686,0.28801491728089507,0.3269392026939203,0.44539980453998046,0.54108894
0.49709195,0.59425724,0.14890745,0.08763993,0.10335308620118518,0.06739454826054517,0.04499021,0.52252567,0.07602641,0.045992732,0.29153484,0.39285612,0.058023456481407394,0.07454986145498615,0.27424372742437275,0.7628799
0.0,0.06752899,0.9434022,1.0,1.0,0.9480263051973694,1.0,0.0,0.91832554,0.8949617,0.99026555,0.0070942044,0.8573445014406702,0.9665232966523297,1.0,0.017487645
0.45726526,0.5567316,0.097887635,0.0336712,0.047879817872789075,0.03232332676766732,0.03469327,0.4626717,0.08520341,0.013878077,0.3365464,0.37061003,0.03018471781108307,0.10345147034514704,0.3169770516977052,0.82754266
0.5162998,0.61905533,0.13970402,0.06905556,0.07287872437272346,0.05229809477019052,0.012896031,0.515204,0.037167907,0.031617194,0.2686014,0.41428825,0.03221324193279451,0.06124763812476382,0.2640747664074766,0.8272428
0.3086827,0.3807894,0.23846129,0.18311375,0.18989904139394248,0.20874256912574307,0.23304403,0.31530708,0.25892282,0.19564274,0.50436145,0.2289169,0.18346471100788267,0.28345220834522084,0.4527635752763576,0.57945555
0.4336989,0.5295007,0.13203874,0.06045735,0.07825297469517849,0.07504253849574614,0.06537786,0.43815205,0.13391855,0.04000166,0.3542965,0.34074104,0.07595968455758108,0.13378624337862435,0.32919123291912333,0.7655053
0.4346225,0.5350021,0.12057516,0.049663305,0.07411498444689907,0.0606731119326888,0.06322798,0.44710702,0.111575425,0.034852594,0.35927495,0.34624606,0.058458719507523176,0.12687279268727927,0.33307675330767533,0.77603036
0.5003133,0.60866255,0.1172252,0.06015736,0.07042760422565626,0.044326509567349036,0.019794405,0.49211413,0.05949697,0.030119002,0.29393092,0.39841366,0.031608851896531114,0.06373684637368464,0.2805627580562758,0.8284909
0.46097755,0.551117,0.11109236,0.06133753,0.07921982475318948,0.03791167920883208,0.045593947,0.43095854,0.107379615,0.036094934,0.36166203,0.37553322,0.055491273329476405,0.12011532201153222,0.3238004723800473,0.8171467
0.3263181,0.26719794,0.45525202,0.3178696,0.1958208817492529,0.4420555557944444,0.30081177,0.3476594,0.46854675,0.44998452,0.5622105,0.29701266,0.43630495617829734,0.45220960522096054,0.3703258370325837,0.59063184
0.2095767,0.28961337,0.38007566,0.36038953,0.36540176192410573,0.3661830333816966,0.42136633,0.20208108,0.42250806,0.36092094,0.63197994,0.1557295,0.2985626179137571,0.46848578684857867,0.6171643117164312,0.47978407
0.42675334,0.52592814,0.13339838,0.077570796,0.10473299628397978,0.07643067235693277,0.07319686,0.4388908,0.16086593,0.04336828,0.3611271,0.35197026,0.0830112749806765,0.13595385359538537,0.32693788269378826,0.76525927
0.39115077,0.48481435,0.1165058,0.064318836,0.0830434049826043,0.07442151755784825,0.09607473,0.37968275,0.14948589,0.05575183,0.39632067,0.30984622,0.06072187764331266,0.1592484859248486,0.3641161064116107,0.7349367
0.52188414,0.6259333,0.16554198,0.15584403,0.15485013929100835,0.09581475441852455,0.035148352,0.5323256,0.107905746,0.084257364,0.2609281,0.40524393,0.11888111713286703,0.0685193308519331,0.2482674248267425,0.7840415
0.5620734,0.6386042,0.18783292,0.11951184,0.10808039648482379,0.08730515126948488,0.018979937,0.5466713,0.039111644,0.07436061,0.24355397,0.44751218,0.06368822382129344,0.05138978913897892,0.23250743325074333,0.8171222
0.41315824,0.498989,0.18219277,0.11049008,0.12554520753271245,0.13818253618174636,0.11836183,0.41385707,0.1684185,0.10269049,0.41010898,0.31388846,0.11872214712332883,0.17611412761141276,0.3522008352200835,0.7157003
0.2671479,0.25053644,0.4185935,0.3144108,0.23068173384090404,0.40868305913169406,0.33556676,0.2980396,0.45011163,0.4345496,0.5988711,0.22126356,0.40502662430159747,0.4612683261268326,0.43112364311236434,0.4915945
0.38866222,0.4352437,0.23828396,0.16799015,0.17607642056458522,0.18777467122253286,0.15851772,0.38930622,0.290722,0.15590549,0.43786088,0.28918558,0.20912803254768195,0.2309130930913093,0.3490653349065335,0.67110306
0.25030556,0.4070198,0.1164839,0.1755659,0.2974487678469261,0.09906502609349738,0.26759,0.31158292,0.17842752,0.11582968,0.49262744,0.2452217,0.0837579450254767,0.28565352856535287,0.5268551526855153,0.58586276
0.5276649,0.6602791,0.1182538,0.106944025,0.1367480882048853,0.051257634874236506,0.016384304,0.54679006,0.0212757,0.03585872,0.22778481,0.4204632,0.03625723917543435,0.036786693678669366,0.2518542051854205,0.80797565
0.44832304,0.51928115,0.19109711,0.0812636,0.07272977436378647,0.11939610806038918,0.088039845,0.46665457,0.13933182,0.10851821,0.37528792,0.36420095,0.12292731737563904,0.1486300648630065,0.29994078999407897,0.7614094
0.340396,0.42461646,0.22598442,0.17016041,0.19945527196731633,0.16668285333171468,0.20152617,0.32883936,0.20111316,0.15357497,0.45666048,0.2360873,0.12946850776811045,0.23599695359969536,0.4519160851916086,0.6108981
0.35181203,0.43617067,0.16616479,0.10471964,0.11127120667627241,0.13728548627145137,0.15122753,0.35112664,0.18901774,0.12000117,0.45481315,0.28387344,0.11741877304512638,0.21662258166225817,0.39469623946962396,0.6790699
0.42951202,0.5298234,0.106655,0.040303588,0.0621843967310638,0.05615430438456956,0.05859694,0.4375759,0.11304638,0.029692858,0.3641365,0.33547643,0.049074712944482776,0.1269526026952603,0.33348543334854336,0.7993658
0.23529339,0.332514,0.3016928,0.24141812,0.2478552648713159,0.2868680413131958,0.33792615,0.22885825,0.34577155,0.27791247,0.5843839,0.20008783,0.20477344228640654,0.3910774091077409,0.5489376148937616,0.5684625
0.43373027,0.39802778,0.3372272,0.16470736,0.0857439651446379,0.2855752114424788,0.16863066,0.45207906,0.30950052,0.3063793,0.4655303,0.38484815,0.3013399380803963,0.2860161686016168,0.27977340797734085,0.71053994
0.4421403,0.5305218,0.11057836,0.05055505,0.062213423732805424,0.0505086149491385,0.04769498,0.4352948,0.12564278,0.035072386,0.35866162,0.3627165,0.06728968403738105,0.1294917329491733,0.32086206208620627,0.78958046
0.6099432,0.66114026,0.23496458,0.158741,0.11927664715659883,0.1317430268256973,0.014255881,0.5977185,0.046004474,0.10604316,0.22149771,0.49801344,0.09691674081500445,0.03847356384735638,0.19542689954268996,0.83417124
0.49861443,0.5893726,0.12287104,0.059662282,0.060417298625037925,0.042653138734686125,0.02401641,0.4830376,0.059369534,0.033005297,0.30272868,0.39312792,0.03073698484421909,0.08015770801577081,0.29081078908107894,0.8372424
0.4093418,0.51517206,0.10967249,0.05288446,0.0834624250077455,0.06437721356227864,0.08281088,0.40278915,0.12510625,0.039322704,0.37562573,0.30741447,0.05110395306623719,0.1375090337509034,0.3559133755913376,0.7410327
0.44886217,0.41836888,0.30512443,0.14358377,0.0820465149227909,0.21808147819185217,0.11957705,0.4817867,0.29832357,0.2539644,0.42658395,0.39681035,0.271632266297936,0.26177548617754864,0.2585173258517326,0.7659397
0.4780783,0.55475324,0.15758404,0.0702337,0.07683432461005947,0.08270328172967183,0.06301111,0.4380028,0.08829558,0.043637216,0.33959347,0.36816394,0.062013569720814184,0.10415930641593064,0.3103635610363561,0.7854612
0.31812173,0.4427814,0.12646794,0.09327489,0.1377117682627061,0.09336244066375593,0.17263344,0.302141,0.1472475,0.08098072,0.4749916,0.261897,0.02487397349243841,0.21243023124302315,0.4610605661060566,0.6904785
0.35195577,0.34613326,0.32444605,0.27917045,0.2484722849083371,0.27438503256149677,0.24295032,0.29210585,0.38894928,0.2835829,0.52343005,0.29363415,0.332145649928739,0.3507953350795335,0.41383086138308617,0.5712768
0.3955624,0.54353,0.12723377,0.12580341,0.2204982132298928,0.08363603663639634,0.12218523,0.3996208,0.11599761,0.060393542,0.3547747,0.2914161,0.10218752013125121,0.1504214250421425,0.37615237761523773,0.64713
0.46042055,0.5897563,0.11056197,0.09414178,0.1410989284659357,0.050817722918227705,0.054749727,0.45597267,0.067086995,0.033914953,0.2937193,0.33834165,0.0544937882696273,0.09408397440839746,0.3187302918730292,0.76677746
0.40414464,0.37411273,0.3583856,0.24671465,0.18825943129556588,0.31498431850156816,0.2120893,0.38313267,0.3967147,0.3092369,0.5039929,0.31274292,0.3604913016294781,0.3352077935207794,0.3286828728682873,0.64007926
0.5329678,0.4597663,0.4324884,0.33108664,0.2469427748165665,0.32791280720871924,0.17833728,0.45788783,0.37453032,0.31452438,0.4074281,0.47313315,0.41365327481919645,0.2658850565885057,0.2645286264528627,0.6272341
0.12622067,0.12139657,0.7191254,0.6552607,0.5967924358075462,0.718456078154392,0.7030845,0.149185,0.7488844,0.7275593,0.83616865,0.09307128,0.7037813422268806,0.7512005151200515,0.6763162076316207,0.20972526
0.49439582,0.50842,0.2330189,0.016884625,0.002537071852224311,0.15473850452614954,0.05689156,0.5879842,0.12119445,0.13714004,0.32045844,0.42617637,0.09613425076805504,0.13236622323662234,0.2297164729716473,0.93836844
0.51367396,0.5945671,0.16189322,0.07528263,0.06283772377026343,0.06441339355866063,0.034214348,0.47311342,0.05473098,0.05624768,0.28700718,0.39756534,0.04955718297343098,0.07500027750002775,0.27131875713187575,0.81542015
0.4358424,0.5347042,0.13331535,0.06315583,0.0839277550356653,0.07281690271830972,0.0650917,0.43892473,0.12934017,0.039432853,0.35380566,0.34011543,0.07104284026257042,0.1304680230468023,0.33215937321593736,0.76580536
0.41919148,0.55953175,0.18999824,0.19003242,0.272313016338781,0.14593775540622445,0.14444104,0.45523143,0.16581482,0.099346876,0.3405548,0.31468606,0.15634751938085117,0.1383837038383704,0.35433039543303957,0.6308874
0.76994264,0.8008724,0.44029078,0.4587583,0.4360432261625936,0.35572832442716756,0.08166584,0.7314694,0.0986155,0.26902238,0.11355694,0.6797532,0.29020978741258724,0.03578527657852766,0.12370349237034925,0.7646981
0.6285266,0.721088,0.22711751,0.22328931,0.20039541202372474,0.15315861468413852,0.0058418214,0.63457954,0.03504747,0.12756023,0.17264122,0.52707475,0.11686307701178462,0.01389803138980314,0.17618994761899476,0.82897735
0.4408123,0.48492438,0.18758246,0.108915806,0.09761971585718296,0.12848766715123328,0.09028357,0.39362198,0.1946981,0.115822256,0.38241464,0.34030366,0.15322232919333975,0.1801936780193678,0.3166896316689632,0.72149396
0.3868395,0.48962367,0.12668157,0.07581854,0.1028599201715952,0.08472117152788283,0.10021162,0.38398415,0.16890427,0.055672944,0.39409035,0.30656156,0.07085055425103326,0.16496853649685367,0.36776909677690967,0.73382294
0.24205352,0.24314538,0.54221964,0.3934139,0.3311669398700164,0.515358648464135,0.4349516,0.33121425,0.57233083,0.52673924,0.65034044,0.13073042,0.5016936301016178,0.5090295509029551,0.4456908445690845,0.41784084
0.47356397,0.5522522,0.20581773,0.110857844,0.1084146565048794,0.12859983714001627,0.083927244,0.48656294,0.1327233,0.108772576,0.34313792,0.37971503,0.13313758798825528,0.13087777308777732,0.2880611688061169,0.72648656
0.27009726,0.38426912,0.20172164,0.1677975,0.18120534087232046,0.18220861177913883,0.2591908,0.24273807,0.23713127,0.18469438,0.5369078,0.22399633,0.10310060618603638,0.3177917017791702,0.5307585530758554,0.6349652
0.6184361,0.74065685,0.20282874,0.2154566,0.23020662381239745,0.1406029659397034,0.017438829,0.6401124,0.00525257,0.10054064,0.15842977,0.51169527,0.09828264089695846,0.0077724613772461384,0.18376059837605985,0.7966841
0.31020182,0.3987803,0.17079619,0.12633032,0.12904114774246886,0.1390442960955704,0.18722767,0.27877086,0.21833879,0.1486598,0.49027565,0.23904027,0.10595852635751159,0.2597780759778076,0.4541914454191446,0.6570792
0.23285769,0.31725344,0.34867802,0.31092006,0.31436915886214956,0.3384066161593383,0.38018566,0.21362622,0.36888272,0.3222814,0.60039186,0.18584111,0.26436407586184457,0.4230557823055783,0.5932373593237359,0.5204979
0.26876712,0.30559486,0.42200306,0.35729593,0.3565411213924673,0.3896869310313069,0.40001762,0.26648182,0.44059438,0.3732594,0.6190903,0.17935905,0.3801858628111518,0.4387801438780144,0.5204010520401052,0.4149338
0.71954167,0.6872879,0.42994604,0.39078945,0.28905851734351107,0.32077758792224115,0.078234255,0.64505804,0.15894791,0.27475902,0.20615087,0.6375706,0.29639066778344003,0.08167257216725722,0.15968521596852162,0.7640369
0.34336555,0.41226453,0.18356201,0.12693071,0.13133514788010886,0.1519366648063335,0.16280943,0.3252476,0.22516134,0.14045802,0.4634269,0.2758183,0.1402463984147839,0.2379175937917594,0.402547460254746,0.66152287
0.28516057,0.3457228,0.30490437,0.24689448,0.2563234153794049,0.27766639223336076,0.30279642,0.2941132,0.32370466,0.26314154,0.5572336,0.19586113,0.2491195949471757,0.3393809339380934,0.48490522849052287,0.5176503
0.5470887,0.6134516,0.2059367,0.10937166,0.10619307237158435,0.11377664262233574,0.0543212,0.5097651,0.06328225,0.070783556,0.27479187,0.43486512,0.06733739804024388,0.07349262734926273,0.26338442633844267,0.81572443
0.33450565,0.4591548,0.11917281,0.07520175,0.1385259683115581,0.08389436161056382,0.14705017,0.31219977,0.1369276,0.06715655,0.46115988,0.27490744,0.029068918744135124,0.1905674190567419,0.4465117646511765,0.71721804
0.37507913,0.4541114,0.2418339,0.15930444,0.17680735060844105,0.19705291029470895,0.17828858,0.3445174,0.23505312,0.1480827,0.41958487,0.24003874,0.17056311023378662,0.2117825611782561,0.3910554191055419,0.6046457
0.40967107,0.5091998,0.13160607,0.068986714,0.0942723216563393,0.08190467180953281,0.086380094,0.41267654,0.15417993,0.048625797,0.37354192,0.3199132,0.07448643846918632,0.14527200452720046,0.3475887847588785,0.7368837
0.56692827,0.6818256,0.15793642,0.12753594,0.13153696789221808,0.08253353174664682,0.007733166,0.572525,0.012989551,0.05918467,0.21014151,0.45671552,0.04922521295351278,0.02351266335126634,0.22267632226763223,0.8134684
0.6643436,0.7338767,0.32422897,0.30511904,0.278580266714816,0.2343052665694733,0.051731586,0.63930213,0.080026895,0.19682184,0.17817524,0.54487985,0.20413948224836892,0.033774915377491534,0.1696806169680617,0.7228332
0.4368374,0.52875024,0.14626452,0.083595216,0.10318029619081777,0.07869058213094178,0.07043004,0.45996988,0.16343257,0.05183375,0.3547197,0.363775,0.09581113574866815,0.1314211931421193,0.31507633150763315,0.7748287
0.40999082,0.51882064,0.07868585,0.023134291,0.043229762593785755,0.040115739988426,0.06401014,0.39149752,0.10102731,0.02185741,0.37942412,0.3155388,0.018064828083889685,0.1292686929268693,0.35599855559985555,0.78511477
0.28580737,0.40418595,0.17322966,0.13746804,0.15151894909113695,0.14942641505735849,0.22748828,0.2525018,0.20825723,0.1560708,0.52071065,0.22778395,0.07325941439556487,0.2910674491067449,0.5135491513549152,0.6574238
0.41549554,0.5166701,0.12911871,0.057784975,0.07214099432845966,0.07689612231038775,0.07970375,0.38528284,0.1347118,0.05227202,0.37216246,0.30373627,0.0672587200355232,0.14002181400218142,0.3451375745137575,0.738353
