data,cplx,time,stor,virt,aexp,pcap,lexp,loc,Generated_Var_3,actual
0.18629569,0.33258703,0.4379783,0.37162277,0.43205547,0.222370933342256,0.49363643,0.3278498,0.36341873,0.406771459322854,0.5582662
0.30887935,0.23825237,0.3292305,0.3092497,0.32523417,0.2565570153934209,0.49683017,0.21908507,0.35725394,0.3255073074492692,0.49637517
0.25501248,0.28007144,0.37603492,0.30311882,0.37624758,0.31216031872961914,0.57042843,0.27200514,0.36200777,0.3632126936787306,0.54172194
0.21743661,0.29964817,0.3986744,0.33999926,0.40328664,0.23932562435953747,0.50933397,0.29557836,0.29800275,0.3776147022385298,0.48845026
0.20928931,0.30821228,0.4316339,0.3593003,0.41207093,0.2140933728456024,0.48589355,0.31982777,0.36180705,0.39676603032339697,0.51907235
0.18362227,0.36815515,0.46051186,0.4091249,0.44602895,0.2180794630847678,0.47950065,0.34693033,0.362814,0.4293292570670743,0.4144299
0.41854298,0.2707749,0.38616833,0.29833746,0.36962652,0.3331851599911096,0.4991303,0.28656292,0.35126725,0.3669487133051286,0.6045702
0.09852965,0.5802684,0.68828356,0.63951015,0.6568603,0.02403935144236109,0.14375532,0.57392895,0.18366171,0.6500345349965465,0.6093421
0.15275127,0.46745533,0.56440526,0.52167094,0.5372629,0.11300633678038022,0.36000544,0.4481838,0.25026193,0.5139942886005711,0.47125491
0.2658817,0.26643375,0.3677064,0.28248516,0.36788583,0.32038761922325715,0.60026056,0.26329106,0.3723436,0.3476804152319584,0.6236893
0.13322277,0.61008656,0.6959382,0.6450324,0.6715314,0.07126500927590057,0.19336414,0.5870243,0.2551518,0.706613929338607,0.44933257
0.17274797,0.8074087,0.89398956,0.788386,0.79034823,0.0818806249128375,0.1527037,0.7879222,0.2821725,0.9096256790374321,0.34576222
0.13042003,0.774056,0.8712291,0.7879328,0.80021125,0.00832156849929411,0.09959705,0.7491928,0.035850912,0.8285709171429082,0.35406783
0.3788851,0.18043485,0.2878806,0.2385672,0.26444405,0.3892815233568914,0.6349992,0.16413245,0.48694217,0.2929848707015129,0.56194836
0.2881636,0.23782736,0.33925852,0.2925258,0.33284232,0.3050615983036959,0.52771026,0.21940152,0.38219413,0.33616026638397334,0.50479555
0.52814525,0.14026952,0.21990575,0.18102849,0.22603299,0.5191813311508798,0.70023376,0.118227005,0.58022755,0.24871671512832846,0.66263777
0.4843946,0.112669095,0.2006372,0.13643156,0.1850498,0.557049533422972,0.6699346,0.090112165,0.5653611,0.2112040788795921,0.7046406
0.44460633,0.16436242,0.24421354,0.19715895,0.25333604,0.42091044525462673,0.6752266,0.13780954,0.5739474,0.26849854315014565,0.60234576
0.13817674,0.57443297,0.6767584,0.5991833,0.62317896,0.08041092482465549,0.21201664,0.55593944,0.18340534,0.6326781367321862,0.30417576
0.09472739,0.5820178,0.6517279,0.6252786,0.65931994,0.06476144388568664,0.25226367,0.57441753,0.27862918,0.6139509086049091,0.599308
0.43550223,0.14768955,0.23830102,0.16679403,0.23365428,0.4854848691290921,0.65645427,0.1281849,0.49501646,0.24119920588007937,0.7228911
0.053803585,0.8681245,0.845683,0.81511843,0.83421516,0.14261106855666414,0.0,0.8626253,0.04743122,0.8691039130896087,0.0
0.28178552,0.25352502,0.3811988,0.33968338,0.36275598,0.2484419149065149,0.5115738,0.2223909,0.29814956,0.3728531627146837,0.5281042
0.51109177,0.08136453,0.19146484,0.1630628,0.18891913,0.5020239301214358,0.695353,0.07854721,0.61831504,0.2112465788753421,0.6738
0.24348733,0.37958276,0.46020305,0.41554314,0.43865407,0.20500011230000673,0.42137927,0.3526207,0.32654333,0.4341242765875723,0.5262118
0.64308804,0.096856564,0.16548494,0.15539978,0.1850971,0.547042582822555,0.7607373,0.09504034,0.6908941,0.19548372045162793,0.67408687
0.22235554,0.3059545,0.4174501,0.34669268,0.40147543,0.2524810551488633,0.55613923,0.30050576,0.37252435,0.39151466084853387,0.5407702
0.44732308,0.26731417,0.36707753,0.30228972,0.36992294,0.34886639093198346,0.54882044,0.29565918,0.44454786,0.34266504573349543,0.697976
0.38145953,0.22058326,0.30496043,0.2586441,0.2630561,0.40335624420137467,0.75086325,0.19987573,0.49594557,0.29741770025822994,0.5197408
0.21053201,0.35964277,0.4684661,0.4210822,0.4537902,0.16982938018976282,0.40264404,0.36332896,0.34165373,0.40221072977892697,0.5876391
0.285881,0.30295277,0.4135151,0.35622644,0.4208839,0.23270155396209324,0.4499156,0.34079581,0.3613094,0.34445286555471344,0.7311982
0.12640728,0.47409403,0.5885652,0.5300499,0.5800595,0.07871454472287269,0.28657705,0.5143172,0.22823116,0.44636930536306946,0.4710531
0.38035467,0.2393924,0.3534972,0.2887572,0.36344346,0.3294061897643714,0.5303195,0.27966285,0.41811833,0.30716896928310305,0.76966316
0.39020255,0.17240162,0.26262617,0.20556243,0.25797638,0.41635602498136154,0.6246476,0.15873809,0.49160314,0.26870267312973267,0.61107683
0.19746712,0.48651505,0.599703,0.51855254,0.5344131,0.11000777660046661,0.31647605,0.49498382,0.30493456,0.5830475416952458,0.44433883
0.7001008,0.04885752,0.099238515,0.10632634,0.082868055,0.7489071949344317,0.84666747,0.03406457,0.81259096,0.14591290540870946,0.661682
0.09404265,0.4823705,0.5807683,0.54627067,0.573201,0.08767540526052432,0.27527526,0.48257494,0.23449811,0.5327099467290053,0.49853775
0.17511949,0.35336798,0.4604779,0.40734804,0.45215413,0.14680293880817633,0.44587117,0.3793049,0.35850564,0.3791148920885108,0.6084878
0.20035675,0.35947108,0.42509735,0.40486908,0.43686652,0.20896391253783478,0.3669697,0.33037844,0.15822598,0.42887935711206426,0.28506923
0.18410978,0.5192949,0.6192007,0.5673597,0.560681,0.1404373084262385,0.35569888,0.5137582,0.24425465,0.5935699406430059,0.5361716
0.569069,0.074190184,0.14161243,0.13013935,0.12916514,0.6033608362016503,0.80568135,0.053957462,0.7461703,0.17818342218165778,0.5872558
0.37772483,0.20436388,0.29609162,0.24478501,0.2807823,0.3836460030187602,0.6626539,0.17983279,0.47539705,0.30692976930702304,0.6489333
0.16584873,0.46405053,0.53640056,0.5129007,0.5304231,0.13578251814695108,0.3361977,0.44868967,0.25225732,0.505859249414075,0.511098
0.48408034,0.11832534,0.21297309,0.15448478,0.20489609,0.5109921306595278,0.6528901,0.106763855,0.5241143,0.20509031949096804,0.7112203
0.37185672,0.18586743,0.2796573,0.19982427,0.28003982,0.42549082552944956,0.6379285,0.17650236,0.43774176,0.2767426123257387,0.6970907
0.4758127,0.1386812,0.22634567,0.19711195,0.21620081,0.44966116697967007,0.62952256,0.13346499,0.5902439,0.21199183880081612,0.7063145
0.15308657,0.39773566,0.54038715,0.4545264,0.48067808,0.09380994562859674,0.33971095,0.3886941,0.2950538,0.4852131714786828,0.51603913
0.10403113,0.5017843,0.59283227,0.5622188,0.58355606,0.06607754396465264,0.25617343,0.49593884,0.224944,0.5576948442305155,0.46073958
0.38055763,0.3544098,0.47186065,0.38011312,0.450758,0.2814642368878542,0.5164011,0.38804546,0.41095448,0.39825726017427393,0.59516966
0.5896342,0.07140337,0.15398547,0.10695224,0.13175066,0.6468248388094904,0.7836432,0.050785262,0.71558994,0.18798495120150488,0.60931796
0.22197843,0.30350608,0.4036889,0.33011824,0.39135703,0.28495378709722724,0.5821723,0.2980815,0.36871514,0.3837432216256778,0.5061215
0.42612135,0.19174787,0.30430806,0.25738788,0.2935113,0.3307651798459108,0.5400726,0.18473268,0.4466105,0.3108681989131801,0.42678213
0.6825258,0.06396438,0.11006889,0.07619081,0.08642587,0.7471942448316548,0.83775014,0.040505346,0.85252213,0.14817577518242248,0.5592676
0.16648257,0.6048414,0.7048271,0.63334507,0.635538,0.08809768928586136,0.2714868,0.59467524,0.19310802,0.702713179728682,0.3961085
0.62101567,0.11641246,0.22731991,0.18900621,0.21176192,0.5271578316294699,0.6115278,0.15550132,0.5038651,0.17324620267537974,0.6491066
0.07435264,0.562939,0.6435796,0.61998385,0.6378242,0.06645200798712048,0.14840323,0.5590849,0.20826614,0.6364160763583924,0.57877284
0.1404779,0.38065717,0.47037813,0.44158733,0.47722682,0.15656888939413335,0.36702198,0.36463717,0.27028507,0.4336416866358313,0.485465
0.60326797,0.07352142,0.18404543,0.1236678,0.17858636,0.5836503850190231,0.7356575,0.077199146,0.6627467,0.1925566307443369,0.83287966
0.522179,0.09603368,0.18563282,0.13449524,0.18837938,0.534741632084498,0.7322921,0.074342676,0.63359797,0.2225550777444922,0.63689494
0.59406626,0.07364391,0.16087224,0.10550522,0.15791911,0.6122672367360342,0.75206286,0.05585209,0.696129,0.19258598074140193,0.66590744
0.58911246,0.0620243,0.15778536,0.12121323,0.15628988,0.5744757344685442,0.7500527,0.062737785,0.6706721,0.18536905146309485,0.72186553
0.08885489,0.95418507,1.0,0.95776004,0.96489555,0.01344980380698823,0.0004658401,0.89957935,0.03841476,1.0,0.516511
0.1690896,0.42526853,0.5104125,0.452937,0.475742,0.1374187282451237,0.37385154,0.40586284,0.3051924,0.48351050164894976,0.45343536
0.112212405,0.42663932,0.54686975,0.47282478,0.51789284,0.09198179551890773,0.2820955,0.42407295,0.3324387,0.49252231074776887,0.45342866
0.3070791,0.24937472,0.35302213,0.29497606,0.33131197,0.322781699366902,0.56437814,0.2311081,0.42964348,0.3535741646425835,0.55160993
0.27017334,0.26486295,0.36011294,0.2875306,0.35454893,0.31625394897523695,0.6068165,0.24427113,0.42442325,0.3493372650662735,0.5361176
0.27846763,0.27240804,0.3657324,0.31584334,0.3512828,0.2796217967773078,0.541926,0.24147858,0.41167623,0.3587656641234336,0.5352095
0.30141398,0.48041123,0.61037076,0.5017496,0.5493381,0.1694981601698896,0.32968715,0.5050285,0.3344692,0.5345509065449093,0.41259664
0.44452202,0.19115466,0.29691887,0.22577858,0.30376256,0.41512619490757174,0.6195542,0.19550064,0.45365268,0.2847329115267088,0.7710921
0.40235332,0.21829394,0.29560688,0.23249173,0.30630088,0.4135116248106975,0.6609052,0.19197883,0.4851916,0.3091651490834851,0.5671484
0.16246939,0.44556952,0.531263,0.50297505,0.5152886,0.13146842788810567,0.37206942,0.4210345,0.30151856,0.49172838082716186,0.54824525
0.13607351,0.44224745,0.524552,0.4928337,0.5307018,0.1377841882670513,0.31238252,0.43758252,0.24975318,0.4716567528343247,0.516904
0.3044907,0.2804121,0.3725648,0.31880635,0.3540891,0.3063104183786251,0.5769803,0.25393343,0.40415734,0.3616429838357016,0.5740848
0.52625483,0.09302652,0.17287834,0.14581373,0.17337313,0.5120215707212943,0.6718349,0.091270134,0.6646288,0.17624748237525176,0.52697575
0.24152133,0.3744723,0.485471,0.42546573,0.4855963,0.17882417072945025,0.3724891,0.40757927,0.31380996,0.40746571925342806,0.63873863
0.6484002,0.046583313,0.11871651,0.078761645,0.10860111,0.6809817408589045,0.8138039,0.043093942,0.77943766,0.14859035514096447,0.70041096
0.4283848,0.12718284,0.23790556,0.17616133,0.22212681,0.42828752569725154,0.6838606,0.10015108,0.5908992,0.2424162057583794,0.6346672
0.20281884,0.31023374,0.426848,0.35945147,0.4061256,0.2245055234703314,0.5014284,0.30483538,0.40010586,0.39588462041153794,0.58583266
0.15372701,0.7363679,0.84383285,0.74297035,0.7614578,0.028155164689309883,0.12587008,0.7336285,0.2805751,0.7915866208413378,0.43415484
0.41959897,0.17462847,0.26534578,0.20414615,0.2522362,0.4431017865861072,0.6977231,0.14557397,0.52746594,0.2891921710807829,0.5347977
0.18026607,0.3945284,0.4754795,0.45598203,0.46878517,0.1388705183322311,0.4032442,0.37781194,0.29690623,0.44588855541114447,0.53207535
0.415213,0.2727421,0.38438317,0.29677722,0.36910605,0.3395156803709408,0.46344244,0.29559344,0.3455022,0.3603752639624736,0.6211933
0.1122036,0.51836693,0.6334736,0.57639694,0.6094262,0.046483750789025044,0.24550048,0.5009134,0.16029446,0.5808457419154257,0.48815745
0.21451226,0.35695362,0.4699012,0.41571587,0.44104832,0.20374079222444755,0.4663613,0.33597553,0.33908224,0.4394028960597104,0.58028024
0.60403425,0.07191722,0.14236271,0.088038236,0.13139403,0.655325099319506,0.7755471,0.05185311,0.7586105,0.17363262263673773,0.5836846
0.09278899,0.6308535,0.70086735,0.675368,0.69844246,0.04646226278773577,0.18675986,0.60262007,0.060192574,0.6797735320226467,0.44150567
0.18209869,0.44656664,0.56393135,0.5007653,0.52761877,0.11112338266740296,0.36031735,0.438182,0.3923754,0.48473538152646184,0.63771665
0.47129795,0.16202413,0.2499343,0.20752615,0.25018355,0.440494266429656,0.6974662,0.15282479,0.52671957,0.2840063015993698,0.72422767
0.3592845,0.22702727,0.32783633,0.2673717,0.32202458,0.3162260189735612,0.5593701,0.23841697,0.4056319,0.2924668707533129,0.65916973
0.21839297,0.42037043,0.526465,0.46781814,0.4826594,0.17015765020945903,0.37104177,0.42034194,0.3223112,0.47585253241474673,0.60113174
0.49752215,0.10067417,0.19886518,0.15709853,0.18722042,0.4910658294639498,0.686108,0.1042037,0.5883684,0.19822724017727597,0.68246424
0.39254937,0.1480461,0.25995007,0.20640832,0.23607437,0.41032707461962453,0.64474404,0.13974302,0.4645491,0.2661902733809726,0.593102
0.52130646,0.10141581,0.1941958,0.13459069,0.17382851,0.5683833741030024,0.7401974,0.0731994,0.68020743,0.22027503797249617,0.6468732
0.56294394,0.108034626,0.20640925,0.1814224,0.20541057,0.5133799308027959,0.699365,0.111505054,0.6519712,0.20814457918554208,0.79906356
0.38815376,0.23561662,0.3091513,0.27789223,0.33644316,0.3568265914095955,0.5690628,0.20216934,0.43911025,0.3182895181710481,0.48692214
0.25419283,0.33458358,0.40622813,0.3504464,0.3913238,0.23297272397836344,0.49101657,0.30703413,0.37854353,0.3919200208079979,0.5125379
0.4286663,0.14583828,0.24662755,0.16870277,0.24175207,0.47370382842222974,0.66490954,0.1281721,0.5232322,0.2520300447969955,0.69973564
0.41826436,0.25377882,0.3598555,0.2750937,0.3482669,0.36784852207091134,0.63328266,0.24816498,0.44533622,0.34613438538656144,0.6065091
0.20114473,0.32379785,0.44185463,0.37019897,0.42868686,0.215570432934226,0.498635,0.32247752,0.33118495,0.40683247931675204,0.550973
0.27250358,0.2768428,0.35182855,0.28756317,0.36083484,0.2860837471650248,0.540679,0.25593978,0.3917096,0.3414979858502014,0.5210233
0.41774943,0.25126523,0.38648257,0.2796602,0.3675343,0.37263592235815535,0.57743275,0.284819,0.3795197,0.3454931054506894,0.8252003
0.43494046,0.16346693,0.30200744,0.25635633,0.2921228,0.4172319450339167,0.5683232,0.15354511,0.5150087,0.304452509554749,0.70934033
0.25114766,0.31367007,0.42685536,0.3501077,0.42770565,0.23837886430273186,0.52178293,0.338022,0.40516755,0.36678540332145965,0.70546126
0.09368954,0.85502476,0.8944659,0.8552881,0.8814003,0.04037182242230935,0.04995291,0.8322218,0.17000596,0.8977865102213489,0.5888395
0.11994974,0.5406094,0.6039664,0.568797,0.59977305,0.10573235034394103,0.2911099,0.52329916,0.11779566,0.5839904416009558,0.29154128
0.3181751,0.23500633,0.33311492,0.27139506,0.30286798,0.33275608996536543,0.66199005,0.20220064,0.45508137,0.32445326755467324,0.5193187
0.38379878,0.16153416,0.25420785,0.200825,0.25450855,0.40407749424464967,0.5854794,0.15373915,0.44794953,0.23709702629029736,0.6205771
0.18120836,0.51855254,0.649848,0.5838585,0.6056465,0.07592162455529747,0.2743833,0.5167792,0.22440839,0.5836399416360059,0.35002497
0.13657774,0.5000086,0.6157957,0.55873615,0.58201915,0.06881329412879765,0.29347292,0.4811755,0.20959106,0.5516185848381415,0.48733938
0.2738282,0.25925633,0.33664548,0.2814574,0.35001546,0.3088587385315243,0.5619844,0.23502791,0.40143177,0.32844076715592324,0.55452204
0.5242973,0.09644736,0.18517031,0.17919612,0.1772089,0.567805534068332,0.7180625,0.072870135,0.64925134,0.2309060769093923,0.6988908
0.31778327,0.25452203,0.3219463,0.2706489,0.31879616,0.3016218680973121,0.61604387,0.22015175,0.46230492,0.32756670724332926,0.53119266
0.76746726,0.04702596,0.07741618,0.061829127,0.074208975,0.807334648440079,0.8907562,0.031104844,0.88430536,0.12428779757122023,0.60432065
0.20081413,0.3634499,0.46698877,0.4189412,0.4362153,0.17514090050845402,0.4729916,0.33511022,0.34341708,0.4375122562487744,0.58766115
0.31923866,0.24268296,0.36609122,0.32036954,0.34477568,0.23755882425352948,0.50678223,0.24823816,0.45317757,0.3561483643851635,0.55739754
0.35020626,0.18697438,0.28885615,0.22472918,0.27047643,0.36514542190872534,0.6535985,0.15947983,0.49649593,0.2912664708733529,0.5570272
0.31446293,0.2526855,0.35047504,0.28086632,0.31632462,0.3299847197990832,0.57368916,0.24843343,0.44443542,0.3323906367609363,0.62043804
0.21079302,0.3836048,0.48301566,0.46436042,0.4773007,0.1365890881953453,0.39610392,0.41153058,0.40685442,0.3918942408105759,0.7171432
0.42975026,0.12948163,0.22923324,0.16587982,0.22418007,0.4570679274240757,0.64656276,0.11815059,0.5242726,0.23798014620198535,0.58819306
0.23686111,0.29488516,0.40568793,0.33876693,0.38277045,0.2623084957385098,0.56358093,0.28493953,0.39855024,0.3830244116975588,0.58817524
0.11604033,0.43889758,0.53805196,0.49224478,0.53105557,0.10690234641414079,0.33351403,0.43169877,0.19305873,0.5179594482040552,0.37555557
0.57684004,0.106798425,0.12330407,0.17000782,0.1477794,0.5941828856509732,0.7956172,0.07444981,0.7818774,0.16852366314763367,0.48988461
0.072892,0.85961413,0.8715488,0.8668525,0.8972717,0.055335533320132003,0.057871476,0.84944576,0.05265799,0.8755709124429086,0.5035156
0.51512915,0.10917111,0.20560434,0.15643926,0.21033907,0.49841412990484785,0.748313,0.09177488,0.6048319,0.2516598748340125,0.67447555
0.19201893,0.6349604,0.7212862,0.66680455,0.6773284,0.10085265205115913,0.2483444,0.58595806,0.22339623,0.6791208920879107,0.49712574
0.51986,0.10213569,0.2315626,0.17515723,0.2257657,0.46493652789619166,0.6215916,0.11778903,0.6228713,0.23766288623371137,0.8135011
0.3519131,0.19172892,0.29740256,0.23798853,0.2785116,0.3684321821059309,0.65763575,0.16462597,0.48598236,0.29700735029926495,0.56342745
0.6158839,0.063239574,0.14348501,0.12644176,0.14903817,0.6056511763390706,0.73978984,0.05813466,0.7107227,0.15222994477700552,0.8177445
0.17582057,0.4129022,0.5179906,0.4604747,0.4912127,0.1397981683878901,0.38105845,0.39015993,0.29619658,0.46781028321897167,0.4755968
0.17388539,0.41586587,0.49949864,0.46602258,0.49033543,0.15046331902779914,0.36367458,0.3998164,0.3145623,0.4694444930555507,0.52729285
0.35036203,0.21955639,0.31953785,0.25428307,0.2989349,0.34506538070392284,0.60925186,0.20527814,0.45694137,0.2928200107179989,0.64381266
0.27537745,0.2679841,0.36133277,0.29125023,0.34812105,0.3080056184803371,0.6044692,0.25191158,0.42485762,0.3496962450303755,0.56045675
0.5634719,0.08209981,0.1693893,0.12486003,0.16527009,0.5860861351651682,0.7363526,0.0755242,0.68984836,0.20484960951503903,0.695777
0.388509,0.1568924,0.25594205,0.20319188,0.25172895,0.39770562386233743,0.63650155,0.14319289,0.46295598,0.2723938227606177,0.55040467
0.07767545,0.91250455,0.9239404,0.898566,0.941599,0.05724578743474725,0.058262646,0.87581444,0.00767307,0.9501502049849795,0.49539638
0.1453026,0.49228185,0.5694138,0.54845476,0.55449253,0.12760279765616786,0.3298549,0.46583158,0.25817555,0.5468897453110254,0.55947423
0.21088883,0.35344958,0.47182178,0.38943475,0.45182344,0.20362325221739516,0.48174143,0.3445429,0.3369267,0.4164745383525461,0.5328426
0.3440393,0.19649887,0.29260796,0.23033191,0.2835899,0.37221717233303037,0.6167098,0.1803216,0.435714,0.28797379120262084,0.5715274
0.24538335,0.30072212,0.41679555,0.3454361,0.38536465,0.2590719355443162,0.5658836,0.28411192,0.39005005,0.39663576033642395,0.54065
0.24942634,0.28785866,0.395909,0.3234818,0.38682085,0.27408521644511297,0.5502618,0.28175315,0.37933967,0.3798206620179338,0.58404815
0.30673787,0.24938157,0.35951105,0.29723537,0.33028266,0.3054595483275729,0.6078803,0.22423871,0.43470404,0.34042718595728133,0.5558317
0.14563665,0.4612199,0.57106006,0.5197195,0.54279745,0.0811316198678972,0.32740653,0.4481618,0.295408,0.5237807076219292,0.38239443
0.59644026,0.06604053,0.1522306,0.10163379,0.1446269,0.6145827368749642,0.7095694,0.06971525,0.65895635,0.15295131470486853,0.7029136
0.24681619,0.36408955,0.51159984,0.44134006,0.48315835,0.1354948381296903,0.3766263,0.39969847,0.25377885,0.43011017698898224,0.51003504
0.68468606,0.030597556,0.089250356,0.080556355,0.07207325,0.7449083746945026,0.8218937,0.031350933,0.8174013,0.10422439957756004,0.5878225
0.378358,0.34779084,0.47828707,0.37007803,0.4285028,0.278219866693192,0.49236315,0.3676872,0.37324488,0.42817570718242925,0.57913995
0.2778626,0.32904088,0.47176766,0.39103737,0.45329553,0.2207337432440246,0.44537854,0.32110763,0.38307798,0.4090891090910891,0.5846841
0.37029967,0.18272188,0.28475296,0.19696626,0.28733003,0.4117584247055055,0.6352908,0.16519119,0.458019,0.2816163318383668,0.6614417
0.2700474,0.31352708,0.41570568,0.3451234,0.40627217,0.2718365363101922,0.50668126,0.2916417,0.3714579,0.4119083588091641,0.5238725
0.20283818,0.31688237,0.39476818,0.36259,0.37832472,0.1949704416982265,0.52405787,0.29840147,0.38681984,0.3704912029508797,0.5680589
0.19294737,0.34337673,0.45364618,0.39721748,0.43529212,0.1908247914494875,0.4827209,0.33631423,0.37295258,0.4206858179314182,0.56596774
0.08390195,0.7481611,0.7941592,0.7327632,0.7508229,0.05305169118310147,0.08315286,0.74084395,0.19105172,0.8010194198980579,0.24381858
0.33192006,0.23540285,0.31088287,0.23237476,0.30990803,0.35543539132612345,0.59886515,0.21252123,0.4784379,0.29950821004917894,0.5591605
0.2479853,0.40424234,0.42779323,0.3857951,0.40611458,0.218977583138655,0.5015454,0.372044,0.36294428,0.42777307722269226,0.51035386
0.14942978,0.40606532,0.5218936,0.4534667,0.48081142,0.1094695765681746,0.3598807,0.39695877,0.29301545,0.47955575204442474,0.41010597
0.31645352,0.25386423,0.34892523,0.3048141,0.33482713,0.30415065824903953,0.5893183,0.22137755,0.47185975,0.3370503662949633,0.62282336
0.46483612,0.17920417,0.28826562,0.24125704,0.3094308,0.3771074626264478,0.5266703,0.22201978,0.4227239,0.23809114619088537,0.73662466
0.37335548,0.26941565,0.3636061,0.28192544,0.33715945,0.3677214920632895,0.6787999,0.24801067,0.4964936,0.34931253506874643,0.60180604
0.2619832,0.29010433,0.37328762,0.33915162,0.38114187,0.25986839559210373,0.49181503,0.25672778,0.41260248,0.3553236344676365,0.51789296
0.35583872,0.20960534,0.32529947,0.26220274,0.27604988,0.3466104807966289,0.6792703,0.17961961,0.45587438,0.32037490796250917,0.555325
0.5184188,0.1184587,0.23611856,0.15451789,0.2386859,0.5071571304294279,0.67008436,0.13147993,0.5204116,0.23556539644346033,0.8672453
0.19538115,0.36706206,0.49038395,0.4111116,0.47199148,0.17313049038782943,0.451882,0.37304017,0.380476,0.4184776981522301,0.57872593
0.43196702,0.13047256,0.23785937,0.17751175,0.22381516,0.4400714864042892,0.71231246,0.10322274,0.59496605,0.2537572146242785,0.60481364
0.42904446,0.13278407,0.2336201,0.17705809,0.2409944,0.4225891453553487,0.6510308,0.11217202,0.5387567,0.24799734520026545,0.61469436
0.2205025,0.3095925,0.4299754,0.35691667,0.3836128,0.23247261394835683,0.55743045,0.29001385,0.36294866,0.40574119942588005,0.5397135
0.3531656,0.20792028,0.3079582,0.2562146,0.29214624,0.33693000021580005,0.6411424,0.17869948,0.47126627,0.29464999053500096,0.6057433
0.1666977,0.3616664,0.46135798,0.41974837,0.4354661,0.17981256078875363,0.42552197,0.34483558,0.34215796,0.4347719365228063,0.47569764
0.49687973,0.0910427,0.19993636,0.1377243,0.18769255,0.5413903924834236,0.6995259,0.08971144,0.6211933,0.20558381944161802,0.69827753
0.2292718,0.34931108,0.41927648,0.36906254,0.4027291,0.23584340415060426,0.50698197,0.3283477,0.37611663,0.4073645992635401,0.50615716
0.7293046,0.051066127,0.1494253,0.13429499,0.14713109,0.6316349378980963,0.7215581,0.09332317,0.6467392,0.11456602454339754,0.87297595
0.39653793,0.23679417,0.31605163,0.26244524,0.30570427,0.3605495216329713,0.64500904,0.22542067,0.4633406,0.30853104914689505,0.6613976
0.35328412,0.24265525,0.31644577,0.26414493,0.3094478,0.33651890019113406,0.6194314,0.22617036,0.47038463,0.30414196958580303,0.59486014
0.38901007,0.18045568,0.2704272,0.2052105,0.26548845,0.41268322476099345,0.64196295,0.15854795,0.5133747,0.27943357205664276,0.56291926
0.13835901,0.5609864,0.6704503,0.5996164,0.61569357,0.04608686576521195,0.21723163,0.555425,0.22508655,0.6211962078803792,0.48317575
0.62818134,0.05019923,0.15664962,0.1283677,0.15033059,0.580531134831868,0.74941224,0.06597556,0.6892086,0.16467288353271164,0.79922366
0.35751706,0.25419146,0.34078482,0.26945302,0.34458303,0.36356198181371896,0.6488155,0.23500597,0.42635062,0.3545028245497175,0.5515328
0.27207276,0.32266042,0.4276336,0.34437382,0.4130032,0.2651613559096814,0.52205473,0.305358,0.37859997,0.396586960341304,0.6288536
0.43133086,0.15037124,0.24569805,0.19731705,0.25090504,0.42844178570650715,0.65625125,0.12833232,0.5727708,0.25965071403492856,0.6496405
0.09975345,0.4796381,0.58410066,0.53440654,0.56754905,0.07797772867866372,0.2828037,0.47342673,0.25832728,0.5290209470979053,0.48756793
0.6503708,0.07251316,0.12864715,0.10350908,0.13144352,0.6755941405356485,0.80278105,0.04674546,0.7308307,0.1939236006076399,0.6149621
0.3409943,0.20170066,0.29705453,0.24286437,0.30414692,0.36541052192463136,0.56306803,0.18020907,0.4339835,0.30528574947142506,0.5382686
0.37393463,0.27463284,0.42872792,0.36016798,0.39828724,0.24822233489334009,0.43627122,0.34295505,0.2895542,0.3120582687941731,0.7110707
0.50222147,0.106480464,0.20665431,0.14171956,0.19002531,0.534514932070896,0.73097163,0.0803325,0.6446563,0.22683221731677825,0.6735426
0.81949526,0.031825203,0.049458563,0.03385961,0.03316827,0.8795915527754932,0.8851242,0.03283683,0.8891708,0.046175318382468154,0.5008029
0.6037349,0.06691453,0.133987,0.111142375,0.12688982,0.6419262385155743,0.7374341,0.05793808,0.71586245,0.1601847439815256,0.6414079
0.6903771,0.08172096,0.17057653,0.202684,0.18957388,0.5348278320896699,0.6290458,0.12781817,0.67458487,0.08800665119933487,0.90203106
0.42724276,0.17763336,0.28029665,0.21759357,0.2850565,0.4015708240942495,0.6257029,0.15991685,0.50696725,0.2858961514103848,0.644683
0.34852266,0.22245884,0.3149762,0.25342375,0.3027403,0.3698879221932753,0.654715,0.19944227,0.4488561,0.3106910689308931,0.62237954
0.6272841,0.1151814,0.1795748,0.1436241,0.15097101,0.6482453688947221,0.75640714,0.09951258,0.7534634,0.17796234220376578,0.73247474
0.15836322,0.56155795,0.66214687,0.6223927,0.63441443,0.07194396431663787,0.2611622,0.52581525,0.15487733,0.6215613378438662,0.5644659
0.13252695,0.45184994,0.5395498,0.5010405,0.5319311,0.11859750711585043,0.3641076,0.4281967,0.2772321,0.4926840507315949,0.476704
0.20066378,0.32140663,0.41631982,0.35138643,0.42324528,0.2524626751477605,0.5146348,0.31183788,0.3312917,0.39768108023189197,0.5117482
0.35104397,0.21098712,0.30673307,0.27357888,0.2933476,0.31673975900438556,0.59101826,0.1828825,0.48145586,0.2891049710895029,0.56978405
0.40198296,0.22292739,0.28883496,0.24250928,0.28208816,0.4090752845445171,0.73473537,0.18989593,0.5104063,0.31596731840326814,0.5158974
0.22164983,0.3441224,0.46597955,0.3857644,0.43673187,0.20764409245864557,0.48808855,0.33696306,0.36460048,0.40752492924750705,0.52314156
