Transactions,Entities,PointsAdjust,Envergure,Language,Generated_Var_1,Generated_Var_2,Generated_Var_3,Generated_Var_4,Effort
0.32396677,0.34636575,0.35002506,0.7367126,0.9391084,0.527942031676522,0.41277468,0.4429791,0.6129655,0.4384833
0.13374592,0.3358184,0.24429543,0.5058309,0.83250976,0.47366776842006614,0.4173475,0.38673863,0.4242379,0.2729679
0.60846335,0.6566112,0.64711773,0.73963505,0.52956426,0.1569235294154118,0.8043464,0.7365515,0.7282116,0.46462503
0.5592781,0.69151044,0.6277401,0.48927918,0.7210187,0.19828623189717393,0.71963155,0.7200545,0.61289674,0.5783894
0.21768808,0.54802823,0.38316503,0.67912906,0.8529544,0.4011759440705567,0.52808183,0.49203217,0.55625516,0.39545834
0.2503943,0.23654528,0.2766415,0.509933,0.8436731,0.5916542754992565,0.34536868,0.34197396,0.44403642,0.334679
0.12143764,0.3597657,0.2255336,0.50754607,0.75133586,0.5004515900270954,0.4753223,0.42596048,0.41089463,0.2547232
0.16223356,0.48401493,0.28452718,0.7881088,0.8692914,0.40415176424910587,0.5852204,0.55461395,0.7211661,0.473585
0.2551326,0.5481515,0.39316386,0.545745,0.78195643,0.31882824912969493,0.6103162,0.55141973,0.53207034,0.42458883
0.42781165,0.6459317,0.54003775,0.5885633,0.77323294,0.280705766842346,0.61701095,0.5845412,0.5910726,0.5042631
0.27928323,0.4454543,0.380726,0.58949876,0.5570593,0.38384797303087836,0.55727434,0.52261007,0.45439452,0.22634004
0.26753545,0.521302,0.38548738,0.6636644,0.61570036,0.37185385231123114,0.6366771,0.5795537,0.5690519,0.3002787
0.084775984,0.44762468,0.2281825,0.58529514,0.7771716,0.490316299418978,0.4869312,0.45061383,0.43883574,0.27424157
0.36796808,0.60788894,0.48467055,0.49889535,0.7843851,0.28127826687669605,0.6242929,0.5851661,0.52150667,0.42368332
0.41011697,0.6516813,0.5373354,0.63928044,0.73627895,0.21579617294777037,0.6858082,0.6315539,0.61834866,0.53630245
0.1642027,0.38971335,0.2705995,0.4076602,0.6938836,0.46391215783472944,0.45287368,0.4265746,0.2791214,0.18859048
0.12520504,0.358683,0.21975009,0.51704794,0.7327974,0.5078726304723579,0.461937,0.40498045,0.40340632,0.26529428
0.083313674,0.31855857,0.18074176,0.39665765,0.60309386,0.677115600626936,0.31193832,0.30468592,0.2669078,0.17828305
0.37250817,0.6253209,0.49794942,0.57811517,0.7899883,0.28259409695564586,0.63006866,0.58897305,0.5610483,0.46241105
0.1089374,0.3786015,0.22505973,0.5416255,0.7494248,0.6072940364376422,0.34860724,0.35422453,0.4004258,0.24784529
0.22292858,0.45327193,0.31786692,0.62711686,0.8359152,0.4338675260320516,0.52178985,0.52363425,0.6122146,0.2986188
0.09986073,0.28385884,0.1716479,0.60687244,0.46469432,0.6524195391451724,0.28040513,0.27672958,0.2605763,0.18575916
0.12329897,0.48850146,0.28024054,0.58993495,0.83063614,0.4175604250536255,0.52381814,0.47631586,0.50290716,0.26702935
0.09850973,0.43930933,0.23758748,0.6635405,0.79197216,0.48903980934238855,0.5065433,0.46873474,0.53255427,0.33480817
0.43046802,0.6081555,0.5135218,0.3845752,0.78436124,0.256573815394429,0.68870693,0.65827763,0.5724451,0.45791647
0.15649717,0.4787445,0.266431,0.65874654,0.8224567,0.546014932760896,0.42344344,0.44973338,0.49596244,0.27480507
0.16950504,0.5438498,0.31812358,0.5923219,0.833287,0.4345231960713918,0.5658927,0.5236634,0.5154555,0.3101996
0.12687145,0.45386147,0.23456937,0.60067713,0.7254355,0.6375511082530665,0.453233,0.436063,0.4679045,0.2517387
0.58642435,0.6023414,0.6148394,0.85718876,0.46035007,0.23614409416864565,0.70911413,0.63393795,0.68006366,0.45100158
0.21650058,0.3637634,0.30829594,0.60818756,0.77267253,0.4188409251304555,0.49570242,0.42892852,0.4782378,0.3441501
0.08154546,0.32181013,0.18338439,0.38349786,0.69372666,0.5498897329933841,0.40027532,0.36598602,0.29232007,0.18625027
0.27877894,0.26860398,0.28196135,0.58646154,0.83831227,0.6484043389042604,0.281072,0.3624994,0.46675265,0.33753794
0.109736666,0.3938641,0.21778317,0.54425406,0.63667357,0.5810593348635601,0.4548734,0.41590002,0.40385628,0.20414752
0.60551625,0.7805679,0.7083679,0.6057021,0.756316,0.10002476600148597,0.78403646,0.72800756,0.7233035,0.7183065
0.1761668,0.50119495,0.28955823,0.76321137,0.8578367,0.4982685698961142,0.44614598,0.4499958,0.5113417,0.3926285
0.13312913,0.2784491,0.21731037,0.39488596,0.81395686,0.5586887335213241,0.38483775,0.3877991,0.3986169,0.1778318
0.1781531,0.41541103,0.29913795,0.5917324,0.84265566,0.552258233135494,0.4455317,0.42156637,0.44881815,0.320461
0.11440194,0.3459774,0.21129829,0.4026898,0.76200664,0.5979816358788982,0.35767907,0.3434973,0.2810353,0.20276117
0.3236625,0.6321576,0.4711211,0.6737319,0.8141743,0.31395794883747696,0.6222,0.57574785,0.61959153,0.5051722
0.13608381,0.15524477,0.13516052,0.30953878,0.65629923,0.7531208851872532,0.17479566,0.23718598,0.2405541,0.14186297
0.20736516,0.5102242,0.36007854,0.6832275,0.84342915,0.39793875387632527,0.536546,0.4870514,0.56535816,0.40577203
0.1442301,0.46114227,0.27967,0.6041677,0.7725419,0.5183850811031049,0.43906188,0.42343673,0.44290048,0.2890303
0.17766859,0.3557751,0.28146148,0.5336152,0.5175744,0.5157876309472579,0.47461578,0.4460445,0.42223424,0.1400399
0.53692526,0.8224418,0.65533024,0.80253977,0.8322927,0.18635344118120648,0.8224891,0.7695067,0.90506583,0.77411026
0.1305449,0.30450952,0.23459034,0.45428497,0.7439323,0.6590494395429664,0.30112913,0.30715877,0.29653674,0.24193051
0.13106582,0.2981524,0.21175414,0.44664747,0.6571137,0.6726690903601454,0.21102269,0.24147758,0.16832232,0.24851695
0.118435085,0.36082214,0.25004083,0.44635117,0.80790687,0.6042539862552392,0.36645836,0.35987893,0.34344047,0.22558172
0.07282065,0.19835639,0.17035563,0.2591864,0.55931765,0.6377191382631483,0.2101499,0.19398813,0.11140823,0.21586047
0.11358164,0.30750418,0.20528042,0.40353638,0.6754336,0.7164862429891745,0.17415892,0.22363676,0.15761107,0.21410245
0.22726387,0.24140705,0.24989939,0.5356113,0.75811434,0.6250766875046013,0.24353829,0.33564547,0.3758073,0.2928808
0.14180721,0.35692626,0.23988594,0.5622326,0.8222421,0.527155031629302,0.420549,0.3931322,0.4572841,0.2857953
0.3248418,0.54368234,0.43674153,0.6653452,0.5935515,0.3540085212405113,0.6403885,0.5962279,0.6027079,0.36263016
0.06733157,0.19267875,0.15633415,0.14934467,0.71813273,0.5773094346385661,0.35187447,0.29266846,0.27435946,0.10229969
0.29361752,0.4146401,0.37393513,0.74879634,0.41488028,0.36384482183068934,0.55042624,0.48361328,0.47405368,0.1950148
0.21927896,0.31353518,0.2594416,0.54182863,0.7875767,0.6150114869006893,0.27688998,0.34425193,0.3365897,0.25536862
0.052753635,0.2627155,0.16782515,0.27213156,0.71071947,0.5552994933179696,0.3799839,0.3305404,0.28269994,0.14488529
0.18510273,0.48870295,0.25526446,0.63917327,0.7886191,0.5547484332849061,0.42761242,0.47833136,0.4403758,0.25050962
0.22254711,0.5362674,0.33691424,0.54583985,0.7676538,0.4068005244080315,0.6129857,0.57052076,0.46565104,0.28736869
0.20577896,0.49394158,0.31910235,0.7643133,0.83560073,0.36427184185631056,0.5827877,0.5519128,0.6760941,0.4916148
0.1174636,0.32939056,0.23011985,0.46002087,0.7237133,0.641830898509854,0.2649495,0.2849592,0.23781335,0.24237192
0.10959178,0.4036236,0.22988543,0.5157125,0.75096154,0.47653622859217376,0.4914872,0.44267124,0.40609843,0.25986314
0.06917354,0.3198151,0.15007176,0.36025757,0.5773076,0.7193679031620742,0.2515798,0.25738865,0.18198985,0.16885759
0.21295986,0.39228237,0.31684357,0.58497,0.7890736,0.45372578722354723,0.52051646,0.462844,0.5262857,0.32771736
0.14539506,0.39377886,0.27426392,0.5969087,0.89195704,0.545451082727065,0.451535,0.45737892,0.5983239,0.2801262
0.17399155,0.43739006,0.27732107,0.635334,0.60648584,0.43988122639287364,0.52121854,0.48484161,0.48708296,0.27278325
0.26219273,0.5459608,0.36070693,0.48579404,0.8088031,0.3814098428845906,0.59934247,0.57615983,0.4775836,0.29341435
0.29220298,0.5283117,0.4117679,0.63262963,0.6920861,0.3588390015303401,0.6250086,0.55287075,0.6350339,0.3725336
0.25560743,0.30157146,0.27737057,0.58514225,0.82002145,0.555041133302468,0.36610124,0.3722629,0.41510475,0.348467
0.10214427,0.48429778,0.23942956,0.5851842,0.8077692,0.5018040801082447,0.46770525,0.4516939,0.41140962,0.26107344
0.10104151,0.34754792,0.19004938,0.48964906,0.67055184,0.6740754104445246,0.22898433,0.27579248,0.22045255,0.22266749
0.22204664,0.33873278,0.25856096,0.5153118,0.77057594,0.718864483131869,0.25624987,0.2964483,0.32935756,0.3199792
0.1318625,0.37467083,0.22173157,0.40712833,0.81144845,0.56525883391553,0.36591342,0.37403494,0.3027677,0.17646648
0.065765135,0.2500926,0.19040161,0.3887511,0.84482217,0.5049676602980596,0.44663414,0.40881854,0.44947273,0.18903616
0.13214037,0.49974737,0.27391487,0.6079606,0.76158774,0.5106376306382578,0.47377214,0.4645843,0.43370736,0.2562072
0.2807703,0.5216031,0.38301787,0.44280922,0.788007,0.3585379915122795,0.5476778,0.52687883,0.45255297,0.3403099
0.64247894,0.74833506,0.70703965,0.5333307,0.71206325,0.09714770582886235,0.78333867,0.7437564,0.6465096,0.6657857
0.13450542,0.4402633,0.25097632,0.6482822,0.75828993,0.4947549996853,0.5130746,0.4612097,0.5077784,0.33163387
0.32767853,0.20525965,0.35326335,0.4494497,0.83158904,0.5131532807891969,0.5731873,0.47201774,0.48178178,0.3304031
0.15516031,0.5062318,0.29628626,0.6271671,0.76072276,0.4967041898022514,0.5103762,0.4642602,0.49767798,0.321174
0.29368788,0.52157354,0.40091693,0.4583238,0.7434457,0.34332468059948085,0.6087574,0.56333387,0.44157422,0.34947115
0.11073157,0.2932462,0.17219089,0.4288836,0.58678746,0.7842430470545829,0.15220343,0.20352636,0.13155532,0.23119673
0.07752454,0.27498567,0.18257022,0.19681013,0.63876575,0.551361133081668,0.32514098,0.29296574,0.19374675,0.12624249
0.19599997,0.5250227,0.34095672,0.57811874,0.78751373,0.3713013222780793,0.59032285,0.5326338,0.50041324,0.35624948
0.14384583,0.43749171,0.28205067,0.46831158,0.76197326,0.47967651878059114,0.51138955,0.47366747,0.4001094,0.2782988
0.19000673,0.5292249,0.33235508,0.54507405,0.8429972,0.42320182539210954,0.5511341,0.5204418,0.47114748,0.28377664
0.0505014,0.18786027,0.1442003,0.17951708,0.5388347,0.6831518409891104,0.18392517,0.18091547,0.083532035,0.19137251
0.11065702,0.45438576,0.24379091,0.58501875,0.70921254,0.5367994622079677,0.48386726,0.45272008,0.4232096,0.23364721
0.18694061,0.46363494,0.32018715,0.66186035,0.84566426,0.5148666308919978,0.39333984,0.4072163,0.4732694,0.3275967
0.1597671,0.51957715,0.28379354,0.6161118,0.74173486,0.5204336912260215,0.5599662,0.51288337,0.4706604,0.25126457
0.5369398,0.526955,0.56591356,0.60951495,0.4665613,0.2213004532780272,0.69875175,0.6411164,0.5666322,0.29211757
0.16818601,0.48338267,0.29992762,0.6496483,0.8376471,0.5080549304832959,0.4623705,0.45381635,0.54589146,0.3070027
0.28177723,0.48050687,0.38370225,0.360358,0.76629424,0.30785191847111515,0.5746989,0.5316689,0.45841104,0.33445653
0.16221403,0.40460414,0.20485461,0.64798045,0.75117445,0.6438381386302883,0.35353374,0.43195266,0.45430756,0.23709805
0.08717783,0.1187167,0.13089216,0.062430426,0.628369,0.6821554709293283,0.26413238,0.22287625,0.23854011,0.117377274
0.13500926,0.2594974,0.19102547,0.2536177,0.8341954,0.576086234565174,0.36091298,0.3567561,0.30575013,0.10964738
0.06869752,0.13968536,0.096509494,0.38327104,0.6051409,0.6889406813364409,0.20754638,0.27426514,0.33169943,0.14266095
0.26291388,0.5681621,0.40443197,0.58268523,0.80233866,0.32871498972289936,0.6263887,0.5675783,0.55864507,0.41138443
0.17806473,0.29805642,0.25493318,0.43617386,0.7483902,0.5370280322216819,0.4705212,0.41440505,0.4031784,0.25945616
0.03548664,0.27762988,0.070279814,0.45670807,0.36757162,0.9859304591558276,0.030679744,0.089966014,0.06993914,0.21410252
0.34379467,0.44308493,0.4150067,0.44558835,0.61818296,0.3654107219246433,0.58303016,0.53342646,0.44098395,0.30598238
0.13037299,0.4891819,0.28747034,0.5813784,0.8661941,0.4627419977645199,0.5136507,0.47066176,0.48805094,0.27080002
0.31847548,0.65940696,0.46030068,0.6869977,0.8004792,0.2777433566646014,0.6785019,0.6314806,0.6445212,0.5047253
0.46092492,0.45188063,0.49099797,0.5696973,0.4456825,0.34413656064819365,0.66745543,0.5901835,0.49815202,0.20655815
0.20204079,0.50729966,0.34180623,0.5315908,0.7897184,0.40320839419250365,0.594052,0.5406146,0.46746922,0.32748777
0.23417243,0.54557484,0.33982694,0.47133878,0.8394638,0.4146864648811879,0.5820854,0.5628592,0.5367076,0.2730173
0.25204992,0.28184915,0.26072973,0.6529139,0.83308995,0.499059949943597,0.44181827,0.4161979,0.52126265,0.3876348
0.19088872,0.2363402,0.21544538,0.42009485,0.57615423,0.5723070343384221,0.38858607,0.36975613,0.33740377,0.2233227
0.27171382,0.39185727,0.38111615,0.65814614,0.4866895,0.3881527432891646,0.55907893,0.47430906,0.56451184,0.24724218
0.22452646,0.34466013,0.28368908,0.6628057,0.39730203,0.5118067007084021,0.50585824,0.4425524,0.5373877,0.17801206
0.07107984,0.30903712,0.1704917,0.36870775,0.57866335,0.7007216020432961,0.24478683,0.26429126,0.1613996,0.1601783
0.25357473,0.47568372,0.3527063,0.6539289,0.5860855,0.42560860553651636,0.6021893,0.55106807,0.52702576,0.21919619
0.25950205,0.40214306,0.3388242,0.626852,0.7628592,0.40705546442332785,0.5799349,0.4987238,0.588317,0.3545359
0.6031555,0.7452286,0.6825958,0.5808342,0.8038164,0.15171967910318077,0.82360494,0.7562214,0.74734074,0.66760266
0.050289378,0.17377932,0.0,0.47851482,0.4364179,0.8951108537066512,0.09287563,0.19548742,0.21702766,0.14487484
0.1925245,0.4980109,0.33601245,0.6188915,0.79593694,0.395826183749571,0.5857055,0.515852,0.5747095,0.36640552
0.15665258,0.27864236,0.24556878,0.42466277,0.7733762,0.6688474801308488,0.3029193,0.3197534,0.28105313,0.248923
0.21746677,0.5177694,0.34957618,0.64730185,0.6515514,0.42809035568542136,0.57526153,0.52120364,0.55711734,0.31804782
0.86374915,0.8829667,0.876927,0.5312277,0.7405294,0.043347137600828256,0.88907415,0.85913754,0.8154791,0.8389273
0.44741535,0.67270637,0.5518502,0.5679115,0.78765535,0.2888015673280941,0.63084483,0.60017204,0.58460456,0.5124863
0.21429282,0.23007652,0.24506679,0.29691023,0.6062377,0.5603238336194301,0.44717506,0.4181296,0.40616077,0.16442546
0.20926526,0.55121475,0.3608414,0.604595,0.822197,0.3858572431514346,0.5624193,0.5131589,0.5225721,0.37012842
0.33410156,0.27990574,0.34670842,0.6127004,0.8789922,0.548760682925641,0.3941963,0.41375557,0.46762997,0.38279688
0.1467537,0.3632402,0.22480759,0.5836443,0.760962,0.6129737867784272,0.3669045,0.35276842,0.39013284,0.3078063
0.47863966,0.5731749,0.5602403,0.723536,0.4920797,0.24325287459517247,0.64085746,0.59110606,0.581891,0.42383927
0.14476235,0.42594707,0.26686162,0.73836046,0.8664067,0.4637956878277413,0.54866827,0.5149226,0.63610345,0.41846904
0.15854459,0.23419327,0.21446744,0.45321977,0.8144085,0.5302002718120163,0.40077466,0.35650948,0.47059822,0.28671855
0.09889814,0.42386544,0.24509737,0.49887338,0.7827189,0.4705656482339389,0.50730604,0.45146823,0.39483577,0.24887004
0.11416492,0.285845,0.22164588,0.47031495,0.842797,0.4698725581923535,0.4770169,0.4209809,0.4739529,0.25419638
0.15738189,0.4330282,0.244461,0.64341927,0.8198612,0.4912185294731118,0.47005045,0.5060221,0.52398735,0.24995399
0.27162287,0.3218261,0.31150246,0.64256275,0.8132698,0.4895646293738778,0.43404153,0.41486242,0.49358207,0.39622155
0.14877781,0.41852692,0.27572048,0.6195848,0.8184091,0.47634925858095556,0.40878797,0.39297366,0.42324668,0.3307601
0.20133784,0.4981144,0.327837,0.6325284,0.8314308,0.45137622708257363,0.51300126,0.49827462,0.54879373,0.29967397
0.7386188,0.7138594,0.74060786,0.8153535,0.48337874,0.10302994618179677,0.88429743,0.8098264,0.8411675,0.5428497
0.09677529,0.3327982,0.22208023,0.5542768,0.8321739,0.4856365591381936,0.46286115,0.47655058,0.6180847,0.22404146
0.16510582,0.39850885,0.22624177,0.4841017,0.8049233,0.6118509367110562,0.3618878,0.40644255,0.34994245,0.20384586
0.06276354,0.26367158,0.17048973,0.44677117,0.80005014,0.5012679300760758,0.41575098,0.4020817,0.4196632,0.21023838
0.10238807,0.36451864,0.2063629,0.6263483,0.5017371,0.5692680341560821,0.34344697,0.31958517,0.28615928,0.21184927
0.21082312,0.433408,0.30539054,0.71760356,0.88231814,0.5005122700307363,0.42161393,0.44176528,0.513224,0.3776085
0.23056296,0.350708,0.29067582,0.5781174,0.5243925,0.4410476264628576,0.53015655,0.4864514,0.47852367,0.18602821
0.10682614,0.24765283,0.15133202,0.45735326,0.5927663,0.6673649400418965,0.28867692,0.3439683,0.34909755,0.17154838
0.20811662,0.24611273,0.25321513,0.45939952,0.79973006,0.6277004876620292,0.2950317,0.30086812,0.3492542,0.28945446
0.12505238,0.30704892,0.18227553,0.59688205,0.50273764,0.605115266306916,0.27808207,0.31161436,0.26729852,0.18280068
0.09015213,0.42278412,0.24414867,0.527688,0.84271127,0.4915054694903282,0.49195126,0.44459376,0.43945426,0.2565043
0.22503462,0.56107116,0.37904575,0.60054755,0.83429897,0.37023284221397057,0.58670044,0.542454,0.5448365,0.37133214
0.07911086,0.36690113,0.19984224,0.48938328,0.7396593,0.4730795883847753,0.44560218,0.4054465,0.3494938,0.24146493
0.17251998,0.48723376,0.31933013,0.69918936,0.8376119,0.3875257632515458,0.56857246,0.5389861,0.63796526,0.41448978
0.2497128,0.3520342,0.26329845,0.5801818,0.8376363,0.6531492891889574,0.27461484,0.35867307,0.38413948,0.3126346
0.1995604,0.46473086,0.32052624,0.7132024,0.8633647,0.54302883258173,0.4327787,0.4559976,0.5870766,0.34462374
0.16440387,0.37708563,0.24589868,0.52904713,0.854048,0.5225661313539679,0.42504847,0.45372745,0.49807733,0.2025343
0.21335235,0.3033378,0.28801847,0.6815408,0.24715513,0.4879243692754622,0.43858072,0.36470821,0.36570996,0.11914711
0.13202006,0.52181447,0.28778654,0.6737868,0.7621014,0.4680221280813277,0.5095313,0.47513857,0.51085377,0.3174807
0.15662675,0.38518372,0.2730471,0.50967515,0.90132046,0.4934119296047158,0.49271992,0.4611012,0.544151,0.25858048
0.22269493,0.46780235,0.33011496,0.442296,0.7377748,0.42914077574844656,0.5710789,0.5264392,0.42879826,0.27904433
0.11695698,0.40231332,0.2401021,0.5915991,0.8243229,0.588284765297086,0.40414348,0.4139802,0.4940756,0.27172983
0.2871612,0.23894137,0.2853238,0.47111607,0.7181605,0.5391870323512219,0.35309398,0.33978617,0.26950073,0.33396992
0.12565434,0.44996816,0.24648675,0.7384251,0.59081954,0.4626975277618517,0.46617222,0.43438274,0.4412881,0.22689027
0.43003082,0.56829596,0.5041652,0.62421304,0.80872595,0.2743364764601886,0.69252574,0.6634157,0.7786035,0.48082277
0.16190986,0.32053375,0.21647851,0.28101233,0.8453182,0.5036355302181318,0.40500423,0.43006077,0.3646161,0.12916246
0.08386807,0.338919,0.1972925,0.4274709,0.77333164,0.5157457909447475,0.44554585,0.39744332,0.36865813,0.20202887
0.07491426,0.30928475,0.18055862,0.31383997,0.72810614,0.6291531677491901,0.36599332,0.32196835,0.31189805,0.1932022
0.14425232,0.32499027,0.22968663,0.49439916,0.76945126,0.5785428347125702,0.38747478,0.36637574,0.38214093,0.26239732
0.45505363,0.5182112,0.5098026,0.40697506,0.64989007,0.3050786483047189,0.6241182,0.5939281,0.41696918,0.34364113
0.23698029,0.37577182,0.31392044,0.43618706,0.5652713,0.5476289728577384,0.4914023,0.45704842,0.38930374,0.18214765
0.24316373,0.22523107,0.24002954,0.47563356,0.72110367,0.7312810838768651,0.22191444,0.3156491,0.3350777,0.27863038
0.1586939,0.4392164,0.26432332,0.565178,0.82648414,0.6386523083191386,0.36924827,0.37932405,0.3837124,0.2779508
0.3214095,0.55725807,0.44856447,0.6235168,0.74111164,0.33136881988212924,0.6143925,0.58242345,0.5461011,0.47462016
0.08670761,0.2508998,0.15452597,0.49302688,0.6293993,0.6054115063246903,0.35852703,0.4044505,0.42446715,0.21289897
0.5693284,0.7702198,0.67718726,0.64373744,0.7419351,0.14328750859725053,0.79314643,0.75826263,0.7287771,0.68339944
0.16276886,0.3770803,0.28206557,0.5582285,0.6759517,0.45592262735535766,0.47197643,0.42925218,0.42460322,0.26785874
0.118718475,0.413534,0.2461539,0.6954887,0.839211,0.3918617035117022,0.52631235,0.49619043,0.61954886,0.39039755
0.107953355,0.3901029,0.21409878,0.4213937,0.78659844,0.6008280860496852,0.35731086,0.3711967,0.29542392,0.18659131
0.09459427,0.32972562,0.19717595,0.37290418,0.6316072,0.5554141733248504,0.4103049,0.3771529,0.29180908,0.1800192
0.13655101,0.45384473,0.26774836,0.483782,0.82329166,0.4612890276773417,0.48893455,0.4668706,0.4198466,0.22170393
0.09946218,0.22770023,0.19597279,0.30421954,0.68937767,0.5890469953428198,0.3184277,0.28394687,0.23656356,0.18751323
0.08159202,0.28243864,0.15812345,0.46017605,0.6198708,0.6349814880988892,0.25987887,0.3196699,0.24993676,0.19638358
0.1346219,0.37696666,0.2238222,0.56793904,0.7670573,0.6183168370990102,0.33532855,0.3721699,0.3781972,0.23015636
0.41382277,0.68691856,0.5534334,0.665738,0.79240733,0.22817686369061183,0.69425654,0.6375059,0.6615016,0.59491074
0.46618217,0.65544164,0.5718014,0.5921563,0.73982644,0.22263428335805702,0.66895723,0.62084305,0.5824465,0.5364063
0.08420664,0.19303522,0.16258039,0.53102803,0.73499787,0.542868232572094,0.37691686,0.39257002,0.5699617,0.15581205
0.30653328,0.55987775,0.43058768,0.5540112,0.79736984,0.3653434219206053,0.5509699,0.5267961,0.52076274,0.39259022
0.17051005,0.5135977,0.3243562,0.5903673,0.81351113,0.3702011922120716,0.5810636,0.53242826,0.5201394,0.35982323
0.1070196,0.23603973,0.20538275,0.2812081,0.8224441,0.4867307792038468,0.41503495,0.36076403,0.33396977,0.13280246
0.20521706,0.31667334,0.27644333,0.2088084,0.8147068,0.5023549301412958,0.49069297,0.44001737,0.34480435,0.15069108
0.22812906,0.3009528,0.27402854,0.47631583,0.6762506,0.48077292884637574,0.50648916,0.44269422,0.39191383,0.27710396
0.16917321,0.28330058,0.25684068,0.24965185,0.8219758,0.44603082676184963,0.5269319,0.46328807,0.4507391,0.1641654
0.1096082,0.21466316,0.11565351,0.36403877,0.67722285,0.6902921014175261,0.21849607,0.30416793,0.26149756,0.13746962
0.08517635,0.3325453,0.1950179,0.46371683,0.71738875,0.559653133579188,0.40587422,0.3783194,0.3423652,0.22279611
0.12037705,0.37511006,0.22837296,0.2872215,0.74947834,0.4716047882962873,0.45934364,0.42755395,0.3119552,0.1635894
0.3855259,0.66417044,0.5245271,0.63064873,0.77434504,0.2260765435645926,0.670505,0.6232681,0.5873465,0.5326435
0.10429795,0.35763922,0.21716182,0.41690314,0.76172584,0.492470349548221,0.45605716,0.41418937,0.34408456,0.19978938
0.16494296,0.37885866,0.25839937,0.43720275,0.72613406,0.4770688686241321,0.5070888,0.4492658,0.37766552,0.24208692
0.5464399,0.71925896,0.622448,0.6304479,0.78145754,0.22457483347449003,0.7041754,0.6697855,0.6940375,0.5882244
0.30644456,0.57658076,0.44616577,0.5410182,0.7834177,0.32500828950049737,0.582266,0.52989674,0.49470955,0.42261034
0.39011574,0.53364503,0.46987858,0.73495436,0.5316379,0.26871563612293814,0.68217456,0.62285054,0.5857442,0.30096215
0.23809889,0.39391172,0.22441375,0.64409935,0.8465631,0.7124382127462928,0.33723557,0.4308856,0.4932174,0.23931251
0.16558008,0.2882908,0.22949582,0.324978,0.8594909,0.5673221340393281,0.37429821,0.37866163,0.3744424,0.15024829
0.047296226,0.19756997,0.14570445,0.4203909,0.7238179,0.6086966765218006,0.29817295,0.33392456,0.40381384,0.1724262
0.22008735,0.46219906,0.30612728,0.6628562,0.81995714,0.45442178726530724,0.49355215,0.51468,0.5925737,0.28163475
0.1338218,0.36832437,0.21514148,0.45533532,0.80865806,0.5022038301322298,0.4007978,0.43789342,0.3950587,0.16830717
0.31583288,0.5778017,0.4395204,0.6200241,0.7050847,0.3011082580664955,0.6634542,0.620759,0.56793344,0.38901484
0.29405808,0.4652195,0.3961093,0.61319065,0.59722936,0.3878619932717196,0.5845611,0.5630907,0.5160225,0.25536117
0.11083001,0.18276703,0.09234529,0.1894545,0.6410536,0.8695051521703092,0.072767444,0.15576017,0.1660536,0.17679584
0.16069601,0.4973017,0.31464994,0.63616115,0.8462231,0.4611234276674057,0.5150464,0.47043636,0.50321996,0.33875066
0.08604856,0.34634766,0.19594061,0.42160538,0.6275804,0.6105409066324544,0.34594506,0.33330542,0.26067698,0.15958014
0.08709189,0.41908717,0.21370423,0.49965432,0.814963,0.48409959904597594,0.5007058,0.4595332,0.44884598,0.222899
0.07755591,0.29662716,0.16771391,0.62496775,0.33889857,0.633779798026788,0.24538518,0.23092096,0.1654265,0.14790201
0.09740578,0.37028068,0.247626,0.4261637,0.86160076,0.5709395342563721,0.39449948,0.39462343,0.43171948,0.21345466
0.38639805,0.5946781,0.489063,0.5472828,0.71816397,0.30148805808928353,0.6438781,0.6027851,0.5272988,0.41694072
0.51743907,0.7281504,0.63678044,0.6696978,0.7312071,0.18525159111509548,0.7525712,0.7257807,0.70589656,0.63363093
0.31585428,0.25998116,0.32675344,0.5672375,0.8070236,0.4737174284230457,0.46784097,0.42402598,0.4435593,0.34753856
0.014379941,0.24227498,0.02961652,0.35412925,0.42419234,0.9895421293725278,0.0038124034,0.0685852,0.08640069,0.17038946
0.16895416,0.44057554,0.28081167,0.53118205,0.7530166,0.5174854710491282,0.41756934,0.42177868,0.39247394,0.274248
0.4083714,0.6667903,0.5340123,0.56275284,0.7788825,0.23469638408178303,0.7218288,0.6543945,0.6217262,0.5333754
0.54262143,0.6467507,0.60470545,0.44504657,0.7275429,0.23249506394970385,0.71212083,0.6798333,0.55610293,0.5274278
0.4181115,0.6709454,0.54516816,0.6523315,0.7730056,0.22858068371484105,0.7198865,0.6888083,0.69787055,0.60135627
0.18510588,0.38407424,0.28771633,0.58470833,0.87321794,0.5212825312769519,0.42979756,0.43679383,0.5035331,0.3031643
0.14785142,0.41744673,0.26504093,0.5743255,0.6839169,0.56097533365852,0.44371423,0.41276017,0.42870528,0.27687335
0.2630651,0.33728737,0.3402634,0.58676183,0.3302878,0.37083294224997654,0.523332,0.43894035,0.3725856,0.119503014
0.13222416,0.3369693,0.2368218,0.47746018,0.7913889,0.6225883773553026,0.32293466,0.32313854,0.32049525,0.23823407
0.20095575,0.4318929,0.294406,0.71181536,0.7415881,0.4478035868682152,0.520083,0.4692617,0.537709,0.38335064
0.032410167,0.24126627,0.13172908,0.41901875,0.56126595,0.6976926718615604,0.17955782,0.2084278,0.16719663,0.18029249
0.12417708,0.40858778,0.22432244,0.5827817,0.771224,0.551873733112424,0.42826408,0.40206584,0.42045122,0.2901453
