size_D,duration_D,app,har,dba,ifc,source,nlan,telonuse,t03,t04,t14,effort_D
-0.21247205,0.06602904,0.9202921,0.44098273,0.70158005,0.77026826,0.49776903,0.71632504,0.17765798,0.45184565,0.46408987,0.10352757,0.34656146
-0.11150853,0.11494251,0.78290325,0.491378,0.6821218,0.706025,0.5560836,0.6297039,0.1930636,0.38405424,0.3602556,0.13879052,0.27139446
-0.41290537,-0.04740277,1.160573,0.54697907,0.798077,0.45111215,0.23064622,0.14176959,-0.49741837,0.6375263,0.41072178,0.013347462,0.45046043
-0.22583567,0.022184264,0.8149406,0.40809202,0.6713264,0.5493376,0.4388454,0.39194977,-0.020587202,0.3869533,0.3504635,0.109751314,0.27098915
0.026572613,0.37201163,0.7774404,0.71776855,0.74568135,0.8985311,0.5300558,1.1859267,0.44825214,0.6427478,0.38158727,0.11517745,0.5719287
-0.63061494,0.0005274974,1.669776,0.8236832,1.1346288,0.4055871,0.08434775,-0.02596359,-0.96057403,0.94227546,0.53609884,-0.07118717,0.80969197
-0.21374834,0.40689364,1.1019149,0.8741461,0.987843,1.0346247,0.4903284,1.5944139,0.35280868,1.0372555,0.41430634,-0.12812485,0.96087587
-0.4766819,-0.086231075,0.9999272,0.48516405,0.7699568,0.35208994,0.13562694,0.19373581,-0.4858729,0.65332484,0.39909017,-0.0064060614,0.46717033
-0.25870174,-0.016779296,0.8471512,0.4331185,0.70044035,0.54573303,0.40074044,0.39989358,-0.093147345,0.4676518,0.302047,0.05281432,0.31499666
-0.26037258,0.003992744,0.9272622,0.50739545,0.77524984,0.6645957,0.53834623,0.49428982,-0.013996744,0.4462888,0.37339836,0.12573875,0.3168619
-0.32525235,-0.02336438,0.913341,0.50067234,0.8099118,0.5682945,0.36229935,0.4808452,-0.16117002,0.63491195,0.2616092,-0.020897605,0.4474113
-0.3253046,-0.030629039,1.0234582,0.49011976,0.8109331,0.6934894,0.507236,0.52395517,-0.03683044,0.50582707,0.4275794,0.073472135,0.36638376
-0.21250418,0.19097835,0.8524731,0.5329227,0.73447305,0.7616903,0.46895465,0.94716114,0.23494281,0.5672534,0.42468435,0.048362322,0.49463603
-0.11726428,0.20486411,0.79659784,0.5402345,0.7409742,0.75751334,0.5184201,0.90125674,0.30458587,0.4769166,0.40939766,0.109540984,0.41519555
-0.159182,0.08545187,0.77982473,0.4748265,0.6636682,0.57642764,0.3942828,0.5829861,0.043611825,0.5094162,0.28557432,0.027542606,0.3607367
-0.15484539,0.084668085,0.7375329,0.4388177,0.70058936,0.6904177,0.55442774,0.6496328,0.19479953,0.3776512,0.33860093,0.16291119,0.25800076
-0.34435135,-0.054221123,0.8410766,0.4981828,0.8170579,0.6083815,0.43393418,0.4461391,-0.111904465,0.5767875,0.28256202,0.06199701,0.3562417
-0.23909439,-0.0010396056,0.8846351,0.43134746,0.71281457,0.60562587,0.47988796,0.4582706,0.010099662,0.4111094,0.37196767,0.10381338,0.28774703
-0.2357409,0.0039898567,0.82567257,0.42931062,0.709895,0.5892811,0.44178474,0.4960627,0.0063023483,0.45283693,0.30509797,0.064891554,0.31300667
-0.3943743,-0.055446863,1.0174284,0.5234538,0.8475696,0.62526935,0.41620117,0.4834683,-0.15788808,0.6201789,0.3605076,0.001469098,0.43098447
0.010789515,0.38172314,0.81074023,0.69660294,0.75475717,0.92894065,0.57794124,1.211574,0.4738812,0.6179889,0.45890087,0.16954003,0.5273995
-0.302243,-0.006274186,1.0006776,0.5376363,0.80828273,0.67281866,0.5102662,0.5425821,-0.05527419,0.5161096,0.37420076,0.06402473,0.38970974
-0.011918668,0.37210682,0.77455866,0.68991977,0.71649534,0.8302019,0.44827145,1.1475822,0.36808863,0.6840752,0.3539722,0.057534147,0.62743163
-0.1853932,0.04137537,0.80857617,0.44935375,0.7065365,0.6930803,0.5516622,0.5486291,0.10200895,0.39008975,0.35099223,0.15241393,0.25898427
-0.018279437,0.46381342,0.85899377,0.7943946,0.78233594,0.8549951,0.3535263,1.3288593,0.35878527,0.8104139,0.43445712,0.06706732,0.7925964
-0.29000714,0.012450166,0.99280703,0.60007155,0.8396996,0.6930791,0.48476556,0.63591564,-0.037939284,0.620758,0.29606545,-0.01673121,0.4600182
-0.066805296,0.29667783,0.78678143,0.6641647,0.73197055,0.7744563,0.43987846,1.0274138,0.30511874,0.63552725,0.34135383,0.021705888,0.57724065
-0.31714544,-0.013107553,0.9988751,0.45810378,0.741035,0.54021674,0.3866386,0.44102067,-0.11442143,0.4747646,0.41776127,0.03120692,0.37860575
-0.120736346,0.19633973,0.80568093,0.5463362,0.7283346,0.745933,0.49380022,0.9033773,0.26857096,0.5182624,0.375632,0.06382193,0.44988978
-0.24798717,0.007966541,0.7873806,0.54055065,0.7878413,0.6698585,0.5212533,0.5106902,-0.0105836475,0.5174223,0.24671575,0.124640085,0.3214888
-0.20228001,0.037362687,0.8081566,0.4590365,0.6853358,0.6533827,0.4372759,0.61077195,0.073172696,0.49539044,0.3185739,0.047175296,0.35257816
-0.2803786,-0.031906784,0.8463429,0.42074502,0.7402029,0.62170017,0.46643606,0.46047336,-0.017014433,0.43906853,0.348953,0.1070735,0.29106393
-0.3219391,-0.052363344,0.77935284,0.48586464,0.82077795,0.62986827,0.4660188,0.5730201,-0.022416081,0.6054297,0.26122832,0.07638788,0.34527284
-0.24674761,0.027331078,0.8374186,0.5084044,0.76576877,0.6119826,0.3655578,0.6533321,-0.01523425,0.66028,0.24986245,-0.038293496,0.44303286
-0.20767622,0.03860531,0.8253965,0.55013967,0.7747314,0.65964985,0.52857596,0.5537837,0.038354054,0.4895307,0.2646309,0.08905461,0.3336093
-0.31325403,-0.06575439,0.89527696,0.4009146,0.7379345,0.5864712,0.43824795,0.40253317,-0.0757035,0.47648543,0.36096603,0.06604216,0.30308813
-0.33509275,0.04323194,0.98044765,0.45967892,0.81124425,0.6784156,0.45412,0.7268161,0.05118719,0.55450326,0.42645454,-0.007327698,0.4498877
-0.15320407,0.103343055,0.7303983,0.48890582,0.7173932,0.7065174,0.4883904,0.7535394,0.18941697,0.4927664,0.28320312,0.07523511,0.34436154
-0.24941954,-0.019936122,0.8270219,0.4058093,0.7186389,0.6767208,0.541744,0.48654878,0.05576786,0.3983295,0.38185823,0.16373816,0.23606572
-0.12788376,0.1101732,0.81488085,0.46445382,0.6806823,0.7054765,0.51033044,0.66939193,0.1960573,0.39853466,0.3829692,0.12609431,0.30893958
-0.15443902,0.06811439,0.82986295,0.46118203,0.6981242,0.7481702,0.6193997,0.5525034,0.15894696,0.33951658,0.41411614,0.20860496,0.22803107
-0.63024235,-0.10931932,1.4709635,0.7886557,1.1356761,0.80663687,0.50617474,0.5890207,-0.35842314,0.91602707,0.5131274,-0.0942052,0.66008615
-0.29361367,-0.026744008,0.8937145,0.40838745,0.6829047,0.6220076,0.4278781,0.4199469,-0.055692703,0.43583483,0.43664908,0.09208134,0.28475928
-0.19051434,0.04783378,0.7329236,0.4263765,0.67001194,0.63781005,0.45986718,0.56698793,0.09482787,0.4375892,0.30684495,0.1123066,0.27821583
-0.31330693,-0.034184024,0.8371518,0.5244086,0.82934994,0.63782334,0.42364952,0.5826499,-0.0648384,0.6428196,0.23757638,0.033040576,0.4154996
-0.5362888,-0.0508371,1.5330412,0.6910551,0.994709,0.49767292,0.21840584,0.07299104,-0.7192042,0.7573906,0.5497606,-0.017654441,0.6180616
-0.13146612,0.120683014,0.79059935,0.45932776,0.6789633,0.6344938,0.48329714,0.65582246,0.19970472,0.39261252,0.3574041,0.10976366,0.32383618
-0.23549546,0.007968206,0.93872994,0.43687606,0.71037406,0.76483935,0.5470968,0.54589015,0.0734163,0.41098148,0.45866477,0.15728214,0.28027606
-0.21351172,0.004329186,0.76157236,0.41641247,0.6777081,0.5163121,0.40796065,0.40277183,-0.023009125,0.4326169,0.26300076,0.06831725,0.28760284
-0.32166505,-0.014942303,0.89150894,0.46262833,0.78328776,0.5204171,0.3615079,0.44182086,-0.12435469,0.5341667,0.32213002,0.016522668,0.3859382
-0.4499758,-0.035815403,1.0938821,0.661725,0.96845484,0.6634273,0.46833226,0.5134278,-0.22371249,0.7108299,0.31959593,5.3599477e-05,0.5036747
-0.2643623,-0.011265643,0.92584574,0.36867824,0.64282596,0.5132929,0.30881974,0.33627212,-0.1168935,0.40530166,0.41188836,0.08184905,0.3078879
-0.21556342,0.01800644,0.82400644,0.43415752,0.6987919,0.59920335,0.46990332,0.46539265,0.005229769,0.42671415,0.3185598,0.09033568,0.29005033
-0.3567592,-0.052767575,0.91096455,0.5699811,0.8820502,0.6122879,0.388394,0.54580295,-0.17033798,0.7248938,0.22125125,-0.020680614,0.48114607
-0.341024,-0.029742427,0.9933186,0.54519737,0.8363652,0.65373075,0.45503,0.5734417,-0.098683305,0.61577326,0.31127954,-0.015019953,0.45569614
-0.46481574,-0.109919004,1.0141919,0.5258505,0.9117755,0.6437904,0.41354623,0.45658952,-0.19109769,0.6552721,0.38681644,0.008990623,0.42633063
-0.4615126,-0.03899966,1.1758728,0.6100985,0.9510806,0.68478733,0.4028263,0.68476653,-0.19065404,0.80763394,0.35192668,-0.1507888,0.64091927
-0.35689455,-0.012842286,0.9586881,0.50173897,0.7822566,0.4037345,0.21984634,0.30783957,-0.34284705,0.6539633,0.2713647,-0.05943647,0.4938205
-0.5771591,-0.042129017,1.3221939,0.59760374,0.9318891,0.36118385,0.09574643,0.09020347,-0.68076086,0.7972697,0.46131402,-0.09836225,0.6311978
-0.25881878,-0.009264804,0.9083359,0.4170801,0.6991191,0.6412157,0.4823722,0.4122442,-0.024007838,0.39638752,0.41334462,0.14532945,0.2634675
-0.18855776,0.052708954,0.90661424,0.43687648,0.6898097,0.76985013,0.5312775,0.6316261,0.14911482,0.40847525,0.4474613,0.13752443,0.29902646
-0.3308608,-0.04879853,0.96282816,0.4151316,0.76123506,0.570658,0.38419756,0.4263057,-0.0894174,0.49237916,0.3972289,0.041126575,0.3503711
-0.29916242,-0.02924931,0.8153782,0.49517766,0.78942084,0.6481817,0.47769356,0.5117939,-0.041541386,0.53704095,0.2843981,0.103160635,0.34089106
-0.30570823,-0.0049517825,0.8508592,0.4236688,0.71599746,0.41607562,0.24577,0.3103754,-0.23231195,0.5479511,0.27359623,-0.012356631,0.38341773
-0.2916461,-0.027918257,0.9174816,0.41974336,0.7448342,0.66624904,0.4918948,0.52662736,0.02459487,0.4421897,0.40920168,0.11168155,0.3103951
-0.14725454,0.07616973,0.73336875,0.44726938,0.6934886,0.692684,0.5548977,0.6117707,0.16922799,0.3867269,0.31890437,0.15177618,0.24768473
-0.412374,-0.030707508,1.070482,0.64752394,0.92935026,0.697034,0.48798594,0.5367773,-0.16761792,0.6973508,0.3350255,0.012944199,0.47476387
-0.27627844,-0.024962448,0.9768751,0.43144944,0.7340451,0.68265176,0.51053816,0.46802318,-0.011953161,0.41932607,0.44613516,0.13962498,0.29390427
-0.22964561,0.033044044,0.8477291,0.46997344,0.71229345,0.5699854,0.4301714,0.47645247,-0.025769915,0.46911806,0.3148457,0.0346001,0.33677003
-0.25263858,-0.02612716,0.86318535,0.40906045,0.71638393,0.6986602,0.55725974,0.47927123,0.045517344,0.39277196,0.39830536,0.17191663,0.24255422
-0.4211791,-0.024744451,1.1650102,0.6185849,0.908839,0.5956566,0.37485996,0.52298594,-0.25994948,0.74927795,0.32980633,-0.14018175,0.5843273
-0.23431128,-0.00707769,0.85443026,0.4592132,0.7132619,0.5902091,0.434656,0.46668315,-0.04791562,0.4749855,0.29982406,0.056460813,0.32815737
-0.5124559,-0.10226182,1.2799017,0.56576467,0.88495123,0.4745667,0.24186504,0.19162618,-0.5219877,0.68407565,0.47665083,-0.024562106,0.51956445
-0.59990746,0.08512545,1.5214918,0.79318583,1.1065292,0.2711212,-0.05737219,-0.094195604,-0.96744,0.94808835,0.4696415,-0.11021033,0.81778455
-0.37255728,0.013610449,0.9586057,0.47173762,0.7609796,0.31886718,0.11214944,0.20559081,-0.39897612,0.6322939,0.29432455,-0.08705081,0.4904898
-0.16395812,0.06392719,0.82025415,0.4504985,0.6836778,0.7108934,0.5189964,0.59515107,0.13857298,0.4007055,0.38961917,0.12757063,0.27872434
-0.28688544,0.050938874,0.9346242,0.52189714,0.79287785,0.6235617,0.39005628,0.64945054,0.0055770203,0.58468693,0.33148348,-0.06315048,0.48357704
-0.2425132,-0.0035625808,0.7451351,0.40133333,0.7027969,0.56613356,0.39000207,0.5221746,0.0130722355,0.48803616,0.28202128,0.06695543,0.3168257
-0.43602183,-0.105596624,0.90545034,0.42772087,0.7422447,0.40623248,0.24196607,0.25977367,-0.333208,0.54805046,0.3408248,0.039991118,0.38970605
-0.51702446,-0.11782598,1.2140753,0.539091,0.90478504,0.5911559,0.34106722,0.38057,-0.36418605,0.7275247,0.4536324,-0.050339967,0.508967
-0.21283214,0.0091512725,0.73203105,0.4427845,0.73416096,0.65635663,0.5540233,0.4929341,0.06947955,0.41464084,0.2944,0.18018338,0.23912525
-0.16191174,0.094527885,0.79558784,0.43585846,0.71175045,0.70589244,0.551807,0.6681022,0.21595651,0.3564618,0.41996717,0.17807153,0.27124316
-0.24947366,-0.0028071105,0.8638942,0.5221732,0.7831926,0.6764038,0.4627194,0.5753514,-0.026289709,0.57800585,0.25417748,0.032591715,0.390016
-0.3892008,-0.05749449,1.0977362,0.5207594,0.79151994,0.4752519,0.30240017,0.3244272,-0.31143296,0.59110016,0.39717168,-0.047839954,0.4566359
-0.37256613,-0.05058755,1.072911,0.4632351,0.8236051,0.6717041,0.43930563,0.5419782,-0.073634915,0.5497181,0.46158892,0.022320293,0.41186014
-0.35361898,-0.04787194,0.9158518,0.4757749,0.84392655,0.60816866,0.41533786,0.52149814,-0.05092929,0.56253856,0.34420696,0.03560148,0.39013654
-0.2771037,0.027492521,0.9405736,0.6883001,0.8746221,0.73943985,0.46806917,0.6496036,-0.05819039,0.7429828,0.20915759,-0.011349738,0.4964851
-0.47190458,-0.03513691,1.2617035,0.6012771,0.9438058,0.616654,0.37840623,0.5682898,-0.25370952,0.7546033,0.40949965,-0.14847769,0.6069827
-0.26860395,-0.0067129284,0.83782077,0.40904877,0.7049472,0.47986764,0.3478963,0.32543886,-0.12860872,0.44807363,0.31432825,0.07396239,0.29582503
-0.36672845,-0.074334994,0.8752149,0.49182352,0.81912524,0.5657333,0.38822973,0.44474578,-0.15509166,0.62259763,0.2726637,0.007414654,0.40077925
-0.13460946,0.12503609,0.82974225,0.6218553,0.798848,0.70949715,0.5232633,0.7268491,0.14156753,0.57634896,0.25656316,0.007978745,0.40723056
-0.21393615,0.0330327,0.7439016,0.40236905,0.6691195,0.64870876,0.5479537,0.46959215,0.109867714,0.33878195,0.40497136,0.19139963,0.18411882
-0.33559152,0.0317002,1.0086801,0.49511057,0.8058037,0.65864205,0.48174095,0.63903916,-0.0062946584,0.5203414,0.44281965,0.024525128,0.41601703
-0.3602768,-0.07595914,0.907696,0.4204261,0.736592,0.4614583,0.29690656,0.32272106,-0.2241846,0.56070435,0.31871712,-0.010504551,0.372177
-0.23500784,-0.0055673346,0.7712134,0.43220732,0.7266878,0.6342222,0.5178855,0.45330006,0.021668715,0.4146639,0.31558013,0.1581934,0.24761967
-0.36116034,0.051593862,1.0280199,0.52351224,0.8343596,0.7195177,0.46144527,0.7905147,0.020081649,0.6263182,0.42934126,-0.04028158,0.508244
-0.2349611,0.034106493,0.87648386,0.43383098,0.734177,0.64210284,0.4869398,0.5735344,0.101603426,0.41155055,0.40572667,0.094217755,0.31258723
-0.18921787,0.08654187,0.74840915,0.4467497,0.7367539,0.67154706,0.5015542,0.7259836,0.17833662,0.4472426,0.3344171,0.092956364,0.33537313
-0.085065514,0.21214056,0.7952641,0.49649525,0.6387336,0.7106169,0.4058738,0.77165955,0.21278663,0.50257707,0.41351342,0.10832975,0.4017914
-0.30494145,0.033550635,0.94540006,0.54695266,0.8175527,0.5377985,0.30598202,0.5251284,-0.18763031,0.68553406,0.26060575,-0.0806645,0.5249788
-0.33118773,-0.020182677,1.032059,0.51536566,0.80441344,0.58425134,0.4245619,0.44446754,-0.13821684,0.54794914,0.3756827,-0.0014790967,0.40111476
-0.24128163,-0.00087952986,0.9195309,0.39991918,0.6915,0.6425399,0.47887358,0.38831043,-0.021985654,0.3787158,0.43600208,0.17067623,0.25035894
-0.7160458,-0.1215234,1.6797414,0.7849202,1.109148,0.5391761,0.18893042,0.12919015,-0.87212616,0.97518706,0.5879504,-0.10435484,0.7472714
-0.028730528,0.23102665,0.6586693,0.5194933,0.6295335,0.754844,0.53248936,0.82024133,0.3142683,0.43694603,0.35570562,0.17759047,0.3335195
-0.23090099,-0.0063682944,0.8720992,0.461085,0.7299339,0.61942375,0.48798048,0.4549312,-0.016416296,0.43785423,0.32947752,0.098921046,0.2978814
-0.040378533,0.30515346,0.7861013,0.67182696,0.7839947,0.81594265,0.5292124,1.0610223,0.36767626,0.61297435,0.33520338,0.04681728,0.5378385
-0.2296272,0.011995871,0.8170113,0.43833148,0.71698314,0.672011,0.53545785,0.50367033,0.049664617,0.40599167,0.35338956,0.15039423,0.2591313
-0.2646081,-0.011281069,0.8399282,0.42791608,0.69830626,0.5110559,0.38454986,0.32028085,-0.14471263,0.4332555,0.32725132,0.0981922,0.28163183
-0.37900048,-0.087346025,0.902397,0.4626528,0.8278946,0.6765159,0.4705565,0.4832253,-0.07938971,0.5701928,0.35908782,0.07865971,0.33723322
-0.39571866,0.020510191,1.1610415,0.78049284,1.0033281,0.7541698,0.5458522,0.5956127,-0.17100449,0.7643292,0.30984962,-0.023745462,0.5428933
-0.16544819,0.11252558,0.79223114,0.5099185,0.6865219,0.6326946,0.414462,0.6361884,0.062921256,0.5267476,0.28869414,0.02726186,0.405361
-0.26918793,-0.0027594976,0.9097161,0.48618248,0.77875394,0.6559488,0.5192925,0.49329227,-0.0018764427,0.45245647,0.36858052,0.10878221,0.3131403
-0.009432588,0.26126555,0.6868519,0.5420388,0.6011833,0.77003634,0.4934712,0.86156946,0.3437424,0.47589472,0.4311509,0.19074653,0.3497116
-0.25776252,-0.010090161,0.79742146,0.44794977,0.7301743,0.5609373,0.41653025,0.40834123,-0.097701274,0.48839027,0.2840705,0.096169606,0.2996546
-0.20297119,0.09174134,0.7417147,0.54446805,0.8050583,0.7142803,0.47861552,0.84992594,0.14269625,0.61174566,0.24049395,0.039009474,0.43446043
-0.1565294,0.15402102,0.8741692,0.56100273,0.7467534,0.7029452,0.4737513,0.81937516,0.16737723,0.56788117,0.31559306,-0.0041732714,0.47514695
-0.04590801,0.29507563,0.73602533,0.6559852,0.70769656,0.834644,0.48676676,1.1118844,0.35744527,0.67193604,0.33962667,0.056396406,0.5530929
-0.21254387,0.06086855,0.84623325,0.51280653,0.7108806,0.5811732,0.3947018,0.5535751,-0.017670073,0.5438945,0.28247988,0.015031427,0.41809705
-0.2220689,0.13189395,0.88352203,0.52147967,0.77702767,0.71882594,0.5040649,0.8068615,0.1785349,0.5101861,0.38300467,0.029436685,0.43028072
-0.16069053,0.060022254,0.7894176,0.43841758,0.6810729,0.6667754,0.52125406,0.57813656,0.13298766,0.38615054,0.34055364,0.13174832,0.26708946
-0.10603076,0.21437377,0.7772318,0.55636525,0.6939608,0.70012605,0.44761574,0.84056395,0.23978592,0.50986016,0.3542927,0.049679648,0.45986462
-0.16909586,0.080544755,0.7536565,0.38919854,0.6331442,0.5412776,0.42197618,0.49468076,0.06745977,0.36599705,0.3397032,0.0960187,0.28260767
-0.28930557,-0.009430736,0.8980219,0.5050281,0.7821892,0.6026628,0.38211834,0.57141495,-0.0662225,0.6273523,0.25312373,-0.029420525,0.4520189
-0.69585896,-0.043147556,1.7638092,0.84578425,1.1212502,0.34757206,-0.0357851,0.03036479,-1.0364716,1.0157337,0.60818285,-0.14539972,0.8885241
-0.41404927,-0.052728668,1.2420373,0.6242075,0.89388585,0.6722309,0.41135487,0.456999,-0.25261623,0.7180441,0.41167676,-0.069925144,0.52525574
-0.4939149,-0.12996477,1.1674948,0.4754515,0.88317424,0.67305875,0.39748973,0.43328673,-0.23009457,0.62530386,0.5054369,0.009100966,0.4241079
-0.30039093,0.14158158,1.0077469,0.6552538,0.82006663,0.5887959,0.24761766,0.7947571,-0.078802176,0.8115835,0.29057443,-0.14990436,0.724348
-0.48003128,-0.03358295,1.267359,0.7455621,0.93768346,0.29956284,0.14331156,0.06921905,-0.70454913,0.78501356,0.34042603,-0.071105555,0.6460143
-0.24713509,0.007924531,0.86909616,0.41560438,0.73070216,0.64103067,0.5061839,0.49638444,0.06453841,0.37971514,0.40952843,0.14254652,0.264784
-0.26079318,-0.013602085,0.8916374,0.41913742,0.7084568,0.5944658,0.4467775,0.45179093,-0.02350448,0.4468237,0.35436076,0.07130432,0.31149912
-0.19571379,0.3974514,1.0506086,0.8487544,0.9458648,1.027057,0.47008204,1.5353777,0.37081617,0.98236954,0.43102902,-0.1028907,0.9234064
-0.32523704,-0.033490345,0.9394811,0.4471786,0.77143025,0.58665866,0.41543433,0.47473723,-0.055927545,0.49302253,0.38460487,0.03626758,0.35686305
-0.41239655,-0.092382215,1.09318,0.45552832,0.83848345,0.703394,0.48157796,0.47200197,-0.1293515,0.5410204,0.4990248,0.066156074,0.37738594
-0.18686944,0.043418944,0.82064533,0.44796216,0.700713,0.68498474,0.55642784,0.5413448,0.10480084,0.37879077,0.37375665,0.14967054,0.26237285
-0.68159354,-0.15161711,1.5690649,0.643511,1.0597384,0.5760821,0.26818797,0.31208792,-0.60644186,0.872154,0.5975539,-0.16439317,0.67786324
-0.0017603727,0.27076718,0.6711786,0.55535704,0.62850374,0.75313455,0.47300842,0.8618967,0.31634954,0.4976924,0.34631813,0.14940923,0.38921663
-0.08653251,0.23771694,0.7300297,0.6292001,0.7061075,0.73563224,0.41981506,0.92634445,0.21137947,0.64688087,0.26912963,0.01658532,0.53383046
-0.40095437,-0.033241525,1.1559846,0.59128636,0.921797,0.69735974,0.47980365,0.6191568,-0.07069152,0.6348653,0.45615327,-0.025585994,0.49269682
-0.29813972,-0.027798764,0.8205559,0.40980873,0.7350541,0.5913901,0.42389604,0.4520687,-0.040193617,0.4717558,0.32888103,0.08412194,0.3045867
-0.36919925,-0.056223035,1.0840518,0.44115934,0.8110076,0.6866692,0.44872117,0.5091789,-0.049408793,0.52332413,0.482176,0.04653931,0.3913548
-0.24863458,0.13998891,1.0009717,0.66993254,0.8718361,0.7321783,0.49734065,0.7880537,0.08230122,0.662951,0.31718862,-0.050534308,0.5239532
-0.20772322,0.018531866,0.8441711,0.4147633,0.69946533,0.6570279,0.5280972,0.48439097,0.0871749,0.34630948,0.40369076,0.17380065,0.23912899
-0.38572606,-0.027288131,1.0276284,0.46610057,0.7265018,0.2883245,0.067246005,0.16017455,-0.46253705,0.5834525,0.39041054,-0.055621073,0.4825489
-0.2820873,0.0505888,0.96115667,0.5220121,0.8030605,0.6664001,0.48813793,0.64870316,0.03547951,0.5238777,0.37327975,0.016147383,0.4128361
-0.5243055,-0.1212459,1.1446371,0.46972102,0.8706404,0.5738389,0.3453449,0.39185822,-0.31682438,0.6622578,0.45620477,-0.018368348,0.47038656
-0.34107006,-0.05677159,1.0532889,0.44644883,0.77706516,0.6836544,0.48050758,0.44311774,-0.10006419,0.48429164,0.46845865,0.09806648,0.3405271
-0.43911254,0.036633886,1.2174771,0.5917231,0.8767402,0.2819643,0.01346489,0.24702714,-0.55689067,0.8073565,0.35325575,-0.18998219,0.7016004
-0.36630696,-0.05149672,1.045898,0.41749385,0.7019253,0.45935988,0.23208427,0.21556602,-0.32908162,0.49786356,0.44001538,0.052839175,0.3767732
-0.25145993,0.076505244,0.8435942,0.43559858,0.6872597,0.385033,0.23164827,0.4562556,-0.08372451,0.5007142,0.30889088,-0.04522544,0.4436124
-0.3626183,-0.042930312,0.9820732,0.45855463,0.78699946,0.5371349,0.3529312,0.43672615,-0.15413871,0.57010305,0.35354882,-0.027170956,0.42405903
-0.15874398,0.067284636,0.7688938,0.44916576,0.68595386,0.65107703,0.5430034,0.5524558,0.13471591,0.36718088,0.35581976,0.13869467,0.23915364
-0.05046355,0.21379614,0.79704404,0.540523,0.66948813,0.7728539,0.49803823,0.8623016,0.3144359,0.475694,0.383201,0.11551005,0.39005658
