size_D,har,dba,source,telonuse,t01,t08,Generated_Var_5,effort_D
0.348057,0.022407606,0.09885067,0.113859646,0.31606317,0.39872855,0.34589462541053745,0.45814216,0.35822946
0.4133461,0.28967965,0.17356765,0.47228098,0.7395264,0.20864993,0.14364947563505243,0.050749354,0.3855276
0.5558089,0.4192512,0.30055004,0.5481358,0.7846763,0.317856,0.2701032729896727,0.012055032,0.49780965
0.2731634,0.035947457,0.05602944,0.22679836,0.47750908,0.15919697,0.14886035511396448,0.27026898,0.242304
0.41851473,0.22514309,0.08521235,0.39256015,0.6907066,0.14303106,0.1009527049047295,0.027060576,0.3435529
0.5245394,0.3898095,0.26261014,0.505819,0.77467203,0.27063113,0.2746998125300187,0.0011928678,0.45581722
0.21508248,0.06594263,0.03698647,0.32911122,0.5698483,0.036346406,0.07432028256797174,0.18277824,0.16945699
0.31809807,0.18839903,0.11316913,0.41455358,0.68064964,0.09071192,0.09843327615667237,0.08988511,0.2575814
0.14822502,0.10081293,0.1189,0.43690524,0.6119895,0.0495722,0.2543399345660065,0.3071419,0.11386258
0.21053128,0.14010645,0.09166926,0.41648906,0.6773021,0.03032726,0.1423663657633634,0.14420396,0.16713837
0.33879,0.18025668,0.079758346,0.3799733,0.6758699,0.08523753,0.05323698467630153,0.05652494,0.27138558
0.46427035,0.25055754,0.16636729,0.37816694,0.6311355,0.23173594,0.18491740150825983,0.10465164,0.40099555
0.12508726,0.11871402,0.13764262,0.46693188,0.6354612,0.015366107,0.25765443423455653,0.29349855,0.08793846
0.26549768,0.1296312,0.035628736,0.37179643,0.6469078,0.037736744,0.03390714160928584,0.08829937,0.20213927
0.3201691,0.00024572015,0.14394969,0.09979316,0.28856203,0.4241743,0.4254779074522092,0.5279859,0.39658237
0.20186257,0.09425075,0.037326813,0.37606287,0.6072746,0.0114634335,0.07490401750959824,0.17437616,0.1431118
0.27238876,0.065293506,0.052234173,0.27703163,0.53780544,0.12100798,0.11096902890309711,0.20620969,0.24689016
0.23529562,0.11335011,0.122853994,0.39084265,0.6342786,0.029981881,0.005234926476507353,0.13988733,0.21449575
0.27336508,0.04101233,0.020079255,0.24098393,0.5044148,0.12456152,0.09114834088516591,0.21443903,0.2402568
0.41922516,0.23993973,0.13195676,0.40532142,0.6710564,0.17900056,0.12335230766476922,0.0495309,0.3533594
0.15932402,0.092525646,0.06633133,0.40857872,0.60967934,0.019532591,0.1916178008382199,0.23581755,0.09592836
0.19494842,0.12574814,0.11607844,0.41920137,0.64849794,0.033174366,0.11759372324062767,0.1925689,0.16850893
0.16223055,0.06195779,0.25549114,0.33015975,0.3998953,0.35674995,0.6274480372551962,0.64925903,0.28324854
0.35781932,0.033582017,0.17700392,0.088463984,0.25184515,0.51026666,0.4777806822219317,0.5764485,0.4189316
0.2684268,0.1541018,0.07797772,0.39740375,0.6659975,0.057451278,0.09591420540857945,0.10214544,0.21069595
0.26558268,0.057620093,0.0361619,0.26329193,0.5259462,0.10638964,0.10473968552603144,0.20765734,0.22498652
0.21378784,0.09713866,0.16348088,0.3961388,0.6124282,0.058350563,0.08315318168468183,0.20263717,0.21343267
0.27008328,0.09391396,0.0777868,0.32852235,0.57520175,0.093669415,0.06402643859735614,0.16394016,0.22758232
0.4833339,0.35869867,0.22350675,0.49865848,0.76436687,0.2316382,0.2112866788713321,0.0049961433,0.4209355
0.41352218,0.26302207,0.1500774,0.43641183,0.71497166,0.15919048,0.11135871886412811,0.036224164,0.3597579
0.31582052,0.0129724145,0.049780846,0.14668292,0.3923506,0.26797527,0.2231485876851412,0.34390083,0.3039822
0.2725064,0.1314135,0.030413628,0.36886507,0.63750356,0.05364734,0.036983756301624364,0.093506165,0.21470635
0.6378759,0.5185149,0.41664994,0.6059141,0.8168807,0.3892185,0.3663900433609956,0.015834041,0.5875616
0.21421233,0.19914986,0.23323017,0.51947445,0.7079706,0.08233762,0.17010636298936369,0.19725263,0.20625561
0.164575,0.09720479,0.07596606,0.40859896,0.6141077,0.013628066,0.15786965421303456,0.23158142,0.113656126
0.18656728,0.15186553,0.18116927,0.46800894,0.6586845,0.032865018,0.14399458560054143,0.2344794,0.14244708
0.22094421,0.108615294,0.04677385,0.38307732,0.6163252,0.027130812,0.05222036877796312,0.15021178,0.16200286
0.17622727,0.09283854,0.10057211,0.3962456,0.5884689,0.050565243,0.19677247032275294,0.26520458,0.134758
0.122290105,0.11583911,0.12324321,0.46758324,0.63101804,0.031935006,0.29908460009154,0.3061969,0.08254698
0.14389649,0.10775547,0.17600274,0.42259037,0.6160488,0.048033327,0.22876907712309227,0.3004884,0.15040746
0.21666685,0.09101473,0.032868445,0.36111793,0.5992936,0.023313135,0.04989608501039149,0.156943,0.15629812
0.16615815,0.09441586,0.06208378,0.40388283,0.6118639,0.02304563,0.16621942337805765,0.22196746,0.11631944
0.25240466,0.046422943,0.11154348,0.25565916,0.4756717,0.21823364,0.2633736736626326,0.3441499,0.29416484
0.6477782,0.55134577,0.4548598,0.65461296,0.8352482,0.45488948,0.3980472601952739,0.022461958,0.6070186
0.41683662,0.24290515,0.09998286,0.40836972,0.7034663,0.14327681,0.10817219918278008,0.024184696,0.34004414
0.16918191,0.07379164,0.10454363,0.37305784,0.57276285,0.053474516,0.19953520004647998,0.29311657,0.13921413
0.39298183,0.2882709,0.18110877,0.4670412,0.7561931,0.1508103,0.1819355018064498,0.030233555,0.33677757
0.20999107,0.10949279,0.052870035,0.394947,0.6192784,0.047788024,0.13161798683820133,0.17482421,0.16501158
0.22526862,0.10621078,0.045307577,0.37340504,0.615203,0.026530325,0.02738961326103867,0.13968012,0.16175254
0.17897415,0.09266226,0.05878204,0.38943893,0.6097832,0.01925981,0.1206503679349632,0.19952837,0.12512276
0.08831121,0.13655658,0.17014134,0.5148969,0.653385,0.030317783,0.3750964924903507,0.34065318,0.055247758
0.09193328,0.14458202,0.18235832,0.53482807,0.63691163,0.08126339,0.4660678333932166,0.38835502,0.055219658
0.13032922,0.1923895,0.21015036,0.55631393,0.71035606,0.06290159,0.4221653777834622,0.29412967,0.0738747
0.13482428,0.13191704,0.1873557,0.50121456,0.6773259,0.042214125,0.24376613562338642,0.26367056,0.09618386
0.20675352,0.1495309,0.094816566,0.4288599,0.66795635,0.038764715,0.13873304612669538,0.15912548,0.15238355
0.5280913,0.41907132,0.32567728,0.5701933,0.7943563,0.32684994,0.25781047421895253,0.037226506,0.5009308
0.16554089,0.04309739,0.13539821,0.3346733,0.51865166,0.12257126,0.24848515515148448,0.35642156,0.20525113
0.23742515,0.1228791,0.13165498,0.3760818,0.6435693,0.046141744,0.1096979590302041,0.15218374,0.19875374
0.24714112,0.110650584,0.06667322,0.36938596,0.6146926,0.04790297,0.049245919075408096,0.13906547,0.1853328
0.2480413,0.12809135,0.027966917,0.37798852,0.64343494,0.05100727,0.0899290950070905,0.115655385,0.19317795
0.44103867,0.26181388,0.114372134,0.41407013,0.7013759,0.16597319,0.1402367559763244,0.026207738,0.35798693
0.33011758,0.19020168,0.062335193,0.39141187,0.683279,0.09270573,0.0704618029538197,0.04904204,0.2691567
0.3963092,0.22448327,0.13359934,0.40068215,0.6637503,0.15838695,0.09904115409588458,0.061064757,0.33770072
0.16687804,0.101286635,0.08120006,0.41316694,0.61362064,0.021889031,0.16514690348530964,0.23189205,0.115368135
0.3484597,0.24106534,0.14902228,0.4417391,0.74205834,0.083088845,0.12410242758975723,0.054946788,0.28298014
0.296742,0.18662037,0.17627776,0.43952134,0.6809628,0.09025508,0.050490104950989496,0.10808285,0.28362328
0.22771469,0.12425093,0.26324618,0.39695248,0.56144845,0.15009278,0.24728173527182645,0.37362382,0.2490432
0.22533408,0.12367703,0.05688536,0.3849294,0.63759625,0.034976125,0.05852484114751588,0.12691066,0.16835846
0.16916114,0.09189941,0.11003435,0.39858788,0.59916115,0.042493224,0.1898867610113239,0.27179137,0.13025308
0.34158185,0.18757884,0.07563299,0.38696808,0.6775116,0.0976325,0.04725431927456807,0.050572865,0.2713597
0.38550276,0.21149544,0.07959753,0.38791865,0.6944605,0.11807701,0.08874698612530138,0.019400142,0.3134442
0.3947448,0.03457807,0.2706132,0.05246053,0.1443263,0.69927645,0.6632130636786936,0.7450125,0.5227943
0.33936906,0.20170768,0.1309405,0.4217006,0.6933616,0.115870506,0.060618423938157605,0.07362687,0.3018433
0.17349319,0.084478185,0.14557338,0.3807034,0.5737675,0.059875607,0.18345268165473183,0.29893878,0.16032085
0.4569903,0.2650994,0.19535571,0.40065297,0.6559073,0.23694992,0.18443812155618783,0.08826009,0.39121032
0.6326292,0.52126163,0.4299507,0.61898804,0.82349324,0.3989585,0.3965477803452219,0.015676476,0.56708086
0.19900522,0.09983106,0.052584648,0.3866389,0.6123731,0.020554096,0.08442350155764983,0.17728058,0.14541695
0.36732316,0.023531556,0.20552099,0.07659229,0.22372526,0.54990554,0.5321479467852053,0.6206347,0.46192074
0.24377985,0.1152599,0.099987805,0.37390035,0.62677824,0.039809912,0.026727465327253466,0.14164877,0.20919654
0.18407471,0.09257604,0.06789309,0.3900566,0.59731376,0.02998653,0.1388955261104474,0.22007778,0.13205937
0.6223419,0.53214973,0.43775272,0.6312589,0.8277817,0.39680636,0.3606030839396916,0.018466763,0.5810258
0.14878236,0.09268512,0.0857386,0.41729957,0.6145746,0.013486087,0.18479324152067583,0.24798572,0.09661837
0.2367537,0.103457704,0.07361901,0.36227894,0.6065353,0.041665494,0.07759570224042978,0.16548616,0.17212132
0.29380593,0.38845414,0.47406352,0.65549165,0.84351957,0.18214267,0.44876245512375446,0.16356185,0.25610375
0.28854895,0.06355764,0.05396056,0.27072823,0.522334,0.13839728,0.12596650740334925,0.21918356,0.24896032
0.11193326,0.169616,0.26508427,0.5611285,0.65234154,0.13464311,0.5005620499437949,0.41150767,0.1267132
0.3095923,0.13772155,0.03693205,0.3520075,0.6333169,0.0690397,0.03433853056614694,0.08259126,0.23805802
0.2789511,0.16753213,0.15852898,0.42248726,0.65457803,0.080956906,0.04584580241541976,0.14006993,0.26072028
0.30109727,0.15310703,0.089939415,0.36808178,0.6380012,0.06818789,0.07921972207802778,0.121697925,0.23588148
0.2900248,0.13766043,0.09131491,0.36639187,0.6314817,0.07028273,0.04227286177271382,0.11861286,0.22048107
0.32710367,0.17796014,0.06475824,0.38243675,0.6675373,0.08855894,0.04712003028799697,0.059401758,0.26278588
0.11268154,0.14213975,0.20494562,0.5261833,0.62238896,0.09285641,0.4743867925613207,0.41078663,0.07217024
0.21972102,0.1027299,0.056025207,0.3679574,0.6187825,0.027419657,0.08043020195697981,0.15688115,0.16789405
0.33847666,0.15469988,0.09244937,0.34108657,0.6018671,0.15845054,0.11966093203390679,0.1299277,0.29245132
0.7108317,0.60742015,0.5603889,0.70579827,0.8537129,0.51157486,0.48589515141048484,0.034002446,0.6627531
0.14076114,0.1207902,0.118920445,0.4551521,0.6549183,0.010541052,0.22292608770739122,0.24936253,0.101736486
0.2132735,0.123020545,0.060711205,0.39508837,0.65431774,0.012043864,0.08561866643813336,0.14510512,0.16865845
0.16623177,0.10528122,0.093176484,0.41994247,0.6295576,0.010968357,0.16429038357096162,0.22760618,0.1159814
0.9482445,0.9069673,0.9294449,0.93566936,0.96111846,0.7889284,0.8003385199661479,0.07821063,0.938122
0.20582339,0.077904984,0.06834936,0.34835023,0.5729132,0.041094244,0.11216344278365571,0.21109647,0.15245587
0.11396335,0.119367704,0.22373754,0.49360776,0.5784103,0.15331215,0.5275552972444703,0.46264547,0.10632249
0.20936452,0.11741285,0.08288878,0.40496412,0.62965715,0.03320107,0.10753275924672406,0.17555574,0.1545723
0.11069905,0.118297026,0.24256378,0.47712123,0.6007898,0.10626906,0.4090361590963841,0.41706526,0.11938323
0.2423096,0.045112893,0.016581714,0.27249965,0.51927483,0.086866885,0.10771788922821107,0.22098473,0.19603407
0.23271558,0.099314526,0.058419764,0.36471567,0.6083232,0.036832333,0.028987524101247587,0.14230993,0.18665367
0.2393094,0.13378291,0.12335938,0.3947487,0.6507269,0.03828323,0.09763475023652497,0.16579285,0.19856037
0.23203024,0.15598105,0.20989025,0.4442949,0.6780179,0.08029169,0.10413147958685202,0.16645399,0.2312515
0.41971856,0.0429015,0.2155096,0.10657484,0.26087332,0.54249793,0.4500907549909245,0.5394973,0.4655428
0.2620483,0.12040307,0.08780408,0.3771949,0.62688124,0.062270045,0.025764701423529855,0.12786046,0.22702186
0.20587577,0.093391255,0.0293324,0.37228072,0.6083416,0.015276998,0.05840801615919838,0.15819225,0.14401974
0.22864336,0.20910873,0.22392678,0.5007953,0.7228334,0.09269342,0.2810876418912358,0.17452452,0.1726081
0.24303976,0.10397793,0.038829744,0.36831656,0.62537646,0.04066378,0.05338522266147773,0.13421494,0.20059982
0.31064647,0.14778297,0.07004511,0.36879784,0.6389018,0.08715743,0.05127641087235891,0.089255504,0.26147276
0.23258176,0.09568097,0.1195063,0.3428602,0.5778791,0.086395174,0.17447121255287873,0.23961514,0.18689588
0.22590275,0.105530396,0.057168305,0.37889272,0.6245813,0.023633152,0.0403541579645842,0.13391441,0.17521816
0.40512687,0.26702237,0.20348102,0.4496805,0.7088322,0.1466406,0.1013190348680965,0.062444188,0.35952199
0.28494513,0.020890728,0.10660392,0.15731397,0.35172355,0.3380375,0.35741799425820053,0.48119336,0.33849674
0.47245842,0.3043149,0.19956923,0.4580173,0.72901034,0.21486455,0.16060437393956262,0.023246266,0.40856647
0.0697851,0.1899818,0.31647313,0.62768424,0.6698408,0.12398538,0.5636356436364356,0.464468,0.043071404
0.23393527,0.11495192,0.046756804,0.38254118,0.63455075,0.028545529,0.059376024062397594,0.13095555,0.18190351
0.1316407,0.15301366,0.1667229,0.49683446,0.64718616,0.082105845,0.37184822281517765,0.32045928,0.0953496
0.21748897,0.07278447,0.064487815,0.34401357,0.57719284,0.047758967,0.10454572954542704,0.20592803,0.1820383
0.2140576,0.04217191,0.058138072,0.27983305,0.5147704,0.110224426,0.20612538938746106,0.30099627,0.20334388
0.17065836,0.09305824,0.0629701,0.39704666,0.61005586,0.020861626,0.14609708539029145,0.21491691,0.120154046
0.13247748,0.11979841,0.12854487,0.4612165,0.63001734,0.033249736,0.2739781726021827,0.2905533,0.092788264
0.17242733,0.05631639,0.098416924,0.3358349,0.543901,0.07933569,0.23351669664833033,0.31450424,0.15512484
0.2578056,0.05899559,0.16263247,0.2538481,0.39032918,0.37865615,0.506977249302275,0.5479852,0.3101061
0.30592453,0.1533791,0.032835007,0.36427376,0.6564223,0.064252585,0.033437844656215535,0.05757148,0.24343787
0.6455121,0.5398084,0.46123767,0.6319754,0.84110415,0.41185075,0.3967680203231979,0.018680103,0.59577626
0.61206645,0.47641832,0.38392472,0.5791696,0.8006594,0.35956138,0.3231048676895132,0.01529973,0.5580453
0.41448903,0.26504552,0.15172184,0.44447276,0.7228643,0.16138816,0.1303123969687603,0.03881555,0.3454724
0.2987256,0.07422365,0.03997785,0.26135278,0.5296004,0.14603823,0.09584956041504394,0.17982957,0.26822606
0.67140436,0.51303935,0.45880073,0.5761595,0.7441169,0.45972586,0.4093432890656711,0.050937526,0.5793927
0.3394591,0.014253348,0.19624794,0.09398077,0.253895,0.49905378,0.49576841042315895,0.5822609,0.44042063
0.13269745,0.11286686,0.14961392,0.45385352,0.6205254,0.046821743,0.302017209798279,0.32297912,0.10506132
0.19849016,0.11959268,0.10105562,0.42513636,0.6402657,0.06227374,0.21266061873393813,0.20580322,0.14688027
0.20874305,0.022987247,0.07652563,0.24733439,0.46588144,0.14673632,0.24670815532918444,0.3680576,0.21395308
0.17880327,0.09648727,0.076538384,0.40264058,0.6121449,0.019884616,0.1398989760101024,0.21977732,0.12934217
0.26720822,0.13854621,0.05345601,0.37409887,0.6553905,0.04188603,0.035087462491253746,0.07812645,0.20023602
0.28133792,0.010328144,0.06970918,0.16878611,0.39934868,0.2539835,0.25971019402898055,0.37223452,0.27949318
0.3155012,0.16692744,0.07132691,0.38577893,0.6556401,0.092424214,0.050739729926027,0.07260292,0.2707914
0.35561544,0.20741735,0.058366477,0.3919803,0.69766176,0.09649378,0.07588582241141775,0.026358776,0.2879904
0.2646767,0.12684359,0.053777754,0.37001094,0.6399269,0.04318583,0.016595183340481663,0.10597289,0.21219945
0.25591397,0.17813377,0.13796782,0.42524284,0.67058975,0.07378355,0.02931174306882569,0.11450445,0.2362928
0.20304625,0.10836463,0.077287614,0.40436962,0.62055445,0.04094124,0.12448759755124024,0.20074755,0.16378218
0.38914907,0.22847812,0.09474331,0.402414,0.6997719,0.12059605,0.10453392954660705,0.04473301,0.32061154
0.2648154,0.010123715,0.105155945,0.18221751,0.38698292,0.2624399,0.30790113920988604,0.4249422,0.2956344
0.28883746,0.09649105,0.058064878,0.31227455,0.5799076,0.09039503,0.05368342463165753,0.14984751,0.23926938
0.31374162,0.016023979,0.09241015,0.14913464,0.3682109,0.31441164,0.28814322118567787,0.40072078,0.3333618
0.5081523,0.3735522,0.27531034,0.5112219,0.76791704,0.2701161,0.22898579710142028,0.024789803,0.45224732
0.25909048,0.063880906,0.30512583,0.20482183,0.2368441,0.6112399,0.7731744226825576,0.8210807,0.4516657
0.20020628,0.08590208,0.026678741,0.36257714,0.6010546,0.009908646,0.05846020015397998,0.16592702,0.14281112
0.25266907,0.119219765,0.0650301,0.37570116,0.62449336,0.044468135,0.048880453111954686,0.12830871,0.18847032
0.12818754,0.11602999,0.18002361,0.4737733,0.6161165,0.07024062,0.3556061944393806,0.35888416,0.10065502
0.17330799,0.06542568,0.08953941,0.34879896,0.571915,0.036379844,0.1507389049261095,0.25981548,0.14121827
0.3668381,0.27621788,0.48355186,0.5538242,0.6809765,0.27737868,0.16829176317082367,0.26050046,0.41811448
0.17058867,0.07936622,0.059239745,0.37662855,0.59468466,0.024555475,0.15198369480163051,0.22965598,0.12255982
0.20760451,0.111304,0.054786384,0.3958274,0.6190439,0.033147782,0.0892645010735499,0.17382452,0.15756218
0.22677799,0.11113988,0.06504142,0.381243,0.6170187,0.0288392,0.03581091441890855,0.14869761,0.18120188
0.23384985,0.10479097,0.058759212,0.3684114,0.6102786,0.039387643,0.055314894468510546,0.15590519,0.18421742
0.25172862,0.055097565,0.06793141,0.28778762,0.5313894,0.114305735,0.14473153552684642,0.25028616,0.2394586
0.1341526,0.1066245,0.08731794,0.43999913,0.6300774,0.018974245,0.2343397165660283,0.2598878,0.08592115
0.08532353,0.14221372,0.20095152,0.526873,0.6294491,0.09336361,0.4814897018510298,0.41411024,0.058189124
0.24782783,0.12096007,0.06293625,0.382542,0.6379129,0.044279456,0.041441227855877213,0.117904745,0.20251314
0.10150618,0.16075097,0.25623924,0.5517445,0.65584695,0.06810361,0.3955662604433739,0.3859356,0.08458244
0.20712337,0.07751079,0.12851197,0.3281423,0.5454639,0.09833673,0.203294579670542,0.32143673,0.18154751
0.2857423,0.10159747,0.035484254,0.32341835,0.5721641,0.084652394,0.06564470343552965,0.14751336,0.22737929
0.114696145,0.13636424,0.20899022,0.52865124,0.6351219,0.08290124,0.402010259798974,0.36435467,0.08204076
0.22983807,0.12114848,0.058149755,0.38875055,0.63689107,0.028325468,0.059848064015193596,0.12778962,0.17583758
0.93474704,0.9618807,1.0,0.9955863,1.0,0.85663235,0.8644779135522086,0.068475805,0.91170543
0.31858516,0.2518745,0.2932865,0.49730015,0.71566886,0.18043661,0.1106074039392596,0.15225813,0.33062732
0.42331225,0.2440172,0.1175645,0.40794167,0.6880425,0.17018485,0.1198237120176288,0.038715772,0.35168362
0.33098328,0.17204522,0.05599588,0.37646925,0.6664789,0.08193058,0.06383132361686764,0.05323019,0.2696216
0.16546229,0.11816554,0.13358289,0.44407883,0.6222518,0.03587547,0.21763968823603114,0.25993973,0.11511897
0.14861754,0.10740043,0.13534015,0.43690285,0.6166579,0.03816533,0.24625534537446545,0.29027817,0.10926811
0.14289123,0.10723542,0.121472776,0.4522485,0.61871845,0.053132236,0.27769947223005276,0.30260321,0.09919464
0.36424637,0.23619576,0.11871463,0.4347193,0.70237714,0.14938366,0.09588670041132995,0.06608758,0.3210277
0.22407523,0.0828325,0.07083088,0.34937423,0.5836104,0.06312385,0.09972270002773,0.2000556,0.20059252
0.15980479,0.09969668,0.08595425,0.41768214,0.616885,0.018369377,0.1809233519076648,0.24311265,0.109317414
0.3237331,0.15433584,0.029330611,0.3572252,0.65714145,0.07228941,0.05359884464011554,0.05846087,0.26829118
0.14669152,0.09659989,0.09439397,0.42654768,0.6040594,0.04842952,0.26354217364578264,0.2865031,0.10038218
0.16391903,0.10848878,0.13679212,0.4181469,0.61132175,0.052126884,0.2587578941242105,0.26694447,0.1301816
0.3102026,0.111208215,0.046148002,0.3063422,0.57648546,0.11478543,0.07329525767047422,0.13335958,0.2579822
0.1759042,0.09564142,0.07882327,0.40480742,0.6154254,0.03845319,0.1517102848289715,0.21482614,0.13424739
0.3067953,0.2149524,0.19705492,0.4645608,0.696542,0.11328405,0.07612943238705676,0.113611095,0.29456133
0.21744618,0.120091215,0.20371807,0.39960268,0.60311437,0.0941692,0.22810692718930728,0.2809545,0.16666491
0.1945726,0.097476706,0.05076641,0.3893816,0.61010545,0.018920094,0.10228224577177542,0.18750444,0.13646178
0.36474818,0.24763454,0.1595177,0.42506027,0.7204013,0.13413772,0.1500400449959955,0.046611063,0.3052767
0.41378576,0.06973089,0.16938794,0.10394286,0.28200978,0.5209478,0.41797345820265414,0.5060696,0.4364367
0.442034,0.26501322,0.16729283,0.41762972,0.7057046,0.18069464,0.15513361448663854,0.044636466,0.37660122
0.22883295,0.02551359,0.05182898,0.2517277,0.46610987,0.1690352,0.25562781443721855,0.3465653,0.21825612
0.08820757,0.19488956,0.27595812,0.62315255,0.65753263,0.13091126,0.6326643767335622,0.46391416,0.04328231
0.15711659,0.104392186,0.0812127,0.4213754,0.6210485,0.025882065,0.17942245205775478,0.23103434,0.10651616
0.3205666,0.034600034,0.162476,0.14240998,0.30478337,0.4330554,0.44654618534538143,0.54460245,0.38630056
0.0,0.30370158,0.5089961,0.85302055,0.70764893,0.24403322,1.0,0.6977795,0.0
0.26815742,0.14028896,0.09851718,0.39306876,0.6566456,0.0634979,0.027410057258994272,0.10593685,0.22275512
0.28253943,0.16975544,0.16351324,0.4106956,0.6735274,0.07018629,0.029871014012898597,0.11131243,0.2617287
0.14668863,0.09940784,0.082110524,0.42851043,0.60967684,0.04513219,0.2497170050282995,0.27016437,0.0973433
0.34968573,0.18341137,0.060454786,0.37241802,0.6620742,0.09168038,0.06434580356541965,0.05966618,0.27123493
0.2528061,0.1342556,0.20224774,0.40664673,0.62667537,0.09485528,0.07219495278050472,0.19235027,0.25566536
0.5760006,0.40723503,0.31205475,0.5235055,0.7667756,0.32512242,0.299602570039743,0.018166892,0.49489415
0.37368673,0.020336598,0.16275924,0.07263516,0.24317354,0.50903547,0.4644056535594346,0.5636356,0.43528557
0.054584853,0.20391487,0.36311787,0.65262735,0.6907901,0.08844966,0.49024485097551485,0.4767403,0.065668955
0.41369373,0.049189016,0.18759018,0.05564353,0.22166148,0.57998186,0.4844996115500388,0.5679254,0.47319448
0.42727685,0.31677312,0.20508426,0.48058754,0.7609247,0.20277578,0.18793989120601085,0.02432973,0.3751927
0.22151807,0.103923544,0.03808546,0.37250546,0.61218524,0.024010956,0.034430856556914344,0.14313582,0.15600556
0.3008142,0.12433542,0.1350367,0.35182208,0.59617686,0.11202943,0.12703855729614424,0.18027464,0.26636964
0.17031257,0.10682331,0.08033323,0.4191173,0.61763227,0.036476493,0.19806011019398898,0.23562852,0.119649395
0.3062606,0.15624152,0.04804355,0.36904594,0.65482324,0.06836426,0.035076942492305745,0.06255626,0.25121802
0.31268382,0.19610108,0.09850508,0.4072286,0.6974098,0.08369702,0.07036873296312669,0.052742265,0.2651443
0.38102204,0.022173539,0.2011342,0.08565002,0.23079622,0.5537082,0.509764849023515,0.5923971,0.45279187
0.20750801,0.11295475,0.04944718,0.39692274,0.6383933,0.031942785,0.11607481839251815,0.16230196,0.14531948
0.62303555,0.4798842,0.37655985,0.5749924,0.78358483,0.42198414,0.403891139610886,0.014318518,0.5685515
0.14758833,0.16182147,0.22774059,0.51439446,0.68263316,0.0069079995,0.23281372671862732,0.29708055,0.14753348
0.720992,0.6196216,0.51836884,0.7000993,0.8512617,0.5188171,0.4859279214072078,0.028694116,0.66675925
0.19284171,0.16367672,0.18221933,0.47104645,0.6957586,0.03163165,0.16925610307438968,0.18505237,0.1448662
0.32948112,0.21385814,0.121608794,0.4250461,0.71498,0.09115049,0.09261908073809193,0.05554504,0.269072
0.03982635,0.2501452,0.46902162,0.7639799,0.6504545,0.2714895,0.9327683667231633,0.69707525,0.07012738
0.2509456,0.14836924,0.07326239,0.40305105,0.6773592,0.05104685,0.11980934801906519,0.11939571,0.20594548
0.24011281,0.14756288,0.12651664,0.41650718,0.6534439,0.053859293,0.02729597427040257,0.13158482,0.2240282
0.5032928,0.30949408,0.24614775,0.45589095,0.6901657,0.25437105,0.20698279930172006,0.088924624,0.43379283
0.16834287,0.099361256,0.29237336,0.38052785,0.4465695,0.33127934,0.6299782370021763,0.6274737,0.2532074
0.19631448,0.0976146,0.045275927,0.38518706,0.6088578,0.021396637,0.0902278009772199,0.18134981,0.13618696
0.29413185,0.23024733,0.32824677,0.49878043,0.6710101,0.15664381,0.11230100876989911,0.21181461,0.3184024
0.24484487,0.13870914,0.08327639,0.38763407,0.65218806,0.039969385,0.017369328263067172,0.111342214,0.19460088
0.2396156,0.060392544,0.0669812,0.2844145,0.5366283,0.0954645,0.09819477018052297,0.21434057,0.2122538
0.17048872,0.09725697,0.08726615,0.4094375,0.60784835,0.026719272,0.16733373326662668,0.2424399,0.11966202
0.22478928,0.026720345,0.03999275,0.23736537,0.47650287,0.13739824,0.22205764779423523,0.31806034,0.2095587
0.23263907,0.13422708,0.10793769,0.40174234,0.63767403,0.04336953,0.02533426646657335,0.13945678,0.21346088
0.5263737,0.3625703,0.2649147,0.4945153,0.74021685,0.28540248,0.2309338469066153,0.024514414,0.46567822
0.27890286,0.0048135817,0.0619483,0.15067342,0.38250732,0.25420082,0.2860765513923449,0.39491105,0.28120846
0.32296225,0.16417472,0.053584397,0.37656227,0.6584922,0.09026,0.06422176357782364,0.06643113,0.26802635
0.12766254,0.1167676,0.18043202,0.47384894,0.6235451,0.04880956,0.3109997489000251,0.324454,0.10504604
0.2795577,0.019221544,0.06343448,0.17396179,0.39258778,0.25318998,0.2716668728333127,0.39479965,0.2821992
0.32021916,0.17028578,0.09082347,0.38875818,0.6658968,0.08875221,0.04431074556892544,0.090378664,0.27237874
0.26259497,0.12453754,0.040650427,0.37208012,0.6372191,0.046186805,0.033670956632904335,0.10092411,0.206935
0.05173777,0.2243868,0.42937243,0.714602,0.6227534,0.28278357,0.902197149780285,0.6682719,0.06776812
0.17410074,0.05315374,0.055582166,0.33938655,0.53984064,0.09589428,0.26659554334044566,0.32278603,0.16192606
0.16302371,0.13284753,0.12765378,0.46461058,0.64357704,0.073411584,0.3300403969959603,0.26420227,0.107029006
0.12927628,0.10810201,0.22905475,0.44886473,0.53511673,0.2284615,0.5438260456173953,0.52846813,0.17519955
0.22891933,0.1698416,0.12119907,0.44002384,0.693639,0.053439975,0.20501924949807504,0.14470568,0.17694989
0.22140881,0.028248936,0.020936906,0.2507459,0.5007852,0.10174438,0.14943917505608248,0.26514256,0.2006018
0.1646288,0.10971038,0.09793556,0.4273976,0.6335214,0.02544269,0.19482024051797592,0.22817096,0.114929385
0.25899145,0.027079985,0.036088824,0.212942,0.4709631,0.16039008,0.1626466637353336,0.27910474,0.2467985
0.21261849,0.099089995,0.09899199,0.38815427,0.6253027,0.01885283,0.03726273427372657,0.15868369,0.17451957
