rely,data,cplx,stor,acap,aexp,vexp,sced,Generated_Var_1,Generated_Var_4,actual
0.032696538,0.39640745378444725,0.094258115,0.103949875,0.8643819,0.43641388,0.07319541,0.26230735,0.37764814,0.09144476,0.3691228
0.09092471,0.3785063227103794,0.16263649,0.1593409,0.7442614,0.35864788,0.10896493,0.3054451,0.2836256,0.06615457,0.31599754
0.027925923,0.36891468213488093,0.064648286,0.11297229,0.84734833,0.31939316,0.058594048,0.0610409,0.3269291,0.121262014,0.30307853
0.17215768,0.0377770982666259,0.4232012,0.12058443,0.3270396,0.0747924,0.4629231,0.4214756,0.47219166,0.22864595,0.22414158
0.14166984,0.057550283453017013,0.37350392,0.11233507,0.39747643,0.102195576,0.4039097,0.24645267,0.46660426,0.23561236,0.16748394
0.10076445,0.40192514411550867,0.13012053,0.17142326,0.7663174,0.318671,0.09087643,0.19897205,0.25384346,0.09784284,0.31759262
0.14802788,0.1887610113256607,0.33445752,0.20389025,0.47643733,0.22868173,0.29128104,0.49535257,0.28442663,0.079321206,0.19210596
0.13570997,0.276657266599436,0.28200394,0.23026511,0.57017094,0.24469961,0.20373276,0.42240176,0.22574031,0.02805072,0.27767852
0.22005926,0.034563014073780846,0.47440267,0.117794335,0.24045217,0.09696405,0.5351043,0.4772623,0.49229717,0.2978138,0.22586675
0.1771001,0.31966029917961797,0.2799577,0.27337283,0.511909,0.18708847,0.19723272,0.35022438,0.14621502,0.04383689,0.31188285
0.066655815,0.21139909268394555,0.24544361,0.12735008,0.6505815,0.23227029,0.22148897,0.3048169,0.3515488,0.097176194,0.20052572
0.08961564,0.10355295121317706,0.30767217,0.13130407,0.49955633,0.11185919,0.32182673,0.30755603,0.37683606,0.11826733,0.18048579
0.03232517,0.37288578237314696,0.09820777,0.120751195,0.87080467,0.37228942,0.07806454,0.18871625,0.3506192,0.12128642,0.33178967
0.489232,0.6190657371439443,0.45012057,0.52823746,0.43973464,0.53267485,0.1960479,0.35440266,0.07904469,0.3471174,0.6590416
0.099481285,0.4684688481081309,0.07650553,0.13840029,0.77735054,0.4276154,0.059157565,0.16988188,0.2753716,0.122261256,0.39339274
0.22508739,0.30514948830896926,0.3388794,0.24941668,0.50936043,0.30590487,0.27542943,0.46896693,0.22847782,0.15668666,0.19619295
0.41228855,0.09435894566153674,0.71498424,0.090291254,0.18326859,0.3938021,0.7358099,0.9348044,0.7119051,0.71292186,0.21201502
0.16658786,0.430559865833592,0.20436588,0.23711619,0.649146,0.37205917,0.12315193,0.3675207,0.20336074,0.079858154,0.41792756
0.058872804,0.36038722162323333,0.14351027,0.11809452,0.79043144,0.40459657,0.11172817,0.27908933,0.34256878,0.093421966,0.31948367
0.40860403,0.45254912715294765,0.5271014,0.5092084,0.36454782,0.4571975,0.2873399,0.6491969,0.12459798,0.2489408,0.5111621
0.1636922,0.03743749224624953,0.3979712,0.12676124,0.3210082,0.063475564,0.45225585,0.33201683,0.4407698,0.20691535,0.1684123
0.26142913,0.3835301230118074,0.311422,0.3474127,0.47729826,0.2050408,0.22323385,0.33153123,0.10227315,0.14319807,0.35540247
0.22220917,0.4439976266398576,0.20879367,0.29062107,0.56929654,0.24406283,0.15550788,0.21695669,0.12000664,0.14478323,0.36366922
0.09975076,0.18753539125212348,0.29847258,0.15201002,0.57521856,0.17575757,0.25771943,0.41259244,0.33426794,0.07405767,0.23266348
0.15021004,0.28950931737055907,0.24130745,0.25690445,0.53393966,0.18394803,0.18775067,0.25594097,0.16129522,0.03346345,0.2974835
0.12579636,0.06343398380603903,0.34309506,0.12390746,0.40824723,0.091925666,0.38480827,0.29425648,0.4236903,0.17257038,0.16798708
0.26933515,0.021310964278657855,0.53338814,0.09969184,0.2133852,0.08584584,0.6036873,0.47850606,0.60169566,0.39995065,0.24677229
0.23503192,0.031996601919796114,0.5042805,0.10249208,0.2692321,0.08798529,0.54062927,0.4060075,0.5563507,0.35445413,0.21051031
0.10346575,0.23356501401390084,0.26557153,0.17592846,0.5855595,0.190587,0.231108,0.40475124,0.25904113,0.03882253,0.28952193
0.11039427,0.12736231764173908,0.32526022,0.15216485,0.45436803,0.117677614,0.31691396,0.40586528,0.34857953,0.0809685,0.20031269
0.34257585,0.44272240656334444,0.38193792,0.4266721,0.39079857,0.31294376,0.23356122,0.4761987,0.11403722,0.19407454,0.42976612
0.11177111,0.04929559295773558,0.34263104,0.13302141,0.40910766,0.07126875,0.38247782,0.25626498,0.40269583,0.1535975,0.15679324
0.0071630105,0.4629507977770479,0.0,0.082429156,1.0,0.49117267,0.0,0.10129172,0.41011426,0.16365907,0.38483638
0.64682543,0.6780075406804524,0.6942029,0.6902386,0.3514976,0.6273639,0.302007,0.6239724,0.02463163,0.51978946,0.6142614
0.22389741,0.03299482197968932,0.4879663,0.10853776,0.2805321,0.092411175,0.5244256,0.38642085,0.55556387,0.3383945,0.21508706
0.072740644,0.28884601733076104,0.23869264,0.15422598,0.7474557,0.30779165,0.15914747,0.39028093,0.31878233,0.086524636,0.28636897
0.28237164,0.3558084613485077,0.35252547,0.3306597,0.44990653,0.37692666,0.24438326,0.41209492,0.17395583,0.15639901,0.29152212
0.060714975,0.1368885082133105,0.2754365,0.12230126,0.5999235,0.17285503,0.2822662,0.26717722,0.3861696,0.137995,0.20024021
0.044485725,0.34489470069368205,0.15903598,0.1189131,0.8281764,0.3730194,0.110515855,0.2832449,0.34667772,0.101775765,0.33511317
0.19218169,0.0436141066168464,0.43638796,0.103695676,0.32181036,0.068109855,0.50382364,0.3723905,0.5059922,0.30037478,0.20905986
0.08856489,0.326482199588932,0.19215879,0.18336879,0.68252873,0.32171273,0.13256523,0.28778732,0.25152865,0.05092299,0.31381264
0.2372934,0.09707478982448739,0.49225783,0.13805936,0.2573971,0.19279681,0.49398217,0.56273574,0.4602058,0.25415,0.2660177
0.11641915,0.06319139379148363,0.33095235,0.13512176,0.40279976,0.07912801,0.3908596,0.3082274,0.40746656,0.15887919,0.18977006
0.12831569,0.3645984718759083,0.20000573,0.19813369,0.6377601,0.29687274,0.14705306,0.36679167,0.22411253,0.04509726,0.30988887
0.07461177,0.4134333648060019,0.09719412,0.16053234,0.80906904,0.37456602,0.07254577,0.1881663,0.29291433,0.10440388,0.39002264
0.19226052,0.03536161212169673,0.4354934,0.116834626,0.28766188,0.06493153,0.5050881,0.3963641,0.47650298,0.2722791,0.19465105
0.064955786,0.31211371872682314,0.21739763,0.13236584,0.78896993,0.34115052,0.14251071,0.3756963,0.34585682,0.09675932,0.28662437
0.17340338,0.17731179063870744,0.3625241,0.24723262,0.40464497,0.17313306,0.3212049,0.4262828,0.22538234,0.08592349,0.22752014
0.07643446,0.16085094965105698,0.27041835,0.1417087,0.5474825,0.15214984,0.2543394,0.2920707,0.33180463,0.091460615,0.19305491
0.10136911,0.263771815826309,0.27366474,0.18002477,0.66867507,0.27877247,0.19615583,0.41539738,0.2868666,0.07354739,0.25918624
0.1037135,0.06283934377036063,0.32459295,0.13027902,0.4187469,0.0926687,0.37032887,0.29663154,0.40595412,0.1317266,0.18670136
0.108107224,0.25602861536171695,0.2551607,0.14178221,0.65662205,0.30374956,0.21539952,0.356078,0.31721932,0.1219033,0.15012848
0.27669132,0.40785402447124147,0.32233465,0.3565822,0.48381725,0.24161361,0.1996681,0.27355397,0.09263229,0.12373385,0.37953395
0.19769596,0.03877424632645478,0.45485908,0.12223896,0.29075,0.11080338,0.48901698,0.4412194,0.47471613,0.26833865,0.17474997
0.22975431,0.21166108269966497,0.38820702,0.20887457,0.36901647,0.26980007,0.35503456,0.37612465,0.31974334,0.21849093,0.12601376
0.120591775,0.05805135848308151,0.31212592,0.11676319,0.37764055,0.08012341,0.400168,0.19216509,0.44594657,0.1919057,0.19305694
0.120949626,0.2459701147582069,0.2552765,0.21235166,0.53435946,0.14951007,0.22324203,0.33818102,0.21527955,0.041743815,0.2642272
0.08072235,0.0816112948966777,0.2794056,0.13865416,0.43967623,0.05811344,0.3104726,0.1816145,0.34839275,0.085109234,0.18274178
0.10565178,0.30878071852684313,0.22009857,0.19792934,0.61629057,0.24725364,0.16856872,0.41037422,0.25433144,0.024635702,0.2915219
0.3439759,0.439848266390896,0.39163184,0.41755337,0.4278678,0.33136642,0.2208377,0.35008216,0.10630721,0.17363831,0.44527656
0.39748263,0.5196591911795515,0.39730787,0.46154785,0.44337112,0.40161562,0.2146247,0.37414643,0.082053274,0.23898944,0.49293226
0.029236235,0.3675169020510141,0.11264157,0.11251718,0.85699844,0.39682394,0.08046821,0.24088773,0.35868305,0.09668568,0.3525067
0.08691056,0.26858151611489095,0.23586231,0.15772231,0.6803248,0.2535417,0.17937212,0.35911232,0.30332816,0.06503734,0.25530174
0.183998,0.04065276243916575,0.44090718,0.116100505,0.32972714,0.09355231,0.47115615,0.41014612,0.4908764,0.26154628,0.20275685
0.56139475,0.037043454222607256,0.95416665,0.0,0.0,0.3115247,1.0,1.0,1.0,1.0,0.3155504
0.21291263,0.038164007289840436,0.47465646,0.11834021,0.26954952,0.09488924,0.51762325,0.47719535,0.48655513,0.27683976,0.25002217
0.27462184,0.24452744467164667,0.45091236,0.31007966,0.38056687,0.3345452,0.3332711,0.45703736,0.24326621,0.201552,0.2417162
0.07949515,0.11444216686653001,0.25968748,0.10824227,0.5398013,0.18894704,0.32286003,0.1796582,0.4551865,0.20899567,0.1860822
0.27554464,0.35420989125259345,0.37207884,0.37568808,0.44315952,0.24121569,0.23813322,0.3100772,0.090990424,0.12496367,0.34946853
0.16693826,0.4557776473466589,0.11881991,0.24481326,0.64767814,0.31008404,0.08044407,0.0017550588,0.14667189,0.14459732,0.40467918
0.44369805,0.4317485059049104,0.58491355,0.5219094,0.3342599,0.49233758,0.34136283,0.71179694,0.15272895,0.28946844,0.45410964
0.12917209,0.07502506450150388,0.34994066,0.14948115,0.38386777,0.09688611,0.37762463,0.33390093,0.36571166,0.13968208,0.11809898
0.14932004,0.23722334423340066,0.30990103,0.24485295,0.49687594,0.1927058,0.2462181,0.4339712,0.20623085,0.026875198,0.25451612
0.10724147,0.1684504301070258,0.32054177,0.15362875,0.5411445,0.24220712,0.2847749,0.5058226,0.35920572,0.09438884,0.22298563
0.4116639,0.46436742786204566,0.4871769,0.48590744,0.3902268,0.43490452,0.27093017,0.5270251,0.1185726,0.24368206,0.47672686
0.2396238,0.2164693629881618,0.4190675,0.25391027,0.34446132,0.29854202,0.37058967,0.44234547,0.2854045,0.19027194,0.17771746
0.14341767,0.3638071018284261,0.22086939,0.22099054,0.6036445,0.269445,0.14518309,0.3474007,0.1957308,0.03452465,0.3204584
0.067267,0.2417113345026801,0.23245214,0.12552793,0.6706024,0.24662332,0.18590121,0.4084721,0.370298,0.04247099,0.28089792
0.19084935,0.3366334601980076,0.24902771,0.27133766,0.49640805,0.23711024,0.18926741,0.20818742,0.13852714,0.060607076,0.316787
0.25853574,0.2808363868501832,0.42946422,0.36643183,0.4194708,0.291506,0.276656,0.45978463,0.12972096,0.099072486,0.28643075
0.23434518,0.031917931915075914,0.5073752,0.1004724,0.2562667,0.110127464,0.5486485,0.501323,0.5389371,0.34960482,0.20163245
0.10278371,0.2223359433401566,0.2718307,0.17627132,0.5500294,0.16401659,0.20991643,0.3677854,0.28565937,0.03258267,0.24436313
0.1505815,0.04072270744336245,0.38504922,0.1324476,0.33988324,0.06349744,0.4274446,0.32879132,0.4161667,0.17577484,0.1865074
0.22432451,0.06264106375846383,0.45499712,0.12812638,0.24754639,0.12689342,0.52556634,0.45881796,0.48479244,0.3098521,0.16964498
0.02804339,0.37448188246891295,0.109221,0.10663,0.86168647,0.4057954,0.0768527,0.21896978,0.36390188,0.10462293,0.34845063
0.07445727,0.14331478859888733,0.29186416,0.12882215,0.5788308,0.17792223,0.2867054,0.3465113,0.3807583,0.12250152,0.19559993
0.19262277,0.043166818590009114,0.45765,0.12502348,0.29716492,0.086237326,0.52391756,0.4722928,0.47765598,0.27614698,0.2266745
0.099286556,0.1896916713815003,0.30014652,0.15898925,0.56300014,0.182416,0.24100599,0.41910008,0.32699725,0.05010441,0.24380806
0.19179581,0.1392043883522633,0.40332925,0.2303559,0.33362854,0.14528714,0.3815688,0.39977843,0.2921067,0.10517299,0.27740258
0.041055083,0.3328357199701432,0.120910496,0.11935708,0.81687254,0.30476296,0.09618781,0.1915899,0.3408117,0.100072205,0.28645468
0.20740028,0.15001151900069112,0.42377132,0.1655163,0.39734018,0.2586388,0.40557992,0.5115894,0.40354177,0.28290346,0.0
0.21196787,0.04235884054153043,0.46937716,0.1223045,0.2844658,0.10953112,0.51188207,0.44097447,0.502743,0.28839383,0.21990904
0.22824542,0.025512831530769893,0.48553497,0.10547864,0.26382658,0.05417724,0.5599685,0.40084663,0.5431742,0.34472498,0.2209521
0.47398293,0.026221969573318172,0.81201726,0.037804715,0.05726707,0.20233382,0.88075113,0.77230394,0.90911484,0.78695893,0.30407614
0.14942214,0.0551109433066566,0.38236558,0.11757081,0.3703211,0.09018631,0.42607906,0.32870758,0.46070087,0.1911827,0.19799301
0.29000664,0.02229127133747628,0.5831648,0.08452136,0.21176293,0.10171403,0.6233713,0.44987547,0.65806293,0.4727101,0.2468226
0.0821453,0.29932315795938946,0.22960477,0.13501783,0.7460542,0.3467179,0.16442265,0.36536506,0.3394996,0.105036825,0.23590085
0.2967217,0.30443497826609867,0.4417805,0.3273298,0.36196622,0.3365969,0.3439802,0.5105103,0.22811566,0.21721324,0.27004978
0.29703522,0.42500075550004535,0.35743314,0.3861729,0.4397978,0.31748348,0.20077096,0.43731675,0.118785165,0.12780124,0.41708833
0.34992874,0.43425520605531237,0.43035752,0.45110184,0.41131496,0.3325585,0.23432444,0.49272445,0.089750625,0.20180449,0.44392416
0.08417535,0.11758722305523338,0.3005175,0.13983922,0.5145185,0.116689816,0.30736417,0.31930566,0.35110807,0.09678379,0.19526976
0.102824256,0.06469633788178027,0.33139443,0.12951541,0.42799184,0.083498135,0.37184197,0.29813796,0.39878708,0.14392105,0.17206737
0.096920714,0.30929379855762795,0.21010281,0.1799232,0.65067923,0.27317452,0.15859368,0.34961125,0.2769392,0.043082923,0.29566294
0.020909406,0.4150941049056463,0.06300997,0.101989284,0.90604424,0.44183916,0.042092755,0.18174016,0.3707528,0.11661199,0.37008289
0.12315187,0.07021519921291194,0.35015696,0.12537023,0.4292692,0.09139912,0.36688593,0.30180466,0.42838958,0.16633728,0.17277756
0.28837717,0.01949434816966089,0.5840581,0.090055555,0.21076891,0.11672355,0.622988,0.5734036,0.6406071,0.43271753,0.2680654
0.25797898,0.028556050713363045,0.52496994,0.103078485,0.23624885,0.073030904,0.5843189,0.38553205,0.5819902,0.39782587,0.22069699
0.40596086,0.4843674290620458,0.45219976,0.4828161,0.412985,0.38718235,0.2387369,0.35127538,0.048961345,0.26173344,0.44345778
0.17646913,0.15621340937280456,0.3912993,0.18194552,0.3949623,0.23049505,0.35789198,0.49617425,0.3309273,0.17902246,0.057336055
0.1090748,0.35540712132442726,0.1508988,0.19043148,0.6630192,0.24557777,0.13052112,0.18026313,0.20727637,0.07262534,0.31532422
0.10100821,0.10411348624680918,0.32738554,0.14494106,0.4614246,0.10523151,0.32868057,0.39653066,0.36503172,0.094017714,0.20822123
0.15266626,0.06483331388999884,0.38846236,0.11774012,0.3855467,0.10303007,0.4054579,0.3265186,0.4626792,0.21171162,0.1930567
0.23417594,0.20063151203789073,0.4337753,0.27811,0.32939437,0.23216788,0.3572325,0.52108455,0.25782692,0.11572212,0.29121578
0.07390928,0.23257873395472403,0.22620021,0.14613225,0.6142824,0.18624331,0.21862063,0.37645194,0.32048786,0.05446428,0.26386517
0.093530014,0.13961485837689153,0.31283844,0.14513506,0.51920104,0.14638619,0.28076228,0.37062106,0.34860608,0.078280926,0.19858938
0.3165418,0.021315456278927378,0.6125059,0.08417869,0.18820179,0.103395894,0.65332687,0.46494755,0.68040764,0.511541,0.24683577
0.122850165,0.07233665434019927,0.34767544,0.123275176,0.42463687,0.1016811,0.38461047,0.3190368,0.4315022,0.16284016,0.1850973
0.45773304,0.45531820731909245,0.5756278,0.533384,0.3292386,0.46237057,0.3124585,0.59722424,0.11155641,0.29045525,0.46248984
0.22338922,0.02246152734769164,0.50036246,0.10997486,0.2626266,0.076437935,0.5383061,0.43643793,0.5398298,0.32410076,0.22926497
0.40211415,0.3680150420809026,0.56008816,0.45167798,0.338865,0.46230364,0.35196406,0.60708207,0.17136586,0.27633378,0.35387027
0.115125164,0.2186108631166518,0.29162896,0.15095405,0.63305354,0.28386563,0.23675656,0.38875276,0.33162254,0.12734285,0.111655645
0.31316954,0.34409872064592323,0.4507162,0.4001447,0.38308892,0.32575345,0.2702251,0.48185894,0.15688217,0.122372806,0.39531663
0.19562165,0.03932806235968374,0.44739854,0.11328596,0.31961048,0.09375109,0.49270272,0.35751647,0.5224755,0.30322388,0.18803011
0.23578598,0.2525100551506033,0.374677,0.2550264,0.38609165,0.24590741,0.3275491,0.38967615,0.26720846,0.18112686,0.19504291
0.32652843,0.19938333196299993,0.5634611,0.28634733,0.28755093,0.43727905,0.4514576,0.7354123,0.33872253,0.37664327,0.116080046
0.055246443,0.3832047529922852,0.094221555,0.13146926,0.8202703,0.33659506,0.07631436,0.112478055,0.3004138,0.11521098,0.309449
0.076306775,0.17333154039989243,0.2773227,0.13536751,0.5995543,0.19091855,0.2492854,0.3252569,0.35831478,0.095219105,0.19513953
0.49352515,0.7264939935896397,0.367469,0.5020496,0.4982381,0.4551509,0.13174245,0.19270392,0.024014514,0.41957083,0.63928026
0.13189974,0.20628802237728133,0.32530993,0.22666538,0.50784457,0.24193741,0.25247878,0.4689052,0.24693465,0.07944971,0.22553214
0.3774413,0.530673531840412,0.3690387,0.43185276,0.47410116,0.33399075,0.18424688,0.2686535,0.060306408,0.24317065,0.48802793
0.13727428,0.23394872403692346,0.29172224,0.23153865,0.5072064,0.2174698,0.21650065,0.41786855,0.208475,0.01471585,0.21471116
0.36992103,0.014571086874265213,0.68390554,0.07643622,0.13495505,0.11069892,0.73762035,0.5582773,0.75161195,0.60701716,0.27807832
0.4043646,0.4906405794384348,0.46723366,0.4777013,0.41898686,0.35787845,0.23069797,0.3963169,0.07191277,0.23731461,0.47098884
0.10051575,0.28542487712549264,0.239498,0.1592335,0.66795504,0.29742342,0.19354221,0.37081805,0.28991753,0.09235993,0.23330534
0.2872303,0.33033345982000756,0.41966987,0.37596065,0.41732478,0.30775332,0.26467013,0.4099791,0.1298843,0.11714077,0.32585377
0.3413139,0.020396856223811374,0.62365395,0.08180096,0.15535241,0.088239595,0.7177173,0.53699183,0.71216345,0.5425483,0.28706193
0.06280832,0.42929365575761935,0.090717874,0.13085957,0.83949333,0.41770494,0.055285007,0.21088108,0.3208866,0.09594017,0.3628447
0.65055436,0.6553087393185243,0.7380258,0.70368004,0.32883623,0.6929963,0.35177636,0.8168221,0.09649908,0.4959782,0.723733
0.10081184,0.29134903748094226,0.22794913,0.18813914,0.6653919,0.24306633,0.17033012,0.33885217,0.25187916,0.060781777,0.26919204
0.1627344,0.17237873034272383,0.35305613,0.19587767,0.42568552,0.24300529,0.32197994,0.46997115,0.3002252,0.10136661,0.14204994
0.10505965,0.1748140304888418,0.31906527,0.16118939,0.53026104,0.16645063,0.26491028,0.43859857,0.3268897,0.062247127,0.21676543
0.17870484,0.3716767223006034,0.21580899,0.26705256,0.563827,0.2252071,0.15802705,0.22605878,0.13267878,0.07181728,0.33322778
0.3754983,0.5188251311295079,0.38163537,0.44275886,0.45609847,0.37727773,0.19076274,0.35481456,0.07371015,0.21976653,0.47566828
0.19247825,0.263419415805165,0.3408748,0.29019207,0.48316175,0.26965213,0.23819458,0.42138293,0.16328129,0.047121316,0.255829
0.031017087,0.4204369452262167,0.076433115,0.0997722,0.8911643,0.48562008,0.056568027,0.26988024,0.38535914,0.09473133,0.38191694
0.35399055,0.4223460853407652,0.44749725,0.433416,0.42225614,0.332933,0.24819273,0.42859992,0.09004467,0.2078059,0.39106652
0.3421691,0.4050229243013755,0.417942,0.41037396,0.4051401,0.32909042,0.26425427,0.4256286,0.12503925,0.19359776,0.40288323
0.1993079,0.3092060885523653,0.3170435,0.30823165,0.47344938,0.2899614,0.20935729,0.4069607,0.15400311,0.054720163,0.3219008
0.07471566,0.30714078842844733,0.2264014,0.1567772,0.7553159,0.31959116,0.14856847,0.38986224,0.31308258,0.08538699,0.29270676
0.33083147,0.2815078968904738,0.531777,0.39133567,0.3304863,0.33266038,0.3656448,0.6098417,0.23070137,0.19439289,0.36519957
0.08441475,0.13360882801652968,0.29863918,0.14498848,0.51035976,0.14301924,0.2792084,0.343937,0.35545155,0.06285986,0.23114075
0.07360214,0.3973779638426778,0.1256811,0.10795347,0.796223,0.4522136,0.10246191,0.24703766,0.35093617,0.12127864,0.33884233
0.0,0.3408437904506274,0.061223134,0.095263556,0.8518281,0.36488837,0.0861367,0.08295704,0.39152882,0.13637474,0.3284055
0.053978324,0.221573933294436,0.16890556,0.106799215,0.62080204,0.23243843,0.20633456,0.20695972,0.37255755,0.08635032,0.27225798
0.07764578,0.10749645644978738,0.2992438,0.13641109,0.5169108,0.12421714,0.30452597,0.2740745,0.36337355,0.10316369,0.18788503
0.19143368,0.2434421046065263,0.35715955,0.29927868,0.44540405,0.20487167,0.26600096,0.46280077,0.17395729,0.031715333,0.27723306
0.1402336,0.23941184436471066,0.28713745,0.19551656,0.5381027,0.21911223,0.23753017,0.37978056,0.26977226,0.057634234,0.23259638
0.08216019,0.21574212294452738,0.26280904,0.15516691,0.60797477,0.2177973,0.22300218,0.3376121,0.31286928,0.058138937,0.23787345
0.117849305,0.3337005900220354,0.21484475,0.21258657,0.6430748,0.31189585,0.13872743,0.3252073,0.21924749,0.042598337,0.31608927
0.10647529,0.37738087264285236,0.15026912,0.1783372,0.70123506,0.2936586,0.10999138,0.17693676,0.2312755,0.070058525,0.31910816
0.087994605,0.0936945216216713,0.25962287,0.12641047,0.44874895,0.09765889,0.32562605,0.19954807,0.4049301,0.11963776,0.21123795
0.083900854,0.25844468550668115,0.23041403,0.1701256,0.6391383,0.24675857,0.18902653,0.34209886,0.2826812,0.051829875,0.25467134
0.2453831,0.38182469290948157,0.33589953,0.3415332,0.4716584,0.31147695,0.20464022,0.43707773,0.13381347,0.09395534,0.40311635
0.1212658,0.2186891531213492,0.29059753,0.18180768,0.54067725,0.23923974,0.2540751,0.4196558,0.27844828,0.10094574,0.17087387
0.21248667,0.41943576516614595,0.2324492,0.2887497,0.5656607,0.2992018,0.14959042,0.23725985,0.12305601,0.096681386,0.38633806
0.26315737,0.031000690860041456,0.54331505,0.08778309,0.23669025,0.10000636,0.6023965,0.46433297,0.6232568,0.42213777,0.24400026
0.099940166,0.07359704441582267,0.3056507,0.12281351,0.45946985,0.112054095,0.3516004,0.18656188,0.4301674,0.18451622,0.15308589
0.12255235,0.20868013252080794,0.26897436,0.21374185,0.45882303,0.13334532,0.23662029,0.2555034,0.22255531,0.034743756,0.23989394
0.09949429,0.2950607977036479,0.26177233,0.18745723,0.6974603,0.2958222,0.16900147,0.4288137,0.27628347,0.070373684,0.2789625
1.0,1.0,1.0,1.0,0.27846554,1.0,0.36884904,0.9779028,0.008471325,0.85744035,1.0
0.26196063,0.281313916878835,0.40391368,0.26438248,0.4222933,0.35410005,0.32669896,0.49035457,0.25985402,0.22119787,0.12721463
0.19333817,0.266449315986959,0.35889673,0.30489725,0.4262572,0.2375444,0.24382323,0.5075753,0.18222378,0.026713371,0.293249
0.19061054,0.3011829180709751,0.32200712,0.295938,0.4831669,0.20638834,0.22301699,0.38304597,0.14092073,0.044044346,0.32448953
0.03949152,0.22772385366343123,0.13651043,0.10304925,0.68731725,0.26735765,0.21858655,0.067053854,0.45560223,0.19158277,0.24703911
0.25687873,0.3521501211290073,0.34376794,0.35304058,0.44701275,0.2449459,0.22355394,0.36383545,0.11894061,0.09135568,0.357974
0.16149394,0.3012690380761423,0.24899684,0.25634247,0.5011665,0.14609255,0.19483176,0.23871389,0.16056618,0.047252357,0.3236615
0.07581979,0.31853617911217075,0.13329658,0.15635732,0.66623974,0.23193826,0.13984054,0.20381626,0.25987464,0.06544095,0.29851967
0.22602727,0.28572909714374584,0.36044586,0.3345578,0.42528665,0.23841669,0.25118795,0.33449522,0.12869453,0.078704,0.36722976
0.16921903,0.08030108081806485,0.40260732,0.17450422,0.30559385,0.11503251,0.43558696,0.41315225,0.3626349,0.18411031,0.18567857
0.32063574,0.42710208562612517,0.38032055,0.3999921,0.4577149,0.2686144,0.22941071,0.36918518,0.08897124,0.17886576,0.41491
0.12807168,0.09201599552095974,0.36234844,0.13914256,0.42846978,0.10524304,0.3533879,0.39302662,0.38281527,0.11945248,0.20413645
0.23889785,0.31067731864063913,0.3654402,0.33629456,0.44238245,0.33295596,0.23509264,0.48603976,0.14964165,0.06920987,0.297678
0.22699653,0.26996539619792376,0.38384962,0.32924068,0.43885016,0.2221032,0.2562574,0.447559,0.14721952,0.052418113,0.29768246
0.07423057,0.35454862127291725,0.1650779,0.13116248,0.7748984,0.395999,0.12880147,0.30951372,0.32018322,0.09850493,0.30634233
0.26212567,0.3508315910498955,0.35746908,0.36038628,0.43689188,0.24625514,0.21911564,0.36879286,0.120243356,0.09003833,0.36774588
0.114088446,0.40266865416011927,0.124667674,0.19000146,0.7151632,0.28123355,0.10242045,0.19001493,0.21438211,0.10133821,0.34649003
0.04971885,0.1956145917368755,0.23642012,0.11597626,0.6856786,0.22465716,0.22028391,0.27725768,0.38912204,0.12870404,0.23316902
0.24333648,0.32735274964116495,0.33864748,0.32605386,0.4529763,0.31985718,0.2299299,0.39886189,0.1425714,0.093002826,0.3343938
0.04202994,0.3156231789373908,0.14438549,0.12678939,0.8040297,0.30642402,0.120639786,0.29488143,0.34947434,0.10273397,0.28553218
0.105224505,0.10430709625842578,0.28810814,0.1318949,0.42245576,0.07373868,0.35137072,0.27652872,0.380062,0.11351398,0.21691746
0.094110265,0.09359660561579634,0.3288415,0.12963577,0.48528987,0.12610476,0.34525907,0.3678942,0.40042108,0.13482365,0.20015046
0.13891117,0.35515439130926346,0.1994664,0.21532282,0.611046,0.25725955,0.14320199,0.21254411,0.19159858,0.065359324,0.2946238
0.17561927,0.03866783732007024,0.39936125,0.11714722,0.3055387,0.079316154,0.47299927,0.33124113,0.4959262,0.25388274,0.21813786
0.32963532,0.2987401979244119,0.5132821,0.42474014,0.34772134,0.38767588,0.3363204,0.59965324,0.14871152,0.20961937,0.3183279
0.09122904,0.3232625893957554,0.193041,0.17203756,0.6983038,0.2780869,0.131165,0.26498234,0.26201862,0.061070114,0.27836823
0.30592602,0.026711968602718118,0.5901648,0.08313196,0.179652,0.10029583,0.6606947,0.58831847,0.6404458,0.46277192,0.27045247
0.120891914,0.05609577336574641,0.34694082,0.12536643,0.40728772,0.08541484,0.3813122,0.27411833,0.42020965,0.1656141,0.16739267
0.13652435,0.25395216523712993,0.27678478,0.22628401,0.54362005,0.18972902,0.22226626,0.39485958,0.21581466,0.039748967,0.27580735
0.10828878,0.34340980060458803,0.22002149,0.18441814,0.68855405,0.306692,0.14781702,0.41215664,0.26611248,0.05058554,0.30267084
0.16786817,0.09394432563665954,0.3986482,0.14320332,0.35549888,0.16779159,0.40146667,0.4279355,0.39519483,0.19999662,0.13265365
0.071447834,0.3010203980612239,0.20752263,0.13278402,0.7086731,0.29482788,0.16416907,0.39774093,0.34806514,0.06883392,0.2667357
0.13730912,0.14913583894815033,0.30468595,0.21007018,0.37563384,0.07714526,0.30538106,0.2581089,0.2557894,0.05078277,0.26994517
0.18202417,0.27495231649713897,0.30265877,0.2830782,0.45592386,0.22673641,0.22351435,0.41438746,0.19072421,0.026854336,0.29843783
