rely,data,virt,turn,aexp,vexp,tool,sced,loc,Generated_Var_1,Generated_Var_2,Generated_Var_4,actual
0.10516292,0.87183034,-0.029674917,-0.004646197,0.5073718,0.44747072,0.44406193,0.59924513,0.008355543,0.90174204,0.34455678,1.2577763,-0.33601475
0.36861414,0.47596076,0.3500476,0.1765746,0.26087347,0.5922477,0.46292478,0.3400576,0.14576215,0.5029613,0.42498896,0.7456298,-0.01475919
0.40645224,0.3776586,0.5901209,0.088037744,0.38007852,0.90085876,0.5701407,0.5471547,0.114638634,0.49326855,0.5101925,0.7252892,-0.00848452
0.33407828,0.3240614,0.5245242,0.19851041,0.3655214,0.705046,0.5031252,0.34299648,0.15055075,0.40735453,0.42270312,0.5497476,-0.004119076
0.08114998,0.674445,0.08759485,0.0986838,0.49927714,0.3858897,0.43363857,0.30559126,0.05617609,0.71658546,0.33798513,0.89877117,-0.16503379
0.06935406,0.6781402,0.09683895,0.15990078,0.5073097,0.39498267,0.46102434,0.33118433,0.059180595,0.7083002,0.3570115,0.86563766,-0.15353882
0.6645967,0.7428019,0.45158437,-0.04121829,0.26429436,1.0835599,0.53785527,0.9211755,0.051338956,0.4349411,0.64596725,1.2898628,-0.073114045
0.23623317,0.41788977,0.41227406,0.061384887,0.4098448,0.6350837,0.43936127,0.35052365,0.10525401,0.5063853,0.3490825,0.6856115,-0.06597393
0.37251917,0.43815312,0.39197344,0.21372753,0.30267024,0.57721364,0.5002637,0.27974826,0.17029412,0.52305555,0.4051045,0.68499935,-0.007110797
0.50875145,0.48661175,0.35870227,0.05697565,0.14329742,0.67551076,0.42504886,0.4880399,0.09896852,0.40059087,0.45331523,0.8704672,-0.023130715
0.12573487,0.50844693,0.37016124,0.24221557,0.5380638,0.64176446,0.51968133,0.43118435,0.12588163,0.4810465,0.4961286,0.5904795,-0.063174255
0.26361436,0.35461804,0.65277445,0.15971676,0.55626714,0.95792305,0.58213043,0.5255304,0.1170241,0.35034594,0.56864077,0.5694593,-0.053289242
0.20314789,0.57798684,0.24357638,0.06663419,0.42590734,0.54526114,0.41467568,0.5138787,0.05903673,0.45648867,0.3521182,0.7610477,-0.08868634
0.39850095,0.5039395,0.27973184,0.03574772,0.16951324,0.5988295,0.39893657,0.39426336,0.07048078,0.4991689,0.36547843,0.8435559,-0.023249306
0.44108483,0.3997944,0.5201744,0.1390318,0.2778417,0.7670816,0.50945854,0.36560062,0.16668317,0.45633566,0.4751131,0.7339364,0.012352996
0.1881876,0.38930684,0.71840763,0.16199861,0.68716055,1.1164689,0.6478815,0.6501211,0.10228051,0.3620254,0.6361692,0.6168095,-0.10320712
0.33365077,0.44214562,0.3931438,0.262706,0.35373998,0.55467105,0.5218439,0.29694352,0.15757895,0.5238426,0.39971378,0.65994716,-0.02496609
0.054956377,0.5178794,0.39777842,0.20607138,0.63571,0.7307764,0.50491273,0.5222453,0.07820874,0.41922438,0.5229894,0.54444516,-0.06994795
0.17524548,0.35312077,0.660964,0.20421843,0.63897437,1.0114582,0.61094683,0.5986948,0.13355674,0.3566159,0.62085915,0.569721,-0.062298812
0.4624491,0.4372029,0.4603515,0.11790928,0.22960553,0.69953513,0.46648732,0.34520078,0.15030026,0.50079113,0.43670648,0.8002132,0.00693392
0.43581864,0.46572745,0.45160443,0.120404124,0.31031767,0.7939918,0.5004499,0.58924425,0.1423615,0.31616384,0.5450161,0.69874907,-0.052186586
0.3943353,0.34762484,0.53398305,0.15811858,0.341881,0.7489773,0.50281334,0.38853493,0.14970267,0.40876704,0.43839452,0.623386,-0.0043864697
0.49319404,0.52946854,0.31009373,-0.011003636,0.12297963,0.72649205,0.39955586,0.5997542,0.06298706,0.40170455,0.42069164,0.94714963,-0.04382228
0.16565238,0.5601289,0.23317266,0.14278302,0.41600385,0.5329232,0.44527042,0.36683238,0.09730519,0.5550523,0.39792398,0.7185092,-0.06914548
0.43885136,0.60353935,0.15687843,-0.045587905,0.1405244,0.621659,0.38578904,0.65423495,0.003919444,0.5794692,0.369343,1.0395021,-0.11619379
0.4033955,0.33609158,0.54270947,0.16989325,0.33007196,0.7448068,0.5130136,0.31477493,0.16736624,0.4567515,0.42794767,0.64256823,0.0064262524
0.39804998,0.40312454,0.43532255,0.24154559,0.3021983,0.5875474,0.5182355,0.246113,0.17438392,0.5258582,0.39088556,0.66264844,-0.0014361814
0.5805508,0.5935718,0.310108,-0.17519751,0.048929192,0.8614284,0.40226454,0.73018694,-0.011356711,0.46032846,0.46707204,1.1462543,-0.07711499
0.41168773,0.3560573,0.5496603,0.16947708,0.33723405,0.7740805,0.5224622,0.3387029,0.17411123,0.47201318,0.44871417,0.6756691,0.005639501
0.25127423,0.29681754,0.6488358,0.110113055,0.51755005,0.9194247,0.5353912,0.47896296,0.09637741,0.3510804,0.4796144,0.5672889,-0.06087143
-0.022215098,0.563892,0.3339066,0.0055725425,0.6522443,0.6773273,0.43880567,0.4983656,0.052178912,0.5686429,0.40247497,0.72948587,-0.18327919
0.2100037,0.5545098,0.21211958,0.2122877,0.406672,0.42653957,0.48324537,0.28340012,0.11348165,0.6112559,0.37164345,0.7705617,-0.08170868
0.07707213,0.48763984,0.41984752,0.26370046,0.6387115,0.7161623,0.5353277,0.5353656,0.092495196,0.4070319,0.5218404,0.5196079,-0.068491675
0.6336942,0.6391317,0.40478924,-0.039826535,0.18983737,0.9613776,0.5028664,0.8239395,0.07981143,0.38431498,0.6228964,1.1751988,-0.08104799
0.40581053,0.47280803,0.28247482,0.06551833,0.1440491,0.57139117,0.37310588,0.37437642,0.0863827,0.4683377,0.3650488,0.81286323,-0.029203847
0.017720133,0.7449482,0.055586778,0.06621291,0.5316443,0.43767855,0.44208363,0.4059186,0.01073606,0.76641655,0.34521085,0.96548474,-0.20783278
0.4370312,0.44265816,0.3420894,0.13446313,0.19048557,0.55863565,0.44308487,0.32253766,0.124235556,0.47453153,0.37625065,0.7367073,-0.0054479316
0.044850856,0.73702776,0.049126886,0.11077071,0.5180342,0.4012431,0.4409863,0.35629368,0.0416286,0.7806398,0.33727628,0.977564,-0.20329347
0.3450121,0.45284596,0.3920255,0.21129915,0.33653125,0.57762855,0.5239742,0.25276017,0.16277634,0.5453291,0.4270623,0.67655253,-0.016827084
-0.11743122,0.7484007,0.13724704,0.07183559,0.76197875,0.59034956,0.47785047,0.53678536,0.047577098,0.74671215,0.44434008,0.89694583,-0.24482325
0.10018186,0.7393739,0.01511471,0.10056791,0.45672783,0.37684464,0.42509097,0.41374698,0.04872571,0.75759465,0.33658212,0.96787894,-0.21056527
-0.11544295,1.1100941,-0.1069645,0.013805501,0.8296574,0.4339605,0.5304732,0.48379523,-0.011871349,1.1739855,0.3903573,1.4429942,-0.39683795
0.40403447,0.46825647,0.34531012,0.16234937,0.23557326,0.564651,0.45777997,0.38073412,0.11425099,0.4464363,0.38542464,0.7096268,-0.016839877
0.3525443,0.4148819,0.45053294,0.21518815,0.34333745,0.65430313,0.51224375,0.33047497,0.16828641,0.4807463,0.43663755,0.6445067,-0.004734032
0.42015013,0.7354348,0.09956303,-0.27726898,0.1470158,0.75966066,0.33573338,0.75516105,-0.07826218,0.7342686,0.3418891,1.2826896,-0.22657576
0.12651959,0.6137316,0.1619505,0.093857706,0.46286058,0.4265713,0.41908407,0.33985826,0.076571375,0.66268903,0.31499538,0.85824203,-0.13890824
0.5720252,0.6359937,0.30429918,-0.1435382,0.09467366,0.8630355,0.43127713,0.76876974,0.0041922005,0.44533178,0.50192124,1.1599381,-0.08957224
0.56346595,0.56725013,0.31510285,-0.06920872,0.10325421,0.8099179,0.4250813,0.7144536,0.04412511,0.40191233,0.46819982,1.0544506,-0.07235924
0.4869361,0.5277745,0.41602695,0.053449158,0.19546546,0.75978917,0.43865877,0.5360933,0.11130293,0.44617933,0.49609503,0.91039574,-0.02037441
0.018148765,1.2497635,-0.12631854,-0.2684675,0.71966183,0.6834181,0.49278244,0.76782244,-0.11017598,1.3536742,0.42329404,1.8170065,-0.52892536
0.18304005,0.48221415,0.41125464,0.013726719,0.49449113,0.6963444,0.45360753,0.39857596,0.08780077,0.59799415,0.3528995,0.78455853,-0.12380103
0.00046749413,0.783532,0.06960933,0.124608256,0.59570897,0.48843867,0.47149345,0.509024,0.04064744,0.770401,0.40822965,1.0041367,-0.2294552
0.39941457,0.39362547,0.45152315,0.21263614,0.30480745,0.61685216,0.50996375,0.253305,0.17400153,0.51240945,0.3961582,0.6652,-0.00047130138
-0.055088297,0.8391988,0.014060415,0.116905764,0.6716822,0.42553473,0.4945336,0.43604213,0.027705148,0.8623387,0.3872744,1.0683348,-0.24789241
0.5025507,0.6222804,0.19554198,-0.19981837,0.06526628,0.78094226,0.350662,0.7410877,-0.043289497,0.546551,0.36764282,1.1573992,-0.11866263
0.52554154,0.44106308,0.787689,0.1461043,0.5151929,1.1669737,0.6575555,0.7495987,0.11032548,0.28578767,0.63622063,0.7631031,-0.028527625
0.2005125,0.7830042,0.019122578,-0.070347406,0.36728877,0.5431911,0.40746638,0.6403797,-0.023979256,0.83157784,0.3345991,1.1941571,-0.26307636
0.2701773,1.0310042,-0.040451437,-0.36597276,0.39107186,0.7284612,0.39630672,0.8164554,-0.106537744,1.0991008,0.42975,1.611325,-0.38664708
0.22640419,0.52550524,0.21282259,0.16563192,0.37399548,0.4120552,0.44910923,0.26055413,0.108654864,0.6072741,0.3304638,0.7600014,-0.079886846
0.6276612,0.78378904,0.22356781,-0.36276725,0.08476521,1.0672445,0.3874423,1.033173,-0.11846836,0.66288835,0.5287675,1.4600061,-0.20432359
0.5115004,0.60971606,0.22844629,-0.20592448,0.05940266,0.81115955,0.3559175,0.7254243,-0.059424378,0.5509972,0.38447896,1.160191,-0.11997091
0.5179085,0.46644416,0.5351769,0.14184591,0.27970243,0.8583994,0.5236984,0.60096157,0.14609374,0.3642617,0.5639015,0.80654407,-0.040732287
-0.1098724,1.0998546,-0.09868443,-0.056735657,0.80018383,0.4469131,0.51217854,0.45331296,-0.029200265,1.1816494,0.36880752,1.4710649,-0.40155002
0.16637437,0.8431038,0.03455262,-0.10498626,0.44119683,0.6277439,0.40642738,0.6955158,-0.049867667,0.8589984,0.38083878,1.2431248,-0.2926494
0.3636183,0.4528015,0.4283088,0.1980952,0.32667494,0.701214,0.5167327,0.38820365,0.1604294,0.512047,0.4689701,0.7172532,-0.008499168
0.3945504,0.31701377,0.57064664,0.18517661,0.34692848,0.7735934,0.52615774,0.33636722,0.164325,0.4369745,0.44297817,0.60884345,0.0037006661
0.4567811,0.57719934,0.30139998,-0.057187937,0.19632837,0.7897427,0.4283223,0.657296,0.0371629,0.4119901,0.48554984,0.9211875,-0.08853797
0.51466817,0.49126548,0.4743566,0.029495008,0.21448688,0.83187664,0.471708,0.5456463,0.122764915,0.42984363,0.506496,0.89801276,-0.028851949
-0.21452782,1.1615436,-0.110829204,-0.028991021,0.9456976,0.4983546,0.5600896,0.53252494,-0.04196287,1.2341001,0.418989,1.5208988,-0.43115124
0.39446774,0.42962897,0.41630712,0.17956689,0.2519538,0.6127207,0.48726994,0.2929049,0.16129321,0.5081518,0.40939882,0.7179277,-0.0024774745
0.2672506,0.5101128,0.28377026,0.2343525,0.3431488,0.5238184,0.48170668,0.35880375,0.117025234,0.52590233,0.40465525,0.7078403,-0.06453552
0.14114591,0.5760394,0.24328917,0.26222244,0.46872002,0.5070679,0.52000225,0.39564237,0.100925855,0.5870777,0.4305441,0.7088835,-0.09080166
0.53755283,0.4779333,0.53046644,0.093842275,0.30573478,0.90446776,0.5320723,0.67038137,0.13842487,0.31611544,0.5691507,0.82702994,-0.04521265
0.6348636,0.6713619,0.31040174,-0.24271828,0.05619777,0.98757255,0.4198875,0.91453195,-0.037491553,0.48323593,0.5290477,1.3131117,-0.110143
0.5353943,0.4253628,0.5658667,0.18050745,0.271921,0.8184889,0.543272,0.47168592,0.14940031,0.40135136,0.50796056,0.75738513,0.004214108
0.20282356,0.59597075,0.21812837,0.029011682,0.4242012,0.51120204,0.41951677,0.30520445,0.100236334,0.70225066,0.3380635,0.8604616,-0.14318785
0.4815882,0.55160713,0.33028555,-0.024813727,0.20285888,0.7666145,0.43705043,0.64370006,0.06573115,0.38124335,0.48228976,0.92227995,-0.06922848
0.4981947,0.5262054,0.31720322,-0.00803946,0.13143297,0.7015865,0.4236561,0.5480877,0.06227602,0.4133737,0.44877028,0.9109092,-0.037012644
-0.12847549,0.981005,-0.044727623,0.070356086,0.7861847,0.45504114,0.52322924,0.48777613,-0.0008931253,0.9955116,0.41511714,1.2237926,-0.315708
0.6139314,0.5978489,0.35829657,-0.14705208,0.07311562,0.92965144,0.42005837,0.7376695,0.02866409,0.4374972,0.4992393,1.180064,-0.07011188
0.41693464,0.50141615,0.29432786,0.03329619,0.14967942,0.61773705,0.39562178,0.3882515,0.07867809,0.49705738,0.3776156,0.85995436,-0.015652917
0.3858837,0.5577028,0.19069153,-0.056988306,0.14456476,0.59260553,0.3608166,0.48672,0.009849766,0.55839086,0.3214889,0.95014167,-0.09312276
0.27211145,0.56103086,0.1926261,0.107016005,0.29093918,0.46707752,0.4162018,0.33618575,0.08191083,0.5854183,0.34744737,0.8111764,-0.08900597
-0.101594865,1.0701934,-0.050310507,-0.013842471,0.76857424,0.45701006,0.48438978,0.47374895,-0.02139805,1.0747471,0.3824651,1.3060371,-0.3640758
0.46545705,0.5758884,0.29080868,-0.014624856,0.16332626,0.71491504,0.4213997,0.5795706,0.043100603,0.4410743,0.42862466,0.9270431,-0.06004917
0.4330913,0.46431386,0.32521218,0.10883514,0.17680663,0.6021261,0.42902607,0.36111307,0.11248501,0.4605562,0.38948315,0.78054476,-0.022253565
0.8607857,0.9266907,0.34517434,-0.6377092,-0.03755702,1.4578019,0.44064948,1.3391836,-0.18151872,0.7079249,0.6765623,1.953721,-0.23726511
0.38047415,0.51077646,0.26284197,0.019187987,0.20281947,0.654675,0.41446897,0.43695694,0.0692842,0.46321124,0.3744155,0.8072356,-0.050121225
0.20625538,0.5803651,0.15686011,0.13912463,0.38551524,0.40094706,0.435023,0.2497372,0.10137412,0.65345424,0.33414647,0.8210821,-0.10594957
0.4178285,0.39553452,0.50834453,0.18792523,0.31203666,0.71171534,0.51702785,0.31894946,0.17513017,0.49103096,0.43877193,0.6963471,0.0019482821
0.31761572,0.4949002,0.27464783,0.22589138,0.31310123,0.50583035,0.4738943,0.39478698,0.13034813,0.4906726,0.38177696,0.69812775,-0.04421299
0.4686904,0.5308977,0.2578442,-0.06752745,0.089516506,0.68989295,0.38228196,0.5263297,0.009861636,0.49811667,0.35916495,0.9396751,-0.06798556
0.35896146,0.5251796,0.20851043,0.059019044,0.18186244,0.5469227,0.40085706,0.40234244,0.06089989,0.5425867,0.34237412,0.836596,-0.07005123
0.112333715,0.64738864,0.16203788,0.066067085,0.43446752,0.58667254,0.42439565,0.46553418,-0.0020731706,0.64866275,0.3941916,0.8816805,-0.13838303
0.47435656,0.49382925,0.3422684,0.018856697,0.12423708,0.660889,0.40375575,0.42002386,0.09108636,0.47590363,0.42507157,0.8799727,-0.015578739
0.25504088,0.32278386,0.6341294,0.15647492,0.5249402,0.89090186,0.5569267,0.49452564,0.10113656,0.348207,0.5080517,0.5509343,-0.046317734
0.4437532,0.38440317,0.5203344,0.20698197,0.31390435,0.7095055,0.53315556,0.3189164,0.16789894,0.44631755,0.42251566,0.6636276,0.021249034
0.27542666,0.42810592,0.36970824,0.10704843,0.36416602,0.55166614,0.44676512,0.2605363,0.13378125,0.5520508,0.32722217,0.6948687,-0.053084172
0.4588973,0.3857235,0.52051556,0.20416634,0.30607682,0.71486354,0.5464448,0.30706128,0.17353764,0.46923113,0.426787,0.68241847,0.022282422
0.4509781,0.43750754,0.38393605,0.15183201,0.2033059,0.6265939,0.46894056,0.34394228,0.14021379,0.44538355,0.4262505,0.69716537,-0.002588451
-0.060161084,0.5922415,0.46041724,0.14396888,0.8611129,0.9341509,0.5751846,0.69493365,0.053561755,0.47099605,0.5998366,0.6794776,-0.17039943
0.49922502,0.31618065,0.72609437,0.13765657,0.43033308,1.0139031,0.6107566,0.44912505,0.15813307,0.4400409,0.509742,0.7280704,0.0053840727
-0.13445255,0.9474316,-0.0074086636,0.056502294,0.82523435,0.48781493,0.5149189,0.48436415,-0.001967378,0.9648772,0.4190891,1.1841538,-0.301667
0.054319143,0.7062318,0.062788755,0.15452649,0.51165015,0.38591644,0.45818374,0.35462838,0.057808794,0.74212307,0.35073668,0.9087875,-0.18152314
0.43133697,0.3558885,0.6162604,0.20748341,0.39159408,0.8547713,0.57023376,0.42419055,0.155424,0.40117154,0.4894565,0.6096382,0.005717285
0.34204474,0.4944806,0.2719496,0.13714722,0.2630779,0.5177318,0.42691353,0.2897168,0.13368191,0.5515888,0.36100617,0.7970749,-0.036788203
0.49627212,0.37726793,0.5614326,0.21221045,0.29392824,0.7575354,0.56070757,0.33015063,0.17292827,0.47920573,0.44856966,0.7026558,0.020836204
-0.02001892,0.5466207,0.38656,0.08668191,0.69628805,0.7349938,0.5003061,0.51584566,0.036949985,0.49576372,0.46561548,0.670395,-0.1347942
0.36350542,0.3619756,0.49011993,0.2012347,0.34422335,0.67336994,0.4998718,0.3545688,0.15123497,0.39319888,0.41790947,0.5651251,0.0016161576
0.2873224,0.35690153,0.50983894,0.18225431,0.43432155,0.71275824,0.50075126,0.41618368,0.118095264,0.3739801,0.40647647,0.55401194,-0.028468065
0.3408216,0.6114691,0.14872615,-0.066055395,0.19981572,0.5624313,0.36400974,0.49176767,0.01774647,0.5810941,0.3260549,0.9422382,-0.13152587
0.59735787,0.5835297,0.5447699,0.09056996,0.32808232,0.9820985,0.5711749,0.78990495,0.09997768,0.3266862,0.62910944,0.99218154,-0.0663292
0.20145431,0.513748,0.25356126,0.17863294,0.4068204,0.48378366,0.46198055,0.290361,0.11712998,0.5729041,0.36962724,0.69729674,-0.07559908
0.43206796,0.44703308,0.39970472,0.19602019,0.24362208,0.63416207,0.49824074,0.41714466,0.13238408,0.4001657,0.45010647,0.66474307,-0.012895435
0.15650947,0.4280974,0.45571217,0.17572528,0.5348297,0.71914315,0.4981798,0.4350365,0.113427654,0.406473,0.4662461,0.5464871,-0.06556911
0.09109597,0.7488594,0.011897914,0.093418255,0.49592155,0.34692737,0.431377,0.3381208,0.050390422,0.8027976,0.31030828,1.0241038,-0.21785256
-0.0077928603,0.98918587,-0.10024524,0.021057174,0.6661561,0.3936984,0.48864824,0.51657236,0.011461824,1.0394717,0.36355868,1.3369179,-0.36735916
-0.18493235,0.7556865,0.15441698,-0.031806074,0.80973655,0.60395193,0.45211264,0.52079403,0.0030617686,0.73355645,0.4246912,0.92478514,-0.26631376
0.6595081,0.6709898,0.30687094,-0.2646639,0.05045876,1.0132036,0.41925696,0.9149214,-0.0338749,0.5055731,0.4840715,1.3519857,-0.14229599
0.09476124,0.36598104,0.71369886,0.1826713,0.7736187,1.1031209,0.6320937,0.6853524,0.09630134,0.31001192,0.653087,0.54868186,-0.09814558
0.059315912,0.8127134,-0.0099993795,0.08370409,0.5474771,0.36507735,0.44422814,0.3716888,0.043472074,0.85906094,0.32661456,1.088722,-0.25171146
0.12463694,0.6492452,0.10369682,0.13387053,0.4398625,0.395515,0.43596256,0.32472804,0.064455844,0.6854055,0.34166777,0.8815414,-0.15028092
0.338958,0.42187086,0.3953614,0.19352219,0.31828547,0.60690236,0.4865209,0.32770398,0.14916456,0.4247874,0.42794704,0.5698359,-0.016728513
0.16625139,0.38552776,0.5626898,0.2180492,0.6005032,0.852535,0.56136477,0.5171233,0.12414088,0.33783972,0.56102514,0.5054241,-0.044384398
0.087957256,0.6633974,0.08919241,0.18134107,0.48276386,0.3925528,0.45844758,0.3781612,0.068421334,0.6872753,0.3557711,0.8633412,-0.16226777
0.40711492,0.35828128,0.6136185,0.11608383,0.40974218,0.8732286,0.5369363,0.45209873,0.12256378,0.38849363,0.45913795,0.6740912,-0.00023194402
0.3397209,0.32554173,0.5633827,0.13073112,0.4132499,0.78090423,0.5062028,0.4082996,0.11261684,0.39194775,0.41383234,0.60807025,-0.013209604
0.46551922,0.43651277,0.5913249,0.15530853,0.3197851,0.91837156,0.59238744,0.5269699,0.17897189,0.51874334,0.5361949,0.83938646,-0.037259005
0.12241255,0.61131287,0.24265042,0.25373062,0.50350285,0.58016413,0.52549446,0.47798938,0.0952861,0.5976646,0.47665587,0.7340416,-0.09454716
0.45809236,0.5108401,0.3906732,0.061585717,0.1861882,0.7366567,0.45888862,0.4699118,0.105085336,0.47241074,0.46087027,0.86844134,-0.013903767
0.67927396,0.6477565,0.45668414,-0.07696364,0.13671754,1.0324311,0.51721865,0.8270701,0.06740206,0.45043027,0.65438014,1.2579412,-0.084044226
0.6267421,0.62848943,0.31094652,-0.29311535,-0.010845346,0.99120253,0.37028378,0.8147404,-0.058826923,0.5150737,0.47778568,1.3031952,-0.116928436
0.43601644,0.39260894,0.51658106,0.19329423,0.3154946,0.756665,0.5226228,0.45135882,0.15549687,0.35452637,0.50921285,0.6268548,-0.012897298
-0.025543615,0.6415023,0.2046992,0.18153623,0.6487889,0.55958444,0.47496206,0.49081072,0.06074352,0.5977516,0.4527054,0.68368125,-0.14164418
0.35810503,0.5023583,0.29360607,0.11187601,0.24340485,0.5748847,0.4387804,0.37825027,0.10669951,0.49428767,0.39783052,0.7700057,-0.023470394
0.5771569,0.5523685,0.3393068,-0.08315223,0.06841738,0.81472534,0.41898856,0.6371844,0.04252287,0.4462053,0.46646842,1.0550035,-0.052335344
0.19462797,0.76768243,0.004371159,-0.018640846,0.37466708,0.48355097,0.41555247,0.62965065,-0.0037534349,0.77804786,0.34039128,1.0747734,-0.23247829
0.48219657,0.42961672,0.55888104,0.23319629,0.33964908,0.78958654,0.5844768,0.41694316,0.14945677,0.41244596,0.46215278,0.7118422,0.02237621
0.4408145,0.4681934,0.37017035,0.07489663,0.1973914,0.6530749,0.42584437,0.3431689,0.13378944,0.5102814,0.4174781,0.8409866,-0.0031370446
0.080284424,0.76154584,0.00027529895,0.09627567,0.50202364,0.35682863,0.44312918,0.4238601,0.038244255,0.80178136,0.32136896,1.0469686,-0.24311426
0.25111797,0.7210006,0.042678468,-0.053384475,0.30818263,0.51409364,0.37664306,0.5542745,0.00694991,0.7470512,0.32650676,1.1081698,-0.22938797
0.04949861,0.70692676,0.06895233,0.05044343,0.53696597,0.41183564,0.4106613,0.3484639,0.041813836,0.74444044,0.33195475,0.92646027,-0.19886714
0.39584702,0.566617,0.22267368,-0.025459915,0.15916169,0.5860174,0.38076735,0.4858811,0.050008304,0.4847505,0.3597801,0.88743055,-0.066362314
-0.071118,0.7431558,0.09048368,0.024048433,0.6864545,0.4992182,0.43553242,0.4449681,0.031667832,0.7517895,0.39540252,0.93908536,-0.23420337
-0.043670878,0.78316605,0.05799754,0.14742322,0.66416544,0.44430894,0.49043703,0.43796274,0.040664874,0.789535,0.4044583,0.9591179,-0.21163967
0.5661918,0.44622722,0.5950806,0.16985297,0.28581843,0.888663,0.5585909,0.573494,0.15051216,0.37753686,0.5643988,0.8052176,-0.023636453
0.06827344,0.47031766,0.4793748,0.21772464,0.6561563,0.8181763,0.53974456,0.5542598,0.12942672,0.39726162,0.57555604,0.5357634,-0.06298364
-0.06790052,0.9292505,-0.03364858,0.076821744,0.7092929,0.4272729,0.5034901,0.44907674,0.0058224453,0.9840615,0.37071285,1.2043974,-0.30004376
0.38523337,0.46020055,0.3706864,0.16448295,0.26891348,0.59869695,0.46623266,0.303199,0.160993,0.52032226,0.41036084,0.75496733,-0.005776204
0.07469669,0.8045513,0.035678953,-0.10218305,0.47397253,0.5275489,0.39606437,0.4055008,-0.050047316,0.88454145,0.3191541,1.1592023,-0.2594715
