size_D,duration_D,app,har,ifc,nlan,telonuse,t01,t03,t04,t13,Generated_Var_3,Generated_Var_5,Generated_Var_6,effort_D
0.61701536,-0.046895336,1.0466653,0.8509068,1.2737131,0.83577067,-0.25713056,0.8707385,0.28813127,0.48597956,0.22638938,0.8175548,1.0588545,0.7365891,0.172015
0.31611007,-0.033394996,0.85540295,0.71672946,1.1130868,0.64163095,0.015783453,0.56615627,0.1381867,0.44741982,0.2657428,0.5674514,0.5756275,0.39454386,0.093852684
0.46498933,0.0095259175,0.8973421,0.41436487,1.2935008,0.31807375,-0.5877202,0.81614506,0.080825195,0.5595353,0.05344879,0.91637176,1.099899,0.87192756,0.10372798
0.2993703,-0.027435433,0.8529669,0.6668115,1.1388955,0.5565147,-0.08574737,0.5645385,0.10048176,0.49746662,0.22458342,0.61797523,0.5869096,0.42065486,0.094674945
0.42383894,-0.021147225,0.8259733,0.8293381,1.1947467,0.9057648,0.3194251,0.57238954,0.18993711,0.3959074,0.24775761,0.5062485,0.5377649,0.29910195,0.13866344
0.33014384,-0.10977349,1.0864592,0.69707674,1.7016836,0.53470457,-0.23300318,0.7222106,-0.11445662,0.85535055,0.09186742,0.9477697,0.753025,0.5959641,0.15492973
0.27049375,-0.022913061,0.89772254,0.63883346,1.3257073,0.50841457,-0.13328959,0.5933373,-0.005929053,0.6194695,0.18347138,0.715022,0.615528,0.4429995,0.12958919
0.29621044,-0.08131454,0.98187,0.6897615,1.452103,0.5173294,-0.1394362,0.62930095,-0.042810105,0.6807126,0.16528031,0.78496355,0.66325146,0.49908766,0.12452115
0.49957487,0.013078022,0.8286791,0.6108382,0.9568793,0.62987983,-0.3430953,0.7546671,0.2772476,0.3751495,0.18983361,0.6906289,0.96767074,0.732207,0.13921127
0.27720726,-0.037468243,0.82114136,0.57020766,1.2459695,0.47235394,-0.04549934,0.5690318,0.005635679,0.56894714,0.14213173,0.66137004,0.57635283,0.39647698,0.10523237
0.36775008,-0.007293408,0.8200971,0.7346689,1.0607518,0.73889387,0.11186936,0.56409276,0.1823355,0.39525098,0.26228952,0.508934,0.5561264,0.352882,0.112439245
0.4835876,-0.015276211,0.8967528,0.6776188,1.0957721,0.67548954,-0.2917087,0.7690082,0.23910844,0.43928242,0.20908442,0.72303784,0.9466434,0.6847293,0.14810559
0.9401381,0.042700578,0.88928545,1.3032523,1.756364,1.9551017,1.5375293,0.8681604,0.5619556,0.2749593,0.27146372,0.21332231,0.621076,0.014491662,0.29619795
0.24965206,-0.02299935,0.81337076,0.5588706,1.1213771,0.41259855,-0.16927272,0.5596665,0.06262534,0.51550645,0.19256316,0.6519957,0.6104522,0.45265794,0.08830251
0.5228107,-0.083384804,1.2221147,0.8067324,1.6514505,0.6775176,-0.44471025,0.82796806,0.023204371,0.7814378,0.11323976,0.9830671,1.0275694,0.759516,0.20758267
0.3047823,-0.061625034,0.8302972,0.6496623,1.5622276,0.6226887,0.3495825,0.58127624,-0.030996993,0.6361201,0.1007548,0.7321417,0.60361636,0.3206051,0.10494499
0.4015365,0.053568676,0.65998995,0.4734952,0.73903227,0.5291324,-0.28766644,0.65868956,0.32158405,0.25043127,0.1981321,0.56013924,0.8602102,0.6404076,0.10283144
0.45231864,-0.016573913,0.8907684,0.8233898,1.264847,0.8606006,0.31956768,0.63306653,0.16048492,0.41642594,0.24574691,0.5304355,0.57170904,0.3290597,0.114029154
0.5944818,-0.03641111,1.1635988,1.075663,1.4966228,1.0906732,0.11517181,0.78311366,0.2567357,0.5393265,0.31113538,0.7344395,0.79146403,0.5011455,0.1731632
0.6041113,0.055774532,0.7280122,0.70675296,0.7089949,0.9756664,-0.18923607,0.7669975,0.5178786,0.20542248,0.3071762,0.5261501,0.96384573,0.68207914,0.22386274
0.2703245,-0.035108846,0.85534716,0.51197004,1.2519224,0.3391937,-0.26774234,0.61330706,0.014907893,0.6073737,0.122091174,0.74979806,0.6987086,0.52632797,0.10616724
0.51595885,-0.004921126,0.7292165,0.8558852,1.2054064,1.0947485,0.6451947,0.60488635,0.27951494,0.30078155,0.23719057,0.34461057,0.5126158,0.16787672,0.15768988
0.40288106,-0.059818134,1.0607053,0.78968585,1.4025096,0.64697164,-0.17807466,0.65276307,0.04551997,0.6260897,0.19432402,0.77003175,0.69027394,0.5321658,0.14514692
0.29199493,-0.008389655,0.9139965,0.66668123,1.3042252,0.53215986,-0.1414679,0.6085183,0.02865528,0.5943492,0.20326301,0.69775045,0.6394838,0.4439142,0.13109124
0.5421116,0.013554939,0.80609465,0.5936379,0.84979707,0.72437125,-0.3962888,0.7608441,0.36951742,0.31961924,0.18586501,0.66811544,1.033866,0.80001885,0.15989302
0.7390648,0.045134563,0.8881598,1.0762949,1.0662786,1.4222491,0.41567028,0.7588075,0.5475905,0.24110517,0.44544548,0.37412545,0.69277126,0.3628764,0.2778005
0.58327276,-0.021528155,0.80459195,1.0024537,1.6610574,1.3381461,1.2254415,0.6817326,0.28338078,0.4262792,0.23029324,0.3606407,0.5136788,0.057392366,0.18282278
1.1058416,0.05593883,1.1431035,1.6173623,2.1960585,2.2185736,1.6356568,1.1022111,0.58057886,0.33504605,0.32530132,0.4303681,0.8377253,0.10673407,0.2424365
0.37977394,-0.08443273,1.0627363,0.6507087,1.5896629,0.45614356,-0.29586577,0.72780156,-0.0249995,0.7701026,0.08649855,0.9100411,0.81411004,0.6139075,0.14693762
0.39049903,-0.02994527,0.82651466,0.76465535,1.1064929,0.79281324,0.20624083,0.56999344,0.1695691,0.3914932,0.24981648,0.48996237,0.53665686,0.32020682,0.10855721
0.4291708,-0.037904263,0.95090044,0.87468237,1.2976582,0.8519814,0.17558326,0.651846,0.14918014,0.4643162,0.29176125,0.62280416,0.62331396,0.4073373,0.108597994
0.4135547,-0.011650271,0.7924395,0.7779401,1.1163154,0.89675766,0.32373613,0.5713646,0.19764379,0.35912502,0.25298923,0.44860366,0.5141628,0.28546387,0.123399705
0.38659033,-0.044593323,0.9557665,0.7916116,1.2881286,0.69954175,0.038870867,0.6382578,0.10106443,0.5206738,0.23762518,0.66056895,0.65630424,0.42831975,0.11561194
0.5055842,-0.06799736,0.99229175,0.98402214,1.4551313,1.1140169,0.3449763,0.67740196,0.1916821,0.476233,0.2638314,0.55614823,0.58384633,0.345842,0.15411535
0.40859756,-0.049051713,0.9606363,0.7923872,1.2267491,0.6936632,0.017396232,0.6313885,0.1456182,0.48542368,0.25948498,0.6338998,0.65129703,0.42397487,0.116015956
0.34846532,-0.034764573,0.7931674,0.7293067,1.114489,0.7453488,0.20407584,0.5514843,0.15253806,0.40471506,0.25253317,0.50081164,0.5299657,0.3133834,0.1042541
0.41784686,-0.021710597,0.99760383,0.80508983,1.3599019,0.65032476,-0.06402387,0.6837679,0.06530237,0.5325624,0.22282353,0.74480164,0.7146591,0.5096338,0.11719188
0.8139388,-0.10720118,1.1212752,1.2960726,1.9899809,1.5251452,1.0060582,0.90672123,0.27684128,0.5532875,0.22120486,0.61288667,0.779141,0.2508295,0.24678889
0.65585524,0.080933176,0.74171966,0.45500055,0.78412706,0.6244017,-0.5769061,0.8946029,0.42384177,0.24331447,0.12441604,0.7497165,1.2894723,0.9967787,0.1540697
0.80924106,0.11596008,0.74384,0.77071285,0.6253366,1.211265,-0.28588367,0.91688204,0.7080048,0.11991833,0.35364532,0.57293034,1.1859248,0.8588506,0.28906175
0.29470402,-0.1195441,1.0544158,0.6780388,1.7060695,0.56471527,-0.032031775,0.6765393,-0.108076446,0.8207812,0.13176852,0.8893715,0.69765097,0.5138966,0.1541292
0.46268743,0.00482549,0.7823053,0.83701354,0.9914001,0.9643231,0.25614047,0.5910284,0.3073961,0.30130035,0.33555198,0.42275783,0.5611806,0.31691533,0.15697303
0.5129053,-0.03018371,0.78506374,0.9127281,1.428979,1.1199615,0.85002637,0.61429405,0.24697953,0.38223767,0.2217136,0.38883755,0.5133525,0.13828355,0.1641496
0.8192014,0.012808588,0.884949,1.2466598,1.8759606,1.7148099,1.4361197,0.8512337,0.41300234,0.39251727,0.21947137,0.34299287,0.57439804,0.06372064,0.22350371
0.30950075,-0.027065922,0.8745714,0.6646935,1.1646737,0.55492914,-0.080074556,0.5669468,0.09360852,0.5041874,0.2311736,0.6465299,0.6150618,0.4333793,0.08929612
0.38403943,-0.11453893,1.0588341,0.76391053,1.4973651,0.60074794,-0.17035124,0.6819234,-0.005376704,0.7133494,0.13284025,0.82590085,0.7216869,0.5291703,0.1266779
0.49231318,0.017527942,0.8020527,0.85746247,1.0518963,1.0588151,0.34564894,0.60155916,0.30476254,0.30302006,0.29646477,0.40558302,0.5450219,0.29756603,0.1757161
0.38417092,-0.05734139,0.9555801,0.77210265,1.2496771,0.6874357,-0.039538465,0.6271722,0.1333018,0.5154635,0.25562724,0.68403155,0.6863387,0.4777798,0.10354473
0.50917405,-0.016359292,0.8772439,0.8970626,1.2976468,1.0354861,0.46968013,0.65050554,0.21939135,0.39259446,0.25092945,0.48953447,0.5664637,0.28523374,0.13212064
0.40157953,-0.066495456,0.83098006,0.82007253,1.3218501,0.90655226,0.47832447,0.5784254,0.15745902,0.44681215,0.2408272,0.50157267,0.54320574,0.2515307,0.12293017
0.5508172,-0.122795366,1.379159,1.0345104,1.8270917,0.909808,-0.33549613,0.86650836,0.040427513,0.8066746,0.21093759,1.0397706,0.95577943,0.75148714,0.18695949
0.31244054,-0.04731947,0.73700964,0.6562587,1.2121004,0.6973364,0.3301164,0.5392115,0.08240999,0.4600184,0.18029276,0.5004167,0.4915644,0.25083745,0.10195322
0.28039896,-0.04198693,0.9648314,0.5943208,1.456068,0.43532175,-0.21480404,0.6254112,-0.06746889,0.71293736,0.14804815,0.8312114,0.68434304,0.51620716,0.11559695
0.29788882,-0.012791795,0.81919426,0.6770521,1.0817938,0.5923229,-0.028803669,0.5506769,0.116944425,0.44068044,0.24297595,0.57267225,0.56965846,0.40181887,0.09672409
0.425045,-0.011824797,0.8631024,0.8188352,1.0654831,0.8624591,0.074993216,0.6028827,0.23936403,0.39076,0.3037481,0.53872526,0.6022315,0.40398383,0.14862677
0.43734378,0.0030564107,0.72640425,0.7856617,1.1353186,0.9600397,0.5303643,0.5645383,0.21708849,0.3361103,0.24271509,0.37971315,0.4649475,0.20693089,0.113957
0.33421364,-0.027866103,0.8270002,0.71813816,1.1364819,0.68051064,0.15331551,0.5578001,0.14198412,0.4400217,0.2520232,0.5524173,0.5589068,0.3474338,0.10876736
0.69968927,-0.032401007,1.0662717,0.86000454,1.1820496,0.9475499,-0.4011349,0.8671174,0.34172752,0.46376956,0.20447549,0.80693066,1.1331687,0.880921,0.23587146
0.52015835,-0.062286742,1.1072004,0.8782956,1.661636,0.82761586,0.16183482,0.7636403,0.05676436,0.6662589,0.13165037,0.7516023,0.7561623,0.43865538,0.17205687
0.63884187,0.0024365024,1.0524706,1.0483093,1.1850758,1.2153989,-0.035471424,0.7956653,0.39542583,0.3931803,0.3871653,0.6139969,0.78687906,0.54732513,0.21873435
0.36823872,-0.022289429,0.8861711,0.74716145,1.1112078,0.6679764,-0.00842585,0.5909554,0.16427886,0.44498265,0.2671406,0.5775338,0.604927,0.4089819,0.10493833
0.59476775,-0.01391624,0.8382509,0.97081095,1.4291022,1.224453,0.79654634,0.700463,0.2718623,0.37396407,0.2537165,0.40345487,0.5392682,0.1680193,0.1708749
0.2599173,-0.012161694,0.7956193,0.5918489,1.0982507,0.476485,-0.08171931,0.5294027,0.05965139,0.4968391,0.20796081,0.6055119,0.55179423,0.3960647,0.096585914
0.3810059,-0.07023701,0.869837,0.7925115,1.5214489,0.818192,0.6261483,0.5922942,0.091256045,0.56389993,0.20705977,0.57695323,0.5783684,0.2417548,0.15416676
0.44223467,-0.010665248,0.9214419,0.8612415,1.2341945,0.84273267,0.1653988,0.6085401,0.20429942,0.44512123,0.2688388,0.6055743,0.64072734,0.39405382,0.12751943
0.4605698,-0.019821156,0.7435356,0.8193671,1.2478874,1.0009507,0.6573542,0.58277386,0.21138969,0.356745,0.22117397,0.38464925,0.47905457,0.17804354,0.138349
0.77943075,0.013903024,0.97514325,1.2108968,1.8570391,1.5693262,1.1732484,0.86439854,0.33402538,0.40723598,0.22043349,0.43527898,0.651654,0.15164936,0.19739786
0.4313447,-0.11889737,1.0827293,0.90152377,1.428073,0.80738384,-0.047206007,0.6712528,0.09534478,0.60426867,0.2170944,0.7390467,0.7072655,0.51085377,0.13339314
0.45387855,0.0098374495,0.78361917,0.7595409,0.8666185,0.8655537,-0.06539241,0.63175523,0.33579224,0.31794745,0.33074325,0.48784465,0.6763554,0.47888395,0.17549068
0.25030273,-0.006712054,0.76471543,0.5211746,1.0346676,0.388291,-0.17617291,0.5522942,0.0964023,0.4638195,0.18977237,0.62246424,0.61858135,0.4553413,0.08040938
0.5737623,-0.033867083,0.89214385,0.9674642,1.4971042,1.1182644,0.63580525,0.7265224,0.23064247,0.40329778,0.22576079,0.47942892,0.61816573,0.23544835,0.14964259
0.6980326,-0.04339012,1.1449134,1.0708238,1.8742436,1.2220862,0.63099504,0.8360318,0.14087376,0.6064978,0.13687623,0.6409292,0.68685764,0.34266973,0.22191542
0.4658657,-0.053697452,1.07542,0.90107805,1.3518413,0.78155535,0.007387189,0.6877995,0.13812846,0.5189074,0.27759445,0.69220126,0.7119779,0.4980497,0.12251216
0.81372917,-0.044239078,1.1046264,1.3287332,2.483215,1.8382533,1.6906841,0.913302,0.29944202,0.7045368,0.17376828,0.48953015,0.6308784,0.049226057,0.27919853
0.78573966,0.046461117,0.91937345,1.0239828,0.9256232,1.3647442,-0.06486881,0.85388035,0.6326709,0.23965703,0.405771,0.53523004,0.93587077,0.67561114,0.32650748
0.7126293,0.09262964,0.81839335,0.8736007,0.7557432,1.2255799,-0.13754053,0.8206973,0.6208091,0.20319507,0.39941618,0.51082885,0.964528,0.67124856,0.2986464
0.5394035,-0.028341144,0.93577224,0.93553746,1.4514136,1.0667979,0.5834152,0.6793543,0.19449079,0.4456755,0.24337468,0.5025986,0.5605849,0.27225947,0.1475663
0.29891387,-0.050691746,0.80602187,0.6426881,1.2611647,0.59697825,0.16633025,0.5335152,0.046751,0.52519333,0.17684022,0.6212806,0.55954313,0.33233115,0.098099366
0.3446334,0.00024533272,0.7417887,0.6363057,0.8812425,0.65357184,-0.0873073,0.5738424,0.24862152,0.340908,0.26409182,0.5104138,0.6561107,0.46750787,0.124028355
0.354603,-0.023443315,1.0535437,0.5638949,1.624536,0.4008081,-0.40758187,0.7617284,-0.075746186,0.7941248,0.10065926,0.9740548,0.8786971,0.6923428,0.16379888
0.30365756,-0.11877721,0.9113439,0.6940925,1.8310999,0.7800514,0.44547766,0.66917413,-0.08656772,0.7993615,0.053407285,0.7540139,0.62249386,0.31592476,0.17209776
0.31601104,-0.013654265,0.8039785,0.6895178,1.047577,0.63840234,0.06485739,0.5478247,0.1545955,0.40740037,0.26311544,0.53873754,0.5538844,0.36388877,0.095623344
0.45926785,-0.096601225,0.93386537,0.8876692,1.4121709,0.9690438,0.39489794,0.6230989,0.12831189,0.49092454,0.19532502,0.565725,0.58663154,0.31840396,0.16645636
0.41079542,-0.033672854,1.0083114,0.82263047,1.3090782,0.7066156,0.01653136,0.66583425,0.11931709,0.5133739,0.26750398,0.6797129,0.6816976,0.47326112,0.11371675
0.614066,-0.037943244,1.0339469,1.115545,1.905973,1.2604731,0.9087137,0.7863783,0.17511585,0.55309343,0.2140536,0.5922843,0.6455002,0.23579198,0.18976262
0.31056193,-0.111341424,1.0447112,0.6066132,1.7503799,0.46867734,-0.16931605,0.7045275,-0.122143395,0.8759378,0.070024714,0.9301678,0.72602856,0.5674201,0.16975254
0.4476622,-0.017802063,1.0418352,0.87363464,1.3442372,0.7473772,0.015371006,0.7031264,0.13470197,0.5032841,0.28619012,0.6921618,0.7102813,0.49158975,0.11243734
0.36382738,-9.4383024e-05,0.77784723,0.6069827,0.9193277,0.58305895,-0.18811902,0.62621105,0.23511475,0.36524957,0.2386083,0.5831702,0.74257493,0.5487139,0.10977958
0.45112056,-0.032757062,1.0141454,0.7493816,1.3384447,0.5753989,-0.28277922,0.73264354,0.057157807,0.5483788,0.16654985,0.80353236,0.84476095,0.6428193,0.12645532
0.85137856,0.1552582,0.7633591,0.4636416,0.7341649,0.78448117,-0.6811761,1.0963392,0.5942594,0.1673156,0.1457076,0.8298205,1.6031964,1.2272911,0.211143
0.6121873,-0.04868351,1.1361276,0.9786339,1.2896069,1.0501155,-0.15778905,0.77926993,0.3005862,0.5119539,0.27004865,0.7167691,0.89600956,0.6546871,0.23306085
1.1489369,0.10630482,0.9945512,1.288531,0.99148476,2.0030036,0.17595112,1.112077,0.9401137,0.09278366,0.5273252,0.5532056,1.266792,0.8476657,0.47514844
0.40306884,0.01129526,0.7665833,0.6680055,0.869519,0.7333057,-0.14173411,0.63335216,0.31966013,0.32798174,0.26871032,0.53298813,0.73949575,0.536261,0.15410447
0.30182737,-0.019269109,0.7974278,0.67845315,1.0515968,0.6280183,0.090886116,0.532791,0.14465396,0.41865116,0.2620663,0.5232073,0.5387827,0.34871978,0.09595211
0.44469967,-0.07514483,0.95739543,0.83545715,1.3994585,0.84731174,0.24877307,0.63984776,0.1044929,0.52999306,0.22427231,0.6092525,0.60446787,0.38230026,0.14020026
1.2361284,-0.011903477,1.2726178,1.7972393,2.944477,2.6474137,2.668318,1.1547647,0.6297511,0.5552503,0.27414003,0.35308024,0.7399153,-0.16762418,0.40346676
0.34957463,-0.061412834,1.0500729,0.7663813,1.4511929,0.61264104,-0.18694472,0.67248344,0.00029290468,0.6657727,0.21595004,0.7853401,0.6943381,0.5316975,0.14051785
0.68511814,0.14467153,0.7383726,0.2767964,0.95596236,0.3319577,-0.7690813,1.0140139,0.3229774,0.29815948,0.03368362,0.89758503,1.4665256,1.1321037,0.11304058
0.54713684,-0.081229046,1.0673835,0.9796556,1.4761977,1.1067759,0.18100128,0.7506506,0.21139097,0.52275395,0.18796417,0.688074,0.7558529,0.46562126,0.19059208
1.0772462,-0.03336605,1.0829877,1.5746058,2.5908666,2.2703815,2.3259904,1.0222538,0.5496096,0.5222544,0.2134664,0.35073423,0.7049393,-0.11225581,0.35580835
0.7241789,-0.023150679,0.8737658,1.153606,1.8119544,1.5340236,1.3776586,0.77260166,0.35375068,0.40923667,0.22689718,0.36695778,0.6010434,0.04613655,0.22099194
0.33477122,-0.035771046,0.9069575,0.74359024,1.147772,0.65117544,-0.054616824,0.59055245,0.13683195,0.4704154,0.26760197,0.5919319,0.595651,0.4399861,0.097157255
0.40963995,-0.061432272,0.8881985,0.7736269,1.1834515,0.7706384,0.07294741,0.61047244,0.14569981,0.4430849,0.22256473,0.596388,0.6230024,0.4143676,0.1220891
0.39329278,0.03551421,0.78135085,0.4153377,1.1293788,0.31034446,-0.4659806,0.74384856,0.08707096,0.46321,0.07982862,0.77353233,0.93909454,0.7345136,0.08875388
0.52653646,-0.0670009,0.8478694,0.89433384,1.5839039,1.0411773,0.86482775,0.66068995,0.1856592,0.48220974,0.20208392,0.48239937,0.5823269,0.16164273,0.17082779
0.38170898,-0.062127925,0.8454808,0.7734889,1.396536,0.785073,0.39911252,0.57723844,0.09943926,0.5217341,0.1901517,0.59306324,0.56834304,0.2836827,0.119350895
0.5840788,0.043968834,0.81284064,0.5771327,0.8371935,0.7363753,-0.47433805,0.81846607,0.41934577,0.3028968,0.18318875,0.6982243,1.1258351,0.8774819,0.17012636
0.44503364,0.00077976193,0.75940317,0.7862946,1.0591716,0.88565624,0.29130793,0.5887589,0.24099386,0.35156804,0.30479798,0.45097777,0.5521554,0.27879906,0.13624601
0.84398615,0.005711368,0.9354359,1.2706585,1.9303985,1.8313257,1.5785306,0.8273252,0.45197445,0.38031572,0.20530343,0.2872958,0.5675082,0.023683198,0.27852055
0.48651475,-0.070929445,1.1234579,0.70339274,1.5455325,0.51575434,-0.40174812,0.77687967,0.0073662885,0.70677537,0.10014143,0.9468492,0.9418224,0.731564,0.16328521
0.30093724,-0.0647589,0.8737212,0.6798072,1.364148,0.60022676,0.2031669,0.55405164,0.030157428,0.5859102,0.20449461,0.67452073,0.5773256,0.3629543,0.108492464
0.5510479,-0.11354645,1.2935328,1.0568297,1.6053348,0.9119352,-0.19991769,0.7731588,0.11883166,0.67185366,0.25085074,0.8599955,0.8374353,0.6623093,0.18508004
0.4827904,-0.10863266,1.2307429,0.8310639,1.8028722,0.64939564,-0.2008805,0.805088,-0.016080782,0.83117855,0.11177814,0.94772875,0.85096794,0.60516316,0.1859259
0.63210815,0.008198022,0.7944016,1.0394847,1.7412169,1.4869198,1.3552287,0.7058559,0.32414854,0.42965,0.2207492,0.30402142,0.4789166,0.023605864,0.19112948
0.5839327,-0.017025076,1.2365221,1.0824392,1.820231,0.9676218,0.18273178,0.8323371,0.030279934,0.64030004,0.25694835,0.88903993,0.8011517,0.5318826,0.14805049
0.44395003,-0.055434346,0.93597925,0.87241733,1.262323,0.9090936,0.15293041,0.63121736,0.18326071,0.47198474,0.25537318,0.60166687,0.62487984,0.39556518,0.14744037
0.78805834,-0.04130637,0.9133958,1.1550573,2.2076745,1.6880995,1.6692877,0.85692763,0.31660768,0.5603356,0.11834648,0.38652673,0.5941517,-0.03811355,0.25009185
0.6318864,-0.03461694,0.917405,1.1014909,1.8507911,1.4186884,1.3018378,0.7493326,0.28576878,0.4865309,0.24484509,0.41056433,0.5488371,0.0675971,0.20489426
0.6520961,-0.013250123,0.8380776,1.0199085,1.4733039,1.3300049,0.9363165,0.69555455,0.33237022,0.3459419,0.23856926,0.35550615,0.56596994,0.14422454,0.20440403
0.57881856,-0.05760432,1.043154,1.0169345,1.6541914,1.026313,0.44987923,0.7948146,0.16166349,0.52419823,0.23855829,0.6559964,0.7421122,0.3561894,0.14228822
0.5286489,-0.023104016,1.2095267,0.95687693,1.4087144,0.90973973,-0.23389779,0.7908871,0.24537691,0.5768059,0.28079346,0.77772266,0.86326396,0.6589772,0.18661775
0.46765387,-0.07315268,0.9367127,0.81767285,1.1874263,0.7956308,-0.06605305,0.6569748,0.18606892,0.47552383,0.21420893,0.65967923,0.7460603,0.516441,0.148338
0.5038981,-0.02286011,1.0190164,0.9394913,1.2374814,1.0045445,0.08834007,0.67127836,0.2485188,0.4270996,0.29747295,0.5751684,0.6545001,0.45025918,0.184139
0.30036288,-0.020961933,0.85083467,0.62292325,1.1325222,0.48557466,-0.1269599,0.5816432,0.09131439,0.4927681,0.21769881,0.63918144,0.6262121,0.44479853,0.09673025
0.6407861,-0.055922598,1.5003862,0.99502504,2.1070883,0.7146884,-0.43157858,1.0371249,-0.079765625,0.93491936,0.14133275,1.2284162,1.1342249,0.9154134,0.21620578
0.42488512,-0.07425256,1.0537966,0.7742494,1.3905743,0.61625886,-0.1964559,0.6872542,0.058203623,0.62756145,0.18420857,0.7879722,0.7472805,0.54301727,0.14273389
0.5498849,-0.023317568,0.91153455,0.990874,1.5996549,1.1179678,0.70572406,0.6842028,0.16210665,0.46232533,0.1963839,0.53404266,0.5821118,0.23250066,0.17933904
0.7575964,0.19485286,0.59587747,0.2647144,0.50592476,0.62392,-0.7606957,1.0233525,0.62675,0.058240116,0.11315665,0.7519651,1.5504754,1.2019842,0.15868725
0.7390161,0.03242458,1.0347313,1.055297,1.0449027,1.3567567,-0.19331887,0.89467645,0.564765,0.3404864,0.4268207,0.615212,0.9859182,0.70487446,0.30395305
0.7436227,-0.018669296,0.9088933,1.1536283,1.7261794,1.610409,1.240951,0.7639583,0.39418346,0.3633266,0.22951815,0.34150246,0.55148923,0.0743547,0.26497906
0.32360312,-0.02736631,0.73979443,0.71249807,1.050917,0.7365846,0.18833452,0.52741355,0.17375106,0.37981594,0.2550899,0.48599935,0.5469234,0.3069421,0.10149348
0.5008169,-0.045690116,1.1384698,0.9003974,1.4916059,0.6957217,-0.13939145,0.7537591,0.0576618,0.6020311,0.22953406,0.82790166,0.80197316,0.59438354,0.13990636
0.5404768,0.07061552,0.69781333,0.60778016,0.83101845,0.9057921,-0.08947445,0.7406931,0.3924214,0.23280422,0.22084907,0.53155535,0.9021978,0.6125587,0.15898967
0.44212818,-0.051448505,1.0009198,0.80451274,1.1953298,0.7382229,-0.21421205,0.6789871,0.19912013,0.505242,0.2316126,0.6964171,0.7693408,0.5907557,0.14332612
0.5915998,-0.020277843,1.1186824,1.0520039,1.5004486,1.124022,0.23622857,0.74154437,0.21594825,0.4990464,0.25037998,0.6258606,0.7159284,0.417905,0.2004381
0.35822207,-0.066138856,1.0289804,0.68332213,1.4957538,0.48805386,-0.22390275,0.65317947,-0.056677803,0.71867543,0.13857527,0.8461877,0.6876518,0.54396284,0.14755611
0.40603557,-0.025698207,0.9556166,0.7878101,1.1336575,0.7462508,-0.10834898,0.6271317,0.20477489,0.46059155,0.25858247,0.6155685,0.6846966,0.5067847,0.1490642
0.45871177,0.00109086,0.81178254,0.8485359,1.1805587,1.0125769,0.447035,0.5760084,0.21764088,0.34098423,0.24208888,0.42968068,0.49565467,0.25002164,0.14203998
0.30913028,-0.007026772,0.79143035,0.6494369,0.99781615,0.5911633,-0.07226069,0.5697632,0.18542188,0.3982237,0.25018746,0.555363,0.6198088,0.43851557,0.10083081
0.4186619,0.029039353,0.70169723,0.6005105,0.77518773,0.71259785,-0.19992158,0.64844877,0.34050775,0.2889514,0.26607,0.52989787,0.80345255,0.58284086,0.15099694
0.4444532,-0.016177207,1.165446,0.66948104,1.684904,0.5103596,-0.4860459,0.8218717,-0.06140864,0.75312465,0.08924753,1.0266811,0.98836803,0.78741115,0.18594287
0.9064136,0.05669649,0.94438785,1.2817038,1.8596656,1.823619,1.4264618,0.8919354,0.47959867,0.34002143,0.1874307,0.2926786,0.6074817,0.07435068,0.24779606
0.54510725,-0.023752268,0.85242045,0.70863986,0.9593651,0.8146815,-0.30901092,0.7642298,0.34216154,0.37653548,0.23102573,0.67655474,0.9451522,0.70151377,0.16686064
0.729819,0.032899063,1.024557,1.1050371,1.058914,1.3700827,-0.0077503324,0.83437663,0.5498109,0.3085663,0.4715617,0.54209614,0.8372544,0.57205665,0.31042424
0.46130475,-0.10208335,0.9928495,0.871762,1.5457187,0.8155698,0.40080762,0.67442614,0.098220214,0.59153515,0.22401,0.6748951,0.6876137,0.3545362,0.14637533
0.3702962,-0.01848989,0.85873014,0.7451421,1.1035447,0.70710415,0.0064398237,0.5907413,0.17427084,0.43463522,0.25527042,0.58091205,0.6124989,0.4109398,0.10976559
0.30716106,-0.0010597473,0.7905874,0.66723037,0.9854546,0.61440545,0.03452298,0.5329877,0.16646376,0.3886767,0.2755559,0.5062171,0.5347229,0.36550665,0.09222676
1.3962396,0.07098232,1.4029622,1.8142661,2.0714211,2.67217,1.254267,1.2187532,0.79650486,0.3103969,0.37319967,0.4352839,0.97750056,0.33598268,0.4777874
0.50966084,0.001792076,0.9358817,0.8800706,1.0906802,0.90320575,0.03426536,0.68759733,0.28958148,0.39629084,0.33923516,0.56668997,0.69968104,0.46296665,0.16988617
0.2776603,0.005325866,0.7599742,0.5924513,0.92612296,0.50267726,-0.12769037,0.5514143,0.1892977,0.38067847,0.24609607,0.5454176,0.61396515,0.44782206,0.083628014
0.4860071,-0.044145234,0.9710968,0.93036216,1.4165875,0.9987597,0.33429706,0.65837187,0.17802325,0.49094903,0.24231446,0.63300097,0.6253669,0.36905947,0.1890427
0.72051513,-0.008230167,0.9195919,1.1303446,1.5980278,1.5442533,1.0035914,0.7577544,0.36720422,0.3515947,0.21713471,0.35740483,0.55674,0.15643144,0.23119442
0.3440434,-0.075328015,0.99550045,0.6704863,1.4557414,0.48129874,-0.21075383,0.6642045,-0.014005899,0.70323306,0.12627046,0.82895225,0.70141345,0.5322181,0.1263521
