Dataset                      Metric                   metric valor    d    t
../datasets_2/cocomo81.arff  R2 Score                  0.364371      10  100
../datasets_2/cocomo81.arff  MAE                     254.481         10  150
../datasets_2/cocomo81.arff  Median Absolute Error    82.8419        10  150
../datasets_2/cocomo81.arff  RMSE                    459.586         10  150
../datasets_2/cocomo81.arff  R2 Score                  0.316496      10  150
../datasets_2/cocomo81.arff  MAE                     260.619         10  200
../datasets_2/cocomo81.arff  Median Absolute Error    95.7785        10  200
../datasets_2/cocomo81.arff  RMSE                    469.727         10  200
../datasets_2/cocomo81.arff  R2 Score                  0.285998      10  200
../datasets_2/cocomo81.arff  MAE                     248.546         10  250
../datasets_2/cocomo81.arff  Median Absolute Error   103.271         10  250
../datasets_2/cocomo81.arff  RMSE                    446.213         10  250
../datasets_2/cocomo81.arff  R2 Score                  0.355693      10  250
../datasets_2/cocomo81.arff  MAE                     246.541         10  300
../datasets_2/cocomo81.arff  Median Absolute Error    96.5787        10  300
../datasets_2/cocomo81.arff  RMSE                    416.844         10  300
../datasets_2/cocomo81.arff  R2 Score                  0.437716      10  300
../datasets_2/china.arff     MAE                     417.084          5   50
../datasets_2/china.arff     Median Absolute Error   161.257          5   50
../datasets_2/china.arff     RMSE                   1516.09           5   50
../datasets_2/china.arff     R2 Score                  0.923529       5   50
../datasets_2/china.arff     MAE                     420.985          5  100
../datasets_2/china.arff     Median Absolute Error   172.03           5  100
../datasets_2/china.arff     RMSE                   1562.3            5  100
../datasets_2/china.arff     R2 Score                  0.918797       5  100
../datasets_2/china.arff     MAE                     422.649          5  150
../datasets_2/china.arff     Median Absolute Error   172.647          5  150
../datasets_2/china.arff     RMSE                   1547.45           5  150
../datasets_2/china.arff     R2 Score                  0.920332       5  150
../datasets_2/china.arff     MAE                     409.773          5  200
../datasets_2/china.arff     Median Absolute Error   173.878          5  200
../datasets_2/china.arff     RMSE                   1430.4            5  200
../datasets_2/china.arff     R2 Score                  0.93193        5  200
../datasets_2/china.arff     MAE                     416.589          5  250
../datasets_2/china.arff     Median Absolute Error   172.728          5  250
../datasets_2/china.arff     RMSE                   1499.19           5  250
../datasets_2/china.arff     R2 Score                  0.925224       5  250
../datasets_2/china.arff     MAE                     414.087          5  300
../datasets_2/china.arff     Median Absolute Error   168.07           5  300
../datasets_2/china.arff     RMSE                   1503.65           5  300
../datasets_2/china.arff     R2 Score                  0.924779       5  300
../datasets_2/china.arff     MAE                     405.8            6   50
../datasets_2/china.arff     Median Absolute Error   114.086          6   50
../datasets_2/china.arff     RMSE                   1619.05           6   50
../datasets_2/china.arff     R2 Score                  0.91279        6   50
../datasets_2/china.arff     MAE                     393.156          6  100
../datasets_2/china.arff     Median Absolute Error   114.931          6  100
../datasets_2/china.arff     RMSE                   1479.23           6  100
../datasets_2/china.arff     R2 Score                  0.927202       6  100
../datasets_2/china.arff     MAE                     394.696          6  150
../datasets_2/china.arff     Median Absolute Error   107.498          6  150
../datasets_2/china.arff     RMSE                   1527.96           6  150
../datasets_2/china.arff     R2 Score                  0.922327       6  150
../datasets_2/china.arff     MAE                     394.69           6  200
../datasets_2/china.arff     Median Absolute Error   106.753          6  200
../datasets_2/china.arff     RMSE                   1568.82           6  200
../datasets_2/china.arff     R2 Score                  0.918118       6  200
../datasets_2/china.arff     MAE                     387.875          6  250
../datasets_2/china.arff     Median Absolute Error   119.554          6  250
../datasets_2/china.arff     RMSE                   1481.93           6  250
../datasets_2/china.arff     R2 Score                  0.926937       6  250
../datasets_2/china.arff     MAE                     395.009          6  300
../datasets_2/china.arff     Median Absolute Error   118.649          6  300
../datasets_2/china.arff     RMSE                   1516.54           6  300
../datasets_2/china.arff     R2 Score                  0.923484       6  300
../datasets_2/china.arff     MAE                     388.553          7   50
../datasets_2/china.arff     Median Absolute Error    93.3689         7   50
../datasets_2/china.arff     RMSE                   1542.7            7   50
../datasets_2/china.arff     R2 Score                  0.920821       7   50
../datasets_2/china.arff     MAE                     371.134          7  100
../datasets_2/china.arff     Median Absolute Error    98.0218         7  100
../datasets_2/china.arff     RMSE                   1453.73           7  100
../datasets_2/china.arff     R2 Score                  0.92969        7  100
../datasets_2/china.arff     MAE                     384.436          7  150
../datasets_2/china.arff     Median Absolute Error    92.1582         7  150
../datasets_2/china.arff     RMSE                   1571.79           7  150
../datasets_2/china.arff     R2 Score                  0.917807       7  150
../datasets_2/china.arff     MAE                     373.097          7  200
../datasets_2/china.arff     Median Absolute Error    86.641          7  200
../datasets_2/china.arff     RMSE                   1453.23           7  200
../datasets_2/china.arff     R2 Score                  0.929738       7  200
../datasets_2/china.arff     MAE                     390.551          7  250
../datasets_2/china.arff     Median Absolute Error    95.386          7  250
../datasets_2/china.arff     RMSE                   1555.72           7  250
../datasets_2/china.arff     R2 Score                  0.91948        7  250
../datasets_2/china.arff     MAE                     381.62           7  300
../datasets_2/china.arff     Median Absolute Error    91.6647         7  300
../datasets_2/china.arff     RMSE                   1533              7  300
../datasets_2/china.arff     R2 Score                  0.921814       7  300
../datasets_2/china.arff     MAE                     380.076          8   50
../datasets_2/china.arff     Median Absolute Error    87.2891         8   50
../datasets_2/china.arff     RMSE                   1520.26           8   50
../datasets_2/china.arff     R2 Score                  0.923108       8   50
../datasets_2/china.arff     MAE                     370.196          8  100
../datasets_2/china.arff     Median Absolute Error    99.1219         8  100
../datasets_2/china.arff     RMSE                   1404.64           8  100
../datasets_2/china.arff     R2 Score                  0.934359       8  100
../datasets_2/china.arff     MAE                     382.619          8  150
../datasets_2/china.arff     Median Absolute Error    85.8401         8  150
../datasets_2/china.arff     RMSE                   1542.84           8  150
../datasets_2/china.arff     R2 Score                  0.920807       8  150
../datasets_2/china.arff     MAE                     376.506          8  200
../datasets_2/china.arff     Median Absolute Error    81.9223         8  200
../datasets_2/china.arff     RMSE                   1519.19           8  200
../datasets_2/china.arff     R2 Score                  0.923217       8  200
../datasets_2/china.arff     MAE                     383.15           8  250
../datasets_2/china.arff     Median Absolute Error    90.01           8  250
../datasets_2/china.arff     RMSE                   1560.57           8  250
../datasets_2/china.arff     R2 Score                  0.918976       8  250
../datasets_2/china.arff     MAE                     374.338          8  300
../datasets_2/china.arff     Median Absolute Error    83.6343         8  300
../datasets_2/china.arff     RMSE                   1463.69           8  300
../datasets_2/china.arff     R2 Score                  0.928724       8  300
../datasets_2/china.arff     MAE                     376.505          9   50
../datasets_2/china.arff     Median Absolute Error    86.7821         9   50
../datasets_2/china.arff     RMSE                   1515.49           9   50
../datasets_2/china.arff     R2 Score                  0.92359        9   50
../datasets_2/china.arff     MAE                     369.728          9  100
../datasets_2/china.arff     Median Absolute Error    85.6486         9  100
../datasets_2/china.arff     RMSE                   1468.42           9  100
../datasets_2/china.arff     R2 Score                  0.928263       9  100
../datasets_2/china.arff     MAE                     370.109          9  150
../datasets_2/china.arff     Median Absolute Error    90.6638         9  150
../datasets_2/china.arff     RMSE                   1476.5            9  150
../datasets_2/china.arff     R2 Score                  0.927471       9  150
../datasets_2/china.arff     MAE                     376.444          9  200
../datasets_2/china.arff     Median Absolute Error    81.5896         9  200
../datasets_2/china.arff     RMSE                   1503.23           9  200
../datasets_2/china.arff     R2 Score                  0.924821       9  200
../datasets_2/china.arff     MAE                     376.02           9  250
../datasets_2/china.arff     Median Absolute Error    85.9385         9  250
../datasets_2/china.arff     RMSE                   1513.03           9  250
../datasets_2/china.arff     R2 Score                  0.923837       9  250
../datasets_2/china.arff     MAE                     372.274          9  300
../datasets_2/china.arff     Median Absolute Error    89.2061         9  300
../datasets_2/china.arff     RMSE                   1448.32           9  300
../datasets_2/china.arff     R2 Score                  0.930213       9  300
../datasets_2/china.arff     MAE                     392.525         10   50
../datasets_2/china.arff     Median Absolute Error    96.9766        10   50
../datasets_2/china.arff     RMSE                   1553.41          10   50
../datasets_2/china.arff     R2 Score                  0.919718      10   50
../datasets_2/china.arff     MAE                     373.37          10  100
../datasets_2/china.arff     Median Absolute Error    94.3435        10  100
../datasets_2/china.arff     RMSE                   1494.01          10  100
../datasets_2/china.arff     R2 Score                  0.92574       10  100
../datasets_2/china.arff     MAE                     377.283         10  150
../datasets_2/china.arff     Median Absolute Error    85.9589        10  150
../datasets_2/china.arff     RMSE                   1521.73          10  150
../datasets_2/china.arff     R2 Score                  0.922959      10  150
../datasets_2/china.arff     MAE                     377.636         10  200
../datasets_2/china.arff     Median Absolute Error    85.1862        10  200
../datasets_2/china.arff     RMSE                   1507.03          10  200
../datasets_2/china.arff     R2 Score                  0.924441      10  200
../datasets_2/china.arff     MAE                     372.694         10  250
../datasets_2/china.arff     Median Absolute Error    86.0068        10  250
../datasets_2/china.arff     RMSE                   1502.77          10  250
../datasets_2/china.arff     R2 Score                  0.924867      10  250
../datasets_2/china.arff     MAE                     375.435         10  300
../datasets_2/china.arff     Median Absolute Error    82.1531        10  300
../datasets_2/china.arff     RMSE                   1493.24          10  300
../datasets_2/china.arff     R2 Score                  0.925816      10  300
../datasets_2/albrecht.arff  MAE                      13.7802         5   50
../datasets_2/albrecht.arff  Median Absolute Error     5.95758        5   50
../datasets_2/albrecht.arff  RMSE                     20.1349         5   50
../datasets_2/albrecht.arff  R2 Score                  0.680778       5   50
../datasets_2/albrecht.arff  MAE                      11.6915         5  100
../datasets_2/albrecht.arff  Median Absolute Error     4.6926         5  100
../datasets_2/albrecht.arff  RMSE                     19.5368         5  100
../datasets_2/albrecht.arff  R2 Score                  0.699463       5  100
../datasets_2/albrecht.arff  MAE                      12.6152         5  150
../datasets_2/albrecht.arff  Median Absolute Error     4.97743        5  150
../datasets_2/albrecht.arff  RMSE                     20.6873         5  150
../datasets_2/albrecht.arff  R2 Score                  0.663021       5  150
../datasets_2/albrecht.arff  MAE                      12.5111         5  200
../datasets_2/albrecht.arff  Median Absolute Error     4.24476        5  200
../datasets_2/albrecht.arff  RMSE                     21.25           5  200
../datasets_2/albrecht.arff  R2 Score                  0.644443       5  200
../datasets_2/albrecht.arff  MAE                      12.5121         5  250
../datasets_2/albrecht.arff  Median Absolute Error     4.45223        5  250
../datasets_2/albrecht.arff  RMSE                     21.1248         5  250
../datasets_2/albrecht.arff  R2 Score                  0.64862        5  250
../datasets_2/albrecht.arff  MAE                      12.8494         5  300
../datasets_2/albrecht.arff  Median Absolute Error     4.90757        5  300
../datasets_2/albrecht.arff  RMSE                     20.1173         5  300
../datasets_2/albrecht.arff  R2 Score                  0.681338       5  300
../datasets_2/albrecht.arff  MAE                      12.0873         6   50
../datasets_2/albrecht.arff  Median Absolute Error     4.43386        6   50
../datasets_2/albrecht.arff  RMSE                     18.6185         6   50
../datasets_2/albrecht.arff  R2 Score                  0.727049       6   50
../datasets_2/albrecht.arff  MAE                      13.0235         6  100
../datasets_2/albrecht.arff  Median Absolute Error     4.48577        6  100
../datasets_2/albrecht.arff  RMSE                     20.7487         6  100
../datasets_2/albrecht.arff  R2 Score                  0.66102        6  100
../datasets_2/albrecht.arff  MAE                      12.2166         6  150
../datasets_2/albrecht.arff  Median Absolute Error     4.57427        6  150
../datasets_2/albrecht.arff  RMSE                     19.6323         6  150
../datasets_2/albrecht.arff  R2 Score                  0.696516       6  150
../datasets_2/albrecht.arff  MAE                      12.1805         6  200
../datasets_2/albrecht.arff  Median Absolute Error     4.74131        6  200
../datasets_2/albrecht.arff  RMSE                     19.2398         6  200
../datasets_2/albrecht.arff  R2 Score                  0.708529       6  200
../datasets_2/albrecht.arff  MAE                      12.2181         6  250
../datasets_2/albrecht.arff  Median Absolute Error     4.87682        6  250
../datasets_2/albrecht.arff  RMSE                     19.5179         6  250
../datasets_2/albrecht.arff  R2 Score                  0.700043       6  250
../datasets_2/albrecht.arff  MAE                      12.4679         6  300
../datasets_2/albrecht.arff  Median Absolute Error     4.49169        6  300
../datasets_2/albrecht.arff  RMSE                     20.2971         6  300
../datasets_2/albrecht.arff  R2 Score                  0.675616       6  300
../datasets_2/albrecht.arff  MAE                      13.4762         7   50
../datasets_2/albrecht.arff  Median Absolute Error     5.88042        7   50
../datasets_2/albrecht.arff  RMSE                     19.4897         7   50
../datasets_2/albrecht.arff  R2 Score                  0.700909       7   50
../datasets_2/albrecht.arff  MAE                      12.8065         7  100
../datasets_2/albrecht.arff  Median Absolute Error     4.96103        7  100
../datasets_2/albrecht.arff  RMSE                     19.8318         7  100
../datasets_2/albrecht.arff  R2 Score                  0.690316       7  100
../datasets_2/albrecht.arff  MAE                      12.1219         7  150
../datasets_2/albrecht.arff  Median Absolute Error     4.65017        7  150
../datasets_2/albrecht.arff  RMSE                     20.3826         7  150
../datasets_2/albrecht.arff  R2 Score                  0.672877       7  150
../datasets_2/albrecht.arff  MAE                      12.7542         7  200
../datasets_2/albrecht.arff  Median Absolute Error     4.70293        7  200
../datasets_2/albrecht.arff  RMSE                     20.4088         7  200
../datasets_2/albrecht.arff  R2 Score                  0.672036       7  200
../datasets_2/albrecht.arff  MAE                      12.4789         7  250
../datasets_2/albrecht.arff  Median Absolute Error     4.84348        7  250
../datasets_2/albrecht.arff  RMSE                     19.2461         7  250
../datasets_2/albrecht.arff  R2 Score                  0.708339       7  250
../datasets_2/albrecht.arff  MAE                      13.161          7  300
../datasets_2/albrecht.arff  Median Absolute Error     4.67093        7  300
../datasets_2/albrecht.arff  RMSE                     19.9653         7  300
../datasets_2/albrecht.arff  R2 Score                  0.686133       7  300
../datasets_2/albrecht.arff  MAE                      13.0883         8   50
../datasets_2/albrecht.arff  Median Absolute Error     4.35932        8   50
../datasets_2/albrecht.arff  RMSE                     19.5816         8   50
../datasets_2/albrecht.arff  R2 Score                  0.698081       8   50
../datasets_2/albrecht.arff  MAE                      12.8512         8  100
../datasets_2/albrecht.arff  Median Absolute Error     4.62133        8  100
../datasets_2/albrecht.arff  RMSE                     20.5341         8  100
../datasets_2/albrecht.arff  R2 Score                  0.667996       8  100
../datasets_2/albrecht.arff  MAE                      12.1346         8  150
../datasets_2/albrecht.arff  Median Absolute Error     4.2151         8  150
../datasets_2/albrecht.arff  RMSE                     18.9686         8  150
../datasets_2/albrecht.arff  R2 Score                  0.71669        8  150
../datasets_2/albrecht.arff  MAE                      12.3957         8  200
../datasets_2/albrecht.arff  Median Absolute Error     4.89506        8  200
../datasets_2/albrecht.arff  RMSE                     18.9923         8  200
../datasets_2/albrecht.arff  R2 Score                  0.71598        8  200
../datasets_2/albrecht.arff  MAE                      12.3619         8  250
../datasets_2/albrecht.arff  Median Absolute Error     4.89498        8  250
../datasets_2/albrecht.arff  RMSE                     19.8607         8  250
../datasets_2/albrecht.arff  R2 Score                  0.689414       8  250
../datasets_2/albrecht.arff  MAE                      12.6831         8  300
../datasets_2/albrecht.arff  Median Absolute Error     4.51828        8  300
../datasets_2/albrecht.arff  RMSE                     20.1812         8  300
../datasets_2/albrecht.arff  R2 Score                  0.679309       8  300
../datasets_2/albrecht.arff  MAE                      12.6427         9   50
../datasets_2/albrecht.arff  Median Absolute Error     4.31181        9   50
../datasets_2/albrecht.arff  RMSE                     21.8756         9   50
../datasets_2/albrecht.arff  R2 Score                  0.623199       9   50
../datasets_2/albrecht.arff  MAE                      12.2051         9  100
../datasets_2/albrecht.arff  Median Absolute Error     3.12334        9  100
../datasets_2/albrecht.arff  RMSE                     22.1685         9  100
../datasets_2/albrecht.arff  R2 Score                  0.61304        9  100
../datasets_2/albrecht.arff  MAE                      12.304          9  150
../datasets_2/albrecht.arff  Median Absolute Error     4.87882        9  150
../datasets_2/albrecht.arff  RMSE                     20.0971         9  150
../datasets_2/albrecht.arff  R2 Score                  0.681975       9  150
../datasets_2/albrecht.arff  MAE                      12.3333         9  200
../datasets_2/albrecht.arff  Median Absolute Error     5.50413        9  200
../datasets_2/albrecht.arff  RMSE                     18.687          9  200
../datasets_2/albrecht.arff  R2 Score                  0.725037       9  200
../datasets_2/albrecht.arff  MAE                      12.6997         9  250
../datasets_2/albrecht.arff  Median Absolute Error     4.78137        9  250
../datasets_2/albrecht.arff  RMSE                     20.6636         9  250
../datasets_2/albrecht.arff  R2 Score                  0.663796       9  250
../datasets_2/albrecht.arff  MAE                      12.9794         9  300
../datasets_2/albrecht.arff  Median Absolute Error     4.17805        9  300
../datasets_2/albrecht.arff  RMSE                     20.8675         9  300
../datasets_2/albrecht.arff  R2 Score                  0.657128       9  300
../datasets_2/albrecht.arff  MAE                      13.303         10   50
../datasets_2/albrecht.arff  Median Absolute Error     7.19727       10   50
../datasets_2/albrecht.arff  RMSE                     18.6434        10   50
../datasets_2/albrecht.arff  R2 Score                  0.726321      10   50
../datasets_2/albrecht.arff  MAE                      12.2538        10  100
../datasets_2/albrecht.arff  Median Absolute Error     4.44511       10  100
../datasets_2/albrecht.arff  RMSE                     19.8102        10  100
../datasets_2/albrecht.arff  R2 Score                  0.69099       10  100
../datasets_2/albrecht.arff  MAE                      12.2628        10  150
../datasets_2/albrecht.arff  Median Absolute Error     4.39824       10  150
../datasets_2/albrecht.arff  RMSE                     19.586         10  150
../datasets_2/albrecht.arff  R2 Score                  0.697946      10  150
../datasets_2/albrecht.arff  MAE                      12.7457        10  200
../datasets_2/albrecht.arff  Median Absolute Error     4.50744       10  200
../datasets_2/albrecht.arff  RMSE                     20.461         10  200
../datasets_2/albrecht.arff  R2 Score                  0.670354      10  200
../datasets_2/albrecht.arff  MAE                      12.0274        10  250
../datasets_2/albrecht.arff  Median Absolute Error     4.19383       10  250
../datasets_2/albrecht.arff  RMSE                     19.3968        10  250
../datasets_2/albrecht.arff  R2 Score                  0.703754      10  250
../datasets_2/albrecht.arff  MAE                      12.1143        10  300
../datasets_2/albrecht.arff  Median Absolute Error     4.45656       10  300
../datasets_2/albrecht.arff  RMSE                     19.2881        10  300
../datasets_2/albrecht.arff  R2 Score                  0.707063      10  300
../datasets_2/kemerer.arff   MAE                      36.8513         5   50
../datasets_2/kemerer.arff   Median Absolute Error    40.24           5   50
../datasets_2/kemerer.arff   RMSE                     41.5417         5   50
../datasets_2/kemerer.arff   R2 Score                  0.791749       5   50
../datasets_2/kemerer.arff   MAE                      48.2082         5  100
../datasets_2/kemerer.arff   Median Absolute Error    60.7693         5  100
../datasets_2/kemerer.arff   RMSE                     52.4924         5  100
../datasets_2/kemerer.arff   R2 Score                  0.667485       5  100
../datasets_2/kemerer.arff   MAE                      60.1991         5  150
../datasets_2/kemerer.arff   Median Absolute Error    59.8606         5  150
../datasets_2/kemerer.arff   RMSE                     69.0489         5  150
../datasets_2/kemerer.arff   R2 Score                  0.424651       5  150
../datasets_2/kemerer.arff   MAE                      56.6598         5  200
../datasets_2/kemerer.arff   Median Absolute Error    58.1283         5  200
../datasets_2/kemerer.arff   RMSE                     67.536          5  200
../datasets_2/kemerer.arff   R2 Score                  0.449586       5  200
../datasets_2/kemerer.arff   MAE                      54.7524         5  250
../datasets_2/kemerer.arff   Median Absolute Error    68.1771         5  250
../datasets_2/kemerer.arff   RMSE                     61.6776         5  250
../datasets_2/kemerer.arff   R2 Score                  0.540937       5  250
../datasets_2/kemerer.arff   MAE                      54.9103         5  300
../datasets_2/kemerer.arff   Median Absolute Error    66.3562         5  300
../datasets_2/kemerer.arff   RMSE                     61.6923         5  300
../datasets_2/kemerer.arff   R2 Score                  0.540718       5  300
../datasets_2/kemerer.arff   MAE                      59.4252         6   50
../datasets_2/kemerer.arff   Median Absolute Error    77.9894         6   50
../datasets_2/kemerer.arff   RMSE                     66.7638         6   50
../datasets_2/kemerer.arff   R2 Score                  0.462102       6   50
../datasets_2/kemerer.arff   MAE                      40.8431         6  100
../datasets_2/kemerer.arff   Median Absolute Error    53.6237         6  100
../datasets_2/kemerer.arff   RMSE                     45.8588         6  100
../datasets_2/kemerer.arff   R2 Score                  0.746217       6  100
../datasets_2/kemerer.arff   MAE                      42.7941         6  150
../datasets_2/kemerer.arff   Median Absolute Error    58.0007         6  150
../datasets_2/kemerer.arff   RMSE                     48.7696         6  150
../datasets_2/kemerer.arff   R2 Score                  0.712977       6  150
../datasets_2/kemerer.arff   MAE                      62.7377         6  200
../datasets_2/kemerer.arff   Median Absolute Error    70.8615         6  200
../datasets_2/kemerer.arff   RMSE                     72.6408         6  200
../datasets_2/kemerer.arff   R2 Score                  0.363236       6  200
../datasets_2/kemerer.arff   MAE                      49.0292         6  250
../datasets_2/kemerer.arff   Median Absolute Error    63.2935         6  250
../datasets_2/kemerer.arff   RMSE                     54.7763         6  250
../datasets_2/kemerer.arff   R2 Score                  0.637921       6  250
../datasets_2/kemerer.arff   MAE                      56.6688         6  300
../datasets_2/kemerer.arff   Median Absolute Error    78.2966         6  300
../datasets_2/kemerer.arff   RMSE                     64.4744         6  300
../datasets_2/kemerer.arff   R2 Score                  0.49836        6  300
../datasets_2/kemerer.arff   MAE                      66.8719         7   50
../datasets_2/kemerer.arff   Median Absolute Error    82.0955         7   50
../datasets_2/kemerer.arff   RMSE                     78.6474         7   50
../datasets_2/kemerer.arff   R2 Score                  0.253574       7   50
../datasets_2/kemerer.arff   MAE                      52.9401         7  100
../datasets_2/kemerer.arff   Median Absolute Error    66.0279         7  100
../datasets_2/kemerer.arff   RMSE                     59.6032         7  100
../datasets_2/kemerer.arff   R2 Score                  0.571297       7  100
../datasets_2/kemerer.arff   MAE                      51.5656         7  150
../datasets_2/kemerer.arff   Median Absolute Error    66.0859         7  150
../datasets_2/kemerer.arff   RMSE                     59.2094         7  150
../datasets_2/kemerer.arff   R2 Score                  0.576943       7  150
../datasets_2/kemerer.arff   MAE                      46.0784         7  200
../datasets_2/kemerer.arff   Median Absolute Error    41.6176         7  200
../datasets_2/kemerer.arff   RMSE                     50.9146         7  200
../datasets_2/kemerer.arff   R2 Score                  0.687174       7  200
../datasets_2/kemerer.arff   MAE                      54.8674         7  250
../datasets_2/kemerer.arff   Median Absolute Error    73.362          7  250
../datasets_2/kemerer.arff   RMSE                     61.7429         7  250
../datasets_2/kemerer.arff   R2 Score                  0.539964       7  250
../datasets_2/kemerer.arff   MAE                      60.9603         7  300
../datasets_2/kemerer.arff   Median Absolute Error    72.6918         7  300
../datasets_2/kemerer.arff   RMSE                     70.2155         7  300
../datasets_2/kemerer.arff   R2 Score                  0.405046       7  300
../datasets_2/kemerer.arff   MAE                      56.3845         8   50
../datasets_2/kemerer.arff   Median Absolute Error    58.1721         8   50
../datasets_2/kemerer.arff   RMSE                     68.0746         8   50
../datasets_2/kemerer.arff   R2 Score                  0.440773       8   50
../datasets_2/kemerer.arff   MAE                      35.9304         8  100
../datasets_2/kemerer.arff   Median Absolute Error    39.6525         8  100
../datasets_2/kemerer.arff   RMSE                     37.7232         8  100
../datasets_2/kemerer.arff   R2 Score                  0.828275       8  100
../datasets_2/kemerer.arff   MAE                      41.0292         8  150
../datasets_2/kemerer.arff   Median Absolute Error    48.369          8  150
../datasets_2/kemerer.arff   RMSE                     44.9217         8  150
../datasets_2/kemerer.arff   R2 Score                  0.756483       8  150
../datasets_2/kemerer.arff   MAE                      60.7721         8  200
../datasets_2/kemerer.arff   Median Absolute Error    74.8471         8  200
../datasets_2/kemerer.arff   RMSE                     69.9644         8  200
../datasets_2/kemerer.arff   R2 Score                  0.409293       8  200
../datasets_2/kemerer.arff   MAE                      63.1507         8  250
../datasets_2/kemerer.arff   Median Absolute Error    75.839          8  250
../datasets_2/kemerer.arff   RMSE                     72.8908         8  250
../datasets_2/kemerer.arff   R2 Score                  0.358845       8  250
../datasets_2/kemerer.arff   MAE                      51.3089         8  300
../datasets_2/kemerer.arff   Median Absolute Error    66.3474         8  300
../datasets_2/kemerer.arff   RMSE                     58.0796         8  300
../datasets_2/kemerer.arff   R2 Score                  0.592934       8  300
../datasets_2/kemerer.arff   MAE                      28.2137         9   50
../datasets_2/kemerer.arff   Median Absolute Error    10.931          9   50
../datasets_2/kemerer.arff   RMSE                     40.4037         9   50
../datasets_2/kemerer.arff   R2 Score                  0.803002       9   50
../datasets_2/kemerer.arff   MAE                      55.1669         9  100
../datasets_2/kemerer.arff   Median Absolute Error    66.3783         9  100
../datasets_2/kemerer.arff   RMSE                     62.1234         9  100
../datasets_2/kemerer.arff   R2 Score                  0.534277       9  100
../datasets_2/kemerer.arff   MAE                      63.1336         9  150
../datasets_2/kemerer.arff   Median Absolute Error    71.2967         9  150
../datasets_2/kemerer.arff   RMSE                     72.2891         9  150
../datasets_2/kemerer.arff   R2 Score                  0.369386       9  150
../datasets_2/kemerer.arff   MAE                      56.3742         9  200
../datasets_2/kemerer.arff   Median Absolute Error    67.0809         9  200
../datasets_2/kemerer.arff   RMSE                     63.1875         9  200
../datasets_2/kemerer.arff   R2 Score                  0.518185       9  200
../datasets_2/kemerer.arff   MAE                      53.7538         9  250
../datasets_2/kemerer.arff   Median Absolute Error    60.583          9  250
../datasets_2/kemerer.arff   RMSE                     61.7607         9  250
../datasets_2/kemerer.arff   R2 Score                  0.539698       9  250
../datasets_2/kemerer.arff   MAE                      58.2298         9  300
../datasets_2/kemerer.arff   Median Absolute Error    73.4669         9  300
../datasets_2/kemerer.arff   RMSE                     65.9105         9  300
../datasets_2/kemerer.arff   R2 Score                  0.475764       9  300
../datasets_2/kemerer.arff   MAE                      60.5304        10   50
../datasets_2/kemerer.arff   Median Absolute Error    61.897         10   50
../datasets_2/kemerer.arff   RMSE                     68.6387        10   50
../datasets_2/kemerer.arff   R2 Score                  0.431467      10   50
../datasets_2/kemerer.arff   MAE                      59.6047        10  100
../datasets_2/kemerer.arff   Median Absolute Error    67.1494        10  100
../datasets_2/kemerer.arff   RMSE                     65.6012        10  100
../datasets_2/kemerer.arff   R2 Score                  0.480672      10  100
../datasets_2/kemerer.arff   MAE                      56.2639        10  150
../datasets_2/kemerer.arff   Median Absolute Error    71.8914        10  150
../datasets_2/kemerer.arff   RMSE                     65.1702        10  150
../datasets_2/kemerer.arff   R2 Score                  0.487474      10  150
../datasets_2/kemerer.arff   MAE                      57.3862        10  200
../datasets_2/kemerer.arff   Median Absolute Error    55.8365        10  200
../datasets_2/kemerer.arff   RMSE                     65.3504        10  200
../datasets_2/kemerer.arff   R2 Score                  0.484636      10  200
../datasets_2/kemerer.arff   MAE                      56.9659        10  250
../datasets_2/kemerer.arff   Median Absolute Error    72.0728        10  250
../datasets_2/kemerer.arff   RMSE                     64.5238        10  250
../datasets_2/kemerer.arff   R2 Score                  0.49759       10  250
../datasets_2/kemerer.arff   MAE                      54.6282        10  300
../datasets_2/kemerer.arff   Median Absolute Error    75.6349        10  300
../datasets_2/kemerer.arff   RMSE                     62.2394        10  300
../datasets_2/kemerer.arff   R2 Score                  0.532535      10  300
../datasets_2/cocomo81.arff  MAE                     276.086          5   50
../datasets_2/cocomo81.arff  Median Absolute Error   116.477          5   50
../datasets_2/cocomo81.arff  RMSE                    446.293          5   50
../datasets_2/cocomo81.arff  R2 Score                  0.355463       5   50
../datasets_2/cocomo81.arff  MAE                     263.369          5  100
../datasets_2/cocomo81.arff  Median Absolute Error   112.537          5  100
../datasets_2/cocomo81.arff  RMSE                    470.406          5  100
../datasets_2/cocomo81.arff  R2 Score                  0.283931       5  100
../datasets_2/cocomo81.arff  MAE                     259.29           5  150
../datasets_2/cocomo81.arff  Median Absolute Error   107.27           5  150
../datasets_2/cocomo81.arff  RMSE                    434.775          5  150
../datasets_2/cocomo81.arff  R2 Score                  0.388301       5  150
../datasets_2/cocomo81.arff  MAE                     251.353          5  200
../datasets_2/cocomo81.arff  Median Absolute Error    95.4294         5  200
../datasets_2/cocomo81.arff  RMSE                    426.237          5  200
../datasets_2/cocomo81.arff  R2 Score                  0.41209        5  200
../datasets_2/cocomo81.arff  MAE                     259.184          5  250
../datasets_2/cocomo81.arff  Median Absolute Error   100.449          5  250
../datasets_2/cocomo81.arff  RMSE                    442.239          5  250
../datasets_2/cocomo81.arff  R2 Score                  0.367117       5  250
../datasets_2/cocomo81.arff  MAE                     260.096          5  300
