rely,data,cplx,time,virt,acap,pcap,vexp,lexp,modp,tool,loc,MI_loc_aexp,MI_loc_data,MI_loc_stor,MI_loc_time,MI_loc_cplx,MI_loc_pcap,MI_loc_acap,MI_loc_vexp,MI_aexp_data,actual
0.6043937,-0.280164,0.6910165,0.40853664,0.1613023,0.37082627,0.55758727,1.0485728,0.65667784,0.61284167,0.61017436,-0.24582332,0.50573045,0.067913845,0.26968607,0.17352656,0.199732,0.23796791,0.38377258,0.20873955,-0.15409628,0.29414883
0.4562616,-0.12669057,0.37505898,0.30516067,0.1891912,0.27425995,0.32084113,0.5789672,0.41862035,0.46319628,0.5007992,-0.13336794,0.32578188,0.040608756,0.17105532,0.059261702,0.15140797,0.079475135,0.22970061,0.18132237,-0.1724975,0.17251252
0.4542418,-0.176042,0.47332704,0.27499813,0.11035713,0.29683927,0.41682106,0.6377753,0.41636503,0.5458549,0.5235937,-0.13853726,0.31701192,0.047097564,0.19738516,0.091266,0.15546583,0.13411358,0.3049342,0.16036312,-0.15645754,0.17912239
0.5135213,-0.26533014,0.5729406,0.32129937,0.19821024,0.37482786,0.49974734,0.930089,0.6326852,0.6055393,0.5918317,-0.19397208,0.44731775,0.06048866,0.23031375,0.122548394,0.15818186,0.18861887,0.33578253,0.17376259,-0.14445058,0.26191795
0.47165206,-0.13370344,0.55206466,0.27830085,0.1788799,0.2361612,0.40512127,0.7137718,0.45357156,0.49596834,0.5797017,-0.108720556,0.2553501,0.033225488,0.17771003,0.12100739,0.147444,0.0802397,0.27467313,0.1713601,-0.056376982,0.1783861
0.32436582,-0.0977443,0.43738738,0.17992032,0.11428176,0.24572563,0.33617824,0.5314493,0.33715454,0.4483169,0.47671723,-0.053696323,0.17262295,0.022563562,0.14515373,0.052483365,0.1211389,0.06559703,0.17662042,0.123835586,-0.033132877,0.11450371
0.5287174,-0.22709195,0.5511422,0.30228937,0.13336912,0.37207782,0.47830552,0.9588126,0.55276406,0.4574555,0.53415865,-0.15709895,0.40357873,0.10228244,0.25123546,0.16392687,0.155064,0.21378845,0.36843163,0.1432083,-0.09506345,0.25169215
0.44034773,-0.092361405,0.5315216,0.23989958,0.16014566,0.2778804,0.43359765,0.70444685,0.37823653,0.37635577,0.49585274,-0.14521559,0.25312105,0.0038452893,0.1574125,0.07507466,0.11704333,0.073281765,0.18662333,0.09688467,-0.024361115,0.16867706
0.46494997,-0.08760315,0.45772496,0.24080119,0.17895643,0.35948953,0.41794524,0.6942948,0.3934484,0.39776787,0.4936608,-0.16283217,0.3062961,0.024125088,0.11199902,0.06872733,0.10123575,0.08622387,0.23410244,0.05612679,-0.07440351,0.21544693
0.6191664,-0.18530995,0.7192447,0.39317054,0.21548824,0.28530148,0.5374071,1.0877362,0.5977453,0.4580951,0.5976395,-0.21316466,0.42283353,0.03698467,0.25291824,0.19023648,0.16684316,0.17752571,0.3368262,0.17180505,-0.032094214,0.28064498
0.43253797,-0.097664475,0.5070285,0.22664654,0.1357831,0.27605882,0.41288152,0.6421129,0.33201754,0.37116292,0.4849916,-0.112878546,0.23837577,0.020790052,0.14812703,0.070832714,0.11755793,0.061836716,0.20682709,0.10606849,-0.034109753,0.16406392
0.7603949,-0.30376843,0.5860059,0.46956265,0.20387574,0.4188745,0.51523876,0.95701104,0.6488044,0.6631797,0.6070292,-0.36290243,0.55165917,0.03271778,0.27711993,0.12759659,0.21424165,0.235587,0.43321884,0.2024866,-0.32256708,0.34521088
0.6727636,-0.36248648,0.66776836,0.49822322,0.3118147,0.38532105,0.57338095,1.1999159,0.81589067,0.7749006,0.6699775,-0.27646428,0.598504,0.048441097,0.3198475,0.19199315,0.23693314,0.2664591,0.46919498,0.2608716,-0.26879457,0.3608123
0.6683048,-0.012102701,0.6219605,0.3906104,0.12410331,0.4052025,0.56294495,0.6861535,0.5914484,1.0100665,0.7965899,-0.032862913,0.3871386,0.09153445,0.21654797,0.15985861,0.26012504,0.21861115,0.5915676,0.37568784,-0.30729204,0.25011715
0.3845328,-0.004875224,0.38741067,0.20830363,0.041284613,0.28850278,0.39820778,0.37353808,0.28667477,0.60190004,0.52416694,-0.003589224,0.19703265,0.045650367,0.15013447,0.041335166,0.14456049,0.09086314,0.29510877,0.18370953,-0.151141,0.11475591
0.53360325,-0.08678174,0.42498162,0.330992,0.20581761,0.2826087,0.36883345,0.5748651,0.41281754,0.49944952,0.5087637,-0.104757965,0.33533022,0.037267044,0.1826391,0.07167971,0.16573778,0.10093312,0.23641646,0.18041186,-0.15560381,0.18968554
0.7622923,-0.18755367,0.44620907,0.45594826,0.30154687,0.33315998,0.4109569,0.93293357,0.63490355,0.5074678,0.6025821,-0.2914102,0.5260454,0.08173549,0.23669706,0.15380892,0.16246521,0.13684861,0.3524724,0.22141412,-0.24329613,0.30710167
0.75656134,-0.27588868,0.83021003,0.44794422,0.2871037,0.35110852,0.6538541,1.3640976,0.766114,0.5451108,0.7421383,-0.333788,0.5441721,0.05307791,0.28608274,0.23076952,0.19387993,0.21919203,0.43038845,0.1772029,-0.07322012,0.3507451
0.43936574,-0.12191172,0.50856787,0.19797263,0.15187007,0.309498,0.43200666,0.7280658,0.39389813,0.36321044,0.480438,-0.12146515,0.26614752,0.044322297,0.15584962,0.0878003,0.09282833,0.11734721,0.22144079,0.057222217,-0.0120014995,0.16490296
0.7254122,-0.12229322,0.6008123,0.42467728,0.21565114,0.4017154,0.5464445,0.8416196,0.71189964,0.99663526,0.7799057,-0.099564806,0.47559845,0.102467045,0.25408357,0.16973767,0.30107352,0.24981865,0.5928589,0.3685123,-0.32918385,0.31680086
0.30744585,-0.044939328,0.44450063,0.1709998,0.079671815,0.25460044,0.3558596,0.46956757,0.29911217,0.41789633,0.45691788,-0.054716762,0.16487968,0.011430196,0.12912886,0.026067786,0.09757279,0.04987895,0.1727181,0.1236049,-0.033927176,0.105158865
0.60118496,-0.13184239,0.5219525,0.34185147,0.1567345,0.31980184,0.46119255,0.81002444,0.47054306,0.35570842,0.49640948,-0.28293833,0.3975464,0.019071527,0.18744452,0.11991949,0.11970766,0.11420594,0.25427836,0.111446954,-0.10445538,0.2483819
0.32887357,-0.029047843,0.4043094,0.14809646,0.12064726,0.29936132,0.3633802,0.4576855,0.2692655,0.37717137,0.43114254,-0.067209065,0.15329368,0.01890529,0.10506646,0.012774304,0.08278948,0.04662222,0.12056594,0.051604494,-0.0051786005,0.089915276
0.71110743,-0.2321748,0.7095436,0.37315696,0.15778244,0.3676227,0.6011011,1.1055167,0.5098424,0.38575748,0.6354601,-0.33643422,0.47678486,0.028344074,0.22668666,0.19226387,0.16687623,0.17470467,0.35272747,0.12294553,-0.08875847,0.2992304
0.49617,-0.16240264,0.47883457,0.3403773,0.18797895,0.31129435,0.41119635,0.70443857,0.46463963,0.5111445,0.5067631,-0.15758125,0.33608094,0.018083725,0.18803006,0.08548357,0.1575311,0.107419476,0.27454033,0.15374681,-0.14414501,0.24205194
0.49758512,-0.12292017,0.56724924,0.29824406,0.20390438,0.27014956,0.4319117,0.76291513,0.45221925,0.42852983,0.5204319,-0.123115286,0.27747414,0.029048298,0.17017576,0.109305955,0.12814496,0.09046388,0.24502735,0.13064721,-0.023774263,0.20313136
0.56669754,-0.23481648,0.62639916,0.3044479,0.12881078,0.3809313,0.55894864,0.89336485,0.5221299,0.55616933,0.5735146,-0.23065752,0.41806963,0.048109755,0.24035032,0.12422543,0.15414543,0.21148401,0.35645756,0.114768036,-0.13830294,0.24126422
0.60895926,-0.28323975,0.64225376,0.3433472,0.15390259,0.43822944,0.5876104,0.96345973,0.61703455,0.65771455,0.61559916,-0.2768508,0.4897353,0.05387781,0.23709732,0.12074756,0.16264677,0.2284061,0.37998614,0.14944616,-0.18040368,0.29382288
0.3292525,-0.031793263,0.38891244,0.1538881,0.109498456,0.2968573,0.36016378,0.46745443,0.2597062,0.33183044,0.4115739,-0.07969798,0.15506716,0.016562868,0.107367516,0.020943537,0.071784094,0.04308108,0.13575035,0.03942992,-0.008809894,0.10152988
0.74150145,-0.43614247,0.7868657,0.504338,0.1714543,0.44049314,0.69976014,1.3185649,0.8456582,0.91350806,0.75311315,-0.3207704,0.7045176,0.09151505,0.3720275,0.23022261,0.29421252,0.37352875,0.5933535,0.30918658,-0.36195695,0.3440931
0.43864357,-0.09037098,0.48534986,0.20838547,0.1781995,0.28123048,0.40769097,0.65177655,0.4105392,0.44034845,0.52600634,-0.084034026,0.22338553,0.052949492,0.13972345,0.09256966,0.1257805,0.09558354,0.20908609,0.11290516,-0.03668126,0.16159499
0.5946369,-0.20331392,0.6061981,0.2920079,0.09761574,0.4177352,0.584764,0.81822926,0.47069782,0.5630023,0.560645,-0.2731146,0.43199694,0.051289078,0.21483782,0.085835524,0.1298769,0.21199346,0.3342057,0.103609025,-0.16939461,0.24632703
0.5148469,-0.18947692,0.55774635,0.30284283,0.11218542,0.31996647,0.47403747,0.68304795,0.4414002,0.58204705,0.5307718,-0.14849631,0.34451675,0.043508634,0.2019661,0.0850941,0.16399775,0.15569006,0.30066127,0.13714024,-0.1539358,0.19596027
0.5010439,-0.1297748,0.46867362,0.2996406,0.16258597,0.31852213,0.41980183,0.70103693,0.38621035,0.38402852,0.48059613,-0.21505636,0.3121558,0.0060909437,0.1760451,0.08805802,0.11897579,0.08586039,0.21406421,0.12066918,-0.110507295,0.20522383
0.6528726,-0.17537643,0.65059024,0.35795453,0.22426778,0.3312424,0.5544053,1.0290493,0.53109056,0.40441933,0.6040681,-0.28252128,0.4141219,0.01817413,0.2160329,0.15083104,0.1545809,0.12627684,0.29561573,0.1307597,-0.06040908,0.27824542
0.49602354,-0.121419415,0.56455106,0.30885702,0.112995535,0.26325917,0.44056174,0.690411,0.40468758,0.39824274,0.47822645,-0.15842846,0.30605876,0.016853346,0.18758018,0.10374471,0.1286251,0.103588015,0.24601278,0.13500986,-0.066687614,0.19840072
0.5565169,-0.2718457,0.6432549,0.32254064,0.17514311,0.42230013,0.56895465,1.0260012,0.66297066,0.63759184,0.6254331,-0.23389629,0.47483197,0.06544612,0.25420064,0.14861715,0.16300529,0.22085619,0.38160887,0.16275714,-0.13562623,0.30171758
0.48730573,-0.029384676,0.5684021,0.2938729,0.026789991,0.35553536,0.5187142,0.5499203,0.45407888,0.8558581,0.7194276,-0.012336101,0.298396,0.053062823,0.1805772,0.097841956,0.18139353,0.17751776,0.45774308,0.31853443,-0.25800472,0.16730615
0.4150929,-0.040435154,0.53471434,0.25905892,0.09680303,0.25951964,0.4335769,0.7505225,0.3857118,0.33723116,0.48093504,-0.108933195,0.29538044,0.04933996,0.15706831,0.111261986,0.10313912,0.1349745,0.27638385,0.11767867,-0.01839548,0.16722724
0.6460301,-0.2622321,0.68305385,0.34777075,0.22630318,0.33218956,0.56102836,1.1255236,0.6092435,0.4529581,0.6311295,-0.26608258,0.4576207,0.054883383,0.25492775,0.17689127,0.16683713,0.19743565,0.34759274,0.13783836,-0.074811414,0.27822715
0.4463353,-0.09992209,0.5099576,0.29635572,0.13587652,0.3094386,0.43117756,0.5868645,0.43590817,0.65955937,0.5618943,-0.05773301,0.26903883,0.033970878,0.17950374,0.079436176,0.20115604,0.12017137,0.32946476,0.22944976,-0.16558376,0.16922991
0.68632376,-0.36489305,0.80457115,0.47969076,0.29505777,0.4555064,0.6780515,1.362494,0.96410036,0.8819591,0.7736555,-0.31640926,0.6840619,0.06477827,0.33774725,0.21491373,0.23185389,0.30908385,0.48145518,0.27725112,-0.22117321,0.42693868
1.1327186,-0.4427885,0.7024182,0.6957609,0.41347975,0.49497166,0.6365083,1.5210407,1.013614,0.7495236,0.8354475,-0.53381056,0.9088331,0.0902567,0.33628345,0.26188454,0.23579463,0.31651127,0.5422555,0.35035908,-0.41889742,0.55235773
0.33423513,-0.0512664,0.4451933,0.18243098,0.11690027,0.2700722,0.3779256,0.49364886,0.3150252,0.42182547,0.4584314,-0.058502886,0.1571242,0.0064404244,0.13175365,0.03901854,0.09383628,0.057105917,0.14458932,0.095963165,-0.017010171,0.11434598
0.37945047,-0.05209781,0.4331524,0.1717526,0.10313075,0.32879448,0.41480717,0.49354684,0.29160213,0.39626557,0.43467462,-0.10270426,0.19736454,0.020092463,0.122081235,0.019257654,0.07291194,0.06553465,0.16156882,0.04020274,-0.041309405,0.11318292
0.6679098,-0.16481856,0.60566777,0.3406094,0.16576937,0.3610206,0.5299143,0.959195,0.4845086,0.35984698,0.5702103,-0.30222368,0.4289072,0.034706056,0.18988314,0.15276313,0.11666575,0.12369242,0.2882381,0.093465544,-0.09176655,0.2503172
0.8895331,-0.34119165,0.60074365,0.5887502,0.3764833,0.44619444,0.5484908,1.2812736,0.8570509,0.66764426,0.71922815,-0.44217542,0.7223199,0.04844102,0.253932,0.18545264,0.18386172,0.23023817,0.44743252,0.26426893,-0.34142372,0.4731785
0.45020553,-0.16347107,0.53962797,0.27305678,0.1800868,0.30379438,0.44234088,0.80024135,0.49095547,0.45499378,0.51744246,-0.1336012,0.3133895,0.037223082,0.18246222,0.10959662,0.12598139,0.12831296,0.2745101,0.1302123,-0.04730844,0.18849763
0.727483,-0.27295452,0.6317203,0.5137919,0.2649446,0.35990235,0.54859185,1.0228662,0.7657658,0.83094096,0.6996315,-0.22600478,0.59925944,0.048590146,0.29664645,0.1507946,0.2637897,0.2638975,0.4520889,0.31285605,-0.32187387,0.36341405
0.87570417,-0.48336008,0.9431809,0.5967434,0.38402116,0.55224156,0.8304272,1.7221564,1.3002616,1.2370368,0.931258,-0.32427093,0.8736717,0.12628946,0.3975161,0.29943848,0.31506562,0.4526883,0.6499402,0.42341942,-0.3438208,0.5470833
0.42075723,-0.056973036,0.47449377,0.17248264,0.1431529,0.2981883,0.38787347,0.6218835,0.3795115,0.3975056,0.49699655,-0.074062034,0.21528724,0.060239285,0.129689,0.07329714,0.11736651,0.09473054,0.21384965,0.09600653,-0.02421521,0.14362697
0.46039072,-0.06857787,0.5322557,0.26771256,0.14769137,0.2737903,0.42741224,0.70394826,0.3906594,0.36288258,0.47724628,-0.14825626,0.27357036,0.01493392,0.16658576,0.0848599,0.11873388,0.07113388,0.19879887,0.10142071,-0.026664782,0.17188418
0.34251493,-0.004407581,0.42355764,0.15134168,0.09269397,0.294429,0.40116653,0.50668114,0.26146895,0.3204694,0.42116445,-0.080889285,0.18146788,0.019035053,0.10566826,0.03601955,0.07001643,0.066695616,0.1490706,0.035070308,2.9884279e-05,0.09889984
0.45929953,-0.08012277,0.48962688,0.27023548,0.19511516,0.28175706,0.4171127,0.70585656,0.4086121,0.38538152,0.48718914,-0.17252928,0.28452072,0.0203042,0.15798631,0.08138028,0.0997815,0.06717186,0.191337,0.09197537,-0.044206653,0.17305824
0.59740543,-0.22173537,0.64456517,0.32142144,0.20732805,0.35402018,0.535855,1.0561377,0.60728884,0.46145573,0.5858434,-0.22670466,0.4197951,0.060670476,0.23519082,0.16577604,0.14874497,0.18994299,0.35358107,0.12251518,-0.063641,0.2633593
0.8191783,-0.3247672,0.7301082,0.49519965,0.1773921,0.45723516,0.6910848,1.1366601,0.8397031,1.2250232,0.88444585,-0.17436069,0.6604482,0.11137118,0.35455415,0.21184713,0.38461015,0.37317544,0.71247697,0.44634622,-0.46615955,0.34558594
0.5274377,-0.14800094,0.60625166,0.3168672,0.20215765,0.32155514,0.47203064,0.9255897,0.56774867,0.4668815,0.54756206,-0.13451453,0.37332276,0.06343208,0.21489377,0.16820437,0.14586835,0.16937068,0.33073685,0.16697727,-0.03728613,0.23963448
0.4388532,-0.13669805,0.4956972,0.26225087,0.16192785,0.2949119,0.41215593,0.66415876,0.4885029,0.5848168,0.5527185,-0.084707975,0.2891078,0.042802848,0.1913004,0.09816482,0.18523699,0.12212041,0.27441135,0.18894534,-0.09760046,0.19905944
0.35732013,-0.057913776,0.3939511,0.15293045,0.08609281,0.3059392,0.38279843,0.42404488,0.28800032,0.47527435,0.4781944,-0.032695483,0.19633406,0.044291593,0.11783044,0.02977696,0.10623664,0.07253985,0.21534164,0.090950854,-0.08752869,0.103433445
0.38076848,-0.05783769,0.44784507,0.17599097,0.1574104,0.28200313,0.39072883,0.55079037,0.31199124,0.36007828,0.44788638,-0.087374195,0.1832933,0.011050671,0.1225196,0.035789713,0.0769306,0.05271933,0.14748484,0.047527842,0.0028287694,0.12267293
1.0986317,-0.6557333,1.0758915,0.66398114,0.27737135,0.6708776,0.99229056,1.8465108,1.2428637,1.2636892,0.9803131,-0.5387687,1.0445765,0.09871324,0.4784031,0.29982457,0.3443133,0.5466326,0.7874708,0.3543662,-0.5073425,0.5616519
0.49650523,-0.16034976,0.5785368,0.2876026,0.1393376,0.3155527,0.46815464,0.8135369,0.46206608,0.43585616,0.50419724,-0.15831392,0.34114194,0.047384858,0.20555994,0.115708046,0.13493791,0.15553655,0.27188212,0.1169783,-0.057158116,0.21410586
0.411514,-0.087246805,0.4382894,0.21380994,0.15158945,0.28794044,0.37534505,0.56865394,0.3230161,0.35769674,0.44825298,-0.12947719,0.220514,0.0072455546,0.14102034,0.048280522,0.09592222,0.056656357,0.1650314,0.07293712,-0.042027187,0.13995641
0.426157,-0.09524593,0.48435915,0.20923519,0.17079374,0.29356456,0.4074842,0.6413488,0.3567311,0.3665696,0.46885985,-0.11238454,0.22631726,0.020170316,0.13431862,0.055080265,0.09088886,0.0712626,0.18376155,0.05482123,-0.0076010935,0.15129311
0.88774097,-0.3346851,0.6665651,0.5812552,0.37920526,0.48369396,0.62351483,1.290503,0.9240898,0.8148952,0.7405515,-0.42236742,0.7325371,0.046936866,0.25419426,0.17127082,0.20600103,0.27453554,0.48322257,0.25254124,-0.35103685,0.48970148
0.36820686,-0.0491673,0.44258916,0.15077862,0.13048875,0.34406292,0.42639226,0.5507227,0.3382279,0.42188218,0.46498922,-0.083229885,0.20102271,0.031605974,0.1127706,0.028765433,0.07594724,0.06748751,0.16335025,0.05382994,-0.015982546,0.13491996
0.79572093,-0.42706987,0.89608306,0.6000561,0.21381496,0.48856148,0.7737941,1.424746,1.0140702,1.063253,0.8201486,-0.28585687,0.778579,0.10958331,0.3753414,0.2733227,0.32460806,0.39721462,0.62750727,0.41024867,-0.3455404,0.42701143
0.388812,-0.052886073,0.38030946,0.17954601,0.13017613,0.29396534,0.36448103,0.46824726,0.28317374,0.37848657,0.44094998,-0.08135907,0.2091184,0.025966674,0.11852914,0.036304258,0.08982253,0.047630068,0.156253,0.06584624,-0.055985395,0.11586733
0.55009145,-0.25296697,0.701908,0.47524217,0.27996945,0.3914102,0.5731085,1.1663239,0.8371278,0.8280734,0.6775831,-0.1989357,0.5526182,0.05808232,0.30753404,0.18652168,0.21601053,0.23349518,0.43791825,0.3020708,-0.17667107,0.35616094
0.76760066,-0.20270501,0.5884731,0.47717008,0.22411124,0.38988256,0.56156355,0.95653784,0.75356495,0.873636,0.75719875,-0.15495564,0.6173823,0.1112218,0.2646171,0.14937758,0.25263762,0.26521394,0.56361246,0.3427704,-0.34875616,0.37321356
0.4193273,-0.053615768,0.47795284,0.20127454,0.17123884,0.28033075,0.41046247,0.63445526,0.3379136,0.33551446,0.46183172,-0.11753559,0.22507781,0.01511101,0.11662683,0.059507363,0.08610692,0.058693808,0.17804475,0.053373776,0.0039058141,0.14752197
0.44871694,-0.06933159,0.4843535,0.21042246,0.14364557,0.3094384,0.42129084,0.666869,0.34781742,0.32598147,0.4764535,-0.14997151,0.27397138,0.029950257,0.12748429,0.06631698,0.08353937,0.07101484,0.18531553,0.0452497,-0.013048366,0.15370351
0.6446921,-0.15403247,0.49046978,0.3652991,0.16627358,0.31949937,0.42208296,0.66188353,0.45885432,0.5602419,0.5912434,-0.14565645,0.41606128,0.05979418,0.20869829,0.10627744,0.18825226,0.13851939,0.35867283,0.20987529,-0.23860778,0.23791386
0.66258025,-0.42586762,0.69630694,0.40637088,0.17444679,0.4594908,0.65884465,1.1693459,0.7910062,0.9504435,0.759186,-0.25540805,0.6205539,0.07314254,0.32295227,0.17927825,0.28160253,0.3140621,0.52314484,0.28490007,-0.31356713,0.3260699
0.73968166,-0.39276648,0.7910262,0.449065,0.1874275,0.46943575,0.6785342,1.3048164,0.8110019,0.71747124,0.7237928,-0.33704558,0.64343333,0.08349851,0.33745953,0.23280874,0.21333215,0.3252441,0.5186866,0.21256644,-0.21490322,0.36209893
0.3195354,0.0050556883,0.41230327,0.12701876,0.105454296,0.29961973,0.39117336,0.45737985,0.26712817,0.3605248,0.42614278,-0.058841523,0.14763339,0.01609497,0.10238667,0.015026942,0.06201365,0.044004712,0.1251148,0.043696538,0.0042927265,0.08996247
0.41809353,-0.11118209,0.46308914,0.23733711,0.16290633,0.3474545,0.4251326,0.6461931,0.42349952,0.46643537,0.48389775,-0.15176526,0.28621078,0.029434372,0.15654622,0.0544348,0.1006907,0.08842455,0.22238025,0.0897832,-0.073563516,0.19865888
0.4568788,-0.10301335,0.40913662,0.26318958,0.1428018,0.28625003,0.3709907,0.5082843,0.35648775,0.53207296,0.5072156,-0.05155583,0.2748896,0.03642092,0.17722084,0.07576711,0.19489416,0.09583297,0.25905898,0.17611288,-0.13788849,0.14365181
0.42438993,-0.028104361,0.4216231,0.19928092,0.14952302,0.29806232,0.3802019,0.5861335,0.30799812,0.2768503,0.42651924,-0.15401201,0.24408428,0.020067748,0.112615496,0.052948594,0.06972835,0.05421168,0.16817038,0.031665236,-0.0109143965,0.14431444
0.4554783,-0.17218287,0.5195627,0.2179513,0.110307075,0.37273547,0.48902458,0.67804873,0.40898994,0.5279613,0.520549,-0.16815847,0.31705192,0.04231872,0.17617567,0.04924363,0.11413817,0.1391545,0.24943331,0.083498895,-0.10577439,0.17865145
0.38672757,-0.10006219,0.45275927,0.21794781,0.10883852,0.30070457,0.39294142,0.55190253,0.3262222,0.401319,0.4508258,-0.12883459,0.23721045,0.020469567,0.14405094,0.03704705,0.09517045,0.076907426,0.18202925,0.07622186,-0.06119905,0.13436352
0.48184356,-0.17030169,0.5406721,0.2858057,0.17740773,0.35870996,0.47282588,0.806345,0.5152602,0.49892244,0.53556496,-0.14148381,0.36020818,0.053120606,0.16876054,0.106427155,0.12322414,0.13755393,0.27747503,0.12996554,-0.074594155,0.24139021
0.40932736,-0.1162985,0.44564146,0.24776247,0.13712615,0.24113518,0.35341346,0.5657967,0.35952923,0.43559667,0.49323082,-0.092732415,0.23873374,0.034517273,0.15585937,0.066647574,0.12350619,0.05293831,0.20853572,0.1277986,-0.08822848,0.14604904
0.6047694,-0.29990572,0.6447422,0.44034684,0.23482692,0.40872633,0.57282555,1.070208,0.80483687,0.81511056,0.6897961,-0.17001553,0.56379724,0.07280605,0.2858052,0.17395326,0.21661404,0.25660506,0.46071115,0.30316707,-0.24717583,0.32879508
0.44400632,-0.11835657,0.47802207,0.25265738,0.18575412,0.29209265,0.40191922,0.6655245,0.41773608,0.41693678,0.48654124,-0.14054306,0.2663184,0.02355719,0.1539139,0.06751778,0.11072762,0.06924315,0.20201652,0.09368308,-0.055398624,0.18828672
0.40223986,-0.09872104,0.482486,0.18802302,0.14053652,0.31036752,0.43199074,0.660976,0.3680939,0.3810961,0.46767822,-0.113968074,0.23384799,0.03372771,0.1425343,0.06960952,0.08360882,0.096790135,0.20610206,0.052025586,-0.016371384,0.14509088
0.48337024,-0.12918833,0.5362751,0.31236845,0.1773647,0.3066496,0.44844094,0.7423697,0.44746566,0.40507004,0.48488453,-0.16687086,0.3022531,0.022267139,0.17034698,0.09517924,0.118497506,0.09119378,0.24830273,0.11290387,-0.034875873,0.22661261
0.540239,-0.17685443,0.54401135,0.2598917,0.11062388,0.36606225,0.50797117,0.7697463,0.4280366,0.43917528,0.51779926,-0.20321292,0.36811015,0.047582302,0.1809093,0.08899791,0.11182396,0.15864281,0.27472815,0.07688074,-0.100858495,0.21449119
0.94794816,-0.4629204,0.7898558,0.5490461,0.22195058,0.46085572,0.679671,1.3128104,0.7952852,0.6922972,0.73777497,-0.4729155,0.7184993,0.058116443,0.34543827,0.22228146,0.22997534,0.30407178,0.5260189,0.24048507,-0.31246734,0.43723634
0.39711142,-0.049382802,0.4806891,0.2099638,0.14304131,0.2668343,0.393723,0.598935,0.32881814,0.33222747,0.44081473,-0.1080036,0.20585142,0.009851133,0.13973178,0.06226462,0.09216823,0.06120016,0.17347762,0.06535631,0.004244197,0.14381973
0.7079016,-0.33993617,0.730251,0.48158997,0.28771493,0.43215007,0.60751444,1.2388589,0.83591545,0.74775773,0.69465506,-0.3538367,0.6056829,0.047343843,0.29275605,0.17692333,0.19685815,0.24351704,0.43483862,0.19924633,-0.20687132,0.4015836
0.4241771,-0.05335285,0.42567936,0.26258504,0.17600957,0.2743466,0.3782938,0.6010575,0.36113244,0.35742077,0.4446047,-0.16216913,0.2638786,0.013858019,0.14433202,0.059452094,0.08894637,0.05557308,0.1658267,0.08449674,-0.055447128,0.15706341
0.43345222,-0.07151878,0.5238768,0.24735242,0.13840063,0.2714068,0.39853367,0.5969568,0.41242307,0.51783645,0.5332111,-0.05773818,0.22442476,0.04940741,0.14700395,0.087413915,0.16193393,0.09812006,0.2530167,0.1793552,-0.06395303,0.15884836
0.50173867,-0.16134189,0.5278629,0.32970235,0.21714616,0.36165938,0.46511504,0.838855,0.5626526,0.54169875,0.5424527,-0.20958635,0.3938774,0.034534402,0.19123945,0.09203117,0.12802221,0.13219132,0.2926783,0.13244896,-0.12366523,0.28067592
0.9047686,-0.2564749,0.611327,0.5775069,0.36380824,0.43475357,0.5550445,1.0614452,0.8141192,0.78788984,0.7167715,-0.29995844,0.67024213,0.04826284,0.2610494,0.14768106,0.25267103,0.2553903,0.47690332,0.3155306,-0.3687771,0.4110637
0.5025335,-0.16917568,0.5237681,0.30788085,0.18373439,0.34562,0.44821304,0.73991054,0.60332584,0.79629654,0.6726051,-0.07074098,0.35796416,0.056585316,0.2244985,0.12625769,0.25057492,0.17273125,0.39746982,0.30052164,-0.19720423,0.22303227
0.59366614,-0.27093288,0.6456536,0.35697088,0.21349481,0.35985896,0.5280841,1.0435687,0.6604296,0.5528771,0.6011062,-0.21628514,0.46810964,0.064291865,0.25109124,0.16773865,0.15741412,0.20373555,0.37484285,0.17617898,-0.117931485,0.2764401
0.65857977,-0.31978682,0.61590755,0.38323545,0.19904529,0.42847142,0.5994884,1.0136051,0.7280755,0.8956554,0.6988201,-0.1520243,0.56951964,0.08301543,0.30363804,0.15834793,0.27768221,0.26349834,0.460959,0.29595408,-0.3000764,0.3252462
0.5304725,-0.20247877,0.59061944,0.28056374,0.13779557,0.3512322,0.51841515,0.8343919,0.4785543,0.48788652,0.54223025,-0.20286234,0.3663531,0.039784998,0.21412449,0.10675875,0.13335396,0.17415261,0.3029165,0.09482456,-0.09095204,0.21649188
0.56400263,-0.2338246,0.58761406,0.34131107,0.15566228,0.3607995,0.5185138,0.8372465,0.55601025,0.63283974,0.58776224,-0.1922403,0.4187801,0.06044697,0.20439833,0.1109067,0.17429611,0.19182639,0.34666616,0.18187794,-0.17294802,0.23848914
0.386662,-0.042414892,0.458242,0.26678482,0.09870934,0.27783644,0.3874977,0.56311214,0.36898044,0.4054683,0.45455283,-0.049399752,0.22342308,0.051669337,0.1522253,0.08639491,0.101780556,0.09961106,0.24411929,0.15927576,-0.07421793,0.16724311
0.3266467,0.006602872,0.39997324,0.11267661,0.120284475,0.31619227,0.39231813,0.45247898,0.26206917,0.3649388,0.42504874,-0.059914272,0.13959436,0.022482924,0.09763448,0.007199742,0.057494912,0.050042782,0.11841264,0.025217451,0.01233419,0.08754316
0.5751532,-0.1704234,0.5953033,0.34216616,0.261751,0.39047942,0.52690184,0.9924095,0.64567494,0.5863206,0.60649186,-0.22881773,0.454074,0.044047683,0.20931645,0.12748137,0.14099786,0.1620427,0.32788658,0.1406285,-0.1180194,0.33033538
