size_D,har,dba,nlan,telonuse,t03,t06,t07,t09,t10,t11,t12,t14,t15,MI_size_D_duration_D,MI_size_D_t07,MI_size_D_t09,MI_size_D_t11,MI_size_D_nlan,MI_size_D_t02,MI_size_D_t08,MI_size_D_t03,MI_size_D_t10,MI_size_D_app,MI_size_D_t15,MI_size_D_t12,MI_size_D_telonuse,MI_size_D_har,MI_size_D_ifc,MI_size_D_dba,MI_duration_D_t07,effort_D
-0.032746814,0.9095691,0.8949666,0.28560752,0.18149918,0.5636926,0.6109618,0.6783508,0.93859094,0.70486045,0.5497584,0.6249876,0.68628097,0.52519786,0.051561,-0.01960237,-0.038349986,0.021133848,0.012408353,0.0009956788,0.19314677,0.09456237,-0.029842746,0.11961155,-0.16568485,-0.10860379,0.2339228,-0.06287429,0.20332399,0.16822468,0.039708965,0.04099112
0.5695517,1.3565226,0.745083,1.7990372,0.45295557,0.5836247,1.0267136,1.5779544,1.6772549,2.005836,2.2484777,1.1875162,0.7158404,1.4873677,0.71368694,0.8960522,1.0223876,0.8980833,1.1260915,0.2955314,1.0051954,1.132401,0.7429133,0.8932939,0.8254106,0.8967214,0.87465924,0.6096482,1.0006156,0.80583876,0.44131106,0.52647346
0.33828992,0.9818164,0.5500419,1.1988258,0.35757732,0.43537417,0.73968905,1.0432007,1.1705338,1.3490429,1.4803013,0.8097727,0.5019786,1.0069798,0.44305652,0.56707287,0.5908274,0.5268208,0.69891083,0.160911,0.6527624,0.6829396,0.48035288,0.5320559,0.4950645,0.5477798,0.55457205,0.37874168,0.6063132,0.4955901,0.25675774,0.3095309
0.20976394,0.8882314,0.59495187,0.89876795,0.26482773,0.4626324,0.6050483,0.9086695,1.0308516,1.0595655,1.1598763,0.7312913,0.50299746,0.8173527,0.3062009,0.36916482,0.36050868,0.35588786,0.45852906,0.08398007,0.50852025,0.50005,0.29812202,0.39270094,0.28099275,0.32086444,0.42901623,0.23232354,0.5080853,0.39367744,0.2323754,0.2000666
-0.02756159,0.7742383,0.8346939,0.16664737,0.06495513,0.27074006,0.7228154,0.51495534,0.7150289,0.5503565,0.32249665,0.53555375,0.7353278,0.4643228,0.0071609616,-0.036062364,-0.06605205,-0.030853152,-0.029787108,-0.008293438,0.11856787,0.017647415,-0.046032824,0.020958625,-0.18658324,-0.10349922,0.15723164,-0.06921509,0.11496888,0.116805814,-0.07541834,-0.04627095
-0.14051297,1.3745999,1.1872836,0.89301014,0.7095717,-0.39720514,1.8224332,0.27467388,1.1314714,1.5328455,0.87004477,1.1174946,1.6542592,1.2055651,-0.06698167,0.0015865583,0.05564741,-0.057591878,0.09875168,0.12941495,0.13833901,0.09321903,0.37476286,0.14248757,-0.20696373,-0.0999088,0.15297854,0.28891462,0.26601076,0.37437487,-0.92161155,0.018272258
-0.026466196,0.9227146,0.8189194,0.48963872,0.43480903,0.35738873,0.7259588,0.54276025,0.9416752,0.8646579,0.69960684,0.6803358,0.7048893,0.61921805,0.06746336,-0.018042933,-0.015041973,0.019880436,0.08410614,0.029880036,0.19558154,0.11319089,0.10507092,0.17888539,-0.10995491,-0.072631896,0.25774607,0.0453192,0.21551387,0.22505644,-0.14035213,0.029273793
-0.039954554,0.75821066,0.9237975,0.14886472,-0.017561004,0.09881102,0.9327511,0.5889156,0.6198201,0.5316277,0.16195294,0.5223444,0.899687,0.5169889,-0.0034628958,-0.017147053,-0.09094265,-0.0018663872,-0.044285074,-0.01729361,0.17309545,0.013917688,-0.10062519,-0.07498142,-0.1852032,-0.08498472,0.19496927,-0.09694223,0.11734384,0.1762369,-0.03901955,-0.116817735
-0.032868553,0.8607865,0.8577424,0.24327782,0.14219499,0.4091191,0.68003416,0.5571475,0.8521241,0.66229737,0.46531272,0.595008,0.70382714,0.49057168,0.011843059,-0.051224522,-0.048728354,-0.014759208,-0.011929134,0.014204904,0.1324409,0.057142954,-0.013028352,0.09108384,-0.18527791,-0.11649276,0.19089584,-0.050786663,0.14100596,0.1291272,-0.06308101,0.0008425489
0.06659562,1.0170659,0.7206979,0.8574126,0.7444091,0.4952176,0.6687708,0.71584356,1.1223747,1.0438751,1.0566385,0.72884053,0.54336685,0.79295933,0.18019208,0.13317785,0.11731573,0.16728498,0.28106046,0.036533497,0.3521815,0.25512746,0.18032026,0.3094128,0.08596106,0.022534654,0.4216613,0.1407845,0.3546424,0.31074157,0.0031826766,0.108501025
-0.042151026,0.8771539,0.855415,0.24640386,0.15351567,0.40241033,0.6915027,0.55075085,0.8505606,0.67886174,0.46874645,0.61415637,0.7053893,0.4982241,0.015287038,-0.039193496,-0.040307518,-0.011044381,-0.007753864,0.009010168,0.13841659,0.05522449,-0.010151405,0.0975046,-0.1740777,-0.103042915,0.19435814,-0.042106275,0.15186265,0.13728996,-0.06946394,0.012508426
-0.01147197,0.67643714,0.88728833,0.1335914,-0.055592872,-0.011463337,0.98376673,0.5636195,0.514372,0.4748944,0.06974945,0.51060265,0.9063202,0.4952137,0.0035642274,0.004577675,-0.0920704,-0.009528682,-0.035153612,-0.022333287,0.15428525,-0.006005032,-0.08760515,-0.09486668,-0.17009237,-0.052245367,0.14920524,-0.0825983,0.104123935,0.18450409,-0.052236564,-0.12252548
0.21766907,1.03337,0.7152412,0.95919204,0.34734508,0.5622923,0.6797403,1.0350411,1.2267833,1.2371709,1.3239552,0.8034482,0.5949489,0.9441714,0.3551468,0.4381995,0.42398834,0.4299533,0.5030744,0.07348526,0.6155549,0.5536684,0.32002103,0.4450237,0.2817182,0.32144335,0.5193695,0.2591041,0.61423576,0.41747817,0.2566383,0.23939979
0.026742496,0.7100656,1.0315275,0.2487067,-0.09505077,-0.7053256,1.6697423,0.54479194,0.37717038,0.5741666,-0.059702776,0.5473278,1.5126581,0.7048264,-0.013449337,0.032198936,-0.09248322,-0.05890397,-0.00477946,-0.009005581,0.105898604,-0.015187027,0.040399265,-0.21741906,-0.18769051,-0.014277929,0.06221106,-0.008552305,0.13920759,0.2611362,-0.4245994,-0.21364096
0.005679369,0.98576415,0.85906494,0.47311032,0.28915706,0.6968479,0.5329151,0.849609,1.1225626,0.8603945,0.8043734,0.67556363,0.6208972,0.64660734,0.1424541,0.091847695,0.05699405,0.15229777,0.11773498,-0.03424228,0.34699488,0.23034753,0.027311755,0.21939836,-0.07063856,-0.049049284,0.3464593,-0.0058377422,0.3971492,0.25797892,0.17539436,0.0877096
0.12033487,0.65367913,1.2513376,0.15966544,-0.30118462,-0.65104884,1.8998816,0.8118789,0.24261472,0.42155644,-0.38970208,0.60102063,1.5519915,0.73940206,0.006285809,0.08685338,-0.08791236,0.0019516423,0.007016357,-0.006036058,0.19901647,-0.0019531883,-0.11894092,-0.2839137,-0.055946253,0.032903202,0.09154241,-0.12999345,0.1651435,0.34947014,-0.10785412,-0.28821453
0.00054474175,0.89493895,0.8483815,0.2879163,0.22493796,0.47407585,0.6414678,0.57804096,0.8651321,0.64834094,0.535645,0.5986995,0.64117336,0.5110469,0.022477988,-0.027521133,-0.04283973,-0.012631416,0.034607477,0.021393433,0.14445572,0.06289205,0.007586746,0.11460942,-0.14172137,-0.11535494,0.20202723,-0.040600616,0.15525109,0.13313557,-0.03677347,0.016134042
-0.020144062,0.9145556,0.816046,0.43676177,0.39346212,0.3210362,0.7543314,0.5023153,0.8800907,0.77315503,0.64856863,0.61503774,0.67892194,0.58966833,0.033339728,-0.024776071,-0.026602427,-0.0038032364,0.056883357,0.016691841,0.15966085,0.07025468,0.07814528,0.12726411,-0.13938385,-0.071057945,0.23950845,0.027812228,0.19103113,0.18130511,-0.16611545,0.016310614
-0.028299905,0.72028786,0.8614609,0.15093309,-0.0039806254,0.1895816,0.81377363,0.5529436,0.618842,0.5027233,0.18476972,0.50637925,0.798459,0.4865357,0.0042761527,-0.016628396,-0.08370742,-0.02131174,-0.028566618,-0.006307992,0.14673766,0.012578685,-0.06842765,-0.032646935,-0.17234324,-0.073210865,0.1556436,-0.08499649,0.11238121,0.14397062,-0.033407602,-0.07514942
-0.042432223,0.9206134,0.7951374,0.5596004,0.5120091,0.24149585,0.8280758,0.45854926,0.9127677,0.8946981,0.7221042,0.68094355,0.7498413,0.6583376,0.05247485,-0.016779292,-0.0091088675,-0.0019350871,0.08098019,0.040136505,0.16521308,0.090334505,0.14002201,0.16220474,-0.10395361,-0.0655915,0.24591759,0.07536645,0.19642925,0.21846947,-0.23824854,0.009092312
-0.04878424,0.7919404,0.9005152,0.26252526,0.06245785,-0.30725244,1.2529266,0.33968434,0.5564558,0.6957949,0.23128274,0.59613264,1.1603934,0.59953594,-0.04458787,-0.019787233,-0.07271139,-0.08831461,-0.006878875,0.027007654,0.064217895,-0.034722794,0.087377936,-0.076099664,-0.23394266,-0.055182558,0.08778654,0.048639562,0.10384418,0.14879948,-0.44100496,-0.091571756
0.0032365248,0.6143579,0.86982703,0.13858376,-0.09275553,-0.29344833,1.1810791,0.50249696,0.40248406,0.4392762,0.0057228133,0.45366955,1.0398382,0.5046788,0.0068930537,0.000110031106,-0.10526344,-0.03687355,-0.03694606,-0.021998093,0.12781058,-0.022983488,-0.04390258,-0.15225652,-0.1706441,-0.036880184,0.101939544,-0.05834191,0.089718826,0.18668136,-0.17995325,-0.1558541
-0.01264989,0.8938512,0.8627442,0.26183122,0.18744898,0.48177278,0.6393646,0.5896815,0.8826172,0.6616194,0.5099324,0.60848814,0.66017675,0.5022356,0.020437993,-0.030989729,-0.034315594,-0.0048934706,0.016353972,0.025544565,0.14211401,0.06967014,-0.009856977,0.11671886,-0.15086591,-0.12095052,0.20679061,-0.043146554,0.15311074,0.13581547,-0.024695363,0.01611296
-0.07177518,0.9606992,0.9134352,0.49230272,0.35652357,-0.12414684,1.2109025,0.27455997,0.8141928,0.9761853,0.57432634,0.7504235,1.1031852,0.7317091,-0.04529142,-0.0456621,-0.019405987,-0.09179257,0.044762462,0.06601234,0.07668493,0.019314121,0.19649239,0.09019944,-0.207637,-0.07873541,0.11929992,0.13415568,0.1540706,0.19582358,-0.54991,-0.004886877
-0.04867082,0.84738636,0.82590747,0.30252415,0.20243075,0.19399396,0.8374946,0.409757,0.75995684,0.7303273,0.46479598,0.6123266,0.8061878,0.529838,-0.011426207,-0.054479875,-0.055128805,-0.059192706,0.011978425,0.03745504,0.101932555,0.02666153,0.06987861,0.07753886,-0.19347611,-0.087007314,0.14217643,0.018456135,0.12534659,0.14150095,-0.25454834,0.007407222
-0.018234404,0.902989,0.8873298,0.3274917,0.21680036,0.58535916,0.5764806,0.70002675,0.9867713,0.74008733,0.6204531,0.6419071,0.66205794,0.5325505,0.058624823,-0.0030139545,-0.029565344,0.028807964,0.05662957,0.02389323,0.19921362,0.12058608,-0.016646773,0.14848064,-0.14287353,-0.1037011,0.25645593,-0.050783027,0.22773388,0.18049207,0.069400914,0.060132906
-0.0747485,0.9139705,1.0094362,0.36687693,0.13592759,-0.44568625,1.5069735,0.31382322,0.6527941,0.8863057,0.32126364,0.71927977,1.3883183,0.73910356,-0.06391697,-0.011032355,-0.053735532,-0.10566728,0.004115872,0.055810794,0.061798543,-0.023191486,0.16027053,-0.06674495,-0.25491434,-0.053216476,0.08542226,0.10461737,0.13266292,0.18115161,-0.6108067,-0.07436638
0.059061453,0.6101955,1.0128926,0.12682523,-0.19723482,-0.40023667,1.4328485,0.6411511,0.31713757,0.39377224,-0.1824387,0.4940322,1.2141922,0.59007,0.010110952,0.05031595,-0.096858546,-0.009598988,-0.017243478,-0.018529013,0.18144588,-0.010886643,-0.09632732,-0.21865454,-0.106514856,-0.0067194365,0.108279556,-0.09707044,0.12330247,0.25038224,-0.09640535,-0.22523662
-0.034005616,0.7338902,0.8307406,0.17542343,0.05135098,0.25761905,0.72267634,0.56811476,0.6950374,0.5388362,0.29930407,0.5121709,0.7414707,0.46101373,0.028168432,-0.018812738,-0.06767943,-0.0088554025,-0.025750237,-0.009493158,0.1583055,0.039109554,-0.0628223,-0.0006513335,-0.18210833,-0.08303934,0.18372898,-0.064597115,0.13179538,0.15720484,-0.012171328,-0.04227648
0.23385695,1.130523,0.76056635,1.024177,0.37606966,0.6719431,0.6552477,1.1547277,1.3598311,1.3168664,1.4106159,0.8903252,0.6185103,1.0034244,0.38871506,0.44350448,0.42018762,0.4722484,0.5440197,0.08131133,0.6477437,0.6103519,0.2744549,0.50679195,0.31908363,0.30603838,0.5550062,0.25029427,0.70355946,0.47025007,0.35051203,0.24130985
-0.038955927,0.8724872,0.86850643,0.30498978,0.17592,0.5599013,0.5760675,0.7078562,0.9277712,0.7035826,0.53874683,0.6342463,0.6630577,0.5214464,0.07227262,0.0021803482,-0.026990997,0.053976547,0.02523312,0.015850857,0.22351526,0.12903376,-0.0482972,0.12537268,-0.15055978,-0.08440161,0.24397147,-0.052167315,0.22524393,0.18695615,0.08736706,0.03577304
-0.028438538,0.90722144,0.77964854,0.59650195,0.52529085,0.20108321,0.85004824,0.44755426,0.9025651,0.9043299,0.7355518,0.66210425,0.75118625,0.6847323,0.057621107,0.0045951894,0.021994516,0.021699406,0.10679935,0.036389966,0.1855262,0.108983204,0.14797233,0.16721015,-0.09272964,-0.04105417,0.26642525,0.10814898,0.21802643,0.24471183,-0.2518194,0.014538452
-0.008740867,0.6880386,0.787503,0.17634188,0.033138383,0.20980987,0.7091579,0.4828436,0.6237187,0.49193975,0.2564839,0.48939836,0.71927243,0.43490437,0.020427447,-0.022124723,-0.06181722,-0.032532703,-0.020206382,0.013848074,0.10108006,0.013772029,-0.04364396,0.0014772303,-0.16813463,-0.08418463,0.11196861,-0.064628005,0.100761555,0.11155253,-0.06903162,-0.04603811
-0.054291572,0.8450129,0.85391855,0.26878077,0.13922748,0.43501857,0.6562946,0.59647644,0.8596761,0.6740689,0.4715805,0.6217329,0.71990895,0.5089045,0.027028026,-0.02969962,-0.053174064,-0.0035659317,-0.0015827157,0.0055916496,0.13967639,0.06572825,-0.025257181,0.10377298,-0.16607362,-0.103177294,0.19607651,-0.06529994,0.17118405,0.13720612,-0.02874132,0.023754336
-0.016494276,0.7950649,1.0266362,0.32573774,0.005226802,-0.65233266,1.6606929,0.42717862,0.49387643,0.732554,0.107816495,0.618713,1.5222381,0.751676,-0.026363801,0.010138838,-0.07304236,-0.090680376,-0.003712479,0.02646625,0.069601566,-0.0072036665,0.112899765,-0.15649572,-0.23125571,-0.01498545,0.04311608,0.032139625,0.13937686,0.23517682,-0.5671486,-0.14668263
-0.012968332,0.8821893,0.85909724,0.26649094,0.17925382,0.47109812,0.6422942,0.5752642,0.858638,0.654709,0.50275254,0.60106593,0.67261666,0.50468427,0.020900946,-0.031102855,-0.04726667,-0.01362782,0.01932412,0.016015671,0.1490958,0.057977553,-0.0003371518,0.10891156,-0.1564523,-0.11756496,0.19066407,-0.04342195,0.15906139,0.13275859,-0.036408987,0.018765304
-0.051415935,0.7824015,0.846236,0.21139495,0.06887175,0.11819157,0.84558254,0.4776671,0.73434144,0.6565546,0.35290214,0.5359571,0.8623557,0.48580685,0.0030114949,-0.051961012,-0.066694416,-0.025795938,-0.035435125,0.0150174685,0.12466736,0.033120733,-0.014876213,-0.0039261132,-0.24754645,-0.10191083,0.17530237,-0.024351992,0.11772794,0.15523802,-0.18069422,-0.030020077
-0.054578565,0.76460284,0.8240967,0.23282367,0.09397816,0.030739626,0.9085423,0.378597,0.63814914,0.63718605,0.3205998,0.5580333,0.88531756,0.49017605,-0.017308842,-0.049127895,-0.06884571,-0.067104906,-0.02281699,0.018672917,0.06790039,-0.013649631,0.02414348,-0.004514482,-0.22610438,-0.087150976,0.123162195,-0.002568338,0.09675317,0.12365723,-0.26697198,-0.04200153
-0.03173142,0.8681997,0.8653538,0.23700513,0.15220535,0.43393832,0.6634705,0.58159715,0.84877354,0.6456409,0.46968973,0.5953979,0.69148403,0.49907637,0.019219711,-0.04013006,-0.049556646,-0.010241231,-0.0043391716,0.00077202916,0.1440964,0.054426234,-0.016414424,0.091802135,-0.16985258,-0.11198722,0.19422619,-0.06100862,0.14999378,0.13136059,-0.046740238,0.0048092306
-0.05579052,0.8437999,0.82889235,0.28271198,0.18491659,0.36525327,0.7074899,0.5206008,0.8206491,0.6885411,0.4733034,0.60367024,0.72456485,0.50677,0.017416693,-0.04588948,-0.04716962,-0.017055117,-0.0048793107,0.01626264,0.14388242,0.050256733,0.01874454,0.09178913,-0.17742383,-0.093541756,0.1779063,-0.029110853,0.14949864,0.14544839,-0.101582706,0.016768146
0.022086099,1.097265,0.87718,0.6086459,0.51176417,0.7328024,0.5466058,0.8790606,1.210256,0.94257194,0.9554947,0.720136,0.579129,0.69432986,0.13423616,0.06274552,0.027461782,0.13752873,0.15861146,-0.014903886,0.34845084,0.22418311,0.04537004,0.25359073,-0.05915416,-0.08877826,0.39264205,0.012350161,0.3571246,0.24731705,0.16231985,0.12515661
-0.026551258,0.8507377,0.82736623,0.30182832,0.208209,0.34913823,0.71092117,0.49618918,0.8061427,0.6798887,0.5039745,0.5934158,0.7051518,0.5066375,0.013826024,-0.045403823,-0.052525878,-0.03574445,0.015082989,0.032871902,0.11973989,0.044854503,0.025960248,0.08887586,-0.16415569,-0.103624076,0.16996713,-0.02594743,0.13627365,0.13323736,-0.12642838,0.014422819
-0.04292033,1.0272591,0.9728198,0.34034947,0.20595652,0.68632567,0.6267679,0.7910658,1.1028707,0.8222142,0.65272456,0.6895827,0.7507031,0.60378563,0.07602116,0.0007591108,-0.00012714416,0.07110599,0.016853597,-0.0164973,0.26237714,0.1502189,-0.04196259,0.16452125,-0.156979,-0.12330249,0.2899701,-0.058394413,0.30520505,0.22085752,0.09727601,0.06524195
-0.0027015395,0.89614254,0.8237324,0.35358292,0.28369826,0.5755282,0.5605054,0.6587025,0.94705826,0.70100254,0.6196534,0.60817975,0.5950252,0.5307269,0.05800331,-0.0018045008,-0.026374498,0.030374385,0.06111723,0.010314409,0.19688992,0.11400524,0.0069347597,0.14855619,-0.11558678,-0.09744096,0.25021014,-0.03281806,0.20819788,0.17489429,0.049494866,0.045131296
-0.0037953928,0.66994566,0.8961519,0.13398062,-0.041372024,-0.035897024,0.98763216,0.5805505,0.5179583,0.462927,0.08706802,0.47512966,0.90768343,0.500017,0.016883813,0.008239426,-0.08775467,-0.0021853596,-0.04322544,-0.014542081,0.18555395,0.0073140636,-0.0925401,-0.11430551,-0.15642646,-0.054842103,0.17221719,-0.08200526,0.11438059,0.18326858,-0.03664404,-0.12817325
-0.010723202,0.7107899,0.806455,0.14058754,0.02613933,0.18633622,0.7455521,0.49486592,0.613693,0.470336,0.23649657,0.4859901,0.72757864,0.4412478,0.0012127534,-0.024996858,-0.07542252,-0.033447225,-0.03080064,-0.013822209,0.1167068,-0.0020655096,-0.052289758,-0.010899179,-0.17695856,-0.09160237,0.1355353,-0.071450055,0.10084819,0.10553688,-0.06578966,-0.06555438
-0.02943571,0.8669567,0.85854304,0.23268096,0.1465783,0.39552435,0.68165314,0.5473716,0.82534957,0.6460276,0.4613033,0.5931521,0.70024663,0.4901363,0.009181287,-0.042712864,-0.058057398,-0.028660603,-0.001853548,0.009871811,0.13132474,0.038785305,-0.009639423,0.086926445,-0.17575139,-0.11687255,0.18118334,-0.05119613,0.13685022,0.12324623,-0.07369796,0.005355593
-0.06276962,0.89862096,0.9044088,0.41735086,0.22581957,-0.19192162,1.1988244,0.3490489,0.73697996,0.86990917,0.45228723,0.7156638,1.1447147,0.6555549,-0.026411105,-0.042285506,-0.030161167,-0.07244478,0.013071563,0.049832076,0.08923065,0.019810501,0.14871928,0.01719436,-0.24056701,-0.089994624,0.13489407,0.09795344,0.15664826,0.19863322,-0.48038346,-0.022245817
-0.0298203,0.8952042,0.87016034,0.28150153,0.190557,0.53621745,0.61122143,0.65019643,0.9179473,0.68704724,0.5364777,0.624384,0.67068934,0.52040446,0.04689282,-0.023056284,-0.036740303,0.018694893,0.013193425,-0.00026475824,0.17713362,0.090456694,-0.012381332,0.12721044,-0.15562804,-0.107312456,0.21637906,-0.059526335,0.188757,0.15860225,0.0106839165,0.03408496
-0.042147182,0.81791925,0.8287468,0.263721,0.14317214,0.111291654,0.8805345,0.38037807,0.6947842,0.67412716,0.39266843,0.58801985,0.843844,0.5057359,-0.028331418,-0.056658037,-0.06260666,-0.07381139,-0.0065031406,0.033642415,0.079108536,-0.0050556418,0.046075463,0.03783566,-0.21787278,-0.09574276,0.12125412,0.011632776,0.10291484,0.119471036,-0.27190158,-0.020310065
0.055362552,0.8436433,0.71259356,0.52665186,0.27205592,0.56042117,0.4863923,0.7518445,0.94670236,0.78939885,0.78770155,0.62706655,0.518053,0.58562815,0.16189668,0.12745842,0.0908329,0.15190801,0.18031001,0.0098206885,0.30973145,0.23890637,0.071668595,0.21877094,0.0005864948,0.03087493,0.3007273,0.05107364,0.3425659,0.24994832,0.15936984,0.09417056
-0.02394494,0.75290376,0.8156035,0.16837645,0.06413938,0.26974925,0.70560735,0.5132812,0.69568354,0.5320107,0.3138347,0.5226999,0.7155012,0.45637333,0.008215547,-0.031726513,-0.066543594,-0.02990495,-0.026556794,-0.010342095,0.119505115,0.019242357,-0.046015188,0.020428922,-0.17805563,-0.096478686,0.15727454,-0.071848616,0.11616045,0.11488304,-0.061097644,-0.049392298
-0.03932539,0.91849554,0.814523,0.47432148,0.37864465,0.3046381,0.7694339,0.49495512,0.90093344,0.83732265,0.65461445,0.6621435,0.7252306,0.6106746,0.04110077,-0.01622925,-0.009601731,0.0153681,0.049694292,0.032398917,0.1739385,0.0895751,0.07842274,0.13960026,-0.1321918,-0.069474444,0.24417588,0.03714847,0.21284728,0.21469402,-0.16578403,0.028873563
-0.028061792,0.78783745,0.9704547,0.29548633,0.012016971,-0.56433225,1.5332761,0.41249785,0.4830654,0.6806584,0.112021185,0.5942734,1.3968098,0.6834637,-0.03677663,0.017201256,-0.07259497,-0.072705,-0.00627286,0.019039903,0.07702333,-0.018459221,0.094545454,-0.15272872,-0.22049786,-0.026341721,0.067109495,0.048800156,0.12933487,0.21077321,-0.4985277,-0.13803118
-0.018698426,0.925876,0.8931664,0.35919568,0.22357738,0.63507545,0.55487275,0.7467636,1.0189935,0.76412183,0.64837843,0.65265816,0.6577606,0.5488391,0.080903165,0.0006954977,-0.016874168,0.055247266,0.051795527,0.019237176,0.22938523,0.15026546,-0.02744902,0.15889302,-0.14376557,-0.108728886,0.27193114,-0.05142827,0.25688237,0.20215893,0.1079062,0.06498209
0.07016189,0.8895467,0.7148144,0.5892507,0.2610223,0.54594946,0.5514608,0.795871,0.9926826,0.88717073,0.88265544,0.65366626,0.5502056,0.6646492,0.2131721,0.21407181,0.19451681,0.23093763,0.23347415,0.004362732,0.39937812,0.29780138,0.14448705,0.2639102,0.054811098,0.104644224,0.36317065,0.11296864,0.42697576,0.29349574,0.15789971,0.1333741
-0.019464955,0.93569833,0.89516926,0.28973335,0.20134562,0.5648387,0.6218051,0.66936874,0.9536022,0.70882106,0.57732546,0.6304028,0.68820703,0.5348498,0.04942409,-0.01384678,-0.03406496,0.020982932,0.020487055,-0.00062913634,0.19565518,0.09802435,-0.012749268,0.13330245,-0.15567899,-0.11541888,0.22910404,-0.055551652,0.21103917,0.16927688,0.019911198,0.0429824
-0.010214666,1.1454316,0.98517644,0.56630814,0.4046613,0.84494925,0.5716903,0.983181,1.3401048,1.0206345,0.9481179,0.7838395,0.70338416,0.7368214,0.14433636,0.07664191,0.061515607,0.18716381,0.13155426,-0.025479624,0.39282477,0.2827967,0.00035849214,0.27001324,-0.08051207,-0.083078966,0.41829416,-0.010274824,0.4531217,0.30351982,0.22248127,0.12849504
-0.04573332,0.8617665,0.84337604,0.273943,0.18071546,0.29567084,0.770475,0.47844344,0.80519104,0.71788293,0.4759741,0.616242,0.766899,0.5121622,0.0048819818,-0.049549777,-0.059078123,-0.038938448,0.0070428215,0.027138665,0.123256214,0.03843614,0.040835734,0.084383726,-0.19095452,-0.0920932,0.16123782,-0.009519041,0.13381028,0.14211929,-0.17700224,0.021237254
-0.026085734,0.84644264,0.779582,0.36386696,0.30947998,0.31385827,0.71688986,0.45688277,0.8102027,0.714764,0.55816704,0.5874619,0.6704388,0.5327675,0.020559844,-0.03348915,-0.038612057,-0.03114757,0.05104789,0.033131573,0.1334871,0.058318425,0.065329105,0.11223067,-0.1375666,-0.08460781,0.19006607,0.012336286,0.1483333,0.16332202,-0.15975726,0.012200728
-0.039952345,0.8526987,0.8336687,0.27009973,0.17628004,0.24836159,0.7933212,0.4423278,0.77072453,0.6975396,0.45556483,0.60691285,0.77421737,0.50742465,-0.008015882,-0.04720617,-0.05554823,-0.051185813,0.009775128,0.032333985,0.10756403,0.022575885,0.04518861,0.077401236,-0.19175448,-0.09663287,0.15135269,0.0015014708,0.124001205,0.13218257,-0.20337732,0.009903442
-0.02007601,0.6872966,0.812166,0.16462958,-0.016628705,-0.08873767,0.9794946,0.39628243,0.52806556,0.530129,0.16184977,0.5107942,0.9315751,0.47683915,-0.0135882385,-0.027606856,-0.08696573,-0.07463204,-0.024705503,0.012198236,0.07526342,-0.021324985,0.0006333208,-0.05783616,-0.21969129,-0.05955985,0.08641948,-0.02869013,0.086478435,0.12126576,-0.24706829,-0.08670156
-0.002225846,0.62166196,0.8276013,0.14276445,-0.06799788,-0.19459754,1.0639501,0.47109938,0.43311927,0.43965122,0.04854697,0.45881152,0.970091,0.47834387,0.008463342,-0.0067379354,-0.095392294,-0.040719785,-0.030302247,-0.02011301,0.11235932,-0.022146603,-0.040854514,-0.12077877,-0.1788284,-0.046430904,0.09983106,-0.056335907,0.08985574,0.16292071,-0.17573039,-0.13253066
-0.0375177,0.8375675,0.82176375,0.2922607,0.18959075,0.13806558,0.8702558,0.37335873,0.71835184,0.69992113,0.44122785,0.6004855,0.82040864,0.5188982,-0.025092106,-0.05495508,-0.055648547,-0.07528158,0.009875838,0.041110776,0.081043035,0.0063801426,0.06737015,0.0628743,-0.20259607,-0.09572521,0.12739624,0.022491261,0.109077565,0.12606193,-0.27983746,-0.009214852
0.12138153,1.0885131,0.7691877,0.86948514,0.6466911,0.6224125,0.61902475,0.8869561,1.2030969,1.0543407,1.176608,0.7386169,0.4996141,0.82962745,0.21316148,0.21146134,0.18911499,0.2460714,0.32099265,-0.00197847,0.4406853,0.3139796,0.18945132,0.32386303,0.12386668,0.0784588,0.46642783,0.14137515,0.45484197,0.2863604,0.13666804,0.17172396
-0.0073487516,0.8927858,0.8444096,0.3219899,0.24522853,0.54395807,0.58603275,0.6544547,0.92865556,0.688294,0.5860824,0.60503143,0.6182092,0.5227685,0.050810885,-0.01551891,-0.0230949,0.02625801,0.040185407,0.00630451,0.18774462,0.10751073,0.00087656826,0.13362458,-0.1363261,-0.09913254,0.24220434,-0.044132452,0.20163222,0.16981211,0.032610845,0.02999857
-0.042024765,0.8600059,0.8653617,0.24008387,0.13751692,0.4189969,0.67764264,0.57825935,0.8430503,0.6634721,0.46218857,0.6021949,0.7211126,0.49397257,0.020465627,-0.043968022,-0.055282522,-0.012019559,-0.0101662725,0.003312083,0.14977562,0.05498663,-0.0140035525,0.084167674,-0.18872559,-0.106661096,0.1870954,-0.0554067,0.15388332,0.14064823,-0.055083144,0.018668775
0.004329812,0.834164,0.7586124,0.39321318,0.25938135,0.54196584,0.51079243,0.65562713,0.8959155,0.70254195,0.6306119,0.5804512,0.54611224,0.5318506,0.09398615,0.043795664,0.01075279,0.06794317,0.08014186,-0.0070741028,0.23136953,0.13638835,0.021972876,0.15380625,-0.073853955,-0.053210724,0.25214937,-0.005043354,0.2579322,0.18908854,0.08162947,0.045789592
