size_D,duration_D,app,telonuse,t08,t10,effort_D
0.4009174,0.43308678,0.3633195436680456,0.36470494,0.3970909,0.33849055,0.3885153
0.18370113,0.0859108,0.016554726344527367,0.7633257,0.053359613,0.8217468,0.18800306
0.07150985,0.058726706,0.024578762542123742,0.6742017,0.056559667,0.7063837,0.11026643
0.08449449,0.08291061,0.003936037006396299,0.6505568,0.044929132,0.7163745,0.15301666
0.31381774,0.1165556,0.04601157739884226,0.8443895,0.07425277,0.8947629,0.2593952
0.23117936,0.1516696,0.04504675549532445,0.69230485,0.09529106,0.758695,0.265458
0.27499664,0.22420013,0.15565278443472155,0.5214641,0.16190942,0.5698344,0.3339943
0.13567975,0.1449811,0.05168048483195151,0.60194236,0.07256563,0.6788496,0.21029742
0.29242635,0.23911673,0.21659489834051016,0.5067606,0.20406173,0.5283414,0.33082962
0.13105279,0.11009207,0.040610949938905,0.6363259,0.059275404,0.73667157,0.20884658
0.2699003,0.15022254,0.06613863338613665,0.7208057,0.09441905,0.8068342,0.30682334
0.15004456,0.12986165,0.04803113119688688,0.65060145,0.08124076,0.7215986,0.20871557
0.2905958,0.31474942,0.28790292120970784,0.4799937,0.31437272,0.49440315,0.32252097
0.5493314,0.51631916,0.4651577534842246,0.3141164,0.4547751,0.29053545,0.5589834
0.16114816,0.106490284,0.08259666674033332,0.69845,0.13875888,0.7382448,0.14095522
0.13346218,0.119943306,0.0402705759729424,0.6091988,0.058162585,0.704303,0.22927721
0.1948928,0.14925495,0.050776371922362805,0.60910946,0.07177071,0.68436587,0.27245766
0.23975322,0.14888503,0.07481331251866874,0.6187506,0.08144449,0.6649616,0.29378417
0.15945229,0.12909366,0.03171305082869491,0.6264931,0.059195742,0.71824896,0.24889636
0.1734451,0.07648617,0.02515823848417615,0.7810327,0.076375976,0.8292471,0.15358283
0.18332036,0.11274014,0.04893244310675569,0.69042593,0.079545155,0.77294254,0.21983127
0.18646738,0.12781683,0.04317430568256943,0.7012045,0.09255819,0.7455673,0.21314296
0.08520523,0.045985848,0.07149038285096171,0.7790988,0.1137612,0.7466362,0.0
0.32792,0.27679554,0.20406587959341202,0.4980341,0.22567521,0.48688683,0.37935436
0.22427699,0.15705094,0.05800382219961778,0.61207384,0.07175277,0.67586744,0.30989894
0.37179917,0.35701165,0.3402252459774754,0.414413,0.369483,0.45142478,0.39972234
0.23736736,0.11554837,0.0508464379153562,0.7407321,0.053972617,0.85647845,0.279626
0.23729068,0.09715575,0.056052784394721555,0.7909292,0.08261837,0.8753442,0.2211732
0.2626088,0.19999248,0.1422666057733394,0.54654837,0.11130898,0.6014595,0.3400017
0.5010946,0.4511682,0.40866382913361704,0.36835414,0.41672313,0.3827027,0.5306943
0.22980693,0.09430465,0.009565829043417096,0.75829315,0.0,0.81844985,0.225978
0.20733675,0.19251284,0.1207453039254696,0.551622,0.15650745,0.5757111,0.28207403
0.25062275,0.18462694,0.08908728109127188,0.6111829,0.08835901,0.6763038,0.34775633
0.122381,0.05462613,0.0709357929064207,0.79984725,0.11504756,0.8033849,0.064587116
0.18110147,0.13999462,0.03590480640951936,0.6296148,0.081841215,0.69901025,0.25687605
1.0,1.0,1.0,0.0,1.0,0.0,0.99999994
0.33340317,0.26625642,0.1614183138581686,0.57820475,0.20914148,0.5629936,0.34565574
0.20371339,0.19575113,0.1507824949217505,0.5833442,0.19382079,0.6146315,0.24786533
0.1470052,0.13413146,0.0499194350080565,0.6165618,0.06874819,0.7236123,0.23660436
0.11936791,0.11314461,0.026764464323553568,0.67555743,0.08677058,0.73238146,0.17329665
0.23669636,0.16590065,0.12096339790366019,0.5881781,0.13716267,0.60393035,0.26723126
0.17994341,0.12461215,0.06730959326904067,0.7024941,0.11155526,0.7938051,0.20072605
0.2976609,0.25758108,0.1433908656609134,0.55005544,0.17949028,0.5763239,0.36679804
0.15778455,0.11689178,0.07577342242265775,0.6325587,0.086237326,0.70219386,0.19250181
0.21604571,0.15238301,0.10017228598277139,0.57324266,0.090078905,0.6362213,0.27817348
0.17780694,0.1734609,0.08900503109949688,0.5874954,0.11978628,0.639883,0.23314571
0.20895097,0.15421364,0.08709798129020187,0.711515,0.15268849,0.75566673,0.24272546
0.109751076,0.09618738,0.036393206360679366,0.6264412,0.043562904,0.68926793,0.19510287
0.2481919,0.14344221,0.05683485431651457,0.7311204,0.10322009,0.76759934,0.2303073
0.19992095,0.1635521,0.0502756649724335,0.63403034,0.07005806,0.69380337,0.2932008
0.39319232,0.38014734,0.3261452673854733,0.39361644,0.31462932,0.3860583,0.4280319
0.21275699,0.16658998,0.06408841359115863,0.6591007,0.08244802,0.7270393,0.27878973
0.17947647,0.1321705,0.025661778433822155,0.653719,0.064877585,0.71189606,0.23578534
0.28248233,0.26619092,0.24702342529765747,0.51842993,0.28712082,0.5348963,0.323466
0.17086026,0.14182737,0.08737406726259327,0.5831299,0.09060241,0.6089077,0.2113824
0.25458682,0.17628106,0.19456070054392993,0.75269234,0.22858502,0.7387934,0.17800038
0.14176881,0.1050791,0.01727206827279317,0.65076023,0.04830201,0.7250384,0.20674519
0.37508807,0.3179018,0.29351214064878595,0.52900106,0.33626443,0.55885977,0.3922568
0.13763484,0.11739828,0.05566341443365855,0.67441535,0.093276605,0.74517983,0.16572168
0.18657008,0.13782975,0.05606625439337456,0.67017597,0.0955811,0.7315558,0.22675592
0.18339866,0.1428335,0.06147069585293041,0.6243826,0.09186743,0.69322157,0.24036148
0.3673933,0.19882834,0.10532432946756705,0.69000894,0.109064594,0.7694457,0.40327185
0.21129334,0.17355266,0.10833943316605667,0.60372025,0.12768821,0.7089981,0.27974936
0.28774753,0.15810308,0.04457576154242385,0.71129084,0.08987014,0.75771856,0.3204634
0.1724998,0.13143186,0.02681188031881197,0.6445109,0.05928959,0.73013616,0.25677693
0.3237779,0.1996763,0.11328056867194312,0.7205774,0.13944577,0.7634895,0.33559674
0.18837583,0.16268364,0.08900530109946989,0.56294435,0.08448155,0.63778853,0.27380827
0.4254205,0.48118222,0.43801791619820835,0.3223573,0.46527767,0.32085434,0.44737434
0.4459535,0.27787012,0.18472281152771883,0.6216295,0.23665436,0.6437607,0.41943234
0.14862242,0.07757338,0.0019640921035907893,0.73182774,0.04009734,0.76311,0.1387515
0.19905353,0.12828186,0.03143439885656011,0.6874273,0.056656495,0.7506412,0.23667994
0.24195617,0.13294479,0.040069471993052795,0.7322864,0.07159652,0.7785887,0.24870902
0.26925412,0.081392854,0.05415464458453554,0.86419207,0.095458135,0.87231594,0.14954162
0.15331873,0.07739903,0.002732097726790227,0.68116474,0.016434863,0.747172,0.19878677
0.20703828,0.13023895,0.030674916932508307,0.6921497,0.07377182,0.76180273,0.2548165
0.34869546,0.2179732,0.11772167822783218,0.63694817,0.13476862,0.6977127,0.40970433
0.18871981,0.10092427,0.008259579174042082,0.7147728,0.048304066,0.7678988,0.20759502
0.35273418,0.27931285,0.24506892549310744,0.4752785,0.25464886,0.5156358,0.38407266
0.10022187,0.08858101,0.051952669804733016,0.64795107,0.053321525,0.7102997,0.15800518
0.19458999,0.15356827,0.0795699120430088,0.6715732,0.10840504,0.71905905,0.20826775
0.17678903,0.12852901,0.049590985040901495,0.6116557,0.050483868,0.7001702,0.26116312
0.12857652,0.10437867,0.06740433825956617,0.6813986,0.093936756,0.7389207,0.16319622
0.13418703,0.123468384,0.043657462634253734,0.60881925,0.059137538,0.69707394,0.21609986
0.19029996,0.1179181,0.032829772717022726,0.68835926,0.07468836,0.7398557,0.20864081
0.11700226,0.09098835,0.03591246640875336,0.6904154,0.063847765,0.76307523,0.1711722
0.19680607,0.25594032,0.18626588137341185,0.5446669,0.25417084,0.6145478,0.24862134
0.26415128,0.18012458,0.08610738138926186,0.6185586,0.08148311,0.67669296,0.34753942
0.18692574,0.085749954,0.005736126926387307,0.7211228,0.004299894,0.793658,0.20719266
0.3634015,0.33384323,0.2651466434853356,0.43755078,0.25682682,0.4355536,0.40322623
0.2580573,0.19981599,0.13639068636093135,0.6695907,0.17107145,0.7846707,0.3106392
0.26439723,0.28670433,0.2091074190892581,0.4639583,0.21323894,0.4790286,0.32241094
0.15553606,0.12658839,0.026681375331862465,0.6342267,0.06396957,0.7199193,0.24226573
0.19102976,0.07412048,0.06446496355350363,0.81526864,0.08770798,0.81903875,0.09296936
0.16032988,0.13588217,0.036292446370755356,0.6490338,0.070989236,0.7291365,0.24036169
0.37681288,0.32368436,0.2563039443696055,0.44543788,0.24146281,0.45497712,0.42641252
0.18285257,0.19916886,0.10345596565440343,0.5363371,0.1304758,0.58052105,0.25558007
0.13102026,0.13275084,0.05648476835152316,0.6144998,0.07950963,0.69091976,0.19609998
0.30657095,0.26015666,0.20672507932749204,0.48105854,0.17835666,0.50276005,0.35752225
0.16540736,0.17454417,0.07558093244190675,0.5859699,0.114785895,0.65809274,0.24751568
0.22853288,0.1384337,0.02516163648383635,0.7054263,0.056967154,0.7825122,0.28993818
0.23310685,0.23485863,0.14227920577207942,0.5128072,0.15899651,0.55530095,0.30263704
0.26892924,0.27246895,0.22575398742460126,0.5370937,0.2885887,0.57050437,0.30307123
0.1511378,0.14001901,0.09067232093276789,0.66039157,0.12453009,0.71253806,0.16872865
0.19936132,0.17354928,0.100957339904266,0.6479652,0.15165545,0.6935655,0.24577355
0.19961464,0.1129069,0.014289541571045842,0.68083644,0.025120512,0.75906897,0.2501034
0.1516149,0.15112233,0.05863151813684818,0.61165005,0.08381964,0.7068393,0.2304382
0.10231369,0.06213253,0.03980062601993739,0.68724716,0.05157663,0.74018145,0.13374907
0.18312292,0.1451724,0.038295369170463084,0.62768996,0.059772983,0.7137996,0.26523662
0.4908435,0.57301515,0.5254403474559652,0.27071863,0.5627478,0.2823162,0.5172985
0.31357685,0.27470374,0.25593807440619254,0.55312216,0.31346422,0.556098,0.3070468
0.13466895,0.09692883,0.03931037606896239,0.6379884,0.047764525,0.7104161,0.20108764
0.1508635,0.113241814,0.04515508848449115,0.61439276,0.047844395,0.69565105,0.23079664
0.15327147,0.13246211,0.047720412227958774,0.60559833,0.064214334,0.6935387,0.24103369
0.15623727,0.09159468,0.017157657284234268,0.65825295,0.02940552,0.725063,0.20907533
0.2351422,0.359131,0.32702722729727723,0.43679765,0.38280517,0.4331075,0.2508951
0.35347643,0.2858042,0.21597998840200114,0.537887,0.24787186,0.58747417,0.39534914
0.312394,0.27163762,0.1501315249868475,0.52692896,0.1591626,0.54850966,0.3539785
0.21842295,0.14687881,0.02616648138335186,0.67387444,0.048489466,0.75557065,0.30373776
0.1566193,0.174236,0.10053613994638601,0.5973348,0.13754033,0.64278096,0.20248075
0.31326222,0.22803122,0.1490489550951045,0.53882647,0.14316835,0.5715749,0.38459998
0.20737338,0.16049579,0.05964071403592859,0.6074394,0.068031296,0.6826576,0.31142536
0.3136696,0.25059685,0.21894281810571817,0.50111395,0.18733819,0.5203043,0.36576927
0.20789331,0.21434206,0.13697060630293934,0.5340091,0.1479656,0.59048146,0.2771691
0.22887474,0.1695239,0.1317727868227213,0.57914996,0.13102321,0.64074475,0.27840286
0.23672324,0.16160978,0.06373522362647764,0.6904374,0.087782905,0.7697983,0.3068955
0.34889895,0.23902524,0.13580521641947835,0.586688,0.14565052,0.6177181,0.395067
0.33736193,0.19713089,0.15524846447515353,0.74126315,0.22978623,0.7528312,0.2762851
0.15875596,0.17037913,0.09401921059807894,0.591652,0.13792,0.6255845,0.22137871
0.1861376,0.12801355,0.07913024208697579,0.7006902,0.104496315,0.74558914,0.16358024
0.1323624,0.11627112,0.03990850900914909,0.67566025,0.074500486,0.7422527,0.15864325
0.53449106,0.53914666,0.5408462959153704,0.30769637,0.560605,0.31074718,0.53835016
0.20246077,0.15272717,0.06884659311534068,0.6578293,0.07422723,0.76945144,0.26907486
0.16705087,0.12745464,0.05931902806809719,0.6028634,0.06465332,0.7070739,0.25616282
0.3221762,0.25666544,0.2096057790394221,0.5659879,0.25200105,0.60530484,0.3678248
0.24424607,0.25717118,0.1512162648783735,0.48868442,0.1816146,0.50959384,0.2861159
0.18390253,0.15989235,0.08384741161525884,0.6080108,0.11601062,0.64854187,0.21778399
0.25320506,0.1357213,0.04450220954977904,0.70341974,0.064541146,0.7745586,0.27215272
0.23450506,0.1196107,0.06584067341593265,0.6489614,0.067628965,0.7212437,0.25855848
0.18260142,0.13185546,0.02409828959017104,0.65991503,0.051784977,0.7330267,0.25224307
0.26075664,0.2264004,0.13468119653188032,0.56132036,0.13148023,0.617461,0.33324456
0.24093136,0.1841022,0.13284927671507232,0.5578877,0.119671,0.6208292,0.30418098
0.21097875,0.14130938,0.022749137725086226,0.666343,0.05336331,0.73352426,0.2771246
0.3474166,0.10149938,0.05429730757026924,0.90850747,0.079114124,0.9263857,0.26156607
0.25747898,0.27829897,0.16573378342662162,0.5748911,0.20903234,0.59835994,0.31783125
0.2572239,0.28977063,0.201628559837144,0.4797769,0.19924362,0.5033262,0.32940575
0.18622604,0.14799282,0.04981089501891049,0.6017146,0.06950079,0.68543416,0.28124028
0.25633788,0.32506886,0.23541750645824935,0.44682235,0.2699607,0.45974272,0.30284724
0.32693496,0.38886282,0.31728376827162313,0.40387177,0.33076292,0.4308948,0.37753534
0.18846786,0.17229961,0.08746025625397437,0.5669705,0.10667725,0.61846495,0.25016785
0.33198214,0.12785383,0.035805773419422655,0.8106426,0.08789353,0.8460431,0.2812246
0.26087448,0.14658126,0.04637859336214066,0.7305962,0.091106966,0.78070855,0.27803028
0.13995647,0.12586899,0.04820911117908888,0.6318195,0.067734405,0.7072577,0.2009516
0.12273994,0.057875853,0.04395360760463924,0.67810524,0.067159966,0.7184266,0.13101174
0.15960518,0.11895084,0.04536018846398115,0.61844957,0.053531602,0.71511793,0.25135294
0.20411822,0.20154884,0.10529127947087204,0.54094607,0.12651946,0.5884717,0.28011602
0.12659267,0.11909443,0.04343826565617343,0.61137915,0.057285383,0.70389736,0.21539795
0.27462697,0.13461474,0.04130921886907811,0.74406147,0.09539737,0.7871305,0.26161686
0.21613985,0.1371128,0.026440752355924763,0.6892208,0.0664285,0.74981123,0.26574525
0.23158407,0.18951112,0.12474876752512325,0.66302586,0.19206603,0.76016873,0.23612785
0.15798707,0.09942338,0.05155993484400651,0.6209232,0.04412885,0.692002,0.21843092
0.15220955,0.13777484,0.059032062096793785,0.6442275,0.10187395,0.6978502,0.20336656
0.14239931,0.13067043,0.06312046368795363,0.6051931,0.07755296,0.7041763,0.2279278
0.14471988,0.11930442,0.044068765593123435,0.6455891,0.0642124,0.7491892,0.21911216
0.18467757,0.1207101,0.037516813248318674,0.6797944,0.0888025,0.7554946,0.22858684
0.2265971,0.15100013,0.07713026228697377,0.65583384,0.10274224,0.76871914,0.28874302
0.14097524,0.09434704,0.1407520459247954,0.7057292,0.20980074,0.68780065,0.09949338
0.07343318,0.038213734,0.01205684079431592,0.71968174,0.051887617,0.74710786,0.06165065
0.2564731,0.127845,0.04910836508916348,0.76117986,0.075587735,0.8081594,0.23951831
0.2051915,0.15302785,0.07215181778481822,0.6965932,0.123422965,0.7812215,0.22795984
0.32435137,0.23863742,0.14460143553985644,0.5519248,0.14662527,0.59017074,0.39078444
0.23064464,0.12697342,0.018582864141713583,0.72414386,0.04893361,0.7725823,0.25023285
0.0836502,0.01895962,0.061454781854521814,0.7361218,0.07191943,0.8019655,0.08434335
0.14824407,0.24594745,0.17459988254001174,0.53426313,0.27275765,0.57538486,0.20346943
0.17043811,0.0993685,0.06715787328421267,0.65556717,0.05543913,0.7332109,0.21658082
0.15737426,0.16402814,0.10188904981109502,0.6243155,0.13731976,0.67013466,0.19437179
0.324614,0.3421429,0.2812693418730658,0.40923393,0.25043494,0.46433026,0.40187037
0.22095159,0.289946,0.22506700749329925,0.46813518,0.20533796,0.54410374,0.2930229
0.18299302,0.1489326,0.10174712982528701,0.60341763,0.11597349,0.6823503,0.2510194
0.27169132,0.14093092,0.060497858950214096,0.78016394,0.0887007,0.8551649,0.3005793
0.22500485,0.12659398,0.017745120225487975,0.71372133,0.06414752,0.7653941,0.25077635
0.41408893,0.39257774,0.34940573505942646,0.40489626,0.3651765,0.4101984,0.43904752
0.45368478,0.44989827,0.3945425305457469,0.33944723,0.38415456,0.34768683,0.49378335
0.39342827,0.42860767,0.33647748635225133,0.42027146,0.3722059,0.4099266,0.43526763
0.18691228,0.1334672,0.03702987329701267,0.6608794,0.064562514,0.7146474,0.20890385
0.10590656,0.1301669,0.09804970519502947,0.6240661,0.10882498,0.6750574,0.15364525
0.2025995,0.18611664,0.11622288837771116,0.5702302,0.14529102,0.61474305,0.27530432
0.4847426,0.56184113,0.5192420480757952,0.27637467,0.58213246,0.2905117,0.52627873
0.11744498,0.09018155,0.06196004980399501,0.63936293,0.06143169,0.73170996,0.19677354
0.23314911,0.17723185,0.11213684478631551,0.5700481,0.08715339,0.636191,0.31036207
0.21063894,0.15018904,0.04386503561349644,0.6546421,0.08191015,0.697349,0.24480225
0.089915246,0.03981717,0.07422656257734374,0.77500224,0.100421354,0.7651568,0.01608187
0.09971198,0.11873171,0.03148005685199431,0.6202941,0.06931852,0.6919269,0.17323706
0.23293078,0.16995275,0.0602687089731291,0.6491609,0.07909767,0.7091715,0.29022038
0.22071803,0.15684006,0.09505368049463193,0.5807882,0.09636982,0.6476683,0.29155296
0.1892587,0.12799808,0.03128663887133611,0.68856835,0.046191677,0.78798723,0.27490202
0.43244058,0.3462717,0.2732981726701827,0.44443685,0.26363647,0.4574227,0.48539978
0.10667415,0.062242262,0.05725408427459157,0.7213102,0.07659833,0.76286066,0.085803
0.24648318,0.15033123,0.07101605289839472,0.69599634,0.099491164,0.7280992,0.25080174
0.14058903,0.1241581,0.061649837835016215,0.6270229,0.078021154,0.7313863,0.21385549
0.15999706,0.124116704,0.043404649659535034,0.65646875,0.09303282,0.73373896,0.22357649
0.285864,0.17935044,0.10741663425833657,0.7395209,0.12695418,0.7657829,0.258155
0.2797901,0.15402925,0.07350892264910773,0.69343096,0.11844234,0.7538123,0.29251903
0.19601043,0.13565248,0.050979474902052506,0.6730885,0.08778106,0.7669922,0.23674197
0.25892293,0.2687767,0.18251788174821182,0.52066654,0.23292904,0.5113602,0.26097906
0.16397779,0.17619973,0.10581821941817805,0.5806441,0.15012585,0.596585,0.21060069
0.2623822,0.25484222,0.1409720459027954,0.5262142,0.17704849,0.5358278,0.34406275
0.21482003,0.1302723,0.08156300184369981,0.6432246,0.10000731,0.6699556,0.23746589
0.20543215,0.11801188,0.03774205922579407,0.7109978,0.07242371,0.7770956,0.23273203
0.07307466,0.070273034,0.014340145565985441,0.65696764,0.044154778,0.7150745,0.13447906
0.23286983,0.112901494,0.023336035666396433,0.7601819,0.07129212,0.8035755,0.21086298
0.21575573,0.0889127,0.062470265752973424,0.78572804,0.07499306,0.8467028,0.18793109
0.110967405,0.11493018,0.051721434827856516,0.61476004,0.068360075,0.6948833,0.19808683
0.14699598,0.16241947,0.14755964524403548,0.6229849,0.18458731,0.63154787,0.14869255
0.21196923,0.123111814,0.03305177069482293,0.66211814,0.059496596,0.7688479,0.2657034
0.31064668,0.16336083,0.07738081226191877,0.7879935,0.111215934,0.84925735,0.3171199
0.15236682,0.07514339,0.04408742059125794,0.67912644,0.06250791,0.747106,0.16901115
0.19980153,0.117951974,0.03411809658819034,0.73345137,0.07508789,0.79280114,0.20716852
0.2768157,0.33175886,0.32540353745964623,0.4573209,0.37914008,0.43987477,0.27956524
0.27665502,0.24038604,0.1901493609850639,0.5220592,0.21597986,0.5127291,0.3182922
0.24912071,0.22633135,0.14737626526237346,0.50576484,0.16527192,0.5265284,0.30204695
0.15806864,0.20201868,0.10617655938234405,0.54147184,0.12508304,0.5970721,0.25374496
0.23756239,0.14264835,0.0701592029840797,0.72654593,0.10146628,0.7547283,0.2201945
0.30468822,0.3581897,0.3218144478185552,0.43987617,0.35219646,0.44049484,0.32869607
0.25989842,0.21517092,0.12324398767560123,0.5543089,0.15051834,0.58406895,0.32184306
0.17828754,0.15406442,0.07792560220743978,0.64297605,0.12254642,0.6729485,0.20606795
0.44504455,0.46533728,0.4123582387641761,0.34591746,0.43913853,0.33222464,0.46655172
0.19885969,0.13870895,0.043827991617200836,0.65440005,0.068030044,0.7457514,0.24100451
0.20213944,0.088113226,0.0202177889782211,0.7717138,0.06988715,0.7950088,0.16415285
0.112883374,0.10629254,0.059906790009321,0.6676615,0.08504389,0.7191242,0.13900259
0.2624441,0.22820449,0.22783510721648925,0.55309004,0.2647698,0.5080355,0.2553156
0.29913875,0.16349882,0.09542308045769195,0.6867393,0.15094818,0.7092196,0.25796396
0.18693721,0.16793671,0.1392807960719204,0.5818198,0.16822048,0.56623435,0.20504294
0.36334044,0.175479,0.09367684063231593,0.7551256,0.13787802,0.8243687,0.3600319
0.110229984,0.06658874,0.024745447525455246,0.7067529,0.042291,0.7293104,0.11043918
0.13176769,0.13734382,0.05828172917182708,0.60804653,0.08379404,0.6888964,0.2106357
0.23990315,0.17933626,0.11671143832885615,0.6267709,0.10563181,0.7206557,0.3143471
0.1498139,0.14011577,0.040495972950402706,0.61115235,0.08052577,0.69037175,0.23727162
0.36590582,0.37203515,0.34358056564194345,0.41056585,0.35045534,0.41240773,0.40134236
0.07425392,0.041049637,0.08271012172898783,0.7173372,0.08214469,0.7953862,0.10397299
0.16651186,0.16679192,0.09159756084024391,0.63559854,0.09335478,0.7388377,0.2471541
0.18456805,0.10056677,0.01835657516434248,0.6847473,0.03875263,0.7569967,0.23303565
0.14299072,0.14896393,0.06627337337266266,0.60950357,0.10518171,0.6685213,0.21638906
0.20939556,0.12334662,0.03702620629737936,0.67886776,0.060590968,0.7757497,0.27654344
0.32197753,0.20177248,0.13589367641063235,0.60335624,0.17485707,0.6355951,0.3133609
0.20291343,0.13689366,0.0801277819872218,0.59699595,0.07198112,0.6714938,0.27982622
0.3154436,0.1707874,0.07333449266655072,0.7305026,0.10666768,0.8190218,0.31978232
0.1879136,0.17699735,0.09560448443955155,0.57488436,0.10545732,0.6095716,0.23889194
0.17054936,0.12055121,0.01710410228958977,0.64684576,0.052829668,0.7282656,0.21877922
0.38873404,0.38349968,0.3532510046748995,0.3894604,0.35739362,0.41444314,0.4283907
0.11375664,0.122888125,0.1211821478817852,0.6536777,0.15417643,0.6664667,0.12177205
0.24465188,0.19420621,0.11801850819814917,0.5555657,0.135029,0.6060944,0.30139703
0.20119134,0.11259389,0.04560635543936445,0.71075135,0.07148825,0.7958025,0.23032206
0.13965148,0.15611386,0.08115757188424282,0.6050815,0.11088149,0.6583351,0.19449943
0.17446774,0.16123989,0.08313847168615282,0.6291078,0.11789404,0.6822882,0.20207202
0.17856959,0.16011435,0.08384329761567023,0.57875806,0.11374025,0.6294064,0.24875528
0.18430848,0.14825964,0.07454551254544875,0.5923745,0.09074806,0.6585145,0.25694117
0.16569641,0.16836944,0.08074674692532531,0.59093094,0.121244,0.6481243,0.23453578
0.19180848,0.124590434,0.07255352274464773,0.7239923,0.11400126,0.7557906,0.17017025
0.32096282,0.12149626,0.11308992269100773,0.8845751,0.12704144,0.94947207,0.2562034
0.101324365,0.111703485,0.0711439028856097,0.66017514,0.10461824,0.6953591,0.11775664
0.15077987,0.13090631,0.056797574320242565,0.6033269,0.060700282,0.7045471,0.2423362
0.24539304,0.05745356,0.04531438146856185,0.87894243,0.079582915,0.8864327,0.13194847
0.36570442,0.18962434,0.10675013532498646,0.81171995,0.109364614,0.89783174,0.36116618
0.5039075,0.5164957,0.46787191321280863,0.30226344,0.46530926,0.30646098,0.5259295
0.31135303,0.19807237,0.11853152814684718,0.6118053,0.12177928,0.6769328,0.360453
0.16765702,0.12224828,0.03935475206452479,0.6310686,0.053277418,0.70946383,0.23569205
0.19625893,0.15744874,0.08863807113619288,0.5944528,0.09466083,0.6577621,0.25163677
0.16838759,0.1481018,0.04104448589555141,0.6149338,0.08129893,0.69682086,0.23783748
0.15444449,0.13997626,0.09965203003479699,0.692769,0.15000598,0.7668261,0.19191818
0.28354412,0.26658344,0.21614830838516916,0.54264224,0.28101885,0.585043,0.32584226
0.17131275,0.14713041,0.052370764762923516,0.6321454,0.091583356,0.68306893,0.22180325
0.36756852,0.42348063,0.3321350467864953,0.3970494,0.37158298,0.40525407,0.41705954
0.22839552,0.075668305,0.039799999020000094,0.80634904,0.065865085,0.8484702,0.1741977
0.14721304,0.11685903,0.038663876133612385,0.62387407,0.0555235,0.7212371,0.23194563
0.10641363,0.0,0.03793079620692038,0.8074086,0.06360631,0.7660134,0.024491414
0.2656457,0.19130924,0.10723832927616707,0.5925629,0.11523788,0.6197418,0.29618925
0.2931342,0.19359174,0.07763902223609777,0.7133092,0.106602296,0.8002872,0.33629715
0.16495618,0.13146815,0.02816749818325018,0.64005387,0.0598848,0.7057377,0.22485632
0.21128252,0.1758228,0.09478587452141254,0.61827326,0.12603007,0.698344,0.26237592
0.24370125,0.16519964,0.09207544079245591,0.63403153,0.11415325,0.7231358,0.29223347
0.074629724,0.067793384,0.05428207857179214,0.69911206,0.07275133,0.74016654,0.085402496
0.24961308,0.06989102,0.02537207046279295,0.8523727,0.053610876,0.86373186,0.18082596
0.13078177,0.11555814,0.04756290724370927,0.6529766,0.07517059,0.7212676,0.17042828
0.16690443,0.13346429,0.04469655053034494,0.6062369,0.07114528,0.6838673,0.2502551
0.13802198,0.12459648,0.029760015023998495,0.6136048,0.04493068,0.70123976,0.22994192
0.1701478,0.13908042,0.06434480356551964,0.5990565,0.08137323,0.681768,0.24754147
0.17601582,0.120298594,0.035613339438666056,0.6698247,0.081545904,0.7505785,0.23645683
0.20273358,0.264919,0.19644170035582995,0.49596646,0.20556559,0.54272544,0.26736635
0.17881483,0.1301046,0.0811165318883468,0.60159445,0.075904146,0.69376826,0.25858244
0.24064243,0.24223185,0.15419805458019453,0.49667996,0.17484798,0.5134616,0.29570982
0.1292494,0.15398294,0.08265743173425683,0.64167523,0.12914981,0.7239757,0.17743261
0.17171279,0.21650848,0.11354702864529713,0.5409192,0.15158002,0.57988393,0.23946202
0.23444566,0.14275888,0.034546326545367344,0.6838251,0.06840314,0.7467093,0.28424495
0.19939232,0.15896034,0.06328610367138963,0.59960455,0.069961324,0.6823139,0.30137497
0.23655292,0.17242022,0.07605204739479525,0.6000392,0.0799457,0.6658441,0.33282584
0.17422044,0.12779716,0.05378366462163353,0.6342414,0.062313154,0.746177,0.25944063
0.28433222,0.14930663,0.07920093207990678,0.77228725,0.10966824,0.82447255,0.26213187
0.13480142,0.1373869,0.06919173308082668,0.61461556,0.0933661,0.69428235,0.20331368
0.14165157,0.12612025,0.043531965646803436,0.61105585,0.063015655,0.708729,0.23113701
0.2274088,0.13674611,0.03499270650072935,0.662869,0.047496244,0.73850125,0.29919815
0.22535834,0.22917655,0.17648276235172375,0.5764316,0.2355548,0.6468765,0.28166762
0.32689753,0.19313213,0.1713365328663467,0.6089432,0.17377146,0.63016856,0.32481462
0.13901462,0.13803583,0.058536419146358085,0.613226,0.0905257,0.6866717,0.20985661
0.19491737,0.1687129,0.05852840414715958,0.6093725,0.083110705,0.69376224,0.28063786
0.2618421,0.3254473,0.22656141734385826,0.45471603,0.26117992,0.48500827,0.33179662
0.23294067,0.19686103,0.09749490525050947,0.6050067,0.1348479,0.68142116,0.28942728
0.15502577,0.16796012,0.08740408125959187,0.5791879,0.12338607,0.6195468,0.22207576
0.2356815,0.29235232,0.18807095119290487,0.4809752,0.20782904,0.50832635,0.30728877
0.17475441,0.12381333,0.03917987208201279,0.68041414,0.07004975,0.7598662,0.23113337
0.19700354,0.14719683,0.043812791618720835,0.6714567,0.095299706,0.71746725,0.23993284
0.12421037,0.16179758,0.11478668852133114,0.63423693,0.17899571,0.6958292,0.14686078
0.22762382,0.12146908,0.020958763904123608,0.7108191,0.040125653,0.7579754,0.2340067
