size_D,duration_D,app,har,dba,ifc,source,nlan,telonuse,t02,t03,t04,t05,t06,t07,t08,t10,t11,t12,t14,Generated_Var_3,Generated_Var_4,Generated_Var_5,Generated_Var_6,Generated_Var_7,Generated_Var_9,Generated_Var_12,effort_D
0.40235943,0.2277453,0.5158376,0.6822445,0.9001355,0.42488977,1.1388545,0.7806124,0.4556316,0.3485207,0.43479112,0.32138345,0.7782531,0.6368554,0.5818996,-0.009297471,0.67119366,0.7870371,0.86973244,0.45170537,0.7924971,0.5726291,0.62984174,0.5591024,0.15115362,0.08007421,0.33566338,0.1531058
0.40855515,0.50377816,1.1608269,1.1867164,1.3464566,1.5307475,2.6128612,0.6527954,-0.0013350649,1.0258371,-0.05876128,0.59047866,0.8958883,0.950322,0.5957266,0.49102467,0.7209888,1.0027499,1.2899475,0.8479239,0.47274643,0.7051841,0.09168072,0.83332664,0.60860395,-0.2074662,0.40951753,0.3428305
0.51081175,0.581303,1.1924207,1.1935599,1.3643534,1.4132556,2.6301818,0.9176696,0.24381237,0.8923689,0.13116293,0.59438425,1.0127946,0.9686354,0.6962193,0.46257025,0.8348357,1.1184069,1.3366508,0.7415907,0.695354,0.86180264,0.22586274,0.9402933,0.4411869,-0.31162712,0.34445518,0.41774276
0.25279427,0.31649038,0.8302621,0.9139922,1.051806,1.1840855,1.9049554,0.39833423,-0.07467143,0.8239777,-0.0089370115,0.5060448,0.643046,0.80444,0.45256203,0.32686436,0.5736556,0.6907657,0.99373025,0.76917136,0.32145226,0.44758958,0.14300713,0.5866609,0.5380566,-0.058583207,0.39428282,0.19183543
0.3395087,0.4198618,1.0619642,1.1994294,1.333332,1.618175,2.594578,0.52461535,-0.010757168,1.0793856,-0.123447634,0.59859884,0.851231,1.0203103,0.58631015,0.47666302,0.707691,0.94132906,1.26136,0.99300754,0.34205648,0.6144672,0.115309656,0.7732526,0.69520134,-0.11964132,0.5000367,0.2579799
0.29975364,0.35491058,0.84905446,0.7387897,1.0593331,0.75488317,1.3875843,0.29262882,-0.39900023,0.58744305,0.40179768,0.49431264,0.57024753,0.6930745,0.5271713,0.21839502,0.6330861,0.41585976,1.1443536,0.7310533,0.34474024,0.3051701,0.48843172,0.45431048,0.6128573,0.2759635,0.4711444,0.081276484
0.49980882,0.38767964,0.792351,0.8246702,0.9910149,0.6438793,1.502242,0.8289012,0.25559688,0.40740883,0.46613058,0.4303888,0.7561728,0.69449055,0.67055243,0.1631172,0.7441135,0.8189131,1.086158,0.46492922,0.79768085,0.6261804,0.5157651,0.6894311,0.20191535,0.02186753,0.27137178,0.20644952
0.1371833,-0.020714164,0.28793475,0.65447295,0.95572805,0.654263,1.0089371,0.41881454,0.1800526,0.56894726,0.29946205,0.37144354,0.6280483,0.80280405,0.4230038,-0.004617811,0.5369779,0.49964035,0.7567919,0.8401927,0.40441227,0.27630734,0.62356746,0.32384664,0.6330638,0.459892,0.7548748,-0.07106056
0.23746294,0.36917028,0.9380097,0.9434708,1.0890694,1.1876224,1.9351041,0.22558443,-0.39626935,0.9418449,-0.05021509,0.48540917,0.6238198,0.7915175,0.4207684,0.37663662,0.5639199,0.57294434,1.0473545,0.8076726,0.13722733,0.39830315,0.15292314,0.4774228,0.64480734,-9.465381e-06,0.42920902,0.18599232
0.26030156,0.27494276,0.68129843,0.75298816,0.87451994,0.87408614,1.4143828,0.45485806,0.041034933,0.5907637,0.15302034,0.40656585,0.5897224,0.657852,0.46764693,0.20748845,0.5294098,0.605311,0.8427601,0.6098239,0.41262648,0.43663052,0.26449826,0.50700223,0.3547289,0.0039305375,0.3156978,0.1677339
0.36633715,0.16510202,0.4569414,0.65617335,0.97213787,0.3795641,1.0115979,0.7197687,0.3519651,0.37669897,0.53114665,0.30275443,0.79375577,0.6760995,0.57630527,-0.08009252,0.68677986,0.7253678,0.8742887,0.5791933,0.7640991,0.47825825,0.7425546,0.48069945,0.3077907,0.29035655,0.5278893,0.068383865
0.2658795,0.18157448,0.4759067,0.6133236,0.7918974,0.5690763,1.0226388,0.5032975,0.19346093,0.43644273,0.30969042,0.34349692,0.6181804,0.6072106,0.43294165,0.014249583,0.543407,0.57123446,0.74220514,0.53377175,0.51758313,0.39135736,0.47526157,0.4218895,0.28079563,0.11861305,0.3572055,0.07817248
0.2801649,0.38590893,0.99179476,1.089202,1.2408814,1.4712657,2.3543346,0.44154978,-0.08623617,1.013992,-0.11270772,0.57608646,0.7586248,0.9345862,0.5057981,0.43303153,0.6213536,0.8378165,1.1429583,0.90497637,0.33157787,0.5497996,0.09112697,0.6977439,0.65825534,-0.10847863,0.46418336,0.26007688
0.18623248,0.06695964,0.33712366,0.5446996,0.8827847,0.51491153,0.73926675,0.34973183,0.011046792,0.4689182,0.41696092,0.30503193,0.59316605,0.6438348,0.40805572,-0.049333777,0.52632123,0.3830081,0.724828,0.71943694,0.38544536,0.24228239,0.64385086,0.2539488,0.5475652,0.46594915,0.6511673,-0.053280704
0.19007745,0.25880784,0.61962867,0.67022246,0.82121557,0.8333745,1.201861,0.3339004,-0.07751477,0.5991693,0.1771576,0.39798686,0.50882965,0.63220376,0.4007847,0.19989105,0.4829105,0.46552503,0.762663,0.6272901,0.31302536,0.32429662,0.2961938,0.39762607,0.43098798,0.11657972,0.35913044,0.10860975
0.33856526,0.1469236,0.42475957,0.65509886,0.9405996,0.3992512,1.0320451,0.6683831,0.38355362,0.3719337,0.46857828,0.3214729,0.75368094,0.6918324,0.53175324,-0.072600804,0.66154796,0.70436287,0.8574011,0.57366437,0.7410954,0.46364418,0.6751824,0.47517946,0.31107464,0.24931912,0.5018815,0.07405818
0.6845125,0.44384247,0.8463697,0.97881013,1.2854041,0.5930687,1.744433,1.2814631,0.7992463,0.42912185,0.6435356,0.37753227,1.1510687,0.8432572,0.95345455,0.084981546,1.0634029,1.2062329,1.3010215,0.50534874,1.2657382,0.94779265,0.9159118,0.9153128,0.12052222,0.090846606,0.39729857,0.3363574
0.22385275,0.20517296,0.5816609,0.88152647,1.0106579,1.1106714,1.6577153,0.5243017,0.27193668,0.6984045,0.05176917,0.47428343,0.66130686,0.86284375,0.4851352,0.28310588,0.5613654,0.7120039,0.8385979,0.8025416,0.429931,0.452848,0.30044776,0.57941103,0.53523237,0.07712023,0.496573,0.12832129
0.31698272,0.3833015,1.0358652,1.2567297,1.4057388,1.7146759,2.749788,0.5325259,0.06872486,1.1274762,-0.17673306,0.6494017,0.87683165,1.1138492,0.57187945,0.5086395,0.70100325,0.98897266,1.2750205,1.0703053,0.35304523,0.62976325,0.11738387,0.8188805,0.7700616,-0.11959514,0.5821034,0.25553688
0.4253332,0.3106681,0.64083,0.75541526,0.94232166,0.6236974,1.3517432,0.8197892,0.43120748,0.41113716,0.3977659,0.36920294,0.7923498,0.6805779,0.63749063,0.09615831,0.71408665,0.8242258,0.9380289,0.47566602,0.79232085,0.59783477,0.55124336,0.64149785,0.17306075,0.023017706,0.3123839,0.2139079
0.29096735,-0.011508832,0.3448871,0.5948173,1.1121444,0.28202468,0.7699434,0.46440235,0.07132013,0.42631572,0.6494879,0.28219685,0.81830883,0.7339133,0.47614154,-0.21816742,0.65826786,0.4663781,0.913581,0.85624325,0.5629372,0.3164273,1.0025064,0.23659816,0.62859756,0.6116575,0.86967057,-0.123362474
0.1941545,0.13750271,0.42302796,0.5651042,0.77469414,0.5915096,0.9073109,0.3647225,0.03525847,0.4770592,0.29883742,0.3361042,0.5409678,0.5961912,0.37784716,0.0143845035,0.49400795,0.45066878,0.70402145,0.6121938,0.3821282,0.2813975,0.47839856,0.3264434,0.41250002,0.23798524,0.45796725,0.024897635
1.0588747,0.725223,1.2042743,1.261447,1.6807926,0.65071917,2.4671512,1.9720097,1.3941872,0.4709766,0.8254284,0.36888993,1.6925995,1.0549604,1.3861821,0.15407355,1.4403753,1.7678201,1.6755685,0.5187808,1.8526926,1.5201604,1.314393,1.3530381,0.019188005,0.050878514,0.4497779,0.5283526
0.23287001,0.27842426,0.81415725,0.95103383,1.0877892,1.1925232,1.9499611,0.26798475,-0.22367634,0.88091946,-0.031663828,0.48964828,0.6613996,0.8430275,0.40502733,0.28112304,0.56075895,0.67519546,1.0591483,0.81658113,0.21501374,0.38883644,0.16849579,0.5107454,0.6326981,-0.0021223943,0.4521944,0.12116162
0.3030867,0.35112137,0.90747726,1.0066606,1.1950698,1.2942673,2.1195493,0.47266746,-0.083769664,0.85489917,-0.0049666297,0.5247253,0.71801436,0.85388,0.4796653,0.32670388,0.65133107,0.80702055,1.1762531,0.83194894,0.3736191,0.5206058,0.15158193,0.64391774,0.5933852,-0.057658,0.42559195,0.19105935
0.27837884,0.31078923,0.6737746,0.71491313,0.8287436,0.7985209,1.3245264,0.5174156,0.10954346,0.54322237,0.19222832,0.4144952,0.58314365,0.6431614,0.4738896,0.22605559,0.54672146,0.6308604,0.80219805,0.5378148,0.479744,0.43889615,0.30109823,0.520208,0.2955868,0.013792715,0.27419323,0.17631014
0.2978057,0.352319,0.9666325,1.1766269,1.3324938,1.6153244,2.5683687,0.51819503,0.08691676,1.0464816,-0.14780061,0.62830704,0.8266705,1.0535327,0.53369135,0.46704602,0.6595995,0.93615264,1.195027,1.0081453,0.37080064,0.59006083,0.12475912,0.7763564,0.72646594,-0.100813165,0.5509109,0.24139875
0.40802506,0.38286382,0.7920322,0.9633722,1.0476971,1.0416503,1.8842249,0.7808841,0.38250616,0.6685873,0.14342484,0.46921661,0.7956941,0.82935,0.635109,0.33864245,0.65535945,0.9278292,0.9461392,0.6269835,0.64635783,0.6536587,0.31162274,0.7631084,0.3121653,-0.122661665,0.33234835,0.2794717
0.14841361,0.17567658,0.5938205,0.73532724,0.897929,0.9378971,1.3909857,0.29170173,-0.08273209,0.67490625,0.06812697,0.42563647,0.5348604,0.7294031,0.4021024,0.22814552,0.49771863,0.49327016,0.81220347,0.7392574,0.2543863,0.30275154,0.27101114,0.4000124,0.5530588,0.14702794,0.45296136,0.083265565
0.593873,0.58901393,1.1493812,0.994853,1.1836976,0.93804157,2.0482662,0.95136046,0.18900423,0.5446637,0.4727628,0.51641506,0.89033735,0.77329165,0.7149125,0.34098208,0.8585199,0.9672204,1.33204,0.4750984,0.8872705,0.8124419,0.44216675,0.86129004,0.23808457,-0.17104062,0.21286076,0.38072604
0.5257876,0.18983181,0.5379319,0.82090133,1.2595341,0.28138772,1.2220668,1.0295409,0.66067684,0.37893814,0.7216183,0.30828327,1.0788263,0.8402046,0.7745118,-0.1641939,0.95072854,0.99761206,1.1249411,0.6651263,1.110723,0.7299321,1.0549021,0.6483524,0.31454736,0.35425255,0.65886605,0.11881865
0.1990349,0.08037677,0.37622264,0.5537399,0.9138615,0.5162635,0.76748824,0.32610607,-0.055088885,0.48980868,0.44117174,0.3134325,0.6083306,0.6573693,0.42998126,-0.047505185,0.5454167,0.3710156,0.7708358,0.74165046,0.37576604,0.22918463,0.6834061,0.24396771,0.5845058,0.50946397,0.68720627,-0.053450853
0.43327165,0.36167789,0.77732337,0.88416237,0.96410865,0.83190346,1.7391888,0.8212246,0.3915195,0.53889054,0.18185742,0.4049729,0.7783706,0.7393805,0.62957186,0.26316828,0.64760596,0.8846912,0.9323151,0.44893295,0.67820364,0.65529287,0.33342224,0.70245546,0.20779853,-0.12640274,0.23529446,0.26454535
0.83859015,0.620046,1.0626485,1.0196168,1.3155665,0.6164157,2.0265355,1.5191972,1.0118532,0.41512638,0.61491877,0.34780353,1.3141632,0.84924453,1.0691729,0.18538481,1.1309425,1.3592631,1.3533585,0.41019374,1.4174228,1.1620665,0.9883095,1.0784447,0.017063536,-0.028684191,0.29386628,0.44756785
0.20604739,0.26761317,0.61870706,0.6794112,0.8002773,0.80600154,1.2067754,0.34396467,-0.057149634,0.57589114,0.16464344,0.38695025,0.49285105,0.61680526,0.41190428,0.20349552,0.4990735,0.48739976,0.75660634,0.5916013,0.3351192,0.33257344,0.28336114,0.42026672,0.39316922,0.094593436,0.32693073,0.11585923
0.2396336,0.24217546,0.579593,0.6583438,0.78138685,0.71134245,1.167679,0.47811317,0.12679724,0.49301887,0.21634139,0.3838464,0.5603064,0.62254894,0.4405026,0.14605452,0.530491,0.55753917,0.76627934,0.5363446,0.45570257,0.39221597,0.35419816,0.45732462,0.30738974,0.064113446,0.30369413,0.11980533
0.35747963,0.23197365,0.52353334,0.6464724,0.8312662,0.505566,1.1425266,0.67245203,0.3351853,0.37777078,0.33077186,0.3350173,0.698367,0.6197974,0.51098704,0.03258673,0.5889831,0.6824661,0.7958593,0.44614676,0.6714742,0.50673705,0.5088992,0.53790116,0.17053823,0.035780944,0.28632313,0.15294251
0.19044915,0.14858794,0.475637,0.64455473,0.8198692,0.7167206,1.1101762,0.40286633,0.07718379,0.52791494,0.21581127,0.3753376,0.54925555,0.65863734,0.39474437,0.10147896,0.49317932,0.5223094,0.7406291,0.61574763,0.39250803,0.35059837,0.3777105,0.39499587,0.40399122,0.1581369,0.41378635,0.07139866
0.64469314,0.27891076,0.7066737,0.91249555,1.4209907,0.36859298,1.4778934,1.156464,0.62066925,0.39123368,0.8514512,0.34531456,1.2522638,0.9017352,0.8696741,-0.17284979,1.0985789,1.0907522,1.3383645,0.7462611,1.2703846,0.8397027,1.1827117,0.7595721,0.3734014,0.33828688,0.7023635,0.16887262
0.49949095,0.054222517,0.4399175,0.8032371,1.3936772,0.1948399,1.0561509,0.94338536,0.57712674,0.4024335,0.90356326,0.30036303,1.1558665,0.9148474,0.7197789,-0.2997847,0.96803224,0.8968526,1.1610513,0.860773,1.0812694,0.659071,1.2728995,0.52253485,0.52587897,0.5758126,0.9239545,-0.02916386
0.6287106,0.5967173,1.0888659,1.0810046,1.271255,1.0186272,2.2901642,1.1411467,0.5435764,0.5780225,0.36896673,0.5167501,1.0250779,0.85684264,0.81192523,0.3226036,0.94419414,1.1681188,1.3142301,0.536675,0.9719537,0.945483,0.48728997,0.9824432,0.19108897,-0.22485325,0.2254143,0.42403236
0.1901533,0.19853297,0.5474551,0.61406404,0.7950458,0.69667435,1.0797645,0.3271809,-0.06041294,0.51750946,0.24997951,0.40448067,0.49948972,0.62958336,0.37445974,0.11387632,0.48894274,0.43682086,0.79207224,0.60653436,0.3407903,0.29463562,0.35222435,0.38157022,0.42449963,0.15687211,0.38043296,0.050461512
0.17903334,0.28518683,0.84097725,0.905538,1.0564191,1.167766,1.8922646,0.1531396,-0.38174382,0.9276443,-0.1309305,0.45597577,0.6159437,0.80805445,0.40201455,0.3296471,0.5434155,0.5424193,1.0065198,0.89149064,0.046229213,0.3348821,0.2179662,0.42789868,0.7007492,0.051228505,0.49715456,0.12791753
0.2354694,0.30989653,0.9123657,1.0195206,1.1899096,1.3564996,2.192698,0.28700534,-0.27305076,0.99840987,-0.1288792,0.49453452,0.7454176,0.8927008,0.39397565,0.30316824,0.58491236,0.741866,1.1693908,0.88176936,0.19709423,0.47884893,0.09615971,0.5448455,0.6908519,-0.036682874,0.4679032,0.1423831
0.17898601,0.18857148,0.51360846,0.63140285,0.7915247,0.7363366,1.0729853,0.35724753,0.008838148,0.5304881,0.20421723,0.38340017,0.49564737,0.63173217,0.38750568,0.13219249,0.4796832,0.4715551,0.7217771,0.60883754,0.3598585,0.30988714,0.33850628,0.3893282,0.41295967,0.16027343,0.3854828,0.06760489
0.17034195,0.10207823,0.490655,0.7204881,0.889549,0.78560305,1.2915766,0.34520134,0.041353226,0.59504133,0.15296635,0.4144873,0.6040467,0.7273413,0.39901775,0.10413945,0.49599954,0.5316341,0.7841176,0.7544081,0.32785493,0.31283408,0.3792393,0.37615827,0.5420733,0.17783397,0.52216315,0.030017462
0.33945724,0.38230172,0.99643064,1.2035887,1.3603244,1.6086364,2.6151338,0.56375486,0.090985805,1.0455726,-0.12674266,0.6246421,0.844072,1.050726,0.5741215,0.45176485,0.6938779,0.97831243,1.2467968,1.0031979,0.41418678,0.6206108,0.11862944,0.8195706,0.7022792,-0.13211545,0.52622986,0.26734194
0.29955798,0.39329872,1.0404474,1.1468283,1.2972478,1.4961541,2.4405677,0.3946073,-0.18788974,1.0498658,-0.10084295,0.5739074,0.8024752,0.95905256,0.5087675,0.41206887,0.64818895,0.83026624,1.2610248,0.9700177,0.24866146,0.5570034,0.10065499,0.66179883,0.7002166,-0.11672806,0.48029745,0.23363185
0.32285267,0.07483917,0.38040417,0.6158727,0.9947851,0.3103166,0.8554339,0.61190516,0.29316655,0.37241518,0.5837642,0.28819612,0.7953391,0.698502,0.48992983,-0.1563421,0.6540317,0.62661624,0.8600574,0.6592123,0.6961469,0.42323735,0.8269705,0.38719508,0.40594822,0.37420407,0.62878776,0.0005272003
0.16019896,0.19049108,0.6172786,0.7250612,0.88974935,0.87681055,1.3717251,0.20208664,-0.21352193,0.6959008,0.04618708,0.3832722,0.528203,0.6852867,0.37586892,0.19316632,0.47684914,0.43198115,0.83647233,0.7405385,0.19769403,0.2646621,0.2772501,0.3484888,0.57518184,0.1550486,0.44398797,0.057914786
0.20266709,0.24358836,0.6011281,0.74642646,0.8549327,0.9387543,1.3622919,0.4115678,0.08068852,0.625386,0.10382208,0.42941746,0.5458702,0.70703375,0.43490365,0.23802881,0.510795,0.5681046,0.7652529,0.6777317,0.36952907,0.37533498,0.26378554,0.48340562,0.43995586,0.07393976,0.38872564,0.11940535
0.18918839,0.14481743,0.46047717,0.5911461,0.80226165,0.62519765,0.98976624,0.3817713,0.04660742,0.4906208,0.29333624,0.34858796,0.54649425,0.6327174,0.41157597,0.060229894,0.499246,0.46791053,0.7357896,0.6047379,0.41740248,0.29891998,0.4549624,0.3733287,0.41709486,0.23391275,0.45409864,0.058089472
0.73390067,0.17138453,0.5625823,1.0481077,1.6709596,0.15015791,1.5259396,1.4950007,1.0438485,0.44760656,0.99987316,0.32353097,1.4929763,1.1245769,1.045376,-0.3138491,1.3119271,1.3885347,1.4193195,0.8239328,1.5304899,1.0246454,1.5297546,0.8598997,0.4131686,0.55404675,0.9428284,0.13078384
0.17575952,0.28962415,0.9523876,1.0116967,1.290735,1.3722924,2.2610135,0.1371869,-0.503355,1.0981444,-0.19113207,0.54552454,0.736537,1.0014324,0.47825935,0.40377614,0.61931,0.5861673,1.2348454,1.111137,-0.049414113,0.35670212,0.28990585,0.41485336,0.9164498,0.17998625,0.67165685,0.09665161
0.39130133,0.3787152,0.83697706,0.96300805,1.0938758,1.1050907,1.9568067,0.71135086,0.24841906,0.7025751,0.13976398,0.50511867,0.78495264,0.82901824,0.60742134,0.31146175,0.664487,0.899316,1.0316312,0.6583252,0.6046722,0.6068678,0.260728,0.7418347,0.35382238,-0.12087247,0.32885575,0.27243793
0.19461052,0.2299926,0.5441821,0.62907785,0.75931466,0.7499734,1.0676038,0.37793568,0.028434541,0.5295404,0.20566842,0.37739807,0.49366874,0.6096383,0.40116307,0.15680417,0.48407152,0.47788918,0.7031173,0.57931656,0.3756807,0.3308275,0.33382922,0.40321127,0.373213,0.12891051,0.34669536,0.09040606
0.22401722,0.24186265,0.5839026,0.74859,0.88770825,0.91680396,1.3645813,0.46004152,0.13734281,0.61106074,0.12547188,0.42959914,0.5686326,0.7204965,0.45346412,0.22988069,0.51974154,0.60842186,0.7766682,0.6732076,0.4168644,0.39488554,0.30672428,0.50321114,0.42266855,0.08060734,0.39713186,0.1244888
0.19506109,0.22814554,0.5995955,0.6577475,0.8248585,0.775264,1.2106571,0.31240144,-0.0957657,0.56092995,0.18617369,0.41058716,0.49813685,0.63639146,0.3860115,0.16692859,0.4946596,0.45628694,0.81790596,0.61864597,0.31395668,0.31236196,0.29255536,0.40352115,0.4342077,0.107068025,0.35457894,0.086696394
0.25795975,0.2695369,0.63833714,0.82052547,0.94789165,0.9857224,1.5257764,0.5129636,0.18101227,0.6316036,0.14243232,0.45950916,0.62448716,0.7711263,0.48821962,0.25364843,0.5625649,0.6823695,0.85837966,0.6879981,0.47082675,0.44120228,0.29667687,0.5673526,0.4283784,0.041366275,0.3985274,0.14743912
0.46645784,0.3541641,0.6808031,0.7823766,0.93982184,0.6531198,1.4817171,0.8891599,0.48290965,0.39902252,0.35033816,0.37438652,0.8212048,0.68500453,0.6526339,0.15470171,0.7182163,0.87578475,0.93768257,0.41825542,0.81568766,0.65538096,0.5003741,0.69081795,0.13025491,-0.050500438,0.24981177,0.26361388
0.2446771,0.3059005,0.76566464,0.7280249,0.92302316,0.81050014,1.3680801,0.22667411,-0.3487065,0.664772,0.21327853,0.40349582,0.53622514,0.6461332,0.4357611,0.22696027,0.54651445,0.43303612,0.98368853,0.6420758,0.24290231,0.3124096,0.3581836,0.37012184,0.520222,0.15375641,0.36639255,0.097991504
0.5106964,0.3539517,0.67118776,0.7411141,0.91993904,0.5209192,1.3647938,0.96040714,0.5903123,0.33961713,0.40829846,0.31694588,0.8643079,0.6390647,0.6981263,0.11484604,0.7369994,0.89396316,0.9178435,0.36744708,0.91269207,0.7213811,0.6245098,0.703524,0.0612546,-0.030428976,0.24197654,0.2751893
0.49303028,0.35385534,0.69439924,0.77157795,0.9155117,0.58490616,1.4003543,0.93279207,0.5491599,0.37992966,0.3688546,0.33101854,0.8280419,0.6547692,0.67989093,0.15816958,0.7118082,0.8826625,0.924153,0.3856787,0.86081445,0.69176084,0.5614315,0.69926465,0.09472509,-0.036706373,0.24412644,0.26233873
0.24800643,0.21653265,0.5234217,0.6176248,0.7903851,0.6157844,1.0304382,0.43854553,0.06938505,0.47405612,0.3034399,0.34431225,0.5754702,0.6044909,0.42448127,0.059000563,0.53453517,0.5234829,0.771415,0.5546538,0.45441458,0.3552818,0.46243262,0.39748365,0.33376333,0.1506035,0.36821258,0.07326052
0.2292135,0.1426196,0.47001603,0.56713027,0.87093174,0.5131304,0.87093997,0.32959688,-0.096280776,0.4738406,0.4228852,0.3113915,0.6127659,0.6047523,0.42350873,-0.015043808,0.5455892,0.40096217,0.82200193,0.64051044,0.39962456,0.28300184,0.6183447,0.28092453,0.467265,0.34377137,0.52218354,0.003756864
0.15809847,0.043973282,0.38588867,0.5889057,0.9404857,0.5791205,0.9129599,0.25212622,-0.1379382,0.5786482,0.34699464,0.34848008,0.60220647,0.69229305,0.4169188,-0.03786838,0.5207781,0.34412685,0.7949377,0.8503715,0.26454324,0.16944641,0.696557,0.19212532,0.6883382,0.54964346,0.76392114,-0.092065856
0.3936981,0.5410198,1.2515851,1.2012371,1.4386604,1.5246418,2.5722494,0.48180977,-0.35735157,1.1140229,0.036115684,0.5731156,0.84589577,0.92742956,0.5845507,0.51731026,0.72803825,0.8902067,1.4290156,0.8866224,0.35061666,0.6534502,0.121354565,0.71804893,0.723602,-0.07710059,0.4671991,0.29999498
0.5153225,0.35764515,0.67538506,0.79476714,0.95804065,0.56177133,1.471187,0.9797977,0.6014984,0.36599886,0.37526965,0.35309085,0.8957664,0.6739195,0.69855833,0.12427839,0.75382084,0.949483,0.9549133,0.3935084,0.9064362,0.7465113,0.59928626,0.7179793,0.07427423,-0.0518174,0.23243204,0.28050026
0.6984519,0.5395271,0.9593477,0.9273833,1.1359413,0.66786516,1.847864,1.3133249,0.77692753,0.40109634,0.49582088,0.35443547,1.1144873,0.75435555,0.92300904,0.24720192,0.9701898,1.1749822,1.1971858,0.3546986,1.1520666,0.98831856,0.730821,0.9382229,0.03732543,-0.08181921,0.22435756,0.40593228
0.41936475,0.45801255,0.9459089,0.99253637,1.0841373,1.1345216,2.084493,0.7277177,0.20174053,0.75981903,0.11022709,0.489097,0.8128159,0.82018256,0.6132151,0.37655187,0.691978,0.8962418,1.0507286,0.62227917,0.5391438,0.67459387,0.25941935,0.7449384,0.3672146,-0.17720814,0.28748673,0.2906058
0.22113393,0.24648553,0.66037613,0.8062266,0.9462032,0.9568815,1.5274563,0.37629113,-0.028670717,0.6614692,0.1169534,0.45082647,0.57077074,0.7433966,0.44742104,0.24159864,0.5270536,0.59380037,0.89158225,0.69921017,0.35839996,0.3637632,0.25952807,0.5017188,0.48635975,0.057325307,0.39707965,0.13391715
0.31210268,0.113225296,0.4401366,0.62727726,1.0776668,0.38919276,0.98591936,0.5408072,0.068165675,0.4244756,0.5935107,0.3459318,0.77806926,0.72792757,0.5279234,-0.12158662,0.67554736,0.5662072,0.95613784,0.75673944,0.6129192,0.3582077,0.81990737,0.37196398,0.535526,0.4777395,0.71280575,-0.047647662
0.29798013,0.37585703,0.8864278,0.87617534,1.0211858,1.0571201,1.8074129,0.47843525,-0.083519496,0.7465298,0.06691049,0.47702137,0.6605841,0.7342866,0.46718264,0.32511064,0.589567,0.7102878,1.0099511,0.62982255,0.39098147,0.49800852,0.15838929,0.5790398,0.45367625,-0.06442589,0.31985456,0.21741787
0.21219963,0.07405285,0.32424733,0.5652956,0.8125238,0.46155024,0.8298443,0.4925849,0.20161083,0.40509272,0.35511926,0.30838403,0.5861,0.642071,0.3994452,-0.050928563,0.5307164,0.5076716,0.68818426,0.5971054,0.50175023,0.32488483,0.5747468,0.3470382,0.4014817,0.30855268,0.52863944,0.005295801
0.29740348,-0.010016812,0.3578872,0.62105477,1.0606412,0.29355845,0.82970065,0.5550283,0.2066292,0.38771647,0.637024,0.29215568,0.8216717,0.72987455,0.49957943,-0.20382346,0.6668881,0.5623794,0.89329004,0.8086883,0.62100744,0.3673498,0.93888944,0.32679313,0.55562824,0.50034285,0.7875271,-0.09272387
0.3576603,-0.0053054225,0.22677179,0.6951802,1.070856,0.2785098,0.8761183,0.7949359,0.5570297,0.3785991,0.58102584,0.27502638,0.86427,0.8031642,0.5346273,-0.20292355,0.71920276,0.7577287,0.8261215,0.6905878,0.78864735,0.503377,0.93387216,0.41616622,0.4251315,0.42127803,0.72634363,-0.037497982
0.30577227,0.4414668,1.1054903,1.1072135,1.273884,1.4978855,2.4734504,0.40888983,-0.21455707,1.079103,-0.13595763,0.58705705,0.7808473,0.92966104,0.47557354,0.47909924,0.64754254,0.82810926,1.2005641,0.86690336,0.28476977,0.5532068,0.058305208,0.7107655,0.6734792,-0.16224086,0.4360721,0.29051706
0.23674859,0.35292032,0.90281767,0.9059383,1.0461298,1.16998,1.8795043,0.27698198,-0.3010066,0.8949802,-0.02759749,0.48066053,0.6166271,0.7643011,0.41523615,0.35513523,0.55007595,0.5959651,1.0067478,0.7501186,0.20021567,0.41552734,0.12538195,0.50038695,0.5793945,-0.02658177,0.38838896,0.19619095
0.19756109,0.18259627,0.5408523,0.5768155,0.9007999,0.6365833,0.9502113,0.23512372,-0.2482836,0.5688137,0.37472418,0.36955917,0.55580455,0.62399006,0.42807564,0.06441951,0.5155808,0.33932054,0.8364221,0.73112935,0.2787369,0.22173953,0.5609174,0.26165396,0.58741945,0.39264184,0.57333076,-0.008865488
0.54787743,0.57024795,1.152731,1.0180976,1.1339704,1.1094409,2.255035,0.93197024,0.20785831,0.74275136,0.20308517,0.49190336,0.9386488,0.78306764,0.6884936,0.46109423,0.7859439,1.0106443,1.1713167,0.47410515,0.712966,0.83985305,0.27408525,0.8457888,0.28775957,-0.25332516,0.20507848,0.42267296
0.17680308,0.03846422,0.31781566,0.55855495,0.9104092,0.5167585,0.7647163,0.35554332,0.030170199,0.48273313,0.41495296,0.32098547,0.6041661,0.68234676,0.41761592,-0.057563122,0.5395834,0.39495933,0.7365033,0.75897604,0.3888425,0.23081732,0.6792948,0.2536072,0.58742416,0.51524305,0.71448314,-0.065410025
0.27195662,0.28713644,0.61479264,0.6919853,0.806995,0.7528182,1.2134653,0.5041476,0.14776082,0.5157056,0.22952545,0.39696226,0.56601954,0.63695794,0.4665188,0.1811486,0.54519576,0.59747523,0.77284104,0.5508305,0.486226,0.41781437,0.34974855,0.49836162,0.30282146,0.05442083,0.30659962,0.1421637
