AFP,Input,Output,Enquiry,File,Added,PDR_AFP,PDR_UFP,NPDR_AFP,NPDU_UFP,Duration,N_effort,Generated_Var_1,Generated_Var_2,Generated_Var_3,Generated_Var_4,Generated_Var_5,Generated_Var_6,Generated_Var_7,Generated_Var_8,Effort
0.022970596,0.0263542,0.1215273,-0.029772807,0.018639121,0.029257154,0.053786617,0.031342328,0.07770734,0.06869553,0.06901347,0.09749279,0.64449614,0.68027496,0.8747153,0.72431827,0.8135042,0.38700405,0.20252536,0.095481426,0.06904474
0.054747194,0.034725733,0.1151932,0.27938002,0.023252454,0.04355496,0.06011173,0.040578585,0.037078623,0.029060302,0.09361688,0.045585778,0.5205059,1.0633501,0.8302245,1.0509989,1.0867584,0.021416204,0.04104676,0.08463509,0.03679448
0.0035995487,0.0049497485,0.009973414,0.049775664,0.021357715,0.011129102,0.09886272,0.072913885,0.0877165,0.07812754,0.04069574,0.022031814,0.59332263,0.8206746,0.86541086,0.8419356,0.8996799,0.24981096,0.12814325,0.06983947,0.012994554
0.0018634144,0.010054534,0.0040866695,0.0042213383,0.016445871,0.0008168798,0.09052471,0.06636223,0.09351371,0.07997453,0.047237426,-0.00022157747,0.54058874,0.90549797,0.8342901,0.917021,0.9471942,0.12518421,0.07589194,0.07041971,-0.007372679
0.005200858,0.0066315457,0.031240571,0.0030304566,0.020115051,0.014677998,0.28613198,0.23380315,0.26937637,0.24621381,0.082630694,0.046686873,0.5997314,0.79926306,0.86702996,0.82029843,0.89801216,0.27468014,0.13160053,0.0676206,0.036158632
0.007043929,0.0033732615,0.043086767,0.030409425,0.013016787,0.012879081,0.085369304,0.06936552,0.07293539,0.073656194,0.042325974,0.025864575,0.55271024,0.94698423,0.87866324,0.9676337,0.985813,0.1359011,0.08130817,0.07359962,0.009852443
0.016333781,0.00856922,0.046762366,0.0076458007,0.028077904,0.022306772,0.051969998,0.031844437,0.04934792,0.04206293,0.028862795,0.038693156,0.64067584,0.75441223,0.8944863,0.78391135,0.8831394,0.34243083,0.1583581,0.0713684,0.026712615
0.006529282,0.007826619,0.011447538,0.070419446,0.01957864,0.015445083,0.090896964,0.07103804,0.067887664,0.05912497,0.07109346,0.015568152,0.56285894,0.91264695,0.85690516,0.91527116,0.9576452,0.15631318,0.09180301,0.07635982,0.014156092
0.012948714,0.010163473,0.027953504,0.0017293962,0.026845012,0.018349523,0.059989717,0.03582519,0.055670008,0.043627635,0.026706481,0.03584648,0.68268,0.672872,0.9170803,0.7106192,0.8453996,0.4399091,0.20006973,0.07470413,0.022541143
0.0033056661,0.014056407,0.0003766492,0.03240937,0.021523818,0.017600587,0.05519069,0.036622483,0.052416578,0.04628001,0.08486368,0.024598224,0.5939818,0.8032975,0.85902935,0.8327047,0.88839096,0.2653814,0.13239165,0.07248643,0.01783353
0.012588776,0.010997152,0.048564292,0.059943352,0.023430753,0.017681895,0.051576436,0.038277157,0.045454044,0.04017947,0.07645675,0.0482631,0.6048004,0.8036949,0.8785119,0.82352674,0.89172965,0.26735577,0.1394729,0.078675814,0.03635638
0.001989726,0.004824344,0.020605972,0.040768493,0.010523214,0.009243637,0.09482727,0.07405923,0.074395016,0.06672956,0.03663502,0.021581415,0.5557382,0.95207536,0.8668692,0.9603038,0.9944543,0.13920341,0.08118443,0.07177732,0.014572319
0.006082696,0.007809652,0.02093844,0.029736612,0.012554205,0.008986291,0.044722293,0.030125998,0.052224945,0.04864219,0.0650261,0.026101477,0.56970525,0.8273127,0.8536192,0.8506952,0.90381,0.21728522,0.11122272,0.07130998,0.012598846
0.02131583,0.022452619,0.046376728,0.04939617,0.036464185,0.033907518,0.090041995,0.07564446,0.083675385,0.08150868,0.017336963,0.0698788,0.59618866,0.82982355,0.88006496,0.8558744,0.9206595,0.24840094,0.12022992,0.06899839,0.05448063
0.008134733,0.010756047,0.019783586,0.0588272,0.020350724,0.010551669,0.053580623,0.04465543,0.031333234,0.03278648,0.09474552,0.017275698,0.59650755,0.8587158,0.8933041,0.8749647,0.9241876,0.22946422,0.12235376,0.07638121,0.010825243
0.012662413,0.015999539,0.018255685,0.11484978,0.009200078,0.007790819,0.049525548,0.038435347,0.059415113,0.055256687,0.0656366,0.01414491,0.61028165,0.7955574,0.89042115,0.8168902,0.889486,0.27015108,0.14332706,0.08553811,0.0038381126
0.0051963925,0.013402054,0.0020041168,0.027402855,0.014234631,0.015927825,0.24794938,0.20817988,0.2243717,0.21675865,0.09937345,0.08399432,0.55544126,0.8727409,0.8358781,0.8875462,0.93411845,0.18568869,0.10473949,0.073331825,0.06405935
0.013378487,0.0072427653,0.007732041,0.0633423,0.031412393,0.01682104,0.11469773,0.083850086,0.09744169,0.0854908,0.016083227,0.043868992,0.55328393,0.9077877,0.8429077,0.92762816,0.9685151,0.15754186,0.082030684,0.0638536,0.029636938
0.081685096,0.051866755,0.2254783,0.21904247,0.06561396,0.117406264,0.17867963,0.1397507,0.15100315,0.13490629,0.21942322,0.3785098,0.53403676,0.935721,0.8296622,0.9442119,0.97323394,0.1164781,0.06619454,0.06385842,0.33011472
-0.0021385625,0.0030052103,0.025573429,0.0011297036,0.006406175,2.6901253e-05,0.14101964,0.10732341,0.1333404,0.118649125,0.03699986,0.027294137,0.6526857,0.7399865,0.9039915,0.7807167,0.8683298,0.35016695,0.16758877,0.07449412,0.014541041
0.0099859005,0.014294051,0.02177223,0.05859342,0.016966406,0.023678595,0.03690848,0.021041028,0.0425162,0.032547057,0.1001971,0.0051258914,0.63110226,0.81002694,0.8847313,0.84379095,0.92371416,0.27899143,0.13893282,0.08140742,-0.003122462
0.057243586,0.051721253,0.07205641,0.20343937,0.056931794,0.0544127,0.10892398,0.10129708,0.118905246,0.12689579,0.10439462,0.21466234,0.5336392,0.95690244,0.8422117,0.9596903,1.0162517,0.12537655,0.07536247,0.066306494,0.16835812
0.002424458,0.007892335,0.030700834,0.02141882,0.006776979,0.011890383,0.033546403,0.017359335,0.03802629,0.021725943,0.040671095,-0.002818768,0.58196807,0.91719854,0.8744247,0.92850846,0.9749502,0.1748123,0.09871645,0.07792664,-0.008448398
0.0029853657,0.0047323965,0.01959687,0.03828008,0.01673055,0.019124849,0.4494715,0.39281115,0.3945928,0.3812089,0.06926785,0.07419907,0.5385473,0.89233315,0.8318503,0.91154546,0.9263067,0.15252562,0.076307625,0.061031133,0.06374775
0.003044095,0.0072959512,0.00491463,0.055567827,0.013458417,0.0057928674,0.11571832,0.09200138,0.09521478,0.08430054,0.08808333,0.019369323,0.5715507,0.8547481,0.8576019,0.8666729,0.9178475,0.19049147,0.10495009,0.074782446,0.01651723
0.015614584,0.016703552,0.053267673,0.05077512,0.026905254,0.018694649,0.11275908,0.08505213,0.11800396,0.1051825,0.07695833,0.07583453,0.61984617,0.7381257,0.85791904,0.7557918,0.8392088,0.31742337,0.16973534,0.08648171,0.05933823
0.004988217,0.0060121194,0.038700305,-0.016530368,0.020968985,0.012981249,0.2826492,0.22663611,0.27607083,0.2504332,0.08373121,0.044542495,0.5594559,0.8844101,0.85801995,0.9073981,0.94243467,0.18195483,0.08670098,0.0575717,0.02391329
0.058631517,0.040826786,0.13828439,0.22200142,0.0461078,0.06609596,0.04847604,0.033623327,0.054704513,0.04431971,0.15020116,0.10838085,0.5580866,0.9015772,0.83971053,0.9133267,0.9568495,0.15989505,0.09487687,0.079632685,0.08653654
0.007402772,0.014636725,0.015730198,-0.017087903,0.024396848,0.011692597,0.029411223,0.01680224,0.026152944,0.019031169,0.0882171,0.008502977,0.6259674,0.779046,0.8909948,0.8081097,0.8927394,0.31165564,0.14904252,0.07511829,0.004172625
0.020190451,0.017004147,0.040752813,0.04673062,0.04814437,0.016171606,0.10381725,0.07381663,0.09695007,0.08658583,0.04463931,0.078073025,0.58863527,0.8468099,0.8903936,0.8803531,0.925553,0.22177234,0.1057545,0.06528378,0.061990853
0.0037777629,0.0026699342,0.042030603,0.041904777,0.009573794,0.006528897,0.25815505,0.22312698,0.22329499,0.22022279,0.042699933,0.06897367,0.56441283,0.8882993,0.8697217,0.9031747,0.93760455,0.17854913,0.09329796,0.06659208,0.05550133
0.013686813,0.0050947405,0.07095184,0.03435122,0.017737005,0.017975295,0.05977387,0.03351018,0.024467323,0.009442145,0.010813804,0.032681238,0.53995955,0.959478,0.82782423,0.9717171,0.99239326,0.10105941,0.06473579,0.072771,0.029020842
0.012906782,0.01618017,0.057386003,0.0069521004,0.008698518,0.020199263,0.08549072,0.060163926,0.08970154,0.082104005,0.05938462,0.033397876,0.6601707,0.6684511,0.87883884,0.7111369,0.8183432,0.40706787,0.19828542,0.0852161,0.018460855
0.0006931182,0.007344814,0.016181324,0.0074587828,0.017885033,0.013899909,0.111679785,0.077221945,0.108734734,0.0926515,0.06475305,0.035456806,0.5269474,0.9099699,0.8544219,0.9275912,0.9507838,0.14021476,0.07804597,0.06532141,0.019953988
0.008747141,0.014213558,0.01678263,0.045943275,0.030610971,0.021222455,0.102296494,0.073437855,0.08738711,0.06991982,0.13684152,0.030152418,0.69318175,0.690967,0.9055018,0.71775997,0.8471275,0.41799885,0.21428987,0.09329847,0.02677
0.010711816,0.011317518,0.017849784,0.04909371,0.027042363,0.019421449,0.1446728,0.11422011,0.1326985,0.122162774,0.043923967,0.046836816,0.5437646,0.9253275,0.8464612,0.9338859,0.9720124,0.13840689,0.07601799,0.06690403,0.036108762
0.003697725,0.0040466003,0.035161912,-0.015348672,0.026301071,0.01174004,0.11526287,0.07801154,0.11698683,0.097707324,0.037407696,0.025964726,0.60901797,0.74637866,0.8667104,0.78154635,0.85140413,0.32224187,0.14970145,0.06813992,0.016796645
0.005376165,0.008771749,0.006124992,0.06672752,0.017319266,0.009048738,0.13813563,0.11712772,0.13287197,0.12593082,0.043442912,0.06713817,0.5422759,0.9098083,0.8636981,0.9145729,0.95562613,0.14579256,0.079692245,0.0672214,0.054102074
0.026254497,0.024431217,0.043607835,0.04890986,0.037603084,0.03576769,-0.005245741,-0.009540833,0.0064149974,0.005087193,0.014688564,0.05057466,0.6726903,0.6525542,0.88469917,0.6904549,0.81291467,0.4312512,0.21148495,0.09179733,0.03436873
0.031899244,0.026576431,0.009275291,0.16211586,0.053201173,0.032280236,0.045389052,0.03462173,0.037439007,0.036592416,0.036359705,0.0692673,0.57500017,0.8685525,0.84277123,0.8821585,0.9354713,0.18416856,0.105076775,0.07867318,0.053306166
0.017838402,0.009341238,0.096341014,0.0051270705,0.0193705,0.033812493,0.17780702,0.13816196,0.14674571,0.12969479,0.16431881,0.105555266,0.5443029,0.88099986,0.8501812,0.89494514,0.94452953,0.16709691,0.08138695,0.06070534,0.08999075
0.010851336,0.008790318,0.033218786,0.0585164,0.01834907,0.021978723,0.21279335,0.180633,0.18517253,0.17457032,0.10369033,0.09555161,0.60291266,0.80131924,0.86162597,0.8209294,0.9072091,0.2591116,0.1315256,0.07688651,0.0826184
0.005112433,0.0043877847,0.033268128,0.027877778,0.016425997,0.010792937,0.13216083,0.10028204,0.13113642,0.11824259,0.023884712,0.03298207,0.54729044,0.898765,0.861439,0.91648287,0.9509736,0.16883582,0.08663907,0.06425567,0.020921696
0.01718835,0.0260624,0.009633452,0.086677805,0.025294308,0.022239583,0.13573937,0.12137273,0.12614247,0.13052739,0.056060426,0.13272849,0.5160347,0.9876627,0.83177,0.9859486,1.0096468,0.07747388,0.05977585,0.07051776,0.09885365
0.0147263175,0.011725301,0.090447284,0.03273568,0.013450942,0.018609842,0.04681315,0.016983386,0.008972313,-0.010302363,0.081388205,0.014044231,0.5513915,0.9423756,0.82832307,0.94732904,0.97883844,0.112304464,0.07500646,0.078153566,0.016395874
0.013927028,0.008817395,0.025659345,0.08207689,0.0312182,0.020659352,0.09592676,0.065677,0.0852658,0.06924097,0.07119335,0.04158902,0.60500216,0.771275,0.8647684,0.79922235,0.87305576,0.28094694,0.13944715,0.07526157,0.03353993
0.020131564,0.017819904,0.0149972215,0.03889245,0.047678515,0.02849782,0.031544384,0.008711744,0.03106933,0.01369196,0.081249736,0.028026164,0.7171423,0.610905,0.9148489,0.6462833,0.8135629,0.50536853,0.23876819,0.088997245,0.019123554
0.003580708,0.0037103668,0.03527811,0.009429851,0.009278326,0.009987019,0.19764486,0.16685872,0.19673726,0.18840389,0.012307258,0.05571369,0.6575439,0.7026315,0.87674725,0.74093837,0.8536566,0.38194504,0.18099271,0.07654553,0.033211887
0.0147511605,0.014184637,0.041187905,0.028198898,0.03424991,0.021332802,0.0801749,0.054305967,0.076442055,0.064915285,0.017583111,0.048803486,0.5919322,0.78138626,0.87065035,0.80666256,0.87263995,0.26216018,0.12497193,0.06668475,0.03980922
-9.621866e-05,0.0059763305,0.005068481,-0.0007336298,0.014048376,0.0076108295,0.15669984,0.124853805,0.15952867,0.14644378,-0.0039206967,0.022480786,0.65838146,0.72986144,0.8947776,0.7534583,0.87676656,0.38043183,0.18446942,0.07492921,0.0065900385
0.008014697,0.011405557,0.01492678,0.008498398,0.021966249,0.014862906,0.07213633,0.046281997,0.07861368,0.06534023,0.05269394,0.036532275,0.61316913,0.76532143,0.88152134,0.79273444,0.8797603,0.31082657,0.15278608,0.0758394,0.022749603
0.0069448007,0.02062106,0.0060169958,0.033186052,0.017940167,0.012098746,0.21047449,0.17974041,0.20109016,0.19477955,0.17209148,0.08909067,0.5698396,0.8768173,0.8563142,0.8923708,0.9319429,0.18670979,0.10368237,0.07610769,0.0715967
-8.547492e-05,0.0036352314,0.026660075,-0.0053670583,0.008540404,0.0072276723,0.15173453,0.121658474,0.14536819,0.13364333,0.087027185,0.029502146,0.5979419,0.846027,0.88988715,0.86933243,0.93949527,0.24267814,0.11740628,0.069193706,0.019671332
0.009457061,0.00923986,0.02105457,0.032474983,0.030051503,0.016468162,0.21928681,0.18104996,0.20122345,0.18618667,0.06480599,0.061632924,0.567383,0.8320454,0.8415791,0.85089904,0.9068614,0.21279323,0.102091566,0.06292775,0.050340373
-0.0042471997,-0.0025080182,0.018626545,0.058015916,0.0058602784,-0.0009267414,0.13011017,0.10534875,0.11146739,0.10485755,0.06398914,0.007234268,0.56089354,0.89703643,0.8705918,0.90416574,0.9427943,0.17361559,0.103315346,0.07259339,0.0016378742
0.045268074,0.04467783,0.06722474,0.14020513,0.038796317,0.039726317,0.19256854,0.15510571,0.19601603,0.18977301,0.18184578,0.34568486,0.50574857,0.95092946,0.81342196,0.9698732,0.9757457,0.085372865,0.042860053,0.05252333,0.28249824
0.0015844814,0.008112935,0.015745122,6.2095e-05,0.01335553,0.007104896,0.044686213,0.02581266,0.050530173,0.039990187,0.0411885,0.010176323,0.63192403,0.7534754,0.8902266,0.79373103,0.87227595,0.3383991,0.16120242,0.07556886,-0.00028290972
0.00020950474,0.001972247,0.013040885,0.018245894,-0.0004824889,0.0044092666,0.09380327,0.0668755,0.090248056,0.07992536,0.010526249,-0.009508918,0.55784446,0.89749956,0.86122507,0.91638297,0.9642482,0.17163265,0.08391201,0.06130004,-0.016727617
0.12793984,0.08720192,0.3392629,0.36203647,0.076059386,0.16985078,0.08702854,0.07105318,0.11403309,0.10212583,0.20530704,0.34811267,0.5583214,0.88979286,0.81709903,0.9092769,0.9810996,0.16315986,0.090983324,0.07779374,0.28967813
-0.0008074567,0.0045835227,0.018095981,0.022398368,0.012354844,0.015203094,0.29542738,0.2525592,0.265604,0.25549364,0.114570074,0.0985432,0.52351475,0.9585526,0.8329684,0.9692864,0.97734773,0.0926912,0.06274922,0.06983413,0.07938616
-0.00015515834,0.009006627,0.012081146,-0.015958346,0.007442058,0.0059619527,0.18932098,0.15159802,0.18248628,0.16587774,0.10054303,0.027815586,0.6589585,0.7288651,0.90357584,0.761616,0.8724829,0.37197983,0.18182622,0.08029364,0.018624756
0.012482132,0.01815156,0.01511047,0.060476985,0.028496094,0.011457315,0.07264188,0.061900984,0.078370094,0.07638614,0.076118566,0.050354425,0.556566,0.8851762,0.84689146,0.8882366,0.92854035,0.16999817,0.10345818,0.0782138,0.03693199
0.0070862705,0.009736516,0.015216716,0.06901526,0.020923756,0.010779923,0.0918177,0.07604873,0.08429412,0.07805123,0.106726564,0.02613042,0.5999393,0.8382184,0.8862546,0.8450189,0.9189735,0.24525663,0.13349053,0.08163272,0.020080209
0.008682458,0.004002396,0.037301887,0.016184064,0.021668237,0.015106734,0.14991231,0.11846973,0.13172647,0.122875646,0.05324083,0.04616265,0.5822267,0.7962143,0.8616669,0.8158303,0.8803553,0.25426787,0.12252418,0.06632483,0.040548306
0.004676517,0.004947927,0.0067248195,0.04722474,0.02981389,0.01042686,0.17123416,0.13388827,0.15218738,0.13516131,0.057570904,0.063492395,0.5964284,0.82017136,0.88954306,0.8397907,0.90558624,0.25703436,0.12853646,0.06851283,0.05282109
0.0043942723,0.009195851,0.021117747,0.020369753,0.017677657,0.013302594,0.096627995,0.07369304,0.09680024,0.08709578,0.021963866,0.027470704,0.5440933,0.9196768,0.8638618,0.9314693,0.9664994,0.15607779,0.08392357,0.065549284,0.015849218
0.009832494,0.017616844,0.03532324,-0.005080673,0.024736091,0.010963507,0.106385544,0.07668401,0.09225551,0.07449094,0.18894397,0.052680086,0.658612,0.687328,0.88457614,0.72495776,0.83156306,0.38754553,0.1913629,0.07932445,0.03870248
0.0024696272,0.005091261,0.058749694,-0.006208905,-0.0032131476,0.0068613626,0.0393017,0.020302821,0.026932754,0.014795452,0.05129073,0.02741001,0.56089985,0.91551834,0.84776413,0.9203307,0.96256715,0.13702063,0.08423473,0.07577923,0.015826486
0.015279286,0.017203314,0.059412073,0.059760794,0.012416395,0.01482618,0.053712342,0.040208805,0.064059325,0.058741115,0.049332395,0.06605221,0.57994986,0.8178107,0.8523674,0.83844936,0.8896233,0.21874148,0.12070045,0.07984445,0.05250225
0.027463937,0.024651043,0.11072441,0.033117,0.021904502,0.027264459,0.045787122,-0.003422154,0.012711091,-0.024791528,0.072340384,0.048500605,0.51065665,1.028113,0.80828047,1.0167664,1.0376126,0.006939549,0.03551442,0.08408471,0.04449225
0.0052826153,0.0063949935,0.029194418,0.011385058,0.020387273,0.014523555,0.28030697,0.23109648,0.26041457,0.2387868,0.05763974,0.02843858,0.5664384,0.84852695,0.85462946,0.86968535,0.91827166,0.21328466,0.10023093,0.05742412,0.013944663
-0.0021428838,-0.0009674914,0.036910847,0.025233803,-0.0043575466,0.0005291924,0.080074765,0.05968639,0.07916135,0.07259661,0.022910746,0.0037677307,0.59977317,0.80761784,0.87847173,0.84602296,0.8976624,0.26790753,0.12812689,0.06704258,-0.007138705
0.00799827,0.014138466,0.009483617,0.009302193,0.022641122,0.010872211,0.11143507,0.0876894,0.12164257,0.10910416,0.049634814,0.035263248,0.5763439,0.84045064,0.8597679,0.85999036,0.91497886,0.21728359,0.11304003,0.0720395,0.01956787
0.0016426016,0.0013972819,0.03031799,0.022962099,0.011267337,0.0040628426,0.06970037,0.051288683,0.06436663,0.055416837,0.05178965,0.03260006,0.6651038,0.7198886,0.91937196,0.7561261,0.86644906,0.38457775,0.18663289,0.080628715,0.018390838
0.0563548,0.04448389,0.1579241,0.14873035,0.030103315,0.06336957,0.11742324,0.09510255,0.121445395,0.113604695,0.1807776,0.14305884,0.5238013,0.9258942,0.81636786,0.9300793,0.97289395,0.11128588,0.070220925,0.07174617,0.11528817
0.009845565,0.009310279,0.019844757,0.034080215,0.014415626,0.01585515,0.1292909,0.096526384,0.13078815,0.119870976,-0.03683376,0.030902315,0.7365585,0.5803254,0.91311157,0.64283454,0.79542124,0.5309895,0.24248722,0.0834051,0.012999337
-0.001271097,0.00946849,-0.0063150004,0.009981557,0.0028812084,0.00024734065,0.06305299,0.04641055,0.061644923,0.050931536,0.09161251,-0.0032740077,0.62898284,0.7405723,0.8801927,0.7689275,0.8546541,0.33304185,0.16309962,0.07527199,-0.009366069
0.01761854,0.019922819,0.0789624,0.0203616,0.016398944,0.02222359,0.14591245,0.11799072,0.13952611,0.12748577,0.20726204,0.08640256,0.6574806,0.7086285,0.87795335,0.73581517,0.8518259,0.36496502,0.18809067,0.08949961,0.07354836
0.012340006,0.013876867,0.059381314,0.012378879,0.007372941,0.019232078,-0.0021593543,-0.006473502,-0.01479391,-0.011701721,0.011444656,0.00924154,0.6270464,0.7546802,0.85641605,0.77348566,0.8734863,0.3150859,0.15872066,0.082341425,0.010030296
0.027005233,0.027517144,0.037041925,0.12045125,0.03025655,0.023854906,0.2200854,0.20114286,0.19929428,0.20804612,0.06367259,0.20160848,0.53070146,0.90644234,0.8533387,0.913004,0.9557133,0.13802685,0.070689194,0.061518528,0.173945
0.008175655,0.004057247,0.039116263,0.07544551,0.002143519,0.01972015,0.32218677,0.28966403,0.2727701,0.27512574,0.096683465,0.18311779,0.51446706,0.9057961,0.8194956,0.897479,0.93990225,0.12535116,0.06966662,0.060332246,0.15946351
0.0035165884,0.005694233,0.010182295,0.066409536,0.013875975,0.0030785147,0.095370404,0.07859957,0.08783243,0.0815929,0.070868306,0.029025158,0.6177041,0.8160769,0.90062314,0.8286136,0.91396034,0.2753628,0.14408502,0.080468036,0.020014688
-0.0016157031,0.005637318,-0.0041096844,0.03332365,0.015766837,0.0035180282,0.09535564,0.064699724,0.08894333,0.06883952,0.07811874,0.018740192,0.5784293,0.87911075,0.88222593,0.8949844,0.94428724,0.20122856,0.10520539,0.06909715,0.012578178
0.014557235,0.015320754,0.05371155,0.054905646,0.0139884865,0.013611209,0.105711766,0.08299416,0.10043148,0.09083784,0.11343294,0.06800514,0.57610446,0.8210835,0.8513943,0.83281136,0.8910202,0.21799788,0.11772661,0.07772044,0.05711892
0.0111417435,0.01047585,0.028628351,0.055180844,0.019026708,0.017828977,0.07614826,0.048934694,0.062922865,0.051362574,0.035706207,0.020195808,0.56881607,0.852226,0.85016876,0.8702739,0.9237298,0.19966902,0.104729496,0.07087841,0.014571812
0.034460843,0.023780677,0.0131047,0.23104535,0.026485316,0.03966275,0.19595863,0.18199979,0.17625622,0.18919724,0.1119053,0.2822709,0.49038544,0.99370986,0.799726,0.9820781,1.0141581,0.05596752,0.036844365,0.057935745,0.23433648
0.0013590213,0.005571328,0.010394927,0.013375942,0.013413358,0.010128956,0.044368125,0.026789013,0.03918553,0.030482722,0.042127848,0.019320967,0.6444586,0.75699264,0.900597,0.78569096,0.8845227,0.35046124,0.16720623,0.07279477,0.007879371
0.018371483,0.013463512,0.05291404,0.077196285,0.025182586,0.022011703,0.11970701,0.09774408,0.111333944,0.10688941,0.05295804,0.06891745,0.5746147,0.8529568,0.8443826,0.8663546,0.9243219,0.2073802,0.11167961,0.074325815,0.05350286
0.014239974,0.008762334,0.03429948,0.008055387,0.041686032,0.015201602,0.106659226,0.080628484,0.09006366,0.083324224,0.12046846,0.027399804,0.5294228,0.9064561,0.84025395,0.92793953,0.94779164,0.13727199,0.06316679,0.056517743,0.020559814
0.012596577,0.0069222413,0.059488494,-0.028263647,0.029129207,0.022403205,0.11992233,0.09491435,0.10854743,0.099336915,0.1296622,0.084260315,0.6319493,0.75558954,0.89140826,0.7876319,0.8812472,0.32580733,0.15120241,0.07024853,0.06819908
0.022810457,0.023729376,0.024588691,0.058504127,0.042929124,0.01998859,0.16420662,0.13647285,0.15911207,0.15367302,0.07700855,0.09869641,0.5583619,0.85104793,0.851985,0.8721089,0.92425627,0.19981787,0.10364279,0.06945995,0.07488096
0.01485512,0.004888065,0.07193433,0.0056724213,0.03743637,0.02584094,0.093455985,0.06299771,0.07064915,0.0535513,0.16486172,0.050358757,0.59055513,0.80184644,0.8869342,0.83638555,0.8941705,0.2694195,0.11860518,0.058816746,0.04247466
0.001063522,0.009916114,-0.012219418,0.08767921,0.019704547,0.00041160174,0.17756024,0.16005117,0.1616057,0.17134207,0.14820114,0.10632462,0.52117133,0.93538004,0.83786404,0.944941,0.95875293,0.122501105,0.077123195,0.06653046,0.07660395
0.0037148409,0.011679878,-0.017962206,0.029670242,0.028911274,0.0146737285,0.27592933,0.23106703,0.2505913,0.2371376,0.122037925,0.085953325,0.53456426,0.93864995,0.85022825,0.9455746,0.9792729,0.13460176,0.070692375,0.061345264,0.07150756
0.005319806,0.0027919002,0.056593068,0.012170928,0.014023568,0.006705759,0.18696935,0.14302139,0.18361223,0.16263017,0.029507967,0.04865615,0.6159485,0.73717797,0.8666545,0.76999766,0.84034896,0.31280237,0.1518454,0.072367236,0.03443895
0.0066176206,0.002840627,0.04145629,0.01193534,0.012415285,0.009697106,0.06356271,0.04361685,0.049761463,0.040522248,0.040544152,0.017431254,0.5519912,0.88955134,0.84047943,0.9026075,0.94856375,0.16542731,0.08945829,0.06934725,0.010557063
0.019175004,0.017618842,0.051100332,0.08998065,0.02155324,0.020919146,0.004861805,-0.0028209668,-0.00053488044,-0.004918251,0.06611062,0.031856168,0.63708794,0.7903465,0.88480294,0.81526506,0.89820546,0.295015,0.15847102,0.09470458,0.0247106
0.014524199,0.017135128,0.04617459,0.008778554,0.021756183,0.019622283,0.02519696,0.017325014,0.034119803,0.03382626,0.06901158,0.044114772,0.56907207,0.82314676,0.855082,0.8522524,0.8882347,0.21900238,0.11261079,0.07300575,0.027946621
0.045517847,0.021959163,0.020425813,0.20426539,0.053465717,0.060275733,0.040079497,0.022136897,0.02839741,0.016414188,0.03663455,0.0381951,0.6890855,0.65832347,0.8822435,0.68606114,0.85650504,0.43797007,0.20485589,0.08791089,0.033114113
0.0060544405,0.007697232,0.008934803,0.0099349655,0.031457555,0.013623694,0.2122739,0.1713065,0.17985556,0.15967831,0.15030897,0.054886233,0.5962601,0.80239165,0.8680447,0.8225815,0.895663,0.2572057,0.12477172,0.070012584,0.0522529
0.043858934,0.036998857,0.11741845,0.085764855,0.059431158,0.058523133,0.13693061,0.112886176,0.1256386,0.11806919,0.13716902,0.21410589,0.5558131,0.8869604,0.8627966,0.90873843,0.9509301,0.17245087,0.087499626,0.063108034,0.18040858
0.017264143,0.025357988,0.053712722,-0.017329786,0.01009323,0.025742853,0.008863147,-0.004489949,0.004821808,-0.00588116,0.035085782,0.031316962,0.6701525,0.6870206,0.8951617,0.71734494,0.85269135,0.39932746,0.19594912,0.09416021,0.0261578
0.009139401,0.009072229,0.054993086,0.009022995,0.013245341,0.013451029,0.16632107,0.13317502,0.15337451,0.1436113,0.04099364,0.079521574,0.6708506,0.64715725,0.8762943,0.69044894,0.8062231,0.41658074,0.2011568,0.08444364,0.06497924
0.0040049106,0.008727036,0.0026312433,0.042265877,0.018638603,0.010594655,0.08125279,0.057996277,0.06789677,0.05564849,0.07779466,0.011430774,0.5606153,0.8791804,0.8569653,0.8925827,0.9367416,0.17680399,0.0935238,0.067553654,0.0069403294
0.014615624,0.014549412,0.030545507,0.023022406,0.03726056,0.020093208,0.087344185,0.06834479,0.06720136,0.06113614,0.08434766,0.036493037,0.5420433,0.89575803,0.8491724,0.91261566,0.9484627,0.15579513,0.07647301,0.06302284,0.030455232
0.028368745,0.024417479,0.026015032,0.093604095,0.04114759,0.032760367,0.24988833,0.22976696,0.20270471,0.20949197,0.162128,0.240428,0.5166278,0.89069825,0.85524404,0.8916339,0.94034344,0.1441544,0.05889767,0.047622666,0.21786132
0.0038948376,0.006782282,0.030746084,0.024742786,0.015108013,0.0071925838,0.12551379,0.09217304,0.12072279,0.102396704,0.052714385,0.037426386,0.58412176,0.820315,0.88288254,0.8471038,0.9048503,0.23828459,0.1094275,0.06272795,0.029560927
-0.008469649,0.0046532676,-0.019769032,0.055050842,0.008777491,0.00061115995,0.18749091,0.16344026,0.15208694,0.15519808,0.11079603,0.06505863,0.51984835,0.91893196,0.8304338,0.9280729,0.9383727,0.10659273,0.06825451,0.06360403,0.04975983
