rely,data,cplx,time,stor,turn,acap,pcap,vexp,modp,sced,Generated_Var_1,Generated_Var_2,Generated_Var_3,Generated_Var_4,Generated_Var_6,Generated_Var_7,Generated_Var_8,actual
0.23621415,0.2707639,0.23509486,0.0088764075,-0.036073394,0.27860945,0.44129544,0.35290137,0.30628875,0.47866035,0.22992533,0.19300874,0.19824424,0.3644474,0.30502653,0.3054018,0.33144373,0.33320972,-0.036644492
0.2879279,0.30475056,0.22438645,0.053639762,0.017813314,0.27347338,0.44488382,0.3544645,0.24388239,0.45307773,0.18073873,0.20060587,0.2164881,0.21249151,0.35639778,0.16347948,0.4107339,0.17913774,-0.0191743
0.24182774,0.2860356,0.21675408,-0.023723617,-0.041669354,0.29941377,0.4479636,0.36924377,0.283699,0.51055455,0.1839215,0.1779742,0.19150095,0.3008389,0.30222744,0.23007041,0.35724065,0.2863704,-0.032014612
0.21104902,0.256957,0.16675928,-0.16561289,-0.18274793,0.32109073,0.5440034,0.3791429,0.36796847,0.589726,0.22359236,0.030402966,0.1220342,0.37363756,0.09202739,0.28163207,0.28450096,0.38246867,0.004461552
0.40704378,0.4180784,0.26466048,0.11849773,0.0639468,0.3026343,0.5054731,0.35234743,0.21408866,0.5072719,0.19446999,0.2152706,0.27580678,0.09870139,0.453211,0.004774943,0.55389196,0.047099553,0.015751578
0.22552332,0.31561503,0.15379556,-0.08812396,-0.15172586,0.2884393,0.52184266,0.38918632,0.29344466,0.53196377,0.2175769,0.095494226,0.16571414,0.2515679,0.20172665,0.13981605,0.35378942,0.22990656,0.0033500413
0.47841144,0.391417,0.3009162,0.13633105,0.13477921,0.32492527,0.4643976,0.3721339,0.17228608,0.4959644,0.11052785,0.28457525,0.30291542,0.09413252,0.4906032,0.033182338,0.59027684,0.049893733,0.028492857
0.19501737,0.27085972,0.18935622,-0.09449363,-0.13667573,0.29677963,0.4787111,0.37471098,0.30998653,0.52628034,0.19375207,0.10223712,0.1404579,0.37082064,0.16974673,0.25727072,0.30827734,0.3675988,-0.007273037
0.26800257,0.3557918,0.18702829,0.0157459,-0.03544595,0.2929415,0.5137834,0.3885768,0.2620258,0.5400779,0.22314037,0.14728037,0.21086964,0.2141397,0.34295452,0.10961639,0.44675404,0.16453387,-0.017828405
1.7528336,0.90654117,0.96134895,0.748584,0.75367,0.80381054,0.7967229,0.7049087,0.22301371,1.0045459,0.05586742,0.9819875,0.83569527,-0.111991405,1.397295,-0.39616102,1.8211706,-0.33289257,0.28890917
0.77629834,0.7407869,0.39679146,0.27099833,0.085762374,0.49889722,0.77250344,0.55426455,0.28023478,0.90668434,0.17731732,0.38173404,0.41698408,-0.012606472,0.671232,-0.28314757,1.0167153,-0.111795135,0.09821552
0.19737813,0.27487743,0.17365073,-0.08171897,-0.122262746,0.26745182,0.45628262,0.36401293,0.29243916,0.50504506,0.21332261,0.103802845,0.129436,0.34578016,0.18574087,0.27047005,0.28333005,0.33223,-0.019297667
0.4328341,0.43101013,0.293275,0.13156945,0.09369429,0.3661662,0.5265509,0.38165185,0.23072836,0.57492286,0.17219946,0.25242084,0.28526226,0.14259693,0.48992938,0.030417241,0.6110829,0.100148305,-0.002562251
0.56538653,0.46008742,0.3347721,0.18849893,0.154185,0.33868814,0.49307787,0.38606307,0.16138138,0.5254616,0.13268836,0.33912167,0.32007307,0.060299516,0.53558826,-0.027168602,0.6800002,-0.029080383,0.05709245
0.23044086,0.40458256,0.20452917,-0.1667618,-0.21609783,0.44854456,0.68172926,0.46952868,0.4368827,0.7979566,0.21699184,0.00892888,0.08691909,0.35800207,0.100694284,0.10090358,0.45866552,0.36422282,0.027686015
0.22467923,0.27941352,0.19211614,-0.15715346,-0.18789905,0.3347714,0.56707156,0.40973935,0.38183254,0.60461766,0.15359637,0.01702495,0.11495408,0.36283797,0.10227557,0.2631246,0.3431206,0.39599854,-0.010780797
0.20389938,0.2819985,0.18052183,-0.10467261,-0.15227482,0.30053845,0.50913835,0.38986057,0.30226305,0.5280033,0.20749122,0.09381468,0.15306005,0.3411646,0.18352346,0.22808574,0.32450894,0.33761972,-0.0074243033
0.74300903,0.5572897,0.39422,0.26571512,0.21151981,0.37822708,0.56417304,0.43877634,0.19767956,0.6234761,0.13472264,0.399107,0.42476672,0.010373823,0.6319344,-0.11886692,0.84752715,-0.07874363,0.11603815
0.29137605,0.42403442,0.21312949,0.035494186,-0.021714747,0.3287279,0.53994143,0.3936035,0.27068418,0.59400403,0.21428074,0.15956163,0.21919404,0.1663019,0.34011143,-0.016679905,0.49419233,0.14078411,0.026305143
0.23243283,0.26798552,0.21582527,-0.0184675,-0.046267673,0.28706962,0.44633868,0.3608507,0.27525133,0.48980102,0.17772189,0.16720273,0.19208089,0.28870618,0.29394722,0.22602764,0.34424803,0.28292018,-0.029052306
0.22919412,0.2832973,0.17694516,-0.11607176,-0.15758674,0.31412286,0.5020495,0.3779396,0.33691457,0.5267006,0.2062426,0.057811763,0.1076979,0.3933357,0.14918934,0.29269105,0.2950921,0.3923506,0.010038076
0.20135495,0.27771825,0.19275723,-0.107394904,-0.1448794,0.31550184,0.4943065,0.38455313,0.30640352,0.5531628,0.17905717,0.09532005,0.14614026,0.35189873,0.17881913,0.24179463,0.32019705,0.35819274,-0.0064886305
0.5918663,0.5095665,0.3350336,0.19316567,0.118323214,0.37605822,0.5794395,0.42494798,0.1933149,0.6036304,0.13935772,0.3059854,0.36013854,0.062375903,0.56655514,-0.10317145,0.76031613,-0.0057182685,0.05096118
0.30551207,0.37700036,0.2160436,0.015292594,-0.060690463,0.31150392,0.48793367,0.36930376,0.25704914,0.53977704,0.18711692,0.1725885,0.18716013,0.17987606,0.34416354,0.032479048,0.46449262,0.113138184,0.004380856
0.3919908,0.4159857,0.25540197,0.07693569,-0.030254513,0.3174423,0.53910124,0.4082209,0.22804517,0.5735714,0.1443035,0.21174991,0.24586481,0.13239919,0.41419148,-0.0012267157,0.5740584,0.08560248,0.0068823444
0.194287,0.25004467,0.19232759,-0.09850827,-0.13381097,0.29231715,0.46568677,0.35777605,0.32763487,0.50189227,0.21934077,0.08380268,0.0974514,0.43427384,0.13862385,0.33398053,0.27730656,0.4205542,-0.005946532
0.302791,0.41093713,0.20487587,-0.007545557,-0.07182695,0.31374267,0.5990523,0.4261804,0.26722488,0.6290826,0.21062154,0.11692852,0.23466699,0.17022808,0.36360252,0.061422467,0.50337595,0.11425726,-0.0035922574
0.21251449,0.36057448,0.1961081,-0.027916584,-0.11096786,0.30380452,0.54224116,0.3868889,0.30107415,0.5516,0.24436332,0.11059746,0.18111086,0.2535818,0.253236,0.08658393,0.40735382,0.22481817,0.0019489569
0.6778037,0.6258145,0.3764544,0.21379483,0.067324124,0.46074256,0.70329744,0.5091555,0.21856856,0.7260695,0.17532396,0.314241,0.35767817,-0.0069612563,0.6193396,-0.2620818,0.9113625,-0.07704202,0.10457052
0.19991532,0.32829475,0.18522558,-0.08330378,-0.15066312,0.32816002,0.5295497,0.38611993,0.3140117,0.5961269,0.20675486,0.084394515,0.14793804,0.25948596,0.20352733,0.11166431,0.37013385,0.25891653,-0.012245529
0.27097118,0.3309277,0.21346001,0.021453578,-0.0296738,0.29381967,0.4820114,0.3924701,0.25828052,0.52809095,0.16350551,0.17544381,0.20732185,0.1847846,0.34376335,0.07926984,0.4338238,0.16722286,-0.01685287
0.24538484,0.328586,0.2095666,-0.0024708956,-0.07483524,0.30827004,0.4874338,0.37869596,0.28243235,0.52599984,0.2189151,0.14751296,0.18018952,0.23853569,0.28293192,0.1155192,0.38085237,0.22126478,-0.006904345
0.20035276,0.29798558,0.18214022,-0.055670228,-0.071272224,0.27897555,0.47895,0.3373258,0.28822097,0.49456382,0.19633748,0.08377983,0.14767307,0.29014722,0.22101888,0.1776158,0.34431195,0.2611418,-0.017313708
0.20788449,0.28934658,0.19648345,-0.046717677,-0.10051221,0.29184523,0.4916035,0.37444085,0.28633678,0.5250098,0.21415007,0.12992698,0.18089244,0.29922202,0.2523089,0.20562693,0.33947605,0.2824523,-0.019136101
0.18888962,0.28452033,0.18433951,-0.10401201,-0.14845988,0.30172315,0.49530542,0.38302636,0.31325778,0.5496922,0.20699921,0.090378195,0.12515412,0.36716866,0.1617446,0.2534758,0.31466976,0.36307994,-0.0059331898
0.28023666,0.36392573,0.23820068,0.023897195,-0.08355129,0.28453118,0.5278494,0.39887998,0.26983255,0.55127954,0.21289983,0.15039594,0.19658762,0.23750818,0.32670397,0.098603465,0.46423885,0.17755857,-0.008389382
0.30249402,0.35677102,0.21058458,0.042371653,0.00748875,0.28995883,0.4824781,0.3549199,0.25405467,0.5187972,0.20064165,0.16168723,0.21740992,0.19440383,0.36037365,0.0988923,0.45251507,0.13682598,-0.0102037
0.23508137,0.33274016,0.15263765,-0.1575515,-0.19542974,0.3452522,0.59136045,0.42886117,0.3304684,0.6462805,0.23479374,0.043092404,0.1459245,0.2953644,0.18481874,0.18839803,0.3625268,0.3064446,-0.009386693
0.21458235,0.24602091,0.22084011,-0.021955576,-0.04630293,0.26656467,0.42874694,0.35420603,0.2926691,0.45575818,0.22479947,0.17312181,0.17440966,0.3958339,0.25951806,0.34150922,0.29909885,0.36638698,-0.04151814
0.28676707,0.2919075,0.24515988,0.017079642,0.003964126,0.2985624,0.44035965,0.37310845,0.2568736,0.49603227,0.17412567,0.21797536,0.22328977,0.2677158,0.34552273,0.22305915,0.38872868,0.24639904,-0.018991474
0.18662548,0.3051448,0.17772481,-0.13370441,-0.17672707,0.32615304,0.5543871,0.4009829,0.33649182,0.58142006,0.23538223,0.05717703,0.12461981,0.36151862,0.14467019,0.21812679,0.33605263,0.3553131,-0.0025573438
0.24116668,0.3286856,0.19213507,-0.034874488,-0.110010415,0.27796885,0.52353835,0.37171057,0.3075728,0.5495062,0.17763764,0.10139548,0.15878424,0.24438739,0.28649017,0.12171983,0.42459914,0.20579979,-0.010688367
0.21157154,0.27243567,0.1804378,-0.09872763,-0.119252965,0.30674067,0.4728958,0.37481898,0.28725016,0.52786684,0.18711513,0.111397825,0.15449765,0.32516262,0.2175189,0.2455558,0.31810552,0.32629195,-0.018497106
0.23762438,0.35949305,0.1841991,-0.06428632,-0.10565363,0.35447836,0.55185604,0.37089157,0.29668593,0.6313846,0.18420519,0.06559062,0.14999479,0.25962397,0.23873013,0.109846115,0.4401295,0.20906872,-0.023483012
0.6431485,0.55709296,0.34885085,0.20071413,0.20504732,0.43881494,0.5992242,0.45671237,0.18864347,0.69017714,0.10986358,0.3412421,0.35774797,0.023335345,0.6114307,-0.1765265,0.84177494,-0.032774284,0.088390954
0.32715976,0.42435154,0.17862406,0.0061222017,-0.10588819,0.3180856,0.5314371,0.37788406,0.27206403,0.5632125,0.21860893,0.13576299,0.17930342,0.13772227,0.3321211,-0.054319277,0.4843085,0.066781834,0.030413404
0.21054211,0.2751413,0.1558195,-0.044089694,-0.05740291,0.28053784,0.45135313,0.33992296,0.24839391,0.48797175,0.18379985,0.11408553,0.16847914,0.25221646,0.24653399,0.19569528,0.34176776,0.23595619,-0.017161023
0.20483813,0.25576493,0.20935506,-0.04295836,-0.088554025,0.27911544,0.4440615,0.35413015,0.2978932,0.4822188,0.21193117,0.1402719,0.15846674,0.36768484,0.23104098,0.2836097,0.29999727,0.3523626,-0.02222579
0.22236389,0.32323104,0.19766308,-0.015092779,-0.08045587,0.2784394,0.5045673,0.37997434,0.28087848,0.51810074,0.22694005,0.13888846,0.19667482,0.26664025,0.28094175,0.15791938,0.38266423,0.22718862,-0.015479063
0.22306745,0.29949793,0.20537464,0.0058942605,-0.04498753,0.27031484,0.48346105,0.37546948,0.28517818,0.5031526,0.23793584,0.16557834,0.20263135,0.2922664,0.30009472,0.20156506,0.37284395,0.25308022,-0.0391701
0.22161129,0.23293963,0.1766689,-0.1285203,-0.13015991,0.28987575,0.45187318,0.3679253,0.30255464,0.49146178,0.18940817,0.09699217,0.11277512,0.43293184,0.11969408,0.40723145,0.26136944,0.45098966,0.005937113
0.19304192,0.31825015,0.16953993,-0.1342169,-0.1708209,0.32828975,0.5400494,0.39423794,0.31536773,0.5936223,0.21092649,0.03834819,0.10238552,0.3477654,0.15608904,0.22259176,0.33136505,0.34660777,-0.0077653015
0.19922352,0.27569386,0.1956293,-0.11732766,-0.15584974,0.32791415,0.502783,0.39047655,0.31634307,0.573344,0.18656263,0.08809731,0.13391434,0.37391496,0.156928,0.25739664,0.3211323,0.38317904,-0.0066241147
0.3399473,0.39138186,0.21336249,0.024854159,-0.02974996,0.32110587,0.50346226,0.3959564,0.2197604,0.5440076,0.14405063,0.17616273,0.21211578,0.12147192,0.34475747,-0.005739324,0.49034724,0.0885884,0.028001301
0.3052181,0.4293857,0.23254368,0.002046734,-0.08882047,0.36197066,0.61673564,0.43728536,0.30133957,0.66978955,0.22851925,0.124039784,0.2460355,0.17092042,0.33854657,-0.010852218,0.528039,0.13566661,0.012243379
0.28084296,0.35094994,0.19752403,0.020372309,-0.058781013,0.30136418,0.50768816,0.37824795,0.2329001,0.52490056,0.20358412,0.15377182,0.21407725,0.15864135,0.32016465,0.07267012,0.44100896,0.13996246,-0.0014843992
0.18173797,0.29209706,0.20206198,-0.04372668,-0.11074869,0.27696884,0.4852956,0.3526341,0.3283718,0.5145369,0.2347855,0.09965664,0.13574517,0.34815466,0.21483243,0.21019226,0.31659657,0.3188219,-0.018320344
0.19402936,0.23121023,0.19738953,-0.05096182,-0.069509,0.2635439,0.39758903,0.33513433,0.29346076,0.4591987,0.19024758,0.14220686,0.13024496,0.3722336,0.2109766,0.32518137,0.25761914,0.35238478,-0.0155981155
0.19918501,0.22135293,0.21969946,-0.0924793,-0.09974381,0.2782458,0.41629273,0.3512736,0.32546943,0.46695977,0.2107568,0.13594352,0.117951564,0.5078101,0.14194465,0.4805491,0.23695354,0.5157554,-0.009217973
0.21819402,0.3400998,0.17095962,-0.066054314,-0.11997804,0.30182543,0.54579896,0.3842756,0.28950635,0.6038465,0.20145606,0.055686574,0.14488429,0.24236709,0.2743231,0.12064374,0.4212685,0.1975716,-0.0048639188
1.249418,0.73845136,0.67634207,0.51223594,0.4819297,0.56073785,0.6579444,0.584545,0.14510643,0.8308036,0.06202783,0.71325624,0.6099273,-0.05700153,0.9836868,-0.297647,1.3479358,-0.20525989,0.23245102
0.20941211,0.27259824,0.18767951,-0.12024808,-0.15397559,0.3062076,0.49754372,0.38871673,0.3227631,0.5381989,0.19796064,0.086152,0.11668419,0.40503854,0.1318482,0.29687998,0.31217656,0.40558797,-0.0018980643
0.4384713,0.39845034,0.26216364,0.096991375,0.07515982,0.3144215,0.47573915,0.3763125,0.21157667,0.518161,0.14405921,0.25758022,0.27953723,0.11354651,0.4278832,0.0196717,0.54221797,0.06427536,0.033922642
0.22435945,0.29121828,0.1743386,-0.14965902,-0.18516842,0.33882123,0.5521406,0.41381356,0.33248702,0.58764696,0.17043741,0.046234787,0.13876949,0.32813329,0.14962716,0.2004286,0.3435352,0.35007325,-0.0050548622
0.213667,0.30032808,0.15817761,-0.078368306,-0.11431381,0.2882438,0.5136634,0.3363663,0.29758808,0.525748,0.21510965,0.07931226,0.15381259,0.25315812,0.21949923,0.14541684,0.33589193,0.21433204,-0.013887911
0.22001784,0.2871917,0.1781583,-0.090898156,-0.1176528,0.30427092,0.4752433,0.3821914,0.30580553,0.52544117,0.16315754,0.105440214,0.14232464,0.32513404,0.20572618,0.2248884,0.32616383,0.32370847,-0.006644902
0.9916854,0.6055356,0.5209652,0.38040206,0.37175083,0.483696,0.5888582,0.5266531,0.15356158,0.7129553,0.08397408,0.56043786,0.49968094,-0.020550787,0.7896487,-0.17371322,1.0755814,-0.1300968,0.17198358
0.24177128,0.32229334,0.19560063,0.010337381,-0.036541723,0.26738697,0.49680173,0.3850742,0.26653036,0.5048644,0.24587524,0.1520483,0.2034804,0.2646881,0.3227538,0.17238,0.39989457,0.21104434,-0.03197016
0.21560708,0.257478,0.21099949,-0.057587367,-0.089904174,0.28916335,0.45442396,0.3682058,0.29083824,0.49525103,0.20042223,0.1416975,0.1676545,0.38294792,0.235966,0.3266636,0.3046226,0.37090346,-0.019590128
0.20587882,0.36619854,0.17466709,-0.1036924,-0.1841717,0.31945115,0.65088576,0.42051172,0.36225665,0.64067394,0.28124955,0.0065106377,0.17418623,0.26573798,0.20939055,0.09312366,0.43023768,0.2414754,0.0035138857
0.9414929,0.5728354,0.5298769,0.35230988,0.31185144,0.44846952,0.5588058,0.47210118,0.15814857,0.67588824,0.06763887,0.52448106,0.48336977,-0.007453203,0.75652397,-0.17228924,0.9917079,-0.11968773,0.17057186
0.22417691,0.34716123,0.19783242,-0.058914337,-0.11617175,0.32533914,0.5493869,0.4175355,0.31097206,0.60879534,0.15758143,0.103906594,0.1908928,0.25452894,0.2830153,0.11244996,0.41885877,0.25228265,-0.021474373
0.24477048,0.34094205,0.20260513,-0.034254838,-0.06631185,0.33455223,0.51842374,0.3785791,0.28195652,0.58094865,0.20477937,0.120267436,0.18659954,0.2482436,0.30680278,0.11961191,0.41910923,0.22117916,-0.019952301
0.9310087,0.6012483,0.4865072,0.35581306,0.36181617,0.45951244,0.5723723,0.4721306,0.15792614,0.65970755,0.101092055,0.51874506,0.4678852,0.0003722012,0.75582004,-0.11854476,1.0159787,-0.12386405,0.14037782
0.24686694,0.3306857,0.1919215,-0.0069952607,-0.054455265,0.26747042,0.5265414,0.38776752,0.27869982,0.53982764,0.21573853,0.11594355,0.21280746,0.24755208,0.31276,0.15391618,0.413106,0.19559368,-0.020480912
0.19902349,0.23358229,0.18643363,-0.13003254,-0.14168493,0.28908348,0.47606882,0.35864943,0.34523812,0.5251228,0.21122974,0.0711879,0.10946685,0.4316985,0.10377934,0.3637427,0.25308043,0.4321641,-0.0029242188
0.28592604,0.35549903,0.21506591,0.053683586,-0.047100596,0.27818635,0.47707742,0.40175885,0.24867769,0.5202681,0.14066622,0.16907424,0.18192217,0.15632157,0.33637524,0.02599661,0.47264686,0.105505824,-0.013367183
1.3353024,0.81264293,0.7241655,0.5873214,0.5187385,0.59156644,0.6949306,0.5316296,0.1322425,0.81040806,0.13296555,0.7358866,0.6038689,-0.0760251,1.0484128,-0.27445704,1.4337634,-0.3074718,0.23926313
0.21792245,0.24467364,0.17305857,-0.12163092,-0.13488345,0.30106264,0.4643705,0.3774717,0.3012873,0.5198128,0.18683179,0.10497385,0.1398238,0.3637178,0.16601558,0.31611508,0.27874178,0.37874138,-0.004368836
0.22195525,0.22904652,0.17636004,-0.12774386,-0.12667404,0.29629073,0.44095936,0.35325912,0.30504444,0.49491084,0.1982057,0.0902963,0.10512557,0.43751526,0.097098544,0.42545056,0.23519896,0.46186134,0.018271904
0.7143034,0.5375569,0.3759564,0.2033816,0.15868156,0.41686997,0.5776738,0.43425506,0.18906754,0.6499514,0.099414915,0.34997886,0.4127872,-0.0024505109,0.6084594,-0.15070193,0.79845154,-0.053037688,0.12421699
0.3106796,0.45309964,0.23296326,0.03300244,-0.10631363,0.34943447,0.62340236,0.45601732,0.29649785,0.67989606,0.14392619,0.12231831,0.2047787,0.13110319,0.37831247,-0.048408657,0.59025896,0.0971473,-0.014938918
1.3324564,0.7188986,0.7103714,0.54772335,0.5652369,0.5988336,0.6491968,0.58185637,0.16724609,0.801283,0.058110245,0.75112814,0.64901364,-0.075153425,1.0389662,-0.24775405,1.3849549,-0.23859209,0.2313666
0.80937946,0.5133818,0.47324085,0.2964285,0.26303795,0.40251976,0.53868467,0.44288895,0.15563187,0.6212501,0.07160936,0.45318857,0.4276682,0.016704142,0.6985601,-0.12591235,0.88847554,-0.07970617,0.1270522
0.45122162,0.45792794,0.26850674,0.11497535,0.049744256,0.3629668,0.56727976,0.4372848,0.25009498,0.625576,0.14096199,0.23911414,0.2993405,0.056265444,0.49708968,-0.09537871,0.6548201,0.031280313,0.02739764
1.3146882,0.7804471,0.6906626,0.5349883,0.5352825,0.59736234,0.69132054,0.6023838,0.14380716,0.8274044,0.070990935,0.741625,0.6588202,-0.07901427,1.0638727,-0.30344826,1.4080763,-0.24071446,0.22957721
0.24408501,0.36761296,0.20005327,-0.027290247,-0.147359,0.33767945,0.5398299,0.4003019,0.31292468,0.6203105,0.24175483,0.085642226,0.1038156,0.24879955,0.27028555,0.11823965,0.43517146,0.18500835,0.00097252475
1.898253,0.9736234,1.0055722,0.8046591,0.74743724,0.7981681,0.8037257,0.7691464,0.12662278,1.0235171,0.0401081,1.0833067,0.84359366,-0.15852298,1.3785565,-0.45817888,1.9205097,-0.4222459,0.38253334
0.20898391,0.30721897,0.16119105,-0.14807208,-0.19166654,0.34031337,0.56217116,0.3980243,0.32648793,0.6007315,0.19495928,0.040644642,0.13792205,0.28519946,0.14788595,0.15397692,0.34475178,0.29683882,-0.007187344
0.261375,0.28642985,0.24892646,0.030161906,0.00033809245,0.28900924,0.42995524,0.35258055,0.29412952,0.47823268,0.20382804,0.20962036,0.21061134,0.31613946,0.33182955,0.25849405,0.36298296,0.2925274,-0.037272383
0.22461598,0.2902541,0.16654633,-0.15256163,-0.18848965,0.32640523,0.5709379,0.38930184,0.37388566,0.5987232,0.19188082,0.02999115,0.1388187,0.2967083,0.13164555,0.19725628,0.32544428,0.31609416,-0.008359367
0.4807793,0.45516944,0.2814175,0.11783746,0.04641366,0.3307173,0.54836154,0.39929944,0.21221532,0.58615524,0.14601678,0.24281964,0.3098635,0.074340746,0.47260678,-0.050946742,0.6196811,0.018962223,0.046316124
0.24092813,0.32962012,0.18796691,-0.035671953,-0.08767092,0.30770773,0.5079198,0.37773907,0.28439268,0.55731577,0.19016983,0.13801287,0.1940907,0.22036788,0.30640447,0.10417234,0.40292606,0.1953049,-0.021489084
0.29537094,0.37951234,0.20781647,0.0021226872,-0.075493395,0.3188029,0.53200346,0.38677767,0.25588503,0.56302327,0.20408478,0.14061676,0.21087648,0.20921937,0.33956915,0.07421143,0.47821832,0.16069944,-0.01656897
0.2574575,0.30208325,0.14540029,-0.18724628,-0.19255179,0.3949929,0.61635953,0.41270313,0.3622516,0.63801956,0.24538004,0.023738861,0.17381242,0.30357617,0.101160705,0.23936579,0.31937578,0.34435147,0.02610774
1.0568259,0.64612126,0.6026895,0.42956147,0.3549536,0.4963809,0.6053541,0.5329809,0.13092326,0.711334,0.0730554,0.62713766,0.51417965,0.0019966215,0.868698,-0.22735201,1.1507392,-0.15199763,0.16366053
0.2613051,0.35192782,0.18719213,-0.006024454,-0.102663845,0.3015183,0.49650773,0.34827444,0.31527254,0.48499286,0.24699646,0.118442334,0.1298721,0.26518536,0.27165568,0.10395861,0.3887197,0.19135919,-0.0028685965
0.23574439,0.3757739,0.22008361,-0.01783977,-0.109257355,0.32812572,0.55939305,0.44184777,0.3270901,0.64056396,0.16371174,0.12865324,0.19159171,0.22000703,0.3116424,0.03987632,0.4536464,0.20621994,-0.025088493
0.18519896,0.29932514,0.19235128,-0.0721104,-0.1166766,0.28676128,0.48883346,0.3633714,0.29845437,0.5235754,0.22197723,0.09399492,0.14031541,0.33668303,0.19289732,0.20745663,0.33150378,0.32547322,-0.009547348
0.33053452,0.40992513,0.24697071,0.050962858,-0.060860693,0.31644654,0.56022537,0.41040522,0.2595444,0.5976267,0.16416001,0.16118705,0.23821235,0.14400795,0.38733715,-0.0073742867,0.54909766,0.09594405,-0.013227337
0.19995049,0.24946511,0.1864748,-0.123340175,-0.14653724,0.3034501,0.47392836,0.3732671,0.3220984,0.5361018,0.20477344,0.0811921,0.11629617,0.41241664,0.13241248,0.33247104,0.27225798,0.42037138,-0.0011132932
0.18994409,0.25007212,0.20759246,-0.05094606,-0.09059523,0.27123347,0.43639347,0.34976542,0.30960453,0.48129845,0.21728948,0.14026865,0.15402704,0.3865862,0.21332243,0.3025707,0.28785527,0.37221885,-0.02776635
0.19833098,0.2554992,0.22164479,-0.04974201,-0.0854525,0.27388656,0.4457421,0.36664683,0.30511653,0.48938736,0.1833063,0.1319965,0.15270817,0.3617702,0.22062479,0.2821997,0.2968593,0.3540667,-0.026852429
0.19626284,0.2521611,0.20108123,-0.06387474,-0.090004504,0.28764695,0.44391775,0.36385608,0.27338013,0.48241377,0.2086509,0.12654343,0.14418584,0.3722518,0.22544745,0.3072201,0.29799315,0.35699385,-0.025824033
0.23998535,0.32912874,0.15144384,-0.04026245,-0.11669935,0.2787984,0.5087841,0.37728,0.27346146,0.5380268,0.23318018,0.12233265,0.18169163,0.22585696,0.25807714,0.1271647,0.3692775,0.18643788,-0.0011717342
0.18393093,0.2898671,0.18306793,-0.06159771,-0.12342298,0.260982,0.5178057,0.34296745,0.33438316,0.5229642,0.20823017,0.058525965,0.14005862,0.30966616,0.17914535,0.16432418,0.33331636,0.26847237,-0.0068834117
0.2225996,0.29588705,0.16089948,-0.124838024,-0.14507814,0.31475496,0.523551,0.37627676,0.328009,0.56008995,0.16661336,0.0762069,0.15828457,0.29977795,0.19601592,0.19673479,0.3392569,0.30437198,-0.0026916564
0.58077896,0.58013016,0.34769136,0.1842658,0.12381101,0.43993855,0.66834044,0.43311334,0.28058195,0.70426077,0.13265648,0.2911346,0.36401796,0.0127504915,0.5859454,-0.20120941,0.83595,-0.026039608,0.06798075
0.19674833,0.26206374,0.19179927,-0.077919856,-0.08978473,0.27834687,0.4616576,0.32295954,0.30791125,0.503579,0.14774787,0.08237435,0.13772418,0.3078214,0.18740243,0.2168098,0.29834515,0.29467034,-0.015736256
0.19688913,0.26249352,0.17719004,-0.099598154,-0.12563165,0.29193863,0.4799946,0.34861505,0.31520548,0.5105186,0.16154997,0.0701381,0.13375573,0.34231818,0.15803775,0.22886255,0.27805728,0.33069083,-0.00726806
0.2850111,0.37098202,0.1825259,0.02197044,-0.080534995,0.29533964,0.48343644,0.34779847,0.27076834,0.49591592,0.23176561,0.13487601,0.13438013,0.20103474,0.32552558,0.04723858,0.4322937,0.1275332,-0.003298114
0.22466213,0.31008926,0.18247826,-0.02811626,-0.09692629,0.2756474,0.47874177,0.36939475,0.25853986,0.5024586,0.21215975,0.13285652,0.1779353,0.2718901,0.2634588,0.17995316,0.3729935,0.23888487,-0.010878776
0.19805866,0.2294696,0.21048613,-0.07909982,-0.10839929,0.27877244,0.43352225,0.35810214,0.3063989,0.47352812,0.20937566,0.13213418,0.13810351,0.4416011,0.17334855,0.37947887,0.26378992,0.43885902,-0.018649224
0.22767362,0.28609714,0.19582105,-0.1303293,-0.13712788,0.35472956,0.52803296,0.41135857,0.3162844,0.59183794,0.14668798,0.07593646,0.123628065,0.38416135,0.13315415,0.29193932,0.3583679,0.38053676,0.00862547
0.20613393,0.28464857,0.15598243,-0.12105295,-0.15657169,0.30048424,0.5280228,0.38088152,0.30902737,0.54920673,0.21580544,0.06679462,0.15276606,0.29923603,0.17562148,0.20872079,0.3185218,0.29897746,-0.0047566537
0.54515195,0.5324963,0.37542298,0.16527681,0.00032875687,0.37987635,0.6135309,0.5042709,0.22085541,0.67411625,0.19311129,0.3132642,0.29393,0.10969142,0.516836,-0.14345275,0.7598996,0.03917078,0.057880655
0.24241455,0.43708184,0.2066137,-0.15386768,-0.24593204,0.42237976,0.71865153,0.5196787,0.46487293,0.83508444,0.15930979,-0.021598324,0.08033408,0.30670017,0.08716935,0.115419604,0.48058307,0.31121296,-0.009474118
0.25046372,0.36357224,0.22956643,0.023771267,-0.12349638,0.30289316,0.5056346,0.34097344,0.33503145,0.52640873,0.25362137,0.09671097,0.11381222,0.27461046,0.28360242,0.10325981,0.40027553,0.19234022,-0.0026809638
0.22036573,0.26601017,0.21358068,-0.026722547,-0.058073565,0.2788595,0.44849667,0.36328933,0.28084204,0.48187613,0.22030066,0.1598161,0.17143019,0.34970993,0.27199447,0.2837271,0.32580623,0.3220199,-0.033025622
