MI_PointsAdjust_Language,MI_PointsAdjust_Envergure,MI_PointsAdjust_ManagerExp,Effort
0.6670784,0.40453064,0.14773295522670446,0.37488276
0.67992234,0.53516483,0.5680586131941386,0.5695589
0.3509283,0.09665005,0.08662749733725027,0.1953023
0.19865103,0.08601238,0.0198811420118858,0.1581622
0.6565898,0.39215857,0.3889701611029838,0.57642055
0.5111639,0.16533431,0.3832031116796888,0.36862344
0.29776222,0.078390196,0.06686981331301867,0.25404835
0.46570855,0.16202061,0.20876232912376708,0.327718
0.423765,0.42797506,0.6376588362341163,0.2733906
0.49563426,0.19723733,0.23962870603712938,0.3441397
0.7350272,0.66208845,0.6644810335518967,0.64375925
0.47134387,0.19205807,0.1416115658388434,0.28118163
0.34289753,0.13558461,0.0901269909873009,0.22620022
0.124644265,0.32955936,0.35755249424475055,0.061526846
0.4579888,0.17709824,0.12914469708553028,0.2508034
0.4152031,0.15098816,0.24108018589198138,0.31432742
0.74546975,0.5469457,0.3958893004110699,0.55939466
0.5558706,0.24434581,0.3083155991684401,0.44002616
0.57725865,0.22957483,0.21480663851933615,0.2990766
0.88816124,0.8833951,0.7721515727848426,0.82571626
0.381807,0.099193886,0.1600325139967486,0.23260511
0.5927397,0.31286892,0.3885686011431399,0.43237168
0.31963015,0.10247282,0.19430451056954892,0.24165252
0.4653846,0.18679981,0.19313512068648792,0.29044408
0.23779796,0.046046186,0.0797710260228974,0.13699321
0.7400112,0.4407018,0.4508399549160045,0.53451604
0.42235532,0.14447916,0.21663451833654815,0.19088255
0.6639066,0.43035528,0.41197742880225713,0.4743572
0.5464555,0.24653168,0.1611390238860976,0.27707496
0.37330186,0.09894727,0.20425770957422903,0.14589679
0.3340542,0.10386456,0.09281968071803191,0.16717882
0.14603046,0.090184405,0.025589992441000756,0.21883097
0.5291341,0.24096176,0.302569469743053,0.41413486
0.627289,0.44421217,0.3443209655679034,0.39697385
0.40349618,0.11581071,0.1302554469744553,0.195446
0.50146294,0.43308407,0.609749839025016,0.46707815
0.25460792,0.075419225,0.1107105189289481,0.16645746
0.6417979,0.46906167,0.4579641942035806,0.4866084
0.24855751,0.07880732,0.06384676361532363,0.19212171
0.80009043,0.49696362,0.4627998037200196,0.7220886
0.5591483,0.23215762,0.18342678165732182,0.36983186
0.65533876,0.29814595,0.3720696827930317,0.39649802
0.35719156,0.0961995,0.08544188645581136,0.2882624
0.25507355,0.05210659,0.13537918646208136,0.18401647
0.4294506,0.1937997,0.2402423059757694,0.35143495
0.4981987,0.17617644,0.13479462652053734,0.41798127
0.6114362,0.4008575,0.5771250422874957,0.4747529
0.6504777,0.35421768,0.3817469618253038,0.46645832
0.48625386,0.26298997,0.3365993663400633,0.3815871
0.57018566,0.23426281,0.2697116430288357,0.22908646
0.7813403,0.4212787,0.5830794416920557,0.68054634
0.39541498,0.12775168,0.17258760274123972,0.23381779
0.22988808,0.108880386,0.10650362534963746,0.12997246
0.6406241,0.43928728,0.5443680455631954,0.46557933
0.423852,0.18492909,0.2317548568245143,0.2875655
0.19917293,0.07007774,0.030493810950618903,0.21163559
0.34349427,0.044784825,0.2230975076902492,0.24666475
0.4671901,0.20821425,0.1599981340001866,0.30463213
0.8097798,0.5384532,0.500965949903405,0.6787895
0.7706668,0.37352175,0.703387669661233,0.6172823
0.14617242,0.70086384,0.8475011152498884,0.3399945
0.3983798,0.13430765,0.22558725744127425,0.2536773
0.41581374,0.17199245,0.34825381517461845,0.2570182
0.41751415,0.22288758,0.300879869912013,0.34113187
0.42636636,0.15556224,0.13339453666054632,0.20018467
0.53258216,0.2858237,0.10812137918786208,0.3333509
0.47246754,0.15901227,0.2697320930267907,0.29753846
0.6464485,0.37811282,0.3728099127190087,0.54588276
0.3367725,0.07352318,0.1004386439561356,0.20106304
0.35826015,0.08677137,0.2855125414487459,0.29374665
0.6026218,0.26667905,0.3598181840181816,0.48661512
0.40149626,0.1586339,0.2100906789909321,0.27459168
0.4739713,0.2165687,0.24427514557248545,0.28135425
0.23366697,0.08650015,0.11853838314616168,0.15981892
0.42460698,0.20429012,0.15629847437015257,0.3141108
0.6550326,0.59446716,0.6709538329046166,0.55220973
0.2571603,0.06540879,0.048020065197993476,0.16016129
0.3568491,0.03278327,0.27862707213729276,0.24206741
0.6531263,0.2940738,0.33615418638458133,0.38139892
0.59926075,0.2721963,0.3342862965713703,0.34895003
0.8880228,0.64954495,0.48964728103527183,0.7740533
0.73553073,0.3605183,0.5788790021120997,0.5259382
0.40871835,0.15729986,0.21830249816975017,0.23263173
0.86095524,0.5348323,0.3374712662528733,0.60117275
0.36272568,0.11534208,0.10882452511754748,0.21384272
0.4123538,0.061081808,0.13912707608729238,0.1668506
0.25762427,0.023979237,0.1845002115499788,0.20684366
0.40041834,0.15711124,0.20762237923776208,0.28318098
0.6902538,0.3786105,0.20484923951507605,0.29935658
0.46150964,0.20916207,0.1427939657206034,0.24411662
0.7621337,0.489894,0.3538908646109135,0.62522095
0.6351639,0.35483044,0.15669943433005654,0.45371258
0.5427549,0.23582228,0.2681576331842367,0.28736842
0.6324863,0.34671408,0.3600835439916456,0.5341086
0.43973914,0.16157141,0.23713972628602736,0.29836047
0.49849463,0.23239142,0.200653759934624,0.285815
0.3695112,0.17622498,0.23684910631508935,0.33030462
0.6701267,0.29078862,0.4397031860296814,0.35105044
0.5695383,0.2182394,0.29127249087275087,0.3186102
0.0,0.17604285,0.1411338058866194,0.0
0.5243265,0.19760272,0.42895945710405425,0.45413232
0.2992196,0.01951028,0.11082214491778551,0.19284436
0.80941707,0.79211545,0.9327134067286592,0.8785995
0.36023703,0.09808097,0.11532724246727576,0.20970243
0.55504507,0.24419463,0.37024041297595867,0.46333957
0.2615173,0.10526988,0.059468674053132595,0.17120239
0.20235233,0.16422482,0.1533004146699585,0.13519788
0.42294618,0.16463137,0.1498634850136515,0.27069795
0.32820705,0.04493069,0.15696914430308556,0.1571071
0.35863602,0.11183296,0.10713059928694006,0.25696656
0.7382956,0.50277495,0.48614080138591986,0.6126536
0.29871815,0.13519351,0.20558119944188005,0.23515853
0.5084301,0.2935114,0.18576568142343186,0.366378
0.48342478,0.23066412,0.08765069123493087,0.27930927
0.7045931,0.3979985,0.2742776325722367,0.5188208
0.4463454,0.21461752,0.30947151905284803,0.2738071
0.292431,0.11638354,0.27526357247364275,0.14167824
0.273841,0.10697892,0.11994227800577219,0.17865378
0.5941813,0.24721695,0.3506592649340735,0.3700546
0.63495165,0.30360162,0.4224264177573582,0.5239354
0.4652462,0.19317958,0.14270894572910542,0.2784807
0.6364452,0.29502797,0.28014061198593876,0.31480873
0.28611737,0.048320066,0.10018259998174,0.15531851
0.4252869,0.121432334,0.11539611846038815,0.24009706
0.26178625,0.082938775,0.16621200337879963,0.16353086
0.45549148,0.17656244,0.2175667082433292,0.3621897
0.66980284,0.27061823,0.42589832741016725,0.30585027
0.43705714,0.1527532,0.23333511666648832,0.32527825
0.3531083,0.090261824,0.13643203635679635,0.18852746
0.5589468,0.21783014,0.17843925215607478,0.22843319
0.3871181,0.19231805,0.26694992330500766,0.15882663
0.54711777,0.19574772,0.16721655327834467,0.29791132
0.44595557,0.1324171,0.1819028118097188,0.32202607
0.5028588,0.17904088,0.2206843379315662,0.28384185
0.31898874,0.112240195,0.15938605406139458,0.23327856
0.8945248,0.7275222,0.6283124371687563,0.84301233
0.50496495,0.18101214,0.2866442513355748,0.30291706
0.9671858,0.7349041,0.6562088343791165,0.78248024
0.42228252,0.11242806,0.23600481639951834,0.3238664
0.4552611,0.22337148,0.25013021498697846,0.31746465
0.43396285,0.19834723,0.08342704165729584,0.25811994
0.16684419,0.16246796,0.11736439826356017,0.15502602
0.3422888,0.081804216,0.11709381229061876,0.24749908
0.22319618,0.06346973,0.07759074824092517,0.24614565
0.81238437,0.5111139,0.31110176888982305,0.4255725
0.37082082,0.15445912,0.19509214049078594,0.2841208
0.36318886,0.12791929,0.15356591464340852,0.24487175
0.5020611,0.09405641,0.31146206885379313,0.2624007
0.24910384,0.04586513,0.058940634105936585,0.16101982
0.3372476,0.15972626,0.20107961989203801,0.28326663
0.577094,0.21965297,0.5169990483000951,0.4805618
0.4598791,0.17253444,0.15509840449015952,0.25303808
0.75501025,0.43070766,0.22474988752501124,0.55885977
0.4893263,0.1715852,0.13672032632796735,0.22088
0.7016224,0.34813002,0.4413054758694524,0.49809837
0.5810793,0.2950593,0.11866443813355618,0.2502353
0.31017172,0.113255724,0.14608910539108944,0.12575568
0.59145427,0.23190078,0.17399866260013372,0.36383045
0.51413363,0.267521,0.3425381457461854,0.34997714
0.401618,0.12241879,0.12616962738303725,0.3875416
0.27901286,0.077157214,0.05139576086042391,0.15834321
0.6400135,0.3133542,0.38314916168508384,0.43017077
0.66551995,0.59271675,0.7019802298019769,0.6286876
0.55876434,0.22881597,0.18755884124411587,0.23835906
0.321533,0.10422878,0.2229948777005122,0.31474036
0.487634,0.24213682,0.13223631677636832,0.3141634
0.31501478,0.05346563,0.13871173612882637,0.2116349
0.49654263,0.20077899,0.1513042548695745,0.24729311
0.40188974,0.18849435,0.09244687075531291,0.36261576
0.42060813,0.1408213,0.21587597841240216,0.19795525
0.57434654,0.35493386,0.509386609061339,0.504387
0.36898917,0.1475533,0.06538461346153865,0.13638622
0.30633056,0.12971774,0.14174525582547443,0.21292455
0.38468927,0.11960466,0.14477071552292842,0.27924564
0.35847652,0.12655833,0.09618952038104796,0.21585566
0.3175947,0.039206542,0.23693503630649634,0.1887187
0.36135918,0.09918609,0.0912788908721109,0.14562519
0.409857,0.073866844,0.27777693222230676,0.26885822
0.49167806,0.20339674,0.1502605549739445,0.24741988
0.4163906,0.14453939,0.21416084858391513,0.20556569
0.23402067,0.067662284,0.0906738249326175,0.16409388
0.20204842,0.08731499,0.12450011354998863,0.21321669
0.5812522,0.36177275,0.3139469286053071,0.40683693
0.5190039,0.19032606,0.17491485250851474,0.2872604
0.5162716,0.21336508,0.21211474878852513,0.32123172
0.5063998,0.23414515,0.21628726837127313,0.37260628
0.5750392,0.345033,0.2081562391843761,0.3972382
0.45677722,0.21256617,0.11532111846788815,0.25586128
0.5294668,0.18483075,0.1725461427453857,0.31619588
0.57739043,0.42386448,0.49491853050814694,0.58559346
0.24228148,0.14563876,0.15005914499408549,0.15194248
0.5433173,0.20929804,0.39663364033663595,0.4267726
0.3587609,0.1051729,0.11515390848460916,0.24982445
0.50388396,0.19837761,0.3676777632322237,0.42965657
0.37927547,0.12047501,0.11520744847925514,0.33312047
0.345551,0.117964715,0.09440285055971494,0.23021899
0.57380664,0.3049831,0.32401933759806617,0.42867613
0.43845117,0.1484245,0.17048431295156868,0.2925731
0.3663258,0.09600583,0.10767333923266607,0.2394742
0.5967916,1.0,1.0,0.6489853
0.5560634,0.29472384,0.35233810476618954,0.42434245
0.65956753,0.5445862,0.5554283444571656,0.5518849
0.3311242,0.15737192,0.2136873786312621,0.2904747
0.20708252,0.106593356,0.09123502487649751,0.2265282
0.47909987,0.2623805,0.12277511772248821,0.2850746
0.7850338,0.5886504,0.6360532363946764,0.70513815
0.21622945,0.085910976,0.06912261308773868,0.2670213
0.45149815,0.17265806,0.1943708205629179,0.24502464
0.37630507,0.13407089,0.15620866437913353,0.2719102
0.41465557,0.12412709,0.2111363088863691,0.2506564
0.43452728,0.20002615,0.25532967446703253,0.34276026
0.52401024,0.16511172,0.16444079355592062,0.27289647
0.67835784,0.28235754,0.22863589713641028,0.25544995
0.25816715,0.09456985,0.2923089307691069,0.14279138
