AFP,Input,Output,File,Added,N_effort,MI_N_effort_AFP,MI_N_effort_PDR_AFP,MI_N_effort_NPDU_UFP,MI_N_effort_Added,MI_N_effort_PDR_UFP,MI_N_effort_Enquiry,MI_N_effort_NPDR_AFP,MI_N_effort_Duration,MI_N_effort_File,MI_N_effort_Output,MI_N_effort_Resource_1,MI_AFP_PDR_AFP,Effort
389.0,120.0,94.0,63.0,198.0,1134.0,441126.0,3288.6,3515.4,224532.0,3515.4,87318.0,3288.6,6804.0,71442.0,106596.0,0.0,1128.1,1134
132.0,56.0,0.0,38.0,128.0,1429.0,188628.0,12861.0,16004.8,182912.0,13289.7,38583.0,15433.2,11432.0,54302.0,0.0,1429.0,1188.0,1186
132.0,30.0,50.0,24.0,39.0,1666.0,219912.0,17493.0,21991.2,64974.0,18326.0,36652.0,20991.6,14994.0,39984.0,83300.0,1666.0,1386.0,1383
286.0,94.0,36.0,38.0,267.0,1727.0,493922.0,10362.0,11225.5,461109.0,11225.5,75988.0,10362.0,10362.0,65626.0,62172.0,1727.0,1716.0,1727
305.0,73.0,87.0,63.0,272.0,4504.0,1373720.0,66659.2,74766.40000000001,1225088.0,74766.40000000001,175656.0,66659.2,31528.0,283752.0,391848.0,0.0,4514.0,4504
268.0,73.0,105.0,70.0,248.0,5517.0,1478556.0,98754.3,122477.4,1368216.0,107029.8,0.0,113650.2,44136.0,386190.0,579285.0,0.0,4797.2,4800
110.0,36.0,15.0,49.0,110.0,2553.0,280830.0,59229.6,59229.6,280830.0,59229.6,0.0,59229.6,61272.0,125097.0,38295.0,0.0,2552.0,2553
3963.0,1184.0,616.0,1091.0,3885.0,16921.0,67057923.0,72760.3,74452.40000000001,65738085.0,74452.40000000001,16108792.0,72760.3,186131.0,18460811.0,10423336.0,0.0,17040.899999999998,16921
397.0,83.0,252.0,58.0,409.0,8987.0,3567839.0,168955.6,197714.0,3675683.0,163563.4,143792.0,203106.2,62909.0,521246.0,2264724.0,8987.0,7463.6,7459
254.0,90.0,39.0,117.0,119.0,3877.0,984758.0,59318.100000000006,60481.2,461363.0,60481.2,11631.0,59318.100000000006,42647.0,453609.0,151203.0,0.0,3886.2,3877
134.0,73.0,0.0,14.0,33.0,2516.0,337144.0,39249.6,58119.600000000006,83028.0,48307.2,55352.0,47300.8,20128.0,35224.0,0.0,2516.0,2090.4,2088
266.0,101.0,70.0,56.0,258.0,5657.0,1504762.0,100128.9,123888.3,1459506.0,102957.4,147082.0,120494.1,45256.0,316792.0,395990.0,5657.0,4708.2,4695
237.0,114.0,11.0,42.0,181.0,3857.0,914109.0,52069.5,70583.1,698117.0,58626.4,169708.0,62869.100000000006,34713.0,161994.0,42427.0,3857.0,3199.5,3201
1243.0,555.0,15.0,394.0,1219.0,13843.0,17206849.0,127355.6,157810.2,16874617.0,130124.2,3391535.0,153657.3,124587.0,5454142.0,207645.0,13843.0,11435.6,11490
666.0,138.0,233.0,105.0,605.0,752.0,500832.0,827.2,902.4,454960.0,902.4,93248.0,827.2,9776.0,78960.0,175216.0,752.0,732.6,752
1810.0,349.0,423.0,457.0,1616.0,29399.0,53212190.0,476263.8,535061.7999999999,47508784.0,535061.7999999999,11083423.0,476263.8,1028965.0,13435343.0,12435777.0,0.0,29322.0,29399
88.0,56.0,7.0,7.0,9.0,2770.0,243760.0,72297.0,90302.0,24930.0,74790.0,41550.0,87255.0,16620.0,19390.0,19390.0,2770.0,2296.8,2299
62.0,19.0,8.0,15.0,51.0,949.0,58838.0,13475.8,17651.4,48399.0,16417.7,8541.0,14519.7,4745.0,14235.0,7592.0,949.0,880.4,883
305.0,59.0,102.0,60.0,138.0,10484.0,3197620.0,298794.0,421456.8000000001,1446792.0,349117.19999999995,199196.0,360649.6,104840.0,629040.0,1069368.0,10484.0,8692.5,8702
349.0,107.0,93.0,52.0,286.0,3703.0,1292347.0,39251.8,39251.8,1059058.0,39251.8,359191.0,39251.8,29624.0,192556.0,344379.0,3703.0,3699.4,3703
156.0,0.0,133.0,10.0,143.0,849.0,132444.0,3820.5,5009.1,121407.0,4160.1,0.0,4584.6,3396.0,8490.0,112917.0,849.0,702.0,705
100.0,24.0,76.0,7.0,40.0,1434.0,143400.0,20506.2,18642.0,57360.0,18642.0,4302.0,20506.2,21510.0,10038.0,108984.0,1434.0,1430.0,1434
222.0,20.0,5.0,73.0,47.0,2952.0,655344.0,32472.0,45756.0,138744.0,37785.6,274536.0,39261.6,11808.0,215496.0,14760.0,2952.0,2442.0,2450
506.0,54.0,161.0,173.0,511.0,3500.0,1771000.0,24150.0,23800.0,1788500.0,23800.0,150500.0,24150.0,31500.0,605500.0,563500.0,3500.0,3491.4,3500
123.0,28.0,0.0,15.0,115.0,2179.0,268017.0,33556.6,41183.1,250585.0,35953.5,102413.0,38568.3,6537.0,32685.0,0.0,0.0,1894.2,1896
252.0,0.0,109.0,0.0,109.0,6821.0,1718892.0,184849.1,184849.1,743489.0,184849.1,975403.0,184849.1,75031.0,0.0,743489.0,0.0,6829.200000000001,6821
258.0,186.0,40.0,10.0,0.0,1678.0,432924.0,9061.2,11074.8,0.0,9229.0,31882.0,10907.0,6712.0,16780.0,67120.0,1678.0,1393.2,1393
166.0,67.0,88.0,0.0,37.0,3137.0,520742.0,49250.9,61171.5,116069.0,50819.4,18822.0,59289.3,21959.0,0.0,276056.0,3137.0,2606.2,2604
181.0,45.0,39.0,42.0,169.0,4088.0,739928.0,82168.8,98929.6,690872.0,87892.0,155344.0,92388.8,40880.0,171696.0,159432.0,0.0,3638.1,3638
284.0,99.0,112.0,28.0,220.0,3234.0,918456.0,36867.6,39454.8,711480.0,39454.8,84084.0,36867.6,12936.0,90552.0,362208.0,3234.0,3237.6,3234
52.0,0.0,60.0,0.0,0.0,304.0,15808.0,1459.2,1550.4,0.0,1276.8,0.0,1763.2,912.0,0.0,18240.0,304.0,249.6,252
102.0,72.0,0.0,0.0,0.0,1239.0,126378.0,12513.9,15859.2,0.0,13133.4,22302.0,14991.9,3717.0,0.0,0.0,1239.0,1030.2,1028
58.0,26.0,29.0,0.0,22.0,833.0,48314.0,9912.7,11995.2,18326.0,9912.7,2499.0,11995.2,4165.0,0.0,24157.0,833.0,690.2,691
1196.0,626.0,108.0,413.0,1208.0,7824.0,9357504.0,50856.0,50856.0,9451392.0,50856.0,438144.0,50856.0,117360.0,3231312.0,844992.0,0.0,7774.0,7824
38.0,30.0,0.0,0.0,32.0,247.0,9386.0,1605.5,1605.5,7904.0,1605.5,1976.0,1605.5,988.0,0.0,0.0,247.0,247.0,247
84.0,33.0,0.0,27.0,61.0,3299.0,277116.0,107547.4,134269.30000000002,201239.0,111506.2,69279.0,129650.7,32990.0,89073.0,0.0,3299.0,2738.4,2738
73.0,18.0,14.0,44.0,40.0,1351.0,98623.0,20805.4,21751.1,54040.0,17968.3,10808.0,24993.5,8106.0,59444.0,18914.0,1351.0,1124.2,1121
449.0,352.0,12.0,52.0,0.0,19328.0,8678272.0,690009.6000000001,873625.6000000001,0.0,724800.0,231936.0,831104.0,154624.0,1005056.0,231936.0,19328.0,16029.3,16042
551.0,188.0,116.0,114.0,223.0,2934.0,1616634.0,12909.6,18190.8,654282.0,14963.4,152568.0,15550.2,38142.0,334476.0,340344.0,2934.0,2424.4,2435
194.0,48.0,47.0,27.0,185.0,1440.0,279360.0,10656.0,11232.0,266400.0,11232.0,40320.0,10656.0,11520.0,38880.0,67680.0,0.0,1435.6,1440
185.0,36.0,14.0,32.0,142.0,6416.0,1186960.0,222635.2,290003.2,911072.0,290003.2,320800.0,222635.2,102656.0,205312.0,89824.0,6416.0,6419.500000000001,6416
134.0,43.0,0.0,36.0,156.0,1461.0,195774.0,13295.1,13733.4,227916.0,11395.8,112497.0,15924.9,7305.0,52596.0,0.0,1461.0,1219.4,1213
1241.0,575.0,45.0,301.0,1240.0,10222.0,12685502.0,83820.4,83820.4,12675280.0,83820.4,3260818.0,83820.4,153330.0,3076822.0,459990.0,10222.0,10176.2,10222
99.0,81.0,0.0,15.0,6.0,241.0,23859.0,578.4,578.4,1446.0,578.4,723.0,578.4,723.0,3615.0,0.0,241.0,237.6,241
1285.0,685.0,67.0,620.0,1512.0,1200.0,1542000.0,1080.0,960.0,1814400.0,960.0,159600.0,1080.0,19800.0,744000.0,80400.0,1200.0,1156.5,1200
466.0,164.0,212.0,66.0,461.0,2058.0,959028.0,7614.6,9261.0,948738.0,7614.6,24696.0,9055.2,20580.0,135828.0,436296.0,2058.0,1724.2,1708
77.0,30.0,0.0,22.0,7.0,2540.0,195580.0,69596.0,89662.0,17780.0,74422.0,50800.0,83820.0,10160.0,55880.0,0.0,2540.0,2109.8,2108
81.0,11.0,22.0,20.0,64.0,547.0,44307.0,3063.2,4047.8,35008.0,3336.7,0.0,3719.6,547.0,10940.0,12034.0,547.0,453.6,454
694.0,61.0,164.0,145.0,598.0,4086.0,2835684.0,24107.4,27784.8,2443428.0,27784.8,686448.0,24107.4,32688.0,592470.0,670104.0,0.0,4094.6,4086
62.0,18.0,7.0,10.0,7.0,2442.0,151404.0,79853.40000000001,102808.2,17094.0,85225.8,14652.0,96214.8,12210.0,24420.0,17094.0,2442.0,2027.4,2027
56.0,0.0,42.0,0.0,57.0,293.0,16408.0,1523.6,1494.3,16701.0,1494.3,0.0,1523.6,879.0,0.0,12306.0,293.0,291.2,293
753.0,289.0,13.0,363.0,672.0,4301.0,3238653.0,24515.7,27526.4,2890272.0,27526.4,0.0,24515.7,51612.0,1561263.0,55913.0,4301.0,4292.1,4301
421.0,177.0,22.0,0.0,421.0,16788.0,7067748.0,669841.2,669841.2,7067748.0,669841.2,3642996.0,669841.2,260214.0,0.0,369336.0,16788.0,16797.899999999998,16788
59.0,30.0,11.0,21.0,65.0,682.0,40238.0,6547.2,7161.0,44330.0,5933.4,2046.0,7911.2,2046.0,14322.0,7502.0,682.0,566.4,566
409.0,42.0,201.0,67.0,409.0,2672.0,1092848.0,17368.0,17368.0,1092848.0,17368.0,104208.0,17368.0,29392.0,179024.0,537072.0,0.0,2658.5,2672
115.0,21.0,90.0,0.0,94.0,1869.0,214935.0,30464.7,30464.7,175686.0,30464.7,7476.0,30464.7,22428.0,0.0,168210.0,0.0,1874.5,1869
93.0,58.0,20.0,10.0,22.0,967.0,89931.0,8316.199999999999,10153.5,21274.0,8412.9,3868.0,10056.8,2901.0,9670.0,19340.0,967.0,799.8,803
71.0,30.0,15.0,7.0,0.0,4842.0,343782.0,274057.2,339908.4,0.0,281804.4,58104.0,330224.4,33894.0,33894.0,72630.0,4842.0,4018.6,4019
971.0,345.0,42.0,150.0,796.0,5864.0,5693944.0,29320.0,43393.6,4667744.0,35770.4,1460136.0,35184.0,82096.0,879600.0,246288.0,5864.0,4855.0,4867
74.0,15.0,7.0,0.0,74.0,3132.0,231768.0,132483.59999999998,132483.59999999998,231768.0,132483.59999999998,131544.0,132483.59999999998,53244.0,0.0,21924.0,3132.0,3130.2,3132
81.0,18.0,4.0,21.0,25.0,107.0,8667.0,117.7,149.79999999999998,2675.0,117.7,2675.0,139.1,107.0,2247.0,428.0,107.0,89.10000000000001,89
106.0,6.0,33.0,0.0,113.0,1357.0,143842.0,14384.2,16284.0,153341.0,13570.0,25783.0,17369.600000000002,9499.0,0.0,44781.0,1357.0,1123.6,1126
1168.0,516.0,240.0,314.0,1256.0,1538.0,1796384.0,1999.4,1845.6,1931728.0,1845.6,270688.0,1999.4,12304.0,482932.0,369120.0,0.0,1518.4,1538
1093.0,392.0,119.0,166.0,959.0,7263.0,7938459.0,47935.8,55198.8,6965217.0,55198.8,1706805.0,47935.8,79893.0,1205658.0,864297.0,7263.0,7213.799999999999,7263
67.0,10.0,18.0,0.0,0.0,4642.0,311014.0,266915.0,365325.4,0.0,303122.6,143902.0,321690.6,9284.0,0.0,83556.0,4642.0,3852.5,3853
1256.0,270.0,121.0,90.0,981.0,51527.0,64717912.0,1185121.0,2705167.5,50547987.0,1514893.7999999998,23187150.0,2112607.0,1442756.0,4637430.0,6234767.0,51527.0,28888.0,28855
72.0,67.0,5.0,0.0,6.0,1504.0,108288.0,26019.2,31433.6,9024.0,26019.2,0.0,31433.6,22560.0,0.0,7520.0,1504.0,1245.6,1248
777.0,287.0,159.0,147.0,676.0,17286.0,13431222.0,335348.4,442521.6,11685336.0,383749.2,656868.0,383749.2,224718.0,2541042.0,2748474.0,0.0,15073.8,15039
131.0,30.0,33.0,35.0,128.0,5960.0,780760.0,225288.0,277736.0,762880.0,230056.0,107280.0,271180.0,77480.0,208600.0,196680.0,5960.0,4951.799999999999,4947
134.0,78.0,0.0,63.0,141.0,2433.0,326022.0,36738.3,42090.9,343053.0,34791.9,0.0,44280.6,19464.0,153279.0,0.0,2433.0,2023.4,2019
826.0,255.0,295.0,157.0,779.0,5400.0,4460400.0,35100.0,37260.0,4206600.0,37260.0,388800.0,35100.0,226800.0,847800.0,1593000.0,5400.0,5369.0,5400
3180.0,916.0,538.0,969.0,2718.0,33028.0,105029040.0,343491.2,402941.6,89770104.0,402941.6,9743260.0,343491.2,1189008.0,32004132.0,17769064.0,0.0,33072.0,33028
324.0,175.0,108.0,17.0,334.0,5078.0,1645272.0,79724.59999999999,77185.59999999999,1696052.0,77185.59999999999,147262.0,79724.59999999999,66014.0,86326.0,548424.0,5078.0,5086.8,5078
220.0,132.0,45.0,7.0,49.0,701.0,154220.0,2243.2000000000003,2313.3,34349.0,2313.3,21030.0,2243.2000000000003,2103.0,4907.0,31545.0,701.0,704.0,701
258.0,34.0,89.0,63.0,241.0,736.0,189888.0,2134.4,2281.6,177376.0,2281.6,4416.0,2134.4,8832.0,46368.0,65504.0,736.0,748.1999999999999,736
139.0,25.0,19.0,29.0,139.0,976.0,135664.0,6832.0,6832.0,135664.0,6832.0,5856.0,6832.0,6832.0,28304.0,18544.0,0.0,973.0,976
274.0,70.0,123.0,28.0,308.0,1167.0,319758.0,5018.099999999999,4434.599999999999,359436.0,4434.599999999999,66519.0,5018.099999999999,4668.0,32676.0,143541.0,0.0,1178.2,1167
231.0,0.0,86.0,50.0,266.0,3762.0,869022.0,61320.600000000006,53044.2,1000692.0,53044.2,0.0,61320.600000000006,45144.0,188100.0,323532.0,0.0,3765.3,3762
126.0,58.0,15.0,21.0,22.0,619.0,77994.0,3033.1000000000004,2723.6000000000004,13618.0,2723.6000000000004,3714.0,3033.1000000000004,3095.0,12999.0,9285.0,0.0,617.4000000000001,619
93.0,0.0,70.0,15.0,0.0,1327.0,123411.0,15658.6,18578.0,0.0,15393.2,0.0,18976.1,10616.0,19905.0,92890.0,1327.0,1097.4,1101
1825.0,594.0,569.0,259.0,1674.0,1210.0,2208250.0,847.0,847.0,2025540.0,847.0,232320.0,847.0,18150.0,313390.0,688490.0,1210.0,1277.5,1210
500.0,229.0,31.0,60.0,170.0,7080.0,3540000.0,83544.0,111156.0,1203600.0,92748.0,920400.0,100536.0,56640.0,424800.0,219480.0,7080.0,5900.0,5876
373.0,129.0,96.0,105.0,389.0,2395.0,893335.0,15328.0,14370.0,931655.0,14370.0,50295.0,15328.0,23950.0,251475.0,229920.0,0.0,2387.2000000000003,2395
330.0,179.0,26.0,110.0,379.0,1050.0,346500.0,3360.0,2940.0,397950.0,2940.0,67200.0,3360.0,10500.0,115500.0,27300.0,1050.0,1056.0,1050
57.0,27.0,28.0,0.0,0.0,2098.0,119586.0,63989.0,79933.8,0.0,66506.59999999999,0.0,77206.4,8392.0,0.0,58744.0,2098.0,1738.5,1741
127.0,61.0,0.0,44.0,13.0,1902.0,241554.0,23584.8,28910.4,24726.0,23965.2,38040.0,28530.0,7608.0,83688.0,0.0,1902.0,1574.8,1579
1362.0,579.0,291.0,378.0,1419.0,3193.0,4348866.0,7343.9,7343.9,4530867.0,7343.9,546003.0,7343.9,35123.0,1206954.0,929163.0,0.0,3132.6,3193
1463.0,780.0,119.0,371.0,1493.0,36046.0,52735298.0,886731.6000000001,868708.6000000001,53816678.0,868708.6000000001,8038258.0,886731.6000000001,829058.0,13373066.0,4289474.0,0.0,35989.8,36046
148.0,12.0,49.0,28.0,140.0,4141.0,612868.0,96071.2,122573.6,579740.0,101868.6,149076.0,115948.0,12423.0,115948.0,202909.0,4141.0,3433.6,3437
474.0,71.0,24.0,21.0,41.0,1829.0,866946.0,7133.099999999999,7133.099999999999,74989.0,7133.099999999999,627347.0,7133.099999999999,10974.0,38409.0,43896.0,1829.0,1848.6,1829
77.0,24.0,18.0,14.0,18.0,492.0,37884.0,2607.6,3148.8,8856.0,2607.6,10332.0,3148.8,4920.0,6888.0,8856.0,492.0,408.1,408
213.0,105.0,67.0,0.0,52.0,801.0,170613.0,3043.8,3043.8,41652.0,3043.8,32841.0,3043.8,2002.5,0.0,53667.0,801.0,809.4,801
175.0,22.0,53.0,100.0,59.0,597.0,104475.0,2029.8,2029.8,35223.0,2029.8,0.0,2029.8,4179.0,59700.0,31641.0,0.0,595.0,597
360.0,122.0,98.0,62.0,336.0,763.0,274680.0,1602.3,1754.9,256368.0,1754.9,41202.0,1602.3,13734.0,47306.0,74774.0,763.0,756.0,763
331.0,84.0,0.0,0.0,156.0,1238.0,409778.0,4580.6,4085.4,193128.0,4085.4,14856.0,4580.6,6190.0,0.0,0.0,0.0,1224.7,1238
285.0,48.0,187.0,35.0,310.0,1249.0,355965.0,5495.6,4996.0,387190.0,4996.0,18735.0,5495.6,8743.0,43715.0,233563.0,0.0,1254.0,1249
187.0,72.0,32.0,44.0,4.0,15807.0,2955909.0,1161814.5,1533279.0,63228.0,1334110.8,158070.0,1335691.5,47421.0,695508.0,505824.0,0.0,13744.5,13752
502.0,120.0,32.0,83.0,444.0,9296.0,4666592.0,171976.0,194286.4,4127424.0,194286.4,827344.0,171976.0,130144.0,771568.0,297472.0,9296.0,9287.0,9296
303.0,0.0,266.0,0.0,0.0,396.0,119988.0,435.6,554.4,0.0,435.6,0.0,514.8000000000001,396.0,0.0,105336.0,396.0,333.3,329
174.0,105.0,83.0,0.0,98.0,3088.0,537312.0,54657.6,49408.0,302624.0,49408.0,0.0,54657.6,52496.0,0.0,256304.0,0.0,3079.8,3088
44.0,14.0,0.0,17.0,49.0,380.0,16720.0,3268.0,2774.0,18620.0,2774.0,6080.0,3268.0,760.0,6460.0,0.0,0.0,378.4,380
387.0,88.0,221.0,34.0,18.0,2811.0,1087857.0,16866.0,20801.4,50598.0,17147.1,104007.0,20520.3,19677.0,95574.0,621231.0,2811.0,2322.0,2333
406.0,18.0,374.0,0.0,21.0,2109.0,856254.0,10966.8,10545.0,44289.0,10545.0,56943.0,10966.8,40071.0,0.0,788766.0,0.0,2111.2000000000003,2109
496.0,198.0,109.0,90.0,524.0,11586.0,5746656.0,235195.8,256050.6,6071064.0,222451.2,776262.0,271112.4,162204.0,1042740.0,1262874.0,0.0,10068.8,10080
116.0,34.0,38.0,30.0,33.0,553.0,64148.0,2654.4,2875.6,18249.0,2875.6,2212.0,2654.4,1106.0,16590.0,21014.0,553.0,556.8,553
53.0,17.0,17.0,24.0,63.0,354.0,18762.0,2371.8,1982.4,22302.0,1982.4,0.0,2371.8,5664.0,8496.0,6018.0,0.0,355.1,354
209.0,42.0,145.0,43.0,225.0,190.0,39710.0,171.0,152.0,42750.0,152.0,1900.0,171.0,475.0,8170.0,27550.0,190.0,188.1,190
903.0,336.0,134.0,148.0,387.0,6605.0,5964315.0,40290.5,49537.5,2556135.0,41611.5,1043590.0,48216.5,72655.0,977540.0,885070.0,6605.0,5508.299999999999,5482
469.0,71.0,170.0,67.0,419.0,3845.0,1803305.0,26146.0,35374.0,1611055.0,29222.0,57675.0,31529.0,42295.0,257615.0,653650.0,3845.0,3189.2,3191
1894.0,187.0,1241.0,156.0,966.0,3986.0,7549484.0,8370.6,9167.8,3850476.0,9167.8,569998.0,8370.6,47832.0,621816.0,4946626.0,0.0,3977.4,3986
215.0,108.0,0.0,7.0,76.0,560.0,120400.0,1456.0,1512.0,42560.0,1512.0,52640.0,1456.0,3920.0,3920.0,0.0,560.0,559.0,560
82.0,38.0,9.0,14.0,29.0,96.0,7872.0,96.0,115.2,2784.0,96.0,1920.0,115.2,192.0,1344.0,864.0,96.0,82.0,80
1694.0,391.0,469.0,210.0,1540.0,7816.0,13240304.0,35953.6,39861.6,12036640.0,39861.6,3009160.0,35953.6,125056.0,1641360.0,3665704.0,7816.0,7792.4,7816
81.0,24.0,22.0,10.0,64.0,2412.0,195372.0,59576.4,76460.4,154368.0,63435.6,48240.0,71877.6,12060.0,24120.0,53064.0,2412.0,2000.7,2002
297.0,150.0,7.0,0.0,13.0,1557.0,462429.0,8096.400000000001,8407.800000000001,20241.0,8407.800000000001,205524.0,8096.400000000001,9342.0,0.0,10899.0,1557.0,1544.4,1557
280.0,161.0,91.0,10.0,262.0,1417.0,396760.0,7226.7,7651.8,371254.0,7651.8,0.0,7226.7,9919.0,14170.0,128947.0,0.0,1428.0,1417
56.0,19.0,5.0,10.0,29.0,1501.0,84056.0,33472.3,45030.0,43529.0,37374.9,24016.0,40226.8,7505.0,15010.0,7505.0,1501.0,1248.8,1246
492.0,114.0,97.0,49.0,248.0,4158.0,2045736.0,35343.0,35343.0,1031184.0,35343.0,652806.0,35343.0,45738.0,203742.0,403326.0,4158.0,4182.0,4158
426.0,127.0,122.0,87.0,31.0,778.0,331428.0,1167.0,1478.1999999999998,24118.0,1244.8000000000002,42012.0,1400.4,1556.0,67686.0,94916.0,778.0,639.0,646
499.0,262.0,42.0,90.0,155.0,2310.0,1152690.0,10626.0,11781.0,358050.0,11781.0,138600.0,10626.0,23100.0,207900.0,97020.0,2310.0,2295.4,2310
60.0,9.0,32.0,7.0,60.0,1102.0,66120.0,18183.0,20276.8,66120.0,18183.0,13224.0,20276.8,5510.0,7714.0,35264.0,1102.0,990.0,992
362.0,152.0,68.0,72.0,348.0,8543.0,3092566.0,167442.80000000002,209303.5,2972964.0,174277.19999999998,350263.0,201614.8,51258.0,615096.0,580924.0,8543.0,7095.200000000001,7091
363.0,169.0,23.0,42.0,82.0,4134.0,1500642.0,39273.0,48781.2,338988.0,40513.2,475410.0,47127.6,20670.0,173628.0,95082.0,4134.0,3448.5,3431
53.0,24.0,0.0,0.0,0.0,1213.0,64289.0,23047.0,30688.9,0.0,25473.0,29112.0,27777.7,3639.0,0.0,0.0,1213.0,1007.0,1007
17518.0,9404.0,1221.0,2955.0,13580.0,54620.0,956833160.0,169322.0,218480.0,741739600.0,218480.0,0.0,169322.0,764680.0,161402100.0,66691020.0,54620.0,54305.8,54620
199.0,82.0,92.0,10.0,20.0,1049.0,208751.0,4615.6,5559.7,20980.0,4615.6,13637.0,5559.7,2098.0,10490.0,96508.0,1049.0,875.6,871
2171.0,534.0,319.0,87.0,209.0,19699.0,42766529.0,179260.9,307304.4,4117091.0,307304.4,6362777.0,179260.9,157592.0,1713813.0,6283981.0,19699.0,19756.1,19699
220.0,90.0,19.0,39.0,12.0,2325.0,511500.0,20460.0,25575.0,27900.0,21157.5,148800.0,24645.0,9300.0,90675.0,44175.0,2325.0,1936.0,1930
1355.0,535.0,428.0,224.0,1255.0,7505.0,10169275.0,41277.5,45030.0,9418775.0,45030.0,435290.0,41277.5,195130.0,1681120.0,3212140.0,7505.0,7452.5,7505
374.0,170.0,4.0,126.0,398.0,363.0,135762.0,290.40000000000003,326.7,144474.0,290.40000000000003,31944.0,363.0,726.0,45738.0,1452.0,363.0,299.2,300
62.0,51.0,0.0,10.0,66.0,420.0,26040.0,2352.0,2688.0,27720.0,2226.0,0.0,2856.0,1260.0,4200.0,0.0,420.0,347.2,349
311.0,11.0,217.0,36.0,324.0,2455.0,763505.0,16203.0,18658.0,795420.0,15466.5,7365.0,19394.5,14730.0,88380.0,532735.0,2455.0,2052.6,2038
132.0,32.0,15.0,31.0,136.0,724.0,95568.0,3330.4,3837.2,98464.0,3185.6000000000004,9412.0,3982.0,4344.0,22444.0,10860.0,724.0,607.1999999999999,601
135.0,60.0,17.0,70.0,0.0,667.0,90045.0,3268.3,3001.5,0.0,3001.5,0.0,3268.3,10005.0,46690.0,11339.0,0.0,661.5,667
79.0,16.0,34.0,28.0,81.0,4319.0,341201.0,196082.6,212062.9,349839.0,175783.30000000002,0.0,236249.3,21595.0,120932.0,146846.0,4319.0,3586.6,3585
155.0,75.0,28.0,29.0,14.0,2308.0,357740.0,28619.2,37620.4,32312.0,31158.0,23080.0,34389.200000000004,9232.0,66932.0,64624.0,2308.0,1922.0,1916
965.0,433.0,234.0,245.0,1060.0,3930.0,3792450.0,14934.0,14541.0,4165800.0,13362.0,581640.0,16112.999999999998,117900.0,962850.0,919620.0,3930.0,3667.0,3655
296.0,27.0,166.0,21.0,312.0,5432.0,1607872.0,99948.8,94516.8,1694784.0,94516.8,260736.0,99948.8,54320.0,114072.0,901712.0,0.0,5446.4,5432
56.0,3.0,19.0,24.0,56.0,170.0,9520.0,510.0,510.0,9520.0,510.0,1700.0,510.0,510.0,4080.0,3230.0,0.0,168.0,170
206.0,88.0,23.0,35.0,73.0,2196.0,452376.0,19324.800000000003,27230.4,160308.0,22618.800000000003,68076.0,23497.2,17568.0,76860.0,50508.0,2196.0,1812.8,1823
651.0,104.0,385.0,49.0,581.0,4352.0,2833152.0,23936.0,32640.0,2528512.0,26982.4,69632.0,29158.4,17408.0,213248.0,1675520.0,4352.0,3580.5,3612
2323.0,804.0,332.0,947.0,636.0,3981.0,9247863.0,6767.7,6767.7,2531916.0,6767.7,0.0,6767.7,23886.0,3770007.0,1321692.0,0.0,3949.1,3981
146.0,46.0,0.0,41.0,44.0,2390.0,348940.0,32504.0,41586.0,105160.0,34655.0,119500.0,39196.0,14340.0,97990.0,0.0,2390.0,1985.6,1984
284.0,49.0,83.0,51.0,80.0,4393.0,1247612.0,56230.4,73363.09999999999,351440.0,61062.7,329475.0,68091.5,21965.0,224043.0,364619.0,4393.0,3635.2,3646
249.0,47.0,26.0,84.0,237.0,3800.0,946200.0,58140.0,60800.0,900600.0,60800.0,304000.0,58140.0,34200.0,319200.0,98800.0,0.0,3809.7,3800
32.0,4.0,7.0,0.0,41.0,498.0,15936.0,7768.8,6025.8,20418.0,6025.8,0.0,7768.8,1494.0,0.0,3486.0,498.0,499.2,498
1908.0,401.0,1216.0,107.0,1889.0,27000.0,51516000.0,383400.0,386100.0,51003000.0,386100.0,4185000.0,383400.0,1296000.0,2889000.0,32832000.0,0.0,27093.6,27000
253.0,56.0,149.0,24.0,76.0,1694.0,428582.0,11349.8,11349.8,128744.0,11349.8,0.0,11349.8,11858.0,40656.0,252406.0,1694.0,1695.1,1694
184.0,53.0,21.0,38.0,170.0,3393.0,624312.0,54288.0,67860.0,576810.0,59038.2,145899.0,62431.2,13572.0,128934.0,71253.0,0.0,2944.0,2952
76.0,60.0,12.0,0.0,0.0,451.0,34276.0,2209.9,2841.3,0.0,2345.2000000000003,0.0,2660.9,451.0,0.0,5412.0,451.0,372.4,374
276.0,108.0,5.0,56.0,177.0,300.0,82800.0,330.0,360.0,53100.0,360.0,22500.0,330.0,1200.0,16800.0,1500.0,300.0,303.6,300
3471.0,1327.0,257.0,995.0,3155.0,7575.0,26292825.0,16665.0,18180.0,23899125.0,18180.0,4045050.0,16665.0,128775.0,7537125.0,1946775.0,0.0,7636.200000000001,7575
380.0,67.0,103.0,98.0,365.0,4002.0,1520760.0,34817.399999999994,44022.0,1460730.0,36418.2,308154.0,42021.0,36018.0,392196.0,412206.0,4002.0,3305.9999999999995,3322
155.0,18.0,0.0,14.0,148.0,5196.0,805380.0,174066.0,182379.6,769008.0,182379.6,358524.0,174066.0,41568.0,72744.0,0.0,5196.0,5192.5,5196
327.0,64.0,142.0,0.0,327.0,2566.0,839082.0,20014.8,20014.8,839082.0,20014.8,53886.0,20014.8,41056.0,0.0,364372.0,0.0,2550.6,2566
