size_D,duration_D,app,har,ifc,nlan,telonuse,t02,t03,t04,t07,t08,t09,t10,t11,t14,MI_size_D_duration_D,MI_size_D_t07,MI_size_D_t09,MI_size_D_t11,MI_size_D_nlan,MI_duration_D_t07,effort_D
0.10789727,0.13015334,0.5319224,0.6173428,0.581698,0.21956026317361582,0.77746266,0.44275475,0.13079971,0.65311545,0.07138868428332105,0.11668287833171216,0.17906759074405545,0.28835398,0.16166578383342162,0.47099675290032467,0.55494153,0.6030793,0.2803478,0.14362061,0.09723059,0.076264784,0.16377231
0.07996983,0.13480993,0.49896777,0.57045376,0.4847043,0.11756919705415184,0.7334311,0.28953135,0.087159336,0.53893036,0.09156793549407614,0.08911538708846128,0.10424483625469018,0.27681118,0.14527578547242145,0.3842110215788978,0.6759642,0.70088327,0.29326546,0.11595229,0.059181698,0.10103919,0.21135613
0.07772325,0.12497802,0.48258287,0.55135983,0.41791165,0.09341259560475575,0.7112288,0.2125287,0.06298436,0.47859168,0.08756398525383911,0.07524415247558475,0.0860084351605061,0.29748467,0.12660018733998124,0.3225546177445382,0.6850406,0.7174591,0.29834464,0.1138679,0.046206646,0.1010651,0.20037986
0.10354173,0.10747699,0.50810325,0.61106014,0.53112406,0.20986738259204296,0.7636481,0.41212422,0.12839758,0.62125254,0.07214412432864747,0.08421387157861285,0.18711699122701947,0.30638793,0.1409269459073054,0.4256396574360342,0.5753598,0.59584594,0.28652143,0.14803693,0.09760114,0.07643915,0.1699139
0.056962185,0.15484522,0.47409523,0.505573,0.41369045,0.010082617604957057,0.649925,0.15879393,0.084801376,0.44714814,0.15036167902170075,0.14375128562487144,0.10145790008747402,0.36512566,0.11851454814854519,0.3702714329728567,0.7417159,0.7562806,0.28521883,0.08054883,0.0,0.11428942,0.22906294
0.16008201,0.1613008,0.41341126,0.46089572,0.30885068,0.09222211553332693,0.6395771,0.11451504,0.14249635,0.32845378,0.19656750179405014,0.11499892850010714,0.07993689479621369,0.27607068,0.12749208725079125,0.16803145319685467,0.7162367,0.7319554,0.30770755,0.1459086,0.11795842,0.16648307,0.24396034
0.13841361,0.08361909,0.5191614,0.66429067,0.628093,0.3329196199751772,0.81276536,0.6023209,0.17299047,0.70846725,0.058149628488977714,0.10157959984204001,0.22017521321051278,0.28241944,0.16458307354169263,0.5379126462087354,0.51102483,0.5075635,0.29674822,0.1733613,0.1446546,0.06880638,0.12068534
0.5323774,0.59348094,0.6585102,0.6368208,0.49097952,0.4315090458905428,0.7449036,0.09895912,0.40790963,0.18720485,0.50233600014016,0.5584588441541155,0.1922973215378393,0.14379853,0.5461191453880855,0.04639922736007726,0.8886639,0.9469904,0.66405165,0.53907496,0.49560323,0.5779663,0.6240912
0.2945573,0.3047309,0.44812894,0.44732165,0.30220023,0.1629950397797024,0.62866354,0.0123716295,0.25383896,0.19944493,0.34707709082462546,0.29359272064072794,0.11598739695924382,0.21425132,0.2554267944573205,0.0600717679928232,0.80893856,0.80532527,0.43027806,0.31773996,0.2750966,0.3312031,0.3802796
0.060795523,0.059211485,0.25279528,0.3454336,0.19555667,0.050149936008996164,0.5254833,0.21032757,0.14305833,0.31006533,0.23607446416446784,0.09743394425660556,0.1560076893604614,0.42959097,0.041975508802449116,0.4135641086435891,0.6321476,0.61894023,0.2256755,0.03194584,0.044595607,0.084848486,0.13104534
0.116552636,0.15110528,0.53367835,0.60078883,0.50909287,0.16978651018719063,0.7528383,0.32297188,0.10920519,0.55019784,0.08546668512800111,0.10264761973523802,0.11460966687658002,0.26609898,0.13734751626524835,0.3468133653186634,0.66523147,0.6838585,0.29509324,0.1527689,0.079422556,0.11098068,0.21897396
0.08075586,0.09630057,0.48238903,0.6016391,0.4897239,0.20303016218180972,0.76724887,0.37513018,0.074433595,0.56864035,0.051551520093091205,0.0506170189382981,0.13390458803427527,0.291296,0.14512965548703444,0.43079715692028425,0.6183804,0.6146226,0.32439715,0.1253559,0.10289163,0.08545457,0.16511002
0.17847721,0.23245136,0.49927062,0.5329474,0.38009745,0.10053368603202116,0.7006649,0.08442488,0.10589507,0.35972297,0.17308271038496265,0.13732929626707038,0.03462121207727273,0.23067784,0.18317560168243982,0.19312626068737393,0.82598513,0.8321087,0.37396646,0.19724981,0.12905937,0.20961142,0.30987498
0.053264216,0.12261539,0.44998646,0.5219353,0.4096401,0.05397723923863435,0.68171716,0.1941868,0.063987166,0.4729153,0.1135652468139148,0.08477833152216684,0.10224667613480057,0.33896858,0.12234047276595271,0.3739065426093457,0.7205591,0.70850116,0.28682923,0.098404914,0.02028665,0.08809982,0.19970335
0.13918018,0.106083944,0.50377417,0.64795506,0.51396596,0.2736756964205418,0.80333364,0.4005946,0.05937791,0.55332404,0.036990358219421496,0.047762672223732774,0.12594378755662727,0.24994226,0.17698523230147678,0.43799330620066934,0.61690426,0.60138655,0.35094935,0.16561905,0.14530796,0.09067678,0.17152236
0.16881861,0.19241792,0.47704655,0.52736926,0.42067823,0.12728606763716407,0.7112565,0.13865137,0.101543516,0.41972056,0.15631455937887356,0.11228890877110911,0.053327325199639515,0.23457673,0.16821031317896867,0.26937082306291765,0.7722503,0.7589996,0.34992903,0.19164349,0.14244446,0.17256168,0.26067805
0.075086124,0.14224395,0.44619584,0.49146983,0.37259543,0.03813292228797534,0.659896,0.15157416,0.089692414,0.406813,0.13796741827804512,0.10755328924467107,0.08787885527273132,0.3290758,0.11405281359471862,0.2923728207627179,0.73715335,0.7465279,0.29794723,0.09229109,0.03370174,0.12159374,0.2267819
0.080610774,0.13126257,0.47745138,0.53184557,0.3975982,0.06916301414978085,0.6895154,0.20048326,0.09539017,0.47022724,0.12202548232152893,0.0903867509613249,0.10918710655122639,0.31999254,0.11497563850243614,0.29112425088757493,0.69524616,0.7216582,0.28976333,0.10001041,0.04108406,0.11129536,0.22799277
0.053751953,0.10486996,0.42684537,0.49608225,0.36213446,0.04461656767699406,0.65569663,0.17929667,0.07333207,0.45251,0.1347775980866559,0.07389413261058674,0.11902070714124242,0.3674382,0.10584370941562905,0.3449015655098434,0.69760144,0.7041554,0.28233394,0.0726311,0.011152603,0.085759655,0.19913171
0.037483573,0.079067,0.38509572,0.4965402,0.34914684,0.07027425421645525,0.67376906,0.22566831,0.04402581,0.4579287,0.09819743589184615,0.03294388670561133,0.0976525898591554,0.33785713,0.09422970057702992,0.3827926117207388,0.6637335,0.67120636,0.27572414,0.073913194,0.022512771,0.061568808,0.15756534
0.06443511,0.05283183,0.24670966,0.31713897,0.17349268,0.0493192849591571,0.49406558,0.20542628,0.16091153,0.29087543,0.262378615742717,0.11259739474026051,0.18418191105091467,0.46422493,0.020971103902889608,0.41855017814498213,0.6318383,0.60361767,0.21368834,0.029235097,0.048185296,0.08670154,0.1187189
0.11363773,0.14446709,0.5202741,0.59652406,0.48927632,0.16109414966564897,0.7519647,0.30297875,0.09675166,0.53204644,0.07616240456974428,0.09328714567128542,0.09040439542426373,0.2569378,0.13198959680104033,0.33430616656938333,0.67304724,0.6959872,0.30246234,0.15019476,0.076560356,0.11068341,0.21849924
0.13953328,0.18975207,0.45587805,0.47936952,0.33550793,0.03835545730132744,0.6418041,0.07728633,0.10657549,0.34746754,0.18201848092110884,0.12161593783840621,0.05307153318429199,0.27844372,0.13451428654857134,0.19389605061039494,0.7797394,0.79511774,0.3206104,0.13383813,0.07691639,0.16843766,0.26917717
0.13000879,0.20112279,0.48320276,0.5163659,0.38555324,0.04567067574024055,0.6739518,0.090440184,0.08798155,0.3880567,0.161658299699498,0.12364004763599522,0.05083111304986678,0.27348775,0.15232948476705152,0.24535599546440046,0.79902506,0.8074039,0.33320975,0.14640442,0.07005077,0.16568992,0.27247152
0.10509607,0.14534962,0.51014066,0.57964504,0.46847802,0.13064651783879105,0.7387463,0.27125835,0.083913654,0.51443243,0.08693123521587412,0.0910459508954049,0.0833544750012685,0.26168665,0.13299314670068532,0.31614499838550014,0.6819798,0.7147241,0.29765558,0.13712765,0.064923085,0.10884166,0.22413184
0.0935043,0.12194438,0.43784696,0.46870166,0.34632164,0.06984423419065405,0.63896763,0.18625718,0.12366933,0.40347683,0.16544904992694298,0.08320755167924483,0.12111834726710084,0.31924722,0.09296551070344893,0.2587542741245726,0.69008785,0.6896388,0.28591466,0.10186064,0.08564859,0.116298616,0.20048769
0.056884035,0.1321646,0.47390813,0.5256969,0.41919634,0.037344472240668336,0.67992634,0.19462395,0.074118346,0.47761446,0.11756043705362622,0.10516198448380154,0.09714177582850655,0.33110073,0.12277926772207322,0.3562621443737855,0.7020514,0.7341778,0.2809853,0.08641502,0.01525376,0.10145942,0.22133356
0.06385575,0.048254997,0.2052938,0.30335745,0.14946002,0.07203425932205557,0.4854803,0.23418969,0.15913627,0.25836974,0.26746146604768795,0.1101719889828011,0.18331451099887067,0.4547686,0.004368135263186474,0.4742580225741977,0.6054543,0.57462573,0.20325774,0.032013696,0.056478314,0.085044265,0.101816945
0.20007215,0.15301156,0.64877796,0.7626648,0.75116175,0.4444602966676178,0.8649229,0.68240094,0.24128029,0.8110452,0.07516749451004967,0.16609416339058367,0.3112543386752603,0.27499822,0.2118260788173921,0.5321332867866713,0.47175184,0.47090772,0.30855662,0.23954219,0.217098,0.11445746,0.17379017
0.19509724,0.24197754,0.50880915,0.541547,0.3971365,0.1371114182266851,0.71041274,0.11149636,0.10264003,0.39905134,0.18586049115162948,0.11391891860810813,0.045968624758117485,0.21603315,0.19549845045015496,0.18662643133735685,0.8021169,0.8167025,0.38230163,0.19685452,0.15998188,0.21130024,0.30579105
0.14462858,0.19172883,0.48322982,0.5259429,0.3878312,0.08616917517015052,0.69686615,0.11047888,0.08877176,0.4023511,0.14806494888389696,0.10884790511520949,0.0369449282166957,0.24817508,0.15351916464808352,0.22803225719677428,0.7837075,0.7952305,0.3338081,0.1627081,0.09577683,0.16922347,0.27262995
0.17594297,0.21328586,0.44764316,0.4866796,0.32977724,0.06776477806588668,0.66236335,0.04753104,0.10584441,0.31181756,0.1954196517251791,0.12826521717347827,0.028902711734162707,0.23414828,0.16669853333014667,0.1603616439638356,0.8081888,0.8247854,0.36239326,0.17102993,0.13025159,0.20092218,0.28864136
0.086589575,0.0815507,0.3174983,0.3473296,0.20182848,0.03717156023029362,0.5139036,0.16229677,0.17760101,0.29013765,0.26688981601338896,0.12541835745816424,0.17404110044246604,0.4475536,0.03737853826214617,0.3218838878116112,0.65370893,0.64764816,0.22876823,0.051055055,0.048870973,0.10803595,0.17066264
0.16827814,0.13845263,0.3953073,0.35571596,0.22403948,0.1101688066101284,0.48328286,0.19940364,0.35339737,0.28882387,0.35448586126915166,0.2541966145803385,0.275002616500157,0.44224367,0.07281670771832922,0.19983058001694198,0.5963981,0.57225335,0.22855368,0.1399531,0.14338171,0.19066305,0.22860405
0.196606,0.21738136,0.47967732,0.5725097,0.4207601,0.1856248611374917,0.74692017,0.10078284,0.08408165,0.39831844,0.15336430920185856,0.11322121867787813,0.018205077092304626,0.20102546,0.21403707859629215,0.25293151470684855,0.84655356,0.78973097,0.4191433,0.24839188,0.20229366,0.20533657,0.28998715
0.11621055,0.135158,0.5135167,0.56438935,0.41512552,0.12879379772762786,0.70771563,0.25627106,0.1006515,0.49508774,0.12466385247983115,0.09539970046002995,0.14000508840030532,0.3164131,0.14626091537390845,0.2815968118403188,0.6068026,0.70897424,0.29315457,0.11458467,0.08810089,0.11524384,0.22986726
0.090064354,0.03505842,0.06017445,0.19017471,0.0820144,0.2476072648564359,0.33070284,0.499263,0.36648697,0.23472147,0.46281312776878764,0.27102199289780066,0.4270680256240816,0.64717686,0.011765551823444817,0.7768744623125537,0.41542286,0.35836172,0.12467082,0.002085086,0.12623361,0.10783367,0.031395093
0.15009321,0.1737475,0.40584803,0.432907,0.26652735,0.03526564211593853,0.6070472,0.049175024,0.12961847,0.2809919,0.21655996299359778,0.12472985752701425,0.06039554362373262,0.28622484,0.11813571818642817,0.1496671250332875,0.75845253,0.7790607,0.3186358,0.1337034,0.09202338,0.17533806,0.2572348
0.11735009,0.1442152,0.52184963,0.59786,0.48868248,0.1938776316326579,0.74642426,0.3445114,0.10386196,0.5349011,0.11313824678829482,0.0705681369431863,0.14611977876718674,0.28264064,0.16996806300319367,0.3580220841977916,0.63187814,0.6772949,0.32755974,0.14018375,0.11983653,0.11207765,0.21181333
0.49753442,0.5585862,0.57878286,0.51287043,0.4059458,0.3693520021611202,0.62869143,0.103964806,0.47112513,0.11525322,0.551147533068852,0.5833075416692458,0.23319686399181186,0.16194433,0.46513749348625066,0.01202243879775612,0.7859516,0.8256857,0.54851866,0.48374045,0.4628673,0.5568955,0.54647934
0.19599313,0.226832,0.40210068,0.42951018,0.26616147,0.0808407248504435,0.6085155,0.056431413,0.18571356,0.21739,0.25788671547320297,0.18485786151421385,0.05357241921434515,0.26004094,0.1724527727547227,0.11719255828074417,0.7629085,0.79737437,0.35626924,0.18101513,0.14256644,0.22862685,0.2960215
0.08987519,0.07325558,0.23149218,0.3132336,0.17479283,0.0818274249096455,0.49860254,0.22717446,0.19127735,0.25475156,0.2673261360395682,0.1293631370636863,0.1710728202643692,0.4374954,0.05601905839809416,0.3703829629617037,0.6155666,0.60609204,0.22188982,0.0423176,0.06979024,0.10814276,0.12364554
0.07082777,0.09650802,0.45310366,0.535823,0.41628653,0.09800558588033514,0.69685096,0.24642664,0.11533558,0.50497043,0.12235361734121705,0.07392680260731974,0.14675769880546194,0.3378651,0.11638019836198016,0.3522982647701735,0.66831684,0.66073656,0.28842366,0.10573554,0.05902248,0.09601654,0.19602025
0.057781458,0.0606134,0.38980985,0.530364,0.3814006,0.14913188894791335,0.71435946,0.30903435,0.05133854,0.48376867,0.06880937912856276,0.02426431757356824,0.11617190697031442,0.30747294,0.10848337915166208,0.41565729843427013,0.6302208,0.6067049,0.28470212,0.09600523,0.07060417,0.049863625,0.13888761
0.09295381,0.14198357,0.46739733,0.5234903,0.42369115,0.11412843284770598,0.6914228,0.2711488,0.100720406,0.49795932,0.12969144778148686,0.100886809911319,0.12142351728541104,0.31805998,0.14880600511939948,0.3618826638117336,0.65630585,0.6913303,0.27785155,0.11052552,0.069909595,0.11455312,0.21662107
0.09395233,0.06520992,0.2317217,0.2693997,0.13752784,0.0841176150470569,0.42847723,0.24001145,0.24494463,0.22770265,0.34839435090366105,0.18772523122747686,0.24067248444034908,0.52426773,0.011732068826793117,0.4311534568846543,0.58876765,0.5566894,0.19430868,0.0403913,0.077263094,0.115294054,0.1316905
0.08377826,0.09025891,0.4652493,0.56823087,0.47198474,0.15515335930920157,0.7409546,0.34908468,0.082568854,0.5650335,0.07217738433064307,0.06075238392476161,0.14223295853397752,0.29753402,0.13117790688220932,0.40624339937566006,0.59694624,0.61074185,0.282962,0.1137491,0.07707479,0.06567312,0.15088212
0.3655659,0.27745372,0.79587114,0.89857423,0.94246584,0.7203914432234866,0.98986936,0.8505893,0.27711424,0.8460127,0.07548043452882608,0.2591595140840486,0.26822777609366655,0.15515132,0.3416383258361674,0.5743187425681258,0.5067716,0.5076463,0.41495734,0.40713793,0.40857753,0.22292644,0.25444385
0.12578437,0.13074668,0.4857291,0.6021664,0.4904392,0.1947382616842957,0.76982474,0.3076558,0.07007691,0.5189274,0.05767963046077783,0.06976338302366168,0.06820783409247004,0.23578991,0.15130135486986449,0.3853483614651638,0.6911223,0.68204975,0.31941003,0.17650966,0.09296683,0.09602376,0.19434506
0.2143009,0.23918693,0.393147,0.40387648,0.24266028,0.0842376550542593,0.57469416,0.04772249,0.21030194,0.1927171,0.2993001179580071,0.20669323933067604,0.08257008095420487,0.27037597,0.15612596438740356,0.12803018719698128,0.7542525,0.764462,0.3462265,0.19578126,0.16184887,0.24211603,0.29612726
0.072534524,0.03645003,0.21249515,0.2998795,0.1513049,0.07854409971264598,0.47474325,0.23563355,0.19609144,0.2788505,0.29529521771771305,0.13642697635730236,0.2216050732963044,0.4924941,0.022613797738620225,0.46061215393878463,0.5934274,0.55122316,0.2137745,0.030890206,0.07171693,0.08835742,0.111853294
0.18181334,0.25227663,0.5090316,0.51115215,0.38232318,0.06305112378306743,0.66470814,0.08019352,0.11273599,0.35410258,0.1961521917691315,0.16518799348120064,0.034438552066313126,0.24921714,0.17683532231646776,0.19413475058652493,0.78925884,0.8397772,0.3467717,0.16923505,0.09645171,0.2096278,0.30668628
0.03879364,0.05284097,0.31848103,0.4242135,0.2749877,0.050423043025382586,0.6065918,0.20712483,0.07076213,0.3970356,0.16200050972003058,0.041770781822921814,0.1390367783422067,0.39102405,0.05855310414468958,0.41864065813593415,0.65590596,0.6346163,0.2585469,0.041454013,0.01414562,0.054180592,0.13102695
0.06571408,0.14047502,0.48266822,0.5262382,0.4094919,0.039807396388443786,0.6766315,0.18168586,0.07162985,0.45814803,0.12034845722090744,0.10794405920559408,0.09418339065100344,0.33074147,0.11711690828830916,0.3354041864595813,0.7059101,0.7437806,0.2887204,0.08869971,0.020458363,0.10948681,0.21873935
0.29030472,0.28824675,0.56920916,0.62764317,0.5033238,0.3076859884611593,0.7993599,0.19639522,0.12817007,0.4528696,0.18479134108748047,0.16438741356125863,0.06102836366170182,0.15796877,0.26712635328736467,0.24399492560050742,0.8292464,0.7757898,0.4518189,0.3177929,0.2874472,0.27529296,0.34106454
0.14413413,0.16775385,0.5776487,0.63522315,0.55938613,0.23984313439058808,0.7688759,0.41149777,0.14921024,0.60464394,0.09162357949741477,0.12376938762306124,0.17454291047257464,0.29300204,0.16266532373346762,0.3739740226025977,0.5798856,0.6451405,0.2991594,0.17623937,0.11948695,0.12000643,0.22197345
0.080184884,0.12341822,0.5129288,0.57817745,0.48874354,0.1363439781806387,0.72722423,0.3398384,0.12886167,0.55615336,0.08940475536428533,0.08924833507516648,0.14486372869182373,0.3116457,0.1295935570406443,0.3808138319186168,0.642619,0.6559339,0.28261417,0.12031029,0.056792416,0.09952743,0.21203409
0.106675655,0.13984576,0.52508414,0.5986012,0.48787373,0.17173227030393623,0.7516876,0.32314497,0.08945161,0.54009145,0.08859853931591237,0.0814926218507378,0.1198068931884136,0.26999006,0.14627717537228246,0.34445002555499743,0.64243054,0.6832968,0.31052005,0.13248111,0.10109497,0.11309257,0.20827398
0.21860358,0.278929,0.50129896,0.5053307,0.35590607,0.09372829562369775,0.67090935,0.038533747,0.16028953,0.29953396,0.222140983328459,0.19507510049248994,0.028276743696604625,0.22423324,0.20481827951817205,0.11911961808803818,0.8294538,0.84896857,0.39045453,0.22298865,0.15408191,0.25477874,0.35161847
0.043417983,0.07050078,0.32720342,0.4166683,0.28095832,0.04395319763719186,0.5987868,0.22311282,0.088314295,0.38854715,0.17050018023001082,0.06589571341042866,0.12847501770850106,0.387029,0.06244176375582362,0.41875645812435414,0.6562708,0.6560857,0.24439752,0.033478044,0.014320217,0.0687492,0.15121974
0.12529247,0.16279788,0.5367342,0.58504415,0.49352023,0.15849106950946418,0.7439574,0.2970599,0.093875855,0.5356066,0.10486412629184759,0.10308100969189903,0.10742736644564199,0.26517025,0.14314363568563643,0.3190098380990161,0.6555172,0.70282286,0.29907295,0.14194566,0.092129,0.11739178,0.22819914
0.059570253,0.12476558,0.4806351,0.5377566,0.43352616,0.0542935032576102,0.69159174,0.21635097,0.087204486,0.4987816,0.11543949692636983,0.09821335017866498,0.11416373684982421,0.33074084,0.12258328774167122,0.36151746384825356,0.6951628,0.7147713,0.2814599,0.09084661,0.02394601,0.10013797,0.21767202
0.08225449,0.11650378,0.4714961,0.5659324,0.45492113,0.12542947752576863,0.7298121,0.28470576,0.06795955,0.5143827,0.06835967410158045,0.06824595317540467,0.09262416555744993,0.27307856,0.12614169738583025,0.3635017836498216,0.6871666,0.68736094,0.29265055,0.12835038,0.049874388,0.08436792,0.19039093
0.084958866,0.059866384,0.19777411,0.3057834,0.18195586,0.1382346382940783,0.48586455,0.31865877,0.25188464,0.27380222,0.2787805967268358,0.14757893524210644,0.22981180378870822,0.4763136,0.0719104028089597,0.43777741622225835,0.5531254,0.54609066,0.21067238,0.039191835,0.08721661,0.10143665,0.11078401
0.036276855,0.07242278,0.36193222,0.49820203,0.3397327,0.07849760470985628,0.6774923,0.20886487,0.021252707,0.45888194,0.09812419588745176,0.032454353754564624,0.1097990065879404,0.33439472,0.10305824969417503,0.4404736559526344,0.69561297,0.6553303,0.2874516,0.08685279,0.048361905,0.05556229,0.15891802
0.14992866,0.18486762,0.5133405,0.5625296,0.442192,0.13133569788014188,0.72902733,0.21275496,0.106673956,0.47276735,0.12544493752669628,0.10782100921789907,0.056875113412506804,0.23125464,0.1412601158739884,0.24779910522008947,0.7327362,0.7473192,0.31652477,0.16509923,0.10110404,0.14978614,0.26761547
0.109772,0.13189012,0.4995892,0.593132,0.47942105,0.1655471299328278,0.7557067,0.28861964,0.09253192,0.5462806,0.0809867248592035,0.08588447141155285,0.09593746575624795,0.27130198,0.1509874149012585,0.3541526145847385,0.65177226,0.6923308,0.3145671,0.1511555,0.09517657,0.115025714,0.20951739
0.06500353,0.08918425,0.40651655,0.5194307,0.38017815,0.10635828138149689,0.7053772,0.2445873,0.04346539,0.45311245,0.0831548149892889,0.023406264659373534,0.07634753458085207,0.29521784,0.11210207278979271,0.3724035627596437,0.68144554,0.670931,0.29159054,0.10303411,0.042494856,0.06460428,0.16736843
0.101386294,0.102982275,0.3542714,0.37127766,0.22925708,0.01912476214748573,0.5310402,0.14944541,0.14276448,0.2999271,0.2424216745453005,0.11935757406424259,0.14773983886439032,0.40824956,0.04241067575893242,0.28559732144026784,0.66842115,0.67591816,0.23135388,0.058160305,0.052033015,0.11753522,0.17441124
0.087046795,0.122677386,0.4730851,0.5699329,0.46976504,0.13787656827259412,0.73944265,0.28713,0.06099473,0.51999295,0.07039912422394745,0.07275153272484673,0.08796111527766691,0.264468,0.15014547498545247,0.39513179048682096,0.6778778,0.69173795,0.29724827,0.13332564,0.054648034,0.08308773,0.19045971
0.10955247,0.111584544,0.4980933,0.61315393,0.53170353,0.22104397326263842,0.7817607,0.38154662,0.103569806,0.60639906,0.06358367381502042,0.07375755262424473,0.15269402916164176,0.28469104,0.16564382343561762,0.4647500535249946,0.6463673,0.6197723,0.31207928,0.16401386,0.112014525,0.080833554,0.1736739
0.059203856,0.14071877,0.47183627,0.5116813,0.39928892,0.027139441628366498,0.6619211,0.17154014,0.07801819,0.45109642,0.13113697786821868,0.11320601867939813,0.09679547580772854,0.3447424,0.1116594088340591,0.34018756598124333,0.71371585,0.74485147,0.28104717,0.08107416,0.013238281,0.10853118,0.2197934
0.26570037,0.3276993,0.5161773,0.53220844,0.3847805,0.15961157957669478,0.703725,0.041180253,0.16242245,0.29053485,0.24874372492462352,0.2236007576399242,0.020895363253721797,0.18167534,0.25424967457503256,0.12768712723128728,0.86599445,0.8758011,0.43426666,0.27635947,0.21285197,0.3006218,0.39007914
0.05864662,0.0723664,0.3213628,0.3786721,0.22718228,0.02192528631551718,0.550092,0.16159877,0.119428456,0.32365355,0.21024723261483397,0.09424451557554843,0.1344740780684447,0.42657968,0.03572596242740375,0.3418608858139114,0.6715986,0.6662996,0.24440575,0.04365937,0.02150929,0.086258456,0.16150658
0.06372743,0.09651157,0.4256605,0.4852009,0.3389147,0.058549988512999314,0.6477131,0.20084059,0.11391565,0.4399429,0.14494349869660994,0.07167815283218472,0.1403638484218309,0.37315363,0.09340756065924392,0.3205944679405532,0.64272887,0.6834552,0.2683737,0.075997084,0.03258089,0.09334269,0.20254509
0.12514415,0.13950521,0.3268076,0.38400066,0.23133403,0.04191907051514423,0.5783099,0.07259858,0.13088709,0.25081322,0.21365068281904095,0.100881089911891,0.06213251172795071,0.30465052,0.08118921188107882,0.22453277754672224,0.7425038,0.72342074,0.3007736,0.13750514,0.120277904,0.14787082,0.20171289
0.04411705,0.08355775,0.41475758,0.5431434,0.39945063,0.11997165719829944,0.71548975,0.27370322,0.03952855,0.5096034,0.06636898398213903,0.03908592109140789,0.1087534765252086,0.32244793,0.12343730265626973,0.40891362910863704,0.64144546,0.6600442,0.29240388,0.09887937,0.04714764,0.061114408,0.15806
0.044511117,0.10580977,0.38641155,0.45390296,0.33430704,0.029925034795502087,0.62492484,0.20939559,0.08057845,0.41389322,0.14323041859382513,0.08363277163672284,0.11202917172175031,0.35515773,0.07778567822143218,0.39002666099733385,0.68850946,0.69099045,0.25550637,0.05581963,0.019017898,0.08735904,0.17952344
0.25745097,0.2381364,0.5176317,0.6200625,0.52076,0.29536308772178527,0.8042121,0.18178171,0.10087016,0.46160603,0.14902633894158035,0.15310551468944852,0.028272898696373925,0.17015123,0.2653338334666166,0.3568873043112695,0.82835895,0.75691473,0.45446104,0.31248146,0.28901386,0.23344386,0.27814937
0.06822624,0.13343732,0.47340226,0.5252904,0.40124822,0.05301787318107239,0.6827503,0.19321966,0.073560715,0.4569592,0.1110594366635662,0.08959712704028729,0.08699116521946991,0.3155692,0.1113588328641167,0.3184420681557932,0.6994871,0.7302703,0.28370622,0.09238207,0.026571102,0.10471381,0.21405554
0.048301816,0.052541923,0.28038347,0.35614675,0.21323906,0.036729919203795154,0.534227,0.19500268,0.13497558,0.33179682,0.22766654365999264,0.09808281619171837,0.1615785096947106,0.44123036,0.030947340905265908,0.41065017893498207,0.6452339,0.6228366,0.2315978,0.029499268,0.032888785,0.077727385,0.13584825
0.114791155,0.14130063,0.5359147,0.61123437,0.5244905,0.18558281113496866,0.76129615,0.3565691,0.11499873,0.5662128,0.07134922428095346,0.10218896478110352,0.11665991699959503,0.2574192,0.13434657656534232,0.3666828833317117,0.6491753,0.6678219,0.29591176,0.15118814,0.08252127,0.10711161,0.2135825
0.6669769,0.68649215,0.7834768,0.7919075,0.6714744,0.6620519397231164,0.86286825,0.24851626,0.42797816,0.30095604,0.5079642304778538,0.60831909916809,0.2212893532773612,0.058708757,0.6457005654299434,0.19647588035241195,0.9552124,0.89142144,0.7500931,0.6902759,0.6828911,0.67619264,0.70170635
0.14243828,0.08073462,0.14003827,0.21514612,0.10069725,0.21879300312758018,0.36337247,0.39814335,0.3907649,0.16136414,0.4467815268068916,0.2825026717497328,0.3615935616956137,0.57205606,0.05916715208328478,0.5249550475044952,0.462542,0.4400917,0.17453718,0.06099703,0.15667385,0.15793757,0.09971393
0.17806555,0.2043723,0.5269229,0.58168685,0.50447685,0.20806345248380714,0.75169086,0.31676883,0.14941394,0.52024275,0.14408693864521632,0.14547960545203945,0.10312057118723428,0.25169855,0.20108807989119198,0.33225833677416633,0.65127283,0.7041831,0.33982188,0.17349681,0.14836097,0.17252825,0.27312562
0.32142502,0.35254008,0.46458298,0.4557034,0.3024041,0.2004577120274627,0.6167803,0.06473285,0.2960568,0.16243383,0.3847178430830706,0.3346057165394283,0.12626049757562985,0.21912223,0.2907483309251669,0.06420292357970764,0.77892864,0.821971,0.44048452,0.3052376,0.28263393,0.36243713,0.40018564
0.15040919,0.16510953,0.46052468,0.5679567,0.4310995,0.16045086962705218,0.75198066,0.15830952,0.052376524,0.43471643,0.10190146611408797,0.07947740605225939,0.017297656037859363,0.21784814,0.17412328258767173,0.33444934655506536,0.7779483,0.74977535,0.36289012,0.2102047,0.1336213,0.14096065,0.23520659
0.115394205,0.14556588,0.48000735,0.5449692,0.43434784,0.13016210780972648,0.7166139,0.28391314,0.11857772,0.47120374,0.11612582696754963,0.0902331509766849,0.09889418593365115,0.27718484,0.12350200364979963,0.2825836517416348,0.6895449,0.70565987,0.30106634,0.12951691,0.07984362,0.12001805,0.24571267
0.05780851,0.058560796,0.26864022,0.3346885,0.19194809,0.03646682418800946,0.5105958,0.19494367,0.15128818,0.3026421,0.24580584474835068,0.10880522911947708,0.15949965956997958,0.4445815,0.02331713766828623,0.396739260326074,0.63549197,0.6191033,0.21515903,0.03400237,0.04166808,0.087720364,0.13038225
