FunctionalSize,ValueAdjustmentFactor,ProjectElapsedTime,DevelopmentType,BusinessAreaType,ClientServer,DevelopmentPlatform,LanguageType,FirstOS,MaxTeamSize,Generated_Var_1,Generated_Var_2,Generated_Var_3,NormalisedWorkEffortLevel1
109,1.0379370078740158,6.3,0,2,0,1,1,1,4.0,-0.38672972,-0.2645816,1.1804687,4576
10,1.11,1.02,0,2,1,1,1,1,8.448507462686567,-1.45111,0.55118537,1.1460938,23
255,1.0379370078740158,6.042685887708649,0,2,1,1,1,1,8.448507462686567,0.17197639,-0.5645255,0.41707495,1282
36,1.15,2.27,0,2,1,1,1,1,8.448507462686567,-0.38672972,-0.2645816,1.1804687,470
885,1.0,6.0,0,2,1,1,1,1,7.0,-5.2659874,-12.687794,-4.209113,1940
119,1.06,7.0,0,2,1,1,2,1,5.0,-0.38672972,-0.2645816,1.1804687,2010
19,1.13,4.04,0,2,1,1,1,1,8.448507462686567,-0.38672972,-0.2645816,1.1804687,241
12,1.28,1.71,0,2,1,1,1,1,8.448507462686567,-0.38672972,-0.2645816,1.1804687,178
217,0.99,8.0,0,2,1,1,2,1,6.0,-0.38672972,-0.2645816,1.1804687,3417
48,1.17,0.95,0,2,1,1,2,1,8.448507462686567,-0.38672972,-0.2645816,1.1804687,384
214,1.0379370078740158,3.0,0,2,0,1,1,1,8.448507462686567,-0.38672972,-0.2645816,1.1804687,1430
60,1.0379370078740158,6.042685887708649,0,2,1,3,1,1,8.448507462686567,-0.38672972,-0.2645816,1.1804687,1349
32,1.0379370078740158,6.042685887708649,0,2,1,3,1,1,8.448507462686567,-0.38672972,-0.2645816,1.1804687,480
338,1.06,9.0,1,2,1,2,1,2,30.0,-0.38672972,-0.2645816,1.1804687,16770
62,1.17,7.0,0,2,1,2,2,2,22.0,-0.38672972,-0.2645816,1.1804687,4428
259,0.96,8.0,0,2,1,2,2,2,4.0,-0.38672972,-0.2645816,1.1804687,2488
1185,1.0,7.0,1,2,1,2,1,2,20.0,0.6633721,-10.312085,-4.5685825,3822
746,1.0379370078740158,5.5,0,2,1,3,2,3,8.448507462686567,2.5588098,-4.199248,-3.734863,2909
143,0.94,9.0,0,2,1,3,2,3,17.0,-0.38672972,-0.2645816,1.1804687,5506
144,1.0,5.0,0,2,1,3,1,3,4.0,-0.38672972,-0.2645816,1.1804687,1261
408,1.0,5.0,0,2,1,3,1,3,5.0,0.8758834,-1.3493283,-0.7408774,1820
699,1.0,9.0,1,2,1,3,1,3,6.0,1.6076094,-2.1801808,-1.8347062,3112
2572,1.0,6.042685887708649,1,2,1,3,1,3,8.448507462686567,6.162405,-7.4701934,-8.402734,11397
116,0.82,3.42,0,2,1,3,1,3,8.448507462686567,0.054024704,-0.5102762,0.5518422,555
67,1.11,3.16,0,2,1,3,1,3,8.448507462686567,-0.38672972,-0.2645816,1.1804687,901
49,1.0379370078740158,7.0,0,2,1,1,1,1,8.448507462686567,-0.38672972,-0.2645816,1.1804687,423
82,1.07,6.042685887708649,0,2,1,1,1,1,8.448507462686567,-0.38672972,-0.2645816,1.1804687,10886
1117,1.0,15.0,1,2,1,1,1,1,8.448507462686567,-0.38672972,-0.2645816,1.1804687,18240
94,1.04,11.0,0,2,1,2,2,2,5.0,-0.38672972,-0.2645816,1.1804687,1313
154,1.01,10.0,0,2,1,2,2,2,3.0,0.18107983,-1.0902301,0.0708603,582
469,1.16,4.0,0,2,1,2,2,2,8.0,-0.38672972,-0.2645816,1.1804687,2778
110,1.0379370078740158,6.042685887708649,0,2,1,3,2,2,8.448507462686567,-0.38672972,-0.2645816,1.1804687,902
934,1.0,10.0,1,2,1,3,2,2,9.0,-0.37950745,-0.26123905,1.1777601,5236
177,1.0,3.0,1,2,1,3,2,2,2.0,-1.2424701,-2.923132,-0.6798862,360
85,0.99,2.1,0,2,1,3,2,2,8.448507462686567,-0.38672972,-0.2645816,1.1804687,782
135,0.92,2.6,0,2,1,3,2,2,8.448507462686567,-0.38672972,-0.2645816,1.1804687,1272
61,1.0,6.042685887708649,0,2,1,1,2,2,8.448507462686567,-0.38672972,-0.2645816,1.1804687,782
44,1.0379370078740158,6.042685887708649,0,2,1,1,1,2,8.448507462686567,-0.38672972,-0.2645816,1.1804687,1077
40,1.0379370078740158,6.0,0,2,1,1,1,1,8.448507462686567,-0.05466198,-0.67202014,0.21301678,119
210,1.07,3.0,1,2,1,1,1,1,5.0,-0.38672972,-0.2645816,1.1804687,1843
91,1.18,6.042685887708649,0,2,1,1,1,1,8.448507462686567,-0.38672972,-0.2645816,1.1804687,6343
26,1.0379370078740158,6.042685887708649,0,2,1,1,1,1,8.448507462686567,-0.16700545,-0.4272106,0.7454032,133
9,1.0379370078740158,3.55,0,2,1,1,1,1,8.448507462686567,-1.010928,0.4912669,1.0647503,45
609,1.0379370078740158,6.0,1,2,1,3,2,3,8.448507462686567,1.4816543,-4.241162,-2.6263697,2202
117,1.17,6.042685887708649,0,2,1,3,1,3,8.448507462686567,-0.38672972,-0.2645816,1.1804687,1287
169,1.0,3.0,1,2,1,3,1,3,4.0,0.38109267,-1.095768,-0.14740333,672
77,0.95,6.0,0,2,1,3,2,3,1.0,-0.38672972,-0.2645816,1.1804687,812
394,1.0,6.0,1,2,1,3,2,3,4.0,-1.8243896,-5.0374446,-1.0023183,971
473,1.0,7.0,1,2,1,3,2,3,5.0,-0.38672972,-0.2645816,1.1804687,2982
168,1.0,5.0,1,2,1,3,1,3,3.0,-0.38672972,-0.2645816,1.1804687,1664
7,0.97,0.16,0,2,1,3,1,3,8.448507462686567,-0.38672972,-0.2645816,1.1804687,560
64,1.03,2.0,0,2,1,2,2,2,6.0,-0.38672972,-0.2645816,1.1804687,2189
182,1.19,6.042685887708649,0,2,1,1,1,1,8.448507462686567,-0.15572649,-1.9116158,-0.17123875,547
146,1.0,6.0,1,2,1,1,1,1,3.0,-0.38672972,-0.2645816,1.1804687,926
725,1.04,8.0,0,2,1,2,2,2,21.0,-0.38672972,-0.2645816,1.1804687,8967
102,1.17,1.58,0,2,1,2,2,2,8.448507462686567,-0.38672972,-0.2645816,1.1804687,1445
55,1.08,2.6,0,2,1,2,2,2,8.448507462686567,-0.38672972,-0.2645816,1.1804687,789
718,1.0,6.0,0,2,1,2,2,2,8.448507462686567,-0.0038496777,-6.4058957,-2.1147478,2281
25,1.0379370078740158,6.042685887708649,0,2,1,3,2,2,8.448507462686567,-0.38672972,-0.2645816,1.1804687,626
53,1.0,6.042685887708649,0,2,1,1,2,2,8.448507462686567,-0.042862482,-0.7785522,0.19395009,159
87,1.0,6.042685887708649,0,2,1,1,2,2,8.448507462686567,-0.38672972,-0.2645816,1.1804687,1652
624,1.0,7.0,0,2,1,1,1,2,11.0,-0.38672972,-0.2645816,1.1804687,3874
1238,1.0,3.0,0,2,1,1,1,2,7.0,-10.011228,-23.44957,-20.615536,1960
1632,1.0,15.0,1,2,1,1,1,2,11.0,-0.38672972,-0.2645816,1.1804687,16702
136,1.0379370078740158,6.042685887708649,0,2,1,3,2,2,8.448507462686567,-0.38672972,-0.2645816,1.1804687,1804
323,1.0,6.0,1,2,1,3,2,2,3.0,0.25296998,-0.6094909,0.3089014,1586
607,1.0379370078740158,10.0,0,2,0,4,1,1,15.0,0.082682036,-0.5149517,0.5363351,3289
75,1.01,5.0,0,2,0,4,2,1,10.0,-0.38672972,-0.2645816,1.1804687,569
214,1.03,4.0,0,2,0,4,2,1,7.0,-0.38672972,-0.2645816,1.1804687,1822
105,1.24,6.042685887708649,0,2,0,4,1,1,8.448507462686567,-0.38672972,-0.2645816,1.1804687,9165
7,1.02,0.46,0,2,0,4,1,1,8.448507462686567,-1.1188915,0.669454,1.0904897,48
257,1.0,11.0,1,2,0,4,1,1,2.0,-0.38672972,-0.2645816,1.1804687,2027
62,1.0379370078740158,6.042685887708649,0,2,0,1,1,1,8.448507462686567,-0.38672972,-0.2645816,1.1804687,700
291,1.0379370078740158,2.9,0,2,0,1,1,1,8.448507462686567,-0.38672972,-0.2645816,1.1804687,8371
989,1.0,10.0,1,2,0,1,1,1,8.448507462686567,-0.38672972,-0.2645816,1.1804687,5968
33,1.13,2.43,0,2,1,1,1,1,8.448507462686567,-0.38672972,-0.2645816,1.1804687,495
346,1.0,3.0,0,2,1,1,1,1,3.0,0.7713824,-1.3672087,-0.6546668,1507
762,1.0379370078740158,2.9,0,2,1,1,1,1,30.0,-0.38672972,-0.2645816,1.1804687,16613
421,1.0379370078740158,6.042685887708649,0,2,1,3,2,1,8.448507462686567,-0.38672972,-0.2645816,1.1804687,5086
280,1.0,4.0,0,2,1,3,2,1,8.448507462686567,0.87125313,-1.7899737,-0.9546548,1100
30,1.0379370078740158,6.042685887708649,0,2,1,1,1,1,8.448507462686567,-0.38672972,-0.2645816,1.1804687,255
1169,1.0,9.0,1,2,1,1,1,1,15.0,-0.38672972,-0.2645816,1.1804687,10522
80,1.0379370078740158,3.0,0,2,1,1,1,1,8.448507462686567,-0.17066649,-1.0780303,-0.008238047,210
109,1.23,6.042685887708649,0,2,1,1,1,1,8.448507462686567,-0.38672972,-0.2645816,1.1804687,4814
1986,1.0379370078740158,3.0,0,2,1,2,1,2,8.448507462686567,-42.537144,-42.434155,-64.12214,2258
408,1.0379370078740158,8.0,0,2,1,2,1,2,19.0,-0.38672972,-0.2645816,1.1804687,9075
551,1.0,10.0,1,2,1,2,1,2,8.0,-0.38672972,-0.2645816,1.1804687,6050
159,1.0,5.0,1,1,1,1,1,1,5.0,-0.38672972,-0.2645816,1.1804687,3084
17,1.15,1.41,0,1,1,1,1,1,8.448507462686567,-0.38672972,-0.2645816,1.1804687,301
74,1.0,6.0,0,1,1,1,1,1,6.0,-0.38672972,-0.2645816,1.1804687,1419
193,0.93,4.0,1,2,1,1,2,1,11.0,-0.38672972,-0.2645816,1.1804687,5690
3210,1.0,31.0,1,2,1,1,2,1,40.0,-0.38672972,-0.2645816,1.1804687,43300
75,1.0379370078740158,4.0,0,2,1,1,1,1,8.448507462686567,-0.38672972,-0.2645816,1.1804687,496
118,1.0,8.0,0,2,1,1,1,1,5.0,-0.38672972,-0.2645816,1.1804687,1603
1064,1.0,6.042685887708649,1,2,1,1,1,1,8.448507462686567,-26.938541,-24.136024,-38.68999,1099
73,1.07,6.042685887708649,0,2,1,1,1,1,8.448507462686567,-0.38672972,-0.2645816,1.1804687,10106
155,1.0379370078740158,6.042685887708649,0,2,1,3,1,1,8.448507462686567,-0.38672972,-0.2645816,1.1804687,2209
138,0.94,8.0,0,2,1,3,1,1,6.0,-0.38672972,-0.2645816,1.1804687,2988
203,1.0,5.0,0,1,0,1,1,1,8.448507462686567,-0.38672972,-0.2645816,1.1804687,3219
281,1.0,5.0,0,1,0,1,1,1,2.0,-0.38672972,-0.2645816,1.1804687,1608
144,0.87,6.042685887708649,1,1,0,1,1,1,8.448507462686567,0.2564874,-1.2605892,-0.10888085,513
55,0.82,1.94,0,1,0,1,1,1,8.448507462686567,-0.57334393,-1.0778561,-0.14634499,95
62,0.98,6.042685887708649,0,1,0,1,1,1,8.448507462686567,-0.38672972,-0.2645816,1.1804687,2602
777,1.0,10.0,0,1,0,1,1,1,9.0,-0.38672972,-0.2645816,1.1804687,5180
84,1.0379370078740158,6.042685887708649,0,1,1,3,2,1,8.448507462686567,0.11113737,-0.8483984,0.1758447,304
75,1.0379370078740158,4.9,0,1,1,1,1,1,8.448507462686567,-0.3503994,-0.2655375,1.1244974,465
117,1.0,4.0,0,1,1,1,1,1,4.0,-0.38672972,-0.2645816,1.1804687,1674
266,0.84,6.042685887708649,1,1,1,1,1,1,8.448507462686567,-0.38672972,-0.2645816,1.1804687,3023
41,1.0379370078740158,6.042685887708649,0,1,1,3,1,1,8.448507462686567,-0.38672972,-0.2645816,1.1804687,441
18,1.0379370078740158,3.0,0,1,1,1,1,1,8.448507462686567,-0.38672972,-0.2645816,1.1804687,306
4,0.94,0.1,0,1,1,1,1,1,8.448507462686567,-1.070031,0.64160025,1.0905885,38
766,1.11,5.0,0,2,1,2,2,2,33.0,-0.38672972,-0.2645816,1.1804687,13183
201,1.0379370078740158,6.042685887708649,0,2,1,3,2,2,8.448507462686567,-0.38672972,-0.2645816,1.1804687,2624
279,0.84,9.0,0,2,1,3,2,2,4.0,0.1123255,-2.3081925,-0.39995393,937
289,1.09,12.0,0,2,0,1,1,2,5.0,-0.38672972,-0.2645816,1.1804687,8150
56,1.02,8.0,0,2,0,1,1,2,8.0,-0.38672972,-0.2645816,1.1804687,3030
44,1.0,3.45,0,2,1,1,1,2,8.448507462686567,-0.04883773,-0.5774721,0.39569977,173
247,1.0,6.0,1,1,1,4,2,3,7.0,-0.38672972,-0.2645816,1.1804687,1757
37,1.0379370078740158,6.042685887708649,0,1,1,3,1,3,8.448507462686567,-0.38672972,-0.2645816,1.1804687,405
132,1.08,6.042685887708649,0,1,1,3,1,3,8.448507462686567,-0.032714806,-1.3650473,-0.049658626,401
2456,1.0,6.042685887708649,1,1,1,3,1,3,8.448507462686567,-64.71546,-55.380604,-91.23221,2464
226,1.0379370078740158,12.2,0,1,0,1,1,1,4.0,-0.38672972,-0.2645816,1.1804687,8258
219,1.0,3.0,1,1,0,1,1,1,3.0,-1.3303955,-3.0398273,-0.28417477,510
572,1.0,20.0,1,1,0,1,2,1,8.0,-0.38672972,-0.2645816,1.1804687,13020
211,1.0,7.0,1,1,0,1,2,1,5.0,-0.38672972,-0.2645816,1.1804687,3136
59,0.93,3.0,1,2,0,1,2,1,1.0,-0.3631483,-0.26286486,1.1462034,340
85,1.05,5.95,0,2,0,1,1,1,8.448507462686567,-0.284382,-0.29523635,1.0212556,497
39,1.0,7.0,0,2,0,1,1,1,3.0,-0.38672972,-0.2645816,1.1804687,1313
1181,1.01,12.0,0,2,0,4,2,3,8.448507462686567,-4.8872833,-13.877223,-3.2045677,3006
582,1.04,8.0,1,2,0,4,2,3,5.0,0.89528614,-4.285173,-1.9920653,2041
547,1.0379370078740158,3.0,1,2,1,1,2,2,8.448507462686567,1.1451042,-1.497169,-1.0145066,2512
559,1.0,4.0,1,2,1,1,1,2,4.0,-0.038221806,-0.44782913,0.6978122,3020
141,1.0379370078740158,2.0,1,2,0,4,2,2,8.448507462686567,-0.76148254,-2.2197623,-0.6974579,299
19,1.19,2.43,0,2,1,4,2,2,8.448507462686567,-0.79518896,0.08919005,0.8996211,68
81,1.21,2.93,0,2,1,4,2,2,8.448507462686567,-0.38672972,-0.2645816,1.1804687,1168
985,1.0,8.0,0,2,1,4,2,2,8.448507462686567,1.954897,-7.0187,-4.175871,3496
326,1.0,6.0,1,2,1,4,2,2,6.0,0.99293786,-2.1412828,-1.2257892,1234
141,1.0,4.0,1,2,1,4,2,2,3.0,-0.38672972,-0.2645816,1.1804687,912
93,1.18,6.042685887708649,0,2,1,4,1,2,8.448507462686567,-0.38672972,-0.2645816,1.1804687,3810
128,1.03,8.0,1,2,1,4,2,2,7.0,-0.38672972,-0.2645816,1.1804687,1429
126,1.05,9.0,0,2,1,4,2,3,7.0,-0.38672972,-0.2645816,1.1804687,1665
389,1.05,6.042685887708649,0,2,1,1,1,2,8.448507462686567,-0.38672972,-0.2645816,1.1804687,4719
476,1.0,1.0,0,2,1,1,1,2,8.0,-0.38672972,-0.2645816,1.1804687,5657
57,1.05,6.042685887708649,0,2,1,1,1,2,8.448507462686567,-0.20248719,-0.34740523,0.9143014,317
675,1.0379370078740158,6.042685887708649,0,2,1,3,2,2,8.448507462686567,-0.38672972,-0.2645816,1.1804687,11186
332,1.0379370078740158,6.042685887708649,0,2,1,3,1,2,8.448507462686567,-0.38672972,-0.2645816,1.1804687,7040
1176,1.0,7.0,0,2,1,3,1,2,7.0,-7.889501,-19.565098,-8.832099,2278
60,1.1,2.73,0,2,1,3,2,2,8.448507462686567,-0.38672972,-0.2645816,1.1804687,1161
144,1.05,6.042685887708649,1,1,1,4,1,3,8.448507462686567,-0.38672972,-0.2645816,1.1804687,1035
256,1.0379370078740158,6.042685887708649,0,1,1,3,1,3,8.448507462686567,0.28634056,-0.6280175,0.26433197,1231
267,1.07,6.0,1,1,0,1,2,1,8.448507462686567,-0.38672972,-0.2645816,1.1804687,1727
7,1.0379370078740158,6.042685887708649,0,1,1,3,2,1,8.448507462686567,-0.38672972,-0.2645816,1.1804687,232
13,1.0379370078740158,6.042685887708649,0,1,1,3,2,1,8.448507462686567,-2.7997832,0.48513627,0.60651886,4
610,1.0379370078740158,6.042685887708649,0,1,1,3,1,1,8.448507462686567,-0.38672972,-0.2645816,1.1804687,13098
409,0.97,7.0,1,2,0,4,1,2,8.448507462686567,-0.38672972,-0.2645816,1.1804687,8987
79,1.0379370078740158,6.042685887708649,0,2,1,3,1,2,8.448507462686567,-0.38672972,-0.2645816,1.1804687,2195
264,1.0379370078740158,6.0,0,2,1,1,1,1,8.448507462686567,-0.93735576,-3.2172165,-0.4735864,686
413,1.0,3.0,1,2,1,1,1,1,4.0,-2.9513524,-7.400962,-3.2822902,743
2099,1.0379370078740158,5.0,0,2,1,2,1,2,8.448507462686567,-0.38672972,-0.2645816,1.1804687,17400
269,1.0379370078740158,6.042685887708649,0,2,1,1,1,2,8.448507462686567,-0.38672972,-0.2645816,1.1804687,3438
63,0.94,6.042685887708649,0,2,1,1,1,2,8.448507462686567,-0.38672972,-0.2645816,1.1804687,2391
143,1.01,6.042685887708649,1,1,1,1,1,1,8.448507462686567,-0.38672972,-0.2645816,1.1804687,4380
258,1.03,8.0,1,2,1,1,1,1,23.0,-0.38672972,-0.2645816,1.1804687,5657
130,1.02,6.042685887708649,0,2,1,1,1,1,8.448507462686567,-0.38672972,-0.2645816,1.1804687,5149
27,1.0379370078740158,6.042685887708649,0,2,1,3,2,1,8.448507462686567,-0.38672972,-0.2645816,1.1804687,436
36,1.0379370078740158,1.0,0,2,1,1,1,1,8.448507462686567,-0.09651794,-0.5656998,0.30369613,129
150,1.0,6.042685887708649,0,2,1,1,1,1,8.448507462686567,0.36544698,-1.0791296,-0.124295324,600
103,0.96,4.0,1,2,1,1,1,1,2.0,-0.38672972,-0.2645816,1.1804687,764
151,1.22,6.042685887708649,0,2,1,1,2,2,8.448507462686567,-0.38672972,-0.2645816,1.1804687,972
96,1.0379370078740158,3.0,1,2,1,1,1,1,8.448507462686567,-0.38672972,-0.2645816,1.1804687,4550
82,1.09,6.042685887708649,0,2,1,1,1,2,8.448507462686567,-0.38672972,-0.2645816,1.1804687,2253
39,1.0379370078740158,1.2,0,2,1,1,1,1,8.448507462686567,-0.38672972,-0.2645816,1.1804687,516
79,1.08,6.042685887708649,0,2,1,1,1,1,8.448507462686567,-0.38672972,-0.2645816,1.1804687,2451
85,1.04,6.0,0,2,1,2,2,2,11.0,-0.38672972,-0.2645816,1.1804687,2299
21,1.0379370078740158,6.042685887708649,0,2,1,1,1,2,8.448507462686567,-0.38672972,-0.2645816,1.1804687,269
126,1.0,2.0,0,2,1,1,1,2,2.0,-0.37457666,-1.3939338,0.3095931,354
364,1.0,8.0,0,2,1,1,1,2,8.0,-0.38672972,-0.2645816,1.1804687,3252
50,0.91,5.7,0,2,0,1,1,2,2.0,-0.38672972,-0.2645816,1.1804687,1848
17,1.0379370078740158,6.042685887708649,0,2,0,1,1,2,8.448507462686567,-0.38672972,-0.2645816,1.1804687,458
36,1.0379370078740158,6.042685887708649,0,2,0,1,1,2,8.448507462686567,-0.38672972,-0.2645816,1.1804687,408
78,1.03,3.09,0,2,0,1,1,2,8.448507462686567,-0.38672972,-0.2645816,1.1804687,950
191,1.16,4.0,0,2,0,1,2,2,9.0,-0.38672972,-0.2645816,1.1804687,2952
900,1.0,4.0,1,2,0,1,2,2,6.0,-4.8673277,-11.754479,-3.0755603,2098
275,1.17,6.042685887708649,0,2,0,1,2,2,8.448507462686567,0.5801269,-1.147238,-0.3642045,1222
63,1.0379370078740158,6.042685887708649,0,2,1,3,1,2,8.448507462686567,-0.38672972,-0.2645816,1.1804687,2038
1367,1.23,20.38,1,2,1,3,1,2,8.448507462686567,-0.38672972,-0.2645816,1.1804687,12135
992,1.0379370078740158,13.0,1,2,1,3,2,3,8.448507462686567,-0.38672972,-0.2645816,1.1804687,7800
52,1.0379370078740158,6.042685887708649,0,2,1,1,1,3,8.448507462686567,-0.38672972,-0.2645816,1.1804687,1486
161,1.03,7.0,0,2,0,2,2,2,10.0,-0.38672972,-0.2645816,1.1804687,3137
170,1.07,11.6,0,2,0,1,1,2,2.5,-0.38672972,-0.2645816,1.1804687,2289
180,1.0,1.0,1,2,0,1,1,2,3.0,-0.74815744,-2.1936471,0.029593378,463
60,0.87,3.0,0,2,1,2,2,2,8.448507462686567,-0.08934097,-0.44177392,0.72046655,304
97,1.05,3.0,0,2,1,2,1,2,2.0,-0.38672972,-0.2645816,1.1804687,1239
92,1.0379370078740158,6.0,0,2,1,1,1,1,8.448507462686567,-0.38672972,-0.2645816,1.1804687,6022
669,1.0379370078740158,6.042685887708649,0,2,1,3,2,1,8.448507462686567,-0.38672972,-0.2645816,1.1804687,6814
90,1.13,6.042685887708649,0,2,1,1,1,1,8.448507462686567,-0.38672972,-0.2645816,1.1804687,1077
187,1.0,2.0,1,2,1,1,1,1,2.0,-0.03639757,-1.6953719,-0.086366504,608
72,1.13,2.96,0,2,1,1,2,1,8.448507462686567,-0.3064211,-0.2836539,1.0536093,452
2212,1.0,6.042685887708649,1,2,1,1,2,1,8.448507462686567,-12.224228,-29.434912,-9.340064,5051
602,1.0,2.0,0,2,1,1,2,1,6.0,-3.4079983,-8.184551,-2.2465532,1368
13,1.0379370078740158,6.48,0,2,1,1,2,1,8.448507462686567,-0.38672972,-0.2645816,1.1804687,207
84,1.0,3.0,1,2,1,1,2,1,5.0,-0.32253918,-0.27550012,1.0792066,498
84,0.87,6.0,0,2,1,2,2,2,7.0,-0.38672972,-0.2645816,1.1804687,1121
428,1.05,8.0,0,2,1,2,1,2,41.0,-0.38672972,-0.2645816,1.1804687,19328
656,1.0,11.0,0,2,1,2,1,2,4.0,-1.4663357,-6.721383,-0.71942985,1870
475,1.16,13.0,0,2,1,2,1,2,4.0,-0.38672972,-0.2645816,1.1804687,2934
198,1.02,6.042685887708649,0,2,1,2,1,2,8.448507462686567,-0.38672972,-0.2645816,1.1804687,4263
37,0.84,5.1,0,2,0,1,1,2,1.0,-0.38672972,-0.2645816,1.1804687,297
749,1.0,3.0,0,2,0,1,1,2,8.0,-4.4593487,-10.539061,-3.2240207,1654
8,0.96,2.43,0,2,1,1,1,2,8.448507462686567,-0.8835805,0.43601936,1.0445709,54
629,1.0,7.0,1,2,1,1,1,2,5.0,1.7695347,-2.784259,-2.300167,2628
1004,1.0,12.0,0,2,1,1,1,2,19.0,-0.38672972,-0.2645816,1.1804687,15800
84,1.0379370078740158,4.0,0,2,1,1,1,1,8.448507462686567,-0.38672972,-0.2645816,1.1804687,1078
502,1.24,6.042685887708649,0,2,1,1,1,1,8.448507462686567,-0.38672972,-0.2645816,1.1804687,21864
51,1.0379370078740158,6.042685887708649,0,2,1,1,1,1,8.448507462686567,-0.38672972,-0.2645816,1.1804687,948
86,1.0,6.042685887708649,1,1,1,1,1,1,8.448507462686567,-0.053023465,-0.48709923,0.6208103,419
65,1.0379370078740158,10.0,0,2,0,1,2,1,13.0,-0.38672972,-0.2645816,1.1804687,2727
269,1.0379370078740158,6.0,0,2,0,1,1,1,8.448507462686567,0.027339704,-2.4781616,-0.536065,866
461,1.01,10.0,0,2,0,1,2,1,4.0,0.8970604,-2.993561,-1.5195016,1708
470,1.0,8.0,1,2,0,1,2,1,8.448507462686567,-0.38672972,-0.2645816,1.1804687,3712
151,1.0379370078740158,12.0,0,2,0,1,2,1,4.0,-0.38672972,-0.2645816,1.1804687,1329
197,1.0379370078740158,6.042685887708649,0,2,1,3,2,1,8.448507462686567,-0.38672972,-0.2645816,1.1804687,4027
429,1.0,5.0,1,2,1,3,2,1,5.0,0.3741991,-0.6767942,0.14698967,2151
128,1.0379370078740158,3.0,0,2,1,1,1,1,8.448507462686567,-0.38672972,-0.2645816,1.1804687,2790
11,1.0379370078740158,2.17,0,2,1,1,1,1,8.448507462686567,-1.0314399,0.41874063,1.0344648,40
65,0.91,3.0,1,2,1,1,1,1,3.0,-0.38672972,-0.2645816,1.1804687,682
198,1.0379370078740158,6.0,0,2,1,1,1,1,8.448507462686567,0.014374264,-1.9160683,-0.31139597,629
84,1.0379370078740158,6.042685887708649,0,2,1,3,1,1,8.448507462686567,-0.38672972,-0.2645816,1.1804687,1888
34,1.02,2.93,0,2,1,3,1,1,8.448507462686567,-0.21122277,-0.3441491,0.8940654,196
50,1.0379370078740158,6.042685887708649,0,2,1,1,1,1,8.448507462686567,-0.38672972,-0.2645816,1.1804687,1896
44,1.12,8.9,0,2,0,1,1,1,2.0,-0.38672972,-0.2645816,1.1804687,3392
11,1.08,0.99,0,2,1,1,1,1,8.448507462686567,-0.38672972,-0.2645816,1.1804687,181
55,1.0379370078740158,10.4,0,2,0,1,1,1,2.0,-0.38672972,-0.2645816,1.1804687,1543
155,1.0,5.0,0,2,0,1,1,1,2.0,-0.31721303,-1.538291,0.3113884,476
29,1.0379370078740158,6.042685887708649,0,2,0,1,1,1,8.448507462686567,-0.38672972,-0.2645816,1.1804687,298
92,1.01,3.0,0,2,0,1,2,1,5.0,-0.38672972,-0.2645816,1.1804687,967
60,1.03,2.96,0,2,0,1,2,1,8.448507462686567,-0.38672972,-0.2645816,1.1804687,425
201,1.0,5.0,0,2,0,1,2,1,7.0,-0.38672972,-0.2645816,1.1804687,2102
796,1.22,14.0,1,2,0,2,2,2,14.0,-0.38672972,-0.2645816,1.1804687,5864
78,1.03,1.0,0,2,0,4,2,3,5.0,-2.0060918,-1.9188632,-2.098739,89
21,1.0379370078740158,6.042685887708649,0,2,0,4,1,3,8.448507462686567,-0.38672972,-0.2645816,1.1804687,897
113,0.94,7.0,1,2,0,4,2,3,4.0,-0.38672972,-0.2645816,1.1804687,1357
90,1.0379370078740158,6.042685887708649,0,2,1,3,1,3,8.448507462686567,-0.38672972,-0.2645816,1.1804687,1702
9,1.0379370078740158,1.5,0,2,1,1,1,1,8.448507462686567,-0.3361699,-0.26004243,1.028413,107
59,1.14,2.0,0,2,1,1,1,1,13.0,-0.38672972,-0.2645816,1.1804687,4642
293,1.07,6.042685887708649,0,2,1,1,1,1,8.448507462686567,-0.38672972,-0.2645816,1.1804687,9270
27,1.13,5.39,0,2,1,1,2,1,8.448507462686567,-0.22072852,-0.4709916,0.49577662,91
503,1.0,5.0,0,2,1,1,2,1,3.0,-13.997925,-12.022116,-19.713316,482
310,1.0379370078740158,3.0,0,2,1,1,1,3,15.0,-0.38672972,-0.2645816,1.1804687,6160
2131,1.09,7.3,0,2,0,1,1,1,4.0,7.0004697,-9.822117,-10.736534,8640
98,1.0,7.0,0,2,0,1,1,1,2.0,-0.38672972,-0.2645816,1.1804687,636
594,1.0379370078740158,5.0,0,2,1,3,1,3,8.448507462686567,-0.38672972,-0.2645816,1.1804687,6726
141,0.95,8.0,0,2,1,3,1,3,7.0,-0.38672972,-0.2645816,1.1804687,2019
47,1.19,2.47,0,2,1,3,2,3,8.448507462686567,-0.38672972,-0.2645816,1.1804687,384
35,1.0379370078740158,6.042685887708649,0,2,1,3,2,3,8.448507462686567,-0.38672972,-0.2645816,1.1804687,750
176,1.15,6.042685887708649,0,2,1,1,1,2,8.448507462686567,-0.38672972,-0.2645816,1.1804687,9662
113,1.0379370078740158,3.0,1,2,1,1,2,2,8.448507462686567,-0.38672972,-0.2645816,1.1804687,754
95,0.98,8.0,0,2,1,2,1,2,7.0,-0.38672972,-0.2645816,1.1804687,1101
1003,1.0379370078740158,12.0,0,2,1,2,2,2,20.0,-0.38672972,-0.2645816,1.1804687,15794
