Dataset                      Metric                   metric valor    p    k
../datasets_2/china.arff     R2 Score                   0.937935      2    8
../datasets_2/china.arff     MAE                      778.044         1    9
../datasets_2/china.arff     Median Absolute Error    116.778         1    9
../datasets_2/china.arff     RMSE                    2576.11          1    9
../datasets_2/china.arff     R2 Score                   0.910072      1    9
../datasets_2/china.arff     MAE                      696.406         2    9
../datasets_2/china.arff     Median Absolute Error    114.444         2    9
../datasets_2/china.arff     RMSE                    2202.35          2    9
../datasets_2/china.arff     R2 Score                   0.934274      2    9
../datasets_2/albrecht.arff  MAE                        8.14          1    3
../datasets_2/albrecht.arff  Median Absolute Error      7.76667       1    3
../datasets_2/albrecht.arff  RMSE                       9.28079       1    3
../datasets_2/albrecht.arff  R2 Score                  -9.07924       1    3
../datasets_2/albrecht.arff  MAE                        8             2    3
../datasets_2/albrecht.arff  Median Absolute Error      7.76667       2    3
../datasets_2/albrecht.arff  RMSE                       9.23669       2    3
../datasets_2/albrecht.arff  R2 Score                  -8.98367       2    3
../datasets_2/albrecht.arff  MAE                        7.54          1    4
../datasets_2/albrecht.arff  Median Absolute Error      5.35          1    4
../datasets_2/albrecht.arff  RMSE                       8.53528       1    4
../datasets_2/albrecht.arff  R2 Score                  -7.52497       1    4
../datasets_2/albrecht.arff  MAE                        8.01          2    4
../datasets_2/albrecht.arff  Median Absolute Error      7.7           2    4
../datasets_2/albrecht.arff  RMSE                       8.88732       2    4
../datasets_2/albrecht.arff  R2 Score                  -8.24271       2    4
../datasets_2/albrecht.arff  MAE                        7.352         1    5
../datasets_2/albrecht.arff  Median Absolute Error      5.78          1    5
../datasets_2/albrecht.arff  RMSE                       8.05195       1    5
../datasets_2/albrecht.arff  R2 Score                  -6.58682       1    5
../datasets_2/albrecht.arff  MAE                        7.02          2    5
../datasets_2/albrecht.arff  Median Absolute Error      5.78          2    5
../datasets_2/albrecht.arff  RMSE                       7.70428       2    5
../datasets_2/albrecht.arff  R2 Score                  -5.94579       2    5
../datasets_2/albrecht.arff  MAE                        6.45667       1    6
../datasets_2/albrecht.arff  Median Absolute Error      4.68333       1    6
../datasets_2/albrecht.arff  RMSE                       7.17696       1    6
../datasets_2/albrecht.arff  R2 Score                  -5.02751       1    6
../datasets_2/albrecht.arff  MAE                        6.45667       2    6
../datasets_2/albrecht.arff  Median Absolute Error      4.68333       2    6
../datasets_2/albrecht.arff  RMSE                       7.17696       2    6
../datasets_2/albrecht.arff  R2 Score                  -5.02751       2    6
../datasets_2/albrecht.arff  MAE                        5.27714       1    7
../datasets_2/albrecht.arff  Median Absolute Error      3.71429       1    7
../datasets_2/albrecht.arff  RMSE                       6.006         1    7
../datasets_2/albrecht.arff  R2 Score                  -3.22112       1    7
../datasets_2/albrecht.arff  MAE                        5.67143       2    7
../datasets_2/albrecht.arff  Median Absolute Error      4.15714       2    7
../datasets_2/albrecht.arff  RMSE                       6.46533       2    7
../datasets_2/albrecht.arff  R2 Score                  -3.89146       2    7
../datasets_2/albrecht.arff  MAE                        4.85          1    8
../datasets_2/albrecht.arff  Median Absolute Error      5.35          1    8
../datasets_2/albrecht.arff  RMSE                       5.83176       1    8
../datasets_2/albrecht.arff  R2 Score                  -2.97976       1    8
../datasets_2/albrecht.arff  MAE                        4.8225        2    8
../datasets_2/albrecht.arff  Median Absolute Error      5.35          2    8
../datasets_2/albrecht.arff  RMSE                       5.81774       2    8
../datasets_2/albrecht.arff  R2 Score                  -2.96065       2    8
../datasets_2/albrecht.arff  MAE                        4.28667       1    9
../datasets_2/albrecht.arff  Median Absolute Error      4.36667       1    9
../datasets_2/albrecht.arff  RMSE                       5.14665       1    9
../datasets_2/albrecht.arff  R2 Score                  -2.09961       1    9
../datasets_2/albrecht.arff  MAE                        4.43778       2    9
../datasets_2/albrecht.arff  Median Absolute Error      4.36667       2    9
../datasets_2/albrecht.arff  RMSE                       5.42212       2    9
../datasets_2/albrecht.arff  R2 Score                  -2.4403        2    9
../datasets_2/kemerer.arff   MAE                      303.259         1    3
../datasets_2/kemerer.arff   Median Absolute Error     21.8333        1    3
../datasets_2/kemerer.arff   RMSE                     502.735         1    3
../datasets_2/kemerer.arff   R2 Score                  -0.133335      1    3
../datasets_2/kemerer.arff   MAE                      303.259         2    3
../datasets_2/kemerer.arff   Median Absolute Error     21.8333        2    3
../datasets_2/kemerer.arff   RMSE                     502.735         2    3
../datasets_2/kemerer.arff   R2 Score                  -0.133335      2    3
../datasets_2/kemerer.arff   MAE                      319.862         1    4
../datasets_2/kemerer.arff   Median Absolute Error     53.425         1    4
../datasets_2/kemerer.arff   RMSE                     502.481         1    4
../datasets_2/kemerer.arff   R2 Score                  -0.132189      1    4
../datasets_2/kemerer.arff   MAE                      319.862         2    4
../datasets_2/kemerer.arff   Median Absolute Error     53.425         2    4
../datasets_2/kemerer.arff   RMSE                     502.481         2    4
../datasets_2/kemerer.arff   R2 Score                  -0.132189      2    4
../datasets_2/kemerer.arff   MAE                      308.403         1    5
../datasets_2/kemerer.arff   Median Absolute Error     36             1    5
../datasets_2/kemerer.arff   RMSE                     496.313         1    5
../datasets_2/kemerer.arff   R2 Score                  -0.104566      1    5
../datasets_2/kemerer.arff   MAE                      312.65          2    5
../datasets_2/kemerer.arff   Median Absolute Error     43.62          2    5
../datasets_2/kemerer.arff   RMSE                     496.632         2    5
../datasets_2/kemerer.arff   R2 Score                  -0.105985      2    5
../datasets_2/kemerer.arff   MAE                      321.359         1    6
../datasets_2/kemerer.arff   Median Absolute Error     49.4333        1    6
../datasets_2/kemerer.arff   RMSE                     513.81          1    6
../datasets_2/kemerer.arff   R2 Score                  -0.183819      1    6
../datasets_2/kemerer.arff   MAE                      321.359         2    6
../datasets_2/kemerer.arff   Median Absolute Error     49.4333        2    6
../datasets_2/kemerer.arff   RMSE                     513.81          2    6
../datasets_2/kemerer.arff   R2 Score                  -0.183819      2    6
../datasets_2/kemerer.arff   MAE                      333.251         1    7
../datasets_2/kemerer.arff   Median Absolute Error     71.8           1    7
../datasets_2/kemerer.arff   RMSE                     525.472         1    7
../datasets_2/kemerer.arff   R2 Score                  -0.238167      1    7
../datasets_2/kemerer.arff   MAE                      333.251         2    7
../datasets_2/kemerer.arff   Median Absolute Error     71.8           2    7
../datasets_2/kemerer.arff   RMSE                     525.472         2    7
../datasets_2/kemerer.arff   R2 Score                  -0.238167      2    7
../datasets_2/kemerer.arff   MAE                      336.045         1    8
../datasets_2/kemerer.arff   Median Absolute Error     61.0375        1    8
../datasets_2/kemerer.arff   RMSE                     523.299         1    8
../datasets_2/kemerer.arff   R2 Score                  -0.227949      1    8
../datasets_2/kemerer.arff   MAE                      336.045         2    8
../datasets_2/kemerer.arff   Median Absolute Error     61.0375        2    8
../datasets_2/kemerer.arff   RMSE                     523.299         2    8
../datasets_2/kemerer.arff   R2 Score                  -0.227949      2    8
../datasets_2/kemerer.arff   MAE                      344.748         1    9
../datasets_2/kemerer.arff   Median Absolute Error     68.5222        1    9
../datasets_2/kemerer.arff   RMSE                     527.042         1    9
../datasets_2/kemerer.arff   R2 Score                  -0.245579      1    9
../datasets_2/kemerer.arff   MAE                      338.277         2    9
../datasets_2/kemerer.arff   Median Absolute Error     57.2333        2    9
../datasets_2/kemerer.arff   RMSE                     526.32          2    9
../datasets_2/kemerer.arff   R2 Score                  -0.242166      2    9
../datasets_2/cocomo81.arff  MAE                      284.564         1    3
../datasets_2/cocomo81.arff  Median Absolute Error    179.333         1    3
../datasets_2/cocomo81.arff  RMSE                     416.825         1    3
../datasets_2/cocomo81.arff  R2 Score                  -0.258858      1    3
../datasets_2/cocomo81.arff  MAE                      285.941         2    3
../datasets_2/cocomo81.arff  Median Absolute Error    179.333         2    3
../datasets_2/cocomo81.arff  RMSE                     416.967         2    3
../datasets_2/cocomo81.arff  R2 Score                  -0.259715      2    3
../datasets_2/cocomo81.arff  MAE                      282.994         1    4
../datasets_2/cocomo81.arff  Median Absolute Error    262.25          1    4
../datasets_2/cocomo81.arff  RMSE                     413.786         1    4
../datasets_2/cocomo81.arff  R2 Score                  -0.24057       1    4
../datasets_2/cocomo81.arff  MAE                      283.667         2    4
../datasets_2/cocomo81.arff  Median Absolute Error    262.25          2    4
../datasets_2/cocomo81.arff  RMSE                     413.83          2    4
../datasets_2/cocomo81.arff  R2 Score                  -0.240829      2    4
../datasets_2/cocomo81.arff  MAE                      271.843         1    5
../datasets_2/cocomo81.arff  Median Absolute Error    250.2           1    5
../datasets_2/cocomo81.arff  RMSE                     395.368         1    5
../datasets_2/cocomo81.arff  R2 Score                  -0.132588      1    5
../datasets_2/cocomo81.arff  MAE                      271.843         2    5
../datasets_2/cocomo81.arff  Median Absolute Error    250.2           2    5
../datasets_2/cocomo81.arff  RMSE                     395.368         2    5
../datasets_2/cocomo81.arff  R2 Score                  -0.132588      2    5
../datasets_2/cocomo81.arff  MAE                      263.036         1    6
../datasets_2/cocomo81.arff  Median Absolute Error    198.167         1    6
../datasets_2/cocomo81.arff  RMSE                     373.103         1    6
../datasets_2/cocomo81.arff  R2 Score                  -0.00861868    1    6
../datasets_2/cocomo81.arff  MAE                      263.036         2    6
../datasets_2/cocomo81.arff  Median Absolute Error    198.167         2    6
../datasets_2/cocomo81.arff  RMSE                     373.103         2    6
../datasets_2/cocomo81.arff  R2 Score                  -0.00861868    2    6
../datasets_2/cocomo81.arff  MAE                      256.566         1    7
../datasets_2/cocomo81.arff  Median Absolute Error    171.714         1    7
../datasets_2/cocomo81.arff  RMSE                     370.816         1    7
../datasets_2/cocomo81.arff  R2 Score                   0.00370746    1    7
../datasets_2/cocomo81.arff  MAE                      256.566         2    7
../datasets_2/cocomo81.arff  Median Absolute Error    171.714         2    7
../datasets_2/cocomo81.arff  RMSE                     370.816         2    7
../datasets_2/cocomo81.arff  R2 Score                   0.00370746    2    7
../datasets_2/cocomo81.arff  MAE                      243.813         1    8
../datasets_2/cocomo81.arff  Median Absolute Error    171.125         1    8
../datasets_2/cocomo81.arff  RMSE                     364.993         1    8
../datasets_2/cocomo81.arff  R2 Score                   0.034754      1    8
../datasets_2/cocomo81.arff  MAE                      243.813         2    8
../datasets_2/cocomo81.arff  Median Absolute Error    171.125         2    8
../datasets_2/cocomo81.arff  RMSE                     364.993         2    8
../datasets_2/cocomo81.arff  R2 Score                   0.034754      2    8
../datasets_2/cocomo81.arff  MAE                      245.022         1    9
../datasets_2/cocomo81.arff  Median Absolute Error    170.556         1    9
../datasets_2/cocomo81.arff  RMSE                     370.123         1    9
../datasets_2/cocomo81.arff  R2 Score                   0.00743134    1    9
../datasets_2/cocomo81.arff  MAE                      244.586         2    9
../datasets_2/cocomo81.arff  Median Absolute Error    170.556         2    9
../datasets_2/cocomo81.arff  RMSE                     370.094         2    9
../datasets_2/cocomo81.arff  R2 Score                   0.00758322    2    9
../datasets_2/china.arff     MAE                      412.497         1    3
../datasets_2/china.arff     Median Absolute Error    110.167         1    3
../datasets_2/china.arff     RMSE                    1284.11          1    3
../datasets_2/china.arff     R2 Score                   0.949259      1    3
../datasets_2/china.arff     MAE                      416.347         2    3
../datasets_2/china.arff     Median Absolute Error     87.6667        2    3
../datasets_2/china.arff     RMSE                    1284.58          2    3
../datasets_2/china.arff     R2 Score                   0.949222      2    3
../datasets_2/china.arff     MAE                      400.61          1    4
../datasets_2/china.arff     Median Absolute Error    123.5           1    4
../datasets_2/china.arff     RMSE                    1183.75          1    4
../datasets_2/china.arff     R2 Score                   0.956881      1    4
../datasets_2/china.arff     MAE                      404.2           2    4
../datasets_2/china.arff     Median Absolute Error    117             2    4
../datasets_2/china.arff     RMSE                    1182.31          2    4
../datasets_2/china.arff     R2 Score                   0.956985      2    4
../datasets_2/china.arff     MAE                      409.978         1    5
../datasets_2/china.arff     Median Absolute Error    137.3           1    5
../datasets_2/china.arff     RMSE                    1152.09          1    5
../datasets_2/china.arff     R2 Score                   0.959156      1    5
../datasets_2/china.arff     MAE                      407.8           2    5
../datasets_2/china.arff     Median Absolute Error    127.9           2    5
../datasets_2/china.arff     RMSE                    1153.68          2    5
../datasets_2/china.arff     R2 Score                   0.959043      2    5
../datasets_2/china.arff     MAE                      410.823         1    6
../datasets_2/china.arff     Median Absolute Error    128.667         1    6
../datasets_2/china.arff     RMSE                    1152.98          1    6
../datasets_2/china.arff     R2 Score                   0.959093      1    6
../datasets_2/china.arff     MAE                      360.93          2    6
../datasets_2/china.arff     Median Absolute Error    138.5           2    6
../datasets_2/china.arff     RMSE                     867.546         2    6
../datasets_2/china.arff     R2 Score                   0.97684       2    6
../datasets_2/china.arff     MAE                      412.436         1    7
../datasets_2/china.arff     Median Absolute Error    129.429         1    7
../datasets_2/china.arff     RMSE                    1168.78          1    7
../datasets_2/china.arff     R2 Score                   0.957964      1    7
../datasets_2/china.arff     MAE                      412.31          2    7
../datasets_2/china.arff     Median Absolute Error    137.786         2    7
../datasets_2/china.arff     RMSE                    1164.57          2    7
../datasets_2/china.arff     R2 Score                   0.958267      2    7
../datasets_2/china.arff     MAE                      425.491         1    8
../datasets_2/china.arff     Median Absolute Error    130.75          1    8
../datasets_2/china.arff     RMSE                    1205.11          1    8
../datasets_2/china.arff     R2 Score                   0.95531       1    8
../datasets_2/china.arff     MAE                      417.985         2    8
../datasets_2/china.arff     Median Absolute Error    127             2    8
../datasets_2/china.arff     RMSE                    1149.07          2    8
../datasets_2/china.arff     R2 Score                   0.95937       2    8
../datasets_2/china.arff     MAE                      423.411         1    9
../datasets_2/china.arff     Median Absolute Error    130.111         1    9
../datasets_2/china.arff     RMSE                    1257.49          1    9
../datasets_2/china.arff     R2 Score                   0.951341      1    9
../datasets_2/china.arff     MAE                      425.174         2    9
../datasets_2/china.arff     Median Absolute Error    134.778         2    9
../datasets_2/china.arff     RMSE                    1151.79          2    9
../datasets_2/china.arff     R2 Score                   0.959178      2    9
../datasets_2/albrecht.arff  MAE                        8.57333       1    3
../datasets_2/albrecht.arff  Median Absolute Error      6.76667       1    3
../datasets_2/albrecht.arff  RMSE                      10.7169        1    3
../datasets_2/albrecht.arff  R2 Score                   0.720111      1    3
../datasets_2/albrecht.arff  MAE                        8.62667       2    3
../datasets_2/albrecht.arff  Median Absolute Error      6.76667       2    3
../datasets_2/albrecht.arff  RMSE                      10.7333        2    3
../datasets_2/albrecht.arff  R2 Score                   0.719253      2    3
../datasets_2/albrecht.arff  MAE                        4.345         1    4
../datasets_2/albrecht.arff  Median Absolute Error      3.225         1    4
../datasets_2/albrecht.arff  RMSE                       4.67765       1    4
../datasets_2/albrecht.arff  R2 Score                   0.946678      1    4
../datasets_2/albrecht.arff  MAE                        4.345         2    4
../datasets_2/albrecht.arff  Median Absolute Error      3.225         2    4
../datasets_2/albrecht.arff  RMSE                       4.67765       2    4
../datasets_2/albrecht.arff  R2 Score                   0.946678      2    4
../datasets_2/albrecht.arff  MAE                        4.856         1    5
../datasets_2/albrecht.arff  Median Absolute Error      4.84          1    5
../datasets_2/albrecht.arff  RMSE                       5.25334       1    5
../datasets_2/albrecht.arff  R2 Score                   0.932746      1    5
../datasets_2/albrecht.arff  MAE                        4.856         2    5
../datasets_2/albrecht.arff  Median Absolute Error      4.84          2    5
../datasets_2/albrecht.arff  RMSE                       5.25334       2    5
../datasets_2/albrecht.arff  R2 Score                   0.932746      2    5
../datasets_2/albrecht.arff  MAE                        6.82667       1    6
../datasets_2/albrecht.arff  Median Absolute Error      5.4           1    6
../datasets_2/albrecht.arff  RMSE                       7.90572       1    6
../datasets_2/albrecht.arff  R2 Score                   0.847689      1    6
../datasets_2/albrecht.arff  MAE                        6.59333       2    6
../datasets_2/albrecht.arff  Median Absolute Error      5.4           2    6
../datasets_2/albrecht.arff  RMSE                       7.78676       2    6
../datasets_2/albrecht.arff  R2 Score                   0.852238      2    6
../datasets_2/albrecht.arff  MAE                        8.22          1    7
../datasets_2/albrecht.arff  Median Absolute Error      6.82857       1    7
../datasets_2/albrecht.arff  RMSE                       9.85331       1    7
../datasets_2/albrecht.arff  R2 Score                   0.763401      1    7
../datasets_2/albrecht.arff  MAE                        7.41143       2    7
../datasets_2/albrecht.arff  Median Absolute Error      6.82857       2    7
../datasets_2/albrecht.arff  RMSE                       9.66571       2    7
../datasets_2/albrecht.arff  R2 Score                   0.772324      2    7
../datasets_2/albrecht.arff  MAE                        8.9525        1    8
../datasets_2/albrecht.arff  Median Absolute Error      6.9625        1    8
../datasets_2/albrecht.arff  RMSE                      11.2538        1    8
../datasets_2/albrecht.arff  R2 Score                   0.691365      1    8
../datasets_2/albrecht.arff  MAE                        8.9525        2    8
../datasets_2/albrecht.arff  Median Absolute Error      6.9625        2    8
../datasets_2/albrecht.arff  RMSE                      11.2538        2    8
../datasets_2/albrecht.arff  R2 Score                   0.691365      2    8
../datasets_2/albrecht.arff  MAE                        9.79333       1    9
../datasets_2/albrecht.arff  Median Absolute Error      7.46667       1    9
../datasets_2/albrecht.arff  RMSE                      12.6567        1    9
../datasets_2/albrecht.arff  R2 Score                   0.609618      1    9
../datasets_2/albrecht.arff  MAE                        8.84667       2    9
../datasets_2/albrecht.arff  Median Absolute Error      5.97778       2    9
../datasets_2/albrecht.arff  RMSE                      12.0958        2    9
../datasets_2/albrecht.arff  R2 Score                   0.643454      2    9
../datasets_2/kemerer.arff   MAE                       97             1    3
../datasets_2/kemerer.arff   Median Absolute Error     84.7333        1    3
../datasets_2/kemerer.arff   RMSE                     100.5           1    3
../datasets_2/kemerer.arff   R2 Score                 -13.6098        1    3
../datasets_2/kemerer.arff   MAE                       97             2    3
../datasets_2/kemerer.arff   Median Absolute Error     84.7333        2    3
../datasets_2/kemerer.arff   RMSE                     100.5           2    3
../datasets_2/kemerer.arff   R2 Score                 -13.6098        2    3
../datasets_2/kemerer.arff   MAE                       79.5417        1    4
../datasets_2/kemerer.arff   Median Absolute Error     67.275         1    4
../datasets_2/kemerer.arff   RMSE                      83.7748        1    4
../datasets_2/kemerer.arff   R2 Score                  -9.15158       1    4
../datasets_2/kemerer.arff   MAE                       79.5417        2    4
../datasets_2/kemerer.arff   Median Absolute Error     67.275         2    4
../datasets_2/kemerer.arff   RMSE                      83.7748        2    4
../datasets_2/kemerer.arff   R2 Score                  -9.15158       2    4
../datasets_2/kemerer.arff   MAE                       65.6667        1    5
../datasets_2/kemerer.arff   Median Absolute Error     53.4           1    5
../datasets_2/kemerer.arff   RMSE                      70.7351        1    5
../datasets_2/kemerer.arff   R2 Score                  -6.2373        1    5
../datasets_2/kemerer.arff   MAE                       77.7467        2    5
../datasets_2/kemerer.arff   Median Absolute Error     65.48          2    5
../datasets_2/kemerer.arff   RMSE                      82.0724        2    5
../datasets_2/kemerer.arff   R2 Score                  -8.7432        2    5
../datasets_2/kemerer.arff   MAE                       66.4833        1    6
../datasets_2/kemerer.arff   Median Absolute Error     54.2167        1    6
../datasets_2/kemerer.arff   RMSE                      71.4939        1    6
../datasets_2/kemerer.arff   R2 Score                  -6.39341       1    6
../datasets_2/kemerer.arff   MAE                       66.4833        2    6
../datasets_2/kemerer.arff   Median Absolute Error     54.2167        2    6
../datasets_2/kemerer.arff   RMSE                      71.4939        2    6
../datasets_2/kemerer.arff   R2 Score                  -6.39341       2    6
../datasets_2/kemerer.arff   MAE                       89.4524        1    7
../datasets_2/kemerer.arff   Median Absolute Error     77.1857        1    7
../datasets_2/kemerer.arff   RMSE                      93.2366        1    7
../datasets_2/kemerer.arff   R2 Score                 -11.5742        1    7
../datasets_2/kemerer.arff   MAE                       89.4524        2    7
../datasets_2/kemerer.arff   Median Absolute Error     77.1857        2    7
../datasets_2/kemerer.arff   RMSE                      93.2366        2    7
../datasets_2/kemerer.arff   R2 Score                 -11.5742        2    7
../datasets_2/kemerer.arff   MAE                      101.667         1    8
../datasets_2/kemerer.arff   Median Absolute Error     89.4           1    8
../datasets_2/kemerer.arff   RMSE                     105.012         1    8
../datasets_2/kemerer.arff   R2 Score                 -14.9508        1    8
../datasets_2/kemerer.arff   MAE                      101.667         2    8
../datasets_2/kemerer.arff   Median Absolute Error     89.4           2    8
../datasets_2/kemerer.arff   RMSE                     105.012         2    8
../datasets_2/kemerer.arff   R2 Score                 -14.9508        2    8
../datasets_2/kemerer.arff   MAE                      121.1           1    9
../datasets_2/kemerer.arff   Median Absolute Error    108.833         1    9
../datasets_2/kemerer.arff   RMSE                     123.922         1    9
../datasets_2/kemerer.arff   R2 Score                 -21.2127        1    9
../datasets_2/kemerer.arff   MAE                      121.1           2    9
../datasets_2/kemerer.arff   Median Absolute Error    108.833         2    9
../datasets_2/kemerer.arff   RMSE                     123.922         2    9
../datasets_2/kemerer.arff   R2 Score                 -21.2127        2    9
../datasets_2/cocomo81.arff  MAE                      342.377         1    3
../datasets_2/cocomo81.arff  Median Absolute Error     68.6667        1    3
../datasets_2/cocomo81.arff  RMSE                     667.421         1    3
../datasets_2/cocomo81.arff  R2 Score                   0.85187       1    3
../datasets_2/cocomo81.arff  MAE                      342.377         2    3
../datasets_2/cocomo81.arff  Median Absolute Error     68.6667        2    3
../datasets_2/cocomo81.arff  RMSE                     667.421         2    3
../datasets_2/cocomo81.arff  R2 Score                   0.85187       2    3
../datasets_2/cocomo81.arff  MAE                      274.4           1    4
../datasets_2/cocomo81.arff  Median Absolute Error     49.75          1    4
../datasets_2/cocomo81.arff  RMSE                     533.281         1    4
../datasets_2/cocomo81.arff  R2 Score                   0.90543       1    4
../datasets_2/cocomo81.arff  MAE                      281.131         2    4
../datasets_2/cocomo81.arff  Median Absolute Error     72.25          2    4
../datasets_2/cocomo81.arff  RMSE                     535.468         2    4
../datasets_2/cocomo81.arff  R2 Score                   0.904652      2    4
../datasets_2/cocomo81.arff  MAE                      335.309         1    5
../datasets_2/cocomo81.arff  Median Absolute Error    140.8           1    5
../datasets_2/cocomo81.arff  RMSE                     695.924         1    5
../datasets_2/cocomo81.arff  R2 Score                   0.838948      1    5
../datasets_2/cocomo81.arff  MAE                      336.448         2    5
../datasets_2/cocomo81.arff  Median Absolute Error    140.8           2    5
../datasets_2/cocomo81.arff  RMSE                     696.028         2    5
../datasets_2/cocomo81.arff  R2 Score                   0.8389        2    5
../datasets_2/cocomo81.arff  MAE                      366.179         1    6
../datasets_2/cocomo81.arff  Median Absolute Error    121.333         1    6
../datasets_2/cocomo81.arff  RMSE                     780.202         1    6
../datasets_2/cocomo81.arff  R2 Score                   0.797579      1    6
../datasets_2/cocomo81.arff  MAE                      366.628         2    6
../datasets_2/cocomo81.arff  Median Absolute Error    121.333         2    6
../datasets_2/cocomo81.arff  RMSE                     780.211         2    6
../datasets_2/cocomo81.arff  R2 Score                   0.797574      2    6
../datasets_2/cocomo81.arff  MAE                      399.769         1    7
../datasets_2/cocomo81.arff  Median Absolute Error    147.571         1    7
../datasets_2/cocomo81.arff  RMSE                     914.105         1    7
../datasets_2/cocomo81.arff  R2 Score                   0.722135      1    7
../datasets_2/cocomo81.arff  MAE                      400.308         2    7
../datasets_2/cocomo81.arff  Median Absolute Error    147.571         2    7
../datasets_2/cocomo81.arff  RMSE                     914.117         2    7
../datasets_2/cocomo81.arff  R2 Score                   0.722128      2    7
../datasets_2/cocomo81.arff  MAE                      420.49          1    8
../datasets_2/cocomo81.arff  Median Absolute Error    118.125         1    8
../datasets_2/cocomo81.arff  RMSE                    1002.65          1    8
../datasets_2/cocomo81.arff  R2 Score                   0.665695      1    8
../datasets_2/cocomo81.arff  MAE                      421.096         2    8
../datasets_2/cocomo81.arff  Median Absolute Error    118.125         2    8
../datasets_2/cocomo81.arff  RMSE                    1002.67          2    8
../datasets_2/cocomo81.arff  R2 Score                   0.665684      2    8
../datasets_2/cocomo81.arff  MAE                      423.556         1    9
../datasets_2/cocomo81.arff  Median Absolute Error     89.5556        1    9
../datasets_2/cocomo81.arff  RMSE                    1033.65          1    9
../datasets_2/cocomo81.arff  R2 Score                   0.644707      1    9
../datasets_2/cocomo81.arff  MAE                      427.803         2    9
../datasets_2/cocomo81.arff  Median Absolute Error     89.5556        2    9
../datasets_2/cocomo81.arff  RMSE                    1034.45          2    9
../datasets_2/cocomo81.arff  R2 Score                   0.644153      2    9
../datasets_2/china.arff     MAE                      292.167         1    3
../datasets_2/china.arff     Median Absolute Error    137.333         1    3
../datasets_2/china.arff     RMSE                     589.309         1    3
../datasets_2/china.arff     R2 Score                   0.983867      1    3
../datasets_2/china.arff     MAE                      287.553         2    3
../datasets_2/china.arff     Median Absolute Error    128.333         2    3
../datasets_2/china.arff     RMSE                     592.703         2    3
../datasets_2/china.arff     R2 Score                   0.98368       2    3
../datasets_2/china.arff     MAE                      262.115         1    4
../datasets_2/china.arff     Median Absolute Error    140.25          1    4
../datasets_2/china.arff     RMSE                     443.608         1    4
../datasets_2/china.arff     R2 Score                   0.990858      1    4
../datasets_2/china.arff     MAE                      267.405         2    4
../datasets_2/china.arff     Median Absolute Error    114.875         2    4
../datasets_2/china.arff     RMSE                     470.319         2    4
../datasets_2/china.arff     R2 Score                   0.989724      2    4
../datasets_2/china.arff     MAE                      241.668         1    5
../datasets_2/china.arff     Median Absolute Error    111.6           1    5
../datasets_2/china.arff     RMSE                     411.809         1    5
../datasets_2/china.arff     R2 Score                   0.992122      1    5
../datasets_2/china.arff     MAE                      256.8           2    5
../datasets_2/china.arff     Median Absolute Error    113.5           2    5
../datasets_2/china.arff     RMSE                     438.864         2    5
../datasets_2/china.arff     R2 Score                   0.991053      2    5
../datasets_2/china.arff     MAE                      247.49          1    6
../datasets_2/china.arff     Median Absolute Error    120.167         1    6
../datasets_2/china.arff     RMSE                     432.829         1    6
../datasets_2/china.arff     R2 Score                   0.991297      1    6
../datasets_2/china.arff     MAE                      249.115         2    6
../datasets_2/china.arff     Median Absolute Error    118.333         2    6
../datasets_2/china.arff     RMSE                     436.286         2    6
../datasets_2/china.arff     R2 Score                   0.991157      2    6
../datasets_2/china.arff     MAE                      219.303         1    7
../datasets_2/china.arff     Median Absolute Error    121             1    7
../datasets_2/china.arff     RMSE                     345.554         1    7
../datasets_2/china.arff     R2 Score                   0.994453      1    7
../datasets_2/china.arff     MAE                      245.287         2    7
../datasets_2/china.arff     Median Absolute Error    123             2    7
../datasets_2/china.arff     RMSE                     400.852         2    7
../datasets_2/china.arff     R2 Score                   0.992535      2    7
../datasets_2/china.arff     MAE                      211.195         1    8
../datasets_2/china.arff     Median Absolute Error    109.875         1    8
../datasets_2/china.arff     RMSE                     313.401         1    8
../datasets_2/china.arff     R2 Score                   0.995437      1    8
../datasets_2/china.arff     MAE                      235.841         2    8
../datasets_2/china.arff     Median Absolute Error    107.25          2    8
../datasets_2/china.arff     RMSE                     396.538         2    8
../datasets_2/china.arff     R2 Score                   0.992695      2    8
../datasets_2/china.arff     MAE                      205.616         1    9
../datasets_2/china.arff     Median Absolute Error    106.056         1    9
../datasets_2/china.arff     RMSE                     309.176         1    9
../datasets_2/china.arff     R2 Score                   0.995559      1    9
../datasets_2/china.arff     MAE                      258.2           2    9
../datasets_2/china.arff     Median Absolute Error    111.611         2    9
../datasets_2/china.arff     RMSE                     454.083         2    9
../datasets_2/china.arff     R2 Score                   0.990421      2    9
../datasets_2/albrecht.arff  MAE                        9.66          1    3
../datasets_2/albrecht.arff  Median Absolute Error      2.5           1    3
../datasets_2/albrecht.arff  RMSE                      17.1751        1    3
../datasets_2/albrecht.arff  R2 Score                   0.806945      1    3
../datasets_2/albrecht.arff  MAE                        9.66          2    3
../datasets_2/albrecht.arff  Median Absolute Error      2.5           2    3
../datasets_2/albrecht.arff  RMSE                      17.1751        2    3
../datasets_2/albrecht.arff  R2 Score                   0.806945      2    3
../datasets_2/albrecht.arff  MAE                       12.125         1    4
../datasets_2/albrecht.arff  Median Absolute Error      3.05          1    4
../datasets_2/albrecht.arff  RMSE                      22.5251        1    4
../datasets_2/albrecht.arff  R2 Score                   0.66794       1    4
