size_D,duration_D,app,dba,ifc,telonuse,t01,t02,t03,t05,t06,t07,t08,t10,t11,t12,t13,t14,effort_D
0.23669636,0.16590065,0.12096339790366019,0.06822878,0.21825885182588517,0.5881781,0.19906905,0.3486005,0.23676151632384834,0.23464144407848667,0.3517969511078171,0.1367947936794794,0.13716267,0.60393035,0.19264854,0.27921718,0.15610951936657116,0.34958506,0.26723126
0.17994341,0.12461215,0.06730959326904067,0.08511233,0.16583846658384666,0.7024941,0.19234791,0.2981028,0.14701078529892145,0.2760611365636682,0.43507732610463956,0.14393977439397745,0.11155526,0.7938051,0.2751547,0.35243928,0.21857137311428237,0.1873061,0.20072605
0.2976609,0.25758108,0.1433908656609134,0.105398,0.2305518930551893,0.55005544,0.1545957,0.21347648,0.1902330009766999,0.28442301706538103,0.25581796534907797,0.13554959355495935,0.17949028,0.5763239,0.25249034,0.18199992,0.20878286252697176,0.31449884,0.36679804
0.15778455,0.11689178,0.07577342242265775,0.016423821,0.06760770676077069,0.6325587,0.104542226,0.18682015,0.14451358554864144,0.1091280965476858,0.2783948367036902,0.09423742942374295,0.086237326,0.70219386,0.11638622,0.2350449,0.09438270566296235,0.08466351,0.19250181
0.21604571,0.15238301,0.10017228598277139,0.015548468,0.08792585879258588,0.57324266,0.07411936,0.18496126,0.101162779883722,0.1338076980284619,0.22967785378067124,0.09829512982951298,0.090078905,0.6362213,0.08402659,0.17418861,0.059775893586553615,0.17372823,0.27817348
0.17780694,0.1734609,0.08900503109949688,0.06608105,0.17429642742964277,0.5874954,0.16478011,0.379569,0.2851063714893628,0.20911921254715277,0.34690644081438643,0.12086011208601122,0.11978628,0.639883,0.11913426,0.26763994,0.12333173339990401,0.12798208,0.23314571
0.20895097,0.15421364,0.08709798129020187,0.11275965,0.23542182354218236,0.711515,0.35728583,0.50448126,0.34717553528244643,0.44995882699752965,0.5041452302487138,0.23095684309568432,0.15268849,0.75566673,0.35368943,0.5304855,0.3212538592752316,0.22767252,0.24272546
0.109751076,0.09618738,0.036393206360679366,0.051469803,0.024569842456984247,0.6264412,0.039043188,0.23755652,0.1394940460505954,0.07192418431545107,0.280957716857463,0.04815051481505148,0.043562904,0.68926793,0.019053742,0.21768105,0.08233106493986389,0.07457,0.19510287
0.2481919,0.14344221,0.05683485431651457,0.17435068,0.2474662647466265,0.7311204,0.24060842,0.455723,0.2219378978062102,0.4022375541342533,0.543067232584034,0.18672327867232788,0.10322009,0.76759934,0.35160893,0.44347942,0.2576460954587657,0.2703622,0.2303073
0.19992095,0.1635521,0.0502756649724335,0.069479525,0.1299738729973873,0.63403034,0.16625991,0.30047482,0.17553545244645474,0.2765713465942808,0.34069682044180927,0.07793999779399978,0.07005806,0.69380337,0.18532296,0.27645665,0.10630769137846148,0.21668422,0.2932008
0.39319232,0.38014734,0.3261452673854733,0.17544878,0.27289752728975275,0.39361644,0.28683993,0.15923387,0.27641141235885874,0.273764216425853,0.0836908750214525,0.297039629703963,0.31462932,0.3860583,0.25875747,0.113402754,0.2198407731904464,0.21988094,0.4280319
0.21275699,0.16658998,0.06408841359115863,0.018590152,0.1681189368118937,0.6591007,0.14712742,0.32569158,0.1413326158667384,0.31133694868021694,0.3614496216869773,0.12250067225006722,0.08244802,0.7270393,0.2558508,0.28334522,0.17272771036366263,0.16997313,0.27878973
0.17947647,0.1321705,0.025661778433822155,0.080180645,0.08987296898729691,0.653719,0.103933185,0.2634858,0.15256176474382352,0.1979694518781671,0.33941682036500925,0.07778454777845478,0.064877585,0.71189606,0.14331563,0.26073676,0.07535589452135368,0.10807043,0.23578534
0.28248233,0.26619092,0.24702342529765747,0.27782822,0.4178763717876372,0.51842993,0.42298326,0.62125164,0.5087268991273101,0.38632788317967304,0.4572997974379879,0.24209218420921844,0.28712082,0.5348963,0.31318802,0.37349236,0.31979598918775937,0.47143054,0.323466
0.17086026,0.14182737,0.08737406726259327,0.045142233,0.09371793937179394,0.5831299,0.095086664,0.19253695,0.12887759711224028,0.08899021533941293,0.22976863378611803,0.08323366232336624,0.09060241,0.6089077,0.08121939,0.16760898,0.03406155204369313,0.093208015,0.2113824
0.25458682,0.17628106,0.19456070054392993,0.20248938,0.4201741420174142,0.75269234,0.5360656,0.87150246,0.47983425201657476,0.6649113398946804,0.6825227409513646,0.4215219721521972,0.22858502,0.7387934,0.46523535,0.76970875,0.6317354379041262,0.42927122,0.17800038
0.14176881,0.1050791,0.01727206827279317,0.06655568,0.051212495121249514,0.65076023,0.073090225,0.23009163,0.14818589518141048,0.13974902838494171,0.3154421189265271,0.03652173665217367,0.04830201,0.7250384,0.077363476,0.2425769,0.057340506440430386,0.06284255,0.20674519
0.37508807,0.3179018,0.29351214064878595,0.27256107,0.5335611533561154,0.52900106,0.46599582,0.6465576,0.5831616416838358,0.5291930317515819,0.5244838914690335,0.2915077791507779,0.33626443,0.55885977,0.49013674,0.39600724,0.3557226213433573,0.5111631,0.3922568
0.13763484,0.11739828,0.05566341443365855,0.035533667,0.1395873839587384,0.67441535,0.16804346,0.33386463,0.19494207050579296,0.19784171187050273,0.4067796244067775,0.10257117025711703,0.093276605,0.74517983,0.17721526,0.34528148,0.15637553938253237,0.093213916,0.16572168
0.18657008,0.13782975,0.05606625439337456,0.07303649,0.1593569959356996,0.67017597,0.19981143,0.3692962,0.2111406988859301,0.29946418796785124,0.4164083849845031,0.14633224463322447,0.0955811,0.7315558,0.22456561,0.3594427,0.1937552216253133,0.17761046,0.22675592
0.18339866,0.1428335,0.06147069585293041,0.07740772,0.13160131316013132,0.6243826,0.10518977,0.28908747,0.1590754840924516,0.1959749617584977,0.3236504394190264,0.10751925075192509,0.09186743,0.69322157,0.12183021,0.2670884,0.12946230776773848,0.17455065,0.24036148
0.3673933,0.19882834,0.10532432946756705,0.15781558,0.26266979626697967,0.69000894,0.13734713,0.24176025,0.05611720138827986,0.4191916851515011,0.43369052602143154,0.14374367437436744,0.109064594,0.7694457,0.46199006,0.30895,0.22781963366917804,0.47233057,0.40327185
0.21129334,0.17355266,0.10833943316605667,0.056776047,0.09618992561899256,0.60372025,0.1236113,0.20692742,0.15537740446225953,0.18705274122316448,0.2716893763013626,0.1185865518586552,0.12768821,0.7089981,0.18199573,0.22031361,0.1084618065077084,0.15059638,0.27974936
0.28774753,0.15810308,0.04457576154242385,0.14042217,0.22356968235696825,0.71129084,0.1832225,0.32408172,0.1524782947521705,0.3826757229605434,0.4649119678947181,0.11596698759669877,0.08987014,0.75771856,0.3806969,0.33401334,0.1901267914076075,0.31826138,0.3204634
0.1724998,0.13143186,0.02681188031881197,0.04415369,0.0705684770568477,0.6445109,0.07025811,0.22121459,0.12044791795520819,0.17578087054685224,0.30033761802025705,0.06053680605368061,0.05928959,0.73013616,0.13366596,0.22523624,0.062493268749596126,0.076102674,0.25677693
0.3237779,0.1996763,0.11328056867194312,0.16263622,0.3294490029449003,0.7205774,0.31045333,0.53175765,0.2746421125357887,0.556705233402314,0.5623073937384436,0.24402224440222448,0.13944577,0.7634895,0.50180984,0.46356463,0.3593070215584213,0.39340395,0.33559674
0.18837583,0.16268364,0.08900530109946989,0.035500646,0.023444178344417838,0.56294435,0.026994675,0.0921756,0.06826957317304268,0.07640931458455887,0.16161199969672,0.08751693875169389,0.08448155,0.63778853,0.044656053,0.11215246,0.023055078383304704,0.050626695,0.27380827
0.4254205,0.48118222,0.43801791619820835,0.42154676,0.42484994248499425,0.3223573,0.46646455,0.34625685,0.5346301465369854,0.37446812246808736,0.1344384180663051,0.43561704356170433,0.46527767,0.32085434,0.34495097,0.161838,0.3637145418228725,0.27118844,0.44737434
0.4459535,0.27787012,0.18472281152771883,0.08599895,0.43990314399031444,0.6216295,0.36589792,0.43293875,0.2925387007461299,0.6116424366985462,0.5065510303930618,0.25885146588514657,0.23665436,0.6437607,0.56964064,0.40752244,0.36608287196497236,0.5443889,0.41943234
0.14862242,0.07757338,0.0019640921035907893,0.13806272,0.11750592175059218,0.73182774,0.112124056,0.33726573,0.14446966555303342,0.19879193192751593,0.43020227581213655,0.0890350429035043,0.04009734,0.76311,0.1752403,0.34336555,0.15950322957019378,0.12606025,0.1387515
0.19905353,0.12828186,0.03143439885656011,0.10412508,0.1312117431211743,0.6874273,0.12324354,0.29519916,0.1324962267503773,0.2522556351353381,0.3993484639609079,0.10313384031338403,0.056656495,0.7506412,0.2191587,0.30203676,0.11944372216662334,0.13220727,0.23667994
0.24195617,0.13294479,0.040069471993052795,0.14493883,0.19042555904255593,0.7322864,0.18293574,0.39234024,0.18123485187651478,0.35682549140952946,0.4742425284545517,0.14508436450843645,0.07159652,0.7785887,0.3245086,0.3840205,0.1973819818429189,0.19005084,0.24870902
0.26925412,0.081392854,0.05415464458453554,0.2923754,0.3063536906353691,0.86419207,0.3475969,0.6313186,0.29796367020363296,0.5151369909082194,0.6985429919125795,0.23669272366927238,0.095458135,0.87231594,0.50592625,0.64763105,0.43786116627167,0.29513907,0.14954162
0.15331873,0.07739903,0.002732097726790227,0.07033503,0.024509968450996848,0.68116474,0.0,0.095020235,0.01521208747879125,0.04950994597059676,0.283805517028331,0.010456146045614605,0.016434863,0.747172,0.11864634,0.2099446,0.042750778565046714,0.047161162,0.19878677
0.20703828,0.13023895,0.030674916932508307,0.072064996,0.14111690411169042,0.6921497,0.15753624,0.30646366,0.16397355360264465,0.29052616743157006,0.40617200437032025,0.10317958431795843,0.07377182,0.76180273,0.25223714,0.33620703,0.13408244804494687,0.13418186,0.2548165
0.34869546,0.2179732,0.11772167822783218,0.18233699,0.2508418550841855,0.63694817,0.15239337,0.3103491,0.13495211650478833,0.39881589392895367,0.4155552649333159,0.15111385511138553,0.13476862,0.6977127,0.37471378,0.30833393,0.2512995750779745,0.5116098,0.40970433
0.18871981,0.10092427,0.008259579174042082,0.09456205,0.11604000160400016,0.7147728,0.124066085,0.2954592,0.14481030551896942,0.24115450446927028,0.40861978451718706,0.08244905824490582,0.048304066,0.7678988,0.21891202,0.32339817,0.11660302699618162,0.11713672,0.20759502
0.35273418,0.27931285,0.24506892549310744,0.120875,0.2708584670858467,0.4752785,0.23076907,0.23887014,0.2656650534334946,0.2760970765658246,0.2199861431991686,0.22377866237786626,0.25464886,0.5156358,0.26858503,0.19833094,0.18084951085097065,0.29569322,0.38407266
0.10022187,0.08858101,0.051952669804733016,0.048339546,0.04820368182036818,0.64795107,0.06880084,0.2239371,0.14383812561618745,0.07549691452981487,0.2940358176421491,0.08116970311697032,0.053321525,0.7102997,0.04165186,0.24038988,0.12821168769270125,0.031880736,0.15800518
0.19458999,0.15356827,0.0795699120430088,0.14662349,0.22623991262399126,0.6715732,0.18535462,0.4714623,0.2124938487506151,0.32117535927052154,0.4888735093324106,0.19478611947861194,0.10840504,0.71905905,0.22891401,0.3792063,0.2771456366287382,0.26064867,0.20826775
0.17678903,0.12852901,0.049590985040901495,0.034349263,0.02887454888745489,0.6116557,0.0064863265,0.14902675,0.04945092905490709,0.09518305071098304,0.22879341372760484,0.06928298692829869,0.050483868,0.7001702,0.058649257,0.17114586,0.03618848517130911,0.097583234,0.26116312
0.12857652,0.10437867,0.06740433825956617,0.046736002,0.14325957432595746,0.6813986,0.19269034,0.3770126,0.23401970659802934,0.2413696744821805,0.4056763243405795,0.16598479659847967,0.093936756,0.7389207,0.16238971,0.3939181,0.26802213608132813,0.1636793,0.16319622
0.13418703,0.123468384,0.043657462634253734,0.07880765,0.034429523442952345,0.60881925,0.031389892,0.2010448,0.12570764742923524,0.08897448133846889,0.2607355856441352,0.059922909992291,0.059137538,0.69707394,0.031012848,0.18138647,0.047529462851767776,0.07992506,0.21609986
0.19029996,0.1179181,0.032829772717022726,0.11646968,0.11476068147606815,0.68835926,0.14928499,0.2636583,0.16793112320688766,0.2432423345945401,0.3831600229896014,0.10483883048388305,0.07468836,0.7398557,0.20342602,0.30529433,0.1302807378168443,0.13285506,0.20864081
0.11700226,0.09098835,0.03591246640875336,0.031841815,0.11781145178114519,0.6904154,0.14006951,0.30898768,0.16630678336932167,0.19380272162816328,0.37415167244910036,0.10727326072732608,0.063847765,0.76307523,0.13258769,0.3596329,0.1907325514439531,0.11386359,0.1711722
0.19680607,0.25594032,0.18626588137341185,0.21834123,0.29163634916363496,0.5446669,0.30912504,0.39298755,0.3962177603782239,0.25028421501705295,0.3808383528503012,0.19546674954667498,0.25417084,0.6145478,0.23101689,0.27228975,0.2123636727418204,0.17084181,0.24862134
0.26415128,0.18012458,0.08610738138926186,0.07923794,0.15262393526239354,0.6185586,0.08963886,0.25045884,0.08860194113980588,0.26738131604287896,0.3183434791006088,0.099638619963862,0.08148311,0.67669296,0.23545344,0.22789568,0.16276222976573382,0.344696,0.34753942
0.18692574,0.085749954,0.005736126926387307,0.17141926,0.09475044347504434,0.7211228,0.0516558,0.17596573,0.04294994070500593,0.16142774968566498,0.40254994415299666,0.035310510531051054,0.004299894,0.793658,0.1938001,0.27490628,0.08934176536050593,0.0992499,0.20719266
0.3634015,0.33384323,0.2651466434853356,0.12896436,0.2289448928944893,0.43755078,0.2208859,0.16805798,0.2219321178067882,0.2658010859480651,0.10303815618228937,0.23242228324222833,0.25682682,0.4355536,0.23335473,0.1048187,0.17345531040731862,0.19475543,0.40322623
0.2580573,0.19981599,0.13639068636093135,0.13129681,0.27866446786644683,0.6695907,0.24824533,0.40273124,0.21031719896828008,0.42998322579899356,0.47520442851226574,0.20193367019336703,0.17107145,0.7846707,0.40500975,0.39387405,0.31980111918806714,0.37177408,0.3106392
0.26439723,0.28670433,0.2091074190892581,0.11779469,0.14986179498617952,0.4639583,0.1667194,0.13641256,0.21818882818111715,0.1668046200082772,0.10236307114178428,0.21866589186658922,0.21323894,0.4790286,0.13663058,0.09438437,0.15562528933751738,0.07556248,0.32241094
0.15553606,0.12658839,0.026681375331862465,0.058678925,0.05560654956065496,0.6342267,0.0712623,0.21799755,0.1396226460377354,0.15186456911187415,0.29199965751997947,0.058096980809698086,0.06396957,0.7199193,0.09440987,0.22890168,0.06119013367140803,0.07797843,0.24226573
0.19102976,0.07412048,0.06446496355350363,0.27460277,0.299760229976023,0.81526864,0.2983245,0.6642707,0.2779335422066458,0.42286434537186074,0.6537320392239223,0.24637025463702547,0.08770798,0.81903875,0.33261406,0.61237234,0.45131846707910805,0.34069037,0.09296936
0.16032988,0.13588217,0.036292446370755356,0.064098835,0.10346133534613354,0.6490338,0.12497625,0.2807113,0.1613680238631976,0.2207963632477818,0.3331455199887312,0.08691794869179487,0.070989236,0.7291365,0.13962649,0.29060024,0.10257304615438277,0.111643255,0.24036169
0.37681288,0.32368436,0.2563039443696055,0.145585,0.24440818444081847,0.44543788,0.20554236,0.18632185,0.20992452900754707,0.28791727727503663,0.14814289888857393,0.2092558609255861,0.24146281,0.45497712,0.24278967,0.118365794,0.17578972054738323,0.27569175,0.42641252
0.18285257,0.19916886,0.10345596565440343,0.07695812,0.11376957137695715,0.5363371,0.11181703,0.2005105,0.21486849851315015,0.11202186672131201,0.21248111274886677,0.08554480355448037,0.1304758,0.58052105,0.064232275,0.13889036,0.027347208640832517,0.043731034,0.25558007
0.13102026,0.13275084,0.05648476835152316,0.09400755,0.08541620854162085,0.6144998,0.08655205,0.3065915,0.19124199087580088,0.15187949911276996,0.32050998923059937,0.10085369008536901,0.07950963,0.69091976,0.052945152,0.25368702,0.12356466741388006,0.13701928,0.19609998
0.30657095,0.26015666,0.20672507932749204,0.055387437,0.14431331443133147,0.48105854,0.14520195,0.13873607,0.12683416731658326,0.17856563071393786,0.11594151695649102,0.1785418278541828,0.17835666,0.50276005,0.1506456,0.11125797,0.079241399754484,0.14002043,0.35752225
0.16540736,0.17454417,0.07558093244190675,0.04734075,0.10529388052938805,0.5859699,0.1285083,0.28501582,0.23010242698975727,0.15844306950658418,0.28667661720059706,0.07771331777133178,0.114785895,0.65809274,0.0943086,0.21826941,0.05931467355888041,0.060102344,0.24751568
0.22853288,0.1384337,0.02516163648383635,0.084507406,0.16037254603725462,0.7054263,0.120964915,0.23348767,0.1000373559962644,0.28355653701339223,0.3987996239279774,0.06572071657207167,0.056967154,0.7825122,0.29389584,0.29199994,0.13008797780527867,0.18502736,0.28993818
0.23310685,0.23485863,0.14227920577207942,0.06445509,0.14516298451629847,0.5128072,0.13791272,0.20218956,0.22242927775707222,0.15790352947421177,0.1899611313976679,0.11245547124554713,0.15899651,0.55530095,0.11092071,0.13995591,0.04538965472337929,0.056900084,0.30263704
0.26892924,0.27246895,0.22575398742460126,0.19801855,0.4041469804146981,0.5370937,0.38342133,0.5671285,0.5294247470575253,0.3742150924529055,0.4366164461969868,0.21461194146119417,0.2885887,0.57050437,0.31286418,0.34450972,0.28537041712222505,0.3019144,0.30307123
0.1511378,0.14001901,0.09067232093276789,0.13758749,0.20012479001247901,0.66039157,0.19088057,0.44853264,0.23497140650285933,0.27765823665949424,0.4359503061570184,0.19236974923697492,0.12453009,0.71253806,0.14580195,0.3917061,0.3022005181320311,0.25609237,0.16872865
0.19936132,0.17354928,0.100957339904266,0.07591224,0.19004724900472492,0.6479652,0.27153495,0.3953281,0.27678794232120574,0.35074850104491007,0.3518229211093753,0.18635361863536187,0.15165545,0.6935655,0.2572617,0.37435538,0.22558136353488184,0.19981855,0.24577355
0.19961464,0.1129069,0.014289541571045842,0.112538874,0.06917730691773069,0.68083644,0.02923575,0.16984445,0.049199040080095985,0.15406528924391735,0.3382988802979328,0.04790735679073568,0.025120512,0.75906897,0.16750707,0.21887189,0.03898418233905094,0.107459486,0.2501034
0.1516149,0.15112233,0.05863151813684818,0.061880767,0.07480303248030325,0.61165005,0.094157785,0.24915057,0.16887731311226867,0.15694278941656736,0.2955591877335513,0.08864042886404289,0.08381964,0.7068393,0.09001987,0.22706044,0.08001494880089693,0.0734086,0.2304382
0.10231369,0.06213253,0.03980062601993739,0.06501067,0.060560888056088814,0.68724716,0.1176863,0.26635164,0.17342580265741972,0.13061252783675167,0.35212954112777245,0.09917909991790999,0.05157663,0.74018145,0.10015021,0.30682284,0.1629253697755222,0.08407724,0.13374907
0.18312292,0.1451724,0.038295369170463084,0.066931665,0.08776567277656727,0.62768996,0.045603722,0.23699564,0.10802804319719567,0.17546342052780523,0.3018961181137671,0.0596709309670931,0.059772983,0.7137996,0.12974755,0.19771731,0.09086621545197293,0.13954437,0.26523662
0.4908435,0.57301515,0.5254403474559652,0.5371134,0.5247932024793203,0.27071863,0.5675024,0.3957371,0.6264199373580062,0.45406540724392447,0.14174892850493573,0.5185555518555551,0.5627478,0.2823162,0.4510138,0.1529252,0.4398256263895376,0.3196717,0.5172985
0.31357685,0.27470374,0.25593807440619254,0.18050545,0.47379036737903674,0.55312216,0.5044054,0.69685346,0.5790619420938057,0.4958789597527376,0.50683150040989,0.298197979819798,0.31346422,0.556098,0.41383767,0.45230556,0.36672600200356015,0.43201804,0.3070468
0.13466895,0.09692883,0.03931037606896239,0.045579016,0.03425243842524384,0.6379884,0.058328897,0.20006764,0.12144209785579022,0.10507867630472058,0.28345061700703705,0.0697511769751177,0.047764525,0.7104161,0.056394115,0.22754562,0.07720345463220729,0.08795887,0.20108764
0.1508635,0.113241814,0.04515508848449115,0.079134226,0.03088724908872491,0.61439276,0.027748942,0.18361002,0.09204246679575331,0.09084347545060853,0.26362217581733055,0.059458589945859,0.047844395,0.69565105,0.045626268,0.18915159,0.03959369937562196,0.13265753,0.23079664
0.15327147,0.13246211,0.047720412227958774,0.05756241,0.04767400476740048,0.60559833,0.04142514,0.22031301,0.12669749733025026,0.11928991215739473,0.2609519556571173,0.07311139231113924,0.064214334,0.6935387,0.05242829,0.19228321,0.05871671752300306,0.10978252,0.24103369
0.15623727,0.09159468,0.017157657284234268,0.08390874,0.03885493088549309,0.65825295,0.026144832,0.18419361,0.06911500308849969,0.10103294606197677,0.315064448903867,0.05410031041003104,0.02940552,0.725063,0.09164162,0.22344536,0.04919952295197137,0.123698175,0.20907533
0.2351422,0.359131,0.32702722729727723,0.4189371,0.3770082077008208,0.43679765,0.46751484,0.4337886,0.5300838469916154,0.22899062373943743,0.25619901537194095,0.33244360324436034,0.38280517,0.4331075,0.24682699,0.24454081,0.30671818840309134,0.22453189,0.2508951
0.35347643,0.2858042,0.21597998840200114,0.12502754,0.31206000120600014,0.537887,0.26176175,0.3372159,0.31370286862971314,0.38461830307709816,0.3267164396029864,0.19521366952136696,0.24787186,0.58747417,0.3787499,0.25189382,0.2471594348295661,0.36874598,0.39534914
0.312394,0.27163762,0.1501315249868475,0.067349255,0.20050119005011902,0.52692896,0.12811282,0.23824,0.16812028318797168,0.31288881877332914,0.21680724300843457,0.1472858047285805,0.1591626,0.54850966,0.20505504,0.1411789,0.1931557815893469,0.22765237,0.3539785
0.21842295,0.14687881,0.02616648138335186,0.10473496,0.11970652197065221,0.67387444,0.05042675,0.21246773,0.0802193219780678,0.2224086133445168,0.3580317714819063,0.05042768004276801,0.048489466,0.75557065,0.23375581,0.2173382,0.09918863195131793,0.19034094,0.30373776
0.1566193,0.174236,0.10053613994638601,0.11318141,0.17201678720167873,0.5973348,0.16938797,0.36610073,0.2593826740617326,0.21227003273620199,0.3616097216965833,0.16808484680848468,0.13754033,0.64278096,0.10145368,0.28818274,0.23003609380216564,0.16650623,0.20248075
0.31326222,0.22803122,0.1490489550951045,0.11396712,0.17619077761907778,0.53882647,0.123248726,0.2002266,0.12471632752836724,0.26396574583794474,0.2500613450036807,0.12124718212471822,0.14316835,0.5715749,0.20844065,0.17512411,0.15334916920095018,0.37735432,0.38459998
0.20737338,0.16049579,0.05964071403592859,0.053318202,0.08945236494523649,0.6074394,0.061812162,0.17692429,0.08956756104324388,0.17667146060028766,0.25633199537991974,0.05255944025594403,0.068031296,0.6826576,0.13712703,0.18062866,0.06817049409022964,0.20309937,0.31142536
0.3136696,0.25059685,0.21894281810571817,0.10188621,0.23830496383049637,0.50111395,0.20781615,0.3130195,0.20719141928085807,0.2759010365540622,0.24125725447543528,0.19994001999400202,0.18733819,0.5203043,0.21013634,0.19697142,0.1689999801399988,0.32754964,0.36576927
0.20789331,0.21434206,0.13697060630293934,0.060872197,0.08806321880632188,0.5340091,0.11105725,0.12868774,0.14866198513380147,0.12411380744682844,0.15785266947116017,0.15260277526027755,0.1479656,0.59048146,0.11083697,0.1202358,0.11287028277221697,0.06116277,0.2771691
0.22887474,0.1695239,0.1317727868227213,0.034304976,0.15358780535878055,0.57914996,0.15959409,0.28239155,0.1808816919118308,0.19837631190257873,0.28337539700252384,0.14422176442217646,0.13102321,0.64074475,0.16104852,0.24530989,0.11322475179348511,0.23505718,0.27840286
0.23672324,0.16160978,0.06373522362647764,0.05129409,0.21047096104709612,0.6904374,0.23672226,0.37591547,0.19481219051878096,0.40219678413180704,0.4289481857368912,0.13662450366245035,0.087782905,0.7697983,0.34302074,0.38493365,0.1967302718038163,0.21727699,0.3068955
0.34889895,0.23902524,0.13580521641947835,0.081487834,0.20464765046476505,0.586688,0.11821219,0.113758564,0.05684497431550257,0.2944098876645933,0.23958107437486448,0.16313557631355766,0.14565052,0.6177181,0.31796962,0.17461395,0.167517550051053,0.39971167,0.395067
0.33736193,0.19713089,0.15524846447515353,0.20685095,0.4342249734224974,0.74126315,0.5129858,0.7195787,0.41477665852233414,0.6891450113487007,0.6543647392618844,0.3611527761152777,0.22978623,0.7528312,0.5659778,0.65840805,0.4921638695298322,0.5033176,0.2762851
0.15875596,0.17037913,0.09401921059807894,0.09104806,0.1810387881038788,0.591652,0.17810771,0.3865376,0.2827488717251128,0.2154875529292532,0.3263647195818832,0.15504948550494854,0.13792,0.6255845,0.09879033,0.30231667,0.1906634714398083,0.16355705,0.22137871
0.1861376,0.12801355,0.07913024208697579,0.17750853,0.22992604299260433,0.7006902,0.20191988,0.49836713,0.20021832997816696,0.328913949734837,0.5138425308305519,0.2181194918119492,0.104496315,0.74558914,0.23569708,0.4188487,0.3114246186854771,0.28135633,0.16358024
0.1323624,0.11627112,0.03990850900914909,0.088486135,0.12455294745529476,0.67566025,0.14172539,0.31951946,0.18896372110362786,0.18437631106257865,0.392313083538785,0.08446261844626184,0.074500486,0.7422527,0.14171527,0.3168661,0.1366326281979577,0.0725916,0.15864325
0.53449106,0.53914666,0.5408462959153704,0.46099925,0.5889446088944609,0.30769637,0.6034962,0.53619033,0.6458588354141165,0.5971935758316146,0.24245056454703387,0.5356211035621105,0.560605,0.31074718,0.52996415,0.26948798,0.5229781313786879,0.44626415,0.53835016
0.20246077,0.15272717,0.06884659311534068,0.05619037,0.10217504021750402,0.6578293,0.09446207,0.18072343,0.08685436131456387,0.21002586260155176,0.3225907193554432,0.08216763321676332,0.07422723,0.76945144,0.22049893,0.23773122,0.0825334849520091,0.06679517,0.26907486
0.16705087,0.12745464,0.05931902806809719,0.047906876,0.02346834734683474,0.6028634,0.02608028,0.15465641,0.08431752656824734,0.09371385562283134,0.22877672372660343,0.07127634712763471,0.06465332,0.7070739,0.04636775,0.17333627,0.04876280292576818,0.110295594,0.25616282
0.3221762,0.25666544,0.2096057790394221,0.13527906,0.3401502340150234,0.5659879,0.31970796,0.37812614,0.36525326347467363,0.37693152261589136,0.3840375730422544,0.21451603145160317,0.25200105,0.60530484,0.37462962,0.3211856,0.26329281579756897,0.41811055,0.3678248
0.24424607,0.25717118,0.1512162648783735,0.0938952,0.13519190351919036,0.48868442,0.135034,0.21760213,0.23429853657014632,0.16707237002434222,0.13435797806147867,0.14375744437574445,0.1816146,0.50959384,0.083436355,0.11092931,0.10143644208618653,0.053903818,0.2861159
0.18390253,0.15989235,0.08384741161525884,0.089250445,0.17348758734875874,0.6080108,0.14403477,0.36737108,0.22556907744309224,0.21073813264428798,0.35556252133375127,0.1484884448488445,0.11601062,0.64854187,0.12066205,0.27949333,0.18718536123112167,0.18695223,0.21778399
0.25320506,0.1357213,0.04450220954977904,0.07620174,0.16144280614428064,0.70341974,0.15092894,0.30591375,0.09693157030684296,0.3308378198502692,0.3947844236870654,0.14076934407693442,0.064541146,0.7745586,0.2927447,0.35668463,0.1619269397156164,0.166224,0.27215272
0.23450506,0.1196107,0.06584067341593265,0.05693811,0.10606507560650756,0.6489614,0.09594485,0.20626163,0.049659158034084196,0.21332074279924457,0.330624599837476,0.12011892801189282,0.067628965,0.7212437,0.17665656,0.25933075,0.11157316669439,0.24439812,0.25855848
0.18260142,0.13185546,0.02409828959017104,0.07750344,0.09411141941114196,0.65991503,0.07010758,0.24943143,0.11869181813081818,0.19506831170409872,0.33884932033095927,0.07337555733755574,0.051784977,0.7330267,0.16068436,0.23728198,0.08423215505392931,0.11529994,0.25224307
0.26075664,0.2264004,0.13468119653188032,0.014419675,0.11516438151643817,0.56132036,0.118406326,0.17993599,0.11219661278033871,0.25242723514563414,0.1906252514375151,0.1495255149525515,0.13148023,0.617461,0.18804206,0.1660254,0.13578230814693848,0.13719106,0.33324456
0.24093136,0.1841022,0.13284927671507232,0.024673462,0.11610205161020518,0.5578877,0.11456904,0.22430277,0.12874169712583028,0.18059588083575284,0.219878133192688,0.12866799286679928,0.119671,0.6208292,0.12682481,0.18986148,0.08477980508678831,0.18668622,0.30418098
0.21097875,0.14130938,0.022749137725086226,0.07725108,0.1099862859986286,0.666343,0.062198013,0.23137474,0.09416359058364093,0.21287275277236517,0.34219845053190706,0.060156083015608305,0.05336331,0.73352426,0.2019444,0.22656488,0.08262682495760951,0.15032822,0.2771246
0.3474166,0.10149938,0.05429730757026924,0.3423401,0.3620339662033966,0.90850747,0.33954278,0.4893741,0.21521628847837113,0.587271735236304,0.7667786460067187,0.24560987456098746,0.079114124,0.9263857,0.68730175,0.65299654,0.4179153050749183,0.40544474,0.26156607
