rely,data,cplx,time,stor,virt,acap,aexp,pcap,modp,sced,MI_loc_aexp,MI_loc_data,MI_loc_stor,MI_aexp_data,actual
0.10331977,-0.026977893,0.43312174,0.35500434,0.44061053,0.18715498,0.3007456,0.3957722,0.18256934,0.43992713,0.13781096,-0.09626034,-0.04568606,0.15929188,-0.10968038,-0.07289976
0.41965318,-0.20324664,0.5060139,0.42194182,0.662545,0.28158367,-0.0014984459,0.118841246,0.025646755,0.14979406,-0.029505216,-0.19611974,-0.088144414,0.2577288,-0.24851905,-0.13117345
0.74882704,-0.42103487,0.66804236,0.60155267,0.9433362,0.3733552,-0.23628299,-0.119770244,-0.029987585,-0.038350552,-0.104269184,-0.31006074,-0.082899086,0.43718144,-0.46755353,-0.2147007
0.23090647,0.07467756,0.43901306,0.25654724,0.3723414,0.16197723,0.16107278,0.19295394,0.18058243,0.33126706,0.08287502,-0.060760923,-0.01067844,0.10353023,-0.036681034,0.0024561696
0.32897747,-0.123011336,0.4496214,0.32797983,0.53975123,0.21451895,0.06868643,0.13239045,0.09256573,0.2251276,0.011858553,-0.14767107,-0.06579728,0.17262332,-0.1654131,-0.071318
0.3990417,-0.0742488,0.4627955,0.36745504,0.5428743,0.28413782,0.041715138,0.038593326,0.06674858,0.17742093,0.045659788,-0.13519177,-0.047751762,0.19792983,-0.152714,-0.11174671
0.21750571,-0.027443377,0.4474849,0.25309283,0.37815458,0.14043726,0.11496063,0.14356174,0.15142474,0.18028544,0.068801545,-0.09088135,-0.015032034,0.16657884,-0.07370057,-0.06380978
0.22834271,-0.103542134,0.5336837,0.43686104,0.5851964,0.21767929,0.16142045,0.20427158,0.07007787,0.30926517,0.0346127,-0.12623298,-0.074462466,0.2092325,-0.20296164,-0.09772737
0.074264646,0.07641385,0.45651382,0.15145797,0.23439634,-0.19290203,0.12379393,0.15814093,0.12331836,0.119661,0.047025677,-0.06406152,0.032067463,0.11803368,-0.063143164,-0.02788512
0.57678056,-0.35027817,0.5702479,0.50231683,0.7986086,0.33399338,-0.078352265,0.0214221,0.018925872,0.1323773,-0.07325127,-0.25883293,-0.08892261,0.32325956,-0.34483954,-0.1511706
0.27589238,-0.044001304,0.47673205,0.35332313,0.48214707,0.16538234,0.05706519,0.056238778,0.046894073,0.18168972,0.031751357,-0.13153477,-0.032675512,0.20348476,-0.1539539,-0.08670071
0.389387,-0.14613523,0.46271858,0.38089943,0.6160642,0.22805087,0.05394576,0.15769891,0.011101272,0.17723073,-0.013441697,-0.1498571,-0.08222767,0.2043664,-0.20598355,-0.15067458
0.22248812,0.049779646,0.4510048,0.34970635,0.4688032,0.2309853,0.17261554,0.20706938,0.11982921,0.31786355,0.115180776,-0.09803172,-0.04030419,0.14141703,-0.1100491,-0.06638779
0.29630238,0.08521599,0.46102878,0.269662,0.40557745,0.23933567,0.17843685,0.17655249,0.22089688,0.33801922,0.10045847,-0.06627706,-0.011881106,0.12081711,-0.020554584,-0.009253543
0.6415435,-0.32469904,0.5738686,0.52538806,0.7700798,0.4094751,-0.12494466,-0.06625602,0.05667249,0.08600795,0.006434314,-0.2681254,-0.056444287,0.3254799,-0.32701707,-0.13116267
0.16810058,-0.05660969,0.54560286,0.38128126,0.5227234,0.09237012,0.13963504,0.1586994,0.032478657,0.23604193,0.006551817,-0.096843384,-0.046118654,0.19811293,-0.16258828,-0.08191018
0.044493414,0.12576143,0.46988732,0.19697559,0.21915492,-0.099881634,0.1388663,0.14901678,0.08902419,0.16007154,0.03985378,-0.054306112,0.032413136,0.116649926,-0.08101793,-0.040829893
0.34559005,-0.114399515,0.44553566,0.39131147,0.6201049,0.24364825,0.038192824,0.042506263,0.029647129,0.097920254,0.083513945,-0.16237907,-0.06700674,0.23888461,-0.22316714,-0.17643811
0.33251113,-0.123740725,0.45207718,0.38452774,0.5884547,0.30311185,0.13757065,0.23638055,0.10748403,0.32845092,0.04655859,-0.14358439,-0.097581275,0.17315812,-0.15218152,-0.081938684
0.257787,0.036105268,0.5463185,0.3758699,0.5103527,0.035192702,0.055722468,0.015368819,-0.0016198531,0.10361169,0.039502192,-0.14927481,-0.03152088,0.22232573,-0.17144342,-0.16828015
0.11397107,0.020730773,0.4117309,0.2200125,0.3404187,-0.0497351,0.14202097,0.16216546,0.09433824,0.18201244,0.061875004,-0.081579275,-0.013537463,0.11863172,-0.08199261,-0.035536867
0.5600235,-0.34316024,0.59545857,0.5059865,0.8301797,0.3414475,-0.02239374,0.0813698,0.04389384,0.15184864,-0.08806137,-0.25169554,-0.10570633,0.30866876,-0.34824538,-0.16748415
0.19169234,0.0071594752,0.38951692,0.2455293,0.39388353,0.09596405,0.16216107,0.19924457,0.090021856,0.25250202,0.042215016,-0.093145095,-0.04016602,0.10916856,-0.07207039,-0.047121
0.60214126,-0.28733495,0.5648581,0.52356267,0.8336163,0.23845084,-0.16925102,-0.11494036,-0.037946615,0.027560174,-0.010870263,-0.28501123,-0.05327318,0.33117592,-0.38388118,-0.1780869
0.22029684,-0.05226238,0.42903075,0.34597746,0.51937556,0.24465922,0.23106162,0.316122,0.15200618,0.3831152,0.08601983,-0.11947327,-0.091051586,0.14209251,-0.11079325,-0.06809686
0.5954047,-0.4387167,0.666053,0.640243,1.0379614,0.39729413,0.07061365,0.26221943,0.017923895,0.2546568,-0.073785566,-0.28017685,-0.20656297,0.3476688,-0.40565562,-0.23894703
0.1508139,0.059830286,0.4489418,0.35857794,0.452307,0.10158907,0.16662037,0.17077576,0.09789966,0.207989,0.13636374,-0.13222021,-0.06465019,0.17887528,-0.09106381,-0.1484808
0.35556924,-0.20357285,0.49224892,0.45461005,0.6895739,0.3212719,0.17375252,0.32993048,0.09737252,0.38678986,0.037720673,-0.16771986,-0.14015323,0.19698343,-0.19140126,-0.12236574
0.1112295,0.06191101,0.39885122,0.30000007,0.39954287,0.16809809,0.2617541,0.28874993,0.15687314,0.35287067,0.14005893,-0.08159002,-0.043303996,0.13090405,-0.054956693,-0.06110226
0.45191032,-0.26410964,0.56189257,0.52282256,0.8512457,0.35772344,0.07211517,0.13403724,0.028459191,0.24065626,0.021556493,-0.20359991,-0.12901175,0.27980998,-0.2907375,-0.16257618
0.21329421,0.124249846,0.44683087,0.28368318,0.3966943,0.19796002,0.20801653,0.22940269,0.18549776,0.35396504,0.12074493,-0.061559543,-0.029902317,0.10184154,-0.02185826,-0.035211597
0.62553495,-0.39784268,0.5864489,0.5364426,0.85681415,0.40309244,-0.10751875,-0.0426821,0.0126032345,0.082115695,-0.07139418,-0.27558756,-0.08247432,0.34638742,-0.3633735,-0.18154517
0.10814495,0.1471997,0.40876657,0.21654649,0.27324718,0.1072818,0.2662923,0.3165007,0.23501974,0.34351492,0.15071589,-0.026740765,-0.009511955,0.09289533,0.016470324,-0.031848487
0.30556756,-0.04452884,0.43077707,0.3140267,0.45602548,0.22713669,0.1000893,0.14624758,0.1347392,0.26151845,0.08020069,-0.107584774,-0.02774959,0.1691884,-0.1112962,-0.061391797
0.37796897,-0.29088774,0.589063,0.5801489,0.8634888,0.3669884,0.25654227,0.44611517,0.09807978,0.45749813,0.03011224,-0.2118039,-0.18636191,0.25107384,-0.2634154,-0.18524241
0.43684572,-0.16546522,0.46587738,0.3880278,0.5601704,0.21234399,-0.052501477,-0.04045709,0.00917897,0.103146106,0.0030961037,-0.17152922,-0.030382149,0.23678957,-0.22860248,-0.08935484
0.114243865,0.08756808,0.4705396,0.24044988,0.31264466,-0.016110197,0.13191934,0.115905166,0.070988156,0.19987233,0.036754303,-0.07110417,-0.0021980181,0.12124732,-0.08734365,-0.048921328
0.3666278,-0.18498395,0.5436928,0.51291996,0.75060904,0.35719764,0.15685397,0.22157343,0.08631323,0.32076,0.06829712,-0.17673546,-0.122473694,0.24427737,-0.25393385,-0.16796933
0.57336295,-0.37389848,0.6216373,0.6159182,0.94900006,0.47626188,0.05569761,0.22235219,0.07823379,0.29353333,-0.031688742,-0.26916683,-0.17904827,0.30768782,-0.35825604,-0.19926548
0.18457724,0.035470337,0.51998174,0.3198402,0.4286925,0.03564793,0.07982817,0.06655642,0.035881083,0.1579662,0.018865619,-0.092157386,-0.013845637,0.17063405,-0.11506989,-0.064875364
0.7778459,-0.45802465,0.66710615,0.62087184,0.95752424,0.44448614,-0.24659587,-0.13466744,0.018256938,0.003123179,-0.07873223,-0.34532177,-0.06741008,0.43290755,-0.46822158,-0.19263397
0.21286526,-0.014426935,0.39364806,0.2603212,0.3387852,0.13262981,0.14419168,0.20223853,0.15477589,0.23831612,0.107836425,-0.07823437,-0.0072741657,0.14541143,-0.059452213,-0.059591155
0.15855843,0.0059299376,0.417148,0.28829783,0.42946443,0.15861222,0.2510088,0.32732514,0.17104028,0.36124164,0.0998784,-0.09393404,-0.064379506,0.13175379,-0.05161005,-0.05445141
0.061563246,0.12707686,0.4034029,0.26823753,0.27986875,0.1188318,0.33939296,0.41494137,0.2448092,0.36442596,0.21065629,-0.065836646,-0.013186265,0.12740548,-0.00038541836,-0.06618807
0.66907746,-0.42385778,0.61254984,0.608305,0.93070465,0.4843387,-0.07996948,0.04830187,0.043444205,0.15494555,-0.053106956,-0.3020876,-0.13199267,0.34828264,-0.3937803,-0.17711744
0.18347569,0.0696572,0.53140324,0.3322424,0.44662762,0.043203194,0.105241,0.101698525,0.029043764,0.16373292,0.04666385,-0.10148879,-0.03170692,0.16362591,-0.110021144,-0.10604161
0.09301503,0.17299636,0.43455213,0.24403302,0.27702418,0.08468202,0.26908013,0.30289003,0.22256987,0.33703208,0.13703108,-0.029212732,-0.00268884,0.08980963,0.0090456605,-0.033114474
0.19937928,0.036079653,0.46677503,0.40843552,0.5118074,0.24121112,0.21842061,0.27558482,0.12647104,0.35317814,0.15922314,-0.12738389,-0.07286304,0.17014591,-0.14885558,-0.14112592
0.22145827,-0.08012157,0.48078898,0.3962867,0.5601933,0.2312806,0.21165301,0.27766758,0.11220229,0.3804211,0.052150276,-0.12889054,-0.08427921,0.17536388,-0.13056888,-0.065895304
0.2937758,-0.020047082,0.47367784,0.31839952,0.43940812,0.17844221,0.060555454,0.04888369,0.08718792,0.18486178,0.026189331,-0.10934678,-0.011785734,0.17496143,-0.10941244,-0.049125258
0.3655725,0.005625641,0.45899662,0.34031382,0.47756106,0.32204545,0.09846309,0.13041891,0.15219662,0.27960762,0.076611415,-0.11680808,-0.01215215,0.15887253,-0.0990717,-0.0377195
0.122948304,0.13578781,0.4177488,0.20568879,0.28915194,0.11622046,0.26591915,0.3268173,0.2526519,0.34874883,0.14054024,-0.017996814,-0.001407478,0.09537901,0.02407198,-0.014340941
0.29855752,-0.04117392,0.44280532,0.37316442,0.55882955,0.2667862,0.15374699,0.19445415,0.098896384,0.2924926,0.08622514,-0.14340012,-0.08917395,0.15693966,-0.12843585,-0.10240176
0.17956652,0.04824336,0.45576403,0.26418903,0.35540283,0.022933867,0.09292489,0.0944078,0.058766853,0.1998846,0.030692983,-0.08120911,-0.009900443,0.135303,-0.0969484,-0.05209356
0.2897118,-0.13132405,0.50116295,0.3994476,0.6475981,0.2272601,0.18950553,0.30625612,0.067432,0.35283232,0.0134095065,-0.13606015,-0.12067383,0.1856168,-0.15736884,-0.09400214
0.16111757,0.03396353,0.47439128,0.3848183,0.50324404,0.20655717,0.233713,0.26873434,0.117538035,0.36700276,0.12650743,-0.10850768,-0.080476165,0.15904285,-0.13423751,-0.09723911
0.9329257,-0.4625969,0.72335225,0.69914687,1.090441,0.51956,-0.30583525,-0.20693387,-0.036269587,-0.07242173,-0.09358489,-0.3838596,-0.08032451,0.4841667,-0.53609854,-0.27701187
0.16134986,0.022004506,0.4294008,0.22089617,0.33849436,0.032692466,0.15752448,0.15891263,0.099858716,0.25776213,0.024184242,-0.07336962,-0.013650484,0.11038624,-0.09633737,-0.025544759
0.28117886,-0.11592806,0.4780869,0.3966999,0.62328416,0.25890982,0.21369213,0.30618197,0.10846014,0.37976637,0.036228176,-0.1353806,-0.112209,0.1724683,-0.13897116,-0.082488954
0.18803279,0.027042085,0.40704402,0.27153957,0.33855763,0.13927422,0.19148593,0.27725855,0.18771487,0.29887778,0.13319865,-0.06429338,-0.011554517,0.13865043,-0.05752569,-0.056680936
0.29402924,-0.05705879,0.43497702,0.33159736,0.52365315,0.2671135,0.19364409,0.2583705,0.14697467,0.3824819,0.04553598,-0.11073812,-0.07798148,0.13644302,-0.083858155,-0.036978427
0.18686594,0.09377585,0.45856103,0.2920887,0.38631293,0.15669292,0.15773088,0.17143327,0.15185769,0.3117558,0.08566843,-0.06459504,-0.004851803,0.1133713,-0.044432282,-0.008331787
0.15437697,0.1027276,0.4419046,0.25414312,0.3518462,0.096567094,0.19918984,0.21726,0.1398059,0.299779,0.062143907,-0.049200863,-0.025584068,0.11681262,-0.0291778,-0.02435283
0.4190029,-0.1804,0.50478864,0.36084732,0.5733062,0.18767849,-0.060639516,-0.062658995,0.017650666,0.037785605,-0.029057547,-0.18364196,-0.034627475,0.26362056,-0.2466956,-0.1073716
0.40700054,-0.11951149,0.49194178,0.3684832,0.55089116,0.1672129,-0.022768259,-0.034092885,0.011512399,0.072492406,0.002297677,-0.16992857,-0.034821987,0.25504497,-0.2148463,-0.12563217
0.49781358,-0.23794022,0.5398725,0.4436311,0.6789188,0.30264205,-0.07768805,-0.042767946,0.011479229,0.058459222,-0.020502985,-0.18943368,-0.039254762,0.2756315,-0.26933756,-0.12295166
0.31664604,-0.009194587,0.4561708,0.29594603,0.45148724,0.23406121,0.09241492,0.15114184,0.15216883,0.24357751,0.054762002,-0.0987893,-0.03599698,0.15493378,-0.09652141,-0.048131388
0.52956235,-0.25963226,0.55911887,0.5575554,0.833329,0.4588187,0.039407235,0.11983009,0.079402566,0.26554006,0.035959005,-0.22318356,-0.12089268,0.277508,-0.30863214,-0.1497238
0.30982167,-0.08771384,0.46480495,0.32349902,0.4671991,0.05580983,-0.016404584,-0.011268772,-0.006531317,0.1217836,-0.014088847,-0.12967588,-0.015834041,0.19464788,-0.18933979,-0.062034424
0.35139847,-0.150571,0.519526,0.38497937,0.5943101,0.20743632,0.014463197,0.053975455,0.017199498,0.12951101,-0.0058534443,-0.13238744,-0.049839176,0.23096304,-0.21283792,-0.112758294
0.34856784,-0.12857613,0.4506591,0.38292214,0.5765205,0.32034808,0.14244333,0.19254708,0.116664305,0.31620538,0.04847712,-0.1583033,-0.0895044,0.18129425,-0.14728789,-0.08183828
0.22929086,-0.112555504,0.5140429,0.44652498,0.6123724,0.25455046,0.19953981,0.2700647,0.10920255,0.37682343,0.053303793,-0.15898752,-0.091045775,0.19984354,-0.17199676,-0.07909162
0.39379662,-0.15180497,0.45551294,0.3543944,0.53017884,0.2123676,-0.009532381,0.015371829,0.05132495,0.124776855,-0.0035338849,-0.14359042,-0.03332915,0.21448629,-0.22436568,-0.098961234
0.19416988,0.02927774,0.52245855,0.3231868,0.45246324,0.05953595,0.09761253,0.08229182,0.02554436,0.15922463,0.04291948,-0.098489694,-0.027801514,0.16270325,-0.116844565,-0.09668186
-0.0004151091,0.13818233,0.38714328,0.23959292,0.2535552,0.09199722,0.36326212,0.44331905,0.23396543,0.37110418,0.22627038,-0.05052302,-0.017095484,0.11983539,0.011553563,-0.08470516
0.6661648,-0.37275833,0.63295805,0.55079854,0.9072466,0.35535327,-0.13944085,-0.0075907186,-0.028455678,0.027684078,-0.12126785,-0.2650766,-0.10069413,0.365074,-0.41939634,-0.23209292
0.19666761,0.028407937,0.4226305,0.3024048,0.4457568,0.17744532,0.19559957,0.24712658,0.123510316,0.34253514,0.07386955,-0.09110704,-0.06520028,0.123181775,-0.06565155,-0.044091437
0.25938833,-0.12813707,0.45112368,0.42218202,0.5973745,0.33064115,0.22553049,0.3115155,0.13618311,0.40227848,0.096719965,-0.15537828,-0.10813115,0.18095912,-0.15669914,-0.103577584
0.04942169,0.19905072,0.42822102,0.23453039,0.21051216,0.07242632,0.3598773,0.4362116,0.266591,0.3521248,0.20432758,-0.024519812,0.00076086074,0.11187656,0.031019758,-0.06513235
0.21902439,-0.041428372,0.41714555,0.32728335,0.5168395,0.22402407,0.22846682,0.30373874,0.13592692,0.35940576,0.082619295,-0.11960838,-0.092521705,0.14479068,-0.07227962,-0.07280266
0.101854876,0.15148115,0.4178225,0.20201848,0.2612409,0.08907509,0.27517077,0.33251825,0.25189516,0.33079943,0.14620453,-0.016912045,0.0018948428,0.091547996,0.030502655,-0.021336194
0.22707306,-0.022661727,0.42166063,0.29599908,0.45048258,0.19303605,0.19558772,0.21862598,0.1422509,0.34040928,0.071533754,-0.10065698,-0.053274803,0.12076926,-0.10313079,-0.042217363
0.54069877,-0.21930538,0.6350258,0.46899822,0.72905594,0.21255878,-0.058411762,-0.20020245,0.0463659,-0.029904738,-0.030806221,-0.23856021,-0.034967534,0.32863894,-0.317861,-0.1996069
0.23693532,0.0149044115,0.43189195,0.26194516,0.42128512,0.17101322,0.19077627,0.21698314,0.16519846,0.3354571,0.05539928,-0.07854027,-0.045764476,0.11259906,-0.05414958,-0.018396843
0.10639395,0.13225831,0.43653992,0.2767488,0.35479444,0.10070168,0.21327533,0.22938035,0.1378545,0.2801896,0.1284028,-0.075074874,-0.03724929,0.113388866,-0.03594786,-0.07078825
0.9648647,-0.56433415,0.77860534,0.7524435,1.1997367,0.4975932,-0.32920265,-0.1830499,-0.08879623,-0.10789195,-0.17873266,-0.3825627,-0.10366387,0.54505384,-0.61156607,-0.31542408
0.11750518,-0.015450746,0.44321293,0.35943276,0.5055068,0.18415251,0.30707014,0.39674547,0.14353219,0.41090548,0.12775445,-0.10607448,-0.0977023,0.16903003,-0.1062994,-0.11406168
0.44670266,-0.17003205,0.47963035,0.36227635,0.56535894,0.2772404,-0.030905813,0.024600519,0.06841076,0.17032331,0.0015406758,-0.17242719,-0.036899842,0.21794851,-0.20589826,-0.07373649
0.16104186,-0.0042688027,0.36583796,0.25130183,0.3357779,0.10501447,0.17362285,0.22332302,0.1510443,0.2408313,0.11608133,-0.08270454,-0.023173735,0.12735756,-0.086698666,-0.055841293
0.67628336,-0.46759194,0.6847789,0.6405834,1.0388526,0.42576,-0.052964106,0.1332811,0.009234041,0.14517061,-0.10879619,-0.3072498,-0.17301857,0.38916138,-0.4505005,-0.24659812
0.21333398,0.11826785,0.44175398,0.2498831,0.37294227,0.18491308,0.21023327,0.227452,0.21317768,0.35159916,0.10970344,-0.04805088,-0.017099202,0.10112621,-0.004417792,-0.011278275
0.14611796,0.10049676,0.4057705,0.24574709,0.32223523,0.16091856,0.25433978,0.2841067,0.23481695,0.3349766,0.15296596,-0.03805727,-0.0097294,0.10477243,-0.008415882,-0.028103594
0.051347595,0.14394139,0.41724145,0.2252962,0.2353628,0.054431424,0.32550275,0.38843971,0.25157076,0.334139,0.19486667,-0.043916494,-0.0013409182,0.117427364,0.015825965,-0.055181462
0.671033,-0.40445003,0.5923405,0.5530669,0.86287075,0.37778467,-0.18149269,-0.059736375,-0.017010886,0.08163885,-0.07670004,-0.28708363,-0.082820944,0.3738918,-0.40186408,-0.18439718
0.13805753,0.043968625,0.44501862,0.18316355,0.26755396,0.004235901,0.16167754,0.13983941,0.13959661,0.22346364,0.03404394,-0.06724391,0.000615716,0.11783728,-0.060560796,-0.01644681
0.3507719,-0.06929145,0.43436623,0.29002583,0.49626842,0.22777382,0.053641267,0.048200816,0.08570261,0.13712007,0.045777075,-0.113362245,-0.030571148,0.16955443,-0.1283419,-0.08121383
0.2136984,0.060026206,0.4295498,0.30908138,0.44708785,0.21309032,0.18704885,0.22840832,0.13798168,0.33327842,0.10973919,-0.09188419,-0.049783282,0.11933355,-0.070791006,-0.05759718
1.0565982,-0.64520246,0.8078843,0.8458923,1.3589853,0.67771566,-0.2586822,-0.17843506,-0.042023588,-0.054282606,-0.12255146,-0.40868878,-0.11983401,0.5401212,-0.60595596,-0.37314832
0.4366786,-0.20868258,0.6341747,0.47128573,0.7317301,0.1411143,-0.02592057,-0.0052814484,-0.03753982,0.055846043,-0.07384124,-0.17096607,-0.056675687,0.3180444,-0.31690356,-0.1607129
0.54812354,-0.31969228,0.5331881,0.48348042,0.7058404,0.34260988,-0.13215712,-0.018883664,0.057304207,0.05437892,0.02407185,-0.24973808,-0.050781675,0.31530866,-0.31518063,-0.1606278
0.29712522,-0.102475815,0.4652824,0.37383795,0.5828999,0.26245344,0.19228023,0.28303146,0.112568125,0.373536,0.025161091,-0.13209552,-0.09428813,0.16058174,-0.11621471,-0.059442367
0.13398567,0.039552003,0.43750826,0.24184485,0.33082348,-0.028656311,0.09559437,0.08969894,0.06024034,0.18567319,0.01388346,-0.06625162,0.005134495,0.122869045,-0.10162826,-0.028517064
0.3023541,0.0009475425,0.43457162,0.34810072,0.50717014,0.29309326,0.15522915,0.18405358,0.13424917,0.319372,0.11282172,-0.10215051,-0.051593103,0.14002173,-0.103501484,-0.06753732
0.54209965,-0.21948591,0.48938233,0.39419705,0.6287709,0.29570436,-0.045021415,-0.06702007,0.04894118,0.07280784,0.013944868,-0.18937407,-0.026614517,0.24795963,-0.23360112,-0.121038735
0.29057688,-0.033871498,0.43608588,0.31068185,0.49889717,0.2512598,0.1933271,0.24925809,0.15755665,0.37683234,0.047636326,-0.102001205,-0.07047105,0.12922288,-0.06960489,-0.029925253
0.2562117,-0.016430788,0.4552972,0.3415601,0.47573167,0.20433798,0.113191135,0.13693248,0.080505975,0.25300378,0.040648658,-0.09967331,-0.027092539,0.16104986,-0.12023688,-0.045744162
0.51197386,-0.22965221,0.5110074,0.44513452,0.688,0.39251342,-0.017991006,0.04016982,0.08964504,0.17822123,0.0070596337,-0.19930252,-0.0731914,0.23826943,-0.25327843,-0.10774608
0.3680014,-0.18166557,0.4947007,0.43819994,0.69598716,0.33907768,0.19120714,0.2976114,0.110858634,0.38795465,0.021264799,-0.1592797,-0.12963602,0.19172512,-0.18121602,-0.09592301
0.20966628,-0.050781704,0.43557945,0.2725909,0.40282208,0.01869645,0.03467619,0.011011798,0.087040104,0.07803768,0.06959898,-0.13760902,0.0037418492,0.18773969,-0.15323326,-0.10102855
0.014712116,0.09398261,0.41065213,0.28302443,0.33792207,0.095857136,0.35269618,0.44522625,0.19241448,0.39199358,0.18688789,-0.06859026,-0.053613238,0.14235066,-0.05146093,-0.115206376
0.25910205,0.043402307,0.43815762,0.31803244,0.4598643,0.24000989,0.1631179,0.2067365,0.15189101,0.31249982,0.10717876,-0.087593175,-0.049672447,0.12498137,-0.07137729,-0.063051075
0.16234288,-0.036592584,0.48718655,0.37911865,0.52703893,0.17791268,0.221095,0.2825222,0.088942036,0.33927643,0.07736853,-0.11454936,-0.08780772,0.16356452,-0.14147471,-0.0813681
0.1286246,0.07294081,0.4350308,0.20912887,0.24885473,-0.041044742,0.12356361,0.14157824,0.11294614,0.15877464,0.05225324,-0.071238995,0.02014967,0.120434195,-0.083278805,-0.054302018
0.26853195,-0.0468506,0.44754693,0.28723368,0.4353001,0.19785681,0.09007037,0.12074803,0.097711995,0.20195517,0.04897025,-0.09709314,-0.023740366,0.15258175,-0.10038062,-0.04365736
0.76071787,-0.3723443,0.60384095,0.5729901,0.8758313,0.4776611,-0.19024135,-0.11924824,-0.027765054,0.0071251243,-0.05033373,-0.28803173,-0.07154337,0.3775259,-0.39856893,-0.23669508
0.43700683,-0.1452188,0.4639855,0.42021197,0.6440975,0.42882997,0.09388411,0.14810133,0.14129455,0.30447552,0.0639395,-0.16291262,-0.08042856,0.18298595,-0.16895266,-0.08613399
0.7834463,-0.52075106,0.6957361,0.67572176,1.0857768,0.5066305,-0.17893502,-0.00898876,-0.023447994,0.06173759,-0.1261242,-0.34618902,-0.13644317,0.435389,-0.49660036,-0.2675789
0.42249858,-0.09294014,0.4584206,0.35041785,0.5402656,0.2827152,0.018371532,0.046476025,0.08935493,0.200779,0.044168763,-0.1583889,-0.039619654,0.1851826,-0.14665025,-0.06191544
0.071974054,0.16647598,0.41888866,0.22344847,0.2727236,0.07759321,0.27233267,0.33136216,0.21823151,0.33247787,0.15083873,-0.021463688,-0.011464916,0.08774138,0.01565346,-0.043970827
0.25907522,-0.01570766,0.42763862,0.285324,0.4099913,0.15074426,0.11444927,0.12823458,0.10713503,0.2507404,0.05451963,-0.09836979,-0.02312905,0.15758827,-0.08684602,-0.05229601
0.14651291,0.02697905,0.49623698,0.31744832,0.40536597,0.04515512,0.11719408,0.080101915,0.041273452,0.1829056,0.030195132,-0.07425704,0.0005294755,0.1743341,-0.10492606,-0.08587374
0.37280786,-0.008950727,0.45602295,0.32304606,0.4830522,0.2769108,0.10569058,0.0978844,0.13936281,0.24138567,0.0885949,-0.12874979,-0.034302823,0.16394334,-0.08257817,-0.07890214
0.16764385,0.10005794,0.42811808,0.2146856,0.32888347,0.10543462,0.20427899,0.23093984,0.23081177,0.26359022,0.12843043,-0.057883568,-0.0053452924,0.109928876,-0.0019661447,-0.010309283
0.155413,0.05305089,0.4574943,0.2260373,0.30592427,0.01893387,0.120139286,0.10374199,0.08801203,0.19901639,0.016309556,-0.06806248,-0.0007655397,0.1229915,-0.07334973,-0.033171948
0.7519838,-0.37253988,0.637206,0.59390587,0.87715435,0.48280525,-0.2176363,-0.14259952,0.04571732,0.0068679005,-0.020681597,-0.30018207,-0.049365677,0.38401562,-0.40763906,-0.1780887
0.23819944,0.090681784,0.4461819,0.26297143,0.37857056,0.14865908,0.14728054,0.14318144,0.14548855,0.27492172,0.05495031,-0.06611421,-0.013287324,0.1165615,-0.029649531,-0.027662333
0.23424569,-0.06940572,0.49264896,0.4028899,0.601163,0.23178306,0.21893637,0.30401477,0.09198256,0.36928147,0.05758362,-0.14218104,-0.11611576,0.18064363,-0.14434396,-0.09197782
0.23130377,-0.040612414,0.41370377,0.2827913,0.45352125,0.17982692,0.17343248,0.2419589,0.13771784,0.34202424,0.050452247,-0.09093063,-0.06685469,0.12533972,-0.07381183,-0.03255825
0.21758677,0.04808387,0.4520562,0.2991443,0.42089912,0.10794743,0.107599914,0.0989268,0.049539536,0.19469172,0.052858345,-0.10718923,-0.035731867,0.15658312,-0.09264082,-0.09211767
0.35470098,-0.14210269,0.46328145,0.3881093,0.62385184,0.3120044,0.1660884,0.22791024,0.10957888,0.34079492,0.030433424,-0.14605534,-0.10898865,0.16801272,-0.15441726,-0.082704484
0.19825533,-0.047047168,0.41866884,0.32031912,0.48069862,0.22365263,0.23291662,0.32091704,0.16280052,0.38798773,0.08264639,-0.10320228,-0.074391335,0.14062336,-0.08187497,-0.04804614
0.3274783,-0.08669244,0.5514604,0.39135897,0.55955774,0.04953105,-0.02143193,-0.046321925,-0.017660033,0.078205325,-0.017561756,-0.15495929,-0.014462907,0.23608525,-0.22953665,-0.08396329
0.41655642,-0.14965278,0.45000964,0.36963752,0.5880932,0.2833218,0.022507245,0.07745131,0.058250546,0.23222436,0.009085581,-0.16024059,-0.07137378,0.19214387,-0.19102494,-0.08326794
0.52450293,-0.2955569,0.73161334,0.53938854,0.75136095,0.21077545,-0.1022208,-0.17764933,0.020289494,-0.046577886,-0.106529586,-0.24433528,-0.026152771,0.39103332,-0.36519322,-0.16984136
0.35563362,-0.102780126,0.5259932,0.3777703,0.5350045,0.076981895,-0.020589828,-0.0213948,-0.022373501,0.099476844,-0.03825707,-0.15063833,-0.03280191,0.24578783,-0.20964758,-0.114335075
-0.013706312,0.18524663,0.51838,0.25325722,0.23859501,-0.14790295,0.20478694,0.2138788,0.13042286,0.16464949,0.11628167,-0.037830982,0.068514034,0.13195384,-0.048948262,-0.09266734
0.22611381,0.09417807,0.44189245,0.24902694,0.3700152,0.16350581,0.1709235,0.20667624,0.18034488,0.31481916,0.08034483,-0.047330186,-0.019221447,0.10553467,-0.017648596,-0.010445688
