size_D,duration_D,app,dba,ifc,telonuse,t05,t07,t08,t10,t11,t14,effort_D
0.11936791,0.11314461,0.026764464323553568,0.16973948,0.10216997021699703,0.67555743,0.17548419052905143,0.10744826074482608,0.08677058,0.73238146,0.11794247,0.2072227,0.17329665
0.23669636,0.16590065,0.12096339790366019,0.06822878,0.21825885182588517,0.5881781,0.23464144407848667,0.1367947936794794,0.13716267,0.60393035,0.19264854,0.34958506,0.26723126
0.17994341,0.12461215,0.06730959326904067,0.08511233,0.16583846658384666,0.7024941,0.2760611365636682,0.14393977439397745,0.11155526,0.7938051,0.2751547,0.1873061,0.20072605
0.2976609,0.25758108,0.1433908656609134,0.105398,0.2305518930551893,0.55005544,0.28442301706538103,0.13554959355495935,0.17949028,0.5763239,0.25249034,0.31449884,0.36679804
0.15778455,0.11689178,0.07577342242265775,0.016423821,0.06760770676077069,0.6325587,0.1091280965476858,0.09423742942374295,0.086237326,0.70219386,0.11638622,0.08466351,0.19250181
0.21604571,0.15238301,0.10017228598277139,0.015548468,0.08792585879258588,0.57324266,0.1338076980284619,0.09829512982951298,0.090078905,0.6362213,0.08402659,0.17372823,0.27817348
0.17780694,0.1734609,0.08900503109949688,0.06608105,0.17429642742964277,0.5874954,0.20911921254715277,0.12086011208601122,0.11978628,0.639883,0.11913426,0.12798208,0.23314571
0.20895097,0.15421364,0.08709798129020187,0.11275965,0.23542182354218236,0.711515,0.44995882699752965,0.23095684309568432,0.15268849,0.75566673,0.35368943,0.22767252,0.24272546
0.109751076,0.09618738,0.036393206360679366,0.051469803,0.024569842456984247,0.6264412,0.07192418431545107,0.04815051481505148,0.043562904,0.68926793,0.019053742,0.07457,0.19510287
0.2481919,0.14344221,0.05683485431651457,0.17435068,0.2474662647466265,0.7311204,0.4022375541342533,0.18672327867232788,0.10322009,0.76759934,0.35160893,0.2703622,0.2303073
0.19992095,0.1635521,0.0502756649724335,0.069479525,0.1299738729973873,0.63403034,0.2765713465942808,0.07793999779399978,0.07005806,0.69380337,0.18532296,0.21668422,0.2932008
0.39319232,0.38014734,0.3261452673854733,0.17544878,0.27289752728975275,0.39361644,0.273764216425853,0.297039629703963,0.31462932,0.3860583,0.25875747,0.21988094,0.4280319
0.21275699,0.16658998,0.06408841359115863,0.018590152,0.1681189368118937,0.6591007,0.31133694868021694,0.12250067225006722,0.08244802,0.7270393,0.2558508,0.16997313,0.27878973
0.17947647,0.1321705,0.025661778433822155,0.080180645,0.08987296898729691,0.653719,0.1979694518781671,0.07778454777845478,0.064877585,0.71189606,0.14331563,0.10807043,0.23578534
0.28248233,0.26619092,0.24702342529765747,0.27782822,0.4178763717876372,0.51842993,0.38632788317967304,0.24209218420921844,0.28712082,0.5348963,0.31318802,0.47143054,0.323466
0.17086026,0.14182737,0.08737406726259327,0.045142233,0.09371793937179394,0.5831299,0.08899021533941293,0.08323366232336624,0.09060241,0.6089077,0.08121939,0.093208015,0.2113824
0.25458682,0.17628106,0.19456070054392993,0.20248938,0.4201741420174142,0.75269234,0.6649113398946804,0.4215219721521972,0.22858502,0.7387934,0.46523535,0.42927122,0.17800038
0.14176881,0.1050791,0.01727206827279317,0.06655568,0.051212495121249514,0.65076023,0.13974902838494171,0.03652173665217367,0.04830201,0.7250384,0.077363476,0.06284255,0.20674519
0.37508807,0.3179018,0.29351214064878595,0.27256107,0.5335611533561154,0.52900106,0.5291930317515819,0.2915077791507779,0.33626443,0.55885977,0.49013674,0.5111631,0.3922568
0.13763484,0.11739828,0.05566341443365855,0.035533667,0.1395873839587384,0.67441535,0.19784171187050273,0.10257117025711703,0.093276605,0.74517983,0.17721526,0.093213916,0.16572168
0.18657008,0.13782975,0.05606625439337456,0.07303649,0.1593569959356996,0.67017597,0.29946418796785124,0.14633224463322447,0.0955811,0.7315558,0.22456561,0.17761046,0.22675592
0.18339866,0.1428335,0.06147069585293041,0.07740772,0.13160131316013132,0.6243826,0.1959749617584977,0.10751925075192509,0.09186743,0.69322157,0.12183021,0.17455065,0.24036148
0.3673933,0.19882834,0.10532432946756705,0.15781558,0.26266979626697967,0.69000894,0.4191916851515011,0.14374367437436744,0.109064594,0.7694457,0.46199006,0.47233057,0.40327185
0.21129334,0.17355266,0.10833943316605667,0.056776047,0.09618992561899256,0.60372025,0.18705274122316448,0.1185865518586552,0.12768821,0.7089981,0.18199573,0.15059638,0.27974936
0.28774753,0.15810308,0.04457576154242385,0.14042217,0.22356968235696825,0.71129084,0.3826757229605434,0.11596698759669877,0.08987014,0.75771856,0.3806969,0.31826138,0.3204634
0.1724998,0.13143186,0.02681188031881197,0.04415369,0.0705684770568477,0.6445109,0.17578087054685224,0.06053680605368061,0.05928959,0.73013616,0.13366596,0.076102674,0.25677693
0.3237779,0.1996763,0.11328056867194312,0.16263622,0.3294490029449003,0.7205774,0.556705233402314,0.24402224440222448,0.13944577,0.7634895,0.50180984,0.39340395,0.33559674
0.18837583,0.16268364,0.08900530109946989,0.035500646,0.023444178344417838,0.56294435,0.07640931458455887,0.08751693875169389,0.08448155,0.63778853,0.044656053,0.050626695,0.27380827
0.4254205,0.48118222,0.43801791619820835,0.42154676,0.42484994248499425,0.3223573,0.37446812246808736,0.43561704356170433,0.46527767,0.32085434,0.34495097,0.27118844,0.44737434
0.4459535,0.27787012,0.18472281152771883,0.08599895,0.43990314399031444,0.6216295,0.6116424366985462,0.25885146588514657,0.23665436,0.6437607,0.56964064,0.5443889,0.41943234
0.14862242,0.07757338,0.0019640921035907893,0.13806272,0.11750592175059218,0.73182774,0.19879193192751593,0.0890350429035043,0.04009734,0.76311,0.1752403,0.12606025,0.1387515
0.19905353,0.12828186,0.03143439885656011,0.10412508,0.1312117431211743,0.6874273,0.2522556351353381,0.10313384031338403,0.056656495,0.7506412,0.2191587,0.13220727,0.23667994
0.24195617,0.13294479,0.040069471993052795,0.14493883,0.19042555904255593,0.7322864,0.35682549140952946,0.14508436450843645,0.07159652,0.7785887,0.3245086,0.19005084,0.24870902
0.26925412,0.081392854,0.05415464458453554,0.2923754,0.3063536906353691,0.86419207,0.5151369909082194,0.23669272366927238,0.095458135,0.87231594,0.50592625,0.29513907,0.14954162
0.15331873,0.07739903,0.002732097726790227,0.07033503,0.024509968450996848,0.68116474,0.04950994597059676,0.010456146045614605,0.016434863,0.747172,0.11864634,0.047161162,0.19878677
0.20703828,0.13023895,0.030674916932508307,0.072064996,0.14111690411169042,0.6921497,0.29052616743157006,0.10317958431795843,0.07377182,0.76180273,0.25223714,0.13418186,0.2548165
0.34869546,0.2179732,0.11772167822783218,0.18233699,0.2508418550841855,0.63694817,0.39881589392895367,0.15111385511138553,0.13476862,0.6977127,0.37471378,0.5116098,0.40970433
0.18871981,0.10092427,0.008259579174042082,0.09456205,0.11604000160400016,0.7147728,0.24115450446927028,0.08244905824490582,0.048304066,0.7678988,0.21891202,0.11713672,0.20759502
0.35273418,0.27931285,0.24506892549310744,0.120875,0.2708584670858467,0.4752785,0.2760970765658246,0.22377866237786626,0.25464886,0.5156358,0.26858503,0.29569322,0.38407266
0.10022187,0.08858101,0.051952669804733016,0.048339546,0.04820368182036818,0.64795107,0.07549691452981487,0.08116970311697032,0.053321525,0.7102997,0.04165186,0.031880736,0.15800518
0.19458999,0.15356827,0.0795699120430088,0.14662349,0.22623991262399126,0.6715732,0.32117535927052154,0.19478611947861194,0.10840504,0.71905905,0.22891401,0.26064867,0.20826775
0.17678903,0.12852901,0.049590985040901495,0.034349263,0.02887454888745489,0.6116557,0.09518305071098304,0.06928298692829869,0.050483868,0.7001702,0.058649257,0.097583234,0.26116312
0.12857652,0.10437867,0.06740433825956617,0.046736002,0.14325957432595746,0.6813986,0.2413696744821805,0.16598479659847967,0.093936756,0.7389207,0.16238971,0.1636793,0.16319622
0.13418703,0.123468384,0.043657462634253734,0.07880765,0.034429523442952345,0.60881925,0.08897448133846889,0.059922909992291,0.059137538,0.69707394,0.031012848,0.07992506,0.21609986
0.19029996,0.1179181,0.032829772717022726,0.11646968,0.11476068147606815,0.68835926,0.2432423345945401,0.10483883048388305,0.07468836,0.7398557,0.20342602,0.13285506,0.20864081
0.11700226,0.09098835,0.03591246640875336,0.031841815,0.11781145178114519,0.6904154,0.19380272162816328,0.10727326072732608,0.063847765,0.76307523,0.13258769,0.11386359,0.1711722
0.19680607,0.25594032,0.18626588137341185,0.21834123,0.29163634916363496,0.5446669,0.25028421501705295,0.19546674954667498,0.25417084,0.6145478,0.23101689,0.17084181,0.24862134
0.26415128,0.18012458,0.08610738138926186,0.07923794,0.15262393526239354,0.6185586,0.26738131604287896,0.099638619963862,0.08148311,0.67669296,0.23545344,0.344696,0.34753942
0.18692574,0.085749954,0.005736126926387307,0.17141926,0.09475044347504434,0.7211228,0.16142774968566498,0.035310510531051054,0.004299894,0.793658,0.1938001,0.0992499,0.20719266
0.3634015,0.33384323,0.2651466434853356,0.12896436,0.2289448928944893,0.43755078,0.2658010859480651,0.23242228324222833,0.25682682,0.4355536,0.23335473,0.19475543,0.40322623
0.2580573,0.19981599,0.13639068636093135,0.13129681,0.27866446786644683,0.6695907,0.42998322579899356,0.20193367019336703,0.17107145,0.7846707,0.40500975,0.37177408,0.3106392
0.26439723,0.28670433,0.2091074190892581,0.11779469,0.14986179498617952,0.4639583,0.1668046200082772,0.21866589186658922,0.21323894,0.4790286,0.13663058,0.07556248,0.32241094
0.15553606,0.12658839,0.026681375331862465,0.058678925,0.05560654956065496,0.6342267,0.15186456911187415,0.058096980809698086,0.06396957,0.7199193,0.09440987,0.07797843,0.24226573
0.19102976,0.07412048,0.06446496355350363,0.27460277,0.299760229976023,0.81526864,0.42286434537186074,0.24637025463702547,0.08770798,0.81903875,0.33261406,0.34069037,0.09296936
0.16032988,0.13588217,0.036292446370755356,0.064098835,0.10346133534613354,0.6490338,0.2207963632477818,0.08691794869179487,0.070989236,0.7291365,0.13962649,0.111643255,0.24036169
0.37681288,0.32368436,0.2563039443696055,0.145585,0.24440818444081847,0.44543788,0.28791727727503663,0.2092558609255861,0.24146281,0.45497712,0.24278967,0.27569175,0.42641252
0.18285257,0.19916886,0.10345596565440343,0.07695812,0.11376957137695715,0.5363371,0.11202186672131201,0.08554480355448037,0.1304758,0.58052105,0.064232275,0.043731034,0.25558007
0.13102026,0.13275084,0.05648476835152316,0.09400755,0.08541620854162085,0.6144998,0.15187949911276996,0.10085369008536901,0.07950963,0.69091976,0.052945152,0.13701928,0.19609998
0.30657095,0.26015666,0.20672507932749204,0.055387437,0.14431331443133147,0.48105854,0.17856563071393786,0.1785418278541828,0.17835666,0.50276005,0.1506456,0.14002043,0.35752225
0.16540736,0.17454417,0.07558093244190675,0.04734075,0.10529388052938805,0.5859699,0.15844306950658418,0.07771331777133178,0.114785895,0.65809274,0.0943086,0.060102344,0.24751568
0.22853288,0.1384337,0.02516163648383635,0.084507406,0.16037254603725462,0.7054263,0.28355653701339223,0.06572071657207167,0.056967154,0.7825122,0.29389584,0.18502736,0.28993818
0.23310685,0.23485863,0.14227920577207942,0.06445509,0.14516298451629847,0.5128072,0.15790352947421177,0.11245547124554713,0.15899651,0.55530095,0.11092071,0.056900084,0.30263704
0.26892924,0.27246895,0.22575398742460126,0.19801855,0.4041469804146981,0.5370937,0.3742150924529055,0.21461194146119417,0.2885887,0.57050437,0.31286418,0.3019144,0.30307123
0.1511378,0.14001901,0.09067232093276789,0.13758749,0.20012479001247901,0.66039157,0.27765823665949424,0.19236974923697492,0.12453009,0.71253806,0.14580195,0.25609237,0.16872865
0.19936132,0.17354928,0.100957339904266,0.07591224,0.19004724900472492,0.6479652,0.35074850104491007,0.18635361863536187,0.15165545,0.6935655,0.2572617,0.19981855,0.24577355
0.19961464,0.1129069,0.014289541571045842,0.112538874,0.06917730691773069,0.68083644,0.15406528924391735,0.04790735679073568,0.025120512,0.75906897,0.16750707,0.107459486,0.2501034
0.1516149,0.15112233,0.05863151813684818,0.061880767,0.07480303248030325,0.61165005,0.15694278941656736,0.08864042886404289,0.08381964,0.7068393,0.09001987,0.0734086,0.2304382
0.10231369,0.06213253,0.03980062601993739,0.06501067,0.060560888056088814,0.68724716,0.13061252783675167,0.09917909991790999,0.05157663,0.74018145,0.10015021,0.08407724,0.13374907
0.18312292,0.1451724,0.038295369170463084,0.066931665,0.08776567277656727,0.62768996,0.17546342052780523,0.0596709309670931,0.059772983,0.7137996,0.12974755,0.13954437,0.26523662
0.4908435,0.57301515,0.5254403474559652,0.5371134,0.5247932024793203,0.27071863,0.45406540724392447,0.5185555518555551,0.5627478,0.2823162,0.4510138,0.3196717,0.5172985
0.31357685,0.27470374,0.25593807440619254,0.18050545,0.47379036737903674,0.55312216,0.4958789597527376,0.298197979819798,0.31346422,0.556098,0.41383767,0.43201804,0.3070468
0.13466895,0.09692883,0.03931037606896239,0.045579016,0.03425243842524384,0.6379884,0.10507867630472058,0.0697511769751177,0.047764525,0.7104161,0.056394115,0.08795887,0.20108764
0.1508635,0.113241814,0.04515508848449115,0.079134226,0.03088724908872491,0.61439276,0.09084347545060853,0.059458589945859,0.047844395,0.69565105,0.045626268,0.13265753,0.23079664
0.15327147,0.13246211,0.047720412227958774,0.05756241,0.04767400476740048,0.60559833,0.11928991215739473,0.07311139231113924,0.064214334,0.6935387,0.05242829,0.10978252,0.24103369
0.15623727,0.09159468,0.017157657284234268,0.08390874,0.03885493088549309,0.65825295,0.10103294606197677,0.05410031041003104,0.02940552,0.725063,0.09164162,0.123698175,0.20907533
0.2351422,0.359131,0.32702722729727723,0.4189371,0.3770082077008208,0.43679765,0.22899062373943743,0.33244360324436034,0.38280517,0.4331075,0.24682699,0.22453189,0.2508951
0.35347643,0.2858042,0.21597998840200114,0.12502754,0.31206000120600014,0.537887,0.38461830307709816,0.19521366952136696,0.24787186,0.58747417,0.3787499,0.36874598,0.39534914
0.312394,0.27163762,0.1501315249868475,0.067349255,0.20050119005011902,0.52692896,0.31288881877332914,0.1472858047285805,0.1591626,0.54850966,0.20505504,0.22765237,0.3539785
0.21842295,0.14687881,0.02616648138335186,0.10473496,0.11970652197065221,0.67387444,0.2224086133445168,0.05042768004276801,0.048489466,0.75557065,0.23375581,0.19034094,0.30373776
0.1566193,0.174236,0.10053613994638601,0.11318141,0.17201678720167873,0.5973348,0.21227003273620199,0.16808484680848468,0.13754033,0.64278096,0.10145368,0.16650623,0.20248075
0.31326222,0.22803122,0.1490489550951045,0.11396712,0.17619077761907778,0.53882647,0.26396574583794474,0.12124718212471822,0.14316835,0.5715749,0.20844065,0.37735432,0.38459998
0.20737338,0.16049579,0.05964071403592859,0.053318202,0.08945236494523649,0.6074394,0.17667146060028766,0.05255944025594403,0.068031296,0.6826576,0.13712703,0.20309937,0.31142536
0.3136696,0.25059685,0.21894281810571817,0.10188621,0.23830496383049637,0.50111395,0.2759010365540622,0.19994001999400202,0.18733819,0.5203043,0.21013634,0.32754964,0.36576927
0.20789331,0.21434206,0.13697060630293934,0.060872197,0.08806321880632188,0.5340091,0.12411380744682844,0.15260277526027755,0.1479656,0.59048146,0.11083697,0.06116277,0.2771691
0.22887474,0.1695239,0.1317727868227213,0.034304976,0.15358780535878055,0.57914996,0.19837631190257873,0.14422176442217646,0.13102321,0.64074475,0.16104852,0.23505718,0.27840286
0.23672324,0.16160978,0.06373522362647764,0.05129409,0.21047096104709612,0.6904374,0.40219678413180704,0.13662450366245035,0.087782905,0.7697983,0.34302074,0.21727699,0.3068955
0.34889895,0.23902524,0.13580521641947835,0.081487834,0.20464765046476505,0.586688,0.2944098876645933,0.16313557631355766,0.14565052,0.6177181,0.31796962,0.39971167,0.395067
0.33736193,0.19713089,0.15524846447515353,0.20685095,0.4342249734224974,0.74126315,0.6891450113487007,0.3611527761152777,0.22978623,0.7528312,0.5659778,0.5033176,0.2762851
0.15875596,0.17037913,0.09401921059807894,0.09104806,0.1810387881038788,0.591652,0.2154875529292532,0.15504948550494854,0.13792,0.6255845,0.09879033,0.16355705,0.22137871
0.1861376,0.12801355,0.07913024208697579,0.17750853,0.22992604299260433,0.7006902,0.328913949734837,0.2181194918119492,0.104496315,0.74558914,0.23569708,0.28135633,0.16358024
0.1323624,0.11627112,0.03990850900914909,0.088486135,0.12455294745529476,0.67566025,0.18437631106257865,0.08446261844626184,0.074500486,0.7422527,0.14171527,0.0725916,0.15864325
0.53449106,0.53914666,0.5408462959153704,0.46099925,0.5889446088944609,0.30769637,0.5971935758316146,0.5356211035621105,0.560605,0.31074718,0.52996415,0.44626415,0.53835016
0.20246077,0.15272717,0.06884659311534068,0.05619037,0.10217504021750402,0.6578293,0.21002586260155176,0.08216763321676332,0.07422723,0.76945144,0.22049893,0.06679517,0.26907486
0.16705087,0.12745464,0.05931902806809719,0.047906876,0.02346834734683474,0.6028634,0.09371385562283134,0.07127634712763471,0.06465332,0.7070739,0.04636775,0.110295594,0.25616282
0.3221762,0.25666544,0.2096057790394221,0.13527906,0.3401502340150234,0.5659879,0.37693152261589136,0.21451603145160317,0.25200105,0.60530484,0.37462962,0.41811055,0.3678248
0.24424607,0.25717118,0.1512162648783735,0.0938952,0.13519190351919036,0.48868442,0.16707237002434222,0.14375744437574445,0.1816146,0.50959384,0.083436355,0.053903818,0.2861159
0.18390253,0.15989235,0.08384741161525884,0.089250445,0.17348758734875874,0.6080108,0.21073813264428798,0.1484884448488445,0.11601062,0.64854187,0.12066205,0.18695223,0.21778399
0.25320506,0.1357213,0.04450220954977904,0.07620174,0.16144280614428064,0.70341974,0.3308378198502692,0.14076934407693442,0.064541146,0.7745586,0.2927447,0.166224,0.27215272
0.23450506,0.1196107,0.06584067341593265,0.05693811,0.10606507560650756,0.6489614,0.21332074279924457,0.12011892801189282,0.067628965,0.7212437,0.17665656,0.24439812,0.25855848
0.18260142,0.13185546,0.02409828959017104,0.07750344,0.09411141941114196,0.65991503,0.19506831170409872,0.07337555733755574,0.051784977,0.7330267,0.16068436,0.11529994,0.25224307
0.26075664,0.2264004,0.13468119653188032,0.014419675,0.11516438151643817,0.56132036,0.25242723514563414,0.1495255149525515,0.13148023,0.617461,0.18804206,0.13719106,0.33324456
0.24093136,0.1841022,0.13284927671507232,0.024673462,0.11610205161020518,0.5578877,0.18059588083575284,0.12866799286679928,0.119671,0.6208292,0.12682481,0.18668622,0.30418098
0.21097875,0.14130938,0.022749137725086226,0.07725108,0.1099862859986286,0.666343,0.21287275277236517,0.060156083015608305,0.05336331,0.73352426,0.2019444,0.15032822,0.2771246
0.3474166,0.10149938,0.05429730757026924,0.3423401,0.3620339662033966,0.90850747,0.587271735236304,0.24560987456098746,0.079114124,0.9263857,0.68730175,0.40544474,0.26156607
0.25747898,0.27829897,0.16573378342662162,0.20365041,0.29857378985737903,0.5748911,0.4150356249021375,0.21226143122614313,0.20903234,0.59835994,0.29644895,0.3032388,0.31783125
0.2572239,0.28977063,0.201628559837144,0.0765816,0.16310487631048762,0.4797769,0.23073829384429762,0.21532254153225416,0.19924362,0.5033262,0.15810208,0.10316265,0.32940575
0.18622604,0.14799282,0.04981089501891049,0.03399843,0.06590939259093927,0.6017146,0.1412799484767969,0.04586828258682826,0.06950079,0.68543416,0.09118278,0.14420396,0.28124028
0.25633788,0.32506886,0.23541750645824935,0.21862352,0.24333053433305343,0.44682235,0.18574501114470066,0.23046111304611133,0.2699607,0.45974272,0.16032307,0.089873314,0.30284724
0.32693496,0.38886282,0.31728376827162313,0.3135746,0.298022029802203,0.40387177,0.23737134424228065,0.27744692774469276,0.33076292,0.4308948,0.24258061,0.13939548,0.37753534
0.18846786,0.17229961,0.08746025625397437,0.045780838,0.12034018203401821,0.5669705,0.16103086966185218,0.09710449971044997,0.10667725,0.61846495,0.08038242,0.09273839,0.25016785
0.33198214,0.12785383,0.035805773419422655,0.24092132,0.2575104757510476,0.8106426,0.4701743282104597,0.1616739461673946,0.08789353,0.8460431,0.51342547,0.29356432,0.2812246
0.26087448,0.14658126,0.04637859336214066,0.13660121,0.22450518245051826,0.7305962,0.4165166249909975,0.1475039547503955,0.091106966,0.78070855,0.37694114,0.24718577,0.27803028
0.13995647,0.12586899,0.04820911117908888,0.08613932,0.07313019731301973,0.6318195,0.14863110891786652,0.09882888988288899,0.067734405,0.7072577,0.082567915,0.10184246,0.2009516
0.12273994,0.057875853,0.04395360760463924,0.035391033,0.08678898867889888,0.67810524,0.12513020750781245,0.11023642102364212,0.067159966,0.7184266,0.13193746,0.14120775,0.13101174
0.15960518,0.11895084,0.04536018846398115,0.06818545,0.039351019935102,0.61844957,0.11173773670426419,0.06234023623402363,0.053531602,0.71511793,0.06604712,0.123890996,0.25135294
0.20411822,0.20154884,0.10529127947087204,0.053761363,0.12455080245508024,0.54094607,0.14967966898078014,0.08313292831329283,0.12651946,0.5884717,0.09209941,0.06873363,0.28011602
0.12659267,0.11909443,0.04343826565617343,0.07982367,0.017384351738435173,0.61137915,0.07341096440465786,0.05287164928716493,0.057285383,0.70389736,0.025082126,0.056571543,0.21539795
0.27462697,0.13461474,0.04130921886907811,0.16834229,0.21632223163222317,0.74406147,0.42440577546434655,0.15731446573144658,0.09539737,0.7871305,0.39094412,0.24264342,0.26161686
0.21613985,0.1371128,0.026440752355924763,0.082901716,0.13157437315743734,0.6892208,0.28808535728512147,0.09278274527827454,0.0664285,0.74981123,0.24256648,0.12972671,0.26574525
0.23158407,0.18951112,0.12474876752512325,0.18694556,0.2707884270788427,0.66302586,0.3577260014635601,0.201298050129805,0.19206603,0.76016873,0.33611214,0.2628855,0.23612785
0.15798707,0.09942338,0.05155993484400651,0.04257548,0.03141519714151972,0.6209232,0.0807541948452517,0.06632689663268966,0.04412885,0.692002,0.056381002,0.152933,0.21843092
0.15220955,0.13777484,0.059032062096793785,0.12397039,0.16595284659528467,0.6442275,0.2481611548896693,0.13707999370799936,0.10187395,0.6978502,0.12348591,0.17924184,0.20336656
0.14239931,0.13067043,0.06312046368795363,0.06235856,0.03802147880214788,0.6051931,0.1112490966749458,0.09761164576116459,0.07755296,0.7041763,0.052119806,0.07748592,0.2279278
0.14471988,0.11930442,0.044068765593123435,0.050622284,0.06929937692993769,0.6455891,0.14335904860154292,0.07770321777032177,0.0642124,0.7491892,0.105970874,0.06657618,0.21911216
0.18467757,0.1207101,0.037516813248318674,0.052849352,0.1188052718805272,0.6797944,0.2565573153934389,0.10724241572424158,0.0888025,0.7554946,0.21932285,0.14905125,0.22858684
0.2265971,0.15100013,0.07713026228697377,0.10649735,0.11120672112067212,0.65583384,0.2470400448224027,0.13251607325160733,0.10274224,0.76871914,0.22856013,0.2352404,0.28874302
0.14097524,0.09434704,0.1407520459247954,0.1084407,0.3613044061304406,0.7057292,0.38816698329001903,0.2828443582844358,0.20980074,0.68780065,0.30195045,0.37711847,0.09949338
0.07343318,0.038213734,0.01205684079431592,0.21576697,0.07327503732750375,0.71968174,0.04735523784131428,0.03900465790046579,0.051887617,0.74710786,0.07177551,0.13244587,0.06165065
0.2564731,0.127845,0.04910836508916348,0.17040092,0.24342053434205346,0.76117986,0.4251121555067293,0.1810438481043848,0.075587735,0.8081594,0.38820225,0.22961134,0.23951831
0.2051915,0.15302785,0.07215181778481822,0.16053319,0.24734037473403747,0.6965932,0.31002661860159714,0.11395896639589664,0.123422965,0.7812215,0.29306406,0.18593347,0.22795984
0.32435137,0.23863742,0.14460143553985644,0.064822495,0.1885284088528409,0.5519248,0.2804030368241822,0.1191510979151098,0.14662527,0.59017074,0.25300932,0.33365756,0.39078444
0.23064464,0.12697342,0.018582864141713583,0.14034826,0.14555411455541145,0.72414386,0.2880669972840198,0.10362051036205104,0.04893361,0.7725823,0.28273404,0.14143765,0.25023285
0.0836502,0.01895962,0.061454781854521814,0.088997126,0.11094887109488712,0.7361218,0.1368818082129085,0.15027235502723552,0.07191943,0.8019655,0.14304332,0.18446177,0.08434335
0.14824407,0.24594745,0.17459988254001174,0.25458032,0.3199380619938062,0.53426313,0.2421919245315155,0.24399232439923244,0.27275765,0.57538486,0.16703747,0.23490435,0.20346943
0.17043811,0.0993685,0.06715787328421267,0.04078734,0.0796590529659053,0.65556717,0.18204791092287467,0.12511239251123926,0.05543913,0.7332109,0.119492754,0.14844769,0.21658082
0.15737426,0.16402814,0.10188904981109502,0.12612832,0.20352262035226204,0.6243155,0.26067169564030174,0.19671164967116497,0.13731976,0.67013466,0.13633211,0.2344948,0.19437179
0.324614,0.3421429,0.2812693418730658,0.14729369,0.13121388312138832,0.40923393,0.1685304701118282,0.2534586253458625,0.25043494,0.46433026,0.16057096,0.06914413,0.40187037
0.22095159,0.289946,0.22506700749329925,0.14095491,0.10644514064451407,0.46813518,0.14941019896461194,0.24096232409623242,0.20533796,0.54410374,0.10095517,0.049172044,0.2930229
0.18299302,0.1489326,0.10174712982528701,0.020256579,0.0798472839847284,0.60341763,0.20747424244845455,0.15571777557177757,0.11597349,0.6823503,0.13223727,0.12871319,0.2510194
0.27169132,0.14093092,0.060497858950214096,0.14255226,0.2862194286219429,0.78016394,0.4819749889184994,0.18231021823102184,0.0887007,0.8551649,0.4974771,0.29945803,0.3005793
0.22500485,0.12659398,0.017745120225487975,0.12176776,0.14265231426523145,0.71372133,0.2950542177032531,0.09889761588976159,0.06414752,0.7653941,0.27613878,0.13116318,0.25077635
0.41408893,0.39257774,0.34940573505942646,0.25001854,0.4048615804861581,0.40489626,0.41770372506222353,0.32969313296931335,0.3651765,0.4101984,0.34634644,0.3131175,0.43904752
0.45368478,0.44989827,0.3945425305457469,0.27493805,0.296770269677027,0.33944723,0.32689131961347917,0.3660027366002737,0.38415456,0.34768683,0.31139934,0.21987551,0.49378335
0.39342827,0.42860767,0.33647748635225133,0.3069858,0.404060670406067,0.42027146,0.4175046250502775,0.301028310102831,0.3722059,0.4099266,0.3748995,0.29709184,0.43526763
0.18691228,0.1334672,0.03702987329701267,0.13717693,0.11075578107557811,0.6608794,0.19747497184849833,0.10408697540869755,0.064562514,0.7146474,0.14454226,0.14932847,0.20890385
0.10590656,0.1301669,0.09804970519502947,0.097242355,0.13466118346611836,0.6240661,0.1656540399392424,0.16402946640294663,0.10882498,0.6750574,0.085922375,0.14228898,0.15364525
0.2025995,0.18611664,0.11622288837771116,0.038835704,0.20353442035344205,0.5702302,0.22509296350557784,0.11325757132575713,0.14529102,0.61474305,0.15802966,0.18974149,0.27530432
0.4847426,0.56184113,0.5192420480757952,0.6146585,0.5433043543304354,0.27637467,0.43648388618903317,0.5027926502792651,0.58213246,0.2905117,0.47848964,0.4652685,0.52627873
0.11744498,0.09018155,0.06196004980399501,0.019370735,0.02889585788958579,0.63936293,0.10074523604471416,0.11414547141454714,0.06143169,0.73170996,0.05975233,0.08043301,0.19677354
0.23314911,0.17723185,0.11213684478631551,0.049806654,0.09689304968930497,0.5700481,0.18424980105498806,0.11238632723863273,0.08715339,0.636191,0.11863436,0.23063767,0.31036207
0.21063894,0.15018904,0.04386503561349644,0.09625894,0.14563547456354745,0.6546421,0.26415283584917015,0.10393069039306904,0.08191015,0.697349,0.19086955,0.1830774,0.24480225
0.089915246,0.03981717,0.07422656257734374,0.25052118,0.21393048139304813,0.77500224,0.2236321734179304,0.2274663427466343,0.100421354,0.7651568,0.19892643,0.31309545,0.01608187
0.09971198,0.11873171,0.03148005685199431,0.13081115,0.06442580244258024,0.6202941,0.10356173621370418,0.05752659575265958,0.06931852,0.6919269,0.014483601,0.11396563,0.17323706
0.23293078,0.16995275,0.0602687089731291,0.07685363,0.16426549642654964,0.6491609,0.2682661560959694,0.11405305140530514,0.07909767,0.7091715,0.23960565,0.26336753,0.29022038
0.22071803,0.15684006,0.09505368049463193,0.020700932,0.1091734609173461,0.5807882,0.1661971599718296,0.0993003949300395,0.09636982,0.6476683,0.11443739,0.23063105,0.29155296
