data,time,lexp,tool,Generated_Var_6,Generated_Var_8,actual
0.05035203,0.020706125,0.025200563,0.038790315,0.035934555156073314,0.030408628,0.030402169
0.039384097,0.035678897,0.044108145,0.034945935,0.022650668359040102,0.020932399,0.047620174
0.031448394,0.028907318,0.031329125,0.031919718,0.02192071931524316,0.015447736,0.034316216
0.40013835,0.3964387,0.40135303,0.41266453,0.3931235935874156,0.39565384,0.3769014
0.029356636,0.030955877,0.027138883,0.035131782,0.018430405105824308,0.014519706,0.037582085
0.019076712,0.005464269,0.014352396,0.038887218,0.015958987957539278,0.017728321,0.01837742
0.017065577,0.011566293,0.01656419,0.024323761,0.0112987616779257,0.013405941,0.024258032
0.038114972,0.020682514,0.014370693,0.032652676,0.03236582194194931,0.02901353,0.04150073
0.13654287,0.139631,0.15315591,0.11291073,0.1102325366139522,0.11136809,0.13803783
0.1365181,0.055667643,0.030753119,0.06847654,0.1416589884995393,0.12002048,0.036330584
0.03174615,0.018380638,0.040019296,0.06076996,0.02533142451988547,0.024033152,0.030391868
0.20466268,0.19798568,0.2026712,0.196153,0.18453575107214507,0.19018915,0.19705589
0.21972051,0.21536389,0.22510034,0.21589164,0.20651911239114676,0.21004432,0.21349573
0.043069102,0.037912585,0.036998004,0.060965568,0.03230869993852199,0.036479466,0.042192522
0.086143255,0.07358358,0.06405299,0.07499175,0.06954355917261355,0.0714014,0.08314484
0.057650425,0.020166416,0.013362123,0.028336972,0.04533680772020846,0.032421567,0.03412249
0.015053242,0.02212688,0.026926937,0.017708309,0.010553606633216398,0.004560925,0.026163086
0.061365165,0.03590139,0.034546502,0.053453416,0.047349678840980736,0.04603766,0.05392165
0.24886894,0.23728889,0.23828107,0.24141528,0.22667972360078342,0.23275152,0.2348591
0.25582147,0.24294181,0.24368122,0.22666205,0.23396597403795846,0.22986701,0.25435022
0.08416928,0.048331156,0.041062176,0.062321797,0.06581107394866444,0.06330787,0.061093573
0.08423267,0.069324724,0.06625056,0.09260978,0.07424116445446988,0.07412158,0.069395944
0.2646542,0.25630432,0.25105646,0.255212,0.24858160491489628,0.25454018,0.2558471
0.04273258,0.022842046,0.026239661,0.06347327,0.03579530214771813,0.026322097,0.03896899
0.024192855,0.023643978,0.02456875,0.028349206,0.020043270202596213,0.016202167,0.040485542
0.56574094,0.57657176,0.5855217,0.56054586,0.5604658336279501,0.5623826,0.5832381
0.18596084,0.18541977,0.20004126,0.16043882,0.15542613932556837,0.15511125,0.18056652
0.08417942,0.08198338,0.09687065,0.08247177,0.06654395399263725,0.06900419,0.07988
0.15018874,0.13671249,0.14320084,0.140858,0.13665935819956151,0.13488024,0.13647984
0.04095371,0.024809692,0.027373785,0.031003803,0.029640035778402147,0.023188762,0.03293386
0.1888042,0.1837978,0.19217986,0.15969102,0.1659929299595758,0.16375288,0.19075203
0.026126944,0.0116097955,0.011951603,0.019885212,0.023474948408496905,0.019101799,0.03338472
0.28405347,0.2790283,0.28527823,0.29193217,0.2752321865139312,0.2788966,0.26994213
0.02157209,0.025581472,0.02759683,0.026841596,0.015530869931852195,0.012742631,0.04002179
0.037767388,0.039383426,0.046908356,0.055491626,0.028140717688443062,0.03156752,0.03831235
0.05024018,0.03390399,0.028494412,0.031345412,0.03780047226802834,0.027421288,0.05376332
0.25450385,0.24679054,0.24626982,0.23846535,0.23327751399665084,0.23162705,0.24406566
0.014758743,0.019997388,0.023527721,0.02732861,0.00816655248999315,0.0059010386,0.024960022
0.051987,0.039441817,0.05223038,0.059274495,0.03626930917615855,0.03738682,0.046260606
0.037332334,0.009877433,0.009489147,0.018801168,0.04109838846590331,0.03198562,0.022649359
0.045762718,0.026168164,0.012180096,0.0,0.0219066233143974,0.022412248,0.03559992
0.043833762,0.03176179,0.03953751,0.050937504,0.03760378225622694,0.03737534,0.043091424
0.05524361,0.02056383,0.01143744,0.019456372,0.05236630314197819,0.042458005,0.027912367
0.030759633,0.025209244,0.025309565,0.032416344,0.01917822115069327,0.01227624,0.031649765
0.028332971,0.016771872,0.049958184,0.06847602,0.02948731376923883,0.022775076,0.04410975
0.19864187,0.19324501,0.19480081,0.18239386,0.18523766111425968,0.18436638,0.19739123
0.03669595,0.03580238,0.03832102,0.036178052,0.03042522982551379,0.026781745,0.05473781
0.034175433,0.011361717,0.011927927,0.031754985,0.021543831292629878,0.013908662,0.022918176
0.14085619,0.12676011,0.12291058,0.12793106,0.12450783747047026,0.11457473,0.13349468
0.037145942,0.023650661,0.01797442,0.011112198,0.023056069383364162,0.017332643,0.017283611
0.017405592,0.022522427,0.029323583,0.026513413,0.008847483030848983,0.006345995,0.03458813
0.07160073,0.051842123,0.056482837,0.061159253,0.05833205949992357,0.055937,0.049062576
0.068742864,0.042027626,0.033540845,0.040424556,0.05044463602667817,0.048377253,0.048302237
0.38538662,0.3921149,0.40248185,0.36518908,0.3658935219536113,0.36241993,0.39756072
0.05925239,0.056975935,0.062093347,0.046482816,0.045778686746721205,0.0419034,0.07528843
0.22729361,0.22740856,0.24113059,0.22041242,0.20581795234907715,0.20539436,0.21685164
0.055670016,0.01975187,0.01656255,0.02483502,0.048551696913101815,0.038832672,0.02187398
0.13760047,0.14679722,0.15647194,0.10712665,0.11347270680836241,0.1105293,0.14252271
0.18182772,0.17659679,0.17808135,0.1862046,0.17035351022121062,0.17428774,0.17368904
0.1546325,0.12748568,0.13684513,0.11889313,0.13144998788699927,0.12757282,0.14301609
0.041774318,0.023181379,0.016474325,0.028357118,0.02929696575781795,0.020498604,0.0415651
0.02755896,0.012879464,0.02582456,0.051649228,0.01816716109002967,0.021686114,0.022799421
0.039758436,0.031506766,0.03510622,0.013722628,0.021882141312928483,0.020878166,0.044623427
0.076988935,0.027020507,0.01870747,0.042157337,0.0854750051285003,0.068020895,0.006144896
0.48183593,0.47548577,0.4762126,0.48928857,0.4807857588471456,0.47892907,0.4728151
0.08844511,0.063610025,0.051564597,0.070025206,0.06467685388061123,0.06951186,0.06751248
0.22670871,0.22909798,0.23433492,0.21964689,0.21304251278255076,0.2090551,0.2207878
0.09532058,0.0318675,0.007321529,0.03842531,0.10770884646253079,0.08825146,0.012883889
0.2943571,0.29834646,0.30605078,0.30185437,0.28634174718050487,0.2884378,0.29420087
0.20281303,0.18576823,0.18577388,0.18518747,0.17797421067845265,0.17527051,0.18348746
0.06892941,0.047855575,0.057425804,0.09359485,0.061633633698018025,0.067921236,0.05658454
0.09734021,0.09382832,0.09531079,0.0821649,0.07488377849302671,0.0774824,0.09697598
0.06451344,0.044691175,0.051522516,0.061433256,0.049302997958179884,0.042151712,0.055496458
0.04455381,0.042657245,0.05253815,0.067230105,0.03245542394732544,0.037264653,0.04054484
0.058815077,0.053847663,0.063517705,0.019374274,0.03408939604536377,0.0321856,0.06681763
0.16415769,0.16596805,0.17390002,0.15587722,0.14583717875023072,0.14801544,0.15448332
0.19666791,0.19613281,0.20391056,0.18893962,0.17693014061580845,0.18090971,0.18593414
0.022069559,0.004756271,0.02064003,0.04819697,0.015856170951370256,0.018019214,0.009734573
0.032558553,0.02239712,0.014054423,0.023761094,0.030925521855531313,0.023574501,0.021323536
0.13974927,0.10940608,0.116832964,0.13933137,0.12758774765526487,0.13018051,0.10904984
0.02508808,0.0227356,0.02456473,0.024664328,0.015075088904505336,0.012097597,0.029508803
0.019328363,0.008190974,0.026172647,0.043824703,0.01644762698685762,0.008429311,0.03563901
0.15633993,0.12709989,0.115793444,0.13546272,0.1383659183019551,0.13508512,0.119112074
0.021655113,0.004663422,0.01222802,0.035781026,0.022807323368439405,0.02045104,0.01332793
0.26067063,0.23954605,0.24046764,0.27361995,0.2534813452088807,0.2632054,0.23469307
0.051141612,0.05730493,0.073749825,0.058356762,0.03531304211878253,0.038896546,0.057804894
0.10887003,0.09892913,0.10765176,0.13232501,0.10302836618170197,0.108944505,0.09621942
0.044862986,0.054221075,0.05277609,0.034500524,0.03295193197711592,0.023382366,0.060735743
0.061822653,0.01652972,0.006756656,0.016862035,0.054492909269574556,0.045322984,0.046822663
0.049718283,0.03843666,0.042530112,0.031055659,0.038016112280966734,0.02772934,0.037606567
0.18632312,0.17248532,0.17503157,0.16964827,0.1615070696904242,0.16592465,0.17409687
0.5943142,0.590761,0.5803032,0.5978958,0.5912313854738832,0.6020665,0.596351
0.058611482,0.036945984,0.02242195,0.014672473,0.039649258378955506,0.03295935,0.047332432
0.03270092,0.033130746,0.031234821,0.02701369,0.029030153741809225,0.019267246,0.030383494
0.35037735,0.34870273,0.34359002,0.34427255,0.34399602063976126,0.33922946,0.320682
0.028832883,0.026405036,0.029829735,0.019879922,0.014582098374925903,0.01250533,0.043293156
0.10246737,0.0922037,0.08879843,0.092550084,0.08587478515248712,0.088912725,0.09107526
0.17677349,0.17014301,0.1735686,0.18682705,0.1642820298569218,0.16531654,0.16202116
0.06333229,0.031737722,0.034271784,0.025019318,0.05150427309025638,0.038743787,0.04531462
0.12900732,0.12431937,0.13069187,0.12623484,0.11498162689889763,0.120224774,0.11959335
0.14583433,0.12937747,0.12589698,0.14808707,0.13136140788168446,0.12413348,0.13335623
0.21778736,0.20957695,0.21020013,0.19121875,0.1991885719513143,0.19684827,0.21353592
0.076093346,0.06616924,0.06595349,0.07094623,0.05637294338237661,0.0582643,0.06524028
0.005405247,0.00420315,0.015614415,0.031719998,0.0019722805183368312,0.0022303313,0.022820968
0.046132334,0.018238537,0.020395167,0.030791432,0.03914781934886916,0.030339524,0.038359627
0.09819527,0.044716544,0.035652637,0.06691331,0.0936330316179819,0.079705134,0.043296766
0.04342878,0.05144919,0.064476915,0.04840307,0.03643455618607337,0.034607492,0.058697272
0.1550714,0.1301796,0.13022362,0.13808277,0.14331841859910513,0.14082351,0.13739307
0.033417553,0.020439006,0.017574096,0.020102836,0.023055718383343103,0.023196839,0.034202557
0.040509075,0.034371115,0.03914669,0.050762266,0.02926661975599719,0.031641178,0.04391943
0.12041971,0.10771632,0.10344351,0.10465869,0.10583441635006499,0.10333,0.111937925
0.13651681,0.116028115,0.11529636,0.119255826,0.12372406742344405,0.11479363,0.12175892
0.047727384,0.018326871,0.022293808,0.03437002,0.033777515026650905,0.024723686,0.03993176
0.25330815,0.2473443,0.25025925,0.23068716,0.22607158356429502,0.22297835,0.25225198
0.06505949,0.06290101,0.07832679,0.07659653,0.04832825289969518,0.05296775,0.058876436
0.0025697835,0.0047679935,0.012757076,0.016110294,0.0,0.0,0.013893694
0.02735658,0.012358564,0.017691301,0.02377376,0.01647554398853264,0.0106631145,0.028292086
0.3447394,0.33465204,0.33540452,0.32807738,0.32068957924137476,0.31920093,0.31860182
0.12213169,0.121069156,0.13055094,0.10719648,0.10152598609155918,0.10284905,0.12346861
0.22502786,0.2319788,0.25539,0.22401594,0.20941732256503937,0.20812893,0.22265215
0.06952057,0.055587318,0.05938115,0.08260952,0.0556492533389552,0.058679014,0.06307429
0.18163155,0.17574605,0.1768531,0.15452497,0.15706398942383937,0.15603067,0.1771807
0.02502478,0.010725991,0.0045633996,0.032528162,0.01607283296436998,0.014578186,0.015737128
0.053128563,0.026170261,0.019426968,0.032542244,0.034636894078213645,0.022988886,0.04467508
0.018508166,0.0244742,0.021077545,0.018566072,0.01363144881788693,0.009299204,0.03437236
0.30495152,0.2941682,0.28681418,0.32319808,0.3040037182402231,0.30638638,0.2741
0.13329959,0.12918153,0.13584056,0.11701208,0.10686614241196855,0.112014025,0.12843499
0.04848557,0.031471387,0.022466911,0.025460646,0.035863902151834125,0.028730027,0.046314884
0.109355256,0.040266793,0.026275797,0.052686468,0.10627860637671639,0.08753233,0.020321172
0.013850898,0.018744357,0.020561412,0.022754721,0.01605650096339006,0.010318086,0.023128808
0.05145026,0.041402567,0.03681554,0.044445768,0.05317437919046276,0.04613044,0.048709612
0.07368352,0.053264167,0.036931038,0.05617477,0.066187549971253,0.06834753,0.054420087
0.017237306,0.009591018,0.011989225,0.04219857,0.011668697700121862,0.010094188,0.02048267
0.31175715,0.30794722,0.30496186,0.30600673,0.30206691812401515,0.30251494,0.2989546
0.036660194,0.015443583,0.011503007,0.009155132,0.027413466644808,0.021147616,0.008126777
0.106251165,0.03919771,0.026033284,0.044745,0.10495517629731058,0.08495402,0.019043334
0.20851406,0.20693465,0.20907845,0.19022141,0.18194876091692566,0.18567723,0.1969109
0.18471284,0.18238366,0.18829569,0.17246036,0.1708744702524682,0.17056899,0.17970617
0.054716803,0.030646373,0.030614274,0.00378526,0.02495277849716671,0.024991177,0.038064674
0.15542571,0.15426134,0.1621937,0.16120015,0.1417221485033289,0.14718214,0.14746797
0.11203951,0.10121995,0.10348558,0.101205885,0.0931656715899403,0.09685588,0.104942486
0.08396198,0.079820395,0.085458845,0.086315244,0.06677215400632924,0.070373416,0.08207606
0.04487578,0.013706413,0.012861274,0.027782053,0.04662359079741545,0.03606625,0.015411843
0.04280576,0.031185362,0.03980778,0.05802153,0.02982539178952351,0.033234462,0.043320816
0.047723413,0.03247723,0.027309192,0.018076345,0.0317628549057713,0.023526952,0.051130686
0.026850611,0.02861416,0.0260916,0.020998932,0.016574048994442942,0.011518069,0.026089292
0.013083845,0.013325441,0.019353263,0.026952937,0.007979423478765409,0.006377764,0.025486473
0.022573806,0.005609448,0.020131437,0.05847667,0.015598081935884916,0.019763991,0.016517088
0.033919208,0.03808942,0.039669737,0.019514889,0.01868786112127167,0.013150595,0.044219248
0.05370702,0.031056106,0.025148517,0.037295148,0.038992824339569465,0.035739653,0.036071226
0.33071572,0.3156647,0.31458575,0.3128994,0.31837721910263317,0.31857494,0.3040029
0.03263054,0.024124585,0.03303338,0.045312643,0.02207372432442346,0.016009137,0.030085966
0.16477832,0.14323533,0.14509681,0.16028313,0.14896579893794792,0.15376773,0.14091663
0.08318433,0.07713473,0.08088563,0.092052385,0.07099538025972282,0.07150927,0.074694395
0.059544355,0.041901544,0.05239486,0.076018006,0.046146572768794365,0.0537588,0.044151485
0.047059976,0.025754794,0.023297587,0.017935783,0.031811223908673435,0.022986375,0.035769247
0.03603287,0.027983584,0.026027275,0.047460735,0.025936530556191835,0.027117506,0.03728798
0.055673994,0.052445807,0.060881622,0.058314055,0.03829127029747622,0.04170029,0.050965685
0.035337426,0.013834595,0.023049919,0.047338188,0.025605225536313534,0.024114355,0.024238799
0.039674558,0.01811665,0.014529791,0.05606416,0.031352901881174115,0.027562097,0.033337556
0.023255281,0.006226671,0.012817852,0.02756919,0.019077213144632788,0.02065318,0.028841682
0.13271968,0.11528955,0.1225613,0.10598081,0.11591281695476903,0.10958809,0.12210204
0.02613438,0.013237854,0.02216054,0.04823309,0.015563525933811556,0.017510794,0.021545958
0.11024816,0.07914881,0.08198809,0.100072995,0.09349050560943034,0.09769493,0.08733261
0.20075065,0.17693518,0.18230702,0.21077524,0.19077701144662068,0.19675589,0.16866854
0.11808711,0.12146553,0.124402486,0.11197226,0.10209161612549697,0.10194743,0.11261539
0.10610841,0.06726558,0.06390216,0.07955906,0.08657551519453091,0.08263604,0.081994
0.040226713,0.022240952,0.020518195,0.05944462,0.028957018737421125,0.033209257,0.03406054
0.017232008,0.013884877,0.025787333,0.01815658,0.007588372055302324,0.003997408,0.02933791
0.070710346,0.050196808,0.053021833,0.082435116,0.0559403183564191,0.06385535,0.05646481
0.034154534,0.026318684,0.023925854,0.020377956,0.01950132217007933,0.012726098,0.027920026
0.007173296,0.01321686,0.022750774,0.019809559,0.004637137278228237,0.0053955093,0.023817971
0.114148736,0.102899976,0.11476912,0.12019983,0.09761284585677076,0.10404143,0.103580624
0.2381526,0.22119695,0.21460018,0.2555043,0.23372627402357643,0.2318075,0.20206867
0.060177132,0.020023808,0.02128834,0.026688904,0.05053574303214459,0.039617077,0.028661173
0.080504596,0.03477261,0.015696926,0.026421964,0.07330507439830447,0.06338036,0.030248076
0.019638613,0.010573099,0.025580673,0.03351976,0.011412203684732222,0.009688057,0.026929088
0.048555754,0.031488117,0.022494348,0.016379267,0.04061117243667035,0.03313049,0.050990555
0.18975522,0.17743067,0.17442696,0.17783614,0.17880572072834325,0.17773695,0.17285562
0.19504188,0.06780848,0.044052318,0.10115497,0.20738689244321354,0.17322125,0.04309044
0.27712157,0.25199726,0.2476115,0.26043546,0.2575535154532109,0.2561919,0.22672825
0.031242833,0.019313011,0.029973967,0.05469854,0.020263747215824832,0.022369392,0.02927231
0.08059938,0.081724375,0.08574101,0.045836434,0.06253284375197063,0.05449944,0.09533623
0.08698489,0.081108175,0.09794572,0.057407185,0.06854990411299425,0.061228096,0.10676667
0.18079066,0.16569802,0.16447395,0.17178787,0.1593945395636724,0.16314124,0.15754366
0.10022305,0.0962551,0.10375413,0.0880052,0.0843256450595387,0.08181542,0.08904801
0.22391945,0.21286373,0.21561645,0.19266029,0.20196689211801352,0.19975352,0.2143531
0.15759711,0.14581774,0.13987407,0.15268622,0.14450516867031013,0.14644757,0.13495694
0.027767926,0.018726844,0.02840337,0.03692016,0.018851237131074228,0.0138304755,0.040954944
0.04412958,0.02751648,0.039004438,0.025173157,0.026006759560405577,0.021913253,0.057808142
0.04450143,0.033197388,0.034871668,0.051635236,0.03354282201256932,0.03434839,0.04049807
0.31964514,0.31798065,0.3205525,0.30429602,0.2990120779407247,0.29526156,0.3048684
0.20181602,0.20183517,0.21089773,0.18160866,0.17544706052682363,0.17613678,0.19867116
0.0344375,0.021985728,0.03767106,0.062656656,0.02429911645794699,0.029949129,0.027252655
0.011500105,0.0037573213,0.009863481,0.025741056,0.007864304471858269,0.0074830055,0.012068432
0.07315447,0.036845863,0.020759257,0.03710206,0.07031847921910876,0.05944945,0.030516174
0.03193692,0.018593553,0.013333708,0.022004656,0.026459643587578616,0.016911797,0.028979346
0.19412929,0.18985425,0.1898292,0.18740736,0.17662976059778565,0.17890814,0.18037032
0.02691818,0.02067785,0.02448632,0.043329403,0.0162809649768579,0.018364914,0.025973309
0.06330173,0.060671616,0.051064506,0.04636939,0.04874906292494378,0.03952372,0.07484786
0.04097473,0.030058082,0.035005584,0.059201166,0.03233402394004144,0.036363743,0.03368592
0.0348937,0.015987433,0.010140041,0.0209613,0.037025469221528155,0.028491318,0.01801436
0.5152937,0.5042455,0.4925158,0.5127738,0.5026972001618321,0.50256705,0.50195706
0.018852964,0.025273401,0.03658937,0.014716804,0.007138967928338076,0.00820671,0.047175843
0.03294327,0.017163184,0.014204711,0.038729444,0.020089508205370494,0.021581516,0.03138774
0.047180682,0.031763412,0.025766877,0.03743714,0.03746033724762023,0.0261814,0.047380377
0.050277166,0.044622414,0.055217586,0.055096775,0.04231117953867077,0.03818015,0.060310435
0.04912024,0.03921221,0.03437876,0.042727098,0.042579385554763136,0.038804002,0.042186912
0.4199244,0.41485423,0.4149643,0.3880406,0.40405830424349826,0.39644516,0.40680423
0.09291378,0.041094586,0.025923638,0.05777353,0.08050342483020549,0.0679978,0.047472883
0.02830135,0.01658526,0.025856493,0.017028771,0.017747329064839744,0.016301118,0.027933888
0.21089599,0.2105431,0.21804589,0.2109252,0.19129659147779549,0.19671637,0.19633982
0.07995646,0.05432469,0.052582346,0.025100917,0.0595906115754367,0.04708863,0.08294374
0.029991567,0.021472696,0.035568617,0.052451313,0.020546802232808133,0.024756476,0.028889887
0.17753612,0.17142676,0.18144107,0.16264792,0.15402196924131817,0.15143466,0.16159819
0.025533892,0.030324437,0.036000855,0.04178752,0.01956293117377587,0.018484958,0.030070666
0.018675312,0.017485522,0.028303212,0.050756797,0.015802010948120657,0.018136658,0.019636378
0.031253822,0.039083973,0.048846096,0.03448753,0.020859324251559456,0.01602012,0.051607918
0.0637252,0.03771473,0.037896194,0.047116235,0.04829320589759235,0.044935405,0.041115075
0.12523562,0.106104136,0.09983746,0.089899585,0.106889466413368,0.09832822,0.121044606
0.07015696,0.06309005,0.059974432,0.0146974325,0.053465353207921194,0.040543787,0.090259284
0.09512794,0.08369352,0.09259264,0.10275498,0.08458728107523687,0.08708085,0.08224158
0.039352678,0.028108254,0.01876317,0.04261455,0.028686398721183923,0.029054902,0.031339455
0.3546239,0.35201097,0.35226107,0.36924314,0.35154029109241747,0.35835204,0.34903872
0.52135646,0.50725,0.5003382,0.52532226,0.5112777306766638,0.5114814,0.49960116
0.018839695,0.022586651,0.026056247,0.020774394,0.011686467701188063,0.00980559,0.027494982
0.035163708,0.026974753,0.02305963,0.0291754,0.0274798516487911,0.021396622,0.029720496
0.22787699,0.21041526,0.20341255,0.22310369,0.2240509234430554,0.21832466,0.20399396
0.076925725,0.05987278,0.050323755,0.077801675,0.05675036040502163,0.05966097,0.056648646
0.0010369383,0.004764135,0.0120138,0.019774646,0.0024687053481223208,0.0025553405,0.020082887
0.13737105,0.13746405,0.15142433,0.11308473,0.11615749696944982,0.109901816,0.13864356
0.059716202,0.044165567,0.050247736,0.03978327,0.04693325881599553,0.04392504,0.052529704
0.050584413,0.035896454,0.022472074,0.023939833,0.03676296220577773,0.030988522,0.04826429
0.37977177,0.3801031,0.38721526,0.38322252,0.36900770214046213,0.36958915,0.3761479
0.0486217,0.019654945,0.023127718,0.05283232,0.041879312512758754,0.04105632,0.025158692
0.24847984,0.2398214,0.23201494,0.24707289,0.23689199421351967,0.23641154,0.24064817
0.11458361,0.11499186,0.114644065,0.07958527,0.09199074551944474,0.08249806,0.116132334
0.093727306,0.034659937,0.020747337,0.036454216,0.07907332974439979,0.065395564,0.053263705
0.33613542,0.3215277,0.31907067,0.3255806,0.31665177899910674,0.316117,0.32196593
0.03765765,0.028929915,0.032958232,0.019719474,0.01646732598803956,0.016840242,0.046377417
0.1675149,0.16640538,0.17623085,0.13725027,0.14995354899721294,0.14774422,0.1669557
0.4198066,0.38554865,0.37228426,0.44275415,0.42812772568766355,0.42912403,0.37215856
0.25526363,0.22461902,0.21710944,0.26338118,0.24807669488460168,0.24688554,0.21385565
0.16830795,0.16509487,0.17070615,0.13488711,0.14511120870667252,0.14004579,0.17290652
0.057725832,0.03626415,0.04129418,0.058217674,0.04479429268765756,0.049128033,0.04953265
0.06509227,0.04840604,0.05828345,0.06325732,0.04770580286234817,0.049130864,0.054770265
0.015796468,0.009313599,0.008218672,0.031022072,0.010920972655258359,0.0071694925,0.02377189
0.25176415,0.22538856,0.21784514,0.23846258,0.2415560044933603,0.23884195,0.22688124
0.0,0.002164416,0.014583448,0.020896815,0.0023583026414981585,0.0009907559,0.02084722
0.029950343,0.011372172,0.018178714,0.048724085,0.030368076822084613,0.026474819,0.025207639
0.024172284,0.0059096096,0.015550949,0.03532946,0.013476104808566288,0.016502388,0.015962735
0.027509376,0.029835057,0.028106207,0.024726018,0.016087785965267158,0.012739867,0.035001524
0.03031841,0.0104515,0.0114761405,0.029775754,0.015649610938976658,0.013098769,0.026264217
0.15323432,0.15267463,0.16000482,0.14696494,0.13028225781693545,0.13399684,0.14553328
0.0342597,0.028502017,0.025608653,0.01698587,0.01700467702028062,0.0118268505,0.033049546
0.19035722,0.1903928,0.20034745,0.17930888,0.166259049975543,0.16873835,0.1883978
0.025798306,0.036592714,0.031545453,0.03116475,0.020694637241678235,0.018598847,0.046984073
0.02174773,0.02410096,0.023811543,0.020355776,0.01633197897991874,0.010823831,0.02247474
0.048322737,0.03515992,0.02403005,0.0064067766,0.030236469814188188,0.024284102,0.037528813
0.16039965,0.14386009,0.144624,0.15773942,0.14767683886061034,0.15104859,0.14277014
0.050986886,0.038741414,0.035860084,0.038285613,0.03975834238550055,0.03254158,0.034155395
0.06922117,0.06470778,0.075336635,0.074156046,0.049811992988719585,0.054842077,0.062467914
0.056687266,0.036235057,0.042697646,0.041650712,0.04102050746123045,0.036075138,0.041416526
0.1874436,0.17789364,0.18306464,0.1781532,0.165536249932175,0.16832307,0.17852046
0.03523802,0.007254121,0.005093226,0.027733743,0.03181930190915812,0.024379194,0.030457802
0.38999638,0.3790816,0.37680307,0.3835457,0.37648877258932634,0.3737785,0.37440184
0.062076487,0.04053109,0.044033036,0.07717909,0.05284107017046421,0.05845225,0.044101093
0.13701653,0.13021205,0.13884424,0.05822639,0.11710964702657882,0.09980339,0.15160526
0.087492764,0.03869456,0.021023216,0.03767799,0.08024333881460033,0.06792617,0.04722921
0.01154298,0.011467033,0.010570208,0.02310066,0.011256754675405281,0.008727476,0.027891733
0.026363686,0.011484983,0.020533938,0.035846367,0.016574517994471082,0.015359469,0.019781
0.05865202,0.03319387,0.025495997,0.023212984,0.04712160282729617,0.036619075,0.01887881
0.026847817,0.00827516,0.0045892224,0.029623449,0.02779095066745704,0.025415368,0.016610995
0.031672142,0.022701416,0.033232674,0.045142233,0.01989207519352451,0.02214142,0.033672757
0.04755064,0.024512175,0.021655114,0.016004726,0.029105560746333647,0.020345606,0.035660885
0.13511153,0.12820242,0.11722366,0.09986611,0.1072482564348954,0.103893116,0.1207989
0.039095864,0.039019987,0.031624876,0.03000532,0.026753844605230677,0.018649273,0.04796767
0.093823135,0.099458605,0.112249956,0.065141454,0.07825366469521988,0.06874755,0.121754974
0.015107691,0.012072566,0.0214845,0.02002044,0.015471853928311238,0.011938743,0.038548723
0.027880877,0.01796911,0.019223677,0.021373868,0.010347903620874219,0.010261133,0.032735024
0.024092153,0.007347037,0.010659022,0.035217434,0.01958499917509995,0.017237037,0.025672235
0.077105105,0.06750964,0.071092315,0.09279829,0.06497742389864543,0.06736392,0.067322314
0.057910495,0.038436197,0.048674867,0.06670982,0.045672635740358146,0.04778216,0.039357174
0.234986,0.23321684,0.24300113,0.23125626,0.2165087929905276,0.21868351,0.22301014
0.21213883,0.20596007,0.22059684,0.18664373,0.19989873199392394,0.2004182,0.20693322
0.090277985,0.09008737,0.09959183,0.09803106,0.07450639447038368,0.08048758,0.08605063
0.07003131,0.07231467,0.06456938,0.056071818,0.054172727250363636,0.04194665,0.071239755
0.29230654,0.29491735,0.30976018,0.29285878,0.2747982564878954,0.27824974,0.2871405
0.04113336,0.029910278,0.030011425,0.027251884,0.03191115191466912,0.020628676,0.037428226
0.07050675,0.056022573,0.05525645,0.077474445,0.056940380416422826,0.05978176,0.054216687
0.17840275,0.14831544,0.14262365,0.16518722,0.16109641966578517,0.16299897,0.14941494
0.05659993,0.050481886,0.051539987,0.061795518,0.04240524254431455,0.04430879,0.053875286
0.029543757,0.01382056,0.014991762,0.025879472,0.028899469733968185,0.024398744,0.0409774
0.124625504,0.04745199,0.02148837,0.07338634,0.1370640582238435,0.11776815,0.020029321
0.017377742,0.012797265,0.025813302,0.030448258,0.012841299770477987,0.005694501,0.032279924
0.015381321,0.014569444,0.021767473,0.021674052,0.006938159916289595,0.007186614,0.027415179
0.086174235,0.08631229,0.09780519,0.10407646,0.07201239932074396,0.07565266,0.08162171
0.022289738,0.013828623,0.023023723,0.038489625,0.013202354792141288,0.013774052,0.020554628
0.18718356,0.16473532,0.16131954,0.19754629,0.18255843095350585,0.18238012,0.15953714
0.12314388,0.089973755,0.09774777,0.10146733,0.1080845514850731,0.10384023,0.1013277
0.046627432,0.017935198,0.007777272,0.020014562,0.04323318259399096,0.038640887,0.024492506
0.06172131,0.060060266,0.05260282,0.057011276,0.0615814516948871,0.05401382,0.08080885
0.10205442,0.045979224,0.032695927,0.07712218,0.11740545104432706,0.10662091,0.06578329
0.027399167,0.017343327,0.01741268,0.0316557,0.01683190600991436,0.012890473,0.026677422
0.23203331,0.23017865,0.24957669,0.20568527,0.21446822286809336,0.21130472,0.2152568
0.13215451,0.13584109,0.15282784,0.11882123,0.11240234174414052,0.11394386,0.13172826
0.059686378,0.031228885,0.022050356,0.027763486,0.05216312712978763,0.04302142,0.031809
0.41447917,0.40649974,0.4107747,0.4050526,0.4028031241681875,0.39694574,0.40640104
0.2579182,0.24504964,0.24420002,0.24039151,0.23298035397882125,0.23339185,0.2535087
0.08087185,0.053379845,0.045761548,0.066949904,0.08052294483137669,0.07170591,0.056788135
