size_D,duration_D,app,har,ifc,source,nlan,t04,t05,t07,t08,t10,t11,t12,Generated_Var_4,Generated_Var_6,Generated_Var_9,Generated_Var_12,effort_D
0.17680308,0.03846422,0.31781566,0.55855495,0.5167585,0.7647163,0.35554332,0.32098547,0.6041661,0.41761592,-0.057563122,0.5395834,0.39495933,0.7365033,0.23081732,0.2536072,0.51524305,0.71448314,-0.065410025
0.27195662,0.28713644,0.61479264,0.6919853,0.7528182,1.2134653,0.5041476,0.39696226,0.56601954,0.4665188,0.1811486,0.54519576,0.59747523,0.77284104,0.41781437,0.49836162,0.05442083,0.30659962,0.1421637
0.27836502,0.3210688,0.9044318,1.1092899,1.4890711,2.3444688,0.44134432,0.568489,0.7735027,0.5334623,0.40561056,0.64514786,0.84498584,1.1340398,0.5239776,0.6858916,-0.054755583,0.5219576,0.18720183
0.2665268,0.28560773,0.7564999,0.95332116,1.1834328,1.8813971,0.4524855,0.5128242,0.6726811,0.5117607,0.32188714,0.5925488,0.7381002,0.9761541,0.46256337,0.61317116,-0.017695341,0.44654858,0.16862282
0.26543558,0.33152816,0.8888584,0.9668763,1.2591839,2.0522444,0.3924802,0.5310718,0.66454625,0.46010247,0.3593368,0.5974312,0.723647,1.0696332,0.45004067,0.6120984,-0.05937399,0.42286605,0.21207073
0.23515962,0.21759248,0.52863365,0.6139198,0.62867975,1.0353285,0.39072952,0.33370313,0.578094,0.41921625,0.058203,0.5236375,0.49367738,0.7836484,0.33243462,0.3781255,0.17254785,0.38339227,0.06031868
0.22241053,0.27534705,0.6258389,0.6130568,0.6927407,1.1342083,0.2551221,0.39367035,0.48121583,0.3872468,0.17340118,0.4985827,0.36986154,0.8264801,0.2710055,0.3616094,0.13839838,0.32803008,0.09484201
0.22010253,0.2744955,0.7951408,0.8818799,1.037594,1.763228,0.3177135,0.5015144,0.6144856,0.44069928,0.27579364,0.55779046,0.58451176,1.0208256,0.37022534,0.49745494,0.0062164827,0.4263907,0.13816762
0.21275775,0.23078972,0.61317503,0.7788878,0.951828,1.4415163,0.42170137,0.4463886,0.57098013,0.4390059,0.23017417,0.52400374,0.60121536,0.8232702,0.38317162,0.50562495,0.0625228,0.40032864,0.12547418
0.19529408,-0.045889247,0.23394397,0.5798463,0.41655254,0.7618724,0.4777543,0.30913547,0.67802036,0.42990273,-0.14172748,0.5765365,0.48330852,0.73736435,0.2747345,0.27331668,0.5479448,0.80280447,-0.103393815
0.58864665,0.35267815,0.721932,0.83089495,0.427716,1.4304926,1.0888729,0.3081715,1.0616908,0.8197266,-0.021968413,0.9507776,1.0389385,1.1581414,0.8089756,0.76073956,0.14779642,0.4302424,0.23968585
0.20758872,0.24604046,0.64560884,0.8328494,1.0672354,1.5788046,0.42044237,0.46149784,0.60255706,0.4637184,0.28135443,0.5372978,0.6260624,0.8365356,0.40192732,0.5291915,0.06077493,0.44613236,0.12629794
0.19082414,0.14319327,0.42920622,0.5673146,0.5957654,0.9101759,0.37315807,0.339422,0.52808595,0.37916565,0.03385743,0.48885798,0.4457111,0.6957029,0.28607515,0.3382782,0.23862138,0.44768924,0.030433329
0.2695565,0.31421947,0.76246494,0.8738624,1.0984269,1.7733527,0.4873724,0.5027808,0.6592628,0.46736315,0.30634266,0.5733352,0.71209055,0.9223257,0.47548404,0.60352075,-0.055876266,0.37806457,0.19970694
0.43169168,0.5590031,1.295354,1.2893158,1.6696528,2.9125628,0.7337665,0.66198033,0.99248576,0.63162315,0.5529592,0.7682913,1.1006495,1.4178442,0.81549424,0.91437453,-0.29454067,0.4278289,0.41287997
0.98306453,0.7402958,1.2803086,1.2024125,0.77966857,2.493483,1.9531071,0.37237188,1.5730401,1.3584884,0.347587,1.3592392,1.678382,1.5814985,1.4731982,1.3201907,-0.046210635,0.31354445,0.57284504
0.18105185,0.019887136,0.33805916,0.5596247,0.4778856,0.8691577,0.36991003,0.34724092,0.6294584,0.41286647,-0.08002844,0.5405295,0.41325057,0.7845592,0.22277476,0.2840837,0.48995927,0.72157824,-0.08411403
0.2759825,0.2742018,0.61320436,0.68906635,0.7015281,1.1910831,0.474313,0.3899796,0.58757603,0.45187122,0.1253406,0.55280465,0.5809811,0.8315925,0.4008759,0.4691932,0.06993858,0.32156467,0.13265043
0.3715909,-0.014000466,0.28843972,0.6510857,0.18571413,0.7794807,0.71334285,0.265483,0.89947367,0.5255678,-0.26112494,0.7291563,0.66533893,0.8842405,0.45558125,0.36546722,0.51374495,0.81890285,-0.08351486
0.89875984,0.68536603,1.165332,1.1330752,0.79574955,2.4005892,1.7454412,0.36515474,1.40371,1.2150949,0.3806242,1.1384182,1.5410931,1.3468056,1.3610388,1.2304022,-0.1312506,0.22045822,0.5258343
0.15638383,0.1624558,0.5692161,0.7492958,0.9274622,1.3995355,0.28404805,0.40287602,0.551347,0.38773313,0.19004951,0.4802405,0.50814176,0.7887411,0.2934951,0.38678724,0.13377993,0.47290462,0.05633244
0.59994054,0.46976456,0.83221674,0.87104183,0.66498864,1.6660037,1.1391842,0.36740902,0.98439944,0.82388407,0.21882962,0.8700767,1.0629902,1.0812274,0.8670023,0.83296376,-0.050193295,0.23274636,0.35833636
0.4793402,0.40601927,0.83307546,0.8654368,0.7177038,1.67931,0.8385704,0.44929305,0.7507205,0.6403058,0.24694908,0.6923094,0.8764113,1.0252118,0.6788575,0.7065212,-0.08981826,0.20170589,0.2759147
0.17573392,0.08554652,0.41762555,0.5801493,0.5753019,0.9553243,0.3289014,0.33720845,0.57762945,0.3687797,-0.016256664,0.49305916,0.45881042,0.78044665,0.27808723,0.30379665,0.28678033,0.5083288,-0.01018867
0.12176064,0.159834,0.6695217,0.8360452,1.0760149,1.7155405,0.10846376,0.41345018,0.63618946,0.40950122,0.21436235,0.4903852,0.47964528,0.96657467,0.24230546,0.32147297,0.2535929,0.6452302,0.020573262
0.71684813,0.33409074,0.7975878,1.0106081,0.3916418,1.6990232,1.3172916,0.34492534,1.315252,0.9972623,-0.11554664,1.1511557,1.2595565,1.4548591,1.015995,0.8748284,0.22405486,0.57129645,0.22899881
0.25395322,0.30967617,0.77341324,0.8727793,1.1461748,1.7943032,0.42318547,0.47561407,0.62705004,0.4438998,0.3045498,0.5611602,0.6831163,0.9374026,0.44409126,0.576812,-0.04458317,0.37404817,0.1789012
0.59242773,0.41267747,0.77023727,0.84341323,0.5937592,1.5860375,1.1072932,0.3276123,0.9678165,0.812138,0.1981517,0.8126161,1.0359944,0.9964595,0.8412853,0.8284274,-0.05052925,0.24995944,0.3350853
0.40377402,0.29622173,0.6299219,0.74564147,0.57676375,1.313051,0.7409256,0.3635889,0.74735403,0.5938952,0.07448287,0.66587466,0.7887328,0.9391399,0.5705104,0.5825707,0.031781882,0.2904935,0.17383364
0.35644436,0.5222245,1.3276958,1.3989764,1.9730887,3.1993868,0.5005194,0.6876912,0.9871768,0.5545079,0.5954816,0.751248,1.0795193,1.4928923,0.7208564,0.8862078,-0.22453326,0.57472885,0.31866542
0.4859965,0.42952323,0.7889471,0.7967189,0.70848346,1.4916803,0.8827591,0.38223433,0.79378355,0.66649467,0.2510077,0.7066812,0.8676384,0.93753034,0.69040984,0.7031063,-0.048671,0.21193357,0.28881755
0.2320397,0.072880775,0.4033164,0.6022404,0.48271632,1.0187423,0.44966233,0.3535104,0.6599393,0.44213495,-0.06264714,0.58367723,0.5012145,0.85515964,0.29856652,0.3856008,0.3812716,0.624656,-0.05150737
0.26633435,-0.08185201,0.17923471,0.6578061,0.31596047,0.7645753,0.6624501,0.27689564,0.7987155,0.49798596,-0.19795753,0.6507513,0.61663294,0.77638537,0.379927,0.32992142,0.5917766,0.89649683,-0.09661984
0.097284555,0.10286069,0.59749085,0.8378742,1.0919939,1.6665145,0.21329844,0.45137134,0.6375656,0.41180044,0.25347722,0.5030251,0.53382784,0.9308632,0.27863976,0.34230703,0.28966886,0.6812975,0.013957853
0.4939039,0.10919942,0.46280363,0.782298,0.22470263,1.0422761,0.90850484,0.29243526,1.073878,0.682343,-0.2530661,0.9092833,0.875568,1.1059765,0.6516686,0.5276837,0.4585035,0.7793785,0.0115159275
0.29139477,0.39940464,1.0202193,1.1290866,1.5347193,2.4651456,0.4514632,0.5848144,0.7913625,0.51721555,0.46864283,0.64214784,0.86418855,1.161918,0.57340187,0.71746933,-0.12696515,0.48228398,0.25254908
0.23617256,0.25550747,0.7579954,1.000163,1.323741,2.0418448,0.4589078,0.53764206,0.70380116,0.5116408,0.3614887,0.60437065,0.76978517,1.0242227,0.4741772,0.622534,0.018068574,0.5179011,0.1616435
0.30640715,0.3034612,0.6272711,0.6804265,0.7093009,1.2163796,0.5452588,0.38024485,0.59141004,0.48072508,0.1901053,0.532504,0.61409104,0.7565973,0.45669326,0.519974,0.0035619303,0.2539031,0.18267782
0.8461919,0.66286534,1.1255072,1.1163245,0.80009556,2.242066,1.5868239,0.4168363,1.3399987,1.1073623,0.26413456,1.2230517,1.4344964,1.4818678,1.1972806,1.1405458,-0.07389426,0.29236487,0.51627845
0.28682184,0.17083584,0.48400837,0.6154979,0.47770634,1.0168302,0.5585437,0.31111053,0.6427431,0.45943257,0.0070882747,0.5659833,0.62174904,0.78938466,0.44767147,0.44416255,0.10650031,0.32755136,0.09695455
0.2692833,0.40927258,1.027531,1.0638914,1.4290432,2.3142273,0.3548459,0.5628268,0.73537207,0.46132421,0.44784462,0.6103325,0.7600657,1.119549,0.5083499,0.63464135,-0.13115358,0.4438468,0.25138402
0.5260436,0.4308399,0.8387388,0.92525476,0.8250587,1.7857682,0.93234926,0.458634,0.8597026,0.71832263,0.22679736,0.7823942,0.96323526,1.1193527,0.7316116,0.8042011,-0.08660201,0.2567146,0.28247675
0.24636304,0.31622246,0.744437,0.8286324,1.0615329,1.6356426,0.43980762,0.46047854,0.5992776,0.4449422,0.29168135,0.5355735,0.65566,0.8842562,0.44303992,0.5494212,-0.024984151,0.34952596,0.19277026
0.1787042,0.23977044,0.62939805,0.7019639,0.87766016,1.2932471,0.29206723,0.40850222,0.50492257,0.40597916,0.22180669,0.49283683,0.4640086,0.7892509,0.30432183,0.41061696,0.11688179,0.3868121,0.11084639
0.24723592,0.2855226,0.73045605,0.84497577,1.0360646,1.6714796,0.4280298,0.4731145,0.62868214,0.4505461,0.25992346,0.55199045,0.6543932,0.90202475,0.42616245,0.53301036,-0.051926862,0.36752802,0.17081669
0.37365317,0.31700453,0.6465773,0.77178943,0.7435547,1.4098414,0.71677697,0.39773542,0.69784915,0.56704754,0.20551795,0.5935589,0.7739249,0.8295223,0.57382876,0.6317277,-0.04630758,0.26247954,0.2209619
0.23079425,0.19448584,0.7242634,1.0582035,1.4036208,2.2049294,0.41436362,0.5432144,0.7678274,0.4343134,0.3187116,0.5889659,0.8098214,1.0789115,0.4684701,0.6214647,0.026961572,0.58596784,0.11582855
0.16206205,0.0042784996,0.27929768,0.55384207,0.4960639,0.7885759,0.36508098,0.31632274,0.5846839,0.37338436,-0.078876846,0.5022556,0.4097456,0.7012404,0.2203161,0.24947365,0.47771966,0.70231664,-0.07577523
0.22579911,0.12369715,0.47734043,0.6223077,0.574255,1.0210528,0.38005358,0.33834934,0.6155058,0.44341502,0.0065701697,0.5689449,0.45741385,0.89182633,0.2912772,0.32779992,0.36913508,0.5775273,-0.009913922
0.11421758,0.09775776,0.49216738,0.636589,0.7657906,1.1547512,0.13676745,0.36033422,0.5242524,0.3457091,0.102324426,0.4275648,0.33599404,0.7674187,0.16949539,0.23791102,0.31896642,0.5792026,-0.011087508
0.18803816,0.25581783,0.6628119,0.7237202,0.8926704,1.3828173,0.29435483,0.41702366,0.5082766,0.40833604,0.24602352,0.50571114,0.48338875,0.80834913,0.30772522,0.43828836,0.08257891,0.3651548,0.12601516
0.16459239,0.13929757,0.54260826,0.7655608,0.9119861,1.4015831,0.32758352,0.42952594,0.5761688,0.4027917,0.17937942,0.5042149,0.5402178,0.82331204,0.31230214,0.41261837,0.16472335,0.5159084,0.05009548
0.45531255,0.033906184,0.34442377,0.7379795,0.12628865,0.97393155,0.93110275,0.26470748,1.0402213,0.63928515,-0.31523812,0.8660812,0.88305,1.0061483,0.6157647,0.48814207,0.46005654,0.7780777,-0.00092955586
0.2875809,0.372598,0.9809556,1.1172805,1.4666606,2.3902192,0.40479147,0.58844525,0.7646276,0.5110687,0.42502543,0.6417896,0.831281,1.1935127,0.52254796,0.6883757,-0.09739832,0.4959041,0.22990665
0.41462874,0.33908805,0.66046023,0.7383703,0.6081021,1.3017867,0.7894581,0.3586942,0.74811876,0.60084635,0.15009554,0.66040653,0.80439043,0.896237,0.6111771,0.6076349,0.0051613995,0.24441546,0.21806285
0.24076597,0.27189347,0.6740413,0.81915325,1.0159844,1.5473781,0.4586527,0.4408549,0.58594203,0.46550512,0.25451976,0.54290926,0.65037405,0.88315743,0.43334952,0.538662,0.029019322,0.37649566,0.15988263
0.1433292,0.07858785,0.4775183,0.7247421,0.82971525,1.294405,0.32512948,0.42379588,0.5905349,0.4022084,0.11889952,0.50665116,0.5178163,0.82778186,0.28332528,0.37264252,0.2646653,0.59029174,0.009423529
0.26491684,0.3293141,0.7898266,0.9329934,1.2123821,1.9008704,0.4502935,0.49306655,0.6670371,0.4779397,0.35661498,0.56787956,0.7284777,0.9306591,0.48376876,0.61943066,-0.07381493,0.4046365,0.19729157
0.5380018,0.42138174,0.7627025,0.80499,0.6213083,1.5482328,0.9794137,0.37074485,0.8581666,0.69336945,0.19512802,0.7269368,0.93955183,0.9465107,0.7593236,0.7536124,-0.09344123,0.19027597,0.30698502
0.12691915,-0.10529444,0.27233326,0.71300024,0.6249831,1.1388279,0.2397526,0.36808458,0.7298796,0.3989698,-0.06005891,0.4694233,0.3979351,0.8830278,0.21850117,0.16882695,0.6099272,0.92904073,-0.145407
0.3038343,0.40614325,0.8829867,0.8227776,0.9983324,1.6574163,0.43175566,0.45922843,0.6475884,0.44962636,0.29099333,0.58148944,0.6298475,0.97211003,0.47344595,0.5240276,-0.054407697,0.30446634,0.22493869
0.38399336,0.17491104,0.4687531,0.6763057,0.391808,1.0768658,0.7620855,0.303,0.8337673,0.6005887,-0.06718016,0.7082702,0.7775555,0.89210534,0.5271585,0.51964015,0.23679258,0.4858784,0.09848637
0.47480932,0.06428733,0.3753617,0.75437087,0.19184376,0.962943,0.9213749,0.26550686,1.0336082,0.6674328,-0.26330164,0.86764526,0.8587105,1.0115606,0.5847003,0.49590483,0.5137433,0.83506346,-0.019480146
0.47646892,0.4692638,0.9021825,0.86516774,0.84666824,1.7651145,0.7964515,0.4780429,0.7850816,0.6065374,0.22543518,0.7391247,0.8525501,1.11982,0.65544796,0.74671483,-0.13040963,0.22851303,0.29133382
0.19398034,0.1975859,0.6296796,0.7614388,0.9221207,1.4561636,0.3229875,0.43979803,0.57256794,0.4192568,0.20156172,0.520153,0.54588515,0.8898604,0.3268019,0.45055723,0.12838899,0.44384074,0.0953949
0.5417894,-0.14140901,0.21496977,0.89167607,-0.011419371,0.9697088,1.157181,0.25757813,1.3209087,0.7604055,-0.5277501,1.0944277,1.0054275,1.2086551,0.6856482,0.48881552,0.83947444,1.284215,-0.1668446
0.24587163,0.15266839,0.47127342,0.59625745,0.52199394,0.9753311,0.43905842,0.33225146,0.6167921,0.41297236,-0.0108420225,0.54330546,0.5222015,0.78931904,0.34310433,0.37820145,0.1922848,0.41919342,0.046155907
0.19604644,0.02683313,0.2794454,0.70480794,0.68376434,1.1253998,0.5439813,0.38746297,0.6494467,0.42641076,0.01996795,0.5455314,0.62432027,0.71844333,0.38460842,0.4202404,0.27997413,0.5902394,0.0045145396
0.2681777,0.26635593,0.6218475,0.76199794,0.8533081,1.3897258,0.53066266,0.43164793,0.61430275,0.47789532,0.20570375,0.5593735,0.65706396,0.8327329,0.4475939,0.5425985,0.025347969,0.34182936,0.14982499
0.17323604,0.19212745,0.5169488,0.6360682,0.7454145,1.0998957,0.35683548,0.38602886,0.50721717,0.39049348,0.13073984,0.4795164,0.47678953,0.7133399,0.30701363,0.37730333,0.14760362,0.3943526,0.07561836
0.25010252,0.16143033,0.5556391,0.8801022,1.0282373,1.6530067,0.5727221,0.4819134,0.6896802,0.49596554,0.22220176,0.5740479,0.7631811,0.878323,0.471514,0.6093881,0.07707782,0.5051036,0.13537298
0.3251413,0.3141082,0.64625514,0.72636086,0.7638129,1.3473274,0.60987943,0.38617566,0.63479376,0.5125331,0.21578346,0.5519724,0.6811328,0.7729441,0.49764338,0.56628764,-0.023053082,0.2575598,0.20548606
0.2655295,0.29314312,0.64172226,0.6797741,0.7306386,1.2176902,0.42816404,0.36237913,0.55664694,0.44490144,0.17326671,0.5313578,0.5493024,0.7891873,0.39114046,0.43796247,0.07326311,0.29526103,0.13537052
0.38688734,0.19189955,0.49682155,0.6819489,0.38178346,1.1142236,0.7420146,0.32396832,0.79827785,0.5911924,-0.0768227,0.7004659,0.76328075,0.9369669,0.51033694,0.53173757,0.21340185,0.46444023,0.09279563
0.32500565,0.29843807,0.65298676,0.8210669,0.871492,1.5242603,0.64453036,0.43795177,0.67242754,0.54477227,0.24962583,0.5785092,0.7615527,0.85558933,0.53079987,0.6203265,-0.013997008,0.33002463,0.19599813
0.11018751,0.021672165,0.40804252,0.64814764,0.72931457,1.1614311,0.08955298,0.33188036,0.6439477,0.38469455,0.01880576,0.44080356,0.30929115,0.8576987,0.15448883,0.1400961,0.5548482,0.8108473,-0.11446478
0.26813236,0.14949827,0.5278941,0.925115,1.0491642,1.7544904,0.6075829,0.47092086,0.7284223,0.49458158,0.21101306,0.6032039,0.80388373,0.9291221,0.50611037,0.6152585,0.07769252,0.48925132,0.13657111
0.27332902,0.13564865,0.45405322,0.6052068,0.45287365,0.8930673,0.4643283,0.31414327,0.69559383,0.4684089,-0.057444192,0.6064704,0.5122309,0.87442535,0.36770856,0.34460837,0.33710575,0.5387002,0.011500318
0.19062594,0.19003363,0.5552112,0.5897707,0.6289166,1.0140579,0.20716438,0.32555798,0.5177796,0.36437982,0.07781628,0.4763448,0.36224627,0.8040045,0.24837364,0.2760876,0.23085096,0.41459548,0.03392014
0.1871981,0.24096876,0.61821944,0.6942642,0.8486576,1.292211,0.29467446,0.39701423,0.5074516,0.3862143,0.20516856,0.4875345,0.4742268,0.78188735,0.3062358,0.40595013,0.089173645,0.35814697,0.10127854
0.19990551,0.09793344,0.37793076,0.5666272,0.50826037,0.8826254,0.43681818,0.32207644,0.5576521,0.3767943,-0.015861195,0.503074,0.4904585,0.69420916,0.32367852,0.3493855,0.2346132,0.44948298,0.025739174
0.13217905,0.028605605,0.41367906,0.7279948,0.724946,1.2203939,0.34318286,0.4456073,0.649673,0.4512256,0.067136765,0.5699341,0.46472064,0.8636881,0.25924343,0.31760705,0.47728154,0.7652543,-0.084243
0.19370902,0.2854565,0.70213383,0.7011721,0.93286026,1.4138799,0.28715897,0.4167069,0.54801893,0.346453,0.24188186,0.49724436,0.506078,0.806086,0.3362684,0.4190293,0.060270015,0.36993575,0.12546465
0.2801448,0.3019191,0.6812584,0.8500287,1.0256964,1.599313,0.5376815,0.46118313,0.64721704,0.5088027,0.28496975,0.5697852,0.71780133,0.8528651,0.47775576,0.5982511,-0.0020432542,0.38160568,0.16969928
0.35615578,0.25505587,0.55676705,0.66130954,0.5389236,1.0696453,0.59656143,0.34458885,0.6609733,0.5123736,0.046694268,0.61014575,0.6414061,0.83030814,0.46632376,0.48230246,0.13510087,0.35345912,0.119127534
0.32005095,0.34406832,0.75303036,0.8491556,0.9672452,1.6668373,0.57535815,0.47632995,0.68524253,0.50610256,0.24015822,0.6130457,0.74429786,0.96976036,0.503392,0.62203723,-0.0813638,0.30536735,0.21125741
0.30503124,0.4738029,1.1513281,1.2232798,1.6672571,2.6670341,0.39466593,0.5951734,0.8387617,0.516238,0.5489011,0.6682646,0.8708034,1.2506337,0.6024291,0.7070812,-0.15683459,0.52061796,0.27614766
0.19137585,0.2525981,0.7187199,0.8238147,1.0136404,1.583001,0.30971095,0.45783985,0.5681454,0.4525479,0.28459144,0.54450715,0.5428595,0.8920055,0.34006426,0.4760252,0.09299172,0.44766405,0.12423635
0.28170902,0.15632415,0.44963643,0.616247,0.4881555,0.9833229,0.4903011,0.3013556,0.67975676,0.48815826,-0.032200877,0.607688,0.5523917,0.8054497,0.37796056,0.40302098,0.24818291,0.43694583,0.06685337
0.19435647,0.2643703,0.6744748,0.76769996,0.9594338,1.464135,0.31900704,0.42407572,0.5358974,0.41971472,0.26110107,0.5104843,0.52699053,0.81046015,0.34134492,0.45580643,0.051549725,0.3718514,0.12852268
0.24227464,0.23275068,0.5659195,0.7069497,0.7890475,1.2525334,0.4709584,0.39518782,0.59542084,0.4632965,0.16105227,0.54910254,0.59348917,0.7914177,0.3964237,0.47633716,0.1034589,0.38494998,0.11578043
0.19626151,0.21319646,0.5581107,0.5904543,0.68239594,1.0032059,0.26370457,0.35891384,0.5277207,0.40594622,0.10104551,0.5049083,0.3814531,0.7995512,0.25356138,0.30948016,0.27350777,0.46434224,0.04213897
0.17572762,0.24878618,0.628826,0.67151344,0.83094347,1.2224181,0.269604,0.39620134,0.47993642,0.40009105,0.21820286,0.4916823,0.4224047,0.77521366,0.28321856,0.38908598,0.13593209,0.37110516,0.1022282
0.18940522,0.23660251,0.6305001,0.62355244,0.75210905,1.1447734,0.24529201,0.40713134,0.50632286,0.40622053,0.1626317,0.50995094,0.3790759,0.84700084,0.2560002,0.34977803,0.21882498,0.43465638,0.061359484
0.18289605,0.052314952,0.32287577,0.5459105,0.49907264,0.7929349,0.37663716,0.30719087,0.58515215,0.3755757,-0.06735326,0.5171406,0.42413163,0.71650726,0.24538296,0.27277082,0.40827027,0.622161,-0.054695167
0.331262,0.29279602,0.6344327,0.79796875,0.81850445,1.4413369,0.65652907,0.42526132,0.6714151,0.54565424,0.2189802,0.58681697,0.7565062,0.8470175,0.5258718,0.60923,-0.0118284635,0.31401122,0.19093317
0.35136852,0.28295705,0.6462138,0.77697587,0.7450174,1.4547672,0.67244107,0.38666335,0.6711414,0.5400079,0.20734799,0.5617523,0.75092655,0.80594134,0.55714226,0.5998581,-0.07995601,0.24032035,0.20773804
0.656438,0.50966007,0.9952611,1.0753531,0.9809569,2.2928646,1.2850837,0.4612837,1.1164105,0.91787946,0.352698,0.9160944,1.2585615,1.2280495,0.9817576,1.0201684,-0.1749087,0.2624404,0.44541016
0.2621275,0.36391664,0.96406835,1.0130643,1.3455435,2.1671839,0.34273356,0.50499046,0.7087455,0.4411389,0.378324,0.58958805,0.7310427,1.121773,0.4965028,0.5841126,-0.085532844,0.42048603,0.20981076
0.13634683,0.17257132,0.6193699,0.74729323,0.9139068,1.4451844,0.1486096,0.37874645,0.54864657,0.3690037,0.19862935,0.46414408,0.41261023,0.846369,0.23852417,0.31636143,0.19007288,0.5100374,0.036916178
0.23582025,0.2662733,0.6348839,0.7088937,0.8299608,1.3367449,0.43417382,0.4371399,0.5515436,0.42508826,0.18851689,0.53154963,0.56575847,0.83680433,0.38302192,0.4850095,0.028817844,0.32775813,0.12666713
0.23506206,0.35571426,0.8498584,0.7971487,1.0207335,1.5800806,0.27210855,0.44468483,0.57638866,0.42392728,0.29644376,0.54440814,0.5172494,0.96164453,0.3821419,0.43813056,0.058729675,0.3721612,0.16341835
0.2052254,0.27578068,0.67059976,0.665499,0.7776911,1.2281809,0.23031817,0.4013526,0.4801207,0.40515342,0.21481048,0.5153463,0.38050035,0.8325254,0.26585788,0.37699085,0.15129822,0.35765922,0.10013605
0.20015958,0.2711408,0.68285394,0.73033243,0.87335014,1.39179,0.2859979,0.41232252,0.51063883,0.4093813,0.23633549,0.5033071,0.47886458,0.8186812,0.31016383,0.42533168,0.06255642,0.33949995,0.1328981
0.40042785,0.48307887,1.2155558,1.4755491,2.018943,3.2461689,0.66020393,0.7265649,1.0274138,0.68703693,0.5930111,0.799683,1.1878917,1.5038003,0.77817863,0.98148936,-0.17237212,0.64117455,0.31906274
0.26916158,0.34542006,0.86083096,0.95883626,1.2725717,2.0036113,0.4503288,0.51878905,0.67688906,0.4747278,0.3634706,0.577168,0.75796324,1.0092405,0.50110906,0.6406792,-0.07925108,0.40412685,0.23379463
0.89162564,0.63507813,1.0882859,1.10835,0.69082475,2.255228,1.7395661,0.3605787,1.431552,1.2029481,0.26689875,1.2094268,1.5193192,1.397219,1.3222367,1.1877468,-0.03945576,0.30225763,0.4994833
0.18321225,0.12176676,0.4222005,0.5610319,0.5795116,0.88278025,0.32981074,0.34104568,0.55015576,0.38905746,0.016495306,0.5013832,0.39658043,0.74694103,0.2403869,0.29652482,0.3546817,0.5566704,-0.005104671
0.21177241,0.17303644,0.53046566,0.5904859,0.6283647,0.9220734,0.2652529,0.3757459,0.62125146,0.4933355,0.03575861,0.57310086,0.35074395,0.8784558,0.24231982,0.25713947,0.50949013,0.6722934,-0.03502284
0.21740456,0.23277259,0.6773357,0.6294404,0.6991204,1.1486968,0.20542729,0.430486,0.58412254,0.49622485,0.13097176,0.5847618,0.3251561,0.9594946,0.22181615,0.29768154,0.40438563,0.58289844,0.0046891505
0.21854231,0.28471282,0.71569926,0.78632015,1.0035958,1.5484197,0.3599669,0.43604988,0.55592465,0.41977,0.2694294,0.5216413,0.56965977,0.8678042,0.3863849,0.48965216,0.014158382,0.35664058,0.15797852
0.17699294,0.14711972,0.5158111,0.7848363,0.97622156,1.4442749,0.4342944,0.45276725,0.6033267,0.44582587,0.21626528,0.52919084,0.6066475,0.7964138,0.36941752,0.48296905,0.15618616,0.5358427,0.076058336
0.32952893,0.27390587,0.58271486,0.67959267,0.6154201,1.1526765,0.6332015,0.3672115,0.63176334,0.52408123,0.12193184,0.5811199,0.6752286,0.7953566,0.47672656,0.53182435,0.056753717,0.29284358,0.16254374
0.37432554,0.38808298,0.8243818,0.78638154,0.8134935,1.590644,0.58072656,0.47926122,0.6455898,0.48481062,0.20632263,0.64043814,0.67339694,1.0321957,0.50601935,0.60973877,-0.08634237,0.24109554,0.20933264
0.34149987,0.4337861,1.0633714,1.0559055,1.383226,2.3708835,0.56170833,0.5629056,0.8041377,0.52879083,0.49790767,0.64469916,0.86456454,1.1316375,0.640542,0.7446064,-0.18535969,0.3848461,0.33381793
0.34069827,0.21920307,0.54090387,0.66988564,0.5088874,1.0878962,0.609274,0.3256042,0.7003331,0.5034999,0.01308366,0.6121058,0.6707133,0.8557316,0.47773272,0.48321766,0.10346989,0.34436536,0.10612682
0.24182308,0.28425494,0.68429404,0.70305055,0.786811,1.2818172,0.333957,0.42357352,0.522546,0.4212449,0.19081849,0.5326046,0.48485696,0.9105724,0.32468253,0.43380508,0.12353411,0.3565321,0.10418569
0.3814468,0.3934687,0.7746365,0.7427779,0.7509624,1.4350841,0.6297652,0.40106952,0.6816778,0.5157596,0.18484823,0.64316857,0.69447887,0.92337817,0.52824986,0.5984756,-0.039081294,0.24385047,0.23389187
0.25003403,0.26111755,0.59564507,0.6538078,0.70268965,1.1379296,0.45996642,0.38661018,0.54728186,0.44441238,0.1421388,0.5336707,0.55206215,0.77823246,0.38684675,0.45350876,0.083531685,0.31171858,0.117116645
0.25610465,0.27235648,0.5923963,0.65753126,0.6681315,1.0807452,0.37972105,0.38549197,0.5533471,0.44888496,0.13463123,0.52925444,0.49707562,0.82125187,0.3370657,0.41140053,0.18233362,0.3716902,0.105625585
0.6807184,0.5514214,0.957235,0.90977997,0.68614626,1.844385,1.295435,0.32696387,1.0841173,0.9131451,0.3022858,0.9239263,1.1591336,1.1167485,0.9955843,0.9263301,-0.08322429,0.19032781,0.4185668
0.27257678,0.09472821,0.37067226,0.5774555,0.399345,0.84230936,0.5149828,0.29678854,0.6802399,0.4370529,-0.10321965,0.58468795,0.5467974,0.7841322,0.35382432,0.35309702,0.32494345,0.55964655,-0.01305884
