rely,data,cplx,time,stor,turn,pcap,modp,Generated_Var_1,Generated_Var_2,Generated_Var_4,Generated_Var_7,actual
0.22466213,0.31008926,0.18247826,-0.02811626,-0.09692629,0.2756474,0.36939475,0.5024586,0.13285652,0.1779353,0.2634588,0.3729935,-0.010878776
0.19805866,0.2294696,0.21048613,-0.07909982,-0.10839929,0.27877244,0.35810214,0.47352812,0.13213418,0.13810351,0.17334855,0.26378992,-0.018649224
0.22767362,0.28609714,0.19582105,-0.1303293,-0.13712788,0.35472956,0.41135857,0.59183794,0.07593646,0.123628065,0.13315415,0.3583679,0.00862547
0.20613393,0.28464857,0.15598243,-0.12105295,-0.15657169,0.30048424,0.38088152,0.54920673,0.06679462,0.15276606,0.17562148,0.3185218,-0.0047566537
0.54515195,0.5324963,0.37542298,0.16527681,0.00032875687,0.37987635,0.5042709,0.67411625,0.3132642,0.29393,0.516836,0.7598996,0.057880655
0.24241455,0.43708184,0.2066137,-0.15386768,-0.24593204,0.42237976,0.5196787,0.83508444,-0.021598324,0.08033408,0.08716935,0.48058307,-0.009474118
0.25046372,0.36357224,0.22956643,0.023771267,-0.12349638,0.30289316,0.34097344,0.52640873,0.09671097,0.11381222,0.28360242,0.40027553,-0.0026809638
0.22036573,0.26601017,0.21358068,-0.026722547,-0.058073565,0.2788595,0.36328933,0.48187613,0.1598161,0.17143019,0.27199447,0.32580623,-0.033025622
0.25358942,0.30812424,0.2161661,0.019616287,-0.038755864,0.28404015,0.36811918,0.48437274,0.16549839,0.18833628,0.32095575,0.38339043,-0.020550463
0.24547702,0.3135676,0.14205989,-0.059579324,-0.11963819,0.26478225,0.37743318,0.50083715,0.10822748,0.15831512,0.22329228,0.35462105,-0.005639705
0.23528115,0.32077733,0.1404594,-0.049519155,-0.12722404,0.27314433,0.35984093,0.52581626,0.10061706,0.15042996,0.22576362,0.35082108,0.0025244798
0.2193733,0.28937727,0.16955464,-0.10981186,-0.15538608,0.30745566,0.37020364,0.50518626,0.043244336,0.09721292,0.15044238,0.29303122,0.005964232
0.29478586,0.32572278,0.21711193,0.02741029,-0.0034688115,0.2915746,0.3661862,0.50520223,0.18997394,0.22208904,0.3507141,0.42667,-0.027716931
0.85333043,0.6549036,0.4725666,0.28595087,0.21616597,0.4701415,0.48351142,0.7494644,0.415307,0.4705155,0.726919,0.99860144,0.17515045
0.20049593,0.30223426,0.20625043,-0.109282866,-0.16738951,0.34172407,0.40679085,0.6193403,0.09205338,0.10782444,0.13747951,0.34843186,0.0008772323
0.2634838,0.32390156,0.2104401,-0.004937388,-0.04439178,0.3130372,0.36969545,0.51560026,0.15846913,0.20753695,0.30606145,0.40186733,-0.0060644066
1.3113351,0.7571768,0.7006937,0.5300763,0.54207176,0.6104164,0.5986069,0.805395,0.7232872,0.67717266,1.0734106,1.3889648,0.22012897
0.2159002,0.28121257,0.15378381,-0.11962421,-0.1470392,0.3010993,0.3721165,0.5447136,0.07305369,0.16079974,0.1874736,0.31839702,-0.005583885
0.3228659,0.4326048,0.22434868,0.010806197,-0.11642435,0.31815338,0.415708,0.6212618,0.14625049,0.2315139,0.35985118,0.5306005,-0.0026420662
0.3603369,0.34569672,0.2389322,0.08479796,0.057832576,0.30872843,0.33819425,0.47166666,0.22682762,0.21023867,0.4059193,0.4592876,0.0023579833
0.22162317,0.3322395,0.18206139,-0.05285805,-0.114044145,0.2955352,0.39583442,0.5638586,0.10376644,0.17412838,0.25711596,0.38459718,-0.021209076
0.61198705,0.42666835,0.38726604,0.22503304,0.24680415,0.38599288,0.38060057,0.5402612,0.37047085,0.3590216,0.5973046,0.7120217,0.031679664
0.21560697,0.25612026,0.21105804,-0.054713164,-0.08434747,0.28669295,0.37040815,0.48541653,0.14279495,0.15688798,0.23188499,0.3097523,-0.025500163
0.3288222,0.37709886,0.2352258,0.059716113,0.0041681677,0.30712408,0.39763892,0.54853153,0.18281558,0.26717865,0.38170427,0.50931644,0.0015118646
0.20552576,0.27674174,0.19356665,-0.054384407,-0.09716053,0.28877565,0.3545542,0.50689703,0.11898568,0.16762531,0.23089412,0.31813723,-0.0128834965
0.34376,0.39534006,0.22737868,0.08359651,-0.010933779,0.3044662,0.37234914,0.49469236,0.19192176,0.19638228,0.4005481,0.5061054,-0.0026616314
0.33734506,0.36501372,0.23517714,0.06883124,0.032643043,0.30953318,0.355721,0.5159941,0.19996604,0.244421,0.38310343,0.4946385,0.005009692
0.21840122,0.26867503,0.17298767,-0.09335597,-0.13841312,0.31595907,0.38387704,0.5400968,0.08636686,0.068801574,0.15044633,0.3045033,0.0047867494
0.2674284,0.26938316,0.17111951,-0.1786365,-0.14527011,0.3977141,0.37050962,0.6231241,0.013868257,0.05013255,-0.031556368,0.26749665,0.07245623
0.63985306,0.49021852,0.3677675,0.19343197,0.09233806,0.3478249,0.4448731,0.6070574,0.35826737,0.34566194,0.53027165,0.74171746,0.117051184
0.29884845,0.3798042,0.22616713,0.03560961,-0.035067797,0.31186777,0.4041302,0.57616603,0.16213672,0.2232896,0.37225544,0.50518453,-0.01403612
0.28339404,0.4325936,0.18257383,-0.21813318,-0.29766786,0.44860253,0.5425886,0.8245181,-0.033422694,0.11675148,0.10021986,0.49722716,0.0023144062
0.21313982,0.27900243,0.21001409,-0.09986581,-0.1362862,0.323432,0.39944446,0.5626467,0.088855974,0.1480605,0.20905976,0.35596266,-0.022663489
0.21781133,0.24550459,0.17141865,-0.13239557,-0.13861915,0.288349,0.36604902,0.51291144,0.07574193,0.13558379,0.13858438,0.27542096,-0.00235687
0.20952967,0.28297415,0.18886076,-0.11297092,-0.13634765,0.3073442,0.36871704,0.55327564,0.0648763,0.131043,0.17759904,0.33371913,-0.01849546
0.7072827,0.5749101,0.40090883,0.24875468,0.11117844,0.45522347,0.48762918,0.7371306,0.39394578,0.32627708,0.6047862,0.8698859,0.101821154
0.19179511,0.29609478,0.20060089,-0.0052287467,-0.07745376,0.2521315,0.35162586,0.5027831,0.10441364,0.15931554,0.2524247,0.35040075,-0.027961522
0.85718817,0.59872335,0.47993955,0.32740107,0.2280959,0.43469727,0.46747857,0.69081104,0.49265516,0.42486954,0.7020927,0.9790379,0.1207849
0.6968642,0.45626733,0.4007423,0.26024553,0.22430909,0.36644214,0.42859405,0.5650083,0.4247791,0.35664612,0.61519367,0.7812815,0.08203141
0.46031988,0.5020144,0.29360142,0.12315068,0.04238849,0.36167115,0.4101315,0.6407631,0.2115619,0.32116205,0.5077152,0.6624043,0.015716331
0.21216634,0.28432295,0.15713982,-0.078836456,-0.11650163,0.29106295,0.3567318,0.5164483,0.09089781,0.15798238,0.2172947,0.3282634,-0.015106128
0.20586574,0.23752609,0.19466127,-0.07913372,-0.090566814,0.27453557,0.34476194,0.47756705,0.122023374,0.15194617,0.19530314,0.27653104,-0.019911356
0.18840182,0.27715552,0.20000197,-0.13491298,-0.18263677,0.31119606,0.3732842,0.5785429,0.02285675,0.08470148,0.13830492,0.32333544,-0.011569866
0.30507636,0.3898779,0.19143039,-0.04663128,-0.14873707,0.3273549,0.43661135,0.65336937,0.14033449,0.21311957,0.30742764,0.47864047,0.01932168
0.41622266,0.4242197,0.26397762,0.09025019,0.06971136,0.35590446,0.41186753,0.5780995,0.2554052,0.28507462,0.44608974,0.5917704,0.025016177
0.18233576,0.2968583,0.2103192,-0.04019298,-0.11773342,0.2809848,0.35325745,0.52255386,0.08915212,0.12863348,0.21496916,0.3217819,-0.017688036
0.38703305,0.3896095,0.2499568,0.09884216,0.039922222,0.31861132,0.41072297,0.55770874,0.24130842,0.24328245,0.42830878,0.55114543,0.017254531
0.22700502,0.23638296,0.19043596,-0.17039774,-0.16102104,0.3288788,0.3889343,0.5742006,0.029002562,0.071925335,0.041043572,0.28866735,0.018957105
0.24629049,0.32074958,0.19771867,-0.013096314,-0.04037434,0.3170062,0.36328727,0.54551464,0.15919356,0.17960843,0.3320465,0.39599365,-0.022669807
0.20190263,0.271944,0.19619204,-0.067494616,-0.11555207,0.2879088,0.37077576,0.50735587,0.12131239,0.16374457,0.21270898,0.32530543,-0.016704299
0.330192,0.36295384,0.22624163,0.042108223,0.00769525,0.3099286,0.37348711,0.5070295,0.1851489,0.23598863,0.37929323,0.4718559,-0.0025882386
0.23679899,0.2780947,0.2181884,-0.024003666,-0.06813982,0.29500753,0.36261007,0.48437172,0.14637573,0.17157257,0.27760914,0.33779067,-0.019679986
0.76270056,0.58612967,0.46253315,0.25664607,0.13085885,0.4389436,0.5235596,0.7251501,0.4145804,0.38735187,0.6307317,0.9238062,0.13551536
0.21691403,0.27598274,0.21713495,-0.009751029,-0.04854481,0.27263466,0.36298558,0.4875414,0.1708245,0.18789713,0.2836098,0.33374944,-0.03649738
0.58526206,0.5256211,0.36087766,0.17761411,0.0922264,0.359684,0.47383457,0.6249618,0.32501504,0.3492164,0.54797405,0.77482045,0.09294664
0.25544333,0.29476503,0.16954473,-0.14013031,-0.16860783,0.37513936,0.37839985,0.5887657,0.0052157864,0.037756197,0.0360332,0.29738146,0.053563744
0.19531101,0.2335912,0.19678469,-0.10956359,-0.10365978,0.27787584,0.34392557,0.48951152,0.10136373,0.12269068,0.15052933,0.26504666,-0.014598741
0.18035394,0.24553093,0.18847573,-0.08310172,-0.111310795,0.26563197,0.3572051,0.47390038,0.099115476,0.12641664,0.16802846,0.27595204,-0.018347457
0.25352204,0.36254346,0.17415462,-0.04346847,-0.09931114,0.29683623,0.3843374,0.5828194,0.085152596,0.19684504,0.29775217,0.43774432,-0.008569531
0.22089207,0.2590762,0.1668238,-0.15191971,-0.1594094,0.32300866,0.35988095,0.56130314,0.027977586,0.14697626,0.11073159,0.28553444,-0.0027613947
0.2809582,0.39942086,0.20363498,0.016592484,-0.11636378,0.34728923,0.40355837,0.63262665,0.13827911,0.125416,0.33251667,0.47804037,0.009783982
0.18143168,0.28554818,0.16029662,-0.12196283,-0.16172805,0.33527845,0.38052517,0.57106733,0.05520117,0.12571074,0.1259354,0.31616384,0.004603027
0.7374228,0.49394017,0.41870177,0.27324614,0.24521832,0.4007297,0.42575708,0.5672448,0.41858166,0.38177705,0.6666811,0.8264748,0.09090767
0.24613407,0.32878128,0.20146202,-0.025758695,-0.101369634,0.3024884,0.39642864,0.5600404,0.14859055,0.19510902,0.28579998,0.39375612,-0.0066419505
1.1990316,0.77692837,0.6749849,0.4657105,0.42219874,0.5716964,0.5846723,0.83447015,0.6384874,0.6278702,0.98260087,1.3340981,0.24568495
0.25015387,0.30274764,0.20338844,-0.0075152814,-0.059770882,0.28277984,0.35218474,0.4765924,0.1521596,0.16564858,0.29177344,0.3642121,-0.019012343
0.25460362,0.31247228,0.19229701,0.034405403,-0.046108894,0.26818728,0.31739676,0.43164,0.1488536,0.13031167,0.29880023,0.3573388,-0.010741836
0.890443,0.6012085,0.45451903,0.3340271,0.30662122,0.45307398,0.47754064,0.647689,0.47317827,0.43776,0.7385993,0.9989586,0.14899878
0.46055922,0.48529345,0.26479146,0.0918057,0.034655012,0.36816514,0.4125254,0.6503297,0.20839003,0.32486165,0.4636168,0.65358865,0.02912027
0.31535026,0.40460485,0.23065875,0.061969724,-0.061788157,0.3278724,0.39883304,0.578196,0.13144867,0.18053949,0.38304734,0.52286446,0.020270012
0.19811982,0.3002267,0.15728907,-0.1281139,-0.16631736,0.3211183,0.37400866,0.5861909,0.0473487,0.154691,0.16409902,0.33693,-0.0034460165
1.611691,0.7960207,0.9025308,0.6904438,0.70591384,0.69362754,0.6623458,0.8927257,0.9467769,0.73259526,1.2522823,1.6474233,0.26664677
0.21156451,0.26156268,0.16477384,-0.13978532,-0.15218553,0.30325133,0.38274664,0.54034144,0.07614435,0.1272959,0.15338035,0.28080142,-0.009773824
0.23474306,0.3714645,0.20734438,-0.0037084147,-0.080727264,0.31320268,0.40206388,0.59081453,0.122496754,0.21477744,0.30880082,0.44569254,-0.014066835
0.7572363,0.5354784,0.4156731,0.27486786,0.23249982,0.3990011,0.4521558,0.6272289,0.4265617,0.41747743,0.66828364,0.8715669,0.098407485
0.19407243,0.25555396,0.18122339,-0.12519644,-0.15735404,0.30543846,0.378945,0.54241073,0.07755995,0.12613073,0.13837455,0.29062754,-0.0073513305
0.2208955,0.27516392,0.21338989,-0.014893673,-0.0503558,0.28107756,0.36543775,0.49877566,0.1569435,0.1811656,0.2850858,0.3543488,-0.034357667
0.57031983,0.51629937,0.32048947,0.19666207,0.109278,0.37856457,0.41623923,0.5942536,0.31198972,0.29711813,0.56558114,0.7448268,0.039853904
0.19220275,0.24865735,0.16318156,-0.09248763,-0.11977331,0.2623815,0.3665143,0.48440704,0.059504498,0.1435369,0.18193206,0.30246818,-0.026136499
0.23710185,0.2930395,0.21880485,0.010534443,-0.02293522,0.27327096,0.3724666,0.49258316,0.1815378,0.20672078,0.31688896,0.36161885,-0.03875637
0.28420642,0.38661778,0.18160541,-0.0074119084,-0.08547199,0.30135655,0.3699894,0.5813476,0.10536413,0.2169026,0.3072012,0.45608908,-0.0034659347
0.3013245,0.4000619,0.21676207,0.024466049,-0.10836509,0.3149272,0.3848337,0.54744864,0.1596234,0.15525267,0.33575186,0.4781652,0.004704276
0.6216262,0.5243369,0.38689852,0.20424587,0.14434606,0.3713592,0.4398011,0.6402922,0.33425984,0.38586575,0.590757,0.794858,0.07396016
0.2030494,0.24299103,0.20302787,-0.065219074,-0.08809169,0.2631822,0.33750498,0.47034317,0.12109961,0.14052399,0.2056505,0.2726785,-0.01983273
0.2701502,0.30836323,0.24100748,0.05012189,0.04782716,0.2938229,0.3367191,0.4726056,0.21425465,0.20882808,0.34894094,0.38364303,-0.012830435
0.24146219,0.41770878,0.20412906,-0.05064093,-0.16527161,0.35595652,0.4283035,0.69553876,0.088468894,0.18588468,0.29862806,0.48932788,-0.014261923
1.8422887,0.93130577,1.028055,0.7961883,0.7861577,0.823638,0.73455286,1.0175669,1.0575383,0.84204215,1.4460344,1.8935575,0.30165026
0.42835483,0.46193397,0.29757243,0.10810007,-0.021046951,0.35103986,0.44286636,0.58741105,0.23207681,0.27255064,0.42653096,0.6462821,0.033571027
0.19477934,0.33131894,0.18992153,-0.10853401,-0.14984089,0.35454834,0.4006761,0.61902106,0.07292531,0.122854546,0.16101019,0.37559938,0.00065117143
0.6485724,0.5369022,0.3937574,0.21522523,0.13939048,0.38443452,0.43382224,0.6538591,0.34106737,0.37349474,0.5640741,0.7951864,0.12887184
0.2751153,0.32966202,0.20296115,0.022117162,-0.057188913,0.2779392,0.34218705,0.43408602,0.15199837,0.14432342,0.30127507,0.3862949,-0.0056765275
0.31926537,0.33467975,0.24364018,0.056067266,0.05256424,0.30863884,0.37395257,0.5078942,0.22653164,0.24702537,0.40387213,0.4590675,-0.024571158
0.65101576,0.49714586,0.3567129,0.22529954,0.18264094,0.38476998,0.41077116,0.5852832,0.38250387,0.31964302,0.5755246,0.7486509,0.08925102
0.79838645,0.56714875,0.43960392,0.29191315,0.24504133,0.4217758,0.4620191,0.6180652,0.42224565,0.45493227,0.72404224,0.89306307,0.092077136
0.26212993,0.30400056,0.22770785,0.021998309,0.004631236,0.30418342,0.35782233,0.50875604,0.19591881,0.2005136,0.35262132,0.38743457,-0.02994432
0.25796515,0.3194917,0.18530385,-0.08388853,-0.14735675,0.31157386,0.42373657,0.55750597,0.12997897,0.15397903,0.23476914,0.38620603,-0.0027263248
0.17267147,0.23846525,0.17226274,-0.06654726,-0.089640304,0.2508404,0.3312728,0.4459476,0.08747672,0.10507042,0.1780166,0.26057714,-0.0118902
0.21799402,0.27243954,0.18651442,-0.058721144,-0.09422749,0.27796468,0.36063394,0.48118135,0.11657484,0.14539808,0.22695996,0.3177312,-0.018512093
0.98941255,0.8162914,0.5030762,0.35516322,0.30700156,0.571979,0.5688787,0.9082729,0.47149882,0.5796704,0.8756322,1.2342942,0.1732842
0.57221234,0.4842443,0.370033,0.20358466,0.083623506,0.36221105,0.43279946,0.5981534,0.34731248,0.31407136,0.5684755,0.7420783,0.033057038
1.2951462,0.70336217,0.6755063,0.5080823,0.5562037,0.5790432,0.5986031,0.77501184,0.72996306,0.64810306,0.99565023,1.339333,0.24673417
0.39594802,0.40600064,0.25273138,0.08628016,0.05478579,0.3172425,0.37906435,0.5338927,0.2289932,0.28703177,0.42158115,0.55135226,0.004896621
0.27404335,0.2789633,0.15863912,-0.20833652,-0.2127699,0.36920208,0.43479168,0.6467118,0.02597674,0.1114029,0.075172916,0.34110036,0.018557245
0.3491621,0.33232513,0.25927317,0.07285994,0.06322176,0.30799836,0.3700392,0.48971593,0.24593079,0.25116652,0.4115371,0.4667301,-0.022176586
0.22818948,0.24242869,0.2337013,-0.016848765,-0.056739137,0.28165832,0.35321283,0.46156514,0.18163717,0.1693236,0.26801658,0.29971284,-0.035628613
0.4755434,0.44757682,0.27148318,0.099702924,0.06961708,0.3615826,0.41084236,0.5973717,0.24656606,0.30728257,0.43860042,0.6138973,0.06430544
0.23599772,0.30828375,0.22637115,0.020643588,-0.03767278,0.274875,0.3598013,0.5061957,0.15038446,0.18888798,0.3164087,0.37950444,-0.031212594
0.1752191,0.30379236,0.1895081,-0.085386366,-0.14532493,0.3080219,0.3729424,0.5681549,0.080547854,0.13214856,0.17819515,0.32658392,-0.0036603473
1.2439716,0.7544031,0.66183496,0.5040988,0.46307245,0.5687898,0.5436387,0.78620267,0.664038,0.64681643,0.99295235,1.3088411,0.21714695
0.25100988,0.3145257,0.19725205,-0.018299013,-0.05621542,0.28591642,0.3894619,0.53654027,0.14394003,0.19614485,0.31215912,0.39387923,-0.02279523
0.23316249,0.33958203,0.18010905,-0.1318211,-0.17462415,0.3526964,0.41222188,0.60921746,0.06239703,0.10520042,0.130135,0.37117925,0.026286125
0.19355986,0.33619717,0.18433945,-0.08987677,-0.16080876,0.29936695,0.40197894,0.58037657,0.07098335,0.13256711,0.17964032,0.3597823,-0.011112443
0.22698835,0.29790443,0.15276745,-0.149409,-0.17983568,0.32048932,0.39129055,0.6067978,0.019594625,0.14833005,0.16362941,0.3600839,-0.0021418198
0.26287007,0.27688134,0.23456079,0.019777479,-0.006088093,0.2872964,0.3521015,0.46996477,0.20755467,0.21098189,0.3292347,0.35946578,-0.028905395
0.860973,0.6571262,0.47912577,0.32632956,0.28236896,0.49414316,0.49414137,0.74065465,0.4441734,0.5056624,0.81155664,1.0589905,0.094007045
0.79645044,0.5606626,0.43038386,0.28665063,0.2913968,0.44705167,0.45999837,0.6543399,0.4467208,0.4541136,0.72673553,0.9210348,0.08907035
0.2405018,0.2510385,0.24509402,-0.0009169094,-0.0345795,0.27882245,0.3677992,0.47149086,0.20045926,0.19063756,0.29550308,0.32457379,-0.041424926
0.28082728,0.43538037,0.21481612,0.0060464498,-0.15332866,0.35921502,0.44050854,0.63689554,0.11304122,0.15858963,0.33795205,0.5199549,-0.0054559335
0.28792566,0.31783885,0.19525008,0.018861823,-0.028798394,0.28046426,0.35875565,0.49455023,0.17810647,0.22090653,0.33276737,0.40798756,-0.026366595
0.23406574,0.3196666,0.20541431,0.012291733,-0.06499609,0.27572656,0.3869847,0.5015817,0.14669082,0.18428597,0.29371354,0.3890578,-0.01722525
1.4190795,0.79056835,0.82881296,0.603748,0.5891549,0.70381117,0.6615354,0.90028155,0.8493141,0.6582878,1.2049712,1.5628141,0.20381406
0.619492,0.52613443,0.35881314,0.21489555,0.1045107,0.39770004,0.4462106,0.6181692,0.3294202,0.319023,0.6205233,0.79997003,0.052225906
0.49592534,0.43555558,0.28736988,0.14856948,0.13614765,0.32746997,0.38170603,0.536885,0.28941077,0.3251287,0.48603147,0.6126963,0.047852434
0.18511856,0.26240054,0.19691819,-0.104821965,-0.14034335,0.30100894,0.37632602,0.53688806,0.0970043,0.112774625,0.12877476,0.2995602,-0.01032787
0.19782822,0.27456674,0.1772311,-0.10261521,-0.12308313,0.32580405,0.37341642,0.5481928,0.05929887,0.05743777,0.09599524,0.32138643,-0.016480181
1.1201882,0.6326088,0.6169685,0.46056008,0.42317814,0.50895226,0.53731763,0.7228372,0.65685725,0.5335307,0.8843337,1.1869742,0.18941572
0.22348544,0.26859778,0.19024679,-0.061523113,-0.07201998,0.28185046,0.36055002,0.4995286,0.123775095,0.17843355,0.2535871,0.3321413,-0.029613025
0.20837873,0.26305693,0.1674226,-0.08027959,-0.12235491,0.2998429,0.3403895,0.48728108,0.07537505,0.092898756,0.1719359,0.27796024,-0.00068673305
0.21365836,0.30458736,0.17444153,-0.08080135,-0.14048296,0.2954298,0.38535646,0.52005374,0.09174094,0.14164749,0.19467969,0.34241414,-0.0048321476
0.18566161,0.29382557,0.20068428,-0.095783934,-0.13637555,0.31156692,0.39318457,0.56334066,0.0876514,0.120527126,0.1635724,0.3292921,-0.0073502846
1.0440404,0.6544807,0.57788754,0.42301634,0.42331728,0.5055847,0.48411033,0.6890856,0.5770532,0.54638904,0.87903696,1.1366886,0.15525287
2.3622646,1.2121294,1.2589043,1.0050237,1.0727262,1.0413022,0.88723904,1.2763925,1.3553252,1.077988,1.7916005,2.4396546,0.46268287
0.21660808,0.24483347,0.22643417,-0.023875806,-0.053756148,0.27378,0.35375577,0.4626038,0.17579433,0.16985942,0.25791457,0.29449588,-0.036827527
0.18762596,0.2722151,0.15248308,-0.11286178,-0.12821878,0.29238665,0.3552904,0.5290646,0.06717976,0.12827922,0.18294255,0.29786283,-0.00052674394
0.28968656,0.33666176,0.22074835,0.025826907,-0.02186025,0.2806496,0.39733633,0.5290115,0.16628367,0.22503296,0.36467612,0.44386974,-0.020364266
0.39808798,0.40959084,0.25301287,0.09564337,0.0115437545,0.32469606,0.42249787,0.5504791,0.23285913,0.2594009,0.4299811,0.58178115,0.014941932
0.18923211,0.24663773,0.19324788,-0.09234053,-0.11694181,0.28309554,0.35589033,0.5021278,0.104600474,0.13407499,0.17018826,0.27882698,-0.0143682575
0.21920699,0.2855734,0.17745107,-0.07893647,-0.09980288,0.28327918,0.37510267,0.52375495,0.088524364,0.17355141,0.24066803,0.35464635,-0.025925614
0.2310362,0.23967126,0.17501345,-0.1725147,-0.16857979,0.3302456,0.37673336,0.5772161,0.031301,0.104580045,0.054455765,0.271767,0.01622884
1.1539965,0.71658355,0.6167752,0.459041,0.46269256,0.595774,0.57179725,0.7975114,0.6200103,0.5975682,1.0125957,1.2870854,0.15076503
0.22981568,0.29187807,0.20517561,-0.022858076,-0.10082246,0.28809175,0.37416428,0.5010083,0.13322467,0.12719688,0.24980493,0.3495872,-0.005704622
0.23104575,0.26679382,0.16683103,-0.07175104,-0.109839395,0.26797345,0.37005743,0.4712677,0.12575667,0.1660316,0.2151781,0.31848845,-0.01572517
0.32535356,0.39188007,0.2342858,0.063667834,-0.047759317,0.31592652,0.34400967,0.48960862,0.17631733,0.14334908,0.36702234,0.47665346,-0.0024512024
0.2220968,0.30505237,0.21305124,-0.023849167,-0.067663565,0.29937825,0.39786148,0.53520346,0.15728001,0.1837481,0.29011527,0.37869203,-0.031115804
0.3159178,0.30866605,0.24944742,0.06662613,0.043851174,0.28739345,0.35510936,0.45381448,0.22073379,0.22628687,0.3803024,0.418746,-0.021831423
0.23252812,0.34479895,0.15989636,-0.084306866,-0.1483379,0.3220477,0.3951989,0.63599926,0.062453512,0.15557602,0.26011196,0.4187346,-0.0012176391
0.24447002,0.42202872,0.16616036,-0.025318503,-0.15652348,0.3598862,0.40447944,0.66100305,0.07921736,0.12828729,0.31751427,0.49936306,-0.008043675
0.26836693,0.34759143,0.16188346,-0.18290094,-0.2339111,0.38131645,0.46672073,0.6639287,-0.0015819594,0.14452252,0.1026343,0.3923423,0.0015202586
0.43799257,0.4031133,0.27416924,0.11364056,0.08628725,0.3206411,0.38676694,0.5290533,0.2603322,0.29048932,0.4646477,0.5611366,0.0089150295
0.38293386,0.38312757,0.24106029,0.10481948,0.042025,0.31820697,0.41045976,0.5449179,0.2404278,0.23109677,0.41170818,0.5416589,0.015316995
0.22014403,0.27071524,0.1991898,-0.09133041,-0.14261055,0.31526,0.3982361,0.55667436,0.11969368,0.14720818,0.19309428,0.320982,-0.005936674
0.43601736,0.37333524,0.29951936,0.12621813,0.07449851,0.31293407,0.3780361,0.500832,0.2631333,0.2858854,0.46049118,0.56271946,0.010789068
