size_D,app,har,telonuse,t02,t03,t09,t11,t13,t14,MI_size_D_t07,MI_size_D_t09,MI_size_D_t11,MI_size_D_nlan,MI_size_D_t02,MI_size_D_t14,MI_size_D_t10,MI_size_D_app,effort_D
0.20270818,0.5481471,0.25713086,0.30623381837402913,0.24647084,0.2565514,0.2915617,0.42525374551522477,0.10005746,0.21089593,0.22933102,0.30070078,0.21151987,0.21250113275006796,0.23646703,0.46608263,0.33125568987534143,0.31615108,0.3942874
0.013584197,0.37056258,0.018361732,0.07261956435717386,0.20531067,0.40680397,0.04450801,0.24726367483582049,0.21132456,0.116049975,0.017974745,0.020521596,0.13755563,0.001624435297466118,0.0789589,0.4924404,0.22791026367461584,0.15615264,0.33499563
0.010819349,0.42708904,0.037607968,0.06958204417492266,0.21568689,0.3799036,0.070317626,0.27060027623601657,0.18037501,0.10244718,0.015585896,0.040999923,0.1392419,0.004957203297432198,0.066496365,0.4913891,0.24633861478031688,0.16858755,0.34642625
0.03883605,0.31037733,0.017489493,0.10309398618563917,0.23081508,0.45753852,0.025294572,0.2195707231742434,0.2853844,0.16867894,0.047239203,0.010012407,0.13861547,0.021129779267786756,0.09120115,0.515311,0.21242786274567177,0.14032544,0.28954473
0.012807947,0.42468268,0.038579747,0.08842432530545952,0.17884639,0.37394446,0.064444035,0.2787366967242018,0.17476983,0.09256643,0.015150052,0.045443315,0.13907646,0.012289988737399324,0.081930935,0.49846786,0.2500188750011325,0.17877135,0.35880286
0.08796473,0.24077865,0.05334574,0.14789365887361952,0.38149592,0.5169286,0.04646179,0.17982847078970826,0.38609815,0.3122692,0.11355637,0.032862473,0.13441217,0.047483208848992535,0.08854115,0.49750066,0.1692930601575836,0.11515421,0.22816573
0.08587606,0.55624354,0.25585395,0.2563355453801327,0.4556304,0.2632917,0.2665387,0.36643170198590214,0.112853885,0.3240816,0.08565402,0.1946788,0.08835848,0.09468609568116575,0.103149734,0.3722203,0.21500720290043218,0.19700134,0.30002892
0.17793009,0.56223714,0.29194885,0.33981737038904225,0.34050062,0.24108736,0.29485676,0.4350446461026788,0.11801281,0.2524336,0.18088315,0.27253044,0.18296477,0.18448776106926568,0.20734674,0.5113351,0.30538741832324506,0.30036238,0.42424566
0.055581484,0.5165204,0.16117664,0.12621272757276367,0.33350006,0.32168886,0.18006301,0.3095436885726213,0.09245819,0.21684223,0.060320634,0.13423902,0.109382525,0.05411305624678338,0.048661433,0.35944754,0.21648667298920038,0.1633819,0.28259322
0.081384,0.4322691,0.10672082,0.04648232778893967,0.35148534,0.46842143,0.0850763,0.22590886355453182,0.15569662,0.15191206,0.10036473,0.087479934,0.12395348,0.05137683808261029,0.035224453,0.2816093,0.24007490440449428,0.1301422,0.24653879
0.020914514,0.37735415,0.026113972,0.04977438298646298,0.24468204,0.4487567,0.0591096,0.23119835387190124,0.2360737,0.14354086,0.03409077,0.020761017,0.13581234,0.00807395248443715,0.07057156,0.44585812,0.23481591408895486,0.14949319,0.3113826
0.0985568,0.578416,0.25218314,0.14375976862558612,0.4580826,0.32155827,0.27352038,0.3223599993416,0.0755576,0.31130248,0.11639647,0.1918272,0.09365873,0.08818632129117929,0.03087721,0.22970861,0.21032463261947795,0.15787673,0.22958016
0.0137555115,0.43846446,0.05882086,0.10352241121134467,0.19865808,0.3471729,0.09892294,0.28806544728392686,0.15242612,0.10720846,0.021825362,0.058150623,0.13144805,0.014094031345641881,0.07749107,0.4757427,0.23370297402217843,0.17385532,0.34759426
0.057210963,0.5068451,0.097172484,0.026531031591861896,0.26826832,0.43692708,0.10613811,0.26662759599765573,0.10293913,0.093660116,0.06836301,0.07990214,0.14392936,0.036015162160909726,0.051526062,0.33897367,0.275914316554859,0.17426974,0.33668572
0.016026769,0.4363032,0.049078017,0.07033515422010926,0.22718158,0.37274817,0.082419455,0.2700384762023086,0.16762616,0.11288488,0.024503622,0.05347174,0.13527542,0.012082720724963244,0.061247826,0.47519588,0.24004295440257728,0.16515058,0.33566138
0.12859838,0.22874126,0.09012155,0.1363174581790475,0.5337206,0.5988244,0.064110786,0.12911308774678526,0.41994432,0.37299776,0.15916304,0.050467286,0.13671687,0.06848617410917045,0.06677975,0.35519576,0.1347399480843969,0.07680251,0.16131955
0.009411402,0.42096573,0.045979872,0.10592757035565423,0.19296423,0.34955654,0.06820136,0.29019223741153427,0.16842365,0.11298382,0.0029354803,0.04267593,0.12956938,0.005202593612155617,0.077250466,0.51331204,0.2414012144840729,0.172158,0.3436988
0.01612499,0.44139016,0.085611835,0.1415252084915125,0.2523302,0.32306343,0.08858803,0.30618579837114795,0.13755125,0.1449377,0.0068477876,0.07406229,0.11341862,0.019445843166750593,0.08919829,0.48735029,0.23327958399677504,0.17393662,0.3354386
0.023405258,0.35664615,0.022939026,0.08694737521684251,0.2230964,0.43816411,0.05427751,0.23993216439592988,0.23233745,0.16321033,0.03453115,0.028767388,0.1220184,0.01675217100513026,0.09389975,0.4836821,0.22744561364673682,0.13718128,0.31891724
0.10113071,0.22128417,0.066282526,0.13235153794109228,0.4492837,0.5682306,0.054805815,0.15304431918265915,0.43403178,0.36542368,0.13452864,0.035881747,0.14481007,0.0591163965469838,0.08904874,0.4461769,0.15822926949375618,0.08939393,0.20013925
0.09913911,0.5510015,0.23311903,0.20801518248091094,0.46755132,0.3337042,0.30991283,0.3495643909738635,0.0963472,0.3234688,0.12311812,0.23065284,0.08008199,0.1134824568089474,0.065457046,0.32814014,0.2194906931694416,0.1740774,0.30536902
0.044713784,0.30934593,0.028429955,0.10759855645591339,0.27131686,0.4421931,0.030064106,0.2177474130648448,0.26901674,0.18698993,0.055406276,0.024414055,0.13353753,0.015637456938247418,0.079222515,0.48345953,0.19455890167353412,0.139559,0.28055096
0.022137344,0.3662162,0.023076758,0.09996274599776475,0.22336611,0.43236947,0.070970714,0.2495801449748087,0.2672533,0.16232845,0.031165022,0.019309793,0.13268614,0.015700994942059697,0.07735831,0.52432346,0.2427908645674519,0.15295911,0.31141818
0.050876405,0.28614497,0.026174873,0.12506439750386386,0.26193836,0.44741046,0.024014086,0.218027483081649,0.29204378,0.20988435,0.06013627,0.020314984,0.13452089,0.02537931852275911,0.09349125,0.543073,0.19684506181070371,0.13708818,0.27416235
0.06000557,0.43753272,0.058113784,0.02987281079236865,0.25737938,0.45932996,0.065087736,0.23511327410679644,0.11409737,0.071098715,0.078027084,0.06380847,0.15662567,0.02480377948822677,0.06845413,0.3193939,0.26629893597793614,0.15928294,0.31072503
0.0041505247,0.43027517,0.034373432,0.07220034433202066,0.20163748,0.37860215,0.07400954,0.28124566687474,0.17699187,0.093823284,0.0029447787,0.036249977,0.13788891,0.0031434354886061295,0.073208116,0.5065551,0.2519087651145259,0.17307483,0.3562928
0.0096239,0.43532422,0.04160537,0.06744316404658984,0.21271357,0.37856746,0.07301241,0.275553216533193,0.17233773,0.098202795,0.012301851,0.044013772,0.13846149,0.006988497919309875,0.06800924,0.49229482,0.2496315149778909,0.17020091,0.35015225
0.009445757,0.42194134,0.043593764,0.10098057605883458,0.20653948,0.35486388,0.073407084,0.286757117205427,0.16887735,0.103395104,0.007088084,0.042870697,0.13381961,0.00526652531599152,0.079077914,0.50445205,0.2434010546040633,0.17317608,0.34461132
0.07756585,0.49097607,0.19643505,0.2548631552917893,0.36829397,0.27261332,0.22047698,0.36376902182614135,0.14140512,0.24507546,0.089291245,0.1663612,0.11356748,0.0849520150971209,0.11743625,0.4467783,0.2467897348073841,0.2014482,0.3516988
0.07135169,0.29796472,0.069607705,0.15153010909180656,0.36635825,0.4746557,0.0878844,0.2211134432668066,0.32818443,0.33101958,0.1059932,0.07446501,0.09899946,0.05759601645576099,0.099213116,0.50926816,0.17893223073593384,0.11310165,0.2644525
0.05539486,0.5312881,0.22788472,0.20388409223304554,0.44796166,0.27777457,0.24382612,0.34536435072186106,0.12262147,0.32548934,0.053136636,0.16088924,0.0777968,0.06298918377935103,0.07343663,0.36955395,0.1934187816051269,0.16286886,0.3034757
0.011293709,0.38003898,0.015135258,0.056086707365202444,0.19983521,0.4133015,0.039020717,0.2456630747397845,0.2060161,0.10775721,0.017110746,0.022809178,0.13841948,0.0008849911930994716,0.07725248,0.47965926,0.23218928393135704,0.15714245,0.33695135
0.11473945,0.56936854,0.29576504,0.2818558369113502,0.5912229,0.2796639,0.38822243,0.39514728370883706,0.14677612,0.43327022,0.13887247,0.26483002,0.05398441,0.12296178737770726,0.10038625,0.3081435,0.1932853015971181,0.18763237,0.2917015
0.08421245,0.52151656,0.20862027,0.22913236374794185,0.39783737,0.2739149,0.26385185,0.37070968224258094,0.12542439,0.28362966,0.096315935,0.18846828,0.10019517,0.09169527550171652,0.10260097,0.39712226,0.22231100333866022,0.20259084,0.3330361
0.038350683,0.4418742,0.07843195,0.118818983129139,0.20889977,0.3472725,0.09781161,0.28843595730615745,0.14742097,0.09969312,0.051978853,0.08049418,0.14854409,0.031728581903714914,0.07874374,0.43733832,0.2545927652755659,0.19104479,0.34438223
0.033751722,0.30299246,0.0,0.07042933422576006,0.22098872,0.47005236,0.004250735,0.21139727268383637,0.2681275,0.1646688,0.04084759,0.010731678,0.14823204,0.009005729540343774,0.098916434,0.495436,0.20935921256155277,0.1392238,0.2966565
0.10003063,0.18310626,0.047478065,0.11712087702725263,0.45763597,0.6662636,0.04671526,0.12646621758797305,0.51827776,0.42755067,0.13540842,0.010006823,0.15457529,0.05935133556108013,0.12238241,0.47926497,0.14606480876388853,0.08802017,0.1977177
0.02654237,0.41481608,0.07529335,0.15090665905439954,0.24501666,0.33234775,0.097521335,0.29740034784402086,0.16326122,0.1860598,0.032494318,0.08610612,0.09868218,0.03006469080388145,0.08768448,0.48912787,0.2214307932858476,0.1620337,0.3139313
0.008242361,0.4105903,0.028384164,0.07661249959674998,0.22727105,0.40050587,0.08677015,0.26708761602525694,0.21344124,0.12833717,0.013861831,0.0242205,0.13632616,0.005239284014357041,0.07025831,0.5030604,0.24776016486560992,0.16454794,0.34024334
0.053790327,0.50107527,0.10016169,0.05778093946685637,0.23546764,0.39023647,0.12606925,0.2674706760482406,0.087036334,0.10138804,0.079860434,0.1064686,0.14698401,0.04106264246375855,0.057135586,0.346175,0.2464503647870219,0.17698455,0.31459582
0.021421008,0.47060224,0.115884826,0.14052875843172552,0.3002709,0.3218763,0.12530392,0.3106151986369119,0.12355516,0.1774599,0.014871892,0.090149924,0.09950934,0.026081595564895733,0.07412146,0.4520775,0.2173520430411226,0.16091016,0.3258485
0.2531686,0.59122074,0.33584452,0.4118853447131207,0.26523986,0.22191304,0.32357636,0.505896600353796,0.1043951,0.20100889,0.24946043,0.322704,0.2912745,0.26716659602999576,0.29988497,0.60576886,0.3980981938858916,0.3796445,0.48314348
0.020075005,0.43888214,0.06435314,0.09528240571694435,0.2282379,0.34633768,0.0845907,0.27955846677350804,0.1499599,0.12962434,0.023583706,0.07510644,0.12431151,0.01957312117438727,0.06856279,0.4642102,0.2209062432543746,0.1628496,0.3276039
0.0051714554,0.44005775,0.045665503,0.07153880429232826,0.21291575,0.3793088,0.09986961,0.28715171722910304,0.16843481,0.10941151,0.01024745,0.04891764,0.1252291,0.008838143530288611,0.07613596,0.4912069,0.2494464149667849,0.16389968,0.36619478
0.053356078,0.30266622,0.044064388,0.11102512666150761,0.31214717,0.50900674,0.075614035,0.20857490251449418,0.343925,0.24574414,0.06466441,0.0072193407,0.13676791,0.03315445198926712,0.08369361,0.4713688,0.21031406261884378,0.12527312,0.25620556
0.007906966,0.4274447,0.036246657,0.08316889899013394,0.18543258,0.3658529,0.07182285,0.28498466709908005,0.17494848,0.10043466,0.0,0.037908677,0.13637426,0.004474789268487356,0.07615903,0.50414497,0.2483299548997973,0.17858873,0.36060783
0.030186985,0.35979772,0.028597966,0.083956850037411,0.23838475,0.44125724,0.049149424,0.23432166405929986,0.24968211,0.15425342,0.039741766,0.022103611,0.13246031,0.017241123034467384,0.06943722,0.47675896,0.23125414387524865,0.14181209,0.2915113
0.024148922,0.44591954,0.10027026,0.1626826197609572,0.2653933,0.31149644,0.109814286,0.31321187879271273,0.13513696,0.14949083,0.023899984,0.08472587,0.110627264,0.027228671633720298,0.090901464,0.4707677,0.22843870370632222,0.17909944,0.33604923
0.004853446,0.43355292,0.03821248,0.07114177426850646,0.20607683,0.3779606,0.07711235,0.28077264684635883,0.17461295,0.09511611,0.0054157637,0.037814263,0.13798726,0.00384081183044871,0.07353215,0.49893087,0.25055484503329073,0.17258711,0.3553117
0.07037476,0.5183633,0.16366275,0.11167248270034898,0.3132145,0.32932234,0.14903319,0.3022940681376441,0.07907877,0.18110195,0.067429215,0.12738277,0.12244527,0.05678299340697961,0.05634383,0.33103976,0.23775241426514487,0.17247757,0.27973908
0.06692499,0.23572549,0.020985603,0.10671697640301858,0.31937525,0.5396756,0.013039619,0.17463293047797585,0.37766296,0.27753425,0.08731359,0.010899164,0.15092525,0.032152161929129716,0.10783078,0.51791817,0.17983199078991946,0.11665493,0.24544464
0.019782476,0.44630772,0.067952484,0.07527085851625151,0.25170144,0.3626029,0.10253629,0.2751776465106588,0.16398819,0.13910025,0.027325068,0.0716006,0.12259327,0.02017049821022989,0.06266702,0.4411092,0.2232447733946864,0.15572096,0.33012593
0.029362869,0.4613634,0.07579303,0.056064073363844405,0.25864246,0.3796138,0.08943817,0.268877466132648,0.15673974,0.11910406,0.0350133,0.063326314,0.14293207,0.018503903110234185,0.04923983,0.4345684,0.24461920467715229,0.16691492,0.323919
0.016732905,0.44202876,0.059765697,0.1077034314622059,0.20298544,0.33854318,0.094014496,0.28758384725503083,0.13495743,0.124928534,0.023217674,0.07872769,0.12444889,0.021733473304008398,0.071959555,0.47572836,0.2189711731382704,0.1726572,0.33872613
0.02176699,0.34816635,0.015165836,0.07880491472829489,0.21583298,0.44221523,0.04316181,0.23476825408609525,0.25509492,0.14585373,0.030828845,0.013347071,0.13683116,0.010826651649599098,0.0805531,0.50116193,0.23190197391411843,0.14786187,0.31515598
0.07945271,0.55912995,0.2585991,0.1910860114651607,0.47963783,0.28561476,0.2800236,0.3378839402730364,0.10565977,0.34615397,0.089772746,0.18391044,0.07361511,0.0811678648700719,0.05091397,0.28642878,0.1890919013455141,0.15854293,0.26674432
0.024751466,0.34460688,0.016927227,0.0555162233309734,0.233722,0.44767827,0.038930178,0.22673855360431322,0.24966547,0.16167605,0.031346265,0.01972026,0.14325334,0.007561777453706648,0.08630028,0.4808148,0.2255009235300554,0.14541057,0.3069654
0.02902802,0.36898386,0.0253461,0.07108916026534962,0.23914519,0.41457218,0.039292872,0.23661635419698127,0.22040747,0.13411626,0.039337125,0.030181784,0.13936432,0.00873342952400577,0.07058808,0.4650067,0.221216183272971,0.14934213,0.3061893
0.25026032,0.5364692,0.25225282,0.37147467228848036,0.09945327,0.22876224,0.25493285,0.48501912910114775,0.10438427,0.0710302,0.25024566,0.28517127,0.34509894,0.2553612753216765,0.3045529,0.6594916,0.44190349651420985,0.3941825,0.52712005
0.005672708,0.4378274,0.037728533,0.06779836406790185,0.22347185,0.38711953,0.09114969,0.27538634652318084,0.1701289,0.11385843,0.011754084,0.044294517,0.13293053,0.0064047205842832355,0.06790924,0.4846296,0.2483821549029293,0.1635338,0.33839184
0.055080507,0.50008905,0.12033953,0.06294821377689283,0.29476503,0.3761437,0.12789494,0.2731118363867102,0.113911666,0.14026031,0.061962377,0.096639425,0.13989697,0.036093617165617035,0.04330807,0.35380957,0.24072198444331908,0.16637032,0.30048856
0.0063293166,0.41703993,0.026535511,0.07760352465621148,0.21824768,0.40185815,0.08677611,0.27096445625786736,0.20678423,0.115558475,0.010873441,0.0257444,0.1369848,0.00392256883535413,0.07314672,0.5068809,0.2554074353244461,0.16729388,0.344975
0.058692973,0.50326973,0.18433912,0.19869017192141034,0.43702486,0.30494368,0.24953625,0.34683718081023085,0.1394406,0.30501372,0.06945388,0.16648884,0.06636743,0.06435719386143163,0.076558605,0.3667306,0.1984959919097595,0.1651798,0.30593154
0.021070234,0.44851732,0.053239763,0.054937947296276844,0.2188079,0.38688216,0.079604715,0.2655085759305146,0.15231863,0.08929828,0.030960742,0.05352855,0.14588591,0.011675866700552002,0.06393946,0.44531775,0.2485622049137323,0.17111881,0.3392803
0.047695477,0.49050853,0.17348267,0.20489285229357113,0.37138233,0.28899908,0.19965601,0.3482983908979035,0.14653046,0.26372913,0.050664175,0.13584705,0.08147513,0.05305224318313459,0.08734048,0.41352683,0.21364328281859699,0.17914753,0.33546278
0.058272365,0.4872889,0.10051523,0.09842193590531616,0.19888774,0.37004647,0.10002464,0.29818446789106806,0.07450948,0.07827115,0.064783394,0.10263179,0.141988,0.05753943645236619,0.09511966,0.3769055,0.2763430965805858,0.19792177,0.35553065
0.1319754,0.594337,0.17714433,0.01578490894709454,0.39258125,0.5505138,0.19189662,0.2745779964746798,0.05535756,0.11192146,0.1584383,0.13557732,0.16601442,0.07876587472595249,0.049222685,0.124890566,0.31421627885297676,0.17927592,0.30357528
0.047986727,0.28919,0.023919836,0.12436232746173966,0.26004538,0.46138948,0.040180743,0.21836462310187738,0.32287696,0.22460753,0.06088623,0.011339039,0.1302176,0.027800682668040963,0.09428865,0.55128807,0.19942007196520434,0.13587685,0.2745617
0.03406835,0.47103983,0.06504056,0.04316075758964546,0.20957771,0.4027454,0.08658031,0.267637016058221,0.117808804,0.07684252,0.043591585,0.06723493,0.14662981,0.025866195551971734,0.06562403,0.40876615,0.26066051563963094,0.1725587,0.34388253
0.062875345,0.4596333,0.071916565,0.031896786913807214,0.25054434,0.42660135,0.07435122,0.24455927467355648,0.110096104,0.08186388,0.088112295,0.09133099,0.15270689,0.03725622223537334,0.053650953,0.3344874,0.2565962553957753,0.17118227,0.30105087
0.04394288,0.32068154,0.029503629,0.09173069550384173,0.2595121,0.44110572,0.021951675,0.2135793428147606,0.25003666,0.15879437,0.05505464,0.029194321,0.13769348,0.015892467953548078,0.07293858,0.4532077,0.20031197201871834,0.13992235,0.28057402
0.014099952,0.44277334,0.06777212,0.11379191682751501,0.20885977,0.33891773,0.09035432,0.3002908980174539,0.14830115,0.10961902,0.010658111,0.058728877,0.12598726,0.015560249933614996,0.07828712,0.47568142,0.23883488433009306,0.17561996,0.34399414
0.024181657,0.4706058,0.1025687,0.11849100710946044,0.2794359,0.33658254,0.15158391,0.30774654846479294,0.129333,0.17822456,0.03228071,0.0939488,0.10373621,0.031176436870586213,0.06812833,0.41795528,0.2203053132183188,0.16109486,0.32842135
0.081636995,0.21654253,0.04012595,0.12517965751077945,0.36919644,0.5976049,0.036914647,0.159772199586332,0.44410375,0.34761435,0.10968916,0.00758921,0.13258606,0.05562165733729944,0.11957897,0.51773864,0.17421987045319223,0.10347043,0.21691167
0.027236871,0.46218967,0.09187411,0.10104050606243037,0.2530202,0.33987275,0.09458065,0.28782151726929106,0.12979256,0.13198385,0.023631979,0.07696131,0.12727012,0.023016441380986484,0.06120364,0.44010633,0.22870640372238424,0.16547003,0.3181473
0.10463454,0.18307513,0.06319125,0.15178148910688935,0.4593552,0.6163664,0.061359406,0.14072224844333492,0.51244175,0.4243825,0.13752687,0.011491679,0.13677654,0.06400991384059483,0.110288315,0.5268663,0.14375272862516372,0.09130323,0.19526653
0.037059505,0.3377253,0.019545376,0.09658615079516905,0.19900689,0.41420445,0.03708774,0.24052646443158787,0.24024996,0.14886102,0.046075817,0.031659197,0.14870898,0.023607477416448645,0.09461371,0.503829,0.22697606361856384,0.15255947,0.31229183
0.02253085,0.4522478,0.0862086,0.12745267764716064,0.24411175,0.32413805,0.12586552,0.30323706819422414,0.13564149,0.16553426,0.029010627,0.091693535,0.10400958,0.03046925382815523,0.075015515,0.4542294,0.21462549287752958,0.16451743,0.33311144
0.53310513,0.78695977,0.62864643,0.6091914365514862,0.27320263,0.11203268,0.5945885,0.6544039392642365,0.0,0.23296145,0.563954,0.5998644,0.4982192,0.5447081626824898,0.5078425,0.55014026,0.5619907737194465,0.5913939,0.55253714
0.0610306,0.5158354,0.15268661,0.1063781263826876,0.3155605,0.33762777,0.16615388,0.29128037747682267,0.09401877,0.1908668,0.072918266,0.13352779,0.124734536,0.05169157310149439,0.046124145,0.34550175,0.2197293431837606,0.16497993,0.281044
0.02092902,0.3501058,0.011606291,0.06730741403844484,0.22432944,0.45064455,0.042131275,0.23136231388173883,0.25403944,0.14849496,0.030393112,0.012709394,0.1381546,0.007810399468623969,0.08500664,0.49038818,0.22958976377538584,0.14805672,0.3150173
0.04723456,0.42653573,0.09414275,0.08197409491844569,0.33794394,0.37007308,0.120740026,0.26053281563196895,0.16453113,0.1950297,0.054918896,0.08624832,0.11144218,0.031606839896410395,0.057160094,0.37740225,0.21205396272323776,0.13055032,0.2968403
0.06725226,0.5132523,0.12656341,0.08660321519619292,0.24256787,0.36901575,0.12649399,0.28601904716114285,0.07162938,0.113643944,0.08201468,0.1173612,0.14057092,0.05668378340102701,0.06263375,0.32725364,0.26103321566199295,0.18876223,0.31140438
0.16779755,0.5131208,0.18949388,0.26682731600963894,0.12757233,0.25135115,0.21875605,0.4216321952979317,0.10716235,0.08120358,0.1879547,0.21595305,0.26195222,0.18072834084370046,0.2295183,0.52981883,0.3647546218852773,0.30146146,0.4676864
0.18714395,0.6152613,0.3417918,0.29740764784445883,0.43457368,0.25142246,0.33392385,0.3927648935658936,0.045085073,0.3027544,0.21122852,0.2982807,0.15127611,0.18650154119009246,0.14613378,0.29952094,0.282033966922038,0.2684601,0.32321435
0.068053156,0.4726005,0.12782879,0.2174263730455824,0.19520143,0.2862304,0.12289587,0.3585998915159935,0.11896944,0.12925372,0.058221612,0.12827413,0.15067506,0.07451078447064707,0.13753094,0.5202938,0.2774371966462318,0.23098712,0.37438193
0.0061073825,0.42529976,0.031678215,0.07708695962521758,0.20611456,0.38974828,0.08047691,0.27507488650449324,0.18779896,0.10208309,0.010360908,0.033783462,0.13816275,0.006119177067150624,0.07806747,0.4986468,0.2544272652656359,0.17181027,0.35317898
0.11423898,0.18983209,0.07926707,0.17619529057171746,0.4281349,0.5718353,0.07743338,0.15727344943640695,0.5170239,0.40958112,0.15467745,0.033266705,0.13093081,0.07918353875101233,0.11486378,0.553308,0.15432532925951975,0.10186991,0.20069806
0.03405838,0.34955782,0.045297846,0.11485858189151492,0.2765549,0.42262855,0.08904451,0.2466562547993753,0.25584757,0.18543833,0.047963638,0.028723452,0.12472883,0.020711656242699373,0.08038737,0.4823882,0.2191575631494538,0.13620046,0.29604775
0.04540043,0.39184213,0.066703424,0.09146974048818443,0.28301635,0.38228273,0.06895313,0.24304540458272428,0.18090895,0.14033669,0.0573706,0.058840703,0.13550903,0.018317981099078867,0.056175247,0.41217893,0.21155035269302117,0.1550888,0.29897082
0.025610592,0.45390588,0.086612776,0.13120554787233288,0.24523476,0.33074573,0.10190621,0.3020316881219013,0.13168895,0.15908241,0.020892452,0.09367958,0.10882452,0.026634231598053896,0.071998164,0.4563988,0.2186924631215478,0.16700129,0.31805587
0.03839642,0.4676845,0.08769463,0.0541977532518652,0.26651725,0.3711204,0.098317415,0.2690896861453812,0.13479103,0.14454153,0.042467725,0.08670843,0.12301326,0.03044030482641829,0.04450982,0.41339123,0.23465052407903145,0.16115157,0.32424542
0.09564133,0.47837257,0.17606072,0.2557760353465621,0.27240327,0.26731402,0.20978877,0.36711762202705733,0.13508226,0.19448528,0.113970906,0.17143215,0.13237026,0.09715738582944315,0.13160382,0.45458624,0.2589585355375122,0.21400003,0.351722
0.041966844,0.36657777,0.06600791,0.11385720683143243,0.3199906,0.40593308,0.1060566,0.2538617152317029,0.21477419,0.2339699,0.062381517,0.075264126,0.09743735,0.031232844873970694,0.079245314,0.45024085,0.1969798018187881,0.11969892,0.2943998
0.023211755,0.44649827,0.07015425,0.10241811614508697,0.22096232,0.3464725,0.07879621,0.29197175751830545,0.14358129,0.12022662,0.01687001,0.07126586,0.12512393,0.019832320189939214,0.0687338,0.47947478,0.24025067441504047,0.1712692,0.33802915
0.07442796,0.22272664,0.026412517,0.10636006238160374,0.3461611,0.5697406,0.017290711,0.1615765796945948,0.40751517,0.30521345,0.098505095,0.010863528,0.15338524,0.03827931229675874,0.11190197,0.50339556,0.17236249034174944,0.10875667,0.23686153
0.0086648725,0.3731021,0.009434134,0.05846369650782179,0.18746689,0.41391984,0.03226185,0.24554817473289048,0.20669621,0.10530889,0.013965767,0.020215109,0.13778514,0.00036580304194818255,0.08476492,0.49601537,0.23274315396458922,0.15589741,0.3378396
0.03264876,0.46276993,0.11260985,0.1344475380668523,0.2657229,0.32506663,0.098234534,0.30762778845766736,0.12369888,0.16704312,0.0185402,0.08868779,0.10665469,0.03169540490172429,0.07575934,0.44951123,0.24093733445624008,0.17103812,0.32252645
0.044643182,0.46043587,0.12354906,0.1105777266346636,0.31578323,0.32218444,0.12065682,0.29064131743847904,0.12960987,0.19092551,0.034918647,0.10000795,0.119852856,0.03727603923656235,0.07441479,0.39610586,0.2216734733004084,0.1616607,0.32518238
0.037996832,0.38264906,0.037410975,0.0552269183136151,0.24206248,0.40800563,0.030633897,0.23565043413902606,0.18379974,0.11820716,0.04017066,0.055855367,0.14320081,0.015407534924452097,0.07115744,0.44263566,0.22712041362722482,0.15420243,0.2976591
0.7272302,0.76874554,0.6992277,0.7789355467361329,0.11382347,0.0986287,0.69598246,0.7856966471417989,0.11078393,0.14913946,0.7589359,0.7187974,0.7669868,0.7172594430355665,0.75236356,0.8999326,0.803966148237969,0.7704685,0.83394754
0.48784348,0.66603184,0.45911103,0.553204133192248,0.0534904,0.18346469,0.4455888,0.6306204378372262,0.085621886,0.071198165,0.49538967,0.5053536,0.57261175,0.49765657985939477,0.5449279,0.77915317,0.6442562686553761,0.60194016,0.71456933
0.016007535,0.4427269,0.06187266,0.10615958136957489,0.21803656,0.3366734,0.08279014,0.28865541731932504,0.1424821,0.12441206,0.013494503,0.07362272,0.123398855,0.01924399615463977,0.07183382,0.47764987,0.2223095433385726,0.16694078,0.33304712
0.014132559,0.43649036,0.04239039,0.06479803388788204,0.21576998,0.37978014,0.081909,0.2665515959930958,0.1659766,0.102773875,0.025039848,0.050486665,0.13828486,0.009241823554509414,0.06587008,0.46870327,0.2421636745298205,0.1661623,0.33887964
0.008391831,0.43324006,0.045972407,0.0805562548333753,0.21196333,0.36673042,0.07611328,0.28281064696863883,0.17013937,0.102963686,0.0071535744,0.04578575,0.13386329,0.00660742299644538,0.07355917,0.49325034,0.24545852472751148,0.1704107,0.35038614
0.11366168,0.16737658,0.058734,0.13698764821925888,0.46999583,0.6542129,0.06221533,0.12840246770414807,0.5510354,0.46398014,0.15528828,0.011698518,0.14017615,0.07426733445604007,0.12988494,0.5370246,0.14442462866547773,0.0863416,0.18436521
0.024801288,0.3505284,0.022896737,0.10707629642457779,0.22132352,0.41427785,0.060917586,0.2482586348955181,0.26102677,0.16310492,0.03424337,0.017395634,0.1322043,0.016127737967664278,0.08244187,0.5418787,0.22650111359006683,0.15357453,0.31343067
0.033642244,0.44501185,0.08132325,0.07596428455785707,0.2680998,0.3633554,0.10290557,0.26463229587793774,0.14550623,0.14257771,0.044057783,0.08241938,0.12710643,0.023148681388920886,0.058449987,0.4131941,0.21338494280309658,0.1554716,0.30847293
0.01037081,0.43383205,0.041135192,0.06314330378859823,0.22161606,0.38062164,0.07261306,0.26918611615116694,0.170618,0.096563786,0.016879302,0.04246528,0.14256153,0.004919888795193328,0.07056759,0.47796965,0.2451640547098433,0.16981086,0.34448633
0.18518892,0.21338116,0.13817926,0.2525464751527885,0.43660012,0.5845525,0.13147241,0.17943502076610127,0.53972435,0.4465109,0.24718669,0.1272114,0.18775955,0.1631737097904226,0.20113412,0.5234958,0.1924615115476907,0.14092422,0.24392919
