turn,acap,pcap,modp,sced,loc,MI_loc_aexp,MI_loc_data,MI_loc_stor,MI_loc_time,MI_loc_cplx,MI_loc_pcap,actual
0.2095752,0.5086361,0.3587135,0.5169476,0.7534505,0.106862396,0.17489586049375164,0.5334382320062939,0.39256802,0.1679245,0.3294132670586733,0.34102494,0.11958825
0.4261555,0.66023636,0.5177202,0.71630156,0.7938007,0.0890284,0.2677262860635772,0.40606644436398664,0.30822855,0.13227256,0.23666474633352536,0.24959013,0.17085505
0.5299149,0.8244883,0.75493073,0.8521144,0.8689108,0.074504815,0.3821950529317032,0.35362722121763324,0.18566063,0.13711244,0.16433092356690765,0.23050654,0.11693105
0.12657183,0.4774979,0.3827934,0.54002166,0.6599113,0.19854559,0.12311177738670664,0.6279362776761768,0.47413224,0.15638089,0.30273860972613903,0.44715318,0.20275591
0.2897155,0.61242867,0.518938,0.67206955,0.72793204,0.13771342,0.19890177193410633,0.536304032178242,0.3502776,0.13335776,0.22699106730089327,0.37081623,0.17212214
0.104486,0.26914406,0.26590797,0.36969116,0.4232142,0.39293438,0.36733516204010974,0.7210578432634706,0.6441197,0.28329736,0.5418188058181194,0.62536573,0.41571623
0.28680778,0.5071022,0.30067283,0.4631248,0.7745216,0.14182137,0.36152654169159254,0.47897012873820777,0.45329034,0.1371868,0.4529936747006325,0.2878312,0.22572994
0.6869032,0.8621646,0.7435751,0.84677774,0.81498516,0.084448524,0.4950530797031848,0.2621136757268206,0.19813079,0.092383556,0.18000508199949178,0.16672975,0.13946722
0.18272957,0.49247983,0.40574872,0.5776832,0.6472274,0.18236592,0.1372124982327499,0.583456965007418,0.455551,0.1790877,0.28160763183923676,0.41968125,0.24251224
0.09925136,0.30897394,0.31035447,0.3869053,0.4299419,0.36871135,0.3473941008436461,0.6958810417528625,0.6075301,0.31323302,0.5211848478815151,0.5757078,0.35876778
0.37935627,0.6786075,0.54070354,0.7580216,0.8255043,0.099957936,0.1951740117104407,0.4533888072033284,0.31290418,0.14984787,0.24692155530784446,0.3082587,0.13776547
0.6457246,0.64165586,0.3469928,0.5483532,0.86575216,0.18296283,0.6974272418456345,0.24067460444047628,0.3581212,0.22972015,0.5435080456491954,0.11879307,0.20423616
0.31174093,0.6491723,0.49896017,0.62026936,0.86744696,0.12670389,0.20527678231660695,0.5039075902344554,0.36887005,0.15378124,0.2540816445918355,0.26895145,0.20212992
0.4447097,0.7190745,0.6345432,0.7588807,0.8053065,0.10360244,0.29050885743053145,0.4287415057244904,0.29023194,0.13724554,0.20032194996780497,0.3025201,0.14723682
0.10050771,0.18049026,0.19441475,0.2471958,0.37995136,0.54932725,0.5500204330012259,0.7820025469201529,0.7802455,0.43293345,0.7034219996578,0.71715784,0.6455618
0.63628805,0.8317038,0.85625184,0.8525944,0.8136314,0.06620125,0.4967961598077696,0.26338331580299895,0.11183703,0.09812764,0.05266227773377222,0.1557369,0.17350186
0.05865759,0.3069378,0.2830252,0.3663775,0.53718024,0.3754533,0.329533599772016,0.7371389142283349,0.64891726,0.28123832,0.5282840471715953,0.5978062,0.3964401
0.1787456,0.511374,0.42729682,0.56740564,0.7148102,0.13729972,0.17083066024983962,0.5690586941435217,0.3760028,0.17269732,0.25244224475577554,0.4094079,0.14597669
0.65905684,0.8425567,0.79469466,0.81816757,0.8291093,0.08418979,0.5370331722219903,0.2683736861024212,0.1789302,0.0795978,0.1437468656253134,0.14908537,0.1660492
0.16702345,0.61304516,0.47863093,0.64180243,0.81866515,0.084083036,0.05618167637090059,0.5759200845552052,0.37098473,0.185061,0.24737921526207846,0.40108043,0.1538342
0.05487508,0.32893264,0.29870483,0.34525722,0.5566646,0.39468646,0.3398510703910642,0.7204227432253646,0.65020716,0.24587813,0.48318593168140683,0.5478132,0.42133576
0.44236642,0.5823358,0.30238825,0.48748565,0.8717217,0.1387722,0.43824696629481796,0.39837416390244984,0.3982758,0.21525604,0.5280538471946152,0.20931506,0.25207868
0.1720025,0.4829952,0.30414018,0.4471274,0.8278934,0.113132454,0.162785849767151,0.534942532096552,0.42189777,0.20278953,0.36561551343844867,0.3780588,0.18327793
0.4693742,0.69112813,0.67716014,0.77801764,0.69424975,0.105992526,0.3497045209822712,0.37513300250798015,0.20822388,0.09632715,0.16815055318494468,0.24591285,0.19919816
0.12609084,0.5347802,0.37883222,0.5691701,0.74988586,0.09646183,0.04278272256696336,0.5835367750122065,0.40329447,0.17307675,0.2911178708882129,0.43136486,0.15404277
0.4127152,0.5552709,0.33221522,0.5652518,0.7771718,0.116312385,0.3370652702239162,0.39127495347649727,0.35541058,0.180011,0.3563446643655336,0.23228449,0.18539734
0.46974418,0.760208,0.6600194,0.78736985,0.82013834,0.09472217,0.34551020073061206,0.3655949219356953,0.24741328,0.13053437,0.1930403806959619,0.23754963,0.12822676
0.19407004,0.46556383,0.27727273,0.46898645,0.7638867,0.11362456,0.20371988222319293,0.5040658302439498,0.43379438,0.23178875,0.3879718112028189,0.33309895,0.21285345
0.1000991,0.42510498,0.3764262,0.48520672,0.61330694,0.25607342,0.2172280530336832,0.6526432391585943,0.48666632,0.23163937,0.37061881293811866,0.5012295,0.24620053
0.31511265,0.6070395,0.4880844,0.64943266,0.73778594,0.12059231,0.26234854574091276,0.4665129479907769,0.33734322,0.14624524,0.28938027106197284,0.3230455,0.13094905
0.23436916,0.62808883,0.4663129,0.6857942,0.8254708,0.077878,0.07034153422049205,0.544530782671847,0.35733604,0.15061042,0.26843739315626064,0.3750291,0.14516173
0.05206297,0.24399872,0.27845615,0.2865353,0.40787232,0.52050155,0.4417404265044256,0.7913567474814049,0.73387825,0.470472,0.6585065641493435,0.71684384,0.41829103
0.23743778,0.6090249,0.4922906,0.6692885,0.76288015,0.09539573,0.07306948438416908,0.547443182846591,0.36115795,0.12920323,0.21564491843550815,0.39059782,0.19955882
0.47849396,0.6843909,0.72468805,0.7485541,0.6578146,0.12740846,0.39882656392959387,0.38331067299864036,0.19160843,0.09844566,0.1283338671666133,0.23350564,0.20348665
0.47437462,0.6402148,0.6789861,0.76430076,0.49778822,0.17520633,0.3790486427429186,0.4134982248098935,0.22685406,0.10588089,0.19253565074643492,0.27439952,0.27764863
0.25413924,0.6235882,0.4909617,0.7044663,0.78571594,0.09552589,0.11698762301925739,0.5290776817446609,0.33974022,0.14136565,0.22030914796908518,0.36199212,0.14350128
0.44968954,0.67347693,0.671352,0.77769685,0.74500567,0.11982775,0.28908278734496723,0.43610882616652963,0.24403042,0.1239787,0.17264907273509272,0.29187134,0.21483403
0.55745614,0.72859067,0.54310155,0.71403664,0.82581294,0.110115275,0.46121045767262747,0.29580475774828546,0.30545154,0.15875316,0.29794502020549796,0.1763199,0.1731169
0.19531381,0.6032115,0.5124227,0.6394975,0.69510126,0.11781134,0.11606401696384101,0.534329532059772,0.3290969,0.17956331,0.16892920310707968,0.3744698,0.13614777
0.34321386,0.49161035,0.28436077,0.46095225,0.79983664,0.14514282,0.34862192091731525,0.45571402734284167,0.3753331,0.17564459,0.4309011269098873,0.26025403,0.13625592
0.3357959,0.60386986,0.45038402,0.56316096,0.7913512,0.08332175,0.3384186803051208,0.4186918951215137,0.35680294,0.13917133,0.25128320487167954,0.22171646,0.15478265
0.16861248,0.5185581,0.39951223,0.5983028,0.6860163,0.13463391,0.06815377408922645,0.5880933352856001,0.40541375,0.16816927,0.28536427146357285,0.41968554,0.17096017
0.2795074,0.5704186,0.35398066,0.5942186,0.84465945,0.09878508,0.16931225015873502,0.49066224943973497,0.42824644,0.19331753,0.37565653243434677,0.32803476,0.20289353
0.21280053,0.34015286,0.15074459,0.26983514,0.7832419,0.19068132,0.3642232018533921,0.5202818312169099,0.49096087,0.28630477,0.5243175075682491,0.34940892,0.2574336
0.5913041,0.6743479,0.42967355,0.60888946,0.8438634,0.13952164,0.5769410346164622,0.2934886976093219,0.34180313,0.1732006,0.4292862570713743,0.19103682,0.16602638
0.5002507,0.7650181,0.6113508,0.7634723,0.8411602,0.0983056,0.32257495935449754,0.39355539361332365,0.29378435,0.114368185,0.24393286560671343,0.26783502,0.16420741
0.4661887,0.7501937,0.72899354,0.7863225,0.7674858,0.07956895,0.3575360714521643,0.3509989910599395,0.16785613,0.112933,0.12201720779827921,0.22558531,0.13160758
0.111753255,0.39975256,0.36275685,0.4287272,0.6682385,0.28918067,0.28941501736490105,0.6574086394445184,0.522502,0.21730989,0.3821493017850698,0.4861242,0.3425622
0.051602703,0.34614718,0.2935679,0.3738472,0.6782303,0.30673385,0.2607434556446073,0.697893181873591,0.59122413,0.28506216,0.46634010336598963,0.53398377,0.26691455
0.46990755,0.5489463,0.27220467,0.43396986,0.8518487,0.18179347,0.5973537358412242,0.3584262915055775,0.4254121,0.24926597,0.5816254018374598,0.17867553,0.26451898
0.30115172,0.34128666,0.06735501,0.10913384,0.8862676,0.22571407,0.548321132899268,0.4100844546050673,0.4371913,0.37998834,0.5839366416063357,0.21323052,0.25140816
0.17401648,0.5485059,0.4530332,0.6122162,0.6309356,0.14048964,0.09340173560410414,0.5876089652565379,0.4036345,0.16847888,0.24634929536507047,0.39558467,0.19413586
0.45679745,0.680348,0.4576036,0.67544407,0.84393287,0.1246866,0.3617140917028455,0.3739916624394998,0.36745676,0.18213937,0.3514274648572535,0.23251203,0.17798485
0.89164835,0.9390347,0.94222176,0.9219706,0.76611185,0.04328215,0.7267044036022643,0.05792391647543499,0.0522815,0.08117695,0.10448822955117704,0.032315314,0.17831947
0.25870702,0.6170371,0.48407003,0.6799768,0.80248845,0.095860824,0.11687510701250642,0.545530932731856,0.35135472,0.13846198,0.24814558518544144,0.38748828,0.17633882
0.051479544,0.3865537,0.23242208,0.39264888,0.7468562,0.21484445,0.12065724223943454,0.6530861091851665,0.5352792,0.27057707,0.41339577866042215,0.48169178,0.18609303
0.3064946,0.59412503,0.39022732,0.5234929,0.85800606,0.10844474,0.26049296562957797,0.4585157275109437,0.3861227,0.15688607,0.32786426721357326,0.23568979,0.19829175
0.32847977,0.5181257,0.34562594,0.44403493,0.8026984,0.16321002,0.40438522426311346,0.4603121276187277,0.37304175,0.16745469,0.29746727025327296,0.2972929,0.17395341
0.47684613,0.6654625,0.52002156,0.7528653,0.7488227,0.09080047,0.2801194368071662,0.37684419261065155,0.2883178,0.13764638,0.23803893619610636,0.23742896,0.17840491
0.41079688,0.678915,0.5367919,0.70381546,0.83506215,0.07165759,0.26529453591767216,0.39894774393686466,0.3148206,0.12594639,0.2318328768167123,0.26048186,0.16329154
0.039310332,0.3520094,0.28486186,0.38994437,0.6242737,0.31486034,0.221565483293929,0.7080706424842386,0.61041504,0.22989327,0.43606878639312135,0.54873306,0.27724558
0.39072615,0.7073786,0.56337017,0.6864919,0.86546713,0.11661168,0.2900065174003911,0.4443450566607034,0.28789055,0.16188166,0.25409549459045055,0.21777174,0.14965504
0.19402581,0.52720624,0.4207548,0.5267786,0.8006989,0.13450333,0.21955621317337282,0.5344230320653819,0.3974785,0.17695111,0.25332394466760555,0.34141862,0.184847
0.10689895,0.5032493,0.41432986,0.55957896,0.6697472,0.14966951,0.06338331380299883,0.6221824073309444,0.4220948,0.1782091,0.2801844519815548,0.44382712,0.19331002
0.1706651,0.55044496,0.43710518,0.6345541,0.71493924,0.11413048,0.03749488224969294,0.5790959947457597,0.37066442,0.1677714,0.2577685742231426,0.4083907,0.1611777
0.008841049,0.21815285,0.20924282,0.16396824,0.63447267,0.5612497,0.5305196318311779,0.7959313877558832,0.77572817,0.5319765,0.6248992075100792,0.6062735,0.66417813
0.3273646,0.4235615,0.19136003,0.24885978,0.8936563,0.20088792,0.5180087310805239,0.4328030859681852,0.45377246,0.24010271,0.5641382435861756,0.23460841,0.24796158
0.33380175,0.5575714,0.32570335,0.5336655,0.8368243,0.11658016,0.3331705799902348,0.4394873963692438,0.40984017,0.20148858,0.43799193620080634,0.25578967,0.17843911
0.23723099,0.5383081,0.34564096,0.5338173,0.79722583,0.09549391,0.17248405034904304,0.5051800303108018,0.4119346,0.17821033,0.34542059545794046,0.3167095,0.19160825
0.090269625,0.4256652,0.21026112,0.39142245,0.8153768,0.14131004,0.1352328281139697,0.5961999057719943,0.5072217,0.24528655,0.4161395583860441,0.42549458,0.16816941
0.23585302,0.51964796,0.49358916,0.6037032,0.4725865,0.17196116,0.23198211391892684,0.5143612908616775,0.36412972,0.16337596,0.23482282651771733,0.37578595,0.22614223
0.28930712,0.6181004,0.56745625,0.642275,0.6620335,0.1158748,0.20239534214372054,0.4761678885700733,0.29782993,0.117160134,0.18189366181063382,0.33435038,0.18725212
0.19370297,0.4131062,0.23335096,0.40196034,0.7547544,0.12419835,0.26675041600502497,0.4845801290748078,0.47842467,0.21912003,0.4340936565906343,0.28196335,0.19067179
0.122547165,0.4182896,0.24983063,0.3777913,0.7546328,0.14287736,0.1669027100141626,0.557207133432428,0.45765096,0.21981916,0.398360480163952,0.41763616,0.17599836
0.2102778,0.43633124,0.28243002,0.3667738,0.6692236,0.17206672,0.2815210968912658,0.538529432311766,0.45055407,0.16196603,0.3641210435878956,0.36023128,0.18447629
0.6030318,0.7419014,0.50828195,0.7206123,0.84300417,0.09924809,0.4831425789885548,0.2926070875564253,0.3006751,0.15719162,0.32682790731720923,0.17447147,0.12876165
0.15823354,0.36205465,0.17175472,0.25056738,0.8409244,0.18979952,0.3123198187391891,0.520483581229015,0.47763714,0.28041992,0.4396550860344914,0.3387735,0.21387455
0.6994351,0.86952204,0.8023609,0.907756,0.7941568,0.06426309,0.4916984095019046,0.21362252281735136,0.15014702,0.12646537,0.18294356170564383,0.1754429,0.14104468
0.2568994,0.5820144,0.37067747,0.55974865,0.8557489,0.09277708,0.1628174897690494,0.5043504302610258,0.39836,0.18248975,0.3371179962882004,0.31190023,0.20929614
0.042693708,0.17944787,0.2441025,0.21208066,0.42146176,0.63567847,0.6064567963874078,0.8722206923332415,0.8508632,0.5343414,0.7718571828142816,0.7787957,0.67198
0.2881743,0.5842645,0.4197935,0.63961756,0.78661275,0.07855033,0.15111443906686634,0.4942268696536122,0.34737015,0.15556224,0.2969492103050789,0.31462055,0.13212395
0.24294844,0.5840598,0.436022,0.64263654,0.7926953,0.10162249,0.11411379684682782,0.5208363812501828,0.37290567,0.16521186,0.25862539413746055,0.34503287,0.15708145
0.20297751,0.62580884,0.5508511,0.62449074,0.8143833,0.10794577,0.15941063956463838,0.5569520334171221,0.3462581,0.15308057,0.18767659123234084,0.362131,0.15525454
0.6406412,0.7700051,0.6519478,0.8277406,0.75581795,0.092212886,0.4685145881108753,0.25586165535169936,0.21969604,0.1298433,0.19827699017230097,0.1831823,0.113463305
0.26161847,0.61930394,0.4923035,0.6713733,0.8285903,0.12334551,0.17086979025218743,0.5073769304426159,0.3500201,0.16075338,0.20400335959966404,0.33672744,0.1373995
0.1612477,0.29809806,0.31983846,0.38253275,0.24116212,0.5173902,0.496917399815044,0.7113620426817227,0.6661304,0.40450642,0.5949571705042829,0.59322846,0.5029291
0.18008095,0.44711813,0.22125821,0.3953842,0.8649136,0.13810073,0.21466335287980118,0.544919732695184,0.4857947,0.24997267,0.4934307506569249,0.35354885,0.21680292
0.14607182,0.47907513,0.37737834,0.5746921,0.6147329,0.17061017,0.09372711562362694,0.6133771368026283,0.4360695,0.17619316,0.3234762676523732,0.4543684,0.18172903
0.11066383,0.13885526,0.14808786,0.2326296,0.31189665,0.5516804,0.517393131043588,0.7882077472924648,0.79760706,0.45927638,0.6654425834557416,0.74080575,0.55224335
0.32267737,0.67725766,0.59101653,0.6969905,0.83023584,0.10038909,0.23086890385213424,0.48792865927571955,0.3157218,0.105963014,0.17987813201218678,0.32510042,0.17463875
0.2166346,0.52377135,0.36052266,0.5561598,0.7890325,0.101605505,0.13776319826579192,0.5321020319261219,0.3859745,0.17901015,0.30211659978834,0.35882953,0.15942554
0.0989048,0.45999333,0.37085566,0.51374763,0.6502091,0.1732355,0.10243875614632536,0.6367738382064303,0.45324123,0.18990141,0.3299358670064133,0.47986233,0.22018853
0.2653237,0.5843274,0.3831023,0.5990284,0.8314378,0.07148963,0.17341862040511724,0.4938785296327118,0.410915,0.16316259,0.32465106753489326,0.31045523,0.16765895
0.06297752,0.26978058,0.2542577,0.29042202,0.57298815,0.47974092,0.46968230818093853,0.7520816751249004,0.69493175,0.3465986,0.5799852020014797,0.59660786,0.56143343
0.17265442,0.53170645,0.4341045,0.5718418,0.70737255,0.12416537,0.12116224326973461,0.5760146345608781,0.37122622,0.16522795,0.23608603639139633,0.4105107,0.13726532
0.14258264,0.52019364,0.3592563,0.5599716,0.754478,0.103485,0.06771512406290744,0.5726606043596363,0.41776204,0.17862782,0.33306830669316934,0.4257116,0.16931489
0.15200007,0.3561122,0.11299251,0.2112019,0.812898,0.2269831,0.3269489596169376,0.554088683245321,0.50504726,0.30938125,0.4527549847245015,0.345077,0.20815782
0.6244829,0.82317734,0.70718443,0.83292425,0.8082674,0.08437833,0.4513961970837718,0.26956506617390397,0.21640757,0.14208584,0.22053041794695818,0.17935681,0.13458791
0.6207004,0.8276937,0.6719916,0.897279,0.7669379,0.05631325,0.40204672412280346,0.28210897692653863,0.2172308,0.14123374,0.2321984367801563,0.22858712,0.07629203
0.14026453,0.49078563,0.41078722,0.5772151,0.577328,0.18235555,0.09994541599672496,0.6117209367032562,0.44042242,0.15962306,0.2926402407359759,0.42824173,0.2253536
0.5510471,0.5084561,0.20428908,0.27685946,0.9601891,0.22562853,0.6832198409931906,0.32029004921740295,0.3861596,0.28511223,0.6253734374626563,0.16660252,0.24858278
0.28777012,0.6479217,0.49631634,0.7286668,0.84788823,0.08185381,0.09478302568698153,0.5323508719410524,0.3357209,0.15625107,0.26746005325399463,0.35763198,0.15935564
0.07714963,0.3550241,0.29874557,0.4323741,0.5457348,0.32068354,0.2396295343777721,0.6819327409159645,0.5633,0.22559589,0.43833925616607433,0.5446448,0.32491386
0.16855478,0.507982,0.35406053,0.5048461,0.8314346,0.10368799,0.18615689116941347,0.5374033322442,0.43030897,0.20778792,0.32872980712701927,0.32569274,0.17214128
0.090393305,0.3079338,0.15916729,0.30604994,0.6429803,0.2175863,0.22013371320802277,0.5798026647881599,0.57093906,0.30084842,0.46709945329005464,0.47280842,0.26494396
0.9594542,1.0,0.9082744,1.0,0.78757566,0.05283177,0.7159641429578486,0.08170205490212329,0.068791896,0.08300248,0.1307995669200433,0.06615582,0.07558353
0.34433562,0.5425155,0.3356098,0.5049762,0.80825686,0.1263168,0.3587867815272069,0.41483532489011954,0.41203195,0.19078079,0.4253223374677662,0.2271013,0.22089563
0.13818142,0.3804732,0.20701455,0.32706472,0.7808825,0.16565087,0.25651843539110614,0.5520538331232301,0.49522963,0.25762612,0.4293474770652522,0.39212054,0.21450838
0.15691689,0.31618854,0.11241668,0.18741283,0.8426236,0.22857732,0.3530160711809643,0.5230149913808996,0.49159193,0.3906953,0.5141190985880901,0.3202798,0.30154938
0.31693932,0.5077587,0.2725392,0.4704324,0.81480265,0.11645695,0.3323516399410984,0.44998660699919646,0.43669844,0.19318894,0.44774705522529445,0.26228607,0.17747165
0.2945243,0.5577749,0.44518614,0.606183,0.71910906,0.11823985,0.22894728373683704,0.4951154297069258,0.35606748,0.17323442,0.24297489570251044,0.30196708,0.13126755
0.466705,0.6859701,0.6002941,0.75493664,0.75989,0.090429336,0.272828566369714,0.39991467399488045,0.24840719,0.086885706,0.19778966022103395,0.276797,0.22109573
0.22071126,0.6013589,0.43281755,0.5827614,0.81028366,0.11437043,0.1662788599767316,0.5513242830794569,0.4147481,0.14079466,0.2947163905283609,0.330103,0.14447388
0.20640108,0.6249455,0.46973464,0.6863602,0.8427612,0.07647928,0.03368604802116288,0.5742214644532879,0.36290333,0.16435286,0.26424287357571263,0.39576775,0.1628855
0.20715338,0.57238996,0.47794688,0.6308237,0.7235035,0.13593838,0.08968179538090772,0.5576033934562036,0.39202338,0.13841486,0.24895744510425546,0.37299198,0.21842003
0.3813696,0.6744857,0.71100116,0.74276555,0.72555864,0.10550377,0.3721916923315015,0.3856994731419684,0.16955072,0.1459465,0.06817541318245868,0.24576777,0.08078635
0.7733704,0.8262403,0.91827047,0.90444684,0.70351523,0.10949688,0.6115891366953482,0.19306118158367092,0.034962326,0.117823124,0.06913403308659669,0.0691773,0.26897496
0.40163907,0.6943967,0.65235513,0.72487783,0.8238903,0.09477005,0.3247623194857392,0.438485466309128,0.2374275,0.13682488,0.18343557165644284,0.25898057,0.14007767
0.20102414,0.6053792,0.46763107,0.66256565,0.8296697,0.08550214,0.05294328117659688,0.5729336343760181,0.3650633,0.16874754,0.26235843376415663,0.39559916,0.16952384
0.07257679,0.21198139,0.26823965,0.2584974,0.39752662,0.5715628,0.5435315326118919,0.8074390184463411,0.7741607,0.47497562,0.6856805314319467,0.71796983,0.5708426
0.45497164,0.6673694,0.67860806,0.7319102,0.66034657,0.13278453,0.3194812191688732,0.4130552647833159,0.23526913,0.07639553,0.1514681148531885,0.2677974,0.2671811
0.5876602,0.78901935,0.6241605,0.804788,0.81962943,0.072815076,0.4329503259770196,0.3014726780883607,0.29085466,0.15792884,0.27916574208342576,0.23154768,0.15921202
0.16999905,0.5363522,0.3554597,0.55971867,0.7951399,0.09225495,0.08760253125615187,0.5511090330665419,0.41487908,0.19721183,0.3510956648904335,0.38922757,0.17312124
0.31686503,0.6201925,0.46028894,0.6510278,0.788992,0.11309506,0.2242936434576186,0.45108735706524145,0.3780164,0.14637008,0.2733155526684447,0.29830152,0.1551883
0.544956,0.69801867,0.43345648,0.6244891,0.8383486,0.11156047,0.52722083163325,0.31173916870435014,0.3440905,0.17180435,0.42342938765706123,0.15332785,0.18176696
0.25764784,0.592725,0.5437077,0.65971786,0.69546235,0.11746338,0.20204728212283693,0.5033579302014759,0.33020213,0.1319255,0.1817364218263578,0.34557784,0.13960649
0.44683543,0.67249745,0.6078782,0.72620696,0.76701117,0.13680118,0.32707579962454797,0.42555248553314917,0.2725261,0.08481978,0.20072769992723,0.23307243,0.25556833
0.52815104,0.6974861,0.58434767,0.70880747,0.77838695,0.12730914,0.5320709319242559,0.3033923982035439,0.26329497,0.13232756,0.2409925559007444,0.18336654,0.12711374
0.030177865,0.29395217,0.27152434,0.2996865,0.65620685,0.41234446,0.3499803709988223,0.7439300446358027,0.6692774,0.3545907,0.4920970007902999,0.5671984,0.43472597
0.25002715,0.51246005,0.44267067,0.5772876,0.67096305,0.22640622,0.279939366796362,0.5533804032028241,0.41051352,0.09890346,0.31921341807865816,0.3648872,0.26939192
0.21416438,0.62451,0.44454926,0.6616329,0.8835389,0.060277622,0.065849799950988,0.5742210344532621,0.36961222,0.16071051,0.29898652010134796,0.3726641,0.16611682
0.020255487,0.2864238,0.24017271,0.30804464,0.6606461,0.39154345,0.324414899464894,0.7352832441169947,0.66904306,0.35377455,0.49561435043856494,0.5856506,0.43508777
0.13774757,0.57660246,0.45756057,0.62694466,0.76566786,0.09714802,0.01662838899770334,0.6042728762563726,0.38242424,0.17478633,0.24537142546285742,0.42083973,0.1719155
0.06519112,0.42035645,0.32372028,0.50749636,0.63309795,0.22795038,0.12418947345136841,0.6786143007168581,0.51159436,0.23727109,0.4216523578347642,0.51972145,0.1909409
0.10812613,0.33566803,0.17072387,0.3349509,0.70002294,0.15971604,0.19747844184870653,0.5633482638008959,0.5232492,0.26052055,0.46813560318643965,0.43834993,0.24533945
0.13827324,0.48185295,0.33403462,0.4723521,0.67998326,0.14505513,0.14744005884640352,0.6025467361528042,0.48206347,0.12876108,0.33729651627034835,0.42307487,0.17613752
0.41649038,0.39959008,0.1411995,0.23298107,0.9117732,0.2258932,0.637884598273076,0.35944932156695936,0.45498717,0.3329471,0.6828293317170668,0.18065411,0.30259526
0.4420586,0.47797135,0.22532642,0.4453529,0.80757684,0.1671893,0.4729823783789427,0.38894715333682917,0.40686306,0.24402145,0.5372811462718854,0.27582455,0.23776996
0.08142646,0.27105886,0.31763166,0.30783367,0.39224917,0.4992754,0.4962213897732834,0.7550459953027597,0.68152344,0.41645938,0.6153383784661621,0.6329254,0.5076581
0.26599103,0.5638408,0.49107102,0.63877225,0.6456744,0.14868924,0.163669549820173,0.544648532678912,0.36426908,0.16984108,0.23730652626934737,0.3491783,0.18271062
0.120859906,0.43277413,0.3274159,0.45088384,0.7379556,0.17579961,0.21112966266777977,0.5810960848657651,0.47544906,0.216359,0.3319402668059733,0.41757038,0.22217035
0.53022563,0.7259146,0.5632106,0.7034135,0.81725866,0.11989851,0.4744197284651837,0.3221394193283652,0.3110916,0.14064026,0.2882870711712929,0.1750656,0.18436092
0.37341428,0.3983923,0.09883963,0.16664112,0.9449263,0.2489793,0.5832498349949902,0.41204568472274106,0.4622185,0.3490311,0.7159152284084771,0.218514,0.33836952
0.63696396,0.7858891,0.6179244,0.8223026,0.7980478,0.0654263,0.4332889559973374,0.24067227444033648,0.23623136,0.16871376,0.2537312546268745,0.18653461,0.1292207
0.6423793,0.7930314,0.71076065,0.79406667,0.7709136,0.05590506,0.5287856317271379,0.23920421435225286,0.20707518,0.11181057,0.14441378555862144,0.14983836,0.14901853
0.10065229,0.3621405,0.27044418,0.4077634,0.64449245,0.24163501,0.22952416377144985,0.6638986398339184,0.56216,0.21752748,0.408517889148211,0.5362338,0.313977
0.08113098,0.05216214,0.2821663,0.030381143,0.17828557,1.0,0.9883904593034276,0.9957967597478056,0.9875354,1.0,1.0,1.0,0.9962523
0.25348467,0.62336576,0.5110072,0.6733098,0.814244,0.10468879,0.1387504083250245,0.5450092327005539,0.34034175,0.13677493,0.21837613816238619,0.37835845,0.17659391
0.28227866,0.6388998,0.45848626,0.6914212,0.8513708,0.092346065,0.11826241709574503,0.5047196302831779,0.3728289,0.1643439,0.2906595209340479,0.3301643,0.16809836
0.4266577,0.46644723,0.17331731,0.36435845,0.9091729,0.20337088,0.5289664317379859,0.4084795945087757,0.42605746,0.31820318,0.6649680635031936,0.2642027,0.22881506
0.69604063,0.7731328,0.52679515,0.74411476,0.8014852,0.10859836,0.6180070970804259,0.23915357434921444,0.2952002,0.1990788,0.40208990979100895,0.13378689,0.07767688
0.14240576,0.0,0.18504146,0.080985725,0.11267424,0.8636929,0.9221995553319733,0.8834084530045072,0.9581761,0.70383584,0.9497142050285794,0.9064121,1.0
0.17524293,0.4597894,0.42776906,0.5098777,0.6486193,0.24655087,0.27546091652765503,0.6256671375400283,0.45812935,0.21387681,0.32081314791868515,0.48547357,0.22581825
0.21913624,0.37357587,0.17630425,0.26350814,0.8144928,0.17873523,0.38809872328592343,0.47157486829449213,0.47720447,0.31299284,0.5132337486766251,0.26755786,0.30510688
0.07152502,0.11178857,0.044983476,0.009047151,0.63882583,0.655157,0.6311344878680694,0.7603312456198748,0.8225583,0.6796001,0.6339480366051963,0.6130633,0.8594645
0.1034435,0.38391256,0.22455291,0.3661159,0.75272053,0.17486665,0.19500058170003493,0.5673383340403,0.5126302,0.26844215,0.3743668425633157,0.4116623,0.22677258
0.3424814,0.42376173,0.2581863,0.3320229,0.7768606,0.16652505,0.47273732836423976,0.4138896748333805,0.40283984,0.28914297,0.4411534858846514,0.23274547,0.31158155
0.13995345,0.5129852,0.40540618,0.5628462,0.660514,0.15780666,0.07432763445965808,0.5924370355462222,0.42224997,0.15960379,0.25861493413850656,0.41809654,0.18003884
0.21197885,0.561955,0.45431668,0.58863884,0.7591078,0.09946783,0.1680515200830912,0.5173234610394077,0.32977888,0.16275503,0.20892024910797508,0.33284482,0.12625189
0.2102831,0.57241607,0.39087808,0.6042409,0.82243395,0.0973782,0.09096670545800233,0.537785082267105,0.40254253,0.1903296,0.3203308679669132,0.37088454,0.18313202
0.20989606,0.5689806,0.45157668,0.6469119,0.72928286,0.108558305,0.07061133423668006,0.5697467641848059,0.37119964,0.16971433,0.2546525345347465,0.3970341,0.16342667
