size_D,app,dba,source,nlan,t01,t05,t08,t10,t13,t14,MI_size_D_duration_D,effort_D
0.084958866,0.19777411,0.21077338,0.40517774,0.1382346382940783,0.22763194,0.21211171272670276,0.14757893524210644,0.4763136,0.14257035,0.43777741622225835,0.5531254,0.11078401
0.036276855,0.36193222,0.17877558,0.63501596,0.07849760470985628,0.029875249,0.057703663462219806,0.032454353754564624,0.33439472,0.13940558,0.4404736559526344,0.69561297,0.15891802
0.14992866,0.5133405,0.10274723,0.63756645,0.13133569788014188,0.037222788,0.021441297286477836,0.10782100921789907,0.23125464,0.17331985,0.24779910522008947,0.7327362,0.26761547
0.109772,0.4995892,0.16868177,0.6867383,0.1655471299328278,0.021469727,0.05357961721477703,0.08588447141155285,0.27130198,0.22131768,0.3541526145847385,0.65177226,0.20951739
0.06500353,0.40651655,0.1332322,0.64392877,0.10635828138149689,0.018404312,0.042751717565103056,0.023406264659373534,0.29521784,0.121849924,0.3724035627596437,0.68144554,0.16736843
0.101386294,0.3542714,0.109496415,0.4656853,0.01912476214748573,0.15282248,0.08950283537017013,0.11935757406424259,0.40824956,0.17077884,0.28559732144026784,0.66842115,0.17441124
0.087046795,0.4730851,0.18528292,0.7046267,0.13787656827259412,0.008864991,0.03499783809987028,0.07275153272484673,0.264468,0.22068444,0.39513179048682096,0.6778778,0.19045971
0.10955247,0.4980933,0.27669713,0.73917925,0.22104397326263842,0.025489748,0.09688775581326535,0.07375755262424473,0.28469104,0.2190899,0.4647500535249946,0.6463673,0.1736739
0.059203856,0.47183627,0.12727094,0.6417825,0.027139441628366498,0.041888803,0.017845617070737025,0.11320601867939813,0.3447424,0.23971835,0.34018756598124333,0.71371585,0.2197934
0.26570037,0.5161773,0.03015685,0.53462553,0.15961157957669478,0.10206883,0.03519709611182577,0.2236007576399242,0.18167534,0.12235555,0.12768712723128728,0.86599445,0.39007914
0.05864662,0.3213628,0.092360765,0.48734322,0.02192528631551718,0.12445879,0.08917119135027149,0.09424451557554843,0.42657968,0.13971171,0.3418608858139114,0.6715986,0.16150658
0.06372743,0.4256605,0.107251465,0.5873842,0.058549988512999314,0.06827326,0.052836376170182574,0.07167815283218472,0.37315363,0.20151713,0.3205944679405532,0.64272887,0.20254509
0.12514415,0.3268076,0.056857765,0.47008106,0.04191907051514423,0.12100597,0.08664013919840835,0.100881089911891,0.30465052,0.0074605644,0.22453277754672224,0.7425038,0.20171289
0.04411705,0.41475758,0.20099553,0.6820196,0.11997165719829944,0.011489958,0.04305900858354051,0.03908592109140789,0.32244793,0.19238088,0.40891362910863704,0.64144546,0.15806
0.044511117,0.38641155,0.13928017,0.59740186,0.029925034795502087,0.06272708,0.05272381316342879,0.08363277163672284,0.35515773,0.20206687,0.39002666099733385,0.68850946,0.17952344
0.25745097,0.5176317,0.2315369,0.6631871,0.29536308772178527,0.069109336,0.12179308730758524,0.15310551468944852,0.17015123,0.17573377,0.3568873043112695,0.82835895,0.27814937
0.06822624,0.47340226,0.12167689,0.64709616,0.05301787318107239,0.031127416,0.01955990617359437,0.08959712704028729,0.3155692,0.19317761,0.3184420681557932,0.6994871,0.21405554
0.048301816,0.28038347,0.13565311,0.4752967,0.036729919203795154,0.1464124,0.12821536769292208,0.09808281619171837,0.44123036,0.14476433,0.41065017893498207,0.6452339,0.13584825
0.114791155,0.5359147,0.21858546,0.71642816,0.18558281113496866,0.02282077,0.06245206674712401,0.10218896478110352,0.2574192,0.26698682,0.3666828833317117,0.6491753,0.2135825
0.6669769,0.7834768,0.33347842,0.578955,0.6620519397231164,0.32052666,0.29509421770565303,0.60831909916809,0.058708757,0.59087515,0.19647588035241195,0.9552124,0.70170635
0.14243828,0.14003827,0.34694102,0.28258714,0.21879300312758018,0.39734632,0.3801535028092102,0.2825026717497328,0.57205606,0.20329764,0.5249550475044952,0.462542,0.09971393
0.17806555,0.5269229,0.18039498,0.67137563,0.20806345248380714,0.054620475,0.06512646790758807,0.14547960545203945,0.25169855,0.31101093,0.33225833677416633,0.65127283,0.27312562
0.32142502,0.46458298,0.08257136,0.400735,0.2004577120274627,0.22963665,0.12007265720435945,0.3346057165394283,0.21912223,0.14106473,0.06420292357970764,0.77892864,0.40018564
0.15040919,0.46052468,0.13792041,0.65425014,0.16045086962705218,0.021149442,0.045834290750057446,0.07947740605225939,0.21784814,0.11249134,0.33444934655506536,0.7779483,0.23520659
0.115394205,0.48000735,0.14357457,0.63758874,0.13016210780972648,0.041661665,0.05228360313701619,0.0902331509766849,0.27718484,0.23371968,0.2825836517416348,0.6895449,0.24571267
0.05780851,0.26864022,0.14597183,0.4511572,0.03646682418800946,0.16694833,0.13679840820790448,0.10880522911947708,0.4445815,0.145978,0.396739260326074,0.63549197,0.13038225
0.2631836,0.40609252,0.13348138,0.3438111,0.17061692023701522,0.27952617,0.1685078401104704,0.33278384672161526,0.32557574,0.11795601,0.08204200179579982,0.66354775,0.30383152
0.3408089,0.55626005,0.057354808,0.488558,0.20222386213343174,0.1624975,0.05780323346819401,0.31926440807355916,0.18259476,0.240347,0.07642302235769777,0.8500009,0.45617113
0.17569794,0.090112604,0.57145,0.17199746,0.3355630201337812,0.61432815,0.6080069864804193,0.4399664260033574,0.7662154,0.40973243,0.7512531248746874,0.30809063,0.06468853
0.17149277,0.56334937,0.22689113,0.7104492,0.24062776443766587,0.02596414,0.061008948660536924,0.11789198821080117,0.2027323,0.28029552,0.30538626946137304,0.65697646,0.23882467
0.099437654,0.45885497,0.113785475,0.6057116,0.08366992102019526,0.048262537,0.03552733613164017,0.09600714039928596,0.3068886,0.17169228,0.2547954345204565,0.7075,0.23917471
0.074169755,0.470133,0.14248186,0.6609874,0.07234822434089347,0.02480711,0.020870016252200974,0.07606280239371975,0.30706358,0.18864319,0.3284276071572393,0.6988716,0.20572689
0.06617728,0.41522086,0.09621784,0.61128247,0.09112100546726032,0.048636124,0.05603267636196058,0.042878772712122724,0.3354299,0.18491283,0.33455073654492634,0.6650316,0.18956062
0.10924624,0.13564326,0.29739603,0.32519594,0.17842850070571004,0.34285033,0.325783749547025,0.21455911854408813,0.5533112,0.18051401,0.5351228764877123,0.4861468,0.06984636
0.17096563,0.47862285,0.05937624,0.606707,0.10587715235262915,0.046419203,0.021067546264052776,0.11937780806221918,0.22246823,0.09235585,0.23932204606779536,0.83664834,0.28734908
0.10980442,0.52796143,0.1823915,0.67672795,0.12762375765742548,0.031267755,0.03785635727138144,0.0918659808134019,0.27668518,0.22736731,0.30575319942468004,0.65379965,0.22283937
0.07410593,0.39695194,0.16031855,0.6213113,0.1100763566045814,0.05124949,0.08752520925151255,0.04141415285858471,0.308987,0.18856815,0.3423101857689814,0.66462827,0.16848062
0.058936223,0.45978004,0.10944283,0.64484,0.04900212894012774,0.031718835,0.01935105116106307,0.08131789186821081,0.33144972,0.21045879,0.33784129621587033,0.69715285,0.21428744
0.47833517,0.6251375,0.15084478,0.48210415,0.3635751218145073,0.25099307,0.15624295937457755,0.4810184518981548,0.13365513,0.39467487,0.09119756088024392,0.90788037,0.5816142
0.24533534,0.7382515,0.7567141,1.0,0.6337789380267363,0.073034376,0.3068068184084091,0.2575212442478756,0.24526648,0.8636576,0.7806682219331778,0.3773947,0.13499331
0.09758062,0.45291287,0.21651676,0.6975715,0.18349811100988667,0.0069401786,0.06926344415580665,0.03955317604468239,0.2663684,0.1380485,0.4107210189278981,0.6859357,0.17224547
0.43038017,0.6190273,0.1542007,0.4798016,0.31346351880781115,0.22391056,0.12550388753023325,0.4545199745480025,0.16846162,0.33992013,0.06551666344833365,0.85179603,0.55180013
0.052853055,0.42108688,0.097988695,0.58703524,0.019818262189095732,0.067167506,0.037618356257101374,0.09947428605257139,0.38433847,0.20312563,0.33701279629872033,0.7048295,0.20736869
0.10515316,0.46368223,0.12763748,0.6546203,0.09797879187872752,0.027310394,0.03774290026457401,0.0808176469182353,0.26770207,0.15350088,0.3303599369640063,0.7429852,0.23035973
0.056785084,0.42826098,0.1284413,0.6139746,0.04785834587150075,0.06162922,0.05255870815352249,0.08834467116553288,0.3644076,0.17214015,0.3561314243868576,0.6907087,0.19680016
0.06446402,0.3819875,0.10989171,0.5321499,0.05760170845610251,0.11105549,0.10328342619700558,0.0904630209536979,0.41478187,0.13986352,0.3158251684174831,0.6346184,0.18648097
0.122134775,0.0,0.60772777,0.22662519,0.3536058912163535,0.5679081,0.6004640860278452,0.3768956023104397,0.7565018,0.3979362,0.9113039688696031,0.30979753,0.0
0.10138729,0.2992951,0.12899047,0.37640414,0.060962009657720584,0.2386073,0.19393014163580852,0.1619371038062896,0.47986203,0.096256465,0.31462490853750913,0.62512594,0.16468507
0.39450863,0.6044545,0.22091714,0.60883045,0.388128183287691,0.12437923,0.12142293728537625,0.2692198230780177,0.1365183,0.24472907,0.21944784805521517,0.9069749,0.4370795
0.22192696,0.54511166,0.118539006,0.6055663,0.1917743115064587,0.07720196,0.03860430631625838,0.16693080330691967,0.21350926,0.16404304,0.20822349917765007,0.74810654,0.31669572
0.13702005,0.4429558,0.041258454,0.55473936,0.044532852671971164,0.06705959,0.007691964961517897,0.1109865189013481,0.27362582,0.108739704,0.1916300008369999,0.7668946,0.2605404
0.1895638,0.5184681,0.062595636,0.5778056,0.10076602604596156,0.07563619,0.010583833635030019,0.14897168510283149,0.24743213,0.1755493,0.17372386262761372,0.77491504,0.3093392
0.08871612,0.2207568,0.15550858,0.43058172,0.09313913558834813,0.18115307,0.15177442910646574,0.12243221775677822,0.4175396,0.13630459,0.40414912958508703,0.6014316,0.13084188
0.08156912,0.48863494,0.15991396,0.6768615,0.11446302686778162,0.0192509,0.031062381863742914,0.07705276229472377,0.28960997,0.18407968,0.3310292968970703,0.6868856,0.20470574
0.13751197,0.4784615,0.047881097,0.5975226,0.04572735974364159,0.052954897,0.003697902221874133,0.12457682754231723,0.26003456,0.14422402,0.22978725702127428,0.8080224,0.2834339
0.09232199,0.50484204,0.17182866,0.6991478,0.14304872858292372,0.010723993,0.03044428182665691,0.09522689047731095,0.25982577,0.24972567,0.3488370651162935,0.6493261,0.20681973
0.107063845,0.5096109,0.23074493,0.71778035,0.1924018815441129,0.015549444,0.06702782402166944,0.07927004207299579,0.264306,0.21388885,0.39200770079922986,0.6473972,0.18625365
0.15161337,0.5170873,0.087527215,0.6203737,0.11333917680035062,0.041833237,0.018576698114601886,0.10788278921172108,0.24594606,0.14798519,0.21372688862731112,0.7286122,0.27271175
0.056247257,0.43729055,0.10214442,0.6085201,0.04588331575299895,0.050982624,0.03835655930139356,0.08278112772188723,0.34925476,0.18882796,0.3218752078124792,0.6818199,0.20561461
0.19263174,0.5408694,0.5062845,0.82699025,0.4743148284588897,0.024335377,0.20049393202963592,0.09204992079500791,0.21982467,0.43104127,0.5901402809859719,0.5734609,0.15157253
0.114446476,0.4871902,0.10993093,0.61207354,0.03358979701538782,0.06538707,0.00285106917106415,0.1408023359197664,0.3087149,0.2557641,0.2870538212946179,0.7358201,0.24854356
0.15299945,0.550135,0.25923535,0.71982336,0.27074845624490734,0.026468366,0.09606396576383795,0.08515656648434335,0.2370728,0.25728902,0.36939221306077863,0.66066307,0.23133767
0.04985092,0.36037463,0.10262579,0.54964286,0.03853856231231374,0.08364548,0.06977798418667906,0.0716145528385447,0.38532105,0.14640936,0.36269881373011864,0.6642157,0.17207459
0.2772919,0.55747277,0.51003623,0.81237054,0.5025011301500678,0.044167355,0.1975077318504639,0.11669869833013016,0.17098829,0.43264332,0.5564898843510115,0.6639444,0.18873572
0.42028525,0.41757828,0.27761522,0.24802239,0.3626060217563613,0.46828276,0.3469512208170733,0.5559194444080555,0.29896158,0.2590659,0.07319647868035213,0.62517613,0.4029491
0.19367988,0.6142195,0.42443135,0.8226148,0.4108019746481185,0.034242764,0.15248780914926857,0.15203090479690953,0.20960023,0.5092274,0.4865445313455468,0.54929,0.19640966
0.10368112,0.38337126,0.115608156,0.51647776,0.07999946479996789,0.1210988,0.10590471635428299,0.08524821147517885,0.35371667,0.15302858,0.27228314277168575,0.64698064,0.18004654
0.10181011,0.47245634,0.17952594,0.677181,0.17543789052627343,0.023205556,0.06941782416506946,0.05810561218943878,0.27204126,0.2287133,0.35952248404775156,0.6313067,0.18927325
0.11668886,0.5250678,0.23678204,0.71120906,0.2196058931763536,0.03678508,0.10572825634369538,0.0809723819027618,0.28294,0.2532436,0.38696959130304087,0.6087369,0.19482103
0.2533213,0.29200003,0.20150748,0.2772064,0.21014547260872837,0.36012757,0.2690299861417992,0.3262539473746052,0.40529376,0.079845965,0.19002047099795288,0.5641217,0.23546346
0.28717437,0.49270248,0.026973516,0.4459926,0.1377570582654235,0.17285989,0.07047836922870215,0.2903778809622119,0.20593187,0.1606333,0.06601078939892105,0.83744234,0.4038001
0.4033616,0.59484583,0.0869208,0.49600598,0.2742915864574952,0.1916943,0.09709646582578794,0.38881241111875886,0.15657926,0.3050075,0.07961144203885578,0.8937276,0.5300724
0.15484221,0.52837265,0.15999466,0.68433994,0.20520004231200256,0.024647422,0.04873915292434918,0.0904957409504259,0.20801188,0.22259137,0.304665149533485,0.70199746,0.24900746
0.07100344,0.2430918,0.16825071,0.4229338,0.0667016400020984,0.20414715,0.16939571016374264,0.12834070716592927,0.47868812,0.16179636,0.4215097278490272,0.6074199,0.120398074
0.44596538,0.61163044,0.17098698,0.4433612,0.32827146969628823,0.28078532,0.15932532955951978,0.49841831015816895,0.19374985,0.39338788,0.03572935642706436,0.8304812,0.5370122
0.14432336,0.5503431,0.28785846,0.74559927,0.26215001572900093,0.015612781,0.0848364750901885,0.10658107934189207,0.2293211,0.30442724,0.39802020019797996,0.6093008,0.1873917
0.36246598,0.55311084,0.085001886,0.5319067,0.26012344560740674,0.157937,0.09468107568086455,0.3091373690862631,0.14875603,0.26094922,0.14604601539539844,0.8971842,0.45561168
0.03189929,0.36928686,0.15487123,0.6156333,0.06154032369241943,0.035633937,0.053291993197519594,0.04248833275116672,0.3338591,0.124831885,0.3954342604565739,0.679752,0.16030657
0.11774032,0.51585364,0.43906704,0.7834593,0.29074908744494526,0.032583013,0.15554483933269037,0.08729568727043127,0.3098423,0.31229487,0.5317856168214383,0.54299295,0.11921788
0.024883328,0.32264853,0.19776025,0.61083007,0.06760709405642563,0.06003833,0.07710879062652744,0.04172856582714341,0.3671568,0.18411401,0.49297605070239486,0.6755608,0.12637255
0.080209084,0.490238,0.15010303,0.67276585,0.09402041564122494,0.022197753,0.028168307690098465,0.08839597116040288,0.29141673,0.19027868,0.3342608165739183,0.7040742,0.21556875
0.19127867,0.5002251,0.1165818,0.62836915,0.1938307216298433,0.042513266,0.05384640723078444,0.10530333946966605,0.20163569,0.10057309,0.25688392431160756,0.8157172,0.28575188
0.09385868,0.51511705,0.21758547,0.71679413,0.15308453918507237,0.030615486,0.06783150406989025,0.1000361639963836,0.2903853,0.21217838,0.40685275931472403,0.6863755,0.20708264
0.09619704,0.4605822,0.19506368,0.67055035,0.18363884101833047,0.052465037,0.10515730630943838,0.062399843760015616,0.31734848,0.1925045,0.40622575937742406,0.6089294,0.17234433
0.08909959,0.49992114,0.16080195,0.680871,0.13738443824306631,0.023386903,0.045237202714232164,0.07797796220220377,0.28255457,0.21817008,0.33734076626592335,0.6776172,0.21950528
0.17037912,0.3038134,0.111748755,0.35067323,0.08225532493531951,0.25140595,0.1738899604333976,0.21904334809566517,0.38988143,0.07992345,0.22759761724023825,0.64870644,0.21001711
0.5060515,0.669421,0.15737095,0.48187828,0.384211083052665,0.2688077,0.1645879398752764,0.5320386467961352,0.13032186,0.4413018,0.0708629229137077,0.91399163,0.6326079
0.07763657,0.44907576,0.14589942,0.65290093,0.0845771950746317,0.020738967,0.030524538831472332,0.06727827327217266,0.3019882,0.16342959,0.3360676663932334,0.7320241,0.2134193
0.06714534,0.48823845,0.1411416,0.65457225,0.0442820966569258,0.035230562,0.01822529809351789,0.10618297938170206,0.32905775,0.22928777,0.3291064670893533,0.6965101,0.21906723
0.07912851,0.33095157,0.10367918,0.47975922,0.06288706377322383,0.13847905,0.11795820707749242,0.08278039772196022,0.41245008,0.081438124,0.31646358835364113,0.6370568,0.15479304
0.11330041,0.4854282,0.19224647,0.6909716,0.1845949510756971,0.01509472,0.06573628394417703,0.06373909962609003,0.25225618,0.15745786,0.37534620246537975,0.70289606,0.20120712
0.20227674,0.4889843,0.18382528,0.5614862,0.221743133304588,0.10889283,0.1104246566254794,0.14333944566605542,0.26978564,0.124406844,0.17346128265387173,0.64035577,0.26354647
0.21241245,0.60521364,0.6643177,0.89939773,0.5766266945976016,0.028874807,0.2760575565634534,0.11404939359506064,0.25752562,0.59356475,0.6797993720200628,0.46892163,0.122419335
0.11943486,0.31552613,0.13240603,0.37962636,0.051615286096917165,0.231968,0.1646516898791014,0.16950155304984468,0.46075198,0.09222779,0.2709105029089497,0.6343814,0.17850064
0.12956212,0.49217534,0.2443085,0.72856057,0.2171722030303322,0.012656771,0.06667013900020835,0.0801391369860863,0.23464435,0.27159247,0.4196358180364182,0.6775616,0.18235396
0.09511014,0.2882983,0.17624709,0.44437298,0.07872938072376284,0.18616085,0.1682429300945758,0.10731919526808047,0.423841,0.136736,0.3604855439514456,0.5981191,0.12750185
0.14092393,0.5508747,0.28564122,0.7504953,0.25437183526231016,0.01801823,0.08548693512921611,0.10793520920647907,0.23162092,0.3191572,0.406490319350968,0.613256,0.19285788
0.06214066,0.44509634,0.12204185,0.64784116,0.09720637583238255,0.024464853,0.037172692230361536,0.040299798970020104,0.31785977,0.17356005,0.3369868363013163,0.65770423,0.19045466
0.18560648,0.6055285,0.62493885,0.89207315,0.48622098917325934,0.038510904,0.24979865498791928,0.1413689758631024,0.27165172,0.53353655,0.6540694745930524,0.45540532,0.104444444
0.103306025,0.49996173,0.20564905,0.70064884,0.14650394879023693,0.021678977,0.04567982574078955,0.07712014728798526,0.27538145,0.24502763,0.3668390433160956,0.64471793,0.20005423
0.15711898,0.46336877,0.0113992095,0.5419393,0.04629732977783979,0.07335769,0.009130701547842093,0.13252614674738533,0.26376498,0.105882764,0.17167745283225472,0.78109753,0.2895161
0.1074927,0.23814163,0.18319789,0.3535592,0.08649053518943212,0.27107495,0.2211152932669176,0.17468453253154673,0.5074557,0.1034365,0.3766425623357437,0.58598185,0.13184582
0.12012358,0.5257511,0.15323639,0.65440214,0.1384171783050307,0.046164334,0.05208234812494089,0.10790519920948008,0.28291202,0.25747254,0.28085273191472676,0.6706485,0.25307572
0.19278754,0.5884017,0.35391328,0.7370796,0.3255689895341394,0.049186125,0.10935857056151424,0.13729403627059636,0.24556734,0.43773928,0.3724959427504057,0.6184641,0.23962753
0.055671893,0.47066146,0.13431448,0.64148355,0.010076240604574438,0.051232517,0.01906834614410077,0.13931907606809238,0.36851224,0.28597477,0.36726423327357666,0.7411237,0.22802444
0.05822315,0.3481866,0.11017743,0.51294744,0.0332041849922511,0.11563696,0.09108542546512553,0.09406688059331193,0.4118189,0.16589203,0.3505245949475405,0.6580945,0.17213447
0.08975405,0.33583117,0.12292838,0.44355258,0.02992777679566661,0.173699,0.12713180762790846,0.11744804825519517,0.43514198,0.112321585,0.2929141207085879,0.6504453,0.16981402
0.11581814,0.39496034,0.061247468,0.50854146,0.012412086744725204,0.10356204,0.028968499738109985,0.1119537538046246,0.3293407,0.14106151,0.21886381811361819,0.71599656,0.21367025
0.23911667,0.49433577,0.045093864,0.5326705,0.12893139773588388,0.09362216,0.02845595970735758,0.19506667049333293,0.20434196,0.110331744,0.13781474621852538,0.8644409,0.36488163
0.13847174,0.5491355,0.25223807,0.70949554,0.23866453431987206,0.03522043,0.08955054537303272,0.09500797649920234,0.26083818,0.2720038,0.34786122521387747,0.6169931,0.21923357
0.07138066,0.3351869,0.10633469,0.4955976,0.051608433096505986,0.12154049,0.0937423616245417,0.08368743163125683,0.40232256,0.10882664,0.3315601868439813,0.66910607,0.15461797
0.104401216,0.47798496,0.111808985,0.6393336,0.09604882576292954,0.02982667,0.01908697314521839,0.08756186724381326,0.2716009,0.13024601,0.2822736217726378,0.7086233,0.22314928
0.106336996,0.2796092,0.13708618,0.40393105,0.06176819370609162,0.21287052,0.15506880930412856,0.14063154593684538,0.45822978,0.124204725,0.3290641270935873,0.61049664,0.14544754
0.054019943,0.4435237,0.10246411,0.6121635,0.030864761851885712,0.053132012,0.030865387851923273,0.09401109059889093,0.3727631,0.22613642,0.33964809603519036,0.7020785,0.21811317
0.03204316,0.2397981,0.20214382,0.50464314,0.06340141980408519,0.13564646,0.14478306868698412,0.07699797230020276,0.42576703,0.17520371,0.5259998474000152,0.6341245,0.101620644
0.12981935,0.32616585,0.06486043,0.48314887,0.05412988724779324,0.11326127,0.07297023437821407,0.0910753208924679,0.2983066,0.08127105,0.26702097329790264,0.70861137,0.21342477
0.08447363,0.16216758,0.2656357,0.34024304,0.1317139479028369,0.3122499,0.2993925979635559,0.19702081029791896,0.5613629,0.16515109,0.5457603954239604,0.5292182,0.08291139
0.0862102,0.46628177,0.6159861,0.8589964,0.4151503649090219,0.04815243,0.23641049418462967,0.10281767371823262,0.37152213,0.5479289,0.7724025227597477,0.4268197,0.054797605
0.2148955,0.59189045,0.45457777,0.8163872,0.44404132664247964,0.03843333,0.18266808096008486,0.12918348708165128,0.2131674,0.41603115,0.5512223848777614,0.61499226,0.20010254
0.12140168,0.5008065,0.10125816,0.64297783,0.10092531605551897,0.031453617,0.020760761245645677,0.0910901308909869,0.25356796,0.15411511,0.2594348740565126,0.7349033,0.2499692
0.3022539,0.5341033,0.025440633,0.5384961,0.17925286075517163,0.1170342,0.04858424091505446,0.2524901947509805,0.16769987,0.191748,0.13367198663280133,0.8903754,0.42504624
0.07171688,0.47728175,0.13178647,0.64592516,0.06466167387970044,0.04579878,0.040216312412978746,0.09458796054120393,0.34947526,0.20534083,0.3392133360786664,0.68431515,0.21828021
0.17544225,0.32734245,0.14326382,0.36939934,0.0843233050593983,0.26892418,0.18976941138616468,0.24636754536324545,0.4047262,0.1861094,0.26796397320360266,0.651446,0.22051254
0.06951288,0.45984247,0.115922034,0.62490386,0.027822301669338103,0.046292976,0.017392264043535846,0.10937000906299908,0.34083724,0.23151466,0.3161358483864151,0.7182088,0.22452982
0.107206464,0.483433,0.43617848,0.8072362,0.32172353930341235,0.020392098,0.168256700095402,0.0793439520656048,0.3013807,0.36664006,0.6153781384621861,0.55343413,0.11332589
0.05723127,0.37785977,0.09924474,0.54155385,0.040598886435933186,0.094560295,0.07542483952549037,0.08284645171535482,0.39532143,0.12434003,0.32346986765301317,0.672771,0.17990337
0.28660017,0.5152227,0.025730878,0.46535552,0.15841554950493297,0.15521748,0.055203247312194836,0.298492940150706,0.2067388,0.18197277,0.05750558724944127,0.82616085,0.41732544
0.06740807,0.43487066,0.090341926,0.61208993,0.0554676233280574,0.042822942,0.03635894018153641,0.07236483276351671,0.32509947,0.15837792,0.30919172908082704,0.6998836,0.20612393
0.1829795,0.31650326,0.15650484,0.33264667,0.10440092626405557,0.29084772,0.2166438929986336,0.2724194227580577,0.41225326,0.15543887,0.24482340551765944,0.6133797,0.22422804
0.08339617,0.49746132,0.15653157,0.67352986,0.08921777535306652,0.029775359,0.032251016935061015,0.08433539156646085,0.2911831,0.22318521,0.32734696726530327,0.6931971,0.22298628
0.150567,0.37598363,0.06475961,0.45895904,0.07115634426938065,0.14015989,0.07233034433982068,0.10537038946296105,0.30890355,0.028818876,0.15312907468709253,0.70020926,0.21413165
0.5138215,0.67233735,0.18311581,0.5293523,0.42312266538735993,0.24595778,0.17628899057733946,0.499963980003602,0.10155595,0.4233794,0.13697228630277136,0.9386716,0.6084704
0.08924548,0.46136308,0.10537553,0.61175287,0.04057564243453855,0.051496163,0.021807180308430818,0.09691725030827497,0.31642798,0.21488449,0.28577039142296085,0.70804954,0.2271795
0.09327599,0.51233464,0.18243179,0.70547926,0.1317330279039817,0.018758632,0.04198940251936416,0.10254414974558501,0.27521437,0.26199773,0.36607318339268163,0.6430007,0.20581412
0.16172278,0.48014086,0.059791714,0.5569602,0.06825118409507104,0.07211147,0.01996655919799355,0.15036429496357048,0.2586784,0.1655651,0.17788906221109377,0.77507675,0.2966633
0.08278761,0.48587716,0.15106398,0.6705479,0.10176982610618956,0.016736224,0.02410651844639111,0.07457181254281874,0.28648594,0.16299829,0.3323928067607193,0.68728995,0.2033897
0.0827237,0.5023937,0.18833199,0.71367896,0.13156550789393048,0.017083272,0.05201150812069049,0.09075566092443389,0.28247344,0.25430748,0.3850367014963298,0.6530691,0.2062211
0.11631313,0.49362522,0.10479784,0.6266248,0.06710257402615444,0.04371777,0.00824190749451445,0.1206719179328082,0.28535265,0.16104391,0.2754228124577187,0.7561812,0.24926974
0.08382829,0.49520183,0.1388605,0.667011,0.0840089250405355,0.025523849,0.024027423441645407,0.09653543434645656,0.29423526,0.17910507,0.3249384475061552,0.7115834,0.22353485
0.12839623,0.47079897,0.18512473,0.68494934,0.1657045099422706,0.02308435,0.0565577933934676,0.07758116224188377,0.23514682,0.16302714,0.3928023207197679,0.72862285,0.20274135
0.19381006,0.6307874,0.60775125,0.881617,0.47066582823994974,0.062013835,0.23998054439883268,0.14946313505368647,0.2907376,0.5299114,0.6774191322580867,0.5086037,0.1316064
0.23899937,0.5104912,0.1142143,0.6116228,0.20051431203085873,0.05798018,0.0545798132747888,0.1411077258892274,0.1850068,0.11937174,0.2308137469186253,0.86921436,0.3231973
0.106563374,0.51356465,0.21812955,0.7026843,0.20079895204793713,0.025874585,0.0809170798550248,0.06485881751411823,0.27403343,0.26077244,0.3663544633645537,0.6501677,0.21132256
0.081463486,0.19284873,0.20044968,0.35416928,0.11306338678380322,0.27677667,0.2635471358128282,0.15775217422478255,0.52863365,0.07420266,0.46762789323721066,0.55183893,0.09347667
0.27567932,0.5874458,0.18845698,0.644211,0.3085135385108123,0.08811493,0.10361211621672697,0.19642458035754196,0.16276437,0.18014553,0.2314188868581113,0.77303374,0.33480078
0.23016423,0.5566405,0.11600804,0.62254816,0.20737781244266876,0.064893246,0.04060857243651434,0.1584857241514276,0.19159153,0.17508861,0.20644483935551605,0.7889181,0.32933402
0.10335638,0.506329,0.18925819,0.6882259,0.14648868878932134,0.016210042,0.04180117250807035,0.08081761691823831,0.26803318,0.17715177,0.3386468861353114,0.6580304,0.20082812
0.17075992,0.52913177,0.41427216,0.79050314,0.37218275233096515,0.020352788,0.14279778856786735,0.09250909674909032,0.22704542,0.35553578,0.510569948943005,0.60346735,0.14716151
0.08788025,0.22126362,0.25630644,0.40631038,0.11863510711810643,0.253465,0.23802113428126806,0.16094650390534962,0.50985605,0.21576342,0.47847478215252176,0.53193635,0.10294006
0.12975988,0.53455603,0.21780428,0.69645584,0.1888535613312137,0.024057977,0.0570931634255898,0.0892896260710374,0.24895911,0.22191873,0.32713770728622926,0.6579137,0.2166025
0.24170363,0.49774027,0.016160935,0.54225135,0.11892189713531383,0.088970885,0.01937054216223253,0.18955673104432688,0.19596323,0.12260863,0.13851644614835537,0.8585896,0.3661031
0.078740254,0.42520696,0.10139826,0.5940986,0.0539186182351171,0.05661893,0.04160265849615951,0.07661529633847036,0.32465386,0.17552301,0.297129630287037,0.6809066,0.20532899
0.09200923,0.50170326,0.17054114,0.68237627,0.13189070791344248,0.018746898,0.039917992395079545,0.07708648229135176,0.2785263,0.18270388,0.3322508267749173,0.68038255,0.20950468
0.0637814,0.40000007,0.09369454,0.5267428,0.004460945967656758,0.10686591,0.06517841391070485,0.10507349949265003,0.41026744,0.16828719,0.2973049902695009,0.69892186,0.19631225
0.21856458,0.5350504,0.08311361,0.6022711,0.1627925897675554,0.07760833,0.034208106052486364,0.1597691640230836,0.23878337,0.24604985,0.22433442756655722,0.77385587,0.3414332
