size_D,duration_D,har,dba,ifc,t01,t03,t13,t14,Generated_Var_9,Generated_Var_12,effort_D
0.20376171,0.27124488,0.7030679,1.0614297,0.8704455,0.84150505,0.142166,0.16982599,0.8265635,0.2665124,0.56865764,0.04111152
0.3733661,0.38089466,1.0230793,1.1488258,1.2370365,0.6457774,0.07101865,0.21501294,0.76250255,-0.1311987,0.39178416,0.2652348
0.28968108,0.33859867,0.7314035,0.87149805,0.80130994,0.60670274,0.21751656,0.25964773,0.5476555,0.0078614745,0.27599156,0.18326816
0.30436194,0.5437414,1.3299875,1.5646312,1.8598807,0.87070847,-0.2548627,0.111535035,1.0935624,-0.12865013,0.5715872,0.31628639
0.48317075,0.020999251,0.7875218,1.3483009,0.13136199,1.2997656,0.8696458,0.3556696,0.82686824,0.55534565,0.88436884,-0.034452736
0.7399517,0.17113261,1.0402049,1.7256486,0.14638844,1.7267655,1.0748856,0.45932716,0.91555375,0.6337621,1.0527021,0.08398995
0.30752534,0.19319269,0.61396575,0.83798265,0.4695159,0.70852906,0.3944615,0.24643087,0.51045305,0.18067114,0.39571822,0.08365012
0.3588463,0.2146798,0.6631632,0.8837639,0.4307611,0.7965295,0.42453492,0.27816135,0.49857143,0.09527367,0.3440572,0.11267144
0.21869442,0.2964133,0.7847432,1.1389474,0.93989146,0.88844836,0.09552815,0.20635444,0.88292885,0.308117,0.5982587,0.051786114
0.22632341,0.3259041,0.92623055,1.0525429,1.2577204,0.5433659,-0.08180648,0.12899464,0.7821538,-0.061525106,0.40202224,0.19729547
0.20937419,0.3113325,0.7154816,0.83800185,0.9265957,0.5095418,0.08665793,0.20625478,0.5884818,0.01669175,0.31270355,0.15199833
0.23870948,0.26050052,0.7294464,0.8550909,0.8542806,0.51821035,0.16267022,0.24439612,0.62347823,0.029039403,0.3313678,0.1237917
0.6994338,0.5547005,1.0059183,1.1714927,0.67639065,1.2011487,0.5561745,0.41905278,0.3608324,-0.13472521,0.17228676,0.3732008
0.25126958,0.30379307,0.68136847,0.8347358,0.74520075,0.61039865,0.27024755,0.28931245,0.5727349,0.15820077,0.34483647,0.1116809
0.23607253,0.37365335,0.85644275,0.99321175,1.0559502,0.6466097,0.0377165,0.2496427,0.70681024,0.022704624,0.37652874,0.17995496
0.18162683,0.22088476,0.75248706,0.88682055,0.9462322,0.4492013,0.08032112,0.23510262,0.7125452,0.09149809,0.4193032,0.11475888
0.13493338,0.04224045,0.63037556,0.8627313,0.6650007,0.55714995,0.19487058,0.20452172,0.77180624,0.37104917,0.63212574,-0.036108468
0.46787846,0.36677235,0.75715023,0.93091005,0.6262281,0.85214317,0.42147145,0.30306646,0.4474312,0.026559487,0.2839509,0.23076303
0.1929709,0.2734704,0.7238987,0.8615161,0.9388733,0.48281407,0.069466814,0.21006954,0.6378728,0.03856369,0.34689373,0.13951147
0.28634852,0.33124685,1.0355893,1.1498319,1.3521143,0.5587277,-0.046961144,0.179744,0.8831926,-0.06654178,0.46684468,0.20612039
0.2633363,0.31560624,0.7797409,0.9169798,0.88339794,0.5818709,0.15535754,0.26710677,0.6117413,-0.038244087,0.30484343,0.16324556
0.43891016,0.31911337,0.72590137,0.9081115,0.5530008,0.8482076,0.3713855,0.28060412,0.45563605,-0.0021876073,0.25610712,0.21832474
0.2746153,0.2979288,0.76800174,0.9009307,0.88741004,0.5949589,0.16750994,0.20057301,0.57208985,-0.033631004,0.3025381,0.17020896
0.189399,0.15012962,0.61161625,0.89494747,0.6489351,0.6328604,0.30424199,0.2387195,0.68686163,0.31835282,0.51138014,0.0046706963
0.51789546,0.6387556,1.4000102,1.5548751,1.7543017,0.9971695,-0.100641385,0.1519343,0.8578233,-0.32682282,0.40963513,0.45880836
0.2048742,0.15781516,0.67417395,0.8656471,0.7142272,0.60308635,0.20256062,0.16382426,0.6486163,0.124056846,0.39837605,0.04269251
0.15890333,0.1205533,0.5763586,0.8123356,0.6315844,0.55396056,0.26315498,0.23394814,0.6629191,0.27003664,0.49076667,0.013149546
0.19940618,0.2639897,0.7345036,0.8474593,0.9015373,0.47240484,0.10273689,0.24634823,0.65725034,0.07586211,0.3628878,0.123921774
0.36096483,0.39237654,0.77867407,0.9849128,0.8122618,0.83194375,0.36714652,0.32820433,0.58571,0.037191413,0.2994076,0.17084578
0.18294495,0.21022378,0.6022881,0.78815144,0.7238803,0.52141434,0.25610232,0.25712132,0.61738235,0.19819772,0.4007521,0.058804885
0.24611206,0.25163338,0.99562067,1.1799413,1.2365985,0.6213109,-0.0070828106,0.19534045,0.9300579,0.021934144,0.51709515,0.1492291
0.22001909,0.33767304,0.76854604,0.934409,0.9977176,0.60638124,0.10731628,0.23102714,0.6485907,0.05469901,0.3602264,0.14788228
0.27850556,0.3307075,1.0099591,1.1483235,1.3377271,0.54890996,-0.03410905,0.1703054,0.870997,-0.048784923,0.45764178,0.21659082
0.1425133,0.020182768,0.6217632,0.8598922,0.64859164,0.5265408,0.25433192,0.22799383,0.74451154,0.372948,0.6371721,-0.038836375
0.19955727,0.21624443,0.6810456,0.81240904,0.82081664,0.4671274,0.17673382,0.24872202,0.62421167,0.120370135,0.38499445,0.10045109
0.3120841,-0.19479911,0.6880162,1.2686963,0.14793736,1.153753,0.73391104,0.33614042,1.0332041,0.7998451,1.148478,-0.24377683
0.20850445,0.2823968,0.63283825,0.77149755,0.7507105,0.5550652,0.18351202,0.23821273,0.58491516,0.13497111,0.3319716,0.111514665
0.22431403,0.2915378,0.709053,0.82770795,0.8789741,0.5100238,0.10459512,0.20547983,0.5746685,0.00022932573,0.2982316,0.15809181
0.2944584,0.38614523,1.1236135,1.2742169,1.5287355,0.62669957,-0.13581787,0.11075249,0.94320166,-0.12132751,0.47453755,0.24657045
0.2257316,0.23230165,0.95128417,1.1065786,1.2386444,0.5217559,-0.0451396,0.18913725,0.88968176,0.02012414,0.49075717,0.16078869
0.2207203,0.38084233,0.75507534,1.101317,0.96455383,0.90307677,0.077700034,0.21265325,0.8394897,0.25790855,0.53320897,0.1020207
0.45524362,0.25308076,0.7677394,0.97525024,0.5371907,0.82393086,0.4101079,0.30142498,0.490106,0.096263036,0.38214374,0.20343734
0.2540814,0.28053346,0.69572145,0.86002374,0.7542292,0.61015457,0.22732987,0.27843416,0.60402304,0.06521094,0.31866276,0.100642934
0.3930663,0.39992163,0.7787995,0.92579633,0.79927754,0.7044669,0.30046815,0.29649302,0.49323046,-0.06338653,0.24935165,0.23693272
0.20356408,0.23807126,0.8635141,1.0037335,1.0730414,0.50777876,0.033365034,0.22421613,0.8121525,0.067215905,0.46464828,0.12966582
0.14264601,-0.0035462175,0.57639897,0.9186209,0.5199471,0.7215275,0.30297983,0.23809798,0.8497528,0.57234776,0.7898941,-0.10886001
0.3075633,0.15182412,0.62873876,0.88317543,0.42351332,0.7400961,0.43593776,0.27247536,0.5547461,0.25409958,0.48951477,0.052718062
0.2093078,0.29778978,0.7110393,0.8734714,0.8229258,0.6167477,0.16497578,0.27556694,0.65193266,0.12455131,0.3628319,0.11346249
0.18815614,0.17227797,0.83516157,1.014172,1.0238307,0.5271957,0.052496273,0.19148944,0.8294854,0.12384039,0.5055387,0.09096147
0.19622833,0.23416749,0.9595324,1.0795695,1.2718227,0.5130215,-0.12958276,0.14668386,0.9120507,0.018261295,0.509675,0.12349903
0.39200255,0.34105474,0.7817055,0.89111304,0.75441074,0.67767256,0.24573028,0.264424,0.4634169,-0.06291513,0.2438118,0.22387607
0.16236272,0.21954034,0.65145767,0.79756665,0.81337595,0.4629171,0.14811003,0.25290868,0.6430326,0.14275102,0.38457865,0.09341883
0.5076071,0.40470606,0.8589442,0.9776656,0.75438297,0.8499057,0.34265766,0.31659383,0.44551364,-0.06264597,0.25627467,0.2983767
0.22924395,0.14787747,0.780463,0.9450122,0.85753965,0.52457917,0.15970345,0.22555399,0.6818682,0.12387642,0.4617103,0.10896128
0.34596807,0.41277874,1.0890048,1.2250077,1.4409381,0.64862424,-0.09045036,0.13911873,0.8293043,-0.17753308,0.4139757,0.26407048
0.28179294,0.32784274,0.66934997,0.86517155,0.73718476,0.68845385,0.31465396,0.28980798,0.57282466,0.15910448,0.35471642,0.12969552
0.23935975,0.28722143,1.0008677,1.120306,1.3001614,0.53162473,-0.047372747,0.18476763,0.9010951,-0.0024776193,0.49098307,0.16392967
0.1554552,0.0049280245,0.62167865,0.97005236,0.5738177,0.7798078,0.26448345,0.21411836,0.92176914,0.5997894,0.8291396,-0.13007283
0.23229101,0.22585773,0.667797,0.784737,0.7627704,0.48165384,0.17684403,0.25331002,0.56607777,0.04549903,0.31846696,0.123102315
0.2716726,0.3309257,0.7220767,0.8610289,0.79155517,0.6596322,0.26680335,0.2776696,0.5490815,0.057843197,0.29221678,0.16804326
0.56455374,-0.033007182,0.8821059,1.49179,0.03921134,1.439046,0.9771407,0.41601008,0.8957273,0.66097546,1.0780796,-0.056260325
0.23354986,0.27061304,0.8417205,0.9334842,1.0381542,0.48039177,0.07665428,0.2256378,0.7188421,0.020904528,0.3964069,0.1414696
0.24388187,0.2716874,0.7126621,0.826692,0.81974435,0.5138748,0.17285968,0.2542069,0.5952795,0.051194392,0.32845753,0.13526194
0.2879034,0.27788177,0.6785209,0.8012596,0.69114316,0.5851429,0.24058774,0.25031027,0.5013575,0.028815886,0.27785334,0.15098292
0.2725187,0.3263395,0.80590975,0.91895294,0.9553026,0.57913625,0.09048991,0.20816806,0.59509116,-0.051972553,0.30232987,0.21214259
0.53764236,0.5924182,1.2392193,1.3818768,1.4476211,0.90613157,0.109379075,0.2536171,0.7638459,-0.30314827,0.34993643,0.4171779
0.23743162,0.28258923,0.83145726,0.9732691,1.0653516,0.53191125,0.036598135,0.19681165,0.7302843,0.004596057,0.37517932,0.1483179
0.475095,0.57164174,1.5183792,1.7164813,2.0713527,0.8495836,-0.20504563,0.10746831,1.1725907,-0.27548334,0.58233666,0.3900316
0.29020882,0.28590924,0.704644,0.840764,0.73705363,0.59258974,0.2742117,0.27232012,0.5408186,0.04840122,0.31042773,0.15366846
0.18009312,0.25589314,0.8243878,1.0016997,1.064644,0.573021,-0.0058418205,0.17962067,0.7761705,0.08779976,0.43939555,0.12882961
0.2407245,0.2650118,0.892278,1.0257773,1.1662039,0.4947224,0.004238136,0.19817653,0.8018904,-0.0017541865,0.4296102,0.16043325
0.20881258,0.18719262,0.63928705,0.8106401,0.7011001,0.53941065,0.24769376,0.24093574,0.60435253,0.14055528,0.39434993,0.06396826
0.71168506,0.44621512,0.9445446,1.2506099,0.49197668,1.3389711,0.6662103,0.40680468,0.4720429,0.0900015,0.40830213,0.3210943
0.25053287,0.027147887,0.55170584,0.9325786,0.3539457,0.80109257,0.50785697,0.2662301,0.7146309,0.4802108,0.7084179,-0.07319576
0.3258877,0.25104123,0.6698407,0.8793152,0.5348089,0.80184495,0.43139762,0.29993874,0.53174865,0.1268714,0.35460603,0.10071156
0.30288067,0.22090064,0.6390309,0.8248148,0.54048526,0.6665296,0.36384684,0.26395378,0.51225704,0.13109279,0.35510036,0.10394362
0.15077844,0.06913471,0.5792516,0.8711488,0.6198081,0.629184,0.22649865,0.22419104,0.75842893,0.3874633,0.6149744,-0.031550396
0.23663339,-0.045688227,0.58727705,1.0694124,0.3253281,0.8677612,0.5856312,0.3032793,0.82129186,0.57300735,0.8276435,-0.11511613
0.12324661,0.06837948,0.661564,0.8523845,0.7674717,0.47057056,0.18551996,0.22768563,0.7583348,0.28884718,0.5842347,-0.005522211
0.2203231,0.30313823,0.89065593,1.0479001,1.1793951,0.51559246,0.011120104,0.1815907,0.76392955,-0.050215814,0.4195965,0.18992141
0.34947318,0.3286259,0.71411806,0.8314029,0.6735425,0.66585404,0.30975503,0.280945,0.4815686,0.04278834,0.27112684,0.17740014
0.19172275,0.24990326,0.6491382,0.79292655,0.7844987,0.5113953,0.18513805,0.25282177,0.61009896,0.12300923,0.3456825,0.09044996
0.19341156,0.117124364,0.5608192,0.80665714,0.55232644,0.6023913,0.3312662,0.23441163,0.63673276,0.30335024,0.5140568,-0.004964347
0.28195655,0.31038436,1.0138851,1.1893935,1.3559997,0.5902628,-0.053932007,0.14279598,0.87656164,-0.06216439,0.4648424,0.19891578
0.15688127,0.17273326,0.593877,0.801782,0.7075913,0.53334326,0.22126056,0.2429364,0.6698809,0.251373,0.46251845,0.033457093
0.24926694,0.3246601,0.850398,0.9709281,1.083729,0.5048101,0.056667168,0.21994163,0.6967068,-0.054867916,0.35614628,0.18711756
0.15930744,-0.077221766,0.6306397,0.9527483,0.52422774,0.70394534,0.28796303,0.19457495,0.8448391,0.4668106,0.7525861,-0.10258744
0.18776548,0.26821887,0.73523164,0.86457855,0.92113614,0.5307222,0.025336213,0.20904729,0.6941709,0.08230989,0.38274914,0.1048596
0.19359037,0.053780578,0.5635857,0.9886528,0.47739154,0.83853024,0.429978,0.26386,0.8358204,0.5676669,0.77425116,-0.10668839
0.12775186,0.05540774,0.76010203,0.95113355,0.89117324,0.5508773,0.09097116,0.17091177,0.8775148,0.2952337,0.6599524,-0.024813712
0.2861487,0.06570156,0.5717587,0.89620733,0.29660714,0.7921909,0.5031181,0.27001786,0.61150134,0.31616816,0.54406846,0.003078389
0.25663823,0.15661599,0.634424,0.88240975,0.5422664,0.7185263,0.42942098,0.24025595,0.59449637,0.2469813,0.48515072,0.043107748
0.33470058,0.31632033,0.7177659,0.84186786,0.71874845,0.6231688,0.2742094,0.2802065,0.512398,0.021036074,0.27684173,0.18439305
0.17255858,0.093370244,0.56005025,0.82719177,0.5641538,0.5870981,0.30917004,0.25096425,0.6709208,0.33290783,0.5609789,-0.002239584
0.15587842,0.1705297,0.591438,0.77603096,0.6987258,0.4959456,0.20284921,0.23795947,0.63781726,0.22300822,0.43065402,0.04260764
0.21481892,0.24381214,0.808341,0.9393303,1.0260297,0.46093532,0.05866197,0.2255399,0.73176205,0.044212755,0.4140531,0.13743632
0.38342494,0.7163314,1.6425864,1.9316168,2.290751,1.1808118,-0.39151946,0.13958167,1.3165622,-0.1947273,0.6888371,0.41544572
0.24382728,0.33824503,0.9165034,1.1182034,1.1451985,0.725024,-0.012030381,0.15992458,0.79889333,0.03553681,0.44371027,0.14977184
0.4632344,0.36513877,0.7818363,0.9220789,0.6174936,0.8490543,0.38442725,0.30570388,0.44292358,-0.0063175694,0.26534992,0.24541062
0.5538024,0.41220084,0.81529665,1.0329,0.56401694,1.085183,0.54128414,0.37467957,0.45507082,0.041191056,0.27859467,0.24398153
0.23615827,-0.05070344,0.55453676,0.98428166,0.26221168,0.7935514,0.5559517,0.30020124,0.72626346,0.49013248,0.73550344,-0.06186168
0.3478975,0.42794454,1.0328777,1.188594,1.2904774,0.7001614,0.06568072,0.20513809,0.72168994,-0.22186896,0.3451328,0.27536938
0.2809937,0.3304679,0.75751424,0.8926625,0.88863385,0.5600858,0.17307873,0.2477934,0.57694995,-0.0366306,0.29465967,0.18949834
0.21123692,0.26091552,0.7614088,0.8776922,0.933918,0.48482725,0.08100978,0.2320094,0.6679503,0.043599725,0.35549146,0.13632017
0.21594396,0.20599476,0.8026814,0.94429827,1.004177,0.4531029,0.089056216,0.232362,0.7199041,0.08096101,0.4469141,0.119802676
0.15265703,-0.16993849,0.6668538,1.0110167,0.4293196,0.75912505,0.4053455,0.25909263,0.9296303,0.66616076,0.9664384,-0.18236682
0.34643608,0.24146855,0.6746043,0.89992565,0.5166092,0.7948711,0.4072372,0.27304476,0.5269331,0.08412076,0.3514191,0.11428904
0.16128318,0.18868871,0.6735215,0.84158725,0.8371122,0.5021086,0.080128744,0.172151,0.65635103,0.12812889,0.3949845,0.060180247
0.3263864,0.30922803,0.81181055,0.9052676,0.86458266,0.5764902,0.19600067,0.25690374,0.5892262,-0.0060428833,0.3281356,0.18989527
0.16655949,-0.033622183,0.5983601,0.9914476,0.49719983,0.8001898,0.390308,0.2326824,0.8992646,0.58669966,0.830774,-0.13277712
0.12952143,-0.0011311173,0.5922452,0.9368234,0.5568893,0.75236386,0.30811557,0.22387947,0.8772772,0.55121636,0.78148836,-0.11813954
0.40596655,0.32075956,0.74006414,0.87198955,0.64506054,0.7166287,0.31612295,0.28427956,0.4484923,-0.0072568334,0.2593659,0.21093413
0.27112937,0.36275357,0.840676,0.9883793,1.0607357,0.59548897,0.065680034,0.19384252,0.66628754,-0.023708686,0.3392961,0.21051894
0.25855434,0.46964335,0.93462294,1.0622828,1.1472578,0.78202593,0.022557959,0.29585752,0.75283957,0.026630737,0.41970128,0.23581581
0.1947207,0.059622042,0.55431306,0.8409424,0.45509335,0.6243135,0.3667407,0.26293468,0.6304362,0.32618144,0.53383064,-0.015759993
0.72121215,0.3437945,0.99715924,1.515373,0.34004784,1.5801399,0.882623,0.41745692,0.71005434,0.34546718,0.6929827,0.22300386
